Bengali,Hindi
নিষ্ক্রিয়,निष्क्रिय
নিষ্ক্রিয় উইন্ডো,निष्क्रिय विंडो
শ্রবণযোগ্য,अश्रव्य
উদ্বিগ্নতা,ताप-दीप्ति
ঘটনা রে,आपतित किरण
অন্তর্ভুক্তি,अंतर्वेशन
আগত সংকেত,आगामी संकेत
সূচক,सूचक
আদিবাসী,देशज
আনয়ন,प्रेरकत्व
ইনডাকটিভ-রিঅ্যাক্ট্যান্স,प्रेरणिक-प्रतिघात
প্রদাহজনক উপাদান,ज्वलनशील सामग्री
ইনফোর প্যাচ,सूचना पैच
তথ্য,सूचना
তথ্য আর্কিটেকচার,सूचना-संरचना
তথ্য বিট,"सूचना बिट, सूचना द्वयंक"
তথ্য অঙ্ক,सूचनांक
তথ্য কিওস্ক,सूचना लघु केन्द्र
তথ্য প্রক্রিয়া,सूचना प्रक्रम
তথ্য প্রযুক্তি,सूचना प्रौद्योगिकी
ইনফোটেইনমেন্ট,सूचना मनोरंजन
ইনফ্রারেড বিকিরণ,अवरक्त विकिरण
অবকাঠামো,"आधारित संरचना, अवसंरचना"
ইনজেস্ট,अंतग्रर्हण करना
উপাদান,"संघटक अंग, अवयव"
সূচনা শব্দ (আইডাব্লু),प्रारंभन शब्द
অভ্যন্তরীণ কোড,"आंतरिक कोड, आंतरिक कूट"
উদ্ভাবন,"नवीकरण, नवाचार"
ইনপুট,निवेश
ইনপুট লাইন,निवेश लाइन
ইনপুট ইউনিট,"निवेश एकक, निवेश इकाई"
ইনপুট ভোল্টেজ,निवेश वोल्टता
ইনপুট আউটপুট,निवेश-निर्गत
.োকান,अंतर्वेशन
সন্নিবেশ ক্ষতি,"अंतर्वेशन हानि, निवेशन हानि"
স্থাপন,"अधिष्ठापन, संस्थापन"
তাত্ক্ষণিক ভোল্টেজ,ताक्षणिक वोल्टता
নির্দেশ,अनुदेश
অন্তরক উপাদান,"विद्युत् रोधी पदार्थ, ऊष्मारोधी पदार्थ"
নিরোধক,"रोधन, रोध, विद्युत्-्रोधन, ऊष्मा-रोधन"
নিরোধক প্রতিরোধ,"विद्युतरोधन  प्रतिरोध, ऊष्मारोधन प्रतिरोध"
ইনসুলেটর,"विद्युत-रोधी, ऊष्मारोधी"
সমন্বিত বর্তনী,एकीकृत परिपथ
একীভূত নেটওয়ার্ক,समाकलनी जालक्रम
ইন্টিগ্রেটার,समाकलक
বুদ্ধি,"आसूचना, बुद्धि"
তীব্রতা,तीव्रता
বক্তৃতা তীব্রতা,वाक्-तीव्रता
আন্তঃ চ্যানেল হস্তক্ষেপ,अंतर चैनल व्यतिकरण
ইন্টারলিভ,"अंतरावकाश, अंतरापत्र"
মিথষ্ক্রিয়া,"अन्योन्यक्रिया, अंतः क्रिया"
ইন্টারেক্টিভিটি,अन्योन्यक्रियता
ইন্টারকম,"अंतःसंचार, इंटरकॉम"
আন্তঃসংযোগ,अंतःयोजनीयता
ইন্টারফেস,"इंटरफेस, अंतरापृष्ठ"
ইন্টারফেস স্ক্যানিং,अंतरापृष्ठ क्रमवीक्षण
হস্তক্ষেপ,व्यतिकरण
হস্তক্ষেপ অঞ্চল,"व्यतिकारी अंचल, व्यतिकारी जोन, क्षेत्र"
হস্তক্ষেপ চ্যানেল,व्यतिकारी चैनल
হস্তক্ষেপ ফ্রিকোয়েন্সি,व्यतिकारी आवृत्ति
রেডিও ফ্রিকোয়েন্সি সিগন্যাল হস্তক্ষেপ,व्यतिकारी रेडियो आवृत्ति संकेत
ইন্টারফ্রেম,अंतराफ्रेम
ইন্টারলিভ,"अंतरापत्र, अंतरावकाश"
ইন্টারলিভড,अंतरापत्रित
ইন্টারলিভড স্ট্রিম,अंतरापत्रित प्रवाह
ইন্টারলিভার,अंतः पत्रक
ইন্টারলিভিং,अंतरावकाशी अवधि
ইন্টারলিভিং,अंतरापत्रण
ইন্টারলিভিং পিরিয়ড,अंतरावकाश अवधि
ইন্টারলক সার্কিট,अंतःपाश परिपथ
ইন্টারলক সুইচ,अंतःपाश स्विच
ইন্টারলকিং,अंतःपाशन
মধ্যবর্তী ব্যর্থতা,मध्यवतब विफलता
মধ্যবর্তী ফ্রিকোয়েন্সি,मध्य आवृत्ति
মধ্যবর্তী ফ্রিকোয়েন্সি দোলক,मध्य आवृत्ति दोलित्र
বিরতি,आंतरायिक
মাঝে মাঝে বর্তমান,आंतरायिक धारा
ইন্টারমোডুলেশন,अंतरामॉडुलन
ইন্টারমোডুলেশন বিকৃতি,अंतरामॉडुलन विरूपण
ইন্টারমোডুলেশন নির্গমন,अंतरामॉडुलन उत्सर्जन
ইন্টারমোডুলেশন পরীক্ষা,अंतरामॉडुलन परीक्षण
ইন্টারনেট,"इंटरनेट, अंतर्जाल"
ইন্টারনেট সম্প্রচার,इंटरनेट प्रसारण
ইন্টারনেট চ্যাট,इंटरनेट गपशप
ইন্টারনেট প্রোটোকল স্ট্যাক,इंटरनेट प्रोटोकॉल स्टैक
ইন্টারনেট রেডিও,इंटरनेट रेडियो
ইন্টারনেট স্ট্রিমিং,इंटरनेट प्रवाहन
ইন্টারনেট ভিডিও,"इंटरनेट वीडियो, इंटरनेट –ष्य"
আন্তঃব্যবহারযোগ্যতা,अंतरप्रचालनीयता
ইন্টারপোলেশন,अंतर्वेशन
দোভাষী,"अनुदेशांतरक, निर्वचक"
বাধা,"अंतरायक, बाधा"
বাধা,"अंतरायन, रूकावट, व्यवधान"
বাধা,"अंतरायक, बाधक"
অন্তর,अंतराल
ইন্ট্রাকোডিং,अंतराकोडन
ইন্ট্রাফ্রেম,अंतराफ्रेम
ইন্ট্রানেট,"इंट्रानेट, अंतराजाल, अंतः जाल"
অন্তঃসত্ত্বা,अंतराचित्र
অন্তঃসত্ত্বা,"अंतरावेब, अंतराजाल"
অভ্যন্তরীণ অর্ধপরিবাহী,नैज अर्धचालक
বিপরীতমুখী,विपरीत धारा
বিপরীত স্থানিক পরিচালনা,व्युत्क्रम स्थानिक प्रचालन
উল্টানো,"प्रतिलोमित, व्युत्क्रमित"
উল্টানো এল অ্যান্টেনা,प्रतिलोमित L ऐन्टेना
উল্টানো ভি অ্যান্টেনা,प्रतिलोमित V ऐन्टेना
বৈদ্যুতিন সংকেতের মেরু বদল,"प्रतीपक, अंतर्वर्तक, इनवर्टर"
অনিয়মিত,अनियमित
অপ্রাসঙ্গিক উপাদান,"असंगत तत्व, असंबंधित तत्व"
বিচ্ছিন্ন নেটওয়ার্ক,पृथक्करण जालक्रम
বিচ্ছিন্ন,"विलगक, पृथक्कारक"
জামার,"संबाधक, जामक"
জ্যামিং,"संबाधन, जाम होना"
জারগন ফাইল,विशेष कूट संचिका
জাভা স্ক্রিপ্ট,जावा लिपि
জিংল,झंकार (विज्ञापन) गीत
জিটার,"जिटर, प्रकंपन"
যোগদানকারী,"जोड़ने वाला, मिलाने वाला, योजक"
যৌথ,"जोड़, संधि"
সংযুক্ত,संधित
জাম্পার,"झंपक, जम्पर"
জাঙ্ক,"कबाड़, जंक"
আজাইরা মেইল,"अवांछित डाक, अवांछित मेल"
কার্নেল,"vिाष्ट, कर्नेल"
চাবি,कुंजी
কীবোর্ড,कुंजी पटल
কীয়ার,कुंजीयक
মূল বক্তব্য,"मूल स्वर, मूल टिप्पणी, आरंभिक स्वर"
কিলোসাইকেল,किलोसाइकिल
কিলোভোল্ট,किलोवोल्ट
কিলোওয়াট,किलोवाट
গতিবিজ্ঞান,शुद्धगतिकी
হাঁটু পয়েন্ট ভোল্টেজ,जानु बिंदु वोल्टता
গিঁট,"घुंडी, नॉब"
জ্ঞানভিত্তিক,ज्ञानाधार
জ্ঞান উপস্থাপনা,ज्ञान निरूपण
L নেটওয়ার্ক,L' जालक्रम
এল বিভাগ ফিল্টার,L' परिच्छेद फिल्टर
ল্যাগ এবং সীসা,पष्चता और अग्रता
পিছিয়ে থাকা বর্তমান,पष्चगामी धारा
পিছিয়ে থাকা পাওয়ার ফ্যাক্টর,पष्चगामी षक्ति गुणक
স্তরিত,"स्तरित, पटलित"
প্রদীপ,"लैम्प, दीप"
ল্যাপটপ,लैपटॉप
লেজার ফ্রিকোয়েন্সি,लेसर आवृत्ति
সুপ্ত ত্রুটি,गुप्त त्रुटि
সুপ্ত তাপ,गुप्त ऊष्मा
অক্ষাংশ,अक्षांश
স্তর,"परत, स्तर"
বিন্যাস,"अभिन्यास, नक्शा, खाका"
বিন্যাস পরিকল্পনা,"अभिन्यास योजना, अनुविक्षेप योजना"
নেতৃত্ব,"अग्रता, तार, लीड"
শীর্ষস্থানীয় পর্ব,"अग्रगामी कला, अग्रगामी फेज"
ছিদ্র নিরোধক,क्षरणरोधी
ফুটো,क्षरण
ইজারা সার্কিট,पट्टा परिपथ
লেন্স,लेन्स
স্তর সূচক,तल सूचक
আলো নিয়ন্ত্রণ,प्रकाश नियंत्रण
হালকা কলম,"प्रकाश पेन, प्रकाश लेखनी"
বিজলীদণ্ড,तडित् निरोधक
সীমাবদ্ধ,सीमक
পরিবর্ধক সীমাবদ্ধ,"सीमक प्रवर्धक, सीमाकारी प्रवर्धक"
লাইন ক্ষতি,"लाइन क्षय, लाइन हानि"
লাইন শব্দ,लाइन रव
দর্শন লাইন,–ष्टि-रेखा
লাইন পর্ব,लाइन प्रावस्था
লাইন সংক্রমণ,लाइन संचरण
লাইন আনলোড,भाररहित लाइन
লিনিয়ার কোয়ান্টিজার,रैखिक क्वांटमकारी
লিনিয়ারিটি,रैखिकता
লাইন-কোঅ্যাক্সিয়াল,समाक्ष लाइन
লাইন-সমতুল্য,लाइन समकारी
লাইন-ফ্রিকোয়েন্সি,लाइन आवृत्ति
লাইন-ইমিডেন্স,लाइन प्रतिबाधा
লাইন-কোয়ার্টারের তরঙ্গদৈর্ঘ্য,चतुर्थांश तरंगदैर्घ्य लाइन
লিঙ্ক,"कड़ी, शृंखला, लिंक"
লিঙ্কার,संयोजक शृंखलक
লিপ-মাইক্রোফোন,ओष्ठ माइक्रोफोन
সরাসরি সম্প্রচার,सजीव प्रसारण
লাইভ সার্কিট,सक्रिय परिपथ
লাইভ প্রোগ্রাম,जीवंत कार्यक्रम
ভার,भार
ধারণ ক্ষমতা,भार धारिता
বহন ক্ষমতা লোড,भार वहन क्षमता
লোড বৈশিষ্ট্য,लोड अभिलक्षण
লোড প্রতিবন্ধকতা,लोड प्रतिबाधा
লোড,"भारित, लोडित"
লোডার,भारक
লোড হচ্ছে,"भारण, लोडन"
লোডিং কয়েল,"भारण कुंडली, लोडन कुंडली"
লোড পরীক্ষা,"भार परीक्षण, लोड परीक्षण"
লব,पालि
লোব অ্যান্টেনা,पालि ऐन्टेना
স্থানীয় নেটওয়ার্ক,"स्थानीय क्षेत्र जालक्रम, स्थानीय क्षेत्र नेटवर्क"
স্থানীয় ব্যাটারি,स्थानीय बैटरी
স্থানীয় দোলক,स्थानीय दोलित्र
লগ,"लॉग, अभिलेख"
লগ বই,लॉग बुक
লগ ইন (লগ অন),सत्रारंभ
লগ অফ (লগ আউট),सत्रांत
লগ শিট,"लॉगशीट, लॉग प्रपत्र"
লগারিদম,"लघुगणक, लॉगेरिथ्म"
লগারিদমিক পরিবর্ধক,"लघुगणकीय प्रवर्धक, लॉगेरिथ्मीय प्रवर्धक"
লগারিদমিক অনুপাত,"लघुगणकीय अनुपात, लॉगेरिथ्मीय अनुपात"
লগারিদমিক প্রতিক্রিয়া,लघुगणकीय अनुक्रिया
লগারিদমিক স্কেল,"लघुगणकीय मापक्रम, लघुगणकीय स्केल"
লগিং,"संलेखन, प्रचालेखन"
যুক্তি,तर्क
লজিক গেট,"तर्क द्वार, तर्क गेट"
যুক্তি অপারেশন,तर्क संक्रिया
যৌক্তিক,तार्किक
যৌক্তিক ফ্রেম,तार्किक फ्रेम
লোগো সন্নিবেশ,"लोगो अंतर्वेशक, प्रतीक अंतर्वेशक"
দ্রাঘিমাংশ,देशांतर
লুপ,"लूप, पाश"
লুপ অ্যান্টেনা,पाश ऐन्टेना
লুপ লাভ,पाश लब्धि
লুপ পরীক্ষা,लूप परीक्षण
আলগা যোগাযোগ,शिथिल संपर्क
আলগা সংযোজন,"अल्प युग्मन, शिथिल युग्मन"
লসলেস অ্যান্টেনা,हासहीन ऐन्टेना
ক্ষতিহীন সংকোচনের,हासहीन संपीडन
ক্ষতিগ্রস্থ সংকোচনের,हासी संपीडन
জোরে (শব্দ),प्रबलता (ध्वनि)
লাউডস্পিকার,"ध्वनि विस्तारक, लाउडस्पीकर"
কম কম্পাঙ্ক,निम्न आवृत्ति
নিম্ন স্তরের ভাষা,निम्न स्तर भाषा
কম লোকসান ফিডার,निम्न हानि प्रभरक
কম লোকসান নমনীয় কোক্সিয়াল কেবল,निम्न हानि नम्य समाक्ष केबल
কম শব্দ রিসিভার,निम्न रव अभिग्राही
কম কক্ষপথ স্যাটেলাইট,निम्न कक्षायमान उपग्रह
লো পাস ফিল্টার,निम्न पारक फिल्टर
কম রিঅ্যাক্ট্যান্স আর্থিং,निम्न प्रतिघात भूसंपर्कन
কম প্রতিরোধের পথ,अल्प प्रतिरोधी पथ
লগ,"लग, कर्णक"
আলোকসজ্জা,ज्योतिर्मयता
লম্পট,पिंडित
ম্যাক্রো ব্লক,बृहत् खंड
ম্যাক্রো সংজ্ঞা,"बृहत् परिभाषा, बृहत् स्पष्टता"
ম্যাক্রো ভিশন,"बृहत् –ष्य, बृहत् –ष्टि"
ম্যাজিক আই,"मायाक्षि, मैजिक आई"
চৌম্বক,चुंबक
চৌম্বক ক্ষেত্র,चुंबकीय क्षेत्र
চৌম্বকীয় প্রবাহ,चुंबकीय फ्लक्स
চৌম্বকীয় মেরু,चुंबकीय धुव
চৌম্বকীয় ঝড়,चुंबकीय विक्षोभ
চৌম্বকীয় সুইচ,चुंबकीय स्विच
চৌম্বকীয় টেপ,"चुंबकीय टेप, चुंबकीय फीता"
চৌম্বকীয়তা,चुंबकत्व
মেইল মার্জ,"डाक संविलयन, मेल संविलयन"
মেইলিং তালিকা,डाक सूची
প্রধান ক্যারিয়ার,मुख्य वाहक
রক্ষণাবেক্ষণ,अनुरक्षण करना
রক্ষণাবেক্ষণ,अनुरक्षण; रख-रखाव
রক্ষণাবেক্ষণ দল,अनुरक्षण दल
সংখ্যাগরিষ্ঠ ক্যারিয়ার,बहुसंख्यक वाहक
যোগাযোগ রিলে করুন,संबंध संपर्क रिले
মেক-অ্যান্ড-ব্রেক সুইচ,संपर्क और विच्छेद स्विच
পুরুষ সংযোগকারী,पुं-संबंधक
মানুষ শব্দ করেছে,मानव निर्मित रव
পরিচালন তথ্য সিস্টেম (এমআইএস),प्रबंधन सूचना तंत्र (एम आई एस)
ম্যানিপুলেটেড,"जोड़-तोड़, जुगाड़, युक्तियोजित"
মূল নিয়ন্ত্রণ,हस्त नियंत्रण
ম্যানুয়াল পদ্ধতি,हस्तविधि
সুরক্ষা সতর্কতা ম্যানুয়াল,सुरक्षा पूर्वोपाय नियम-पुस्तिका
ম্যানুয়ালি পরিচালিত,हस्त प्रचालित
প্রস্তুতকারক,विनिर्माता
মুখোশ,प्रच्छादक
মাসকি,प्रच्छादिती
মাস্কার,"प्रच्छादी, प्रच्छादक"
মাস্কিং,प्रच्छादन
মাস্কিং আচরণ,प्रच्छादन व्यवहार
অডিওর মাস্কিং প্রভাব,श्रव्य प्रच्छादन प्रभाव
থ্রেশহোল্ড মাস্কিং,प्रच्छादन देहली
মাস্কিং টোন,प्रच्छादन स्वर
মাস্ট,मास्ट
মাস্ট রেডিয়েটার,मास्ट विकिरक
মাস্টার নিয়ন্ত্রণ,प्रधान नियंत्रण
মাস্টার অসিলট্রোর,प्रधान दोलित्र
ম্যাচ-ইমিডেন্স,"प्रतितुलन प्रतिबाधा, सुमेलन प्रतिबाधा"
ম্যাচিং নেটওয়ার্ক,"प्रतितुलन जालक्रम, सुमेलन जालक्रम"
ম্যাচিং স্টাব,"सुमेलन स्टब, प्रतितुलन स्टब"
ম্যাচিং ট্রান্সফর্মার,"सुमेलन ट्रांसफार्मर, प्रतितुलन ट्रांसफार्मर"
জিনিষ পত্র সরবরাহ,सामग्री प्रापण
ম্যাট্রিক্স,"आव्यूह, मैट्रिक्स"
সর্বাধিককরণ,अधिकतमीकरण
সর্বাধিক চাহিদা সূচক,अधिकतम मांग सूचक
সর্বাধিক শক্তি ঘনত্ব,अधिकतम षक्ति घनत्व
সর্বাধিক সংবেদনশীলতা,अधिकतम सुग्राहिता
সর্বাধিক তাপমাত্রা,अधिकतम ताप
সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি,अधिकतम उपयोज्य आवृत्ति
সর্বোচ্চ মূল্য,अधिकतम मान
ব্যর্থতার গড় সময়,विफलता-माध्य समय
গড় মান,"माध्य मूल्य, माध्य मान"
পরিমাপ সংকেত,मापित संकेत
মাপা,मापन
পরিমাপ যন্ত্র,मापन युक्ति
পরিমাপ সরঞ্জাম,माप उपस्कर
পরিমাপক যন্ত্রপাতি,माप यंत्र
ক্ষেত্রের শক্তি পরিমাপের সরঞ্জাম,क्षेत्र सामर्थ्य माप यंत्र
পরিমাপের ফিতা,मापन फीता
পদ্ধতি,"यंत्रावली, क्रियाविधि"
মিডিয়া সার্ভার,"मीडिया सर्वर, माध्यम परिसेवक"
মধ্যম,"मध्य, माध्यम, मध्यम"
মাঝারি ফ্রিকোয়েন্সি,मध्यम आवृत्ति
মাঝারি ফ্রিকোয়েন্সি তরঙ্গ,मध्यम आवृत्ति तरंग
মাঝারি তরঙ্গ (মেগাওয়াট),मध्यम तरंग
মেগা-ওহম,मेगा ओम
মেগার,मेगर
স্মৃতি,स्मृति
পরামর্শদাতা,मेंटरन
মেনু বার,मेनू-बार
বুধ সুইচ,पारद स्विच
মার্জিং,संविलय
বার্তা,संदेश
মেটাডেটা,"अधिआंकड़ा, मेटाडाटा"
ধাতব অক্সাইড সেমিকন্ডাক্টর ডায়োড,धातु ऑक्साइड अर्धचालक डायोड
ধাতব-শেথযুক্ত কেবল,धातु-कोषित केबल
মিটার,"मीटर, मापक"
মিটারিং প্যানেল,मापयंत्र पैनल
মিকা,अभ्रक
মাইকা-ইনসুলেশন,अभ्रक विद्युत् रोधन
ক্ষুদ্র-,"सूक्ष्म-, माइक्रो-"
মাইক্রো উপাদান,सूक्ष्म घटक
মাইক্রো কম্পিউটার,"सूक्ष्म कंप्यूटर, सूक्ष्म अभिकलित्र"
মাইক্রো-কন্ট্রোলার,सूक्ष्म नियंत्रक
মাইক্রো-ইলেক্ট্রনিক্স,सूक्ष्म इलेक्ट्रॉनिकी
মাইক্রোফোন,माइक्रोफोन
মাইক্রোফোনিক্স,माइक्रोफोनिक्स
মাইক্রোপ্রসেসর,"सूक्ष्मप्रक्रमक, माइक्रोप्रोसेसर"
মাইক্রো-ভোল্ট (এমভি),माइक्रो वोल्ट
মাইক্রোওয়েভ,सूक्ष्म तरंग
মাইক্রোওয়েভ অ্যান্টেনা,सूक्ष्म तरंग ऐन्टेना
মাইক্রোওয়েভ মরীচি,सूक्ष्म तरंग किरणपुंज
মিড-ব্যান্ড,मध्य-बैंड
স্থানান্তর,"प्रवास, प्रवजन, अभिगमन, स्थानांतरण"
মাইগ্রেশন পাথ,प्रवास पथ
ক্ষুদ্রাকার,"लघुरूप, लघु"
মিনিয়েচারাইজড,लघुरूपीकृत
সর্বনিম্ন,न्यूनतम
ন্যূনতম তাপমাত্রা,न्यूनतम ताप
সর্বনিম্ন ব্যবহারযোগ্য ক্ষেত্র শক্তি,न्यूनतम उपयोज्य क्षेत्र सामर्थ्य
সংখ্যালঘু ক্যারিয়ার,"अल्पांश वाहक, अल्पसंख्यक वाहक"
ভুল,कुइंगित
মিশ্রণ,मिश्रित करना (क्रि.)
মিশ্রিত ফাঁকা,मिश्रित लोपन
মিশ্র সিঙ্ক,"मिश्रित सिंक, मिश्रित तुल्यकालन"
মিক্সার,मिश्रक
মিক্সার টিউব,"मिश्रण ट्यूब, मिश्रण नलिका"
মিশ্রণ,"मिश्रण करना, मिलाना"
মিশ্রণ সার্কিট,मिश्रक परिपथ
স্মৃতিচারণ,स्मरक
স্মৃতিসৌধ,स्मृति विज्ञान
মুঠোফোন,"चल, मोबाइल"
মোবাইল মাল্টিমিডিয়া অ্যাপ্লিকেশন,चल बहुमाध्यम अनुप्रयोग
মোবাইল টিভি,"चल दूरदर्शित्र, चल टीवी, चल TV"
মোড,विधा
ব্যর্থতার মোড,भंग-विधा
প্রচারের পদ্ধতি,संचरण-विधा
মডেল,"निदर्श, मॉडल"
মডেম,मॉडेम
আধুনিক এফএম ট্রান্সমিটার,आधुनिक एफ एम प्रेषित्र
আধুনিক প্রবণতা,"आधुनिक प्रचलन, आधुनिक प्रवृत्तियाँ"
কনফিগারেশন মোড,"विन्यास विधा, संरूपण विधा"
সংশোধন করুন,"आशोधन करना, आपरिवर्तन करना (क्रि.)"
মডুলেটেড অবিচ্ছিন্ন তরঙ্গ,मॉडुलित सतत तरंग
মোডুলেটেড সিগন্যাল,मॉडुलित संकेत
মডুলেটেড ওয়েভফর্ম,मॉडुलित तरंगरूप
মড্যুলেশন,मॉडुलन
মড্যুলেশন প্রশস্ততা,मॉडुलन आयाम
মড্যুলেশন ক্ষমতা,"मॉडुलन क्षमता, मॉडुलन सामर्थ्य"
মড্যুলেশন ফ্রিকোয়েন্সি,मॉडुलन आवृत्ति
মড্যুলেশন সূচক,मॉडुलन सूचकांक
মড্যুলেশন লিনিয়ারিটি,मॉडुलन रैखिकता
মড্যুলেশন মিটার,"मॉडुलेशन मीटर, मॉडुलनमापी"
মড্যুলেশন মনিটর,मॉडुलन मॉनीटर
মড্যুলেশন শতাংশ,मॉडुलन प्रतिशत
মডুলেটর,मॉडुलक
মডিউল,"मॉड्यूल, अनुखंड"
আর্দ্রতা,"नमी, आर्द्रता"
গতি,संवेग
মনিটর,"मॉनीटर, अनुवीक्षण"
পর্যবেক্ষণ,"मॉनीटरन, अनुवीक्षण"
পর্যবেক্ষণ এবং বিশ্লেষণ কৌশল,अनुवीक्षण और विष्लेषण तकनीक
পর্যবেক্ষণ এবং নিয়ন্ত্রণ,अनुवीक्षण और नियंत्रण
মনিটরিং স্টেশন,"मॉनीटरन केंद्र, अनुवीक्षण केंद्र"
একরঙা,एकल वर्ण
মনোফোনিক সংক্রমণ,एकपथ ध्वनिक संचरण
মরফ,रूप
মরফিং,"रूपण, आकृतीकरण"
মরফিজম,आकारिता
মোজাইক,मोजैक
মাদারবোর্ড,"मदर बोर्ड, उश्म पटल"
গতি ক্ষতিপূরণ,गति प्रतिकरण
গতি অনুমান,गति आकलन
গতি ভেক্টর,गति सदिश
গতি ভিডিও,"गतिक वीडियो, चल–श्य"
মোটর,मोटर
মোটর অপারেটর,मोटर प्रचालक
মোটর স্টার্টার,मोटर प्रवर्तक
মাউন্ট,आरोह
মাউস,"मूषक, माउस"
মাউস ইন্টারফেস,"माउस इंटरफेस, माउस अंतरापृष्ठ"
আন্দোলন,गति
মাল্টি চ্যানেল এক্সটেনশন,बहु चैनल विस्तार
মাল্টিকাস্টিং,बहुप्रसारण
মাল্টিচ্যানেল সংকেত,बहु चैनल संकेत
মাল্টিডাইরেকশনাল মাইক্রোফোন,बहुदिश माइक्रोफोन
বহুভাষিক ভাষ্য,"बहुभाषी वृत्तविवरण, बहुभाषी कमेंट्री"
মাল্টিমিডিয়া,"बहुमाध्यम, मल्टीमीडिया"
মাল্টিমিডিয়া কিওস্ক,"बहुमाध्यम लघुकेंद्र, मल्टीमीडिया कीऑस्क"
মাল্টিমিটার,"बहुमापी, मल्टीमीटर"
মাল্টিথ,बहुपथ
মাল্টিথ রিসেপশন,बहुपथ अभिग्रहण
মাল্টিপেজ,"बहुप्रावस्था, बहुकला"
একাধিক,बहु
একাধিক অ্যাক্সেস সিস্টেম,बहुअभिगम तंत्र
মাল্টিপ্লেক্স,बहुसंकेत
মাল্টিপ্লেক্সার,बहुसंकेतक
মাল্টিপ্লেক্সিং,बहुसंकेतन
মাল্টিস্টেজ পরিবর্ধক,बहुपद प्रवर्धक
মাল্টিটাস্কিং,बहुकार्यन
মাল্টিভাইবারেটর,बहुकंपित्र
নিঃশব্দ,"मूक, निःस्वर"
পারস্পরিক আচরণ,अन्योन्य चालकता
পারস্পরিক প্রতিবন্ধকতা,अन्योन्य प्रतिबाधा
পারস্পরিক আবেশাঙ্ক,अन्योन्य प्रेरकत्व
পারস্পরিক হস্তক্ষেপ,अन्योन्य व्यतिकरण
ন্যানো-টেকনোলজি,नैनो प्रौद्योगिकी
সংকীর্ণ,संकीर्ण बैंड
সংকীর্ণতা,सीमित प्रसारण
প্রাকৃতিক খসড়া,स्वाभाविक प्रवात
নেভিগেটর,"नौसंचालक, संचालक"
নেতিবাচক,ऋणात्मक
নেতিবাচক পক্ষপাত,ऋणात्मक अभिनति
নেতিবাচক চার্জ,"ऋणात्मक आवेश, ऋण आवेश"
নেতিবাচক প্রতিক্রিয়া,"ऋणात्मक पुनर्निवेश, ऋणात्मक पुनर्भरण"
নেতিবাচক শিখর,ऋणात्मक शिखर
নেতিবাচক প্রতিরোধ,ऋणात्मक प्रतिरोध
নেট লাভ,शुद्ध लाभ
নেট ক্ষতি,शुद्ध हानि
নেটটিকেট,नेट-शिष्टाचार
অন্তর্জাল,"नेटवर्क, जालक्रम"
নেটওয়ার্ক বিশ্লেষক,"जालक्रम, विश्लेषित्र"
নেটওয়ার্ক ফাইল সিস্টেম,"नेटवर्क संचिका तंत्र, जालक्रम संचिका तंत्र"
নেটওয়ার্ক পরিকল্পনা,"जालक्रम योजना, नेटवर्क योजना"
নেটওয়ার্ক সমাপ্তি,जालक्रम समापन
নেটওয়ার্কিং,"जालक्रम संचालन, नेटवर्क संचालन"
নিরপেক্ষ,"उदासीन, तटस्थ, न्यूट्रल"
নিরপেক্ষ,"निष्प्रभावन, उदासीकरण"
নিউজ রুম অটোমেশন,समाचार कक्ष स्वचालन
নিবল,"चतुःबिट, चतुःद्वयंक, निबल"
কুলুঙ্গি,"ताखा, आला"
কোনও লোড পরীক্ষা নেই,शून्य भार परीक्षण
নোড,"नोड, निस्पंद, आसंधि"
শব্দ,"रव, शोर"
শব্দ চিত্র,रवांक
শব্দ পরিশোধন,रव फिल्टर
শব্দ মেঝে,"रव स्तर, रव फ्लोर"
শব্দ গেট,रव गेट
গোলমাল অনাক্রম্যতা,रव अवरोधक
শব্দ কিলার,रव शामक
শব্দ স্তর,"शोर स्तर, रव तल"
শব্দ শক্তি,रव षक्ति
শব্দ শেপিং কোয়ান্টাইজার,रव संरूपण क्वांटमकारी
শব্দ উত্স,"रव उद्गम, रव स्रोत"
শব্দ দমন সার্কিট,रव निरोध परिपथ
শব্দ দমনকারী,रव निरोधक
শব্দের তাপমাত্রা,रव तापमान
শব্দের তাপমাত্রা,रव तापमान
শব্দ ত্রিভুজ,रव त्रिभुज
শব্দ ভোল্টেজ,रव वोल्टता
গোলমাল,"रव रहित, रवहीन"
শোনা যায় না কোডিং,रवहीन कोडन
গোলমাল অভ্যর্থনা,रवीय अभिग्रहण
নামমাত্র ব্যবহারযোগ্য ক্ষেত্র শক্তি,नामीय उपयोज्य क्षेत्र सामर्थ्य
নন-ডাইরিসিটোনাল মাইক্রোফোন,अदिशात्मक माइक्रोफोन
অ-প্ররোচিত লোড,अप्रेरणिक भार
অ-প্ররোচিত প্রতিরোধ,अप्रेरिणक प्रतिरोध
অ-সিনোসয়েডাল তরঙ্গ,ज्यावक्रेतर तरंग
অনুদ্বায়ী মেমরি,अहासी स्मृति
না গেট,"NOR, द्वार नॉर गेट"
সাধারণ গতি,सामान्य चाल
সাধারণ সরবরাহ,सामान्य प्रदाय
খাঁজ,"खांच, नॉच"
খাঁজ ফিল্টার,नॉच फिल्टर
