Assamese,Tamil
মুকলি প্ৰশ্ন,திறந்த கேள்வி
ৰেকৰ্ডসমূহ খোলা,பதிவுகளைத் திற
অৰিয়েণ্ট,ஓரியண்ட்
প্ৰাচ্যবাদ,ஓரியண்டலிசம்
প্ৰাচ্যবাদ,ஓரியண்டலிசம்
প্ৰাচ্যবিদ,ஓரியண்டலிஸ்ட்
মূলত,தோற்றம்
মূলত,தோற்றம்
অৰ্থগ্ৰাফী,ஆர்த்தோகிராபி
শত্ৰুতাৰ প্ৰাদুৰ্ভাৱ,பகைமை வெடிப்பு
আউট-পোষ্ট,அவுட்-போஸ்ட்
অভাৰ-লৰ্ড,ஓவர்-லார்ட்
অভাৰ-ৰাইড,ஓவர்-ரைடு
অভাৰ-ৰাইড,ஓவர்-ரைடு
পৌত্তলিক,பாகன்
পৌত্তলিক,பாகன்
পৌত্তলিকতাবাদ,பேகனிசம்
পৌত্তলিকতাবাদ,பேகனிசம்
পেগোডা,பகோடா
পেগোডা,பகோடா
পেগোডা,பகோடா
প্ৰাসাদৰ কুটিলতা,அரண்மனை சூழ்ச்சிகள்
পেলেটিনেট,பாலடினேட்
কল-পাত,பனை ஓலை
পাম দেওবাৰ,பாம் ஞாயிறு
পেনেগিৰিষ্ট,பேனெஜிரிஸ்ட்
ত্ৰাস,பீதி
ত্ৰাস,பீதி
আতংক-মংগাৰ,பீதியை உண்டாக்குபவர்
পোপৰ পদ,பாப்பாசி
পোপৰ পদ,பாப்பாசி
পোপৰ পদ,பாப்பாசி
পোপৰ পদ,பாப்பாசி
পোপৰ ম&#39;হ,பாப்பல் காளை
পোপবাদ,பாப்பாலிசம்
পোপবাদ,பாப்பாலிசம்
পোপবাদী,பாப்பாலிஸ்ட்
পোপৰ ৰাজ্য,போப்பாண்டவர் மாநிலம்
পেপিজম (=পেপিষ্ট্ৰি),பாபிசம் (=பாபிஸ்ட்ரி)
পেপিষ্ট,பாபிஸ்ட்
পেপিৰাছ,பாப்பிரஸ்
দৃষ্টান্ত,உவமை
পেৰামাউণ্ট,பாரமவுண்ட்
Paramountcy (=পৰম শক্তি),பாரமவுன்சி (=முக்கிய சக்தி)
পেৰামাউণ্ট লেডী,பரம பெண்மணி
পৰম প্ৰভু,பரம பிரபு
পাৰ্চমেণ্ট,காகிதத்தோல்
পাৰ্চমেণ্ট,காகிதத்தோல்
পাৰ্চমেণ্ট,காகிதத்தோல்
ক্ষমা কৰিব,மன்னிக்கவும்
পাৰ্লিছ,பார்லிஸ்
পাৰ্লিছ,பார்லிஸ்
সংসদ (=সংসদ),பாராளுமன்றம் (=பாராளுமன்றம்)
সংসদ,பாராளுமன்றம்
সংসদ,பாராளுமன்றம்
সংসদ,பாராளுமன்றம்
সংসদ আইন,பாராளுமன்ற சட்டம்
সংসদ সদস্য,பாராளுமன்ற உறுப்பினர்
সংসদ সদস্য,பாராளுமன்ற உறுப்பினர்
সংসদীয় এজেণ্ট,பாராளுமன்ற முகவர்
পাৰ্নেলিজম,பார்னெலிசம்
পেৰ’ল,பரோல்
পেৰ’ল,பரோல்
পেৰিচাইড,பாரிசைட்
পেৰিচাইড,பாரிசைட்
পাৰ্টিছান,கட்சிக்காரன்
পাৰ্টিছান,கட்சிக்காரன்
পাৰ্টিছান,கட்சிக்காரன்
উত্তীৰ্ণ,பாஸ்
পাছ ৱৰ্ড (=watch word),கடவுச்சொல் (=வாட்ச் சொல்)
পেট্ৰিয়াৰ্ক,தேசபக்தர்
পিতৃপুৰুষসকল,தேசபக்தர்கள்
পেট্ৰিচিয়ান,பேட்ரிசியன்
পৈতৃকত্ব,பரம்பரை
পেক্স ব্ৰিটানিকা,பாக்ஸ் பிரிட்டானிக்கா
পেক্স ৰোমানা,பாக்ஸ் ரோமானா
বংশবৃক্ষ,பரம்பரை
বংশবৃক্ষ,பரம்பரை
বংশবৃক্ষ ব্যক্তি,பரம்பரை நபர்
সহকৰ্মী,இணையர்
সহকৰ্মী,இணையர்
পিৰেজ,பீரேஜ்
পিৰেজ,பீரேஜ்
পিৰেজ,பீரேஜ்
আয়াৰলেণ্ডৰ সমনীয়া,அயர்லாந்தின் சகாக்கள்
স্কটলেণ্ডৰ সমনীয়া,ஸ்காட்லாந்தின் சகாக்கள்
উপদ্বীপীয় অভিযান,தீபகற்ப பிரச்சாரம்
উপদ্বীপীয় যুদ্ধ,தீபகற்ப போர்
পেনেণ্ট,பென்னண்ட்
জনসাধাৰণৰ চনদ (=ৰাষ্ট্ৰীয় চনদ),மக்கள் சாசனம் (=தேசிய சாசனம்)
জনমূখ (=জনপ্ৰিয় ফ্ৰণ্ট),மக்கள் முன்னணி (=பாப்புலர் ஃப்ரண்ட்)
পাৰ্ফিডি,துரோகம்
সময়কাল,காலம்
সময়কাল,காலம்
পেৰিফেৰী,சுற்றளவு
স্থায়ী বন্দোবস্ত,நிரந்தர தீர்வு
চিৰন্তন ফিফ,நிரந்தர ஃபைஃப்
ফালানক্স,ஃபாலன்க்ஸ்
ফালানক্স,ஃபாலன்க்ஸ்
ফ্ৰাউন,ஃபிரோ
চিত্ৰচিত্ৰ,பிக்டோகிராம்
পিক্টোগ্ৰাফ,பிக்டோகிராஃப்
পিক্টোগ্ৰাফ,பிக்டோகிராஃப்
তীৰ্থযাত্ৰী,யாத்ரீகர்
তীৰ্থযাত্ৰী পিতৃসকল,யாத்திரை தந்தைகள்
লুটপাত,கொள்ளை
লুটপাত,கொள்ளை
স্তম্ভ,தூண்
স্তম্ভ আদেশ (অশোকৰ),தூண் ஆணைகள் (அசோகரின்)
স্তম্ভ আদেশ (অশোকৰ),தூண் ஆணைகள் (அசோகரின்)
স্তম্ভ আদেশ (অশোকৰ),தூண் ஆணைகள் (அசோகரின்)
পাইৰেট,கடற்கொள்ளையர்
পাইৰেট,கடற்கொள்ளையர்
পিটচড যুদ্ধ,களமிறங்கிய போர்
পটভূমি,சதி
পলিছ,போலிஸ்
পলিছ,போலிஸ்
পলিটাৰ্চ,அரசியல் தலைவர்
ৰাজনৈতিক এজেন্ট,அரசியல் முகவர்
ৰাজনৈতিক আশ্ৰয়,அரசியல் தஞ்சம்
ৰাজনৈতিক আৱাসী,அரசியல் குடியிருப்பாளர்
ৰাজনৈতিক সন্ত্ৰাসবাদ,அரசியல் பயங்கரவாதம்
ভোটগ্ৰহণ কৰ,தேர்தல் வரி
পণ্টুন,பாண்டூன்
প্ৰধানমন্ত্ৰী,பிரீமியர்
প্ৰধানমন্ত্ৰী,பிரீமியர்
প্ৰিমিয়াৰ লীগ,பிரீமியர்ஷிப்
ৰাষ্ট্ৰপতিত্ব,ஜனாதிபதி பதவி
ৰাষ্ট্ৰপতিত্ব,ஜனாதிபதி பதவி
ৰাষ্ট্ৰপতি,ஜனாதிபதி
ৰাষ্ট্ৰপতি,ஜனாதிபதி
প্ৰেচিডিয়াম,பிரசிடியம்
প্ৰধানমন্ত্ৰী,பிரதமர்
প্ৰাইমোজেনিচাৰ,ப்ரிமோஜெனிச்சர்
প্ৰিন্স,இளவரசன்
প্ৰিন্স,இளவரசன்
প্ৰিন্স বিচপ,இளவரசர் பிஷப்
প্ৰিন্স কনচৰ্ট,இளவரசர் மனைவி
প্ৰিন্স ৰিজেণ্ট,இளவரசர் ரீஜண்ட்
পিন্স ৰেগনেণ্ট,பின்ஸ் ரெக்னென்ட்
ৰাজকুমাৰী ৰিজেণ্ট,இளவரசி ரீஜண்ட்
ৰাজকুমাৰী ৰয়েল,இளவரசி ராயல்
প্ৰিন্সিপালিটি,சமஸ்தானம்
প্ৰিন্সিপালিটি,சமஸ்தானம்
প্ৰিন্সিপালিটি,சமஸ்தானம்
পুৰষ্কাৰ,பரிசு
পুৰষ্কাৰ,பரிசு
পুৰস্কাৰৰ ধন,பரிசுத் தொகை
পেছাদাৰী সৈনিক,தொழில்முறை சிப்பாய்
প্ৰতিশ্ৰুতি,சத்தியம்
প্ৰমন্টৰী দুৰ্গ,முன்னோடி கோட்டை
প্ৰটেক্টৰেট,பாதுகாக்கவும்
প্ৰটেক্টৰেট,பாதுகாக்கவும்
প্ৰটেক্টৰেট,பாதுகாக்கவும்
Protégé,பாதுகாவலர்
উৎপত্তিস্থল,ஆதாரம்
উৎপত্তিস্থল,ஆதாரம்
প্ৰভেনেন্স ব্যৱস্থা,ஆதார அமைப்பு
জিয়নিষ্ট সমৰ্থক,சார்பு சியோனிஸ்ட்
ৰাজহুৱা শত্ৰু,பொது எதிரி
ৰাজহুৱা শত্ৰু,பொது எதிரி
বিৰাম চিহ্ন,புள்ளிகள்
পুনিক যুদ্ধ,பியூனிக் போர்கள்
পিউৰিটান,பியூரிட்டன்
পুচ্চ,புட்ச்
কোৱাড্ৰিগা,குவாட்ரிகா
চতুৰ্ভুজ মিত্ৰতা,நான்கு மடங்கு கூட்டணி
কোৱাকাৰ,குவாக்கர்
ৰাণী,ராணி
ৰাণী কনচৰ্ট,ராணி மனைவி
ৰাণী বিধৱা,ராணி வரதட்சணை
কুইনডম,குயின்டம்
কুইনডম,குயின்டம்
ৰাণী মা,ராணி அம்மா
ৰাণী ৰাজত্ব কৰা,அரசி அரசி
কুইছলিং,குயிஸ்லிங்
কুইছলিং,குயிஸ்லிங்
ভাড়া এৰি দিয়ক,வாடகையை விடுங்கள்
কুইভাৰ,நடுக்கம்
Quo warranto,க்வோ வாரண்டோ
জাতি,இனம்
বৰ্ণবাদী আধিপত্য,இன மேலாதிக்கம்
ৰেক,ரேக்
ৰেক,ரேக்
অভিযান,ரெய்டு
অভিযান,ரெய்டு
ৰেমপাৰ্ট,கோட்டை
ৰেমপাৰ্ট,கோட்டை
ৰেনছাক,ரான்சாக்
মুক্তিপণ,மீட்கும் தொகை
মুক্তিপণ,மீட்கும் தொகை
ৰেভেজ,பேரழிவு
ৰেভেজ,அழிவுகள்
ৰাজ্য,சாம்ராஜ்யம்
ৰিয়াৰ গাৰ্ড,பின்புற காவலர்
ৰিয়াৰ গাৰ্ডৰ একচন,பின்புற பாதுகாப்பு நடவடிக்கை
বিদ্ৰোহী,கிளர்ச்சியாளர்
বিদ্ৰোহ,கலகம்
বিদ্ৰোহৰ স্বীকৃতি,கிளர்ச்சிக்கான அங்கீகாரம்
পুনৰ পৰিবাহী,மறுசீரமைப்பு
গোপনীয়তা,உளவுத்துறை
পুনৰ্গঠন,புனரமைப்பு
নথিভুক্ত,பதிவு
ৰেকৰ্ড অফিচ,பதிவு அலுவலகம்
অৱসৰৰ অভিলেখ,பதிவு ஓய்வு
ৰঙা চাৰ্ট,சிவப்பு சட்டைகள்
সংস্কাৰ,சீர்திருத்தம்
শৰণাৰ্থী,அகதி
ৰেগালিয়া,ரெகாலியா
ৰেগালিয়া,ரெகாலியா
ৰেগালিয়া,ரெகாலியா
ৰিজেন্সি,ரீஜென்சி
ৰিজেণ্ট,ரீஜண்ட்
ৰিজেণ্ট কুইন,ரீஜண்ட் ராணி
ৰেজিচাইড,ரெஜிசைட்
ৰেজিচাইড,ரெஜிசைடுகள்
শাসন ব্যৱস্থা,ஆட்சி
শাসন ব্যৱস্থা,ஆட்சி
অঞ্চল,பிராந்தியம்
ৰেগনাল বছৰ,ஆட்சி ஆண்டு
ৰেগনেণ্ট,ஆட்சியாளர்
ৰেগনাম,ரெக்னம்
ৰাইচ,ரீச்
ৰাজত্ব কৰক,ஆட்சி
ৰাজত্ব কৰক,ஆட்சி
ৰাজত্ব কৰা পৰিয়াল,ஆட்சி செய்யும் குடும்பம்
আতংকৰ ৰাজত্ব,பயங்கர ஆட்சி
আতংকৰ ৰাজত্ব,பயங்கர ஆட்சி
শক্তিশালী কৰক,வலுவூட்டு
শক্তিবৰ্ধক,வலுவூட்டல்
পুনৰ নিযুক্তি,மறுசீரமைப்பு
পুনৰ বিনিয়োগ কৰক,மறு முதலீடு
ৰিলে পোষ্ট,ரிலே இடுகை
ৰিলেৰ পথ,ரிலே பாதை
ৰিলে ব্যৱস্থা,ரிலே அமைப்பு
মুক্তি দিয়া,விடுதலை
মুক্তি দিয়া,விடுதலை
ত্যাগ,துறத்தல்
ত্যাগ,துறத்தல்
ৰেপাৰ্টৰী (=ইনভেণ্টৰী),ரெபர்ட்டரி (=சரக்கு)
ভঁৰাল,களஞ்சியம்
ভঁৰাল,களஞ்சியம்
ৰিপাব্লিক,குடியரசு
গণৰাজ্য দিৱস,குடியரசு தினம்
পুনৰ লিপিবদ্ধ কৰক,ரெஸ்கிரிப்ட்
পুনৰ লিপিবদ্ধ কৰক,ரெஸ்கிரிப்ட்
বাসিন্দা,குடியிருப்பாளர்
পুনৰুদ্ধাৰ,மறுசீரமைப்பு
পুনৰুত্থান,உயிர்த்தெழுதல்
পুনৰুত্থান,உயிர்த்தெழுதல்
পশ্চাদপসৰণ,பின்வாங்கவும்
ওলোটা (এটা মুদ্ৰাৰ),தலைகீழ் (ஒரு நாணயத்தின்)
বিদ্ৰোহ,கிளர்ச்சி
বিপ্লৱ,புரட்சி
"বিপ্লৱ, ফৰাচী","புரட்சி, பிரஞ்சு"
বিপ্লৱ গৌৰৱময়,புகழ்பெற்ற புரட்சி
"বিপ্লৱ, ঔদ্যোগিক","புரட்சி, தொழில்துறை"
ৰাইজিং,உயரும்
পচি যোৱা-বৰো,ரோட்டன்-போரோ
ৰাফ ৰাইডাৰ,ரஃப் ரைடர்ஸ்
ঘূৰণীয়া মূৰ,வட்டத் தலைகள்
ৰাউট,வழித்தட
ৰয়েল দৰ্শক,அரச பார்வையாளர்கள்
ৰয়েল চাৰ্টাৰ,அரச சாசனம்
ৰয়েল ক্ৰেষ্ট,ராயல் க்ரெஸ்ட்
ৰয়েল ক্ৰেষ্ট,ராயல் க்ரெஸ்ட்
ৰয়েল ডিক্রী,அரச ஆணை
ৰুব্ৰীক,ரூப்ரிக்
ধ্বংসাৱশেষ,இடிபாடுகள்
দৌৰবিদ,ஓடுபவர்
ভেঙুচালি কৰা,நாசவேலை
ছাবেৰ,சேபர்
চেব্ৰেছ,சபர்ஸ்
ত্যাগ,தியாகம்
ত্যাগ,தியாகம்
ত্যাগ,தியாகம்
নিৰাপদ আচৰণ,பாதுகாப்பான நடத்தை
সুৰক্ষা,பாதுகாப்பு
সুৰক্ষা,பாதுகாப்பு
সুৰক্ষাৰ কৰ্তব্য,பாதுகாப்பு கடமைகள்
চেলি,சாலி
চেলি-পৰ্ট,சாலி-போர்ட்
ৰাজদণ্ড,செங்கோல்
স্কিমিটাৰ,சிமிட்டர்
দ্বিতীয় বাগিচা,இரண்டாவது எஸ்டேட்
পন্থা,பிரிவு
পন্থা,பிரிவு
বাজেয়াপ্ত,வலிப்பு
বাজেয়াপ্ত,வலிப்பு
চেনেট,செனட்
চেনেট,செனட்
চেনেট,செனட்
চেনেট,செனட்
Serf (=bordar বা villein),செர்ஃப் (=போர்டார் அல்லது வில்லன்)
Serf (=bordar বা villein),செர்ஃப் (=போர்டார் அல்லது வில்லன்)
দাসত্ব (serfhood বা serfage),அடிமைத்தனம்
দাসত্ব (serfhood বা serfage),அடிமைத்தனம்
ছাঁ ৰজা,நிழல் ராஜா
জাহাজৰ ধন,கப்பல் பணம்
শ্বক সৈন্য (=ধুমুহা সৈন্য),அதிர்ச்சிப் படைகள் (=புயல் படைகள்)
চুটি সংসদ,குறுகிய பாராளுமன்றம்
স্কিমিছ,சண்டை
দাস,அடிமை
দাসত্ব,அடிமைத்தனம்
দাসত্ব,அடிமைத்தனம்
সৈনিক ৰাষ্ট্ৰনেতা,சிப்பாய் அரசியல்வாதி
বৰশী,ஈட்டி
বৰশীৰ মূৰ,ஈட்டி-தலை
গোলক,கோளம்
স্ফ্ৰেজিষ্টিকছ,ஸ்ப்ராஜிஸ்டிக்ஸ்
ব্যৱস্থা নষ্ট কৰে,அமைப்பை கெடுக்கிறது
স্কোৱায়াৰ,ஸ்கொயர்
স্কোৱায়াৰ,ஸ்கொயர்
স্কুয়াৰআৰ্চি,ஸ்கியர்ச்சி
স্কুয়াৰআৰ্চি,ஸ்கியர்ச்சி
মানদণ্ড,தரநிலை
ষ্টেণ্ডাৰ্ড-বাহক,தரநிலை-தாங்கி
থিয় হৈ থকা সেনাবাহিনী,நிற்கும் இராணுவம்
ষ্টেণ্ডিং অৰ্ডাৰ,நிலையான ஆணை
ষ্টেণ্ডিং অৰ্ডাৰ,நிலையான ஆணை
ৰাষ্ট্ৰনেতা,ஸ்டேட்ஸ்மேன்
শিলৰ শিলালিপি,கல்வெட்டு
ধুমুহাৰ সৈন্য,புயல் படைகள்
কৌশল,தந்திரம்
কৌশল,மூலோபாயம்
কৌশল,மூலோபாயம்
কৌশল,மூலோபாயம்
ষ্ট্ৰেট’ক্ৰেচি,ஸ்ட்ராடோக்ரசி
বিবাদ,சச்சரவு
বিবাদ,சச்சரவு
শক্তিশালী ধৰি ৰখা,வலுவான பிடிப்பு
শক্তিশালী ধৰি ৰখা,வலுவான பிடிப்பு
সহযোগী টেলায়েন্স,துணைத் தொகை
উত্তৰাধিকাৰ,அடுத்தடுத்து
উত্তৰাধিকাৰী,வாரிசு
ভোটাধিকাৰ,வாக்குரிமை
ভোটাধিকাৰী,வாக்குரிமையாளர்
চুলতানত্ব,சுல்தானகம்
চুলতানত্বৰ যুগ,சுல்தானிய காலம்
সমৰ্পণ,சரணடைதல்
চুজেৰেইন,சுசெரெய்ன்
চুজেৰেইন ৰাজ্য,சுசெரெய்ன் மாநிலம்
তৰোৱালধাৰী,வாள்வீரன்
টামমানী ছ&#39;চাইটি,தம்மானி சங்கம்
টেম্পাৰড তৰোৱাল,தணிந்த வாள்
ভাড়াতীয়া,வாடகைக்காரர்
ভাড়াতীয়া,வாடகைக்காரர்
অঞ্চল,பிரதேசம்
অঞ্চল,பிரதேசம்
টেৰিটৰী চৰকাৰ,பிரதேச அரசாங்கம்
সন্ত্ৰাসবাদ,பயங்கரவாதம்
তৃতীয় বাগিচা,மூன்றாம் எஸ்டேட்
তিনিটা বাগিচা,மூன்று தோட்டங்கள்
টোল,டோல்
টোল হাউচ,டோல் ஹவுஸ்
সমাধিস্থল,கல்லறை
ট&#39;ৰী,டோரி
টটেম,டோட்டெம்
টাৱাৰ,கோபுரம்
টাৱাৰ,கோபுரம்
বিজয়ৰ টাৱাৰ,வெற்றிக் கோபுரம்
বিশ্বাসঘাতক,துரோகி
বিশ্বাসঘাতকতা,துரோகம்
দেশদ্ৰোহ,தேசத்துரோகம்
সন্ধি,ஒப்பந்தம்
যুদ্ধৰ দ্বাৰা পৰীক্ষা (=যুদ্ধৰ দ্বাৰা ট্ৰেইল),போர் மூலம் சோதனை (=போர் மூலம் தடம்)
শ্ৰদ্ধাঞ্জলি,அஞ்சலி
শ্ৰদ্ধাঞ্জলি,அஞ்சலி
শ্ৰদ্ধাঞ্জলি ভূমি,காணிக்கை நிலம்
ট্ৰিপল এলায়েন্স,மூன்று கூட்டணி
ট্ৰিপল এণ্টেণ্ট,டிரிபிள் entente
জয়লাভ,வெற்றி
জয়লাভ,வெற்றி
অস্থিৰতা,கொந்தளிப்பு
অত্যাচাৰী হত্যা,கொடுங்கோல் கொலை
অত্যাচাৰী হত্যা,கொடுங்கோல் கொலை
অত্যাচাৰ,கொடுங்கோன்மை
অত্যাচাৰ,கொடுங்கோன்மை
অত্যাচাৰী,கொடுங்கோலன்
উহলান,உஹ்லன்
উকাচে,உகாசே
উকাচে,உகாசே
উলেমা,உலமா
আলটিমেটাম,அல்டிமேட்டம்
আলটিমেটাম,அல்டிமேட்டம்
ককাক ছেম,மாமா சாம்
আণ্ডাৰ-কিং,கீழ்-ராஜா
ইউনাইটেড আইৰিছমেন,ஐக்கிய அயர்லாந்துக்காரர்கள்
যুক্তৰাষ্ট্ৰ,ஐக்கிய நாடுகள்
সংযুক্ত প্ৰভিন্স,ஐக்கிய மாகாணங்கள்
সংযুক্ত প্ৰভিন্স,ஐக்கிய மாகாணங்கள்
ইউনিভেলেটেড দুৰ্গ,மதிப்பற்ற கோட்டை
সাৰ্বজনীন ৰজা,உலகளாவிய மன்னர்
সাৰ্বজনীন ভোটাধিকাৰ,உலகளாவிய வாக்குரிமை
বিদ্ৰোহ,எழுச்சி
দখল কৰা,அபகரிப்பு
দখলদাৰী,அபகரிப்பவர்
ইউটোপিয়া,கற்பனயுலகு
ভাণ্ডাল,வண்டல்
ভাঙি-ছিঙি পেলোৱা,காழ்ப்புணர்ச்சி
ভ্যানগাৰ্ড,வான்கார்ட்
ভ্যানগাৰ্ড,வான்கார்ட்
ভ্যানগাৰ্ড,வான்கார்ட்
ভাৰংগিয়ান,வரங்கியன்
ভাৰংগিয়ান গাৰ্ড,வரங்கியன் காவலர்
ভেছাল,வாசல்
ভেছাল,வாசல்
ভেছাল অৱস্থা,வாசல் மாநிலம்
ভেটিকান কাউন্সিল,வாடிகன் கவுன்சில்
পাত্ৰ,கப்பல்
পাত্ৰ,கப்பல்
পাত্ৰ,கப்பல்
উপ-ৰজা,துணை ராஜா
ভাইচৰয়,வைஸ்ராய்
ভাইচৰয়লিটি=ভাইচৰয়শ্বিপ,துணைவேந்தர் = துணை அரசு
ভিক্টৰ,விக்டர்
বিজয়,வெற்றி
ভিলেইন,வில்லன்
জলপথে গমন,பயணம்
দুৰ্বল দুৰ্গ,பாதிக்கப்படக்கூடிய கோட்டை
ৱাল পেইন্টিং,சுவர் ஓவியம்
ৱাল পেইন্টিং,சுவர் ஓவியம்
যুদ্ধ,போர்
যুদ্ধ-প্ৰভু,போர் ஆண்டவன்
যোদ্ধা,போர்வீரன்
যোদ্ধা,போர்வீரன்
যোদ্ধা,போர்வீரன்
যুদ্ধজাহাজ,போர்க்கப்பல்
ৱাচ-ৱৰ্ড,கண்காணிப்பு வார்த்தை
কল্যাণকামী ৰাষ্ট্ৰ,வளர்ந்த மாநிலம்
কল্যাণমূলক কাম,நலப்பணிகள்
হুইগ,விக்
বগা পতাকা,வெள்ளை கொடி
বগা মানুহৰ বোজা,வெள்ளையர்களின் சுமை
বিশ্ব সাম্ৰাজ্য,உலகப் பேரரசு
বিশ্ব আন্দোলন,உலக இயக்கம்
বিশ্ব ৰাজনীতি,உலக அரசியல்
বিশ্ব শক্তি,உலக சக்தி
বিশ্বযুদ্ধ,உலக போர்
ৰেকাৰ,வீக்கர்
ধ্বংসাত্মক সংশোধনী,சிதைக்கும் திருத்தம்
জেনেলাচিছ,Xenelasis
বিদেশী ঘৃণা,இனவெறி
য়েংকি,யாங்கி
হালধীয়া জেকেট,மஞ்சள் ஜாக்கெட்
হালধীয়া মানুহ,மஞ்சள் மனிதன்
হালধীয়া বিপদ,மஞ்சள் ஆபத்து
হালধীয়া প্ৰেছ,மஞ்சள் பத்திரிகை
যুৱ তুৰ্কী,இளம் துருக்கியர்கள்
জিউছ,ஜீயஸ்
জায়নিজম,சியோனிசம்
জৰদস্তি ধৰ্ম,ஜோராஸ்ட்ரியனிசம்
