Hindi,Kannada
अंतः क्षेत्र,ಆಂತರಿಕ ವಲಯ
अंतः प्रांत,ಅಂತರ-ಪ್ರಾಂತ್ಯ
आंतरिक अवयव,ಆಂತರಿಕ ಘಟಕಗಳು
समुच्चय का अभ्यंतर,ಸೆಟ್ನ ಒಳಭಾಗ
अभिमुख अंतः कोण,ಎದುರಿಸುತ್ತಿರುವ ಆಂತರಿಕ ಕೋನ
अंतर्गह,ಒಳಗೆ
आंतरिक बिंदु,ಆಂತರಿಕ ಬಿಂದು
"मध्यवर्ती, माध्यमिक, मध्य, मध्यक","ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
मध्यवर्ती बिंदु,ಮಧ್ಯಂತರ ಬಿಂದು
मध्यवर्ती मान प्रमेय,ಮಧ್ಯಂತರ ಮೌಲ್ಯ ಪ್ರಮೇಯ
आंतरिक द्‌विभाजक,ಆಂತರಿಕ ದ್ವಿಭಾಜಕ
अंतर्वेशन,ಇಂಟರ್ಪೋಲೇಷನ್
अंतर्वेशन-सूत्र,ಅಳವಡಿಕೆ ಸೂತ್ರ
प्रतिच्छेदी,ಛೇದಿಸುತ್ತಿದೆ
प्रतिच्छेदी वक्र,ಛೇದಿಸುವ ವಕ್ರರೇಖೆ
प्रतिच्छेदी रेखाएँ,ಛೇದಿಸುವ ಸಾಲುಗಳು
" प्रतिच्छेदन, प्रतिच्छेद , सर्वनिष्ठ","ಛೇದಕ, ಛೇದನ, ಛೇದನ"
प्रतिच्छेद वक्र,ಛೇದನ ಕರ್ವ್
वक्रों का प्रतिच्छेद,ವಕ್ರಾಕೃತಿಗಳ ಛೇದಕ
समुच्चयों का सर्वनिष्ठ,ಸೆಟ್ಗಳ ಛೇದಕ
"अंतराल, अंतर","ಅಂತರ, ಅಂತರ"
अंतराल आकल,ಮಧ್ಯಂತರ ಅಂದಾಜು
अंतराल आकलन,ಮಧ್ಯಂತರ ಅಂದಾಜು
अंतराल मध्य बिंदु,ಮಧ್ಯಂತರ ಮಧ್ಯ ಬಿಂದು
"खंडांतर्गत प्रभाव, अंतः खंड प्रभाव",ಒಳ-ವಿಭಾಗದ ಪರಿಣಾಮ
अंतरावर्ग सहसंबंध,ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ
निश्चरता,ನಿಶ್ಚಲತೆ
निश्चर,ಖಚಿತವಾಗಿ
निश्चर तंत्र,ಸ್ಥಿರ ವ್ಯವಸ್ಥೆ
तालिका,ಟೇಬಲ್
तालिका नियतन,ಟೇಬಲ್ ನಿಯೋಜನೆ
तालिका नियंत्रण,ಟೇಬಲ್ ನಿಯಂತ್ರಣ
तालिका नियंत्रण निदर्श,ಟೇಬಲ್ ನಿಯಂತ್ರಣ ಮಾದರಿ
तालिका नियंत्रण प्रणाली,ಟೇಬಲ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
तालिका चक्र,ಟೇಬಲ್ ಸೈಕಲ್
तालिका धारण लागत,ಟೇಬಲ್ ಹಿಡುವಳಿ ವೆಚ್ಚ
तालिका बिंदु,ಟೇಬಲ್ ಪಾಯಿಂಟ್
तालिका नीति,ಟೇಬಲ್ ನೀತಿ
तालिका  स्थिति,ಮೇಜಿನ ಸ್ಥಾನ
"प्रतित्रोम, व्युत्क्रम, विपरीत","ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ"
प्रतिलोम सहसंबंध,ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ
प्रतिलोम फलन,ವಿಲೋಮ ಕಾರ್ಯ
प्रति लोम अतिपरवलयिक फलन,ಪ್ರತಿ ಫೋಮ್ಗೆ ಹೈಪರ್ಬೋಲಿಕ್ ಕಾರ್ಯ
व्युत्क्रमानुपाती,ವಿಲೋಮ ಅನುಪಾತದಲ್ಲಿರುತ್ತದೆ
व्युत्क्रम प्रतिचित्र ण,ವಿಲೋಮ ನಕ್ಷೆ
व्युत्क्रम संख्या,ಪರಸ್ಪರ ಸಂಖ್ಯೆ
व्युत्क्रम आव्यूह,ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್
प्रतिलोम क्रमचय,ವಿಲೋಮ ಕ್ರಮಪಲ್ಲಟನೆ
व्युत्क्रमानुपात,ವಿಲೋಮ ಅನುಪಾತ
प्रतिलोम त्रिकोणमितीय फलन,ವಿಲೋಮ ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ
प्रतिलोमन-सूत्र,ವಿಲೋಮ ಸೂತ್ರ
क्रम का प्रति लोमन,ಅನುಕ್ರಮದ ಪ್ರತಿ
व्युत्क्रमणीय आव्यूह,ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್
व्युत्क्रमणीय रूपांतरण,ವಿಲೋಮ ಪರಿವರ್ತನೆ
अपरिमेय,ಅಭಾಗಲಬ್ಧ
अपरिमेय समीकरण,ಅಭಾಗಲಬ್ಧ ಸಮೀಕರಣ
अपरिमेय व्यंजक,ಅಭಾಗಲಬ್ಧ ಅಭಿವ್ಯಕ್ತಿ
अपरिमेय संख्या,ಅಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ
अपरिमेय मूल,ಅಭಾಗಲಬ್ಧ ಮೂಲ
" अखंडनीय , अलघुकरणीय , असमानेय","ಬದಲಾಯಿಸಲಾಗದ, ಬದಲಾಯಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ"
अघूर्णी सदिश,ತಿರುಗುವ ವೆಕ್ಟರ್
अघूर्णी सदिश फलन,ತಿರುಗುವ ವೆಕ್ಟರ್ ಕಾರ್ಯ
अघूर्णी वेग,ತಿರುಗುವಿಕೆಯ ವೇಗ
तुल्यकोणी (वि.) समदिक्पा ती रेखा (सं),ಸಮಮಾಪನ (ವಿ.) ಬಲ ರೇಖೆ (ವಿ.)
समककुदता,ಸಿಂಕ್ರೆಟಿಸಮ್
वियुक्त अनिवार्य विचित्रता,ಪ್ರತ್ಯೇಕವಾದ ಕಡ್ಡಾಯ ವಿಚಿತ್ರತೆ
वियुक्त बिंदु,ಪ್ರತ್ಯೇಕ ಬಿಂದು
"समदूरीक, त्रिसमलंबाक्ष, घनीय, आइसोमेट्रिक","ಸಮಮಾಪನ, ಟ್ರೈಟೆಜೋಲ್, ಘನ, ಸಮಮಾಪನ"
समद्विबाहु विन्यास,ಸಮದ್ವಿಬಾಹು ಸಂರಚನೆ
पुनरावृत्त समाकल,ಪುನರಾವರ್ತಿತ ಅವಿಭಾಜ್ಯ
पुनरावृत्त अंतर्वेशन,ಪುನರಾವರ್ತಿತ ಅಳವಡಿಕೆ
पुनरावृत्ति,ಪುನರಾವರ್ತನೆ
पुनरावृत्ति सूत्र,ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ
पुनरावर्ती समाकलन सूत्र,ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ
पुनरावर्ती क्रि याविधि,ಪುನರಾವರ್ತಿತ ಕಾರ್ಯವಿಧಾನ
पुनरावर्ती विधि,ಪುನರಾವರ್ತಿತ ವಿಧಾನ
जैकोबियन,ಜಾಕೋಬಿಯನ್
जैकोबी सारणिक,ಜಾಕೋಬಿ ಸಾರ್ನಿಕ್
जैकोबी आव्यूह,ಜಾಕೋಬಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
समुच्चयों का सम्मिलन,ಸೆಟ್ಗಳ ಸಂಯೋಜನೆ
"जोड़, संधि (सं.) संयुक्त(वि.)",ಜಂಟಿ (ವಿ.) ಜಂಟಿ (ವಿ.)
संयुक्त घनत्व फलन,ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
संयुक्त बारंबारता फलन,ಸಂಯೋಜಿತ ಆವರ್ತನ ಕಾರ್ಯ
संयुक्ततः आश्रित चर,ಜಂಟಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
संयुक्त प्रायिकता,ಜಂಟಿ ಸಂಭವನೀಯತೆ
सम्मिलन,ಅಳವಡಿಕೆ
"कुदान, जंप, प्लुति","ಸ್ಪೇಡ್, ಜಂಪ್, ಪ್ಲುಟಿ"
प्लुति असांतत्य,ಪ್ಲುಟಿ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ
"न्यायसंगति, औचित्य","ನ್ಯಾಯ, ಸಮರ್ಥನೆ"
औचित्य बताना,ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ
कारनाफ मानचित्र,ಕಾರ್ನಾಫ್ ನಕ್ಷೆ
"गुठली, अष्टि","ಕಾಳುಗಳು, ಬೂದಿ"
प्रतिचित्रण की अष्टि,ಮ್ಯಾಪಿಂಗ್ ಪಾಯಿಂಟ್
"शुदूधगति विज्ञान, शुदूध गतिकी","ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್, ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್"
गतिज ऊर्जा,ಚಲನ ಶಕ್ತಿ
"बलगति विज्ञान, बलगतिकी","ಚಲನಶಾಸ್ತ್ರ, ಚಲನಶಾಸ್ತ್ರ"
कोल्मोगोरोफ-स्मिरनोव परीक्षण,ಕೊಲ್ಮೊಗೊರೊಫ್-ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ
क्रोनेकर डेल्टा,ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ
ककुदता,ಸೌತೆಕಾಯಿ
लग्रांज फलन,ಲಾಗ್ರೇಂಜ್ ಕಾರ್ಯ
लग्रांज गुणक,ಲ್ಯಾಗ್ರೇಂಜ್ ಗುಣಕ
"स्तरिका, पटल","ಹಲಗೆ, ಹಲಗೆ"
लाप्लास रूपांतर,ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ
बृहत संख्या,ದೊಡ್ಡ ಸಂಖ್ಯೆ
अभिलक्षणिक मूल,ವಿಶಿಷ್ಟ ಮೂಲ
पार्श्व पृष्ठ,ಪಕ್ಕದ ಪುಟ
लैटिन वर्ग,ಲ್ಯಾಟಿನ್ ಚೌಕ
"नाभिलंब, लैटस रैक्टम","ಹೊಕ್ಕುಳಬಳ್ಳಿ, ಲ್ಯಾಟಸ್ ಗುದನಾಳ"
"नियम, सिद्धांत","ನಿಯಮಗಳು, ತತ್ವಗಳು"
वेग संयोजन नियम,ವೇಗ ಸಂಯೋಜನೆಯ ನಿಯಮ
संकलनीयता नियम,ಹೊಂದಾಣಿಕೆ ನಿಯಮ
ह्नासमान प्रतिफल नियम,ರಿಟರ್ನ್ಸ್ ನಿಯಮವನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು
गुरुत्वाकर्षण नियम,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ
समूह के लिए समाकारिता नियम,ಗುಂಪಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂ ನಿಯಮ
वलयों के लिए समाकारिता नियम,ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಮ್ ನಿಯಮ
बढ़ती लागत का नियम,ಹೆಚ್ಚುತ್ತಿರುವ ವೆಚ್ಚದ ಕಾನೂನು
घातांक नियम,ಘಾತೀಯ ನಿಯಮ
जड़त्व नियम,ಜಡತ್ವ ಕಾನೂನು
बृहत्‌ संख्याओं का नियम,ದೊಡ್ಡ ಸಂಖ್ಯೆಗಳ ಕಾನೂನು
प्रायिकता-नियम,ಸಂಭವನೀಯತೆಯ ನಿಯಮ
"ज्या नियम, साइन नियम","ಸೈನ್ ನಿಯಮ, ಸೈನ್ ನಿಯಮ"
घातांको के नियम,ಘಾತಗಳ ಕಾನೂನು
गति नियम,ವೇಗ ನಿಯಮಗಳು
"परत, स्तर","ಪದರ, ಮಟ್ಟ"
अग्रग गुणांक,ಫಾರ್ವರ್ಡ್ ಗುಣಾಂಕ
अग्रग विकर्ण,ಮುಂಭಾಗದ ಕರ್ಣೀಯ
अग्रग उप-आव्यूह,ಮುಂದಕ್ಕೆ ಉಪ ಮ್ಯಾಟ್ರಿಕ್ಸ್
अग्रग पद,ಮುಂಭಾಗದ ಪೋಸ್ಟ್
"न्यूनतम, अल्पतम, लघुतम","ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ"
लघुतम समापवर्त्य (LCM),ಕಡಿಮೆ ಸಾಮಾನ್ಯ ಸಾಮಾನ್ಯ (LCM)
न्यूनतम अवयव,ಕನಿಷ್ಠ ಘಟಕಗಳು
न्यूनतम वर्ग,ಅತ್ಯಂತ ಕಡಿಮೆ ವರ್ಗ
न्यूनतम उपरि परिबंध,ಕನಿಷ್ಠ ಓವರ್ಹೆಡ್ ಮಿತಿ
वाम सहसमुच्चय,ಎಡ ಸೆಟ್
वामावर्त,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
वामावर्ती पेच,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ ತಿರುಪು
वाम प्रतिलोम,ಎಡ ವಿಲೋಮ
वाम गुणन,ಎಡ ಗುಣಾಕಾರ
लाइबनिटस सूत्र,ಲೈಬ್ನಿಜ್ ಸೂತ್ರ
लंबाई,ಉದ್ದ
तुंगककुदी,ತುಂಗಕ್ಕುಡಿ
तुंगककुदी वक्र,ಟ್ರಾಗಸ್ ಕರ್ವ್
तुंगककुदता,ಶ್ವಾಸಕೋಶದ ಮೀನು
स्तर वक्र,ಮಟ್ಟದ ಕರ್ವ್
विश्वास्यता स्तर,ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ
सार्थकता का स्तर,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
कोशक्रमानुसार,ಕಾಲಾನುಕ್ರಮವಾಗಿ
कोश क्रम,ನಿಘಂಟು ಆದೇಶ
संभाविता फलन,ಸಂಭವನೀಯತೆ ಕಾರ್ಯ
संभाविता अनुपात परिक्षण,ಸಂಭವನೀಯತೆ ಅನುಪಾತ ಪರೀಕ್ಷೆ
" सीमा , सीमांत","ಮಿತಿ, ಕನಿಷ್ಠ"
"सीमांत, चरम","ಕನಿಷ್ಠ, ವಿಪರೀತ"
सीमांत मान,ಕನಿಷ್ಠ ಮೌಲ್ಯ
सीमांत वेग,ಕನಿಷ್ಠ ವೇಗ
माध्य में सीमा,ಸರಾಸರಿ ಶ್ರೇಣಿ
समाकलन की सीमा,ಏಕೀಕರಣದ ಮಿತಿ
अनुक्रम सीमा,ಅನುಕ್ರಮ ಮಿತಿ
"गुच्छ बिंदु, सीमा बिंदु","ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್, ಮಿತಿ ಬಿಂದು"
सीमांत वेग,ಕನಿಷ್ಠ ವೇಗ
" रेखा , लाइन , दीर्घतंतु","ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ"
"रेखीय, रैखिक, रेखाकार","ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ"
रैखिक बीजावल्ली,ರೇಖೀಯ ಬಿಜವಲ್ಲಿ
रैखिक बीजीय समीकरण,ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ
रैखिक सन्निकटन,ರೇಖೀಯ ಅಂದಾಜು
रैखिक अनंतस्पर्शी,ರೇಖೀಯ ಲಕ್ಷಣ
रैखिक गुणांक,ರೇಖೀಯ ಗುಣಾಂಕ
एकघात संचय,ಆಘಾತ ಶೇಖರಣೆ
एकघात प्रतिबंध,ಆಘಾತ ನಿರ್ಬಂಧ
रैखिक आश्रितता,ರೇಖೀಯ ಅವಲಂಬನೆ
रैखिक अवकलन समीकरण,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
" रैखिक विमा , रैखिक माप , रैखिक लंबाई-चौड़ाई","ರೇಖೀಯ ಆಯಾಮ, ಲೀನಿಯರ್ ಮಾಪನ, ರೇಖೀಯ ಉದ್ದ-ಅಗಲ"
"रैखिक समीकरण, एकघात समीकरण","ರೇಖೀಯ ಸಮೀಕರಣ, ಕ್ವಾಡ್ರಾಟಿಕ್ ಸಮೀಕರಣ"
रैखिक समघात,ರೇಖೀಯ ಏಕರೂಪತೆ
रैखिक भिन्नात्मक रूपांतरण,ರೇಖೀಯ ಭಾಗಶಃ ಪರಿವರ್ತನೆ
रैखिक फलन,ರೇಖೀಯ ಕಾರ್ಯ
रैखिक फलनक,ರೇಖೀಯ ಕಾರ್ಯ
रैखिक समूह,ರೇಖೀಯ ಗುಂಪು
रैखिक स्वतंत्रता,ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ
रैखिक स्वतंत्र संबंध,ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ
रैखिक असमिका,ರೇಖೀಯ ಅಸಮಾನತೆ
रैखिक असमघाती अवकल समीकरण,ಲೀನಿಯರ್ ಅಲ್ಲದ ಏಕರೂಪದ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ
रैखिक समाकल समीकरण,ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ
रैखिक अंतर्वेशन,ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ
रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण,ಲೀನಿಯರ್ ಲೀಸ್ಟ್ ಸ್ಕ್ವೇರ್ಸ್ ರಿಗ್ರೆಶನ್ ಅನಾಲಿಸಿಸ್
" एकघाततः , रैखिकतः","ಏಕವಚನದಲ್ಲಿ, ರೇಖೀಯವಾಗಿ"
रैखिकतः परतंत्र,ರೇಖಾತ್ಮಕವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ
रैखिकतः स्वतंत्र,ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ
रैखिक प्रतिचित्रण,ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್
रैखिक क्रम,ರೇಖೀಯ ಕ್ರಮ
रैखिक क्रमीकरण,ರೇಖೀಯ ಧಾರಾವಾಹಿ
रैखिक प्रोग्रामन,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
रैखिक प्रोग्रामन कलन-विधि,ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್
रैखिक प्रोग्रामन समस्या,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
रैखिक समाश्रयण,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
रैखिक समाश्रयण गुणांक,ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ
"रैखिक संबंध, एकघाती संबंध","ರೇಖೀಯ ಸಂಬಂಧ, ಘಾತೀಯ ಸಂಬಂಧ"
रैखिक समष्टि,ರೇಖೀಯ ಜನಸಂಖ್ಯೆ
रैखिक उपसमष्टि,ರೇಖೀಯ ಉಪಸ್ಥಳ
रैखिक रूपांतरण,ರೇಖೀಯ ರೂಪಾಂತರ
रैखिक उपनति,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
रैखिक अनभिनत आकल,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಅಂದಾಜು
रैखिक वेग,ರೇಖೀಯ ವೇಗ
रेखा समाकल,ಸಾಲಿನ ಅವಿಭಾಜ್ಯ
प्रतिच्छेद-रेखा,ಛೇದನದ ಸಾಲು
समाश्रयण-रेखा,ಹಿಂಜರಿತದ ಸಾಲು
स्थानगत सदिश,ಪ್ರಾದೇಶಿಕ ವೆಕ್ಟರ್
स्थानीय इष्टतम,ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್
"बिन्दुपथ, रेखापथ","ಲೋಕಸ್, ಲೋಕಸ್"
"लॉग, लठठा, संलेख",ಲಾಗ್ ಲಾಗ್ ಲಾಗ್
"लघुगणकीय, लॉगेरिथ्मीय","ಲಾಗರಿಥಮಿಕ್, ಲಾಗರಿಥಮಿಕ್"
लघुगणकीय यथार्थता,ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ
लॉगेरिथ्मीय परिकलन,ಲಾಗರಿಥಮ್ ಲೆಕ್ಕಾಚಾರ
"लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र","ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್, ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್"
लघुगणकीय अवकलज,ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ
लघुगणकीय अवकलन,ಲಾಗರಿಥಮಿಕ್ ಡಿಫರೆನ್ಷಿಯಲ್
"लॉगेरिथ्मीय फलन, लघुगणकीय फलन","ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್, ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್"
"लघुगणकीय माध्य, गुणोत्तर माध्य","ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ, ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ"
लघुगणकीय प्रसामान्य बंटन,ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
लघुगणकीय संबंध,ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ
लघुगणकीय मापक्रम,ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
"लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी","ಲಾಗರಿಥಮ್ ಸರಣಿ, ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ"
"लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल","ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ, ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ"
"लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी","ಲಾಗರಿಥಮ್ ಟೇಬಲ್, ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್"
"लॉगेरिथ्म, लघुगणक","ಲಾಗರಿಥಮ್, ಲಾಗರಿಥಮ್"
तर्क,ತರ್ಕಶಾಸ್ತ್ರ
तर्कत: तुल्य,ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ
"वृद्धिघात वक्र, पर्ल-रीड वक्र","ಗ್ರೋತ್ ಕರ್ವ್, ಪರ್ಲ್-ರೀಡ್ ಕರ್ವ್"
"लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन","ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ, ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ"
" रेखांश , देशांतर","ರೇಖಾಂಶ, ರೇಖಾಂಶ"
" पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.) , प्रस्पंद","ಕುಣಿಕೆ, ಕುಣಿಕೆ, ಕುಣಿಕೆ (ಸಂ.), ಲೂಪ್ (ವರ್.), ಪ್ರಸ್ಪಂದ"
" प्रचयन , प्रचायिका, लॉटरी","ಚುನಾವಣಾ ಪ್ರಚಾರ, ಲಾಟರಿ"
अधोरेखा,ಅಂಡರ್ಲೈನ್
निम्न परिबंध,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
निम्न रीमान-समाकल,ಲೋ ರೀಮನ್-ಇಂಟೆಗ್ರಲ್
निम्न योगफल,ಕಡಿಮೆ ಮೊತ್ತ
निम्न त्रिभुजीय आव्यूह,ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
मैक्लारिन प्रसार,ಮೆಕ್ಲಾರಿನ್ ಹರಡುವಿಕೆ
"माया संख्या , मैजिक संख्या , स्थायित्व संख्या","ಮಾಯಾ ಸಂಖ್ಯೆ, ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ, ಬಾಳಿಕೆ ಸಂಖ್ಯೆ"
मैजिक वर्ग,ಮಾಯಾ ಚೌಕ
कांतिमान-सीमा,ವಿಕಿರಣ ಮಿತಿ
डाक प्रेषित प्रश्नावली,ಮೇಲಿಂಗ್ ಪ್ರಶ್ನಾವಳಿ
डाक द्वारा सर्वेक्षण,ಮೇಲ್ ಮೂಲಕ ಸಮೀಕ್ಷೆ
उपरि परिबंध,ಓವರ್ಹೆಡ್ ಮಿತಿ
दीर्घ चाप,ಉದ್ದವಾದ ಚಾಪ
उपरिबद्‌ध समुच्चय,ಬೌಂಡ್ ಸೆಟ್
बहुमान फलन,ಬಹುಮೌಲ್ಯದ ಕಾರ್ಯ
"नक्शा , मानचित्र , प्रतिचित्र","ನಕ್ಷೆ, ನಕ್ಷೆ, ನಕ್ಷೆ"
समुच्चय में प्रतिचित्रित करना,ಸೆಟ್‌ಗಳಾಗಿ ಮ್ಯಾಪಿಂಗ್
समुच्चय का प्रतिचित्रण,ಸೆಟ್ಗಳ ಮ್ಯಾಪಿಂಗ್
उपांत प्रायिकता,ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ
गणितीय विश्लेषण,ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ
गणितीय तर्क,ಅಂಕಗಣಿತದ ತರ್ಕ
गणितीय केंद्र,ಗಣಿತ ಕೇಂದ್ರ
गणितीय जटिलता,ಗಣಿತದ ಸಂಕೀರ್ಣತೆ
गणितीय अर्थशास्त्र,ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ
गणितीय प्रत्याशा,ಗಣಿತದ ನಿರೀಕ್ಷೆ
गणितीय रूप,ಗಣಿತದ ರೂಪ
"गणितीय संरूपण, गणितीय संरूप","ಗಣಿತದ ಸ್ವರೂಪ, ಗಣಿತದ ಸ್ವರೂಪ"
गणितीय सर्वसमिका,ಗಣಿತದ ಗುರುತುಗಳು
"गणितीय तर्कशास्त्र ,गणितीय तर्क","ಗಣಿತದ ತರ್ಕ, ಗಣಿತದ ತರ್ಕ"
गणितीय निदर्श,ಗಣಿತದ ಮಾದರಿ
गणितीय आशय,ಗಣಿತದ ಉದ್ದೇಶ
मैट्रिक्स विकर्णन,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಕರ್ಣೀಕರಣ
आव्यूह-व्युत्क्रम,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
आव्यूह-व्युत्क्रमण,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
आव्यूह पुनरावर्ती विधि,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ರಿಕರ್ಸಿವ್ ವಿಧಾನ
मैट्रिक्स पद्‌धति,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ
आव्यूह गुणन,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ
अचरों का आव्यूह,ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್
प्रभाविता आव्यूह,ಪ್ರಬಲ ಮ್ಯಾಟ್ರಿಕ್ಸ್
आव्यूह संकारक,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್
आव्यूह बहुपद,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ
आव्यूह मुद्रण,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ
आव्यूह-गुणनफल,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ
अधिकतमीकृत,ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ
"महत्तम, अधिकतम, उच्चतम","ಗರಿಷ್ಠ, ಗರಿಷ್ಠ, ಗರಿಷ್ಠ"
अधिकतम निरपेक्ष मान,ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ
