Bengali,English
কৌতয়া,Kautia
কিল,Keel
কিল,Keel
কেরাটিনাইজড স্কিন সেল,Keratinised skin cell
কেটোগ্লুটারিক অ্যাসিড,Ketoglutaric acid
কেটোন,Ketone
কেটোন গ্রুপ,Ketone group
কেটোনুরিয়া,Ketonuria
চাবি,Key
Keystone প্রজাতি,Keystone species
খাইর,Khair
Khesari,Khesari
বৃক্ক পরিশোধন,Kidney dialysis
গতিসম্পর্কিত শক্তি,Kinetic energy
কিনেটিন,Kinetin
কিনেটোচোর,Kinetochore
রাজা কাঁকড়া,King crab
কিংডম,Kingdom
কিংফিশার,Kingfisher
কিনোপ্লাজম,Kinoplasm
রান্নাঘর বর্জ্য,Kitchen waste
ক্লিনফেল্টারের সিনড্রোম,Klinefelter's syndrome
হাঁটু,Knee
ক্রানজ অ্যানাটমি,Kranz anatomy
ক্রেবস চক্র,Kreb's cycle
লাবিয়া মাজেলা,Labia majora
ল্যাবিয়া মিনোরা,Labia minora
ল্যাবিয়াল প্যাল্প,Labial palp
লেবেল,Labile
ল্যাবিয়াম,Labium
লাবলব,Lablab
ল্যাব্রাম,Labrum
গোলকধাঁধা,Labyrinth
লক্ষ,Lac
ল্যাক অপেরন,Lac operon
ল্যাকিফার,Laccifer
স্তন্যদান,Lactation
ল্যাকটিশনাল অ্যামেনোরিয়া,Lactational amenorrhea
ল্যাকট্যাট্রোফ,Lactatroph
ল্যাকটোব্যাকিলাস,Lactobacillus
ল্যাকটোজ বিপাকীয় এনজাইম,Lactose metabolizing enzyme
ল্যাকটোজ,Lactose
ল্যাক্টুকা স্যাটিভা,Lactuca sativa
লাকুনা,Lacuna
প্রকৃতির সিঁড়ি,Ladder of nature
পিছিয়ে থাকা স্ট্র্যান্ড,Lagging strand
ল্যামেলা,Lamella
লেমেলিডেনস,Lamellidens
লামিয়াসি,Lamiaceae
লামিয়েলস,Lamiales
ফলক নিজস্ব,Lamina propria
লামিনা,Lamina
লামিনারিয়া,Laminaria
ল্যাম্প ব্রাশ ক্রোমোজোম,Lamp brush chromosome
ল্যানসোলেট,Lanceolate
ভূমি উদ্ভিদ,Land plant
ল্যান্ডস শামুক,Lands snail
ল্যান্টানা কামারা,Lantana camara
ল্যাপারোস্কোপ,Laparoscope
ল্যাপার্টিয়া,Lapartea
ভ্রষ্টতা হার,Lapse rate
লার্কসপুর,Larkspur
লার্ভা মৃত্যুহার,Larval mortality
Laryngopharynx,Laryngopharynx
লেজার মাইক্রোসার্জারি,Laser microsurgery
লাসিউরাস,Lasiurus
দেরী ব্লাইট,Late blight
দেরী বিকাশকারী,Late developer
দেরীতে সূচক প্রজাতি,Late sucessional species
দেরী কাঠ,Late wood
সুপ্ত তাপ,Latent heat
পার্শ্বীয় সংযোজন,Lateral appendage
পার্শ্বীয় কুঁড়ি,Lateral bud
পার্শ্বীয় ধূসর শিং,Lateral gray horn
পার্শ্বীয় ভেন্ট্রিকল,Lateral ventricle
ল্যাটেক্স,Latex
ল্যাথিরাস স্যাটিভাস,Lathyrus sativus
জাল,Lattice
জাল কাঠামো,Lattice structure
লরিনিয়া,Laurineae
স্বাধীন ভাণ্ডার আইন,Law of independent assortment
সীমাবদ্ধ কারণগুলির আইন,Law of limiting factors
উত্তরাধিকারের আইন,Law of inheritance
পৃথকীকরণের আইন,Law of segregation
থার্মোডাইনামিক্সের আইন,Laws of thermodynamics
লেয়ারিং,Layering
লেয়ারিং,Layering
খনিজ পদার্থের ফাঁস,Leaching of mineral matter
নেতৃত্ব,Lead
শীর্ষস্থানীয় স্ট্র্যান্ড,Leading strand
পাতার বয়স,Leaf age
পাতা এবং স্ট্রিপ মরিচা,Leaf and strip rust
পাতার ফলক,Leaf blade
পাতার কার্ল,Leaf curl
পাতা ওরিয়েন্টেশন,Leaf orientation
পাতা ভেনেশন,Leaf venation
পাতা,Leaf
পাতার ফলক,Leaf-blade
পাতাগুলি,Leafless
লাফানো,Leaping
চামড়া পাতা,Leathery leaf
বাম অর্টিক খিলান,Left aortic arch
বাম কার্ডিয়াক ধমনী,Left cardiac artery
লেগুমিনাস উদ্ভিদ,Leguminous plant
শিম,Legume
লেবু ঘাস,Lemon grass
লেমুর,Lemur
লেন্স সেল,Lens cell
লেন্স,Lens
মসুর ডাল,Lentil
চিতা,Leopard
লেপাস,Lepas
লেপিসমা (সিলভার ফিশ),Lepisma (silver fish)
কুষ্ঠরোগ,Leprosy
লেপটোকোরিসা,Leptocorisa
লেপটোনেমা,Leptonema
লেপটোটিন,Leptotene
প্রাণঘাতী,Lethal
মারাত্মক রূপান্তর,Lethal mutation
লিউকোসাইট,Leucocyte
লিউকোডার্মা,Leucoderma
লিউকোপ্লাস্ট,Leucoplast
লিউকেমিয়া,Leukemia
লিভার,Lever
লেডিগের সেল,Leydig's cell
লিয়ানা,Liana
Lianous,Lianous
উকুন,Lice
লিচেন,Lichen
জীবনচক্র,Life cycle
আয়ু,Life expectancy
জীবন জিন,Life gene
জীবনী,Life history
জীবন সহায়ক ক্ষমতা,Life supportive capacity
জীবন সমর্থন ব্যবস্থা,Life supporting system
প্রাণহীন,Lifeless
লিগামেন্ট,Ligament
লিগেস,Ligase
লিগেশন,Ligation
লিগার,Liger
হালকা আঘাত,Light injury
হালকা মাইক্রোস্কোপ,Light microscope
হালকা করা,Lightening
লিগিনিন,Lignin
Ligulate,Ligulate
লিগুল,Ligule
লিলিয়াসি,Liliaceae
লিলিয়াম,Lilium
লিলাম (লিলাস),Lilum (lilus)
লিলি পরিবার,Lily family
অঙ্গ,Limb
অঙ্গ,Limb
অঙ্গ,Limb
অঙ্গ হাড়,Limb bone
লিম্বিক লোব,Limbic lobe
লিম্বিক সিস্টেম,Limbic system
লিম্লেস উভচর,Limbless amphibian
লিম্লেস টিকটিকি,Limbless lizard
লিম্বাস,Limbus
লিমনেটিক জোন,Limnetic zone
লিমনেটিক,Limnetic
লিমুলাস,Limulus
লাইন,Line
লাইন,Line
বংশ,Lineage
লিনিয়ার সিকোয়েন্স,Linear sequence
লিনিয়ার,Linear
লাইনারাইজড প্লাজমিড,Lineraized plasmid
লিঙ্ক প্রজাতি,Link species
লিঙ্কেজ,Linkage
লিপেজ,Lipase
লিপিড,Lipid
লিপিড বাইলেয়ার,Lipid bilayer
লিপিড লেজ,Lipid tail
লাইপোপলিস্যাকারাইড,Lipopolysaccharide
লাইপোপ্রোটিনেসিয়াস ঝিল্লি,Lipoproteinaceous membrane
তরল ফোঁটা,Liquid droplet
মদ ফলিকুলি,Liquor folliculi
লিথোফাইট,Lithophyte
লিথোস্ফিয়ার,Lithosphere
লিটার,Litter
লিটার পড়ে,Litter fall
ছোট্ট সেরিব্রাম,Little cerebrum
লিটারাল জোন,Littoral zone
লিভার,Liver
লিভার ফ্লুক,Liver fluke
লিভার আকৃতির,Liver shaped
লিভার ওয়ার্ট,Liver wort
জীবন্ত উদ্ভিজ্জ,Living organism
জীবিত জনসংখ্যা,Living population
জীবিত সংস্থান,Living resources
জীব জগৎ,Living world
Lng - 20,LNG - 20
দোআঁশ (পলি),Loam (silt)
গলদা চিংড়ি,Lobster
লোবুলারিয়া,Lobularia
লোকোমোশন,Locomotion
পঙ্গপাল,Locust
লডিকুল,Lodicule
লোগারিথেমিক প্রকৃতি,Logarithemic nature
লজিস্টিক বৃদ্ধি,Logistic growth
লোলিগো,Loligo
লগ ডে প্ল্যান্ট,Log day plant
অনুদৈর্ঘ্য অক্ষ,Longitudinal axis
অনুদৈর্ঘ্য বাইনারি বিচ্ছেদ,Longitudinal binary fission
অনুদৈর্ঘ্য ফিশার,Longitudinal fissure
লুপ,Loop
লুপ,Loop
লুপ ফাঁদ,Loop trap
লোফিয়াম,Lophium
লোরান্থেসি,Loranthaceae
লোরান্থাস,Loranthus
নিম্ন বাহু,Lower arm
নিচের চোয়াল,Lower jaw
লুফা,Luffa
কটিদেশীয় কশেরুকা,Lumbar vertebrae
কাঠ,Lumbering
লামব্রিকাস,Lumbricus
লুমেন,Lumen
লাম্পার,Lumper
ফুসফুস,Lung
লুপিন,Lupin
লুপিনাস আর্টিকাস,Lupinus arcticus
লুটেইনাইজিং হরমোন (এলএইচ),Luteinizing hormone (LH)
লিজ,Lyase
লাইকোপোডিয়াম,Lycopodium
লাইকোপিডা,Lycopsida
লিম্প জাহাজ,Lymp vessel
লিম্ফ গ্রন্থি,Lymph gland
লিম্ফ নোড,Lymph node
লিম্ফোসাইট,Lymphocyte
লিম্ফয়েড অঙ্গ,Lymphoid organ
লিম্ফয়েড টিস্যু,Lymphoid tissue
লিম্ফোমা,Lymphoma
লিরেট,Lyrate
লিজার্জিক অ্যাসিড ডায়েথলামাইড (এল.এস.ডি.),Lysergic acid diethlamide (L.S.D.)
লাইসাইন,Lysine
লাইসোসোম,Lysosome
লাইসোজাইম,Lysozyme
ম্যাকাকা,Macaca
ম্যাক্রোব্রাচিয়াম,Macrobrachium
ম্যাক্রোভোলিউশন,Macroevolution
ম্যাক্রোজেনেসিস,Macrogenesis
ম্যাক্রোমোলিকুলার কলয়েড,Macromolecular colloid
ম্যাক্রোমোলিকুল,Macromolecule
ম্যাক্রোনুক্লিয়াস,Macronucleus
ম্যাক্রোনিউট্রিয়েন্ট,Macronutrient
ম্যাক্রোফেজ (বড় ইটার),Macrophage (big eater)
ম্যাক্রোফাগোসাইট,Macrophagocyte
ম্যাক্রোফাগাস,Macrophagous
ম্যাক্রোফ্যাগি,Macrophagy
ম্যাক্রোফাইট,Macrophyte
ম্যাক্রোপাস,Macropus
ম্যাকুলা,Macula
ম্যাকুলা লুটিয়া,Macula lutea
ম্যাগনেসিয়াম,Magnesium
চৌম্বকীয় অনুরণন ইমেজিং,Magnetic resonance imaging
ম্যাগনিফিকেশন,Magnification
ম্যাগনিফাইড ইমেজ,Magnified image
বিবর্ধক কাচ,Magnifying glass
ম্যাগনিফাইং পাওয়ার,Magnifying power
ম্যাগনোলিয়া,Magnolia
ম্যাগনোলিয়াসি,Magnoliaceae
মাগুর,Magur
মেইডেন হেয়ার ফার্ন (অ্যাডিয়ান্টাম),Maiden hair fern (Adiantum)
মেজর খাঁজ,Major groove
প্রধান হিস্টোকম্প্যাটিবিলিটি জটিল,Major histocompatibility complex
মেজর অসমোলাইট,Major osmolyte
প্রধান শিখর,Major peak
পুরুষ,Male
পুরুষ শঙ্কু,Male cone
পুরুষ গেমটোফাইট,Male gametophyte
পুরুষ যৌনাঙ্গে অ্যাপারচার,Male genital aperture
পুরুষ সর্বক্লিয়াস,Male pronucleus
ত্রুটিযুক্ত পাতা,Malformed leaf
Malic অ্যাসিড,Malic acid
ম্যালিগন্যান্ট সেল,Malignant cell
ম্যালিগন্যান্ট টিউমার,Malignant tumour
ম্যালার্ড,Mallard
ম্যালিয়াস,Malleus
মালপিঘিয়ান কর্পসকেল,Malpighian corpuscle
মালপিঘিয়ান টিউবুল,Malpighian tubule
মাল্টোজ,Maltose
মালওয়ালেস,Malvales
স্তন্যপায়ী,Mammal
স্তন্যপায়ী,Mammalia
স্তন্যপায়ী ভ্রূণ,Mammary foetus
উরজ,Mammary gland
ম্যামিফর্ম,Mammiform
ম্যান্ডিবল,Mandible
ম্যান্ডিবুলার গ্রন্থি,Mandibular gland
ম্যাঙ্গানিজ,Manganese
ম্যাঙ্গিফেরা ইন্ডিকা,Mangifera indica
ম্যানগ্রোভ,Mangrove
মনুষ্যনির্মিত কৃষি বাস্তুতন্ত্র,Man-made agricultural ecosystem
মনুষ্যনির্মিত সিরিয়াল,Man-made cereal
মান্নান,Mannan
ম্যান্টেল,Mantle
মানুস,Manus
ম্যাপেল,Maple
মার্চ্যান্টিয়া,Marchantia
প্রান্তিক,Marginal
মারিজুয়ানা,Marijuana
সামুদ্রিক জীববিদ্যা,Marine biology
সামুদ্রিক পাখি,Marine bird
সামুদ্রিক সম্প্রদায়,Marine community
সামুদ্রিক ইনভার্টেব্রেটস,Marine invertebrates
মেরিনো রাম,Marino ram
চিহ্নিতকারী,Marker
বাজার বর্জ্য,Market waste
মজ্জা গহ্বর,Marrow cavity
মার্শ,Marsh
মার্শ-মিডো স্টেজ,Marsh-meadow stage
গাছপালা ছাড়াই মার্শ,Marsh without vegetation
মার্সুপিয়াল তিল,Marsupial mole
মার্সুপিয়াল রেডিয়েশন,Marsupial radiation
মার্সুপিয়াল ইঁদুর,Marsupial rat
মার্সুপিয়াম,Marsupium
ভর বিলুপ্তির,Mass extinction
ভর প্রবাহ,Mass flow
ভর প্রবাহ অনুমান,Mass flow hypothesis
মাস্ট সেল,Mast cell
মাস্টার আগর প্লেট,Master agar plate
মাস্টার প্লেট,Master plate
মাতৃ মৃত্যুর হার,Maternal mortality rate
সঙ্গম,Mating
ম্যাট্রিক্স,Matrix
পরিপক্ক নোডুল,Mature nodule
মাউভ রঙ,Mauve color
ম্যাক্সিলা,Maxilla
ম্যাক্সিলারি প্যাল্প,Maxillary palp
সর্বাধিক বহন ক্ষমতা,Maximum carrying capacity
মেনড্রিনা,Meandrina
চিকিৎসা বিজ্ঞান,Medical science
গর্ভাবস্থার চিকিত্সা সমাপ্তি (এমটিপি),Medical termination of pregnancy (MTP)
মেডিকেল ট্রান্সক্রিপশন,Medical transcription
মেডিক্যালি সহায়তা ডেলিভারি,Medically assisted delivery
ওষুধ,Medicine
ওষুধ,Medicine
ওষুধ,Medicine
মেডুল্লা,Medulla
মেডুল্লা ওব্লোঙ্গাটা,Medulla oblongata
মেডুলারি পিরামিড,Medullary pyramid
মেডুলেটেড,Medullated
মেডুসা,Medusa
মেগা ক্যারিয়োসাইট,Mega karyocyte
মেগাপ্লাজমিড,Megaplasmid
মেগাস্পোরাঙ্গিয়াম,Megasporangium
মেগাস্পোরোফিল,Megasporophyll
মাইবোমিয়ান গ্রন্থি,Meibomian gland
মিয়োসাইট,Meiocyte
মায়োসিস,Meiosis
মেটাজেনেসিস,Metagenesis
মেলানিক মথ,Melanic moth
মেলানোসাইট,Melanocyte
মেলানোসাইট স্টিমুলেটিং হরমোন (এমএসএইচ),Melanocyte stimulating hormone (MSH)
মেলানোসাইট উদ্দীপক রিলিজিং হরমোন (এমএসআরএইচ),Melanocyte stimulating releasing hormone (MSRH)
মেলানোমা,Melanoma
মেলয়েডোগাইন ছদ্মবেশ,Meloidogyne incognita
ঝিল্লি আবদ্ধ,Membrane bound
ঝিল্লি লিপিড,Membrane lipid
ঝিল্লি ব্যাপ্তিযোগ্যতা,Membrane permeability
ঝিল্লি সম্ভাব্য,Membrane potential
ঝিল্লি গোলকধাঁধা,Membranous labyrinth
ঝিল্লি শীট,Membranous sheet
মেমরি সেল,Memory cell
মেন্ডেলের আইন,Mendel's law
মেন্ডেলিয়ান ডিসঅর্ডার,Mendelian disorder
মেনিঞ্জ,Meninge
মেনিনজাইটিস,Meningitis
মাসিক চক্র,Menstrual cycle
মানসিক প্রিয়তম,Mental dearrangement
মানসিক প্রতিবন্ধকতা,Mental retardation
বুধের বিষ,Mercury poisoning
মেরিস্টেম,Meristem
মেরিস্টেমেটিক সেল,Meristematic cell
মেরিস্টেমেটিক অঞ্চল,Meristematic region
মেরিস্টেম্যাটিক বৃদ্ধি,Meristematic growth
মেরোক্রাইন গ্রন্থি,Merocrine gland
মেরোমায়োসিন,Meromyosin
মেরিচিপাস,Merychippus
মেসার্কিয়াম,Mesarchium
মেসেন্সফালন,Mesencephalon
মেসেনচাইমাল টিস্যু,Mesenchymal tissue
মেসেনটারন,Mesenteron
মেসেন্টারি,Mesentery
মেসিক অবস্থা,Mesic condition
মেসোকার্প,Mesocarp
মেসোডার্ম,Mesoderm
মেসোগ্লোইয়া,Mesogloea
মেসোহেপাস,Mesoheppus
মেসোফিল সেল,Mesophyll cell
মেসোসোম,Mesosome
মেসোথোরাকিক,Mesothoracic
মেসোথোরাক্স,Mesothorax
মেসোভারিয়াম,Mesovarium
মেসোজাইক যুগ,Mesozoic era
ম্যাসেঞ্জার আরএনএ,Messenger RNA
বিপাকীয় প্রবাহ,Metabolic flux
বিপাকীয় পথ,Metabolic pathway
বিপাকযুক্ত,Metabolised
বিপাক,Metabolism
বিপাকীয় সংমিশ্রণ,Metabolic assimilatory
মেটাকারপাল,Metacarpal
মেটাসেন্ট্রিক,Metacentric
মেটাক্রোমেটিক গ্রানুল,Metachromatic granule
ধাতব সুই,Metal needle
ধাতব অক্সাইড,Metallic oxide
মেটামারিজম,Metamerism
রূপান্তর,Metamorphosis
মেটানেফ্রিডিয়াম,Metanephridium
মেটাফেজ,Metaphase
মেটাফেজ প্লেট,Metaphase plate
মেটাফ্যাসিক প্লেট,Metaphasic plate
রূপক,Metapopulation
মেটাস্টেসিস,Metastasis
মেটাস্টেসিস,Metastasis
মেটাটারসাল,Metatarsal
মেটাথোরাকিক,Metathoracic
মেটাথোরাক্স,Metathorax
মেটাজোয়ানস,Metazoans
মেটায়েন্সফালন,Metaencephalon
Metastasize,Metastasize
মেথডোন,Methadone
মেথেমোগ্লোবিন,Methaemoglobin
মেথেমোগ্লোবিনেমিয়া,Methaemoglobinemia
মিথেন,Methane
মিথেনোব্যাক্টেরিয়াম,Methanobacterium
মিথেনোজেন,Methanogen
মিথাইল পারদ,Methyl mercury
মেথিলেটেড ক্যাপ,Methylated cap
Methylene নীল,Methylene blue
মেথাইলোফিলাস,Methylophilus
মিথাইলোট্রোফাস,Methylotrophus
মাইক্রোনিউট্রিয়েন্ট,Micronutrient
অণুজীব,Microorganism
মাইক্রোপ্রোপ্যাগেশন,Micropropagation
মাইক্রোটেকনিক,Microtechnique
মাইক্রোআরচিটেকচারাল অবনতি,Microarchitectural deterioration
মাইক্রোব (অণুজীব),Microbe (microorganism)
মাইক্রোবিয়াল ক্লোনিং,Microbial cloning
মাইক্রোবিয়াল ফ্লোরা,Microbial flora
মাইক্রোবায়োলজি,Microbiology
মাইক্রোবডি,Microbody
মাইক্রোক্লিমেট,Microclimate
মাইক্রোরভোলিউশন,Microrevolution
মাইক্রোফিলামেন্ট,Microfilament
মাইক্রোফসিল,Microfossil
মাইক্রোইনজেকশন,Microinjection
অণুজীব,Microorganism
মিথাইলোট্রোফাস,Methylotrophus
মাইক্রোনিউট্রিয়েন্ট,Micronutrient
অণুজীব,Microorganism
মাইক্রোফাগাস,Microphagous
মাইক্রোফজি,Microphagy
মাইক্রোপিলার শেষ,Micropylar end
মাইক্রোপাইল,Micropyle
মাইক্রোপাইল,Micropyle
মাইক্রোপাইল,Micropyle
মাইক্রোসেটেলাইট,Microsatellite
মাইক্রোস্কোপ,Microscope
মাইক্রোস্কোপি,Microscopy
মাইক্রোস্পারমা,Microspermae
মাইক্রোস্পিয়ার,Microsphere
মাইক্রোস্পোরাঙ্গিয়াম,Microsporangium
মাইক্রোস্পোর টেট্রাড,Microspore tetrad
মাইক্রোস্পোরফিল,Microsporphyll
মাইক্রোস্পোরাম,Microsporum
মাইক্রোটোম,Microtome
মাইক্রোটেবল ট্রিপলেট,Microtuble triplet
মাইক্রোটিউবুল ডাবল্ট,Microtubule doublet
মাইক্রোভিলি,Microvilli
মিকচারেশন,Micturition
মিডব্রেন,Midbrain
মিডল সেরিবিলার পেডুনকেল,Middle cerebellar peduncle
মধ্যম কান,Middle ear
মিডল ল্যামেলা,Middle lamella
মিডগুট,Midgut
মিডওয়াইফ টোড,Midwife toad
অভিবাসী,Migrant
স্থানান্তর,Migration
দুধ চিনি,Milk sugar
দুধ উত্পাদনকারী গ্রন্থি,Milk-producing gland
বাজি,Millet
প্রতি লিটারে মিলিওসমোল,Milliosmole per liter
মিলভাস,Milvus
নকল,Mimicry
মিনামাতা রোগ,Minamata disease
খনিজ,Mineral
খনিজ উপাদান,Mineral element
খনিজ পুষ্টি,Mineral nutrition
খনিজকরণ,Mineralisation
মিনারেলো কর্টিকয়েড,Mineralo corticoid
ক্ষুদ্র চৌম্বক,Miniature magnet
খনির অপারেশন,Mining operation
মিনিসেটেলাইট,Minisatellite
মাইনর খাঁজ,Minor groove
মায়োসিন,Miocene
মিওহিপ্পাস,Miohippus
মীরাবিলিস,Mirabilis
প্রশমন,Mitigation
মাইটোকন্ড্রিয়া,Mitochondria
মাইটোকন্ড্রিয়াল ম্যাট্রিক্স,Mitochondrial matrix
মাইটোসিস,Mitosis
মিত্রাল ভালভ (বাইকস্পিড ভালভ),Mitral valve (bicuspid valve)
মিশ্র গ্রন্থি,Mixed gland
মিশ্র স্নায়ু,Mixed nerves
মিক্সোট্রফিক,Mixotrophic
মোবাইল ক্যারিয়ার,Mobile carrier
মোবাইল উত্স,Mobile source
গতিশীলতা,Mobility
মাঝারি আঘাত,Moderate injury
আধুনিক ঔষধ,Modern medicine
আধুনিক সমাজ,Modern society
পরিবর্তনশীলতা,Modifiability
পরিবর্তিত ডিহাইবার্ড অনুপাত,Modified dihybird ratio
পরিবর্তিত মূল,Modified root
মডিউল,Modulate
কর্মের সংশোধন,Modulation of action
মডুলেটর পদার্থ,Modulator substance
আর্দ্রতা,Moisture
আর্দ্রতা ঘাটতি,Moisture deficit
মোলার দাঁত,Molar teeth
মোলার,Molar
তিল,Mole
তিল,Mole
তিল,Mole
তিল (মোল),Mole (mol)
আণবিক জীববিজ্ঞান,Molecular biology
আণবিক জিনগত বিশ্লেষণ,Molecular genetic analysis
আণবিক স্তর,Molecular level
আণবিক মেসেঞ্জার,Molecular messenger
আণবিক গতি,Molecular motion
আণবিক নাইট্রোজেন গ্যাস,Molecular nitrogen gas
আণবিক সংস্থা,Molecular organization
আণবিক কাঁচি,Molecular scissor
আণবিক অস্ত্রোপচার পদ্ধতির,Molecular surgical approach
আণবিক সিউন,Molecular suture
অণু,Molecule
মল্লাস্ক,Mollusc
মল্লাস্কিভাস,Molluscivorous
মলিবডেনাম,Molybdenum
মোমর্ডিকা,Momordica
মন্ড্রিয়া,Monandria
মন্ড্রি,Monandry
মনক্কাস ফিউচারিয়াস,Monascus purpureus
মোনেরা,Monera
মনিলিফর্ম,Moniliform
মনিটর,Monitor
মনিটর,Monitor
মনো স্তর,Mono layer
মনোডেলফাস,Monoadelphous
মনোব্যাসিক ফসফেট,Monobasic phosphate
মনোব্লাস্টিক,Monoblastic
একরঙা,Monochacial
একচেটিয়া,Monochlamydeous
মনোকিস্ট্রনিক,Monocistronic
মনোক্লোনাল অ্যান্টিবডি,Monoclonal antibody
মনোকোকাস,Monococcus
মনোকোটাইলডন,Monocotyledon
মনোকাইস্টিক,Monocystic
মনোকস্টিস,Monocystis
মনোকাইট,Monocyte
মনোইসিয়াস,Monoecious
মনোগ্রাফ,Monograph
মনোহাইব্রিড,Monohybrid
মনোমার,Monomer
মনোমেরিক জি-অ্যাক্টিন,Monomeric G-actin
মনোস্যাকারাইড,Monosaccharide
মনোসোডিয়াম লবণ,Monosodium salt
মনসোমিক,Monosomic
মনোস্পার্মি,Monospermy
মনোস্পোরিক বিকাশ,Monosporic development
মনোট্রোপা,Monotropa
মনোজাইগোটিক অভিন্ন যমজ,Monozygotic identical twin
মন্ট্রিল চুক্তি,Montreal treaty
মেজাজ ব্যাধি,Mood disorder
সজনে,Moringa
মরফাল্যাক্সিস (মরফ্যাল্যাকটিক),Morphallaxis (morphallactic)
মরফিন,Morphine
মরফোজেনেসিস,Morphogenesis
রূপচর্চা অভিযোজন,Morphological adaptation
রূপচর্চা,Morphology
মোর্স কোড,Morse code
মৃত্যুহার,Mortality
মৃত্যুহার,Mortality
মৃত্যুহার,Mortality
মোজাইকিজম,Mosaicism
মোজাইক ভিশন,Mosaic vision
শ্যাওলা,Moss
মথ,Moth
মা অক্ষ,Mother axis
মোটিফ,Motif
গতিশীল ফর্ম,Motile form
গতিশীল বীজ,Motile spore
মোটর ফাইবার,Motor fibre
মোটর স্নায়ু,Motor neuron
ছাঁচ,Mould
আন্দোলন,Movement
লোকোমোশন আন্দোলন,Movement of locomotion
এম-ফেজ প্রচারকারী ফ্যাক্টর (এমপিএফ),M-phase promoting factor (MPF)
এমআরআইজিএল,Mrigal
মিউকোপপটিড,Mucopeptide
মিউকোপ্রোটিন,Mucoprotein
মিউকার,Mucor
মিউকোসা সম্পর্কিত লিম্ফয়েড টিস্যু,Mucosa associated lymphoid tissue
মিউকোসা ঝিল্লি,Mucosa membrane
মিউকাস গ্রন্থি,Mucous gland
শ্লেষ্মা ঝিল্লি (মিউকোসা),Mucous membrane (mucosa)
মফলিং শব্দ,Muffling noise
মুলেরিয়ান মিমিক্রি,Mullerian mimicry
মাল্টিসেলুলার অর্গানিজম,Multicellular organism
মাল্টিকালার ফ্লুরোসেন্স,Multicolour fluorescence
মাল্টিকোস্টেট,Multicostate
মাল্টিফিশন,Multifission
মাল্টিলোড - 375,Multiload - 375
মাল্টিনুক্লিয়েট,Multinucleate
মাল্টিওভুলাটা টেরিস্ট্রেস,Multiovulatae terrestress
মাল্টিওভুলেট,Multiovulate
মাল্টিপ্যারাসিটিজম,Multiparasitism
বহুগুণ,Multiparous
বহুগুণ,Multiparous
একাধিক অ্যালিল,Multiple allele
একাধিক অ্যালিলিজম,Multiple allelism
একাধিক বিভাজন,Multiple fission
একাধিক ডিম্বস্ফোটন ভ্রূণ স্থানান্তর কৌশল (এমওইটি),Multiple ovulation embryo transfer technique (MOET)
গুণ,Multiplication
গুণক বৃদ্ধি,Multiplicative growth
মাল্টিপোলার নার্ভ সেল,Multipolar nerve cell
মাল্টিপোলার নিউরন,Multipolar neuron
বহুমুখী যন্ত্র,Multipurpose instrument
মাম্পস,Mumps
মুরিন,Murein
মুস্কা ডোমেস্টিকা,Musca domestica
মুসসিডে,Muscidae
পেশী ফাইবার,Muscle fibre
পেশী শিথিল,Muscle relaxtion
পেশী কোষ,Muscle tissue
পেশী,Muscular
পেশীবহুল যথোপযুক্ত পুষ্টির অভাব,Muscular dystrophy
পেশীবহুল যথোপযুক্ত পুষ্টির অভাব,Muscular dystrophy
পেশী পা,Muscular foot
পেশী আন্দোলন,Muscular movement
পেশীবহুল উত্তেজনা,Muscular tension
পেশী,Muscularis
পেশীবহুল এক্সট্রিমা,Muscularis extrema
পেশী,Musculature
মাশরুম,Mushroom
ঝিনুক,Mussel
মিউটেজেন,Mutagen
মিউট্যান্ট অ্যালিল,Mutant allele
মিউটেশন,Mutation
মিউটেশন প্রজনন,Mutation breeding
মিউটেশন তত্ত্ব,Mutation theory
পারস্পরিকতা,Mutualism
পারস্পরিক লাভজনক,Mutually beneficial
মায়াসথেনিয়া গ্রাভিস,Myasthenia gravis
মাইসেলিয়াম,Mycelium
মাইকোব্যাক্টেরিয়াম,Mycobacterium
মাইকোবিয়ন্ট,Mycobiont
মাইকাইক অ্যাসিড,Mycoic acid
মাইকোপ্লাজমা,Mycoplasma
মাইকোররিজা,Mycorrhiza
মাইকোররিজাল,Mycorrhizal
মাইলেন্সফালন,Myelencephalon
মাইলিন খাপ,Myelin sheath
মায়ালিনেটেড,Myilinated
মায়োকার্ডিয়াল ফাইবার,Myocardial fibre
মায়োকার্ডিয়াল ইনফার্কশন,Myocardial infarction
মায়োকার্ডিয়াম,Myocardium
মায়োপিথেলিয়াম,Myoepithelium
মায়োফিব্রিল,Myofibril
মায়োজেনিক প্রক্রিয়া,Myogenic mechanism
মায়োগ্লোবিন,Myoglobin
মায়োমেট্রিয়াম,Myometrium
মায়োসিন,Myosin
মাইরিস্টিকাসেই,Myristicaceae
Myrmecofily,Myrmecophily
মাইক্সোমাইসেটস সদস্য,Myxomycetes member
মেটাটারাস,Metatarsus
এন-এসিটাইল গ্যালাক্টোসামাইন,N-acetyl galactosamine
নাজা,Naja
ন্যানোগ্রাম,Nanogram
নেফথালেন,Naphthalene
ন্যাপিফর্ম রুট,Napiform root
নারাভেলিয়া,Naravelia
মাদক,Narcotic
অনুনাসিক থল,Nasal sac
নাসোফেরিনেক্স,Nasopharynx
Nstic (nastism),Nastic (nastism)
