Odiya,Hindi
ଅନୁପ୍ରବେଶକାରୀ,"बल-प्रवेष्टा, बल पूर्वक प्रवेश करने या घुस आने वाला"
ଅନୁପ୍ରବେଶକାରୀ,2. अतिक्रमी
ଅନୁପ୍ରବେଶ,बल-प्रवेश
ଆକ୍ରମଣ,आक्रमण
ଆକ୍ରମଣ,2. चढ़ाई
ବିନିଯୋଗ କରନ୍ତୁ |,घेर लेना
ବିନିଯୋଗ କରନ୍ତୁ |,2. खिलअत देना
ବିନିଯୋଗ କରନ୍ତୁ |,3. मान प्रदान करना
ବିନିଯୋଗ କରନ୍ତୁ |,4. पद प्रदान करना
ବିନିଯୋଗ,खिलअत देना
ବିନିଯୋଗ,2. पद-स्थापन
ବିନିଯୋଗ,3. मान-प्रदान
ବିନିଯୋଗ ସମାରୋହ,मान-प्रदान समारोह
ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |,राष्ट्रीयता प्रदान करना
ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |,अजेय आर्मेडा
ଅହିଂସା (ରାଜ୍ୟ),राज्य की अनुल्लंघनीयता
ଅବ୍ୟବସ୍ଥା |,अभेद्य राज्य
ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |,अभेद्य दुर्ग
ଲ Iron ହ ଯୁଗ |,लौह युग
ଲୁହା ପରଦା |,"लौह पट, लोहे का पर्दा, दुर्भेद्य आवरण"
ଲୁହା ଗାର୍ଡ |,"आयरन गार्ड, लौहरक्षक दल"
ଲୁହା ରାସନ |,"आपाती राशन, आपाती रसद"
ଲୁହା ପାର୍ଶ୍ୱ |,आयरन साइड्स
ଲୁହା ଟାଇପ୍ ତୀର |,लोहाग्रयुक्त बाण
ଇଷ୍ଟମିଆନ୍ ଖେଳଗୁଡିକ |,इस्थिमियायी खेल
ଜାନିସାରୀ |,"जांनिसार, तुर्की पैदल सैनिक"
ଜାନିଟର୍ |,द्वारपाल
ଜାନିଟର୍ |,2. फर्राश
ଜାଭେଲିନ୍ |,"बरछी, बरछा"
ଜିମ୍ କ୍ରୋ ନିୟମ |,"जिम क्रो लॉ, जिम क्रो क़ानून"
ଜିଙ୍ଗୋ |,उद्धत राष्ट्रवादी
ଜିଙ୍ଗୋ |,2. जिंगो
ଜିଙ୍ଗୋ |,"3. युयुत्सु, युद्धप्रिय"
ଜିଙ୍ଗୋଜିମ୍ |,युयुत्सुवाद
ମିଳିତ କାର୍ଯ୍ୟ,संयुक्त कार्यवाही
ମିଳିତ ନିୟନ୍ତ୍ରଣ |,संयुक्त नियंत्रण
ମିଳିତ ବୃତ୍ତି,"संयुक्त संधारण, संयुक्त दख़ल"
ଖଣ୍ଡପୀଠ,जूरी
କେବଳ କାରଣ |,न्यायोचित उद्देश्य
ରଖନ୍ତୁ |,अंतः कोट
ଅଭିଲେଖାଗାରର ରକ୍ଷକ |,पुरालेखपाल
କେଟଲ୍-ଡ୍ରମ୍ |,"नगाड़ा, नक्कारा"
ମୁଖ୍ୟ ଶବ୍ଦ |,संकेत शब्द
ରାଜା,राजा
ରାଜ୍ୟ,"राज्य, राजा"
କିଙ୍ଗଲେଟ୍ |,क्षुद्र राज
ରାଜା ନିର୍ମାତା |,"भूपकर्त्ता, राजविधाता"
କିଙ୍ଗସିପ୍ |,राजपद
କିଙ୍ଗସିପ୍ |,2. राजतंत्र
ରୋଷେଇ ଘର କ୍ୟାବିନେଟ୍ |,गुप्त सलाहकार
ନାଇଟ୍ |,नाइट
କିଙ୍ଗହୁଡ୍ |,नाइट पद
କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |,नाइट्स हॉसपिटेलर्स
ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |,नाइट्स ऑफ सेन्ट जॉन
ନାଇଟ୍ ଟେମ୍ପଲର୍ |,नाइट टेम्पलर
କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK),कू क्लक्स क्लान
କୁମିଣ୍ଟାଙ୍ଗ |,"कोमिंतांग, कूमिंतांग"
ଲାଇଟି,"सामान्य धर्मोपासक वर्ग, उपासक वर्ग"
ଲାନ୍ସ |,"भाला, कुंत"
ଲାନ୍ସର୍,"भालाधारी, भालासवार, कुंतधारी"
ପରେ ଗୁପ୍ତା |,उत्तर गुप्तवंश
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,वैधा उत्तराधिकारी
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),अव्यवस्था
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),2. अराजकता
ଆଇନ ପ୍ରଭୁ,लॉ लॉर्डस
ଧର୍ମର ନିୟମ,(अशोक द्वार प्रवर्तित) धर्म
ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ,राष्ट्र संघ
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),() रिक्थ
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),(2) वसीयत संपदा
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,"वैध उत्तराधिकारी, कानूनी वारिस"
ଲିଗେଟ୍ |,पोपदूत
ଲିଗେଟ୍ |,2. लीगेट
ଲିଗେଟ୍ |,"3. प्रणिधि, मितार्थ दूत"
କିମ୍ବଦନ୍ତୀ,आख्यान
କିମ୍ବଦନ୍ତୀ,2. लेख
ଲେଜିଅନ୍ |,लीजन
ଲେଜିଅନ୍ |,2. सैन्य दल
ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ,लीजन ऑफ ऑनर
Lese ମହିମା (= lese majeste),राजद्रोह
ଛୋଟ ରାଜ୍ୟଗୁଡିକ |,लघु राज्य
ବିଶ୍ cred ାସ ପତ୍ର,प्रत्यय-पत्र
ଲିଜ୍-ପ୍ରଭୁ,सीमांत स्वामी
ଲିଜ୍ ମ୍ୟାନ୍ |,() सेवाबद्ध सामंत
ଲିଜ୍ ମ୍ୟାନ୍ |,"(2) परिचर, खिदमतगार"
ଆଜୀବନ କାରାଦଣ୍ଡ |,आजीवन कारावास
ବଂଶ,वंश परम्परा
ଛୋଟ ଇଂଲଣ୍ଡ,लिटिल इंग्लैंडर
ଛୋଟ ଯାନ (= କମ୍ ଯାନ),हीनयान
ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |,समुद्र तटवर्त्ती राज्य
ଲିଟୁର୍ଗିଜ୍ |,प्रार्थना-विधि
ଲିଟୁର୍ଜି,प्रार्थना विधि
ସ୍ଥାନୀୟ ଅନୁଗତତା |,स्थानीय निष्ठा
ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |,"स्थानीय स्वशासन, स्थानीय स्वायत्त शासन"
ଦୀର୍ଘ ସଂସଦ |,लौंग पार्लियामैंट
ନିମ୍ନ ଦେଶଗୁଡିକ |,"लो कंट्रीज़, निम्नतल देश"
ବିଶ୍ୱସ୍ତ,निष्ठावान
ନିଷ୍ଠା,निष्ठा
ମାଚିଆଭେଲିଆନ୍ ନୀତି |,मैकियाविली नीति
ମାଗନା କାର୍ଟା |,मेग्ना कार्टा
ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |,"मैगनम कान्सिलियम, उच्च परिषद्"
ମାଲମ୍ ନିଷେଧ |,राज्यवर्जित कृत्य
ମାଣ୍ଡାମସ୍ |,परमाधिदेश
ଆଦେଶ,अधिदेश
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;",अधिदेश वर्ग 'क'
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;",अधिदेश वर्ग 'ख'
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;",अधिदेश वर्ग 'ग'
ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |,अधिदेश पद्धति
ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |,अधिदेश प्राप्त राज्य
ମାଙ୍ଗୋନେଲ୍ |,"मेंगोनेल, प्रक्षेपास्त्र"
ମନିଫେଷ୍ଟୋ |,घोषणा-पत्र
ମନିଭର୍ସ |,"सैन्यव्यूहन, स्थिति परिवर्तन-कौशल"
ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |,"युद्धपोत, जंगी जहाज"
ମନୋର |,"मेनर, सामंत-भूमि"
ମନୋର |,2. सामंत गढ़ी
ମାନବ ଶକ୍ତି |,"जनशक्ति, जन बल"
ମାନବ ଶକ୍ତି |,2. श्रमिक शक्ति
ମାନୁମିସନ୍ |,दासत्वमुक्ति
ମନୁମିଟ୍ |,दासत्व से मुक्ति
ପାଣ୍ଡୁଲିପି,हस्तलेख ग्रथ
ପାଣ୍ଡୁଲିପି,2. पांडुलिपि
ପାଣ୍ଡୁଲିପି,3. हस्तलिखित ग्रंथ
ମାରୁଦ,लुटेरा
ସାମୁଦ୍ରିକ ବେଲ୍ଟ |,"समुद्र तटवर्ती प्रदेश, समुद्र तटवर्ती क्षेत्र"
ସାମୁଦ୍ରିକ ସଭ୍ୟତା |,"समुद्री सभ्यता, समुद्री तटवर्ती सभ्यता"
ସାମୁଦ୍ରିକ ପତାକା |,"समुद्री ध्वज, समुद्री पताका"
ସାମୁଦ୍ରିକ ଶକ୍ତି,समुद्री शक्तियाँ
ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |,समुद्री प्रभुसत्ता
ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |,समुद्री युद्ध
ମାର୍କିସ୍ |,मार्क्विस
ମାର୍କିସେଟ୍ |,मार्क्विस का पद
ସାମରିକ ନିୟମ |,"मार्शल लॉ, फौजी शासन"
ସାମରିକ ଦ aces ଡ଼ |,लड़ाकू जातियाँ
ଶହୀଦ |,शहीद
ହତ୍ୟାକାଣ୍ଡ |,"हत्याकांड, जनसंहार"
ମନିଭର୍ ର ମାସ |,सैन्य पुंज
ମାଷ୍ଟର-ଆଟ୍-ବାହୁ,मास्टर एट आर्म्स
ସମାରୋହର ଗୁରୁ,"मास्टर आफ सेरीमोनीज, समारोह-अधीक्षक, समारोह प्रबन्धक"
ଘରର ଗୁରୁ,राजभवन प्रबन्धक
ଘୋଡା ଗୁରୁ,मास्टर ऑफ हॉर्स
ରୋଲ୍ସର ମାଷ୍ଟର |,मास्टर ऑफ द रोल्स
ମ୍ୟାଚ୍,"तोड़ा, टोटा"
ମ୍ୟାଚ୍,2. पलीता
ମ୍ୟାଚ୍ ଲକ୍,तोड़ेदार बंदूक
ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |,"वैवाहिक संबंध, विवाह द्वारा मैत्री"
ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |,"भूमध्य सागरीय शक्तियाँ, भूमध्य सागरीय राष्ट्र"
ମେନସେଭିକ୍ |,"मेन्शेविक, नरम दलीय रूसी साम्यवादी"
ଦୟାଳୁ ସେନା |,भृतक सेना
ଦୟାଳୁ ସ soldier ନିକ |,"भृतक सैनिक, भाड़े का सिपाही"
ବ୍ୟବସାୟୀ,व्यापारी जहाज़
ମଧ୍ୟ ଯୁଗ,"मध्य युग, मध्य काल"
ମଧ୍ୟ ପୂର୍ବ,"पश्चिमी एशिया, (यूरोपीय दृष्टि से) मध्य पूर्व"
ମଧ୍ୟମ ପାସ୍ |,मध्य समुद्री मार्ग
ମଧ୍ୟମ ପଥ,मध्यम मार्ग
ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ),"मध्य मार्ग, बीच का रास्ता"
ପ୍ରବାସୀ,प्रवासी
ସ୍ଥାନାନ୍ତରଣ,प्रवास
ସ୍ଥାନାନ୍ତରଣ,2. स्थानांतर गमन
ସ୍ଥାନାନ୍ତରଣ,3. देशांतर गमन
ମିଲିଟାରିଜିମ୍ |,सैन्यवाद
ମିଲିଟାରିଜିମ୍ |,2. फ़ौजी शासन व्यवस्था
ମିଲିଟାରିଜିମ୍ |,3. सैन्य युद्धवाद
ମିଲିଟାରିଜିମ୍ |,4. युद्ध प्रियता
ମିଲିଟାରିଷ୍ଟ,सैन्यवादी
ମିଲିଟାରିଷ୍ଟ,2. युद्धवादी
ସାମରିକକରଣ,सैन्यीकरण
ସାମରିକକରଣ,2. सैनिकीकरण
ସାମରିକକରଣ,3. फ़ौजी शासन
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),समरतंत्री
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),2. व्यूह कुशन
ସାମରିକ କ ics ଶଳ (= କ act ଶଳ),"समरतंत्र, समर विद्या, युद्ध विद्या"
ମିଲିସିଆ,"नागरिक सेना, सिंहबंदी"
ମିଲିସିଆ,2. मिलिशिया
ବିଭ୍ରାନ୍ତ |,कुशासन
ନିଖୋଜ ଲିଙ୍କ୍ |,लुप्त कड़ी
ମିଶନ୍ |,"दूतमंडल, मिशन"
ମିଶନ୍ |,2. सेवादल गठित मंडल
ମିଶନ୍ |,3. दौत्यकर्म
ମିଶ୍ରିତ ଜାତି |,मिश्र प्रजाति
ଆଧୁନିକ ଇତିହାସ,आधुनिक इतिहास
ମୋଡସ୍ ବିବେଣ୍ଡି |,"अस्थायी व्यवस्था, आरज़ी समझौता, कार्यनिर्वाहक व्यवस्था"
ମୋନାଚିଜିମ୍ |,मठवास
ରାଜତନ୍ତ୍ର |,एकराष्ट्र
ରାଜତନ୍ତ୍ର |,2. राजा
ରାଜତନ୍ତ୍ର |,राजतंत्रवाद
ରାଜତନ୍ତ୍ର |,2. राजतंत्र से सिद्धान्त
ରାଜତନ୍ତ୍ର,राजतंत्रवादी
ରାଜତନ୍ତ୍ର,"राजतंत्र, एकराट्तंत्र"
ମଠ,मठ
ମଠ,2. बिहार
ମଠ,3. संधाराम
ମୋନାଷ୍ଟିକ୍,मठजीवन
ମୋନାଷ୍ଟିକ୍,2. मठतंत्र
ମାଙ୍କଡ,भिक्षु
ମାତୃ ଦେଶ |,"मूल देश, मातृदेश"
ମାତୃଭୂମି,मातृभूमि
ସଂସଦର ମାତା,संसद जननी
ମାକ୍ରାକର୍ସ |,"मकरेकर, कीचड़ उछालने वाला"
ମମି,"ममी, चिरशव"
ସଂଗ୍ରହାଳୟ,"संग्रहालय, अजायबघर"
ମସ୍କେଟ୍ |,"तुपक, लंबी बंदूक, तुफंग"
ମୁସ୍କିଟର୍ |,"बंदकूची, बरकंदाज़"
ମୁସ୍କେଟ୍ରି |,बरकंदाज़ों का दस्ता
ମୁସ୍କେଟ୍ରି |,2. बरकंदाज़ी
ମାଷ୍ଟର ମାଷ୍ଟର |,सैनिक उपस्थिति अधिकारी
ମାଷ୍ଟର-ରୋଲ୍ |,सैनिक नामावली
ମାଷ୍ଟର-ରୋଲ୍ |,2. उपस्थिति नामावली
ବିଦ୍ରୋହ,"सैनिक विद्रोह, सैन्य विद्रोह ग़दर, फ़ौजी बग़ावत"
ବିଦ୍ରୋହ ଆଇନ,"विद्रोह विधि, म्यूटिनी एक्ट"
ରହସ୍ୟ ଜାହାଜ,रहस्यपूर्ण जहाज
କାହାଣୀ,वर्णन
ଜାତି,राष्ट्र
ଦେଶୀ,"दैशवासी, देशीय व्यक्ति"
ଦେଶୀ ରାଜ୍ୟ |,रजवाड़ा
ପ୍ରାକୃତିକତା |,प्रकृतिवाद
ପ୍ରାକୃତିକ ଅଧିକାର |,"नैसर्गिक अधिकार, प्राकृतिक अधिकार"
ନାଜି,"नात्सी, नाज़ी"
ନାଜି ବିପ୍ଳବ |,"नात्सी क्रांति, नाज़ी क्रांति"
ନାଜିଜିମ୍,"नाज़ीवाद, नात्सीवाद"
ପୂର୍ବ ପୂର୍ବ,निकट पूर्व
ନେଗ୍ରୋ |,नीग्रो
ନେଗ୍ରୋଫିଲ୍ |,नीग्रो समर्थक
ନେଗ୍ରୋଫିଲିଜିମ୍ |,नीग्रो प्रेम
ନେଗ୍ରୋଫୋବିୟା |,नीग्रो भय
ନିରପେକ୍ଷ |,तटस्थ
ନିରପେକ୍ଷ ଦେଶ |,तटस्थ देश
ନୂତନ ଡିଲ୍ |,"न्यूडील, नई नीति, नई व्यवस्था"
ନୂଆ ଦୁନିଆ,नूतन विश्व
ସମ୍ଭ୍ରାନ୍ତ,"अभिजात वर्ग, अमीर वर्ग"
ନୋବଲ୍ |,"अभिजात, अमीर"
ନୋବଲ୍ |,2. मोहर
ନାମମାତ୍ର,"खानाबदोश, यायावर"
ନାମମାତ୍ର ହୋର୍ଡ |,यायावर दल
ନାମକରଣ,खानाबदोशी जिंदगी
ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |,"अनाक्रमण अनुबंध, अनाक्रमण समझौता"
ଅହିଂସା ଚୁକ୍ତି |,अनाक्रमण संधि
ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |,अयोधी राष्ट्र
ଅସହଯୋଗ |,असहयोग
ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |,असहयोग आंदोलन
ବିପରୀତ |,(सिक्के का) मुख्य भाग
ବିପରୀତ |,2. परिपूरक भाग
Ochlocracy (= mobocracy),भीड़शाही
Ochlocrat,"भीड़तंत्र का समर्थक, भीड़तंत्र का प्रतिपादक"
ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |,"सरकारी दस्ताबेज़, सरकारी प्रलेख"
ପୁରୁଣା ଦୁନିଆ |,पुरानी दुनिया
ଅଲିଗାର୍କି |,"गुटतंत्र, स्वल्पतंत्र"
ଆକ୍ରମଣ,"धातक आक्रमण, जबरदस्त मारकाट"
ଖୋଲା ବୁ ation ାମଣା |,प्रकट संधिवार्त्ता
ଖୋଲା ପ୍ରଶ୍ନ |,"मुक्त प्रश्न, खुला प्रश्न, विवादास्पद प्रश्न"
ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |,अप्रतिबद्ध अभिलेख
ଓରିଏଣ୍ଟ,प्राच्य
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,प्राच्यवाद
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,2. पूर्व देशीयता
ଓରିଏଣ୍ଟାଲିଷ୍ଟ,प्राच्यविद्
ଉତ୍ପତ୍ତି,उद्भव
ଉତ୍ପତ୍ତି,"2. उद्गम, उत्पत्ति"
ଅର୍ଥୋଗ୍ରାଫି |,शुद्ध लेखन
ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |,"सहसा युद्धारंभ, युद्ध का सहसा आरंभ, युद्ध का सहसा छिड़ जाना।"
ପୋଷ୍ଟ,"सीमा चौकी, चौकी"
ଓଭର-ପ୍ରଭୁ,अधिपति
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,"चढ़ आना, कुचलना"
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,2. प्रत्यादेश करना
ପାଗନ୍,"देवपूजक, पैगन"
ପାଗନ୍,पैगन
ପୂଜାପାଠ,"देवपूजन, मूर्तिपूजा"
ପୂଜାପାଠ,2. देवपूजावाद
ପାଗୋଡା |,स्तूप
ପାଗୋଡା |,2. बौद्ध मंदिर
ପାଗୋଡା |,3. पैगोडा
ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |,राजप्रासाद षड़यंत्र
ପାଲାଟିନେଟ୍ |,जागीर
ଖଜୁରୀ ପତ୍ର |,"ताल, ताड़-पत्र"
ଖଜୁରୀ ରବିବାର |,खजूरी रविवार
ପାନେଗିରିଷ୍ଟ |,"प्रशस्तिकार, विरुदकार"
ଆତଙ୍କିତ |,आतंक
ଆତଙ୍କିତ |,2. तहलका
ଆତଙ୍କିତ,आतंककारक
ପାପାସି |,पोपतंत्र
ପାପାସି |,2. पोप पद
ପାପାସି |,3. पोप अवधि
ପାପାସି |,"4. पोप-परंपरा, पोपीय उत्तराधिकार"
ପପାଲ୍ ଷଣ୍। |,पोप का आदेश-पत्र
ପପାଲିଜିମ୍ |,पोपवाद
ପପାଲିଜିମ୍ |,2. पोपतंत्रीय व्यवस्था
ପାପାଲିଷ୍ଟ |,पोपवादी
ପପାଲ୍ ରାଜ୍ୟ |,पोप-राज्य
ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି),पोपवाद
ପପିଷ୍ଟ,पोपवादी
ପେପିରୁସ୍ |,पेपाइरस
ଦୃଷ୍ଟାନ୍ତ,दृष्टांत कथा
ପାରାମାଉଣ୍ଟ୍ |,परमोच्च
ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି),परमोच्च शक्ति
ପାରାମାଉଣ୍ଟ୍ ଲେଡି |,सम्राज्ञी
ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ,सम्राट्
ଚିତ୍ରକଳା |,चर्मपत्र
ଚିତ୍ରକଳା |,"2. पार्चमेंट, चर्मपत्र पांडुलिपि"
ଚିତ୍ରକଳା |,3. पत्र
କ୍ଷମା,क्षमा
ପାର୍ଲେସ୍,"संधिवार्ता, सुलह की बातचीत"
ପାର୍ଲେସ୍,2. विमर्श
ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ),"पार्लियामेंट, पार्लेमैन"
ସଂସଦ,पार्लियामेंट
ସଂସଦ,2. संसद
ସଂସଦ,3. पार्लियामेंट
ସଂସଦ ଅଧିନିୟମ |,पार्लियामेंट अधिनियम
ସଂସଦୀୟ,"सांसदिक, संसदविज्ञ"
ସଂସଦୀୟ,"2. संसदीय पद्धति का समर्थक, पार्लियामेंट समर्थक"
ସଂସଦୀୟ ଏଜେଣ୍ଟ |,संसदीय प्रतिनिधि
ପାର୍ନେଲିଜିମ୍ |,पारनेलवाद
ପାରୋଲ୍,पैरोल
ପାରୋଲ୍,2. संबंध मुक्ति
ପାରିକାଇଡ୍ |,पितृहंता
ପାରିକାଇଡ୍ |,2. गुरुजनंहंता
ଦଳୀୟ,"पक्षपाती, पक्षधर"
ଦଳୀୟ,2. लड़ाका
ଦଳୀୟ,3. गुरिल्ला
ପାସ୍ କରନ୍ତୁ |,"दर्रा, गिरी-द्वार"
ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ),संकेत शब्द
ପିତୃପୁରୁଷ,कुल-पिता
ପିତୃପୁରୁଷ,"(बहुवचन में) जैकब के वंशज; डब्राहीम, इशाक, जैकब और उनके पूर्वज।"
ପାଟ୍ରିସିଆନ୍ |,कुलीन
ପ rim ତୃକ ସମ୍ପତ୍ତି |,पैतृकी
ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |,पैक्स ब्रिटेनिका ब्रिटिश साम्राज्य द्वारा शांति-स्थापना
ପ୍ୟାକ୍ସ ରୋମାନା |,"पक्स रोमाना, रोमन साम्राज्य द्वारा स्थापित शांति"
ବଂଶ,वंशानुक्रम
ବଂଶ,2. वंश-वृक्ष
ବଂଶଧର ବ୍ୟକ୍ତି |,"कुलीन व्यक्ति, उच्च कुलोत्पन्न व्यक्ति"
ସହକର୍ମୀ,पियर
ସହକର୍ମୀ,2. समपदस्थ
ପାଇରେଜ୍,पियर पद
ପାଇରେଜ୍,2. पियर वर्ग
ପାଇରେଜ୍,3. पियरेज
ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,आयरलैंड के पियर
ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,स्कॉटलैंड के पियर
ଉପଦ୍ୱୀପ ଅଭିଯାନ |,प्रायद्वीपीय अभियान
ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |,प्रायद्वीपीय युद्ध
ପେନାଣ୍ଟ |,पताका
ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍),"लोक माँग पत्र, पीपुल्स चार्टर"
ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା),जन मोर्चा
ପରଫିଡି |,विश्वासघात
ସମୟ,अवधि
ସମୟ,2. काल
ପେରିଫେରୀ |,परिधि
ସ୍ଥାୟୀ ସମାଧାନ |,"इस्तमरारी बंदोबस्त, स्थायी बंदोबस्त"
ଚିରାଚରିତ ଫିଫ୍ |,स्थायी जागीर
ଫାଲାନକ୍ସ |,सैन्य व्यूह
ଫାଲାନକ୍ସ |,2. फैलेक्स
ଫ୍ରୋହ,"फेरो, फ़राऊन, फेरोन"
ପିକ୍ଟୋଗ୍ରାମ୍ |,चित्राक्षर
ଚିତ୍ର,चित्रलेख
ଚିତ୍ର,2. चित्रमय ग्राफ
ତୀର୍ଥଯାତ୍ରୀ,तीर्थ यात्री
ତୀର୍ଥଯାତ୍ରୀ ପିତା |,पिलग्रिम फादर्स
ପିଲେଜ୍,लूट
ପିଲେଜ୍,2. लूट का माल
ସ୍ତମ୍ଭ,स्तंभ
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),अशोक के स्तंभ लेख
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),स्तंभ लेख
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),2. लघु स्तंभ लेख
ଡକାୟତି,"जलदस्यु, समुद्री डाकू, समुद्र दस्यु"
ଡକାୟତି,2. दस्युपोत
ଯୁଦ୍ଧ,घमासान युद्ध
ଭୂଖଣ୍ଡ,षड़यंत्र
ପୋଲିସ୍,नगर
ପୋଲିସ୍,2. नगर राज्य
ରାଜନୀତି,पुर-शासक
ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |,"राजनीतिक एजेंट, राजनीतिक अभिकर्त्ता"
ରାଜନ Political ତିକ ଆଶ୍ରୟ |,राजनीतिक शरण
ରାଜନ Political ତିକ ବାସିନ୍ଦା |,राजनीतिक राज्य प्रतिनिधि
ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |,राजनैतिक आतंकवाद
ପୋଲ ଟ୍ୟାକ୍ସ,व्यक्ति कर
ପଣ୍ଟୁନ୍ |,"नौका सेतु, नाव पुल"
ପ୍ରିମିୟର୍ |,प्रधान
ପ୍ରିମିୟର୍ |,2. प्रधान मंत्री
ପ୍ରିମିୟର୍ସିପ୍ |,प्रधान मंत्री-पद
ରାଷ୍ଟ୍ରପତି,प्रदेश
ରାଷ୍ଟ୍ରପତି,2. प्रेसीडेन्सी
ରାଷ୍ଟ୍ରପତି,"प्रधान, अध्यक्ष"
ରାଷ୍ଟ୍ରପତି,2. राष्ट्रपति
ପ୍ରେସିଡିୟମ୍ |,"प्रेसीडियम, अध्यक्षमंडल, प्रधान परिषद"
ପ୍ରଧାନ ମନ୍ତ୍ରୀ,प्रधान मंत्री
ପ୍ରାଥମିକତା,ज्येष्ठाधिकार
ପ୍ରିନ୍ସ,नरेश
ପ୍ରିନ୍ସ,2. राजकुमार
ପ୍ରିନ୍ସ ବିଶପ୍ |,प्रिंस बिशप
ପ୍ରିନ୍ସ କନସର୍ଟ |,"महारानी-पति, प्रिंस कंसर्ट"
ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |,राज-अभिभावक
ପିନ୍ସ ରେଗନାଣ୍ଟ |,शासक युवराज
ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |,राज-अभिभाविका
ରାଜକୁମାରୀ ରୟାଲ୍ |,ज्येष्ठ राजकुमारी
ଆଚାର୍ଯ୍ୟ,राज्य
ଆଚାର୍ଯ୍ୟ,2. देशी राज्य
ଆଚାର୍ଯ୍ୟ,3. सामंत देश
ପୁରସ୍କାର,युद्ध उपहार
ପୁରସ୍କାର,2. समुद्री लूट
ପୁରସ୍କାର ରାଶି,विजित धन
ବୃତ୍ତିଗତ ସ soldier ନିକ |,"पेशेवरसिपाही, व्यावसायिक सैनिक"
