Gujarati,Odiya
મેથેથોરેક્સ,ମେଟାଟାହୋରାକ୍ସ |
ચતુય,Meetazoans
મેટાલેન્સફાલોન,ମେଟେନ୍ସେସାଫନ୍ |
મેટાસ્ટેસ કરવું,ମେଟାଷ୍ଟାସାଇଜ୍ |
માથેડોન,ମେଟାଡୋନ୍ |
મેથેમોગ્લોબિન,MetHaemegobin
મેથેમોગ્લોબિનેમિયા,MetHaemoglobinemia
મિથ્યાભિમાન,ମିଥେନ |
મેથેનોબેક્ટેરિયમ,ମିଥାନୋବାକ୍ଟରିୟମ୍ |
મિથેનોજન,ମେଟନୋନୋଜୋଜୋଜନ |
મિથિલ પારો,ମିଥାଇଲ୍ ବୁଧ |
મેથલેટેડ ટોપી,ମିଥାଇଲାଟଡ୍ କ୍ୟାପ୍ |
મેથિલિન વાદળી,ମିଥାଇଲିନ୍ ନୀଳ |
મેથલોફિલસ,ମିଥାଇଲୋଫିଲସ୍ |
મિથાઈલોટ્રોફસ,ମିଥେଲୋଟ୍ରୋଫସ୍ |
સુક્ષ્મસૃષ્ટિ,ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |
સુક્ષ્મસર્જન,ମାଇକ୍ରୋଗଲିଜିମ୍ |
માઇક્રોપ્રોપેગેશન,ମାଇକ୍ରୋଟ୍ରୋପାଗେସନ୍
માઇક્રોટેકનિક,ମାଇକ୍ରୋଟେକ୍ନିକ୍ |
માઇક્રોઆર્કિટેક્ચરલ બગાડ,ମାଇକ୍ରୋ ବ୍ଲାଉଟିଣ୍ଟ୍ରାର୍ଟଲର ଖରାପ |
સૂક્ષ્મજીવાણુ (સુક્ષ્મસજીવો),ମାଇକ୍ରୋବେକ୍ (ଅଣ-ଅର୍ଗାନିଜିମ୍)
સૂક્ષ્મ ક્લોનીંગ,ମାଇକ୍ରୋବିଆଲ୍ କ୍ଲୋନିଂ |
સુક્ષ્મજીવાણુ વનસ્પતિ,ମାଇକ୍ରୋବିଆଲ୍ ଫ୍ଲୋରା |
સૂક્ષ્મ -વિજ્iologyાન,ମାଇକ୍ରୋବାୟୋଲୋଜି |
સૂક્ષ્મબોડી,ପରିଚୟ
માઇશારિક,ମାଇକ୍ରୋକମେଣ୍ଟ |
સુઘડપ્રાપ્તિ,ମାଇକ୍ରୋଟ୍ରଭୋଲ୍ୟୁସନ୍ |
સૂક્ષ્મ જીવન,ମାଇକ୍ରୋଫିନେସନ୍
સુતરાઉ,ମାଇକ୍ରୋଫେସନ୍
સુક્ષ્મસજીવો,ମାଇକ୍ରୋନିଞ୍ଜନ୍ସନ |
સુક્ષ્મસર્જન,ମାଇକ୍ରୋଗଲିଜିମ୍ |
મિથાઈલોટ્રોફસ,ମିଥେଲୋଟ୍ରୋଫସ୍ |
સુક્ષ્મસૃષ્ટિ,ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |
સુક્ષ્મસર્જન,ମାଇକ୍ରୋଗଲିଜିମ୍ |
માઇક્રોફેગસને લગતું,ମାଇକ୍ରୋଫାଗର
સુતરાઉ,ମାଇକ୍ରୋଫାଇଜ୍
માઇક્રોપાયલર અંત,ମାଇକ୍ରୋପାଇଲର ଶେଷ |
સુક્ષ્મસજીવો,ମାଇକ୍ରୋପାଇଲ୍ |
સુક્ષ્મસજીવો,ମାଇକ୍ରୋପାଇଲ୍ |
સુક્ષ્મસજીવો,ମାଇକ୍ରୋପାଇଲ୍ |
માઇક્રોસેટેલાઇટ,ମାଇକ୍ରୋସେଟେଲାଇଟ୍ |
માઇક્રોસ્કોપ,ମାଇକ୍ରୋସ୍କୋପ୍ |
માઇક્રોસ્કોપી,ମାଇକ୍ରୋସ୍କୋପି |
માઇક્રોસ્પેરમેઇ,ମାଇକ୍ରୋସେପେମା |
ગોરી,ମାଇକ୍ରୋସଫର୍ |
માઇક્રોસ્પોરંજિયમ,ମାଇକ୍ରୋସପୋରାଙ୍ଗସିୟମ୍ |
માઇક્રોસ્પોર ટેટ્રાડ,ମାଇକ୍ରୋସପୋର ଟେଟ୍ରାଡ୍ |
માઇક્રોસ્પર્ફિલ,ମାଇକ୍ରୋସପୋର୍ଫାଇଲ୍ |
માઇક્રોસ્પોરમ,ମାଇକ୍ରୋସପୋରମ୍ |
માઇક્રોટોમ,ମାଇକ୍ରୋଟୋମେ |
સૂક્ષ્મ -ત્રિવાર,ମାଇକ୍ରୋଟବଲ୍ ଟ୍ରିପଲେଟ୍ |
માઇક્રોટ્યુબ્યુલ ડબલટ,ମାଇକ୍ରୋଟୁବୁଲ୍ ଦ୍ୱିଗୁଣିତ |
માઇક્રોવિલી,ମାଇକ୍ରୋଭିଲି
ભંડાર,Micktivation
મધ્યબ,ମିଡବ୍ରେନ୍ |
મધ્ય સેરેબેલર પેડુનકલ,ମଧ୍ୟମ ଧର୍ମବେଲକାରୀ ପେଡୁଙ୍କଲ୍ |
મધ્ય કાન,ମ middle ି କାନ
મધ્યમ લેમેલા,ମଧ୍ୟମ ଲାମେଲା |
Gાળ,ମିଡଗୁଟ |
મિડવાઇફ દેડકો,ଧାତ୍ରୀଗୁଡ଼ିକ ଟୋଡ୍ |
સ્થળાંતર કરનાર,ପ୍ରବାସୀ
સ્થળાંતર,ସ୍ଥାନାନ୍ତରଣ
દૂધ,କ୍ଷୀର ଚିନି |
દૂધ ઉત્પન્ન કરનાર ગ્રંથિ,କ୍ଷୀର-ଉତ୍ପାଦନ ଗ୍ରନ୍ଥି |
બાજરી,ମିଲିଏଲେଟ୍ |
લિટર દીઠ મિલીયોસ્મોલ,ଲିଟର ପ୍ରତି ମିଲିସିଓଲ୍ |
જનનુડી,ମିଲଭସ୍ |
નકલ,ଦୁ im ଖୀ
નારાજ રોગ,ମିନାମାଟା ରୋଗ |
ખનિજ,ଖଣିଜ
ખનિજ તત્વ,ଖଣିଜ ଉପାଦାନ |
ખનિજ પોષણ,ମିନେରାଲ୍ ପୁଷ୍ଟିକର |
ખનિજકરણ,ଖଜୁରୀ
ખનિજ કોર્ટીકોઇડ,ମିନେରାଲୋ କର୍ଟିକୋଏଡ୍ |
લઘુચિત્ર ચુંબક,କ୍ଷୁଦ୍ର ଚୁମ୍ବକ
ખાણ -કામગીરી,ଖଣି କାର୍ଯ୍ୟ
લઘુચિત્ર,ମିନିସାଇଟ୍ଏଟ୍
મામૂલી ગ્રુવ,ଛୋଟ ଗ୍ରୋଭ୍ |
વિધ્વમનો,ମିଓସେନ୍
માવિક,ମିଓକିସସ୍ |
મિરાબિલિસ,ଆରାମ
શમન,ହ୍ରାସ
માઇટોકોન્ડ્રિયા,Mitochonrial
મિટોકોન્ડ્રીયલ મેટ્રિક્સ,ମିଟୋଚଣ୍ଡ୍ରିଆଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
ખેલ,ମିଟୋସାଇସ୍ |
મિટ્રલ વાલ્વ (બિકસ્યુસિડ વાલ્વ),ମଇଟ୍ରାଲ୍ ଭଲଭ୍ (ସାଇକସ୍ପିଡ୍ ଭଲଭ୍)
મિશ્ર ગ્રંથિ,ମିଶ୍ରିତ ଗ୍ରନ୍ଥି |
મિશ્ર ચેતા,ମିଶ୍ରିତ ସ୍ନାୟୁ |
ભ્રષ્ટ,ମିକ୍ସୋଟ୍ରୋଫିକ୍ |
ફરસી,ମୋବାଇଲ୍ କ୍ୟାରିଅର୍ |
ફરતે સાધન,ମୋବାଇଲ୍ ଉତ୍ସ |
ગતિશીલતા,ଗତିଶୀଳତା |
મધ્યમ ઈજા,ମଧ୍ୟମ ଆଘାତ |
આધુનિક દવા,ଆଧୁନିକ medicine ଷଧ |
આધુનિક સમાજ,ଆଧୁନିକ ସମାଜ |
સુસ્થાપનક્ષમતા,ପ୍ରତିଶପ୍ତତା
સુધારેલા ડાયહાઇબર્ડ ગુણોત્તર,ସଂଶୋଧିତ ଦି ଓଖିବର୍ଡ ଅନୁପାତ |
સુધારેલું મૂળ,ରୂପାନ୍ତରିତ ମୂଳ
મોડ્યુ કરવું,ମନୁଲାନ୍ତୁ
કાર્યવાહી -ફેરફાર,କାର୍ଯ୍ୟର ପରିବର୍ତ୍ତନ
મોડ્યુલેટર પદાર્થ,ମୋଡ୍ୟୁଲେଟର ପଦାର୍ଥ |
ભેજ,ଆର୍ଦ୍ରତା
ભેજ,ଆର୍ଦ୍ରତା ଅଭାବ |
દાનાં,ମୋଲାର ଦାନ୍ତ
દા mol,ମୋଲାର
છાવણી,ମୋଲ୍
છાવણી,ମୋଲ୍
છાવણી,ମୋଲ୍
છછુંદર (મોલ),ମୋଲ୍ (MOL)
પરમાણુ જીવવિજ્ologyાન,ମଲିକୁଲାର୍ ଜୀବବିଜ୍ଞାନ |
પરમાણુ વિશ્લેષણ,ମଲିକୁଲାର ଜେନେଟିକ୍ ବିଶ୍ଳେଷଣ |
પરમાણુ સ્તર,ମଲିକୁଲାର ସ୍ତର |
પરમાણુ સંદેશવાહક,ମଲିକୁଲାର୍ ମେସେଞ୍ଜର |
પરમાણુ ગતિ,ମଲିକୁଲାର୍ ଗତି |
પરમાણુ નાઇટ્રોજન ગેસ,ମଲିକୁଲାର ନାଇଟ୍ରୋଜେନ୍ ଗ୍ୟାସ୍ |
પરમાણુ સંગઠન,ମଲିକୁଲାର ସଂସ୍ଥା |
પરમાણુ કાતર,ମଲିକୁଲାର କଞ୍ଚା |
પરમાણુ સર્જિકલ અભિગમ,ମଲିକୁଲାର ସର୍ଜିକାଲ୍ ଆଭିମୁଖ୍ୟ |
પરમાણુ સિવીન,ମଲିକୁଲାର କାଉଟର୍ |
પરમાણુ,ଅଣ୍ୟୁଲ୍ସ
મશ્કરી,ମୁଲ୍ଲସ୍କ |
ખોટો,ମଲ୍ଲସିଭୋରସ୍ |
કોતરણી,ମଲବବଡେନମ୍ |
મોમોર્ડિકા,ମୋମୋମିକା
મંવારિયા,ମୋନାଚରିଆ |
મોનન્ડ્રી,ମୋନାଣ୍ଡ୍ରି
મોનાસ્કસ પર્પ્યુરિયસ,ମୋନାସସ୍ ପେପରସ୍ |
મોહક,ମୋନେରା |
મોહક,ମୋନିଲିୟମ୍ |
મોનીટર,ମନିଟର
મોનીટર,ମନିଟର
મોનો સ્તર,ମୋନୋ ସ୍ତର |
શિરડાકો,ମୋନୋଡେଲଫୋସ୍ |
એકાધિકારિક ફોસ્ફેટ,ମୋନୋବାସିକ୍ ଫସଫେଟ୍ |
એકલવાચક,ମୋନୋବାତୀ |
એકાધિકાર,Mynochial
એકાધિકાર,ମୋନୋବାଇଗଡସ୍ |
એકલવાચક,Mo8ciistronic |
એકલતા,ମୋନୋକ୍ଲୋନାଲ୍ ଆଣ୍ଟିବଡି |
એકવિધ,ମୋନୋକୋକସ୍ |
મોનોકોટાયડોન,ମୋନୋକେଟିଲିଡନ୍ |
એકસમાન,ମୋନୋସିକ୍ |
મોનોસિસ્ટીસ,ମୋନୋଜିଷ୍ଟିସ୍ |
મોનોસાઇટ,ମୋନୋସେଟ୍ |
એકલતાવાળું,ମୋନୋମିୟର୍ |
એકલતા,ମନୋଗ୍ରାଫ୍ |
મોનોહાઇબ્રીડ,ମୋନୋହାଇବ୍ରାଇଡ୍ |
એકલતા,ମୋନୋମର୍ |
મોનોમેરિક,ମୋନୋମିକ୍ ଜି-ଆକ୍ଟିନ୍ |
એકલતા,ମୋନୋସାକାରୀ
મોનોસોડિયમ મીઠું,ମୋନୋସୋଡିୟମ୍ ଲୁଣ |
એકલવાચક,ମୋନୋସୋମିକ୍ |
એકલવાયા,ମୋନୋସପେରିମି |
એકવિધ વિકાસ,ମୋନୋସପୋରିକ୍ ​​ବିକାଶ |
એકસમાન,Monotropa
મોનોઝિગોટિક સમાન જોડિયા,ମୋନୋଜିଗୋଟିକ୍ ମୁଖ୍ୟ ଯାଆଁଳା |
મોન્ટિનિયર્મન -સંધિ,ମଣ୍ଟ୍ରିଆଲ୍ ଚୁକ୍ତି |
મૂડનું વિકાર,ମନୋବଳ ବ୍ୟାଧି
મોરિંગ,ମୋରିଙ୍ଗା
મોર્ફલેક્સીસ (મોર્ફ્લેક્ટિક),ମୋର୍ଫାଲାକ୍ସିସ୍ (ମୋର୍ଫାଲାକ୍ଷସିକ୍)
કોઠાર,ମର୍ଫିନ୍
ઘુદમાબી,Morphogenesis
આકારવિષયક અનુકૂલન,Morphological ଆଡାପ୍ଟେସନ୍ |
ક morમ્ફોલોજી,Morphology
મોર્સ કોડ,ମୋର୍ସ କୋଡ୍
મૃત્યુદર,ମୃତ୍ୟୁ
મૃત્યુદર,ମୃତ୍ୟୁ
મૃત્યુદર,ମୃତ୍ୟୁ
મોઝેસીવાદ,ମୋଜା
મોઝેક દ્રષ્ટિ,ମୋଜିକ୍ ଭିଜନ୍ |
શેવાળ,ମସ୍
શણગાર,ପୋକ
મધર અક્ષ,ମାତା ଅକ୍ଷ
શક્તિ,ମୋଟେଇ
ગતિવિધિ,ଉଦ୍ଦେଶ୍ୟମୂଳକ ଫର୍ମ |
નરલ,ଉଦ୍ଦେଶ୍ୟ ସ୍ପ୍ରେ |
મોટર ફાઇબર,ମୋଟର ଫାଇବର |
મોટર ન્યુરોન,ମୋଟର ନିଉରନ୍ |
ઘાટ,ଛାଞ୍ଚ
ગતિવિધિ,ଗତି
લોકમોશનની ગતિ,ଲୋକୋମୋସନିର ଗତି |
એમ-તબક્કો પ્રોત્સાહન પરિબળ (એમપીએફ),ମି-ଚରଣ ପଦାର୍ଥକୁ ପ୍ରୋତ୍ସାହିତ କରେ (mpf)
શ્રીગલ,ଶ୍ରେୟ
મ્યુકોપેપ્ટાઇડ,ମୁକେପ୍ଟାଇଡ୍ |
મ્યુકોપ્રોટીન,Mucoprotein |
કલંક,ମୁକୋର୍ |
મ્યુકોસા સાથે સંકળાયેલ લિમ્ફોઇડ પેશી,Mucosa acinm gymphoid tissue |
મ્યુકોસા,ମକୋସା ମେମ୍ବ୍ରେନ୍ |
મ્યુકોસ ગ્રંથિ,ମରକସ୍ ଗ୍ରନ୍ଥି |
મ્યુકોસ મેમ્બ્રેન (મ્યુકોસા),ମୁକସ୍ ମେମ୍ବ୍ରେନ୍ (ମକୋସା)
ભ્રષ્ટ અવાજ,ଶବ୍ଦ ଶବ୍ଦ
મુલ્લરિયન નકલ,ମଲିଅଲିଆନ ଅନୁକରଣ
બહુસાતી જીવ,ମଲ୍ଟିସେଲୁଲାର୍ ଜୀବଜନ୍ତୁ |
બહુ -કલર ફ્લોરોસન્સ,ବହୁମୁଖୀ ଫ୍ଲୋରୋସେନ୍ସ |
બહુપતી,ମଲ୍ଟିକୋଷ୍ଟେଟ୍ |
વિવિધતા,ବହୁଗୁଣ |
મલ્ટિલોડ - 375,ମଲ୍ଟିଓଲ୍ - 375
બહુપદી,ବହୁ ଚକ୍କରେଟ୍ |
મલ્ટિઓવ્યુલાટા પેરેસ્ટ્રેસ,Multiovulae terring
-નો ઉપાય,Multiovulate
બહુ -ગુણોત્તર,ମଲ୍ଟିପାରିତତା |
બહુવિધ,ବହୁମୂଷିତ
બહુવિધ,ବହୁମୂଷିତ
બહુવિધ એલીલ,ଏକାଧିକ ଆଲେଲ୍ |
બહુવિધ એલેલિઝમ,ଏକାଧିକ ଆଲୋଲିଜିମ୍ |
બહુવિધ વિચ્છેદન,ଏକାଧିକ ଫିସିଅନ୍ |
મલ્ટીપલ ઓવ્યુલેશન એમ્બ્રોયો ટ્રાન્સફર તકનીક (MOET),ଏକାଧିକ ଅଣ୍ଡୁଲୁଲେସନ୍ ଏକୁଡୁ ସ୍ଥାନାନ୍ତର କ techni ଶଳ (ମୋଟ୍)
ગુણાકાર,ଗୁଣନ
ગુણાત્મક વૃદ્ધિ,ଗୁଣନ ଅଭିବୃଦ୍ଧି
મલ્ટિપોલેર ચેતા કોષ,ମଲ୍ଟିପୁଲାର୍ ସ୍ନାୟୁ ସେଲ୍ |
બહુપદી ન્યુરોન,ମଲ୍ଟିପୁଲାର୍ ନାଉରନ୍ |
વિવિધલક્ષી સાધન,ବାଦ୍ୟଯନ୍ତ୍ର |
ગાલપળ,ମୂର୍ତ୍ତି
મુરૈન,ମୁରେନିନ୍
મસ્કા ઘરેલું,ମୁସ୍କା ଡେମେଷ୍ଟିକା |
મસ્તિડે,ମୁସିପିଡା |
સ્નાયુ -રેબર,ମାଂସପେଶୀ ଫାଇବର |
સ્નાયુમાં રાહત,ମାଂସପେଶୀ ଆରାମ |
સ્નાયુ પેશી,ମାଂସପେଶୀ ଟିସୁ |
સ્નાયુબદ્ધ,ମାଂସପେଶୀ |
મસ્ક્યુલર ડિસ્ટ્રોફી,ମାଂସପେଶୀ ଡିଷ୍ଟ୍ରୋଫି |
મસ્ક્યુલર ડિસ્ટ્રોફી,ମାଂସପେଶୀ ଡିଷ୍ଟ୍ରୋଫି |
સ્નાયુબદ્ધ પગ,ମାଂସପେଶୀ ପାଦ |
સ્નાયુબદ્ધ ગતિ,ମାଂସପେଶୀ ଆନ୍ଦୋଳନ |
સ્નાયુબદ્ધ તણાવ,ମାଂସପେଶୀ ଟେନସନ |
સ્નાયુબદ્ધતા,ମୁସ୍କୁଲାରିସ୍ |
સ્નાયુબદ્ધ આત્યંતિક,ମୁସ୍କୁଲାର୍ ଏକ୍ସଟ୍ରାମା |
સ્નાયુબદ્ધતા,ମୁସାବୁଲ୍ଟର
મશરિયો,ମୂଷା
ગાંઠ,ମୁସେଲ
પરિવર્તનશીલ,ମୁଟାଗେନ୍ |
પરિવર્તનીય એલીલ,ମ୍ୟୁଟାଣ୍ଟ ଆଲେନ୍ |
પરિવર્તન,ମୁଟିସନ୍ |
પરિવર્તન સંવર્ધન,ମ୍ୟୁଟେସନ୍ ପ୍ରଜନନ |
પરિવર્તન સિદ્ધાંત,ମ୍ୟୁଟାସନ୍ ସିଦ୍ଧାନ୍ତ |
પરસ્પરવાદ,ମ୍ୟୁଚୁଆଲଜ
પરસ્પર ફાયદાકારક,ପାରସ୍ପରିକ ଲାଭଦାୟକ |
માયસ્થેનીયા ગ્રેવીસ,ମାଇଷ୍ଟେନ୍ିଆ ଗ୍ରେଭିସ୍ |
મિસિલિયમ,ମାଇସେଲିୟମ୍
માયકોબેક્ટેર,ମାଇକୋବାକ୍ଟରିୟମ୍ |
માઇકોબિઓનટ,MyCobient
માયકોઈક એસિડ,MyCoic acid
માયકોપ્લાસ્મા,MyCoplaSma
મિકોરિઝા,Mycorrihiza
માયકોર્રીઝલ,Mycorhrhizal
મૈલેન્સફાલોન,Myeynechenlonlon
માયેલિન આવરણ,ମାଇଲିନ୍ ଶୋଥ |
મૈઇલિન્ટેડ,ଯିରିଣଦଣ୍ଡ
મ્યોકાર્ડિયલ ફાઇબર,ମାୟୋକାର୍ଡିଆଲ୍ ଫାଇବର |
હૃદય ની નાડીયો જામ,ମାୟୋକାର୍ଡିଆଲ୍ ଇନଫାର୍କସନ |
મૈત્રી,ମାୟୋକାର୍ଡିୟମ୍
માયોપીથેલિયમ,ମାୟୋପିଥେଲିୟମ୍ |
માયોફિબ્રીલ,Myofibril
માયોજેનિક પદ્ધતિ,Mygogenic ଯାନ୍ତ୍ରିକତା |
માયોગ્લોબિન,Myoglobin
માયોમેટ્રીયમ,Myomotrium
માયોસિન,Myosin
Myristicacee,MyIsisticaceae
માયર્મેકોફિલી,Mymemophofili
માયક્સોમિસેટ્સ સભ્ય,Myxomyceces ସଦସ୍ୟଙ୍କ ସଦସ୍ୟ |
મેટટારસસ,ମେଟାଟାର୍ସସ୍ |
એન-એસિટિલ ગેલેક્ટોસોમાઇન,N-Acetyl ଗାଲାକ୍ଟାମାଇନ୍ |
નાજ,ନାଜା
તલવાર,ନାନୋଗଗ୍ରାମ
નેપ્થાલિન,ନଫଥାଲେନନ୍
નેપિફોર્મ મૂળ,Nappiform ମୂଳ |
નારાવેલિયા,ନକାରଭାରୀ
માદક,ନାର୍କୋଟିକ୍ |
નાકનો કોથળ,ନାକଲ ଥଳୀ
નાસોફેરિન્ક્સ,ନାସୋଫ୍ରିନକ୍ସ
નેસ્ટિક (નેસ્ટિઝમ),ନାସ୍ତିକ୍ (ଖରାପତା)
બેસ્ટિક પ્રકાર,ନାସ୍ତିକ୍ ପ୍ରକାର |
જન્મતા (જન્મ દર),ନେତୃତ୍ୱ (ଜନ୍ମ ହାର)
રાષ્ટ્રીય એડ્સ કોન્ટ્રલ ઓર્ગેનાઇઝેશન (એનએસીઓ),ଜାତୀୟ ଏଡସ୍ କଣ୍ଟ୍ରାଲ୍ ସଂଗଠନ (NOO)
રાષ્ટ્રીય બગીચો,ଜାତୀୟ ଉଦ୍ୟାନ
રાષ્ટ્રીય બીજ નિગમ (એનએસસી),ଜାତୀୟ ମଞ୍ଜି ନିଗମ (NSC)
મૂળ એન્ટિજેન,ଦେଶୀ ଆଣ୍ଟିଜେନ୍ |
મૂળ ખડક,ଦେଶୀ ପଥର |
મૂળ જાતિઓ,ଦେଶୀ ପ୍ରଜାତିଗୁଡିକ |
કુદરતી લાગણી,ପ୍ରାକୃତିକ ସମ୍ପର୍କ |
કુદરતી વૃત્તિ,ପ୍ରାକୃତିକ ବାର୍ଦ୍ଧକ୍ୟ |
કુદરતી લુપ્ત થવું,ପ୍ରାକୃତିକ ବିଲୁପ୍ତ |
કુદરતી વૃદ્ધિ,ପ୍ରାକୃତିକ ବୃଦ୍ଧି |
કુદરતી કિલર કોષ,ପ୍ରାକୃତିକ ଘାତକ ସେଲ୍ |
કુદરતી પેસમેકર,ପ୍ରାକୃତିକ ପେସମେର |
કુદરતી જીવાત નિયંત્રણ,ପ୍ରାକୃତିକ ପୋକ ନିୟନ୍ତ୍ରଣ |
કુદરતી વિજ્ઞાન,ପ୍ରାକୃତିକ ବିଜ୍ଞାନ |
પ્રાકૃતિક પસંદગી,ପ୍ରାକୃତିକ ଚୟନ
કુદરતી વિશ્વ,ପ୍ରାକୃତିକ ଦୁନିଆ |
કુદરતી ક્ષેત્ર,ପ୍ରାକୃତିକ ଜୋନ୍ |
સ્વાભાવિક,ପ୍ରାକୃତିକବାଦୀ
ઉબકું,ବାନ୍ତି
ગરદન,ବେକ
ગરદન,ବେକ
નેક્રોસિસ,ନୋକ୍ରୋସାଇସ୍
અમૃત ચૂસવું,ଅମୃତଭଣ୍ଡା
અમૃત,ଅମୃତାକାରୀ
ભવ્ય,ଯକ୍ଷ୍ମା |
ભવ્ય,ଯକ୍ଷ୍ମା |
ભ્રમણિકા,ନାକରସ
નકારાત્મક (અવરોધ) ક્રિયાપ્રતિક્રિયા,ନକାରାତ୍ମକ (ପ୍ରତିବନ୍ଧକ) ପାରସ୍ପରିକ କ୍ରିୟା |
નકારાત્મક ફીડ બેક,ନକାରାତ୍ମକ ଫିଡ୍ ପଛକୁ |
નકારાત્મક ચાર્જ,ନକାରାତ୍ମକ ଭାବରେ ଚାର୍ଜ ହୋଇଛି |
નેમાથેલેમિનટસ,ନେମାଥେମେନମିନେସ୍ |
નેમાટોડ,ନେମୋଡେଡ୍ |
સ્ત્રાવ,ନିଓପ୍ଲାସମ୍
સ્ત્રાવ,ନିଓପ୍ଲାସମ୍
નેપેન્થેસી,ନିମ୍ଣ୍ଟେସିଚି |
નેપહર,ବିଶୃଙ୍ଖଳା |
નેફ્રીડિયા,ନେଫ୍ରିଡିଆ
નેફ્રીડિયલ નહેર,ନେଫେରିଡିଆଲ୍ କେନାଲ୍ |
નેફ્રિડિઓપોર,ନେଫେରିଟିଓପୋର
નેફ્રોન,ନେଫରନ୍
નેફ્રોસ્ટોમ,ନେଫ୍ରୋଷ୍ଟୋମ |
નેપ્ચ્યુન કપ,ନେପ୍ଟୁନାଙ୍କ କପ୍ |
ઘરબુદ્ધિ,ନର୍ିୟମ୍
ચેતા,ସ୍ନାୟୁ ସେଲ୍ |
ચેતા,ସ୍ନାୟୁ ପ୍ରେରଣା
નર્વસ,ସ୍ନାୟୁ ରିଙ୍ଗ |
નર્વસ પદ્ધતિ,ସ୍ନାୟୁ ପ୍ରଣାଳୀ
Nણપુટી,ନସୋବୋଡର୍ମ
નેસેરિયા ગોનોરીયા,ନେସେରିଆ ଗୋନୋରିଆ |
ચોખ્ખો ખર્ચ,ନିଟ୍ ଚାର୍ଜ |
ચોખ્ખી પ્રાથમિક ઉત્પાદકતા,ନେଟ୍ ପ୍ରାଥମିକ ଉତ୍ପାଦକତା |
ચોખ્ખી ઉત્પાદન કાર્યક્ષમતા,ନିଟ୍ ଉତ୍ପାଦନ ଦକ୍ଷତା |
નેટવર્ક જાતિઓ,ନେଟୱର୍କ ପ୍ରଜାତି
સુકાની પ્લેટ,ନ or ତିକ ପ୍ଲେଟ୍ |
ન્યુરસ્થેનીયા,ନ aur ରେଷ୍ଟହେୟା |
ન્યુરિલિમા,ନେରିଲ୍ମା
ન્યુરો,ନ୍ୟୁରୋ ହାଇପୋଫାଇସିସ୍ |
ન્યુરોએંડ્રોક્રાઇન પદ્ધતિ,ନ୍ୟୁରୋଣ୍ଡୋକ୍ରାଇନ୍ ସିଷ୍ଟମ୍ |
ન્યુરોપીથેલિયમ,ନୁରୁଫିଥେଲିୟମ୍ |
ન્યુરોગલિયા,ନ୍ୟୁରୋଗିଆ ସେଲ୍ |
ન્યુરોહિપોફિસીસ,ନ୍ୟୁରୋଇପୋଫାଇସିସ୍ |
ન્યુરોમસ્ક્યુલર કાર્ય,ନ୍ୟୁରୋମସ୍କୁଲାର୍ ଫଙ୍କସନ୍ |
ન્યુરોન,ନୂର୍ନ
ન્યુરોફિસિન-પ્રોટીન બોન્ડ,ନ୍ୟୁରୋଫିସିନ୍-ପ୍ରୋଟିନ୍ ବଣ୍ଡ |
ન્યુકોરોસ્પોરા,ନ୍ୟୁରୋସପୋରା |
ન્યુકડોર,ନ୍ୟୁରାସୁରଜନ୍ |
ન્યુરોટિક અસ્વસ્થતા,ନ୍ୟୁରୋଟିକ୍ ଚିନ୍ତା |
જીવાણુનાશક વ્યક્તિ,ନ୍ୟୁରୋଟିକ୍ ବ୍ୟକ୍ତି |
ન્યુરોટ્રાન્સ્ટર,ଅସୁରକ୍ଷିତ
જ્ neાન,ନର୍ବୁଲ |
બિન -વ્યવસાયિકરણ,ନିରପେୟାରକରଣ
નસ્વસૃષ્ટિ,ନିଉଟ୍ରୋଫିଲ୍ |
નવી પદ્ધતિઓ,ନୂତନ ବ୍ୟବସ୍ଥା ପାଇଁ ନୂତନ ବ୍ୟବସ୍ଥିତ |
કiacંગન,ନିସିନ
વિશિષ્ટ વિશેષતા,ନାଚେ ସ୍ୱତନ୍ତ୍ର |
વિશિષ્ટ,ନାଚେ
નિકોટિનામાઇડ એડિનાઇન,ନିକୋଟିନମ୍ ଆଡେନିନ୍ |
નિકોટ,ନିକୋଟିନ୍ |
નિકોટિક એસિડ,ନିକୋଟିନିକ୍ ଏସିଡ୍ |
નિકક્ષર,Ictiting mebrone
નાઇજેલા,ନିଗେଲା |
રાત્રિનું ફૂલ,ରାତିର ଫୁଲ
નાઇલ પેર્ચ,ନାଇଲ ପର୍ଚ
નિસબત,ନିସାଲ ଶରୀର
નિસલનું દાણાદાર,ନିସଲଙ୍କ ଗ୍ରାନୁଲ୍ |
નાઈટ્રિક ઑકસાઈડ,ନାଇଟ୍ରିକ୍ ଅକ୍ସାଇଡ୍ |
નાઇટ્રાઇફિકેશન,ନୋଟିଫିକେସନ୍
બેક્ટેરિયમ,ଜୀବାଣୁ ନୀତିକ
નાઇટ્રોસેલ્યુલોઝ,Nitrocellose |
નાઇટ્રોબેક્ટેક્ટર,ନାଇଟ୍ରୋବାକ୍ଟର
નાઇટ્રોક c કસ,ନାଇଟ୍ରୋକୋକସ୍ |
