Odiya,Gujarati
କୋକାମ ବଟର ଗଛ (ଆମାଙ୍ଗୋସୋଟେନ୍),કોકમ બટર ટ્રી (મંગોસ્ટીન)
ଖାପ୍ରା ବାଇଟଲ୍ |,ખપ્રા ભમરો
L.d.50 (ସାଂଘାତିକ ମାତ୍ରା 50),એલ.ડી .50 (ઘાતક ડોઝ 50)
ଲ୍ୟାବ ରୁ ଲ୍ୟାଣ୍ଡ,જમીન પર
ଲାବାଇଲ୍,સંદિગ્ધ કરવું
ଶ୍ରମ,મજૂર
ଲାକ୍ ଓପନ୍ ମଡେଲ୍ |,લક્ષ પરાક્રમ
ସ୍ତନ୍ୟପାନ,દૂધમારો
ଲାକ୍ଟୋଜେନିକ୍ ହରମୋନ୍ (ପ୍ରୋଲାକ୍ଟିନ୍),લેક્ટોજેનિક હોર્મોન (પ્રોલેક્ટીન)
ଲାକ୍ଟୋଜ୍,લેક્ટોઝ
ଲେଗିଂ ଷ୍ଟାଣ୍ଡିଂ |,પાછળની બાજુ
ଲମ୍ବଡା କ୍ଲୋନିଂ ଭେକ୍ଟର |,લેમ્બડા ક્લોનીંગ વેક્ટર
ଲାମିନାର ଏୟାର ପ୍ରବାହ |,લેમિનર હવા પ્રવાહ
ଲ୍ୟାମ୍ପ ବ୍ରଶ୍ କ୍ରୋମୋଜୋମ୍ |,દીવો બ્રશ રંગસૂત્ર
ଜମି,જમીન
ଜମି ସାମର୍ଥ୍ୟ ବର୍ଗୀକରଣ |,જમીન ક્ષમતા વર્ગીકરણ
ଜମି କ୍ଷମତା ମାନଚିତ୍ର,જમીન ક્ષમતા
ଜମି ଡିଗାଡ୍ |,જમીન -અધોગતિ
ଜମି ସମାନ ଅନୁପାତ |,જમીન સમકક્ષ ગુણોત્તર
ଭୂମି ସ୍ତର,જમીન સ્તરીકરણ
ଭୂମି ପୁନରୁଦ୍ଧାର,જમીનની શોધ
ଲ୍ୟାଣ୍ଡସ୍କାପ୍,ઉતર
ଭୂମି ଉପଯୁକ୍ତତା |,જમીન યોગ્યતા
ଜମି ବ୍ୟବହାର pattern ାଞ୍ଚା |,જમીન ઉપયોગ -પદ્ધતિ
ଲେଗେନହସ୍ ସେଲ୍ |,લેંગરહન્સ સેલ્સ
ଲାପ୍ ଲାପ୍ ହାର |,રદિયો દર
ଲାର୍ଭା |,લાર્વા
ବିଳମ୍ବ,સુશોભન
ବର୍ଷା,સુવ્યવસ્થિત
ଲୁକ୍କାୟିତ ସଂକ୍ରମଣ |,ચેપગ્રસ્ત ચેપ
ପାର୍ଶ୍ୱରେ |,બાજુનું
ଜୁଏଇଟ ମାଟି |,વારસામાં માટી
ଲାଟେକ୍ସ,Xtex
ଲେଟିରିମ୍ |,શિરદર્શક
ଲାଟିନ୍ ବର୍ଗ ଡିଜାଇନ୍ (lsd),લેટિન સ્ક્વેર ડિઝાઇન (એલએસડી)
ଲାଟାଇସ୍,જાળી
ଅସାଧାରଣ ଲାଭର ନିୟମ |,સુસંગત લાભ
କ୍ରମାଗତ ରିଟର୍ନର ନିୟମ |,સતત વળતરનો કાયદો
ରିଟର୍ନ ହ୍ରାସ କରିବାର ନିୟମ |,ઘટતા વળતરનો કાયદો
ରିଡ୍ୟୁନ୍ ବ increasing ୁଥିବା ନିୟମ |,વધારો
ଅଧ୍ୟାପକଙ୍କ ସୀମିତତାର ନିୟମ |,મર્યાદિત પરિબળોનો કાયદો
ସର୍ବନିମ୍ନ ନିୟମ,ન્યૂનતમ કાયદો
ପ୍ରତିସ୍ଥାପନର ନିୟମ,અવેજીનો કાયદો
ଭେରିଏବଲ୍ ଅନୁପାତର ନିୟମ |,ચલ પ્રમાણનો કાયદો
ସ୍ତର,સ્તર
ଲେଆଉଟ୍ |,બાંધકામ
ଲିଚେଟ୍ |,ઉદ્ધત
ଲେକିଂ ଦକ୍ଷତା |,Effંચે ચાલતી કાર્યક્ષમતા
ଲେଚିଂ ଆବଶ୍ୟକତା,ઠપકો
ଅଗ୍ରଣୀ ଷ୍ଟ୍ରାଣ୍ଡ |,અગ્રણી સેર
ପତ୍ର କ୍ଷେତ୍ର ଅବଧି |,પાંદડાની વિસ્તારનો સમયગાળો
ପତ୍ର କ୍ଷେତ୍ର ସୂଚକାଙ୍କ |,પાંદડાની ક્ષેત્ર અનુક્રમણ્ય
ପତ୍ର କ୍ଷେତ୍ର ଅନୁପାତ |,પાંદડાની વિસ્તાર ગુણોત્તર
ପତ୍ର ଖଣି,પર્ણ ખાણિયો
ପତ୍ର ପରୀକ୍ଷା,પાંદડાની પરીક્ષણ
ପତ୍ର,પર્ણ
ଲିଫଲେଟ୍ |,પત્રિકા
ଲିଜ୍,પટા
ଲେମ୍ବୁ,ક legંગું
ଲେସା - (ନିମ୍ନ ଶକ୍ତି ଇନପୁଟ୍ ଇନପୁଟ୍ କୃଷି କୃଷି),લીસા - (ઓછી energy ર્જા ઇનપુટ ટકાઉ કૃષિ)
ଅବଶ୍ୟ,ભાંગફોડ
ଲେନୋ କ୍ୟାପିଲାରୀ ପଏଣ୍ଟ |,દાપલ કેશિકા બિંદુ
ରେପୋନମା |,લેપટોનમા
ଲିପଟୋସପିରୋସିସ୍ |,લેપ્ટોસ્પાયરોસિસ
ଲେରୋ-ମର୍ଫିକ୍ |,અંધશ્રદ્ધાળુ
କ୍ଷତ,જખમ
ସାଂଘାତିକ ଗଣିତ |,ઘાતક પરિવર્તન
ବିନ୍ଦୁ,લિંગકોપ્લાસ્ટ
ସ୍ତରୀୟ ଟେରସ୍ |,ક levelપિક ભાડૂતી
ଲିଭର୍ (ଲିଭର୍),લેવલર (લેવલર)
ସ୍ତର (ଜମିର),લેવલિંગ (જમીનની)
Ley ଚାଷ,રખડુ
Liebig ର ସର୍ବନିମ୍ନ ନିୟମ |,લિબિગનો ન્યૂનતમ કાયદો
ଲସେକ୍ସ,બંધ
ହାଲୁକା କ୍ଷତିପୂରଣ ବିନ୍ଦୁ |,પ્રકાશ વળતર બિંદુ
ହାଲୁକା ଶନିବାର ତୀବ୍ରତା |,પ્રકાશ સંતૃપ્તિની તીવ્રતા
ହାଲୁକା ଟ୍ରାନ୍ସମିସନ ଅନୁପାତ |,પ્રકાશ પ્રસારણ ગુણોત્તર
ହାଲୁକା ଜାଲ |,પ્રકાશ જાળ
ଅଙ୍ଗ,મર્યાદિત
ସୀମା,સીમા
ସୀମା ସୀମିତ କରିବା |,મર્યાદિત પરિબળ
ଲିମୋନାଇଟ୍ |,સિધ્ધાંત
ରେଖା,પંક્તિ
ରେଖା ପ୍ରତିକ୍ରିୟା |,રેખીય પ્રતિભાવ
ଲିଙ୍କ୍,જોડાણ
ଲିଙ୍କ୍ ଗୋଷ୍ଠୀ,જોડાણ જૂથ
ଲିନର,કોરી
ଲିନଟ୍ ଇଣ୍ଡେକ୍ସ |,ઉંચકવાર સૂચન
ଲିନବାସୀ |,કોઠાર
ଲିପିଡ୍,લિપિડ
ଲିପୋଲୋଜି,લિપોલીસિસ
ବାତିଲ,પતાવટ
ତାଲିକା,શણગારવું
ତାଲିକା,શણગારવું
ତାଲିକା,સૂચિ
ଲିଥୋସେଫର୍ |,શિષ્ટાચાર
ଲିଟର,કચરો
ଲାଇଭ୍ ମଲେଚ୍ |,જીવંત લીલા ઘાસ
ଲିଭରୱର୍ଟ |,મણિ
ପଶୁପଲ,પશુધન
ଲୋକାଲ୍ ନିୟନ୍ତ୍ରଣ,સ્થાનિક નિયંત્રણ
ଲାକ୍ସ,સ્થાન
ପଙ୍ଗପାଳ |,તીડ
ଲଜିଂ (କ୍ରପ୍ ଲଜିଂ),રહેઠાણ (પાક લોજિંગ)
Ladiicule,લોડિક્યુલ
ପ୍ରେମୀଶା,ભ્રમણ
ଲୋଗୀବସିମିକ୍ ରୂପାନ୍ତର |,લોગાર્શા -પરિવર્તન
ଲମ୍ବା - ଦିନ ଉଦ୍ଭିଦ |,લાંબી - દિવસનો છોડ
ଲମ୍ବା ତରଙ୍ଗ ବିକିରଣ |,લાંબી તરંગ કિરણોત્સર્ગ
ଲୁପ୍ |,ફટકો
ଚାପି ଚାଇବା |,Pingંચે કામ કરવું
କାଠ,લાકડું
ଲକ୍ସ,એક જાતની એક વસ્તુ
ବିଳାସପୂର୍ଣ୍ଣ ବ୍ୟବହାର (ପୁଷ୍ଟିକର),લક્ઝરી વપરાશ (પોષક તત્વો)
ବିଳାସପୂର୍ଣ୍ଣ ଜିନ୍ |,લકકાર જનીનો
ଲାଇକୋଲିଅନ୍ |,લીકોપીન
ଲିସାନ,લિમણું
ଲିଆସିମିଟର |,લિઝિમીટર
କକ୍ଷର ଲସିସିସ୍ |,કોષ -ચિત્તભ્રમણા
ଲିସୋଜେନି,લાઇઝજેનિસ
ଲାଇସୋମ୍,લિસોઝomeમ
ଲିଆଜାଇମ୍,સુવાક્ય
ଲାକ ଗଛ,લાખ વૃક્ષ
ଲକ୍ଷ,લાખ
"ଲେଡିଙ୍କ ଆଙ୍ଗୁଠି, ଓକ୍ରା |","લેડીની આંગળી, ઓકરા"
ଜମି କାଲ୍ଟ୍ରୋପ୍ |,જમીન કેલ્ટ્રોપ્સ
ଲାଣ୍ଟାନା,મણિ
ଲେଟିନସ୍,શણગારવું
ଲେକ,ગલનનું
ଲେମ୍ବୁ ଘାସ |,લીંબુનો ઘાસ
ଲେମ୍ବୁ |,લીંબુ
ମ ents ଼ିଦିଅ,મસૂર
Lequeorice,મસ્ત
ଲେଥୁସ୍ |,કોઇ
ଲିଲି,લીલી
ଚୂନ,ચૂનો
ଲିନ୍ସେଡ୍ |,અળસીનું
ଲିଚି |,ઉદ્ધતાઈ
ଲିଟିଲ୍ ମିଲେଟ୍ |,થોડી બાજરી
ଲମ୍ବା ତରଭୁଜ |,લાંબા તરબૂચ
ଲମ୍ବା ହଳଦୀ |,લાંબી મરી
ଲୋୟାଟ୍ |,ડોકલા
ଲୋଟସ୍,કમળ
Lourerne,લસ
ଲାକ୍ କୀଟ,લાખ જંતુ
ଲେଡି ପକ୍ଷୀ ବିଟଲ୍ |,સ્ત્રી -પક્ષી ભમરો
ପତ୍ର ଖଣି,પર્ણ ખાણિયો
ପତ୍ର ରୋଲର୍ |,પાંદડાની રોલર
ପତ୍ର ୱେବର |,પાંદડા
ପଙ୍ଗପାଳ |,તીડ
ମାକ୍ରୋ ବିବର୍ତ୍ତନ |,લૌકિક ઉત્ક્રાંતિ
ମାକ୍ରୋକ୍ଲିଅମ୍ |,કરચલી
ମାକ୍ରୋମୋଲେକ୍ |,મ mac્રોમ્યુલેક્યુલ
ମାକମରୁଟେସନ୍ |,ઉદ્ધતતા
ମାକ୍ରୋନ୍ରିଏଣ୍ଟ୍ |,ઉન્માદ
ମାକ୍ରୋପୋରସ୍,ચંચળ
ମାଗଟ୍,માગગોટ
ମ୍ୟାଗମା |,મેઘ
ମ୍ୟାନ୍ସେସିଆ |,મેગ્નેશિયા
ମ୍ୟାଗ୍ନେସିୟମ୍,મેગ્નેશિયમ
ଚୁମ୍ବକୀୟ ଷ୍ଟିରର୍ |,ચુંબકીય હલાવનાર
ତିକ୍ତ,પરિમાણ
Mahoha cake,માહુઆ કેક
ମେନିନାଇନର୍ ଲାଇନ୍ |,જાળવણીકાર રેખા
ରକ୍ଷଣାବେକ୍ଷଣ,જાળવણી
ମାଟର,મકાઈ શેલર
ପୁରୁଷ ନିର୍ଜଳ |,પુરુષ જંતુરહિત
ଅସମ୍ମାନ,ખોડખાંપણ
ଅସମ୍ମାନ,રોગ
ପୁଷ୍ପ,પોષણ
ଦୁଷ୍କର୍ମ,ગેરરીતિ
ମାଲଂ,દૂષિત
ହାଲୁକା,ગમાણ
ମାଙ୍ଗ୍ରୋଭସ୍ |,મેલગ્રોવ
ମନୋମିଟର |,માનવશલના માપક
ମନୋମିଟର |,માનવશલના માપક
ମାନିସାସା (ଲୋଗାରିଥମ୍ ର),મન્ટિસા (લોગરીધમનો)
ଖତ,ખાતર
ସ୍ନାୟୁ,ખાતર
ମାର୍ଜିନାଲ୍,સીમાંત
ମାର୍ଜିନାଲ୍ ମୂଲ୍ୟ,સીમાંત ખર્ચ
ମାର୍ଜିନାଲ୍ ଜମି |,સીમાંત જમીન
ମାର୍ଜିନାଲ୍ ଉତ୍ପାଦ |,સીમાંત ઉત્પાદન
ମାର୍ଜିନାଲ୍ ରିଟର୍ନ |,સીમાંત વળતર
ସାମୁଦ୍ରିକ,દરિયાઇ
ମାର୍କର (ଜେନେଟିକ୍),માર્કર (આનુવંશિક)
ବଜାର,બજાર
ମାର୍କେଟେବଲ୍ |,વેચાણક્ષમ
ମାର୍କେଟେବଲ୍ ସରପ୍ଲସ୍ |,વેચાણપાત્ર અધિકૃતતા
ମାର୍କେଟେଡ୍ ସରପ୍ଲସ୍ |,બજારમાં મેળવણી
ମାର୍କେଟିଂ |,બજાર
ମାର୍ଶ,માર્શ
ଜନ ପ୍ରବାହ,સામૂહિક પ્રવાહ
ଜନ ଚୟନ,સામૂહિક પસંદગી
ଜନ-ସ୍ପେକ୍ଟ୍ରୋମିଟର |,સામૂહિક-સંકટપ્રમનોમાક્ષ
ମାଷ୍ଟ,મસ્ત
ମାନବର ଉତ୍ତରାଧିକାରୀ,મામાનો વારસો
ମିଳନ,સમાગમ
ମାଟ୍ରିକ୍ ସମ୍ଭାବନା,મેટ્રિક સંભવિત
ଚିକିତ୍ସା,પરિપક્વતા
ପରିପକ୍ୱତା (ଫସଲ),પરિપક્વતા (પાક)
ସର୍ବାଧିକ ଉପଲବ୍ଧ ଜଳ |,મહત્તમ ઉપલબ્ધ પાણી
ସର୍ବାଧିକ କ୍ରପ୍ |,મહત્તમ પાક
ସର୍ବାଧିକ ଅବଶିଷ୍ଟ ସୀମା |,મહત્તમ અવશેષ મર્યાદા
ସର୍ବାଧିକ ସ୍ଥାୟୀ ଅମଳ |,મહત્તમ ટકાઉ ઉપજ
ସର୍ବାଧିକ ଥର୍ମୋମିଟର |,મહત્તમ થર્મોમાપક
ସର୍ବାଧିକ ଜଳ ଶୋ '|,મહત્તમ પાણી -ધારણ ક્ષમતા
ମଟର ବଗିଚା |,ઘાસનો ઓર્કાર્ડિંગ
ମିଆଦେଖା |,ભ્રામક
ଅର୍ଥ ବିଚ୍ୟୁତି |,સરેરાશ વિચલન
ଅର୍ଥ ହେଉଛି ଜୀବନ (ପରମାଣୁ),મીન લાઇફ (પરમાણુ)
ଅର୍ଥ ସମୁଦ୍ର ପତ୍ତନ |,દરિયાઇ સપાટી
ହାରାହାରି ବର୍ଗ |,સરેરાશ ચોરસ
ମାପ,માપ
ମାପ,માપ
ଯାନ୍ତ୍ରିକ,યાંત્રિક
ଯାନ୍ତ୍ରିକ ବିଶ୍ଳେଷଣ (ମାଟି),યાંત્રિક વિશ્લેષણ (માટી)
ଯାନ୍ତ୍ରିକ ପ୍ରତିରୋପଣ |,યાંત્રિક અવરોધ
ଯାନ୍ତ୍ରିକ ଚାଷ,યંત્ર -ખેતી
ମଧ୍ୟମ,મધ્યમ
Medic ଷଧୀୟ ଉଦ୍ଭିଦ |,Inalષધ
ଭୂମଧ୍ୟସାଗରୀୟ ଜଳବାୟୁ |,ભૂમધ્ય આબોહવા
MegaGaGamescesiesis,મેગાગામેટોજેનેસિસ
MeasgPorangia,મેગાસ્પોરંગિયા
ମେଗାସପୋର (ମାକ୍ରୋସପୋର),મેગાસ્પોર (મેક્રોસ્પોર)
Megasporogeresis,મેગાસ્પોજેનેનેતિયો
ମିଆଏସୋଇସ୍,મેયોસિસ
ମେଲୋ ମାଟି |,ખુશામત
DNA ର ତରଳିବା |,ડીએનએ
ମେମ୍ବ୍ରେନ୍ ଫିଲ୍ଟର୍ |,પટલ ફિલ્ટર
ମେଣ୍ଡେଲିଆନ୍ ଉତ୍ତରାଧିକାରୀ |,મેન્ડેલિયન વારસો
ମେଣ୍ଡେଲିଜିମ୍ |,સુધારણા
ମେଣ୍ଡେଲଙ୍କ ଉତ୍ତରାଧିକାରର ନିୟମ |,વારસાના મેન્ડેલનો કાયદો
ବାଣିଜ୍ୟ,વેપારી
ମର୍କୁରୀ,પારો
ମେରିସମରଣ,ઉદ્ધત
ମିଆଁଲାକରଣ,મેસોક્લાઇમેટ
ମେସୋଡର୍ମ,મેસોોડર્મ
ମେସୋଫିଲ୍ |,મેસોફિલ
ମେସୋଫାଇଟ୍ |,મેસોફાઇટ
ମେସୋସ୍-ପୋରସ୍ |,મેસો
ମେସୋସସେର୍ |,મેસોસ્ફિયર
ମେସେଞ୍ଜର rna (m-rna),મેસેંજર આર.એન.એ.
ମେଟାବୋଲିଜିମ୍ |,ચયાપચય
ମେଟାବୋଲାଇଟ୍ |,ચયાપટ
ଧାତୁ ଡ୍ୟାମ୍,ધાતુનું બચ્ચું
ମେଟାମୋର୍ଫିକ୍ ପଥର |,રૂપક ખડકો
ମେଟାମୋର୍ଫୋସିସ୍ |,રૂપરેખા
Metatafse,આવરણ
ମେଟାଷ୍ଟ୍ରସ୍,મેટ્રાસ્ટ્રસ
ମେଟାକ୍ସେନିଆ |,ચિત્તાકર્ષણ
ପାଣିପାଗ ବିଜ୍ଞାନ,હવામાનશાસ્ત્ર
Methamemoblabinemia,મેથેમોગ્લોબીનેમિયા
ପଦ୍ଧତି ପ୍ରଦର୍ଶନ,પદ્ધતિનું પ્રદર્શન
ମିକା,માઇકલ
ମାଇକ୍ରୋ ବେସନ |,સૂક્ષ્મ બેસિન
ମାଇକ୍ରୋ ଫୁନା |,સૂક્ષ્મ પ્રાણીસૃષ્ટિ
ମାଇକ୍ରୋବେକ୍ |,જીવાણુ
ମାଇକ୍ରୋବିଆଲ୍ ବାୟୋମାସ୍ କାର୍ବନ |,સુક્ષ્મજીવાણુ બાયોમાસ કાર્બન
ମାଇକ୍ରୋବାୟଲ୍ ଅବନତି |,સૂક્ષ્મ -અધોગતિ
ମାଇକ୍ରୋବିଆଲ୍ କୀଟନାଶକ |,સૂક્ષ્મ જંતુનાશક
ମାଇକ୍ରୋବାୟୋଲୋଜି |,સૂક્ષ્મ -વિજ્iologyાન
ମାଇକ୍ରୋବାୟୋଟିକ୍ |,સૂક્ષ્મ રોગને લગતું
ମାଇକ୍ରୋକମେଣ୍ଟ |,માઇશારિક
ମାଇକ୍ରୋନିଭ୍ରଏନସନ୍ |,સૂક્ષ્મ પર્યાવરણ
ମାଇକ୍ରୋଫ୍ଲୋରା |,માઇક્રોફલોરા
ମାଇକ୍ରୋଗମେତିଟେଜେଞ୍ଜେସିସ୍ |,માદક દ્રવ્યો
ମାଇକ୍ରୋରିଣ୍ଡେସନ୍ |,માઇક્રોરોઇરીગેશન
ମାଇକ୍ରୋମେଟ୍ରାକୋଲୋଜି |,માઇક્રોમીટ્રોલોજી
ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |,સુક્ષ્મસૃષ્ટિ
ମାଇକ୍ରୋପ୍ଲଟ୍ |,માઇક્રોપ્લોટ
ମାଇକ୍ରୋପୋର,સુક્ષ્મસજીવો
ମାଇକ୍ରୋପାଇଲ୍ |,સુક્ષ્મસજીવો
ମାଇକ୍ରୋସ୍କୋପି |,માઇક્રોસ્કોપી
ମାଇକ୍ରୋସପୋରାଙ୍ଗସିୟମ୍ |,માઇક્રોસ્પોરંજિયમ
ମାଇକ୍ରୋସପୋର ସଂସ୍କୃତି |,સૂક્ષ્મ -સંસ્કૃતિ
ମାଇକ୍ରୋସପୋର ମାତା କକ୍ଷ |,માઇક્રોસ્પોર મધર કોષ
ମାଇକ୍ରୋସପୋର |,સુધર્કિમાદ
ମାଇକ୍ରୋଟୋମେ |,માઇક્રોટોમ
ମାଇକ୍ରୋଟୋପୋଗ୍ରାଫି |,માઇક્રોટોપ્રાફી
ମଧ୍ୟମ ସିଜନ୍ ସଂଶୋଧନ |,મધ્ય સીઝન-સુધારણા
ସ୍ଥାନାନ୍ତରଣ,સ્થળાંતર
କ୍ଷୀର ଶସ୍ୟ ପର୍ଯ୍ୟାୟ |,અનાજનું તબક્કો
ମିଲଲେପେଡେ |,મિલેપેડ
ମିଲେଟ୍ |,બાજરી
ମିଲିଂ ପୁନରୁଦ୍ଧାର,મિલિંગ વસૂલાત
ମିଲ୍ କରିବା,મિલિંગ
ମିନେରାଲ୍ ପୁଷ୍ଟିକର |,ખનિજ પોષણ
ଖଣିଜ ମାଟି |,ખનિજ માટી
ଖଜୁରୀ,ખનિજકરણ
ଖଣିଜ ପଦାର୍ଥ,ખનીજ
ସର୍ବନିମ୍ନ ଥର୍ମୋମିଟର |,લઘુત્તમ થર્મોમાપક
ସର୍ବନିମ୍ନ ଟିଲଗ୍ |,લઘુત્તમ ખેતી
ଛୋଟ ଫସଲ,સામાન્ય પાક
ମାଇଟୋିକ୍ ଇଣ୍ଡେକ୍ସ |,Mાળ
ମିସିସନ୍ ମ୍ୟୁଟେସନ୍ |,ગેરસમજ
କୁହୁଡି ଜଳସେଚନ |,ઝાકળ સિંચાઈ
କୁହୁଡି,ઝાકળ
Mitochonrial,માઇટોકોન્ડ્રિયા
ମିଟୋସାଇସ୍ |,ખેલ
ମିଟର୍ଲିଚଙ୍କ ନିୟମ |,મિત્ચરલિચનો કાયદો
ମିଶ୍ରିତ କ୍ରପ୍ |,મિશ્ર પાક
ମିଶ୍ରିତ ଚାଷ,મિશ્ર ખેતી
ମିଶ୍ରିତ ସାର,મિશ્ર ખાતર
ମିଶ୍ରିତ ଚରିବା |,મિશ્ર ચરાઈ
ମିଶ୍ରିତ ସୁଇପ୍ |,મિશ્રિત સ્વરડ
ମଡେଲ୍,નમૂનો
ମଡେଲିଂ,મોડેલિંગ
ପରିବର୍ତ୍ତିତ ବାତାବରଣ ପ୍ୟାକେଜିଂ |,ફેરફાર કરેલ વાતાવરણ પેકેજિંગ
ଆର୍ଦ୍ରତା ଉପଲବ୍ଧତା ସୂଚକାଙ୍କ |,ભેજ ઉપલબ્ધતા અનુક્રમણિકા
ଆର୍ଦ୍ରତା ଅଭାବ ସୂଚକାଙ୍କ |,ભેજની ખાધની સૂચિ
ଆର୍ଦ୍ରତା ସମାନ |,ભેજ સમાન
ଆର୍ଦ୍ର ଶାସନ |,ભેજ -શાસન
ଆର୍ଦ୍ରତା ରିଲିଜ୍ ବକ୍ର |,ભેજ મુક્ત વળાંક
ଆର୍ଦ୍ରତା ଧାରଣ,ભેજની જાળવણી
ଆର୍ଦ୍ରତା ଚାପ |,ભેજ
ଆର୍ଦ୍ରତା ଟେନସନ |,ભેજ
ଆର୍ଦ୍ରତା,ભેજ
ମୋଲାର ସମାଧାନ,દા molવ
ଗୁଣ୍ଡ,દાળ
ମଲେ ଡ୍ରେନେଜ୍ |,છાવણી
ମଲିକୁଲାର୍ ଜୀବବିଜ୍ଞାନ |,પરમાણુ જીવવિજ્ologyાન
ମଲିକୁଲାର୍ ପ୍ରଜନନ |,પરમાણુ સંવર્ધન
ମଲିକୁଲାର ହାଇବ୍ରିଡାଇଜେସନ୍ |,પરમાણુ સંકર
ମଲୁସିସିଏସ୍ |,મલિનસાઇડ
ମୁଦ୍ରା ସୁବିଧା ସୂଚକାଙ୍କ (MAI),નાણાકીય લાભ અનુક્રમણિકા (એમએઆઈ)
ମୋନୋକ୍ଲୋନାଲ୍ ଆଣ୍ଟିବଡି |,એકલતા
Monocotyledlondon,મોનોકોટાયડોન્સ
ମୋନୋକ୍ରୋପ୍ (ମନୋବୃତ୍ତି),એકાધિકાર (એકવિધ સંસ્કૃતિ)
ମୋନୋମିୟର୍ |,એકલતાવાળું
ମୋନୋଗେସିସ୍,એકલતા
ମୋନୋହାଇବ୍ରାଇଡ୍ |,મોનોહાઇબ્રીડ
ମୋନୋଜି ଗ୍ଲାଜିଟିକ୍ |,એકસમાન
ମ so ସୁମୀ |,ચોમાસુ
ମଣ୍ଟମୋରିଲିୟନାଇଟ୍ |,મોન્ટમોરિલોનાઇટ
ମୋର୍,મુર
ମଦିନ ସକାଳ,મોર
ମୋର୍ଗାନ୍ ୟୁନିଟ୍ |,મોર્ગન એકમ
Morphogenesis,ઘુદમાબી
Morphological ଆଡାପ୍ଟେସନ୍ |,આકારવિષયક અનુકૂલન
Morphology,ક morમ્ફોલોજી
ବନ୍ଧକ,ગીરો
ମୋଟର,શણગારવું
ଚଟାଣିବା,શણગારવું
ଛାଞ୍ଚ,ઘાટ
ମୁକାବିଲା,ઘેરવું
ମୁଣ୍ଡ ସଂସ୍କୃତି |,ટેકરી સંસ્કૃતિ
ମାଉଣ୍ଡ ଲେଜର |,ટેકરાનો ઘેરો
ମରୁଡ଼ି,મોવર
କାଟିବା,Owingોવીંગ
ମୁକିଲଜ୍ |,મ્યુસિલેજ
ମକ୍ ମୃତ୍ତିକା |,ગંદકી માટી
କାଦୁଅ,કાદવવાળું
ମଫଲ,ખસી કરવું
ମଲଚ ଚାଷ,લીલા ઘાસની ખેતી
ମଲଚ୍ ଟିଲଗେଜ୍ |,લીલા ઘાસ
ମଲଚ,લીલા ઘાસ
ମଲଚିଂ |,ગંદું
ମୁଲ୍,ગળચોર
ମଲ୍ଟି ଷ୍ଟୋରୀ କ୍ରପ୍ |,બહુમાળી પાક
ଏକାଧିକ ସମ୍ପର୍କ |,બહુવિધ સહસંબંધ
ଏକାଧିକ ଫସଲ,બહુવિધ પાક
ଏକାଧିକ କ୍ରପ୍ ଇଣ୍ଡେକ୍ସ |,બહુવિધ પાક સૂચકાંક
ଏକାଧିକ କ୍ରସ୍ |,બહુવિધ ક્રોસ
ଏକାଧିକ ପ୍ରତିରୋଧ,બહુવિધ પ્રતિકાર
ମଲ୍ଟିଭାରୀ,બહુવિધ
ବହୁମୁଖୀ |,બહુવિધ
ମମିଫିକେସନ୍ |,મર્મીકરણ
ମୂଖ୍ୟ ଫଳ |,મમીફાઇડ ફળ
ମୁସ୍କୋଭାଇଟ୍ |,મસ્તક
ମୂଷା,મશરિયો
ମୁଟାଗେନ୍ |,પરિવર્તનશીલ
ମୁଟିଆଣ୍ଟ |,અતિશય
ମୁଟିସନ୍ |,પરિવર્તન
ମ୍ୟୁଚୁଆଲ୍ ପ୍ରତିବନ୍ଧକ |,પરસ્પર અવરોધ
ମ୍ୟୁଚୁଆଲଜ,પરસ્પરવાદ
ମାଇସେଲିୟମ୍,મિસિલિયમ
ମାଇକୋଲୋଜି |,માયકોલોજી
MyCoplaSma,માયકોપ્લાસ્મા
Mycorrihiza,મિકોરિઝા
ମାସ୍,ગદા
ମାଦର |,માસ્ટર
ମାଡାହାକା |,માધુકા
ମେକାଇଜ୍,મકાઈ
ମାକାନାରୁ ମାକାନା |,મખાનો
ମାଣ୍ଡାରିନ୍ |,મેન્ડરિન
ଆମ୍ବ ରୋଟିର୍ |,કેરીની ઝિન્જર
ଆମ୍ବ,કેરી
"ମାର୍ଗୋସା, ନେମେ |","માર્ગોસા, લીમડો"
ମାରିଗୋଲ୍ଡ |,મરવાડો
ମାଷ୍ଟିକ୍ ଗଛ |,મેસ્ટિક વૃક્ષ
ମେରିଲ୍,ભ્રામક
ମେସ୍ତା |,આવરણ
ମେଣ୍ଟ,ટંકશાળ
ମୋଲୋକା ବିନ୍ |,મોલુકા બીન
ମାଙ୍କଡ଼ ଜ୍ୟାକ |,મંકી જેક
ମୋରିଙ୍ଗା,મોરિંગ
ସକାଳ ଗ glory ରବ (convolvulus),મોર્નિંગ ગ્લોરી (કોન્વોલ્વુલસ)
ମସବବି,મોર્બી
ପୋକ ବିନ୍,શલભ બીન
ମୁଲବେରୀ |,શેતૂર
ମୂଷା,મશરિયો
ମୁସ୍କର ମେଲନ୍ |,શકરટેટી
ମୂଷା,મસ્ત
ସୋରିଷ |,સરસવ
ମିରଟ,Myંચું
