Gujarati,Malayalam
લોરેન્ટ-લારેન્ટ્સનું સમીકરણ,ലോറന്റ്-ലാറന്റ്സ് സമവാക്യം
લોરેન્ટનું વેન્ટિલેશન,ലോറന്റിന്റെ വെന്റിലേഷൻ
લોરેન્ટનો પ્રતિબંધ,ലോറന്റിന്റെ നിയന്ത്രണം
લોરેન્ટનું કરેક્શન ફેક્ટર,ലോറന്റിന്റെ തിരുത്തൽ ഘടകം
લોરેન્ટનો વળાંક,ലോറന്റ്സ് കർവ്
loront&#39;s multiplier,ലോറന്റിന്റെ ഗുണിതം
લોરેન્ટનું ફિટ્ઝગેરાલ્ડ સંકોચન,ലോറന്റിന്റെ ഫിറ്റ്സ്ജെറാൾഡ് സങ്കോചം
લોરેન્ટનું બળ,ലോറന്റിന്റെ ശക്തി
લોરેન્ટની ફ્રેમ,ലോറന്റ് ഫ്രെയിം
લોરેન્ટ્સ ગેજ,ലോറന്റ്സ് ഗേജ്
lorents સ્થાનિક વિસ્તાર,ലോറന്റ്സ് ലോക്കൽ ഏരിയ
લોરન્ટ્સ નંબર,ലോറന്റ്സ് നമ്പർ
લોરેન્ટ્સ ટ્રાન્સફોર્મેશન,ലോറന്റ്സ് പരിവർത്തനം
લોરેન્ટનું પરિવર્તન સમીકરણ,ലോറന്റിന്റെ പരിവർത്തന സമവാക്യം
લોરેન્ટનું એકમ,ലോറന്റ് യൂണിറ്റ്
લોરેન્ટનું ધ્રુવીકરણ પરિબળ,ലോറന്റിന്റെ ധ്രുവീകരണ ഘടകം
લોરેન્ટનું સમીકરણ,ലോറന്റിന്റെ സമവാക്യം
લોરહમ્બ લાઇન,ലോർഹമ്പ് ലൈൻ
લોરેન્ટ્ઝ ક્ષેત્ર સમીકરણ,ലോറൻസ് ഫീൽഡ് സമവാക്യം
લોરેન્ટ્સ ઇલેક્ટ્રોન દલીલ,ലോറൻസ് ഇലക്ട്രോൺ ആർഗ്യുമെന്റ്
લોરેન્ટનું અંતર,ലോറന്റിന്റെ ദൂരം
"નુકશાન, સડો","നഷ്ടം, ക്ഷയം"
"લોકસ કોણ, નુકશાન કોણ","ലോക്കസ് ആംഗിൾ, ലോസ് കോൺ"
સડો શંકુ,ക്ഷയ കോൺ
નુકસાનકારક પ્રવાહ,നഷ്ടപ്പെട്ട കറന്റ്
ભૂલને કારણે નુકસાન,പിശക് മൂലമുള്ള നഷ്ടം
સડો આકારણી,ശോഷണം വിലയിരുത്തൽ
ક્ષય રહિત રેખા,അഴുകാത്ത വര
નુકશાન કાર્ય,നഷ്ടം പ്രവർത്തനം
નુકશાન મેટ્રિક્સ,നഷ്ട മാട്രിക്സ്
શોષણ મોડ્યુલેશન,ആഗിരണം മോഡുലേഷൻ
"સડો સ્પર્શક, સડો સ્પર્શક","ക്ഷയ സ്പർശം, ക്ഷയ സ്പർശം"
બિન-ઇરોઝિવ જંકશન,മണ്ണൊലിപ്പില്ലാത്ത ജംഗ്ഷൻ
બિન-ડિગ્રેડેબલ સામગ્રી,നോൺ-ഡീഗ്രേഡബിൾ മെറ്റീരിയൽ
સડો,ക്ഷയം
લોસલેસ કોડ,നഷ്ടമില്ലാത്ത കോഡ്
હાનિકારક રેડિયેશન,നിരുപദ്രവകരമായ വികിരണം
ક્ષય રહિત રેખા,അഴുകാത്ത വര
સડો એટેન્યુએટર,ക്ഷയം അറ്റൻവേറ്റർ
ક્ષીણ થયેલ ડાઇલેક્ટ્રિક,ദ്രവിച്ച വൈദ്യുത
ક્ષીણ રેખા,ദ്രവിച്ച വര
ક્ષીણ થતા પીંછા,ദ്രവിക്കുന്ന തൂവലുകൾ
અદ્રશ્ય બળ,അപ്രത്യക്ഷമാകുന്ന ശക്തി
કેટલોગ વાઇઝ સ્વીકૃતિ નમૂના,കാറ്റലോഗ് വൈസ് സ്വീകാര്യത സാമ്പിൾ
લાઉડસ્પીકર,ഉച്ചഭാഷിണി
તાકાત,ശക്തി
તાકાત સ્તર,ശക്തി നില
તાકાત વૃદ્ધિ,ശക്തി മെച്ചപ്പെടുത്തൽ
તાકાત એકમ,ശക്തി യൂണിറ്റ്
ledspeaker પાર્ટીશન મેશ,ലെഡ്സ്പീക്കർ പാർട്ടീഷൻ മെഷ്
ઘડિયાળનું મેગ્નિફાયર,വാച്ച് മേക്കർ മാഗ്നിഫയർ
"નીચા દબાણ વિસ્તાર, હતાશા","താഴ്ന്ന മർദ്ദം, വിഷാദം"
નીચો બેન્ડ,താഴ്ന്ന ബാൻഡ്
ઓછી એનેસ્થેસિયા,കുറഞ്ഞ അനസ്തേഷ്യ
ઓછી સ્પષ્ટતા ટેલિવિઝન,കുറഞ്ഞ വ്യക്തതയുള്ള ടെലിവിഷൻ
હાઇપોડેન્સિટી પ્લાઝ્મા,ഹൈപ്പോഡെൻസിറ്റി പ്ലാസ്മ
નીચા ટ્રેક્શન એન્ટેના,കുറഞ്ഞ ട്രാക്ഷൻ ആന്റിന
ઓછો ઉપયોગ ગુણોત્તર,കുറഞ്ഞ ഉപയോഗ അനുപാതം
ઓછી ઊર્જા ઇલેક્ટ્રોન વિવર્તન,കുറഞ്ഞ ഊർജ്ജ ഇലക്ട്രോൺ ഡിഫ്രാക്ഷൻ
ઓછી ઊર્જા ભૌતિકશાસ્ત્ર,കുറഞ്ഞ ഊർജ്ജ ഭൗതികശാസ്ത്രം
ઓછી આવર્તન વર્તમાન,കുറഞ്ഞ ഫ്രീക്വൻസി കറന്റ്
ઓછી આવર્તન ટ્રાન્સમિશન,കുറഞ്ഞ ഫ്രീക്വൻസി ട്രാൻസ്മിഷൻ
ઓછી આવર્તન પ્રતિભાવ,കുറഞ്ഞ ആവൃത്തി പ്രതികരണം
ઓછી આવર્તન સ્પેક્ટ્રમ,കുറഞ്ഞ ഫ്രീക്വൻസി സ്പെക്ട്രം
નીચા ગામા,കുറഞ്ഞ ഗാമ
ઓછી સેવન ક્ષમતા,കുറഞ്ഞ ഉപഭോഗ ശേഷി
ટૂંકા ઇન્ડેક્સ ફ્લોર,ഷോർട്ട് ഇൻഡക്സ് ഫ്ലോർ
ઓછી તીવ્રતા વ્યુત્ક્રમ અસ્થિભંગ,കുറഞ്ഞ തീവ്രത ഇൻവേർഷൻ ഫ്രാക്ചർ
નીચા કપ્પા તફાવત,കുറഞ്ഞ കപ്പ വ്യത്യാസം
નીચા સ્તરનું જોડાણ,താഴ്ന്ന ലെവൽ കപ്ലിംഗ്
નીચા દબાણવાળા પ્રવાહીનો પ્રવાહ,കുറഞ്ഞ മർദ്ദം ദ്രാവക ഒഴുക്ക്
નીચા સ્તરનું મોડ્યુલેશન,താഴ്ന്ന നില മോഡുലേഷൻ
ઓછી ખોટ કેબલ,കുറഞ്ഞ നഷ്ട കേബിൾ
ઓછી ખોટ ઇન્સ્યુલેટર,കുറഞ്ഞ നഷ്ടം ഇൻസുലേറ്റർ
ટૂંકા નુકશાન પ્રક્રિયા,ഹ്രസ്വ നഷ്ട പ്രക്രിയ
દક્ષિણની સ્થિતિ,തെക്കേ അറ്റത്തുള്ള സ്ഥാനം
ઓછી પિચ હમ,താഴ്ന്ന പിച്ച് ഹം
બૃહદદર્શક કાચ,ഭൂതക്കണ്ണാടി
ઓછી પાવર ટ્રાન્સફર,കുറഞ്ഞ വൈദ്യുതി കൈമാറ്റം
નીચા દબાણની સિસ્ટમ,താഴ്ന്ന മർദ്ദം സിസ്റ്റം
નીચા દબાણનો દીવો,താഴ്ന്ന മർദ്ദം വിളക്ക്
નિમ્ન પ્ર,കുറഞ്ഞ ക്യു
ઓછો સબસોનિક પ્રવાહ,താഴ്ന്ന സബ്സോണിക് ഒഴുക്ക്
નીચા સુપરસોનિક મુખ્ય પ્રવાહ,കുറഞ്ഞ സൂപ്പർസോണിക് പ്രധാന വൈദ്യുതധാര
નીચા તાપમાન રૂપાંતરણ,കുറഞ്ഞ താപനില പരിവർത്തനം
નિમ્ન થર્મોફિઝિક્સ,താഴ്ന്ന തെർമോഫിസിക്സ്
નીચું તાપમાન (નીચા તાપમાન થર્મોમેટ્રી),കുറഞ്ഞ താപനില (കുറഞ്ഞ താപനില തെർമോമെട്രി)
ઓછી ગરમીની સારવાર,കുറഞ്ഞ ചൂട് ചികിത്സ
ઓછી સંભાવના,കുറഞ്ഞ സാധ്യത
ઓછી સંભવિત બેટરી,കുറഞ്ഞ സാധ്യതയുള്ള ബാറ്ററി
હલકી ગુણવત્તાવાળા શૂન્યાવકાશ,താഴ്ന്ന വാക്വം
નીચા વોલ્ટેજ,കുറഞ്ഞ വോൾട്ടേജ്
ઓછી તાકાત ગોઠવણ,കുറഞ്ഞ ശക്തി ക്രമീകരണം
નીચલા રંગમંડળ,താഴ്ന്ന ക്രോമോസ്ഫിയർ
નીચા અભિન્ન,കുറഞ്ഞ അവിഭാജ്യ
"શ્રાવ્યતાની નીચી મર્યાદા, શ્રાવ્યતાની નીચી મર્યાદા","കേൾവിയുടെ താഴ്ന്ന പരിധി, ശ്രവണക്ഷമതയുടെ താഴ്ന്ന പരിധി"
નીચી બાજુની પટ્ટી,താഴ്ന്ന സൈഡ് ബാൻഡ്
નીચી તરંગ,താഴ്ന്ന തരംഗം
"તિરસ્કાર, નીચું","നിന്ദ, താഴ്ന്ന"
"સૌથી ઓછું, સૌથી નાનું","ഏറ്റവും ചെറിയ, ഏറ്റവും ചെറിയ"
સૌથી ઓછી ઊર્જા,ഏറ്റവും കുറഞ്ഞ ഊർജ്ജം
સૌથી ઓછી ઉચ્ચ આવર્તન વાપરી શકાય,ഉപയോഗിക്കാവുന്ന ഏറ്റവും കുറഞ്ഞ ഉയർന്ന ഫ്രീക്വൻസി
સૌથી નાનો વાલ્વ,ഏറ്റവും ചെറിയ വാൽവ്
લોબિંગ પ્રક્રિયા,ലോബിംഗ് പ്രക്രിയ
"ઓછી આવર્તન ફિલ્ટર, લો પાર ફિલ્ટર","ലോ ഫ്രീക്വൻസി ഫിൽട്ടർ, ലോ പാർ ഫിൽട്ടർ"
ઓછી ઝડપ સ્કેનર,കുറഞ്ഞ വേഗത സ്കാനർ
"પ્રવાહી ઓક્સિજન, lox","ദ്രാവക ഓക്സിജൻ, ലോക്ക്"
ઓક્સિજન ભરવાનો સમય,ഓക്സിജൻ പൂരിപ്പിക്കൽ സമയം
પ્રવાહી ઓઝોન,ദ്രാവക ഓസോൺ
માર્ગદર્શિકા,മാർഗരേഖ
જુઓ,നോക്കൂ
પકડ બેન્ડ,ഗ്രിപ്പ് ബാൻഡ്
લગ-થાળી,ലഗ് പ്ലേറ്റ്
લુકેશ તીવ્રતા પદ્ધતિ,ലുക്കേഷ് തീവ്രത രീതി
લુકેશ અર્ધધ્રુવીય પદ્ધતિ,lukesh സെമിപോളാർ രീതി
લમ્બર્ગ (જથ્થા),ലംബർഗ് (അളവ്)
"વિરામ, લ્યુમેન","ഇടവേള, ല്യൂമൻ"
લ્યુમેન (એકમ),ല്യൂമെൻ (യൂണിറ്റ്)
લ્યુમેન કલાક,ല്യൂമൻ മണിക്കൂർ
તેજ,തിളക്കം
પ્રકાશ એમ્પ્લીફાયર,ലൈറ്റ് ആംപ്ലിഫയർ
તેજસ્વી મૂળ,തിളങ്ങുന്ന ഉത്ഭവം
"પ્રકાશ સંકેત, રોશની સંકેત","പ്രകാശ സിഗ്നൽ, പ്രകാശ സിഗ്നൽ"
પ્રકાશનું તાપમાન,പ്രകാശത്തിന്റെ താപനില
સંદીપ્તિ,സന്ദീപ്തി
તેજસ્વી,പ്രസരിപ്പുള്ള
તેજસ્વી સૂચક,തിളങ്ങുന്ന സൂചകം
"લાઇટ ઝોન, લાઇટ ઝોન, લાઇટ ઝોન","ലൈറ്റ് സോൺ, ലൈറ്റ് സോൺ, ലൈറ്റ് സോൺ"
તેજસ્વી પેઇન્ટ,തിളങ്ങുന്ന പെയിന്റ്
હળવાશવાળું,ലഘുഹൃദയൻ
સાંદીપક,സന്ദീപക്
જ્યોત.,ജ്വാല.
જ્યોતિવર્ગ,ജ്യോതിവർഗം
પ્રકાશ ગુણાંક,പ്രകാശ ഗുണകം
તેજસ્વી રંગ વિતરણ,തിളക്കമുള്ള വർണ്ണ വിതരണം
પ્રકાશ વળાંક,നേരിയ വക്രം
અસ્પષ્ટતા,astigmatism
પ્રકાશનો કાયદો,പ്രകാശ നിയമം
પ્રકાશ સ્પેક્ટ્રલ વિતરણ,പ്രകാശ സ്പെക്ട്രൽ വിതരണം
"દીપ, પ્રદીપી","ദീപ്, പ്രദീപി"
તેજસ્વી શરીર,തിളങ്ങുന്ന ശരീരം
તેજસ્વી સ્તંભ,ശോഭയുള്ള സ്തംഭം
પ્રકાશ ઘનતા,പ്രകാശ സാന്ദ്രത
તેજસ્વી કોર,തിളക്കമുള്ള കാമ്പ്
પ્રકાશ કાર્યક્ષમતા,പ്രകാശ കാര്യക്ഷമത
પ્રકાશ ઉત્સર્જન,പ്രകാശ ഉദ്വമനം
પ્રકાશ ઊર્જા,നേരിയ ഊർജ്ജം
તેજસ્વી જ્યોત,ശോഭയുള്ള ജ്വാല
જ્યોત પ્રવાહ,ജ്വാല ഫ്ലക്സ്
અસ્પષ્ટ જંતુ,വേശ്യാവൃത്തിയുള്ള പ്രാണി
પ્રકાશની તીવ્રતા,പ്രകാശ തീവ്രത
તેજસ્વી પદાર્થ,ഉജ്ജ്വലമായ ദ്രവ്യം
તેજસ્વી રાત્રિ વાદળો,ശോഭയുള്ള രാത്രി മേഘം
તેજસ્વી શક્તિ,പ്രസരിപ്പുള്ള ശക്തി
પ્રકાશ પ્રતિબિંબિતતા,പ്രകാശ പ്രതിഫലനം
પ્રકાશ સંવેદનશીલતા,പ്രകാശ സംവേദനക്ഷമത
"તેજસ્વી સંકેત, પ્રકાશિત સંકેત","ശോഭയുള്ള സിഗ്നൽ, പ്രകാശിപ്പിക്കുന്ന സിഗ്നൽ"
તેજસ્વી પગેરું,ശോഭയുള്ള പാത
સ્થાનિક સ્થિર,പ്രാദേശികവൽക്കരിച്ച സ്ഥിരാങ്കം
સ્થાનિક વિરામ,പ്രാദേശികവൽക്കരിച്ച നിർത്തലാക്കൽ
સ્થાનિક ઘટકો,പ്രാദേശികവൽക്കരിച്ച ഘടകങ്ങൾ
સ્થાનિક અવબાધ,പ്രാദേശികവൽക്കരിച്ച പ്രതിരോധം
સ્થાનિક લોડિંગ,പ്രാദേശിക ലോഡിംഗ്
કોમ્પેક્શન,കോംപാക്ഷൻ
ચંદ્ર દિવસ,ചാന്ദ്ര ദിനം
ચંદ્રગ્રહણ,ചന്ദ്രഗ്രഹണം
ચંદ્ર કલાક,ചാന്ദ്ര മണിക്കൂർ
ચંદ્ર કોણ,ചന്ദ്രൻ കോൺ
ચંદ્ર નીચું,ചാന്ദ്ര കുറവ്
ચંદ્ર મેઘધનુષ્ય,ചന്ദ്രൻ മഴവില്ല്
ચંદ્ર ઉપગ્રહ,ചന്ദ്രൻ ഉപഗ്രഹം
ચંદ્ર તબક્કામાં ફેરફાર,ചന്ദ്രന്റെ ഘട്ടം മാറ്റം
ચંદ્ર વર્ષ,ചാന്ദ്ര വർഷം
luneberg લેન્સ,luneberg ലെൻസ്
લ્યુસેક (એકમ),ലൂസെക് (യൂണിറ്റ്)
લક્સ,ലക്സ്
luxmeter,ലക്ഷ്മീറ്റർ
લિડેન-સેક્સ-ટેલર સંબંધ,ലൈഡൻ-സാച്ച്‌സ്-ടെയ്‌ലർ ബന്ധം
લીમેન ટ્રામ લાઇન,ലൈമാൻ ട്രാം ലൈൻ
લીમેન મર્યાદા,ലൈമാൻ പരിധി
લીમેન ક્વોન્ટમ,ലൈമാൻ ക്വാണ്ടം
લીમેન સિરીઝ,ലൈമാൻ സീരീസ്
લીમેન રેડિયેશન,ലൈമാൻ വികിരണം
લીરીડ,ലൈറിഡ്
એમ કેન્દ્ર,എം സെന്റർ
એમ-કેપ્ચર,എം-ക്യാപ്ചർ
એમ-ઇલેક્ટ્રોન,എം-ഇലക്ട്രോൺ
MKS પદ્ધતિ,എം.കെ.എസ് രീതി
મહત્તમ સેટ સ્તર,പരമാവധി സെറ്റ് ലെവൽ
મેક માઈકલ વિસ્કોમીટર,മാക് മൈക്കൽ വിസ്കോമീറ്റർ
માચ-એન્ગલ,മാക്-ആംഗിൾ
માચ વર્તુળ,മാച്ച് സർക്കിൾ
રાખ,ചാരം
માચ હીરા,മാക് ഡയമണ്ട്
માચ ચાહક,മാക് ഫാൻ
માચ આંતરછેદ,മാക് ഇന്റർസെക്ഷൻ
માચ લાઇન,മാച്ച് ലൈൻ
mach યાદી,മാച്ച് ലിസ്റ്റ്
mach નિયમ,മാച്ച് ഭരണം
માચ સ્ટેમ,മാച്ച് തണ്ട്
માચ તરંગ,മാച്ച് തരംഗം
મેશ એકમ,മാഷ് യൂണിറ്റ്
મશીન સંકલન,യന്ത്ര സമാഹാരം
યાંત્રિક નિયંત્રણ,മെക്കാനിക്കൽ നിയന്ത്രണം
મશીન વ્હીલ,യന്ത്രചക്രം
યાંત્રિક ભૂલ,മെക്കാനിക്കൽ പിശക്
મશીન સપ્લાયર,മെഷീൻ വിതരണക്കാരൻ
મશીન-ફિટર,മെഷീൻ-ഫിറ്റർ
મશીન કલાકો,യന്ത്ര സമയം
મશીન ભાષા સૂચના,യന്ത്ര ഭാഷാ നിർദ്ദേശം
મશીન ભાષા મશીન ભાષા,യന്ത്രഭാഷ യന്ത്രഭാഷ
મશીન ભાષા પ્રોગ્રામિંગ,മെഷീൻ ലാംഗ്വേജ് പ്രോഗ്രാമിംഗ്
મશીન લર્નિંગ,യന്ത്ര പഠനം
મશીન સ્ક્રિપ્ટ,മെഷീൻ സ്ക്രിപ്റ്റ്
મશીન સિમ્યુલેશન,മെഷീൻ സിമുലേഷൻ
મશીન અનુવાદ,യന്ത്ര വിവർത്തനം
મશીન એકમ,യന്ത്ര യൂണിറ്റ്
મશીન શબ્દ,യന്ത്ര വാക്ക്
ઉપકરણ સોંપણી સમસ્યા,ഉപകരണ അസൈൻമെന്റ് പ്രശ്നം
યાંત્રિક ભાષા,യന്ത്രവത്കൃത ഭാഷ
મશીન ભાષા,യന്ത്രഭാഷ
"મેકેન્ઝી-સમીકરણ, ફેકનરનો કાયદો","മക്കെൻസി-സമവാക്യം, ഫെക്നറുടെ നിയമം"
મેકી લાઇન,മക്കി ലൈൻ
"સ્થૂળ, મહાન, લાંબો, ગુરુ","സ്ഥൂല, ശ്രേഷ്ഠ, ദീർഘ, ഗുരു"
મેક્રો સ્ફટિકીય,മാക്രോ ക്രിസ്റ്റലിൻ
મેક્રો સૂચના,മാക്രോ നിർദ്ദേശം
માસ્ટર સૂચના પ્રોગ્રામિંગ,മാസ്റ്റർ ഇൻസ്ട്രക്ഷൻ പ്രോഗ്രാമിംഗ്
મેક્રો એકાઉન્ટ,മാക്രോ അക്കൗണ്ട്
મેક્રો લેખન,മാക്രോ എഴുത്ത്
મેક્રોસ્કોપિક,മാക്രോസ്കോപ്പിക്
"માઇક્રોસ્કોપિક, મેક્રો, મેક્રોસ્કોપિક, મેક્રોસ્કોપિક","സൂക്ഷ്മ, സ്ഥൂല, സ്ഥൂല, സ്ഥൂല"
મેક્રો કોન્સ્ટન્ટ,മാക്രോ സ്ഥിരാങ്കം
મેક્રો કોઓર્ડિનેટ્સ,മാക്രോ കോർഡിനേറ്റുകൾ
મેક્રો શ્રેણી,മാക്രോ ശ്രേണി
કુલ સ્થિતિસ્થાપક ગુણાંક,മൊത്ത ഇലാസ്റ്റിക് ഗുണകം
મેક્રો ઇલેક્ટ્રોડાયનેમિક્સ,മാക്രോ ഇലക്ട്രോഡൈനാമിക്സ്
મેક્રો તત્વ,മാക്രോ ഘടകം
મેક્રો સાતત્ય સમીકરણ,മാക്രോ തുടർച്ചയായ സമവാക്യം
"મેક્રો ફ્લક્સ ફેરફાર, મેક્રો ફ્લક્સ ફેરફાર","മാക്രോ ഫ്ലക്സ് മാറ്റം, മാക്രോ ഫ്ലക്സ് മാറ്റം"
જથ્થાબંધ કણો,ബൾക്ക് കണങ്ങൾ
એકંદર અટકાવવાની શક્તિ,ഗ്രോസ് സ്റ്റോപ്പിംഗ് പവർ
મેક્રો સમપ્રમાણતા,മാക്രോ സമമിതി
મેક્રો સિદ્ધાંત,മാക്രോ സിദ്ധാന്തം
એકંદર વેગ,മൊത്ത വേഗത
કુલ વોલ્યુમ,മൊത്തത്തിലുള്ള അളവ്
મેક્રો વોલ્યુમ લઘુમતી,മാക്രോ വോള്യം ന്യൂനപക്ഷം
મેક્રોસ્કોપિક,മാക്രോസ്കോപ്പിക്
સુપર ધ્વનિશાસ્ત્ર,സൂപ്പർ അക്കോസ്റ്റിക്സ്
એરબોર્ન મેગ્નેટિક ડિટેક્ટર,വായുവിലൂടെയുള്ള കാന്തിക ഡിറ്റക്ടർ
મિશિગન અલ્ગોરિધમ ડીકોડર,മിഷിഗൺ അൽഗോരിതം ഡീകോഡർ
મેડલંગ સતત,മദ്ലുങ് സ്ഥിരാങ്കം
madister,മാഡിസ്റ്റർ
madre,മാഡ്രെ
madt ટ્રાન્ઝિસ્ટર,madt ട്രാൻസിസ്റ്റർ
મેગી-રીગી લેડુક અસર,മാഗി-റിഗി ലെഡുക് പ്രഭാവം
જાદુઈ હોર્ન,മാന്ത്രിക കൊമ്പ്
"મેજિક ફાનસ, સચિત્ર ફાનસ","മാന്ത്രിക വിളക്ക്, ചിത്ര വിളക്ക്"
"માયા નંબર, મેજિક નંબર, ટકાઉપણું નંબર","മായ നമ്പർ, മാജിക് നമ്പർ, ഡ്യൂറബിലിറ്റി നമ്പർ"
"વર્ણસંકર ચા, જાદુઈ ચા","ഹൈബ്രിഡ് ടീ, മാജിക് ടീ"
મેગ્ન (એકમ),മാഗ് (യൂണിറ്റ്)
ચુંબક વહન પરીક્ષણ,കാന്തം ചാലക പരിശോധന
મેગ્નલ આધાર,മാഗ്നൽ ബേസ്
ચુંબકીય મેરિડીયન,കാന്തിക മെറിഡിയൻ
મેગ્નેસિન,മാഗ്നസിൻ
ચુંબક,കാന്തം
ચુંબકીય ચાર્જ,കാന്തിക ചാർജ്
ચુંબક શક્તિ,കാന്തം ശക്തി
મેગ્નેટો-કોર એન્ટેના,മാഗ്നെറ്റോ-കോർ ആന്റിന
ચુંબકીય,കാന്തിക
ચુંબકીય સક્રિયકરણ,കാന്തിക സജീവമാക്കൽ
એરબોર્ન મેગ્નેટિક ડિટેક્ટર,വായുവിലൂടെയുള്ള കാന്തിക ഡിറ്റക്ടർ
ચુંબકીય એમ્પ્લીફાયર,കാന്തിക ആംപ്ലിഫയർ
ચુંબકીય આઇસોટ્રોપિઝમ,കാന്തിക ഐസോട്രോപിസം
ચુંબકીય આઇસોટ્રોપિઝમ ઊર્જા,കാന്തിക ഐസോട്രോപിസം ഊർജ്ജം
ચુંબકીય વિસંગતતા,കാന്തിക അപാകത
ચુંબકીય વિસંગતતા ડિટેક્ટર,കാന്തിക അനോമലി ഡിറ്റക്ടർ
ચુંબકીય ચાપ સિદ્ધાંત,കാന്തിക ആർക്ക് സിദ്ധാന്തം
ચુંબકીય અસમપ્રમાણ તરંગ,കാന്തിക അസമമിതി തരംഗം
ચુંબકીય અક્ષ,കാന്തിക അക്ഷം
ચુંબક લાકડી,കാന്തം വടി
"ચુંબકીય દિશા, ચુંબકીય દિશા કોણ","കാന്തിക ദിശ, കാന്തിക ദിശ ആംഗിൾ"
ચુંબકીય શમન,കാന്തിക ശമിപ്പിക്കൽ
ચુંબકીય રેઝિસ્ટર,കാന്തിക പ്രതിരോധം
ચુંબકીય પ્રતિકાર પદ્ધતિ,കാന്തിക പ്രതിരോധ രീതി
ચુંબકીય પરપોટો,കാന്തിക കുമിള
ચુંબકીય લાક્ષણિકતાઓ,കാന്തിക സവിശേഷതകൾ
ચુંબકીય સર્કિટ,കാന്തിക സർക്യൂട്ട്
ચુંબકીય નિવારણ બળ,കാന്തിക വികർഷണ ശക്തി
ચુંબકીય કોઇલ,കാന്തിക കോയിൽ
ચુંબકીય હોકાયંત્ર,കാന്തിക കോമ്പസ്
ચુંબકીય સ્થિરાંક,കാന്തിക സ്ഥിരാങ്കം
ચુંબકીય નિયંત્રણ પેટર્ન,കാന്തിക നിയന്ത്രണ പാറ്റേൺ
ચુંબકીય કોર,കാന്തിക കോർ
ચુંબકીય જોડાણ,കാന്തിക കംപ്ലിംഗ്
ચુંબકીય માર્ગ,കാന്തിക പാത
ચુંબકીય ક્યુરી હીટિંગ,കാന്തിക ക്യൂറി ചൂടാക്കൽ
ચુંબકીય વર્તુળ,കാന്തിക വൃത്തം
ચુંબકીય ભીનાશ,മാഗ്നറ്റിക് ഡാംപിംഗ്
ચુંબકીય આધાર,കാന്തിക അടിത്തറ
ચુંબકીય ક્ષેત્ર,കാന്തികക്ഷേത്രം
ચુંબકીય વિચલન,കാന്തിക വ്യതിയാനം
ચુંબકીય વિચલન માસ સ્પેક્ટ્રોમીટર,കാന്തിക വ്യതിയാനം മാസ് സ്പെക്ട്രോമീറ്റർ
ચુંબકીય ઘનતા,കാന്തിക സാന്ദ്രത
ચુંબકીય ડિટેક્ટર,കാന്തിക ഡിറ്റക്ടർ
ચુંબકીય પ્રસારતા,കാന്തിക ഡിഫ്യൂസിവിറ്റി
ચુંબકીય ક્ષેત્ર,കാന്തികക്ഷേത്രം
ચુંબકીય દ્વિધ્રુવ,കാന്തിക ദ്വിധ്രുവം
ચુંબકીય બાયપોલર એન્ટેના,കാന്തിക ബൈപോളാർ ആന്റിന
ચુંબકીય દ્વિધ્રુવ ક્ષણ,കാന്തിക ദ്വിധ്രുവ നിമിഷം
ચુંબકીય દ્વિધ્રુવ કિરણોત્સર્ગ,കാന്തിക ദ്വിധ്രുവ വികിരണം
ચુંબકીય હવામાન,കാന്തിക കാലാവസ്ഥ
ચુંબકીય વિક્ષેપ,കാന്തിക അസ്വസ്ഥത
ચુંબકીય ક્ષેત્ર,കാന്തികക്ഷേത്രം
ચુંબકીય દ્વિસંગી,കാന്തിക ബൈനറി
ચુંબકીય ધ્રુવ,കാന്തികധ്രുവം
ચુંબકીય વમળ,കാന്തിക ചുഴി
ચુંબકીય ઇલેક્ટ્રોન માઇક્રોસ્કોપ,കാന്തിക ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ്
ચુંબકીય તત્વ,കാന്തിക ഘടകം
ચુંબકીય ઊર્જા,കാന്തിക ഊർജ്ജം
ચુંબકીય ઊર્જા ઘનતા,കാന്തിക ഊർജ്ജ സാന്ദ്രത
ચુંબકીય એન્ટ્રોપી,കാന്തിക എൻട്രോപ്പി
ચુંબકીય ક્ષેત્ર,കാന്തികക്ഷേത്രം
ચુંબકીય ઉત્તેજના,കാന്തിക ആവേശം
ચુંબકીય ક્ષેત્ર,കാന്തികക്ഷേത്രം
ચુંબકીય ક્ષેત્ર વિક્ષેપ,കാന്തികക്ഷേത്ര പ്രക്ഷുബ്ധത
ચુંબકીય ક્ષેત્ર રિવર્સિબિલિટી,കാന്തികക്ഷേത്ര റിവേഴ്സിബിലിറ്റി
ચુંબકીય ક્ષેત્રની શક્તિ,കാന്തികക്ഷേത്ര ശക്തി
ચુંબકીય ફિલ્મ,കാന്തിക ഫിലിം
ચુંબકીય ફોલ્ટ ડિટેક્ટર,കാന്തിക തകരാർ കണ്ടെത്തൽ
ચુંબકીય રેઝોનન્સ,കാന്തിക അനുരണനം
ચુંબકીય પ્રવાહી ક્લચ,കാന്തിക ദ്രാവക ക്ലച്ച്
ચુંબકીય પ્રવાહી ગતિશીલતા,കാന്തിക ദ്രാവക ചലനാത്മകത
ચુંબકીય પ્રવાહ,കാന്തിക പ്രവാഹം
ચુંબકીય પ્રવાહ ઘનતા,കാന്തിക ഫ്ലക്സ് സാന്ദ്രത
