Kannada,Marathi
ತಿದ್ದುಪಡಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್,सुधारणा मॅट्रिक्स
ಉದ್ವೇಗ,आवेग
ಹಠಾತ್ ಶಕ್ತಿ,आवेगपूर्ण शक्ती
ಹಠಾತ್ ಒತ್ತಡ,आवेगपूर्ण दबाव
ಹಠಾತ್ ಒತ್ತಡ,आवेगपूर्ण ताण
ಹಠಾತ್ ವ್ರೆಂಚ್,आवेगपूर्ण पाना
ವಿಧಿಸಿದ ವೆಚ್ಚ,आकारलेली किंमत
ಅಸಮರ್ಪಕತೆ,अपुरेपणा
ಘಟನೆ ತರಂಗ,घटना लहर
ವೆಕ್ಟರ್ ಗ್ರೇಡಿಯಂಟ್,वेक्टर ग्रेडियंट
ವರ್ಗ ತಾಪಮಾನ,वर्ग तापमान
"ಆಟಿ, ನಾಟಿ","आती, नाती"
"ಒಲವುಳ್ಳ, ಒಲವುಳ್ಳ, ಬಾಗಿದ","कललेला, कललेला, वाकलेला"
ಇಳಿಜಾರಾದ ವಿಮಾನ,कलते विमान
"ಅಡಿಯಲ್ಲಿ, ಒಳಗೊಂಡಿರುವ","अंतर्गत, समाविष्ट"
"ಸೇರಿಸಿ, ಸೇರಿಸಿ, ಸೇರಿಸಿ, ಸೇರಿಸಿ, ಸೇರಿಸಿ","समाविष्ट करणे, समाविष्ट करणे, समाविष्ट करणे, समाविष्ट करणे, समाविष्ट करणे"
ಅಪೂರ್ಣ ಗಾಮಾ ಕಾರ್ಯ,अपूर्ण गामा कार्य
ಅಸಂಗತತೆ,विसंगती
"ಅಸಮಂಜಸ, ವಿರೋಧಾತ್ಮಕ","विसंगत, विरोधी"
ಅಸಮಂಜಸ ಮಾದರಿಗಳು,विसंगत नमुने
ಅಸಂಗತ ದೇಹ,विसंगत शरीर
"ಅಶುದ್ಧ, ತಪ್ಪು","अशुद्ध, चुकीचे"
ತಪ್ಪು ನಿರ್ಧಾರ,चुकीचा निर्णय
ಬೆಳವಣಿಗೆ,वाढ
ಹೆಚ್ಚುತ್ತಿರುವ ಕಾರ್ಯ,वाढते कार्य
ಬೆಳವಣಿಗೆ,वाढ
ಅನಿಶ್ಚಿತ,अनिश्चित
ಅನಿರ್ದಿಷ್ಟ ರೂಪ,अनिश्चित फॉर्म
ಅನಿರ್ದಿಷ್ಟ ಅವಿಭಾಜ್ಯ,अनिश्चित अविभाज्य
ಅನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್,अनिश्चित मॅट्रिक्स
ಅನಿರ್ದಿಷ್ಟ ಬೈಮೆಟಾಲಿಕ್ ಏಕರೂಪತೆ,अनिश्चित द्विधातु एकसमानता
ಸ್ವಾತಂತ್ರ್ಯ,स्वातंत्र्य
ಸ್ವತಂತ್ರ ಘಟನೆ,स्वतंत्र घटना
ಸ್ವತಂತ್ರ ಕಾರ್ಯ,स्वतंत्र कार्य
ಸ್ವತಂತ್ರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,स्वतंत्र यादृच्छिक चल
ಸ್ವತಂತ್ರ ವೇರಿಯಬಲ್,स्वतंत्र अव्यक्त
ಸ್ವತಂತ್ರ ಚಿಂತಕ,मनमोकळा विचार करणारा
ಅನಿಶ್ಚಿತತೆ,अनिश्चितता
"ಅನಿರ್ದಿಷ್ಟ, ಅನಿರ್ದಿಷ್ಟ, ಅನಿಶ್ಚಿತ, ಅನಂತ","अनिश्चित, अनिश्चित, अनिश्चित, असीम"
ಅನಿರ್ದಿಷ್ಟ ಸಮೀಕರಣ,अनिश्चित समीकरण
"ಅನಿರ್ದಿಷ್ಟ ರೂಪ, ಅನಿರ್ದಿಷ್ಟ ರೂಪ","अनिर्धारित फॉर्म, अनिर्धारित फॉर्म"
"ಘಾತ, ಪಾಯಿಂಟರ್, ಸೂಚ್ಯಂಕ, ನಿರ್ದೇಶಕ, ಪಾಯಿಂಟರ್ (ವಿ.)","घातांक, सूचक, निर्देशांक, निर्देशक, सूचक (v.)"
ಸೆಟ್‌ನಿಂದ ತಿಳಿಸಲಾಗಿದೆ,सेटद्वारे माहिती दिली
ಕುಟುಂಬಕ್ಕೆ ಮಾಹಿತಿ ನೀಡಿದರು,माहिती कुटुंब
ಸೂಚ್ಯಂಕ,निर्देशांक
ಉಪಗುಂಪು ಸೂಚ್ಯಂಕ,उपसमूह निर्देशांक
ಪಾಯಿಂಟರ್ ಸೆಟ್,पॉइंटर सेट
ಚಿಹ್ನೆ,चिन्ह
ಘಾತೀಯ ಸಮೀಕರಣ,घातांकीय समीकरण
ಅಸಡ್ಡೆ ವಕ್ರಾಕೃತಿಗಳು,उदासीनता वक्र
ಪರೋಕ್ಷ ವ್ಯತ್ಯಾಸ,अप्रत्यक्ष फरक
ಪರೋಕ್ಷ ಸಾಕ್ಷಿ,अप्रत्यक्ष पुरावा
ಪ್ರಧಾನ,अविभाज्य
"ಆಗಮನ, ಇಂಡಕ್ಷನ್, ಇಂಡಕ್ಷನ್","आगमन, प्रेरण, प्रेरण"
ಅನುಗಮನದ,आगमनात्मक
ಅನುಗಮನದ ಕಲ್ಪನೆ,प्रेरक प्रतिमा
ಅನುಗಮನದ ವ್ಯಾಖ್ಯಾನ,प्रेरक व्याख्या
ಅನುಗಮನದ ಅಂದಾಜು,आगमनात्मक अंदाज
"ಅಸಮಾನತೆ, ಅಸಮಾನತೆ","असमानता, असमानता"
ಅಸಮಾನತೆಯ ನಿರ್ಬಂಧ,असमानता निर्बंध
ಅಸಮಾನತೆ,असमानता
ಜಡತ್ವ,जडत्व
ಜಡತ್ವ ಬಲ,जडत्व शक्ती
ಜಡತ್ವ,जडत्व
ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ,अचूक फरक
ಪರಿವರ್ತನೆ ಬಿಂದು,रूपांतरण बिंदू
"ಕಡಿಮೆ, ಶ್ರೇಷ್ಠವಾದ ಕೆಳಬೌಂಡ್","सर्वात कमी, सर्वात मोठी खालची सीमा"
"ಅನಂತ, ಅನಂತ","अनंत, अनंत"
ಅಪರಿಮಿತ,अमर्याद
ಅಪರಿಮಿತ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,असीम वेक्टर जागा
ಅನಂತ ಆಟ,अनंत खेळ
ಅನಂತ ಗುಂಪು,अनंत गट
ಅನಂತ ಅವಿಭಾಜ್ಯ,अनंत अविभाज्य
ಅನಂತ ಜನಸಂಖ್ಯೆ,असीम लोकसंख्या
ಅನಂತ ಸರಣಿ,अनंत मालिका
ಅನಂತ ಸೆಟ್,अनंत संच
"ಅನಂತ ಸೂಕ್ಷ್ಮ, ಅನಂತ ಸೂಕ್ಷ್ಮ","अमर्याद सूक्ष्म, अमर्याद"
ಧಾತುರೂಪದ ಘಟಕಗಳು,मूलभूत घटक
ಅನಂತ ಜನಸಂಖ್ಯೆ,असीम लोकसंख्या
"ಅನಂತ, ಅನಂತ","अनंत, अनंत"
"ಅನಂತ, ಅನಂತ","अनंत, अनंत"
ಹಣದುಬ್ಬರ ಅಂಶ,महागाई घटक
ವೇರಿಯಬಲ್ ಸ್ಪರ್ಶಕ,परिवर्तनीय स्पर्शिका
ರಿವರ್ಸ್ ಫೋಕಸ್,उलट फोकस
ಸಹಜವಾಗಿ ಬದಲಾವಣೆ,अर्थातच बदल
ಕ್ರಿಯೆಯ ವ್ಯುತ್ಪನ್ನ,फंक्शनचे व्युत्पन्न
ಸಿಗ್ಮಾ ಮ್ಯಾಟ್ರಿಕ್ಸ್,सिग्मा मॅट्रिक्स
ಮಾಹಿತಿ ಸಂಪನ್ಮೂಲಗಳು,माहिती संसाधने
ಮಾಹಿತಿ ವಿಜ್ಞಾನ,माहिती विज्ञान
"ಅಸಮಾನ, ಅಸಮಾನ","विषम, विषम"
ಏಕರೂಪವಲ್ಲದ ಸಮೀಕರಣ,एकसंध नसलेले समीकरण
ಆಘಾತಕಾರಿಯಲ್ಲದ ದೇಹ,नॉन-ट्रॉमॅटिक शरीर
"ಆರಂಭಿಕ, ಆರಂಭಿಕ, ಆರಂಭಿಕ","प्रारंभिक, प्रारंभिक, प्रारंभिक"
"ಆರಂಭಿಕ ಸ್ಥಾನ, ಆರಂಭಿಕ ನಿರ್ಬಂಧ","प्रारंभिक स्थिती, प्रारंभिक प्रतिबंध"
ಆರಂಭಿಕ ಸಾಲು,सुरुवातीची ओळ
ಆರಂಭಿಕ ಹಂತ,प्रारंभ बिंदू
ಆರಂಭಿಕ ಪರಿಹಾರ,प्रारंभिक उपाय
ಆರಂಭಿಕ ವೇಗ,प्रारंभिक वेग
ಒಂದೇ ನಕ್ಷೆ,एकच नकाशा
ಏಕ ಮ್ಯಾಪಿಂಗ್,एकल मॅपिंग
ಭೇದಾತ್ಮಕ ಗುಣಾಕಾರ,विभेदक गुणाकार
ಆಂತರಿಕ ಬಿಂದು,आतील बिंदू
ಆಂತರಿಕ ಉತ್ಪನ್ನ,अंतर्गत उत्पादन
"ಇನ್ಪುಟ್ (ಎನ್.), ಇನ್ಪುಟ್ (ವಿ.)","इनपुट (n.), इनपुट (v.)"
ಇನ್ಪುಟ್ ಡೇಟಾ,इनपुट डेटा
ಹೂಡಿಕೆ ಗೇಟ್ವೇ,गुंतवणुकीचे प्रवेशद्वार
ಹೂಡಿಕೆ ಔಟ್ಪುಟ್ ವಿಶ್ಲೇಷಣೆ,गुंतवणूक उत्पादन विश्लेषण
ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,इनपुट आउटपुट नियंत्रण प्रणाली
ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ಸಿಸ್ಟಮ್,इनपुट आउटपुट सिस्टम
ಹೂಡಿಕೆಯ ಪರಿಮಾಣ,गुंतवणूक खंड
"ಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್, ಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್","गुंतवणूक रजिस्टर, गुंतवणूक रजिस्टर"
ಇನ್ಪುಟ್ ಟರ್ಮಿನಲ್,इनपुट टर्मिनल
"ಒಳಗೆ, ಕೆಳಗೆ","आत, खाली"
ಕ್ಷಣ,क्षण
"ತತ್ಕ್ಷಣ, ತತ್ಕ್ಷಣ","तात्काळ, तात्काळ"
ತತ್ಕ್ಷಣದ ವೇಗವರ್ಧನೆ,तात्काळ प्रवेग
ತ್ವರಿತ ತಿರುಗುವಿಕೆ,झटपट रोटेशन
ತ್ವರಿತ ಕೇಂದ್ರ,त्वरित केंद्र
ತತ್ಕ್ಷಣದ ವೇಗ,तात्काळ वेग
ತತ್ಕ್ಷಣದ ಪರಿಮಾಣ,तात्काळ खंड
"ಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ","पूर्ण संख्या, पूर्णांक"
ಪೂರ್ಣಾಂಕ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,पूर्णांक रेखीय प्रोग्रामिंग
ಸಮಗ್ರತೆ,अखंडता
ಸಮಗ್ರ,अविभाज्य
ಇಂಟಿಗ್ರಬಲ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ,अविभाज्य विभेदक समीकरण
ಸಮಗ್ರ ಸಮೀಕರಣ,अविभाज्य समीकरण
ಅವಿಭಾಜ್ಯ ಕಾರ್ಯ,अविभाज्य कार्य
"ಅವಿಭಾಜ್ಯ, ಪೂರ್ಣಾಂಕ","अविभाज्य, पूर्णांक"
ಅವಿಭಾಜ್ಯ ಕಲನಶಾಸ್ತ್ರ ಸಮಗ್ರ ಕಲನಶಾಸ್ತ್ರ,इंटिग्रल कॅल्क्युलस इंटिग्रल कॅल्क्युलस
ಅವಿಭಾಜ್ಯ ಕರ್ವ್,अविभाज्य वक्र
ಪೂರ್ಣಾಂಕ ಡೊಮೇನ್,पूर्णांक डोमेन
ಸಮಗ್ರ ಸಮೀಕರಣ,अविभाज्य समीकरण
"ಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ","पूर्ण संख्या, पूर्णांक"
ಮೊದಲ ರೀತಿಯ ಅವಿಭಾಜ್ಯ,प्रथम प्रकारचा अविभाज्य
ಸಮಗ್ರ ಪ್ರಾತಿನಿಧ್ಯ,अविभाज्य प्रतिनिधित्व
ಅವಿಭಾಜ್ಯ ಚಿಹ್ನೆ,अविभाज्य चिन्ह
ಸಂಯೋಜಿಸಲು,समाकलित करा
ಇಂಟಿಗ್ರೇಟೆಡ್ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ,एकात्मिक शोषण गुणांक
ಏಕೀಕರಣ ಅಂಶ,एकीकरण घटक
ಏಕೀಕರಣ,एकीकरण
ಡಿಫರೆನ್ಷಿಯಲ್ ಮೂಲಕ ಏಕೀಕರಣ,भिन्नता द्वारे एकत्रीकरण
ವಿಭಾಗೀಯ ಏಕೀಕರಣ,विभागीय एकत्रीकरण
ತರ್ಕಬದ್ಧತೆಯಿಂದ ಏಕೀಕರಣ,तर्कशुद्धीकरणाद्वारे एकत्रीकरण
ಪರ್ಯಾಯದ ಮೂಲಕ ಏಕೀಕರಣ,प्रतिस्थापनाद्वारे एकत्रीकरण
ಪ್ರಗತಿಶೀಲ ಸಮಾನತೆಯಿಂದ ಏಕೀಕರಣ,प्रोग्रेसिव्ह इक्विव्हलन्सद्वारे एकत्रीकरण
ಕ್ರಮಾನುಗತ ಏಕೀಕರಣ,श्रेणीबद्ध एकीकरण
ವೆಕ್ಟರ್ ಏಕೀಕರಣ,वेक्टर एकत्रीकरण
ಮುಚ್ಚಿದ ಪುಟದಲ್ಲಿ ಏಕೀಕರಣ,बंद पृष्ठावर एकत्रीकरण
ಸಂಯೋಜಕ,इंटिग्रेटर
ಅವಿಭಾಜ್ಯ ಘಟಕ,अविभाज्य घटक
ಅವಿಭಾಜ್ಯ-ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,अभिन्न-विभेद समीकरण
"ತಡೆಯು, ಅಡ್ಡಿಸು",व्यत्यय
ಪರಿವರ್ತಕ ಕಾರ್ಯಾಚರಣೆ,बदली ऑपरेशन
ಪರಸ್ಪರ ಬದಲಾಯಿಸಬಹುದಾದ,अदलाबदल करण्यायोग्य
ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ,आंतरवर्गीय सहसंबंध
ಪರಸ್ಪರ ಸಂಬಂಧ,परस्पर संबंध
ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ,सहसंबंध गुणांक
"ಪರಸ್ಪರ ಅವಲಂಬನೆ, ಪರಸ್ಪರ ಅವಲಂಬನೆ","परस्परावलंबन, परस्परावलंबन"
ಪರಸ್ಪರ ಅವಲಂಬಿತ,परस्परावलंबी
ಆಸಕ್ತಿ,व्याज
ಇಂಟರ್ಫೇಸ್ ಪುಟ,इंटरफेस पृष्ठ
ಇಂಟರ್ಫೇಸ್ ಕೋನ,इंटरफेस कोन
ಅವಿಭಾಜ್ಯ,अविभाज्य
ಸಂಯೋಜಿಸಲಾಗಿದೆ,एकात्मिक
"ಒಳ, ಒಳ, ಒಳ (adj.), ಒಳ, ಒಳ, ಒಳ (ವಿ.)","आतील, आतील, आतील (सं.), आतील, आतील, आतील (वि.)"
ಆಂತರಿಕ ಕೋನ,आतील कोन
ಆಂತರಿಕ ವಲಯ,अंतर्गत क्षेत्र
ಅಂತರ-ಪ್ರಾಂತ್ಯ,आंतर-प्रांत
ಆಂತರಿಕ ಘಟಕಗಳು,अंतर्गत घटक
ಸೆಟ್ನ ಒಳಭಾಗ,सेटचे आतील भाग
ಎದುರಿಸುತ್ತಿರುವ ಆಂತರಿಕ ಕೋನ,आतील कोन समोर
ಒಳಗೆ,आत
ಆಂತರಿಕ ಬಿಂದು,आतील बिंदू
"ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ","मध्यवर्ती, दुय्यम, मध्यम, मध्य"
ಮಧ್ಯಂತರ ಬಿಂದು,मध्यवर्ती बिंदू
ಮಧ್ಯಂತರ ಮೌಲ್ಯ ಪ್ರಮೇಯ,मध्यवर्ती मूल्य प्रमेय
ಆಂತರಿಕ ದ್ವಿಭಾಜಕ,अंतर्गत दुभाजक
ಇಂಟರ್ಪೋಲೇಷನ್,इंटरपोलेशन
ಅಳವಡಿಕೆ ಸೂತ್ರ,अंतर्भूत सूत्र
ಛೇದಿಸುತ್ತಿದೆ,छेदन करणारा
ಛೇದಿಸುವ ವಕ್ರರೇಖೆ,छेदन करणारा वक्र
ಛೇದಿಸುವ ಸಾಲುಗಳು,छेदणाऱ्या रेषा
"ಛೇದಕ, ಛೇದನ, ಛೇದನ","छेदनबिंदू, छेदनबिंदू, छेदनबिंदू"
ಛೇದನ ಕರ್ವ್,छेदनबिंदू वक्र
ವಕ್ರಾಕೃತಿಗಳ ಛೇದಕ,वक्र छेदनबिंदू
ಸೆಟ್ಗಳ ಛೇದಕ,संचांचे छेदनबिंदू
"ಅಂತರ, ಅಂತರ","अंतर, अंतर"
ಮಧ್ಯಂತರ ಅಂದಾಜು,मध्यांतर अंदाज
ಮಧ್ಯಂತರ ಅಂದಾಜು,मध्यांतर अंदाज
ಮಧ್ಯಂತರ ಮಧ್ಯ ಬಿಂದು,मध्यांतर मध्य बिंदू
ಒಳ-ವಿಭಾಗದ ಪರಿಣಾಮ,"आंतर-विभागीय प्रभाव, आंतर-विभागीय प्रभाव"
ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ,आंतरवर्गीय सहसंबंध
ನಿಶ್ಚಲತೆ,शांतता
ಖಚಿತವಾಗಿ,खात्रीने
ಸ್ಥಿರ ವ್ಯವಸ್ಥೆ,निश्चित प्रणाली
ಟೇಬಲ್,टेबल
ಟೇಬಲ್ ನಿಯೋಜನೆ,टेबल असाइनमेंट
ಟೇಬಲ್ ನಿಯಂತ್ರಣ,टेबल नियंत्रण
ಟೇಬಲ್ ನಿಯಂತ್ರಣ ಮಾದರಿ,टेबल नियंत्रण मॉडेल
ಟೇಬಲ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,टेबल नियंत्रण प्रणाली
ಟೇಬಲ್ ಸೈಕಲ್,टेबल सायकल
ಟೇಬಲ್ ಹಿಡುವಳಿ ವೆಚ್ಚ,टेबल ठेवण्याची किंमत
ಟೇಬಲ್ ಪಾಯಿಂಟ್,टेबल पॉइंट
ಟೇಬಲ್ ನೀತಿ,टेबल धोरण
ಮೇಜಿನ ಸ್ಥಾನ,टेबल स्थिती
"ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ","व्यस्त, उलट, विरुद्ध"
ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ,व्यस्त सहसंबंध
ವಿಲೋಮ ಕಾರ್ಯ,व्यस्त कार्य
ಪ್ರತಿ ಫೋಮ್ಗೆ ಹೈಪರ್ಬೋಲಿಕ್ ಕಾರ್ಯ,हायपरबोलिक फंक्शन प्रति फोम
ವಿಲೋಮ ಅನುಪಾತದಲ್ಲಿರುತ್ತದೆ,व्यस्त प्रमाणात
ವಿಲೋಮ ನಕ್ಷೆ,व्यस्त नकाशा
ಪರಸ್ಪರ ಸಂಖ್ಯೆ,परस्पर संख्या
ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್,व्यस्त मॅट्रिक्स
ವಿಲೋಮ ಕ್ರಮಪಲ್ಲಟನೆ,व्यस्त क्रमपरिवर्तन
ವಿಲೋಮ ಅನುಪಾತ,व्यस्त गुणोत्तर
ವಿಲೋಮ ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ,व्यस्त त्रिकोणमितीय कार्य
ವಿಲೋಮ ಸೂತ್ರ,व्यस्त सूत्र
ಅನುಕ್ರಮದ ಪ್ರತಿ,क्रमाची प्रत
ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್,व्यस्त मॅट्रिक्स
ವಿಲೋಮ ಪರಿವರ್ತನೆ,व्यस्त रूपांतरण
ಅಭಾಗಲಬ್ಧ,तर्कहीन
ಅಭಾಗಲಬ್ಧ ಸಮೀಕರಣ,तर्कहीन समीकरण
ಅಭಾಗಲಬ್ಧ ಅಭಿವ್ಯಕ್ತಿ,तर्कहीन अभिव्यक्ती
ಅಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ,अपरिमेय संख्या
ಅಭಾಗಲಬ್ಧ ಮೂಲ,तर्कहीन मूळ
"ಬದಲಾಯಿಸಲಾಗದ, ಬದಲಾಯಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ","अपरिवर्तनीय, अपरिवर्तनीय, असमान"
ತಿರುಗುವ ವೆಕ್ಟರ್,रोटेशनल वेक्टर
ತಿರುಗುವ ವೆಕ್ಟರ್ ಕಾರ್ಯ,रोटेशनल वेक्टर फंक्शन
ತಿರುಗುವಿಕೆಯ ವೇಗ,रोटेशनल वेग
ಸಮಮಾಪನ (ವಿ.) ಬಲ ರೇಖೆ (ವಿ.),सममितीय (v.) उजवी रेषा (v.)
ಸಿಂಕ್ರೆಟಿಸಮ್,समक्रमण
ಪ್ರತ್ಯೇಕವಾದ ಕಡ್ಡಾಯ ವಿಚಿತ್ರತೆ,पृथक अनिवार्य विचित्रता
ಪ್ರತ್ಯೇಕ ಬಿಂದು,अलग बिंदू
"ಸಮಮಾಪನ, ಟ್ರೈಟೆಜೋಲ್, ಘನ, ಸಮಮಾಪನ","isometric, tritezole, cubic, isometric"
ಸಮದ್ವಿಬಾಹು ಸಂರಚನೆ,समद्विभुज कॉन्फिगरेशन
ಪುನರಾವರ್ತಿತ ಅವಿಭಾಜ್ಯ,पुनरावृत्ती अविभाज्य
ಪುನರಾವರ್ತಿತ ಅಳವಡಿಕೆ,पुनरावृत्ती समाविष्ट करणे
ಪುನರಾವರ್ತನೆ,पुनरावृत्ती
ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ,पुनरावृत्ती सूत्र
ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ,आवर्ती एकीकरण सूत्र
ಪುನರಾವರ್ತಿತ ಕಾರ್ಯವಿಧಾನ,पुनरावृत्ती प्रक्रिया
ಪುನರಾವರ್ತಿತ ವಿಧಾನ,पुनरावृत्ती पद्धत
ಜಾಕೋಬಿಯನ್,जेकोबियन
ಜಾಕೋಬಿ ಸಾರ್ನಿಕ್,जेकोबी सारनिक
ಜಾಕೋಬಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್,जेकोबी मॅट्रिक्स
ಸೆಟ್ಗಳ ಸಂಯೋಜನೆ,संचांचे संयोजन
ಜಂಟಿ (ವಿ.) ಜಂಟಿ (ವಿ.),संयुक्त (v.) संयुक्त (v.)
ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,संयुक्त घनता कार्य
ಸಂಯೋಜಿತ ಆವರ್ತನ ಕಾರ್ಯ,एकत्रित वारंवारता कार्य
ಜಂಟಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್,संयुक्त अवलंबून चल
ಜಂಟಿ ಸಂಭವನೀಯತೆ,संयुक्त संभाव्यता
ಅಳವಡಿಕೆ,अंतर्भूत
"ಸ್ಪೇಡ್, ಜಂಪ್, ಪ್ಲುಟಿ","कुदळ, उडी, प्लुटी"
ಪ್ಲುಟಿ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ,प्लुटी खंडितता
"ನ್ಯಾಯ, ಸಮರ್ಥನೆ","न्याय्यता, औचित्य"
ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ,समर्थन करणे
ಕಾರ್ನಾಫ್ ನಕ್ಷೆ,carnafe नकाशा
"ಕಾಳುಗಳು, ಬೂದಿ","कर्नल, राख"
ಮ್ಯಾಪಿಂಗ್ ಪಾಯಿಂಟ್,मॅपिंग पॉइंट
"ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್, ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್","पायरोडायनामिक्स, प्युरिन डायनॅमिक्स"
ಚಲನ ಶಕ್ತಿ,गतीज ऊर्जा
"ಚಲನಶಾಸ್ತ್ರ, ಚಲನಶಾಸ್ತ್ರ","गतीशास्त्र, गतीशास्त्र"
ಕೊಲ್ಮೊಗೊರೊಫ್-ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ,कोल्मोगोरोफ-स्मिरनोव्ह चाचणी
ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ,क्रोनेकर डेल्टा
ಸೌತೆಕಾಯಿ,काकडी
ಲಾಗ್ರೇಂಜ್ ಕಾರ್ಯ,Lagrange कार्य
ಲ್ಯಾಗ್ರೇಂಜ್ ಗುಣಕ,Lagrange गुणक
"ಹಲಗೆ, ಹಲಗೆ","फळी, फळी"
ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ,Laplace परिवर्तन
ದೊಡ್ಡ ಸಂಖ್ಯೆ,मोठी संख्या
ವಿಶಿಷ್ಟ ಮೂಲ,वैशिष्ट्यपूर्ण मूळ
ಪಕ್ಕದ ಪುಟ,बाजूचे पान
ಲ್ಯಾಟಿನ್ ಚೌಕ,लॅटिन चौरस
"ಹೊಕ್ಕುಳಬಳ್ಳಿ, ಲ್ಯಾಟಸ್ ಗುದನಾಳ","नाळ, लॅटस गुदाशय"
"ನಿಯಮಗಳು, ತತ್ವಗಳು","नियम, तत्त्वे"
ವೇಗ ಸಂಯೋಜನೆಯ ನಿಯಮ,वेग संयोजन नियम
ಹೊಂದಾಣಿಕೆ ನಿಯಮ,सुसंगतता नियम
ರಿಟರ್ನ್ಸ್ ನಿಯಮವನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು,परतावा कमी करणारा नियम
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ,गुरुत्वाकर्षणाचा नियम
ಗುಂಪಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂ ನಿಯಮ,गटासाठी होमोमॉर्फिज्म नियम
ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಮ್ ನಿಯಮ,रिंगांसाठी होमोमॉर्फिजम नियम
ಹೆಚ್ಚುತ್ತಿರುವ ವೆಚ್ಚದ ಕಾನೂನು,वाढत्या खर्चाचा कायदा
ಘಾತೀಯ ನಿಯಮ,घातांक नियम
ಜಡತ್ವ ಕಾನೂನು,जडत्व कायदा
ದೊಡ್ಡ ಸಂಖ್ಯೆಗಳ ಕಾನೂನು,मोठ्या संख्येचा कायदा
ಸಂಭವನೀಯತೆಯ ನಿಯಮ,संभाव्यता नियम
"ಸೈನ್ ನಿಯಮ, ಸೈನ್ ನಿಯಮ","साइन नियम, साइन नियम"
ಘಾತಗಳ ಕಾನೂನು,घातांकांचा नियम
ವೇಗ ನಿಯಮಗಳು,गती नियम
"ಪದರ, ಮಟ್ಟ","स्तर, स्तर"
ಫಾರ್ವರ್ಡ್ ಗುಣಾಂಕ,फॉरवर्ड गुणांक
ಮುಂಭಾಗದ ಕರ್ಣೀಯ,समोरचा कर्ण
ಮುಂದಕ್ಕೆ ಉಪ ಮ್ಯಾಟ್ರಿಕ್ಸ್,फॉरवर्ड सब-मॅट्रिक्स
ಮುಂಭಾಗದ ಪೋಸ್ಟ್,समोर पोस्ट
"ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ","किमान, किमान, किमान"
ಕಡಿಮೆ ಸಾಮಾನ್ಯ ಸಾಮಾನ್ಯ (LCM),सर्वात कमी सामान्य (LCM)
