Telugu,Gujarati
పారిసిడ్,પેરિસાઈડ
పారిసిడ్,પેરિસાઈડ
పక్షపాతం,પક્ષપાતી
పక్షపాతం,પક્ષપાતી
పక్షపాతం,પક્ષપાતી
పాస్,પાસ
పాస్ వర్డ్ (=వాచ్ వర్డ్),પાસ શબ્દ (=વોચ શબ્દ)
జాతిపిత,પિતૃસત્તાક
పితృదేవతలు,પિતૃઓ
పాట్రిషియన్,પેટ્રિશિયન
పితృస్వామ్యం,દેશભક્તિ
పాక్స్ బ్రిటానికా,પેક્સ બ્રિટાનિકા
పాక్స్ రొమానా,પેક્સ રોમાના
పూర్వీకుల నుండి వంశక్రమము,વંશાવલિ
పూర్వీకుల నుండి వంశక్రమము,વંશાવલિ
వంశపారంపర్య వ్యక్తి,વંશાવલિ વ્યક્તિ
పీర్,પીઅર
పీర్,પીઅર
పీరేజ్,પીરેજ
పీరేజ్,પીરેજ
పీరేజ్,પીરેજ
ఐర్లాండ్ సహచరులు,આયર્લેન્ડના સાથીદારો
స్కాట్లాండ్ సహచరులు,સ્કોટલેન્ડના સાથીદારો
పెనిన్సులర్ ప్రచారం,દ્વીપકલ્પ ઝુંબેશ
ద్వీపకల్ప యుద్ధం,દ્વીપકલ્પ યુદ્ધ
పెన్నెంట్,પેનન્ટ
పీపుల్స్ చార్టర్ (=నేషనల్ చార్టర్),પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર)
పీపుల్స్ ఫ్రంట్ (=పాపులర్ ఫ్రంట్),લોકોનો મોરચો (=લોકપ્રિય મોરચો)
అపవిత్రత,બેફામ
కాలం,સમયગાળો
కాలం,સમયગાળો
పెరిఫెరీ,પરિઘ
శాశ్వత పరిష్కారం,કાયમી સમાધાન
శాశ్వత ఫైఫ్,શાશ્વત જાગીર
ఫాలాంక్స్,ફાલેન્ક્સ
ఫాలాంక్స్,ફાલેન્ક્સ
ఫారో,ફેરો
పిక్టోగ్రామ్,પિક્ટોગ્રામ
పిక్టోగ్రాఫ్,પિક્ટોગ્રાફ
పిక్టోగ్రాఫ్,પિક્ટોગ્રાફ
యాత్రికుడు,યાત્રાળુ
యాత్రికుల తండ్రులు,યાત્રાળુ પિતા
దోపిడీ,લૂંટ
దోపిడీ,લૂંટ
పిల్లర్,સ્તંભ
స్తంభ శాసనాలు (అశోకుని),સ્તંભના આજ્ઞાઓ (અશોકના)
స్తంభ శాసనాలు (అశోకుని),સ્તંભના આજ્ઞાઓ (અશોકના)
స్తంభ శాసనాలు (అశోకుని),સ્તંભના આજ્ઞાઓ (અશોકના)
పైరేట్,ચાંચિયો
పైరేట్,ચાંચિયો
పిచ్ యుద్ధం,પીચ યુદ્ધ
ప్లాట్లు,પ્લોટ
పోలిస్,પોલિસ
పోలిస్,પોલિસ
రాజనీతిజ్ఞుడు,પોલિટાર્ક
రాజకీయ ఏజెంట్,પોલિટિકલ એજન્ટ
రాజకీయ ఆశ్రయం,રાજકીય આશ્રય
రాజకీయ నివాసి,રાજકીય નિવાસી
రాజకీయ ఉగ్రవాదం,રાજકીય આતંકવાદ
ఎన్నికల పన్ను,મતદાન કર
పాంటూన్,પોન્ટૂન
ప్రీమియర్,પ્રીમિયર
ప్రీమియర్,પ્રીમિયર
ప్రీమియర్‌షిప్,પ્રીમિયરશિપ
ప్రెసిడెన్సీ,પ્રમુખપદ
ప్రెసిడెన్సీ,પ્રમુખપદ
అధ్యక్షుడు,રાષ્ટ્રપતિ
అధ్యక్షుడు,રાષ્ટ્રપતિ
ప్రెసిడియం,પ્રેસિડિયમ
ప్రధాన మంత్రి,પ્રધાન મંત્રી
ప్రిమోజెనిచర్,પ્રિમોજેનિચર
యువరాజు,રાજકુમાર
యువరాజు,રાજકુમાર
ప్రిన్స్ బిషప్,પ્રિન્સ બિશપ
ప్రిన్స్ కన్సార్ట్,પ્રિન્સ કોન્સોર્ટ
ప్రిన్స్ రీజెంట్,પ્રિન્સ રીજન્ટ
పిన్స్ రెగ్నెంట్,પિન્સ રેગ્નન્ટ
ప్రిన్సెస్ రీజెంట్,પ્રિન્સેસ રીજન્ટ
ప్రిన్సెస్ రాయల్,પ્રિન્સેસ રોયલ
ప్రిన్సిపాలిటీ,હુકુમત
ప్రిన్సిపాలిటీ,હુકુમત
ప్రిన్సిపాలిటీ,હુકુમત
బహుమతి,ઇનામ
బహుమతి,ઇનામ
నగదు బహుమతి,ઈનામની રકમ
వృత్తిపరమైన సైనికుడు,વ્યવસાયિક સૈનિક
ప్రామిస్,વચન
ప్రమోన్టరీ కోట,પ્રોમોન્ટરી કિલ્લો
రక్షించు,સંરક્ષક
రక్షించు,સંરક્ષક
రక్షించు,સંરક્ષક
ఆశ్రితుడు,પ્રોટેજી
మూలాధారం,ઉત્પત્તિ
మూలాధారం,ઉત્પત્તિ
మూలాధార వ్యవస్థ,પ્રોવેન્સ સિસ્ટમ
ప్రో-జియోనిస్ట్,ઝાયોનિસ્ટ તરફી
ప్రజా శత్రువు,જાહેર દુશ્મન
ప్రజా శత్రువు,જાહેર દુશ્મન
పంక్టేషన్స్,વિરામચિહ્નો
ప్యూనిక్ యుద్ధాలు,પ્યુનિક યુદ્ધો
ప్యూరిటన్,પ્યુરિટન
పుట్చ్,પુશ
చతుర్భుజం,ક્વાડ્રિગા
చతుర్భుజ కూటమి,ચારગણું જોડાણ
క్వేకర్,ક્વેકર
రాణి,રાણી
రాణి భార్య,રાણીની પત્ની
క్వీన్ వరుడు,રાણી દાવેદાર
క్వీన్డమ్,ક્વીનડમ
క్వీన్డమ్,ક્વીનડમ
రాణి తల్లి,રાણી માતા
రాణి రాణి,રાજવી રાણી
క్విస్లింగ్,ક્વિસલિંગ
క్విస్లింగ్,ક્વિસલિંગ
అద్దె మానేయండి,ભાડું છોડો
వణుకు,ધ્રુજારી
వారెంటో,વોરન્ટો
జాతి,રેસ
జాతి ఆధిపత్యం,વંશીય સર્વોપરિતા
ర్యాక్,રેક
ర్యాక్,રેક
రైడ్,દરોડો પાડ્યો
రైడ్,દરોડો પાડ્યો
ప్రాకారము,રેમ્પાર્ટ
ప్రాకారము,રેમ્પાર્ટ
దోపిడీ,લૂંટફાટ
విమోచన క్రయధనం,ખંડણી
విమోచన క్రయధనం,ખંડણી
విధ్వంసం,તબાહી
విధ్వంసం,તબાહી
రాజ్యం,ક્ષેત્ર
వెనుక గార్డు,પાછળનો રક્ષક
వెనుక రక్షణ చర్య,પાછળના રક્ષકની ક્રિયા
తిరుగుబాటుదారుడు,બળવાખોર
తిరుగుబాటు,બળવો
తిరుగుబాటుకు గుర్తింపు,બળવાની માન્યતા
రీకండక్షన్,રીકન્ડક્શન
నిఘా,રિકોનિસન્સ
పునర్నిర్మాణం,પુનઃનિર્માણ
రికార్డ్ చేయండి,રેકોર્ડ
రికార్డు కార్యాలయం,રેકોર્ડ ઓફિસ
రికార్డ్ రిటైర్మెంట్,રેકોર્ડ નિવૃત્તિ
ఎర్ర చొక్కాలు,લાલ શર્ટ
సంస్కరణ,સુધારણા
శరణార్థ,શરણાર્થી
రెగాలియా,રેગાલિયા
రెగాలియా,રેગાલિયા
రెగాలియా,રેગાલિયા
రీజెన్సీ,રીજન્સી
రీజెంట్,કારભારી
రీజెంట్ రాణి,કારભારી રાણી
రెజిసైడ్,રેજીસાઈડ
రెజిసైడ్లు,રેજીસાઇડ્સ
పాలన,શાસન
పాలన,શાસન
ప్రాంతం,પ્રદેશ
రెగ్నల్ సంవత్సరం,શાસન વર્ષ
రెగ్నెంట్,રેગ્નન્ટ
రెగ్నమ్,રેગ્નમ
రీచ్,રીક
పాలన,શાસન
పాలన,શાસન
పాలించే కుటుంబం,રાજ પરિવાર
భయానక పాలన,આતંકનું શાસન
భయానక పాలన,આતંકનું શાસન
బలపరచు,મજબૂત કરો
అదనపుబల o,મજબૂતીકરણ
పునఃస్థాపన,પુનઃસ્થાપન
తిరిగి పెట్టుబడి పెట్టండి,ફરીથી રોકાણ કરો
రిలే పోస్ట్,રિલે પોસ્ટ
రిలే మార్గం,રિલે માર્ગ
రిలే వ్యవస్థ,રિલે સિસ્ટમ
విడుదల,પ્રકાશન
విడుదల,પ્રકાશન
త్యజించుట,ત્યાગ
త్యజించుట,ત્યાગ
రెపర్టరీ (=ఇన్వెంటరీ),રેપર્ટરી (= ઇન્વેન્ટરી)
రిపోజిటరీ,ભંડાર
రిపోజిటరీ,ભંડાર
రిపబ్లిక్,પ્રજાસત્તાક
గణతంత్ర దినోత్సవం,ગણતંત્ર દિવસ
రిస్క్రిప్ట్,રીસ્ક્રીપ્ટ
రిస్క్రిప్ట్,રીસ્ક્રીપ્ટ
నివాసి,રહેવાસી
పునరుద్ధరణ,પુનઃસ્થાપન
పునరుత్థానం,પુનરુત્થાન
పునరుత్థానం,પુનરુત્થાન
తిరోగమనం,પીછેહઠ
రివర్స్ (నాణెం),ઊલટું (સિક્કાનું)
తిరుగుబాటు,બળવો
విప్లవం,ક્રાંતિ
"విప్లవం, ఫ్రెంచ్","ક્રાંતિ, ફ્રેન્ચ"
విప్లవం గ్లోరియస్,ક્રાંતિ ભવ્ય
"విప్లవం, పారిశ్రామిక","ક્રાંતિ, ઔદ્યોગિક"
రైజింగ్,રાઇઝિંગ
రాటెన్-బరో,રોટન-બરો
రఫ్ రైడర్స్,રફ રાઇડર્સ
గుండ్రని తలలు,રાઉન્ડ-હેડ્સ
రూట్,રાઉટ
రాయల్ ప్రేక్షకులు,રોયલ પ્રેક્ષકો
రాయల్ చార్టర్,રોયલ ચાર્ટર
రాయల్ క్రెస్ట్,રોયલ ક્રેસ્ટ
రాయల్ క్రెస్ట్,રોયલ ક્રેસ્ટ
రాయల్ డిక్రీ,રોયલ હુકમનામું
రూబ్రిక్,રૂબ્રિક
శిథిలాలు,ખંડેર
రన్నర్,દોડવીર
విధ్వంసం,તોડફોડ
సాబెర్,સાબર
సాబర్స్,સાબર્સ
త్యాగం,બલિદાન
త్యాగం,બલિદાન
త్యాగం,બલિદાન
సురక్షితమైన ప్రవర్తన,સલામત આચરણ
రక్షణ,સેફગાર્ડ
రక్షణ,સેફગાર્ડ
రక్షణ విధులు,સુરક્ષા ફરજો
సాలీ,સેલી
సాలీ-పోర్ట్,સેલી-બંદર
రాజదండం,રાજદંડ
స్కిమిటార్,સ્કીમિટર
రెండవ ఎస్టేట్,બીજી એસ્ટેટ
శాఖ,સંપ્રદાય
శాఖ,સંપ્રદાય
నిర్భందించటం,જપ્તી
నిర్భందించటం,જપ્તી
సెనేట్,સેનેટ
సెనేట్,સેનેટ
సెనేట్,સેનેટ
సెనేట్,સેનેટ
సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్),નોકર (=બોર્ડર અથવા વિલિન)
సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్),નોકર (=બોર્ડર અથવા વિલિન)
సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్),સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ)
సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్),સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ)
నీడ రాజు,છાયા રાજા
షిప్ మనీ,શિપ મની
షాక్ దళాలు (=తుఫాను దళాలు),શોક ટુકડીઓ (= તોફાન ટુકડીઓ)
పొట్టి పార్లమెంట్,ટૂંકી સંસદ
వాగ్వివాదం,અથડામણ
బానిస,ગુલામ
బానిసత్వం,ગુલામી
బానిసత్వం,ગુલામી
సైనిక రాజనీతిజ్ఞుడు,સૈનિક રાજનેતા
ఈటె,ભાલા
ఈటె-తల,ભાલા-માથું
గోళము,ગોળાકાર
స్ఫ్రాగిస్టిక్స్,સ્ફ્રાજીસ્ટિક્સ
వ్యవస్థను పాడు చేస్తుంది,સિસ્ટમ બગાડે છે
స్క్వైర్,સ્ક્વેર
స్క్వైర్,સ્ક્વેર
Squirearchy,સ્ક્વેરઆર્કી
Squirearchy,સ્ક્વેરઆર્કી
ప్రామాణికం,ધોરણ
స్టాండర్డ్ బేరర్,ધોરણ-વાહક
స్టాండింగ్ ఆర్మీ,સ્થાયી સૈન્ય
స్టాండింగ్ ఆర్డర్లు,સ્ટેન્ડિંગ ઓર્ડર
స్టాండింగ్ ఆర్డర్లు,સ્ટેન્ડિંગ ઓર્ડર
రాజనీతిజ్ఞుడు,સ્ટેટ્સમેન
రాతి శాసనం,સ્ટોન શિલાલેખ
తుఫాను దళాలు,તોફાન ટુકડીઓ
వ్యూహం,સ્ટ્રેટેજમ
వ్యూహం,વ્યૂહરચના
వ్యూహం,વ્યૂહરચના
వ్యూహం,વ્યૂહરચના
స్ట్రాటోక్రసీ,સ્ટ્રેટોક્રસી
కలహాలు,ઝઘડો
కలహాలు,ઝઘડો
బలమైన పట్టు,મજબૂત પકડ
బలమైన పట్టు,મજબૂત પકડ
అనుబంధ టాలయన్స్,પેટાકંપની ટેલિઅન્સ
వారసత్వం,ઉત્તરાધિકાર
వారసుడు,અનુગામી
ఓటు హక్కు,મતાધિકાર
ఓటు హక్కుదారుడు,મતાધિકારવાદી
సుల్తానేట్,સલ્તનત
సుల్తానేట్ కాలం,સલ્તનત સમયગાળો
లొంగిపో,શરણાગતિ
సుజెరైన్,સુઝેરેન
సుజరైన్ రాష్ట్రం,સુઝેરેન રાજ્ય
ఖడ్గవీరుడు,તલવારબાજ
తమ్మనీ సొసైటీ,તમ્માની સોસાયટી
కోపముగల కత్తి,ટેમ્પર્ડ તલવાર
అద్దెదారు,ભાડૂત
అద్దెదారు,ભાડૂત
భూభాగం,પ્રદેશ
భూభాగం,પ્રદેશ
భూభాగం ప్రభుత్వం,પ્રદેશ સરકાર
తీవ్రవాదం,આતંકવાદ
థర్డ్ ఎస్టేట్,ત્રીજી એસ્ટેટ
మూడు ఎస్టేట్లు,ત્રણ વસાહતો
టోల్,ટોલ
టోల్ హౌస్,ટોલ હાઉસ
సమాధి,કબર
టోరీ,ટોરી
టోటెమ్,ટોટેમ
టవర్,ટાવર
టవర్,ટાવર
విజయ టవర్,વિજય ટાવર
దేశద్రోహి,દેશદ્રોહી
ద్రోహం,વિશ્વાસઘાત
రాజద్రోహం,રાજદ્રોહ
సంధి,સંધિ
యుద్ధం ద్వారా విచారణ (=యుద్ధం ద్వారా కాలిబాట),યુદ્ધ દ્વારા અજમાયશ (= લડાઇ દ્વારા પગેરું)
నివాళి,શ્રદ્ધાંજલિ
నివాళి,શ્રદ્ધાંજલિ
నివాళి భూమి,શ્રદ્ધાંજલિ જમીન
ట్రిపుల్ కూటమి,ત્રિવિધ જોડાણ
ట్రిపుల్ entente,ટ્રિપલ entente
విజయం,વિજય
విజయం,વિજય
అలజడి,ગરબડ
నిరంకుశ హత్య,જુલમી હત્યા
నిరంకుశ హత్య,જુલમી હત્યા
దౌర్జన్యం,જુલમ
దౌర్జన్యం,જુલમ
నిరంకుశుడు,જુલમી
ఉహ్లాన్,ઉહલાન
ఉకాసే,ઉકાસે
ఉకాసే,ઉકાસે
ఉలేమా,ઉલેમા
అల్టిమేటం,અલ્ટીમેટમ
అల్టిమేటం,અલ્ટીમેટમ
సామ్ మామయ్య,અંકલ સેમ
అండర్-కింగ్,અન્ડર-કિંગ
యునైటెడ్ ఐరిష్ మెన్,યુનાઇટેડ આઇરિશમેન
ఐక్యరాజ్యసమితి,સંયુક્ત રાષ્ટ્રો
యునైటెడ్ ప్రావిన్స్,સંયુક્ત પ્રાંતો
యునైటెడ్ ప్రావిన్స్,સંયુક્ત પ્રાંતો
అసమానమైన కోట,અવિશ્વસનીય કિલ્લો
సార్వత్రిక చక్రవర్తి,સાર્વત્રિક રાજા
సార్వత్రిక ఓటు హక్కు,સાર્વત્રિક મતાધિકાર
తిరుగుబాటు,બળવો
దోపిడీ,હડપચી
దోపిడీదారుడు,હડપ કરનાર
ఆదర్శధామం,યુટોપિયા
విధ్వంసం,તોડફોડ
విధ్వంసం,તોડફોડ
వాన్గార్డ్,વેનગાર્ડ
వాన్గార్డ్,વાનગાર્ડ
వాన్గార్డ్,વેનગાર્ડ
వరంజియన్,વરાંજીયન
వరంజియన్ గార్డు,વરાંજિયન રક્ષક
వాసల్,વાસલ
వాసల్,વાસલ
వాసల్ రాష్ట్రం,વાસલ રાજ્ય
వాటికన్ కౌన్సిల్,વેટિકન કાઉન્સિલ
ఓడ,વહાણ
ఓడ,વહાણ
ఓడ,વહાણ
ఉపరాజు,ઉપ-રાજા
వైస్రాయ్,વાઇસરોય
వైస్రాయిల్టీ=వైస్రాయ్‌షిప్,વાઇસરોયલ્ટી = વાઇસરોયશિપ
విక్టర్,વિક્ટર
విజయం,વિજય
విలన్,વિલેન
సముద్రయానం,સફર
దుర్బలమైన కోట,સંવેદનશીલ ગઢ
వాల్ పెయింటింగ్,વોલ પેઇન્ટિંગ
వాల్ పెయింటింగ్,વોલ પેઇન્ટિંગ
యుద్ధం,યુદ્ધ
యుద్ధ ప్రభువు,યુદ્ધ-સ્વામી
యోధుడు,યોદ્ધા
యోధుడు,યોદ્ધા
యోధుడు,યોદ્ધા
యుద్ధనౌక,યુદ્ધ જહાજ
వాచ్-వర్డ్,વૉચ-વર્ડ
సంక్షేమ రాజ్యం,કલ્યાણ રાજ્ય
సంక్షేమ పనులు,કલ્યાણ કાર્ય
విగ్,વ્હિગ
తెల్ల జెండా,સફેદ ધ્વજ
తెల్లవారి భారం,વ્હાઇટમેનનો બોજ
ప్రపంచ సామ్రాజ్యం,વિશ્વ સામ્રાજ્ય
ప్రపంచ ఉద్యమం,વિશ્વ ચળવળ
ప్రపంచ రాజకీయాలు,વિશ્વ રાજકારણ
ప్రపంచ శక్తి,વિશ્વ શક્તિ
ప్రపంచ యుద్ధం,વિશ્વ યુદ્ધ
వ్రేకర్,Wreeker
ధ్వంసమైన సవరణ,બરબાદીનો સુધારો
జెనెలాసిస్,ઝેનેલેસિસ
జెనోఫోబియా,ઝેનોફોબિયા
యాంకీ,યાન્કી
పసుపు రంగు గల చొక్కా,પીળો જેકેટ
పసుపు మనిషి,પીળો માણસ
పసుపు ప్రమాదం,પીળો જોખમ
పసుపు ప్రెస్,યલો પ્રેસ
యంగ్ టర్క్స్,યંગ ટર્ક્સ
జ్యూస్,ઝિયસ
జియోనిజం,ઝાયોનિઝમ
జొరాస్ట్రియనిజం,પારસી ધર્મ
