English,Punjabi
fibonacci search,ਫਿਬੋਨਾਚੀ ਖੋਜ
fibonacci sequence,ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ
fibonacci series,ਫਿਬੋਨਾਚੀ ਲੜੀ
fibre optics,ਫਾਈਬਰ ਆਪਟਿਕਸ
fido net,ਫਿਡੋ ਜਾਲ
field,ਖੇਤਰ
fifth generation computers,ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦੇ ਕੰਪਿਊਟਰ
file,ਫਾਈਲ
file access method,ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ
file allocation table,ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ
file compression,ਫਾਈਲ ਕੰਪਰੈਸ਼ਨ
file copying,ਫਾਇਲ ਦੀ ਨਕਲ
file layout,ਫਾਈਲ ਲੇਆਉਟ
file merge,ਫਾਈਲ ਅਭੇਦ
file recovery,ਫਾਇਲ ਰਿਕਵਰੀ
file storage,ਫਾਇਲ ਸਟੋਰੇਜ਼
file structure,ਫਾਇਲ ਬਣਤਰ
file system,ਫਾਇਲ ਸਿਸਟਮ
file transfer,ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ
file transfer protocol (FTP),ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (FTP)
filter,ਫਿਲਟਰ
final state,ਅੰਤਮ ਰਾਜ
find,ਲੱਭੋ
finite state machine,ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ
fire wall,ਅੱਗ ਦੀ ਕੰਧ
firmware,ਫਰਮਵੇਅਰ
first come first serve,ਪਹਿਲਾਂ ਆਓ ਪਹਿਲਾਂ ਸੇਵਾ ਕਰੋ
first generation computer,ਪਹਿਲੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
first in first out (FIFO),ਫਸਟ ਇਨ ਫਸਟ ਆਊਟ (FIFO)
first order logic,ਪਹਿਲਾ ਆਰਡਰ ਤਰਕ
first order theory,ਪਹਿਲੀ ਆਰਡਰ ਥਿਊਰੀ
fixed partition,ਸਥਿਰ ਭਾਗ
flag,ਝੰਡਾ
flexible disk,ਲਚਕਦਾਰ ਡਿਸਕ
floppy disk,ਫਲਾਪੀ ਡਿਸਕ
flopy disk drive (Fdd),ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ (Fdd)
flow chart,ਵਹਾਅ ਚਾਰਟ
flow of control,ਕੰਟਰੋਲ ਦਾ ਵਹਾਅ
flush,ਫਲੱਸ਼
folder,ਫੋਲਡਰ
font,ਫੌਂਟ
font family,ਫੌਂਟ ਪਰਿਵਾਰ
foreign key,ਵਿਦੇਸ਼ੀ ਕੁੰਜੀ
form,ਫਾਰਮ
formal language,ਰਸਮੀ ਭਾਸ਼ਾ
formal system,ਰਸਮੀ ਸਿਸਟਮ
format,ਫਾਰਮੈਟ
formatting,ਫਾਰਮੈਟਿੰਗ
fortran,fortran
fortran programming,fortran ਪ੍ਰੋਗਰਾਮਿੰਗ
forward slash,ਅੱਗੇ ਸਲੈਸ਼
fourth generation computer,ਚੌਥੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
fragment,ਟੁਕੜਾ
frame,ਫਰੇਮ
free net,ਮੁਫ਼ਤ ਨੈੱਟ
free software foundation,ਮੁਫਤ ਸਾਫਟਵੇਅਰ ਫਾਊਂਡੇਸ਼ਨ
free storage,ਮੁਫ਼ਤ ਸਟੋਰੇਜ਼
freeware,ਮੁਫ਼ਤਵੇਅਰ
front end,ਅਗਰਾਂਤ
front panel,ਸਾਹਮਣੇ ਪੈਨਲ
function,ਫੰਕਸ਼ਨ
function key,ਫੰਕਸ਼ਨ ਕੁੰਜੀ
function reference,ਫੰਕਸ਼ਨ ਦਾ ਹਵਾਲਾ
functional dependency,ਕਾਰਜਾਤਮਕ ਨਿਰਭਰਤਾ
functional testing,ਕਾਰਜਾਤਮਕ ਟੈਸਟਿੰਗ
fuzzy logic,ਫਜ਼ੀ ਤਰਕ
fuzzy set,ਫਜ਼ੀ ਸੈੱਟ
gain,ਲਾਭ
game tree,ਖੇਡ ਦਾ ਰੁੱਖ
gap character,ਪਾੜਾ ਅੱਖਰ
garbage,ਕੂੜਾ
garbage collection,ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ
garbage collection,ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ
garbage in garbage out (GIGO),ਕੂੜਾ ਬਾਹਰ ਕੂੜਾ (GIGO)
gate,ਕਪਾਟ
gateway,ਗੇਟਵੇ
general program,ਆਮ ਪ੍ਰੋਗਰਾਮ
general program,ਆਮ ਪ੍ਰੋਗਰਾਮ
general purpose computer,ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ
general purpose computer,ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ
general register,ਆਮ ਰਜਿਸਟਰ
generalization,ਸਧਾਰਣਕਰਨ
generalization,ਸਧਾਰਣਕਰਨ
general-purpose language,ਆਮ-ਉਦੇਸ਼ ਭਾਸ਼ਾ
general-purpose operating sysem,ਆਮ-ਉਦੇਸ਼ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
general-purpose regisgter,ਆਮ ਮਕਸਦ ਰਜਿਸਟਰ
generated error,ਪੈਦਾ ਕੀਤੀ ਗਲਤੀ
generating function,ਬਣਾਉਣ ਫੰਕਸ਼ਨ
generic class,ਆਮ ਵਰਗ
generic function,ਆਮ ਫੰਕਸ਼ਨ
generic name,ਆਮ ਨਾਮ
gigo,gigo
global,ਗਲੋਬਲ
global code,ਗਲੋਬਲ ਕੋਡ
global lock,ਗਲੋਬਲ ਲਾਕ
global network,ਗਲੋਬਲ ਨੈੱਟਵਰਕ
global network,ਗਲੋਬਲ ਨੈੱਟਵਰਕ
global user,ਗਲੋਬਲ ਉਪਭੋਗਤਾ
global variable,ਗਲੋਬਲ ਵੇਰੀਏਬਲ
globalisation,ਵਿਸ਼ਵੀਕਰਨ
gopher,ਗੋਫਰ
gopher client,ਗੋਫਰ ਗਾਹਕ
gopher server,ਗੋਫਰ ਸਰਵਰ
gopher site,ਗੋਫਰ ਸਾਈਟ
gopher space,ਗੋਫਰ ਸਪੇਸ
graceful degradation,ਸੁੰਦਰ ਗਿਰਾਵਟ
grammar checker,ਵਿਆਕਰਣ ਜਾਂਚਕਰਤਾ
grammar graceful exit,ਵਿਆਕਰਣ ਸੁੰਦਰ ਨਿਕਾਸ
grand total,ਸਮੁੱਚੀ ਗਿਣਤੀ
graph,ਗ੍ਰਾਫ਼
graph plotting,ਗ੍ਰਾਫ ਦੀ ਸਾਜ਼ਿਸ਼
graphic character,ਗ੍ਰਾਫਿਕ ਅੱਖਰ
graphic controller,ਗ੍ਰਾਫਿਕ ਕੰਟਰੋਲਰ
graphic data structure,ਗ੍ਰਾਫਿਕ ਡਾਟਾ ਬਣਤਰ
graphic display program,ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇਅ ਪ੍ਰੋਗਰਾਮ
graphic display resolution,ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਰੈਜ਼ੋਲਿਊਸ਼ਨ
graphic language,ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ
graphic language,ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ
graphic panel,ਗ੍ਰਾਫਿਕ ਪੈਨਲ
graphical animation,ਗ੍ਰਾਫਿਕਲ ਐਨੀਮੇਸ਼ਨ
graphical interface format (GIF),ਗ੍ਰਾਫਿਕਲ ਇੰਟਰਫੇਸ ਫਾਰਮੈਟ (GIF)
graphical user interface (GUI),ਗ੍ਰਾਫਿਕਲ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ (GUI)
graphics,ਗਰਾਫਿਕਸ
graphics application,ਗਰਾਫਿਕਸ ਐਪਲੀਕੇਸ਼ਨ
graphics cursor,ਗਰਾਫਿਕਸ ਕਰਸਰ
graphics mode,ਗਰਾਫਿਕਸ ਮੋਡ
graphics package,ਗਰਾਫਿਕਸ ਪੈਕੇਜ
graphics software,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ
graphics software,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ
graphics software package,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ ਪੈਕੇਜ
gray scale,ਸਲੇਟੀ ਸਕੇਲ
greedy method,ਲਾਲਚੀ ਢੰਗ
grep,grep
grid,ਗਰਿੱਡ
grid chart,ਗਰਿੱਡ ਚਾਰਟ
grid computing,ਗਰਿੱਡ ਕੰਪਿਊਟਿੰਗ
grid modulation,ਗਰਿੱਡ ਮੋਡਿਊਲੇਸ਼ਨ
ground wave,ਜ਼ਮੀਨੀ ਲਹਿਰ
group,ਗਰੁੱਪ
group address,ਸਮੂਹ ਦਾ ਪਤਾ
group code,ਗਰੁੱਪ ਕੋਡ
group communication,ਸਮੂਹ ਸੰਚਾਰ
group communication,ਸਮੂਹ ਸੰਚਾਰ
group identification,ਸਮੂਹ ਦੀ ਪਛਾਣ
group name,ਗਰੁੱਪ ਦਾ ਨਾਮ
groupware,ਗਰੁੱਪਵੇਅਰ
growth,ਵਾਧਾ
guard,ਗਾਰਡ
guided media,ਨਿਰਦੇਸ਼ਿਤ ਮੀਡੀਆ
gunzip,ਬੰਦੂਕ
hack,ਹੈਕ
hacker,ਹੈਕਰ
hacker's dictionary,ਹੈਕਰ ਦਾ ਸ਼ਬਦਕੋਸ਼
half adder,ਅੱਧਾ ਜੋੜਨ ਵਾਲਾ
half bridge,ਅੱਧਾ ਪੁਲ
half duplex,ਅੱਧਾ ਡੁਪਲੈਕਸ
half duplex line,ਅੱਧੀ ਡੁਪਲੈਕਸ ਲਾਈਨ
half duplex mode,ਅੱਧਾ ਡੁਪਲੈਕਸ ਮੋਡ
half intensity,ਅੱਧੀ ਤੀਬਰਤਾ
half router,ਅੱਧਾ ਰਾਊਟਰ
half subtracter,ਅੱਧਾ ਘਟਾਓ
half toning,ਅੱਧਾ ਟੋਨਿੰਗ
half word,ਅੱਧਾ ਸ਼ਬਦ
hamiltonious cycle,ਮਿਲਟੋਨਿਅਸ ਚੱਕਰ
hamming code,ਹੈਮਿੰਗ ਕੋਡ
hand,ਹੱਥ
hand copy,ਹੱਥ ਕਾਪੀ
handle,ਹੈਂਡਲ
handling,ਹੈਂਡਲਿੰਗ
hang,ਲਟਕਣਾ
happy net,ਖੁਸ਼ ਜਾਲ
hard copy device,ਹਾਰਡ ਕਾਪੀ ਜੰਤਰ
hard disk,ਹਾਰਡ ਡਿਸਕ
hard disk crash,ਹਾਰਡ ਡਿਸਕ ਕਰੈਸ਼
hard error,ਸਖ਼ਤ ਗਲਤੀ
hardware flow control,ਹਾਰਡਵੇਅਰ ਵਹਾਅ ਕੰਟਰੋਲ
harmonic,ਹਾਰਮੋਨਿਕ
harmonic mean,ਹਾਰਮੋਨਿਕ ਮਤਲਬ
hash,ਹੈਸ਼
hash diagram,ਹੈਸ਼ ਚਿੱਤਰ
hash table,ਹੈਸ਼ ਟੇਬਲ
hashing technique,ਹੈਸ਼ਿੰਗ ਤਕਨੀਕ
header,ਸਿਰਲੇਖ
heap,ਢੇਰ
heap sort,ਢੇਰ ਲੜੀਬੱਧ
help,ਮਦਦ ਕਰੋ
help screen,ਮਦਦ ਸਕਰੀਨ
helpnet,ਹੈਲਪਨੈੱਟ
hertz,ਹਰਟਜ਼
heuristic,ਖੋਜੀ
heuristic method,heuristic ਢੰਗ
hexadecimal numbers,ਹੈਕਸਾਡੈਸੀਮਲ ਨੰਬਰ
hidden line,ਲੁਕਵੀਂ ਲਾਈਨ
hierarchical data base,ਲੜੀਵਾਰ ਡਾਟਾ ਬੇਸ
hierarchical file system,ਲੜੀਵਾਰ ਫਾਇਲ ਸਿਸਟਮ
hierarchical topography,ਲੜੀਵਾਰ ਟੌਪੋਗ੍ਰਾਫੀ
high level language,ਉੱਚ ਪੱਧਰੀ ਭਾਸ਼ਾ
high memory area,ਉੱਚ ਮੈਮੋਰੀ ਖੇਤਰ
high performance,ਉੱਚ ਪ੍ਰਦਰਸ਼ਨ
hit,ਹਿੱਟ
hit rate,ਹਿੱਟ ਰੇਟ
hit ratio,ਹਿੱਟ ਅਨੁਪਾਤ
hole,ਮੋਰੀ
home directory,ਘਰ ਦੀ ਡਾਇਰੈਕਟਰੀ
home page,ਮੁੱਖ ਪੰਨਾ
homogeneous coordinate,ਸਮਰੂਪ ਤਾਲਮੇਲ
hop,ਹੌਪ
hop count,ਹੌਪ ਗਿਣਤੀ
horn,ਸਿੰਗ
host computer,ਹੋਸਟ ਕੰਪਿਊਟਰ
host computer,ਹੋਸਟ ਕੰਪਿਊਟਰ
host language,ਮੇਜ਼ਬਾਨ ਭਾਸ਼ਾ
hot key,ਗਰਮ ਕੁੰਜੀ
hyper text markup language (HTML),ਹਾਈਪਰ ਟੈਕਸਟ ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ (HTML)
hypothesis,ਪਰਿਕਲਪਨਾ
I pod,ਮੈਂ ਪੋਡ
I/O buffer,I/O ਬਫਰ
I/O port,I/O ਪੋਰਟ
I/O unit,I/O ਯੂਨਿਟ
identifier,ਪਛਾਣਕਰਤਾ
identity,ਪਛਾਣ
image,ਚਿੱਤਰ
image sensor,ਚਿੱਤਰ ਸੂਚਕ
impact printer,ਪ੍ਰਭਾਵ ਪ੍ਰਿੰਟਰ
impedence,ਰੁਕਾਵਟ
imperative programme language,ਜ਼ਰੂਰੀ ਪ੍ਰੋਗਰਾਮ ਭਾਸ਼ਾ
imperative statement,ਜ਼ਰੂਰੀ ਬਿਆਨ
implicit address,ਅਟੱਲ ਪਤਾ
impossible event,ਅਸੰਭਵ ਘਟਨਾ
inactive node,ਅਕਿਰਿਆਸ਼ੀਲ ਨੋਡ
inconsistency,ਅਸੰਗਤਤਾ
increment,ਵਾਧਾ
index,ਸੂਚਕਾਂਕ
index data item,ਸੂਚਕਾਂਕ ਡਾਟਾ ਆਈਟਮ
index file,ਇੰਡੈਕਸ ਫਾਈਲ
index register,ਸੂਚਕਾਂਕ ਰਜਿਸਟਰ
index sequential,ਸੂਚਕਾਂਕ ਕ੍ਰਮਵਾਰ
indexed addressing,ਇੰਡੈਕਸਡ ਐਡਰੈਸਿੰਗ
indexed language,ਸੂਚੀਬੱਧ ਭਾਸ਼ਾ
indexed sequence file,ਇੰਡੈਕਸਡ ਕ੍ਰਮ ਫਾਈਲ
indexed sequential sccess method (ISAM),ਇੰਡੈਕਸਡ ਕ੍ਰਮਵਾਰ ਸਕੈਸ ਵਿਧੀ (ISAM)
indirect addressing,ਅਸਿੱਧੇ ਸੰਬੋਧਨ
Informatics,ਸੂਚਨਾ ਵਿਗਿਆਨ
Information,ਜਾਣਕਾਰੀ
information bit,ਜਾਣਕਾਰੀ ਬਿੱਟ
information management,ਜਾਣਕਾਰੀ ਪ੍ਰਬੰਧਨ
information management system (IMS),ਸੂਚਨਾ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ (IMS)
information retrieval,ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤੀ
information system,ਜਾਣਕਾਰੀ ਸਿਸਟਮ
information technology (IT),ਸੂਚਨਾ ਤਕਨਾਲੋਜੀ (IT)
infrastructure management,ਬੁਨਿਆਦੀ ਢਾਂਚਾ ਪ੍ਰਬੰਧਨ
Inheritance,ਵਿਰਾਸਤ
inherited error,ਵਿਰਾਸਤ ਵਿੱਚ ਮਿਲੀ ਗਲਤੀ
Initial,ਸ਼ੁਰੂਆਤੀ
initial address,ਸ਼ੁਰੂਆਤੀ ਪਤਾ
initial state,ਸ਼ੁਰੂਆਤੀ ਸਥਿਤੀ
Initialization,ਸ਼ੁਰੂਆਤ
ink jet printer,ਸਿਆਹੀ ਜੈੱਟ ਪ੍ਰਿੰਟਰ
Innumerable,ਅਣਗਿਣਤ
i-node table,i-ਨੋਡ ਟੇਬਲ
inoperable time,ਅਯੋਗ ਸਮਾਂ
input buffer register,ਇੰਪੁੱਟ ਬਫਰ ਰਜਿਸਟਰ
input output processor (I/O processor),ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਪ੍ਰੋਸੈਸਰ (I/O ਪ੍ਰੋਸੈਸਰ)
input output register (I/O register),ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਰਜਿਸਟਰ (I/O ਰਜਿਸਟਰ)
input output statement (I/O statement),ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਸਟੇਟਮੈਂਟ (I/O ਸਟੇਟਮੈਂਟ)
input/output (I/O),ਇਨਪੁਟ/ਆਊਟਪੁੱਟ (I/O)
input/output buffer (I/O buffer),ਇਨਪੁਟ/ਆਊਟਪੁੱਟ ਬਫਰ (I/O ਬਫਰ)
input/output device (I/O device),ਇਨਪੁਟ/ਆਊਟਪੁੱਟ ਡਿਵਾਈਸ (I/O ਡਿਵਾਈਸ)
Insert,ਪਾਓ
insertion sort,ਸੰਮਿਲਨ ਲੜੀਬੱਧ
installation time,ਇੰਸਟਾਲੇਸ਼ਨ ਵਾਰ
Instance,ਉਦਾਹਰਨ
Instruction,ਹਦਾਇਤ
instruction counter,ਹਦਾਇਤ ਕਾਊਂਟਰ
instruction cycle,ਹਦਾਇਤ ਚੱਕਰ
instruction set,ਹਦਾਇਤ ਸੈੱਟ
integer programming,ਪੂਰਨ ਅੰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
integer variable,ਪੂਰਨ ਅੰਕ ਵੇਰੀਏਬਲ
integrated modem,ਏਕੀਕ੍ਰਿਤ ਮਾਡਮ
integrated services digital network (ISDN),ਏਕੀਕ੍ਰਿਤ ਸੇਵਾਵਾਂ ਡਿਜੀਟਲ ਨੈੱਟਵਰਕ (ISDN)
Integrity,ਇਮਾਨਦਾਰੀ
intelligent controller,ਬੁੱਧੀਮਾਨ ਕੰਟਰੋਲਰ
intelligent terminal,ਬੁੱਧੀਮਾਨ ਟਰਮੀਨਲ
inter block,ਅੰਤਰ ਬਲਾਕ
inter block gap,ਅੰਤਰ ਬਲਾਕ ਅੰਤਰ
inter communication system,ਅੰਤਰ ਸੰਚਾਰ ਸਿਸਟਮ
Interaction,ਗੱਲਬਾਤ ਕਰਨੀ
interactive graphics,ਇੰਟਰਐਕਟਿਵ ਗਰਾਫਿਕਸ
interactive keyboard printer,ਇੰਟਰਐਕਟਿਵ ਕੀਬੋਰਡ ਪ੍ਰਿੰਟਰ
intercom service,ਇੰਟਰਕਾਮ ਸੇਵਾ
Interface,ਇੰਟਰਫੇਸ
Interleaving,ਇੰਟਰਲੀਵਿੰਗ
intermediate buffer,ਵਿਚਕਾਰਲੇ ਬਫਰ
internal block,ਅੰਦਰੂਨੀ ਬਲਾਕ
internal communication,ਅੰਦਰੂਨੀ ਸੰਚਾਰ
internal fragmentation,ਅੰਦਰੂਨੀ ਵਿਖੰਡਨ
internal memory,ਅੰਦਰੂਨੀ ਮੈਮੋਰੀ
internal sort,ਅੰਦਰੂਨੀ ਲੜੀ
internal timer,ਅੰਦਰੂਨੀ ਟਾਈਮਰ
international organization for standardization (ISO),ਮਾਨਕੀਕਰਨ ਲਈ ਅੰਤਰਰਾਸ਼ਟਰੀ ਸੰਗਠਨ (ISO)
international technical support organization,ਅੰਤਰਰਾਸ਼ਟਰੀ ਤਕਨੀਕੀ ਸਹਾਇਤਾ ਸੰਗਠਨ
Internet,ਇੰਟਰਨੈੱਟ
internet engineering task force (IETF),ਇੰਟਰਨੈਟ ਇੰਜੀਨੀਅਰਿੰਗ ਟਾਸਕ ਫੋਰਸ (IETF)
internet explorer,ਇੰਟਰਨੈੱਟ ਐਕਸਪਲੋਰਰ
internet hunt,ਇੰਟਰਨੈੱਟ ਦੀ ਭਾਲ
internet monthly report,ਇੰਟਰਨੈੱਟ ਮਾਸਿਕ ਰਿਪੋਰਟ
internet packet exchange,ਇੰਟਰਨੈਟ ਪੈਕੇਟ ਐਕਸਚੇਂਜ
internet protocol (IP),ਇੰਟਰਨੈੱਟ ਪ੍ਰੋਟੋਕੋਲ (IP)
internet protocol remove (IP),ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਹਟਾਓ (ਆਈਪੀ)
internet relay chat (IRC),ਇੰਟਰਨੈੱਟ ਰੀਲੇਅ ਚੈਟ (IRC)
internet service provider,ਇੰਟਰਨੈੱਟ ਸੇਵਾ ਪ੍ਰਦਾਤਾ
internet services list,ਇੰਟਰਨੈਟ ਸੇਵਾਵਾਂ ਦੀ ਸੂਚੀ
internet society,ਇੰਟਰਨੈੱਟ ਸਮਾਜ
internet tools,ਇੰਟਰਨੈੱਟ ਟੂਲ
internet working,ਇੰਟਰਨੈੱਟ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ
internet working,ਇੰਟਰਨੈੱਟ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ
Interpolation,ਇੰਟਰਪੋਲੇਸ਼ਨ
Interpret,ਵਿਆਖਿਆ ਕਰੋ
Interpreter,ਦੁਭਾਸ਼ੀਏ
interprocess communication,ਇੰਟਰਪ੍ਰੋਸੈੱਸ ਸੰਚਾਰ
Interrupt,ਵਿਘਨ
interrupt handler,ਰੁਕਾਵਟ ਹੈਂਡਲਰ
interrupt mask,ਰੁਕਾਵਟ ਮਾਸਕ
interrupt signal,ਰੁਕਾਵਟ ਸਿਗਨਲ
interrupt vector,ਰੁਕਾਵਟ ਵੈਕਟਰ
Interruption,ਰੁਕਾਵਟ
Intersect,ਕੱਟਦੇ ਹਨ
Intranet,ਇੰਟਰਾਨੈੱਟ
Invariant,ਅਸਥਿਰ
inventory master file,ਇਨਵੈਂਟਰੀ ਮਾਸਟਰ ਫਾਈਲ
inverse multiplexer,ਉਲਟ ਮਲਟੀਪਲੈਕਸਰ
inverse scanning,ਉਲਟ ਸਕੈਨਿੰਗ
inverted file,ਉਲਟ ਫਾਇਲ
inverted list file,ਉਲਟ ਸੂਚੀ ਫਾਇਲ
inverted page table,ਉਲਟਾ ਪੰਨਾ ਸਾਰਣੀ
Inverter,ਇਨਵਰਟਰ
internet working,ਇੰਟਰਨੈੱਟ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ
Interpolation,ਇੰਟਰਪੋਲੇਸ਼ਨ
Interpret,ਵਿਆਖਿਆ ਕਰੋ
Interpreter,ਦੁਭਾਸ਼ੀਏ
interprocess communication,ਇੰਟਰਪ੍ਰੋਸੈੱਸ ਸੰਚਾਰ
Interrupt,ਵਿਘਨ
interrupt handler,ਰੁਕਾਵਟ ਹੈਂਡਲਰ
interrupt mask,ਰੁਕਾਵਟ ਮਾਸਕ
interrupt signal,ਰੁਕਾਵਟ ਸਿਗਨਲ
interrupt vector,ਰੁਕਾਵਟ ਵੈਕਟਰ
Interruption,ਰੁਕਾਵਟ
Intersect,ਕੱਟਦੇ ਹਨ
Intranet,ਇੰਟਰਾਨੈੱਟ
Invariant,ਅਸਥਿਰ
inventory master file,ਇਨਵੈਂਟਰੀ ਮਾਸਟਰ ਫਾਈਲ
inverse multiplexer,ਉਲਟ ਮਲਟੀਪਲੈਕਸਰ
inverse scanning,ਉਲਟ ਸਕੈਨਿੰਗ
inverted file,ਉਲਟ ਫਾਇਲ
inverted list file,ਉਲਟ ਸੂਚੀ ਫਾਇਲ
inverted page table,ਉਲਟਾ ਪੰਨਾ ਸਾਰਣੀ
Inverter,ਇਨਵਰਟਰ
job management,ਨੌਕਰੀ ਪ੍ਰਬੰਧਨ
job oriented language,ਨੌਕਰੀ-ਮੁਖੀ ਭਾਸ਼ਾ
job priority,ਨੌਕਰੀ ਦੀ ਤਰਜੀਹ
job scheduling,ਨੌਕਰੀ ਦੀ ਸਮਾਂ-ਸਾਰਣੀ
job sequencing,ਨੌਕਰੀ ਦੀ ਲੜੀ
job table,ਨੌਕਰੀ ਦੀ ਸਾਰਣੀ
join (JOIN),ਸ਼ਾਮਲ ਹੋਵੋ (ਸ਼ਾਮਲ ਹੋਵੋ)
joint photographic group (jpg),ਸੰਯੁਕਤ ਫੋਟੋਗ੍ਰਾਫਿਕ ਗਰੁੱਪ (jpg)
Journal,ਰਸਾਲਾ
joy stick,ਖੁਸ਼ੀ ਦੀ ਸੋਟੀ
Judgement,ਨਿਰਣਾ
Jump,ਛਾਲ ਮਾਰੋ
jump instruction,ਛਾਲ ਮਾਰਨ ਦੀ ਹਦਾਇਤ
Jumper,ਜੰਪਰ
Junction,ਜੰਕਸ਼ਨ
Junk,ਜੰਕ
Justification,ਜਾਇਜ਼ਤਾ
k bytes,k ਬਾਈਟ
karnaugh map,karnaugh ਨਕਸ਼ਾ
karnaugh map,karnaugh ਨਕਸ਼ਾ
KB (Kilo Byte),KB (ਕਿਲੋ ਬਾਈਟ)
Kernel,ਕਰਨਲ
kernel mode,ਕਰਨਲ ਮੋਡ
Kerning,ਕੇਰਨਿੰਗ
Key,ਕੁੰਜੀ
key board,ਕੁੰਜੀ ਬੋਰਡ
key bounce,ਕੁੰਜੀ ਉਛਾਲ
key click,ਕੁੰਜੀ ਕਲਿੱਕ
key compression,ਕੁੰਜੀ ਕੰਪਰੈਸ਼ਨ
key disk,ਕੁੰਜੀ ਡਿਸਕ
key encryption,ਕੁੰਜੀ ਇਨਕ੍ਰਿਪਸ਼ਨ
key field,ਕੁੰਜੀ ਖੇਤਰ
key file,ਕੁੰਜੀ ਫਾਇਲ
key frame,ਕੁੰਜੀ ਫਰੇਮ
key management,ਕੁੰਜੀ ਪ੍ਰਬੰਧਨ
key pad,ਕੁੰਜੀ ਪੈਡ
key pad,ਕੁੰਜੀ ਪੈਡ
key phrase,ਮੁੱਖ ਵਾਕਾਂਸ਼
key pulse,ਕੁੰਜੀ ਨਬਜ਼
key punch,ਕੁੰਜੀ ਪੰਚ
key sorting,ਕੁੰਜੀ ਲੜੀਬੱਧ
key stroke,ਕੁੰਜੀ ਸਟਰੋਕ
key to address transformation,ਪਤਾ ਪਰਿਵਰਤਨ ਲਈ ਕੁੰਜੀ
key to disk,ਡਿਸਕ ਦੀ ਕੁੰਜੀ
key to floppy,ਫਲਾਪੀ ਲਈ ਕੁੰਜੀ
key to tape,ਟੇਪ ਦੀ ਕੁੰਜੀ
key word,ਮੁੱਖ ਸ਼ਬਦ
Kick,ਕਿੱਕ
Kill,ਮਾਰ
Kilobit,ਕਿਲੋਬਿਟ
Knots,ਗੰਢਾਂ
knowledge based information services,ਗਿਆਨ ਅਧਾਰਤ ਜਾਣਕਾਰੀ ਸੇਵਾਵਾਂ
knowledge discovery,ਗਿਆਨ ਦੀ ਖੋਜ
knowledge discovery database (KDD),ਗਿਆਨ ਖੋਜ ਡੇਟਾਬੇਸ (KDD)
knowledge engineering,ਗਿਆਨ ਇੰਜੀਨੀਅਰਿੰਗ
knowledge management,ਗਿਆਨ ਪ੍ਰਬੰਧਨ
knowledge worker,ਗਿਆਨ ਕਰਮਚਾਰੀ
Lan adapter,ਲੈਨ ਅਡਾਪਟਰ
Lan server,ਲੈਨ ਸਰਵਰ
LAN workplace,LAN ਕੰਮ ਵਾਲੀ ਥਾਂ
Landscape,ਲੈਂਡਸਕੇਪ
Landscape,ਲੈਂਡਸਕੇਪ
Language,ਭਾਸ਼ਾ
language interpreter,ਭਾਸ਼ਾ ਅਨੁਵਾਦਕ
language processor,ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ
language translator,ਭਾਸ਼ਾ ਅਨੁਵਾਦਕ
Laptop,ਲੈਪਟਾਪ
large scale integration (lsi),ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਏਕੀਕਰਣ (lsi)
large scale integration (LSI),ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਏਕੀਕਰਣ (LSI)
Laser,ਲੇਜ਼ਰ
