Hindi,English
संदेश खंडक,Message block
संदेश चयकन,Message buffering
संदेश परिपथ,Message circuit
संदेश परिपथ रव,Message circuit  Noise
संदेश नियंत्रण पताका,Message control  Flag
संदेश आँकड़ा समुच्चय,Message data set
संदेश प्रदर्श कन्सोल,Message display  Console
संदेश त्रुटि अभिलेख,Message error  Record
संदेश विनिमय,Message exchange
संदेश क्षेत्र,Message field
संदेश संरूप,Message format
संदेश प्रवेशिका,Message header
संदेश विधा,Message mode
संदेश अंकन,Message numbring
संदेश क्रमवरण,Message polling
संदेश संसाधन क्रमादेश,Message  Processing  Program
संदेश पंक्ति,Message queue
संदेश अनुमार्गण,Message routing
संदेश अभिग्राही,Message sink  (= Message  Receiver)
संदेश स्रोत,Message source
संदेश स्विच,Message switch
संदेश स्विचन,Message switching
संदेश स्विचन केंद्र,Message switching  Centre
संदेश स्विचन जालक्रम,Message switching  Network
संदेश दूर-संचार सेवा,Message telecommunication
संदेश पाठ्यांश,Message text
संदेश स्थानांतरण भाग,Message transfer  Part
संदेश प्रेषण,Messaging
अधिकोड-अंतरक,Meta assembler
अधि-अनुभाषण,Meta compilation
अधि-अनुभाषक,Meta compiler
अधिभाषा,Meta language
धात्विक सुविधा अंतक,Metallic facility  Terminal
अधितंत्र,Metasystem
सूक्ष्म परिपथ विलगन,Microcircuit  Isolation
माइक्रोकोबोल,Microcobol
सूक्ष्म कूट,Micro code
सूक्ष्म अभिकलित्र,Microcomputer
सूक्ष्म अभिकलित्र घटक,Microcomputer  Component
सूक्ष्म अभिकलित्र विकास तंत्र,Microcomputer  Development  System
सूक्ष्म अभिकलित्र शब्द संसाधन,Microcomputer  Word processing
सूक्ष्म नियंत्रक,Micro controller
सूक्ष्म चक्र,Microcycle
सूक्ष्म इलेक्ट्रॉनिकी,Micro electronics
सूक्ष्मिका,Microfiche
माइक्रोफिल्म,Microfilm
सूक्ष्म नम्यिका,Microfloppy
सूक्ष्म प्रवाह संचित्र,Microflowchart
सूक्ष्म रूप पठित्र,Microform reader
सक्ष्म रूप पठित्र प्रतिलिपित्र,Microform reader  Copier
सूक्ष्म रूप पठित्र मुद्रित्र,Microform reader  Printer
सूक्ष्मालेखिकी,Micrographics
सूक्ष्म प्रतिबिंब,Microimage
सूक्ष्म अनुदेश,Micro instruction
सूक्ष्म अनुदेश अनुक्रम,Microinstruction  Sequence
" सूक्ष्म अधिसंसाधित्र , सूक्ष्म बृहत् अभिकलित्र",Micromainframe
सूक्ष्म लघुरूपण,Microminiaturization
सूक्ष्मादेश,Microorder
सूक्ष्म फोटोग्राफ,Microphotograph
सूक्ष्म फोटोग्राफी,Microphotography
सूक्ष्म संसाधन एकक,Microprocessing  Unit
सूक्ष्म संसाधित्र,Microprocessor
सूक्ष्म संसाधित्र विश्लेषक,Microprocessor  Analyzer
सूक्ष्म संसाधित्र वास्तुकला,Microprocessor  Architecture
सूक्ष्म संसाधित्र द्वयंक कतली,Microprocessor bit  Slice
सूक्ष्म संसाधित्र पटलिका,Microprocessor  Chip
सूक्ष्म संसाधित्र अनुभाषक,Microprocessor  Compiler
सूक्ष्म संसाधित्र स्मृति अंतरापृष्ठ,Microprocessor  Memory interface
"सूक्ष्म क्रमादेश, सूक्ष्मादेश",Microprogram
सूक्ष्मादेशी नियंत्रण तर्क,Microprogram  Control logic
सूक्ष्मादेशी नियंत्रण भंडार,Microprogram  Control store
सूक्ष्मादेश क्षेत्र,Microprogram  Field
सूक्ष्मादेश अनुदेश समुच्चय,Microprogram  Instruction set
सूक्ष्मादेशित सूक्ष्म संसाधित्र,Microprogrammed  Microprocessor
सूक्ष्मादेश सूक्ष्म कोडांतरक,Microprogram  Microassembler
सूक्ष्मादेश सूक्ष्म कूट,Microprogram  Microcode
सूक्ष्मादेश अनुक्रमक,Microprogram  Sequencer
सूक्ष्मादेश भंडार,Microprogram  Store
सूक्ष्म अनुक्रम,Microsequence
सूक्ष्म तरंग कड़ी,Microwave link
मध्यम छिद्र,Middle punch
मध्यम सामग्री,Middleware
मध्यम अभिकलित्र,Midicomputer
प्रवासन,Migration
प्रवासन पथ,Migration path
लघु कोडांतरक क्रमादेश,Miniassembler  Program
लघु अभिकलित्र,Minicomputer
लघु अभिकलित्र कोडांतरक,Minicomputer  Assembler
लघु नम्यिका,Minidiskette
लघु नम्मिका,Minifloppy disk
अत्पिष्ठ यंत्र,Minimal machine
अल्पिष्ठ गुणनफल,Minimal product
अल्पिष्ठ योगफल,Minimal sum
अल्पिष्ठ तरु,Minimal tree
अल्पमहिष्ठ क्रियाविधि,Minimax  Procedure
न्यूनतम अभिगम कूटलेखन,Minimum access  Coding
निम्मनतम लागत वितान तरू,Minimum cost Minimum cost  Spanning tree
अल्पतम विलंब क्रमादेशन,Minimum delay  Programming
अल्पतम दूरी कूट,Minimum distance  Code
अल्पतम प्रसूप्ति कूटलेखन,Minimum latency  Coding
गौण नियंत्रण क्षेत्र,Minor control field
गौण चक्र,Minor cycle
गौण वाहक,Minority carrier
गौणतम कुंजी,Minormost key
लघु संरचना,Minor structure
लघु योग,Minor total
गुणद (गुणनयोगपद),Minterm
ऋण पताका,Minus flag
ऋण क्षेत्र,Minus zone
मिप्स,Mips
विविध काल,Miscellaneous  Time
कुभरण,Misfeed
मिस (प्रबंध सूचना तंत्र),MIS (management  Information  System)
कुपंजीपन,Misregistration
अप्राप्ति त्रुटि,Missing error
भूल,Mistake
मिश्रित आधार अंकज पद्धति,Mixed base  Notation
मिश्रित आधार संख्या पद्धति,Mixed base  Number system
मिश्रित आधार संख्यान पद्धति,Mixed base  Numeration  System
मिश्रित विधा व्यंजक,Mixed mode  Expression
मिश्रित मूलांक अंकन पद्धति,Mixed-radix  Notation
मिश्रित मूलांक संख्यान पद्धति,Mixed-radix  numeration  system
मिश्रित मूलांक पद्धति,Mixed radix  System
मिश्रित प्रकार व्यंजक,Mixed type  Expression
स्मरक,Mnemonic
स्मरक पता,Mnemonic address
स्मरक नाम,Mnemonic name
स्मरक संक्रिया कूट,Mnemonic  Operation code
स्मरक प्रतीक,Mnemonic symbol
निदर्श कथन,Model statement
मोडेम गूढ़लेखन युक्ति,Modem encryption  Device
आपरिवर्तन स्तर,Modification level
आपरिवर्तक,Modifier
आपरिवर्तक द्वयंक,Modifier bit
आपरिवर्तक पंजी,Modifier register
आपरिवर्तन अनुदेश,Modify instruction
आपरिवर्तन टिकट,Modify ticket
माडुला,Modula
मापांक अंकगणित,Modular  Arithmetic
मापांक गणित,Modular counter
प्रतिरूपकता,Modularity
प्रतिरूपक क्रमादेशन,Modular  Programming
माडुलक-विमाडुलक,Modulater  Demodulater
माडुलन दर,Modulation rate
प्रतिरूपक विनिर्देश,Module  Specification
एक-अक,Monadic
एक-अक बूलीय संकारक,Monadic boolean  Operator
एक-अक संक्रिया,Monadic operation
एक-अक संकारक,Monadic operator
क्रमादेश माऑनिटरन,Monitoring of  Programs
मॉनिटरन क्रमादेश,Monitoring  Program
मॉनिटर मुद्रित्र,Monitor printer
मॉनिटर क्रमादेश,Monitor program
मॉनिटर एकक,Monitor unit
मॉनिटर कन्सोल,Monnitor console
एकाथार एकीकृत परिपथ,Monolithic  Integrated circuit
एकाधार भंडारण,Monolithic storage
एकाधार प्रौधोगिकी,Monolithic  Technology
एकस्थितिक,Monostable
एकस्थितिक बहुकंपित्र,Monostable  Multivibrater
एकस्थितिक प्रवर्तक परिपथ,Monostable trigger  Circuit
रूपिम,Morpheme
आकारिता,Morphism
सार्थकतम द्वि-अंक,Most significant bit
सार्थकतम संप्रतीक,Most significant  Character
उद्गम पटल,Mother board
उद्गम पंजी,Mother register
आरोह,Mount
आरोह गुण,Mount attribute
"अंतरण, चाल",Move
संचलन संचिका,Movement file
गतिमान माध्य विधि,Moving average  Method
बहु-अभिगम तंत्र,Multiaccess system
बहु-पता आह्वान,Multiaddress  Calling
बहु-पता आह्वान सुदिधा,Multiaddress  Calling facility
बहु-पता अनुदेश,Multiaddress  Instruction
बहुवी,Multiaspect
बहुबस,Multibus
बहु पटलिका,Multichip
बहुविम सारणी,Multidimensional  Array
बहुविम भाषा,Multidimensional  Language
बहुप्रांत जालक्रम,Multidomain  Network
बहुपाती लाइन,Multidrop line
बहु अवयव द्विध्रुव ऐन्टेना,Multielement  Dipole antenna
बहु आवृति स्पंदन,Multifrequency  Pulsing
बहु आवृत्ति दाब बटन सेट,Multifrequency  Pushbutton set
बहु आवृत्ति अभिग्राही,Multifrequency  Receiver
बहु आवृत्ति संकेत,Multifrequency  Signal
बहु आवृत्ति अंतक,Multifrequency  Terminal
बहुकार्य तंत्र,Multifunction  System
बहुकार्य प्रचालन,Multijob operation
बहुपरत युक्ति,Multilayer device
बहुस्तर पता,Multilevel address
बहुस्तर स्मृति,Multilevel memory
बहुस्तर सुरक्षा,Multilevel security
बहुस्तर उपनेमका,Multilevel  Subroutine
बहु शृंखलित,Multilinked
बहु माध्यम डाक,Multimedia mail
बहुविधा गणित्र,Multimode  Counter
बहु पारक छाँट,Multipass sort
बहु अभिगम,Multiple access
बहुपता अनुदेश,Multiple address  Instruction
बहु नियतन,Multiple  Assignment
बहु शृंखला,Multiple chain
बहुसंबंधक,Multiple connector
बहु घोषणा,Multiple  Declaration
बहुप्रांत जालक्रम,Multiple domain  Network
बहुकार्य संसाधन,Multiple job  Processing
बहुलंबाई कार्यान्वयन,Multiple length  Working
बहु संक्रिया,Multiple operation
बहुबिंदु लाइन,Multiple point line
बहु परिशुद्धि,Multiple precision
बहु क्रमादेशन,Multiple  Programming
बहु छिद्रण,Multiple punching
बहु समाश्रयण निदर्श,Multiple  Regression model
बहु अनुमार्गण,Multiple routing
बहु कार्य प्रबंध,Multiple task  Management
बहु उपयोगिता,Multiple utility
बहुमानी तर्क,Multiple valued  Logic
बहु संकेतन आँकड़ा अंतक,Multiplex data  Terminal
बहुसंकेतित बस,Multiplexed bus
बहुभाजित संक्रिया,Multiplexed  Operation
बहुसंकेतक,Multiplexer
बहुसंकेतक अनुकार,Multiplexer  Simulation
"बहुसंकेतन, बहुभाजन",Multiplexing
बहुभागी कड़ी,Multiplex link
बहुभागी विधा,Multiplex mode
बहुभागी संक्रिया,Multiplex  Operation
गुणक खंड,Multiplier factor
गुणक भागफल पंजी,Multiplier quotient  Register
परिकलन पंच,Multiplying punch  (= Calculating  Punch)
बहु बिंदु परिपथ,Multipoint circuit
बहु बिंदु कड़ी,Multipoint link
बहु बिंदु जालक्रम,Multipoint  Network
बहु प्राथमिकता,Multipriority
बहु संसाधन,Multiprocessing
बहु संसाधन पद्धति,Multiprocessing  System
बहु संसाधित्र,Multiprocessor
बहु संसाधित्र अंतःपत्रक,Multiprocessor Interleaving
बहु क्रमादेशन,Multiprogramming
बहु क्रमादेशन स्मृति रक्षण,Multiprogramming  Memory protect
बहु क्रमादेशन पद्धति,Multiprogramming  System
बहु रील शाटन,Multireel sorting
बहु वलय संचिका,Multiring file
बहु नियोजन निजी लाइन,Multischedule  Private line
बहु केंद्र,Multistation
बहु कार्य प्रचालन,Multitask  Operation
बहु सूत्रण,Multithreading
बहु एकक संसाधित्र,Multiunit  Processor
बहु उपयोक्ता पद्धति,Multiuser system
बहुमानी तर्क,Multivalued logic
बहुकंपित्र,Multivibrater
बहुधा खोज तरू,Multiway search  Tree
परस्पर अपवर्जन,Mutual exclusion
परस्पर सूचना,Mutual  Information
परस्पर युग्म धारिता,Mutual pair  Capacitance
तथा पूरक',NAND
तथा पूरक' अवयव,NAND element
तथा पूरक' फलन,NAND function
तथा पूरक' संक्रिया,NAND operation
नैनो संसाधित्र,Nano processor
नैनो क्रमादेश भंडार,Nanoprogram  Store
संकीर्ण बैंड,Narrow band
देशीय संप्रतीक,National character
देशीय आवश्यकता,National  Requirement
देशीय संलग्नता,Native attachment
प्राकृत कूट,Native code
प्राकृत अनुभाषक,Native compiler
प्राकृतिक द्वि-आधारी,Natural binary
प्राकृतिक फलन जनित्र,Natural function  Generator
प्राकृतिक भाषा,Natural language
प्राकृतिक भाषा-तंत्र,Natural language  System
सूई,Needle
निषेध क्रिया,Negate
ऋणात्मक प्रविष्टि,Negative entry
ऋणात्मक पुनर्भरण,Negative feedback
विलोम तर्क,Negative logic
विलोम वास्तविक तर्क,Negative true logic
सूचना एन्ट्रॉपी,Negentropy
अथवा पूरक' संक्रिया,NEITHER-NOR  Operation (NOR--  Operation)
नेपर,Neper
नीडित समादेश सूची,Nested command  List
नीडित स्थूलादेश,Nested macros
नीडन स्तर,Nesting level
नीडन भंडार,Nesting store
जालक्रम संरचना,Net structure
जालक्रम अभिगम नियंत्रण,Network access  Control
जालक्रम अभिगम यंत्र,Network access  Machine
जालक्रम अभिगम मूल्यन,Network access  Pricing
जालक्रम अनुरूप,Network analog
जालक्रम विश्लेषित्र,Network analyzer
जालक्रम अनुप्रयोग,Network  Application
जालक्रम स्थापत्यकला,Network  Architecture
जालक्रम बोध,Network  Awareness
जालक्रम घटक,Network  Component
जालक्रम संकुलता,Network  Congestion
जालक्रम अचर,Network constant
जालक्रम नियंत्रण विधा,Network control  Mode
जालक्रम नियंत्रण प्रावस्था,Network control  Phase
जालक्रम नियंत्रण क्रमादेश जनन,Network control  Program  Generation
जालक्रम नियंत्रण संकेतन एकक,Network control  Signalling unit
जालक्रम आँकड़ा संचय प्रणाली,Network database  System
जालक्रम अग्रांत्य,Network front end
जालक्रम समेकन,Network  Integration
जालक्रम समेकता,Network integrity
जालक्रम अंतःसंबंधन,Network  Interconnection
जालक्रम अंतरापृष्ठ यंत्र,Network interface  Machine
जालक्रम परत,Network layer
जालक्रम भार विश्लेषण,Network load  Analysis
जालक्रम आसंधि,Network node
जालक्रम संकारक,Network operator
जालक्रम पथ,Network path
जालक्रम संद्वार,Network port
जालक्रम सिद्धांत,Network theory
जालक्रम काल मापन,Network timing
जालक्रम सांस्थितिकी,Network toplogy
जालक्रम कल्पित अंतक,Network virtual  Terminal
उदासीन भूमीयन,Neutral ground
उदासीन रिले,Neutral relay
उदासीन संचरण,Neutral  Transmission
नव निवेश पंक्ति,New input queue
नई पंक्ति संप्रतीक,New line character
नया संकुल,New pack
"नया तुल्यक, तुल्यकालिक संप्रतीक",New synch
ग्रांथि,Nexus
"चतुःद्धयंक, निबल",Nibble
निकल विलंब लाइन,Nickel delay line
अंत्य सूचक,Nil pointer
नव-पूरक,Nine's complement
नब्बे स्तंभ पत्रक,Ninety column  Card
निप,NIP
कन्सोल निष्क्रिय प्रतिबंध,No-consoles  Condition
रव अभिलक्षण,Noise  Characteristic
रव कारक,Noise factor
रव शामक,Noise killer
रव स्तर,Noise lavel
रवहीन कूटलेखन,Noiseless coding
रव उपांत,Noise margin
रव अनुक्रम,Noise sequence
रव स्रोत,Noise source
रव ताप,Noise temperature
रवयुक्त विधा,Noisy mode
तर्क संगत विस्थापन,Non-arithmetic  Shift (= logical  Shift)
द्धि-आधारीतर तर्क,Non binary logic
अकूटलिखित आलेखिकी,Non-coded  Graphics
असंसक्त पूल,Non-coherent  Bundle
असंसक्त माहुलन तंत्र,Non-coherent  Modulation  System
असंहत,Non-compact
तथापूरक,Non-conjunction
प्रकीर्ण भंडारण,Non- connected  Storage
अनासन्न मद,Non contiguous  Item
आँकड़ा समुच्चय निरपेक्ष समयायोजन,Non data set  Clocking
अविनाशकारी प्रसंकेतक,Non-destructive  Cursor
अविनाशकारी पठन,Non-destructive  Read
अविनाशकारी पठन संक्रिया,Non-destructive  Read operation
अविनाशारी पठन,Non destructive  Read-out
अनिर्धारिता,Non-determinism
अनिधरिणात्मक स्वचल प्ररूप,Non-deterministic  Automata
गैर डायल ट्रंक,Non dial trunk
अथवा पूरक,Non-disjunction
अतुल्यता,Non equivalence
अतुल्यता द्वार,Non equivalence  Gate
अतुल्यता संक्रिया,Non equivalence  Operation
अतुल्यता अवयव,Non-equivalency  Element
अव्यामार्जनीय माध्यम,Non-erasable  Medium
अव्यामार्जनीय क्रमादेश्य युक्ति,Non-erasable  Programmable  Device
अव्यामार्जनीय भंडारण,Non-erasable  Storage
अपलायन कुंजी,Non-escaping key
अनिष्पाद्य कथन,Non-executable  Statement
अपदानुक्रमिक गुच्छ विश्लेषण,Non-hierarchical cluster analysis
असंघट्ट मुद्रित्र,Non-impact printer
अन्योन्यक्रियाहीन,Non-interactive
अरैखिक विरूपण,Non-linear  Distortion
अरैखिक इष्टतमीकरण,Non-linear  Optimization
अरैखइक प्रोग्रामन,Non-linear  Programming
अरैखिक समाश्रयण निदर्श,Non-linear  Regression model
अभारणीय संप्रतीक समुच्चय,Non-loadable  Character set
अभारित लाइन,Non-loaded line
अतालकन,Non-locking
अप्रतिचित्रण विधा,Non-mapping  Mode
स्मृति संदर्भेतर अनुदेश,Non-memory  Reference  Instruction
ऋणेतर संख्या,Non-negative  Number
संक्रियाहीन अनुदेश,Non-operation  Instruction
पूर्वरिक्तेतर नियतन,Non-preemptive  Allocation
अप्रक्रियात्मक भाषा,Non-procedural  Language
प्रक्रिया मूलकेतर भाषा,Non-procedure  Oriented  Language
अनुत्पादी क्रमवरण,Non-productive  Poll
निम्नतम प्राथमिकता कार्य,Non-productive  Task
अक्रमादेशित विराम,Non-programmed  Halt
वास्तविक कालेतर संसाधन,Non-real-time  Processing
पुनः अप्राप्त त्रुटि,Non-recoverable  Error
अपरावर्ती मसी,Non-reflective ink
अप्रवासी भाग,Non-resident  Position
पुनः अप्रयोज्य,Non-reusable
युगपदितर संचरण,Non-simultaneous transmission
भंडारणेतर युक्ति,Non-storage device
अस्विचित लाइन,Non-switched line
अस्विचित संबंधन,Non-switching  Connection
अंतकेतर आसंधि,Non-terminal node
अपारगम्य विधा,Non-transparent  Mode
अहासी स्मृति,Non-volatile  Memory
अहासी रैम,Non-volatile RAM
अहासी भंडारण,Non-volatile storage
अभारित कूट,Non-weighted code
संक्रियाहीन अनुदेश,No-op
संक्रियाहीन अनुदेश,No-operation
संक्रियाहीन अनुदेश,NOP instruction
अथवा पूरक',NOR
अथवा पूरक' अवयव,NOR element
अथवा पूरक' फलन,NOR function
अथवा पूरक' द्वार,NOR gate
सामान्य संपर्क,Normal contact
सामान्य दिशा प्रवाह,Normal direction  Flow
प्रसामान्यीकरण,Normalize
प्रसामान्यीकृत युक्ति निर्देशांक,Normalized device  Coordinate
प्रसामान्यीकृत रूप,Normalized form
प्रसामान्यक,Normalizer
सामान्यतः बंद संपर्क,Normally closed  Contact
सामान्यतः खुला संपर्क,Normally open   Contact
सामान्य अनुक्रिया,Normal response
मानक परीक्षण,Normative testing
पूरक',NOT
तथा पूरक',NOT-AND
तथा पूरक' संक्रिया,NOT-AND  Operation
तथापूरक' संक्रिया,NOT-BOTH  Operation (= non  Conjunction)
पूरक' परिपथ,NOT circuit
पूरक' अवयव,NOT element
पूरक' तुल्यता द्वार,NOT equivalence  Gate
पूरक' द्वार,NOT gate
अपवर्जन अवयव,NOT-IF THEN  Element
अपवर्जन,NOT-IF THEN  (= Exclusion)
अपवर्जन द्वार,NOT-IF THEN  Gate
अपवर्जन संक्रिया,NOT-IF THEN  Operation
पूरक' संक्रिया,NOT operation
अथवा पूरक',NOT-OR
अथवा पूरक' संक्रिया,NOT-OR  Operation
मूलांक पूरक,Nought  Complement  (= Radix  Complement)
शून्य अवस्था,Nought state
केंद्रक प्रारंभीकरण क्रमादेश,Nucleus  Initialisation  Program
रिक्ति संप्रतीक,Null character
रिक्ति संप्रतीक रज्जु,Null character  String
शून्य चक्र,Null cycle
शून्यधारा संसूचक,Null detector
शून्य रेखा,Null line
रिक्ति सूची,Null list (= empty  List)
रिक्ति निर्धारिक मान,Null locator value
रिक्ति अभिलेख,Null record
रिक्त रज्जु,Null string (= Empty string)
रिक्ति निरोध,Nul suppression
संख्या नियंत्रण,Number control
संख्या क्रंचर,Number cruncher
संख्या जनक,Number generator
संख्या समूह,Number group
अंकन योजना,Numbering plan
अंकन योजना क्षेत्र,Numbering plan  Area
संख्या परिसर,Number range
संख्या निरूपण संख्यान,Number  Representation
संख्या निरूपण तंत्र,Number  Representation  System
संख्या अनुक्रम,Number sequence
दूरभाष सेवा,Number service
दूरभाष ऑपरेटर,Number service  Operator
संख्यान पद्धति,Numeration system
संख्यात्मक विश्लेषण,Numerical analysis
संख्यात्मक कूट,Numerical code
संख्यात्मक नियंत्रण,Numerical control
संख्यात्मक आँकड़े,Numerical data
संख्यात्म रैखिक बीजगणित,Numerical linear  Algebra
संख्यात्मक स्थायित्व,Numerical stability
संख्या टेप,Numerical tape
संख्यांक परमाण्विक प्रतीक,Numeric atomic  Symbol
संख्यांक पश्चीयन संप्रतीक,Numeric  Back-space  Character
संख्यांक द्वि-अंक आँकड़े,Numeric bit data
संख्यांक संप्रतीक,Numeric character
संख्यांक संप्रतीक आँकड़े,Numeric character  Data
संख्यांक संप्रतीक समुच्चय,Numeric character  Set
संख्यांक संप्रतीक उपसमुच्चय,Numeric character  Subset
संख्यांक कूट़,Numeric code
संख्यांक कूटलिखित संप्रतीक समुच्चय,Numeric-coded  Character set
संख्यांक नियंत्रण,Numeric control
संख्यांक आँकड़े,Numeric data
संख्यांक संपादित संप्रतीक,Numeric edited  Character
संख्यांक मद,Numeric item
संख्यांक अक्षर,Numeric literal
संख्यांक पैड,Numeric pad
संख्यांक छिद्रण,Numeric punch
"संख्यात्मक निरूपण, संख्यांक निरूपण",Numeric  Representation
संख्यांक विस्थापन,Numeric shift
संख्यांक निम्नग संप्रतीक,Numeric space  Character
संख्यांक रज्जु,Numeric string
संख्यांक शब्द,Numeric word
"चतुःद्वयंक, निबल",Nybble
नाइक्विस्ट दर,Nyquist rate
अभिलक्ष्यी स्थापत्यकला,Object architecture  (Object-oriented  Architecture)
अभिलक्ष्य कूट,Object code
अभिलक्ष्य कूट संगतता,Object code  Compatibility
अभिलक्ष्य अभिकलित्र,Object computer
अभिलक्ष्यी गड्डी,Object deck
अभिलक्षी परिभाषा,Object definition
उदेश्य फलन,Objective function
अभिलक्ष्य भाषा,Object language
अभिलक्ष्य क्रमादेश संग्रह,Object library
अभिलक्ष्य यंत्र,Object machine
अभिलक्ष्य निदर्श,Object model
अभिलक्ष्य प्रतिरूपक,Object module
अभिलक्ष्य प्रतिरूपक क्रमादेश संग्रह,Object module  Library
अभिलक्ष्यी स्थापत्यकला,Object-oriented  Architecture
अभिलक्ष्यी भाषा,Object oriented  Language
अभिलक्ष्य गड्डी,Object pack
अभिलक्ष्य प्रावस्था,Object phase
अभिलक्ष्य क्रमादेश,Object program
अभिलक्ष्य नेमक,Object routine
अभिलक्ष्य काल,Object time
अष्टाधारी कूट,Octal code
अष्टाधारी अंक,Octal digit
अष्टाधारी संख्या,Octal number
अष्टाधारी संख्या पद्धति,Octal number  System
अष्टाधारी,Octonary
विषम सम जाँच,Odd-even check
विषम सम शब्दकाल,Odd-even word  Time
विषम समता,Odd parity
विषम समता जाँच,Odd parity check
कार्यालय स्वचालन,Office automation
कार्यालय सूचना तंत्र,Office information  System
लाइनेतर,Off-line
लाइनेतर उपकरण,Off-line equipment
लाइनेतर विधा,Off-line mode
लाइनेतर संसाधन,Off-line processing
लाइनेतर भंडारण,Off-line storage
लाइनेतर तंत्र,Off-line system
लाइनेतर एकक,Off-line unit
ऑफसेट,Offset
"ऑफसेट छिट्रण, ऑफसेट छिद्रित",Offset punch
ऑफसेट चितिकर,Offset stacker
ऑफसेट प्रणाली,Offset system
ऑफसेट चर,Offset variable
खाली समय़,Off-time
उपस्थिति द्वि-अंक,On bit
पटलिका आरूढ़ नियंत्रण तर्क,On-chip control  Logic
उपस्थिति दशा,On condition
मांग तंत्र,On demand system
एक पता,One-address
एक-पता अनुदेश,One-address  Instruction
एक पटलिका,One-chip
एक-विम भाषा,One-dimensional  Language
एक-अवयव,One-element
एकैक,One-for-one
एकैक अनुवाद,One-for-one  Translation
अथवा' द्वार,One gate (=OR  Gate)
एक स्तर पता,One-level address
एक स्तर कूट,One-level code
एक स्तर भंडार,One-level store
एक स्तर उपनेमका,One-level  Subroutine
एक निर्गम,One-output
एक शॉट परिपथ,One-shot circuit
एक चरण संक्रिया,One-stop operation
एकैक कोडांतरण,One to one  Assembler
एकैक फलन,One to one  Function
एकैक आच्छादक फलन,One to one onto  Function
एकदिशिक संचार,One way  Communication
एकदिशिक शृंखलित सूची,One way linked list
एकदिशिक संचरण,One-way  Transmission
एकदिशिक ट्रंक,One-way trunk
" युगपत् , लाइन-आरूढ़",On-line
युगपत् प्रचय संसाधन,On-line batch  Processing
लाइन आरूढ़ संचार,On-line  Communication
लाइन आरूढ़ निदानिकी,On-line diagnostics
लाइन आरूढ़ उपकरण,On-line equipment
लाइन आरूढ़ संशोधन,On-line fly
युगपत् निवेश,On-line input
लाइन आरूढ़ विधा,On-line mode
लाइन आरूढ़ आलेखित्र,On-line plotter
लाइन आरूढ़ संसाधन,On-line processing
लाइन आरूढ़ क्रमादेश विकास,On-line program  Development
लाइन आरूढ़ क्रमादेशन,On-line  Programming
युगपत् खोज,On-line searching
लाइन आरूढ़ भंडारण,On-line storage
युगपत् तंत्र,On-line system
युगपत् अंतक,On-line terminal
युगपत् अंतक परीक्षण,On-line terminal  Test
युगपत् परीक्षण,On-line testing
युगपत् परीक्षण तंत्र,On-line test system
युगपत् एकक,On-line unit
आच्छादक फलन,Onto function
विवृत पताभिगमन,Open addressing
विवृत कूट,Open code
विवृत संग्राही,Open collector
विवृत संग्राही युक्ति,Open collector  Device
विवृत संपर्क टोन,Open contact tone
विवृतांत,Open-ended
विवृतांत लाइन,Open-ended line
विवृत संचिका,Open file
विवृत पाश नियंत्रण,Open loop control
विवृत पाश तंत्र,Open loop system
विवृत अंकन,Open numbering
विवृत नेमका,Open routine
स्वयंसेवी व्यवस्था,Open shop
स्वयंसेवी प्रचालन,Open shop  Operation
विवृत उपनेमका,Open subroutine
विवृत तंत्र,Open system
विवृत तंत्र आंतरसंबंधन,Open systems  Interconnection
विवृत तंत्र आंतर प्रचालन,Open systems  Interworking
"खुला ताल, नग्न तार",Open wire
नग्न तार लाइन,Open-wire line
संकार्य,Operand
संकार्य क्षेत्र,Operand field
प्रचालन विधा,Operate mode
प्रचालन विलंब,Operating delay
प्रचालन परिवेश,Operating  Environment
प्रचालन परिसर,Operating range
प्रचालन अनुपात,Operating ratio
प्रचालन स्थल,Operating space
प्रचालन तंत्र,Operating system
प्रचालन तंत्र फलन,Operating system  Function
प्रचालन अवधि,Operating time
प्रचालन वोल्टता सूचक,Operating voltage  Indicator
" संक्रिया , प्रचालन",Operation
संक्रियात्मक संप्रतीक,Operational   Character
प्रचालनी विधा,Operational mode
संक्रिया चिह्‍न,Operational sign
प्रचालनी एकक,Operational unit
संक्रियात्म शब्द,Operational word
संक्रिया कूट,Operation code
प्रचालन नियंत्रण भाषा,Operation control  Language
प्रचालन नियंत्रण कथन,Operation control  Statement
प्रचालन चक्र,Operation cycle
संक्रिया कूटवाचक,Operation decoder
संक्रिया व्यंजक,Operation  Expression
संक्रिया क्षेत्र,Operation field
संक्रिया संख्या,Operation number
संक्रिया भाग,Operation part
संक्रिया अनुपात,Operation ratio
संक्रिया विज्ञान,Operations analysis  (= Operations  Research)
संक्रिया नियंत्रण,Operations control
संक्रिया बहुकार्य,Operations  Multitask
प्रचालनि काल,Operation time
" प्रचालक, ऑपरेटर , संकारक",Operator
प्रचालन प्राधिकारीकरण अभिलेखा,Operator  Authorization  Record
प्रचालक समादेश,Operator   Command
प्रचालक कन्सोल,Operator console
प्रचालक नियंत्रण भाषा,Operator control  Language
प्रचालक नियंत्रण पट्टिका,Operator control  Panel
आपरेटर त्रुटि,Operator error
आपरेटर मार्गदर्शन कूट,Operator guidance  Code
प्रचालक मध्यवर्ती अनुभाग,Operator  Intervention  Section
ऑपरेटर संदेश,Operator message
ऑपरेटर भाग,Operator part
