Gujarati,Malayalam
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
લશ્કરી રણનીતિ (= વ્યૂહરચના),സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ)
મિલિશિયા,മിലിഷ്യ
મિલિશિયા,മിലിഷ്യ
કુશાસન,തെറ്റായ ഭരണം
લિંક ખૂટે છે,ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു
મિશન,ദൗത്യം
મિશન,ദൗത്യം
મિશન,ദൗത്യം
મિશ્ર જાતિ,മിക്സഡ് റേസ്
આધુનિક ઇતિહાસ,ആധുനിക ചരിത്രം
મોડસ વિવેન્ડી,മോഡസ് വിവണ്ടി
મોનાકિઝમ,മൊണാക്കിസം
રાજા,മൊണാർക്ക്
રાજા,മൊണാർക്ക്
રાજાશાહી,രാജവാഴ്ച
રાજાશાહી,രാജവാഴ്ച
રાજાશાહી,മൊണാർക്കിസ്റ്റ്
રાજાશાહી,രാജവാഴ്ച
મઠ,ആശ്രമം
મઠ,ആശ്രമം
મઠ,ആശ്രമം
સાધુવાદ,സന്യാസം
સાધુવાદ,സന്യാസം
સાધુ,സന്യാസി
માતૃ દેશ,മാതൃരാജ്യം
માતૃભૂમિ,മാതൃഭൂമി
સંસદની માતા,പാർലമെന്റുകളുടെ മാതാവ്
મકરાકર્સ,മുക്കരക്കാർ
મમી,അമ്മാ
મ્યુઝિયમ,മ്യൂസിയം
મસ્કેટ,മസ്കറ്റ്
મસ્કિટિયર,മസ്കറ്റിയർ
મસ્કેટ્રી,മസ്കട്രി
મસ્કેટ્રી,മസ്കട്രി
માસ્ટર માસ્ટર,മസ്റ്റർ മാസ്റ്റർ
મસ્ટર-રોલ,മസ്റ്റർ-റോൾ
મસ્ટર-રોલ,മസ്റ്റർ-റോൾ
વિદ્રોહ,കലാപം
બળવો અધિનિયમ,കലാപ നിയമം
રહસ્ય જહાજ,നിഗൂഢ കപ്പൽ
વર્ણનાત્મક,ആഖ്യാനം
રાષ્ટ્ર,രാഷ്ട്രം
મૂળ,സ്വദേശി
મૂળ રાજ્ય,തദ്ദേശീയ സംസ്ഥാനം
પ્રાકૃતિકતા,പ്രകൃതിവാദം
કુદરતી અધિકારો,സ്വാഭാവിക അവകാശങ്ങൾ
નાઝી,നാസി
નાઝી ક્રાંતિ,നാസി വിപ്ലവം
નાઝીવાદ,നാസിസം
પૂર્વની નજીક,കിഴക്കിനടുത്ത്
હબસી,നീഗ്രോ
નેગ્રોફિલ,നീഗ്രോഫിൽ
નેગ્રોફિલિઝમ,നീഗ്രോഫിലിസം
નેગ્રોફોબિયા,നീഗ്രോഫോബിയ
તટસ્થ,നിഷ്പക്ഷ
તટસ્થ દેશ,നിഷ്പക്ഷ രാജ്യം
નવી ડીલ,പുതിയ കരാർ
નવી દુનિયા,പുതിയ ലോകം
ખાનદાની,കുലീനത
નોબલ,നോബിൾ
નોબલ,നോബിൾ
વિચરતી,നാടോടി
વિચરતી ટોળું,നാടോടിക്കൂട്ടം
વિચરતી,നാടോടിസം
બિન-આક્રમકતા કરાર,ആക്രമണരഹിത ഉടമ്പടി
બિન-આક્રમકતા સંધિ,ആക്രമണരഹിത ഉടമ്പടി
બિન-યુદ્ધરહિત રાજ્ય,യുദ്ധം ചെയ്യാത്ത അവസ്ഥ
અસહકાર,നിസ്സഹകരണം
અસહકાર આંદોલન,നിസ്സഹകരണ പ്രസ്ഥാനം
સામે,ഒബ്ബർ
સામે,ഒബ്ബർ
લોકશાહી (=મોબોક્રસી),ഒക്ലോക്രസി (=മൊബോക്രസി)
ઓક્લોક્રેટ,ഒക്ലോക്രാറ്റ്
સત્તાવાર દસ્તાવેજ,ഔദ്യോഗിക രേഖ
જૂની દુનિયા,പഴയ ലോകം
ઓલિગાર્કી,ഒലിഗാർക്കി
આક્રમણ,ആക്രമണം
ઓપન વાટાઘાટ,തുറന്ന ചർച്ചകൾ
ખુલ્લો પ્રશ્ન,തുറന്ന ചോദ്യം
ઓપન રેકોર્ડ્સ,റെക്കോർഡുകൾ തുറക്കുക
ઓરિએન્ટ,ഓറിയന്റ്
પ્રાચ્યવાદ,ഓറിയന്റലിസം
પ્રાચ્યવાદ,ഓറിയന്റലിസം
પ્રાચ્યવાદી,ഓറിയന്റലിസ്റ്റ്
મૂળ,ഉത്ഭവം
મૂળ,ഉത്ഭവം
ઓર્થોગ્રાફી,അക്ഷരവിന്യാസം
દુશ્મનાવટનો ફાટી નીકળવો,ശത്രുതയുടെ പൊട്ടിത്തെറി
આઉટ પોસ્ટ,ഔട്ട്-പോസ്റ്റ്
ઓવર-લોર્ડ,ഓവർ-ലോർഡ്
ઓવર-રાઈડ,ഓവർ-റൈഡ്
ઓવર-રાઈડ,ഓവർ-റൈഡ്
મૂર્તિપૂજક,പേഗൻ
મૂર્તિપૂજક,പേഗൻ
મૂર્તિપૂજક,പാഗനിസം
મૂર્તિપૂજક,പാഗനിസം
પેગોડા,പഗോഡ
પેગોડા,പഗോഡ
પેગોડા,പഗോഡ
મહેલ ષડયંત્ર,കൊട്ടാരം കുതന്ത്രങ്ങൾ
પેલેટિનેટ,പാലറ്റിനേറ്റ്
તાડ-પાન,താളിയോല
પામ રવિવાર,പാം ഞായറാഴ്ച
પેનેગિરિસ્ટ,പനേജിറിസ്റ്റ്
ગભરાટ,പരിഭ്രാന്തി
ગભરાટ,പരിഭ്രാന്തി
ગભરામણ કરનાર,പരിഭ്രാന്തി പരത്തുന്നയാൾ
પોપસી,പാപ്പാസി
પોપસી,പാപ്പാസി
પોપસી,പാപ്പാസി
પોપસી,പാപ്പാസി
પાપલ બળદ,പേപ്പൽ കാള
પોપવાદ,പാപ്പാലിസം
પોપવાદ,പാപ്പാലിസം
પોપલિસ્ટ,പാപ്പാലിസ്റ്റ്
પાપલ રાજ્ય,പേപ്പൽ സംസ്ഥാനം
પેપિઝમ (=પેપિસ્ટ્રી),പാപ്പിസം (=പാപ്പിസ്ട്രി)
પેપિસ્ટ,പാപ്പിസ്റ്റ്
પેપિરસ,പാപ്പിറസ്
ઉપમા,ഉപമ
પેરામાઉન્ટ,പരമപ്രധാനം
સર્વોપરીતા (= સર્વોપરી શક્તિ),പരമാധികാരം (=പരമാധികാരം)
સર્વોપરી મહિલા,പരമപ്രധാനിയായ സ്ത്രീ
સર્વોપરી સ્વામી,പരമനാഥൻ
ચર્મપત્ર,കടലാസ്
ચર્મપત્ર,കടലാസ്
ચર્મપત્ર,കടലാസ്
ક્ષમા,ക്ഷമിക്കുക
વાર્તાલાપ,പാർലികൾ
વાર્તાલાપ,പാർലികൾ
સંસદ (=સંસદ),പാർലമെന്റ് (=പാർലമെന്റ്)
લોકસભા,പാർലമെന്റ്
લોકસભા,പാർലമെന്റ്
લોકસભા,പാർലമെന്റ്
સંસદ અધિનિયમ,പാർലമെന്റ് നിയമം
સંસદસભ્ય,പാർലമെന്റേറിയൻ
સંસદસભ્ય,പാർലമെന്റേറിയൻ
સંસદીય એજન્ટ,പാർലമെന്ററി ഏജന്റ്
પાર્નેલિઝમ,പാർനെലിസം
પેરોલ,പരോൾ
પેરોલ,പരോൾ
પેરિસાઈડ,പാരിസൈഡ്
પેરિસાઈડ,പാരിസൈഡ്
પક્ષપાતી,പക്ഷപാതപരമായ
પક્ષપાતી,പക്ഷപാതപരമായ
પક્ષપાતી,പക്ഷപാതപരമായ
પાસ,കടന്നുപോകുക
પાસ શબ્દ (=વોચ શબ્દ),പാസ് വേഡ് (=വാച്ച് വേഡ്)
પિતૃસત્તાક,പാത്രിയർക്കീസ്
પિતૃઓ,പാത്രിയർക്കീസ്
પેટ્રિશિયન,പട്രീഷ്യൻ
દેશભક્તિ,പിതൃസ്വത്ത്
પેક્સ બ્રિટાનિકા,പാക്സ് ബ്രിട്ടാനിക്ക
પેક્સ રોમાના,പാക്സ് റൊമാന
વંશાવલિ,വംശാവലി
વંશાવલિ,വംശാവലി
વંશાવલિ વ્યક્તિ,പെഡിഗ്രിഡ് വ്യക്തി
પીઅર,സമപ്രായക്കാരൻ
પીઅર,സമപ്രായക്കാരൻ
પીરેજ,പീരേജ്
પીરેજ,പീരേജ്
પીરેજ,പീരേജ്
આયર્લેન્ડના સાથીદારો,അയർലണ്ടിലെ സമപ്രായക്കാർ
સ્કોટલેન્ડના સાથીદારો,സ്കോട്ട്ലൻഡിലെ സമപ്രായക്കാർ
દ્વીપકલ્પ ઝુંબેશ,പെനിൻസുലർ പ്രചാരണം
દ્વીપકલ્પ યુદ્ધ,പെനിൻസുലർ യുദ്ധം
પેનન્ટ,പെനന്റ്
પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર),പീപ്പിൾസ് ചാർട്ടർ (=ദേശീയ ചാർട്ടർ)
લોકોનો મોરચો (=લોકપ્રિય મોરચો),ജനകീയ മുന്നണി (=പോപ്പുലർ ഫ്രണ്ട്)
બેફામ,വഞ്ചന
સમયગાળો,കാലഘട്ടം
સમયગાળો,കാലഘട്ടം
પરિઘ,ചുറ്റളവ്
કાયમી સમાધાન,സ്ഥിരമായ സെറ്റിൽമെന്റ്
શાશ્વત જાગીર,വറ്റാത്ത ഫൈഫ്
ફાલેન્ક્સ,ഫാലാൻക്സ്
ફાલેન્ક્સ,ഫാലാൻക്സ്
ફેરો,ഫറവോൻ
પિક્ટોગ્રામ,ചിത്രഗ്രാം
પિક્ટોગ્રાફ,ചിത്രഗ്രാഫ്
પિક્ટોગ્રાફ,ചിത്രഗ്രാഫ്
યાત્રાળુ,തീർത്ഥാടകൻ
યાત્રાળુ પિતા,തീർത്ഥാടക പിതാക്കന്മാർ
લૂંટ,കൊള്ള
લૂંટ,കൊള്ള
સ્તંભ,സ്തംഭം
સ્તંભના આજ્ઞાઓ (અશોકના),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
સ્તંભના આજ્ઞાઓ (અશોકના),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
સ્તંભના આજ્ઞાઓ (અશોકના),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
ચાંચિયો,കടൽക്കൊള്ളക്കാരൻ
ચાંચિયો,കടൽക്കൊള്ളക്കാരൻ
પીચ યુદ્ધ,പിച്ചവെച്ച യുദ്ധം
પ્લોટ,പ്ലോട്ട്
પોલિસ,പോളിസ്
પોલિસ,പോളിസ്
પોલિટાર્ક,രാഷ്ട്രീയക്കാരൻ
પોલિટિકલ એજન્ટ,രാഷ്ട്രീയ ഏജന്റ്
રાજકીય આશ્રય,രാഷ്ട്രീയ അഭയം
રાજકીય નિવાસી,രാഷ്ട്രീയ താമസക്കാരൻ
રાજકીય આતંકવાદ,രാഷ്ട്രീയ ഭീകരത
મતદાન કર,തിരഞ്ഞെടുപ്പ് നികുതി
પોન્ટૂન,പോണ്ടൂൺ
પ્રીમિયર,പ്രീമിയർ
પ્રીમિયર,പ്രീമിയർ
પ્રીમિયરશિપ,പ്രീമിയർഷിപ്പ്
પ્રમુખપદ,അധ്യക്ഷസ്ഥാനം
પ્રમુખપદ,അധ്യക്ഷസ്ഥാനം
રાષ્ટ્રપતિ,പ്രസിഡന്റ്
રાષ્ટ્રપતિ,പ്രസിഡന്റ്
પ્રેસિડિયમ,പ്രെസിഡിയം
પ્રધાન મંત્રી,പ്രധാന മന്ത്രി
પ્રિમોજેનિચર,പ്രൈമോജെനിച്ചർ
રાજકુમાર,രാജകുമാരൻ
રાજકુમાર,രാജകുമാരൻ
પ્રિન્સ બિશપ,പ്രിൻസ് ബിഷപ്പ്
પ્રિન્સ કોન્સોર્ટ,പ്രിൻസ് കൺസോർട്ട്
પ્રિન્સ રીજન્ટ,രാജകുമാരൻ റീജന്റ്
પિન્સ રેગ્નન્ટ,പിൻസ് റെഗ്നന്റ്
પ્રિન્સેસ રીજન્ટ,രാജകുമാരി റീജന്റ്
પ્રિન્સેસ રોયલ,രാജകുമാരി
હુકુમત,പ്രിൻസിപ്പാലിറ്റി
હુકુમત,പ്രിൻസിപ്പാലിറ്റി
હુકુમત,പ്രിൻസിപ്പാലിറ്റി
ઇનામ,സമ്മാനം
ઇનામ,സമ്മാനം
ઈનામની રકમ,സമ്മാന തുക
વ્યવસાયિક સૈનિક,പ്രൊഫഷണൽ സൈനികൻ
વચન,വാഗ്ദാനം ചെയ്യുക
પ્રોમોન્ટરી કિલ્લો,പ്രൊമോണ്ടറി കോട്ട
સંરક્ષક,സംരക്ഷിക്കുക
સંરક્ષક,സംരക്ഷിക്കുക
સંરક્ષક,സംരക്ഷിക്കുക
પ્રોટેજી,പ്രൊട്ടേജ്
ઉત્પત્તિ,പ്രൊവെനൻസ്
ઉત્પત્તિ,പ്രൊവെനൻസ്
પ્રોવેન્સ સિસ્ટમ,പ്രൊവെനൻസ് സിസ്റ്റം
ઝાયોનિસ્ટ તરફી,പ്രോ-സയണിസ്റ്റ്
જાહેર દુશ્મન,പൊതു ശത്രു
જાહેર દુશ્મન,പൊതു ശത്രു
વિરામચિહ્નો,പങ്കുകൾ
પ્યુનિક યુદ્ધો,പ്യൂണിക് യുദ്ധങ്ങൾ
પ્યુરિટન,പ്യൂരിറ്റൻ
પુશ,പുഷ്
ક્વાડ્રિગા,ക്വാഡ്രിഗ
ચારગણું જોડાણ,നാലിരട്ടി സഖ്യം
ક્વેકર,ക്വാക്കർ
રાણી,രാജ്ഞി
રાણીની પત્ની,രാജ്ഞി പത്നി
રાણી દાવેદાર,രാജ്ഞി സ്ത്രീധനം
ક્વીનડમ,ക്വീൻഡം
ક્વીનડમ,ക്വീൻഡം
રાણી માતા,അമ്മ രാജ്ഞി
રાજવી રાણી,രാജ്ഞി രാജകുമാരി
ક્વિસલિંગ,ക്വിസ്ലിംഗ്
ક્વિસલિંગ,ക്വിസ്ലിംഗ്
ભાડું છોડો,വാടക ഉപേക്ഷിക്കുക
ધ્રુજારી,ആവനാഴി
વોરન્ટો,ക്വോ വാറന്റോ
રેસ,റേസ്
વંશીય સર્વોપરિતા,വംശീയ മേധാവിത്വം
રેક,റാക്ക്
રેક,റാക്ക്
દરોડો પાડ્યો,മിന്നല് പരിശോധന
દરોડો પાડ્યો,മിന്നല് പരിശോധന
રેમ્પાર્ટ,കൊത്തളം
રેમ્પાર્ટ,കൊത്തളം
લૂંટફાટ,റാൻസക്ക്
ખંડણી,മോചനദ്രവ്യം
ખંડણી,മോചനദ്രവ്യം
તબાહી,നാശം
તબાહી,നാശങ്ങൾ
ક્ષેત્ર,സാമ്രാജ്യം
પાછળનો રક્ષક,പിൻ ഗാർഡ്
પાછળના રક્ષકની ક્રિયા,പിൻ ഗാർഡ് പ്രവർത്തനം
બળવાખોર,വിമത
બળવો,കലാപം
બળવાની માન્યતા,കലാപത്തിന്റെ അംഗീകാരം
રીકન્ડક્શન,പുനർനിർമ്മാണം
રિકોનિસન્સ,രഹസ്യാന്വേഷണം
પુનઃનિર્માણ,പുനർനിർമ്മാണം
રેકોર્ડ,രേഖപ്പെടുത്തുക
રેકોર્ડ ઓફિસ,റെക്കോർഡ് ഓഫീസ്
રેકોર્ડ નિવૃત્તિ,റിട്ടയർമെന്റ് റെക്കോർഡ്
લાલ શર્ટ,ചുവന്ന ഷർട്ടുകൾ
સુધારણા,നവീകരണം
શરણાર્થી,അഭയാർത്ഥി
રેગાલિયા,റെഗാലിയ
રેગાલિયા,റെഗാലിയ
રેગાલિયા,റെഗാലിയ
રીજન્સી,റീജൻസി
કારભારી,റീജന്റ്
કારભારી રાણી,റീജന്റ് രാജ്ഞി
રેજીસાઈડ,റെജിസൈഡ്
રેજીસાઇડ્સ,റെജിസൈഡുകൾ
શાસન,ഭരണം
શાસન,ഭരണം
પ્રદેશ,പ്രദേശം
શાસન વર્ષ,ഭരണ വർഷം
રેગ્નન્ટ,റെഗ്നന്റ്
રેગ્નમ,റെഗ്നം
રીક,റീച്ച്
શાસન,ഭരണം
શાસન,ഭരണം
રાજ પરિવાર,വാഴുന്ന കുടുംബം
આતંકનું શાસન,ഭീകര ഭരണം
આતંકનું શાસન,ഭീകര ഭരണം
મજબૂત કરો,ശക്തിപ്പെടുത്തുക
મજબૂતીકરણ,ബലപ്പെടുത്തൽ
પુનઃસ્થાપન,പുനഃസ്ഥാപിക്കൽ
ફરીથી રોકાણ કરો,വീണ്ടും നിക്ഷേപിക്കുക
રિલે પોસ્ટ,റിലേ പോസ്റ്റ്
રિલે માર્ગ,റിലേ റൂട്ട്
રિલે સિસ્ટમ,റിലേ സിസ്റ്റം
પ્રકાશન,പ്രകാശനം
પ્રકાશન,പ്രകാശനം
ત્યાગ,ത്യാഗം
ત્યાગ,ത്യാഗം
રેપર્ટરી (= ઇન્વેન્ટરી),റിപ്പർട്ടറി (=ഇൻവെന്ററി)
ભંડાર,സംഭരണിയാണ്
ભંડાર,സംഭരണിയാണ്
પ્રજાસત્તાક,ജനാധിപത്യഭരണം
ગણતંત્ર દિવસ,റിപ്പബ്ലിക് ദിനം
રીસ્ક્રીપ્ટ,റെസ്ക്രിപ്റ്റ്
રીસ્ક્રીપ્ટ,റെസ്ക്രിപ്റ്റ്
રહેવાસી,താമസക്കാരൻ
પુનઃસ્થાપન,പുനസ്ഥാപിക്കൽ
પુનરુત્થાન,പുനരുത്ഥാനം
પુનરુત્થાન,പുനരുത്ഥാനം
પીછેહઠ,പിൻവാങ്ങുക
ઊલટું (સિક્કાનું),വിപരീതം (ഒരു നാണയത്തിന്റെ)
બળવો,കലാപം
ક્રાંતિ,വിപ്ലവം
"ક્રાંતિ, ફ્રેન્ચ","വിപ്ലവം, ഫ്രഞ്ച്"
ક્રાંતિ ભવ્ય,വിപ്ലവം ഗ്ലോറിയസ്
"ક્રાંતિ, ઔદ્યોગિક","വിപ്ലവം, വ്യാവസായിക"
રાઇઝિંગ,ഉയരുന്നു
રોટન-બરો,റോട്ടൻ-ബറോ
રફ રાઇડર્સ,പരുക്കൻ റൈഡേഴ്സ്
રાઉન્ડ-હેડ્સ,വൃത്താകൃതിയിലുള്ള തലകൾ
રાઉટ,റൂട്ട്
રોયલ પ્રેક્ષકો,രാജകീയ പ്രേക്ഷകർ
રોયલ ચાર્ટર,രാജകീയ ചാർട്ടർ
રોયલ ક્રેસ્ટ,രാജകീയ ചിഹ്നം
રોયલ ક્રેસ્ટ,രാജകീയ ചിഹ്നം
રોયલ હુકમનામું,രാജകീയ ഉത്തരവ്
રૂબ્રિક,റൂബ്രിക്
ખંડેર,അവശിഷ്ടങ്ങൾ
દોડવીર,ഓട്ടക്കാരൻ
તોડફોડ,അട്ടിമറി
સાબર,സാബർ
સાબર્સ,സാബേഴ്സ്
બલિદાન,യാഗം
બલિદાન,യാഗം
બલિદાન,യാഗം
સલામત આચરણ,സുരക്ഷിതമായ പെരുമാറ്റം
સેફગાર્ડ,സംരക്ഷണം
સેફગાર્ડ,സംരക്ഷണം
સુરક્ષા ફરજો,സംരക്ഷണ ചുമതലകൾ
સેલી,സാലി
સેલી-બંદર,സാലി-പോർട്ട്
રાજદંડ,ചെങ്കോൽ
સ્કીમિટર,സ്കിമിറ്റർ
બીજી એસ્ટેટ,രണ്ടാം എസ്റ്റേറ്റ്
સંપ્રદાય,വിഭാഗം
સંપ્રદાય,വിഭാഗം
જપ્તી,പിടിച്ചെടുക്കൽ
જપ્તી,പിടിച്ചെടുക്കൽ
સેનેટ,സെനറ്റ്
સેનેટ,സെനറ്റ്
સેનેટ,സെനറ്റ്
સેનેટ,സെനറ്റ്
નોકર (=બોર્ડર અથવા વિલિન),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
નોકર (=બોર્ડર અથવા વિલિન),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
છાયા રાજા,നിഴൽ രാജാവ്
શિપ મની,ഷിപ്പ് മണി
શોક ટુકડીઓ (= તોફાન ટુકડીઓ),ഷോക്ക് സേന (=കൊടുങ്കാറ്റ് സൈന്യം)
ટૂંકી સંસદ,ഹ്രസ്വ പാർലമെന്റ്
અથડામણ,ഏറ്റുമുട്ടൽ
ગુલામ,അടിമ
ગુલામી,അടിമത്തം
ગુલામી,അടിമത്തം
સૈનિક રાજનેતા,സൈനിക രാഷ്ട്രതന്ത്രജ്ഞൻ
ભાલા,കുന്തം
ભાલા-માથું,കുന്തം-തല
ગોળાકાર,ഗോളം
સ્ફ્રાજીસ્ટિક્સ,സ്ഫ്രാഗിസ്റ്റിക്സ്
સિસ્ટમ બગાડે છે,സിസ്റ്റം നശിപ്പിക്കുന്നു
સ્ક્વેર,സ്ക്വയർ
સ્ક્વેર,സ്ക്വയർ
સ્ક્વેરઆર્કી,Squirearchy
સ્ક્વેરઆર્કી,Squirearchy
ધોરણ,സ്റ്റാൻഡേർഡ്
ધોરણ-વાહક,സ്റ്റാൻഡേർഡ്-ബെയറർ
સ્થાયી સૈન્ય,നിൽക്കുന്ന സൈന്യം
સ્ટેન્ડિંગ ઓર્ડર,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
સ્ટેન્ડિંગ ઓર્ડર,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
સ્ટેટ્સમેન,സ്റ്റേറ്റ്മാൻ
સ્ટોન શિલાલેખ,ശിലാ ലിഖിതം
તોફાન ટુકડીઓ,കൊടുങ്കാറ്റ് സൈന്യം
સ્ટ્રેટેજમ,തന്ത്രം
વ્યૂહરચના,തന്ത്രം
વ્યૂહરચના,തന്ത്രം
વ્યૂહરચના,തന്ത്രം
સ્ટ્રેટોક્રસી,സ്ട്രാറ്റോക്രസി
ઝઘડો,കലഹം
ઝઘડો,കലഹം
મજબૂત પકડ,ശക്തമായ പിടി
મજબૂત પકડ,ശക്തമായ പിടി
પેટાકંપની ટેલિઅન્સ,സബ്സിഡിയറി ടാലിയൻസ്
ઉત્તરાધિકાર,പിന്തുടർച്ച
અનુગામી,പിൻഗാമി
મતાધિકાર,വോട്ടവകാശം
મતાધિકારવાદી,സഫ്രജിസ്റ്റ്
સલ્તનત,സുൽത്താനേറ്റ്
સલ્તનત સમયગાળો,സുൽത്താനേറ്റ് കാലഘട്ടം
શરણાગતિ,കീഴടങ്ങുക
સુઝેરેન,സുസെറൈൻ
સુઝેરેન રાજ્ય,സുസെറൈൻ സംസ്ഥാനം
તલવારબાજ,വാളെടുക്കുന്നയാൾ
તમ્માની સોસાયટી,ടമ്മനി സൊസൈറ്റി
ટેમ્પર્ડ તલવાર,കോപിച്ച വാൾ
ભાડૂત,വാടകക്കാരൻ
ભાડૂત,വാടകക്കാരൻ
પ્રદેશ,പ്രദേശം
પ્રદેશ,പ്രദേശം
પ્રદેશ સરકાર,പ്രദേശ സർക്കാർ
આતંકવાદ,തീവ്രവാദം
ત્રીજી એસ્ટેટ,തേർഡ് എസ്റ്റേറ്റ്
ત્રણ વસાહતો,മൂന്ന് എസ്റ്റേറ്റുകൾ
ટોલ,ടോൾ
ટોલ હાઉસ,ടോൾ ഹൗസ്
કબર,ശവകുടീരം
ટોરી,ടോറി
ટોટેમ,ടോട്ടം
ટાવર,ടവർ
ટાવર,ടവർ
વિજય ટાવર,വിജയഗോപുരം
દેશદ્રોહી,രാജ്യദ്രോഹി
વિશ્વાસઘાત,വഞ്ചന
રાજદ્રોહ,രാജ്യദ്രോഹം
સંધિ,ഉടമ്പടി
યુદ્ધ દ્વારા અજમાયશ (= લડાઇ દ્વારા પગેરું),ട്രയൽ ബൈ യുദ്ധം (=ട്രയൽ ബൈ കോംബാറ്റ്)
શ્રદ્ધાંજલિ,ആദരാഞ്ജലി
શ્રદ્ધાંજલિ,ആദരാഞ്ജലി
શ્રદ્ધાંજલિ જમીન,ആദരാഞ്ജലി ഭൂമി
ત્રિવિધ જોડાણ,ട്രിപ്പിൾ സഖ്യം
ટ્રિપલ entente,ട്രിപ്പിൾ എന്റന്റ്
વિજય,വിജയം
વિજય,വിജയം
ગરબડ,കലഹവും
જુલમી હત્યા,സ്വേച്ഛാധിപത്യം
જુલમી હત્યા,സ്വേച്ഛാധിപത്യം
જુલમ,സ്വേച്ഛാധിപത്യം
જુલમ,സ്വേച്ഛാധിപത്യം
જુલમી,സ്വേച്ഛാധിപതി
ઉહલાન,ഉഹ്ലാൻ
ઉકાસે,ഉകാസെ
ઉકાસે,ഉകാസെ
ઉલેમા,ഉലമ
અલ્ટીમેટમ,അന്ത്യശാസനം
અલ્ટીમેટમ,അന്ത്യശാസനം
અંકલ સેમ,അങ്കിൾ സാം
અન્ડર-કિંગ,അണ്ടർ-കിംഗ്
યુનાઇટેડ આઇરિશમેન,യുണൈറ്റഡ് ഐറിഷുകാർ
સંયુક્ત રાષ્ટ્રો,ഐയ്ക്യ രാഷ്ട്രസഭ
સંયુક્ત પ્રાંતો,യുണൈറ്റഡ് പ്രവിശ്യകൾ
સંયુક્ત પ્રાંતો,യുണൈറ്റഡ് പ്രവിശ്യകൾ
અવિશ્વસનીય કિલ્લો,നിലവറയില്ലാത്ത കോട്ട
સાર્વત્રિક રાજા,സാർവത്രിക രാജാവ്
સાર્વત્રિક મતાધિકાર,സാർവത്രിക വോട്ടവകാശം
બળવો,പ്രക്ഷോഭം
હડપચી,അധിക്ഷേപം
હડપ કરનાર,കൊള്ളക്കാരൻ
યુટોપિયા,ഉട്ടോപ്യ
તોડફોડ,വന്ദൽ
તોડફોડ,വാൻഡലിസം
વેનગાર્ડ,വാൻഗാർഡ്
વાનગાર્ડ,വാൻഗാർഡ്
વેનગાર્ડ,വാൻഗാർഡ്
વરાંજીયન,വരൻജിയൻ
વરાંજિયન રક્ષક,വരൻജിയൻ ഗാർഡ്
વાસલ,വാസൽ
વાસલ,വാസൽ
વાસલ રાજ્ય,വാസൽ സംസ്ഥാനം
વેટિકન કાઉન્સિલ,വത്തിക്കാൻ കൗൺസിൽ
વહાણ,പാത്രം
વહાણ,പാത്രം
વહાણ,പാത്രം
ઉપ-રાજા,ഉപരാജാവ്
વાઇસરોય,വൈസ്രോയി
વાઇસરોયલ્ટી = વાઇસરોયશિપ,വൈസ്രോയൽറ്റി = വൈസ്രോയിഷിപ്പ്
વિક્ટર,വിക്ടർ
વિજય,വിജയം
વિલેન,വില്ലൻ
સફર,യാത്ര
સંવેદનશીલ ગઢ,ദുർബലമായ കോട്ട
વોલ પેઇન્ટિંગ,ചുമർ പെയിന്റിംഗ്
વોલ પેઇન્ટિંગ,ചുമർ പെയിന്റിംഗ്
યુદ્ધ,യുദ്ധം
યુદ્ધ-સ્વામી,യുദ്ധപ്രഭു
યોદ્ધા,യോദ്ധാവ്
યોદ્ધા,യോദ്ധാവ്
યોદ્ધા,യോദ്ധാവ്
યુદ્ધ જહાજ,യുദ്ധക്കപ്പൽ
વૉચ-વર્ડ,വാച്ച്-വേഡ്
કલ્યાણ રાજ્ય,വെൽഫെയർ സ്റ്റേറ്റ്
કલ્યાણ કાર્ય,ക്ഷേമപ്രവർത്തനം
વ્હિગ,വിഗ്
સફેદ ધ્વજ,വെള്ള കൊടി
વ્હાઇટમેનનો બોજ,വെള്ളക്കാരുടെ ഭാരം
વિશ્વ સામ્રાજ્ય,ലോക സാമ്രാജ്യം
વિશ્વ ચળવળ,ലോക പ്രസ്ഥാനം
વિશ્વ રાજકારણ,ലോക രാഷ്ട്രീയം
વિશ્વ શક્તિ,ലോകശക്തി
વિશ્વ યુદ્ધ,ലോക മഹായുദ്ധം
Wreeker,വേക്കർ
