Hindi,Bengali
"हेडरूम, कर्णांतर",হেড রুম
शीर्षान्त,হেডেন্ড
"शीर्षणी, हेडर, प्रवेशिका",শিরোনাম
श्रवण-क्रियाविधि,শ্রবণ ব্যবস্থা
ऊष्मा अवशोषी,তাপ শোষণকারী
" ऊष्मा-संतुलन , शेष ऊष्मा",তাপ ভারসাম্য
ऊष्मा रोधिका,তাপ বাধা
ऊष्मा चालक,তাপ কন্ডাক্টর
"ऊष्मा अभिगम, हीट सिंक",তাপ সিঙ্ক
हर्ट्ज,হার্টজ (এইচজেড)
"संकरण, हेटरोडाइन",হেটেরোডিন
संकरण अभिग्राही,হেটেরোডিন রিসিভার
"हेटरोडाइन सीटी, संकरण सीटी",হেটেরোডিন হুইসেল (হেটেরোডিন হস্তক্ষেপ)
स्वानुभविक,হিউরিস্টিক
"हेक्साडेसिमल, षोडशाधारी",হেক্সাডেসিমাল
पदानुक्रमिक मॉडुलन,শ্রেণিবদ্ধ মড্যুলেশন
हाई-फाई (उच्च तद्रूपता),হাই-ফাই (উচ্চ বিশ্বস্ততা)
उच्च आवृत्ति वर्धन,উচ্চ উত্সাহ
"उच्चावृत्त, उच्च आवृत्ति",উচ্চ তরঙ্গ
उच्च आवृत्ति दोलन,উচ্চ ফ্রিকোয়েন্সি দোলন
उच्च आवृत्ति अनुक्रिया,উচ্চ ফ্রিকোয়েন্সি প্রতিক্রিয়া
उच्च स्तरीय प्रोग्राम भाषा,উচ্চ স্তরের প্রোগ্রামের ভাষা
उच्च आवृत्ति पारक फिल्टर,উচ্চ পাস ফিল্টার
उच्च षक्ति प्रेषित्र,উচ্চ শক্তি ট্রান্সমিটার
उच्च गुणता अभिग्रहण,উচ্চ মানের অভ্যর্থনা
उच्च गति संयोजकता,উচ্চ গতির সংযোগ
उच्च गति आंकड़ा प्रणाली,উচ্চ গতির ডেটা সিস্টেম
"आयत-चित्र, हिस्टोग्राम",হিস্টোগ্রাম
आमुख पृष्ठ,হোম পেজ
हुक,হুক
"पाश-तार, हुक-अप तार",হুক আপ তার
क्षैतिज लोपन काल,অনুভূমিক ব্ল্যাকআউট সময়কাল
क्षैतिज लोपन,অনুভূমিক ব্ল্যাঙ্কিং
क्षैतिज स्पष्टता (क्षैतिज विभेदन),অনুভূমিক সংজ্ঞা (অনুভূমিক রেজোলিউশন)
क्षैतिज विक्षेप-दोलन,অনুভূমিক ডিফ্লেশন দোলন
क्षैतिज रेखा,অনুভূমিক রেখা
"क्षैतिज परिच्छेद, क्षैतिज काट",অনুভূমিক বিভাগ
क्षैतिज प्रसर्प परिपथ,অনুভূমিক সুইপ সার্কিট
"तूर्य लाउडस्पीकर, हॉर्न लाउडस्पीकर",হর্ন লাউডস্পিকার
पोषी,হোস্ট
तप्त स्थल,হট স্পট
गृह व्यवस्था,গৃহস্থালি
"हब, केंद्र बिन्दु",হাব
"रंग, वर्ण",হিউ
हफमैन कोडन,হাফম্যান কোডিং
गुंजन,হুম
मानव श्रव्य बोधन,মানব অডিও উপলব্ধি
मानव श्रव्य प्रणाली,মানব অডিও সিস্টেম
मानव श्रवण क्रियाविधि,মানব শ্রবণ ব্যবস্থা
मानव वीडियो बोधन,মানব ভিডিও উপলব্ধি
"नमी, आर्द्रता",আর্দ্রতা
संकर,হাইব্রিড
संकर परिपथ,হাইব্রিড সার্কিট
संकर एकीकृत परिपथ,হাইব্রিড ইন্টারগ্রেটেড সার্কিট
"उत्प्लव घनत्वमापी, हाइड्रोमीटर",হাইড্রোমিটার
अति,হাইপার
अति उच्च माध्यम,হাইপার মিডিয়া
"अति उच्च पाठ्य सामग्री, हाइपर टेक्स्ट",হাইপার টেক্সট
हाइपरलिंक,হাইপারলিঙ্ক
"आइकन, प्रतिबिंब",আইকন
"पहचान, अभिनिर्धारण",পরিচয়
परिज्ञापक,সনাক্তকারী
प्रज्वलन; प्रज्वलित करना,প্রজ্বলিত
प्रज्वलन,ইগনিশন
प्रदीप्ति घनत्व,আলোকসজ্জা
प्रदीप्ति,আলোকসজ্জা
प्रतिबिंब,চিত্র
प्रतिबिंब ऐन्टेना,চিত্র অ্যান্টেনা
प्रतिबिंब प्रग्रहण,চিত্র ক্যাপচার
प्रतिबिंब आइकोनोस्कोप,চিত্র আইকনোস্কোপ
प्रतिबिंब चित्र,চিত্র মানচিত্র
प्रतिबिंब ऑथबकोन,চিত্র orthicon
"प्रतिबिंब प्रक्रमण,  प्रतिबिंब संसाधन",চিত্র প্রক্রিয়াকরণ
चित्र समायोजक,চিত্র সেটার
"कल्पित, काल्पनिक, अधिकल्पित",কাল্পনিক
प्रतिबाधा,প্রতিবন্ধকতা
प्रतिबाधा सुमेलन,প্রতিবন্ধকতা ম্যাচিং
प्रतिबाधा सुमेलन परिपथ,প্রতিবন্ধকতা ম্যাচিং সার্কিট
प्रतिबाधा कुमेल,প্রতিবন্ধকতা অমিল
मुक्त आकाश प्रतिबाधा,মুক্ত স্থান প্রতিবন্ধক
प्रतिबाधा रूपांतरण,প্রতিবন্ধকতা রূপান্তর
आयात,আমদানি
संसेचित,গর্ভবতী
आरोपित वोल्टता,ইমপ্রেস ভোল্টেজ
आवेग,প্ররোচিত
आवेग अनुक्रिया,আবেগের প্রতিক্রিয়া
अपद्रव्य चालकता,অপরিষ্কার পরিবাহিতা
अपद्रव्य अर्धचालन,অপরিষ্কার অর্ধপরিবর্তন
निष्क्रिय,নিষ্ক্রিয়
निष्क्रिय विंडो,নিষ্ক্রিয় উইন্ডো
अश्रव्य,শ্রবণযোগ্য
ताप-दीप्ति,উদ্বিগ্নতা
आपतित किरण,ঘটনা রে
अंतर्वेशन,অন্তর্ভুক্তি
आगामी संकेत,আগত সংকেত
सूचक,সূচক
देशज,আদিবাসী
प्रेरकत्व,আনয়ন
प्रेरणिक-प्रतिघात,ইনডাকটিভ-রিঅ্যাক্ট্যান্স
ज्वलनशील सामग्री,প্রদাহজনক উপাদান
सूचना पैच,ইনফোর প্যাচ
सूचना,তথ্য
सूचना-संरचना,তথ্য আর্কিটেকচার
"सूचना बिट, सूचना द्वयंक",তথ্য বিট
सूचनांक,তথ্য অঙ্ক
"सूचना लघु केन्द्र,",তথ্য কিওস্ক
सूचना प्रक्रम,তথ্য প্রক্রিয়া
सूचना प्रौद्योगिकी,তথ্য প্রযুক্তি
सूचना मनोरंजन,ইনফোটেইনমেন্ট
अवरक्त विकिरण,ইনফ্রারেড বিকিরণ
"आधारित संरचना, अवसंरचना",অবকাঠামো
अंतग्रर्हण करना,ইনজেস্ট
"संघटक अंग, अवयव",উপাদান
प्रारंभन शब्द,সূচনা শব্দ (আইডাব্লু)
"आंतरिक कोड, आंतरिक कूट",অভ্যন্তরীণ কোড
"नवीकरण, नवाचार",উদ্ভাবন
निवेश,ইনপুট
निवेश लाइन,ইনপুট লাইন
"निवेश एकक, निवेश इकाई",ইনপুট ইউনিট
निवेश वोल्टता,ইনপুট ভোল্টেজ
निवेश-निर्गत,ইনপুট আউটপুট
अंतर्वेशन,.োকান
"अंतर्वेशन हानि, निवेशन हानि",সন্নিবেশ ক্ষতি
"अधिष्ठापन, संस्थापन",স্থাপন
ताक्षणिक वोल्टता,তাত্ক্ষণিক ভোল্টেজ
अनुदेश,নির্দেশ
" विद्युत् रोधी पदार्थ          , ऊष्मारोधी पदार्थ",অন্তরক উপাদান
" रोधन, रोध  , विद्युत्-्रोधन  , ऊष्मा-रोधन",নিরোধক
" विद्युतरोधन  प्रतिरोध        , ऊष्मारोधन प्रतिरोध",নিরোধক প্রতিরোধ
" विद्युत-रोधी ,ऊष्मारोधी",ইনসুলেটর
एकीकृत परिपथ,সমন্বিত বর্তনী
समाकलनी जालक्रम,একীভূত নেটওয়ার্ক
समाकलक,ইন্টিগ্রেটার
" आसूचना , बुद्धि",বুদ্ধি
तीव्रता,তীব্রতা
वाक्-तीव्रता,বক্তৃতা তীব্রতা
अंतर चैनल व्यतिकरण,আন্তঃ চ্যানেল হস্তক্ষেপ
" अंतरावकाश ,अंतरापत्र",ইন্টারলিভ
"अन्योन्यक्रिया, अंतः क्रिया",মিথষ্ক্রিয়া
अन्योन्यक्रियता,ইন্টারেক্টিভিটি
"अंतःसंचार, इंटरकॉम",ইন্টারকম
अंतःयोजनीयता,আন্তঃসংযোগ
"इंटरफेस, अंतरापृष्ठ",ইন্টারফেস
अंतरापृष्ठ क्रमवीक्षण,ইন্টারফেস স্ক্যানিং
व्यतिकरण,হস্তক্ষেপ
"व्यतिकारी अंचल, व्यतिकारी जोन, क्षेत्र",হস্তক্ষেপ অঞ্চল
व्यतिकारी चैनल,হস্তক্ষেপ চ্যানেল
व्यतिकारी आवृत्ति,হস্তক্ষেপ ফ্রিকোয়েন্সি
व्यतिकारी रेडियो आवृत्ति संकेत,রেডিও ফ্রিকোয়েন্সি সিগন্যাল হস্তক্ষেপ
अंतराफ्रेम,ইন্টারফ্রেম
" अंतरापत्र , अंतरावकाश",ইন্টারলিভ
अंतरापत्रित,ইন্টারলিভড
अंतरापत्रित प्रवाह,ইন্টারলিভড স্ট্রিম
अंतः पत्रक,ইন্টারলিভার
अंतरावकाशी अवधि,ইন্টারলিভিং
अंतरापत्रण,ইন্টারলিভিং
अंतरावकाश अवधि,ইন্টারলিভিং পিরিয়ড
अंतःपाश परिपथ,ইন্টারলক সার্কিট
अंतःपाश स्विच,ইন্টারলক সুইচ
अंतःपाशन,ইন্টারলকিং
मध्यवतब विफलता,মধ্যবর্তী ব্যর্থতা
मध्य आवृत्ति,মধ্যবর্তী ফ্রিকোয়েন্সি
मध्य आवृत्ति दोलित्र,মধ্যবর্তী ফ্রিকোয়েন্সি দোলক
आंतरायिक,বিরতি
आंतरायिक धारा,মাঝে মাঝে বর্তমান
अंतरामॉडुलन,ইন্টারমোডুলেশন
अंतरामॉडुलन विरूपण,ইন্টারমোডুলেশন বিকৃতি
अंतरामॉडुलन उत्सर्जन,ইন্টারমোডুলেশন নির্গমন
अंतरामॉडुलन परीक्षण,ইন্টারমোডুলেশন পরীক্ষা
"इंटरनेट, अंतर्जाल",ইন্টারনেট
इंटरनेट प्रसारण,ইন্টারনেট সম্প্রচার
इंटरनेट गपशप,ইন্টারনেট চ্যাট
इंटरनेट प्रोटोकॉल स्टैक,ইন্টারনেট প্রোটোকল স্ট্যাক
इंटरनेट रेडियो,ইন্টারনেট রেডিও
इंटरनेट प्रवाहन,ইন্টারনেট স্ট্রিমিং
"इंटरनेट वीडियो, इंटरनेट –ष्य",ইন্টারনেট ভিডিও
अंतरप्रचालनीयता,আন্তঃব্যবহারযোগ্যতা
अंतर्वेशन,ইন্টারপোলেশন
" अनुदेशांतरक  , निर्वचक",দোভাষী
"अंतरायक, बाधा",বাধা
"अंतरायन, रूकावट, व्यवधान",বাধা
"अंतरायक, बाधक",বাধা
अंतराल,অন্তর
अंतराकोडन,ইন্ট্রাকোডিং
अंतराफ्रेम,ইন্ট্রাফ্রেম
"इंट्रानेट, अंतराजाल, अंतः जाल",ইন্ট্রানেট
अंतराचित्र,অন্তঃসত্ত্বা
"अंतरावेब, अंतराजाल",অন্তঃসত্ত্বা
नैज अर्धचालक,অভ্যন্তরীণ অর্ধপরিবাহী
विपरीत धारा,বিপরীতমুখী
व्युत्क्रम स्थानिक प्रचालन,বিপরীত স্থানিক পরিচালনা
"प्रतिलोमित, व्युत्क्रमित",উল্টানো
प्रतिलोमित L ऐन्टेना,উল্টানো এল অ্যান্টেনা
प्रतिलोमित V ऐन्टेना,উল্টানো ভি অ্যান্টেনা
"प्रतीपक, अंतर्वर्तक, इनवर्टर",বৈদ্যুতিন সংকেতের মেরু বদল
अनियमित,অনিয়মিত
"असंगत तत्व, असंबंधित तत्व",অপ্রাসঙ্গিক উপাদান
पृथक्करण जालक्रम,বিচ্ছিন্ন নেটওয়ার্ক
"विलगक, पृथक्कारक",বিচ্ছিন্ন
"संबाधक, जामक",জামার
"संबाधन, जाम होना",জ্যামিং
विशेष कूट संचिका,জারগন ফাইল
जावा लिपि,জাভা স্ক্রিপ্ট
झंकार (विज्ञापन) गीत,জিংল
"जिटर, प्रकंपन",জিটার
"जोड़ने वाला, मिलाने वाला, योजक",যোগদানকারী
"जोड़, संधि",যৌথ
संधित,সংযুক্ত
"झंपक, जम्पर",জাম্পার
"कबाड़, जंक",জাঙ্ক
"अवांछित डाक, अवांछित मेल",আজাইরা মেইল
"vिाष्ट, कर्नेल",কার্নেল
कुंजी,চাবি
कुंजी पटल,কীবোর্ড
कुंजीयक,কীয়ার
"मूल स्वर, मूल टिप्पणी, आरंभिक स्वर",মূল বক্তব্য
किलोसाइकिल,কিলোসাইকেল
किलोवोल्ट,কিলোভোল্ট
किलोवाट,কিলোওয়াট
शुद्धगतिकी,গতিবিজ্ঞান
जानु बिंदु वोल्टता,হাঁটু পয়েন্ট ভোল্টেজ
"घुंडी, नॉब",গিঁট
ज्ञानाधार,জ্ঞানভিত্তিক
ज्ञान निरूपण,জ্ঞান উপস্থাপনা
L' जालक्रम,L নেটওয়ার্ক
L' परिच्छेद फिल्टर,এল বিভাগ ফিল্টার
पष्चता और अग्रता,ল্যাগ এবং সীসা
पष्चगामी धारा,পিছিয়ে থাকা বর্তমান
पष्चगामी षक्ति गुणक,পিছিয়ে থাকা পাওয়ার ফ্যাক্টর
"स्तरित, पटलित",স্তরিত
"लैम्प, दीप",প্রদীপ
लैपटॉप,ল্যাপটপ
लेसर आवृत्ति,লেজার ফ্রিকোয়েন্সি
गुप्त त्रुटि,সুপ্ত ত্রুটি
गुप्त ऊष्मा,সুপ্ত তাপ
अक्षांश,অক্ষাংশ
"परत, स्तर",স্তর
"अभिन्यास, नक्शा, खाका",বিন্যাস
"अभिन्यास योजना,  अनुविक्षेप योजना",বিন্যাস পরিকল্পনা
" अग्रता , तार, लीड",নেতৃত্ব
"अग्रगामी कला, अग्रगामी फेज",শীর্ষস্থানীয় পর্ব
क्षरणरोधी,ছিদ্র নিরোধক
क्षरण,ফুটো
पट्टा परिपथ,ইজারা সার্কিট
लेन्स,লেন্স
तल सूचक,স্তর সূচক
प्रकाश नियंत्रण,আলো নিয়ন্ত্রণ
"प्रकाश पेन, प्रकाश लेखनी",হালকা কলম
तडित् निरोधक,বিজলীদণ্ড
सीमक,সীমাবদ্ধ
"सीमक प्रवर्धक, सीमाकारी प्रवर्धक",পরিবর্ধক সীমাবদ্ধ
"लाइन क्षय, लाइन हानि",লাইন ক্ষতি
लाइन रव,লাইন শব্দ
–ष्टि-रेखा,দর্শন লাইন
लाइन प्रावस्था,লাইন পর্ব
लाइन संचरण,লাইন সংক্রমণ
भाररहित लाइन,লাইন আনলোড
रैखिक क्वांटमकारी,লিনিয়ার কোয়ান্টিজার
रैखिकता,লিনিয়ারিটি
समाक्ष लाइन,লাইন-কোঅ্যাক্সিয়াল
लाइन समकारी,লাইন-সমতুল্য
लाइन आवृत्ति,লাইন-ফ্রিকোয়েন্সি
लाइन प्रतिबाधा,লাইন-ইমিডেন্স
चतुर्थांश तरंगदैर्घ्य लाइन,লাইন-কোয়ার্টারের তরঙ্গদৈর্ঘ্য
"कड़ी, शृंखला, लिंक",লিঙ্ক
संयोजक शृंखलक,লিঙ্কার
ओष्ठ माइक्रोफोन,লিপ-মাইক্রোফোন
सजीव प्रसारण,সরাসরি সম্প্রচার
सक्रिय परिपथ,লাইভ সার্কিট
जीवंत कार्यक्रम,লাইভ প্রোগ্রাম
भार,ভার
भार धारिता,ধারণ ক্ষমতা
भार वहन क्षमता,বহন ক্ষমতা লোড
लोड अभिलक्षण,লোড বৈশিষ্ট্য
लोड प्रतिबाधा,লোড প্রতিবন্ধকতা
"भारित, लोडित",লোড
भारक,লোডার
"भारण, लोडन",লোড হচ্ছে
"भारण कुंडली, लोडन कुंडली",লোডিং কয়েল
"भार परीक्षण, लोड परीक्षण",লোড পরীক্ষা
पालि,লব
पालि ऐन्टेना,লোব অ্যান্টেনা
"स्थानीय क्षेत्र जालक्रम, स्थानीय क्षेत्र नेटवर्क",স্থানীয় নেটওয়ার্ক
स्थानीय बैटरी,স্থানীয় ব্যাটারি
स्थानीय दोलित्र,স্থানীয় দোলক
"लॉग, अभिलेख",লগ
लॉग बुक,লগ বই
सत्रारंभ,লগ ইন (লগ অন)
सत्रांत,লগ অফ (লগ আউট)
"लॉगशीट, लॉग प्रपत्र",লগ শিট
"लघुगणक, लॉगेरिथ्म",লগারিদম
"लघुगणकीय प्रवर्धक, लॉगेरिथ्मीय प्रवर्धक",লগারিদমিক পরিবর্ধক
"लघुगणकीय अनुपात, लॉगेरिथ्मीय अनुपात",লগারিদমিক অনুপাত
लघुगणकीय अनुक्रिया,লগারিদমিক প্রতিক্রিয়া
"लघुगणकीय मापक्रम, लघुगणकीय स्केल",লগারিদমিক স্কেল
"संलेखन, प्रचालेखन",লগিং
तर्क,যুক্তি
"तर्क द्वार, तर्क गेट",লজিক গেট
तर्क संक्रिया,যুক্তি অপারেশন
तार्किक,যৌক্তিক
तार्किक फ्रेम,যৌক্তিক ফ্রেম
"लोगो अंतर्वेशक, प्रतीक अंतर्वेशक",লোগো সন্নিবেশ
देशांतर,দ্রাঘিমাংশ
"लूप, पाश",লুপ
पाश ऐन्टेना,লুপ অ্যান্টেনা
पाश लब्धि,লুপ লাভ
लूप परीक्षण,লুপ পরীক্ষা
शिथिल संपर्क,আলগা যোগাযোগ
"अल्प युग्मन, शिथिल युग्मन",আলগা সংযোজন
हासहीन ऐन्टेना,লসলেস অ্যান্টেনা
हासहीन संपीडन,ক্ষতিহীন সংকোচনের
हासी संपीडन,ক্ষতিগ্রস্থ সংকোচনের
प्रबलता (ध्वनि),জোরে (শব্দ)
"ध्वनि विस्तारक, लाउडस्पीकर",লাউডস্পিকার
निम्न आवृत्ति,কম কম্পাঙ্ক
निम्न स्तर भाषा,নিম্ন স্তরের ভাষা
निम्न हानि प्रभरक,কম লোকসান ফিডার
निम्न हानि नम्य समाक्ष केबल,কম লোকসান নমনীয় কোক্সিয়াল কেবল
निम्न रव अभिग्राही,কম শব্দ রিসিভার
निम्न कक्षायमान उपग्रह,কম কক্ষপথ স্যাটেলাইট
निम्न पारक फिल्टर,লো পাস ফিল্টার
निम्न प्रतिघात भूसंपर्कन,কম রিঅ্যাক্ট্যান্স আর্থিং
अल्प प्रतिरोधी पथ,কম প্রতিরোধের পথ
"लग, कर्णक",লগ
ज्योतिर्मयता,আলোকসজ্জা
पिंडित,লম্পট
बृहत् खंड,ম্যাক্রো ব্লক
"बृहत् परिभाषा, बृहत् स्पष्टता",ম্যাক্রো সংজ্ঞা
"बृहत् –ष्य, बृहत् –ष्टि,",ম্যাক্রো ভিশন
"मायाक्षि, मैजिक आई",ম্যাজিক আই
चुंबक,চৌম্বক
चुंबकीय क्षेत्र,চৌম্বক ক্ষেত্র
चुंबकीय फ्लक्स,চৌম্বকীয় প্রবাহ
चुंबकीय धुव,চৌম্বকীয় মেরু
चुंबकीय विक्षोभ,চৌম্বকীয় ঝড়
चुंबकीय स्विच,চৌম্বকীয় সুইচ
"चुंबकीय टेप, चुंबकीय फीता",চৌম্বকীয় টেপ
चुंबकत्व,চৌম্বকীয়তা
"डाक संविलयन, मेल संविलयन",মেইল মার্জ
डाक सूची,মেইলিং তালিকা
मुख्य वाहक,প্রধান ক্যারিয়ার
अनुरक्षण करना,রক্ষণাবেক্ষণ
अनुरक्षण; रख-रखाव,রক্ষণাবেক্ষণ
अनुरक्षण दल,রক্ষণাবেক্ষণ দল
बहुसंख्यक वाहक,সংখ্যাগরিষ্ঠ ক্যারিয়ার
संबंध संपर्क रिले,যোগাযোগ রিলে করুন
संपर्क और विच्छेद स्विच,মেক-অ্যান্ড-ব্রেক সুইচ
पुं-संबंधक,পুরুষ সংযোগকারী
मानव निर्मित रव,মানুষ শব্দ করেছে
प्रबंधन सूचना तंत्र (एम आई एस),পরিচালন তথ্য সিস্টেম (এমআইএস)
"जोड़-तोड़, जुगाड़, युक्तियोजित",ম্যানিপুলেটেড
हस्त नियंत्रण,মূল নিয়ন্ত্রণ
हस्तविधि,ম্যানুয়াল পদ্ধতি
सुरक्षा पूर्वोपाय नियम-पुस्तिका,সুরক্ষা সতর্কতা ম্যানুয়াল
हस्त प्रचालित,ম্যানুয়ালি পরিচালিত
विनिर्माता,প্রস্তুতকারক
प्रच्छादक,মুখোশ
प्रच्छादिती,মাসকি
"प्रच्छादी, प्रच्छादक",মাস্কার
प्रच्छादन,মাস্কিং
प्रच्छादन व्यवहार,মাস্কিং আচরণ
श्रव्य प्रच्छादन प्रभाव,অডিওর মাস্কিং প্রভাব
प्रच्छादन देहली,থ্রেশহোল্ড মাস্কিং
प्रच्छादन स्वर,মাস্কিং টোন
मास्ट,মাস্ট
मास्ट विकिरक,মাস্ট রেডিয়েটার
प्रधान नियंत्रण,মাস্টার নিয়ন্ত্রণ
प्रधान दोलित्र,মাস্টার অসিলট্রোর
"प्रतितुलन प्रतिबाधा, सुमेलन प्रतिबाधा",ম্যাচ-ইমিডেন্স
"प्रतितुलन जालक्रम, सुमेलन जालक्रम",ম্যাচিং নেটওয়ার্ক
"सुमेलन स्टब, प्रतितुलन स्टब",ম্যাচিং স্টাব
"सुमेलन ट्रांसफार्मर, प्रतितुलन ट्रांसफार्मर",ম্যাচিং ট্রান্সফর্মার
सामग्री प्रापण,জিনিষ পত্র সরবরাহ
"आव्यूह, मैट्रिक्स",ম্যাট্রিক্স
अधिकतमीकरण,সর্বাধিককরণ
अधिकतम मांग सूचक,সর্বাধিক চাহিদা সূচক
अधिकतम षक्ति घनत्व,সর্বাধিক শক্তি ঘনত্ব
अधिकतम सुग्राहिता,সর্বাধিক সংবেদনশীলতা
अधिकतम ताप,সর্বাধিক তাপমাত্রা
अधिकतम उपयोज्य आवृत्ति,সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি
अधिकतम मान,সর্বোচ্চ মূল্য
विफलता-माध्य समय,ব্যর্থতার গড় সময়
"माध्य मूल्य, माध्य मान",গড় মান
मापित संकेत,পরিমাপ সংকেত
मापन,মাপা
मापन युक्ति,পরিমাপ যন্ত্র
माप उपस्कर,পরিমাপ সরঞ্জাম
माप यंत्र,পরিমাপক যন্ত্রপাতি
क्षेत्र सामर्थ्य माप यंत्र,ক্ষেত্রের শক্তি পরিমাপের সরঞ্জাম
मापन फीता,পরিমাপের ফিতা
"यंत्रावली, क्रियाविधि",পদ্ধতি
"मीडिया सर्वर, माध्यम परिसेवक",মিডিয়া সার্ভার
" मध्य , माध्यम  ,मध्यम",মধ্যম
मध्यम आवृत्ति,মাঝারি ফ্রিকোয়েন্সি
मध्यम आवृत्ति तरंग,মাঝারি ফ্রিকোয়েন্সি তরঙ্গ
मध्यम तरंग,মাঝারি তরঙ্গ (মেগাওয়াট)
मेगा ओम,মেগা-ওহম
मेगर,মেগার
स्मृति,স্মৃতি
मेंटरन,পরামর্শদাতা
मेनू-बार,মেনু বার
पारद स्विच,বুধ সুইচ
संविलय,মার্জিং
संदेश,বার্তা
"अधिआंकड़ा, मेटाडाटा",মেটাডেটা
धातु ऑक्साइड अर्धचालक डायोड,ধাতব অক্সাইড সেমিকন্ডাক্টর ডায়োড
धातु-कोषित केबल,ধাতব-শেথযুক্ত কেবল
"मीटर, मापक",মিটার
मापयंत्र पैनल,মিটারিং প্যানেল
अभ्रक,মিকা
अभ्रक विद्युत् रोधन,মাইকা-ইনসুলেশন
"सूक्ष्म-, माइक्रो-",ক্ষুদ্র-
सूक्ष्म घटक,মাইক্রো উপাদান
"सूक्ष्म कंप्यूटर, सूक्ष्म अभिकलित्र",মাইক্রো কম্পিউটার
सूक्ष्म नियंत्रक,মাইক্রো-কন্ট্রোলার
सूक्ष्म इलेक्ट्रॉनिकी,মাইক্রো-ইলেক্ট্রনিক্স
माइक्रोफोन,মাইক্রোফোন
माइक्रोफोनिक्स,মাইক্রোফোনিক্স
"सूक्ष्मप्रक्रमक, माइक्रोप्रोसेसर",মাইক্রোপ্রসেসর
माइक्रो वोल्ट,মাইক্রো-ভোল্ট (এমভি)
सूक्ष्म तरंग,মাইক্রোওয়েভ
सूक्ष्म तरंग ऐन्टेना,মাইক্রোওয়েভ অ্যান্টেনা
सूक्ष्म तरंग किरणपुंज,মাইক্রোওয়েভ মরীচি
मध्य-बैंड,মিড-ব্যান্ড
"प्रवास, प्रवजन, अभिगमन, स्थानांतरण",স্থানান্তর
प्रवास पथ,মাইগ্রেশন পাথ
"लघुरूप, लघु",ক্ষুদ্রাকার
लघुरूपीकृत,মিনিয়েচারাইজড
न्यूनतम,সর্বনিম্ন
न्यूनतम ताप,ন্যূনতম তাপমাত্রা
न्यूनतम उपयोज्य क्षेत्र सामर्थ्य,সর্বনিম্ন ব্যবহারযোগ্য ক্ষেত্র শক্তি
"अल्पांश वाहक, अल्पसंख्यक वाहक",সংখ্যালঘু ক্যারিয়ার
कुइंगित,ভুল
मिश्रित करना (क्रि.),মিশ্রণ
मिश्रित लोपन,মিশ্রিত ফাঁকা
"मिश्रित सिंक, मिश्रित तुल्यकालन",মিশ্র সিঙ্ক
मिश्रक,মিক্সার
"मिश्रण ट्यूब, मिश्रण नलिका",মিক্সার টিউব
"मिश्रण करना, मिलाना",মিশ্রণ
मिश्रक परिपथ,মিশ্রণ সার্কিট
स्मरक,স্মৃতিচারণ
स्मृति विज्ञान,স্মৃতিসৌধ
"चल, मोबाइल",মুঠোফোন
चल बहुमाध्यम अनुप्रयोग,মোবাইল মাল্টিমিডিয়া অ্যাপ্লিকেশন
"चल दूरदर्शित्र, चल टीवी, चल TV",মোবাইল টিভি
विधा,মোড
भंग-विधा,ব্যর্থতার মোড
संचरण-विधा,প্রচারের পদ্ধতি
"निदर्श, मॉडल",মডেল
मॉडेम,মডেম
आधुनिक एफ एम प्रेषित्र,আধুনিক এফএম ট্রান্সমিটার
"आधुनिक प्रचलन, आधुनिक प्रवृत्तियाँ",আধুনিক প্রবণতা
"विन्यास विधा, संरूपण विधा",কনফিগারেশন মোড
"आशोधन करना, आपरिवर्तन करना (क्रि.)",সংশোধন করুন
मॉडुलित सतत तरंग,মডুলেটেড অবিচ্ছিন্ন তরঙ্গ
मॉडुलित संकेत,মোডুলেটেড সিগন্যাল
मॉडुलित तरंगरूप,মডুলেটেড ওয়েভফর্ম
मॉडुलन,মড্যুলেশন
मॉडुलन आयाम,মড্যুলেশন প্রশস্ততা
"मॉडुलन क्षमता, मॉडुलन सामर्थ्य",মড্যুলেশন ক্ষমতা
मॉडुलन आवृत्ति,মড্যুলেশন ফ্রিকোয়েন্সি
मॉडुलन सूचकांक,মড্যুলেশন সূচক
मॉडुलन रैखिकता,মড্যুলেশন লিনিয়ারিটি
"मॉडुलेशन मीटर, मॉडुलनमापी",মড্যুলেশন মিটার
मॉडुलन मॉनीटर,মড্যুলেশন মনিটর
मॉडुलन प्रतिशत,মড্যুলেশন শতাংশ
मॉडुलक,মডুলেটর
"मॉड्यूल, अनुखंड",মডিউল
"नमी, आर्द्रता",আর্দ্রতা
संवेग,গতি
"मॉनीटर, अनुवीक्षण",মনিটর
"मॉनीटरन, अनुवीक्षण",পর্যবেক্ষণ
अनुवीक्षण और विष्लेषण तकनीक,পর্যবেক্ষণ এবং বিশ্লেষণ কৌশল
अनुवीक्षण और नियंत्रण,পর্যবেক্ষণ এবং নিয়ন্ত্রণ
"मॉनीटरन केंद्र, अनुवीक्षण केंद्र",মনিটরিং স্টেশন
एकल वर्ण,একরঙা
एकपथ ध्वनिक संचरण,মনোফোনিক সংক্রমণ
रूप,মরফ
"रूपण, आकृतीकरण",মরফিং
आकारिता,মরফিজম
मोजैक,মোজাইক
"मदर बोर्ड, उश्म पटल",মাদারবোর্ড
गति प्रतिकरण,গতি ক্ষতিপূরণ
गति आकलन,গতি অনুমান
