Odiya,Telugu
ଲୁହା ପରଦା |,ఇనుప తెర
ଲୁହା ଗାର୍ଡ |,ఐరన్ గార్డ్
ଲୁହା ରାସନ |,ఇనుము రేషన్లు
ଲୁହା ପାର୍ଶ୍ୱ |,ఇనుప వైపులా
ଲୁହା ଟାଇପ୍ ତୀର |,ఇనుప చిట్కా బాణం
ଇଷ୍ଟମିଆନ୍ ଖେଳଗୁଡିକ |,ఇస్త్మియన్ ఆటలు
ଜାନିସାରୀ |,జానిసరీ
ଜାନିଟର୍ |,కాపలాదారు
ଜାନିଟର୍ |,కాపలాదారు
ଜାଭେଲିନ୍ |,జావెలిన్
ଜିମ୍ କ୍ରୋ ନିୟମ |,జిమ్ క్రో చట్టాలు
ଜିଙ୍ଗୋ |,జింగో
ଜିଙ୍ଗୋ |,జింగో
ଜିଙ୍ଗୋ |,జింగో
ଜିଙ୍ଗୋଜିମ୍ |,జింగోయిజం
ମିଳିତ କାର୍ଯ୍ୟ,ఉమ్మడి చర్య
ମିଳିତ ନିୟନ୍ତ୍ରଣ |,ఉమ్మడి నియంత్రణ
ମିଳିତ ବୃତ୍ତି,ఉమ్మడి ఆక్యుపెన్సీ
ଖଣ୍ଡପୀଠ,జ్యూరీ
କେବଳ କାରଣ |,కారణం మాత్రమే
ରଖନ୍ତୁ |,ఉంచండి
ଅଭିଲେଖାଗାରର ରକ୍ଷକ |,ఆర్కైవ్స్ కీపర్
କେଟଲ୍-ଡ୍ରମ୍ |,కెటిల్-డ్రమ్
ମୁଖ୍ୟ ଶବ୍ଦ |,కీలక పదం
ରାଜା,రాజు
ରାଜ୍ୟ,రాజ్యం
କିଙ୍ଗଲେଟ୍ |,కింగ్లెట్
ରାଜା ନିର୍ମାତା |,కింగ్ మేకర్
କିଙ୍ଗସିପ୍ |,రాజ్యాధికారం
କିଙ୍ଗସିପ୍ |,రాజ్యాధికారం
ରୋଷେଇ ଘର କ୍ୟାବିନେଟ୍ |,కిచెన్ క్యాబినెట్
ନାଇଟ୍ |,నైట్
କିଙ୍ଗହୁଡ୍ |,రాజ్యం
କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |,కింగ్స్ హాస్పిటల్స్
ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |,నైట్స్ ఆఫ్ సెయింట్ జాన్
ନାଇଟ୍ ଟେମ୍ପଲର୍ |,నైట్ టెంప్లర్
କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK),కు క్లక్స్ క్లాన్ (KKK)
କୁମିଣ୍ଟାଙ୍ଗ |,కుమింటాంగ్
ଲାଇଟି,లౌకికత్వం
ଲାନ୍ସ |,లాన్స్
ଲାନ୍ସର୍,లాన్సర్
ପରେ ଗୁପ୍ତା |,తరువాత గుప్తులు
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,చట్టబద్ధమైన వారసుడు
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),చట్టవిరుద్ధం (=అక్రమం)
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),చట్టవిరుద్ధం (=అక్రమం)
ଆଇନ ପ୍ରଭୁ,చట్ట ప్రభువులు
ଧର୍ମର ନିୟମ,భక్తి చట్టం
ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ,దేశముల సమాహారం
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),లెగసీ (=బిక్వెస్ట్)
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),లెగసీ (=బిక్వెస్ట్)
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,చట్టపరమైన వారసుడు
ଲିଗେଟ୍ |,చట్టబద్ధత
ଲିଗେଟ୍ |,చట్టబద్ధత
ଲିଗେଟ୍ |,చట్టబద్ధత
କିମ୍ବଦନ୍ତୀ,లెజెండ్
କିମ୍ବଦନ୍ତୀ,లెజెండ్
ଲେଜିଅନ୍ |,లెజియన్
ଲେଜିଅନ୍ |,లెజియన్
ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ,లెజియన్ ఆఫ్ ఆనర్
Lese ମହିମା (= lese majeste),లెస్ మెజెస్టి (=లెస్ మెజెస్టే)
ଛୋଟ ରାଜ୍ୟଗୁଡିକ |,తక్కువ రాష్ట్రాలు
ବିଶ୍ cred ାସ ପତ୍ର,విశ్వసనీయత లేఖలు
ଲିଜ୍-ପ୍ରଭୁ,లీజ్-లార్డ్
ଲିଜ୍ ମ୍ୟାନ୍ |,లీజ్ మనిషి
ଲିଜ୍ ମ୍ୟାନ୍ |,లీజ్ మనిషి
ଆଜୀବନ କାରାଦଣ୍ଡ |,జీవిత ఖైదు
ବଂଶ,వంశం
ଛୋଟ ଇଂଲଣ୍ଡ,లిటిల్ ఇంగ్లాండు
ଛୋଟ ଯାନ (= କମ୍ ଯାନ),చిన్న వాహనం (=తక్కువ వాహనం)
ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |,లిటోరల్ రాష్ట్రం
ଲିଟୁର୍ଗିଜ୍ |,ప్రార్ధనలు
ଲିଟୁର୍ଜି,ప్రార్ధన
ସ୍ଥାନୀୟ ଅନୁଗତତା |,స్థానిక విధేయత
ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |,స్థానిక-స్వయం ప్రభుత్వం
ଦୀର୍ଘ ସଂସଦ |,సుదీర్ఘ పార్లమెంటు
ନିମ୍ନ ଦେଶଗୁଡିକ |,తక్కువ దేశాలు
ବିଶ୍ୱସ୍ତ,విశ్వాసపాత్రుడు
ନିଷ୍ଠା,విధేయత
ମାଚିଆଭେଲିଆନ୍ ନୀତି |,మాకియవెల్లియన్ విధానం
ମାଗନା କାର୍ଟା |,మాగ్నా కార్టా
ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |,మాగ్నమ్ కన్సిలియం
ମାଲମ୍ ନିଷେଧ |,మలం నిషేధం
ମାଣ୍ଡାମସ୍ |,మాండమస్
ଆଦେଶ,ఆదేశం
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;","ఆదేశం, తరగతి &#39;A&#39;"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;","ఆదేశం, తరగతి &#39;B&#39;"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;","ఆదేశం, తరగతి &#39;సి&#39;"
ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |,ఆదేశ వ్యవస్థ
ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |,తప్పనిసరి స్థితి
ମାଙ୍ଗୋନେଲ୍ |,మాంగోనెల్
ମନିଫେଷ୍ଟୋ |,మేనిఫెస్టో
ମନିଭର୍ସ |,యుక్తులు
ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |,మ్యాన్ ఆఫ్ వార్
ମନୋର |,మనోర్
ମନୋର |,మనోర్
ମାନବ ଶକ୍ତି |,మానవ శక్తి
ମାନବ ଶକ୍ତି |,మానవ శక్తి
ମାନୁମିସନ୍ |,మాన్యుమిషన్
ମନୁମିଟ୍ |,మనుమిత్
ପାଣ୍ଡୁଲିପି,మాన్యుస్క్రిప్ట్
ପାଣ୍ଡୁଲିପି,మాన్యుస్క్రిప్ట్
ପାଣ୍ଡୁଲିପି,మాన్యుస్క్రిప్ట్
ମାରୁଦ,మారౌడర్
ସାମୁଦ୍ରିକ ବେଲ୍ଟ |,సముద్ర బెల్ట్
ସାମୁଦ୍ରିକ ସଭ୍ୟତା |,సముద్ర నాగరికత
ସାମୁଦ୍ରିକ ପତାକା |,సముద్ర జెండా
ସାମୁଦ୍ରିକ ଶକ୍ତି,సముద్ర శక్తులు
ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |,సముద్ర సార్వభౌమాధికారం
ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |,సముద్ర యుద్ధం
ମାର୍କିସ୍ |,మార్క్విస్
ମାର୍କିସେଟ୍ |,మార్క్విసేట్
ସାମରିକ ନିୟମ |,మార్షల్ లా
ସାମରିକ ଦ aces ଡ଼ |,మార్షల్ రేసులు
ଶହୀଦ |,అమరవీరుడు
ହତ୍ୟାକାଣ୍ଡ |,నరమేధం
ମନିଭର୍ ର ମାସ |,మాస్ యుక్తి
ମାଷ୍ଟର-ଆଟ୍-ବାହୁ,మాస్టర్-ఎట్-ఆర్మ్స్
ସମାରୋହର ଗୁରୁ,మాస్టర్ ఆఫ్ వేడుకలు
ଘରର ଗୁରୁ,ఇంటి యజమాని
ଘୋଡା ଗୁରୁ,మాస్టర్ ఆఫ్ ది హార్స్
ରୋଲ୍ସର ମାଷ୍ଟର |,మాస్టర్ ఆఫ్ ది రోల్స్
ମ୍ୟାଚ୍,మ్యాచ్
ମ୍ୟାଚ୍,మ్యాచ్
ମ୍ୟାଚ୍ ଲକ୍,అగ్గిపెట్టె
ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |,వైవాహిక మైత్రి
ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |,మధ్యధరా శక్తులు
ମେନସେଭିକ୍ |,మెన్షెవిక్
ଦୟାଳୁ ସେନା |,కిరాయి సైన్యం
ଦୟାଳୁ ସ soldier ନିକ |,కిరాయి సైనికుడు
ବ୍ୟବସାୟୀ,వ్యాపారి
ମଧ୍ୟ ଯୁଗ,మధ్య యుగాలు
ମଧ୍ୟ ପୂର୍ବ,మధ్యప్రాచ్యం
ମଧ୍ୟମ ପାସ୍ |,మధ్య మార్గము
ମଧ୍ୟମ ପଥ,మధ్య మార్గం
ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ),మధ్య మార్గం (=మిడిల్ కోర్సు)
ପ୍ରବାସୀ,వలసదారు
ସ୍ଥାନାନ୍ତରଣ,వలస
ସ୍ଥାନାନ୍ତରଣ,వలస
ସ୍ଥାନାନ୍ତରଣ,వలస
ମିଲିଟାରିଜିମ୍ |,మిలిటరిజం
ମିଲିଟାରିଜିମ୍ |,మిలిటరిజం
ମିଲିଟାରିଜିମ୍ |,మిలిటరిజం
ମିଲିଟାରିଜିମ୍ |,మిలిటరిజం
ମିଲିଟାରିଷ୍ଟ,మిలిటరిస్ట్
ମିଲିଟାରିଷ୍ଟ,మిలిటరిస్ట్
ସାମରିକକରଣ,సైనికీకరణ
ସାମରିକକରଣ,సైనికీకరణ
ସାମରିକକରଣ,సైనికీకరణ
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),సైనిక వ్యూహకర్త (= వ్యూహకర్త)
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),సైనిక వ్యూహకర్త (= వ్యూహకర్త)
ସାମରିକ କ ics ଶଳ (= କ act ଶଳ),సైనిక వ్యూహాలు (=వ్యూహాలు)
ମିଲିସିଆ,మిలిషియా
ମିଲିସିଆ,మిలిషియా
ବିଭ୍ରାନ୍ତ |,దుష్పరిపాలన
ନିଖୋଜ ଲିଙ୍କ୍ |,లింక్ లేదు
ମିଶନ୍ |,మిషన్
ମିଶନ୍ |,మిషన్
ମିଶନ୍ |,మిషన్
ମିଶ୍ରିତ ଜାତି |,మిశ్రమ జాతి
ଆଧୁନିକ ଇତିହାସ,ఆధునిక చరిత్ర
ମୋଡସ୍ ବିବେଣ୍ଡି |,మోడ్స్ వీవెండి
ମୋନାଚିଜିମ୍ |,మోనాకిజం
ରାଜତନ୍ତ୍ର |,చక్రవర్తి
ରାଜତନ୍ତ୍ର |,చక్రవర్తి
ରାଜତନ୍ତ୍ର |,రాచరికం
ରାଜତନ୍ତ୍ର |,రాచరికం
ରାଜତନ୍ତ୍ର,రాచరికవాది
ରାଜତନ୍ତ୍ର,రాచరికం
ମଠ,మఠం
ମଠ,మఠం
ମଠ,మఠం
ମୋନାଷ୍ଟିକ୍,సన్యాసం
ମୋନାଷ୍ଟିକ୍,సన్యాసం
ମାଙ୍କଡ,సన్యాసి
ମାତୃ ଦେଶ |,మాతృదేశం
ମାତୃଭୂମି,మాతృభూమి
ସଂସଦର ମାତା,పార్లమెంటుల తల్లి
ମାକ୍ରାକର୍ସ |,ముక్రాకర్స్
ମମି,మమ్మీ
ସଂଗ୍ରହାଳୟ,మ్యూజియం
ମସ୍କେଟ୍ |,మస్కెట్
ମୁସ୍କିଟର୍ |,మస్కటీర్
ମୁସ୍କେଟ୍ରି |,మస్కెట్రీ
ମୁସ୍କେଟ୍ରି |,మస్కెట్రీ
ମାଷ୍ଟର ମାଷ୍ଟର |,మస్టర్ మాస్టర్
ମାଷ୍ଟର-ରୋଲ୍ |,మస్టర్-రోల్
ମାଷ୍ଟର-ରୋଲ୍ |,మస్టర్-రోల్
ବିଦ୍ରୋହ,తిరుగుబాటు
ବିଦ୍ରୋହ ଆଇନ,తిరుగుబాటు చట్టం
ରହସ୍ୟ ଜାହାଜ,మిస్టరీ షిప్
କାହାଣୀ,కథనం
ଜାତି,దేశం
ଦେଶୀ,స్థానికుడు
ଦେଶୀ ରାଜ୍ୟ |,స్థానిక రాష్ట్రం
ପ୍ରାକୃତିକତା |,సహజత్వం
ପ୍ରାକୃତିକ ଅଧିକାର |,సహజ హక్కులు
ନାଜି,నాజీ
ନାଜି ବିପ୍ଳବ |,నాజీ విప్లవం
ନାଜିଜିମ୍,నాజీయిజం
ପୂର୍ବ ପୂର୍ବ,తూర్పు సమీపంలో
ନେଗ୍ରୋ |,నీగ్రో
ନେଗ୍ରୋଫିଲ୍ |,నీగ్రోఫిల్
ନେଗ୍ରୋଫିଲିଜିମ୍ |,నీగ్రోఫిలిజం
ନେଗ୍ରୋଫୋବିୟା |,నీగ్రోఫోబియా
ନିରପେକ୍ଷ |,తటస్థ
ନିରପେକ୍ଷ ଦେଶ |,తటస్థ దేశం
ନୂତନ ଡିଲ୍ |,నూతన ఒప్పందం
ନୂଆ ଦୁନିଆ,కొత్త ప్రపంచం
ସମ୍ଭ୍ରାନ୍ତ,ప్రభువు
ନୋବଲ୍ |,కీర్తిగల
ନୋବଲ୍ |,కీర్తిగల
ନାମମାତ୍ର,సంచార జాతులు
ନାମମାତ୍ର ହୋର୍ଡ |,సంచార గుంపు
ନାମକରଣ,సంచారము
ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |,దురాక్రమణ రహిత ఒప్పందం
ଅହିଂସା ଚୁକ୍ତି |,దురాక్రమణ రహిత ఒప్పందం
ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |,యుద్ధం చేయని రాష్ట్రం
ଅସହଯୋଗ |,నాన్-కో-ఆపరేషన్
ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |,సహాయ నిరాకరణ ఉద్యమం
ବିପରୀତ |,ఎదురుగా
ବିପରୀତ |,ఎదురుగా
Ochlocracy (= mobocracy),ఓక్లోక్రసీ (=మొబోక్రసీ)
Ochlocrat,ఓక్లోక్రాట్
ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |,అధికారిక పత్రం
ପୁରୁଣା ଦୁନିଆ |,పాత ప్రపంచం
ଅଲିଗାର୍କି |,ఒలిగార్కీ
ଆକ୍ରମଣ,దాడి
ଖୋଲା ବୁ ation ାମଣା |,బహిరంగ చర్చలు
ଖୋଲା ପ୍ରଶ୍ନ |,ఓపెన్ ప్రశ్న
ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |,రికార్డులను తెరవండి
ଓରିଏଣ୍ଟ,ఓరియంట్
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,ఓరియంటలిజం
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,ఓరియంటలిజం
ଓରିଏଣ୍ଟାଲିଷ୍ଟ,ఓరియంటలిస్ట్
ଉତ୍ପତ୍ତି,మూలం
ଉତ୍ପତ୍ତି,మూలం
ଅର୍ଥୋଗ୍ରାଫି |,ఆర్థోగ్రఫీ
ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |,శత్రుత్వాలు చెలరేగడం
ପୋଷ୍ଟ,అవుట్-పోస్ట్
ଓଭର-ପ୍ରଭୁ,పైగా ప్రభువు
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,ఓవర్ రైడ్
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,ఓవర్ రైడ్
ପାଗନ୍,పాగన్
ପାଗନ୍,పాగన్
ପୂଜାପାଠ,పాగనిజం
ପୂଜାପାଠ,పాగనిజం
ପାଗୋଡା |,పగోడా
ପାଗୋଡା |,పగోడా
ପାଗୋଡା |,పగోడా
ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |,ప్యాలెస్ కుట్రలు
ପାଲାଟିନେଟ୍ |,పాలటినేట్
ଖଜୁରୀ ପତ୍ର |,తాటి ఆకు
ଖଜୁରୀ ରବିବାର |,పామ్ ఆదివారం
ପାନେଗିରିଷ୍ଟ |,పానెజిరిస్ట్
ଆତଙ୍କିତ |,భయాందోళనలు
ଆତଙ୍କିତ |,భయాందోళనలు
ଆତଙ୍କିତ,భయాందోళనలు కలిగించేవాడు
ପାପାସି |,పాపసీ
ପାପାସି |,పాపసీ
ପାପାସି |,పాపసీ
ପାପାସି |,పాపసీ
ପପାଲ୍ ଷଣ୍। |,పాపల్ ఎద్దు
ପପାଲିଜିମ୍ |,పాపాలిజం
ପପାଲିଜିମ୍ |,పాపాలిజం
ପାପାଲିଷ୍ଟ |,పాపాలిస్ట్
ପପାଲ୍ ରାଜ୍ୟ |,పాపల్ రాష్ట్రం
ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି),పాపిజం (=పాపిస్ట్రీ)
ପପିଷ୍ଟ,పాపిస్ట్
ପେପିରୁସ୍ |,పాపిరస్
ଦୃଷ୍ଟାନ୍ତ,ఉపమానం
ପାରାମାଉଣ୍ଟ୍ |,పారామౌంట్
ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି),పారామౌంట్సీ (=పారామౌంట్ పవర్)
ପାରାମାଉଣ୍ଟ୍ ଲେଡି |,పారామౌంట్ లేడీ
ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ,పరమ ప్రభువు
ଚିତ୍ରକଳା |,పార్చ్మెంట్
ଚିତ୍ରକଳା |,పార్చ్మెంట్
ଚିତ୍ରକଳା |,పార్చ్మెంట్
କ୍ଷମା,క్షమించు
ପାର୍ଲେସ୍,పార్లేస్
ପାର୍ଲେସ୍,పార్లేస్
ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ),పార్లమెంట్ (=పార్లమెంట్)
ସଂସଦ,పార్లమెంట్
ସଂସଦ,పార్లమెంట్
ସଂସଦ,పార్లమెంట్
ସଂସଦ ଅଧିନିୟମ |,పార్లమెంట్ చట్టం
ସଂସଦୀୟ,పార్లమెంటేరియన్
ସଂସଦୀୟ,పార్లమెంటేరియన్
ସଂସଦୀୟ ଏଜେଣ୍ଟ |,పార్లమెంటరీ ఏజెంట్
ପାର୍ନେଲିଜିମ୍ |,పార్నెలిజం
ପାରୋଲ୍,పెరోల్
ପାରୋଲ୍,పెరోల్
ପାରିକାଇଡ୍ |,పారిసిడ్
ପାରିକାଇଡ୍ |,పారిసిడ్
ଦଳୀୟ,పక్షపాతం
ଦଳୀୟ,పక్షపాతం
ଦଳୀୟ,పక్షపాతం
ପାସ୍ କରନ୍ତୁ |,పాస్
ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ),పాస్ వర్డ్ (=వాచ్ వర్డ్)
ପିତୃପୁରୁଷ,జాతిపిత
ପିତୃପୁରୁଷ,పితృదేవతలు
ପାଟ୍ରିସିଆନ୍ |,పాట్రిషియన్
ପ rim ତୃକ ସମ୍ପତ୍ତି |,పితృస్వామ్యం
ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |,పాక్స్ బ్రిటానికా
ପ୍ୟାକ୍ସ ରୋମାନା |,పాక్స్ రొమానా
ବଂଶ,పూర్వీకుల నుండి వంశక్రమము
ବଂଶ,పూర్వీకుల నుండి వంశక్రమము
ବଂଶଧର ବ୍ୟକ୍ତି |,వంశపారంపర్య వ్యక్తి
ସହକର୍ମୀ,పీర్
ସହକର୍ମୀ,పీర్
ପାଇରେଜ୍,పీరేజ్
ପାଇରେଜ୍,పీరేజ్
ପାଇରେଜ୍,పీరేజ్
ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,ఐర్లాండ్ సహచరులు
ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,స్కాట్లాండ్ సహచరులు
ଉପଦ୍ୱୀପ ଅଭିଯାନ |,పెనిన్సులర్ ప్రచారం
ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |,ద్వీపకల్ప యుద్ధం
ପେନାଣ୍ଟ |,పెన్నెంట్
ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍),పీపుల్స్ చార్టర్ (=నేషనల్ చార్టర్)
ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା),పీపుల్స్ ఫ్రంట్ (=పాపులర్ ఫ్రంట్)
ପରଫିଡି |,అపవిత్రత
ସମୟ,కాలం
ସମୟ,కాలం
ପେରିଫେରୀ |,పెరిఫెరీ
ସ୍ଥାୟୀ ସମାଧାନ |,శాశ్వత పరిష్కారం
ଚିରାଚରିତ ଫିଫ୍ |,శాశ్వత ఫైఫ్
ଫାଲାନକ୍ସ |,ఫాలాంక్స్
ଫାଲାନକ୍ସ |,ఫాలాంక్స్
ଫ୍ରୋହ,ఫారో
ପିକ୍ଟୋଗ୍ରାମ୍ |,పిక్టోగ్రామ్
ଚିତ୍ର,పిక్టోగ్రాఫ్
ଚିତ୍ର,పిక్టోగ్రాఫ్
ତୀର୍ଥଯାତ୍ରୀ,యాత్రికుడు
ତୀର୍ଥଯାତ୍ରୀ ପିତା |,యాత్రికుల తండ్రులు
ପିଲେଜ୍,దోపిడీ
ପିଲେଜ୍,దోపిడీ
ସ୍ତମ୍ଭ,పిల్లర్
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),స్తంభ శాసనాలు (అశోకుని)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),స్తంభ శాసనాలు (అశోకుని)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),స్తంభ శాసనాలు (అశోకుని)
ଡକାୟତି,పైరేట్
ଡକାୟତି,పైరేట్
ଯୁଦ୍ଧ,పిచ్ యుద్ధం
ଭୂଖଣ୍ଡ,ప్లాట్లు
ପୋଲିସ୍,పోలిస్
ପୋଲିସ୍,పోలిస్
ରାଜନୀତି,రాజనీతిజ్ఞుడు
ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |,రాజకీయ ఏజెంట్
ରାଜନ Political ତିକ ଆଶ୍ରୟ |,రాజకీయ ఆశ్రయం
ରାଜନ Political ତିକ ବାସିନ୍ଦା |,రాజకీయ నివాసి
ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |,రాజకీయ ఉగ్రవాదం
ପୋଲ ଟ୍ୟାକ୍ସ,ఎన్నికల పన్ను
ପଣ୍ଟୁନ୍ |,పాంటూన్
ପ୍ରିମିୟର୍ |,ప్రీమియర్
ପ୍ରିମିୟର୍ |,ప్రీమియర్
ପ୍ରିମିୟର୍ସିପ୍ |,ప్రీమియర్‌షిప్
ରାଷ୍ଟ୍ରପତି,ప్రెసిడెన్సీ
ରାଷ୍ଟ୍ରପତି,ప్రెసిడెన్సీ
ରାଷ୍ଟ୍ରପତି,అధ్యక్షుడు
ରାଷ୍ଟ୍ରପତି,అధ్యక్షుడు
ପ୍ରେସିଡିୟମ୍ |,ప్రెసిడియం
ପ୍ରଧାନ ମନ୍ତ୍ରୀ,ప్రధాన మంత్రి
ପ୍ରାଥମିକତା,ప్రిమోజెనిచర్
ପ୍ରିନ୍ସ,యువరాజు
ପ୍ରିନ୍ସ,యువరాజు
ପ୍ରିନ୍ସ ବିଶପ୍ |,ప్రిన్స్ బిషప్
ପ୍ରିନ୍ସ କନସର୍ଟ |,ప్రిన్స్ కన్సార్ట్
ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |,ప్రిన్స్ రీజెంట్
ପିନ୍ସ ରେଗନାଣ୍ଟ |,పిన్స్ రెగ్నెంట్
ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |,ప్రిన్సెస్ రీజెంట్
ରାଜକୁମାରୀ ରୟାଲ୍ |,ప్రిన్సెస్ రాయల్
ଆଚାର୍ଯ୍ୟ,ప్రిన్సిపాలిటీ
ଆଚାର୍ଯ୍ୟ,ప్రిన్సిపాలిటీ
ଆଚାର୍ଯ୍ୟ,ప్రిన్సిపాలిటీ
ପୁରସ୍କାର,బహుమతి
ପୁରସ୍କାର,బహుమతి
ପୁରସ୍କାର ରାଶି,నగదు బహుమతి
ବୃତ୍ତିଗତ ସ soldier ନିକ |,వృత్తిపరమైన సైనికుడు
ପ୍ରତିଜ୍ଞା,ప్రామిస్
ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |,ప్రమోన్టరీ కోట
ସଂରକ୍ଷଣ,రక్షించు
ସଂରକ୍ଷଣ,రక్షించు
ସଂରକ୍ଷଣ,రక్షించు
ପ୍ରୋଟେଗେ |,ఆశ్రితుడు
ପ୍ରୋଭାନ୍ସ |,మూలాధారం
ପ୍ରୋଭାନ୍ସ |,మూలాధారం
ପ୍ରୋଭାନ୍ସ ସିଷ୍ଟମ୍ |,మూలాధార వ్యవస్థ
ପ୍ରୋ-ଜିଓନିଷ୍ଟ |,ప్రో-జియోనిస్ట్
ଜନସାଧାରଣ ଶତ୍ରୁ |,ప్రజా శత్రువు
ଜନସାଧାରଣ ଶତ୍ରୁ |,ప్రజా శత్రువు
ବିରାମଚିହ୍ନ,పంక్టేషన్స్
ପନିକ ଯୁଦ୍ଧ |,ప్యూనిక్ యుద్ధాలు
ପୁରାଣ,ప్యూరిటన్
ପୁଚ୍,పుట్చ్
କ୍ୱାଡ୍ରିଗା |,చతుర్భుజం
ଚତୁର୍ଭୁଜ ମିଳିତତା |,చతుర్భుజ కూటమి
କ୍ୱାକର୍ |,క్వేకర్
ରାଣୀ,రాణి
ରାଣୀ କନସର୍ଟ |,రాణి భార్య
ରାଣୀ,క్వీన్ వరుడు
କୁଇଣ୍ଡୋମ୍ |,క్వీన్డమ్
କୁଇଣ୍ଡୋମ୍ |,క్వీన్డమ్
ରାଣୀ ମାତା |,రాణి తల్లి
ରାଣୀ ପୁନର୍ବାର,రాణి రాణి
ପ୍ରଶ୍ନ,క్విస్లింగ్
ପ୍ରଶ୍ନ,క్విస్లింగ్
ଭଡା ଛାଡନ୍ତୁ |,అద్దె మానేయండి
କ୍ୱିଭର୍ |,వణుకు
Quo ୱାରେଣ୍ଟୋ |,వారెంటో
ଦ ace ଡ଼ |,జాతి
ଜାତିଗତ ସର୍ବୋଚ୍ଚତା |,జాతి ఆధిపత్యం
ଥାକ,ర్యాక్
ଥାକ,ర్యాక్
ରେଡ୍,రైడ్
ରେଡ୍,రైడ్
ରାମପାର୍ଟ |,ప్రాకారము
ରାମପାର୍ଟ |,ప్రాకారము
ରାନ୍ସକ୍ |,దోపిడీ
ମୁକ୍ତି,విమోచన క్రయధనం
ମୁକ୍ତି,విమోచన క్రయధనం
ରାଗ,విధ్వంసం
କ୍ଷତି,విధ్వంసం
କ୍ଷେତ୍ର,రాజ్యం
ପଛ ଗାର୍ଡ |,వెనుక గార్డు
