Malayalam,Kannada
ആജ്ഞകൊടുക്കുക,ಆಜ್ಞ
ഓർഡർ ചെക്ക്,ಆದೇಶ ಪರಿಶೀಲನೆ
റിസർവേഷൻ ഓർഡർ,ಮೀಸಲಾತಿ ಆದೇಶ
ഓർഡിനൻസ്,ಸಲ್ಲಿಕೆ
സംഘടന,ಸಂಸ್ಥೆ
സംഘടന ചാർട്ട്,ಸಂಸ್ಥೆ ಪಟ್ಟಿ
സംഘടന,ಸಂಘಟಕ
ഓറിയന്റഡ്,ಆಧಾರಿತ
മൗലികതമുള്ള,ಮೂಲದ
യഥാർത്ഥ വകുപ്പ്,ಮೂಲ ವಿಭಾಗ
യഥാർത്ഥ വിൽപ്പന ഡീഡ്,ಮೂಲ ಮಾರಾಟ ಪತ್ರ
തുറന്ന ഉടമ,ಮೇಲ್ನೋಟದ ಮಾಲೀಕರು
വ്യാപനം,ಸ್ಫೋಟ
വസ്ത്രങ്ങൾ,ಸಜ್ಜು ಭತ್ಯೆ
Out ട്ട്ഗോയിംഗ് അംഗം,ಹೊರಹೋಗುವ ಸದಸ್ಯ
Out ട്ട്ഗോയിംഗ് ഫയൽ,ಹೊರಹೋಗುವ ಫೈಲ್
അടങ്കൽ,ವಿನಿಯೋಗಿಸು
ല്ലെറ്റ്,ಮಜಲು
രൂപരേഖ,ರೂಪರೇಖೆಯನ್ನು
വീക്ഷണഗതി,ಮೇಲ್ನೋಟ
കോടതിയിൽ നിന്ന്,ನ್ಯಾಯಾಲಯದಿಂದ ಹೊರಗಿದೆ
കാലഹരണപ്പെട്ട തീയതി,ಹಳೆಯದು
പ്രവർത്തനരഹിതം,ಆದೇಶದಿಂದ ಹೊರಗಿದೆ
അച്ചടിയിൽ നിന്ന്,ಮುದ್ರಣದಿಂದ ಹೊರಗಿದೆ
തിരിഞ്ഞ്,ಹೊರಗಡೆ ತಿರುಗಿ
ടേൺ അലോട്ട്മെന്റിന് പുറത്ത്,ತಿರುವು ಹಂಚಿಕೆಯಿಂದ
P ട്ട്പോസ്റ്റ്,ಹೊರಹ ಬಂತುರು
ഉല്പ്പന്നം,ಉತ್ಪಾದನೆ
പ്രത്യക്ഷമായ വാങ്ങൽ,ಸಂಪೂರ್ಣ ಖರೀದಿ
പുറം കരാർ,ಹೊರಗುತ್ತಿಗೆ
കുടിശ്ശിഖയായ,ಬಾಕಿ ಉಳಿದಿರುವ
പ്രായത്തിലധികം,ವಯಸ್ಸಿಗೆ ತಕ್ಕಂತೆ
മൊത്തത്തില്,ಒಟ್ಟಾರೆ
മൊത്തത്തിലുള്ള കമ്മി,ಒಟ್ಟಾರೆ ಕೊರತೆ
ബില്ലിംഗ്,ಓವರ್ ಬಿಲ್ಲಿಂಗ್
അതിരുക,ಹೊರನೋಟು
അവധികഴിഞ്ഞ,ಅತಿ ಕಡಿಮೆ
അമിതമായി,ಅತಿರೇಕ
ഓവർഹെഡ് നിരക്ക്,ಓವರ್ಹೆಡ್ ಹೊಣೆಗಾರಿಕೆ
ഓവർലാപ്പ്,ಅತಿಕ್ರಮಣ
മുൻഗണന അസാധുവാക്കുന്നു,ಆದ್ಯತೆಯನ್ನು ಅತಿಕ್ರಮಿಸುವುದು
അമിതഭരണം,ಅತಿಯಾದ ಗುಣ
മേൽനോട്ടം,ಮೇಲ್ವಿಚಾರಣೆ
ഓവർടൈം വേതനം,ಅಧಿಕಾವಧಿ ವೇತನ
അമിത വിലയിരുത്തൽ,ಅತಿ ಮೌಲ್ಯಮಾಪನ
ഉടമസ്ഥാവകാശം,ಮಾಲಿಕತ್ವ
കെട്ട്,ಚಿರತೆ
പാക്കേജിന്റെ ഇടപാട്,ಎಲ್ಲವನ್ನೊಳಗೊಂಡ ವ್ಯವಹಾರ
പാക്കിംഗും അടയാളപ്പെടുത്തലും,ಪ್ಯಾಕಿಂಗ್ ಮತ್ತು ಗುರುತು
പായ്ക്കിംഗ് ലിസ്റ്റ്,ಪ್ಯಾಕಿಂಗ್ ಪಟ್ಟಿ
ഉടന്വടി,ಒಪ್ಪಂದ
അടച്ച,ಪಾವತಿಸಿದ
പണമടച്ചുള്ള മൂലധനം,ಪಾವತಿಸಿದ ಬಂಡವಾಳ
ലഘുലേഖ,ಕರಪತ್ರ
പാനം,ಫಲಕ
കടലാസ്,ಕಾಗದ
പാര,ಹಣ್ಣು
പരമമായ,ಪ್ರಮುಖವಾದ
രക്ഷാകർതൃത്വം,ಪೋಷಕರು
രക്ഷാകർതൃത്വം,ಪೋಷಕ
രക്ഷാകർതൃ സ്ഥാനം,ಪೋಷಕ ಕಚೇರಿ
പാർ മികവ്,ಸರ್ವಶ್ರೇಷ್ಠ
പാരിയൂ,ಪಾರಿ ಪಾಸು
പാരിറ്റി,ಸಮಾನತೆ
ജനപതിനിധിസഭ,ಸಂಸತ್ತು
ഭാഗം,ಭಾಗ
ഭാഗം ഫയൽ,ಭಾಗ ಫೈಲ್
അപൂര്ണ്ണമായ,ಭಾಗಶಃ
പങ്കെടുക്കുക,ಭಾಗವಹಿಸು
പ്രത്യേക,ನಿರ್ದಿಷ್ಟ
വിശദാംശങ്ങൾ,Particulars
വിഭജനം,ವಿಭಾಗ
പങ്കാളി,ಪಾಲುದಾರ
പങ്കാളിത്ത കരാർ,ಪಾಲುದಾರಿಕೆ ಪತ್ರ
പാർട്ട് പേയ്മെന്റ്,ಭಾಗ ಪಾವತಿ
ഭാഗിക സമയം,ಅರೆಕಾಲಿಕ
കക്ഷി,ಪಕ್ಷ
Par മൂല്യം,ಸಮಾನ ಮೌಲ್ಯ
കടക്കുക,ಉತ್ತೀರ್ಣ
പവേശനമാര്ഗ്ഗം,ಅಂಗೀಕಾರ
Password,ಗುಪ್ತಪದ
പേറ്റന്റ്,ಪೇಟೆ
രക്ഷാകന്മേ,ಪೋಷಕ
നല്കുക,ಪಾವತಿ
ബിൽ അടയ്ക്കുക,ಬಿಲ್ ವೇತನ
ശമ്പള സർട്ടിഫിക്കറ്റ്,ಪಾವತಿಸಿ ಪ್ರಮಾಣಪತ್ರ
ശമ്പള ദിനം,ವೇತನ ದಿನ
പയ്യ്,ಪಾವತಿಸುವವನು
പണമടയ്ക്കുന്നയാൾ,ಪಾವತಿಸುವವನು
പേയ്മെന്റ്,ಪಾವತಿ
പേ ഓഫ്,ತೀರಿಸು
ശമ്പള ക്രമം,ವೇತನ ಆದೇಶ
ശമ്പളപട്ടിക,ಪೇ ರೋಲ್
ശമ്പള സ്കെയിൽ,ಪೇ ಸ್ಕೇಲ್
ഞേക്നിരിയറി,ಗುಪ್ತವಾದ
ശിക്ഷ,ದಂಡ
ശിക്ഷാ നിയമം,ದಂಡ ಸಂಹಿತೆ
ശിക്ഷ പലിശ,ದಂಡದ ಬಡ್ಡಿ
ശിക്ഷാര്ഹമാക്കുക,ದಂಡಿಸು
ശിക്ഷ,ದಂಡ
അതിനിടയില്,ಬಾಕಿ ಉಳಿದಿದೆ
പെൻ ഡ down ൺ സ്ട്രൈക്ക്,ಪೆನ್ ಡೌನ್ ಸ್ಟ್ರೈಕ್
വാര്ദ്ധകകാലവേതനം,ಪಿಂಚಣಿ
കള്ളങ്കക്ഷമമായ,ಒಡ್ಡಿಕೊಳ್ಳಬಹುದಾದ
പെൻഷനുകന്,ಪಿಶಕ್ತಾರ
പെൻഷൻ സ്കീം,ಪಿಂಚಣಿ ಯೋಜನೆ
പ്രതിവർഷം,ವರ್ಷಕ್ಕೆ
ഓരോ ബെയറർ,ಪ್ರತಿ ಧಾರಕ
ആളോഹരി (= ഓരോ തല),ತಲಾ (= ಪ್ರತಿ ತಲೆಗೆ)
ശതമാനം,ಶೇಕಡಾ
വറ്റാത്ത,ದೀರ್ಘಕಾಲಿಕದ
മുൻഗണന വാങ്ങൽ,ಆದ್ಯತೆಯ ಖರೀದಿ
അനുഷ്ഠിക്കുക,ನಿರ್ವಹಿಸು
നിര്വ്വഹനം,ಪ್ರದರ್ಶನ
കാലഘട്ടം,ಅವಧಿ
ആനുകാലികം,ನಿಯತಕಾಲಿಕ
അവലോകന കാലയളവ്,ಪರಿಶೀಲನೆಯ ಅವಧಿ
കള്ളസാക്ഷം,ಸುಳ್ಳುತನ
ആനുകൂല്യങ്ങൾ,ವಿಶ್ವಾಸಾರ್ಹ
സ്ഥിരമായ,ಶಾಶ್ವತ
ഓരോ മെൻസെമിനും,ಪ್ರತಿ ಪುರುಷರು
അനുവദിക്കാവുന്ന,ಅನುಮತಿ
അനുമതി,ಅನುಮತಿ
അനുമതിനല്കുക,ಅನುಮತಿ
അനുവദനീയമാണ്,ಅನುಮತಿ
പരമുഖം,ಶಾಶ್ವತವಾದ
ശാപകരമായ,ಶಾಶ್ವತತೆ
പെർക്വിസൈറ്റുകൾ (= ആനുകൂല്യങ്ങൾ),ಪರ್ಕ್ವಿಸೈಟ್‌ಗಳು (= ಪರ್ಕ್ಸ್)
വക്തിപരമായ,ವೈಯಕ್ತಿಕ
സ്വകാര്യ ആസ്തികൾ,ವೈಯಕ್ತಿಕ ಸ್ವತ್ತುಗಳು
സ്വകാര്യ ബോണ്ട്,ವೈಯಕ್ತಿಕ ಬಂಧ
വക്തിതം,ವ್ಯಕ್ತಿತ್ವ
വ്യക്തിഗത നോൺ ഗ്രാറ്റ,ವ್ಯಕ್ತಿತ್ವ ನಾನ್ ಗ್ರಾಟಾ
ഉദോഗസ്ഥസഞ്ചയം,ಸಿಬ್ಬಂದಿ
പേഴ്സണൽ നയം,ಸಿಬ್ಬಂದಿ ನೀತಿ
ദര്ശനം,ದೃಷ್ಟಿಕೋನ
പേരണ,ಮನವೊಲಿಕೆ
പ്രധാനം,ಉಪಾಧ್ಯಕ್ಷ
അപവാദം,ಪಠಣ
നിവേദനം,ಮನವಿ
ഏകാഗതതപ്പല്,ಅರ್ಜಿದಾರ
ഘട്ടം,ಹಂತ
ഫോട്ടോഗാഫ്,.ಾಯಾಚಿತ್ರ
ഫോട്ടോസ്റ്റാറ്റ്,ಗಾಡಿ
ശാരീരിക പരിശോധന,ದೈಹಿಕ ಪರಿಶೀಲನೆ
ശാരീരിക വൈകല്യം,ದೈಹಿಕ ದೋಷ
ഫിസിക്കൽ എഡ്യൂക്കേഷൻ,ದೈಹಿಕ ಶಿಕ್ಷಣ
ശാരീരികമായി വികലാംഗർ,ದೈಹಿಕವಾಗಿ ಅಂಗವಿಕಲ
ശാരീരിക പരിശോധന,ದೈಹಿಕ ಪರಿಶೀಲನೆ
പീസ്മീൽ,ತುಂಡು ತುಂಡು
പീസ് നിരക്ക്,ತುಂಡು ದರ
തീര്ത്ഥാടകന്,ಯಾತ್ರಿಕ
പൈലറ്റ് പ്രോഗ്രാം,ಪ್ರಾಯೋಗಿಕ ಕಾರ್ಯಕ್ರಮ
മൊട്ടുസൂചി,ಗಡಿ
പ്ലേസ്മെന്റ് സേവനം,ನಿಯೋಗ ಸೇವೆ
ജനനസ്ഥലം,ಹುಟ್ಟಿದ ಸ್ಥಳ
ജോലി സ്ഥലം,ಕೆಲಸದ ಸ್ಥಳಕ್ಕೆ
അനായക്കാരി,ವಾದಿ
പദ്ധതി,ಯೋಜಿಸು
ആസൂതണം,ಯೋಜನೆ
നടുക,ಸಸ್ಯ
കളിക്കാരി,ಆಟಗಾರ
ഹർജി,ಮನವಿ
അപേക്ഷിക്കുന്ന,ಮನವಿ
പോളിസെറ്റ്,ಜನಾಭಿಪ್ರಾಯ ಸಂಗ್ರಹ
പണയം,
പ്ലീനറി സമ്മേളനം,ಸಮಗ್ರ ಅಧಿವೇಶನ
പ്ലെനിപ്പോട്ടാനിറിയറി,ಪಟ್ಟು
സ്തംഭിച്ചു,ಪ್ಲ್ಯಿಂತ್ ಪ್ರದೇಶ
നയം,ನೀತಿ
രാഷ്ട്രീയ പ്രവർത്തനം,ರಾಜಕೀಯ ಚಟುವಟಿಕೆ
തിരഞ്ഞെടുപ്പ്,ಮತದಾನ
അശുദ്ധമാക്കല്,ಮಾಲಿನ್ಯ
രാഷ്ടീയമായ,ರಾಜಕೀಯ
നീന്തല്കുളം,ಕೊಳ
പോർട്ട്ഫോളിയോ,ಭಾಗ
സ്ഥാനം,ಸ್ಥಾನ
നിശ്ചിതമായ,ಧನಾತ್ಮಕ
കുറ്റി,ಚೂರುಚೂರು
പോസ്റ്റ്-ഡേറ്റ് ചെയ്തു,ನಂತರದ
പോസ്റ്റ്-ഫാക്ടറോ അനുമതി,ವಾಸ್ತವಿಕ-ನಂತರದ ಅನುಮೋದನೆ
ബിരുദധാരി,ಸ್ನಾತಕೋತ್ತರ
മരണാനഹാസമായ,ಮರಣೋತ್ತರ
പോസ്റ്റിംഗ്,ಹತೋಟಿ
പോസ്റ്റ്മോർട്ടം പരീക്ഷ,ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆ
മാറ്റിവെയ്ക്കുക,ಮುಂದೂಡು
പോസ്റ്റ്സ്ക്രിപ്റ്റ് (പി.എസ്.),ಪೋಸ್ಟ್‌ಸ್ಕ್ರಿಪ್ಟ್ (ಪಿ.ಎಸ್.)
ശക്തി,ಅಧಿಕಾರ
പവർ ഓഫ് അറ്റോർണി,ವಕೀಲರ ಅಧಿಕಾರ
പ്രായോഗികമായ,ಪ್ರಾಯೋಗಿಕ
പരിശീലിക്കുക,ಅಭ್ಯಾಸ
പ്രീ-ഓഡിറ്റ് ചെയ്യുക,ಪೂರ್ವ-ಪಾಲನೆ
മുന്കരുതല്,ಮುನ್ನೆಚ್ಚರಿಕೆ
കീഴ്വഴക്കം,ಪೂರ್ವನಿದರ್ಶನವನ್ನು
കീസിസി,ನಿಖರವಾಗಿ
കൃതമായ,ನಿಖರವಾದ
തടയുക,ಪ್ರತಿಬಂಧಿಸು
മുന്കൂറിയ,ಪೂರ್ವ -ಸುಗಂಧ
മുന്ഗാമി,ಪೂರ್ವವರ್ತಿ
മേലധികാരമുള്ള,ಪ್ರಧಾನ
ആമുഖം,ಮುನ್ನುಡಿ
മുന്ഗണനകൊടുക്കുക,ಆದ್ಯತೆ
മുന്വിധി,ಪೂರ್ವಸಿದ್ಧತೆ
പാഥമികമായ,ಪೂರ್ವಭಾವಿ
അപകമായ,ಅಕಾಲಿಕ
പീഠിക,ಆವರಣ
പ്രീമിയം,ಪ್ರಬಲ
മുന്കൂര് നല്കുക,ಪೂರ್ವದ
പ്രീപെയ്ഡ് കാർഡ്,ಪ್ರಥಮದ ಚೀಟಿ
മുൻകൂട്ടി ആസൂത്രണം ചെയ്തു,ಮೊದಲೇ ಯೋಜಿಸಿದ
മുൻകൂട്ട്,ಹೆಗ್ಗರು
മുൻകൂട്ടി തിരഞ്ഞെടുത്ത ബിൽ,ಮೊದಲೇ ಸ್ವೀಕರಿಸಿದ ಮಸೂದೆ
പതക്ഷമായ,ಅಧಿಕಾರ
നിര്ദേശിക്കുക,ಸೂಚಿಸು
നിർദ്ദേശിച്ചു,ನಿಗದಿತ
നിർദ്ദേശിച്ച ഫോം,ನಿಗದಿತ ರೂಪ
സമ്മാനിക്കല്,ಪ್ರಸ್ತುತತೆ
അദ്ധഘവൃക്ഷം,ಅಧ್ಯಕ್ಷ
അദ്ധക്ഷന്,ಅಧ್ಯಕ್ಷ
അച്ചടിശാല,ಒತ್ತಿ
പകർപ്പ് അമർത്തുക,ನಕಲು ಒತ್ತಿರಿ
ഗാലറി അമർത്തുക,ಗ್ಯಾಲರಿ ಒತ್ತಿರಿ
അനുമാനിച്ചു,Edಹ್ಮಳಿದ
പ്രിസംപ്റ്റീവ് വേ,Ump ಹೆಯ ವೇತನ
പ്രകമ്പള്,ಮುಟ್ಟುಗೋಲು ಹಾಕಿಕೊಂಡ
പറയുന്നത്,ನೆಪ
സാധീനിക്കുക,ಮೇಲುಗೈ
തടയാൻ,ತಡೆಯಿಸು
തടസ്സം,ತಡೆಗಟ್ಟುವಿಕೆ
തടുക്കുന്ന,ತಡೆಗಟ್ಟುವ
വിലയിൽ ഏറ്റക്കുറച്ചിലുകൾ (= വില ചലനങ്ങൾ),ಬೆಲೆ ಏರಿಳಿತ (= ಬೆಲೆ ಚಲನೆಗಳು)
വിലനിർണ്ണയം,ಬೆಲೆ
പ്രൈമ ഫെസി,ಪ್ರಾಥಮಿಕ ಮುಖ
പാഥമികമായി,ಪ್ರಾಥಮಿಕವಾಗಿ
ആദത്തേതായ,ಪ್ರಾಥಮಿಕ
പ്രാഥമിക രസീത്,ಪ್ರಾಥಮಿಕ ರಶೀದಿ
മുഖമായ,ಪ್ರಧಾನ
പ്രധാന കടക്കാരൻ,ಪ್ರಧಾನ ಸಾಲಗಾರ
പ്രിന്റർ,ಮುದ್ರಕ
അച്ചടി,ಮುದ್ರಣ
മുൻ സൂചന,ಹಿಂದಿನ ಸೂಚನೆ
മുൻഗണന ഗ്രേഡിംഗ്,ಆದ್ಯತೆಯ ಶ್ರೇಣೀಕರಣ
കാരാഗൃഹം,ಜೈಲು
തടവുകാരി,ಕೈದಿ
ഏകാന്തവാസം,ಗೌಣತೆ
സ്വകാര്യവും രഹസ്യാത്മകവും,ಖಾಸಗಿ ಮತ್ತು ಗೌಪ್ಯ
പതേക ആനുകൂലം,ಹಕ್ಕು
പ്രിവിലേജ് കമ്മിറ്റി,ಸವಲತ್ತು ಸಮಿತಿ
സമ്മാനം,ಬಹುಮಾನ
സംഭാവത,ಸಂಭವನೀಯತೆ
പതികൂലിക്കുക,ಪರೀಕ್ಷೆಗೆ ಸಂಬಂಧಿಸಿದ
പരീക്ഷണകാലഘട്ടം,ಸಂಚಾರಿ
വസ്തുസറി,ಪರೀಕ್ಷಾ
പ്രൊബേഷണര്,ಪರೀಕ್ಷಕ
അന്വേഷണം,ಶೋಧಿಸು
നടപടിക്രമ നിയമങ്ങൾ,ಕಾರ್ಯವಿಧಾನದ ನಿಯಮಗಳು
ഗതി,ವಿಧಾನ
കാരം,ಕಾರ್ಯ
പതേകനടപടികള്,ಪ್ರಕ್ರಿಯೆ
നടപടി,ಸಂಸ್ಕರಣೆ
പ്രദക്ഷിണം,ಮೆರವಣಿಗೆ
പഖാപിക്കുക,ಘೋಷಿಸು
കര്ത്തുക,ಘೋಷಣೆ
സംഭരണം,ಸಂಗ್ರಹ
ഉത്പന്നം,ಉತ್ಪನ್ನ
നിര്മ്മാണം,ಉತ್ಪಾದನೆ
തൊഴില്,ವೃತ್ತಿ
പ്രൊഫഷണൽ നേട്ടം,ವೃತ್ತಿಪರ ಸಾಧನೆ
പ്രാവീണ്യം സർട്ടിഫിക്കറ്റ്,ಪ್ರಾವೀಣ್ಯತೆ ಪ್ರಮಾಣಪತ್ರ
പ്രൊഫൈൽ,ಪ್ರಚಾರ
ലാഭം,ಲಾಭ
കാരപരിപാടി,ಕಾರ್ಯಕ್ರಮ
പ്രോഗ്രാം ഷെഡ്യൂൾ,ಕಾರ್ಯಕ್ರಮದ ವೇಳಾಪಟ್ಟಿ
പ്രോഗ്രാമിംഗ്,ಪ್ರೋಗ್ರಾಮಿಂಗ್
പുരോഗതി,ಪ್ರಗತಿ
മുന്നേറുന്ന,ಪ್ರಗತಿಪರ
നിരോധിച്ചിരിക്കുന്നു,ನಿಷೇಧಿಸಿದ
നിരോധിച്ചിരിക്കുന്നു,ನಿಷೇಧಿತ ಪ್ರದೇಶ
നിരോധനം,ನಿಷೇಧಿಸುವಿಕೆ
നിരോധന ഓർഡർ,ನಿಷೇಧದ ಆದೇಶ
പദ്ധതി,ಯೋಜನೆ
ആസൂതണം,ಪ್ರಕ್ಷೇಪಣ
തെളിഞ്ഞുനില്ക്കുന്ന,ಮಹತ್ವದ
വാഗ്ദാനം,ವಾಗ್ದಾನ
വാഗ്ദാന പത്രം,ಪ್ರಾಮಿಸರಿ ಟಿಪ್ಪಣಿ
കയറ്റം കൊടുക്കുക,ಉತ್ತೇಜಿಸು
പ്രോത്സാറർ,ಪೂರ್ವಪತಿ
വര്ദ്ധിപ്പിക്കുക,ಪ್ರಚಾರ
പ്രോംപ്യം,ಸೋಗು ಮಾಡು
അംഗീകാരം ചെയ്യുക,ಪ್ರಚಾರ ಮಾಡು
ഉച്ചരിക്കുക,ಉಚ್ಚರಿಸು
പ്രഖ്യാപനം,ಘೋಷಣೆ
തെളിവ്,ಪುಕ್ಕಲ
അയച്ച തെളിവ്,ಡೆಸ್ಪ್ಯಾಚ್ನ ಪುರಾವೆ
തെളിവ് വായന,ಪುರಾವೆ ಓದುವಿಕೆ
പ്രചരിപ്പിക്കുക,ಹರಡು
പ്രചരണം,ಪ್ರಸರಣ
ശരിയായ,ಸರಿಯಾದ
സവിശേഷത,ಆಸ್ತಿ
നിര്ദ്ദേശം,ಪ್ರಸ್ತಾಪ
നിര്ദ്ദേശിക്കുക,ಪ್ರಸ್ತಾಪಿಸು
പറഞ്ഞത്തുക,ಪ್ರತಿಪಾದಿಸು
ഉടമസ്ഥാവകാരി,ಸ್ವಾಮ್ಯದ
ഉടമസ്ഥത,ಸಾವತಿತೆ
അനുയായി,ರಾಟ
അനു-റാറ്റ ക്വാട്ട,ರಾಟಾ ಕೋಟಾ
ശീലം,ಪ್ರಬಲವಾದವ
ഗുണദോഷങ്ങളും ബാക്കും,ಒಳ್ಳೇದು ಮತ್ತು ಕೆಟ್ಟದ್ದು
വായ്പാ,ನಿಷೇಧಿಸು
അനായഭാഗം,ಕಾನೂನು ಕ್ರಮ
കടന്നല്,ಸ ೦ ಗಡಿ
പ്രോട്ടംപോർ അപ്പോയിന്റ്മെന്റ്,ಪ್ರೊಟೆಂಪೋರ್ ನೇಮಕಾತಿ
പ്രോട്ടോക്കോൾ,ಶಿಷ್ಟಾಚಾರ
തെളിയിക്കുക,ಸಾಬೀತು
നൽകിയിട്ടുള്ള,ಒದಗಿಸಿದ
പ്രൊവിഡന്റ് ഫണ്ട്,ಭವಿಷ್ಯ ನಿಧಿ
വ്യവസ്ഥ,ಒದಗಿಸು
താല്ക്കാലികമായ,ತಾತ್ಕಾಲಿಕ
താൽക്കാലിക പട്ടിക,ತಾತ್ಕಾಲಿಕ ಪಟ್ಟಿ
തെളിവിക്കുന്ന,ನಿವ್ವಳ
ചേര്ച്ച,ಸಾಮೀಪ್ಯ
പ്രോക്സി,ಪ್ರಾಕ್ಸಿ
പരസമായ,ಸಾರ್ವಜನಿಕ
പ്രസിദ്ധീകരണം,ಪ್ರಕಟಣೆ
പൊതു ഡ്യൂട്ടി,ಸಾರ್ವಜನಿಕ ಕರ್ತವ್ಯ
പൊതുതാൽപര്യ വ്യവഹാരം,ಸಾರ್ವಜನಿಕ ಹಿತಾಸಕ್ತಿ ದಾವೆ
പസിദ്ധി,ಪ್ರಚಾರ
പസിദ്ധീകരിക്കുക,ಪ್ರಕಟಿಸು
സമയനിഷ്ഠയുള്ള,ಸಮಯಕ್ಕೆ ತಕ್ಕಂತೆ ಇರುವ
ശിക്ഷ,ಶಿಕ್ಷೆ
വാങ്ങൽ,ಖರೀದಿಸು
പൂർണ്ണമായും താൽക്കാലിക,ಸಂಪೂರ್ಣವಾಗಿ ತಾತ್ಕಾಲಿಕ
കാരം,ಉದ್ದೇಶ
പിന്തുടരുക,ಹಿ ೦ ದಿಸು
പിന്തുടരല്,ಬಟರು
പ്യൂരി പ്യൂസ്വ്യൂ,ವ್ಯಾಪ್ತಿ
പ്രദർശിപ്പിക്കുക,ಎಸೆ
പുട്ട്-അപ്പ് സ്ലിപ്പ്,ಪತಂಗ
യോഗത,ಅರ್ಹತೆ
യോഗ്യതയുള്ള സ്ഥാനാർത്ഥി,ಅರ್ಹ ಅಭ್ಯರ್ಥಿ
യോഗമാക്കുക,ಅರ್ಹತೆ
യോഗ്യതാ പരീക്ഷ,ಅರ್ಹತಾ ಪರೀಕ್ಷೆ
യോഗ്യതാ പരിശോധന,ಅರ್ಹತಾ ಪರೀಕ್ಷೆ
ഗുണപരമായ സാങ്കേതികതകൾ,ಗುಣಾತ್ಮಕ ತಂತ್ರಗಳು
ഗുണമേന്മയുള്ള,ಗುಣಮಟ್ಟ
ഗുണനിലവാര നിയന്ത്രണം,ಗುಣಮಟ್ಟ ನಿಯಂತ್ರಣ
അളവ്,ಪ್ರಮಾಣ
കപ്പല്വിലക്ക് വിടുക,ಸ್ಥೂಲಕಾಯ ರಜೆ
ത്രൈമാസ,ತ್ರೈಮಾಸಿಕ
കായ്ക്കുക,ರದ್ದುಮಾಡು
ക്വാസി,ಕುರಿಮರಿ
ക്വാസി-സ്ഥിരത,ಲಂಬತೆ
ചോദ ചിഹ്നമിടുക,ಪ್ರಶ್ನಿಸು
ചോദം,ಪ್ರಶ್ನೆ
ചോദംചെയ്യത്തക്ക,ಪ್ರಶ್ನಾರ್ಹ
ചോദ്യ സമയം,ಪ್ರಶ್ನೆ ಗಂಟೆ
പശ്നാവലി,ಪ್ರಶ್ನಾವಳಿ
ഉപേക്ഷിക്കുക,ಬಿಟ್ಟು
കോറം,ಕೋರಂ
പങ്ക്,ಕೋಟಲ
ഉദ്ധരണി,ಉದ್ಧರಣ
ഉദ്ധരിക്കുക,ಉಲ್ಲೇಖಿಸು
ജീവിതഗതി,ಓಟ
വംശീയ വിവേചനം,ಜನಾಂಗೀಯ ತಾರತಮ್ಯ
തോട്ടെ,Rackರು
മിന്നല് പരിശോധന,ದಾಳಿ
റെയിൽവേ,ರೈಲ್ವೆ
ഉയര്ത്തുക,ಸ ೦ ತಗುಡು
വികലമായ,ಯಾದೃಚ್ randomಿಕ
ക്രമരഹിതമായ സാമ്പിൾ,ಯಾದೃಚ್ s ಿಕ ಮಾದರಿ
ശേഖരം,ವ್ಯಾಪ್ತಿ
പദവി,ದೆವ್ವ
റാങ്കും ഫയലും,ಶ್ರೇಣಿ ಮತ್ತು ಫೈಲ್
റാങ്കിങ്,ಸ್ಥಾನಮಾನ
ദ്രുത ആക്ഷൻ ഫോഴ്സ്,ಕ್ಷಿಪ್ರ ಕ್ರಿಯಾ ಬಲ
അപൂര്വ്വമായ,ಅಪರೂಪದ
ചൊറിഞ്ഞുപൊട്ടല്,ದದ್ದಲು
അംഗീകരിക്കാവുന്ന മൂല്യം,ಬಲವಂತವಾಗಿ
വില,ದರ
നിരക്ക് ചുരുക്കുക,ದಣಿ
റേറ്റ് പട്ടിക,ದರ ಪಟ್ಟಿ
അംഗീകരണം,ಹಣವಾಯು
റേറ്റിംഗ്,ರೇಟಿಂಗ್
അനുപാതം,ಅನುಪಾತ
ക്ലിപ്തപ്പെടുത്തുക,ಪಡಿತರ
യുക്തിയുക്തമായ,ತರ್ಕಬದ್ಧ
യുക്തിസഹമായ,ತರ್ಕಬದ್ಧಗೊಳಿಸುವಿಕೆ
റേഷൻ അലവൻസ്,ಪಡಿತರ ಭತ್ಯೆ
അസംസ്കൃത വസ്തു,ಕಚ್ಚಾ ವಸ್ತು
അസംസ്കൃത ഉൽപ്പന്നം,ಕಚ್ಚಾ ಉತ್ಪನ್ನ
പതിപവര്ത്തനം,ಪ್ರತಿಕ್ರಿಯೆ
വായന,ಓದುವಿಕೆ
പുനകമീകരിക്കുക,ಮರುಕಳಿಸು
റെഡിമെയ്ഡ് പ്ലാൻ,ಸಿದ್ಧ-ನಿರ್ಮಿತ ಯೋಜನೆ
തയ്യാറായ കണക്കുകൂട്ടൽ,ಸಿದ್ಧ ಲೆಕ್ಕಪರಿಶೋಧಕ
സതമായ,ನಿಜವಾದ
യഥാർത്ഥ വരുമാനം,ನಿಜವಾದ ಗಳಿಕೆ
റിയൽ എസ്റ്റേറ്റ്,ರಿಯಲ್ ಎಸ್ಟೇಟ್
യാഥാര്ഥം,ವಾಸ್ತವ
സാക്ഷപ്പെടുത്തല്,ಸಾಕ್ಷಾತ್ಕಾರ
പതക്ഷീകരിക്കുക,ಅರಿತುಕೊರು
കൊയ്പ്പ്,ಪುನರ್ರಚನೆ
