Assamese,Tamil
ৰিভাৰ্ছ ফ&#39;কাচ,தலைகீழ் கவனம்
গতিপথ সলনি কৰা,நிச்சயமாக மாற்றம்
ফলনৰ ব্যুৎপত্তি,செயல்பாட்டின் வழித்தோன்றல்
চিগমা মেট্ৰিক্স,சிக்மா மேட்ரிக்ஸ்
তথ্য সম্পদ,தகவல் வளங்கள்
information বিজ্ঞান,தகவல் அறிவியல்
"disparate, অসমতাপূৰ্ণ","வேறுபட்ட, விகிதாசாரமற்ற"
অসমজাতীয় সমীকৰণ,ஒரே மாதிரியான சமன்பாடு அல்ல
অ-আঘাতজনক শৰীৰ,அல்லாத அதிர்ச்சி உடல்
"আৰম্ভণি, আৰম্ভণি, আৰম্ভণি","ஆரம்ப, ஆரம்ப, ஆரம்ப"
"প্ৰাৰম্ভিক অৱস্থা, প্ৰাৰম্ভিক বাধা","தொடக்க நிலை, ஆரம்ப கட்டுப்பாடு"
আৰম্ভণি ৰেখা,தொடக்க வரி
আৰম্ভণিৰ বিন্দুটো,ஆரம்ப புள்ளி
প্ৰাৰম্ভিক সমাধান,ஆரம்ப தீர்வு
প্ৰাৰম্ভিক বেগ,ஆரம்ப வேகம்
একক মানচিত্ৰ,ஒற்றை வரைபடம்
একক মেপিং,ஒற்றை மேப்பிங்
অৱভেদ্য গুণন,வேறுபட்ட பெருக்கல்
অভ্যন্তৰীণ বিন্দু,உள்துறை புள்ளி
আভ্যন্তৰীণ উৎপাদন,உள் தயாரிப்பு
"ইনপুট (n.), ইনপুট (v.)","உள்ளீடு (n.), உள்ளீடு (v.)"
ইনপুট ডাটা,உள்ளீடு தரவு
বিনিয়োগৰ গেটৱে,முதலீட்டு நுழைவாயில்
বিনিয়োগৰ উৎপাদন বিশ্লেষণ,முதலீட்டு வெளியீடு பகுப்பாய்வு
ইনপুট আউটপুট নিয়ন্ত্ৰণ ব্যৱস্থা,உள்ளீடு வெளியீடு கட்டுப்பாட்டு அமைப்பு
ইনপুট আউটপুট ব্যৱস্থা,உள்ளீடு வெளியீடு அமைப்பு
বিনিয়োগৰ পৰিমাণ,முதலீட்டு அளவு
"বিনিয়োগ পঞ্জীয়ন, বিনিয়োগ পঞ্জীয়ন","முதலீட்டுப் பதிவு, முதலீட்டுப் பதிவு"
ইনপুট টাৰ্মিনেল,உள்ளீட்டு முனையம்
"ভিতৰত, তলত","உள்ளே, கீழ்"
মুহূৰ্ত,கணம்
"তৎক্ষণাত, তৎক্ষণাত","உடனடி, உடனடி"
তৎক্ষণাত ত্বৰণ,உடனடி முடுக்கம்
তৎক্ষণাত ঘূৰণ,உடனடி சுழற்சி
তৎক্ষণাত কেন্দ্ৰ,உடனடி மையம்
তৎক্ষণাত বেগ,உடனடி வேகம்
তৎক্ষণাত আয়তন,உடனடி தொகுதி
"পূৰ্ণ সংখ্যা, পূৰ্ণসংখ্যা","முழு எண், முழு எண்"
পূৰ্ণসংখ্যা ৰৈখিক প্ৰগ্ৰেমিং,முழு எண் நேரியல் நிரலாக்கம்
সংহতিযোগ্যতা,ஒருங்கிணைப்பு
সংহতযোগ্য,ஒருங்கிணைந்த
সংহত অৱভেদ্য সমীকৰণ,ஒருங்கிணைந்த வேறுபாடு சமன்பாடு
সংহত সমীকৰণ,ஒருங்கிணைந்த சமன்பாடு
অবিচ্ছেদ্য ফলন,ஒருங்கிணைந்த செயல்பாடு
"integral, পূৰ্ণসংখ্যা","ஒருங்கிணைந்த, முழு எண்"
অখণ্ড কেলকুলাছ অখণ্ড কেলকুলাছ,ஒருங்கிணைந்த கால்குலஸ் ஒருங்கிணைந்த கால்குலஸ்
অখণ্ড বক্ৰ,ஒருங்கிணைந்த வளைவு
পূৰ্ণসংখ্যা ডমেইন,முழு எண் டொமைன்
অখণ্ড সমীকৰণ,ஒருங்கிணைந்த சமன்பாடு
"পূৰ্ণ সংখ্যা, পূৰ্ণসংখ্যা","முழு எண், முழு எண்"
প্ৰথম ধৰণৰ অখণ্ড,முதல் வகையான ஒருங்கிணைந்த
অবিচ্ছেদ্য প্ৰতিনিধিত্ব,ஒருங்கிணைந்த பிரதிநிதித்துவம்
অবিচ্ছেদ্য চিহ্ন,ஒருங்கிணைந்த அடையாளம்
সংহত কৰক,ஒருங்கிணைக்க
সংহত শোষণ সহগ,ஒருங்கிணைந்த உறிஞ்சுதல் குணகம்
সংহতি কাৰক,ஒருங்கிணைப்பு காரணி
সংহতি,ஒருங்கிணைப்பு
ডিফাৰেন্সিয়েলৰ দ্বাৰা সংহতি,வேறுபாடு மூலம் ஒருங்கிணைப்பு
ছেগমেণ্টেল সংহতি,பிரிவு ஒருங்கிணைப்பு
যুক্তিবাদৰ দ্বাৰা সংহতি,பகுத்தறிவு மூலம் ஒருங்கிணைப்பு
প্ৰতিস্থাপনৰ দ্বাৰা সংহতি,மாற்று மூலம் ஒருங்கிணைப்பு
প্ৰগতিশীল সমতুল্যতাৰ দ্বাৰা সংহতি,முற்போக்கு சமநிலை மூலம் ஒருங்கிணைப்பு
স্তৰভিত্তিক সংহতি,படிநிலை ஒருங்கிணைப்பு
ভেক্টৰ সংহতি,திசையன் ஒருங்கிணைப்பு
বন্ধ পৃষ্ঠাত সংহতি,மூடிய பக்கத்தில் ஒருங்கிணைப்பு
ইন্টিগ্ৰেটৰ,ஒருங்கிணைப்பாளர்
অবিচ্ছেদ্য উপাদান,ஒருங்கிணைந்த கூறு
অখণ্ড-অভেদ সমীকৰণ,ஒருங்கிணைந்த-வேறுபட்ட சமன்பாடு
"ইন্টাৰচেপচন, ইন্টাৰচেপ্ট",இடைமறிப்பு
কমিউটেটিভ অপাৰেচন,பரிமாற்ற செயல்பாடு
বিনিময়যোগ্য,மாற்றத்தக்கது
আন্তঃশ্ৰেণী সম্পৰ্ক,வகுப்புகளுக்கு இடையேயான தொடர்பு
আন্তঃসম্পৰ্ক,பரஸ்பர உறவு
সম্পৰ্ক সহগ,தொடர்பு குணகம்
"আন্তঃনিৰ্ভৰশীলতা, আন্তঃনিৰ্ভৰশীলতা","ஒன்றுக்கொன்று சார்ந்திருத்தல், ஒன்றுக்கொன்று சார்ந்திருத்தல்"
আন্তঃনিৰ্ভৰশীল,ஒன்றையொன்று சார்ந்தது
সুত,ஆர்வம்
আন্তঃপৃষ্ঠ পৃষ্ঠা,இடைமுகப் பக்கம்
আন্তঃপৃষ্ঠ কোণ,இடைமுக கோணம்
অবিচ্ছেদ্য,ஒருங்கிணைந்த
সংহত,ஒருங்கிணைக்கப்பட்டது
"inner, inner, inner (adj.), ভিতৰৰ, ভিতৰৰ, ভিতৰৰ (v.)","உள், உள், உள் (adj.), உள், உள், உள் (v.)"
অভ্যন্তৰীণ কোণ,உள் கோணம்
অভ্যন্তৰীণ অঞ্চল,உள்துறை மண்டலம்
আন্তঃপ্ৰদেশ,மாகாணங்களுக்கு இடையேயான
আভ্যন্তৰীণ উপাদানসমূহ,உள் கூறுகள்
চেটৰ ভিতৰৰ অংশ,தொகுப்பின் உட்புறம்
অভ্যন্তৰীণ কোণৰ সন্মুখীন হোৱা,எதிர்கொள்ளும் உள் கோணம்
ভিতৰত,உள்ளே
অভ্যন্তৰীণ বিন্দু,உள்துறை புள்ளி
"মধ্যৱৰ্তী, গৌণ, মধ্যম, মধ্যম","இடைநிலை, இரண்டாம் நிலை, நடுத்தர, இடைநிலை"
মধ্যৱৰ্তী বিন্দু,இடைநிலை புள்ளி
মধ্যৱৰ্তী মূল্য উপপাদ্য,இடைநிலை மதிப்பு தேற்றம்
আভ্যন্তৰীণ দ্বিখণ্ড,உள் இருவகை
আন্তঃপ্ৰক্ষেপণ,இடைச்செருகல்
সন্নিৱিষ্ট কৰা সূত্ৰ,செருகும் சூத்திரம்
ছেদ কৰা,வெட்டும்
ছেদ কৰা বক্ৰ,வெட்டும் வளைவு
ছেদ কৰা ৰেখা,வெட்டும் கோடுகள்
"ছেদ, ছেদ, ছেদ","குறுக்குவெட்டு, குறுக்குவெட்டு, குறுக்குவெட்டு"
ছেদক বক্ৰ,வெட்டும் வளைவு
বক্ৰৰ ছেদ,வளைவுகளின் குறுக்குவெட்டு
গোটৰ ছেদ,தொகுப்புகளின் குறுக்குவெட்டு
"ফাঁক, ফাঁক","இடைவெளி, இடைவெளி"
ব্যৱধান অনুমান,இடைவெளி மதிப்பீடு
ব্যৱধান অনুমান,இடைவெளி மதிப்பீடு
ব্যৱধানৰ মাজৰ বিন্দু,இடைவெளி நடுப் புள்ளி
ইন্ট্ৰা-ছেকচনেল ইফেক্ট,உள்-பிரிவு விளைவு
আন্তঃশ্ৰেণী সম্পৰ্ক,வகுப்புகளுக்கு இடையேயான தொடர்பு
নিস্তব্ধতা,அமைதி
নিশ্চয়,நிச்சயம்
ফিক্সড চিষ্টেম,நிலையான அமைப்பு
মেজ,மேசை
টেবুল নিযুক্তি,அட்டவணை ஒதுக்கீடு
টেবুল নিয়ন্ত্ৰণ,அட்டவணை கட்டுப்பாடு
টেবুল নিয়ন্ত্ৰণ মডেল,அட்டவணை கட்டுப்பாட்டு மாதிரி
টেবুল নিয়ন্ত্ৰণ ব্যৱস্থা,அட்டவணை கட்டுப்பாட்டு அமைப்பு
টেবুল চক্ৰ,அட்டவணை சுழற்சி
টেবুল ধৰি ৰখা খৰচ,அட்டவணை வைத்திருக்கும் செலவு
টেবুল পইণ্ট,அட்டவணை புள்ளி
টেবুল নীতি,அட்டவணை கொள்கை
টেবুলৰ অৱস্থান,அட்டவணை நிலை
"বিপৰীত, বিপৰীত, বিপৰীত","தலைகீழ், தலைகீழ், எதிர்"
বিপৰীত সম্পৰ্ক,தலைகீழ் தொடர்பு
বিপৰীত ফলন,தலைகீழ் செயல்பாடு
হাইপাৰবলিক ফাংচন প্ৰতি ফেন,ஒரு நுரைக்கு ஹைபர்போலிக் செயல்பாடு
বিপৰীতভাৱে সমানুপাতিক,நேர்மாறான விகிதாசார
বিপৰীত মানচিত্ৰ,தலைகீழ் வரைபடம்
পাৰস্পৰিক সংখ্যা,பரஸ்பர எண்
বিপৰীত মেট্ৰিক্স,தலைகீழ் அணி
বিপৰীত ক্ৰমবিন্যাস,தலைகீழ் வரிசைமாற்றம்
বিপৰীত অনুপাত,தலைகீழ் விகிதம்
বিপৰীত ত্ৰিকোণমিতিক ফলন,தலைகீழ் முக்கோணவியல் செயல்பாடு
বিপৰীত সূত্ৰ,தலைகீழ் சூத்திரம்
ক্ৰমৰ কপি,வரிசையின் நகல்
বিপৰীত মেট্ৰিক্স,தலைகீழ் அணி
বিপৰীত ৰূপান্তৰ,தலைகீழ் மாற்றம்
অযুক্তিকৰ,பகுத்தறிவற்ற
অযুক্তিকৰ সমীকৰণ,பகுத்தறிவற்ற சமன்பாடு
অযুক্তিকৰ প্ৰকাশ,பகுத்தறிவற்ற வெளிப்பாடு
অযুক্তিকৰ সংখ্যা,பகுத்தறிவற்ற எண்
অযুক্তিকৰ মূল,பகுத்தறிவற்ற வேர்
"অপ্ৰত্যাহাৰযোগ্য, অকমাব নোৱাৰা, অতুলনীয়","மாற்ற முடியாத, குறைக்க முடியாத, சமமற்ற"
ঘূৰ্ণনশীল ভেক্টৰ,சுழற்சி திசையன்
ঘূৰ্ণনশীল ভেক্টৰ ফলন,சுழற்சி திசையன் செயல்பாடு
ঘূৰ্ণনৰ বেগ,சுழற்சி வேகம்
সমমিতি (v.) সোঁ ৰেখা (v.),ஐசோமெட்ரிக் (வி.) வலது கோடு (வி.)
syncretism,ஒத்திசைவு
বিচ্ছিন্ন আৱশ্যকীয় অদ্ভুততা,தனிமைப்படுத்தப்பட்ட கட்டாய விந்தை
বিচ্ছিন্ন বিন্দু,தனிமைப்படுத்தப்பட்ட புள்ளி
"সমমিতি, ট্ৰাইটেজ’ল, ঘন, সমমিতি","ஐசோமெட்ரிக், ட்ரைடெசோல், க்யூபிக், ஐசோமெட்ரிக்"
isosceles বিন্যাস,ஐசோசெல்ஸ் கட்டமைப்பு
পুনৰাবৃত্তিমূলক অখণ্ড,மறுமுறை ஒருங்கிணைந்த
পুনৰাবৃত্তিমূলক সন্নিৱিষ্ট,மீண்டும் மீண்டும் செருகுதல்
পুনৰাবৃত্তি,மீண்டும் மீண்டும்
পুনৰাবৃত্তি সূত্ৰ,மீண்டும் மீண்டும் சூத்திரம்
পুনৰাবৃত্তিমূলক সংহতি সূত্ৰ,சுழல்நிலை ஒருங்கிணைப்பு சூத்திரம்
পুনৰাবৃত্তিমূলক পদ্ধতি,சுழல் செயல்முறை
পুনৰাবৃত্তিমূলক পদ্ধতি,சுழல்நிலை முறை
jacobian,யாக்கோபியன்
জাকোবি সাৰনিক,ஜேக்கபி சார்னிக்
জেকবি মেট্ৰিক্স,ஜேக்கபி அணி
গোটৰ সংমিশ্ৰণ,தொகுப்புகளின் கலவை
"সংযোগ, সংযোগ (ed.) সংযোগ (v.)",கூட்டு (வி.) கூட்டு (வி.)
সংযোগ ঘনত্বৰ কাৰ্য্য,கூட்டு அடர்த்தி செயல்பாடு
সংযুক্ত কম্পাঙ্ক কাৰ্য্য,ஒருங்கிணைந்த அதிர்வெண் செயல்பாடு
যৌথ নিৰ্ভৰশীল চলক,கூட்டு சார்ந்த மாறி
যৌগিক সম্ভাৱনা,கூட்டு நிகழ்தகவு
সন্নিৱিষ্ট কৰা,செருகல்
"কুঠাৰ, জাম্প, প্লুটি","மண்வெட்டி, ஜம்ப், புளுட்டி"
প্লুটি বিচ্ছিন্নতা,புளூட்டி இடைநிறுத்தம்
"ন্যায়পৰায়ণতা, ন্যায্যতা","நியாயம், நியாயம்"
ন্যায্যতা দিয়া,நியாயப்படுத்த
carnafe মানচিত্ৰ,கார்னாஃப் வரைபடம்
"গুটি, ছাই","கர்னல்கள், சாம்பல்"
মেপিং পইণ্ট,மேப்பிங் புள்ளி
"বিশুদ্ধ গতিশীলতা, বিশুদ্ধ গতিশীলতা","தூய இயக்கவியல், தூய இயக்கவியல்"
গতিশক্তি,இயக்க ஆற்றல்
"গতিবিদ্যা, গতিবিদ্যা","இயக்கவியல், இயக்கவியல்"
কলমোগ’ৰফ-স্মিৰ্নভ পৰীক্ষা,கோல்மோகோரோஃப்-ஸ்மிர்னோவ் சோதனை
ক্ৰ&#39;নেকাৰ বদ্বীপ,குரோனெக்கர் டெல்டா
তিঁয়হ,வெள்ளரிக்காய்
লেগ্ৰেঞ্জ ফাংচন,லாக்ரேஞ்ச் செயல்பாடு
লেগ্ৰেঞ্জ বহুগুণক,லக்ரேஞ்ச் பெருக்கி
"তক্তা, বোৰ্ড","பலகை, பலகை"
লেপ্লেচ ৰূপান্তৰ,லாப்லேஸ் உருமாற்றம்
ডাঙৰ সংখ্যা,பெரிய எண்
বৈশিষ্ট্যপূৰ্ণ উৎপত্তি,பண்பு தோற்றம்
কাষৰ পৃষ্ঠা,பக்க பக்கம்
লেটিন বৰ্গক্ষেত্ৰ,லத்தீன் சதுரம்
"নাভিৰ ৰচী, লেটাছ মলদ্বাৰ","தொப்புள் கொடி, லேடஸ் மலக்குடல்"
"নিয়ম, নীতি","விதிகள், கொள்கைகள்"
বেগ সংমিশ্ৰণ নিয়ম,வேக சேர்க்கை விதி
সামঞ্জস্যতা নিয়ম,பொருந்தக்கூடிய விதி
হ্ৰাস পোৱা ৰিটাৰ্ণৰ নিয়ম,வருமானத்தை குறைக்கும் விதி
মাধ্যাকৰ্ষণৰ নিয়ম,ஈர்ப்பு விதி
গোটৰ বাবে সমৰূপতা নিয়ম,குழுவிற்கான ஹோமோமார்பிசம் விதி
আঙঠিৰ বাবে সমৰূপতা নিয়ম,மோதிரங்களுக்கான ஹோமோமார்பிசம் விதி
বৃদ্ধি পোৱা খৰচৰ আইন,விலை உயர்வு சட்டம்
ঘাতকৰণ নিয়ম,விரிவாக்க விதி
জড়তা নিয়ম,செயலற்ற சட்டம்
বৃহৎ সংখ্যাৰ নিয়ম,பெரிய எண்களின் சட்டம்
সম্ভাৱনা নিয়ম,நிகழ்தகவு விதி
"চাইন নিয়ম, চাইন নিয়ম","சைன் விதி, சைன் விதி"
সূচকৰ নিয়ম,அடுக்குகளின் சட்டம்
গতিৰ নিয়ম,வேக விதிகள்
"স্তৰ, স্তৰ","அடுக்கு, நிலை"
ফৰৱাৰ্ড সহগ,முன்னோக்கி குணகம்
সন্মুখৰ তিৰ্যক,முன் மூலைவிட்டம்
ফৰৱাৰ্ড উপ-মেট্ৰিক্স,முன்னோக்கி துணை அணி
ফ্ৰন্ট পোষ্ট,முன் இடுகை
"নূন্যতম, নূন্যতম, নূন্যতম","குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்"
কম সাধাৰণ সাধাৰণ (LCM),குறைந்த பொதுவான பொதுவான (LCM)
নূন্যতম উপাদানসমূহ,குறைந்தபட்ச கூறுகள்
সৰ্বনিম্ন শ্ৰেণী,குறைந்த வகுப்பு
নূন্যতম ওভাৰহেড সীমা,குறைந்தபட்ச மேல்நிலை வரம்பு
বাওঁফালে ছেট কৰা হৈছে,இடது தொகுப்பு
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত,எதிரெதிர் திசையில்
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত স্ক্ৰু,எதிரெதிர் திசையில் திருகு
বাওঁফালৰ বিপৰীত,இடது தலைகீழ்
বাওঁফালৰ গুণন,இடது பெருக்கல்
লাইবনিজৰ সূত্ৰ,லீப்னிஸ் சூத்திரம்
দৈৰ্ঘ্য,நீளம்
টুংগাকুদি,துங்கக்குடி
ট্ৰেগাছ বক্ৰ,tragus வளைவு
হাওঁফাওঁৰ মাছ,நுரையீரல் மீன்
স্তৰৰ বক্ৰ,நிலை வளைவு
আত্মবিশ্বাসৰ স্তৰ,தன்னம்பிக்கை அளவு
তাৎপৰ্য্যৰ স্তৰ,முக்கியத்துவம் நிலை
কালক্ৰমিকভাৱে,காலவரிசைப்படி
অভিধানৰ ক্ৰম,அகராதி ஒழுங்கு
সম্ভাৱনা ফলন,நிகழ்தகவு செயல்பாடு
সম্ভাৱনা অনুপাত পৰীক্ষা,நிகழ்தகவு விகித சோதனை
"সীমা, প্ৰান্তীয়","வரம்பு, விளிம்பு"
"প্ৰান্তীয়, চৰম","விளிம்பு, தீவிர"
প্ৰান্তীয় মূল্য,விளிம்பு மதிப்பு
প্ৰান্তীয় বেগ,விளிம்பு வேகம்
গড়ত পৰিসৰ,சராசரி வரம்பு
সংহতিৰ সীমা,ஒருங்கிணைப்பு வரம்பு
ক্ৰমৰ সীমা,வரிசை வரம்பு
"ক্লাষ্টাৰ পইণ্ট, সীমা বিন্দু","கொத்து புள்ளி, வரம்பு புள்ளி"
প্ৰান্তীয় বেগ,விளிம்பு வேகம்
"ৰেখা, ৰেখা, উপবৃত্তাকাৰ","கோடு, கோடு, நீள்வட்டம்"
"ৰৈখিক, ৰৈখিক, ৰৈখিক","நேரியல், நேரியல், நேரியல்"
ৰৈখিক বিজাবল্লী,நேரியல் பிஜவல்லி
ৰৈখিক বীজগণিতীয় সমীকৰণ,நேரியல் இயற்கணித சமன்பாடு
ৰৈখিক আনুমানিককৰণ,நேரியல் தோராயம்
ৰৈখিক এছিম্পট&#39;ট,நேரியல் அறிகுறி
ৰৈখিক সহগ,நேரியல் குணகம்
শ্বক সঞ্চয়,அதிர்ச்சி குவிப்பு
শ্বক নিষেধাজ্ঞা,அதிர்ச்சி கட்டுப்பாடு
ৰৈখিক নিৰ্ভৰশীলতা,நேரியல் சார்பு
ৰৈখিক অৱভেদ্য সমীকৰণ,நேரியல் வேறுபாடு சமன்பாடு
"ৰৈখিক মাত্ৰা, ৰৈখিক জোখ, ৰৈখিক দৈৰ্ঘ্য-প্ৰস্থ","நேரியல் பரிமாணம், நேரியல் அளவீடு, நேரியல் நீளம்-அகலம்"
"ৰৈখিক সমীকৰণ, দ্বিঘাত সমীকৰণ","நேரியல் சமன்பாடு, இருபடிச் சமன்பாடு"
ৰৈখিক সমতা,நேரியல் ஒருமைப்பாடு
ৰৈখিক ভগ্নাংশ ৰূপান্তৰ,நேரியல் பகுதி மாற்றம்
ৰৈখিক ফলন,நேரியல் செயல்பாடு
ৰৈখিক ফলন,நேரியல் செயல்பாடு
ৰৈখিক গোট,நேரியல் குழு
ৰৈখিক স্বাধীনতা,நேரியல் சுதந்திரம்
ৰৈখিক স্বাধীন সম্পৰ্ক,நேரியல் சுயாதீன உறவு
ৰৈখিক বৈষম্য,நேரியல் சமத்துவமின்மை
ৰৈখিক অসমজাতীয় অৱভেদ্য সমীকৰণ,நேரியல் அல்லாத ஒரே மாதிரியான வேறுபாடு சமன்பாடு
ৰৈখিক অখণ্ড সমীকৰণ,நேரியல் ஒருங்கிணைந்த சமன்பாடு
ৰৈখিক আন্তঃপ্ৰক্ষেপণ,நேரியல் இடைச்செருகல்
ৰৈখিক নূন্যতম বৰ্গ ৰিগ্ৰেছন বিশ্লেষণ,நேரியல் குறைந்த சதுரங்கள் பின்னடைவு பகுப்பாய்வு
"এককভাৱে, ৰৈখিকভাৱে","ஒருமையில், நேர்கோட்டில்"
ৰৈখিকভাৱে নিৰ্ভৰশীল,நேரியல் சார்ந்தது
ৰৈখিকভাৱে স্বাধীন,நேரியல் சார்பற்ற
ৰৈখিক মেপিং,நேரியல் மேப்பிங்
ৰৈখিক ক্ৰম,நேரியல் வரிசை
ৰৈখিক ক্ৰমিককৰণ,நேரியல் வரிசையாக்கம்
ৰৈখিক প্ৰগ্ৰেমিং,நேரியல் நிரலாக்க
ৰৈখিক প্ৰগ্ৰেমিং এলগৰিদম,நேரியல் நிரலாக்க அல்காரிதம்
ৰৈখিক প্ৰগ্ৰেমিং সমস্যা,நேரியல் நிரலாக்க சிக்கல்
ৰৈখিক ৰিগ্ৰেছন,நேரியல் பின்னடைவு
ৰৈখিক ৰিগ্ৰেছন সহগ,நேரியல் பின்னடைவு குணகம்
"ৰৈখিক সম্পৰ্ক, ঘাতীয় সম্পৰ্ক","நேரியல் உறவு, அதிவேக உறவு"
ৰৈখিক জনসংখ্যা,நேரியல் மக்கள் தொகை
ৰৈখিক উপস্থান,நேரியல் துணைவெளி
ৰৈখিক ৰূপান্তৰ,நேரியல் மாற்றம்
ৰৈখিক ৰিগ্ৰেছন,நேரியல் பின்னடைவு
ৰৈখিক অৱভেদ্য অনুমান,நேரியல் வேறுபாடு மதிப்பீடு
ৰৈখিক বেগ,நேரியல் வேகம்
ৰেখাৰ অবিচ্ছেদ্য,ஒருங்கிணைந்த வரி
ছেদক ৰেখা,வெட்டும் கோடு
ৰিগ্ৰেছনৰ ৰেখা,பின்னடைவு வரி
স্থানীয় ভেক্টৰ,இடஞ்சார்ந்த திசையன்
স্থানীয় অনুকূল,உள்ளூர் உகந்தது
"locus, লোকাছ","இடம், இடம்"
লগ লগ লগ,பதிவு பதிவு பதிவு
"লগাৰিদমিক, লগাৰিদমিক","மடக்கை, மடக்கை"
লগাৰিদমিক সঠিকতা,மடக்கை துல்லியம்
লগাৰিদম গণনা,மடக்கை கணக்கீடு
"লগাৰিদমিক বক্ৰ, লগাৰিদমিক বক্ৰ","மடக்கை வளைவு, மடக்கை வளைவு"
লগাৰিদমিক ডেৰাইভেটিভ,மடக்கை வழித்தோன்றல்
লগাৰিদমিক ডিফাৰেন্সিয়েল,மடக்கை வேறுபாடு
"লগাৰিদমিক ফলন, লগাৰিদমিক ফলন","மடக்கைச் செயல்பாடு, மடக்கைச் செயல்பாடு"
"লগাৰিদমিক গড়, জ্যামিতিক গড়","மடக்கை சராசரி, வடிவியல் சராசரி"
লগাৰিদমিক স্বাভাৱিক বিতৰণ,மடக்கை இயல்பான பரவல்
লগাৰিদমিক সম্পৰ্ক,மடக்கை உறவு
লগাৰিদমিক স্কেল,மடக்கை அளவுகோல்
"লগাৰিদম শৃংখলা, লগাৰিদম শৃংখলা","மடக்கைத் தொடர், மடக்கைத் தொடர்"
"লগাৰিদমিক সৰ্পিল, লগাৰিদমিক সৰ্পিল","மடக்கைச் சுழல், மடக்கைச் சுழல்"
"লগাৰিদম টেবুল, লগাৰিদমিক টেবুল","மடக்கை அட்டவணை, மடக்கை அட்டவணை"
"লগাৰিদম, লগাৰিদম","மடக்கை, மடக்கை"
তর্ক শাস্ত্র,தர்க்கம்
যুক্তিগতভাৱে সমতুল্য,தர்க்கரீதியாக சமமானது
"বৃদ্ধিৰ বক্ৰ, পাৰ্ল-ৰিড বক্ৰ","வளர்ச்சி வளைவு, முத்து-நாணல் வளைவு"
"log স্বাভাৱিক বিতৰণ, log স্বাভাৱিক বিতৰণ","பதிவு சாதாரண விநியோகம், பதிவு சாதாரண விநியோகம்"
"দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ","தீர்க்கரேகை, தீர்க்கரேகை"
"লুপ, লুপ, ফাঁচ (নং.), লুপ (ver.), প্ৰস্পন্দ","கண்ணி, கண்ணி, கயிறு (எண்.), கண்ணி (ver.), பிரஸ்பந்த"
"নিৰ্বাচনী প্ৰচাৰ, লটাৰী","தேர்தல் பிரச்சாரம், லாட்டரி"
আণ্ডাৰলাইন কৰক,அடிக்கோடு
নিম্ন সীমা,குறைந்த எல்லை
লো ৰিমেন-ইন্টিগ্ৰেল,லோ ரீமான்-இன்டெக்ரல்
কম ৰাশি,குறைந்த தொகை
ত্ৰিকোণীয় মেট্ৰিক্স অনুসৰণ কৰা,பின்வரும் முக்கோண அணி
mclarin বিয়পি পৰে,மெக்லாரின் பரவுகிறது
"মায়া নম্বৰ, মেজিক নম্বৰ, টেকসইতা নম্বৰ","மாயா எண், மந்திர எண், ஆயுள் எண்"
যাদু বৰ্গক্ষেত্ৰ,மந்திர சதுரம்
ৰেডিয়েন্ট সীমা,கதிரியக்க வரம்பு
মেইলিং প্ৰশ্নাৱলী,அஞ்சல் வினாத்தாள்
ডাকযোগে জৰীপ কৰা,அஞ்சல் மூலம் ஆய்வு
ওভাৰহেড সীমা,மேல்நிலை வரம்பு
দীঘল চাপ,நீண்ட வில்
বাউণ্ড ছেট,கட்டுப்பட்ட தொகுப்பு
বহুমূলীয়া ফলন,பலமதிப்பு செயல்பாடு
"মানচিত্ৰ, মানচিত্ৰ, মানচিত্ৰ","வரைபடம், வரைபடம், வரைபடம்"
গোটত মেপিং কৰা,தொகுப்புகளாக மேப்பிங்
গোটসমূহৰ মেপিং,தொகுப்புகளின் மேப்பிங்
প্ৰান্তীয় সম্ভাৱনা,விளிம்பு நிகழ்தகவு
গাণিতিক বিশ্লেষণ,கணித பகுப்பாய்வு
গাণিতিক যুক্তি,எண்கணித தர்க்கம்
গাণিতিক কেন্দ্ৰ,கணித மையம்
গাণিতিক জটিলতা,கணித சிக்கலானது
গাণিতিক অৰ্থনীতি,கணித பொருளாதாரம்
গাণিতিক প্ৰত্যাশা,கணித எதிர்பார்ப்பு
গাণিতিক ৰূপ,கணித வடிவம்
"গাণিতিক বিন্যাস, গাণিতিক বিন্যাস","கணித உருவாக்கம், கணித வடிவம்"
গাণিতিক পৰিচয়সমূহ,கணித அடையாளங்கள்
"গাণিতিক যুক্তি, গাণিতিক যুক্তি","கணித தர்க்கம், கணித தர்க்கம்"
গাণিতিক আৰ্হি,கணித மாதிரி
গাণিতিক উদ্দেশ্য,கணித நோக்கம்
মেট্ৰিক্স তিৰ্যকীকৰণ,அணி மூலைவிட்டமாக்கல்
মেট্ৰিক্স বিপৰীত,அணி தலைகீழ்
মেট্ৰিক্স ওলোটা,அணி தலைகீழ்
মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি,அணி சுழல்நிலை முறை
মেট্ৰিক্স পদ্ধতি,அணி முறை
মেট্ৰিক্স গুণন,அணி பெருக்கல்
ধ্ৰুৱকসমূহৰ মেট্ৰিক্স,மாறிலிகளின் அணி
প্ৰধান মেট্ৰিক্স,மேலாதிக்க அணி
