Malayalam,Gujarati
ഇന്റർനെറ്റ്,ઈન્ટરનેટ
ഇന്റർനെറ്റ് എഞ്ചിനീയറിംഗ് വർക്കിംഗ് ഗ്രൂപ്പ് (IETF),ઈન્ટરનેટ એન્જિનિયરિંગ વર્કિંગ ગ્રુપ (IETF)
ഇന്റർനെറ്റ് എക്സ്പ്ലോറർ,ઇન્ટરનેટ એક્સપ્લોરર
ഇന്റർനെറ്റ് പര്യവേക്ഷണം,ઇન્ટરનેટ સંશોધન
ഇന്റർനെറ്റ് പ്രതിമാസ റിപ്പോർട്ട്,ઇન્ટરનેટ માસિક અહેવાલ
ഇന്റർനെറ്റ് പാക്കറ്റ് എക്സ്ചേഞ്ച്,ઇન્ટરનેટ પેકેટ વિનિમય
ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (IP),ઈન્ટરનેટ પ્રોટોકોલ (IP)
"1.ഇന്റർനെറ്റ് മാനുവൽ, 2.ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ","1.ઇન્ટરનેટ મેન્યુઅલ, 2.ઇન્ટરનેટ પ્રોટોકોલ"
ഇന്റർനെറ്റ് ബ്രോഡ്കാസ്റ്റ് ഡയലോഗ് (IRC),ઈન્ટરનેટ બ્રોડકાસ્ટ ડાયલોગ (IRC)
ഇന്റർനെറ്റ് സേവന ദാതാവ്,ઇન્ટરનેટ સેવા પ્રદાતા
ഇന്റർനെറ്റ് സേവന പട്ടിക,ઇન્ટરનેટ સેવા યાદી
ഇന്റർനെറ്റ് സൊസൈറ്റി,ઇન્ટરનેટ સોસાયટી
"1. ഇന്റർനെറ്റ് ഉപകരണം, 2. ഉപകരണം","1. ઇન્ટરનેટ ઉપકરણ, 2. ઉપકરણ"
ഇന്റർനെറ്റ് പ്രവർത്തനം,ઇન્ટરનેટ કામગીરી
ഇന്റർനെറ്റ് പ്രവർത്തനം,ઇન્ટરનેટ કામગીરી
ഇന്റർപോളേഷൻ,ઇન્ટરપોલેશન
വ്യാഖ്യാനം,અર્થઘટન
"1. വ്യാഖ്യാതാവ്, 2. വിവേചനക്കാരൻ, 3. ഓർമ്മപ്പെടുത്തുന്ന കൈമാറ്റക്കാരൻ","1. દુભાષિયા, 2. ભેદભાવ કરનાર, 3. નેમોનિક ટ્રાન્સફર કરનાર"
ഇന്റർപ്രോസസ് കമ്മ്യൂണിക്കേഷൻ,આંતરપ્રક્રિયા સંચાર
അന്തരായക്,અંતરાયક
തടസ്സപ്പെടുത്തുന്ന ഹാൻഡ്ലർ,વિક્ષેપ હેન્ડલર
തടസ്സപ്പെടുത്തുക കവർ,વિક્ષેપ કવર
തടസ്സപ്പെടുത്തൽ സിഗ്നൽ,વિક્ષેપ સંકેત
വെക്റ്റർ തടസ്സപ്പെടുത്തുക,વિક્ષેપ વેક્ટર
തടസ്സപ്പെടുത്തുക,વિક્ષેપ
കവല,આંતરછેદ
"1.ഇന്റർനെറ്റ്, 2.ഇൻട്രാനെറ്റ്","1.ઇન્ટરનેટ, 2.ઇન્ટ્રાનેટ"
മാറ്റമില്ലാത്തത്,અપરિવર્તનશીલ
ഇൻവെന്ററി പ്രധാന ഫയൽ,ઇન્વેન્ટરી મુખ્ય ફાઇલ
വിപരീത മൾട്ടിപ്ലക്സർ,વ્યસ્ત મલ્ટિપ્લેક્સર
വിപരീത സ്കാനിംഗ്,વ્યસ્ત સ્કેનિંગ
റിവേഴ്സ് ഫയൽ,રિવર્સ ફાઇલ
റിവേഴ്സ് ലിസ്റ്റ് ഫയൽ,વિપરીત સૂચિ ફાઇલ
വിപരീത പേജ് പട്ടിക,વિપરીત પૃષ્ઠ કોષ્ટક
"1. ഇന്റർചേഞ്ചർ, 2. ചിഹ്നം","1. ઇન્ટરચેન્જર, 2. પ્રતીક"
ഇന്റർനെറ്റ് പ്രവർത്തനം,ઇન્ટરનેટ કામગીરી
ഇന്റർപോളേഷൻ,ઇન્ટરપોલેશન
വ്യാഖ്യാനം,અર્થઘટન
"1. വ്യാഖ്യാതാവ്, 2. വിവേചനക്കാരൻ, 3. ഓർമ്മപ്പെടുത്തുന്ന കൈമാറ്റക്കാരൻ","1. દુભાષિયા, 2. ભેદભાવ કરનાર, 3. નેમોનિક ટ્રાન્સફર કરનાર"
ഇന്റർപ്രോസസ് കമ്മ്യൂണിക്കേഷൻ,આંતરપ્રક્રિયા સંચાર
അന്തരായക്,અંતરાયક
തടസ്സം കൈകാര്യം ചെയ്യുന്നയാൾ,વિક્ષેપ હેન્ડલર
തടസ്സപ്പെടുത്തൽ കവർ,વિક્ષેપ કવર
തടസ്സപ്പെടുത്തൽ സിഗ്നൽ,વિક્ષેપ સંકેત
വെക്റ്റർ തടസ്സപ്പെടുത്തുക,વિક્ષેપ વેક્ટર
തടസ്സപ്പെടുത്തുക,વિક્ષેપ
കവല,આંતરછેદ
"1.ഇന്റർനെറ്റ്, 2.ഇൻട്രാനെറ്റ്","1.ઇન્ટરનેટ, 2.ઇન્ટ્રાનેટ"
മാറ്റമില്ലാത്തത്,અપરિવર્તનશીલ
ഇൻവെന്ററി പ്രധാന ഫയൽ,ઇન્વેન્ટરી મુખ્ય ફાઇલ
വിപരീത മൾട്ടിപ്ലക്‌സർ,વ્યસ્ત મલ્ટિપ્લેક્સર
വിപരീത സ്കാനിംഗ്,વ્યસ્ત સ્કેનિંગ
റിവേഴ്സ് ഫയൽ,રિવર્સ ફાઇલ
റിവേഴ്സ് ലിസ്റ്റ് ഫയൽ,વિપરીત સૂચિ ફાઇલ
വിപരീത പേജ് പട്ടിക,વિપરીત પૃષ્ઠ કોષ્ટક
"1. ഇന്റർചേഞ്ചർ, 2. ചിഹ്നം","1. ઇન્ટરચેન્જર, 2. પ્રતીક"
ടാസ്ക് മാനേജ്മെന്റ്,કાર્ય વ્યવસ્થાપન
ആക്ഷൻ ഓറിയന്റഡ് ഭാഷ,ક્રિયા લક્ષી ભાષા
ചുമതല മുൻഗണന,કાર્ય અગ્રતા
ജോലി ഷെഡ്യൂളിംഗ്,નોકરીનું સમયપત્રક
ചുമതല ക്രമപ്പെടുത്തൽ,કાર્ય ક્રમ
പ്രവർത്തന സമയം,કાર્ય શેડ્યૂલ
ഉൾപ്പെടുത്തൽ,ઉમેરવુ
ജോയിന്റ് ഫോട്ടോഗ്രാഫി ഗ്രൂപ്പ് (JPG),જોઈન્ટ ફોટોગ્રાફી ગ્રુપ (JPG)
മാസിക,મેગેઝિન
സന്തോഷം വടി,આનંદની લાકડી
"1. വിലയിരുത്തൽ, 2. തീരുമാനം","1.આકારણી, 2.નિર્ણય"
ചാടുക,કૂદી
ജമ്പ് നിർദ്ദേശം,કૂદવાની સૂચના
ജമ്പർ,જમ્પર
"1. സംഗമം, 2. ഉടമ്പടി, 3. സംയുക്തം","1. સંગમ, 2. સંધિ, 3. સંયુક્ત"
ചവറ്റുകുട്ട,કચરો
ന്യായീകരണം,વાજબીપણું
കിലോ ബൈറ്റ്,કિલો બાઈટ
കർണോഫ് മാപ്പ്,Karnoff નકશો
karnoff ചിത്രം,કાર્નોફ ચિત્ર
കെബി (കിലോഗ്രാം ബൈറ്റ്),KB (કિલોગ્રામ બાઈટ)
"1. അഷ്ടി, 2. കേർണലുകൾ, 3. കേണൽ","1. અષ્ટી, 2. કર્નલ, 3. કર્નલ"
എട്ട് മോഡ്,આઠ મોડ
അക്ലിമൈസേഷൻ,અનુકૂલન
താക്കോൽ,કી
കീബോർഡ്,કીબોર્ડ
"1.കീ ബൗൺസ്, 2.കീ റിജക്റ്റ്","1.કી બાઉન્સ, 2.કી રિજેક્ટ"
കീ ക്ലിക്ക്,કી ક્લિક કરો
കീ കംപ്രഷൻ,કી કમ્પ્રેશન
"1.കീ ഡിസ്ക്, 2.കീ ഡിസ്ക്","1.કી ડિસ્ક, 2.કી ડિસ્ક"
കീ എൻകോഡിംഗ്,કી એન્કોડિંગ
പ്രധാന പ്രദേശം,મુખ્ય વિસ્તાર
"1.കീ ഫയൽ, 2.കീ ഫയൽ","1.કી ફાઇલ, 2.કી ફાઇલ"
പ്രധാന ഘടന,મુખ્ય માળખું
പ്രധാന മാനേജ്മെന്റ്,કી મેનેજમેન્ટ
കീ പാഡ്,કી પેડ
കീ പാഡ്,કી પેડ
പ്രധാന വാക്യം,મુખ્ય શબ્દસમૂહ
കീ പൾസ്,કી પલ્સ
കീ പഞ്ചർ,કી પંચર
കീ തരം,કી પ્રકાર
"1.കീ സ്ട്രോക്ക്, 2.കീ സ്ട്രോക്ക്, 3.കീ പ്രഷർ","1.કી સ્ટ્રોક, 2.કી સ્ટ્રોક, 3.કી પ્રેશર"
വിലാസ കൈമാറ്റ കീ,સરનામું ટ્રાન્સફર કી
"1. ഡിസ്ക് കീ, 2. ഡിസ്ക് കീ","1. ડિસ્ક કી, 2. ડિસ્ક કી"
ഫ്ലോപ്പി കീ,ફ્લોપી કી
ടേപ്പ് കീ,ટેપ કી
പ്രധാന പദം,મુખ્ય શબ્દ
"1.ചവിട്ടുക, 2.തമ്പ്","1.લાત, 2.થમ્પ"
കുടിൽ,ઝૂંપડી
കിലോ ബിറ്റ്,કિલો બીટ
കെട്ട്,ગાંઠ
അറിവ് അടിസ്ഥാനമാക്കിയുള്ള വിവര സേവനങ്ങൾ,જ્ઞાન આધારિત માહિતી સેવાઓ
വിജ്ഞാന അന്വേഷണം,જ્ઞાનની શોધ
വിജ്ഞാന തിരയൽ ഡാറ്റാബേസ്,જ્ઞાન શોધ ડેટાબેઝ
വിജ്ഞാന എഞ്ചിനീയറിംഗ്,જ્ઞાન ઇજનેરી
വിജ്ഞാന മാനേജ്മെന്റ്,જ્ઞાન વ્યવસ્થાપન
വിജ്ഞാന പ്രവർത്തകൻ,જ્ઞાન કાર્યકર
ലാൻ അഡാപ്റ്റർ,લેન એડેપ્ટર
"1.ലാൻ സെർവർ, 2.ലാൻ സെർവർ","1.LAN સર્વર, 2.LAN સર્વર"
LAN ജോലിസ്ഥലം,LAN કાર્યસ્થળ
തിരശ്ചീന ചിത്രം,આડું ચિત્ર
"1.തിരശ്ചീന ചിത്രം, 2.ലാൻഡ്സ്കേപ്പ്","1.આડી છબી, 2.લેન્ડસ્કેપ"
ഭാഷ,ભાષા
ഭാഷാ പരിശീലകൻ,ભાષા પ્રશિક્ષક
ഭാഷാ പ്രോസസ്സർ,ભાષા પ્રોસેસર
"1.ഭാഷാ കൈമാറ്റം, 2.ഭാഷാ വിവർത്തകൻ","1.ભાષા ટ્રાન્સફર, 2.ભાષા અનુવાદક"
ലാപ്ടോപ്പ്,લેપટોપ
സമഗ്ര സംയോജനം (LSI),વ્યાપક એકીકરણ (LSI)
മാസ് ഇന്റഗ്രേഷൻ (LSI),માસ ઇન્ટિગ્રેશન (LSI)
ലേസർ,લેસર
ലേസർ പ്രിന്റർ,લેસર પ્રિન્ટર
അവസാന ഇൻപുട്ട് ആദ്യ ലക്കം (LIFO),લાસ્ટ ઇનપુટ ફર્સ્ટ ઇશ્યુ (LIFO)
പാളി,સ્તર
"ബ്ലൂപ്രിന്റ്, ലേഔട്ട്","બ્લુ પ્રિન્ટ, લેઆઉટ"
"1. ഇലകൾ, 2. ഇലകൾ, 3. കത്ത്","1. પાંદડા, 2. પાંદડા, 3. પત્ર"
ഇല നോഡ്,લીફ નોડ
ഇലപ്പുള്ളി,પાંદડાની જગ્યા
പാട്ടത്തിന്,લીઝ
"1.ലീസ് ചാനൽ, 2.ലീസ് സിസ്റ്റം","1.લીઝ ચેનલ, 2.લીઝ સિસ્ટમ"
"1.ലൈൻ,2.ലീഷ് ലൈൻ","1.લાઇન, 2.લીશ લાઇન"
ഏറ്റവും കുറഞ്ഞ അർത്ഥവത്തായ ബിറ്റ് ഷെൽ.എസ്ബി),ન્યૂનતમ અર્થપૂર્ણ બીટ shell.sb)
ഏറ്റവും കുറഞ്ഞ സ്കോർ,ઓછામાં ઓછો નોંધપાત્ર સ્કોર
"1. ഇൻഹെറിറ്റഡ് സിസ്റ്റം, 2. ഇൻഹെറിറ്റൻസ് സിസ്റ്റം","1. વારસાગત સિસ્ટમ, 2. વારસાગત સિસ્ટમ"
"1. ലെമ, 2. സിദ്ധാന്തം","1. લેમા, 2. પ્રમેય"
അക്ഷരങ്ങളുടെ ഗുണനിലവാരം (LQ),અક્ષરની ગુણવત્તા (LQ)
പദാനുപദം,શબ્દશઃ
നിഘണ്ടുഗ്രാഫി,લેક્સિકોલોજી
"1.ആർക്കൈവ്,2.ലൈബ്രറി","1.આર્કાઇવ, 2.લાઇબ્રેરી"
"1.ലൈബ്രറി പ്രോഗ്രാം, 2.ആർക്കൈവ് പ്രോഗ്രാമിംഗ്","1.લાઇબ્રેરી પ્રોગ્રામ, 2.આર્કાઇવ પ્રોગ્રામિંગ"
ലൈബ്രറി ഡയറക്ടറി,પુસ્તકાલય નિર્દેશિકા
"1. ലൈസൻസ് കരാർ, 2. ലൈസൻസ് കരാർ","1. લાઇસન્સ એગ્રીમેન્ટ, 2. લાઇસન્સ એગ્રીમેન્ટ"
ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡുകൾ (എൽഇഡി),લાઇટ એમિટીંગ ડાયોડ્સ (LEDs)
നേരിയ തോക്ക്,હળવી બંદૂક
നേരിയ പേന,હળવી પેન
ലീനിയർ അഡാപ്റ്റർ,રેખીય એડેપ્ટર
ലൈൻ എഡിറ്റിംഗ്,રેખા સંપાદન
"1.ലൈൻ പ്രിന്റർ, 2.ലൈൻ പ്രിന്റർ","1.લાઇન પ્રિન્ટર, 2.લાઇન પ્રિન્ટર"
"1.ലീനിയർ, 2.ലീനിയർ","1.રેખીય, 2.રેખીય"
ഓരോ മിനിറ്റിലും വരികൾ (LPM),લાઇન્સ પ્રતિ મિનિટ (LPM)
"1. ലിങ്ക്, ലിങ്ക്, 2. ചെയിൻ ,3. ബോണ്ട്","1. લિંક, લિંક, 2. સાંકળ, 3. બોન્ડ"
ചങ്ങലയിട്ട പട്ടിക,સાંકળો યાદી
ലിനക്സ്,Linux
"1.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ, 2.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ (എൽസിഡി)","1.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે, 2.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે (LCD)"
ലിസ്റ്റ് പ്രോസസ്സിംഗ്,યાદી પ્રક્રિયા
"1.അക്ഷരം, 2.അക്ഷരം","1.અક્ષર, 2.શાબ્દિક"
"1. സജീവമായ, 2. ജീവനുള്ള, 3. ഇലക്ട്രിക്കൽ, 4. ചലിക്കുന്ന","1. સક્રિય, 2. જીવંત, 3. ઇલેક્ટ્રિકલ, 4. મૂવિંગ"
ലൈവ് കെട്ട്,જીવંત ગાંઠ
"1.ലോഡ്, 2.ലോഡ്","1.લોડ, 2.લોડ"
"1.ലോഡ് മൊഡ്യൂൾ, 2.ലോഡ് മോഡുലേറ്റർ","1.લોડ મોડ્યુલ, 2.લોડ મોડ્યુલેટર"
"1. പ്രാദേശികം, 2. പ്രാദേശികം","1.સ્થાનિક, 2.સ્થાનિક"
പ്രാദേശിക പ്രവേശനം,સ્થાનિક ઍક્સેસ
ലോക്കൽ ഏരിയ നെറ്റ്‌വർക്ക് (LAN),લોકલ એરિયા નેટવર્ક (LAN)
പ്രാദേശിക വ്യക്തത,સ્થાનિક સ્પષ્ટતા
"1. ലോക്കൽ നെറ്റ്‌വർക്ക്, 2. പ്രാദേശിക കേന്ദ്രം 3. പ്രാദേശിക കൈമാറ്റം","1. સ્થાનિક નેટવર્ક, 2. સ્થાનિક કેન્દ્ર 3. સ્થાનિક વિનિમય"
പ്രാദേശിക മെമ്മറി,સ્થાનિક મેમરી
പ്രാദേശിക മോഡ്,સ્થાનિક મોડ
പ്രാദേശിക വേരിയബിൾ,સ્થાનિક ચલ
"ലൂപ്പ്, ലോക്ക്","લૂપ, તાળું"
ലൂപ്പ് ഫയൽ,લૂપ ફાઇલ
സെഷൻ ആരംഭം,સત્રની શરૂઆત
കാലാവധി അവസാനം,મુદતનો અંત
രചിക്കുന്നു,લેખન
ലോജിക് അനലൈസർ,તર્ક વિશ્લેષક
ലോജിക് ബോംബ്,તર્ક બોમ્બ
ലോജിക് കാർഡ്,લોજિક કાર્ડ
ലോജിക് ചാർട്ട് (ഫ്ലോചാർട്ട്),લોજિક ચાર્ટ (ફ્લોચાર્ટ)
ലോജിക് സർക്യൂട്ട്,લોજિક સર્કિટ
ലോജിക് ഡിസൈൻ,તર્ક ડિઝાઇન
ലോജിക് ഡയഗ്രം,લોજિક ડાયાગ્રામ
ലോജിക്കൽ ഫ്ലോചാർട്ട്,લોજિકલ ફ્લોચાર્ટ
ലോജിക് ഫംഗ്ഷൻ,તર્ક કાર્ય
ലോജിക് ഗേറ്റ്,તર્ક દ્વાર
"1. ലോജിക് പ്രോഗ്രാമിംഗ്, 2. ലോജിക് പ്രോഗ്രാമിംഗ്","1. લોજિક પ્રોગ્રામિંગ, 2. લોજિક પ્રોગ્રામિંગ"
ലോജിക് സ്ഥാനചലനം,તર્ક વિસ્થાપન
യുക്തിയുടെ അവസ്ഥ,તર્કની સ્થિતિ
ലോജിക് സ്വിച്ച്,તર્ક સ્વીચ
ലോജിക് യൂണിറ്റ്,તર્ક એકમ
ലോജിക്കൽ,તાર્કિક
ലോജിക്കൽ സംയോജനം,તાર્કિક જોડાણ
ലോജിക്കൽ ഡാറ്റ ഘടന,લોજિકલ ડેટા માળખું
ലോജിക്കൽ ഡയഗ്രം,લોજિકલ ડાયાગ્રામ
ലോജിക്കൽ എക്സ്പ്രഷൻ,તાર્કિક અભિવ્યક્તિ
ലോജിക്കൽ ഫ്ലോചാർട്ട്,લોજિકલ ફ્લોચાર્ટ
ലോജിക്കൽ IF (ലോജിക്കൽ എങ്കിൽ),લોજિકલ IF (લોજિકલ જો)
യുക്തിസഹമായ പ്രവർത്തനം,તર્કસંગત કામગીરી
യുക്തിസഹമായ ഓപ്പറേറ്റർ,તર્કસંગત ઓપરેટર
യുക്തിസഹമായ കണക്ഷൻ,તર્કસંગત જોડાણ
ലോജിക്കൽ പ്ലാൻ,તાર્કિક યોજના
"1. യുക്തിസഹമായ സ്വഭാവം, 2. യുക്തിപരമായ സ്വഭാവം","1. તર્કસંગત પાત્ર, 2. તાર્કિક પાત્ર"
ലോജിക്കൽ പാറ്റേൺ,લોજિકલ પેટર્ન
ലോജിക്കൽ മൂല്യം,તાર્કિક મૂલ્ય
ലോജിക്കൽ വേരിയബിൾ,લોજિકલ ચલ
നേടിയ അവലോകനം,પ્રાપ્ત વિહંગાવલોકન
പ്രിവ്യൂ സെറ്റ്,પૂર્વાવલોકન સેટ
നിരീക്ഷണം,અવલોકન
"1.ലൂപ്പ്, 2.ലൂപ്പ്","1.લૂપ, 2.લૂપ"
ലൂപ്പ് നിയന്ത്രണം,લૂપ નિયંત્રણ
ലൂപ്പ് സമാരംഭം,લૂપ આરંભ
ലൂപ്പ് വ്യത്യാസം,લૂપ વિવિધતા
"1.ലൂപ്പ് നെറ്റ്‌വർക്ക്, 2.ലൂപ്പ് നെറ്റ്‌വർക്ക്","1.લૂપ નેટવર્ક, 2.લૂપ નેટવર્ક"
ലൂപ്പ് സമാരംഭം,લૂપ આરંભ
ലൂപ്പ്-കാലാവധി,લૂપ-સમાપ્તિ
കൌണ്ടർ-ലൂപ്പ് ടെസ്റ്റ്,કાઉન્ટર-લૂપ ટેસ્ટ
അയഞ്ഞ കപ്പിൾഡ്,ઢીલી રીતે જોડાયેલી
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,લોસલેસ કમ્પ્રેશન
ഹസ്സെ കംപ്രഷൻ,હાસે કમ્પ્રેશન
കുറഞ്ഞ ബൈറ്റ്,ઓછી બાઈટ
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,નિમ્ન સ્તરની ભાષા
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,નીચા પાસ ફિલ્ટર
"1. താഴ്ന്ന അവസ്ഥ, 2. താഴെ ബന്ധിപ്പിച്ചിരിക്കുന്നു","1.ઓછી કન્ડિશન્ડ, 2. નીચે બંધાયેલ"
"1.MAC പ്രോട്ടോക്കോൾ, 2.MAC എത്തിക്സ് (മിഡിൽ ആക്സസ് കൺട്രോൾ)","1.MAC પ્રોટોકોલ, 2.MAC એથિક્સ (મિડલ એક્સેસ કંટ્રોલ)"
"1. യന്ത്രം, 2. യന്ത്രം","1. મશીન, 2. મશીન"
മെഷീൻ വിലാസം,મશીન સરનામું
"1. മെഷീൻ കോഡ്, 2. മെഷീൻ കോഡ്","1. મશીન કોડ, 2. મશીન કોડ"
യന്ത്രചക്രം,મશીન વ્હીલ
യന്ത്രവത്കൃത ഭാഷ,યાંત્રિક ભાષા
മെക്കാനിക്കൽ സോഫ്റ്റ്വെയർ,યાંત્રિક સોફ્ટવેર
ഉപകരണ പിശക്,ઉપકરણ ભૂલ
മെഷീൻ നിഷ്ക്രിയ സമയം,મશીન નિષ્ક્રિય સમય
യന്ത്രഭാഷ,મશીન ભાષા
മാനുവൽ,મેન્યુઅલ
യന്ത്രബോധം,મશીન સેન્સ
"1.യന്ത്രഭാഷ, 2.യന്ത്രഭാഷ","1.મશીન લેંગ્વેજ, 2.મશીન લેંગ્વેજ"
യന്ത്ര പഠനം,મશીન લર્નિંગ
യന്ത്ര പ്രവർത്തനം,મશીન કામગીરી
യന്ത്രഭാഷ,મશીન ભાષા
മെഷീൻ പ്രകടനം,મશીન કામગીરી
മെഷീൻ സിമുലേഷൻ,મશીન સિમ્યુલેશન
മെഷീൻ ഹൈജാക്കിംഗ് സമയം,મશીન હાઇજેક કરવાનો સમય
യന്ത്ര വിവർത്തനം,મશીન અનુવાદ
യന്ത്ര വാക്കുകൾ,મશીન શબ્દો
മാക്രോ നിർദ്ദേശം,મેક્રો સૂચના
മാക്രോ സ്കെയിൽ,મેક્રો સ્કેલ
മാസ് അസംബ്ലിംഗ് പ്രോഗ്രാം,માસ એસેમ્બલીંગ પ્રોગ્રામ
മൊത്തത്തിലുള്ള വിളി,કુલ કૉલ
"1. മാക്രോ കോഡ്, 2. മാക്രോ കോഡ്","1.મેક્રો કોડ, 2.મેક્રો કોડ"
മാക്രോ കമാൻഡ്,મેક્રો આદેશ
മാക്രോ പ്രഖ്യാപനം,મેક્રો ઘોષણા
മാക്രോ നിർവചനം,મેક્રો વ્યાખ્યા
മാക്രോ ഫ്ലോ ചാർട്ട്,મેક્રો ફ્લો ચાર્ટ
മാക്രോ ജനറേറ്റർ,મેક્રો જનરેટર
മാക്രോ നിർദ്ദേശം,મેક્રો સૂચના
സ്ഥൂല ഭാഷ,સ્થૂળ ભાષા
മാക്രോ ലൈബ്രറി,મેક્રો લાઇબ્રેરી
മാക്രോ പാരാമീറ്റർ,મેક્રો પરિમાણ
മാക്രോ പ്രോസസ്സിംഗ്,મેક્રો પ્રોસેસિંગ
"1.മാക്രോ പ്രോസസർ, 2. മാക്രോപ്രോസസർ","1.મેક્રો પ્રોસેસર, 2. મેક્રોપ્રોસેસર"
മാക്രോ പ്രോഗ്രാമിംഗ്,મેક્રો પ્રોગ્રામિંગ
ഗ്രോസ് പ്രോട്ടോടൈപ്പ്,કુલ પ્રોટોટાઇપ
"1.മാക്രോ എൻകോഡിംഗ്, 2.മാക്രോ കോഡിംഗ്","1.મેક્રો એન્કોડિંગ, 2.મેક્રો કોડિંગ"
മെഗാബൈറ്റ് (MB),મેગાબાઈટ (MB)
മാന്ത്രിക ചിഹ്നം,જાદુઈ પ્રતીક
മാന്ത്രിക സംഖ്യ,જાદુઈ સંખ્યા
കാന്തിക ബബിൾ മെമ്മറി,ચુંબકીય બબલ મેમરી
കാന്തിക കാർഡ്,ચુંબકીય કાર્ડ
"1.കാന്തിക കോശം, 2.കാന്തിക കോശം","1.મેગ્નેટિક સેલ, 2.મેગ્નેટિક સેલ"
കാന്തിക ചിഹ്നം,ચુંબકીય પ્રતીક
കാന്തിക കോർ സംഭരണം,ચુંબકીય કોર સંગ્રહ
"1.കാന്തിക ഡിസ്ക്, 2. കാന്തിക ഡിസ്ക്","1.મેગ્નેટિક ડિસ્ક, 2. ચુંબકીય ડિસ્ક"
കാന്തിക ഡിസ്ക് വിലാസം,ચુંબકીય ડિસ્ક સરનામું
കാന്തിക ഡിസ്ക് മെമ്മറി,ચુંબકીય ડિસ્ક મેમરી
കാന്തിക ഡ്രം,ચુંબકીય ડ્રમ
"1.കാന്തിക എൻകോഡിംഗ്, 2.കാന്തിക കോഡിംഗ്, 3.കാന്തിക കോഡിംഗ്","1.મેગ્નેટિક એન્કોડિંગ, 2.મેગ્નેટિક કોડિંગ, 3.મેગ્નેટિક કોડિંગ"
കാന്തിക ടോപ്പ്,ચુંબકીય ટોચ
കാന്തിക മഷി,ચુંબકીય શાહી
മാഗ്നറ്റിക് ഇങ്ക് ക്യാരക്ടർ റെക്കഗ്നിഷൻ (MICR),મેગ્નેટિક ઇંક કેરેક્ટર રેકગ્નિશન (MICR)
കാന്തിക മാധ്യമം,ચુંબકીય માધ્યમ
കാന്തിക വായന,ચુંબકીય વાંચન
കാന്തിക റെക്കോർഡിംഗ്,ચુંબકીય રેકોર્ડિંગ
കാന്തിക സംഭരണം,ચુંબકીય સંગ્રહ
കാന്തിക വര,ચુંબકીય પટ્ટી
കാന്തിക ടേപ്പ്,ચુંબકીય ટેપ
കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്,ચુંબકીય ટેપ કારતૂસ
കാന്തിക ടേപ്പ് ഡ്രൈവ്,ચુંબકીય ટેપ ડ્રાઇવ
കാന്തിക ടേപ്പ് മുൻഗാമി,ચુંબકીય ટેપ પુરોગામી
മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ,ચુંબકીય ટેપ ગ્રંથપાલ
കാന്തിക ടേപ്പ് ആക്സസ്,ચુંબકીય ટેપ ઍક્સેસ
കാന്തിക ടേപ്പ് യൂണിറ്റ്,ચુંબકીય ટેપ એકમ
"1.കാന്തിക നേർത്ത പാളി, 2. കാന്തിക നേർത്ത ഫിലിം","1.મેગ્નેટિક થિન લેયર, 2.મેગ્નેટિક થિન ફિલ્મ"
കാന്തിക പാത,ચુંબકીય માર્ગ
കാന്തിക ഒപ്റ്റിക്കൽ സംഭരണം,ચુંબકીય ઓપ્ટિકલ સંગ્રહ
"1.മാഗ്നറ്റ് പ്രിന്റർ, 2.മാഗ്നറ്റ് പ്രിന്റർ","1.મેગ્નેટ પ્રિન્ટર, 2.મેગ્નેટ પ્રિન્ટર"
കാന്തിക വികലത,ચુંબકીય વિકૃતિ
കാന്തിക വൈകല്യമുള്ള ടാബ്‌ലെറ്റ്,ચુંબકીય રીતે વિકૃત ટેબ્લેટ
"1. മെയിൽ ബോക്സ്, 2. മെയിൽ ബോക്സ്","1. મેઈલ બોક્સ, 2. મેઈલ બોક્સ"
മെയിൽ ലയനം,મેલ મર્જ
"1. ചീഫ് കൺട്രോൾ യൂണിറ്റ്, 2. ചീഫ് കൺട്രോൾ യൂണിറ്റ്","1. મુખ્ય નિયંત્રણ એકમ, 2. મુખ્ય નિયંત્રણ એકમ"
പ്രധാന ഫ്രെയിം,મુખ્ય ફ્રેમ
"1.മെയിൻ ഫ്രെയിം സിസ്റ്റം, 2.മെയിൻ ഫ്രെയിം മെക്കാനിസം","1.મુખ્ય ફ્રેમ સિસ્ટમ, 2.મુખ્ય ફ્રેમ મિકેનિઝમ"
"1.മെയിൻ മെമ്മറി, 2.മെയിൻ മെമ്മറി","1. મુખ્ય મેમરી, 2. મુખ્ય મેમરી"
