Marathi,Kannada
किरकोळ,ಸಣ್ಣ
अल्पसंख्याक,ಅಲ್ಪಸಂಖ್ಯಾತ
किरकोळ कामे,ಸಣ್ಣ ಕೃತಿಗಳು
मिनिटे,ನಿಮಿಷಗಳು
गैरव्यवहार,ದುರುಪಯೋಗ
गैरवर्तन,ದುರುಪಯೋಗ
न्यायाचा गर्भपात,ನ್ಯಾಯದ ಗರ್ಭಪಾತ
संकीर्ण,ವಿವಿಧ
गैरवर्तन,ಕಿಡಿಗೇಡಿ
चुकीचे वर्गीकरण,ತಪ್ಪಾಗಿ ವರ್ಗೀಕರಿಸುವಿಕೆ
गैरवर्तन,ದುರುಪಯೋಗ
दिशाभूल,ದಾರಿ ತಪ್ಪಿಸು
गैरप्रकार,ಗಾಬರಿಗೊಳಿಸುವಿಕೆ
चुकीचे भाष्य,ತಪ್ಪು ನಿರೂಪಣೆ
तथ्ये चुकीची,ಸತ್ಯಗಳ ತಪ್ಪು ವಿವರಣೆ
गैरसमज,ತಪ್ಪುಗ್ರಹಿಕೆ
गैरवापर,ದುರುಪಯೋಗ
मिश्रित अर्थव्यवस्था,ಮಿಶ್ರ ಆರ್ಥಿಕತೆ
जमाव,ಜನಸಮೂಹ
मोबाईल,ಮೊಬೈರಿ
गतिशीलता,ಚಲನಶೀಲತೆ
मोड,ಕ್ರಮ
मॉडेल,ಮಾದರಿ
नियंत्रक,ಸಾಧಾರಣಕಾರ
बदल,ಮಾರ್ಪಾಡು
मोडस ऑपरेंडी,ಮಂತ್ರವಾದ
आर्थिक अनुदान,ವಿತ್ತೀಯ ಅನುದಾನ
पैसा,ಹಣ
मॉनिटर,ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡು
एकपात्री,ಏಕಗಮನ
मोनोग्राम,ಏಕಲೇಖಿ
एकाधिकार,ಏಕಸ್ವಾಮ್ಯ
नीरस,ಏಕತಾನತೆ
मासिक टूर डायरी,ಮಾಸಿಕ ಪ್ರವಾಸ ಡೈರಿ
महिना ते महिना,ತಿಂಗಳಿಂದ ತಿಂಗಳಿಗೆ
नैतिक,ನೈತಿಕ
मनोबल,ನಿತ್ಯ
नैतिक Trpitute,ನೈತಿಕ ಟರ್ಪಿಟ್ಯೂಡ್
स्थगिती,ನೀಚ
मृत्यू दर,ಮರಣ ಪ್ರಮಾಣ
गहाण,ಅಡಮಾನ
सर्वात गोपनीय,ಅತ್ಯಂತ ಗೌಪ್ಯ
मातृभाषा,ಮಾತೃ ಭಾಷೆ
गती,ಚಲನೆ
गती अभ्यास,ಚಲನೆಯ ಅಧ್ಯಯನ
प्रेरणा,ಪ್ರೇರಣೆ
हेतू,ಉದ್ದೇಶ
बोधवाक्य,ಗುರಿ
मुखपत्र,ಮುಖವಾಣಿ
जंगम,ಚಲಿಸಬಲ್ಲ
हलवा,ಚಲಿಸು
हालचाल,ಚಲನೆ
बहुविध,ಬಹುಮುಖ
बहुउद्देशीय,ವಿವಿಧೋದ್ದೇಶ
नगरपालिका कर,ಪುರಸಭೆಯ ತೆರಿಗೆ
संग्रहालय,ವಸ್ತು ಸಂಗ್ರಹಾಲಯ
मस्टर रोल,ರೋಲ್
उत्परिवर्तन,ರೂಪಾಂತರ
मुताटिस मुतांडिस,ಮಧುರ
परस्पर समज,ಪರಸ್ಪರ ಹೂಂದಾಣಿಕೆ
नाव कार्ड,ಹೆಸರಿನ ಚೀಟಿ
मादक,ಮಾದಕ ವಸ್ತುವಿನ
कथात्मक मूल्यांकन,ನಿರೂಪಣಾ ಮೌಲ್ಯಮಾಪನ
निवेदक,ನಿರೂಪಕ
राष्ट्र,ರಾಷ್ಟ್ರ
राष्ट्रीय,ರಾಷ್ಟ್ರೀಯ
राष्ट्रवाद,ರಾಷ್ಟ್ರಗೀತೆ
राष्ट्रीयत्व,ರಾಷ್ಟ್ರೀಯತೆ
राष्ट्रीयकरण,ರಾಷ್ಟ್ರೀಕರಣ
राष्ट्रीय भाषा,ರಾಷ್ಟ್ರೀಯ ಭಾಷೆ
राष्ट्रीय बचत प्रमाणपत्र,ರಾಷ್ಟ್ರೀಯ ಉಳಿತಾಯ ಪ್ರಮಾಣಪತ್ರ
मुळ,ಸ್ಥಳೀಯ
नैसर्गिक,ನೈಸರ್ಗಿಕ
नॅचरलायझेशन,ಸಹಜವಾಗಿಸುವಿಕೆ
नौदल शक्ती,ನೌಕಾ ಬಲ
नेव्हिगेबल,ಸಂಚರಿಸಬಹುದಾದ
नेव्हिगेशन,ಸಂಚಾರ
नायेस,ನಾಚಿಕೆಗೇಡು
आवश्यक क्रिया,ಅಗತ್ಯ ಕ್ರಮ
आवश्यक,ಅವಶ್ಯಕವಾದ
नकारात्मक,ಋಣಾತ್ಮಕ
दुर्लक्ष,ನಿರ್ಲಕ್ಷ್ಯ
निष्काळजीपणा,ನಿರ್ಲಕ್ಷ್ಯ
उपेक्षणीय,ನಗಣ್ಯ
वाटाघाटी,ಮಾತುಕತೆ
वाटाघाटी करण्यायोग्य साधन,ನೆಗೋಶಬಲ್ ಸಾಧನ
वाटाघाटी,ಮಾತುಕತೆ
वाटाघाटी करणारा,ಸಮಾಲೋಚಕ
नेपोटिझम,ಸ್ವಜನಪಕ್ಷಪಾತ
नेट,ಬಲೆ
निव्वळ गुंतवणूक,ನಿವ್ವಳ ಹೂಡಿಕೆ
तटस्थ,ತಟಸ್ಥ
बातम्या,ಸುದ್ದಿ
वृत्तपत्र,ಸುದ್ದಿಪತ್ರ
वृत्तपत्र,ಪತ್ರಿಕೆ
बातमीवाचक,ಸುದ್ದಿ ಓದುಗ
निकटवर्तीयांना,ಸೋದರ ಸಂಬಂಧಿ
रात्रीचे कर्तव्य,ರಾತ್ರಿ ಕರ್ತವ್ಯ
शून्य अहवाल,ನಿಲ್ ವರದಿ
प्रवेश नाही,ಪ್ರವೇಶವಿಲ್ಲ
मागणी प्रमाणपत्र नाही (= थकबाकी प्रमाणपत्र नाही),ಬೇಡಿಕೆಯ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ (= ಬಾಕಿ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ)
नामांकन,ನಾಮಕರಣ
नाममात्र किंमत,ನಾಮಮಾತ್ರ ವೆಚ್ಚ
नाममात्र मूल्य (= चेहरा मूल्य),ನಾಮಮಾತ್ರ ಮೌಲ್ಯ (= ಮುಖ ಮೌಲ್ಯ)
नामांकन,ನಾಮಕರಣ ಮಾಡು
नामनिर्देशन,ನಾಮಕರಣ
नॉमिनी,ನಾಮನಿರ್ದೇಶನ
नॉन-एज,ಯುಗೇತರ
गैर-विरोधाभासी,ವಾಗ್ದಾನ ಮಾಡದ
अनावश्यक,ಅನಿವಾರ್ಯವಲ್ಲದ
नॉन-गॅझेटेड,ಪಜಾಯವಿಲ್ಲದ
व्याज नसलेले बेअरिंग,ಬಡ್ಡಿರಹಿತ ಬೇರಿಂಗ್
न्यायालयीन,ನ್ಯಾಯಾಧೀಶನಲ್ಲದ
गैर-मंत्री,ಸಚಿವರಲ್ಲದ
वाटाघाटी न करता,ಸಮರವಲ್ಲದ
गैर-अधिकृत,ಅಧಿಕಾರಿಯಲ್ಲದ
पेमेंट,ಪಾವತಿ ಮಾಡದಿರುವುದು
पेमेंट नसलेले प्रमाणपत्र,ಪಾವತಿಸದ ಪ್ರಮಾಣಪತ್ರ
नॉन-प्रॅक्टिसिंग भत्ता,ಅಭ್ಯಾಸವಲ್ಲದ ಭತ್ಯೆ
नॉन-रिकरिंग खर्च,ಮರುಕಳಿಸದ ಖರ್ಚು
परत न करण्यायोग्य,ಮರುಪಾವತಿಸಲಾಗದ
नॉन-स्टॅट्यूटरी,ಶಾಸನ್ಯದ
करपात्र उत्पन्न,ತೆರಪಿನ ಆದಾಯ
गैर-तांत्रिक पोस्ट,ತಾಂತ್ರಿಕೇತರ ಪೋಸ್ಟ್
अपारंपरिक,ಅಸಾಂಪ್ರದಾಯಿಕ
गैर-शाब्दिक संप्रेषण,ಮೌಖಿಕ ಸಂವಹನ
हरकत प्रमाणपत्र नाही,ಆಕ್ಷೇಪಣೆ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ
"नफा नाही, तोटा नाही","ಲಾಭವಿಲ್ಲ, ನಷ್ಟವಿಲ್ಲ"
नियम,ರೂ normಿಯ
सामान्य,ಸಾಮಾನ್ಯ
धुम्रपान निषिद्ध,ಧೂಮಪಾನವಿಲ್ಲ
उल्लेखनीय,ಗಮನಾರ್ಹ
लागू नाही (एन.ए.),ಅನ್ವಯಿಸುವುದಿಲ್ಲ (N.A.)
उपलब्ध नाही (एन.ए.),ಲಭ್ಯವಿಲ್ಲ (ಎನ್.ಎ.)
टीप,ಸೂಚನೆ
सूचना,ಗಮನಿಸು
लक्षात घेण्यासारखे,ಗಮನಾರ್ಹ
सूचना,ಅಧೀನೀಕರಣ
अधिसूचित क्षेत्र,ಸೂಚಿಸಿದ ಪ್ರದೇಶ
नोटिंग आणि मसुदा,ಗಮನಿಸುವುದು ಮತ್ತು ಕರಡು ಮಾಡುವುದು
कल्पित वेतन,ಕಲ್ಪನೆ
बोलण्यायोग्य नाही,ನೆಗೋಶಬಲ್ ಅಲ್ಲ
बोलण्यायोग्य साधन नाही,ನೆಗೋಶಬಲ್ ಇನ್ಸ್ಟ್ರುಮೆಂಟ್ ಅಲ್ಲ
न्यूक्लियस,ನ್ಯೂಕ್ಲಿಯಸ್
निरर्थक,ಶೂನ್ಯ
शून्य आणि शून्य,ಶೂನ್ಯ ಮತ್ತು ಅನೂರ್ಜಿತ
क्रमांक,ಸಂಖ್ಯೆ
क्रमांकन,ಸಂಖ್ಯೆಯಲ್ಲಿರುವುದು
अंक,ಸಂಖ್ಯಾ
शपथ,ಪ್ರಮಾಣ
निष्ठा शपथ,ನಿಷ್ಠೆಯ ಪ್ರಮಾಣ
कार्यालयाची शपथ,ಕಚೇರಿಯ ಪ್ರಮಾಣ
आज्ञाधारक,ವಿಧೇಯತೆ
शब्द,ಸಾಬೀತಾದ
ऑब्जेक्ट,ವಸ್ತು
आक्षेप,ಆಕ್ಷೇಪಣೆ
उद्दीष्ट,ಉದ್ದೇಶಪೂರ್ವಕ
वस्तू आणि कारणे,ವಸ್ತುಗಳು ಮತ್ತು ಕಾರಣಗಳು
अनिवार्य,ಕಡ್ಡಾಯ
अश्लील,ಅಶ್ಲೀಲ
अश्लील हावभाव,ಅಶ್ಲೀಲವಾದ ಗೆಸ್ಚರ್
निरीक्षक,ವೀಕ್ಷಕ
अप्रचलित,ಬಳಕೆಯಲ್ಲಿಲ್ಲದ
अडथळा,ಪ್ರತಿರೋಧ
स्पष्ट,ಸ್ಪಷ್ಟ
अधूनमधून,ಸಾಂದರ್ಭಿಕ
भोगवटा,ವಾಸಸ್ಥಳ
व्यापक,ವಾಸಿಸುವ
व्यवसाय,ಉದ್ಯೋಗ
व्यापू,ಆಕ್ರಮಿಸು
ऑक्ट्रोई कर्तव्य,ಮಯೆಗುದಿಲು
सुट्टीचा दिवस,ರಜಾ ದಿನ
कामावर नसणे,ಕರ್ತವ್ಯದ ಹೊರತಾಗಿ
आक्षेपार्ह,ಆಕ್ರಮಣಕಾರಿ
ऑफर,ಅರ್ಪಿಸು
भेटीची ऑफर,ನೇಮಕಾತಿಯ ಪ್ರಸ್ತಾಪ
कार्यालय,ಕಚೇರಿ
नफा कार्यालय,ಲಾಭದ ಕಚೇರಿ
अधिकृत,ಅಧಿಕೃತ
अधिकृतम,ಅಧಿಕಾರ
अधिकृत कर्तव्य,ಅಧಿಕೃತ
अधिकृत,ಅಧಿಕಾರ
अधिकृत भाषा,ಅಧಿಕೃತ ಭಾಷೆ
अधिकृतपणे,ಅಧಿಕೃತವಾಗಿ
अधिकृत अहवाल,ಅಧಿಕೃತ ವರದಿ
अधिकृत आवृत्ती,ಅಧಿಕೃತ ಆವೃತ್ತಿ
अधिकृत,ಅಧಿಕಾರಾವಧ
रेकॉर्ड बंद,ದಾಖಲೆಯ ಆಫ್
ठीक आहे (ओ.के.),ಸರಿ (ಒ.ಕೆ.)
लोकपाल,ಸುಖವಾದಿ
खाते अनुदान वर,ಖಾತೆಯಲ್ಲಿ ಅನುದಾನ
मागणीवर,ಬೇಡಿಕೆಯಮೇರೆಗೆ
कर्तव्य,ಕರ್ತವ್ಯದ ಮೇಲೆ
एक बाजू,ಒಂದು ಕಡೆ
लाइन वर,ಸಾಲಿನಲ್ಲಿ
विशिष्ट कर्तव्य,ವಿಶೇಷ ಕರ್ತವ್ಯ
नोकरीच्या प्रशिक्षणात,ಉದ್ಯೋಗ ತರಬೇತಿಯ ಮೇಲೆ
ओनस,ಹೊರೆ
मुक्त दिवस,ತೆರೆದ ದಿನ
ओपन सिस्टम,ತೆರೆದ ವ್ಯವಸ್ಥೆಯ
उघडत आहे,ತೆರೆಯುವ
प्रारंभिक शिल्लक,ತೆರೆಯುವ ಸಮತೋಲನ
उघडण्याची वेळ,ತೆರೆಯುವ ಸಮಯ
मुक्त शिक्षण,ಮುಕ್ತ ಕಲಿಕೆ
खुले पत्र,ತೆರೆದ ಪತ್ರ
मुक्त विद्यापीठ,ಓಪನ್ ಯೂನಿವರ್ಸ್
ऑपरेटिंग किंमत,ನಿರ್ವಹಣಾ ವೆಚ್ಚ
ऑपरेटिंग स्टाफ,ಕಾರ್ಯಾಚರಣಾ ಸಿಬ್ಬಂದಿ
ऑपरेशन,ಕಾರ್ಯಾಚರಣೆ
ऑपरेटिव्ह,ಕಾರ್ಯಕಾರಿಯಾದ
मत,ಅಭಿಪ್ರಾಯ
विरोधी,ವಿರೋಧ
पर्याय,ಆಯ್ಕೆ
तोंडी,ಮೌಖಿಕ
ऑर्डर,ಆಜ್ಞ
ऑर्डर तपासणी,ಆದೇಶ ಪರಿಶೀಲನೆ
आरक्षणाचा आदेश,ಮೀಸಲಾತಿ ಆದೇಶ
अध्यादेश,ಸಲ್ಲಿಕೆ
संस्था,ಸಂಸ್ಥೆ
संघटनेचा आलेख,ಸಂಸ್ಥೆ ಪಟ್ಟಿ
आयोजक,ಸಂಘಟಕ
देणारं,ಆಧಾರಿತ
मूळ,ಮೂಲದ
मूळ विभाग,ಮೂಲ ವಿಭಾಗ
मूळ विक्री डीड,ಮೂಲ ಮಾರಾಟ ಪತ್ರ
ओस्टेंसिबल मालक,ಮೇಲ್ನೋಟದ ಮಾಲೀಕರು
उद्रेक,ಸ್ಫೋಟ
पोशाख भत्ता,ಸಜ್ಜು ಭತ್ಯೆ
आउटगोइंग मेंबर,ಹೊರಹೋಗುವ ಸದಸ್ಯ
आउटगोइंग फाईल,ಹೊರಹೋಗುವ ಫೈಲ್
खर्च,ವಿನಿಯೋಗಿಸು
आउटलेट,ಮಜಲು
बाह्यरेखा,ರೂಪರೇಖೆಯನ್ನು
आउटलुक,ಮೇಲ್ನೋಟ
कोर्टाबाहेर,ನ್ಯಾಯಾಲಯದಿಂದ ಹೊರಗಿದೆ
कालबाह्य,ಹಳೆಯದು
नियमबाह्य,ಆದೇಶದಿಂದ ಹೊರಗಿದೆ
मुद्रण बाहेर,ಮುದ್ರಣದಿಂದ ಹೊರಗಿದೆ
वळण बाहेर,ಹೊರಗಡೆ ತಿರುಗಿ
टर्न वाटपाच्या बाहेर,ತಿರುವು ಹಂಚಿಕೆಯಿಂದ
चौकी,ಹೊರಹ ಬಂತುರು
आउटपुट,ಉತ್ಪಾದನೆ
पूर्णपणे खरेदी,ಸಂಪೂರ್ಣ ಖರೀದಿ
आउटसोर्स,ಹೊರಗುತ್ತಿಗೆ
थकबाकी,ಬಾಕಿ ಉಳಿದಿರುವ
वय जास्त,ವಯಸ್ಸಿಗೆ ತಕ್ಕಂತೆ
एकंदरीत,ಒಟ್ಟಾರೆ
एकूणच तूट,ಒಟ್ಟಾರೆ ಕೊರತೆ
ओव्हर बिलिंग,ಓವರ್ ಬಿಲ್ಲಿಂಗ್
ओव्हरचार्ज,ಹೊರನೋಟು
थकीत,ಅತಿ ಕಡಿಮೆ
अत्यल्प मूल्य,ಅತಿರೇಕ
ओव्हरहेड चार्ज,ಓವರ್ಹೆಡ್ ಹೊಣೆಗಾರಿಕೆ
आच्छादित,ಅತಿಕ್ರಮಣ
अधिलिखित प्राधान्य,ಆದ್ಯತೆಯನ್ನು ಅತಿಕ್ರಮಿಸುವುದು
अति-नियम,ಅತಿಯಾದ ಗುಣ
देखरेख,ಮೇಲ್ವಿಚಾರಣೆ
ओव्हरटाइम वेतन,ಅಧಿಕಾವಧಿ ವೇತನ
ओव्हरल्यूएशन,ಅತಿ ಮೌಲ್ಯಮಾಪನ
मालकी,ಮಾಲಿಕತ್ವ
पॅकेज,ಚಿರತೆ
पॅकेज डील,ಎಲ್ಲವನ್ನೊಳಗೊಂಡ ವ್ಯವಹಾರ
पॅकिंग आणि चिन्हांकित करणे,ಪ್ಯಾಕಿಂಗ್ ಮತ್ತು ಗುರುತು
पॅकिंग यादी,ಪ್ಯಾಕಿಂಗ್ ಪಟ್ಟಿ
करार,ಒಪ್ಪಂದ
देय,ಪಾವತಿಸಿದ
देय भांडवल,ಪಾವತಿಸಿದ ಬಂಡವಾಳ
पत्रक,ಕರಪತ್ರ
पॅनेल,ಫಲಕ
कागद,ಕಾಗದ
पॅरा,ಹಣ್ಣು
मुख्यमंत्र,ಪ್ರಮುಖವಾದ
पालक,ಪೋಷಕರು
पालक,ಪೋಷಕ
मूळ कार्यालय,ಪೋಷಕ ಕಚೇರಿ
उत्कृष्टतेच्या पलीकडे,ಸರ್ವಶ್ರೇಷ್ಠ
पॅरी पासू,ಪಾರಿ ಪಾಸು
समानता,ಸಮಾನತೆ
संसद,ಸಂಸತ್ತು
भाग,ಭಾಗ
भाग फाइल,ಭಾಗ ಫೈಲ್
आंशिक,ಭಾಗಶಃ
सहभागी व्हा,ಭಾಗವಹಿಸು
विशेष,ನಿರ್ದಿಷ್ಟ
तपशील,Particulars
विभाजन,ವಿಭಾಗ
भागीदार,ಪಾಲುದಾರ
भागीदारी डीड,ಪಾಲುದಾರಿಕೆ ಪತ್ರ
भाग देय,ಭಾಗ ಪಾವತಿ
अर्ध - वेळ,ಅರೆಕಾಲಿಕ
पार्टी,ಪಕ್ಷ
भाषेचा मुल्य,ಸಮಾನ ಮೌಲ್ಯ
पास,ಉತ್ತೀರ್ಣ
रस्ता,ಅಂಗೀಕಾರ
संकेतशब्द,ಗುಪ್ತಪದ
पेटंट,ಪೇಟೆ
संरक्षक,ಪೋಷಕ
वेतन,ಪಾವತಿ
वेतनपत्र,ಬಿಲ್ ವೇತನ
वेतन प्रमाणपत्र,ಪಾವತಿಸಿ ಪ್ರಮಾಣಪತ್ರ
वेतन दिवस,ವೇತನ ದಿನ
देयक,ಪಾವತಿಸುವವನು
देयक,ಪಾವತಿಸುವವನು
देय,ಪಾವತಿ
पैसे द्या,ತೀರಿಸು
वेतन ऑर्डर,ವೇತನ ಆದೇಶ
वेतन रोल,ಪೇ ರೋಲ್
वेतन स्केल,ಪೇ ಸ್ಕೇಲ್
विचित्र,ಗುಪ್ತವಾದ
दंड,ದಂಡ
दंडविधान,ದಂಡ ಸಂಹಿತೆ
दंडात्मक व्याज,ದಂಡದ ಬಡ್ಡಿ
दंड द्या,ದಂಡಿಸು
दंड,ದಂಡ
प्रलंबित,ಬಾಕಿ ಉಳಿದಿದೆ
पेन डाउन स्ट्राइक,ಪೆನ್ ಡೌನ್ ಸ್ಟ್ರೈಕ್
पेन्शन,ಪಿಂಚಣಿ
पेन्शन करण्यायोग्य,ಒಡ್ಡಿಕೊಳ್ಳಬಹುದಾದ
पेन्शनर,ಪಿಶಕ್ತಾರ
पेन्शन योजना,ಪಿಂಚಣಿ ಯೋಜನೆ
वार्षिक,ವರ್ಷಕ್ಕೆ
प्रति वाहक,ಪ್ರತಿ ಧಾರಕ
दरडोई (= प्रत्येक डोके),ತಲಾ (= ಪ್ರತಿ ತಲೆಗೆ)
टक्केवारी,ಶೇಕಡಾ
बारमाही,ದೀರ್ಘಕಾಲಿಕದ
प्राधान्य खरेदी,ಆದ್ಯತೆಯ ಖರೀದಿ
सादर करा,ನಿರ್ವಹಿಸು
कामगिरी,ಪ್ರದರ್ಶನ
कालावधी,ಅವಧಿ
नियतकालिक,ನಿಯತಕಾಲಿಕ
पुनरावलोकन अंतर्गत कालावधी,ಪರಿಶೀಲನೆಯ ಅವಧಿ
खोटे बोलणे,ಸುಳ್ಳುತನ
भत्ता देणाऱ्या,ವಿಶ್ವಾಸಾರ್ಹ
कायम,ಶಾಶ್ವತ
प्रति मेन्सेम,ಪ್ರತಿ ಪುರುಷರು
परवानगीयोग्य,ಅನುಮತಿ
परवानगी,ಅನುಮತಿ
परवानगी,ಅನುಮತಿ
परवानगी,ಅನುಮತಿ
चिरस्थायी,ಶಾಶ್ವತವಾದ
चिरस्थायी,ಶಾಶ್ವತತೆ
परवानग्या (= पर्क्स),ಪರ್ಕ್ವಿಸೈಟ್‌ಗಳು (= ಪರ್ಕ್ಸ್)
वैयक्तिक,ವೈಯಕ್ತಿಕ
वैयक्तिक मालमत्ता,ವೈಯಕ್ತಿಕ ಸ್ವತ್ತುಗಳು
वैयक्तिक बंध,ವೈಯಕ್ತಿಕ ಬಂಧ
व्यक्तिमत्व,ವ್ಯಕ್ತಿತ್ವ
व्यक्तिमत्त्व नॉन ग्रेटा,ವ್ಯಕ್ತಿತ್ವ ನಾನ್ ಗ್ರಾಟಾ
कर्मचारी,ಸಿಬ್ಬಂದಿ
कर्मचारी धोरण,ಸಿಬ್ಬಂದಿ ನೀತಿ
दृष्टीकोन,ದೃಷ್ಟಿಕೋನ
मनापासून,ಮನವೊಲಿಕೆ
समर्पक,ಉಪಾಧ್ಯಕ್ಷ
पेरूसल,ಪಠಣ
याचिका,ಮನವಿ
याचिकाकर्ता,ಅರ್ಜಿದಾರ
टप्पा,ಹಂತ
फोटो,.ಾಯಾಚಿತ್ರ
फोटोस्टॅट,ಗಾಡಿ
शारीरिक तपासणी,ದೈಹಿಕ ಪರಿಶೀಲನೆ
शारीरिक दोष,ದೈಹಿಕ ದೋಷ
शारीरिक शिक्षण,ದೈಹಿಕ ಶಿಕ್ಷಣ
शारीरिकदृष्ट्या अपंग,ದೈಹಿಕವಾಗಿ ಅಂಗವಿಕಲ
शारीरिक सत्यापन,ದೈಹಿಕ ಪರಿಶೀಲನೆ
पीसमेल,ತುಂಡು ತುಂಡು
तुकडा दर,ತುಂಡು ದರ
तीर्थयात्रा,ಯಾತ್ರಿಕ
पायलट प्रोग्राम,ಪ್ರಾಯೋಗಿಕ ಕಾರ್ಯಕ್ರಮ
पिन,ಗಡಿ
प्लेसमेंट सेवा,ನಿಯೋಗ ಸೇವೆ
जन्मस्थान,ಹುಟ್ಟಿದ ಸ್ಥಳ
कामाचे ठिकाण,ಕೆಲಸದ ಸ್ಥಳಕ್ಕೆ
फिर्यादी,ವಾದಿ
योजना,ಯೋಜಿಸು
नियोजन,ಯೋಜನೆ
वनस्पती,ಸಸ್ಯ
प्लेअर,ಆಟಗಾರ
विनंती,ಮನವಿ
विनवणीकर्ता,ಮನವಿ
Combiscite,ಜನಾಭಿಪ್ರಾಯ ಸಂಗ್ರಹ
तारण,
पूर्ण सत्र,ಸಮಗ್ರ ಅಧಿವೇಶನ
प्लेनिपोटेन्टरी,ಪಟ್ಟು
प्लिंथ क्षेत्र,ಪ್ಲ್ಯಿಂತ್ ಪ್ರದೇಶ
धोरण,ನೀತಿ
राजकीय क्रियाकलाप,ರಾಜಕೀಯ ಚಟುವಟಿಕೆ
मतदान,ಮತದಾನ
प्रदूषण,ಮಾಲಿನ್ಯ
राजकीय,ರಾಜಕೀಯ
तलाव,ಕೊಳ
पोर्टफोलिओ,ಭಾಗ
स्थिती,ಸ್ಥಾನ
सकारात्मक,ಧನಾತ್ಮಕ
पोस्ट,ಚೂರುಚೂರು
पोस्ट दिनांकित,ನಂತರದ
फॅक्टो नंतर मंजुरी,ವಾಸ್ತವಿಕ-ನಂತರದ ಅನುಮೋದನೆ
पदव्युत्तर,ಸ್ನಾತಕೋತ್ತರ
मरणोत्तर,ಮರಣೋತ್ತರ
पोस्टिंग,ಹತೋಟಿ
मॉर्टम नंतरची परीक्षा,ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆ
पुढे ढकलणे,ಮುಂದೂಡು
पोस्टस्क्रिप्ट (पी.एस.),ಪೋಸ್ಟ್‌ಸ್ಕ್ರಿಪ್ಟ್ (ಪಿ.ಎಸ್.)
शक्ती,ಅಧಿಕಾರ
पॉवर ऑफ अटर्नी,ವಕೀಲರ ಅಧಿಕಾರ
व्यावहारिक,ಪ್ರಾಯೋಗಿಕ
सराव,ಅಭ್ಯಾಸ
प्री-ऑडिट,ಪೂರ್ವ-ಪಾಲನೆ
खबरदारी,ಮುನ್ನೆಚ್ಚರಿಕೆ
उदाहरण,ಪೂರ್ವನಿದರ್ಶನವನ್ನು
PRECSIS,ನಿಖರವಾಗಿ
तंतोतंत,ನಿಖರವಾದ
अटकाव करणे,ಪ್ರತಿಬಂಧಿಸು
पूर्वसूचना,ಪೂರ್ವ -ಸುಗಂಧ
पूर्ववर्ती,ಪೂರ್ವವರ್ತಿ
प्रबळ,ಪ್ರಧಾನ
प्रस्तावना,ಮುನ್ನುಡಿ
प्राधान्य,ಆದ್ಯತೆ
गाठ,ಪೂರ್ವಸಿದ್ಧತೆ
प्राथमिक,ಪೂರ್ವಭಾವಿ
अकाली,ಅಕಾಲಿಕ
आवारात,ಆವರಣ
प्रीमियम,ಪ್ರಬಲ
प्रीपेड,ಪೂರ್ವದ
प्रीपेड कार्ड,ಪ್ರಥಮದ ಚೀಟಿ
पूर्व नियोजित,ಮೊದಲೇ ಯೋಜಿಸಿದ
प्रीपोन,ಹೆಗ್ಗರು
प्री-रीसिप्ट बिल,ಮೊದಲೇ ಸ್ವೀಕರಿಸಿದ ಮಸೂದೆ
प्रीरोजेटिव्ह,ಅಧಿಕಾರ
लिहून द्या,ಸೂಚಿಸು
लिहून दिले,ನಿಗದಿತ
विहित फॉर्म,ನಿಗದಿತ ರೂಪ
सादरीकरण,ಪ್ರಸ್ತುತತೆ
अध्यक्ष,ಅಧ್ಯಕ್ಷ
अध्यक्ष,ಅಧ್ಯಕ್ಷ
दाबा,ಒತ್ತಿ
कॉपी दाबा,ನಕಲು ಒತ್ತಿರಿ
गॅलरी दाबा,ಗ್ಯಾಲರಿ ಒತ್ತಿರಿ
गृहीत धरले,Edಹ್ಮಳಿದ
संभाव्य वेतन,Ump ಹೆಯ ವೇತನ
गृहीत धरले,ಮುಟ್ಟುಗೋಲು ಹಾಕಿಕೊಂಡ
सबब,ನೆಪ
प्रचलित,ಮೇಲುಗೈ
प्रतिबंध करा,ತಡೆಯಿಸು
प्रतिबंध,ತಡೆಗಟ್ಟುವಿಕೆ
प्रतिबंधात्मक,ತಡೆಗಟ್ಟುವ
किंमत चढउतार (= किंमत हालचाली),ಬೆಲೆ ಏರಿಳಿತ (= ಬೆಲೆ ಚಲನೆಗಳು)
किंमत,ಬೆಲೆ
प्राइम फीसी,ಪ್ರಾಥಮಿಕ ಮುಖ
प्रामुख्याने,ಪ್ರಾಥಮಿಕವಾಗಿ
प्राथमिक,ಪ್ರಾಥಮಿಕ
प्राथमिक पावती,ಪ್ರಾಥಮಿಕ ರಶೀದಿ
प्राचार्य,ಪ್ರಧಾನ
मुख्य कर्जदार,ಪ್ರಧಾನ ಸಾಲಗಾರ
प्रिंटर,ಮುದ್ರಕ
मुद्रण,ಮುದ್ರಣ
पूर्वीचे संकेत,ಹಿಂದಿನ ಸೂಚನೆ
प्राधान्य ग्रेडिंग,ಆದ್ಯತೆಯ ಶ್ರೇಣೀಕರಣ
कारागृह,ಜೈಲು
कैदी,ಕೈದಿ
