Bengali,Kannada
মানব ভিডিও উপলব্ধি,ಮಾನವ ವೀಡಿಯೊ ಗ್ರಹಿಕೆ
আর্দ্রতা,ಆರ್ದ್ರತೆ
হাইব্রিড,ಸಂಕರಜದ
হাইব্রিড সার্কিট,ಹೈಬ್ರಿಡ್ ವೃತ್ತಿ
হাইব্রিড ইন্টারগ্রেটেড সার্কিট,ಹೈಬ್ರಿಡ್ ಇಂಟರ್ಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್
হাইড্রোমিটার,ಜಲಮಾಪಕ
হাইপার,ಅತಿರೇಕ
হাইপার মিডিয়া,ಅಧಿಕ ಮಾಧ್ಯಮಗಳು
হাইপার টেক্সট,ಅತಿರೇಕದ ಪಠ್ಯ
হাইপারলিঙ্ক,ಅತ್ಯಲ್ಪ ಲಿಖಿತ
আইকন,ಐಕಾನ್
পরিচয়,ಗುರುತಿಸುವಿಕೆ
সনাক্তকারী,ಗುರುತಿಸಿಕೊಳ್ಳುವಿಕೆ
প্রজ্বলিত,ಹಾರಿಹೋಗು
ইগনিশন,ಹಾರಿಹೋಗುವ
আলোকসজ্জা,ಪ್ರಕಾಶಮಾನ
আলোকসজ্জা,ಪ್ರಕಾಶ
চিত্র,ಚಿತ್ರ
চিত্র অ্যান্টেনা,ಚಿತ್ರದ ಆಂಟೆನಾ
চিত্র ক্যাপচার,ಚಿತ್ರಣ
চিত্র আইকনোস্কোপ,ಚಿತ್ರಕೃಡು
চিত্র মানচিত্র,ಚಿತ್ರದ ನಕ್ಷೆ
চিত্র orthicon,ಚಿತ್ರ
চিত্র প্রক্রিয়াকরণ,ಚಿತ್ರ ಸಂಸ್ಕರಣೆ
চিত্র সেটার,ಚಿತ್ರ ಸೆಟ್ಟರ್
কাল্পনিক,ಕಾಲ್ಪನಿಕ
প্রতিবন্ধকতা,ಪ್ರತಿರೋಧ
প্রতিবন্ধকতা ম্যাচিং,ಪ್ರತಿರೋಧ ಹೊಂದಾಣಿಕೆ
প্রতিবন্ধকতা ম্যাচিং সার্কিট,ಪ್ರತಿರೋಧ ಹೊಂದಾಣಿಕೆಯ ಸರ್ಕ್ಯೂಟ್
প্রতিবন্ধকতা অমিল,ಪ್ರತಿರೋಧ ಹೊಂದಾಣಿಕೆ
মুক্ত স্থান প্রতিবন্ধক,ಮುಕ್ತ ಸ್ಥಳದ ಪ್ರತಿರೋಧ
প্রতিবন্ধকতা রূপান্তর,ಪ್ರತಿರೋಧ ರೂಪಾಂತರ
আমদানি,ಆಮದು
গর্ভবতী,ಕಳೆಯಾದ
ইমপ্রেস ভোল্টেজ,ವೋಲ್ಟೇಜ್ ಅನ್ನು ಪ್ರಭಾವಿಸಿ
প্ররোচিত,ಪ್ರಚೋದನೆ
আবেগের প্রতিক্রিয়া,ಪ್ರಚೋದಕ ಪ್ರತಿಕ್ರಿಯೆ
অপরিষ্কার পরিবাহিতা,ಅಶುದ್ಧ ವಾಹಕತೆ
অপরিষ্কার অর্ধপরিবর্তন,ಅಶುದ್ಧ ಅರೆವಾಹನ
নিষ্ক্রিয়,ನಿಷ್ಪಲವಾದ
নিষ্ক্রিয় উইন্ডো,ನಿಷ್ಕ್ರಿಯ ಕಿಟಕಿ
শ্রবণযোগ্য,ಕೇಳಿಸಲಾಗದ
উদ্বিগ্নতা,ಉಚ್ಚಾರೆ
ঘটনা রে,ಘಟನೆ ರೇ
অন্তর্ভুক্তি,ಸೇರ್ಪಡೆ
আগত সংকেত,ಒಳಬರುವ ಸಂಕೇತ
সূচক,ಸೂಚನೆ
আদিবাসী,ಸ್ಥಳೀಯ
আনয়ন,ಸ ೦ ತಾನು
ইনডাকটিভ-রিঅ্যাক্ট্যান্স,ಪ್ರಚೋದಕ-ವಿಶ್ವಾಸ
প্রদাহজনক উপাদান,ಉರಿಯುವ ವಸ್ತು
ইনফোর প্যাচ,ಮಾಹಿತಿಯುಕ್ತ
তথ্য,ಮಾಹಿತಿ
তথ্য আর্কিটেকচার,ಮಾಹಿತಿ ವಾಸ್ತುಶಿಲ್ಪ
তথ্য বিট,ಮಾಹಿತಿ ಬಿಟ್
তথ্য অঙ্ক,ಮಾಹಿತಿ ಅಂಕಿಯ
তথ্য কিওস্ক,ಮಾಹಿತಿ ಕಿಯೋಸ್ಕ್
তথ্য প্রক্রিয়া,ಮಾಹಿತಿ ಪ್ರಕ್ರಿಯೆ
তথ্য প্রযুক্তি,ಮಾಹಿತಿ ತಂತ್ರಜ್ಞಾನ
ইনফোটেইনমেন্ট,ನಾಚಿಕೆಗೇಡಿ
ইনফ্রারেড বিকিরণ,ಅತಿಕ್ರಮತೆ ವಿಕಿರಣ
অবকাঠামো,ಮೂಲಸೌಕರ್ಯ
ইনজেস্ট,ಸೇವಿಸು
উপাদান,ಪದಾರ್ಥಗಳು
সূচনা শব্দ (আইডাব্লু),ಪ್ರಾರಂಭದ ಪದ (ಐಡಬ್ಲ್ಯೂ)
অভ্যন্তরীণ কোড,ಆಂತರಿಕ ಸಂಕೇತಗಳು
উদ্ভাবন,ಆವಿಷ್ಕಾರದಲ್ಲಿ
ইনপুট,ಒಳಕ್ಕೆ
ইনপুট লাইন,ಇನ್ಪುಟ್ ಸಾಲು
ইনপুট ইউনিট,ಇನ್ಪುಟ್ ಘಟಕ
ইনপুট ভোল্টেজ,ಇನ್ಪುಟ್ ವೋಲ್ಟೇಜ್
ইনপুট আউটপুট,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್
.োকান,ಸೇರಿಸು
সন্নিবেশ ক্ষতি,ಒಳಸೇರಿಸುವಿಕೆಯ ನಷ್ಟ
স্থাপন,ಅನುಸ್ಥಾಪನ
তাত্ক্ষণিক ভোল্টেজ,ತತ್ಕ್ಷಣ ವೋಲ್ಟೇಜ್
নির্দেশ,ಸೂಚನಾ
অন্তরক উপাদান,ನಿರೋಧಕ ವಸ್ತು
নিরোধক,ನಿರೋಧನ
নিরোধক প্রতিরোধ,ನಿರೋಧನ ಪ್ರತಿರೋಧ
ইনসুলেটর,ನಿರಂಕುಶಾಧಿಕಾರಿ
সমন্বিত বর্তনী,ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್
একীভূত নেটওয়ার্ক,ನೆಟ್‌ವರ್ಕ್ ಅನ್ನು ಸಂಯೋಜಿಸಲಾಗುತ್ತಿದೆ
ইন্টিগ্রেটার,ಸಂಯೋಜಕ
বুদ্ধি,ಬುದ್ಧಿಶಕ್ತಿ
তীব্রতা,ತೀವ್ರತೆ
বক্তৃতা তীব্রতা,ಮಾತಿನ ತೀವ್ರತೆ
আন্তঃ চ্যানেল হস্তক্ষেপ,ಅಂತರ ಚಾನಲ್ ಹಸ್ತಕ್ಷೇಪ
ইন্টারলিভ,ಮಧ್ಯಸ್ಥಗಾರ
মিথষ্ক্রিয়া,ಪರಸ್ಪರ ಕ್ರಿಯೆ
ইন্টারেক্টিভিটি,ಸಂರತ್ವ
ইন্টারকম,ಅಂತರ್ವ್ಯಾಪೆ
আন্তঃসংযোগ,ಪರಸ್ಪರ ಸಂಬಂಧ
ইন্টারফেস,ಅಂತರಸಂಪರ
ইন্টারফেস স্ক্যানিং,ಇಂಟರ್ಫೇಸ್ ಸ್ಕ್ಯಾನಿಂಗ್
হস্তক্ষেপ,ಹಸ್ತಕ್ಷೇಪ
হস্তক্ষেপ অঞ্চল,ಹಸ್ತಕ್ಷೇಪ ವಲಯ
হস্তক্ষেপ চ্যানেল,ಚಾನಲ್ ಅನ್ನು ಮಧ್ಯಪ್ರವೇಶಿಸುತ್ತಿದೆ
হস্তক্ষেপ ফ্রিকোয়েন্সি,ಹಸ್ತಕ್ಷೇಪ ಆವರ್ತನ
রেডিও ফ্রিকোয়েন্সি সিগন্যাল হস্তক্ষেপ,ರೇಡಿಯೋ ಆವರ್ತನ ಸಿಗ್ನಲ್ ಅನ್ನು ಹಸ್ತಕ್ಷೇಪ ಮಾಡುವುದು
ইন্টারফ্রেম,ಅಡ್ಡಿ
ইন্টারলিভ,ಮಧ್ಯಸ್ಥಗಾರ
ইন্টারলিভড,ಅಂತರ್ವರ್ಧಕ
ইন্টারলিভড স্ট্রিম,ಇಂಟರ್ಲೀವ್ಡ್ ಸ್ಟ್ರೀಮ್
ইন্টারলিভার,ಅಂತರ್ವರ್ಧಕ
ইন্টারলিভিং,ಒಳನೋಟವುಳ್ಳ
ইন্টারলিভিং,ಒಳನೋಟವುಳ್ಳ
ইন্টারলিভিং পিরিয়ড,ಇಂಟರ್ಲೀವಿಂಗ್ ಅವಧಿ
ইন্টারলক সার্কিট,ಇಂಟರ್ಲಾಕ್ ಸರ್ಕ್ಯೂಟ್
ইন্টারলক সুইচ,ಇಂಟರ್ಲಾಕ್ ಸ್ವಿಚ್
ইন্টারলকিং,ಅಂತರ್ವರ್ಧಕ
মধ্যবর্তী ব্যর্থতা,ಮಧ್ಯಂತರ ವೈಫಲ್ಯ
মধ্যবর্তী ফ্রিকোয়েন্সি,ಮಧ್ಯಂತರ ಆವರ್ತನ
মধ্যবর্তী ফ্রিকোয়েন্সি দোলক,ಮಧ್ಯಂತರ ಆವರ್ತನ ಆಂದೋಲಕ
বিরতি,ಪ್ರತಿಶಮನದ
মাঝে মাঝে বর্তমান,ಮಧ್ಯಂತರ ಪ್ರವಾಹ
ইন্টারমোডুলেশন,ಅಂತರಗಣನೆ
ইন্টারমোডুলেশন বিকৃতি,ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ
ইন্টারমোডুলেশন নির্গমন,ಇಂಟಿಡ್ಯುಲೇಶನ್ ಹೊರಸೂಸುವಿಕೆ
ইন্টারমোডুলেশন পরীক্ষা,ಇಂಟರಲ್ಫುಲೇಷನ್ ಪರೀಕ್ಷೆ
ইন্টারনেট,ಅಂತರ್ಜಾಲ
ইন্টারনেট সম্প্রচার,ಇಂಟರ್ನೆಟ್ ಪ್ರಸಾರ
ইন্টারনেট চ্যাট,ಇಂಟರ್ನೆಟ್ ಚಾಟಿಂಗ್
ইন্টারনেট প্রোটোকল স্ট্যাক,ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ ಸ್ಟ್ಯಾಕ್
ইন্টারনেট রেডিও,ಅಂತರ್ಜಾಲ ರೇಡಿಯೋ
ইন্টারনেট স্ট্রিমিং,ಅಂತರ್ಜಾಲ ಸ್ಟ್ರೀಮಿಂಗ್
ইন্টারনেট ভিডিও,ಇಂಟರ್ನೆಟ್ ವೀಡಿಯೊ
আন্তঃব্যবহারযোগ্যতা,ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ
ইন্টারপোলেশন,ರಾಕ್ಷಸ
দোভাষী,ವ್ಯಾಖ್ಯಾನಕಾರ
বাধা,ಅಡಚಣೆ
বাধা,ಅಡಚಣೆ
বাধা,ಅಡಚಣೆದಾರ
অন্তর,ಮಧ್ಯಂತರ
ইন্ট্রাকোডিং,ಬಿಲ್ಲೆ
ইন্ট্রাফ্রেম,ಒಳಭಾಗ
ইন্ট্রানেট,ಅಂತಃಪ್ರವಾಹ
অন্তঃসত্ত্বা,ಅಂತಃಪ್ರವೇಶ
অন্তঃসত্ত্বা,ಇಂಟ್ರಾವೆಬ್
অভ্যন্তরীণ অর্ধপরিবাহী,ಆಂತರಿಕ ಅರೆವಾಹಕ
বিপরীতমুখী,ವಿಲೋಮ ಪ್ರವಾಹ
বিপরীত স্থানিক পরিচালনা,ವಿಲೋಮ ಪ್ರಾದೇಶಿಕ ಕಾರ್ಯಾಚರಣೆ
উল্টানো,ತಲೆಕೆಳಗಾದ
উল্টানো এল অ্যান্টেনা,ತಲೆಕೆಳಗಾದ ಎಲ್ ಆಂಟೆನಾ
উল্টানো ভি অ্যান্টেনা,ತಲೆಕೆಳಗಾದ ವಿ ಆಂಟೆನಾ
বৈদ্যুতিন সংকেতের মেরু বদল,ವಶಪಡಿಸಿಕೊಳ್ಳುವವನು
অনিয়মিত,ಅಕ್ರಮವಾದ
অপ্রাসঙ্গিক উপাদান,ಅಪ್ರಸ್ತುತ
বিচ্ছিন্ন নেটওয়ার্ক,ಪ್ರತ್ಯೇಕ ಜಾಲ
বিচ্ছিন্ন,ಪ್ರತ್ಯೇಕಿಸುವವನು
জামার,ದಮ್ಮಗ
জ্যামিং,ಕಟುಕ
জারগন ফাইল,ದರ್ಜಿ ಫೈಲ್
জাভা স্ক্রিপ্ট,ಜಾವಾ ಸ್ಕ್ರಿಪ್ಟ್
জিংল,ಕನ್ನಡಿಯ
জিটার,ಗಲಿಬಿಲಿ
যোগদানকারী,ಸೇರುವವನು
যৌথ,ಜಂಟಿ
সংযুক্ত,ಕಲುಷಿತ
জাম্পার,ಜಿಗಿತಗಾರ
জাঙ্ক,ಮಂಜುಗಡ್ಡ
আজাইরা মেইল,ಅನಗತ್ಯ ಪತ್ರ
কার্নেল,ಪಟಲ
চাবি,ಕೀಲಿ
কীবোর্ড,ಕೀಲಿ ಹಲಗೆ
কীয়ার,ಮನವಿ
মূল বক্তব্য,ಕಶೇಟು
কিলোসাইকেল,ಕಿಲೋಸೈಕಲ್
কিলোভোল্ট,ಕಿಲೋವೋಲ್ಟ್
কিলোওয়াট,ಕಿಲೋವ್ಯಾಟ್
গতিবিজ্ঞান,ಚಲನಶಾಸ್ತ್ರ
হাঁটু পয়েন্ট ভোল্টেজ,ಮೊಣಕಾಲಿನ ವೋಲ್ಟೇಜ್
গিঁট,ಗುಬ್ಬಿ
জ্ঞানভিত্তিক,ಜ್ಞಾನದ ತಳಹದಿ
জ্ঞান উপস্থাপনা,ಜ್ಞಾನ ನಿರೂಪಣೆ
L নেটওয়ার্ক,ಎಲ್ ನೆಟ್‌ವರ್ಕ್
এল বিভাগ ফিল্টার,L ವಿಭಾಗ ಫಿಲ್ಟರ್
ল্যাগ এবং সীসা,ಮಂದಗತಿ ಮತ್ತು ಸೀಸ
পিছিয়ে থাকা বর্তমান,ಹಿಂದುಳಿದ ಪ್ರವಾಹ
পিছিয়ে থাকা পাওয়ার ফ্যাক্টর,ಮಂದಗತಿಯ ವಿದ್ಯುತ್ ಅಂಶ
স্তরিত,ಹಾಳಾದ
প্রদীপ,ದೀಪ
ল্যাপটপ,ಅಬ್ಬರ
লেজার ফ্রিকোয়েন্সি,ಲೇಸರ್ ಆವರ್ತನ
সুপ্ত ত্রুটি,ಸುಪ್ತ ದೋಷ
সুপ্ত তাপ,ಸುಪ್ತ ಶಾಖ
অক্ষাংশ,ಅಕ್ಷಾಂಶ
স্তর,ಹರಿ
বিন্যাস,ಲೆಔಟ್
বিন্যাস পরিকল্পনা,ವಿನ್ಯಾಸ
নেতৃত্ব,ಮುನ್ನಡೆಸಿಸು
শীর্ষস্থানীয় পর্ব,ಪ್ರಮುಖ ಹಂತ
ছিদ্র নিরোধক,ಸೋರಿಕೆ ಪುರಾವೆ
ফুটো,ಸೋರಿಕೆ
ইজারা সার্কিট,ಗುತ್ತಿಗೆ ಸರ್ಕ್ಯೂಟ್
লেন্স,ಮಸೂರ
স্তর সূচক,ಸಮಗ್ರ ಸೂಚಕ
আলো নিয়ন্ত্রণ,ಲಘು ನಿಯಂತ್ರಣ
হালকা কলম,ತಿಳಿ ಪೆನ್ನು
বিজলীদণ্ড,ಮಿಂಚಿನ ಬಂಧಕ
সীমাবদ্ধ,ಮಿತಿಗೊಳಿಸು
পরিবর্ধক সীমাবদ্ধ,ಆಂಪ್ಲಿಫೈಯರ್ ಅನ್ನು ಸೀಮಿತಗೊಳಿಸುವುದು
লাইন ক্ষতি,ರೇಖೆಯ ನಷ್ಟ
লাইন শব্দ,ರೇಖೆಯ ಶಬ್ದ
দর্শন লাইন,ದೃಷ್ಟಿ
লাইন পর্ব,ರೇಖೆಯ ಹಂತ
লাইন সংক্রমণ,ಸಾಲು ಹರಡುವಿಕೆ
লাইন আনলোড,ರೇಖೆಯನ್ನು ಇಳಿಸಲಾಗಿಲ್ಲ
লিনিয়ার কোয়ান্টিজার,ರೇಖೀಯ ಪರಿಮಾಣ
লিনিয়ারিটি,ರೇಖಾತ್ವ
লাইন-কোঅ্যাক্সিয়াল,ಸಾಲು ಸಹಭಾಗಿ
লাইন-সমতুল্য,ಸಾಲಿನ
লাইন-ফ্রিকোয়েন্সি,ಸಾಲು ಆವರ್ತನ
লাইন-ইমিডেন্স,ಸಾಲು-ಉಚ್ಚಾರಣೆ
লাইন-কোয়ার্টারের তরঙ্গদৈর্ঘ্য,ಸಾಲು-ತ್ರೈಮಾಸಿಕ ತರಂಗಾಂತರ
লিঙ্ক,ಮರ
লিঙ্কার,ಕೊಂಡಿ
লিপ-মাইক্রোফোন,ತುಟಿಯೊಳಗಿರುವ
সরাসরি সম্প্রচার,ನೇರ ಪ್ರಸಾರ
লাইভ সার্কিট,ಲೈವ್ ಸರ್ಕ್ಯೂಟ್
লাইভ প্রোগ্রাম,ನೇರ ಕಾರ್ಯಕ್ರಮ
ভার,ಹೊರೆ
ধারণ ক্ষমতা,ಲೋಡ್ ಸಾಮರ್ಥ್ಯ
বহন ক্ষমতা লোড,ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಲೋಡ್ ಮಾಡಿ
লোড বৈশিষ্ট্য,ಲೋಡ್ ವಿಶಿಷ್ಟ
লোড প্রতিবন্ধকতা,ಪ್ರತಿರೋಧವನ್ನು ಲೋಡ್ ಮಾಡಿ
লোড,ತುಂಬಿರುವ
লোডার,ತುಂಬುವವನು
লোড হচ্ছে,ಲೋಡ್ ಮಾಡುವುದು
লোডিং কয়েল,ಸುರುಳಿಯನ್ನು ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ
লোড পরীক্ষা,ಹೊರೆ ಪರೀಕ್ಷೆ
লব,ಹಾಲೆ
লোব অ্যান্টেনা,ಹಾಲೆ ಆಂಟೆನಾ
স্থানীয় নেটওয়ার্ক,ಸ್ಥಳೀಯ ಪ್ರದೇಶ ಜಾಲ
স্থানীয় ব্যাটারি,ಸ್ಥಳೀಯ ಬ್ಯಾಟರಿ
স্থানীয় দোলক,ಸ್ಥಳೀಯ ಆಂದೋಲನಕಾರ
লগ,ಬ ೦ ದಿಸು
লগ বই,ಲಾಗ್ ಪುಸ್ತಕ
লগ ইন (লগ অন),ಲಾಗ್ ಇನ್ ಮಾಡಿ (ಲಾಗ್ ಆನ್ ಮಾಡಿ)
লগ অফ (লগ আউট),ಲಾಗ್ ಆಫ್ ಮಾಡಿ (ಲಾಗ್ .ಟ್ ಮಾಡಿ)
লগ শিট,ಹಾಳೆ
লগারিদম,ಲಾಗರಿಥಮ್
লগারিদমিক পরিবর্ধক,ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್
লগারিদমিক অনুপাত,ಲಾಗರಿಥಮಿಕ್ ಅನುಪಾತ
লগারিদমিক প্রতিক্রিয়া,ಲಾಗರಿಥಮಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
লগারিদমিক স্কেল,ಲಾಗರಿಥಮಿಕ್ ಪ್ರಮಾಣ
লগিং,ಕಪ್ಪೆ
যুক্তি,ತರ್ಕ
লজিক গেট,ತರ್ಕ ದ್ವಾರ
যুক্তি অপারেশন,ತರ್ಕ ಕಾರ್ಯಾಚರಣೆ
যৌক্তিক,ತಾರ್ಕಿಕ
যৌক্তিক ফ্রেম,ತಾರ್ಕಿಕ ಚೌಕಟ್ಟು
লোগো সন্নিবেশ,ಲೋಗಾ ಒಳಹರಿ
দ্রাঘিমাংশ,ರೇಖಾಂಶ
লুপ,ಕುಣಿಕೆ
লুপ অ্যান্টেনা,ಲೂಪ್ ಆಂಟೆನಾ
লুপ লাভ,ಲೂಪ್ ಲಾಭ
লুপ পরীক্ষা,ಲೂಪ್ ಪರೀಕ್ಷೆ
আলগা যোগাযোগ,ಸಡಿಲ ಸಂಪರ್ಕ
আলগা সংযোজন,ಸಡಿಲ ಜೋಡಣೆ
লসলেস অ্যান্টেনা,ನಷ್ಟವಿಲ್ಲದ ಆಂಟೆನಾ
ক্ষতিহীন সংকোচনের,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
ক্ষতিগ্রস্থ সংকোচনের,ನಷ್ಟದ ಸಂಕೋಚನ
জোরে (শব্দ),ಜೋರಾಗಿ (ಧ್ವನಿ)
লাউডস্পিকার,ಮೋಡಿಮಾಡುವ
কম কম্পাঙ্ক,ಕಡಿಮೆ ಆವರ್ತನ
নিম্ন স্তরের ভাষা,ಕೆಳಮಟ್ಟದ ಭಾಷೆ
কম লোকসান ফিডার,ಕಡಿಮೆ ನಷ್ಟ ಫೀಡರ್
কম লোকসান নমনীয় কোক্সিয়াল কেবল,ಕಡಿಮೆ ನಷ್ಟ ಹೊಂದಿಕೊಳ್ಳುವ ಏಕಾಕ್ಷ ಕೇಬಲ್
কম শব্দ রিসিভার,ಕಡಿಮೆ ಶಬ್ದ ರಿಸೀವರ್
কম কক্ষপথ স্যাটেলাইট,ಕಡಿಮೆ ಕಕ್ಷೆಯ ಉಪಗ್ರಹ
লো পাস ফিল্টার,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
কম রিঅ্যাক্ট্যান্স আর্থিং,ಕಡಿಮೆ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಅರ್ಥ
কম প্রতিরোধের পথ,ಕಡಿಮೆ ಪ್ರತಿರೋಧ ಮಾರ್ಗ
লগ,ಹುರಿದುಂಬಿಸು
আলোকসজ্জা,ಪ್ರಕಾಶ
লম্পট,ಉಂಡವಾದ
ম্যাক্রো ব্লক,ಬೃಹತ್ ಬ್ಲಾಕ್
ম্যাক্রো সংজ্ঞা,ಬೃಹತ್ ವ್ಯಾಖ್ಯಾನ
ম্যাক্রো ভিশন,ಬೃಹತ್ ದೃಷ್ಟಿ
ম্যাজিক আই,ಮಾಯಾ ಕಣ್ಣು
চৌম্বক,ಕಾಂತ
চৌম্বক ক্ষেত্র,ಕಾಂತಕ್ಷೇತ್ರ
চৌম্বকীয় প্রবাহ,ಕಾಂತೀಯ ಹರಿವೆ
চৌম্বকীয় মেরু,ಕಾಂತ ಧ್ರುವ
চৌম্বকীয় ঝড়,ಕಾಂತೀಯ ಬಿರುಗಾಳಿ
চৌম্বকীয় সুইচ,ಕಾಂತೀಯ ಸ್ವಿಚ್
চৌম্বকীয় টেপ,ಕಾಂತೀಯ ಟೇಪ್
চৌম্বকীয়তা,ಕಾಂತಶಾಸ್ತ್ರ
মেইল মার্জ,ಮೇಲ್ ವಿಲೀನ
মেইলিং তালিকা,ಮೇಲಿಂಗ್ ಪಟ್ಟಿ
প্রধান ক্যারিয়ার,ಮುಖ್ಯ ವಾಹಕ
রক্ষণাবেক্ষণ,ನಿರ್ವಹಿಸು
রক্ষণাবেক্ষণ,ನಿರ್ವಹಣೆ
রক্ষণাবেক্ষণ দল,ನಿರ್ವಹಣಾ ತಂಡ
সংখ্যাগরিষ্ঠ ক্যারিয়ার,ಬಹುಮತ
যোগাযোগ রিলে করুন,ಸಂಪರ್ಕ ರಿಲೇ ಮಾಡಿ
মেক-অ্যান্ড-ব্রেক সুইচ,ಮೇಕ್ ಮತ್ತು ಬ್ರೇಕ್ ಸ್ವಿಚ್
পুরুষ সংযোগকারী,ಪುರುಷ ಸಮರಸಗಾರ
মানুষ শব্দ করেছে,ಮನುಷ್ಯ ಶಬ್ದ ಮಾಡಿದನು
পরিচালন তথ্য সিস্টেম (এমআইএস),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (ಎಂಐಎಸ್)
ম্যানিপুলেটেড,ಕೈಗತ್ತಿದ
মূল নিয়ন্ত্রণ,ಕೈಪಿಡಿ ನಿಯಂತ್ರಣ
ম্যানুয়াল পদ্ধতি,ಕೈಪಿಡಿ ವಿಧಾನ
সুরক্ষা সতর্কতা ম্যানুয়াল,ಸುರಕ್ಷತಾ ಮುನ್ನೆಚ್ಚರಿಕೆ ಕೈಪಿಡಿ
ম্যানুয়ালি পরিচালিত,ಹಸ್ತಚಾಲಿತವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ
প্রস্তুতকারক,ತಯಾರಕ
মুখোশ,ಮುಖವಾಡ
মাসকি,ಮಂಜುಗಡ್ಡೆ
মাস্কার,ಮಾಸ್ಕರ್
মাস্কিং,ಮರೆತುಹೋಗುವುದು
মাস্কিং আচরণ,ಮರೆಮಾಚುವ ವರ್ತನೆ
অডিওর মাস্কিং প্রভাব,ಆಡಿಯೊದ ಮರೆಮಾಚುವ ಪರಿಣಾಮ
থ্রেশহোল্ড মাস্কিং,ಮರೆಮಾಚುವ ಮಿತಿ
মাস্কিং টোন,ಮರೆಮಾಚುವ ಸ್ವರ
মাস্ট,ಮಾಸ್ಟಿ
মাস্ট রেডিয়েটার,ಮಾಸ್ಟ್ ರೇಡಿಯೇಟರ್
মাস্টার নিয়ন্ত্রণ,ಮಾಸ್ಟರ್ -ನಿಯಂತ್ರಣ
মাস্টার অসিলট্রোর,ಮಾಸ್ಟರ್ ಆಸಿಲಾರೆಟರ್
ম্যাচ-ইমিডেন্স,ಪಂದ್ಯ
ম্যাচিং নেটওয়ার্ক,ಹೊಂದಾಣಿಕೆಯ ನೆಟ್‌ವರ್ಕ್
ম্যাচিং স্টাব,ಹೊಂದಾಣಿಕೆಯ ಸ್ಟಬ್
ম্যাচিং ট্রান্সফর্মার,ಹೊಂದಾಣಿಕೆಯ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್
জিনিষ পত্র সরবরাহ,ಭೌತಿಕ ಪ್ರಚೋದನೆ
ম্যাট্রিক্স,ಕುಶಲತೆ
সর্বাধিককরণ,ಗರಿಷ್ಠೀಕರಣ
সর্বাধিক চাহিদা সূচক,ಗರಿಷ್ಠ ಬೇಡಿಕೆ ಸೂಚಕ
সর্বাধিক শক্তি ঘনত্ব,ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ಸಾಂದ್ರತೆ
সর্বাধিক সংবেদনশীলতা,ಗರಿಷ್ಠ ಸಂವೇದನೆ
সর্বাধিক তাপমাত্রা,ಗರಿಷ್ಠ ಉಷ್ಣ
সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি,ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ
সর্বোচ্চ মূল্য,ಗರಿಷ್ಠ ಮೌಲ್ಯ
ব্যর্থতার গড় সময়,ವೈಫಲ್ಯದ ಸರಾಸರಿ ಸಮಯ
গড় মান,ಸರಾಸರಿ ಮೌಲ್ಯ
পরিমাপ সংকেত,ಅಳತೆ ಸಂಕೇತ
মাপা,ಅಳತೆ
পরিমাপ যন্ত্র,ಅಳೆಯುವ ಸಾಧನ
পরিমাপ সরঞ্জাম,ಉಪಕರಣಗಳನ್ನು ಅಳೆಯುವುದು
পরিমাপক যন্ত্রপাতি,ಅಳತೆ ಸಾಧನ
ক্ষেত্রের শক্তি পরিমাপের সরঞ্জাম,ಕ್ಷೇತ್ರದ ಶಕ್ತಿಯ ಅಳತೆ ಸಾಧನ
পরিমাপের ফিতা,ಅಳೆಯುವ ಟೇಪ್
পদ্ধতি,ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ
মিডিয়া সার্ভার,ಮಾಧ್ಯಮ ಸರ್ವರ್
মধ্যম,ಮಾಧ್ಯಮ
মাঝারি ফ্রিকোয়েন্সি,ಮಧ್ಯಮ ಆವರ್ತನ
মাঝারি ফ্রিকোয়েন্সি তরঙ্গ,ಮಧ್ಯಮ ಆವರ್ತನ ತರಂಗ
