Bengali,Marathi
আর্দ্রতা,आर्द्रता
"আর্দ্রতা, আর্দ্রতা","आर्द्रता, आर्द्रता"
huygens আইন,huygens कायदा
হাইব্রিড,संकरित
সংকরকরণ,संकरीकरण
জলবাহী,हायड्रॉलिक
"hydrodynamic, hydrodynamic","hydrodynamic, hydrodynamic"
"hydrodynamics, hydrodynamics, hydrodynamics","hydrodynamics, hydrodynamics, hydrodynamics"
হাইড্রোজেন পদার্থ,हायड्रोजन पदार्थ
জলবিদ্যা,जलविज्ञान
পানি বোর্ড,पाणी मंडळ
হাইড্রোস্ট্যাটিক,हायड्रोस्टॅटिक
"hydrostatics, hydrostatics","हायड्रोस्टॅटिक्स, हायड्रोस्टॅटिक्स"
"hygrometer, hygrometer","हायग्रोमीटर, हायग्रोमीटर"
হাইগ্রোমেট্রি,हायग्रोमेट्री
হাইগ্রোমিটার,हायग्रोमीटर
হাইগ্রোস্কোপিক,हायग्रोस्कोपिक
অধিবৃত্ত,हायपरबोलिक
উচ্চ চার্জ হাইপার চার্জ,उच्च चार्ज हायपर चार्ज
সূক্ষ্ম,सूक्ष्म
দীর্ঘ দৃষ্টি,लांब दृष्टी
hyperrani - নিউক্লিয়াস,hyperrani - केंद्रक
হাইপারন,हायपरॉन
সুপারসনিক,सुपरसोनिक
সুপার আকাশ,सुपर आकाश
অনুমান,गृहीतक
"অনুমানমূলক, অনুমানমূলক","काल्पनिक, काल्पनिक"
স্ফুটনাঙ্ক,उत्कलनांक
তন্দ্রা,तंद्री
বরফ,बर्फ
বরফ-স্ফটিক,बर्फ-क्रिस्टल
আদর্শ,आदर्श
আদর্শিত,आदर्श केले
"অভিন্ন, অভিন্ন, অবিচ্ছেদ্য","एकसारखे, एकसारखे, अविभाज्य"
"সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ","ओळख, ओळख, ओळख, ओळख"
"আইডেন্টিফিকেশন বীকন, আইডেন্টিফিকেশন বিকন","आयडेंटिफिकेशन बीकन, आयडेंटिफिकेशन बीकन"
"অভিন্ন, অভিন্ন, সর্বব্যাপী, ব্যক্তিত্ব","एकसारखे, एकसारखे, सर्वव्यापी, व्यक्तिमत्व"
কর্মহীন,कामहीन
"নিষ্ক্রিয় সময়, প্রোগ্রাম পরীক্ষার সময়","निष्क्रिय वेळ, कार्यक्रम परीक्षा वेळ"
জ্বলে উঠা,प्रज्वलित करणे
ইগনিটার,प्रज्वलित करणारा
ইগনিশন,प्रज्वलन
নির্দেশ উপেক্ষা,सूचना दुर्लक्ष
আলোকসজ্জা ঘনত্ব,प्रदीपन घनता
আলোক,प्रकाशक
আলোক,प्रकाशक
আলোকসজ্জা পরিমাপক,प्रदीपन मापक
আলোক,प्रकाशक
প্রতিফলন,प्रतिबिंब
"কল্পিত, কাল্পনিক, অনুমানমূলক","काल्पनिक, काल्पनिक, काल्पनिक"
নিমজ্জিত বস্তু,बुडलेली वस्तू
নিমজ্জন,विसर्जन
প্রতিবন্ধকতা অনুপ্রবেশ,प्रतिबाधा प्रवेश
"প্রভাব, প্রভাব, প্রভাব, সংঘর্ষ, রিবাউন্ড","प्रभाव, प्रभाव, प्रभाव, टक्कर, प्रतिक्षेप"
প্রভাব প্রভাব,प्रभाव प्रभाव
প্রতিবন্ধকতা,प्रतिबाधा
জঘন্য,धक्कादायक
চাপ প্রয়োগ করা,दबाव लागू
"impregnated, embedded","impregnated, embedded"
আবেগ,आवेग
অপবিত্র,अशुद्ध
বহিরাগত পরিবাহিতা (বহির্ভূত পরিবাহিতা),बाह्य चालकता (बाह्य चालकता)
অশ্রাব্যতা,ऐकण्यायोग्यता
অশ্রাব্য,ऐकू न येणारा
ভাস্বর,तप्त झाल्यावर प्रकाशमान होणारा
দ্যুতিময়,तप्त झाल्यावर प्रकाशमान होणारा
র্যাপসোডিক,रॅपसोडिक
আসন্ন,आगामी
সংকোচনযোগ্যতা,संकुचितता
ক্রমবর্ধমান দোলন,वाढीव दोलन
বর্ধিত চুম্বকত্ব,वाढलेले चुंबकत्व
বিনামূল্যে বিতরণ,मोफत वितरण
"অসীম, অনির্ধারিত, অনির্ধারিত, 4অনির্ধারিত","अनंत, अनिश्चित, अनिश्चित, 4 अनिश्चित"
"মারাত্মক, পয়েন্টার, 3 সূচক","घातक, सूचक, 3 निर्देशांक"
"পরোক্ষ, পরোক্ষ","अप्रत्यक्ष, अप्रत्यक्ष"
অনুপ্রাণিত,प्रेरणा दिली
"আগমন, আনয়ন, আবেশ","आगमन, प्रेरण, प्रेरण"
অনুপ্রেরণামূলক,प्रेरणादायी
প্রেরণা,प्रेरक
জড়,जडत्व
অক্ষয় উৎস,अक्षय स्रोत
"অসীম, অসীম","अनंत, अनंत"
"অসীম, অসীম","अनंत, अनंत"
"অসীম, অসীম","अनंत, अनंत"
দাহ্যতা,ज्वलनशीलता
দাহ্য,ज्वलनशील
প্রবাহ,आवक
প্রবাহ,आवक
তথ্য,माहिती
খুব কম ফ্রিকোয়েন্সি,खूप कमी वारंवारता
ইনফ্রারেড,इन्फ्रारेड
অশ্রাব্য,ऐकू न येणारा
আভা শ্রভিকি,अवा श्राविकी
অসঙ্গতি,विसंगतता
ভিন্ন,असमान
প্রাথমিক,आरंभिक
ইনজেকশন,इंजेक्शन
প্রবেশ করা,प्रविष्ट करा
"ভিতরের, ভিতরের, ভিতরের, ভিতরের","आतील, आतील, आतील, आतील"
"ইনপুট (n.), ইনপুট (v.)","इनपुट (n.), इनपुट (v.)"
insolent,उद्धट
লাইভশন,लिव्हेशन
"insignificant, insignificant","क्षुल्लक, नगण्य"
তত্ত্বাবধান,पर्यवेक्षण
"ইনস্টলেশন, ইনস্টলেশন, ইনস্টলেশন","स्थापना, स्थापना, स्थापना"
মুহূর্ত,क्षण
নির্দেশ,सूचना
মেশিন,मशीन
যান্ত্রিক,यांत्रिक
"যান্ত্রিকীকরণ, সমাবেশ","यांत्रिकीकरण, असेंब्ली"
"insulating, insulating","इन्सुलेट, इन्सुलेट"
অন্তরক,इन्सुलेट
"insulating, insulating, insulating","insulating, insulating, insulating"
"1 সম্পূর্ণ সংখ্যা, পূর্ণসংখ্যা","1 संपूर्ण संख्या, पूर्णांक"
অখণ্ডতা,अखंडता
"integral, integer","अविभाज्य, पूर्णांक"
মিশ্রণ,एकीकरण
"intense, furious","तीव्र, चिडलेला"
তীব্রতা,तीव्रता
"ট্র্যাকশন, ত্বরণ","कर्षण, प्रवेग"
"তীব্রতা, তীব্রতা, তীব্রতা","तीव्रता, तीव्रता, तीव्रता"
তীব্র,तीव्र
মিথষ্ক্রিয়া,परस्परसंवाद
আন্তঃপরমাণু,आंतरपरमाणू
"বিনিময়, লেনদেন","देवाणघेवाण, व्यवहार"
"পরস্পর নির্ভরতা, পরস্পর নির্ভরতা","परस्परावलंबन, परस्परावलंबन"
পরস্পর নির্ভরশীল,परस्परावलंबी
পারস্পরিক বিস্তার,परस्पर प्रसार
ইন্টারফেস পৃষ্ঠা,इंटरफेस पृष्ठ
ক্রস ফিল,क्रॉस फिल
ইন্টারফেস কোণ,इंटरफेस कोन
"হস্তক্ষেপ, হস্তক্ষেপ, বাধা","हस्तक्षेप, हस्तक्षेप, अडथळा"
আন্তঃগ্যালাক্টিক,अंतरगॅलेक्टिक
"ভেতরের, ভেতরের, ভেতরের (v.), ভেতরের, ভেতরের, ভেতরের (v.)","आतील, आतील, आतील (v.), आतील, आतील, आतील (v.)"
"synapse, synapse","synapse, synapse"
"মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম","मध्यवर्ती, दुय्यम, मध्य, मध्य"
আন্তঃধাতু,intermetallic
"intermittent, intermittent","मधूनमधून, मधूनमधून"
আন্তঃআণবিক,intermolecular
অভ্যন্তরীণ,अंतर्गत
আন্তর্জাতিক,आंतरराष्ट्रीय
কৌশলে,इंटरस्टिशियल
আন্তঃগ্রহ,आंतरग्रहीय
ইন্টারপোলেশন,इंटरपोलेशन
অর্থপূর্ণতা,अर्थपूर्णता
"নির্বাচক, দোভাষী","निर्वाचक, दुभाषी"
বাধাদানকারী,व्यत्यय आणणारा
ছেদ করা,छेदन करणारा
"ছেদ, ছেদ, ছেদ","छेदनबिंदू, छेदनबिंदू, छेदनबिंदू"
অন্তর,मध्यांतर
আন্তঃনাক্ষত্রিক,इंटरस्टेलर
কৌশলে,इंटरस्टिशियल
"ফাঁক, ফাঁক","अंतर, अंतर"
বন্ধ,बंद
শেষে,शेवटी
আন্তঃপরমাণু,आंतरपरमाणू
"নাজ (উত্তরাধিকারী), অন্তর (অভ্যন্তরীণ)","नाझ (वारसा), अंतर (अंतर्गत)"
নিশ্চিত,खात्रीने
"উদ্ভাবন, উদ্ভাবন","शोध, शोध"
"বিপরীত, বিপরীত, বিপরীত","व्यस्त, उलट, विरुद्ध"
"বিপরীত, বিপরীত","उलटा, उलटा"
প্রতিনিধিত্ব করতে,प्रतिनिधित्व करणे
"বিপরীত, বিপরীত","व्यस्त, व्यस्त"
অন্ধ,आंधळा
টার্বিড তরল,गढूळ द्रव
অদৃশ্যতা,अदृश्यता
অদৃশ্য,अदृश्य
আয়ন,आयन
আয়নিক,आयनिक
আয়নযোগ্য,ionizable
"আয়ন করা, আয়ন করা","आयनीकरण करणे, आयनीकरण करणे"
"আয়নোস্ফিয়ার, আয়নোস্ফিয়ার","ionosphere, ionosphere"
আয়নোস্ফিয়ার,ionosphere
আইরিস,बुबुळ
বিকিরণিত,विकिरणित
বিকিরণ,विकिरण
অযৌক্তিক,तर्कहीन
"অপূরণীয়, অপূরণীয়, অপূরণীয়","भरून न येणारे, भरून न येणारे, भरून न येणारे"
অনিয়মিত,अनियमित
অপরিবর্তনীয়,अपरिवर्तनीय
ঘূর্ণায়মান,फिरत आहे
"আইসোট্রপিক, আইসোট্রপিক বক্ররেখা","isotropic, isotropic वक्र"
উপক্রান্তীয়ভাবে,Sapantropically
"আমি সংকেত, আমি সংকেত","मी सिग्नल करतो, मी सिग्नल करतो"
"আইসোবার, আইসোটোপ","isobars, isotopes"
"আইসোবারিক, সুষম, সুষম","isobaric, संतुलित, संतुलित"
"আইসোমেট্রিক লাইন, আইসোটোনিক লাইন","समस्थानिक रेखा, समस्थानिक रेखा"
আইসো-আয়নিক,iso-ionic
সমজাতীয়,एकसंध
সিঙ্ক লাইন,सिंक ओळ
সিঙ্ক্রোনাস গতি,समकालिक गती
আইসোমেট্রিক,सममितीय
সামঞ্জস্যপূর্ণ,इक्विपटेन्शिअल
equi-energed,सम-उत्साही
"সমবাহু (v.), সমদ্বিবাহু রেখা (সম্পাদনা)","समभुज (v.), समद्विभुज रेषा (सं.)"
"বিচ্ছিন্ন করা, (adj.), আলাদা করা","वेगळे करणे, (अ‍ॅड.), वेगळे करणे"
"বিচ্ছিন্ন, বিচ্ছিন্ন, একক","अलिप्त, अलिप्त, एकल"
"বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ","वेगळे करणे, वेगळे करणे, वेगळे करणे"
আইসোমার,isomer
আইসোমার,isomer
আইসোমেরিজম,आयसोमेरिझम
"আইসোমেট্রিক, ত্রিভুজ, ঘন, আইসোমেট্রিক","isometric, tritezole, cubic, isometric"
আইসোমরফিজম,समरूपता
আইসোমরফিক,समरूपी
আইসোথার্ম,isotherm
আইসোথার্ম,isotherm
আইসোটোপ,समस्थानिक
আইসোটোপ,समस्थानिक
আইসোট্রপিক,समस्थानिक
বৃত্তাকার লাইন,वर्तुळाकार रेषा
আইসোমরফিজম,समरूपता
পুনরাবৃত্তি,पुनरावृत्ती
অন্তর্নিহিত অর্ধপরিবাহী,आंतरिक अर्धसंवाहक
জ্যাম ইন্টারফেরোমিটার,जॅम इंटरफेरोमीटर
"jerk, rebound","धक्का, प्रतिक्षेप"
"জেট, মাথা","जेट, डोके"
জেট-রকেট চালনা,जेट-रॉकेट प्रणोदन
জে-জে কাপলিং,जे-जे जोडणी
jolly bent,आनंदी वाकलेला
জুল-তাপ,जूल-उष्णता
জুলিমিটার,ज्युलमीटर
জুল-থমসন প্রভাব,जूल-थॉमसन प्रभाव
জুল,जूल
"কোদাল, লাফ, বাঁশি","कुदळ, उडी, बासरी"
সন্ধি,करार
সঙ্গম স্থান,संगमाचे ठिकाण
সঠিক শব্দাংশ,योग्य अक्षर
"kesanidhi, proximity","kesanidhi, निकटता"
"ক্যালিডোস্কোপ, ক্যালিডোস্কোপ","कॅलिडोस्कोप, कॅलिडोस्कोप"
"কাপা ম্যাসনস, কে-ম্যাসনস","कप्पा मेसन्स, के-मेसन्स"
ক্যাথোড,कॅथोड
ঘনায়ান,घानायन
কে-ব্যান্ড,के-बँड
কে-ক্যাপচার,के-कॅप्चर
k-রিসেপ্টর,k-रिसेप्टर
কেলভিন আনুমানিক,केल्विन अंदाजे
একজাতের একক,एकजिनसीपणाचे एकक
ker সেল,केर सेल
"চাবি, পর্দা, চাবি","किल्ली, पडदा, किल्ली"
"কী বোর্ড, পর্দা বার","की बोर्ड, पडदा बार"
প্রারম্ভিক স্বরবর্ণ,सुरुवातीचा स्वर
কী পালস,की नाडी
নির্দেশক শব্দ,मुख्य संज्ञा
অভিক্ষেপ,प्रक्षेपण
প্রতিরোধ,प्रतिकार
কেজি,किलो
কিলোজুল,किलोज्युल
কিলোপারসেক,किलोपारसेक
কিলোটন বোমা,किलोटन बॉम्ब
গতিসংক্রান্ত,किनेमॅटिक
বিশুদ্ধভাবে গতিশীল,पूर्णपणे गतिमान
"গতিশীল, গতিশীল","गतीशील, गतिमान"
গতিশীলভাবে,गतिमानपणे
ফ্র্যাকচার,फ्रॅक्चर
klystron,klystron
ধারালো কিনারা,तीक्ष्ण धार
ক্রুস্কাল সীমান্ত,kruskal सीमा
হাইপোথার্মোজেনিক,थर्मोजेनिक
লেবেল,लेबल
"চিহ্নিত, খোদাই করা, লেবেলযুক্ত","चिन्हांकित, कोरलेले, लेबल केलेले"
গবেষণাগার,प्रयोगशाळा
মই,शिडी
ঘড়ির কাঁটার বিপরীত দিকে,घड्याळाच्या उलट दिशेने
"ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব","घड्याळाच्या उलट दिशेने, डावी ध्रुवीयता"
সামনে পিছনে,पुढे आणि मागे
Lagrange সম্প্রচার,Lagrange प्रसारण
ল্যাগ্রাঞ্জিয়ানিজম,Lagrangianism
ভেড়ার বাচ্চা সৃষ্টি,कोकरू निर्मिती
"তক্তা, বোর্ড",फळी बोर्ड
পৃষ্ঠীয় প্লেট,पृष्ठीय प्लेट
"পৃষ্ঠ প্রবাহ, স্তর প্রবাহ","पृष्ठभाग प्रवाह, पातळी प्रवाह"
"কলাই, প্যানেল, স্তর, স্তর বন্ড","प्लेटिंग, पॅनेल, लेव्हल, लेयर बाँड"
স্তরবিন্যাস,स्तरीकरण
ল্যামিনা,लॅमिना
"বাতি, বাতি","दिवा, दिवा"
"কাজল, দীপ কাজল","काजल, दीप काजल"
lande-ব্যবধান নিয়ম,lande-interval नियम
ল্যান্ডে বিভাজন ফ্যাক্টর,लांडे विभाजन घटक
অবতরণ,लँडिंग
"মাইক্রো ঘর্ষণ, স্তরায়ণ, পরিধান","सूक्ष्म घर्षण, लॅमिनेशन, पोशाख"
larmore ফ্রিকোয়েন্সি,larmore वारंवारता
larmore precession,larmore precession
লেজার,लेसर
লেজারাইজেশন,लेझरायझेशन
গোপন,गुप्त
"পার্শ্বীয়, পার্শ্বীয়, পার্শ্বীয়","पार्श्व, बाजूकडील, बाजूकडील"
"অক্ষাংশ, অক্ষাংশ","अक्षांश, अक्षांश"
"জালি, জালি","जाळी, जाळी"
লাউ ক্লাস,laue वर्ग
শুরু করা,प्रक्षेपण
শুরু করা,प्रक्षेपण
লঞ্চ প্ল্যাটফর্ম,लाँच प्लॅटफॉर्म
ভর অনুপাত আইন,वस्तुमान गुणोत्तर कायदा
একাধিক অনুপাত নিয়ম,एकाधिक गुणोत्तर नियम
"স্তর, স্তর","स्तर, स्तर"
এল-ব্যান্ড,एल-बँड
"সীসা, সীসা, সীসা, সীসা, সীসা","आघाडी, आघाडी, आघाडी, आघाडी, आघाडी"
এগিয়ে,पुढे
"চুন, লিকিং (Cr.), Risen Line, Chyawan","चुना, गळती (Cr.), Risen Line, च्यवन"
"চিবানো, ক্ষয়, ফুটো","चघळणे, गंजणे, गळणे"
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","किमान, किमान, किमान"
অন্তত গণনা,किमान गणना
ল্যাচ তার,कुंडीची तार
লেডুক প্রভাব,Leduc प्रभाव
বৈধ ওহম,वैध ओम
- ইলেকট্রন,- इलेक्ट्रॉन
দৈর্ঘ্য সীমাবদ্ধতা,लांबीची मर्यादा
প্রসারণ,वाढवणे
লেন্স,लेन्स
লেঞ্জের আইন,लेन्झचा कायदा
সমতল টানেল,सपाट बोगदा
অনুভূমিক ফ্লাইট,क्षैतिज उड्डाण
"সমতলকরণ, সমতলকরণ","समतल करणे, समतल करणे"
"অনুভূমিক স্ক্রু, সমতলকরণ স্ক্রু","क्षैतिज स्क्रू, लेव्हलिंग स्क्रू"
আত্মবিশ্বাস এর ধাপ,आत्मविश्वास पातळी
তাত্পর্য স্তর,महत्त्व पातळी
"অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমকক্ষ পৃষ্ঠা","क्षैतिज पृष्ठ, सपाट पृष्ठ, समतुल्य पृष्ठ"
"লিভার, লিভার","लीव्हर, लीव्हर"
ভার্চুয়াল দোলন,आभासी दोलन
"লিডার, লেজার ইনফ্রারেড রাডার","लिडर, लेझर इन्फ्रारेड रडार"
"জীবন, বয়স","आयुष्य, वय"
"উত্তোলন, উত্তোলন","लिफ्ट, लिफ्ट"
মুক্তির মুহূর্ত,विमोचन क्षण
"সংক্ষিপ্ত, হালকা, আবছা, সংক্ষিপ্ত, সংক্ষিপ্ত, 6 আলো","लहान, प्रकाश, मंद, लहान, लहान, 6 प्रकाश"
"নাতিশীতোষ্ণ., আলো আপ","समशीतोष्ण., प्रकाश"
বজ্র,वीज
আলোকবর্ষ আলোকবর্ষ,प्रकाश वर्ष प्रकाश वर्ष
"সমজাতীয়, সমজাতীয়, সমজাতীয়","एकसंध, एकसंध, एकसंध"
"সীমা, প্রান্তিক","मर्यादा, किरकोळ"
"সীমা, সীমা, চরম","मर्यादा, मर्यादा, टोक"
বর্তমান সীমা,वर्तमान मर्यादा
"রেখা, রেখা, উপবৃত্তাকার","रेषा, रेषा, लंबवर्तुळाकार"
"রৈখিক, রৈখিক, রৈখিক","रेखीय, रेखीय, रेखीय"
রৈখিককরণ,रेखीयकरण
"একঘেয়েমি, রৈখিকতা","एकसंधता, रेखीयता"
"এককভাবে, রৈখিকভাবে","एकेरी, रेखीय"
লাইন সম্ভাব্য,ओळ संभाव्य
রৈখিক অপূর্ণতা,रेखीय अपूर्णता
স্ট্রোক লাইন,स्ट्रोक लाइन
রৈখিক বর্ণালী,रेखीय स्पेक्ट्रम
লাইন ভোল্টেজ,लाइन व्होल्टेज
"বন্ধন, স্ট্রিং, চেইন, গ্রন্থি, লিঙ্ক","बंध, तार, साखळी, ग्रंथी, दुवा"
তরলীকরণ,द्रवीकरण
তরলীকৃত,द्रवरूप
তরলীকৃত,द्रवरूप
তরল,द्रवपदार्थ
তরল জলাধার,द्रव साठा
তরল স্ফটিক,लिक्विड क्रिस्टल
তরলতা,तरलता
তরল চালিত রকেট,द्रव-चालित रॉकेट
লিসাজু পরিসংখ্যান,lisaju आकडेवारी
"তালিকা, তালিকা","यादी, यादी"
"তালিকা, তালিকা","सूची, सूची"
লিটার,कचरा
লাইভ প্রোগ্রাম,थेट कार्यक्रम
বৈদ্যুতিক তার,इलेक्ट्रिक वायर
"লোড, লোড, লোড, লোড, লোড","भार, भार, भार, भार, भार"
চুম্বক পাথর,चुंबक दगड
"স্থানীয়, স্থানীয়","स्थानिक, स्थानिक"
স্থানীয় ম্যাক্সওয়েলি,स्थानिक मॅक्सवेल
"অবস্থান, অবস্থান, অবস্থান, অবস্থান, অবস্থান","स्थान, स्थान, स्थान, स्थान, स्थान"
সংযুক্ত দোষ,संलग्न दोष
"তালাক, চালান","तलाक, माल"
"locus, locus","locus, locus"
চুম্বক পাথর,चुंबक दगड
লগারিদমিক,लॉगरिदमिक
যুক্তিবিদ্যা,तर्कशास्त्र
যুক্তিসঙ্গত,वाजवी
"লজিস্টিকস, অপারেশন সায়েন্স","लॉजिस्टिक्स, ऑपरेशन्स सायन्स"
লন্ডন Vanderwaals আকর্ষণ,लंडन वेंडरवाल आकर्षणे
দূরবর্তী সংক্রমণ,रिमोट ट्रान्समिशन
"দ্রাঘিমাংশ, দ্রাঘিমাংশ","रेखांश, रेखांश"
রাভিনেচের দ্রাঘিমাংশ,रेविनेचचे रेखांश
"অনুদৈর্ঘ্য, অনুদৈর্ঘ্য","रेखांशाचा, रेखांशाचा"
দীর্ঘ স্বরবর্ণ,लांब स्वर
"loop, loop, loop (ed.), loop (v.), prasand","loop, loop, loop (ed.), loop (v.), prasand"
শিথিলভাবে আবদ্ধ,सैलपणे बांधलेले
"sparsely packed, packed","विरळ पॅक, पॅक"
লরেন্টের ফিটজেরাল্ড সংকোচন,lorents fittsgerald आकुंचन
ক্ষতি মুক্ত লাইন,तोटा मुक्त ओळ
ক্ষয়প্রাপ্ত অস্তরক,सडलेले डायलेक्ट्रिक
শক্তি,शक्ती
"নিম্ন চাপ এলাকা, বিষণ্নতা","कमी दाबाचे क्षेत्र, नैराश्य"
"অবজ্ঞা, কম","तिरस्कार, कमी"
"সর্বনিম্ন, ক্ষুদ্রতম","सर्वात कमी, सर्वात लहान"
নিকৃষ্ট ভ্যাকুয়াম,निकृष्ट व्हॅक्यूम
উজ্জ্বলতা,प्रकाशमानता
সন্দীপ্তি,संदीप्ती
উজ্জ্বল,तेजस्वी
শিখা।,ज्योत.
"দীপ, প্রদীপী, জ্যোতি-","दीप, प्रदीपी, ज्योती-"
চন্দ্র দিন,चंद्र दिवस
চন্দ্রগ্রহণ,चंद्रग्रहण
চাঁদ উপগ্রহ,चंद्र उपग्रह
চাঁদ ফেজ পরিবর্তন,चंद्र टप्प्यात बदल
লাক্স,लक्स
লাইমান সিরিজ,लिमन मालिका
স্থূল,स्थूल
স্থূল,स्थूल
ম্যাজিক লণ্ঠন সচিত্র লণ্ঠন,"मॅजिक लँटर्न, सचित्र कंदील"
"মায়া নম্বর, ম্যাজিক নম্বর, স্থায়ী সংখ্যা","माया क्रमांक, जादूचा क्रमांक, स्थायी क्रमांक"
চুম্বকীয়ভাবে,चुंबकीयदृष्ट्या
চৌম্বক,चुंबकीय
চৌম্বক প্রতিরোধক,चुंबकीय प्रतिरोधक
চুম্বকীয়করণ,चुंबकीकरण
চুম্বককরণ,चुंबकीकरण
চুম্বকত্ব,चुंबकत्व
চুম্বক তাপীয় প্রভাব,चुंबक थर्मल प्रभाव
চুম্বক হাইড্রোডাইনামিকস,चुंबक हायड्रोडायनामिक्स
চুম্বক হাইড্রোস্ট্যাটিক্স,चुंबक हायड्रोस्टॅटिक्स
ম্যাগনেটোমিটার,मॅग्नेटोमीटर
চুম্বক,मॅग्नेटन
চুম্বক বৃত্ত,चुंबक मंडळ
স্থির চুম্বকত্ব,स्थिर चुंबकत्व
ম্যাগনেট্রন সংশোধনকারী,मॅग्नेट्रॉन रेक्टिफायर
বিবর্ধিত চিত্র,मोठे केलेली प्रतिमा
ম্যাগনিফায়ার,भिंग
"বড় করা, বড় করা","मोठे करणे, मोठे करणे"
"ম্যাগনিফায়ার, ম্যাগনিফিকেশন-","भिंग, मोठेपणा-"
ম্যাগনিফাইং লেন্স,आवर्धक लेन्स
"magnitude, magnitude","विशालता, विशालता"
ম্যাগনন,मॅग्नॉन
প্রধান ব্যান্ড,मुख्य बँड
"প্রধান সড়ক, প্রধান লাইন","मुख्य रस्ता, मुख्य मार्ग"
"প্রধান তার, প্রধান ট্যাপ","मुख्य तार, मुख्य नळ"
"রক্ষণাবেক্ষণ, পুষ্টি, রক্ষণাবেক্ষণ","देखभाल, पोषण, देखभाल"
মেয়র নির্যাস,mayorana अर्क
প্রধান অক্ষ,प्रमुख अक्ष
প্রধান ত্রুটি,मुख्य दोष
বহুমুখী,बहुविध
মাস্টার টোন,मास्टर टोन
যোগাযোগ এবং বিরতি,संपर्क आणि खंडित
নমনীয়তা,लवचिकता
দক্ষতা,कौशल्ये
ম্যানুয়াল ম্যানিপুলেশন,मॅन्युअल हाताळणी
চালক,ऑपरेटर
মনুষ্যবাহী বেলুন,मानवयुक्त फुगा
"ব্যারোমিটার, ম্যানোমিটার","बॅरोमीटर, मॅनोमीटर"
পলিহেড্রন,पॉलीहेड्रॉन
মানুষ মানুষ বছর,माणूस माणूस वर्षे
"প্রান্তিক, প্রান্তিক, প্রান্তিক","सीमांत, सीमांत, सीमांत"
প্রান্তিক এনট্রপি,सीमांत एन्ट्रॉपी
নিরাপদ প্রাঙ্গনে,सुरक्षित परिसर
নাবিক শুইচাক,नाविक Dsuichak
"চিহ্ন, চিহ্ন, চিহ্ন","गुण, गुण, गुण"
মার্কার,मार्कर
maser,maser
"মুখোশ, মুখোশ, আবরণ","मुखवटा, मुखवटा, आवरण"
ঢেকে ফেলা,झाकणे
"ভর, ভর, বাল্ক","वस्तुमान, वस्तुमान, मोठ्या प्रमाणात"
ভর প্রাচুর্য,वस्तुमान विपुलता
ভর অনুপাত প্রতিক্রিয়া,वस्तुमान गुणोत्तर प्रतिक्रिया
"ভর ঘনত্ব, ভর ঘনত্ব, ভর ঘনত্ব, ভর প্রাচুর্য","वस्तुमान एकाग्रता, वस्तुमान एकाग्रता, वस्तुमान एकाग्रता, वस्तुमान विपुलता"
ভর ক্ষতি,वस्तुमान नुकसान
মাস্টার নিউক্লিয়াস,मास्टर न्यूक्लियस
ভর গতি,वस्तुमान गती
ভর প্রতিরোধ ক্ষমতা,वस्तुमान प्रतिरोधकता
"মাস্টার প্লেট, মাস্টার প্লেট","मास्टर प्लेट, मास्टर प्लेट"
ম্যাচ,जुळणे
মিলে গেছে,जुळले
ম্যাচিং,जुळणारे
"ম্যাট্রিক্স,ম্যাট্রিক্স,ম্যাট্রিক্স,ম্যাট্রিক্স","मॅट्रिक्स, मॅट्रिक्स, मॅट्रिक्स, मॅट्रिक्स"
"বস্তু, পদার্থ","पदार्थ, पदार्थ"
সর্বোচ্চ,कमाल
"সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ","सर्वोच्च, सर्वोच्च, सर्वोच्च, सर्वोच्च, सर्वोच्च"
সর্বাধিক অনুমোদিত,जास्तीत जास्त परवानगी
ম্যাক্সওয়েল-ওল্টসম্যান বন্টন আইন,मॅक्सवेल-वोल्ट्समन वितरण कायदा
ম্যাক্সওয়েলি বিতরণ,मॅक्सवेल वितरण
"ম্যাকলিওড গেজ, ম্যাকলিওড গেজ","मॅक्लिओड गेज, मॅक्लिओड गेज"
মানে,अर्थ
"মানে মুক্ত পথ, মানে মুক্ত পথ","म्हणजे मुक्त मार्ग, म्हणजे मुक्त मार्ग"
গড় বয়স গড় বয়স,सरासरी वय मध्यम वय
মানে জীবন,म्हणजे आयुष्यभर
বিছানা পরিমাপ,बेड मोजा
"পরিমাপ, পরিমাপ, পরিমাপ","मोजणे, मोजणे, मोजणे"
"বল, যান্ত্রিক","शक्ती, यांत्रिक"
যান্ত্রিক সুবিধা,यांत्रिक फायदा
"বল বিজ্ঞান, বলবিদ্যা, বলবিদ্যা","बल विज्ञान, यांत्रिकी, यांत्रिकी"
যান্ত্রিকীকরণ,यांत्रिकीकरण
"মেকানিজম, মেকানিক্স","यंत्रणा, यांत्रिकी"
