Hindi,Marathi
कवक विज्ञानी,मायकोलॉजिस्ट
अतिसूक्ष्मप्रौद्योगिकी,नॅनोटेक्नॉलॉजी
कुंभीरूप,नेपिफॉर्म
स्वापक,मादक
अनुकुंचनीय गति,नॅस्टिक चळवळ
राष्ट्रीय प्रदर्शन,राष्ट्रीय प्रात्यक्षिक
भूमि का राष्ट्रीयकरण,राष्ट्रीयीकरण (जमीन)
"प्राकृतिक, प्राकृत",नैसर्गिक
प्राकृतिक अपरदन,नैसर्गिक इरोशन
प्राकृतिक खेती,नैसर्गिक शेती
प्राकृतिक संसाधन,नैसर्गिक संसाधने
प्राकृतिक वरण,नैसर्गिक निवड
प्राकृतिक वनस्पति,नैसर्गिक वनस्पती
वृंत,मान (हॉर्ट)
ऊतकक्षय,नेक्रोसिस
मकरंद,अमृत
ऋणात्मक ऐलीलोपैथी,नकारात्मक le लेलोपॅथी
सूत्रकृमिनाशी,नेमाटाइड
सूत्रकृमिरोधी मूलवृंत,नेमाटोड प्रतिरोधक रूटस्टॉक
सूत्रकृमिविज्ञान,नेमाटोलॉजी
चिरडिंभता,निओटेनी
नेट स्वांगीकरण दर,निव्वळ आत्मसात दर (एनएआर)
कुल लाभ,निव्वळ फायदा
कुल आय (फार्म आय),निव्वळ उत्पन्न (शेती उत्पन्न)
कुल सिंचाई आवश्यकता,निव्वळ सिंचनाची आवश्यकता
कुल उत्पादकता,निव्वळ उत्पादकता
कुल प्रतिफल,निव्वळ परतावा
"जाली लगाना, जाली से पकड़ना",नेटिंग
"न्यूरॉन, तंत्रिकोशिका",मज्जातंतू
"निष्प्रभावी, उदासीन",तटस्थ
उदासीनता,तटस्थता
"उदासीनीकरण, निष्प्रभावीकरण",तटस्थीकरण
उदासीन मृदा,तटस्थ माती
न्यूट्रॉन नमीमापी,न्यूट्रॉन ओलावा मीटर
" निकेत , कर्मस्थिति, कर्मता",कोनाडा
निकोटिन,निकोटीन
"मल, विष्ठा",रात्रीची माती
नाइट्रेट स्वांगीकरण,नायट्रेट आत्मसात
नाइट्रेट अवकरण,नायट्रेट कपात
नाइट्रेट विषाक्तता,नायट्रेट विषाक्तता
"शोरा, नाइटर",नायट्रे
नाइट्रीकरण संदमक,नायट्रीफिकेशन इनहिबिटर
नाइट्रोजन स्वांगीकरण,नायट्रोजन आत्मसात
नाइट्रोजन चक्र,नायट्रोजन चक्र
नाइट्रोजन न्यूनता,नायट्रोजनची कमतरता
नाइट्रोजन स्थिरीकरण,नायट्रोजन फिक्सेशन
नाइट्रोजनी,नायट्रोजनस
उत्कृष्टीकरण,नोबिलायझेशन
"पौंडा, मोटा गन्ना",उदात्त छडी
रात्रिचर,रात्री
"गांठ, पर्वसंधि, नोड",नोड
ग्रांथिल (मूल) पादप,नोड्युलेटेड वनस्पती
ग्रंथन,नोड्युलेशन
ग्रंथि,नोड्यूल
"घुमंतू, चलवाही, खानाबदोश",भटक्या विमुक्त
नाम पद्धति,नामांकन
अविकल्पी,नॉन le लिक
अकेशिका रंध्र,नॉन केशिका छिद्र
अप्रतिस्पर्धी सस्य,प्रतिस्पर्धी पीक
निरर्थक उत्परिवर्तन,मूर्खपणाचे उत्परिवर्तन
असार्थक,महत्त्वपूर्ण नाही
अनम्लकारी उर्वरक,नॉन-एसीड फॉर्मिंग खत
अयुग्मन,नॉन-कंजुगेशन
अज्ञातकुल (पशु),नॉन-डिस्क्रिप्ट (प्राणी)
अनावश्यक तत्व,अनावश्यक घटक
असमांग,नॉन-होमोजेनस
" असमधर्मी , असमजात",नॉन-होमोलॉजी
अध्रुवीय यौगिक,नॉन-ध्रुवीय कंपाऊंड
अनवीकरणीय ऊर्जा,नूतनीकरणयोग्य उर्जा
अवरणात्मक स्पर्श शाकनाशी,नॉन-निवडक संपर्क हर्बिसाईड
अवरणात्मक शाकनाशी,निवडक नसलेली औषधी वनस्पती
असहजीवी नाइट्रोजन स्थिरीकरण,नॉन-सिम्बायोटिक नायट्रोजन फिक्सेशन
सामान्य वितरण,सामान्य वितरण
सामान्य पौध,सामान्य रोपे
सामान्य विलयन,सामान्य उपाय
सामान्यीकरण,सामान्यीकरण
नार्दर्न शोषण,उत्तर ब्लॉटिंग
"सूचनीय रोग, विज्ञाप्य रोग",सूचित रोग
बिना जुताई के बुवाई,नो-टू-लागवड
अनिष्टकारी खरपतवार,हानिकारक तण
नाभिकीय चुंबकीय अनुनाद,विभक्त चुंबकीय
न्यूक्लिक अम्ल,न्यूक्लिय acid सिड
न्यूक्लियोबैक्टर,न्यूक्लियोबॅक्टर
"न्यूक्लियोलस, केंद्रिका",न्यूक्लियोलस
न्यूक्लियोटाइड,न्यूक्लियोटाइड
केन्द्रक,न्यूक्लियस
निराकरणीय परिकल्पना,शून्य गृहीतक
शून्यसूत्री,न्युलिसोमिक
शून्य उत्परिवर्तन,शून्य-मस्त
धात्री कोशिका,नर्स सेल
"पोषक फसल, पोषक सस्य",नर्स पीक
"रोपणी, नर्सरी, पौधशाला",रोपवाटीका
"दृढ़ फल, गुठली, दृढ़कण",नट
पोषक चक्र,पौष्टिक सायकलिंग
पोषक न्यूनता लक्षण,पौष्टिक कमतरतेची लक्षणे
पोषण,पोषण
पोषण मान,पौष्टिक मूल्य
पोषण मान सूचकांक,पौष्टिक मूल्य निर्देशांक
उभयनिष्ठ,शेतीशी संबंधित महत्त्वपूर्ण वनस्पतींची नावे
ककरोंदा,नागाई कापूर
नर्गिस,नार्सिसस
कलौंजी,निगेला
रामतिल,नायजर
रात की रानी,रात्री चमेली
गोफल,निपा पाम
सागरमोथा,नट गवत
मोथा,नट झुडूप
जायफल,जायफळ
सूत्रकृमि,नेमाटोड
नट घुन,नट भुंगा
सूत्रकृमि विज्ञानी,नेमाटोलॉजिस्ट
अविकल्पी वायुजीव,बंधनकारक एरोब
अविकल्पी अवायुजीव,अनारॉब्स बंधनकारक
अविकल्पी परजीवी,परजीवी बंधनकारक
अविकल्पी,बंधनकारक
अवांछित पौधे,ऑफ-टाइप झाडे
खली,तेल केक
ओकाजाकी खंड,ओकाझाकी तुकडा
"शाकभाजी उत्पादन, शाकभाजी संवर्धन",Oleructurt
अल्पजीन,ऑलिगोजेन
अल्पन्यूक्लियोटाइड,ऑलिगोन्यूक्लियोटाइड
जैतून का तेल,ऑलिव तेल
ओमेगा-3-वसीय अम्ल,ओमेगा -3-फॅटी acid सिड
सर्वाहारी,सर्वव्यापी
अर्बुद जीन,ऑन्कोजेन
अर्बुदजनक विषाणु,ऑन्कोजेनिक विषाणू
"कैंसर विज्ञान, अर्बुदविज्ञान",ऑन्कोलॉजी
प्रक्षेत्र पर अनुसंधान,शेती संशोधन
अडंक,ओओसाइट
प्रचालन लागत,ऑपरेटिंग किंमत
"ओपेरॉन, प्रचालेक",ओपेरॉन
अवसरी सस्यन,संधी पीक
इष्टतम मात्रा,इष्टतम डोस
इष्टतम आर्थिक मात्रा,इष्टतम आर्थिक डोस
फलोद्यान की दक्षता,फळबागाची कार्यक्षमता
जैविक कृषि,सेंद्रिय शेती
"कार्बनिक कोलॉइड्स, कार्बनिक कलिल",सेंद्रिय कोलोइड्स
जैविक खेती,सेंद्रिय शेती
जैविक खाद,सेंद्रिय खत
"जैविक पदार्थ, कार्बनिक पदार्थ",सेंद्रिय पदार्थ
जैविक नाइट्रोजन (मृदा),सेंद्रिय नायट्रोजन (माती)
जैविक फॉस्फोरस,सेंद्रिय फॉस्फरस
"कार्बनिक मृदा, जैविक मृदा",सेंद्रिय माती
जैविक अपशिष्ट,सेंद्रिय कचरा
"जैविक, कार्बनिक",सेंद्रिय
संगठित विपणन,संघटित विपणन
अंग विकास,ऑर्गोजेनेसिस
इंद्रियग्राही मूल्यांकन,ऑर्गेनोलेप्टिक मूल्यांकन
पक्षिविज्ञान,ऑर्नेथोलॉजी
सुसाध्य बीज,ऑर्थोडॉक्स बियाणे
लांबिक बहुपद समीकरण,ऑर्थोगोनल बहुपद समीकरण
परासरण,ऑस्मोसिस
परासरणी प्रभाव,ओस्मोटिक प्रभाव
परासरणी विभव,ओस्मोटिक संभाव्यता
" उद्भेद , फैलना",उद्रेक
बहिः प्रजनन,बाहेर प्रजनन
"अवन, बंद चूल्हा",ओव्हन
शिशिर लंघन,ओव्हरविंटर
अतिव्यापी पीढ़ी,आच्छादित पिढी
अंडाणु,ओव्हम
ऑक्सीकरण,ऑक्सिडेशन
अम्लोद्भिद्,ऑक्सिलोफाईट्स
जई,ओट्स
तेल ताड़,तेल पाम
कनेर,ओलेंदर
जैतून,ऑलिव्ह
प्याज,कांदा
पोस्त,अफू खसखस
चिनार,"ओरिएंटल विमान, युरोपियन विमान वृक्ष"
पैकिंग,पॅकिंग
बाड़ा,पॅडॉक
युगल पंक्ति बुवाई,जोडी पंक्ती लावणी
"खाद्यता, स्वादिष्टता",स्वादिष्टता
" पुष्पगुच्छ , यौगिक असीमाक्ष",पॅनिकल
पराकेंद्री प्रतिलोमन,पॅरासेंट्रिक इनव्हर्जन
प्राचल,पॅरामीटर
परजीवी,परजीवी
अंशक्वथनन,पार्बिलिंग
मृदूतक,पॅरेन्कायमा
"जनक शैल, मूल शैल",पालक रॉक
"स्थायी अनावृष्टि, स्थायी सूखा",परमाणु दुष्काळ
अनिषेकजनन,पार्थेनोजेनेसिस
आंशिक कारक उत्पादकता,आंशिक घटक उत्पादकता
सहभागी ग्रामीण आकलन,सहभागी ग्रामीण मूल्यांकन
कण घनत्व,कण घनता
निष्क्रिय अवशोषण,निष्क्रिय शोषण
चरागाह,कुरण
पाश्चुरीकरण,कुरण
पी.सी.आर. (पॉलिमरेज शृंखला अभिक्रिया),पीसीआर (पॉलिमरेज चेन रिएक्शन)
भूस्वामित्व खेती,शेतकरी शेती
पीट (मृदा),पीट (माती)
पेड,पेड
"पुष्पवृंत, वृंत",पेडीकल
वंशावली,वंशावळ
मृदाजनन,पेडोजेनेसिस
मृदाविज्ञान,पेडोलॉजी
छिलका उतारना,सोल
"छीलना, विशल्कन",सोलणे
टिकियाकरण,पेलेटिंग
अंतःस्रवण,पाझर
बहुवर्षीय पादप,बारमाही
परिकेंद्री प्रतिलोमन,पेरीसेंट्रिक इनव्हर्जन
परिनगरीय,पेरी-शहरी
पारगम्यता,पारगम्यता
स्थायी कृषि,पर्माकल्चर
स्थायी म्लानि बिंदु,कायमस्वरुपी विल्टिंग पॉईंट (पीडब्ल्यूपी)
पारगम्यता गुणांक,परवानगी गुणांक
पारगम्यता दर,पारगम्यता दर
पारगम्यतामापी,परमममीटर
दीर्घस्थायी शाकनाशी,सतत औषधी वनस्पती
पीड़कनाशी,कीटकनाशक
शैलोद्भिद्,पेट्रोफाइट
"विभोजी, फाज",फेज
समयांतराल बुवाई,टप्प्याटप्प्याने लागवड
"फैस्मिड, प्रणाभक",Phasmid
कागजन,फेलोजेन
फिनोलिक यौगिक,फिनोलिक संयुगे
"रूपानुकृति विज्ञान, फलोद्गदिकी",फेनोलॉजी
" लक्षण प्ररूप , समलक्षणी , लक्षण",फेनोटाइप
फीरोमोन,फेरोमोन
"पोषवाह, फ्लोएम",फ्लोम
फॉस्फेट स्थिरीकरण,फॉस्फेट फिक्सेशन
फॉस्फेट शैल,फॉस्फेट रॉक
फॉस्फेट विलयीकरण,फॉस्फेट विद्रव्य
फॉस्फेट विलयीकरण,फॉस्फेट विद्रव्य
फॉस्फेटाइड,फॉस्फेटाइड
फॉस्फो-जिप्सम/फॉस्फोरसयुक्त जिप्सम,फॉस्फो-जिप्सम
फॉस्फोलिपिड,फॉस्फोलिपिड
फॉस्फोरिलीकरण,फॉस्फोरिलेशन
प्रकाश वर्णक्रमापी,फोटो स्पेक्ट्रोमीटर
प्रकाशस्वपोषी,फोटोआटोट्रोफ
प्रकाश रासायनिक अभिक्रिया,फोटोकॉमिकल प्रतिक्रिया
प्रकाशिक अपघटन,फोटोडसॅम्पोजिशन
प्रकाशमिति,फोटोमेट्री
प्रकाशीय संरचना विकास,फोटोमॉर्फोजेनेसिस
फोटॉन,फोटॉन
प्रकाश ऑक्सीकरण,फोटो-ऑक्सिडेशन
"दीप्तिकाल, प्रकाशकाल",फोटोपेरिओड
दीप्तिकालिता,फोटोपेरिओडिझम
प्रकाशीय फॉस्फोरिलीकरण,फोटोफोस्फोरिलेशन
प्रकाश पुनर्सक्रियण,फोटोरिएक्टिव्हिटी
प्रकाशग्राही,फोटोरसेप्टर
प्रकाशीय श्वसन,फोटोरस्पिरेशन
प्रकाश संश्लेषण,प्रकाशसंश्लेषण
प्रकाश संश्लेषी दक्षता,प्रकाशसंश्लेषक कार्यक्षमता
प्रकाश संश्लेषी गुणांक,प्रकाशसंश्लेषक quotent
प्रकाश संश्लेषी सक्रिय विकिरण,प्रकाशसंश्लेषण
प्रकाशानुवर्तन,फोटोट्रोपिझम
पर्णाभता,फिलॉडी
पर्णविन्यास,फिलोटॅक्सी
भौतिक अपक्षय,शारीरिक हवामान
कार्यिकीय विकार,शारीरिक विकृती
कार्यिकीय शुष्कता,शारीरिक दुष्काळ
कार्यिकीय भार ह्रास,शारीरिक तोटा
कार्यिकीय परिपक्वता,शारीरिक परिपक्वता
पादपवर्णक,फायटोक्रोम
पादप निष्कर्षण,फायटोएक्सट्रॅक्शन
पादप भार,फायटोमास
पादप सूत्रकृमि,फायटोनमॅटोड
पादप उपचार,फायटोरमेडिएशन
पादप सिडरोफोर,फायटोसिडोफोर
पादप विषालु,फायटोटॉक्सिक
फाइटोट्रोन,फायटोट्रॉन
चित्रालेख,चित्र
पाइ आरेख,पाई आकृती
दाबमापी,पायझोमीटर
घट खेती,पिचर शेती
"अवस्थापन, निवेशन (उर्वरक)",प्लेसमेंट (खत)
" बीजांडआसन (पौधों में) , अपरा, प्लेसेंटा",प्लेसेंटा
"सुहागा, पाटा फेरना",फळी
पादप प्रजनन,वनस्पती प्रजनन
पादप सघनता,वनस्पतीची घनता
पादप पारिस्थितिकी,वनस्पती पर्यावरणशास्त्र
पादप वृद्धिकारक,वनस्पती वाढीचा प्रवर्तक
पादप वृद्धि नियामक,वनस्पती वाढीचे नियामक
पादप प्रवेशन,वनस्पती परिचय
पादप पोषक (तत्व),पोषक वनस्पती
पादप पोषण,वनस्पती पोषण
पादप संगरोध नियमन,वनस्पती अलग ठेवणे नियमन
पादप ऊतक परीक्षण,वनस्पती ऊतक चाचणी
"रोपणी फसलें, बागानी फसलें",वृक्षारोपण पिके
"प्लांटर, रोपण यंत्र",लागवड करणारा
रोपण सामग्री,लागवड सामग्री
रोपण अनुपात,लागवड प्रमाण
प्रद्रव्य,प्लाझ्मा
प्लाज्मा झिल्ली,प्लाझ्मा झिल्ली
प्लाज्मिड,प्लाझ्मिड
प्रद्रव्यतंतु,प्लाझमोड्समॅटा
प्रद्रव्यलयन,प्लाझमोलिसिस
"सुघट्यता, प्लास्टिकता",प्लॅस्टीसीटी
प्लास्टीकल्चर,प्लॅस्टिकल्चर
लवक,प्लास्टीड
बहुप्रभावी जीन,प्लीओट्रॉपिक जनुक
प्रखंड (प्रायोगिक),कथानक (प्रायोगिक)
जुताई,नांगर
खूड़तली,नांगर-सोल
खूड़तली निवेशन,नांगर-सोल प्लेसमेंट
वर्षा-आधारित धान की भूमियां,Pluvial तांदूळ जमीन
वर्षा सबंधी,Pluvic
वायुचालुत फुहारक,वायवीय फवारणी
श्वसनमूल,न्यूमेटोफोर
पॉडजोल मृदा,पॉडझोल माती
पॉडजोलीभवन,पॉडझोलायझेशन
बिंदु उत्परिवर्तन,पॉईंट उत्परिवर्तन
प्वासों वितरण,पोसन वितरण
परागक,परागकण
बहुभ्रूणता,पॉलिब्रोनी
बहुलकन,पॉलिमरायझेशन
बहुरूपता,पॉलीमॉर्फिझम
बहुपट्टीय गुणसूत्र,पॉलीस्पर्मी
पॉलीटिन गुणसूत्र,पॉलिटीन गुणसूत्र
फलकृषि विज्ञान,पोमोलॉजी
"सरंध्रता, आबादी",लोकसंख्या
सरंध्रता,पोर्सिटी (पोअर-स्पेस)
उद्भव-पश्चात्,उदयोन्मुख
"कटाई उपरांत, तुड़ाई उपरांत, सस्योत्तर",कापणीनंतर
कटाई-उपरांत जुताई,कापणीनंतरची नांगरलेली जमीन
पोटैशियम अवशोषण अनुपात,पोटॅशियम शोषण प्रमाण
पोटैशियम स्थिरीकरण,पोटॅशियम फिक्सेशन
संभाव्य अम्लता,संभाव्य आंबटपणा
संभाव्य फसल उपज,संभाव्य पीक उत्पन्न
संभाव्य वाष्पन,संभाव्य बाष्पीभवन
संभाव्य वाष्पोपरिवर्तन,संभाव्य बाष्पीभवन
कुक्कुट पालन,पोल्ट्री शेती
"प्रेयरी, घास का बड़ा मैदान",प्रेरी
फलनपूर्व अवधि,प्री-बेअरिंग कालावधी
"अवक्षेपण, वर्षण",पर्जन्यवृष्टी
परिशुद्ध कृषि,अचूक शेती
परिशुद्ध कृषि,अचूक शेती
परभक्षी,शिकारी
उद्भव-पूर्व,पूर्व-उदय
उद्भव-पूर्व उपचार,पूर्व-उदय उपचार
बुवाई-पूर्व उपचार (शाकनाशी),प्रीप्लांटिंग ट्रीटमेंट
प्रेसमड (चीनी की मैली),प्रेसमुड
दाब प्रवणता,दबाव ग्रेडियंट
कीमत लोच,किंमत लवचिकता
कीमत सूचकांक,किंमत निर्देशांक
प्राथमिक संवर्ध,प्राथमिक संस्कृती
प्राथमिक वृद्धि,प्राथमिक वाढ
प्राथमिक कर्षण,प्राथमिक नांगरलेली जमीन
प्रारंभक,प्राइमर
रचाना (तंबाकू),प्राइमिंग (तंबाखू)
आद्य अवस्था,आदिम स्टेज
प्रियोन,Prion
संभाव्यता,संभाव्यता
संपरीक्षक,चौकशी
समस्याग्रस्त मृदा,समस्या माती
प्रसंस्करण,प्रक्रिया
उत्पादन फलन,उत्पादन कार्य
अत्पादकता,उत्पादकता
लाभ,नफा
संतति परीक्षण,वंश-चाचणी
प्रगतिशील किसान,पुरोगामी शेतकरी
परियोजना मूल्यांकन,प्रकल्प मूल्यांकन
अकेन्द्रिक,प्रोकेरिओट
उन्नायक,प्रवर्तक
रोग निरोधी छिड़काव,प्रोफेलेक्टिक स्प्रे
स्वामित्व फसल,मालकीची लागवड
पुंपूर्वी,प्रख्यात
प्रोटीन,प्रथिने
प्रोटीन इंजीनियरी,प्रथिने अभियांत्रिकी
प्रोटीन अनुक्रमण,प्रथिने अनुक्रम
प्रोटीन संश्लेषण,प्रथिने संश्लेषण
प्रोटीन संजीनिकी,प्रोटीमिक्स
स्त्री पूर्वता,प्रोटोगनी
जीवद्रव्य,प्रोटोप्लाझम
प्रपोषित,प्रोटोट्रोफ
प्रूसिक अम्ल,प्रुसिक acid सिड (एचसीएन/धुरिन)
कूट विकल्पी,स्यूडोलेले
आभासी उभयलिंगी,स्यूडोहरमाफ्रोडाइट
"साइक्रोमीटर, आर्द्रतामापी",सायक्रोमीटर
"कादों, गाद, कीचड़",खड्डे
गादयुक्त मिट्टी,मातीची माती
"कादों करना, गाद करना",पुडलिंग
गूदा निकालना,पल्पिंग
दलहनी बीज,नाडी बियाणे
"पेषण, पीसना, चूर्णन",पल्व्हरायझेशन
भुरभुरा करना (मिट्टी),पल्व्हरायझेशन (माती)
"तीखा, सख़्त",तीक्ष्ण
शुद्ध संवर्ध,शुद्ध संस्कृती
शुद्ध वंशक्रम,शुद्ध ओळ
शुद्ध वंशक्रम वरण,शुद्ध ओळ निवड
रेचक,शुद्ध
शोधन,शुद्धीकरण
शुद्धता परीक्षण,शुद्धता चाचणी
पाइरैनोमीटर,पिरानोमीटर
भू-तापमापी,पायरेजोमीटर
सौर विकिरणमापी,पायरेहेलिओमीटर
धान,भात
गंधीज घास,पाल्मरोसा
ताड़,पाल्मीरा पाम
केतिकी,पांडानस
पपीता,पपई
पैरा घास,पॅरा गवत
"पार्सले, अजमोद",अजमोदा (ओवा)
गाजर घास (कांग्रेस घास),"पार्थेनियम, (कॉंग्रेस गवत)"
पचौली,पॅचौली
आड़ू,पीच
गुलमोहर,"मयूर फ्लॉवर, नंदनवन फूल"
नाशपाती,नाशपाती
बाजरा,मोती बाजरी
मटर,मटार
पीकन नट,पेकन नट
ब्राह्मी,पेनेल
पेपिनो,पेपिनो
काली मिर्च,मिरपूड
भसिंडा,पेरिल्ला
सदाबहार,पेरीविंकल
जापानी फल,पर्सिमॉन
फालसा,फला
अरहर,कबूतर
कृष्णनील,पिंपेरनेल (अनागॅलिस)
चीड़,पाइन
अनन्नास,अननस
पिस्ता,"पिस्ता, हिरवा बदाम"
"अलूचा, बेर",मनुका
परवल,पॉइंट लबाडी
अनार,डाळिंब
करंज,पोंगम
पोपलर,पोपलर
अफीम,खसखस
खुर्सा,पोर्टुलाका
आलू,बटाटा
सत्यानाशी,काटेरी खसखस
"बकैन, नीम","अभिमानाचा अभिमान, चीन ट्री"
चीना,प्रोसो बाजरी
इसबगोल,सायलियम
पुलासन,पुलासान
कद्दू,पमकिन
पुमैलो,पम्मेलो
चित्तीदार मत्कुण,पेंट केलेले बग
तोता,पोपट
मोर,मोर
फली वेधक,पॉड बोरर
फली मक्खी,पॉड फ्लाय
ढ़ोरा,नाडी बीटल
पाइरिल्ला,पायरिल्ला
" रोग विज्ञानी , विकृति विज्ञानी",पॅथॉलॉजिस्ट
मृदा विज्ञानी,पेडोलॉजिस्ट
पादप प्रजनक,वनस्पती ब्रीडर
पादप रोग विज्ञानी,वनस्पती पॅथॉलॉजिस्ट
पादप क्रियाविज्ञानी,वनस्पती फिजिओलॉजिस्ट
फल विज्ञानी,पोमोलॉजिस्ट
क्यू दस,प्रश्न 10
मात्रात्मक विशेषक विस्थल,क्यूटीएल (परिमाणात्मक वैशिष्ट्ये लोकी)
चतुष्कोण,चतुष्पाद
द्विघाती अनुक्रिया,चतुर्भुज प्रतिसाद
चतुः सस्यन,चौपट पीक
गुणात्मक वंशागति,गुणात्मक वारसा
गुणता बीज,गुणवत्ता बियाणे
मात्रात्मक आनुवंशिकी,परिमाणवाचक अनुवंशशास्त्र
मात्रात्मक वंशागति,परिमाणवाचक वारसा
क्वांटम बीज,क्वांटम बियाणे
संगरोध,विलग्नवास
संगरोध पीड़क,अलग ठेवणे कीटक
स्फटिक,क्वार्ट्ज
त्वरित परीक्षण,द्रुत चाचणी
प्रशांति,शांतता
प्रशांत केंद्र,क्विसेन्ट सेंटर
बटेर,लहान पक्षी
रानी मधुमक्खी,राणी माशी
आर मान,आर मूल्य
रबी फसल,रबी (हिवाळा) पीक
असीमाक्ष,रेसिम
विकिरण,रेडिएशन
मूलांकुर,रेडिकल
"रेडियोधर्मिता, विकिरणशीलता",रेडिओएक्टिव्हिटी
"विकिरण जैविकी, विकिरण जीव विज्ञान",रेडिओबायोलॉजी
विकिरण प्रतिरक्षी आमापन,रेडिओमुनो परख
रेडियोधर्मी समस्थानिक,रेडिओसोटोप
वर्षी जल संग्रहण,पावसाचे पाणी कापणी
इंद्रधनुषी क्रांति,इंद्रधनुष्य क्रांती
वर्षा,पाऊस
"बारानी, वर्षा आश्रित",रेनफेड
वर्षामापी,पर्जन्यामापक
"वर्षा ऋतु, बरसात",पावसाळ्याचा हंगाम
उत्थित क्यारी,बेड उंच
"रैंचन, पशु-संबंधी उद्यम",रॅन्चिंग
"विकृतगन्धिता, खटवास",खवटपणा
यादृच्छिक प्रवर्धित बहुरूपी,यादृच्छिक एम्प्लिफाइड पॉलिमॉर्फिक
यादृच्छिक नमूना,यादृच्छिक नमुना
यादृच्छिकीकरण,यादृच्छिकरण
यादृच्छिक ब्लॉक डिजाइन,यादृच्छिक ब्लॉक डिझाइन
श्रेणी (सांख्यिकी),श्रेणी (आकडेवारी)
चरागाह,रेंजलँड
चरागाह प्रबंध,श्रेणी व्यवस्थापन
त्वरित ग्रामीण आकलन (आर आर ए),वेगवान ग्रामीण मूल्यांकन (आरआरए)
राशन,रेशन
"रतून, पेड़ी",रेटून
पेड़ी सस्यन,रॅटून पीक
"फसल कटाई यंत्र, फसल कर्तक",रेपर
दुःसाध्य बीज,Recalcitrant बियाणे
प्रतिसार कृषि,मंदी शेती
प्रतिसार प्रावस्था,मंदीचा टप्पा
अप्रभावी,Recasive
"पुनर्भरण, पुनःपूरण",रिचार्ज
पारस्परिक जीन,परस्पर जीन्स
उद्धारित भूमि,पुन्हा हक्क सांगितलेली जमीन
पुनः संयोजक,रिकॉम्बिनेंट
पुनः संयोजक डीएनए प्रौद्योगिकी,रिकॉम्बिनेंट डीएनए तंत्रज्ञान
पुनर्योजन,पुनर्संचय
"पुनरेक, रेकॉन",Recon
आवीक्षी सर्वेक्षण,जादू सर्वेक्षण
पुनरावर्ती जनक,वारंवार पालक
पुनःउपयोगी अविशष्ट,पुनर्वापरयोग्य कचरा
लाल शैवाल,लाल एकपेशीय वनस्पती
लुप्तप्राय जीवों की सूची,लाल डेटा बुक
लाल मृदा,लाल माती
"रेडॉक्स विभव, अवकरण विभव",रेडॉक्स संभाव्यता
लघूकृत नमूना,नमुना कमी केला
लघूकृत जुताई,नांगरलेली जमीन कमी केली
अपचायी शर्करा,साखर कमी करणे
" अपचयन, अवकरण , लघुकरण",कपात
संदर्भ फसल,संदर्भ पीक
परावर्तन गुणांक,प्रतिबिंब गुणांक
परावर्तन,प्रतिबिंब
प्रतिवर्ती पुंकेसर,प्रतिक्षिप्त पुंकेसर
अपवर्तन सूचकांक,अपवर्तक सूचकांक
अपवर्तनमापी,रेफ्रेक्टोमीटर
"पुनर्जनन, पुनरुद्भवन",पुनर्जन्म
पंजीकृत बीज,नोंदणीकृत बियाणे
आवरण प्रस्तर,रेगोलिथ
समाश्रयण,रीग्रेशन
समाश्रयण गुणांक,रीग्रेशन गुणांक
नियामक जीन,नियामक जनुक
सापेक्ष फसल सघनता सूचकांक,सापेक्ष पीक-तीव्रता निर्देशांक
सापेक्ष सघनता गुणांक (के),सापेक्ष गर्दी गुणांक (के)
सापेक्ष वृद्धि दर (आर जी आर),सापेक्ष वाढीचा दर (आरजीआर)
सापेक्ष आर्द्रता (आर एच),सापेक्ष आर्द्रता (आरएच)
सापेक्ष परिसर सूचकांक,सापेक्ष प्रसार निर्देशांक
सापेक्षिक जलांश,सापेक्ष पाण्याचे प्रमाण
संबंधित खरपतवार,सापेक्ष तण
सापेक्ष उत्पादन सूचकांक,सापेक्ष उत्पन्न निर्देशांक
कुल सापेक्ष उत्पाद,सापेक्ष उत्पन्न एकूण
"क्रमिक सस्यन, अनुपद सस्यन",रिले पीक
उच्चावच (भूमितल),मदत
सुदूर संवेदन,रिमोट सेन्सिंग
नवीकरणीय ऊर्जा स्रोत,उर्जेचे नूतनीकरणयोग्य स्त्रोत
जीर्णोद्धार,नूतनीकरण
विकर्षक,रीफेलेंट
प्रतिकृतियन द्विशाख,प्रतिकृती काटा
"प्रतिकृतियन, पुनरावृत्ति",प्रतिकृती
प्रतिवेदक जीन,रिपोर्टर जनुक
उर्वरक का अवशिष्ट प्रभाव,खताचा अवशिष्ट प्रभाव
खाद का अवशिष्ट प्रभाव,खताचा अवशिष्ट प्रभाव
अवशिष्ट सोडियम कार्बोनेट,अवशिष्ट सोडियम कार्बोनेट
अवशिष्ट मृदा उर्वरता,अवशिष्ट मातीची सुपीकता
अवशिष्ट,अवशेष
सहनशीलता (फसल),लवचिकता (पीक)
संसाधन उपयोग सूचकांक (आर यू आई),संसाधनाचा वापर निर्देशांक (आरयूआय)
श्वसन गुणांक,श्वसन शांत
श्वसनी वर्णक,श्वसन रंगद्रव्य
श्वसन घातांक,श्वसन भाग
अनुक्रिया वक्र,प्रतिसाद वक्र
अनुक्रिया,प्रतिसाद
प्रत्यवस्थान केंद्रक,पुनर्वसन केंद्रक
प्रत्यास्थापक वंशक्रम,पुनर्संचयित ओळ
