Bengali,English
গামুট,Gamut
গ্যাং কনডেনসার,Gang condenser
ফাঁক,Gap
প্রবেশপথ,Gateway
গেজ,Gauge
গাউসিয়ান বক্ররেখা,Gaussian curve
গাউসিয়ান সাদা শব্দ,Gaussian white noise
জেনারেটর,Generator
জেনেরিক নাম,Generic name
জিওস্টেশনারি স্যাটেলাইট,Geostationary satellite
জিওসিনক্রোনাস স্যাটেলাইট,Geosynchronous satellite
গ্লিচ,Glitch
গ্রাফিক আর্ট,Graphic art
গ্রাফিক ইকুয়ালাইজার,Graphic equalizer
গ্রাফিক্স,Graphics
গ্র্যাটিকুল,Graticule
মহাকর্ষীয় ত্বরণ,Gravitational acceleration
ধূসর স্কেল,Gray scale
গ্রিড,Grid
গ্রিড পক্ষপাত,Grid bias
গ্রিড ড্রাইভিং শক্তি,Grid driving power
গ্রিড নির্গমন,Grid emission
গ্রিড মডুলেটেড ক্লাস সি পরিবর্ধক,Grid modulated class C amplifier
গ্রিল,Grill
গ্রাইন্ডিং,Grinding
খাঁজ,Groove
স্থল পরিবাহিতা,Ground conductivity
গ্রাউন্ড রিটার্ন সার্কিট,Ground return circuit
গ্রাউন্ড রড (আর্থ রড),Ground rod (earth rod)
গ্রাউন্ড স্ক্যাটার প্রচার,Ground scatter propagation
গ্রাউন্ড বিভাগ,Ground segment
গ্রাউন্ড ওয়েভ,Ground wave
স্থল তরঙ্গ প্রচার,Ground wave propagation
গ্রাউন্ড ওয়েভ সিগন্যাল,Ground wave signal
গ্রাউন্ডেড,Grounded
গ্রুপ বিলম্ব,Group delay
নেটওয়ার্ক এবং কভারেজ বৃদ্ধি,Growth of network & coverage
গার্ড ব্যান্ড,Guard band
গার্ড ইন্টারভাল,Guard interval
গুন ডায়োড,Gunn diode
গাই,Guy
গাই ওয়্যার,Guy wire
গাইড এয়ারিয়াল মাস্ট (গ্যালেড অ্যান্টেনা মাস্ট),Guyed aerial mast (guyed antenna mast)
টাট্টু,Hack
হ্যাকার,Hacker
অর্ধেক সংযোজন,Half adder
অর্ধেক দ্বৈত,Half duplex
হাফ পাওয়ার ব্যান্ডউইথ,Half power bandwidth
হাফ ওয়েভ ডিপোল,Half wave dipole
অর্ধ তরঙ্গ সংশোধন,Half wave rectification
হাফটোন,Halftone
হামিং দূরত্ব,Hamming distance
হার্ড ডিস্ক ক্র্যাশ,Hard disc crash
হার্ড ডিস্ক ভিত্তিক অডিও বিতরণ সিস্টেম,Hard disk based audio delivery system
হার্ড ডিস্ক ভিত্তিক রেকর্ডিং,Hard disk based recording
হার্ডওয়্যার,Hardware
হার্ডওয়্যার ঠিকানা,Hardware address
সুরেলা,Harmonic
সুরেলা বিকৃতি,Harmonic distortion
সুরেলা নির্গমন,Harmonic emission
সুরেলা ফিল্টার ইউনিট,Harmonic filter unit
সুরেলা জেনারেটর,Harmonic generator
সুরেলা দমনকারী,Harmonic suppressor
সুরেলা,Harmonics
বিপত্তি,Hazard
হেড ফোন,Head phone
হেড রুম,Head room
হেডেন্ড,Headend
শিরোনাম,Header
শ্রবণ ব্যবস্থা,Hearing mechanism
তাপ শোষণকারী,Heat absorber
তাপ ভারসাম্য,Heat balance
তাপ বাধা,Heat barrier
তাপ কন্ডাক্টর,Heat conductor
তাপ সিঙ্ক,Heat sink
হার্টজ (এইচজেড),Hertz (Hz)
হেটেরোডিন,Heterodyne
হেটেরোডিন রিসিভার,Heterodyne receiver
হেটেরোডিন হুইসেল (হেটেরোডিন হস্তক্ষেপ),Heterodyne whistle (heterodyne interference)
হিউরিস্টিক,Heuristic
হেক্সাডেসিমাল,Hexadecimal
শ্রেণিবদ্ধ মড্যুলেশন,Hierarchical modulation
হাই-ফাই (উচ্চ বিশ্বস্ততা),Hi-Fi (high fidelity)
উচ্চ উত্সাহ,High boost
উচ্চ তরঙ্গ,High frequency
উচ্চ ফ্রিকোয়েন্সি দোলন,High frequency oscillation
উচ্চ ফ্রিকোয়েন্সি প্রতিক্রিয়া,High frequency response
উচ্চ স্তরের প্রোগ্রামের ভাষা,High level programme language
উচ্চ পাস ফিল্টার,High pass filter
উচ্চ শক্তি ট্রান্সমিটার,High power transmitter
উচ্চ মানের অভ্যর্থনা,High quality reception
উচ্চ গতির সংযোগ,High speed connectivity
উচ্চ গতির ডেটা সিস্টেম,High speed data system
হিস্টোগ্রাম,Histogram
হোম পেজ,Home page
হুক,Hook
হুক আপ তার,Hook up wire
অনুভূমিক ব্ল্যাকআউট সময়কাল,Horizontal blackout period
অনুভূমিক ব্ল্যাঙ্কিং,Horizontal blanking
অনুভূমিক সংজ্ঞা (অনুভূমিক রেজোলিউশন),Horizontal definition (horizontal resolution)
অনুভূমিক ডিফ্লেশন দোলন,Horizontal deflection oscillation
অনুভূমিক রেখা,Horizontal line
অনুভূমিক বিভাগ,Horizontal section
অনুভূমিক সুইপ সার্কিট,Horizontal sweep circuit
হর্ন লাউডস্পিকার,Horn loudspeaker
হোস্ট,Host
হট স্পট,Hot spot
গৃহস্থালি,House keeping
হাব,Hub
হিউ,Hue
হাফম্যান কোডিং,Huffman coding
হুম,Hum
মানব অডিও উপলব্ধি,Human audio perception
মানব অডিও সিস্টেম,Human audio system
মানব শ্রবণ ব্যবস্থা,Human hearing mechanism
মানব ভিডিও উপলব্ধি,Human video perception
আর্দ্রতা,Humidity
হাইব্রিড,Hybrid
হাইব্রিড সার্কিট,Hybrid circuit
হাইব্রিড ইন্টারগ্রেটেড সার্কিট,Hybrid intergrated circuit
হাইড্রোমিটার,Hydrometer
হাইপার,Hyper
হাইপার মিডিয়া,Hyper media
হাইপার টেক্সট,Hyper text
হাইপারলিঙ্ক,Hyperlink
আইকন,Icon
পরিচয়,Identification
সনাক্তকারী,Identifier
প্রজ্বলিত,Ignite
ইগনিশন,Ignition
আলোকসজ্জা,Illuminance
আলোকসজ্জা,Illumination
চিত্র,Image
চিত্র অ্যান্টেনা,Image antenna
চিত্র ক্যাপচার,Image capture
চিত্র আইকনোস্কোপ,Image iconoscope
চিত্র মানচিত্র,Image map
চিত্র orthicon,Image orthicon
চিত্র প্রক্রিয়াকরণ,Image processing
চিত্র সেটার,Image setter
কাল্পনিক,Imaginary
প্রতিবন্ধকতা,Impedance
প্রতিবন্ধকতা ম্যাচিং,Impedance matching
প্রতিবন্ধকতা ম্যাচিং সার্কিট,Impedance matching circuit
প্রতিবন্ধকতা অমিল,Impedance mismatch
মুক্ত স্থান প্রতিবন্ধক,Impedance of free space
প্রতিবন্ধকতা রূপান্তর,Impedance transformation
আমদানি,Import
গর্ভবতী,Impregnated
ইমপ্রেস ভোল্টেজ,Impress voltage
প্ররোচিত,Impulse
আবেগের প্রতিক্রিয়া,Impulse response
অপরিষ্কার পরিবাহিতা,Impurity conductivity
অপরিষ্কার অর্ধপরিবর্তন,Impurity semiconduction
নিষ্ক্রিয়,Inactive
নিষ্ক্রিয় উইন্ডো,Inactive window
শ্রবণযোগ্য,Inaudible
উদ্বিগ্নতা,Incandescence
ঘটনা রে,Incident ray
অন্তর্ভুক্তি,Inclusion
আগত সংকেত,Incoming signal
সূচক,Indicator
আদিবাসী,Indigenous
আনয়ন,Inductance
ইনডাকটিভ-রিঅ্যাক্ট্যান্স,Inductive-reactance
প্রদাহজনক উপাদান,Inflammable material
ইনফোর প্যাচ,Infor patch
তথ্য,Information
তথ্য আর্কিটেকচার,Information architecture
তথ্য বিট,Information bit
তথ্য অঙ্ক,Information digit
তথ্য কিওস্ক,Information kiosk
তথ্য প্রক্রিয়া,Information process
তথ্য প্রযুক্তি,Information technology
ইনফোটেইনমেন্ট,Infotainment
ইনফ্রারেড বিকিরণ,Infrared radiation
অবকাঠামো,Infrastructure
ইনজেস্ট,Ingest
উপাদান,Ingredients
সূচনা শব্দ (আইডাব্লু),Initialization word (IW)
অভ্যন্তরীণ কোড,Inner codes
উদ্ভাবন,Innovation
ইনপুট,Input
ইনপুট লাইন,Input line
ইনপুট ইউনিট,Input unit
ইনপুট ভোল্টেজ,Input voltage
ইনপুট আউটপুট,Input-output
.োকান,Insert
সন্নিবেশ ক্ষতি,Insertion loss
স্থাপন,Installation
তাত্ক্ষণিক ভোল্টেজ,Instantaneous voltage
নির্দেশ,Instruction
অন্তরক উপাদান,Insulating material
নিরোধক,Insulation
নিরোধক প্রতিরোধ,Insulation resistance
ইনসুলেটর,Insulator
সমন্বিত বর্তনী,Integrated circuit
একীভূত নেটওয়ার্ক,Integrating network
ইন্টিগ্রেটার,Integrator
বুদ্ধি,Intelligence
তীব্রতা,Intensity
বক্তৃতা তীব্রতা,Intensity of speech
আন্তঃ চ্যানেল হস্তক্ষেপ,Inter channel interference
ইন্টারলিভ,Interleave
মিথষ্ক্রিয়া,Interaction
ইন্টারেক্টিভিটি,Interactivity
ইন্টারকম,Intercom
আন্তঃসংযোগ,Interconnectivity
ইন্টারফেস,Interface
ইন্টারফেস স্ক্যানিং,Interface scanning
হস্তক্ষেপ,Interference
হস্তক্ষেপ অঞ্চল,Interference zone
হস্তক্ষেপ চ্যানেল,Interfering channel
হস্তক্ষেপ ফ্রিকোয়েন্সি,Interfering frequency
রেডিও ফ্রিকোয়েন্সি সিগন্যাল হস্তক্ষেপ,Interfering radio frequency signal
ইন্টারফ্রেম,Interframe
ইন্টারলিভ,Interleave
ইন্টারলিভড,Interleaved
ইন্টারলিভড স্ট্রিম,Interleaved stream
ইন্টারলিভার,Interleaver
ইন্টারলিভিং,Interleaving
ইন্টারলিভিং,Interleaving
ইন্টারলিভিং পিরিয়ড,Interleaving period
ইন্টারলক সার্কিট,Interlock circuit
ইন্টারলক সুইচ,Interlock switch
ইন্টারলকিং,Interlocking
মধ্যবর্তী ব্যর্থতা,Intermediate failure
মধ্যবর্তী ফ্রিকোয়েন্সি,Intermediate frequency
মধ্যবর্তী ফ্রিকোয়েন্সি দোলক,Intermediate frequency oscillator
বিরতি,Intermittent
মাঝে মাঝে বর্তমান,Intermittent current
ইন্টারমোডুলেশন,Intermodulation
ইন্টারমোডুলেশন বিকৃতি,Intermodulation distortion
ইন্টারমোডুলেশন নির্গমন,Intermodulation emission
ইন্টারমোডুলেশন পরীক্ষা,Intermodulation test
ইন্টারনেট,Internet
ইন্টারনেট সম্প্রচার,Internet broadcasting
ইন্টারনেট চ্যাট,Internet chatting
ইন্টারনেট প্রোটোকল স্ট্যাক,Internet protocol stack
ইন্টারনেট রেডিও,Internet radio
ইন্টারনেট স্ট্রিমিং,Internet streaming
ইন্টারনেট ভিডিও,Internet video
আন্তঃব্যবহারযোগ্যতা,Interoperability
ইন্টারপোলেশন,Interpolation
দোভাষী,Interpreter
বাধা,Interrupt
বাধা,Interruption
বাধা,Interruptor
অন্তর,Interval
ইন্ট্রাকোডিং,Intracoding
ইন্ট্রাফ্রেম,Intraframe
ইন্ট্রানেট,Intranet
অন্তঃসত্ত্বা,Intrapicture
অন্তঃসত্ত্বা,Intraweb
অভ্যন্তরীণ অর্ধপরিবাহী,Intrinsic semiconductor
বিপরীতমুখী,Inverse current
বিপরীত স্থানিক পরিচালনা,Inverse spatial operate
উল্টানো,Inverted
উল্টানো এল অ্যান্টেনা,Inverted L antenna
উল্টানো ভি অ্যান্টেনা,Inverted V antenna
বৈদ্যুতিন সংকেতের মেরু বদল,Inverter
অনিয়মিত,Irregular
অপ্রাসঙ্গিক উপাদান,Irrelevant element
বিচ্ছিন্ন নেটওয়ার্ক,Isolation network
বিচ্ছিন্ন,Isolator
জামার,Jammer
জ্যামিং,Jamming
জারগন ফাইল,Jargon file
জাভা স্ক্রিপ্ট,Java script
জিংল,Jingle
জিটার,Jitter
যোগদানকারী,Joiner
যৌথ,Joint
সংযুক্ত,Jointed
জাম্পার,Jumper
জাঙ্ক,Junk
আজাইরা মেইল,Junk mail
কার্নেল,Kernel
চাবি,Key
কীবোর্ড,Keyboard
কীয়ার,Keyer
মূল বক্তব্য,Keynote
কিলোসাইকেল,Kilocycle
কিলোভোল্ট,Kilovolt
কিলোওয়াট,Kilowatt
গতিবিজ্ঞান,Kinematics
হাঁটু পয়েন্ট ভোল্টেজ,Knee point voltage
গিঁট,Knob
জ্ঞানভিত্তিক,Knowledge base
জ্ঞান উপস্থাপনা,Knowledge representation
L নেটওয়ার্ক,L network
এল বিভাগ ফিল্টার,L section filter
ল্যাগ এবং সীসা,Lag and lead
পিছিয়ে থাকা বর্তমান,Lagging current
পিছিয়ে থাকা পাওয়ার ফ্যাক্টর,Lagging power factor
স্তরিত,Laminated
প্রদীপ,Lamp
ল্যাপটপ,Laptop
লেজার ফ্রিকোয়েন্সি,Laser frequency
সুপ্ত ত্রুটি,Latent error
সুপ্ত তাপ,Latent heat
অক্ষাংশ,Latitude
স্তর,Layer
বিন্যাস,Layout
বিন্যাস পরিকল্পনা,Layout plan
নেতৃত্ব,Lead
শীর্ষস্থানীয় পর্ব,Leading phase
ছিদ্র নিরোধক,Leak proof
ফুটো,Leakage
ইজারা সার্কিট,Leased circuit
লেন্স,Lens
স্তর সূচক,Level indicator
আলো নিয়ন্ত্রণ,Light control
হালকা কলম,Light pen
বিজলীদণ্ড,Lightning arrester
সীমাবদ্ধ,Limiter
পরিবর্ধক সীমাবদ্ধ,Limiting amplifier
লাইন ক্ষতি,Line loss
লাইন শব্দ,Line noise
দর্শন লাইন,Line of sight
লাইন পর্ব,Line phase
লাইন সংক্রমণ,Line transmission
লাইন আনলোড,Line unloaded
লিনিয়ার কোয়ান্টিজার,Linear quantiser
লিনিয়ারিটি,Linearity
লাইন-কোঅ্যাক্সিয়াল,Line-coaxial
লাইন-সমতুল্য,Line-equaliser
লাইন-ফ্রিকোয়েন্সি,Line-frequency
লাইন-ইমিডেন্স,Line-impedance
লাইন-কোয়ার্টারের তরঙ্গদৈর্ঘ্য,Line-quarter wavelength
লিঙ্ক,Link
লিঙ্কার,Linker
লিপ-মাইক্রোফোন,Lip-microphone
সরাসরি সম্প্রচার,Live broadcast
লাইভ সার্কিট,Live circuit
লাইভ প্রোগ্রাম,Live programme
ভার,Load
ধারণ ক্ষমতা,Load capacity
বহন ক্ষমতা লোড,Load carrying capacity
লোড বৈশিষ্ট্য,Load characteristic
লোড প্রতিবন্ধকতা,Load impedance
লোড,Loaded
লোডার,Loader
লোড হচ্ছে,Loading
লোডিং কয়েল,Loading coil
লোড পরীক্ষা,Load-test
লব,Lobe
লোব অ্যান্টেনা,Lobe antenna
স্থানীয় নেটওয়ার্ক,Local area network
স্থানীয় ব্যাটারি,Local battery
স্থানীয় দোলক,Local oscillator
লগ,Log
লগ বই,Log book
লগ ইন (লগ অন),Log in (log on)
লগ অফ (লগ আউট),Log off (log out)
লগ শিট,Log sheet
লগারিদম,Logarithm
লগারিদমিক পরিবর্ধক,Logarithmic amplifier
লগারিদমিক অনুপাত,Logarithmic ratio
লগারিদমিক প্রতিক্রিয়া,Logarithmic response
লগারিদমিক স্কেল,Logarithmic scale
লগিং,Logging
যুক্তি,Logic
লজিক গেট,Logic gate
যুক্তি অপারেশন,Logic operation
যৌক্তিক,Logical
যৌক্তিক ফ্রেম,Logical frame
লোগো সন্নিবেশ,Logo inserter
দ্রাঘিমাংশ,Longitude
লুপ,Loop
লুপ অ্যান্টেনা,Loop antenna
লুপ লাভ,Loop gain
লুপ পরীক্ষা,Loop test
আলগা যোগাযোগ,Loose contact
আলগা সংযোজন,Loose coupling
লসলেস অ্যান্টেনা,Lossless antenna
ক্ষতিহীন সংকোচনের,Lossless compression
ক্ষতিগ্রস্থ সংকোচনের,Lossy compression
জোরে (শব্দ),Loudness (sound)
লাউডস্পিকার,Loudspeaker
কম কম্পাঙ্ক,Low frequency
নিম্ন স্তরের ভাষা,Low level language
কম লোকসান ফিডার,Low loss feeder
কম লোকসান নমনীয় কোক্সিয়াল কেবল,Low loss flexible coaxial cable
কম শব্দ রিসিভার,Low noise receiver
কম কক্ষপথ স্যাটেলাইট,Low orbitting satellite
লো পাস ফিল্টার,Low pass filter
কম রিঅ্যাক্ট্যান্স আর্থিং,Low reactance earthing
কম প্রতিরোধের পথ,Low resistance path
লগ,Lug
আলোকসজ্জা,Luminance
লম্পট,Lumped
ম্যাক্রো ব্লক,Macro block
ম্যাক্রো সংজ্ঞা,Macro definition
ম্যাক্রো ভিশন,Macro vision
ম্যাজিক আই,Magic eye
চৌম্বক,Magnet
চৌম্বক ক্ষেত্র,Magnetic field
চৌম্বকীয় প্রবাহ,Magnetic flux
চৌম্বকীয় মেরু,Magnetic pole
চৌম্বকীয় ঝড়,Magnetic storm
চৌম্বকীয় সুইচ,Magnetic switch
চৌম্বকীয় টেপ,Magnetic tape
চৌম্বকীয়তা,Magnetism
মেইল মার্জ,Mail merge
মেইলিং তালিকা,Mailing list
প্রধান ক্যারিয়ার,Main carrier
রক্ষণাবেক্ষণ,Maintain
রক্ষণাবেক্ষণ,Maintenance
রক্ষণাবেক্ষণ দল,Maintenance team
সংখ্যাগরিষ্ঠ ক্যারিয়ার,Majority carrier
যোগাযোগ রিলে করুন,Make contact relay
মেক-অ্যান্ড-ব্রেক সুইচ,Make-and-break switch
পুরুষ সংযোগকারী,Male-connector
মানুষ শব্দ করেছে,Man made noise
পরিচালন তথ্য সিস্টেম (এমআইএস),Management information system (MIS)
ম্যানিপুলেটেড,Manipulated
মূল নিয়ন্ত্রণ,Manual control
ম্যানুয়াল পদ্ধতি,Manual method
সুরক্ষা সতর্কতা ম্যানুয়াল,Manual of safety precaution
ম্যানুয়ালি পরিচালিত,Manually operated
প্রস্তুতকারক,Manufacturer
মুখোশ,Mask
মাসকি,Maskee
মাস্কার,Masker
মাস্কিং,Masking
মাস্কিং আচরণ,Masking behaviour
অডিওর মাস্কিং প্রভাব,Masking effect of audio
থ্রেশহোল্ড মাস্কিং,Masking threshold
মাস্কিং টোন,Masking tone
মাস্ট,Mast
মাস্ট রেডিয়েটার,Mast radiator
মাস্টার নিয়ন্ত্রণ,Master control
মাস্টার অসিলট্রোর,Master oscillatror
ম্যাচ-ইমিডেন্স,Match-impedance
ম্যাচিং নেটওয়ার্ক,Matching network
ম্যাচিং স্টাব,Matching stub
ম্যাচিং ট্রান্সফর্মার,Matching transformer
জিনিষ পত্র সরবরাহ,Material-procurement
ম্যাট্রিক্স,Matrix
সর্বাধিককরণ,Maximization
সর্বাধিক চাহিদা সূচক,Maximum demand indicator
সর্বাধিক শক্তি ঘনত্ব,Maximum power density
সর্বাধিক সংবেদনশীলতা,Maximum sensitivity
সর্বাধিক তাপমাত্রা,Maximum temperature
সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি,Maximum usable frequency
সর্বোচ্চ মূল্য,Maximum value
ব্যর্থতার গড় সময়,Mean time to failure
গড় মান,Mean value
পরিমাপ সংকেত,Measured signal
মাপা,Measurement
পরিমাপ যন্ত্র,Measuring device
পরিমাপ সরঞ্জাম,Measuring equipment
পরিমাপক যন্ত্রপাতি,Measuring instrument
ক্ষেত্রের শক্তি পরিমাপের সরঞ্জাম,Measuring instrument of field strength
পরিমাপের ফিতা,Measuring tape
পদ্ধতি,Mechanism
মিডিয়া সার্ভার,Media server
মধ্যম,Medium
মাঝারি ফ্রিকোয়েন্সি,Medium frequency
মাঝারি ফ্রিকোয়েন্সি তরঙ্গ,Medium frequency wave
মাঝারি তরঙ্গ (মেগাওয়াট),Medium wave (MW)
মেগা-ওহম,Mega-ohm
মেগার,Megger
স্মৃতি,Memory
পরামর্শদাতা,Mentoring
মেনু বার,Menu bar
বুধ সুইচ,Mercury switch
মার্জিং,Merging
বার্তা,Message
মেটাডেটা,Metadata
ধাতব অক্সাইড সেমিকন্ডাক্টর ডায়োড,Metal-oxide semiconductor diode
ধাতব-শেথযুক্ত কেবল,Metal-sheathed cable
মিটার,Meter
মিটারিং প্যানেল,Metering panel
মিকা,Mica
মাইকা-ইনসুলেশন,Mica-insulation
ক্ষুদ্র-,Micro-
মাইক্রো উপাদান,Micro component
মাইক্রো কম্পিউটার,Micro computer
মাইক্রো-কন্ট্রোলার,Micro-controller
মাইক্রো-ইলেক্ট্রনিক্স,Micro-electronics
মাইক্রোফোন,Microphone
মাইক্রোফোনিক্স,Microphonics
মাইক্রোপ্রসেসর,Microprocessor
মাইক্রো-ভোল্ট (এমভি),Micro-volt (mV)
মাইক্রোওয়েভ,Microwave
মাইক্রোওয়েভ অ্যান্টেনা,Microwave antenna
মাইক্রোওয়েভ মরীচি,Microwave beam
মিড-ব্যান্ড,Mid-band
স্থানান্তর,Migration
মাইগ্রেশন পাথ,Migration path
ক্ষুদ্রাকার,Miniature
মিনিয়েচারাইজড,Miniaturized
সর্বনিম্ন,Minimum
ন্যূনতম তাপমাত্রা,Minimum temperature
সর্বনিম্ন ব্যবহারযোগ্য ক্ষেত্র শক্তি,Minimum usable field strength
সংখ্যালঘু ক্যারিয়ার,Minority carrier
ভুল,Miscue
মিশ্রণ,Mix
মিশ্রিত ফাঁকা,Mixed blanking
মিশ্র সিঙ্ক,Mixed sync
মিক্সার,Mixer
মিক্সার টিউব,Mixer tube
মিশ্রণ,Mixing
মিশ্রণ সার্কিট,Mixing circuit
স্মৃতিচারণ,Mnemonic
স্মৃতিসৌধ,Mnemonics
মুঠোফোন,Mobile
মোবাইল মাল্টিমিডিয়া অ্যাপ্লিকেশন,Mobile multimedia application
মোবাইল টিভি,Mobile TV
মোড,Mode
ব্যর্থতার মোড,Mode of failure
প্রচারের পদ্ধতি,Mode of propagation
মডেল,Model
মডেম,Modem
আধুনিক এফএম ট্রান্সমিটার,Modern FM transmitter
আধুনিক প্রবণতা,Modern trends
কনফিগারেশন মোড,Modes of configuration
সংশোধন করুন,Modify
মডুলেটেড অবিচ্ছিন্ন তরঙ্গ,Modulated continuous wave
মোডুলেটেড সিগন্যাল,Modulated signal
মডুলেটেড ওয়েভফর্ম,Modulated waveform
মড্যুলেশন,Modulation
মড্যুলেশন প্রশস্ততা,Modulation amplitude
মড্যুলেশন ক্ষমতা,Modulation capability
মড্যুলেশন ফ্রিকোয়েন্সি,Modulation frequency
মড্যুলেশন সূচক,Modulation index
মড্যুলেশন লিনিয়ারিটি,Modulation linearity
মড্যুলেশন মিটার,Modulation meter
মড্যুলেশন মনিটর,Modulation monitor
মড্যুলেশন শতাংশ,Modulation percentage
মডুলেটর,Modulator
মডিউল,Module
আর্দ্রতা,Moisture
গতি,Momentum
মনিটর,Monitor
পর্যবেক্ষণ,Monitoring
পর্যবেক্ষণ এবং বিশ্লেষণ কৌশল,Monitoring and analysis techniques
পর্যবেক্ষণ এবং নিয়ন্ত্রণ,Monitoring and control
মনিটরিং স্টেশন,Monitoring station
একরঙা,Monochrome
মনোফোনিক সংক্রমণ,Monophonic transmission
মরফ,Morph
মরফিং,Morphing
মরফিজম,Morphism
মোজাইক,Mosaic
মাদারবোর্ড,Motherboard
গতি ক্ষতিপূরণ,Motion compensation
গতি অনুমান,Motion estimation
গতি ভেক্টর,Motion vector
গতি ভিডিও,Motion video
মোটর,Motor
মোটর অপারেটর,Motor operator
মোটর স্টার্টার,Motor starter
মাউন্ট,Mount
মাউস,Mouse
মাউস ইন্টারফেস,Mouse interface
আন্দোলন,Movement
মাল্টি চ্যানেল এক্সটেনশন,Multi channel extension
মাল্টিকাস্টিং,Multicasting
মাল্টিচ্যানেল সংকেত,Multichannel signals
মাল্টিডাইরেকশনাল মাইক্রোফোন,Multidirectional microphone
বহুভাষিক ভাষ্য,Multilingual commentary
মাল্টিমিডিয়া,Multimedia
মাল্টিমিডিয়া কিওস্ক,Multimedia kiosk
মাল্টিমিটার,Multimeter
মাল্টিথ,Multipath
মাল্টিথ রিসেপশন,Multipath reception
মাল্টিপেজ,Multiphase
একাধিক,Multiple
একাধিক অ্যাক্সেস সিস্টেম,Multiple access system
মাল্টিপ্লেক্স,Multiplex
মাল্টিপ্লেক্সার,Multiplexer
মাল্টিপ্লেক্সিং,Multiplexing
মাল্টিস্টেজ পরিবর্ধক,Multistage amplifier
মাল্টিটাস্কিং,Multitasking
মাল্টিভাইবারেটর,Multivibrator
নিঃশব্দ,Mute
পারস্পরিক আচরণ,Mutual conductance
পারস্পরিক প্রতিবন্ধকতা,Mutual impedance
পারস্পরিক আবেশাঙ্ক,Mutual inductance
পারস্পরিক হস্তক্ষেপ,Mutual interference
ন্যানো-টেকনোলজি,Nano-technology
সংকীর্ণ,Narrowband
সংকীর্ণতা,Narrowcasting
প্রাকৃতিক খসড়া,Natural draft
নেভিগেটর,Navigator
নেতিবাচক,Negative
নেতিবাচক পক্ষপাত,Negative bias
নেতিবাচক চার্জ,Negative charge
নেতিবাচক প্রতিক্রিয়া,Negative feedback
নেতিবাচক শিখর,Negative peak
নেতিবাচক প্রতিরোধ,Negative resistance
নেট লাভ,Net gain
নেট ক্ষতি,Net loss
নেটটিকেট,Netiquette
অন্তর্জাল,Network
নেটওয়ার্ক বিশ্লেষক,Network analyzer
নেটওয়ার্ক ফাইল সিস্টেম,Network file system
নেটওয়ার্ক পরিকল্পনা,Network planning
নেটওয়ার্ক সমাপ্তি,Network termination
নেটওয়ার্কিং,Networking
নিরপেক্ষ,Neutral
নিরপেক্ষ,Neutralising
নিউজ রুম অটোমেশন,News room automation
নিবল,Nibble
কুলুঙ্গি,Niche
কোনও লোড পরীক্ষা নেই,No load test
নোড,Node
শব্দ,Noise
শব্দ চিত্র,Noise figure
শব্দ পরিশোধন,Noise filter
শব্দ মেঝে,Noise floor
শব্দ গেট,Noise gate
গোলমাল অনাক্রম্যতা,Noise immunity
শব্দ কিলার,Noise killer
শব্দ স্তর,Noise level
শব্দ শক্তি,Noise power
শব্দ শেপিং কোয়ান্টাইজার,Noise shaping quantizer
শব্দ উত্স,Noise source
শব্দ দমন সার্কিট,Noise suppression circuit
শব্দ দমনকারী,Noise suppressor
শব্দের তাপমাত্রা,Noise temperature
শব্দের তাপমাত্রা,Noise temperature
শব্দ ত্রিভুজ,Noise triangle
শব্দ ভোল্টেজ,Noise voltage
গোলমাল,Noiseless
শোনা যায় না কোডিং,Noiseless coding
গোলমাল অভ্যর্থনা,Noisy reception
নামমাত্র ব্যবহারযোগ্য ক্ষেত্র শক্তি,Nominal usable field strength
নন-ডাইরিসিটোনাল মাইক্রোফোন,Non-direcitonal microphone
অ-প্ররোচিত লোড,Non-inductive load
অ-প্ররোচিত প্রতিরোধ,Non-inductive resistance
অ-সিনোসয়েডাল তরঙ্গ,Non-sinosoidal wave
অনুদ্বায়ী মেমরি,Non-volatile memory
না গেট,NOR gate
সাধারণ গতি,Normal speed
সাধারণ সরবরাহ,Normal supply
খাঁজ,Notch
খাঁজ ফিল্টার,Notch filter
সংখ্যাসূচক,Numerical
সংখ্যাগতভাবে নিয়ন্ত্রিত দোলক,Numerically controlled oscillator
বাদাম বোল্ট,Nut-bolt
Nyquist-শ্যানন উপপাদ্য,Nyquist-Shannon theorem
অবজেক্ট ওরিয়েন্টেড,Object-oriented
অক্টাল,Octal
ফ্রিকোয়েন্সি অষ্টভ,Octave of frequency
অক্টেট,Octet
অফ-লাইন,Off-line
অফসেট,Offset
ওহম,Ohm
ওহম মিটার,Ohm meter
তেল সার্কিট ব্রেকার,Oil circuit breaker
তেলের ছাঁকনি,Oil filter
তেল নিমগ্ন,Oil immersed
তেল স্তর গেজ,Oil level gauge
ওমনি-দিকনির্দেশক অ্যান্টেনা,Omni-directional antenna
ওমনি-দিকনির্দেশক মাইক্রোফোন,Omni-directional microphone
চাহিদা সাপেক্ষে,On demand
অন-ডিমান্ড স্ট্রিমিং,On-demand streaming
অন-লাইন (অনলাইন),On-line (online)
অনলাইন বিশ্লেষণাত্মক প্রক্রিয়াজাতকরণ,Online analytical processing
অন-অফ,On-off
অন-অফ কীইং মড্যুলেশন,On-off keying modulation
খণ্ডিত বর্তনী,Open circuit
মুক্ত উৎস,Open source
