Kannada,Tamil
"ಕನಿಷ್ಠ, ಕಡಿಮೆ, ಕಡಿಮೆ","குறைந்தபட்ச, குறைந்த, குறைந்த"
ಕಡಿಮೆ ಬಿಂದು,குறைந்த புள்ளி
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,குறைந்தது பல்லுறுப்புக்கோவை
ಕಾರ್ಯದ ಕನಿಷ್ಠ,குறைந்தபட்ச செயல்பாடு
ಸಣ್ಣ ಚಾಪ,குறுகிய வில்
ಸಣ್ಣ ಪತ್ರ,குறுகிய கடிதம்
ಸೀಮಿತ ಉಪವಿಭಾಗ,கட்டுப்படுத்தப்பட்ட துணைக்குழு
"ಮೈನಸ್, ಸಾಲ","கழித்தல், கடன்"
ಮೈನಸ್ ಚಿಹ್ನೆ,கழித்தல் அடையாளம்
ಮಿಶ್ರ ಭಾಗ,கலப்பு பின்னம்
ಪರ್ಯಾಯ ಸಾಧನ,மாற்று சாதனம்
"ಮೋಡ್, ಮೋಡ್, ವಿಧಾನ, ವಿಧಾನ, ವ್ಯವಸ್ಥೆ, ಮೋಡ್","முறை, முறை, முறை, முறை, முறை, முறை"
"ಮಾಡ್ಯುಲಸ್, ಮಾಡ್ಯುಲಸ್","மாடுலஸ், மாடுலஸ்"
ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್,சிக்கலான எண்ணின் மாடுலஸ்
ಕ್ಷಣ,கணம்
ಟಾರ್ಕ್ ಕಾರ್ಯ,முறுக்கு செயல்பாடு
ಬಲದ ಕ್ಷಣ,சக்தியின் தருணம்
ಆವರ್ತನ-ವಿತರಣೆ ಕ್ಷಣ,அதிர்வெண்-பகிர்வு தருணம்
ಜಡತ್ವದ ಕ್ಷಣ,சடத்துவ திருப்பு திறன்
ಆವೇಗದ ಕ್ಷಣ,வேகமான தருணம்
ಪ್ರಚೋದನೆ,உந்துவிசை
ಒಂದು ಪೋಸ್ಟ್,ஒரு பதவி
ಏಕ ಏಕೀಕರಣ,ஒற்றை ஒருங்கிணைப்பு
"ಏಕರೂಪತೆ, ಏಕರೂಪತೆ","ஒருமைப்பாடு, ஒருமைப்பாடு"
ಏಕರೂಪದ,ஒருமுகமான
ಏಕ ದಿಕ್ಕಿನ ಆರೋಹಣ ಅನುಕ್ರಮ,ஒரு திசை ஏறும் வரிசை
ನೇರವಾಗಿ,அப்பட்டமான
ಏಕಮುಖವಾಗಿ ಅರ್ಧಚಂದ್ರಾಕಾರದ ಜಾಲರಿ,ஒரே திசையில் பிறை கண்ணி
ಏಕರೂಪವಾಗಿ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ,ஏகமாக அதிகரிக்கும் வரிசை
ಏಕರೂಪದ ಕಾರ್ಯ,மாறாத செயல்பாடு
ಮಾಂಟೆ-ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ,மான்டே-கார்லோ கணக்கீடு
ಮಾಂಟೆ-ಕಾರ್ಲೊ ವಿಧಾನ,மான்டே-கார்லோ முறை
ಮೋರಾ (ಕ್ರೀಡೆ),மோரா (விளையாட்டு)
ಸಾವಿನ ಅಂಕಿಅಂಶಗಳು,இறப்பு புள்ளிவிவரங்கள்
ಹೆಚ್ಚಾಗಿ,பெரும்பாலும்
ಚಲನೆ,இயக்கம்
ಚಲಿಸುವ ಸರಾಸರಿ,நகரும் சராசரி
ಎಂ-ಜನಸಂಖ್ಯೆ,எம்-மக்கள் தொகை
ಸಮಗ್ರತೆಯ ಎಂ-ಪರೀಕ್ಷೆ,ஒருங்கிணைப்பின் எம்-சோதனை
ಬಹು ನಿರ್ಧಾರ-ಸಮಸ್ಯೆ,பல முடிவு-சிக்கல்
ಬಹುಪದೀಯ ಸಾಮಾನ್ಯ ವಿತರಣೆ,பல்லுறுப்புக்கோவை இயல்பான பரவல்
ಬಹುಪದೀಯ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,பல்லுறுப்புக்கோவை சீரற்ற மாறி
ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಸಾರಿಗೆ ಸಮಸ್ಯೆ,மல்டிபிளக்ஸ் போக்குவரத்து பிரச்சனை
ಬಹುಪದೀಯ,பல்லுறுப்புக்கோவை
ಬಹುಪದೀಯ ವಿತರಣೆ,பல்லுறுப்புக்கோவை பரவல்
"ಬಹು, ಬಹು, ಬಹು, ಅನೇಕ (v.), ಬಹು, ವಕ್ರೀಕಾರಕ (n.)","பல, பல, பல, பல (v.), பல, ஒளிவிலகல் (n.)"
ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ,பல தேர்வு பிரச்சனை
ಒಕ್ಕೂಟದ ಪ್ರಾಂತ್ಯಗಳು,கூட்டமைப்பு மாகாணங்கள்
ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ,பல தொடர்பு
ಬಹು ಆವರ್ತನ ಕೋಷ್ಟಕ,பல அதிர்வெண் அட்டவணை
ಬಹು ಅವಿಭಾಜ್ಯ,பல ஒருங்கிணைந்த
ಬಹು ಏಕೀಕರಣ,பல ஒருங்கிணைப்பு
ಬಹು ಹಿಂಜರಿತ,பல பின்னடைவு
ಬಹು ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,பல பின்னடைவு பகுப்பாய்வு
ಬಹು ಹಿಂಜರಿತ ಗುಣಾಂಕ,பல பின்னடைவு குணகம்
ಬಹು ಹಿಂಜರಿತ ಸಮೀಕರಣ,பல பின்னடைவு சமன்பாடு
ಬಹು ಮೂಲ,பல வேர்
ಗುಣಾಕಾರ,பெருக்கல்
(ನಿರ್ಣಾಯಕ) ಸ್ತಂಭಾಕಾರದ ಗುಣಾಕಾರ,(தீர்மானியின்) நெடுவரிசைப் பெருக்கல்
(ನಿರ್ಣಾಯಕ) ರೇಖೀಯ ಗುಣಾಕಾರ,(தீர்மானியின்) நேரியல் பெருக்கல்
ಗುಣಾಕಾರ ಅಂಶ,பெருக்கல் காரணி
ಗುಣಾಕಾರ ಕ್ರಿಯೆ,பெருக்கல் செயல்பாடு
ಗುಣಾತ್ಮಕ ಗುಂಪು,தரமான குழு
ಗುಣಾಕಾರ ವಿಲೋಮ,பெருக்கல் தலைகீழ்
ಬಹುತ್ವ,பன்மை
ಬಹುತ್ವ,பன்மை
ಸೊನ್ನೆಗಳ ಬಹುಸಂಖ್ಯೆ,பூஜ்ஜியங்களின் பெருக்கம்
ಗುಣಕ,பெருக்கி
"ಗುಣಿಸಿ, ಗುಣಿಸಿ","பெருக்கு, பெருக்கு"
ಬಹು ವಿತರಣೆ,பல விநியோகம்
ಮಲ್ಟಿವೇರಿಯೇಟ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ,பல சாதாரண விநியோகம்
ಬಹುವಿಧದ ಜನಸಂಖ್ಯೆ,பலதரப்பட்ட மக்கள் தொகை
"ಪರಸ್ಪರ, ಪರಸ್ಪರ","பரஸ்பர, பரஸ்பர"
ನಬ್ಲಾ,நப்லா
ನಾಪಿರಿಯಾ,நாபிரியா
"ನೇಪಿಯರ್ ಲಾಗರಿಥಮ್, ನೇಪಿಯರ್ ಲಾಗರಿಥಮ್","நேப்பியர் மடக்கை, நேப்பியர் மடக்கை"
"ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್, ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್","இயற்கை மடக்கை, இயற்கை மடக்கை"
"ಧನಾತ್ಮಕ ಪೂರ್ಣಾಂಕ, ಧನಾತ್ಮಕ ಪೂರ್ಣಾಂಕ","நேர் முழு எண், நேர் முழு எண்"
ನಾಟಿಕಲ್ ಮೈಲಿ,கடல் மைல்
n-vim,n-vim
n-vim ವೆಕ್ಟರ್-ಸ್ಪೇಸ್,n-vim திசையன்-வெளி
ಅಗತ್ಯ ಮತ್ತು ಸಾಕಷ್ಟು ನಿರ್ಬಂಧಗಳು,தேவையான மற்றும் போதுமான கட்டுப்பாடுகள்
ಅಗತ್ಯ ನಿರ್ಬಂಧಗಳು,தேவையான கட்டுப்பாடுகள்
ನಿಷೇಧ,தடை
"ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ","எதிர்மறை, எதிர்மறை, எதிர்மறை"
ಕ್ರೆಡಿಟ್ ವಕ್ರತೆ,கடன் வளைவு
ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ಏಕರೂಪತೆ,எதிர்மறை திட்டவட்டமான ஒருமைப்பாடு
ಋಣಾತ್ಮಕ ಸ್ಥಿರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,எதிர்மறை நிலையான அணி
ಋಣಾತ್ಮಕ ಅರೆನಿರ್ದಿಷ್ಟ ಏಕರೂಪತೆ,எதிர்மறை அரைநிச்சயமான ஒருமைப்பாடு
"ನೆರೆಹೊರೆ, ಸಾಮೀಪ್ಯ","அக்கம், அருகாமை"
"ಬಹು ಮಾದರಿ, ಅಂತರ್ಗತ ಮಾದರಿ","பல மாதிரிகள், உள்ளடக்கிய மாதிரி"
ನಿವ್ವಳ ಜನನ ದರ,நிகர பிறப்பு விகிதம்
ನ್ಯೂಟಾನಿ ಮೆಕ್ಯಾನಿಕ್ಸ್,நியூட்டனி இயக்கவியல்
ನ್ಯೂಟನ್ರ ಡಿವೈಡೆಡ್ ಡಿಫರೆನ್ಸ್ ಫಾರ್ಮುಲಾ,நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்
ನ್ಯೂಟನ್ರ ಚಲನೆಯ ನಿಯಮಗಳು,நியூட்டனின் இயக்க விதிகள்
ಹೆಸರು ನಿಯೋಜನೆ,பெயர் ஒதுக்கீடு
ನೀಮನ್-ಪಿಯರ್ಸನ್-ತತ್ವ,நெய்மன்-பியர்சன்-கொள்கை
ಶೂನ್ಯ ಸಂಭಾವ್ಯ ಅಂಶ,பூஜ்ஜிய சாத்தியமான உறுப்பு
ಶೂನ್ಯ ಸಂಭಾವ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,பூஜ்ஜிய சாத்தியமான அணி
"ನೋಡ್, ನೋಡ್, ಎಲೆ, ನಿಬ್, ಫಿಲ್ಟರ್","முனை, முனை, இலை, நுனி, வடிகட்டி"
ಆನ್-ಅಬೆಲಿ ಗುಂಪು,அன்-அபேலி குழு
ಸಾಪೇಕ್ಷತಾ ಒಮ್ಮುಖ,சார்பியல் ஒருங்கிணைப்பு
ಅತೀಂದ್ರಿಯ,ஆழ்நிலை
ಭ್ರಷ್ಟವಲ್ಲದ,ஊழலற்ற
ಭ್ರಷ್ಟವಲ್ಲದ ಮೂಲ ಸುಸಂಬದ್ಧ ಪರಿಹಾರ,சிதைக்கப்படாத அடிப்படை நிலையான தீர்வு
ಅಘನ್,அகன்
ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ,அடர்த்தியான மொத்த
ಅಂಕಗಳ ಲೆಕ್ಕವಿಲ್ಲದ ಅನಂತತೆ,புள்ளிகளின் எண்ணற்ற முடிவிலி
ಲೆಕ್ಕಿಸಲಾಗದ ಸೆಟ್,கணக்கிட முடியாத தொகுப்பு
ಸರಿಸಾಟಿಯಿಲ್ಲದ,ஒப்பிட முடியாத
ಉಪವಿಭಾಗವಲ್ಲದ,அல்லாத துணைக்குழு
ಯೂಕ್ಲಿಡಿಯನ್ ಜ್ಯಾಮಿತಿ,யூக்ளிடியன் வடிவியல்
"ಅಸಮಾನ, ಅಸಮಾನ","விகிதாசாரமற்ற, விகிதாசாரமற்ற"
ಛೇದಿಸದ,குறுக்கிடாத
ರೇಖಾತ್ಮಕವಲ್ಲದ ಬೀಜಗಣಿತದ ಸಮೀಕರಣಗಳು,நேரியல் அல்லாத இயற்கணித சமன்பாடுகள்
ರೇಖಾತ್ಮಕವಲ್ಲದ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,நேரியல் அல்லாத வேறுபாடு சமன்பாடு
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಮೀಕರಣ,நேரியல் அல்லாத சமன்பாடு
ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರೋಗ್ರಾಮಿಂಗ್,நேரியல் அல்லாத நிரலாக்கம்
ರೇಖಾತ್ಮಕವಲ್ಲದ ಹಿಂಜರಿಕೆ,நேரியல் அல்லாத பின்னடைவு
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಂಬಂಧ,நேரியல் அல்லாத உறவு
ಋಣಾತ್ಮಕವಲ್ಲದ ಪೂರ್ಣಾಂಕವಲ್ಲದ ಋಣಾತ್ಮಕ ಪೂರ್ಣಾಂಕವಲ್ಲ,எதிர்மறை முழு எண் அல்லாத எதிர்மறை முழு எண்
ಋಣಾತ್ಮಕವಲ್ಲದ ವೇರಿಯಬಲ್,எதிர்மறை அல்லாத மாறி
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಅಲ್ಲದ ಪರೀಕ್ಷೆ,அளவுரு அல்லாத சோதனை
ಸಂಭವನೀಯವಲ್ಲದ ವಿಧಾನ,நிகழ்தகவு இல்லாத அணுகுமுறை
ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್,தலைகீழ் அணி
ಅಸಮಪಾರ್ಶ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,சமச்சீரற்ற அணி
ಅತ್ಯಲ್ಪ,முக்கியமற்ற
ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ,பூஜ்ஜியமற்ற தீர்மானிப்பான்
ಖಾಲಿ,காலியாக
ಉಪವಿಭಾಗವಲ್ಲದ,அல்லாத துணைக்குழு
ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ,பூஜ்ஜியமற்ற தீர்மானிப்பான்
ಅಥವಾ ಪೂರಕ ದ್ವಾರಗಳು,அல்லது நிரப்பு வாயில்கள்
"ಸಾಮಾನ್ಯ, ನೈಸರ್ಗಿಕ, ಪ್ರಮಾಣಿತ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ","சாதாரண, இயற்கை, நிலையான, சாதாரண, சாதாரண, சாதாரண, சாதாரண"
ಸಾಮಾನ್ಯ ವೇಗವರ್ಧನೆ,சாதாரண முடுக்கம்
ಸಾಮಾನ್ಯ ಕೋನ,சாதாரண கோணம்
ಸಾಮಾನ್ಯ ಕರ್ವ್,சாதாரண வளைவு
ಸಾಮಾನ್ಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,சாதாரண அடர்த்தி செயல்பாடு
ಸಾಮಾನ್ಯ ವಿತರಣೆ,சாதாரண விநியோகம்
ಸಾಮಾನ್ಯ ವಿತರಣಾ ಕಾರ್ಯ,சாதாரண விநியோக செயல்பாடு
ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಾಮಾನ್ಯ ರೂಪ,மேட்ரிக்ஸின் இயல்பான வடிவம்
ಸಾಮಾನ್ಯ ಆವರ್ತನ,சாதாரண அதிர்வெண்
ಸಾಮಾನ್ಯಗೊಳಿಸಿದ ಕರ್ವ್,இயல்பாக்கப்பட்ட வளைவு
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಂಖ್ಯೆ,இயல்பாக்கப்பட்ட மிதக்கும் புள்ளி எண்
ಸಾಮಾನ್ಯೀಕರಣಕಾರಕ,இயல்பாக்குபவர்
ಸಾಮಾನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,சாதாரண அணி
ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ರೇಖೆ,சாதாரண நிகழ்தகவு வளைவு
ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,சாதாரண நிகழ்தகவு விநியோகம்
"ಸಾಮಾನ್ಯ ಉಪಗುಂಪು, ನಿರ್ದಿಷ್ಟ ಉಪಗುಂಪು","சாதாரண துணைக்குழு, குறிப்பிட்ட துணைக்குழு"
ಪ್ರಮಾಣೀಕೃತ ರೇಖೀಯ ಜಾಗ,தரப்படுத்தப்பட்ட நேரியல் இடம்
ವೆಕ್ಟರ್ ಮಾನದಂಡ,திசையன் தரநிலை
"ಗೇಟ್ ಅಲ್ಲ, ಗೇಟ್ ಅಲ್ಲ","வாயில் அல்ல, வாயில் அல்ல"
ರಾತ್ರಿಯ ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ,இரவுநேர அடர்த்தியான மொத்த
ಶೂನ್ಯ ಕಲ್ಪನೆ,பூஜ்ய கருதுகோள்
ಶೂನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,பூஜ்ஜிய அணி
ಖಾಲಿ ಸೆಟ್,வெற்று தொகுப்பு
ಶೂನ್ಯ ವೆಕ್ಟರ್,பூஜ்ஜிய திசையன்
ಸಂಖ್ಯೆ,எண்
ಸಂಖ್ಯೆಯ ಅಕ್ಷ,எண் அச்சு
ಸಂಖ್ಯಾ ವ್ಯವಸ್ಥೆ,எண் அமைப்பு
"ಸಂಖ್ಯಾವಾಚಕ (ಸಂಖ್ಯೆ), ಸಂಖ್ಯಾತ್ಮಕ (ವಿ.)","எண் (எண்), எண் (வி.)"
"ಸಂಖ್ಯೆಗೆ, ಸಂಖ್ಯೆಗೆ","எண், எண்"
ಭಾಗ,பகுதி
ಸಂಖ್ಯಾತ್ಮಕ ಗುಣಾಂಕ,எண் குணகம்
ಸಂಖ್ಯಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ,எண் கணக்கீடு
ಸಂಖ್ಯಾತ್ಮಕ ವ್ಯತ್ಯಾಸ,எண் வேறுபாடு
ಸಂಖ್ಯಾತ್ಮಕ ವಿಧಾನ,எண் முறை
"ಎನ್-ವೆಕ್ಟರ್, ಎನ್-ವೆಕ್ಟರ್","n-வெக்டார், n-வெக்டார்"
n-ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,n-வெக்டார் இடம்
"ವಸ್ತು, ದೇಹ, ವಸ್ತು","பொருள், உடல், பொருள்"
ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ,புறநிலை செயல்பாடு
"ಓರೆಯಾದ, ಓರೆಯಾದ","சாய்ந்த, சாய்ந்த"
ಓರೆಯಾದ ಲಕ್ಷಣ,சாய்ந்த அறிகுறி
ಓರೆಯಾದ ಅಕ್ಷ,சாய்ந்த அச்சு
"ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ","குறுக்கு வெட்டு, குறுக்கு வெட்டு"
ವೀಕ್ಷಣೆ,கவனிப்பு
ಆವರ್ತನವನ್ನು ಗಮನಿಸಿದ,கவனிக்கப்பட்ட அதிர்வெண்
ಚೂಪಾದ ಕೋನ,மழுங்கிய கோணம்
ಅಷ್ಟಭುಜಾಕೃತಿ,எண்கோணம்
ಅಷ್ಟಭುಜಾಕೃತಿ,எண்கோணம்
ಅಷ್ಟಮ ವ್ಯವಸ್ಥೆ,எண்ம அமைப்பு
ಆಕ್ಟಾಂಟ್,எண்கோணம்
ಬೆಸ,ஒற்றைப்படை
ಅಸಮವಾದ ಕರ್ವ್,சமச்சீரற்ற வளைவு
ಬೆಸ ಸಂಖ್ಯೆ,ஒற்றைப்படை எண்
ಬೆಸ ಕ್ರಮಪಲ್ಲಟನೆ,ஒற்றைப்படை வரிசைமாற்றம்
ಬೆಸ ಬಹುಪದೋಕ್ತಿ,ஒற்றைப்படை பல்லுறுப்புக்கோவை
"ಓಗಿವ್, ಪೈಲಾನ್","ogive, பைலான்"
ಏಕಾಂತ ಸಂಘ,தனி சங்கம்
ಒಂದು-ಒಂದು ಕಾರ್ಯ,ஒரு செயல்பாடு
ಒಂದೇ ನಕ್ಷೆ,ஒற்றை வரைபடம்
ಏಕಮುಖ ವರ್ಗೀಕರಣ,ஒரு வழி வகைப்பாடு
ಅತಿಕ್ರಮಿಸುವ ನಕ್ಷೆ,ஒன்றுடன் ஒன்று வரைபடம்
"ತೆರೆದ, ತೆರೆದ (ವಿ.)","திறந்த, திறந்த (v.)"
ತೆರೆದ ಗೋಳ,திறந்த கோளம்
ತೆರೆದ ಮಧ್ಯಂತರ,திறந்த இடைவெளி
ತೆರೆದ ಸೆಮಿಲೈನ್,திறந்த அரைக்கோடு
ತೆರೆದ ಸೆಟ್,திறந்த தொகுப்பு
ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತಿದೆ,செயல்படும்
ಕಾರ್ಯಾಚರಣೆ ವಿಜ್ಞಾನ,செயல்பாட்டு அறிவியல்
ಕಾರ್ಯಾಚರಣೆ ವಿಜ್ಞಾನ,செயல்பாட்டு அறிவியல்
"ನಿರ್ವಾಹಕ, ನಿರ್ವಾಹಕ, ನಿರ್ವಾಹಕ","இயக்குபவர், இயக்குபவர், இயக்குபவர்"
ವಿರುದ್ಧ ಕೋನ,எதிர் கோணம்
ವಿರುದ್ಧ ಘಟನೆ,எதிர் நிகழ்வு
ಸೂಕ್ತ ಮೂಲ ಸ್ಥಿರ ಪರಿಹಾರ,உகந்த அடிப்படை நிலையான தீர்வு
ಅತ್ಯುತ್ತಮ ಸ್ಥಿತಿ,உகந்த நிலை
ಅತ್ಯುತ್ತಮ ಔಟ್ಪುಟ್ ಗಾತ್ರ,உகந்த வெளியீட்டு அளவு
ಅತ್ಯುತ್ತಮ ಮೌಲ್ಯ,உகந்த மதிப்பு
"ಅತ್ಯುತ್ತಮ, ಅತ್ಯುತ್ತಮ","உகந்த, உகந்த"
ವರ್ಗ,வர்க்கம்
"ಆದೇಶ, ಆದೇಶ, ಶಕ್ತಿ, ರಾಡಿಕ್ಸ್, ಗುಂಪು ಸಂಖ್ಯೆ","ஒழுங்கு, ஒழுங்கு, சக்தி, ரேடிக்ஸ், குழு எண்"
ಆದೇಶದ ಜೋಡಿ,ஆர்டர் செய்யப்பட்ட ஜோடி
"ವಿಂಗಡಿಸಲಾದ ಸೆಟ್, ವಿಂಗಡಿಸಲಾದ ಸೆಟ್","வரிசைப்படுத்தப்பட்ட தொகுப்பு, வரிசைப்படுத்தப்பட்ட தொகுப்பு"
"ವಿಂಗಡಿಸುವುದು, ವಿಂಗಡಿಸುವುದು","வரிசைப்படுத்துதல், வரிசைப்படுத்துதல்"
"ಡಿಟರ್ಮಿನೆಂಟ್ಸ್ ಆರ್ಡರ್, ಡಿಟರ್ಮಿನೆಂಟ್ಸ್ ಆರ್ಡರ್","தீர்மானிப்பவரின் வரிசை, தீர்மானிப்பவரின் வரிசை"
ಗುಂಪು ದರ್ಜೆ,குழு தரம்
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಕ್ರಮ,அணி வரிசை
ಅಂಶಗಳ ಗುಂಪು,உறுப்புகளின் குழு
ಭೇದಾತ್ಮಕ ಸಮೀಕರಣದ ಕ್ರಮ,வேறுபட்ட சமன்பாட்டின் வரிசை
ಕಾರ್ಯಾಚರಣೆಯ ಅನುಕ್ರಮ,செயல்பாட்டு வரிசை
ಶೂನ್ಯ ಆದೇಶ,பூஜ்ஜிய வரிசை
ಆರ್ಡಿನಲ್ ಸಂಖ್ಯೆಗಳು,வரிசை எண்கள்
ಸರಳ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,எளிய வேறுபாடு சமன்பாடு
ಗ್ರೇಡ್,தரம்
ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ,தழுவல்
ದೃಷ್ಟಿಕೋನ,நோக்குநிலை
ಪುಟ ದೃಷ್ಟಿಕೋನ,பக்க நோக்குநிலை
"ಮೂಲ, ಮೂಲ, ಮೂಲ","தோற்றம், தோற்றம், தோற்றம்"
ಮೂಲದ ಬಿಂದು,தோற்றப் புள்ளி
ಕುರಿಮರಿ ಕೇಂದ್ರ,ஆட்டுக்குட்டி மையம்
"ಲಂಬ ಕೋನೀಯ, ಲಂಬ","செங்குத்து கோணம், செங்குத்தாக"
ಆರ್ಥೋಗೋನಲ್ ಅಕ್ಷ,ஆர்த்தோகனல் அச்சு
ಕುರಿಮರಿ ಕುಟುಂಬ,ஆட்டுக்குட்டி குடும்பம்
"ಲುಂಬಿಕ್ ಗ್ರೂಪ್, ಲುಂಬಿಕ್ ಗ್ರೂಪ್","லும்பிக் குழு, லும்பிக் குழு"
ಆರ್ಥೋಗೋನಾಲಿಟಿ ಸ್ಥಿತಿ,ஆர்த்தோகனாலிட்டி நிலை
ಸಜ್ಜುಗೊಳಿಸುವಿಕೆ,அணிதிரட்டல்
ಆರ್ಥೋಗೋನಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,orthogonal matrix
"ಆರ್ಥೋನಾರ್ಮಲ್, ಸಾಮಾನ್ಯ ಆರ್ಥೋನಾರ್ಮಲ್","orthonormal, சாதாரண orthonormal"
ಸಾಮಾನ್ಯ ಲಂಬ ಬೇಸ್,சாதாரண செங்குத்து அடிப்படை
ಆಂದೋಲನ,அலைவு
ಕಾರ್ಯದ ಆಂದೋಲನ,செயல்பாட்டின் அலைவு
ಆಂದೋಲಕ ಕಾರ್ಯ,ஊசலாட்ட செயல்பாடு
ಅಸ್ಲೇಶಿ,அஸ்லேஷி
ಬಾಹ್ಯ ಉತ್ಪನ್ನ,வெளிப்புற தயாரிப்பு
"ಔಟ್ಪುಟ್, ಔಟ್ಪುಟ್, ಔಟ್ಪುಟ್, ಔಟ್ಫ್ಲೋ","வெளியீடு, வெளியீடு, வெளியீடு, வெளியேற்றம்"
ಅತಿನಿರ್ಧರಿತ ಘಟಕ,மிகைப்படுத்தப்பட்ட நிறுவனம்
ಜೋಡಿ ಹೋಲಿಕೆ,ஜோடி ஒப்பீடு
ಸಂಯೋಜಿತ ವ್ಯತಿರಿಕ್ತ,இணைபிரியாத
ದಂಪತಿಗಳು ಸ್ವತಂತ್ರರು,ஜோடி சுதந்திரமான
ಸಮಾನಾಂತರ ಶಕ್ತಿ,இணை விசை
ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ,இணைகரம்
ಬಲ ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ,சக்தி இணையான வரைபடம்
ವೇಗ ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ,வேகம் இணையான வரைபடம்
ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ,இணைகரம்
"ನಿಯತಾಂಕಗಳು, ಛೇದಕ ಅನುಪಾತಗಳು, ನಿಯತಾಂಕಗಳು","அளவுரு, குறுக்குவெட்டு விகிதம், அளவுரு"
ಪ್ರಮಾಣಿತವಲ್ಲದ,தரமற்ற
ವಿತರಣಾ ನಿಯತಾಂಕ,விநியோக அளவுரு
ನಿಯತಾಂಕ,அளவுரு
ನಿಯತಾಂಕ ನಿರ್ದೇಶಾಂಕಗಳು,அளவுரு ஒருங்கிணைப்புகள்
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಕರ್ವ್,அளவுரு வளைவு
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಸಮೀಕರಣ,அளவுரு சமன்பாடு
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,பாராமெட்ரிக் லீனியர் புரோகிராமிங்
ನಿಯತಾಂಕ ವಿಧಾನ,அளவுரு முறை
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ,அளவுரு புறநிலை செயல்பாடு
ಪ್ಯಾರಾಮೀಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,அளவுரு நிரலாக்கம்
ನಿಯತಾಂಕ ಪ್ರಾತಿನಿಧ್ಯ,அளவுரு பிரதிநிதித்துவம்
