Malayalam,Gujarati
വസ്തുതകളുടെ തെറ്റായി,તથ્યોની ગેરસમજ
തെറ്റിദ്ധാരണ,ગેરસમજ
ദുര്വിനിയോഗം,દુરુપયોગ
സമ്മിശ്ര സമ്പദ്വ്യവസ്ഥ,મિશ્ર અર્થતંત્ર
ജനബ്,ટોળું
ഇളക്കാവുന്ന,ફરડ
ചലനക്ഷമത,ગતિશીલતા
മാതിരി,પદ્ધતિ
മാതൃക,નમૂનો
മോഡറേറ്റര്,મધ્યસ્થી
മാറ്റംവരുത്തല്,ફેરફાર
പ്രവർത്തനരീതി,મોડસ ઓપરેન્ડી
പണ ഗ്രാന്റ്,નાણાકીય અનુદાન
പണം,ચલણ
നിരന്തരം നിരീക്ഷിക്കുക,મોનીટર
മോണണാമി,એકપૂફી
മോണോഗ്രാം,પ્રણય
കുത്തക,ઈજારો
മോണ്ടണി,એકવિધતા
പ്രതിമാസ ടൂർ ഡയറി,માસિક પ્રવાસ ડાયરી
മാസം മുതൽ മാസം വരെ,મહિનો
സദാചാരമായ,નૈતિક
മോറേളി,મનોબળ
ധാർമ്മിക പത്രിക,નૈતિકતાના અધકચકા
മൊറട്ടോറിയം,મોકૂફી
മരണനിരപ്പ്,મૃત્યુદર
ജാമ്യം,ગીરો
ഏറ്റവും രഹസ്യാത്മകമാണ്,સૌથી ગુપ્ત
മാതൃ ഭാഷ,માતૃભાષા
ചലനം,દરખાસ્ત
ചലന പഠനം,ગતિ અભ્યાસ
പേരണ,હેતુ
പേരകം,પ્રયત્નો
മുദ്രാവാക്യം,સૂત્ર
മുഖപത്രം,મુખપત્ર
ഇളക്കാവുന്ന,જંગમ
ചലിക്കുക,ખસેડવું
ചലനം,ગતિવિધિ
ബഹുമതികൾ,બહુવિધ
മൾട്ടി പർപ്പസ്,વિવિધલક્ષી
മുനിസിപ്പൽ ടാക്സ്,નગરપાલિકા કર
കാഴ്ചബംഗ്ലാവ്,સંગ્રહાલય
ശേഖരം റോൾ,એકઠા
മ്യൂട്ടേഷൻ,પરિવર્તન
മത്തറ്റിസ് മുത്തണ്ടിസ്,પરિવર્તુઓ
പരസ്പര ധാരണ,આપસી સમજૂતી
പേര് കാർഡ്,નામ -કાર્ડ
മയക്കുമരുന്ന്,માદક
വിവരണ മൂല്യനിർണ്ണയം,વર્ણન -મૂલ્યાંકન
ആഖ്യാതാവ്,વર્ણનકર્તા
രാഷ്ടം,રાષ્ટ્ર
ദേശീയം,રાષ્ટ્રીય
ദേശീയലസം,રાષ્ટ્રવાદ
പൗരതം,રાષ્ટ્રીયતા
ദേശൈസായില്ലായ്മ,રાષ્ટ્રીયકરણ
ദേശീയ ഭാഷ,રાષ્ટ્રીય ભાષા
ദേശീയ സേവിംഗ്സ് സർട്ടിഫിക്കറ്റ്,રાષ્ટ્રીય બચત પ્રમાણપત્ર
നാട്ടുകാരി,મૂળ
സാഭാവികമായ,સ્વાભાવિક
നാട്ടിഫൈസേഷന്,સ્વચ્છીકરણ
നാവിക സേന,નૌકાદળ
സങ്കു,નૌસેના
കപ്പല് ഓട്ടം,સંશોધક
നായിസ്,નાયસ
ആവശ്യമായ പ്രവർത്തനം,આવશ્યક પગલાં
ആവശമായ,જરૂરી
നിഷേധിക്കുന്ന,નકારાત્મક
അവഗണന,ઉપેક્ષા કરવી
അശദ്ധ,બેદરકારી
നിസ്സാരമായി,નગણ્ય
അംഗീകാരപരമായ,મંત્રણા -પણું
സാധനീയമായ ഉപകരണം,વટાઉ ખત
കൂടിയാലോചന,વાટાઘાટ
ചലച്ചിത്രക്കാരൻ,વાટાઘાટકાર
നിപോട്ടിസം,ભત્રીજા
വല,જાળ
മൊത്തം നിക്ഷേപം,ચોખ્ખું રોકાણ
നിക്ഷ്പക്ഷമായ,તુરંત
വാര്ത്ത,સમાચાર
വാർത്താക്കുറിപ്പ്,સમાચારપત્ર
വര്ത്തമാനപ്പതം,અખબાર
വാർത്താക്കുറിപ്പ്,અખબાર વાચક
അടുത്ത ബന്ധുക്കൾ,નજીક ના સગા
രാത്രി ഡ്യൂട്ടി,રાત્રિ ફરજ
താൽഫർട്ട് റിപ്പോർട്ട്,શૂન્ય અહેવાલ
പ്രവേശനമില്ല,પ્રવેશ કોઈ
ഡിമാൻഡ് സർട്ടിഫിക്കറ്റ് ഇല്ല (= കുടിശ്ശിക സർട്ടിഫിക്കറ്റ് ഇല്ല),માંગનું પ્રમાણપત્ર નથી (= કોઈ બાકી પ્રમાણપત્ર)
നാമപദം,નામકરણ
നാമമാത്രമായ ചിലവ്,નામના ખર્ચ
നാമമാത്ര മൂല്യം (= മുഖത്തിന്റെ മൂല്യം),નજીવા મૂલ્ય (= ચહેરો મૂલ્ય)
നാമനിര്ദ്ദേശം ചെയ്യുക,નિયુક્ત કરવું
നാമനിര്ദേശം,નામનિર્દિષ્ટ
നോമിനി,નામનિર્દિષ્ટ
പ്രായം,વતની
സംഭാഷണമല്ലാത്തത്,અનુચિત
അത്യാവശ്യമല്ലാത്തവ,અનિવાર્ય નથી
നോൺ-ഗസറ്റ്,બિન-રાજપત્રિત
താൽപ്പര്യേതര പ്രസവത്കരണം,બિન-વ્યાજ
ജുഡീഷ്യൽ ഇതര,બિન-અદાલતી
ശുശ്രൂഷ ഇതര,બિન-મંત્રાલયને લગતું
മാറ്റം വരുത്താന് പറ്റാത്ത,બિન-વટાવી ન શકાય એવું
-ദ്യോഗിക ഇതര,બિન-સરકારી
പേയ്മെന്റ് ഇതര,ચુકવણી બિન-ચુકવણી
പേയ്മെന്റ് ഇതര സർട്ടിഫിക്കറ്റ്,ચુકવણી બિન-ચુકવણી પ્રમાણપત્ર
പരിശീലനമല്ലാത്ത അലവൻസ്,તકરાર કરનાર ભથ્થું
ആവർത്തിക്കാത്ത ചെലവ്,બિન-પુનરાવર્તિત ખર્ચ
തുക മടക്കിനൽകാത്തത്,બિન-રિફંડપાત્ર
നോൺ-സ്റ്റാറ്റ്യൂട്ടറി,બિન-વૈધાનિક
നികുതിയേതര വരുമാനം,કરવેરાની આવક
സാങ്കേതികേതര പോസ്റ്റ്,તકનીકી જગ્યા
പാരമ്പര്യേതര,બિન-પરાગારૂપ
-വാക്കേതര ആശയവിനിമയം,અમૌખિક વાર્તાલાપ
ഒബ്ജക്ഷൻ സർട്ടിഫിക്കറ്റ് ഇല്ല,વાંધા પ્રમાણપત્ર
ലാഭമോ നഷ്ടമോ ഇല്ല,"કોઈ નફો, કોઈ ખોટ નથી"
നര്മ്മം,ધોરણ
സാധാരണ,સામાન્ય
പുകവലിക്കരുത്,ધુમ્રપાન નિષેધ
ശദ്ധാര്ഹമായ,નોંધનીય
ബാധകമല്ല (n.a.),લાગુ નથી (એન.એ.)
ലഭ്യമല്ല (n.a.),ઉપલબ્ધ નથી (એન.એ.)
കുറിപ്പ്,નૉૅધ
സൂചന,જાણ
ശദ്ധാര്ഹമായ,ધ્યાનપાત્ર
അറിയിപ്പ്,સૂચના
അറിയിപ്പ് ഏരിയ,નિર્દિષ્ટ ક્ષેત્ર
ശ്രദ്ധിക്കുകയും കരെടുക്കുകയും ചെയ്യുന്നു,નોંધ અને મુસદ્દા
സാങ്കൽപ്പിക വേതനം,કાલ્પનિક પગાર
നെഗോഷ്യബിൾ അല്ല,વાટાઘાટો નથી
നെഗോഷ്യബിൾ ഉപകരണമല്ല,વાટાઘાટો કરી શકાય તેવા સાધન નથી
അണുകേന്ദ്രം,બીજક
ശൂന്യം,નિરર્થક
ശൂന്യവും ശൂന്യവും,રદબાતલ
അക്കം,નંબર
സംഖ്യ,ક્રમાંક
സംഖ,સંખ્યા
ചെയ്ത സത്യം,શપથ
വിശ്വസ്തതയുടെ സത്യപ്രതിജ്ഞ,નિષ્ઠા
സത്യപ്രതിജ്ഞ,પદના શપથ
അനുസരണം,આજ્edાપાલન
മരണവൃത്താന്തം,નિખાલસ
വസ്തു,ઉદ્દેશ
തടസ്സം,વાંધો
വസ്തുനിഷ്ഠമായ,ઉદ્દેશ
വസ്തുക്കളും കാരണങ്ങളും,પદાર્થો અને કારણો
നിർബന്ധിത,ફરજિયાત
അസഭമായ,અશ્લીલ
അശ്ലീല ആംഗ്യം,અશ્રદ્ધાળુ હાવભાવ
നിരീക്ഷര്,નિરીક્ષક
പഴകിയ,અપ્રચલિત
തടയല്,અવરોધ
സ്പഷ്ടമായ,સ્પષ્ટ
ഇടയ്ക്കിടെ,પ્રાસંગિક
തൊഴില്,ભોગવટો
തൊഴില് കൂടാതെ,કબજેદાર
തൊഴില്,વ્યવસાય
കൈവശപ്പെടുത്തുക,વસવાટ કરવો
OCROOI ഡ്യൂട്ടി,ઓક્ટ્રોની ફરજ
അവധി ദിവസം,બંધ દિવસે
ജോലി ഇല്ലാത്ത,ફરજિયાત
കുറ്റകരമായ,વાંધાજનક
വാഗ്ദാനം,અર્પણ કરવું
നിയമന ഓഫർ,નિમણૂકની ઓફર
കാരാലയം,કચેરી
ലാഭത്തിന്റെ ഓഫീസ്,નફા
ഉദോഗസ്ഥന്,અધિકારી
Abl ദ്യോഗിക,સરકારી પદ
Official ദ്യോഗിക കടമ,સત્તાવાર ફરજ
ഉദോഗസ്,સરકારી
ഔദ്യോഗിക ഭാഷ,સત્તાવાર ભાષા
Ownicy- ൽ,સત્તાવાર રીતે
റിപ്പോർട്ട് റിപ്പോർട്ട്,સરકારી અહેવાલ
Device ദ്യോഗിക പതിപ്പ്,સત્તાવાર પરિશ્રમ
അചഞ്ചലമായത്,કાર્યકારી
അനൗദ്യോഗികമായ,રેકોર્ડ બંધ
ശരി (O.k.),ઠીક છે (ઓ.કે.)
ഓംബുഡ്സ്മാൻ,લોકપ્રિય
അക്കൗണ്ട് ഗ്രാന്റിൽ,હિસાબ અનુદાન
ആവശ്യപ്പെടുന്നതനുസരിച്ച്,માંગને લઈને
ഡ്യൂട്ടിയിൽ,ફરજ પર
ഏകപക്ഷീയമായ,એક તરફ
വരിയിൽ,રેખા પર
ഓൺ-സ്പെഷ്യൽ ഡ്യൂട്ടി,વિશેષજ્ dutyનિર્દિર
തൊഴിൽ പരിശീലനത്തിൽ,નોકરીની તાલીમ પર
ഓതസ്,જવાબદારી
തുറന്ന ദിവസം,ચાલુ દિવસ
തുറന്ന സിസ്റ്റം,ખુલ્લી પદ્ધતિ
ഉദ്ഘാടനം,ઉદઘાટન
തുടക്ക സംഖ്യ,પ્રારંભિક સિલક
തുറക്കുന്ന സമയം,ખુલવાનો સમય
തുറന്ന പഠനം,ખુલ્લું શિક્ષણ
തുറന്ന കത്ത്,ખુલ્લો પત્ર
ഓപ്പൺ യൂണിവേഴ്സിറ്റി,ખુલ્લી યુનિવર્સિટી
നടത്തിപ്പ് ചിലവ്,કાર્યરત ખર્ચ
ഓപ്പറേറ്റിംഗ് സ്റ്റാഫ്,કામકાજક કર્મચારી
ശസ്തകിയ,સંચાલન
ഓപ്പറേറ്റീവ്,ક્રિયાશીલ
അഭിപായം,મંતવ્ય
എതിര്ക്കല്,વિરોધ
ഇഷ്ടം,વિકલ્પ
വാചികമായ,મૌખિક
ആജ്ഞകൊടുക്കുക,હુકમ
ഓർഡർ ചെക്ക്,ઓર્ડર ચેક
റിസർവേഷൻ ഓർഡർ,અનામત હુકમ
ഓർഡിനൻസ്,વટહુકમ
സംഘടന,સંગઠન
സംഘടന ചാർട്ട്,સંગઠન -ચાર્ટ
സംഘടന,સંગઠક
ഓറിയന്റഡ്,લક્ષી
മൗലികതമുള്ള,મૂળ
യഥാർത്ഥ വകുപ്പ്,મૂળ વિભાગ
യഥാർത്ഥ വിൽപ്പന ഡീഡ്,મૂળ વેચાણ ખત
തുറന്ന ഉടമ,દેખીતી માલિક
വ്യാപനം,મહામારીનું એકદમથી ફાટી નીકળવું
വസ്ത്രങ്ങൾ,સરંજામ ભથ્થું
Out ട്ട്ഗോയിംഗ് അംഗം,વિદાય લેતા સભ્ય
Out ട്ട്ഗോയിംഗ് ഫയൽ,વિદાય કરતી ફાઈલ
അടങ്കൽ,ખર્ચ
ല്ലെറ്റ്,બહારનો ભાગ
രൂപരേഖ,રૂપરેખા
വീക്ഷണഗതി,શણગારવું
കോടതിയിൽ നിന്ന്,કોર્ટની બહાર
കാലഹരണപ്പെട്ട തീയതി,જુનું પુરાણું
പ്രവർത്തനരഹിതം,હુકમ બહાર
അച്ചടിയിൽ നിന്ന്,છાપ ની બહાર
തിരിഞ്ഞ്,બદનામી
ടേൺ അലോട്ട്മെന്റിന് പുറത്ത്,વળાંક ફાળવણી
P ട്ട്പോസ്റ്റ്,ચોકી
ഉല്പ്പന്നം,ઉત્પાદન
പ്രത്യക്ഷമായ വാങ്ങൽ,સીધી ખરીદી
പുറം കരാർ,આઉટસોર્સ
കുടിശ്ശിഖയായ,ઉત્કૃષ્ટ
പ്രായത്തിലധികം,વર્ષ કરતાં વધુ
മൊത്തത്തില്,સમગ્ર
മൊത്തത്തിലുള്ള കമ്മി,સમગ્ર ખોટ
ബില്ലിംഗ്,વધારે પડતું કમાણી
അതിരുക,વધારે પડતી વસિયતનામું
അവധികഴിഞ്ഞ,મુદતી
അമിതമായി,વધારે પડતો અંદાજ
ഓവർഹെഡ് നിരക്ക്,વધુ પડતો ખર્ચ
ഓവർലാപ്പ്,અતિશય
മുൻഗണന അസാധുവാക്കുന്നു,અતિ -અગ્રતા અગ્રતા
അമിതഭരണം,અસ્વીકાર કરવો
മേൽനോട്ടം,દેખરેખ
ഓവർടൈം വേതനം,અતિ સમય પગાર
അമിത വിലയിരുത്തൽ,અતિ -મૂલ્યાંકન
ഉടമസ്ഥാവകാശം,માલિકી
കെട്ട്,પ packageકિંગ
പാക്കേജിന്റെ ഇടപാട്,પેકેજ સોદો
പാക്കിംഗും അടയാളപ്പെടുത്തലും,પેકિંગ અને ચિહ્નિત
പായ്ക്കിംഗ് ലിസ്റ്റ്,પેકિંગ યાદી
ഉടന്വടി,સંધિ
അടച്ച,પગાર
പണമടച്ചുള്ള മൂലധനം,ભરપાઈ થયેલી મૂડી
ലഘുലേഖ,પત્રિકા
പാനം,પેનલ
കടലാസ്,કાગળ
പാര,પેરી
പരമമായ,પેરામાઉન્ટ
രക്ഷാകർതൃത്വം,પિતૃ
രക്ഷാകർതൃത്വം,પેરેંટ
രക്ഷാകർതൃ സ്ഥാനം,પિતૃ કચેરી
പാർ മികവ്,શ્રેષ્ઠતા
പാരിയൂ,પાસુ
പാരിറ്റി,સમાનતા
ജനപതിനിധിസഭ,લોકસભા
ഭാഗം,ભાગ
ഭാഗം ഫയൽ,ખંડ ફાઇલ
അപൂര്ണ്ണമായ,આંશિક
പങ്കെടുക്കുക,સહભાગી
പ്രത്യേക,ચોક્કસ
വിശദാംശങ്ങൾ,વિગત
വിഭജനം,વિભાજન
പങ്കാളി,ભાગીદાર
പങ്കാളിത്ത കരാർ,ભાગીદારી -ખત
പാർട്ട് പേയ്മെന്റ്,આંશિક ચુકવણી
ഭാഗിക സമയം,ભાગ સમય
കക്ഷി,પક્ષ
Par മൂല്യം,સમાન મૂલ્ય
കടക്കുക,પસાર
പവേശനമാര്ഗ്ഗം,માર્ગ
Password,પાસશ
പേറ്റന്റ്,પેટન્ટ
രക്ഷാകന്മേ,આશ્રયદાતા
നല്കുക,ચૂકવું
ബിൽ അടയ്ക്കുക,બિલ ચુકવો
ശമ്പള സർട്ടിഫിക്കറ്റ്,પગાર પ્રમાણપત્ર
ശമ്പള ദിനം,પગાર -દિવસ
പയ്യ്,ચૂકવનાર
പണമടയ്ക്കുന്നയാൾ,ચુકવણીકાર
പേയ്മെന്റ്,ચુકવણી
പേ ഓഫ്,ચૂકતે કરવું
ശമ്പള ക്രമം,પગાર -હુકમ
ശമ്പളപട്ടിക,પગારપત્રક
ശമ്പള സ്കെയിൽ,પગાર -ધોરણ
ഞേക്നിരിയറി,નાણાકીય
ശിക്ഷ,શિક્ષાપાત્ર
ശിക്ഷാ നിയമം,દંડ
ശിക്ഷ പലിശ,શિક્ષાત્મક વ્યાજ
ശിക്ഷാര്ഹമാക്കുക,શિક્ષા કરવી
ശിക്ഷ,દંડ
അതിനിടയില്,બાકી
പെൻ ഡ down ൺ സ്ട്രൈക്ക്,કલમ ડાઉન હડતાલ
വാര്ദ്ധകകാലവേതനം,પેન્શન
കള്ളങ്കക്ഷമമായ,પેન્શનપાત્ર
പെൻഷനുകന്,પેન્શનર
പെൻഷൻ സ്കീം,પેન્શન યોજના
പ്രതിവർഷം,વાર્ષિક
ഓരോ ബെയറർ,વ્યક્તિ મુજબ
ആളോഹരി (= ഓരോ തല),માથાદીઠ (= માથા દીઠ)
ശതമാനം,ટકા
വറ്റാത്ത,બારમાસી
മുൻഗണന വാങ്ങൽ,અગ્રાધિકાર ખરીદી
അനുഷ്ഠിക്കുക,કામગીરી
നിര്വ്വഹനം,કામગીરી
കാലഘട്ടം,સમયગાળો
ആനുകാലികം,સામયિક
അവലോകന കാലയളവ്,સમીક્ષા હેઠળનો સમયગાળો
കള്ളസാക്ഷം,જુબાની
ആനുകൂല്യങ്ങൾ,ખસી
സ്ഥിരമായ,કાયમી
ഓരോ മെൻസെമിനും,દરને દીઠ
അനുവദിക്കാവുന്ന,સ્વીકાર્ય
അനുമതി,પરવાનગી
അനുമതിനല്കുക,પરમિટ
അനുവദനീയമാണ്,મંજૂરી આપવી
പരമുഖം,શાશ્વત
ശാപകരമായ,શાશ્વતતા
പെർക്വിസൈറ്റുകൾ (= ആനുകൂല്യങ്ങൾ),પર્કીઝિટ્સ (= પર્ક્સ)
വക്തിപരമായ,અંગત
സ്വകാര്യ ആസ്തികൾ,વ્યક્તિગત સંપત્તિ
സ്വകാര്യ ബോണ്ട്,અંગત ખત
വക്തിതം,વ્યક્તિત્વ
വ്യക്തിഗത നോൺ ഗ്രാറ്റ,છૂપી વ્યક્તિ
ഉദോഗസ്ഥസഞ്ചയം,કર્મચારી
പേഴ്സണൽ നയം,કર્મચારી નીતિ
ദര്ശനം,પરિપ્રેક્ષ્ય
പേരണ,સમજાવટ
പ്രധാനം,પ્રસંગોચિત
അപവാദം,વાંધો ઉઠાવવો
നിവേദനം,દાદ
ഏകാഗതതപ്പല്,અરજદાર
ഘട്ടം,તબક્કો
ഫോട്ടോഗാഫ്,ફોટોગ્રાફ
ഫോട്ടോസ്റ്റാറ്റ്,ફોટોસ્ટેટ
ശാരീരിക പരിശോധന,પ્રત્યક્ષ તપાસ
ശാരീരിക വൈകല്യം,ભૌતિક ખામી
ഫിസിക്കൽ എഡ്യൂക്കേഷൻ,ભૌતિક શિક્ષણ
ശാരീരികമായി വികലാംഗർ,શારીરિક રીતે વિકલાંગ
ശാരീരിക പരിശോധന,ભૌતિક ખરાઈ
പീസ്മീൽ,ટુકડો
പീസ് നിരക്ക്,Pieceઘડ દર
തീര്ത്ഥാടകന്,યાત્રાળુ
പൈലറ്റ് പ്രോഗ്രാം,પ્રાયોગિક કાર્યક્રમ
മൊട്ടുസൂചി,પિન
പ്ലേസ്മെന്റ് സേവനം,પ્લેસમેન્ટ સેવા
ജനനസ്ഥലം,જન્મ સ્થળ
ജോലി സ്ഥലം,કામનું સ્થાન
അനായക്കാരി,વાદી
പദ്ധതി,યોજના
ആസൂതണം,આયોજન
നടുക,છોડ
കളിക്കാരി,ખેલાડી
ഹർജി,અરજી
അപേക്ഷിക്കുന്ന,વકીલ
പോളിസെറ്റ്,વિનોદ
പണയം,આશય
പ്ലീനറി സമ്മേളനം,પૂર્ણ સત્ર
പ്ലെനിപ്പോട്ടാനിറിയറി,સુસ્પષ્ટ
സ്തംഭിച്ചു,કથિત વિસ્તાર
നയം,નીતિ
രാഷ്ട്രീയ പ്രവർത്തനം,રાજકીય પ્રવૃત્તિ
തിരഞ്ഞെടുപ്പ്,મતદાન
അശുദ്ധമാക്കല്,પ્રદૂષણ
രാഷ്ടീയമായ,રાજકીય
നീന്തല്കുളം,આયોજન
പോർട്ട്ഫോളിയോ,પારફોલિ
സ്ഥാനം,પદ
നിശ്ചിതമായ,હકારાત્મક
കുറ്റി,પદ
പോസ്റ്റ്-ഡേറ്റ് ചെയ്തു,મુદ્યા પછીનું
പോസ്റ്റ്-ഫാക്ടറോ അനുമതി,હકીકત પછીની મંજૂરી
ബിരുദധാരി,અનુગ્રાહી
മരണാനഹാസമായ,મરણોત્તર
പോസ്റ്റിംഗ്,પોસ્ટિંગ
പോസ്റ്റ്മോർട്ടം പരീക്ഷ,પોસ્ટ મોર્ટમ પરીક્ષા
മാറ്റിവെയ്ക്കുക,મોકૂફ રાખવું
പോസ്റ്റ്സ്ക്രിപ്റ്റ് (പി.എസ്.),પોસ્ટસ્ક્રિપ્ટ (પી.એસ.)
ശക്തി,શક્તિ
പവർ ഓഫ് അറ്റോർണി,મુખત્યારનામું
പ്രായോഗികമായ,વ્યવહારુ
പരിശീലിക്കുക,વ્યવહાર
പ്രീ-ഓഡിറ്റ് ചെയ്യുക,પૂર્વ -સદ
മുന്കരുതല്,સાવચેતી
കീഴ്വഴക്കം,પૂર્વવર્તી
കീസിസി,સંકલ્પ
കൃതമായ,વિશિષ્ટ
തടയുക,અટકાવવું
മുന്കൂറിയ,પૂર્વધારણા
മുന്ഗാമി,પુરોગામી
മേലധികാരമുള്ള,મુખ્ય
ആമുഖം,પૂર્વનિર્દી
മുന്ഗണനകൊടുക്കുക,પ્રાધાન્ય આપવું
മുന്വിധി,પૂર્વગ્રહ
പാഥമികമായ,પ્રારંભિક
അപകമായ,અકાળ
പീഠിക,હદ
പ്രീമിയം,પ્રીમિયમ
മുന്കൂര് നല്കുക,અનુપૃષ્ટ
പ്രീപെയ്ഡ് കാർഡ്,પૂર્વસંધલ કાર્ડ
മുൻകൂട്ടി ആസൂത്രണം ചെയ്തു,પૂર્વ-આયોજિત
മുൻകൂട്ട്,Prepતરવું
മുൻകൂട്ടി തിരഞ്ഞെടുത്ത ബിൽ,પુનરાવર્તિત બિલ
പതക്ഷമായ,પરમાધિકાર
നിര്ദേശിക്കുക,વર્ણવવું
നിർദ്ദേശിച്ചു,નિયત
നിർദ്ദേശിച്ച ഫോം,નિયત સ્વરૂપ
സമ്മാനിക്കല്,રજૂઆત
അദ്ധഘവൃക്ഷം,અધ્યક્ષરણ કરવું
അദ്ധക്ഷന്,રાષ્ટ્રપતિ
അച്ചടിശാല,પ્રેસ
പകർപ്പ് അമർത്തുക,અખબારી પ્રત
ഗാലറി അമർത്തുക,પત્રકાર ગેલેરી
അനുമാനിച്ചു,માનવામાં આવેલું
പ്രിസംപ്റ്റീവ് വേ,સંભાવી પગાર
പ്രകമ്പള്,ધારણા હોય તેવું
പറയുന്നത്,બહાનું
സാധീനിക്കുക,પ્રવર્તવું
തടയാൻ,અટકાવવું
തടസ്സം,નિવારણ
തടുക്കുന്ന,નિવારક
വിലയിൽ ഏറ്റക്കുറച്ചിലുകൾ (= വില ചലനങ്ങൾ),ભાવ વધઘટ (= ભાવની ગતિવિધિઓ)
വിലനിർണ്ണയം,કિંમત નિર્ધારણ
പ്രൈമ ഫെസി,પ્રથમ
പാഥമികമായി,મુખ્યત્વે
ആദത്തേതായ,પ્રાથમિક
പ്രാഥമിക രസീത്,મૂળ પાવતી
മുഖമായ,આચાર્યશ્રી
പ്രധാന കടക്കാരൻ,મુખ્ય દેવાદાર
പ്രിന്റർ,મુદ્રક
അച്ചടി,મુદ્રણ
മുൻ സൂചന,અગાઉનો સંકેત
മുൻഗണന ഗ്രേഡിംഗ്,અગ્રતા -ધોરણ
കാരാഗൃഹം,જેલ
തടവുകാരി,કેદી
ഏകാന്തവാസം,ગુપ્તતા
സ്വകാര്യവും രഹസ്യാത്മകവും,ખાનગી અને ગુપ્ત
പതേക ആനുകൂലം,વિશેષાધિકાર
പ്രിവിലേജ് കമ്മിറ്റി,વિશેષાધિકાર સમિતિ
സമ്മാനം,ઇનામ
സംഭാവത,સંભાવના
പതികൂലിക്കുക,પ્રોબેટ
പരീക്ഷണകാലഘട്ടം,અજમાયશ
വസ്തുസറി,અજમાયશ
പ്രൊബേഷണര്,અજમાયશ
അന്വേഷണം,તપાસ
നടപടിക്രമ നിയമങ്ങൾ,કાર્યપદ્ધતિવિષયક નિયમો
ഗതി,પદ્ધતિ
കാരം,કાર્યપ્રણાલી
പതേകനടപടികള്,પ્રક્રિયા
നടപടി,પ્રક્રિયા
പ്രദക്ഷിണം,શોભાયાત્રા
പഖാപിക്കുക,ઘોષણા કરવી
കര്ത്തുക,ઘોષણા
സംഭരണം,પ્રાપ્તિ
ഉത്പന്നം,ઉત્પાદન
നിര്മ്മാണം,ઉત્પાદન
തൊഴില്,વ્યવસાય
പ്രൊഫഷണൽ നേട്ടം,વ્યાવસાયિક સિદ્ધિ
പ്രാവീണ്യം സർട്ടിഫിക്കറ്റ്,નિપુણતા
പ്രൊഫൈൽ,રૂપરેખા
ലാഭം,નફો
കാരപരിപാടി,કાર્યક્રમ
പ്രോഗ്രാം ഷെഡ്യൂൾ,કાર્યક્રમનું અનુસૂચિ
പ്രോഗ്രാമിംഗ്,કાર્યક્રમ
പുരോഗതി,પ્રગતિ
മുന്നേറുന്ന,પ્રગતિશીલ
നിരോധിച്ചിരിക്കുന്നു,નિષિદ્ધ
നിരോധിച്ചിരിക്കുന്നു,નિષિદ્ધ વિસ્તાર
നിരോധനം,નિષેધ
നിരോധന ഓർഡർ,નિષેધાત્મક હુકમ
പദ്ധതി,પરિયોજના
ആസൂതണം,પ્રક્ષેપણ
തെളിഞ്ഞുനില്ക്കുന്ന,મુખ્ય
വാഗ്ദാനം,વચન
വാഗ്ദാന പത്രം,વચન નોંધ
കയറ്റം കൊടുക്കുക,પ્રચાર કરવો
പ്രോത്സാറർ,પ્રચારક
വര്ദ്ധിപ്പിക്കുക,બ promotionતી
പ്രോംപ്യം,કોતરવું
അംഗീകാരം ചെയ്യുക,જાહેર કરવું
ഉച്ചരിക്കുക,ઉચ્ચારવું
പ്രഖ്യാപനം,ઘોષણા
തെളിവ്,સાબિતી
അയച്ച തെളിവ്,રવાનગીનો પુરાવો
തെളിവ് വായന,સાબિતી વાચન
പ്രചരിപ്പിക്കുക,પ્રચાર કરવો
പ്രചരണം,પ્રસાર
ശരിയായ,યોગ્ય
സവിശേഷത,મિલકત
നിര്ദ്ദേശം,દરખાસ્ત
നിര്ദ്ദേശിക്കുക,દરખાસ્ત કરવી
പറഞ്ഞത്തുക,પ્રતિપાદન કરવું
ഉടമസ്ഥാവകാരി,માલિકીનું
ഉടമസ്ഥത,Propષધ
അനുയായി,ભાગે પડતું
അനു-റാറ്റ ക്വാട്ട,ભાગે પડતી ક્વોટા
ശീലം,ઉપાય
ഗുണദോഷങ്ങളും ബാക്കും,ગુણદોષ
വായ്പാ,બંધ કરવું
അനായഭാഗം,ફરિયાદ
കടന്നല്,ભાવિ
പ്രോട്ടംപോർ അപ്പോയിന്റ്മെന്റ്,કેદ -નિમણૂક
പ്രോട്ടോക്കോൾ,પ્રોટોકોલ
തെളിയിക്കുക,સાબિત કરવું
നൽകിയിട്ടുള്ള,પૂરું
പ്രൊവിഡന്റ് ഫണ്ട്,પ્રોવિડન્ટ ફંડ
വ്യവസ്ഥ,જોગવાઈ
താല്ക്കാലികമായ,કામચલાઉ
താൽക്കാലിക പട്ടിക,કામચલાઉ યાદી
തെളിവിക്കുന്ന,જોમ
ചേര്ച്ച,નિકટતા
പ്രോക്സി,પ્રોક્સી
പരസമായ,જાહેર
പ്രസിദ്ധീകരണം,પ્રકાશન
പൊതു ഡ്യൂട്ടി,જાહેર કામગીરી
പൊതുതാൽപര്യ വ്യവഹാരം,જાહેર હિતની દાવા
പസിദ്ധി,પ્રચાર
പസിദ്ധീകരിക്കുക,પ્રકાશિત કરવું
സമയനിഷ്ഠയുള്ള,નિયમિત
ശിക്ഷ,શિક્ષા
