Bengali,Gujarati
অন্তরায়ক,અંતરાયક
বাধা হ্যান্ডলার,વિક્ષેપ હેન્ડલર
বাধা কভার,વિક્ષેપ કવર
বাধা সংকেত,વિક્ષેપ સંકેત
বাধা ভেক্টর,વિક્ષેપ વેક્ટર
বাধা,વિક્ષેપ
ছেদ,આંતરછેદ
"1.ইন্টারনেট, 2.ইন্টারনেট","1.ઇન્ટરનેટ, 2.ઇન્ટ્રાનેટ"
অপরিবর্তনীয়,અપરિવર્તનશીલ
ইনভেন্টরি প্রধান ফাইল,ઇન્વેન્ટરી મુખ્ય ફાઇલ
বিপরীত মাল্টিপ্লেক্সার,વ્યસ્ત મલ્ટિપ્લેક્સર
বিপরীত স্ক্যানিং,વ્યસ્ત સ્કેનિંગ
বিপরীত ফাইল,રિવર્સ ફાઇલ
বিপরীত তালিকা ফাইল,વિપરીત સૂચિ ફાઇલ
বিপরীত পাতা টেবিল,વિપરીત પૃષ્ઠ કોષ્ટક
"1. বিনিময়কারী, 2. প্রতীক","1. ઇન્ટરચેન્જર, 2. પ્રતીક"
কার্য ব্যবস্থাপনা,કાર્ય વ્યવસ્થાપન
কর্মমুখী ভাষা,ક્રિયા લક્ષી ભાષા
কাজের অগ্রাধিকার,કાર્ય અગ્રતા
কাজের সময়সূচী,નોકરીનું સમયપત્રક
টাস্ক সিকোয়েন্সিং,કાર્ય ક્રમ
কাজের সময়সূচী,કાર્ય શેડ્યૂલ
সন্নিবেশ,ઉમેરવુ
জয়েন্ট ফটোগ্রাফি গ্রুপ (JPG),જોઈન્ટ ફોટોગ્રાફી ગ્રુપ (JPG)
পত্রিকা,મેગેઝિન
আনন্দ লাঠি,આનંદની લાકડી
"1.মূল্যায়ন, 2.সিদ্ধান্ত","1.આકારણી, 2.નિર્ણય"
লাফ,કૂદી
লাফের নির্দেশ,કૂદવાની સૂચના
জাম্পার,જમ્પર
"1. সঙ্গম, 2. সন্ধি, 3. যৌথ","1. સંગમ, 2. સંધિ, 3. સંયુક્ત"
আবর্জনা,કચરો
ন্যায্যতা,વાજબીપણું
কিলো বাইট,કિલો બાઈટ
কার্নফ মানচিত্র,Karnoff નકશો
কার্নফ ছবি,કાર્નોફ ચિત્ર
KB (কিলোগ্রাম বাইট),KB (કિલોગ્રામ બાઈટ)
"1. অষ্টী, 2. কার্নেল, 3. কর্নেল","1. અષ્ટી, 2. કર્નલ, 3. કર્નલ"
আট মোড,આઠ મોડ
acclimatization,અનુકૂલન
চাবি,કી
কীবোর্ড,કીબોર્ડ
"1.কী বাউন্স, 2.কী প্রত্যাখ্যান","1.કી બાઉન્સ, 2.કી રિજેક્ટ"
কী ক্লিক করুন,કી ક્લિક કરો
কী কম্প্রেশন,કી કમ્પ્રેશન
"1.কী ডিস্ক, 2.কী ডিস্ক","1.કી ડિસ્ક, 2.કી ડિસ્ક"
কী এনকোডিং,કી એન્કોડિંગ
প্রধান এলাকা,મુખ્ય વિસ્તાર
"1.কী ফাইল, 2.কী ফাইল","1.કી ફાઇલ, 2.કી ફાઇલ"
প্রধান কাঠামো,મુખ્ય માળખું
প্রকৃত ব্যবস্থাপনা,કી મેનેજમેન્ટ
কী প্যাড,કી પેડ
কী প্যাড,કી પેડ
মূল বাক্যাংশ,મુખ્ય શબ્દસમૂહ
কী পালস,કી પલ્સ
কী খোঁচা,કી પંચર
কী সাজানোর,કી પ્રકાર
"1.কী স্ট্রোক, 2.কী স্ট্রোক, 3.কী চাপ","1.કી સ્ટ્રોક, 2.કી સ્ટ્રોક, 3.કી પ્રેશર"
ঠিকানা স্থানান্তর কী,સરનામું ટ્રાન્સફર કી
"1. ডিস্ক কী, 2. ডিস্ক কী","1. ડિસ્ક કી, 2. ડિસ્ક કી"
ফ্লপি কী,ફ્લોપી કી
টেপ কী,ટેપ કી
নির্দেশক শব্দ,મુખ્ય શબ્દ
"1. লাথি, 2. থাম্প","1.લાત, 2.થમ્પ"
কুটির,ઝૂંપડી
কিলো বিট,કિલો બીટ
গিঁট,ગાંઠ
জ্ঞান ভিত্তিক তথ্য সেবা,જ્ઞાન આધારિત માહિતી સેવાઓ
জ্ঞান অনুসন্ধান,જ્ઞાનની શોધ
জ্ঞান অনুসন্ধান ডাটাবেস,જ્ઞાન શોધ ડેટાબેઝ
জ্ঞান প্রকৌশল,જ્ઞાન ઇજનેરી
জ্ঞান ব্যবস্থাপনা,જ્ઞાન વ્યવસ્થાપન
জ্ঞান কর্মী,જ્ઞાન કાર્યકર
ল্যান অ্যাডাপ্টার,લેન એડેપ્ટર
"1.LAN সার্ভার, 2.LAN সার্ভার","1.LAN સર્વર, 2.LAN સર્વર"
LAN কর্মক্ষেত্র,LAN કાર્યસ્થળ
অনুভূমিক ছবি,આડું ચિત્ર
"1.অনুভূমিক ছবি, 2.ল্যান্ডস্কেপ","1.આડી છબી, 2.લેન્ડસ્કેપ"
ভাষা,ભાષા
ভাষা প্রশিক্ষক,ભાષા પ્રશિક્ષક
ভাষা প্রসেসর,ભાષા પ્રોસેસર
"1.Language Transferr, 2.Language Translator","1.ભાષા ટ્રાન્સફર, 2.ભાષા અનુવાદક"
ল্যাপটপ,લેપટોપ
ব্যাপক ইন্টিগ্রেশন (LSI),વ્યાપક એકીકરણ (LSI)
গণ ইন্টিগ্রেশন (LSI),માસ ઇન્ટિગ્રેશન (LSI)
লেজার,લેસર
লেজার প্রিন্টার,લેસર પ્રિન્ટર
লাস্ট ইনপুট ফার্স্ট ইস্যু (LIFO),લાસ્ટ ઇનપુટ ફર્સ્ટ ઇશ્યુ (LIFO)
স্তর,સ્તર
"ব্লুপ্রিন্ট, বিন্যাস","બ્લુ પ્રિન્ટ, લેઆઉટ"
"1. পাতা, 2. পাতা, 3. চিঠি","1. પાંદડા, 2. પાંદડા, 3. પત્ર"
পাতার নোড,લીફ નોડ
পাতার দাগ,પાંદડાની જગ્યા
ইজারা,લીઝ
"1.লিজ চ্যানেল, 2.লিজ সিস্টেম","1.લીઝ ચેનલ, 2.લીઝ સિસ્ટમ"
"1. লাইন, 2. লেশ লাইন","1.લાઇન, 2.લીશ લાઇન"
ন্যূনতম অর্থপূর্ণ বিট shell.sb),ન્યૂનતમ અર્થપૂર્ણ બીટ shell.sb)
অন্তত উল্লেখযোগ্য স্কোর,ઓછામાં ઓછો નોંધપાત્ર સ્કોર
"1. ইনহেরিটেড সিস্টেম, 2. ইনহেরিটেন্স সিস্টেম","1. વારસાગત સિસ્ટમ, 2. વારસાગત સિસ્ટમ"
"1. লেমা, 2. উপপাদ্য","1. લેમા, 2. પ્રમેય"
চিঠির গুণমান (LQ),અક્ષરની ગુણવત્તા (LQ)
শব্দার্থে,શબ્દશઃ
অভিধান,લેક્સિકોલોજી
"1.আর্কাইভ,2.লাইব্রেরি","1.આર્કાઇવ, 2.લાઇબ્રેરી"
"1.লাইব্রেরি প্রোগ্রাম, 2.আর্কাইভ প্রোগ্রামিং","1.લાઇબ્રેરી પ્રોગ્રામ, 2.આર્કાઇવ પ્રોગ્રામિંગ"
লাইব্রেরি ডিরেক্টরি,પુસ્તકાલય નિર્દેશિકા
"1. লাইসেন্স চুক্তি, 2. লাইসেন্স চুক্তি","1. લાઇસન્સ એગ્રીમેન્ટ, 2. લાઇસન્સ એગ્રીમેન્ટ"
হালকা নির্গত ডায়োড (এলইডি),લાઇટ એમિટીંગ ડાયોડ્સ (LEDs)
হালকা বন্দুক,હળવી બંદૂક
হালকা কলম,હળવી પેન
রৈখিক অ্যাডাপ্টার,રેખીય એડેપ્ટર
লাইন সম্পাদনা,રેખા સંપાદન
"1.লাইন প্রিন্টার, 2.লাইন প্রিন্টার","1.લાઇન પ્રિન્ટર, 2.લાઇન પ્રિન્ટર"
"1.রৈখিক, 2.রৈখিক","1.રેખીય, 2.રેખીય"
লাইন প্রতি মিনিট (LPM),લાઇન્સ પ્રતિ મિનિટ (LPM)
"1. লিঙ্ক, লিঙ্ক, 2. চেইন, 3. বন্ধন","1. લિંક, લિંક, 2. સાંકળ, 3. બોન્ડ"
শৃঙ্খলিত তালিকা,સાંકળો યાદી
লিনাক্স,Linux
"1.লিকুইড ক্রিস্টাল ডিসপ্লে, 2.লিকুইড ক্রিস্টাল ডিসপ্লে (LCD)","1.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે, 2.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે (LCD)"
তালিকা প্রক্রিয়াকরণ,યાદી પ્રક્રિયા
"1.অক্ষর, 2.আক্ষরিক","1.અક્ષર, 2.શાબ્દિક"
"1. সক্রিয়, 2. জীবন্ত, 3. বৈদ্যুতিক, 4. চলন্ত","1. સક્રિય, 2. જીવંત, 3. ઇલેક્ટ્રિકલ, 4. મૂવિંગ"
লাইভ গিঁট,જીવંત ગાંઠ
"1.লোড, 2.লোড","1.લોડ, 2.લોડ"
"1.লোড মডিউল, 2.লোড মডিউল","1.લોડ મોડ્યુલ, 2.લોડ મોડ્યુલેટર"
"1.স্থানীয়, 2.স্থানীয়","1.સ્થાનિક, 2.સ્થાનિક"
স্থানীয় অ্যাক্সেস,સ્થાનિક ઍક્સેસ
লোকাল এরিয়া নেটওয়ার্ক (LAN),લોકલ એરિયા નેટવર્ક (LAN)
স্থানীয় স্বচ্ছতা,સ્થાનિક સ્પષ્ટતા
"1. স্থানীয় নেটওয়ার্ক, 2. স্থানীয় কেন্দ্র 3. স্থানীয় বিনিময়","1. સ્થાનિક નેટવર્ક, 2. સ્થાનિક કેન્દ્ર 3. સ્થાનિક વિનિમય"
স্থানীয় স্মৃতি,સ્થાનિક મેમરી
স্থানীয় মোড,સ્થાનિક મોડ
স্থানীয় পরিবর্তনশীল,સ્થાનિક ચલ
"লুপ, লক","લૂપ, તાળું"
লুপ ফাইল,લૂપ ફાઇલ
অধিবেশন শুরু,સત્રની શરૂઆત
মেয়াদ শেষ,મુદતનો અંત
রচনা,લેખન
যুক্তি বিশ্লেষক,તર્ક વિશ્લેષક
যুক্তি বোমা,તર્ક બોમ્બ
লজিক কার্ড,લોજિક કાર્ડ
লজিক চার্ট (ফ্লোচার্ট),લોજિક ચાર્ટ (ફ્લોચાર્ટ)
লজিক সার্কিট,લોજિક સર્કિટ
লজিক ডিজাইন,તર્ક ડિઝાઇન
লজিক ডায়াগ্রাম,લોજિક ડાયાગ્રામ
লজিক্যাল ফ্লোচার্ট,લોજિકલ ફ્લોચાર્ટ
লজিক ফাংশন,તર્ક કાર્ય
লজিক গেট,તર્ક દ્વાર
"1. লজিক প্রোগ্রামিং, 2. লজিক প্রোগ্রামিং","1. લોજિક પ્રોગ્રામિંગ, 2. લોજિક પ્રોગ્રામિંગ"
যুক্তি স্থানচ্যুতি,તર્ક વિસ્થાપન
যুক্তি অবস্থা,તર્કની સ્થિતિ
লজিক সুইচ,તર્ક સ્વીચ
লজিক ইউনিট,તર્ક એકમ
যৌক্তিক,તાર્કિક
যৌক্তিক সংযোগ,તાર્કિક જોડાણ
যৌক্তিক তথ্য কাঠামো,લોજિકલ ડેટા માળખું
লজিক্যাল ডায়াগ্রাম,લોજિકલ ડાયાગ્રામ
যৌক্তিক অভিব্যক্তি,તાર્કિક અભિવ્યક્તિ
লজিক্যাল ফ্লোচার্ট,લોજિકલ ફ્લોચાર્ટ
লজিক্যাল IF (যৌক্তিক যদি),લોજિકલ IF (લોજિકલ જો)
যুক্তিসঙ্গত অপারেশন,તર્કસંગત કામગીરી
যুক্তিবাদী অপারেটর,તર્કસંગત ઓપરેટર
যুক্তিসঙ্গত সংযোগ,તર્કસંગત જોડાણ
যৌক্তিক পরিকল্পনা,તાર્કિક યોજના
"1. যুক্তিবাদী চরিত্র, 2. যৌক্তিক চরিত্র","1. તર્કસંગત પાત્ર, 2. તાર્કિક પાત્ર"
যৌক্তিক প্যাটার্ন,લોજિકલ પેટર્ન
যৌক্তিক মান,તાર્કિક મૂલ્ય
যৌক্তিক পরিবর্তনশীল,લોજિકલ ચલ
অর্জিত ওভারভিউ,પ્રાપ્ત વિહંગાવલોકન
পূর্বরূপ সেট,પૂર્વાવલોકન સેટ
পর্যবেক্ষণ,અવલોકન
"1.লুপ, 2.লুপ","1.લૂપ, 2.લૂપ"
লুপ নিয়ন্ত্রণ,લૂપ નિયંત્રણ
লুপ ইনিশিয়ালাইজেশন,લૂપ આરંભ
লুপ বৈচিত্র,લૂપ વિવિધતા
"1.লুপ নেটওয়ার্ক, 2.লুপ নেটওয়ার্ক","1.લૂપ નેટવર્ક, 2.લૂપ નેટવર્ક"
লুপ ইনিশিয়ালাইজেশন,લૂપ આરંભ
লুপ-এন্ডিং,લૂપ-સમાપ્તિ
পাল্টা লুপ পরীক্ষা,કાઉન્ટર-લૂપ ટેસ્ટ
ঢিলেঢালাভাবে মিলিত,ઢીલી રીતે જોડાયેલી
ক্ষতিহীন কম্প্রেশন,લોસલેસ કમ્પ્રેશન
হ্যাসে কম্প্রেশন,હાસે કમ્પ્રેશન
কম বাইট,ઓછી બાઈટ
নিম্ন স্তরের ভাষা,નિમ્ન સ્તરની ભાષા
কম পাস ফিল্টার,નીચા પાસ ફિલ્ટર
"1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ","1.ઓછી કન્ડિશન્ડ, 2. નીચે બંધાયેલ"
"1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)","1.MAC પ્રોટોકોલ, 2.MAC એથિક્સ (મિડલ એક્સેસ કંટ્રોલ)"
"1. মেশিন, 2. মেশিন","1. મશીન, 2. મશીન"
মেশিন ঠিকানা,મશીન સરનામું
"1. মেশিন কোড, 2. মেশিন কোড","1. મશીન કોડ, 2. મશીન કોડ"
মেশিন চাকা,મશીન વ્હીલ
যান্ত্রিক ভাষা,યાંત્રિક ભાષા
যান্ত্রিক সফ্টওয়্যার,યાંત્રિક સોફ્ટવેર
ডিভাইস ত্রুটি,ઉપકરણ ભૂલ
মেশিন অলস সময়,મશીન નિષ્ક્રિય સમય
মেশিন ভাষা,મશીન ભાષા
ম্যানুয়াল,મેન્યુઅલ
মেশিন সেন্স,મશીન સેન્સ
"1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ","1.મશીન લેંગ્વેજ, 2.મશીન લેંગ્વેજ"
মেশিন লার্নিং,મશીન લર્નિંગ
মেশিন অপারেশন,મશીન કામગીરી
মেশিন ভাষা,મશીન ભાષા
মেশিন কর্মক্ষমতা,મશીન કામગીરી
মেশিন সিমুলেশন,મશીન સિમ્યુલેશન
মেশিন হাইজ্যাকিং সময়,મશીન હાઇજેક કરવાનો સમય
যন্ত্রানুবাদ,મશીન અનુવાદ
মেশিন শব্দ,મશીન શબ્દો
ম্যাক্রো নির্দেশ,મેક્રો સૂચના
ম্যাক্রো স্কেল,મેક્રો સ્કેલ
গণ সমাবেশ কর্মসূচি,માસ એસેમ્બલીંગ પ્રોગ્રામ
স্থূল কল,કુલ કૉલ
"1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড","1.મેક્રો કોડ, 2.મેક્રો કોડ"
ম্যাক্রো কমান্ড,મેક્રો આદેશ
ম্যাক্রো ঘোষণা,મેક્રો ઘોષણા
ম্যাক্রো সংজ্ঞা,મેક્રો વ્યાખ્યા
ম্যাক্রো ফ্লো চার্ট,મેક્રો ફ્લો ચાર્ટ
ম্যাক্রো জেনারেটর,મેક્રો જનરેટર
ম্যাক্রো নির্দেশ,મેક્રો સૂચના
স্থূল ভাষা,સ્થૂળ ભાષા
ম্যাক্রো লাইব্রেরি,મેક્રો લાઇબ્રેરી
ম্যাক্রো প্যারামিটার,મેક્રો પરિમાણ
ম্যাক্রো প্রক্রিয়াকরণ,મેક્રો પ્રોસેસિંગ
"1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর","1.મેક્રો પ્રોસેસર, 2. મેક્રોપ્રોસેસર"
ম্যাক্রো প্রোগ্রামিং,મેક્રો પ્રોગ્રામિંગ
স্থূল প্রোটোটাইপ,કુલ પ્રોટોટાઇપ
"1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং","1.મેક્રો એન્કોડિંગ, 2.મેક્રો કોડિંગ"
মেগাবাইট (MB),મેગાબાઈટ (MB)
জাদু প্রতীক,જાદુઈ પ્રતીક
জাদু সংখ্যা,જાદુઈ સંખ્યા
চৌম্বকীয় বুদ্বুদ মেমরি,ચુંબકીય બબલ મેમરી
চৌম্বক কার্ড,ચુંબકીય કાર્ડ
"1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল","1.મેગ્નેટિક સેલ, 2.મેગ્નેટિક સેલ"
চৌম্বকীয় প্রতীক,ચુંબકીય પ્રતીક
চৌম্বকীয় কোর স্টোরেজ,ચુંબકીય કોર સંગ્રહ
"1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক","1.મેગ્નેટિક ડિસ્ક, 2. ચુંબકીય ડિસ્ક"
চৌম্বকীয় ডিস্ক ঠিকানা,ચુંબકીય ડિસ્ક સરનામું
চৌম্বকীয় ডিস্ক মেমরি,ચુંબકીય ડિસ્ક મેમરી
চৌম্বক ড্রাম,ચુંબકીય ડ્રમ
"1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং","1.મેગ્નેટિક એન્કોડિંગ, 2.મેગ્નેટિક કોડિંગ, 3.મેગ્નેટિક કોડિંગ"
চৌম্বক শীর্ষ,ચુંબકીય ટોચ
চৌম্বক কালি,ચુંબકીય શાહી
ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR),મેગ્નેટિક ઇંક કેરેક્ટર રેકગ્નિશન (MICR)
চৌম্বক মাধ্যম,ચુંબકીય માધ્યમ
চৌম্বকীয় পড়া,ચુંબકીય વાંચન
চৌম্বকীয় রেকর্ডিং,ચુંબકીય રેકોર્ડિંગ
চৌম্বকীয় স্টোরেজ,ચુંબકીય સંગ્રહ
তরিৎ - চৌম্বকীয় ফিতা,ચુંબકીય પટ્ટી
চৌম্বকীয় টেপ,ચુંબકીય ટેપ
চৌম্বক টেপ কার্তুজ,ચુંબકીય ટેપ કારતૂસ
চৌম্বকীয় টেপ ড্রাইভ,ચુંબકીય ટેપ ડ્રાઇવ
চৌম্বক টেপ অগ্রদূত,ચુંબકીય ટેપ પુરોગામી
চৌম্বক টেপ গ্রন্থাগারিক,ચુંબકીય ટેપ ગ્રંથપાલ
চৌম্বকীয় টেপ অ্যাক্সেস,ચુંબકીય ટેપ ઍક્સેસ
চৌম্বকীয় টেপ ইউনিট,ચુંબકીય ટેપ એકમ
"1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম","1.મેગ્નેટિક થિન લેયર, 2.મેગ્નેટિક થિન ફિલ્મ"
চৌম্বক পথ,ચુંબકીય માર્ગ
চৌম্বক অপটিক্যাল স্টোরেজ,ચુંબકીય ઓપ્ટિકલ સંગ્રહ
"1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার","1.મેગ્નેટ પ્રિન્ટર, 2.મેગ્નેટ પ્રિન્ટર"
চৌম্বকীয় বিকৃতি,ચુંબકીય વિકૃતિ
চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট,ચુંબકીય રીતે વિકૃત ટેબ્લેટ
"1. মেইল বক্স, 2. মেইল বক্স","1. મેઈલ બોક્સ, 2. મેઈલ બોક્સ"
মেইল মার্জ,મેલ મર્જ
"1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট","1. મુખ્ય નિયંત્રણ એકમ, 2. મુખ્ય નિયંત્રણ એકમ"
প্রধান ফ্রেম,મુખ્ય ફ્રેમ
"1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম","1.મુખ્ય ફ્રેમ સિસ્ટમ, 2.મુખ્ય ફ્રેમ મિકેનિઝમ"
"1. প্রধান মেমরি, 2. প্রধান মেমরি","1. મુખ્ય મેમરી, 2. મુખ્ય મેમરી"
"1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম","1.મુખ્ય કાર્યક્રમ, 2.મુખ્ય કાર્યક્રમ"
প্রধান স্টোরেজ,મુખ્ય સંગ્રહ
"1. প্রধান সুইচ, 2. প্রধান সুইচ","1.મુખ્ય સ્વિચ, 2.મુખ્ય સ્વિચ"
"1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ","1. જાળવણી, 2. જાળવણી"
রক্ষণাবেক্ষণ প্যানেল,જાળવણી પેનલ
রক্ষণাবেক্ষণ সময়,જાળવણી સમય
বড় বৃত্ত,મોટું વર્તુળ
কী ডিভাইস,કી ઉપકરણ
প্রধান কী,મુખ્ય ચાવી
মূলমঞ্চ,મુખ્ય સ્ટેજ
প্রধান কাঠামো,મુખ્ય માળખું
প্রধান কাজ,મુખ્ય કાર્ય
সংখ্যাগরিষ্ঠ উপাদান,બહુમતી ઘટક
সংখ্যাগরিষ্ঠ গেট,બહુમતી દરવાજો
সংখ্যাগরিষ্ঠ অপারেশন,બહુમતી કામગીરી
প্রতিদান সময়কাল,વળતર સમયગાળો
ভুল অপারেশন রুটিন,ખોટી કામગીરી નિયમિત
ব্যবস্থাপনা উন্নয়ন,સંચાલન વિકાસ
ম্যানেজমেন্ট ইনফরমেশন সিস্টেম (MIS),મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS)
ব্যবস্থাপনা বিজ্ঞান,મેનેજમેન્ટ વિજ્ઞાન
ম্যানচেস্টার এনকোডিং,માન્ચેસ્ટર એન્કોડિંગ
গুণ,ગુણાકાર
আনুমানিক পরিবর্তনশীল,અંદાજિત ચલ
অনুমানমূলক সূচক,અનુમાનિત અનુક્રમણિકા
মানুষের মেশিন সিমুলেশন,માનવ મશીન સિમ્યુલેશન
ম্যানুয়াল ঠিকানা সুইচ,મેન્યુઅલ એડ્રેસ સ્વીચ
ম্যানুয়াল বিশ্লেষণ,મેન્યુઅલ વિશ્લેષણ
ম্যানুয়াল কল,મેન્યુઅલ કૉલ
ম্যানুয়াল এন্ট্রি,મેન્યુઅલ એન્ટ્રી
"1.ম্যানুয়াল সেন্টার, 2.ম্যানুয়াল সেন্টার","1.મેન્યુઅલ સેન્ટર, 2.મેન્યુઅલ સેન્ટર"
"1. ম্যানুয়াল ইনপুট, 2. ম্যানুয়াল ইনপুট","1. મેન્યુઅલ ઇનપુટ, 2. મેન્યુઅલ ઇનપુટ"
সংক্ষিপ্ত কাজ,મેન્યુઅલ કામગીરી
বহু থেকে বহু সম্পর্ক,ઘણા થી ઘણા સંબંધ
মাল্টি-ডিকোডার,મલ્ટી ડીકોડર
মানচিত্র পদ্ধতি,નકશા પદ્ધતિ
ম্যাপিং,મેપિંગ
মার্জিন,માર્જિન
প্রান্তিক ত্রুটি,સીમાંત ભૂલ
প্রান্তিক তদন্ত,સીમાંત પૂછપરછ
প্রান্তিক পরীক্ষা,સીમાંત કસોટી
প্রতীক সনাক্তকরণ,પ્રતીક શોધ
সাইন রিডিং,સાઇન રીડિંગ
প্রতীক স্ক্যানিং,પ્રતીક સ્કેનિંગ
সাইন সেন্স,સાઇન સેન્સ
চিহ্নিতকারী,માર્કર
চিহ্নিত করা,માર્કિંગ
মার্কার তরঙ্গ,માર્કર તરંગ
মার্কভ চেইন,માર્કોવ સાંકળ
মার্কভ উৎস,માર્કોવ સ્ત્રોત
মার্কআপ ভাষা,માર્કઅપ ભાષા
maser,મેસર
maser,મેસર
"1. মুখোশ, 2. পর্দা, 3. পর্দা","1.માસ્ક, 2. પડદો, 3. પડદો"
"1. কভার বিট, 2. কভার বিট, 3. মাস্ক ডবল ডিজিট","1. કવર બીટ, 2. કવર બીટ, 3. માસ્ક ડબલ અંકો"
মাস্ক প্রোগ্রামেবল ডিভাইস,માસ્ક પ્રોગ્રામેબલ ઉપકરણ
কভার রেজিস্টার,કવર રજીસ્ટર
"1. কভার রম, 2. কভার রম","1. કવર રોમ, 2. કવર રોમ"
আবরণ,આવરણ
বিশাল পরিসংখ্যান,વિશાળ આંકડા
"1. ভর মেমরি, 2. ভর মেমরি","1.માસ મેમરી, 2.માસ મેમરી"
ব্যাপকভাবে সমান্তরাল,મોટા પાયે સમાંતર
প্রধান,સરદાર
মাস্টার কার্ড,માસ્ટર કાર્ડ
"1.মাথা ঘড়ি, 2.কন্ট্রোলার ঘড়ি","1.હેડ વોચ, 2.કંટ્રોલ વોચ"
প্রধান কনসোল,મુખ્ય કન્સોલ
প্রধান তথ্য,પ્રાઇમ ડેટા
মাস্টার ডায়াগ্রাম,મુખ્ય રેખાકૃતિ
প্রধান নথি,માસ્ટર ફાઇલ
প্রধান গ্রুপ,મુખ્ય જૂથ
প্রধান চাবি,મુખ્ય કી
প্রধান লাইব্রেরি টেপ,મુખ્ય પુસ્તકાલય ટેપ
প্রাইম প্রসেসর,પ્રાઇમ પ્રોસેસર
ফ্ল্যাগশিপ প্রোগ্রাম,મુખ્ય કાર્યક્રમ
প্রধান কেন্দ্র,મુખ્ય કેન્દ્ર
"1.মাস্টার টেপ, 2.মাস্টার টেপ","1.માસ્ટર ટેપ, 2.માસ્ટર ટેપ"
"1.প্রিন্সিপাল টার্মিনাল, 2.প্রধান টার্মিনাল","1.પ્રિન્સિપલ ટર્મિનલ, 2.મુખ્ય ટર્મિનલ"
প্রধান অধস্তন ডিভাইস,મુખ્ય ગૌણ ઉપકરણ
প্রধান অধস্তন ব্যবস্থা,મુખ્ય ગૌણ સિસ્ટમ
"1. মিল, 2. মিল, 3. দেখা","1. મેચ, 2. મેચ, 3. મળો"
ম্যাচ,મેળ
গাণিতিক প্রোগ্রামিং,ગાણિતિક પ્રોગ્રામિંગ
গাণিতিক সিমুলেশন,ગાણિતિક સિમ્યુલેશન
"1.ম্যাট্রিক্স, 2.ম্যাট্রিক্স","1.મેટ્રિક્સ, 2.મેટ્રિક્સ"
"1.ম্যাট্রিক্স প্রিন্টার, 2.ম্যাট্রিক্স প্রিন্টার","1.મેટ્રિક્સ પ્રિન્ટર, 2.મેટ્રિક્સ પ્રિન્ટર"
ম্যাট্রিক্স সুইচ,મેટ્રિક્સ સ્વીચ
ম্যাট্রিক্স টেবিল,મેટ્રિક્સ ટેબલ
ম্যাক্সি কম্পিউটার,મેક્સી કમ્પ્યુટર
ম্যাক্সি কম্পিউটার,મેક્સી કમ્પ્યુટર
শীর্ষ উপাদান,ટોચનું તત્વ
যোগপ্যাড,યોગપદ
ম্যাক্সওয়েল ড্যামন,મેક્સવેલ ડેમન
"1.মান, 2.অর্থ","1.મીન, 2.મીન"
মানে পুনরুদ্ধারের সময়,અર્થ પુનઃપ્રાપ્તિ સમય
ব্যর্থতা মানে সময়,નિષ્ફળતાનો અર્થ સમય
ব্যর্থতার মধ্যবর্তী সময় (mt b f),નિષ્ફળતાનો મધ્ય સમય (m t b f)
ব্যর্থতার সময় মানে,નિષ્ફળતાનો સમય
মেরামতের গড় সময়,સમારકામ સરેરાશ સમય
সংশোধন গড় সময় (MTTR),કરેક્શન મીન ટાઇમ (MTTR)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),મધ્યમ સ્કેલ એકીકરણ (MSI)
মিডিয়াম ইন্টিগ্রেশন (MSI),મધ્યમ એકીકરણ (MSI)
মানে টার্ম স্টোরেজ ডিভাইস,અર્થ શબ્દ સંગ્રહ ઉપકરણ
প্রতি সেকেন্ডে মেগা বিটস (Mbps),મેગા બિટ્સ પ્રતિ સેકન્ડ (Mbps)
উপাদান বস্তু,ઘટક પદાર્થ
উপাদান রেকর্ড,ઘટક રેકોર્ડ
"1.স্মৃতি, 2.স্মৃতি","1.મેમરી, 2.મેમરી"
