Odiya,Gujarati
ନିମ୍ନ ଥ୍ରେସହୋଲ୍ଡ ତର୍କ |,નીચા થ્રેશોલ્ડ તર્ક
ଲୋ ଭୋଲଟେଜ୍ ଶକ୍ତି ଉତ୍ସ |,નીચા વોલ્ટેજ પાવર સ્ત્રોત
କମ୍ ପ୍ଲେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,ઓછી પ્લેબેક આવર્તન
କମ୍ ପ୍ଲେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,ઓછી પ્લેબેક આવર્તન
LP ସ୍ଲଟ୍ |,એલપી સ્લોટ
LP ରେକର୍ଡ |,એલપી રેકોર્ડ
LS ଭୋଲଟେଜ୍ ଅଫସେଟ୍ ସୁରକ୍ଷା |,એલએસ વોલ્ટેજ ઓફસેટ રક્ષણ
ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ଖେଳ |,ઓછામાં ઓછી અર્થપૂર્ણ રમત
ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |,ઓછામાં ઓછો નોંધપાત્ર સ્કોર
ବୃହତ ଏକୀକରଣ,વિશાળ એકીકરણ
କମ୍ ସମ୍ଭାବନା |,ઓછી સંભાવના
ଦେଖ |,જુઓ
ଲୁମେନ |,લ્યુમેન
lumen ଘଣ୍ଟା |,લ્યુમેન કલાક
ଉଜ୍ଜ୍ୱଳତା,તેજ
ଆଲୋକୀକରଣ ଚିହ୍ନ,રોશનીનું ચિહ્ન
ଅଗ୍ନି ପ୍ରବାହ,જ્યોત પ્રવાહ
ଲୁମାର-ବ୍ରୋଡାନ୍ ଫୋଟୋମିଟର |,લુમર-બ્રોધન ફોટોમીટર
ସ୍ଥାନୀୟ ଉପାଦାନ ମଡେଲ୍ |,સ્થાનિક ઘટક મોડેલ
ର Line ଖ୍ୟ ଭୋଲଟେଜ୍ ଭିନ୍ନକ୍ଷମ ଟ୍ରାନ୍ସଫର୍ମର |,લીનિયર વોલ્ટેજ વિભેદક ટ્રાન્સફોર્મર
ମେସିନ୍ ଚକ୍ର |,મશીન ચક્ર
ମେସିନ୍ ଭାଷା,મશીન ભાષા
ମାକିଟୋସ୍ କମ୍ପ୍ୟୁଟର |,મેકિટોશ કમ્પ્યુટર
ମ୍ୟାଜିକ୍ ଚା,જાદુઈ ચા
ଚୁମ୍ବକ,ચુંબક
ଚୁମ୍ବକୀୟ ଏମ୍ପ୍ଲିଫାୟର୍ |,ચુંબકીય એમ્પ્લીફાયર
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,ચુંબકીય બબલ મેમરી
ଚୁମ୍ବକୀୟ କୋର |,ચુંબકીય કોર
ଚୁମ୍ବକୀୟ ଯୋଡି |,ચુંબકીય જોડાણ
ଚୁମ୍ବକୀୟ ତଥ୍ୟ ସଂରକ୍ଷଣ,ચુંબકીય માહિતી સંગ્રહ
ଚୁମ୍ବକୀୟ ବିଘ୍ନ,ચુંબકીય વિચલન
ଚୁମ୍ବକୀୟ ଡିସ୍କ |,ચુંબકીય ડિસ્ક
ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର,ચુંબકીય ક્ષેત્ર
ଚୁମ୍ବକୀୟ ଫ୍ଲକ୍ସ,ચુંબકીય પ્રવાહ
ଚୁମ୍ବକୀୟ ଧ୍ୟାନ |,ચુંબકીય ફોકસ
ଚୁମ୍ବକୀୟ,ચુંબક સંશ્લેષણ
ଚୁମ୍ବକୀୟ ଶକ୍ତି ରେଖା |,ચુંબકીય બળ રેખા
ଚୁମ୍ବକୀୟ ସଂଗ୍ରହକାରୀ |,ચુંબકીય કલેક્ટર
ଚୁମ୍ବକୀୟ ପୋଲାରିଟି |,ચુંબકીય ધ્રુવીયતા
ଚୁମ୍ବକୀୟ ପୋଲାରିଟି |,ચુંબકીય ધ્રુવીયતા
ଚୁମ୍ବକୀୟ ପରିପୃଷ୍ଠା |,ચુંબકીય સંતૃપ્તિ
ଚୁମ୍ବକୀୟ shield ାଲ,ચુંબકીય કવચ
ଚୁମ୍ବକୀୟ ବିଘ୍ନ |,ચુંબકીય વિક્ષેપ
ଚୁମ୍ବକୀୟ ଟେପ୍ |,ચુંબકીય ટેપ
ଚୁମ୍ବକୀୟ,મેગ્નેટોમીટર
ଚୁମ୍ବକୀୟ ଚାଳନା ଶକ୍ତି (mmf),મેગ્નેટિક ડ્રાઇવિંગ ફોર્સ (mmf)
ଚୁମ୍ବକ,મેગ્નેટ્રોન
ବୃଦ୍ଧି,વિસ્તૃતીકરણ
ଭଲ୍ୟୁମ୍,વોલ્યુમ
ତୀବ୍ରତା ତୁଳନାକାରୀ,તીવ્રતા તુલનાત્મક
ପରିମାଣ କାର୍ଯ୍ୟ,જથ્થો કાર્ય
ବଡ଼ କମ୍ପ୍ୟୁଟର |,મોટું કમ્પ્યુટર
ମୁଖ୍ୟ ରେଖା ଷ୍ଟ୍ରିମ୍ |,મુખ્ય રેખા પ્રવાહ
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,બહુમતી વાહક
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,બહુમતી વાહક વર્તમાન
"ପମ୍ପ ସଂଯୋଜକ, ରେକମ୍ବିନାଣ୍ଟ |","પંપ કોઓર્ડિનેટર, રિકોમ્બિનન્ટ"
MAN (ମହାନଗର ନିଗମ ନେଟୱାର୍କ),MAN (મેટ્રોપોલિટન એરિયા નેટવર્ક)
ମାନଚେଷ୍ଟର କୋଡିଂ |,માન્ચેસ્ટર કોડિંગ
ମାନବ ଶବ୍ଦ |,માનવ અવાજ
mantissa,મન્ટિસા
ମ୍ୟାପିଂ,મેપિંગ
ମାର୍କୋନି ଆଣ୍ଟେନା |,માર્કોની એન્ટેના
ଚିହ୍ନ / ସମୟ ଅନୁପାତ |,સાઇન/સમય ગુણોત્તર
ଆବରଣ,આવરણ
ମାସ୍କ ପ୍ରୋଗ୍ରାମ୍ ରୋମ୍ |,માસ્ક પ્રોગ્રામ કરેલ રોમ
ଭଲ କାମ ବାଧା,સારા કામમાં વિક્ષેપ
କଭର୍ ରୋମ୍ |,કવર રોમ
"ଭଲ୍ୟୁମ୍, ମାସ","વોલ્યુમ, સમૂહ"
ମାଷ୍ଟର ଘଣ୍ଟା |,મુખ્ય ઘડિયાળ
ମାଷ୍ଟର ଓସିଲେଟର,મુખ્ય ઓસિલેટર
ମେଳ ଖାଉଥିବା ଫିଲ୍ଟର୍ |,મેળ ખાતું ફિલ્ટર
ମେଳ ହୋଇଥିବା ଭାର,મેળ ખાતો ભાર
ମେଳ ଖାଉଛି,મેચિંગ
ମ୍ୟାଟ୍ରିକ୍ସ ସମୀକରଣ |,મેટ્રિક્સ સમીકરણ
ହେଡ୍ ଆଣ୍ଟେନା ଟିଭି |,હેડ એન્ટેના ટીવી
ସର୍ବାଧିକ ଅଗ୍ରଗାମୀ |,મહત્તમ આગળ
ସର୍ବାଧିକ ଲାଭ,મહત્તમ લાભ
ସର୍ବାଧିକ ଶକ୍ତି ସ୍ଥାନାନ୍ତର ଥିଓରେମ୍ |,મહત્તમ પાવર ટ્રાન્સફર પ્રમેય
ସର୍ବାଧିକ ସ୍କୋର |,મહત્તમ સ્કોર
ସର୍ବାଧିକ ଓଲଟା ଭୋଲଟେଜ୍ |,મહત્તમ રિવર્સ વોલ્ટેજ
ସର୍ବାଧିକ ବ୍ୟବହାରଯୋଗ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି (MUF),મહત્તમ ઉપયોગ કરી શકાય તેવી આવર્તન (MUF)
maxterm,મહત્તમ
ମ୍ୟାକ୍ସୱେଲ ସମୀକରଣ |,મેક્સવેલ સમીકરણ
ମାଇକ୍ରୋ ଚ୍ୟାନେଲ୍ ଗଠନ |,માઇક્રો ચેનલ માળખું
M- ପ୍ରାପ୍ତ ଫିଲ୍ଟର୍ |,એમ-પ્રાપ્ત ફિલ્ટર
ଅର୍ଥ ମୁକ୍ତ ପଥ |,અર્થ મુક્ત માર્ગ
ହାରାହାରି ମୂଲ୍ୟ,સરેરાશ મૂલ્ય
ବର୍ଗର ଅର୍ଥ,ચોરસ સરેરાશ મૂલ્ય
ମାପ ଯନ୍ତ୍ର,માપન સાધન
ଯାନ୍ତ୍ରିକ ଫିଲ୍ଟର୍ |,યાંત્રિક ફિલ્ટર
ଡାକ୍ତରୀ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,તબીબી ઇલેક્ટ્રોનિક્સ
ମେଗା ଓହମ୍,મેગા ઓહ્મ
ମେଗାବାଇଟ୍ |,મેગાબાઈટ
ମେଗର୍,મેગર
ସ୍ମୃତି,સ્મારક
ସ୍ମୃତି ପ୍ରବେଶ ସମୟ |,મેમરી એક્સેસ સમય
ମେମୋରୀ ଆରେ,મેમરી એરે
ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |,મેમરી બફર રજિસ્ટર
ମେମୋରୀ ସେଲ୍,મેમરી સેલ
ମେମୋରୀ ସେଲ୍ &#39;ଚାରିପାଖରେ ଦ race ଡ଼&#39; |,મેમરી સેલ &#39;રેસ આસપાસ&#39; સ્ટેજ
ମେମୋରୀ ଚିପ୍,મેમરી ચિપ
ମାଇକ୍ରୋ ସର୍କିଟ |,માઇક્રો સર્કિટ
ସ୍ମୃତି ଚକ୍ର,મેમરી ચક્ર
ସ୍ମୃତି ଚକ୍ର,મેમરી ચક્ર
ସ୍ମୃତି ମାନଚିତ୍ର,મેમરી નકશો
ମେମୋରୀ ମ୍ୟାପ୍ ଇନପୁଟ୍ / ଆଉଟପୁଟ୍,મેમરી મેપ કરેલ ઇનપુટ/આઉટપુટ
ସ୍ମୃତି ପଠନ |,મેમરી વાંચન
ସ୍ମୃତି ଲେଖା,મેમરી લેખન
"ମେନୁ, କାଟାଲଗ୍ |","મેનુ, કેટલોગ"
ଅକ୍ଷୀୟ ବିମାନ |,અક્ષીય વિમાન
ନେଟ୍,નેટ
ଜାଲ୍ ବିଶ୍ଳେଷଣ |,જાળીદાર વિશ્લેષણ
ଜାଲ୍ ଷ୍ଟ୍ରିମ୍ |,જાળીદાર પ્રવાહ
ଜାଲ ସମୀକରଣ,જાળીદાર સમીકરણ
ଧାତୁ |,ધાતુ
ଧାତୁ ବାକ୍ସ,મેટલ બોક્સ
ଧାତୁ ଚଳଚ୍ଚିତ୍ର ପ୍ରତିରୋଧକ |,મેટલ ફિલ્મ રેઝિસ્ટર
ଧାତୁକରଣ,ધાતુકરણ
ମିଟର,મીટર
MFTD (ଏକାଧିକ ସ୍ୱର ଡାଏଲିଂ),MFTD (મલ્ટીપલ ટોન ડાયલિંગ)
ମୋ,મો
MIC (ମାଇକ୍ରୋୱେଭ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍),MIC (માઈક્રોવેવ ઈન્ટીગ્રેટેડ સર્કિટ)
ମିକା କ୍ୟାପେସିଟର୍ |,મીકા કેપેસિટર
MICR,MICR
ସୂକ୍ଷ୍ମ ଚିହ୍ନ,સૂક્ષ્મ નિશાનો
ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |,માઇક્રો કોમ્પ્યુટર
ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |,માઇક્રો કંટ્રોલર
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,માઇક્રો ઇલેક્ટ્રોનિક્સ
ମାଇକ୍ରୋଫାରାଡ୍ |,માઇક્રોફારાડ
ମାଇକ୍ରୋଫିସ୍ |,માઇક્રોફિશ
ମାଇକ୍ରୋ ନିର୍ଦ୍ଦେଶ,સૂક્ષ્મ સૂચના
ମାଇକ୍ରୋସ୍କୋପିକ୍ ଅପରେଟିଂ ସିଷ୍ଟମ୍ |,માઇક્રોસ્કોપિક ઓપરેટિંગ સિસ્ટમ
ସୂକ୍ଷ୍ମ ଯୁକ୍ତି,સૂક્ષ્મ તર્ક
ମାଇକ୍ରୋନ୍ |,માઇક્રોન
ମାଇକ୍ରୋଫୋନ୍ |,માઇક્રોફોન
ମାଇକ୍ରୋଟୋନିକ୍ ପ୍ରଭାବ |,માઇક્રોટોનિક અસર
"ମାଇକ୍ରୋପ୍ରୋସେସର୍, ମାଇକ୍ରୋପ୍ରୋସେସର୍ |","માઇક્રોપ્રોસેસર, માઇક્રોપ્રોસેસર"
ମାଇକ୍ରୋପ୍ରୋସେସର କୋଡ୍ |,માઇક્રોપ્રોસેસર કોડ
ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମ୍ |,માઇક્રો પ્રોગ્રામ
"ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ, ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |","માઇક્રો પ્રોગ્રામિંગ, માઇક્રો પ્રોગ્રામિંગ"
ମାଇକ୍ରୋ ସେକେଣ୍ଡ୍ |,માઇક્રો સેકન્ડ
ମାଇକ୍ରୋ ଷ୍ଟ୍ରିପ୍ ଆଣ୍ଟେନା |,માઇક્રો સ્ટ્રીપ એન્ટેના
ମାଇକ୍ରୋ ଷ୍ଟ୍ରିପ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |,માઇક્રો સ્ટ્રીપ ટ્રાન્સમિશન લાઇન
"ମାଇକ୍ରୋୱେଭ୍, ମାଇକ୍ରୋୱେଭ୍ |","માઇક્રોવેવ, માઇક્રોવેવ"
ମାଇକ୍ରୋୱେଭ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,માઇક્રોવેવ એમ્પ્લીફાયર
ମାଇକ୍ରୋୱେଭ୍ ଆଣ୍ଟେନା |,માઇક્રોવેવ એન્ટેના
ମାଇକ୍ରୋ ତରଙ୍ଗ ଲିଙ୍କ୍ |,માઇક્રો વેવ લિંક
ମାଇକ୍ରୋୱେଭ୍ ଟ୍ରାନ୍ସମିସନ୍ ୱିଣ୍ଡୋ |,માઇક્રોવેવ ટ્રાન્સમિશન વિન્ડો
ମାଇକ୍ରୋୱେଭ୍ ଟ୍ୟୁବ୍ |,માઇક્રોવેવ ટ્યુબ
ମଧ୍ୟମ ବ୍ୟାଣ୍ଡ ପରିସର |,મધ્ય બેન્ડ શ્રેણી
MIDI (ଯନ୍ତ୍ରପାତି ଡିଜିଟାଲ୍ ଇଣ୍ଟରଫେସ୍),MIDI (ઇન્સ્ટ્રુમેન્ટલ ડિજિટલ ઇન્ટરફેસ)
ମିଲର୍ ପ୍ରଭାବ କ୍ଷମତା |,મિલર ઇફેક્ટ કેપેસિટેન્સ
ମିଲର୍ ଇଣ୍ଟିଗ୍ରେଟର୍ |,મિલર ઇન્ટિગ્રેટર
ମିଲର୍ କଲ୍ ବେସ୍ |,મિલર કોલ બેઝ
ମିଲର୍ ଥିଓରେମ୍ |,મિલર પ્રમેય
ମିଲିମିଟର,મિલિમીટર
ମିଲି ଆମ୍ପେର୍ |,મિલી એમ્પીયર
ମିଲି ହେନେରୀ |,મિલી હેનરી
ମିଲମ୍ୟାନ୍ଙ୍କ ତତ୍ତ୍। |,મિલમેનનું પ્રમેય
କ୍ଷୁଦ୍ରତା,શોર્ટનિંગ
ସଂଖ୍ୟାଲଘୁ ବାହକ |,લઘુમતી વાહક
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,લઘુમતી વાહક પ્રવાહ
ମିନିଟର୍ମ୍ |,મિનિટર્મ
ବିତରଣ,બાદબાકી
M.P.S.,M.P.S.
ଭୁଲ ଭୁଲ,ખોટી ગોઠવણી
ଅବ୍ଲିସନ୍ |,વિસર્જન
ମିକ୍ସର୍,મિક્સર
MMU (ମେମୋରୀ ମ୍ୟାନେଜମେଣ୍ଟ ୟୁନିଟ୍),એમએમયુ (મેમરી મેનેજમેન્ટ યુનિટ)
ମେନେମୋନିକ୍ |,નેમોનિક
ଇଲେକ୍ଟ୍ରନ୍ ଗତିଶୀଳ |,ફરતા ઇલેક્ટ્રોન
ଗତିଶୀଳତା |,ગતિશીલતા
ମୋଡାଲ୍ ଡିଫ୍ଲେକ୍ସନ୍ |,મોડલ ડિફ્લેક્શન
ମୋଡ୍,મોડ
ମଡେଲ୍,મોડેલ
ମୋଡେମ୍,મોડેમ
ଅପରିବର୍ତ୍ତିତ ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେସନ୍ କୋଡିଂ |,અપરિવર્તિત આવર્તન મોડ્યુલેશન કોડિંગ
ମଡ୍ୟୁଲାର୍ ଡିଜାଇନ୍ |,મોડ્યુલર ડિઝાઇન
ମଡ୍ୟୁଲେଡ୍,મોડ્યુલેટેડ
ମଡ୍ୟୁଲେସନ୍,મોડ્યુલેશન
ମୋଡ୍ୟୁଲେସନ୍ ଗଭୀରତା |,મોડ્યુલેશન ઊંડાઈ
ମୋଡ୍ୟୁଲେସନ୍ ଇଣ୍ଡେକ୍ସ,મોડ્યુલેશન ઇન્ડેક્સ
ମୋଡ୍ୟୁଲେସନ୍ ପ୍ରତିଶତ,મોડ્યુલેશન ટકાવારી
ମଡ୍ୟୁଲ୍,મોડ્યુલ
ମଡ୍ୟୁଲସ୍ n ଗୁଣକ,મોડ્યુલસ n ગુણક
କାଲକୁଲେଟର ମଡ୍ୟୁଲସ୍,કેલ્ક્યુલેટર મોડ્યુલસ
ଅଣୁ,પરમાણુ
ପ୍ରେରଣା |,આવેગ
ମନିଟର,મોનીટર
ଏକଚାଟିଆ,મોનોક્રોમેટિક
ଏକଚାଟିଆ ପ୍ରଦର୍ଶନ |,મોનોક્રોમેટિક ડિસ્પ્લે
ମୋନୋଲିଥିକ୍ (ଆଇସି),મોનોલિથિક (IC)
ଏକକ ନାଡ |,એક પલ્સ
monostationary multivibrator,મોનોસ્ટેશનરી મલ્ટિવાઇબ્રેટર
ସମାନତା,એકરૂપતા
ମୋର୍ ନିୟମ |,મૂરનો કાયદો
ମୋର୍ସ୍ କୋଡ୍ |,મોર્સ કોડ
ମସଫେଟ୍ |,મોસ્ફેટ
ସବୁଠାରୁ ଅର୍ଥପୂର୍ଣ୍ଣ ଚରିତ୍ର |,સૌથી અર્થપૂર્ણ પાત્ર
ମଦର ବୋର୍ଡ |,મધર બોર્ડ
ମୋଟର |,મોટર
ମୋଟର କାର୍ଯ୍ୟ,મોટર ક્રિયા
ଅପରାଧ,આરોપણ
ମାଉସ୍,ઉંદર
ଚଳନଶୀଳ କୁଣ୍ଡଲି ଲାଉଡ ସ୍ପିକର |,જંગમ કોઇલ લાઉડસ્પીકર
ଚାଲୁଥିବା ମିଟର |,ચાલતું મીટર
Sampeg,સેમ્પેગ
MPU,એમપીયુ
MSD (ସର୍ବାଧିକ ସ୍କୋର),MSD (સૌથી વધુ સ્કોર)
MS ୱିଣ୍ଡୋଜ୍ |,એમએસ વિન્ડોઝ
M.T.B.F. (ପାର୍ଥକ୍ୟ ବିଫଳତା ମଧ୍ୟମ),M.T.B.F. (અંતર નિષ્ફળતા મધ્યક)
ବହୁମୁଖୀ କ୍ଲାଇଷ୍ଟ୍ରନ୍ |,મલ્ટીકોલમ ક્લીસ્ટ્રોન
ପଲିମର ସଂଯୋଜକ |,પોલિમર કનેક્ટર
ମଲ୍ଟିମିଡ଼ିଆ,મલ્ટીમીડિયા
ମଲ୍ଟିମିଟର,મલ્ટિમીટર
ଏକାଧିକ ଏମିଟର ଟ୍ରାନଜିଷ୍ଟର |,બહુવિધ ઉત્સર્જક ટ્રાન્ઝિસ્ટર
ବହୁମୁଖୀ,મલ્ટીટ્રેસિંગ
ଯୋଗ୍ୟତା,યોગ્યતા
ଗୁଣକ,ગુણક
ଏକାଧିକ ଉତ୍ସ,બહુવિધ સંસાધન
ଏକାଧିକ ପ୍ରୋଗ୍ରାମିଂ,મલ્ટિપ્રોગ્રામિંગ
ଏକାଧିକ ପରିସର,બહુવિધ શ્રેણી
ପଲିନୋମିଆଲ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,બહુપદી એમ્પ્લીફાયર
ବହୁମୁଖୀ,મલ્ટિફંક્શન
ମୂକ,ચૂપ
ପାରସ୍ପରିକ ଗୁଣ,પરસ્પર લાક્ષણિકતાઓ
ପାରସ୍ପରିକ କଣ୍ଡକ୍ଟିଭିଟି |,પરસ્પર વાહકતા
ପାରସ୍ପରିକ ଯୋଡି |,પરસ્પર જોડાણ
ପାରସ୍ପରିକ ପ୍ରେରଣା |,પરસ્પર પ્રેરણા
ପାରସ୍ପରିକତା,પારસ્પરિકતા
ମାଇଲର୍ PC ବୁଣନ୍ତୁ |,માયલર પીસી. વાવવું
N- ବିଷୟ |,એન-દ્રવ્ય
NAMPS,NAMPS
nand-nand ସର୍କିଟ |,નંદ-નંદ સર્કિટ
"ନାନୋ ଦ୍ୱିତୀୟ (- ରୁ,)","નેનો સેકન્ડ (- થી, )"
ନାପିଅର୍ ନିୟମ |,નેપિયરનો કાયદો
ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ |,સાંકડી બેન્ડ
ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ ଶବ୍ଦ |,સાંકડી બેન્ડ અવાજ
ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ ପାର୍କ ଶବ୍ଦ |,સાંકડી બેન્ડ પાર્ક અવાજ
ଦେଶୀ ଅନୁବାଦକ,મૂળ દુભાષિયા
ପ୍ରାକୃତିକ ଗଣନା,કુદરતી ગણતરી
ପ୍ରାକୃତିକ ଆବୃତ୍ତି |,કુદરતી આવર્તન
ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |,કુદરતી લઘુગણક
ନିକଟବର୍ତ୍ତୀ,નજીકનો કોલ
କମ୍ପନ ନିକଟରେ,ધ્રુજારીની નજીક
"ଛୁଞ୍ଚି ବେଗ, ଇନଭେଣ୍ଟୋରୀ ବେଗ |","નીડલ વેલોસીટી, ઈન્વેન્ટરી વેલોસીટી"
ନିଷେଧ |,પ્રતિબંધ
ନିଷେଧ ବିଜ୍ଞପ୍ତି |,પ્રતિબંધ સૂચના
ନିଷେଧ ପ୍ରତୀକ |,પ્રતિબંધ પ્રતીક
ନକାରାତ୍ମକ ଫାଟକ |,નકારાત્મક દરવાજો
ନକାରାତ୍ମକ ଶେଷ ଗେଟ୍ |,નકારાત્મક અંતિમ દ્વાર
ନକାରାତ୍ମକ ବନ୍ଧନ |,નકારાત્મક બંધન
ନକାରାତ୍ମକ କାଟିବା |,નકારાત્મક ઉતારવું
ନକାରାତ୍ମକ କୋର୍ |,નકારાત્મક કોર
ନେଗେଟିଭ୍ ଏମିଟର ଟ୍ରେଲିଂ |,નકારાત્મક ઉત્સર્જક પાછળ
ନକାରାତ୍ମକ ପୁନ rein ନିବେଶ |,નકારાત્મક પુનઃરોકાણ
ନକାରାତ୍ମକ ପୁନ rein ନିବେଶ ଏମ୍ପ୍ଲିଫାୟର୍ |,નકારાત્મક પુન: રોકાણ એમ્પ્લીફાયર
ନକାରାତ୍ମକ ଯୁକ୍ତି,નકારાત્મક દલીલ
ନକାରାତ୍ମକ କିମ୍ବା ଗେଟ୍ |,નકારાત્મક અથવા દરવાજો
ନକାରାତ୍ମକ ପୋଲାରିଟି |,નકારાત્મક ધ્રુવીયતા
ନକାରାତ୍ମକ ପ୍ରତିରୋଧ,નકારાત્મક પ્રતિકાર
ନକାରାତ୍ମକ ପ୍ରତିରୋଧ କ୍ଷେତ୍ର |,નકારાત્મક પ્રતિકાર ઝોન
ନକାରାତ୍ମକ ଯୋଗାଣ |,નકારાત્મક પુરવઠો
ନକାରାତ୍ମକ ତାପମାତ୍ରା,નકારાત્મક તાપમાન
ନକାରାତ୍ମକ ତାପମାତ୍ରା ଗୁଣବତ୍ତା |,નકારાત્મક તાપમાન ગુણાંક
ନକାରାତ୍ମକ ସଂକ୍ରମଣ,નકારાત્મક ટ્રાન્સમિશન
ନକାରାତ୍ମକ ଗଛ |,નકારાત્મક વૃક્ષ
ନକାରାତ୍ମକ ଟନେଲ୍ ଡାୟୋଡ୍ |,નકારાત્મક ટનલ ડાયોડ
ନକାରାତ୍ମକ ମିଥ୍ୟା |,નકારાત્મક ખોટા
ନକାରାତ୍ମକ ସତ୍ୟ |,નકારાત્મક સત્ય
ଅବହେଳିତ |,નગણ્ય
ନେମାଟିକ୍ ଫ୍ଲୁଇଡ୍ ସ୍ଫଟିକ୍ |,નેમેટિક પ્રવાહી સ્ફટિક
ନକାରାତ୍ମକ ମୋଡ୍ |,નકારાત્મક સ્થિતિ
ନିନ୍ ଲ୍ୟାମ୍ପ |,નિયોન દીવો
ନାପର୍,નેપર
ବସା ଶାଖା |,નેસ્ટેડ શાખા
ନଷ୍ଟ ହୋଇଥିବା କାର୍ଯ୍ୟ ଚିହ୍ନ |,નેસ્ટેડ વર્ક ચિહ્ન
ବସା ବାନ୍ଧିବା |,માળો
ସଂପୂର୍ଣ୍ଣ ଅପରିଷ୍କାର ଏକାଗ୍ରତା |,સંપૂર્ણ અશુદ્ધતા સાંદ્રતા
ନିଟ୍ ତାଲିକା |,ચોખ્ખી યાદી
"ନେଟୱର୍କ, ନେଟୱର୍କ","નેટવર્ક, નેટવર્ક"
ନେଟୱର୍କ ଡ୍ରାଇଭ,નેટવર્ક ડ્રાઇવ
ନେଟୱର୍କ ଅପରେଟର,નેટવર્ક ઓપરેટર
ନେଟୱର୍କ ମଡେଲ |,નેટવર્ક મોડેલ
ନେଟୱର୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ |,નેટવર્ક ઓપરેટિંગ સિસ્ટમ
ନେଟୱର୍କ ସର୍ଭର |,નેટવર્ક સર્વર
ନେଟୱର୍କ ଗଠନ,નેટવર્ક માળખું
ନେଟୱର୍କ ସିଦ୍ଧାନ୍ତ |,નેટવર્ક સિદ્ધાંત
ନେଟୱର୍କ ଟପୋଗ୍ରାଫି |,નેટવર્ક ટોપોલોજી
ମୁଡି |,મૂડી
ନିରପେକ୍ଷ ରେଖା |,તટસ્થ રેખા
ଉଦାସୀନ ଜୋନ୍ |,હતાશ ઝોન
ନିରପେକ୍ଷତା ସର୍କିଟ |,તટસ્થતા સર્કિટ
ନିରପେକ୍ଷତା |,તટસ્થીકરણ
ନ୍ୟୁଟ୍ରନ୍ |,ન્યુટ્રોન
ପରବର୍ତ୍ତୀ ପି Generation ଼ି CPU |,નેક્સ્ટ જનરેશન CPU
ନୂତନ ରେଖା ବର୍ଣ୍ଣ,નવી રેખા પાત્ર
ନ୍ୟୁଜିଲ୍ୟାଣ୍ଡ ଜୀବାଣୁ,ન્યુઝીલેન્ડ વાયરસ
ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ,આગળનો તબક્કો
ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ ସମୀକରଣ |,આગલા તબક્કાનું સમીકરણ
ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ ସାରଣୀ |,આગલા તબક્કાનું ટેબલ
ନିବଲ୍,ચપટી વગાડવું
ନିବଲ୍ ମେମୋରୀ ଚିପ୍ |,નિબલ મેમરી ચિપ
ନିବଲ୍ ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |,નિબલ મલ્ટિપ્લેક્સર
ନିକୋଲାସ୍ ଚାର୍ଟ |,નિકોલસ ચાર્ટ
ରାତିର ପ୍ରଭାବ,રાત્રિ અસર
ନଅ ପାଥ୍ ଟେପ୍ |,નવ પાથ ટેપ
