Marathi,English
इनकमिंग सिग्नल,Incoming signal
सूचक,Indicator
देशी,Indigenous
प्रेरणा,Inductance
प्रेरक-प्रतिक्रिया,Inductive-reactance
ज्वलनशील सामग्री,Inflammable material
इन्फॉर पॅच,Infor patch
माहिती,Information
माहिती आर्किटेक्चर,Information architecture
माहिती बिट,Information bit
माहिती अंक,Information digit
माहिती कियोस्क,Information kiosk
माहिती प्रक्रिया,Information process
माहिती तंत्रज्ञान,Information technology
इन्फोटेनमेंट,Infotainment
इन्फ्रारेड रेडिएशन,Infrared radiation
पायाभूत सुविधा,Infrastructure
अंतर्ग्रहण,Ingest
साहित्य,Ingredients
आरंभिक शब्द (आयडब्ल्यू),Initialization word (IW)
अंतर्गत कोड,Inner codes
नवीनता,Innovation
इनपुट,Input
इनपुट लाइन,Input line
इनपुट युनिट,Input unit
इनपुट व्होल्टेज,Input voltage
इनपुट-आउटपुट,Input-output
घाला,Insert
अंतर्भूत तोटा,Insertion loss
स्थापना,Installation
त्वरित व्होल्टेज,Instantaneous voltage
सूचना,Instruction
इन्सुलेट सामग्री,Insulating material
इन्सुलेशन,Insulation
इन्सुलेशन प्रतिकार,Insulation resistance
इन्सुलेटर,Insulator
एकात्मिक सर्किट,Integrated circuit
समाकलित नेटवर्क,Integrating network
इंटिग्रेटर,Integrator
बुद्धिमत्ता,Intelligence
तीव्रता,Intensity
बोलण्याची तीव्रता,Intensity of speech
इंटर चॅनेल हस्तक्षेप,Inter channel interference
इंटरलीव्ह,Interleave
परस्परसंवाद,Interaction
परस्परसंवादीता,Interactivity
इंटरकॉम,Intercom
इंटरकनेक्टिव्हिटी,Interconnectivity
इंटरफेस,Interface
इंटरफेस स्कॅनिंग,Interface scanning
हस्तक्षेप,Interference
हस्तक्षेप झोन,Interference zone
हस्तक्षेप चॅनेल,Interfering channel
हस्तक्षेप वारंवारता,Interfering frequency
हस्तक्षेप रेडिओ फ्रिक्वेन्सी सिग्नल,Interfering radio frequency signal
इंटरफ्रेम,Interframe
इंटरलीव्ह,Interleave
इंटरलीव्ह,Interleaved
अंतर्देशीय प्रवाह,Interleaved stream
इंटरलीव्हर,Interleaver
इंटरलीव्हिंग,Interleaving
इंटरलीव्हिंग,Interleaving
इंटरलीव्हिंग कालावधी,Interleaving period
इंटरलॉक सर्किट,Interlock circuit
इंटरलॉक स्विच,Interlock switch
इंटरलॉकिंग,Interlocking
दरम्यानचे अपयश,Intermediate failure
दरम्यानचे वारंवारता,Intermediate frequency
इंटरमीडिएट फ्रिक्वेन्सी ऑसीलेटर,Intermediate frequency oscillator
अधूनमधून,Intermittent
अधूनमधून चालू,Intermittent current
इंटरमोड्युलेशन,Intermodulation
इंटरमोड्युलेशन विकृती,Intermodulation distortion
इंटरमोड्युलेशन उत्सर्जन,Intermodulation emission
इंटरमोड्युलेशन चाचणी,Intermodulation test
इंटरनेट,Internet
इंटरनेट प्रसारण,Internet broadcasting
इंटरनेट चॅटिंग,Internet chatting
इंटरनेट प्रोटोकॉल स्टॅक,Internet protocol stack
इंटरनेट रेडिओ,Internet radio
इंटरनेट प्रवाह,Internet streaming
इंटरनेट व्हिडिओ,Internet video
इंटरऑपरेबिलिटी,Interoperability
इंटरपोलेशन,Interpolation
दुभाषे,Interpreter
व्यत्यय,Interrupt
व्यत्यय,Interruption
व्यत्यय आणणारा,Interruptor
मध्यांतर,Interval
इंट्राकोडिंग,Intracoding
इंट्राफ्रेम,Intraframe
इंट्रानेट,Intranet
इंट्रॅपिक्चर,Intrapicture
इंट्रावेब,Intraweb
आंतरिक सेमीकंडक्टर,Intrinsic semiconductor
व्यस्त करंट,Inverse current
व्यस्त स्थानिक ऑपरेट,Inverse spatial operate
उलटा,Inverted
इनव्हर्टेड एल ten न्टीना,Inverted L antenna
इनव्हर्टेड व्ही अँटेना,Inverted V antenna
इनव्हर्टर,Inverter
अनियमित,Irregular
असंबद्ध घटक,Irrelevant element
अलगाव नेटवर्क,Isolation network
पृथक,Isolator
जैमर,Jammer
जामिंग,Jamming
जर्गॉन फाइल,Jargon file
जावा स्क्रिप्ट,Java script
जिंगल,Jingle
जिटर,Jitter
जॉइनर,Joiner
संयुक्त,Joint
जोडलेले,Jointed
जम्पर,Jumper
कंन,Junk
निरुपयोगी पत्र,Junk mail
कर्नल,Kernel
की,Key
कीबोर्ड,Keyboard
कीर,Keyer
कीनोट,Keynote
किलोसायकल,Kilocycle
किलोवॉल्ट,Kilovolt
किलोवॅट,Kilowatt
किनेमॅटिक्स,Kinematics
गुडघा पॉईंट व्होल्टेज,Knee point voltage
नॉब,Knob
पायाभूत माहिती,Knowledge base
ज्ञान प्रतिनिधित्व,Knowledge representation
एल नेटवर्क,L network
एल विभाग फिल्टर,L section filter
अंतर आणि आघाडी,Lag and lead
चालू आहे,Lagging current
उर्जा घटक मागे पडत आहे,Lagging power factor
लॅमिनेटेड,Laminated
दिवा,Lamp
लॅपटॉप,Laptop
लेसर वारंवारता,Laser frequency
सुप्त त्रुटी,Latent error
सुप्त उष्णता,Latent heat
अक्षांश,Latitude
थर,Layer
लेआउट,Layout
लेआउट योजना,Layout plan
आघाडी,Lead
अग्रगण्य टप्पा,Leading phase
गळती पुरावा,Leak proof
गळती,Leakage
लीज्ड सर्किट,Leased circuit
लेन्स,Lens
स्तर निर्देशक,Level indicator
प्रकाश नियंत्रण,Light control
हलकी पेन,Light pen
लाइटनिंग एरेस्टर,Lightning arrester
लिमिटर,Limiter
एम्पलीफायर मर्यादित करणे,Limiting amplifier
ओळ तोटा,Line loss
लाइन आवाज,Line noise
दृष्टीक्षेप,Line of sight
लाइन फेज,Line phase
लाइन ट्रान्समिशन,Line transmission
लाइन अनलोड केलेली,Line unloaded
रेखीय क्वांटिझर,Linear quantiser
रेषात्मकता,Linearity
लाइन-कॉक्सियल,Line-coaxial
लाइन-इक्वलिझर,Line-equaliser
लाइन-फ्रिक्वेन्सी,Line-frequency
लाइन-इम्पेडन्स,Line-impedance
लाइन-क्वार्टर तरंगलांबी,Line-quarter wavelength
दुवा,Link
लिंकर,Linker
लिप-मायक्रोफोन,Lip-microphone
थेट प्रसारण,Live broadcast
थेट सर्किट,Live circuit
थेट कार्यक्रम,Live programme
लोड,Load
भार क्षमता,Load capacity
भार वाहून नेण्याची क्षमता,Load carrying capacity
लोड वैशिष्ट्य,Load characteristic
लोड प्रतिबाधा,Load impedance
भारित,Loaded
लोडर,Loader
लोड करीत आहे,Loading
लोडिंग कॉइल,Loading coil
लोड-चाचणी,Load-test
लोब,Lobe
लोब अँटेना,Lobe antenna
स्थानिक नेटवर्क,Local area network
स्थानिक बॅटरी,Local battery
स्थानिक ऑसीलेटर,Local oscillator
लॉग,Log
लॉग बुक,Log book
लॉग इन (लॉग ऑन),Log in (log on)
लॉग ऑफ (लॉग आउट),Log off (log out)
लॉग पत्रक,Log sheet
लॉगरिदम,Logarithm
लॉगरिथमिक एम्पलीफायर,Logarithmic amplifier
लॉगरिथमिक गुणोत्तर,Logarithmic ratio
लॉगरिथमिक प्रतिसाद,Logarithmic response
लॉगरिथमिक स्केल,Logarithmic scale
लॉगिंग,Logging
तर्कशास्त्र,Logic
लॉजिक गेट,Logic gate
तर्कशास्त्र ऑपरेशन,Logic operation
तार्किक,Logical
तार्किक फ्रेम,Logical frame
लोगो घालणारा,Logo inserter
रेखांश,Longitude
लूप,Loop
लूप अँटेना,Loop antenna
लूप गेन,Loop gain
लूप चाचणी,Loop test
सैल संपर्क,Loose contact
सैल कपलिंग,Loose coupling
लॉसलेस अँटेना,Lossless antenna
लॉसलेस कॉम्प्रेशन,Lossless compression
लॉसि कॉम्प्रेशन,Lossy compression
मोठा आवाज (आवाज),Loudness (sound)
लाऊडस्पीकर,Loudspeaker
कमी वारंवारता,Low frequency
निम्न स्तरीय भाषा,Low level language
कमी तोटा फीडर,Low loss feeder
कमी तोटा लवचिक कोएक्सियल केबल,Low loss flexible coaxial cable
कमी आवाज रिसीव्हर,Low noise receiver
कमी फिरणारी उपग्रह,Low orbitting satellite
लो पास फिल्टर,Low pass filter
कमी प्रतिक्रिया मिळवणे,Low reactance earthing
कमी प्रतिकार मार्ग,Low resistance path
Lug,Lug
ल्युमिनेन्स,Luminance
गठ्ठा,Lumped
मॅक्रो ब्लॉक,Macro block
मॅक्रो व्याख्या,Macro definition
मॅक्रो व्हिजन,Macro vision
जादू डोळा,Magic eye
चुंबक,Magnet
चुंबकीय क्षेत्र,Magnetic field
चुंबकीय प्रवाह,Magnetic flux
चुंबकीय खांब,Magnetic pole
चुंबकीय वादळ,Magnetic storm
चुंबकीय स्विच,Magnetic switch
चुंबकीय टेप,Magnetic tape
चुंबकत्व,Magnetism
मेल विलीनीकरण,Mail merge
पत्रव्यवहाराची यादी,Mailing list
मुख्य वाहक,Main carrier
देखभाल,Maintain
देखभाल,Maintenance
देखभाल कार्यसंघ,Maintenance team
बहुसंख्य वाहक,Majority carrier
संपर्क रिले बनवा,Make contact relay
मेक-अँड ब्रेक स्विच,Make-and-break switch
नर-कनेक्टर,Male-connector
माणसाने आवाज केला,Man made noise
व्यवस्थापन माहिती प्रणाली (एमआयएस),Management information system (MIS)
हाताळले,Manipulated
मॅन्युअल नियंत्रण,Manual control
व्यक्तिचलित पद्धत,Manual method
सुरक्षिततेची खबरदारी,Manual of safety precaution
व्यक्तिचलितपणे ऑपरेट केले,Manually operated
निर्माता,Manufacturer
मुखवटा,Mask
मस्की,Maskee
मास्कर,Masker
मास्किंग,Masking
मास्किंग वर्तन,Masking behaviour
ऑडिओचा मास्किंग प्रभाव,Masking effect of audio
मास्किंग थ्रेशोल्ड,Masking threshold
मास्किंग टोन,Masking tone
मास्ट,Mast
मास्ट रेडिएटर,Mast radiator
मास्टर कंट्रोल,Master control
मास्टर ऑसिलॅटरर,Master oscillatror
सामना-प्रतिबिंब,Match-impedance
मॅचिंग नेटवर्क,Matching network
मॅचिंग स्टब,Matching stub
मॅचिंग ट्रान्सफॉर्मर,Matching transformer
साहित्य-प्रक्रिया,Material-procurement
मॅट्रिक्स,Matrix
जास्तीत जास्त,Maximization
जास्तीत जास्त मागणी निर्देशक,Maximum demand indicator
जास्तीत जास्त उर्जा घनता,Maximum power density
जास्तीत जास्त संवेदनशीलता,Maximum sensitivity
जास्तीत जास्त तापमान,Maximum temperature
जास्तीत जास्त वापरण्यायोग्य वारंवारता,Maximum usable frequency
कमाल मूल्य,Maximum value
अयशस्वी होण्याचा अर्थ,Mean time to failure
म्हणजे मूल्य,Mean value
मोजलेले सिग्नल,Measured signal
मोजमाप,Measurement
डिव्हाइस मोजत आहे,Measuring device
मोजण्याचे उपकरणे,Measuring equipment
मोजण्याचे साधन,Measuring instrument
फील्ड सामर्थ्याचे मोजमाप,Measuring instrument of field strength
मोजपट्टी,Measuring tape
यंत्रणा,Mechanism
मीडिया सर्व्हर,Media server
मध्यम,Medium
मध्यम वारंवारता,Medium frequency
मध्यम वारंवारता लाट,Medium frequency wave
मध्यम लाट (मेगावॅट),Medium wave (MW)
मेगा-ओहम,Mega-ohm
मेगर,Megger
मेमरी,Memory
मार्गदर्शक,Mentoring
मेनू बार,Menu bar
बुध स्विच,Mercury switch
विलीनीकरण,Merging
संदेश,Message
मेटाडेटा,Metadata
मेटल-ऑक्साईड सेमीकंडक्टर डायोड,Metal-oxide semiconductor diode
मेटल-शीथ केबल,Metal-sheathed cable
मीटर,Meter
मीटरिंग पॅनेल,Metering panel
मीका,Mica
मीका-इन्सुलेशन,Mica-insulation
सूक्ष्म-,Micro-
सूक्ष्म घटक,Micro component
सूक्ष्म संगणक,Micro computer
मायक्रो-कंट्रोलर,Micro-controller
मायक्रो-इलेक्ट्रॉनिक्स,Micro-electronics
मायक्रोफोन,Microphone
मायक्रोफोनिक्स,Microphonics
मायक्रोप्रोसेसर,Microprocessor
मायक्रो-व्होल्ट (एमव्ही),Micro-volt (mV)
मायक्रोवेव्ह,Microwave
मायक्रोवेव्ह अँटेना,Microwave antenna
मायक्रोवेव्ह बीम,Microwave beam
मिड-बँड,Mid-band
स्थलांतर,Migration
स्थलांतर मार्ग,Migration path
सूक्ष्म,Miniature
लघुलेखित,Miniaturized
किमान,Minimum
किमान तापमान,Minimum temperature
किमान वापरण्यायोग्य फील्ड सामर्थ्य,Minimum usable field strength
अल्पसंख्याक वाहक,Minority carrier
गैरसमज,Miscue
मिसळा,Mix
मिश्रित ब्लँकिंग,Mixed blanking
मिश्रित समक्रमण,Mixed sync
मिक्सर,Mixer
मिक्सर ट्यूब,Mixer tube
मिसळणे,Mixing
मिक्सिंग सर्किट,Mixing circuit
मेमोनिक,Mnemonic
मेमोनोनिक्स,Mnemonics
मोबाईल,Mobile
मोबाइल मल्टीमीडिया अनुप्रयोग,Mobile multimedia application
मोबाइल टीव्ही,Mobile TV
मोड,Mode
अपयशाची पद्धत,Mode of failure
प्रसार मोड,Mode of propagation
मॉडेल,Model
मॉडेम,Modem
आधुनिक एफएम ट्रान्समीटर,Modern FM transmitter
आधुनिक ट्रेंड,Modern trends
कॉन्फिगरेशनचे मोड,Modes of configuration
सुधारित करा,Modify
मॉड्युलेटेड सतत लाट,Modulated continuous wave
मॉड्युलेटेड सिग्नल,Modulated signal
मॉड्युलेटेड वेव्हफॉर्म,Modulated waveform
मॉड्यूलेशन,Modulation
मॉड्यूलेशन मोठेपणा,Modulation amplitude
मॉड्युलेशन क्षमता,Modulation capability
मॉड्युलेशन वारंवारता,Modulation frequency
मॉड्युलेशन इंडेक्स,Modulation index
मॉड्यूलेशन रेषात्मकता,Modulation linearity
मॉड्युलेशन मीटर,Modulation meter
मॉड्युलेशन मॉनिटर,Modulation monitor
मॉड्युलेशन टक्केवारी,Modulation percentage
मॉड्युलेटर,Modulator
मॉड्यूल,Module
ओलावा,Moisture
चालना,Momentum
मॉनिटर,Monitor
देखरेख,Monitoring
देखरेख आणि विश्लेषण तंत्र,Monitoring and analysis techniques
देखरेख आणि नियंत्रण,Monitoring and control
देखरेख स्टेशन,Monitoring station
मोनोक्रोम,Monochrome
मोनोफोनिक ट्रान्समिशन,Monophonic transmission
मॉर्फ,Morph
मॉर्फिंग,Morphing
मॉर्फिझम,Morphism
मोज़ेक,Mosaic
मदरबोर्ड,Motherboard
मोशन भरपाई,Motion compensation
गती अंदाज,Motion estimation
मोशन वेक्टर,Motion vector
मोशन व्हिडिओ,Motion video
मोटर,Motor
मोटर ऑपरेटर,Motor operator
मोटर स्टार्टर,Motor starter
माउंट,Mount
माउस,Mouse
माउस इंटरफेस,Mouse interface
हालचाल,Movement
मल्टी चॅनेल विस्तार,Multi channel extension
मल्टीकास्टिंग,Multicasting
मल्टीचेनेल सिग्नल,Multichannel signals
मल्टीडायरेक्शनल मायक्रोफोन,Multidirectional microphone
बहुभाषिक भाष्य,Multilingual commentary
मल्टीमीडिया,Multimedia
मल्टीमीडिया कियोस्क,Multimedia kiosk
मल्टीमीटर,Multimeter
मल्टीपाथ,Multipath
मल्टीपाथ रिसेप्शन,Multipath reception
मल्टीफेस,Multiphase
एकाधिक,Multiple
एकाधिक प्रवेश प्रणाली,Multiple access system
मल्टीप्लेक्स,Multiplex
मल्टीप्लेक्सर,Multiplexer
मल्टीप्लेक्सिंग,Multiplexing
मल्टीस्टेज एम्पलीफायर,Multistage amplifier
मल्टीटास्किंग,Multitasking
मल्टीव्हिब्रेटर,Multivibrator
निःशब्द,Mute
परस्पर आवाहन,Mutual conductance
परस्पर प्रतिबाधा,Mutual impedance
परस्पर इंडक्टन्स,Mutual inductance
परस्पर हस्तक्षेप,Mutual interference
नॅनो-टेक्नॉलॉजी,Nano-technology
अरुंदबँड,Narrowband
अरुंदकास्टिंग,Narrowcasting
नैसर्गिक मसुदा,Natural draft
नेव्हिगेटर,Navigator
नकारात्मक,Negative
नकारात्मक पूर्वाग्रह,Negative bias
नकारात्मक शुल्क,Negative charge
नकारात्मक अभिप्राय,Negative feedback
नकारात्मक शिखर,Negative peak
नकारात्मक प्रतिकार,Negative resistance
निव्वळ फायदा,Net gain
निव्वळ तोटा,Net loss
नेटिक्वेट,Netiquette
नेटवर्क,Network
नेटवर्क विश्लेषक,Network analyzer
नेटवर्क फाइल सिस्टम,Network file system
नेटवर्क नियोजन,Network planning
नेटवर्क टर्मिनेशन,Network termination
नेटवर्किंग,Networking
तटस्थ,Neutral
तटस्थीकरण,Neutralising
न्यूज रूम ऑटोमेशन,News room automation
Nebe,Nibble
कोनाडा,Niche
लोड चाचणी नाही,No load test
नोड,Node
आवाज,Noise
आवाज आकृती,Noise figure
आवाज फिल्टर,Noise filter
आवाज मजला,Noise floor
आवाज गेट,Noise gate
आवाज प्रतिकारशक्ती,Noise immunity
आवाज किलर,Noise killer
आवाजाची पातळी,Noise level
आवाज शक्ती,Noise power
ध्वनी आकाराचे क्वांटिझर,Noise shaping quantizer
आवाज स्रोत,Noise source
आवाज दडपशाही सर्किट,Noise suppression circuit
आवाज सप्रेसर,Noise suppressor
आवाज तापमान,Noise temperature
आवाज तापमान,Noise temperature
आवाज त्रिकोण,Noise triangle
आवाज व्होल्टेज,Noise voltage
गोंगाट,Noiseless
गोंगाट नसलेले कोडिंग,Noiseless coding
गोंगाट करणारा रिसेप्शन,Noisy reception
नाममात्र वापरण्यायोग्य फील्ड सामर्थ्य,Nominal usable field strength
डायरेसिटोनल मायक्रोफोन,Non-direcitonal microphone
नॉन-इंडिक्वक्टिव्ह लोड,Non-inductive load
नॉन-इंडिक्टिव्ह प्रतिकार,Non-inductive resistance
नॉन-सिनोसॉइडल वेव्ह,Non-sinosoidal wave
नॉन-अस्थिर मेमरी,Non-volatile memory
किंवा गेट,NOR gate
सामान्य वेग,Normal speed
सामान्य पुरवठा,Normal supply
खाच,Notch
नॉच फिल्टर,Notch filter
संख्यात्मक,Numerical
संख्यात्मक नियंत्रित ऑसीलेटर,Numerically controlled oscillator
नट-बोल्ट,Nut-bolt
Nyquist-shannon प्रमेय,Nyquist-Shannon theorem
ऑब्जेक्ट-देणारं,Object-oriented
ऑक्टल,Octal
वारंवारतेचा अष्टक,Octave of frequency
ऑक्टेट,Octet
ऑफ-लाइन,Off-line
ऑफसेट,Offset
ओहम,Ohm
ओम मीटर,Ohm meter
तेल सर्किट ब्रेकर,Oil circuit breaker
तेलाची गाळणी,Oil filter
तेल बुडले,Oil immersed
तेल पातळी गेज,Oil level gauge
ओमनी-दिशात्मक ten न्टीना,Omni-directional antenna
ओमनी-दिशात्मक मायक्रोफोन,Omni-directional microphone
मागणीवर,On demand
ऑन-डिमांड स्ट्रीमिंग,On-demand streaming
ऑनलाईन (ऑनलाइन),On-line (online)
ऑनलाइन विश्लेषणात्मक प्रक्रिया,Online analytical processing
चालु बंद,On-off
ऑन-ऑफ कीिंग मॉड्यूलेशन,On-off keying modulation
ओपन सर्किट,Open circuit
मुक्त स्रोत,Open source
ओपन सिस्टम,Open system
ऑपरेटिंग वारंवारता,Operating frequency
ऑपरेटिंग सिस्टम,Operating system
ऑपरेशन,Operation
ऑपरेटर,Operator
ऑप्टिकल फायबर,Optical fibre
ऑप्टिकल वारंवारता,Optical frequency
ऑप्टिकल कपात,Optical reduction
ऑप्टिकल रेझोल्यूशन,Optical resolution
ऑप्टिकल ट्रॅक,Optical track
इष्टतम कार्य वारंवारता,Optimum working frequency
ऑप्टोकॉप्लर,Optocoupler
ऑप्टोइलेक्ट्रॉनिक्स,Optoelectronics
किंवा गेट,OR gate
कक्षा,Orbit
ऑसीलेटर,Oscillator
ऑसिलोग्राम,Oscillogram
ऑसिलोग्राफ,Oscillograph
ऑसिलोस्कोप,Oscilloscope
बाह्य इंटरलीव्हर,Outer interleaver
आउटगोइंग फीडर,Outgoing feeder
आउटपुट,Output
आउटपुट स्तर,Output level
आउटपुट मीटर,Output meter
आउटपुट ट्रान्सफॉर्मर,Output transformer
आउटपुट वाल्व,Output valve
आउटपुट वेव्हफॉर्म,Output waveform
बाहेरील प्रसारण (ओबी),Outside broadcast (OB)
ओव्हन,Oven
ओव्हर कपलिंग,Over coupling
ओव्हर मॉड्यूलेशन,Over modulation
ओव्हर व्होल्टेज,Over voltage
एकूणच लक्ष,Overall attenuation
एकूणच प्रसारण विश्वसनीयता,Overall broadcast reliability
एकूणच कार्यक्षमता,Overall efficiency
एकूणच रिसेप्शन विश्वसनीयता,Overall reception reliability
एकूणच प्रतिसाद,Overall response
एकूणच प्रणाली,Overall system
ओव्हरडबिंग,Overdubbing
ओव्हरहेड लाइन,Overhead line
ओव्हरहेड वायर,Overhead wire
ओव्हरलोड,Overload
ओव्हरलोड संरक्षण उपकरणे,Overload protection devices
ओव्हरलोड ट्रिप,Overload trip
ओव्हरस्पलिंग,Oversampling
पॅक,Packed
पॅकेट स्विचिंग,Packet switching
पॅकेटायझेशन,Packetization
पॅकेटाइज्ड,Packetized
पॅड,Pad
पेजिंग,Paging
पॅन स्क्रीन,Pan screen
पॅनेल,Panel
पॅनिंग,Panning
पॅनोरामा,Panorama
पॅराबोलिक मायक्रोफोन,Parabolic microphone
आमूलाग्र बदल,Paradigm shift
विरोधाभास,Paradox
समांतर बंदर,Parallel port
पॅरामीटर,Parameter
परजीवी तोटा,Parasitic loss
परजीवी दोलन,Parasitic oscillation
पॅरिटी बिट,Parity bit
पॅरिटी टेस्टिंग,Parity testing
पार्सेक,Parsec
आंशिक ठराव,Partial resolution
पासबँड,Passband
निष्क्रीय,Passive
निष्क्रिय नेटवर्क,Passive network
संकेतशब्द,Password
पॅच,Patch
पॅच कॉर्ड,Patch cord
पथ नुकसान,Path loss
नमुना,Pattern
पेलोड,Payload
पीक उंची,Peak altitude
पीक एनोड करंट,Peak anode current
पीक लिमिटर,Peak limiter
पीक लोड,Peak load
पीक मूल्य,Peak value
पीकिंग,Peaking
पीक-टू-पीक व्होल्टेज,Peak-to-peak voltage
पीअर-टू-पीअर,Peer-to-peer
समजात्मक मॉडेल,Perceptional model
समजूतदार मॉडेल,Perceptual model
कामगिरी,Performance
पेरिगी,Perigee
नियतकालिक चाचणी,Periodic test
परिघीय,Peripheral
परिघीय,Peripherals
पारगम्यता,Permeability
परवानगी,Permittivity
फॅंटम वीजपुरवठा,Phantom power supply
टप्पा,Phase
फेज बदल ओळ,Phase alteration line
फेज तुलनकर्ता,Phase comparator
टप्पा विलंब,Phase delay
फेज भेदभाव करणारा,Phase discriminator
फेज लॉक लूप फ्रिक्वेन्सी सिंथेसाइझर,Phase locked loop frequency synthesizer
फेज मॉड्यूलेशन,Phase modulation
फेज उलट,Phase reversal
फेज शिफ्ट की,Phase shift keying
कन्सोल मध्ये फोन,Phone in console
प्रोग्राममध्ये फोन,Phone in programme
शारीरिक थर,Physical layer
सचित्र,Pictorial
पायझोइलेक्ट्रिक,Piezoelectric
पायलट जनरेटर,Pilot generator
पायलट सिग्नल,Pilot signal
पायलट टोन,Pilot tone
पायरेसी,Piracy
खेळपट्टी,Pitch
पिक्सेल,Pixel
पिक्सेलायझेशन,Pixelization
वनस्पती,Plant
प्लाझ्मा,Plasma
प्लॅटफॉर्म,Platform
परत खेळा,Play back
परत एम्पलीफायर खेळा,Play back amplifier
मागे डोके खेळा,Play back head
प्लेलिस्ट,Playlist
बाहेर खेळा,Playout
प्लॉटर,Plotter
प्लग,Plug
वायवीय नियंत्रण प्रणाली,Pneumatic control system
ध्रुवीकरण,Polarisation
ध्रुवपणा,Polarity
बहुभुज,Polygon
बहुपदीय,Polynomial
पॉलीफेज फिल्टर बँक,Polyphase filter bank
पोर्च,Porch
सच्छिद्र शोषक,Porous absorber
बंदर,Port
सकारात्मक शिखर,Positive peak
पोस्ट सिंक्रोनाइझेशन,Post synchronisation
पोटेंटीमीटर,Potentiometer
शक्ती,Power
पॉवर एम्पलीफायर,Power amplifier
शक्ती संयोजन,Power combining
वीज वापर,Power consumption
उर्जा नियंत्रण,Power control
उर्जा घनता,Power density
वीज वितरण,Power distribution
शक्ती अपयश,Power failure
पॉवर गेन,Power gain
पॉवर इंडिकेटर,Power indicator
पॉवर इंटरफेस,Power interface
वीजपुरवठा,Power supply
वीजपुरवठा- योजनाबद्ध,Power supply- schematic
उर्जा कळ,Power switch
पॉवर ट्रान्सफॉर्मर,Power transformer
प्राधान्य प्रभाव,Precedence effect
भविष्यवाणी कोडिंग,Predictive coding
प्री-जोर,Pre-emphasis
प्री-मिक्स,Pre-mix
पूर्व-रेकॉर्ड केलेले,Pre-recorded
संरक्षण,Preservation
बटण दाबा,Press button
दबाव चाचणी,Pressure testing
प्राथमिक रंग,Primary colour
प्राथमिक कव्हरेज,Primary coverage
आदिम बहुपद,Primitive polynomial
मुद्रित सर्किट बोर्ड (पीसीबी),Printed circuit board (PCB)
प्रिंटर,Printer
प्रक्रिया,Procedure
प्रक्रिया,Process
प्रक्रिया,Processing
प्रोसेसर,Processor
प्रोफाइल,Profile
प्रोग्राम मल्टिप्लेक्सिंग,Program multiplexing
कार्यक्रम (कार्यक्रम),Programme (program)
प्रोग्रामर,Programmer
प्रकल्प व्यवस्थापन,Project management
प्रसार,Proliferation
प्रसार,Propagation
रेडिओ लहरींचा प्रसार,Propagation  of radio waves
प्रसार वक्र,Propagation curve
मालमत्ता,Property
प्रमाणित,Proportional
संरक्षण प्रमाण,Protection ratio
संरक्षणात्मक रिले,Protective relay
प्रोटोकॉल,Protocol
प्रोटोटाइप,Prototype
प्रॉक्सी सर्व्हर,Proxy server
सायकोएकॉस्टिक कोडर,Psychoacoustic coder
सायकोएकॉस्टिक मोड,Psychoacoustic mode
सायकोएकॉस्टिक मॉडेल,Psychoacoustic model
सायकोएकॉस्टिक इंद्रियगोचर,Psychoacoustic phenomenon
सायकोएकॉस्टिक्स,Psychoacoustics
सायकोमेट्रिक चार्ट,Psychometric chart
सार्वजनिक पत्ता एम्पलीफायर,Public address amplifier
सार्वजनिक प्रसारक,Public broadcaster
नाडी,Pulse
नाडी कोड मॉड्यूलेशन,Pulse code modulation
नाडी जनरेटर,Pulse generator
नाडी मॉड्यूलेशन,Pulse modulation
नाडी वाढीची वेळ,Pulse rise time
नाडी रुंदी,Pulse width
पंच कार्ड,Punched card
पंक्चरिंग,Puncturing
बटन दाब,Push button
पुल पॉवर पॉवर एम्पलीफायर पुल,Push pull power amplifier
चतुष्पाद,Quadraphonic
चतुष्पाद,Quadrature
गुणवत्ता,Quality
गुणवत्ता नियंत्रण,Quality control
गुणवत्ता घटक,Quality factor
प्रमाण,Quantity
परिमाण,Quantization
परिमाण त्रुटी,Quantization error
परिमाण,Quantizing
विस्मयकारक,Quenching
रेडिएटेड पॉवर,Radiated power
रेडिएशन,Radiation
रेडिएशन कार्यक्षमता,Radiation efficiency
रेडिओ,Radio
रेडिओ क्रियाकलाप धोके,Radio activity hazards
रेडिओ खगोलशास्त्र,Radio astronomy
रेडिओ वारंवारता,Radio frequency
रेडिओ फ्रिक्वेन्सी (आरएफ) ड्राइव्ह,Radio frequency (RF) drive
रेडिओ फ्रिक्वेन्सी (आरएफ) फीडर,Radio frequency (RF) feeder
रेडिओ फ्रिक्वेन्सी (आरएफ) ऑसीलेटर,Radio frequency (RF) oscillator
रेडिओ फ्रिक्वेन्सी (आरएफ) सिंथेसाइझर,Radio frequency (RF) synthesizer
रेडिओ हस्तक्षेप,Radio interference
रेडिओ स्थान,Radio location
रेडिओ नेटवर्किंग (आरएन) चॅनेल,Radio networking (RN) channel
रेडिओ प्रसार माध्यम,Radio propagation medium
रेडिओ रिसीव्हर,Radio receiver
रेडिओ नियम,Radio regulations
रेडिओ सिग्नल,Radio signal
रेडिओ स्पेक्ट्रम,Radio spectrum
रेडिओ ट्रॅकिंग,Radio tracking
रेडिओ ट्रान्समीटर,Radio transmitter
रेडिओ वेव्ह,Radio wave
त्रिज्या,Radius
रॅम्प,Ramp
यादृच्छिक,Random
