Bengali,Gujarati
একাধিক স্তর,બહુવિધ સ્તરો
একাধিক পরিমাপ,બહુવિધ માપન
একাধিক মড্যুলেশন,બહુવિધ મોડ્યુલેશન
মাল্টিনিউট্রন সন্নিবেশ,મલ્ટિન્યુટ્રોન નિવેશ
মাল্টিনিউক্লিয়েট তত্ত্ব,મલ્ટિન્યુક્લેટ થિયરી
মাল্টিটাস্কিং অপারেশন,મલ્ટીટાસ્કીંગ કામગીરી
একাধিক সংযোগকারী,બહુવિધ કપ્લર
একাধিক সংক্রমণ,બહુવિધ ચેપ
মাল্টিপাথ ইভেন্ট,મલ્ટિપાથ ઇવેન્ટ
একাধিক ঘুষি,બહુવિધ પંચિંગ
একাধিক শ্বাস বিতরণ,બહુવિધ શ્વાસ વિતરણ
একাধিক নির্ভুলতা,બહુવિધ ચોકસાઇ
একাধিক আদিম কোষ,બહુવિધ આદિમ કોષો
একাধিক প্রিজম,બહુવિધ પ્રિઝમ
একাধিক প্রোগ্রামিং,બહુવિધ પ્રોગ્રામિંગ
একাধিক ঘুষি,બહુવિધ પંચિંગ
মাল্টি রেঞ্জ পয়েন্টার,મલ્ટી રેન્જ પોઇન્ટર
একাধিক প্রতিক্রিয়া,બહુવિધ પ્રતિક્રિયા
একাধিক প্রতিফলন,બહુવિધ પ્રતિબિંબ
মাল্টি রেজোনেন্স সিস্টেম,મલ્ટિરેસોનન્સ સિસ્ટમ
একাধিক বিক্ষিপ্তকরণ,બહુવિધ છૂટાછવાયા
সিসমোমিটার বিম,સિસ્મોમીટર બીમ
একাধিক পয়েন্ট স্ক্যানিং,બહુવિધ બિંદુ સ્કેનિંગ
একাধিক তারকা,બહુવિધ સ્ટાર
মাল্টি-ফাংশন সুইচ,મલ્ટીફંક્શન સ્વીચ
মাল্টি টার্গেট সিস্টেম,મલ્ટી ટાર્ગેટ સિસ્ટમ
"একাধিক পরীক্ষা সেটআপ, একাধিক পরীক্ষার লগ","બહુવિધ પરીક્ષણ સેટઅપ, બહુવિધ પરીક્ષણ લોગ"
বহুমুখী জটিল,મલ્ટિવે સંકુલ
একাধিক আন্দোলন,બહુવિધ ચળવળ
মাল্টিপ্লেক্স ইকো,મલ્ટિપ્લેક્સ ઇકો
সুর করা অ্যান্টেনা,ટ્યુન કરેલ એન્ટેના
মাল্টি-টিউনড অ্যান্টেনা,મલ્ટિ-ટ્યુન એન્ટેના
"বহুপদ, একাধিক","બહુપદી, બહુવિધ"
বহুপদ ফাংশন,બહુપદી કાર્ય
পলিহেড্রাল সম্ভাবনা,પોલિહેડ્રલ સંભવિત
একাধিক স্পর্শ পদ্ধতি,બહુવિધ સ્પર્શ પદ્ધતિ
মাল্টিইলেক্ট্রোড প্রতিরোধ ক্ষমতা অথরিং,મલ્ટિઇલેક્ટ્રોડ રેઝિસ્ટિવિટી ઓથરિંગ
মাল্টি-স্টেজ বিম ট্রান্সমিশন,મલ્ટી-સ્ટેજ બીમ ટ્રાન્સમિશન
একাধিক,બહુવિધ
একাধিক কাঠামো,બહુવિધ માળખું
মাল্টিপ্লেক্স,મલ્ટીપ્લેક્સ
মাল্টিপ্লেক্স সরঞ্জাম,મલ્ટીપ્લેક્સ સાધનો
মাল্টিপ্লেক্স হলগ্রাফি,મલ્ટિપ્લેક્સ હોલોગ્રાફી
মাল্টিপ্লেক্সার,મલ્ટિપ્લેક્સર
মাল্টিপ্লেক্সিং,મલ્ટીપ્લેક્સીંગ
মাল্টিপ্লেক্স মেশিন,મલ્ટિપ્લેક્સ મશીન
গুণ,ગુણાકાર
গুণাঙ্ক,ગુણાંક
গুণনীয়ক,ગુણાકાર પરિબળ
গুণের সময়,ગુણાકાર સમય
গুণগত প্রভাব,ગુણાકાર અસર
একাধিক মিশ্রণ,બહુવિધ મિશ્રણ
ক্রমবর্ধমান বৃষ্টিপাত,વધતો વરસાદ
"গুণের দৈর্ঘ্য, গুণের দৈর্ঘ্য","ગુણાકાર લંબાઈ, ગુણાકાર લંબાઈ"
গুণক,ગુણક
বহুত্ব,બહુમતી
গুণক,ગુણક
মাল্টিপ্লায়ার এক্সিলারেটর সিস্টেম,ગુણક પ્રવેગક સિસ્ટમ
গুণক বিশ্লেষণ,ગુણક વિશ્લેષણ
গুণক ফ্যাক্টর,ગુણક પરિબળ
গুণক সমীকরণ,ગુણાકાર સમીકરણ
গুণক সূত্র,ગુણક સૂત્ર
"গুণক ফোটোনালি, গুণক ফোটোনালি","ગુણક ફોટોનલી, ગુણક ફોટોનલી"
গুণক মান,ગુણક મૂલ્ય
প্রচারমূলক প্রভাব,પ્રમોશનલ અસર
"গুণ করা, গুণ করা","ગુણાકાર, ગુણાકાર"
বহুসংযুক্ত সুপারকন্ডাক্টর,બહુસંબંધિત સુપરકન્ડક્ટર
বহু আয়নিত,બહુ ionized
"গুণ যন্ত্র, গুণ ছিদ্র","ગુણાકાર મશીન, ગુણાકાર વેધન"
পলিপোলার,પોલીપોલર
মাল্টিপোলার আর্মেচার,બહુધ્રુવીય આર્મચર
মাল্টিপোলার ফাইনার,બહુધ્રુવીય ફાઇનર
পলিপোল,પોલીપોલ
পলিপোল প্রসারণ,પોલીપોલ પ્રસરણ
পলিপোল ক্ষেত্র,પોલીપોલ ક્ષેત્ર
ডাইপোল মুহূর্ত,દ્વિધ્રુવ ક્ષણ
পলিপোল ক্রম,પોલીપોલ ક્રમ
বহুমুখী বিকিরণ,બહુધ્રુવીય કિરણોત્સર્ગ
পলিপোলার উপস্থাপনা,પોલીપોલર પ્રતિનિધિત્વ
বহুমুখী সংক্রমণ,બહુધ્રુવીય ચેપ
মাল্টিপ্রোগ্রামিং,મલ્ટિપ્રોગ્રામિંગ
মাল্টি-প্রোগ্রাম সুপারভাইজার,મલ્ટિ-પ્રોગ્રામ સુપરવાઇઝર
মাল্টি-ফেজ প্রপেলান্ট,મલ્ટી-ફેઝ પ્રોપેલન્ટ
বহুমুখী প্রতিফলন মিটার,બહુહેતુક રિફ્લેક્ટોમીટર
মাল্টিমিটার,મલ્ટિમીટર
বহু অনুরণিত লাইন,બહુવિધ રેઝોનન્ટ લાઇન
"বহুপদ, বহুপদ","બહુપદી, બહુપદી"
বহুপদী পরিবর্ধক,બહુપદી એમ્પ્લીફાયર
বহুপদী প্রক্রিয়া,બહુપદી પ્રક્રિયા
মাল্টি স্টেপ রোয়িং,મલ્ટી સ્ટેપ રોઇંગ
"মাল্টিস্টেজ রকেট, মাল্টিস্টেজ রকেট","મલ્ટિસ્ટેજ રોકેટ, મલ્ટિસ્ટેજ રોકેટ"
বহুপদী একঘেয়ে পরিবর্ধক,બહુપદી એકવિધ એમ્પ્લીફાયર
বহু-স্তরযুক্ত ফাইবার,બહુ-સ્તરવાળી ફાઇબર
মাল্টিপাথ রেকর্ডিং সিস্টেম,મલ્ટિપાથ રેકોર્ડિંગ સિસ્ટમ
মাল্টি ইউনিট অ্যান্টেনা,મલ્ટી યુનિટ એન્ટેના
নানাবিধ,મેનીફોલ્ડ
বহুগুণ,બહુવિધતા
মাল্টিভালভ পরিবর্ধক,મલ્ટિવાલ્વ એમ્પ્લીફાયર
মাল্টিভেক্টর,મલ્ટિવેક્ટર
মাল্টিভাইব্রেটর,મલ્ટિવાઇબ્રેટર
মাল্টিভাইব্রেটর অসিলেটর,મલ્ટિવાઇબ્રેટર ઓસિલેટર
মাল্টিভোল্টেজ গেজ,મલ્ટિવોલ્ટેજ ગેજ
মাল্টি অ্যান্টেনা,મલ્ટી એન્ટેના
"muon, mumeson","muon, mumeson"
মুনি চার্জ মুনি চার্জ,મુની ચાર્જ મુની ચાર્જ
মায়োনিয়াম,માયોનિયમ
মূসা অ্যান্টেনা,મોસેસ એન્ટેના
মুশ,મશ
বাঘা এলাকার পথ এলাকা,બાઘા વિસ્તાર પાથ વિસ્તાર
রাশিফল,જન્માક્ષર
মিশন ত্রুটি,મિશન ભૂલ
সঙ্গীত,સંગીત
বাদ্যযন্ত্র ফর্ম,સંગીત સ્વરૂપ
গানের কক্ষ,સંગીત ખંડ
স্বর গ্রাম,સ્વર ગ્રામ
"সঙ্গীত, বাদ্যযন্ত্র","સંગીત, સંગીત"
বাদ্যযন্ত্র ধ্বনিবিদ্যা,મ્યુઝિકલ એકોસ્ટિક્સ
বাদ্যযন্ত্র ধ্বনিবিদ্যা,મ્યુઝિકલ એકોસ્ટિક્સ
সঙ্গীতের ভান্ডার,સંગીત બોક્સ
ভয়েস ইকো,અવાજ પડઘો
গায়িকা জ্বালা,ગાયિકા જ્વાલા
"যন্ত্র, যন্ত্র, যন্ত্র","સાધન, સાધન, સાધન"
ভোকাল ব্যবধান,વોકલ અંતરાલ
অনুরণিত শব্দ,પડઘો પાડતો અવાજ
বাদ্যযন্ত্র স্কোর,સંગીતનો સ્કોર
বাদ্যযন্ত্রের সুর,સંગીતનો સ્વર
পরিবর্তনশীল পোলারিটি ঘূর্ণন,ચલ ધ્રુવીય પરિભ્રમણ
নীরবতা,મૌન
চুরি নিয়ন্ত্রণ,સ્ટીલ્થ નિયંત્રણ
নীরবতা সংবেদনশীলতা,મૌન સંવેદનશીલતા
নীরবতা সুইচ,મૌન સ્વીચ
চুরি সিস্টেম,સ્ટીલ્થ સિસ્ટમ
"পারস্পরিক, পারস্পরিক","પરસ્પર, પરસ્પર"
পারস্পরিক আজিমুথ,પરસ્પર અઝીમુથ
পারস্পরিক পরিবাহিতা,પરસ્પર વાહકતા
পারস্পরিক প্রতিবন্ধকতা,પરસ્પર અવરોધ
পারস্পরিক প্রেরণা,પરસ્પર પ્રેરણા
পারস্পরিক আনয়ন,પરસ્પર ઇન્ડક્શન
পারস্পরিক সম্ভাব্য শক্তি,પરસ્પર સંભવિત ઊર્જા
পারস্পরিক পারস্পরিক সম্পর্ক,પરસ્પર પારસ્પરિકતા
পারস্পরিক একচেটিয়া,પરસ્પર વિશિષ્ટ
পারস্পরিক একচেটিয়া ঘটনা,પરસ્પર વિશિષ્ટ ઘટનાઓ
পারস্পরিক প্রজেক্টাইল,પરસ્પર અસ્ત્રો
পারস্পরিক অ্যাক্সেসযোগ্য পথ,પરસ્પર સુલભ માર્ગ
পারস্পরিক একচেটিয়া পরিমাপ,પરસ્પર વિશિષ્ટ માપન
মুজিক,મુજિક
কর্ড হেড বেগ,કોર્ડ હેડ વેગ
mv টিউব,mv ટ્યુબ
মাইলার ক্যাপাসিটর,mylar કેપેસિટર
"মায়োপিয়া, মায়োপিয়া","મ્યોપિયા, મ્યોપિયા"
মিরিয়াফোন,મિરિયાફોન
এন ইলেকট্রন,એન ઇલેક્ટ્રોન
ধ্রুব মুহূর্ত সহগ,સતત ક્ષણ ગુણાંક
এন-শেল,એન-શેલ
n- ভর সমস্যা,n-સામૂહિક સમસ્યા
এন-ডিসপ্লে,એન-ડિસ્પ્લે
এনপিন ট্রানজিস্টর,એનપીન ટ્રાન્ઝિસ્ટર
এনপিন ট্রায়োড ট্রানজিস্টর,એનપીન ટ્રાયોડ ટ્રાંઝિસ્ટર
n- স্থানচ্যুতি,n-વિસ્થાપન
n- স্থানচ্যুতি নিয়ম,n-વિસ્થાપન નિયમ
n- প্রকার পরিবাহিতা,n-પ્રકારની વાહકતા
n-টাইপ সেমিকন্ডাক্টর,n-પ્રકાર સેમિકન્ડક્ટર
চালিত গ্রহ,સ્ટીયરેબલ ગ્રહ
"পেরেক, পেরেক","ખીલી, ખીલી"
পেরেক মাথা ব্যান্ড,નેઇલ હેડ બેન્ડ
এবং সম্পূরক,અને પૂરક
এবং পরিপূরক গেট,અને પૂરક દરવાજા
ন্যানো,નેનો
ন্যানোগ্রাম (একক),નેનોગ્રામ (એકમ)
ন্যানোমিটার,નેનોમીટર
ন্যানো-সেকেন্ড,નેનો-સેકન્ડ
সংকীর্ণ ব্যান্ড অক্ষ,સાંકડી બેન્ડ ધરી
সংকীর্ণ মরীচি শোষণ,સાંકડી બીમ શોષણ
"সংকুচিত নাক, সংকুচিত নাক","સંકુચિત નાક, સંકુચિત નસકોરું"
সংকীর্ণ বাধা,સાંકડો અવરોધ
সংকীর্ণ ফাঁক স্পার্ক চেম্বার,સાંકડી-ગેપ સ્પાર્ક ચેમ્બર
অনুনাসিক,અનુનાસિક
প্রাকৃতিক প্রাচুর্য,કુદરતી વિપુલતા
প্রাকৃতিক কার্যকলাপ,કુદરતી પ્રવૃત્તિ
প্রাকৃতিক অনুপ্রবেশ,કુદરતી ઘૂંસપેંઠ
প্রাকৃতিক অ্যান্টেনা ফ্রিকোয়েন্সি,કુદરતી એન્ટેના આવર્તન
প্রাকৃতিক পটভূমি বিকিরণ,કુદરતી પૃષ્ઠભૂમિ કિરણોત્સર્ગ
প্রাকৃতিক বিটা রে বর্ণালী,કુદરતી બીટા રે સ્પેક્ટ્રમ
প্রাকৃতিক সীমানা সীমাবদ্ধতা,કુદરતી સીમા પ્રતિબંધ
"প্রাকৃতিক প্রস্থ, প্রাকৃতিক প্রস্থ","કુદરતી પહોળાઈ, કુદરતી પહોળાઈ"
প্রাকৃতিক বায়ুচলাচল,કુદરતી વાયુમિશ્રણ
প্রাকৃতিক রঙ ক্যাপচার,કુદરતી રંગ કેપ્ચર
প্রাকৃতিক পরিচলন,કુદરતી સંવહન
প্রাকৃতিক প্রবাহ,કુદરતી પ્રવાહ
প্রাকৃতিক ফ্রিকোয়েন্সি প্রাকৃতিক ফ্রিকোয়েন্সি,કુદરતી આવર્તન કુદરતી આવર્તન
প্রাকৃতিক জ্বালানী,કુદરતી બળતણ
প্রাকৃতিক গামা বিকিরণের তীব্রতা,કુદરતી ગામા રેડિયેશનની તીવ્રતા
"প্রাকৃতিক গ্যাস, প্রাকৃতিক গ্যাস","કુદરતી ગેસ, કુદરતી ગેસ"
প্রাকৃতিক লাইন বিচ্ছিন্নতা,કુદરતી રેખા વિરામ
প্রাকৃতিক চুম্বক,કુદરતી ચુંબક
প্রাকৃতিক মেরুতা,કુદરતી ધ્રુવીયતા
"প্রাকৃতিক দোলন, প্রাকৃতিক দোলন","કુદરતી ઓસિલેશન, કુદરતી ઓસિલેશન"
প্রাকৃতিক সময়কাল,કુદરતી સમયગાળો
প্রাকৃতিক বিকিরণ,કુદરતી કિરણોત્સર્ગ
প্রাকৃতিক অনুরণন,કુદરતી પડઘો
প্রাকৃতিক পরিস্থিতি,કુદરતી સ્થિતિ
বিরামহীন সিস্টেম,સીમલેસ સિસ્ટમ
প্রাকৃতিক সহনশীলতার সীমা,કુદરતી સહનશીલતા મર્યાદા
প্রাকৃতিক সহনশীলতা পরিসীমা,કુદરતી સહનશીલતા શ્રેણી
প্রাকৃতিক ত্রিভুজ,કુદરતી ત્રિકોણ
প্রাকৃতিক মডেলিং,કુદરતી મોડેલિંગ
প্রাকৃতিক ইউরেনিয়াম চুল্লি,કુદરતી યુરેનિયમ રિએક્ટર
প্রাকৃতিক কম্পন প্রাকৃতিক কম্পন,કુદરતી કંપન કુદરતી કંપન
প্রাকৃতিক তরঙ্গদৈর্ঘ্য,કુદરતી તરંગલંબાઇ
সহজ অশ্রু,સરળ આંસુ
আলোর রূপ,પ્રકાશનું સ્વરૂપ
স্থানের রূপ,જગ્યાનું સ્વરૂપ
নাবিক চেইন (ফুট),નાવિક સાંકળ (ફૂટ)
নটিক্যাল মাইল,નોટિકલ માઇલ
"নাটল সন্ধ্যাপ্রকাশ, নাটল দ্বৈব","નાતાલ સંધ્યાપ્રકાશ, નતાલ દ્વાભા"
নেভাগ্লাইড,નેવાગ્લાઇડ
নেওয়ার,નેવાર
নাভারো,નવારો
সামনের দিক,આગળનું દૃશ્ય
"অপারেশন, নেভিগেশন","કામગીરી, નેવિગેશન"
স্টিয়ারিং সহকারী,સ્ટીયરિંગ મદદનીશ
কর্মক্ষম সংকট,ઓપરેશનલ કટોકટી
নেভিগেশন চিহ্ন,નેવિગેશન માર્ક
স্টিয়ারিং মাইক্রোফিল্ম প্রজেক্টর,સ્ટીયરિંગ માઇક્રોફિલ્મ પ્રોજેક્ટર
নেভিগেটর,નેવિગેટર
নিকলসন বোরিজম,નિકોલ્સન બોરિઝમ
প্রতিধ্বনি কাছাকাছি,ઇકો નજીક
অপ্রাসঙ্গিক সংকেতের কাছাকাছি,અપ્રસ્તુત સંકેતની નજીક
মাঠের কাছে,મેદાનની નજીક
ইনফ্রারেড কাছাকাছি,ઇન્ફ્રારેડની નજીક
অযোগ্যতা,અસમર્થતા
(চোখের) কাছাকাছি বিন্দু,(આંખની) નજીકના બિંદુ
উৎস বিন্দু,બિંદુ સ્ત્રોત
প্রায়ই অনুরণন,વારંવાર પડઘો
সংলগ্ন সেট,અડીને સેટ
অতিবেগুনী কাছাকাছি,અલ્ટ્રાવાયોલેટની નજીક
নিকটতম পন্থা,નજીકનો અભિગમ
নিকটতম প্রতিবেশী,નજીકનો પાડોશી
বৃত্তাকার কক্ষপথ,ગોળાકાર ભ્રમણકક્ષા
নিখুঁত স্ফটিক,સંપૂર્ણ સ્ફટિક
মাধ্যমিক বিভাগ,ગૌણ શ્રેણી
নীহারিকা,નિહારિકા
নীহারিকা বিতরণ,નિહારિકા વિતરણ
নীহারিকা অনুমান,નિહારિકા પૂર્વધારણા
নীহারিকা বিকিরণ,નેબ્યુલા રેડિયેશન
নীহারিকা বর্ণালী,નિહારિકા સ્પેક્ટ્રમ
নীহারিকা তত্ত্ব,નિહારિકા સિદ્ધાંત
নীহারিকা ঘূর্ণায়মান তারা,નિહારિકા ફરતો તારો
"সুই, তালিকা","સોય, યાદી"
"নিডেল বার, নিডেল বার","નીડલ બાર, નીડલ બાર"
তালিকা শব্দ,સૂચિ અવાજ
সূচক বিচ্যুতি,સૂચક વિચલન
সূচক ছায়াপথ,અનુક્રમણિકા તારાવિશ્વો
"পিন ভালভ, ইনভেন্টরি ভালভ","પિન વાલ્વ, ઇન્વેન્ટરી વાલ્વ"
নীল দেয়াল,વાદળી દિવાલ
নীল-নীতি,વાદળી-સિદ્ધાંત
"নেতিবাচক, নেতিবাচক, নেতিবাচক","નકારાત્મક, નકારાત્મક, નકારાત્મક"
নেতিবাচক শোষণ,નકારાત્મક શોષણ
নেতিবাচক অ্যান্টিপ্রোটন,નકારાત્મક એન્ટિપ્રોટોન
নেতিবাচক পরিবর্ধক,નકારાત્મક એમ્પ્લીફાયર
নেতিবাচক শাখা,નકારાત્મક શાખા
"ঋণ চার্জ, ঋণ চার্জ","લોન ચાર્જ, લોન ચાર્જ"
ঋণ চার্জ ক্যারিয়ার,દેવું ચાર્જ કેરિયર
"ক্রেডিট ইঙ্গিত, ঋণ চিরালিটি","ક્રેડિટ સંકેત, દેવું ચિરાલિટી"
ক্রেডিট সহগ,ક્રેડિટ ગુણાંક
ঋণ ভর্তুকি,લોન સબસિડી
নেতিবাচক ড্রাইভার,નકારાત્મક ડ્રાઈવર
নেতিবাচক সম্পর্ক,નકારાત્મક સહસંબંધ
ঋণ কাপলিং,દેવું જોડાણ
নেতিবাচক স্ফটিক,નકારાત્મક સ્ફટિક
ঋণ স্ফটিককরণ,દેવું સ્ફટિકીકરણ
ক্রেডিট বক্রতা,ક્રેડિટ વક્રતા
নেতিবাচক স্যাঁতসেঁতে,નકારાત્મક ભીનાશ
নেতিবাচক স্রাব,નકારાત્મક સ્રાવ
নেতিবাচক গতিশীল প্রতিরোধ,નકારાત્મક ગતિશીલ પ્રતિકાર
ঋণাত্মক বৈদ্যুতিক চার্জ ঋণাত্মক বৈদ্যুতিক চার্জ,નકારાત્મક ઇલેક્ટ્રિક ચાર્જ નકારાત્મક ઇલેક્ટ્રિક ચાર્જ
নেতিবাচক বিদ্যুৎ,નકારાત્મક વીજળી
বিয়োগ ইলেক্ট্রোড,માઈનસ ઇલેક્ટ્રોડ
বিয়োগ ইলেকট্রন,ઓછા ઇલેક્ટ્રોન
নেতিবাচক প্রসারণ,નકારાત્મક વિસ્તરણ
নেতিবাচক শক্তি,નકારાત્મક ઊર્જા
নেতিবাচক এন্ট্রি,નકારાત્મક પ્રવેશો
নেতিবাচক ত্রুটি,નકારાત્મક ભૂલ
"নেতিবাচক প্রমাণ, নেতিবাচক প্রমাণ, নেতিবাচক প্রমাণ","નકારાત્મક પુરાવા, નકારાત્મક પુરાવા, નકારાત્મક પુરાવા"
নেতিবাচক রিচার্জ,નકારાત્મક રિચાર્જ
ক্রেডিট এলাকা,ક્રેડિટ વિસ્તાર
নেতিবাচক মাধ্যাকর্ষণ,નકારાત્મક ગુરુત્વાકર્ષણ
ঋণ দীপ্তি,લોન ગ્લો
বিপরীত প্রতিফলন,વ્યસ્ત પ્રતિબિંબ
ঋণ প্রতিবন্ধকতা,દેવું અવરોધ
নেতিবাচক মিথস্ক্রিয়া,નકારાત્મક ક્રિયાપ્રતિક્રિયા
বিয়োগ আয়ন,માઈનસ આયન
"নেতিবাচক লেন্স, ঋণ লেন্স","નકારાત્મક લેન્સ, ડેટ લેન્સ"
নেতিবাচক লেন্স সিস্টেম,નકારાત્મક લેન્સ સિસ્ટમ
নেতিবাচক চৌম্বক বিকৃতি,નકારાત્મક ચુંબકીય વિકૃતિ
নেতিবাচক ভর,નકારાત્મક સમૂહ
নেতিবাচক ম্যাট্রিক্স,નકારાત્મક મેટ્રિક્સ
নেতিবাচক মডুলেশন নেতিবাচক মড্যুলেশন,નકારાત્મક મોડ્યુલેશન નકારાત્મક મોડ્યુલેશન
ঋণের পরিমাণ,લોનની રકમ
নেতিবাচক নোডুলার পয়েন্ট,નકારાત્મક નોડ્યુલર બિંદુ
ঋণ সংখ্যা,લોન નંબર
ঋণ শিখর মড্যুলেশন,ડેટ પીક મોડ્યુલેશન
নেতিবাচক ছবি মড্যুলেশন,નકારાત્મક ચિત્ર મોડ્યુલેશન
নেতিবাচক ছবি শিল্প,નકારાત્મક ચિત્ર કલા
ক্রেডিট ক্রেডিট,ક્રેડિટ ક્રેડિટ
নেতিবাচক প্লেট,નકારાત્મક પ્લેટ
নেগেটিভ প্লেট ওয়ালা,નકારાત્મક પ્લેટ વાલા
ঋণ মেরু,લોન પોલ
মূল ফ্লোর প্রতি,મુખ્ય માળ દીઠ
নেতিবাচক মূল পয়েন্ট,નકારાત્મક મુખ્ય બિંદુ
বিয়োগ প্রোটন,માઈનસ પ્રોટોન
নেতিবাচক প্রভাব বা চাপ,નકારાત્મક દબાણ
ঋণ,લોન
ঋণ প্রতিরোধের,દેવું પ્રતિકાર
(প্রতিরোধের) তাপের সহগ,(પ્રતિકારનો) ગરમીનો ગુણાંક
"ক্রেডিট প্রতিক্রিয়া, ক্রেডিট প্রতিক্রিয়া","ક્રેડિટ પ્રતિસાદ, ક્રેડિટ પ્રતિસાદ"
নেতিবাচক পরিণতি,નકારાત્મક પરિણામો
নেতিবাচক-সংশোধক,નકારાત્મક-સુધારક
নেতিবাচক ঘূর্ণন স্তর,નકારાત્મક રોટેશનલ સ્તર
ক্রেডিট দিক,ક્રેડિટ બાજુ
বিয়োগ তাপমাত্রা সহগ,માઈનસ તાપમાન ગુણાંક
ঋণ গরম করা,ડેટ હીટિંગ
নেতিবাচক তামসন প্রভাব,નકારાત્મક ટેમસન અસર
নেতিবাচক পারস্পরিক পরিবাহিতা অসিলেটর,નકારાત્મક પરસ્પર વાહકતા ઓસિલેટર
"লোন টার্মিনাল, সিরা","લોન ટર્મિનલ, સિરા"
ঋণাত্মক চার্জ কণা,નકારાત્મક ચાર્જ કણ
নিওডিয়ামিয়াম গ্লাস লেজার,નિયોડીમિયમ ગ્લાસ લેસર
নিওন-হিলিয়াম লেজার,નિયોન-હિલીયમ લેસર
ন্যান্সার্ট সেতু,nancert પુલ
নেন্সার্ট লুমিনেয়ার,nensert luminaire
নেট প্রবাহ,ચોખ્ખો પ્રવાહ
মোট লাভ,ચોખ્ખો નફો
নেট শীর্ষ,ચોખ્ખી ટોચ
নেট ভর প্রবাহ,ચોખ્ખો સમૂહ પ્રવાહ
"নেট মুহূর্ত, অবশিষ্ট মুহূর্ত","ચોખ્ખી ક્ષણ, શેષ ક્ષણ"
নেট পাওয়ার প্রবাহ,નેટ પાવર ફ્લો
নেট আউটপুট,નેટ આઉટપુટ
শোরগোল তাপমাত্রা পার্থক্য,ઘોંઘાટીયા તાપમાન તફાવત
জাল (বর্তনী),જાળીદાર (સર્કિટ)
জাল-সার্কিট ব্যাপ্তিযোগ্যতা,મેશ-સર્કિટ અભેદ્યતા
সার্কিট জাল এনালগ,સર્કિટ મેશ એનાલોગ
"মেশ অ্যানালাইজার, সার্কিট মেশ অ্যানালাইজার","મેશ વિશ્લેષક, સર્કિટ મેશ વિશ્લેષક"
সার্কিট জাল বিশ্লেষণ,સર્કિટ મેશ વિશ્લેષણ
ধ্রুবক জাল,સતત જાળીદાર
"জাল উপাদান, জাল উপাদান","જાળીદાર તત્વ, જાળીદાર તત્વ"
জাল-সার্কিট ফিল্টার,મેશ-સર્કિટ ફિલ્ટર
জাল-সার্কিট প্রবাহ,મેશ-સર્કિટ પ્રવાહ
জাল-সার্কিট ইনপুট প্রতিবন্ধকতা,મેશ-સર્કિટ ઇનપુટ અવબાધ
জাল-সার্কিট প্রধান রিলে,મેશ-સર્કિટ મુખ્ય રિલે
জাল-সার্কিট ফেজ রিলে,મેશ-સર્કિટ ફેઝ રિલે
সার্কিট জাল সংশ্লেষণ,સર્કિટ મેશ સંશ્લેષણ
জাল-সার্কিট স্থানান্তর ব্যাপ্তিযোগ্যতা,મેશ-સર્કિટ ટ્રાન્સફર અભેદ્યતા
নাইমন সূত্র,નૈમન સૂત્ર
নাইমান বিভাব,નૈમન વિભવ
নিউরিস্টার,ન્યુરિસ્ટર
মুডি,મૂડી
অ দ্রবীভূত পরমাণু,બિન-ઓગળનાર અણુ
নস্টালজিক,નોસ્ટાલ્જિક
নিরপেক্ষ মরীচি,તટસ્થ બીમ
নিরপেক্ষ বর্তমান মিথস্ক্রিয়া,તટસ્થ વર્તમાન ક્રિયાપ્રતિક્રિયા
অন্তর্নিহিত ত্রুটি,ગર્ભિત ભૂલ
নিরপেক্ষ ফিল্টার,તટસ્થ ફિલ્ટર
নিরপেক্ষ ফাইবার,તટસ્થ ફાઇબર
নিরপেক্ষ স্থল সংযোগ,તટસ્થ જમીન જોડાણ
"নস্টালজিক জগ, বিষণ্ণ বাঁশি","નોસ્ટાલ્જિક જોગ, ખિન્ન વાંસળી"
"নন-ডিডাক্টিবল মেসন, চার্জলেস মেসন","બિન-કપાતપાત્ર મેસન, ચાર્જલેસ મેસન"
নস্টালজিক ঝামেলা মোড,નોસ્ટાલ્જિક ડિસ્ટર્બન્સ મોડ
নিরপেক্ষ কণা,તટસ્થ કણ
নস্টালজিক রিলে,નોસ્ટાલ્જિક રિલે
নিরপেক্ষ রিগ্রেশন পথ,તટસ્થ રીગ્રેશન પાથ
নিরপেক্ষ তাপ,તટસ્થ ગરમી
নস্টালজিক তরঙ্গ,નોસ્ટાલ્જિક તરંગ
নিরপেক্ষ থ্রটল সার্কিট,તટસ્થ થ્રોટલ સર્કિટ
নিরপেক্ষ রাশিফল,તટસ્થ જન્માક્ષર
উদাসীনতা,ઉદાસીનતા
নিরপেক্ষ ট্রান্সফরমার,તટસ્થ ટ્રાન્સફોર્મર
নিউট্রিনো,ન્યુટ્રિનો
নিউট্রোডিন,ન્યુટ્રોડિન
নাইট্রোডাইন সার্কিট,nytrodyne સર્કિટ
নিউট্রোডাইন পদ্ধতি,ન્યુટ્રોડિન પદ્ધતિ
নিউট্রন,ન્યુટ્રોન
নিউট্রন শোষণ,ન્યુટ્રોન શોષણ
নিউট্রন অ্যাক্টিভেশন বিশ্লেষণ,ન્યુટ્રોન સક્રિયકરણ વિશ્લેષણ
"নিউট্রন এজ, ফার্মি এজ","ન્યુટ્રોન એજ, ફર્મી એજ"
নিউট্রন অ্যালবেডো,ન્યુટ્રોન આલ્બેડો
