Gujarati,English
"હાઇડ્રોડાયનેમિક, હાઇડ્રોડાયનેમિક",Hydrodynamic
"હાઇડ્રોડાયનેમિક્સ, હાઇડ્રોડાયનેમિક્સ, હાઇડ્રોડાયનેમિક્સ",hydrodynamics
હાઇડ્રોજન પદાર્થ,hydrogenous material
જળવિજ્ઞાન,Hydrology
પાણી બોર્ડ,Hydrosphere
હાઇડ્રોસ્ટેટિક,Hydrostatic
"હાઇડ્રોસ્ટેટિક્સ, હાઇડ્રોસ્ટેટિક્સ",Hydrostatics
"હાઇગ્રોમીટર, હાઇગ્રોમીટર",Hygrometer
હાઇગ્રોમેટ્રી,hygrometry
હાઇગ્રોમીટર,Hygroscope
હાઇગ્રોસ્કોપિક,Hygroscopic
અતિશય,Hyperbolic
ઉચ્ચ ચાર્જ હાયપર ચાર્જ,Hypercharge
ન્યૂનતમ,Hyperfine
લાંબી દૃષ્ટિ,hypermetropia
હાયપરરાની - ન્યુક્લિયસ,Hypernuclei
હાયપરન,hyperon
સુપરસોનિક,Hypersonic
સુપર આકાશ,hyper space
પૂર્વધારણા,hypothesis
"અનુમાનિત, અનુમાનિત",Hypothetical
ઉત્કલન બિંદુ,hypsometer
નિંદ્રા,Hysterisis
બરફ,Ice
બરફ-સ્ફટિક,ice crystel
આદર્શ,Ideal
આદર્શકૃત,idealized
"સમાન, સમાન, અભિન્ન",Identical
"ઓળખ, ઓળખ, ઓળખ, ઓળખ",identification
"આઇડેન્ટિફિકેશન બીકન, આઇડેન્ટિફિકેશન બીકન",identification beacon
"સમાન, સમાન, સર્વવ્યાપી, વ્યક્તિત્વ",Identity
કામ વગરનું,Idle
"નિષ્ક્રિય સમય, કાર્યક્રમ પરીક્ષા સમય",idle time
સળગાવવું,Ignite
સળગાવનાર,Ignitor
ઇગ્નીશન,ignition
સૂચનાની અવગણના,Ignore
પ્રકાશની ઘનતા,illuminance
રોશની કરનાર,illuminant
રોશની કરનાર,Illuminating
રોશની માપક,illumination photometer
રોશની કરનાર,Illuminator
પ્રતિબિંબ,image
"કાલ્પનિક, કાલ્પનિક, કાલ્પનિક",Imaginary
ડૂબી ગયેલી વસ્તુ,immersed body
નિમજ્જન,Immersion
અવબાધ ઘૂંસપેંઠ,immittance
"અસર, અસર, અસર, અથડામણ, રિબાઉન્ડ",Impact
અસર અસર,impact effect
અવબાધ,Impedance
આઘાતજનક,Impinging
લાગુ દબાણ,imposed pressure
"ગર્ભિત, જડિત",impregnated
આવેગ,impulse
અશુદ્ધ,Impure
બાહ્ય વાહકતા (બાહ્ય વાહકતા),impurity conductivity (=extrinsic conductivity)
અશ્રાવ્યતા,Inaudibility
અશ્રાવ્ય,Inaudible
અગ્નિથી પ્રકાશિત,Incandescence
અગ્નિથી પ્રકાશિત,incandescent
અવ્યવસ્થિત,Incoherent
આવનારી,incoming
અસંકોચનક્ષમતા,Incompressibility
વૃદ્ધિશીલ ઓસિલેશન,increasing oscillation
વધેલા ચુંબકત્વ,incremental permeability
મફત વિતરણ,independent distribution
"અનંત, અનિશ્ચિત, અનિશ્ચિત, 4 અનિશ્ચિત",Indeterminate
"જીવલેણ, નિર્દેશક, 3 અનુક્રમણિકા",Index
"પરોક્ષ, પરોક્ષ",indirect
પ્રેરિત,Induced
"આગમન, ઇન્ડક્શન, ઇન્ડક્શન",Induction
પ્રેરણાત્મક,inductive
પ્રેરક,inductor
જડતા,Inertial
અખૂટ સ્ત્રોત,inexhaustible source
"અનંત, અનંત",Infinite
"અનંત, અનંત",Infinities
"અનંત, અનંત",infinity
જ્વલનશીલતા,Inflammability
જ્વલનશીલ,Inflammable
પ્રવાહ,Inflow
પ્રવાહ,Influx
માહિતી,information
ખૂબ ઓછી આવર્તન,infralow-frequency
ઇન્ફ્રારેડ,Infra-red
અશ્રાવ્ય,Infrasonic
અવા શ્રાવીકી,Infrasonics
અસંગતતા,Inhomogeneity
અલગ,Inhomogeneous
પ્રારંભિક,initial
ઈન્જેક્શન,Injection
દાખલ કરો,Inlet
"આંતરિક, આંતરિક, આંતરિક, આંતરિક",Inner
"ઇનપુટ (n.), ઇનપુટ (v.)",Input
ઉદ્ધત,Insensitive
લિવેશન,Insertion
"તુચ્છ, તુચ્છ",insignificant
દેખરેખ,Inspection
"સ્થાપન, સ્થાપન, સ્થાપન",Installation
ક્ષણ,instant
સૂચના,instruction
મશીન,instrument
યાંત્રિક,Instrumental
"યાંત્રિકરણ, એસેમ્બલી",Instrumentation
"અવાહક, અવાહક",Insulated
ઇન્સ્યુલેટીંગ,Insulation
"અવાહક, અવાહક, અવાહક",insulator
"1 સંપૂર્ણ સંખ્યા, પૂર્ણાંક",Integer
અખંડિતતા,integrability
"અભિન્ન, પૂર્ણાંક",integral
એકીકરણ,Integration
"તીવ્ર, ગુસ્સે",Intense
તીવ્રતા,intensification
"ટ્રેક્શન, પ્રવેગક",intensifier
"તીવ્રતા, તીવ્રતા, તીવ્રતા",Intensity
તીવ્ર,Intensive
ક્રિયાપ્રતિક્રિયા,Interaction
આંતરપરમાણુ,interatomic
"વિનિમય, વ્યવહાર",Interchange
"પરસ્પર નિર્ભરતા, પરસ્પર નિર્ભરતા",Interdependency
પરસ્પર નિર્ભર,Interdependent
પરસ્પર પ્રસરણ,inter diffusion
ઈન્ટરફેસ પાનું,Interface
ક્રોસ ભરણ,interface connection (=feed __through)
ઇન્ટરફેસ કોણ,interfacial angle
"દખલ, દખલ, અવરોધ",interference
આંતરગાલેક્ટિક,Intergalactic
"આંતરિક, આંતરિક, આંતરિક (v.), આંતરિક, આંતરિક, આંતરિક (v.)",Interior
"ચેતોપાગમ, ચેતોપાગમ",Interlocking
"મધ્યવર્તી, ગૌણ, મધ્યમ, મધ્યક",Intermediate
આંતરમેટાલિક,Intermetallic
"તૂટક તૂટક, તૂટક તૂટક",intermittent
આંતરપરમાણુ,Intermolecular
આંતરિક,internal
આંતરરાષ્ટ્રીય,International
ઇન્ટર્સ્ટિશલ,interplanar
આંતરગ્રહીય,interplanetary
ઇન્ટરપોલેશન,Interpolation
અર્થપૂર્ણતા,Interpretability
"મતદાર, દુભાષિયા",interpreter
અવરોધક,interrupter
આંતરછેદ,intersecting
"આંતરછેદ, આંતરછેદ, આંતરછેદ",Intersection
અંતરાલ,interspace
ઇન્ટરસ્ટેલર,Interstellar
ઇન્ટર્સ્ટિશલ,Interstitial
"ગેપ, ગેપ",Interval
બંધ,Intimate
અંતે,Intra
આંતરપરમાણુ,Intra-atomic
"નાઝ (વારસા), અંતર (આંતરિક)",Intrinsic
ચોક્કસ,Invariant
"શોધ, શોધ",Invention
"વ્યસ્ત, વિપરીત, વિરુદ્ધ",Inverse
"વ્યુત્ક્રમ, વ્યુત્ક્રમ",Inversion
પ્રતિનિધિત્વ કરવા માટે,invert
"વ્યસ્ત, ઊલટું",Inverted
અંધ,inviscid
ટર્બિડ પ્રવાહી,inviscid fluid
અદ્રશ્યતા,Invisibility
અદ્રશ્ય,Invisible
આયન,Ion
આયનીય,Ionic
ionizable,Ionisable
"આયનીકરણ કરવું, આયનીકરણ કરવું",Ionise
"આયનોસ્ફિયર, આયનોસ્ફિયર",Ionosphere
આયનોસ્ફિયર,inospheric
આઇરિસ,iris (in waveguide)
ઇરેડિયેટેડ,Irradiated
ઇરેડિયેશન,Irradiation
અતાર્કિક,irrational
"ભરપાઈ ન થઈ શકે તેવું, બદલી ન શકાય તેવું, બદલી ન શકાય તેવું",irreducible
અનિયમિત,Irregular
ઉલટાવી શકાય તેવું,Irreversible
ફરતી,irrotational
"આઇસોટ્રોપિક, આઇસોટ્રોપિક વળાંક",isentropic
સાપન્ટ્રોપિકલી,Isentropically
"હું સંકેત, હું સંકેત",I signal
"આઇસોબાર્સ, આઇસોટોપ્સ",isobar
"આઇસોબેરિક, સંતુલિત, સંતુલિત",Isobaric
"આઇસોમેટ્રિક રેખા, આઇસોટોનિક રેખા",Isochore
iso-ionic,Isochoric
હોમોલોગસ,isochromatic
સિંક્રનસ રેખા,isochronic line
સિંક્રનસ ઝડપ,isochronous motion
આઇસોમેટ્રિક,Isoclinal
ઇક્વિપોટેન્શિયલ,Isoelectric
સમ-શક્તિયુક્ત,Isoenergetic
"સમબાજુ (વિ.), સમદ્વિબાજુ રેખા (સં.)",Isogonal
"અલગ પાડવું, (સં.), અલગ કરવું",Isolate
"અલગ, અલગ, એકલ",isolated
"અલગતા, અલગતા, અલગતા",Isolation
આઇસોમર,Isomeric
આઇસોમર,Isomerisation
આઇસોમેરિઝમ,Isomerism
"isometric, tritezole, cubic, isometric",Isometric
આઇસોમોર્ફિઝમ,Isomorphism
આઇસોમોર્ફિક,isomorphous
ઇસોથર્મ,Isotherm
ઇસોથર્મ,Isothermal
આઇસોટોપ્સ,Isotope
આઇસોટોપ્સ,isotopic
આઇસોટ્રોપિક,Isotropic
ગોળાકાર રેખા,isotropic line (=circular line)
આઇસોમોર્ફિઝમ,Isotropy
પુનરાવર્તન,Iteration
આંતરિક સેમિકન્ડક્ટર,1-type (=intrinsic semiconductor )
જામ ઇન્ટરફેરોમીટર,Jamin's interferometer
"આંચકો, રિબાઉન્ડ",Jerk
"જેટ, માથું",Jet
જેટ-રોકેટ પ્રોપલ્શન,jet and rocket propulsion
J-J કપલિંગ,j-j coupling
જોલી બેન્ટ,Jolly's balance
જુલ-ગરમી,Joule heat
જુલેમીટર,joule meter
જૌલ-થોમસન અસર,Joule-Thomson effect
જુલ,joule (unit)
"કોદાળી, કૂદકો, વાંસળી",Jump
સંધિ,junction
સંગમ સ્થળ,junction point
યોગ્ય ઉચ્ચારણ,just scale
"કેસનિધિ, નિકટતા",juxtaposition
"કેલિડોસ્કોપ, કેલિડોસ્કોપ",kaleidoscope
"કપ્પા મેસન્સ, કે-મેસન્સ",kappa meson (=k=meson)
કેથોડ,kathode (=Cathode)
ઘનાયન,kation (=cation)
કે-બેન્ડ,K-band
K-કેપ્ચર,K-capture (=K-electron capture)
k-રિસેપ્ટર,K-capturer
કેલ્વિન અંદાજ,Kelvin approximation
એકરૂપતાનું એકમ,kernel of homomorphism
કેર સેલ,kerr cell
"ચાવી, પડદો, ચાવી",Key
"કી બોર્ડ, પડદાની પટ્ટી",key board
પ્રારંભિક સ્વર,key note
કી પલ્સ,key pulse
મુખ્ય શબ્દ,key word
પ્રક્ષેપણ,Kick
પ્રતિકાર,kick back
કિલો ગ્રામ,Kilo
કિલોજુલ,kilojoule (KJ)
કિલોપારસેક,kiloparsec
કિલોટન બોમ્બ,kiloton bomb
ગતિશીલ,Kinematical
કેવળ ગતિશીલ,Kinematically
"ગતિશીલ, ગતિશીલ",Kinetic
ગતિશીલ રીતે,Kinetically
અસ્થિભંગ,Kink
ક્લીસ્ટ્રોન,klystron
તીક્ષ્ણ ધાર,knife edge
ક્રુસ્કલ સરહદ,Kruskal limit
થર્મોજેનિક,Kryogenic
લેબલ,Label
"ચિહ્નિત, અંકિત, લેબલ થયેલ",Labelled
પ્રયોગશાળા,Laboratory
સીડી,Ladar
ઘડિયાળની વિરુદ્ધ દિશામાં,Laevorotation
"ઘડિયાળની વિરુદ્ધ દિશામાં, ડાબી ધ્રુવીયતા",laevorotatory
આગળ અને પાછળ,lag and lead
Lagrange પ્રસારણ,Lagrange's expansion
લેગ્રેન્જિયનિઝમ,Laggrangian
ઘેટાંની રચના,Lamb shift
પાટિયું બોર્ડ,Lamina
ડોર્સલ પ્લેટ,lamina dorsalis
"સપાટીનો પ્રવાહ, સ્તરનો પ્રવાહ",laminar flow
"પ્લેટિંગ, પેનલ, લેવલ, લેયર બોન્ડ",laminate
સ્તરીકરણ,Laminating
લેમિના,Lamination
"દીવો, દીવો",lamp
"કાજલ, દીપ કાજલ",lamp black
લેન્ડ-ઇન્ટરવલ નિયમ,Lande's interval rule
લેન્ડે વિભાજન પરિબળ,Lande splitting factor
ઉતરાણ,Landing
"સૂક્ષ્મ ઘર્ષણ, લેમિનેશન, વસ્ત્રો",lapping
લાર્મોર આવર્તન,Larmor frequency
larmore precession,Larmor precession
લેસર,Laser
લેસરાઇઝેશન,Lasing
ગુપ્ત,Latent
"બાજુની, બાજુની, બાજુની",Lateral
"અક્ષાંશ, અક્ષાંશ",Latitude
"જાળી, જાળી",lattice
laue વર્ગ,Laue class
લોન્ચ,Launcher
લોન્ચ,Launching
લોન્ચ પ્લેટફોર્મ,launch pad
સમૂહ ગુણોત્તર કાયદો,law of mass action
બહુવિધ ગુણોત્તર નિયમ,law of multiple proportion
"સ્તર, સ્તર",layer
એલ-બેન્ડ,L-band
"લીડ, લીડ, સીસું, સીસું, સીસું",Lead
આગળ,leading
"ચૂનો, લીકીંગ (Cr.), Risen Line, Chyawan",Leak
"ચાવવા, કાટ, લીક",Leakage
"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ",Least
ઓછામાં ઓછી ગણતરી,least count (of a vernier)
લેચ વાયર,Lecher's wire
Leduc અસર,Leduc effect
માન્ય ઓહ્મ,legal ohm
- ઇલેક્ટ્રોન,L-electron
લંબાઈની મર્યાદા,length contraction
વિસ્તરણ,Lengthening
લેન્સ,Lens
લેન્ઝનો કાયદો,Lenz's law
સપાટ ટનલ,Level
આડી ઉડાન,level flight
"સ્તરીકરણ, સ્તરીકરણ",Levelling
"આડું સ્ક્રૂ, લેવલિંગ સ્ક્રૂ",levelling screw
આત્મવિશ્વાસનું સ્તર,level of confidence
મહત્વ સ્તર,level of significance
"આડું પૃષ્ઠ, સપાટ પૃષ્ઠ, ઇક્વિપોટેન્શિયલ પૃષ્ઠ",level surface
"લિવર, લિવર",Lever
વર્ચ્યુઅલ ઓસિલેશન,Libration
"લિડર, લેસર ઇન્ફ્રારેડ રડાર",Lidar
"જીવન, ઉંમર",Life
"લિફ્ટ, લિફ્ટ",lift
વિમોચન ક્ષણ,lift off
"ટૂંકો, પ્રકાશ, મંદ, ટૂંકો, ટૂંકો, 6 પ્રકાશ",light
"સમશીતોષ્ણ., પ્રકાશ",Lighting
વીજળી,Lightning
પ્રકાશ વર્ષ પ્રકાશ વર્ષ,light year
"સજાતીય, સજાતીય, સજાતીય",Like
"મર્યાદા, સીમાંત",Limit
"મર્યાદા, મર્યાદા, આત્યંતિક",Limiting
વર્તમાન મર્યાદા,limiting magnitude (=magnitude ___limit)
"રેખા, રેખા, લંબગોળ",Line
"રેખીય, રેખીય, રેખીય",Liner
રેખીયકરણ,Linearisation
"એકવિધતા, રેખીયતા",linearity
"એકલા, રેખીય રીતે",Linearly
રેખા સંભવિત,line drop
રેખીય અપૂર્ણતા,line imperfection (onedimensional)
સ્ટ્રોક લાઇન,line of percussion
રેખીય સ્પેક્ટ્રમ,line spectrum
રેખા વોલ્ટેજ,line voltage
"બંધન, તાર, સાંકળ, ગ્રંથિ, કડી",Link
પ્રવાહીકરણ,Liquefaction
લિક્વિફાઇડ,Liquefied
લિક્વિફાઇડ,liquefier
પ્રવાહી,Liquid
પ્રવાહી જળાશય,liquid bath
લિક્વિડ ક્રિસ્ટલ,liquid crystal
પ્રવાહીતા,liquidity
પ્રવાહી-સંચાલિત રોકેટ,liquid rocket
લિસાજુ આંકડા,Lissajous figures
"યાદી, યાદી",List
"સૂચિ, સૂચિ",Listing
કચરા,litre
જીવંત કાર્યક્રમ,live programme
ઇલેક્ટ્રિક વાયર,live wire
"લોડ, લોડ, લોડ, લોડ, લોડ",load
ચુંબક પથ્થર,Loadstone
"સ્થાનિક, સ્થાનિક",localised
સ્થાનિક મેક્સવેલી,locally Maxwellian
"સ્થાન, સ્થાન, સ્થાન, સ્થાન, સ્થાન",Location
બંધાયેલ દોષ,locked dislocation
"તલાક, માલસામાન",lock in
"લોકસ, લોકસ",Locus
ચુંબક પથ્થર,Lodestone
લઘુગણક,Logarithmic
તર્કશાસ્ત્ર,logic
વાજબી,logical
"લોજિસ્ટિક્સ, ઓપરેશન્સ સાયન્સ",Logistics
લંડન વાન્ડરવાલ્સ આકર્ષણો,London Van Der Waals attraction
દૂરસ્થ ટ્રાન્સમિશન,long distance Transmission
"રેખાંશ, રેખાંશ",longitude
રેવિનેચનું રેખાંશ,longitude of perihelion
"રેખાંશ, રેખાંશ",Longitudinal
લાંબો સ્વર,long note
"loop, loop, loop (ed.), loop (v.), prasand",Loop
ઢીલી રીતે બંધાયેલ,loosely bound
"ભાગ્યે જ ભરેલું, ભરેલું",lossely packed
લોરેન્ટનું ફિટ્ઝગેરાલ્ડ સંકોચન,Lorentz Fitzgerald contraction
નુકશાન મુક્ત રેખા,lossless line (=loss free line)
ક્ષીણ થયેલ ડાઇલેક્ટ્રિક,lossy dielectric
તાકાત,loudness (of sound)
"નીચા દબાણ વિસ્તાર, હતાશા",Low
"તિરસ્કાર, નીચું",Lowering
"સૌથી નીચું, સૌથી નાનું",Lowest
હલકી ગુણવત્તાવાળા શૂન્યાવકાશ,low vaccum
તેજ,luminance
સંદીપ્તિ,Luminescence
તેજસ્વી,Luminescent
જ્યોત.,luminosity
"દીપ, પ્રદીપી, જ્યોતિ-",luminous
ચંદ્ર દિવસ,lunar day
ચંદ્રગ્રહણ,lunar eclipse
ચંદ્ર ઉપગ્રહ,lunar satellite
ચંદ્ર તબક્કામાં ફેરફાર,lunar variation
લક્સ,lux
લીમેન સિરીઝ,Lyman series
સ્થૂળ,Macro
સ્થૂળ,Macroscopic
જાદુઈ ફાનસ સચિત્ર ફાનસ,magic lantern
"માયા નંબર, મેજિક નંબર, પરમેનન્સ નંબર",magic number
ચુંબકીય રીતે,Magnetically
ચુંબકીય,magnetic
ચુંબકીય રેઝિસ્ટર,magnetic bottle
ચુંબકીકરણ,magnetisable
ચુંબકીકરણ,magnetisation
ચુંબકત્વ,magnetism
ચુંબક થર્મલ અસર,magnetocaloric effect
ચુંબક હાઇડ્રોડાયનેમિક્સ,Magnetohydro-dynamics
ચુંબક હાઇડ્રોસ્ટેટિક્સ,Magnetohydro-statics
મેગ્નેટોમીટર,Magentometer
મેગ્નેટોન,Magneton
ચુંબક વર્તુળ,Magnetosphere
સ્થિર ચુંબકત્વ,magnetostatics
મેગ્નેટ્રોન રેક્ટિફાયર,magnetron rectifier
વિસ્તૃત છબી,magnified image
બૃહદદર્શક,magnifier
"મોટું કરવું, મોટું કરવું",magnify
"મેગ્નિફાયર, મેગ્નિફિકેશન-",magnifying
બૃહદદર્શક લેન્સ,magnifying glass (magnifying lens)
"તીવ્રતા, તીવ્રતા",magnitude
મેગ્નન,Magnon
મુખ્ય બેન્ડ,main band
મુખ્ય માર્ગ મુખ્ય લાઇન,Mainline
"મુખ્ય તાર, મુખ્ય નળ",Mains
"જાળવણી, પોષણ, જાળવણી",Maintenance
mayorana અર્ક,Majorana effect
મુખ્ય ધરી,major axis
મુખ્ય ખામી,major defect
બહુવિધ,majority
મુખ્ય સ્વર,major tone
સંપર્ક કરો અને બ્રેક કરો,make and break
વ્યગ્રતા,malleability
કુશળતા,manoeuvre
મેન્યુઅલ મેનીપ્યુલેશન,mainpulation
ઓપરેટર,manipulator
માનવસહિત બલૂન,manned baloon
"મેનોમીટર, મેનોમીટર",Manometer
બહુહેડ્રોન,many body
માણસ માણસ વર્ષો,man year
"સીમાંત, સીમાંત, સીમાંત",Marginal
સીમાંત એન્ટ્રોપી,marginal entropy
સલામત જગ્યા,margin of safety
નાવિક Dsuichak,mariner's compass
"ગુણ, ગુણ, ગુણ",Mark
માર્કર,Marker
મેસર,Maser
"માસ્ક, માસ્ક, કવર",Mask
ઢાંકવું,Masking
"સમૂહ, સમૂહ, જથ્થાબંધ",Mass
સામૂહિક વિપુલતા,mass abundance
સમૂહ ગુણોત્તર પ્રતિક્રિયા,mass action
"સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક વિપુલતા",mass concentration
સામૂહિક નુકશાન,mass defect
મુખ્ય ન્યુક્લિયસ,massive nucleus
સમૂહ ગતિ,mass motion
સામૂહિક પ્રતિકારકતા,mass resistivity
"માસ્ટર પ્લેટ, માસ્ટર પ્લેટ",master plate
મેળ,Match
મેળ ખાતી,Matched
મેચિંગ,Matching
"મેટ્રિક્સ,મેટ્રિક્સ,મેટ્રિક્સ,મેટ્રિક્સ",Matrix
"પદાર્થ, પદાર્થ",Matter
મહત્તમ,Maxima
"સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ",Maximum
મહત્તમ અનુમતિપાત્ર,maximum permissible
મેક્સવેલ-વોલ્ટ્સમેન વિતરણ કાયદો,Maxwell-Boltz-mann distribution law
મેક્સવેલી વિતરણ,Mazwellian distribution
"મેકલિયોડ ગેજ, મેકલિયોડ ગેજ",Mc Leod guage
અર્થ,Mean
"મતલબ મુક્ત માર્ગ, મતલબ મુક્ત માર્ગ",mean free path
સરેરાશ વય સરેરાશ વય,mean life
અર્થ જીવનકાળ,mean life time
પથારી માપો,Measure
"માપ, માપ, માપ",measurement
"બળ, યાંત્રિક",mechanical
યાંત્રિક લાભ,mechanical advantage
"બળ વિજ્ઞાન, મિકેનિક્સ, મિકેનિક્સ",Mechanics
યાંત્રિકરણ,Mechanisation
"મિકેનિઝમ, મિકેનિક્સ",Mechanism
"મધ્ય, મધ્ય, મધ્ય, મધ્ય",Median
"સ્થૂળ, ગુરુ, મહા, સ્પષ્ટ, નિયુત (દશલક્ષા)",Mega
મેગાક્યુરી,Megacurie
મેગોમ,megohm
મૌસનર અસર,Meissner effect
એમ-ઇલેક્ટ્રોન,M-electron
"સ્વર, લય",melody
"ઓગળવું (વિશેષ.), ઓગળવું, ઓગળવું (ver.)",Melt
"ઓગળવું, ઓગળવું",Melting
ગલાન્બિંદુ,melting point
"મેમરી, મેમરી સિસ્ટમ",Memory
"meniscus, meniscus",Meniscus
"પરિયા, મ્યુરીયલ",Mercurial
"પારો-બેરોમીટર, પારો-બેરોમીટર",mercurial barometer
"પારદિક, મયુરિક",Mercuric
મેરીડીયન,meridian
ગુણાંક,merit (of coil)
ચણતર,Meson
"મેસોની પોલ, યુકાવા પોલ",mesonic potential well (=Yukawa potential well)
સંદેશ,Message
"ધાતુઓ, મૂળભૂત બાબત",metal
"મેટલવર્કિંગ, મેટલ ચિત્ર",metallography
અધ્યાત્મશાસ્ત્ર,metaphysics
કરકસર,metastable
ઉલ્કા,Meteorite
ઉલ્કા,Meteoritic
હવામાનશાસ્ત્ર,meteorological
હવામાનશાસ્ત્રી,meteorologist
"મીટર પુલ, મીટર પુલ",meter bridge
"અંતર, મીટર",Metric
મિશેલસનનું ઇન્ટરફેરોમીટર,Michelson interferometer
માઇક્રોએમ્પીયર,microampere
સૂક્ષ્મ વિશ્લેષણ,micro analysis
માઇક્રો-કેનોનિકલ સમૂહ,microcanonical assembly
માઇક્રો કેનોનિકલ સમુદાય,microcanonical ensemble
માઇક્રો સર્કિટ,Microcircuit
માઇક્રો ફિશર,Microcrack
માઇક્રોન,Micron
માઇક્રોફોન,microphone
"માઇક્રોફોટોગ્રાફ, માઇક્રોસ્કોપ ફોટો",Microphotograph
માઇક્રોફિઝિક્સ,Microphysics
"માઇક્રોસ્કોપ, માઇક્રોસ્કોપ",Microscope
"માઇક્રોસ્કોપિક, માઇક્રોસ્કોપ, માઇક્રોસ્કોપ",microscopic
સરસ બાબત,microscopic impurity
માઇક્રોસ્કોપ,Microscopy
"માઇક્રોસ્ટેટ, માઇક્રોસ્ટેટ",microstate
માઇક્રોટૌર,microtorr
સૂક્ષ્મ તરંગ,microwave
મેરીડીયન,mid-day
મધ્ય,middle
ઇનકમિંગ આયન,migrating ion
માઇલ,mile
"આકાશ ગંગા, મિલ્ખા મેખલા",milky way
મિલર ઇન્ડેક્સ,Miller index
ખનિજો,mineral
શોર્ટ સર્કિટ,miniature circuit
શોર્ટનિંગ,Miniaturization
ન્યૂનતમ રસ્તો,minimal path
"સૌથી નીચો, સૌથી નીચો, સૌથી નીચો, સૌથી નીચો",minimum
સૌથી ઓછું આયનીકરણ,minimum ionization
લઘુમતી વાહક,minority carrier
લઘુમતી ઉત્સર્જકો,minority emitter
ટૂંકા સ્વર,minor tone
"કલા, મિનિટ, મિનિટ",Minute
મારીચિકા,Mirage
"અરીસો, મુકુર",Mirror
"પ્રતિપ ન્યુક્લિયસ, પ્રતિપ ન્યુક્લિયસ",mirror nuclei
મિશ્રણક્ષમતા,miscibility
મેળ ખાતી રેખાઓ,mismatched lines
કુમેલન,mismatching
"ઓરિએન્ટીયરિંગ, ટેલિ-ઓરિએન્ટેશન",misorientation
"મિસાઇલો, મિસાઇલો",Missile
ગેરહાજર ઇલેક્ટ્રોન,missing electron
ખૂટતી રેખાઓ,missing line
અપવિત્રતા,mistuning
"મિક્સર, મિક્સર, મિક્સર (વ્યક્તિ)",Mixer
એમ.કે. s પદ્ધતિ,M.K.S. System
"ખસેડવું, ખસેડવું, ખસેડવું",mobile
પોર્ટેબલ એન્ટેના,mobile antenna (=portable antenna)
ગતિશીલતા,Modility
"પદ્ધતિ, પદ્ધતિ, સિસ્ટમ, મોડ, પોલિમર, મોડ, સ્ટેજ, 8. મોડ",Mode
વિમંડન,Moderation
મધ્યસ્થી,moderator
ચમકદાર જાળી,moderator lattice
"ફેરફાર, રૂપાંતર, પરિવર્તન",modification
રૂપાંતરિત ઘાતાંકીય વળાંક,modified exponential curve
"કન્વર્ટર, કન્વર્ટર, કેલિબ્રેટર",modifier
કન્વર્ટ કરો,modify
મોડ્યુલર સર્કિટ,modular circuit
"સંગીત, મોડ્યુલેટેડ",modulated
"સંગીત, મોડ્યુલેશન",modulation
મોડ્યુલેટર,Modulator
"મોડ્યુલ, મોડ્યુલર",Module
"મોડ્યુલસ, મોડ્યુલસ",Modulus
સ્વોર્મ અસર,moire effect
ભીનું,Moisture
"ગ્રામ પરમાણુ, દાઢ, છછુંદર",Molar
"ગ્રામ પરમાણુતા, મોલેરિટી",molarity
"ગ્રામ પરમાણુ, છછુંદર",mole
પરમાણુ પરમાણુ,Molecular
પરમાણુ,Molecule
ક્ષણ,Moment
ક્ષણ હાથ,moment arm
ક્ષણિક,Momentary
આવેગ,Momentum
મોનોએટોમિક,monatomic (=monoatomic)
"મોનિટર, મોનિટર, ડાયનેમિક વિશ્લેષક",Monitor
દેખરેખ,monitoring
મોનોક્રોમેટિક,monochromatic
"મોનોક્રોમેટર, મોનોક્રોમેટર",monochromator
મોનોક્રોમેટિક,Monochromic
એકવિધતા,monoclinic
મોનોક્યુલર માઇક્રોસ્કોપ,monocular microscope
સામોરજી,Monoenergetic
ઝડપી,Monokinetic
"એકરૂપતા, એકરૂપતા",Monomorphism
મોનોપોલર,Monopole
મોનોક્યુલર,monotonic
મોર્સ કી,Morse key
મોઝેક-ક્રિસ્ટલ,mosaic crystal
"MOSFETs, મેટલ ઓક્સાઇડ સેમિકન્ડક્ટર્સ",Mosfet
મોટે ભાગે,most probable
માતા સ્ફટિક,mother crystal
મોટિફ ફોર્મ્યુલા,Motif-formula
અંતર રૂપાંતર ઝડપ,motion
મૂવીઝ,motion picture
પ્રેરક બળ,motivating force
મોટર,Motor
"માઉન્ટ, માઉન્ટ, ધારક, આરોપી, ટેકરી",Mount
"મોં, મોં",mouth
હેડ સ્પીકર,mouth piece
એસપી સંપર્કકર્તા,movable contact
એસપી સંપર્કકર્તા,movable jockey
જંગમ ગરગડી,movable pully
મૂવીઝ,Movie
મૂવી કેમેરા,move camera
મોબાઇલ,Moving
બહુવિધ છિદ્ર ઉપકરણ,multiaperture device
બહુ ઘટક,Multicomponent
ઘણા બધા કેબલ્સ,multicore cable
મલ્ટિમીટર,Multimeter
પોલીમેથ એબ્સ્ટ્રેક્શન,multiple absorption
"બહુવિધ સંપર્ક, બહુવિધ સંપર્ક",multiple contact
બહુવિધ પડઘો,multiple echo
બહુ ionized,multiple ionised
