Malayalam,Punjabi
"1.MAC പ്രോട്ടോക്കോൾ, 2.MAC എത്തിക്സ് (മിഡിൽ ആക്സസ് കൺട്രോൾ)","1.MAC ਪ੍ਰੋਟੋਕੋਲ, 2.MAC ਨੈਤਿਕਤਾ (ਮਿਡਲ ਐਕਸੈਸ ਕੰਟਰੋਲ)"
"1. യന്ത്രം, 2. യന്ത്രം","1. ਮਸ਼ੀਨ, 2. ਮਸ਼ੀਨ"
മെഷീൻ വിലാസം,ਮਸ਼ੀਨ ਦਾ ਪਤਾ
"1. മെഷീൻ കോഡ്, 2. മെഷീൻ കോഡ്","1. ਮਸ਼ੀਨ ਕੋਡ, 2. ਮਸ਼ੀਨ ਕੋਡ"
യന്ത്രചക്രം,ਮਸ਼ੀਨ ਦਾ ਚੱਕਰ
യന്ത്രവത്കൃത ഭാഷ,ਮਸ਼ੀਨੀ ਭਾਸ਼ਾ
മെക്കാനിക്കൽ സോഫ്റ്റ്വെയർ,ਮਕੈਨੀਕਲ ਸਾਫਟਵੇਅਰ
ഉപകരണ പിശക്,ਜੰਤਰ ਗਲਤੀ
മെഷീൻ നിഷ്ക്രിയ സമയം,ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ
യന്ത്രഭാഷ,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
മാനുവൽ,ਮੈਨੁਅਲ
യന്ത്രബോധം,ਮਸ਼ੀਨ ਦੀ ਭਾਵਨਾ
"1.യന്ത്രഭാഷ, 2.യന്ത്രഭാഷ","1.ਮਸ਼ੀਨ ਭਾਸ਼ਾ, 2.ਮਸ਼ੀਨ ਭਾਸ਼ਾ"
യന്ത്ര പഠനം,ਮਸ਼ੀਨ ਸਿਖਲਾਈ
യന്ത്ര പ്രവർത്തനം,ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ
യന്ത്രഭാഷ,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
മെഷീൻ പ്രകടനം,ਮਸ਼ੀਨ ਦੀ ਕਾਰਗੁਜ਼ਾਰੀ
മെഷീൻ സിമുലേഷൻ,ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
മെഷീൻ ഹൈജാക്കിംഗ് സമയം,ਮਸ਼ੀਨ ਅਗਵਾ ਕਰਨ ਦਾ ਸਮਾਂ
യന്ത്ര വിവർത്തനം,ਮਸ਼ੀਨ ਅਨੁਵਾਦ
യന്ത്ര വാക്കുകൾ,ਮਸ਼ੀਨ ਸ਼ਬਦ
മാക്രോ നിർദ്ദേശം,ਮੈਕਰੋ ਹਦਾਇਤ
മാക്രോ സ്കെയിൽ,ਮੈਕਰੋ ਸਕੇਲ
മാസ് അസംബ്ലിംഗ് പ്രോഗ്രാം,ਮਾਸ ਅਸੈਂਬਲਿੰਗ ਪ੍ਰੋਗਰਾਮ
മൊത്തത്തിലുള്ള വിളി,ਕੁੱਲ ਕਾਲ
"1. മാക്രോ കോഡ്, 2. മാക്രോ കോഡ്","1.ਮੈਕਰੋ ਕੋਡ, 2.ਮੈਕਰੋ ਕੋਡ"
മാക്രോ കമാൻഡ്,ਮੈਕਰੋ ਕਮਾਂਡ
മാക്രോ പ്രഖ്യാപനം,ਮੈਕਰੋ ਘੋਸ਼ਣਾ
മാക്രോ നിർവചനം,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
മാക്രോ ഫ്ലോ ചാർട്ട്,ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ
മാക്രോ ജനറേറ്റർ,ਮੈਕਰੋ ਜਨਰੇਟਰ
മാക്രോ നിർദ്ദേശം,ਮੈਕਰੋ ਹਦਾਇਤ
സ്ഥൂല ഭാഷ,ਕੁੱਲ ਭਾਸ਼ਾ
മാക്രോ ലൈബ്രറി,ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ
മാക്രോ പാരാമീറ്റർ,ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ
മാക്രോ പ്രോസസ്സിംഗ്,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ
"1.മാക്രോ പ്രോസസർ, 2. മാക്രോപ്രോസസർ","1.ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ, 2. ਮੈਕਰੋਪ੍ਰੋਸੈਸਰ"
മാക്രോ പ്രോഗ്രാമിംഗ്,ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ
ഗ്രോസ് പ്രോട്ടോടൈപ്പ്,ਕੁੱਲ ਪ੍ਰੋਟੋਟਾਈਪ
"1.മാക്രോ എൻകോഡിംഗ്, 2.മാക്രോ കോഡിംഗ്","1.ਮੈਕਰੋ ਏਨਕੋਡਿੰਗ, 2.ਮੈਕਰੋ ਕੋਡਿੰਗ"
മെഗാബൈറ്റ് (MB),ਮੈਗਾਬਾਈਟ (MB)
മാന്ത്രിക ചിഹ്നം,ਜਾਦੂ ਦਾ ਪ੍ਰਤੀਕ
മാന്ത്രിക സംഖ്യ,ਮੈਜਿਕ ਨੰਬਰ
കാന്തിക ബബിൾ മെമ്മറി,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
കാന്തിക കാർഡ്,ਚੁੰਬਕੀ ਕਾਰਡ
"1.കാന്തിക കോശം, 2.കാന്തിക കോശം","1.ਮੈਗਨੈਟਿਕ ਸੈੱਲ, 2.ਮੈਗਨੈਟਿਕ ਸੈੱਲ"
കാന്തിക ചിഹ്നം,ਚੁੰਬਕੀ ਪ੍ਰਤੀਕ
കാന്തിക കോർ സംഭരണം,ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼
"1.കാന്തിക ഡിസ്ക്, 2. കാന്തിക ഡിസ്ക്","1.ਮੈਗਨੈਟਿਕ ਡਿਸਕ, 2. ਚੁੰਬਕੀ ਡਿਸਕ"
കാന്തിക ഡിസ്ക് വിലാസം,ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ
കാന്തിക ഡിസ്ക് മെമ്മറി,ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ
കാന്തിക ഡ്രം,ਚੁੰਬਕੀ ਡਰੱਮ
"1.കാന്തിക എൻകോഡിംഗ്, 2.കാന്തിക കോഡിംഗ്, 3.കാന്തിക കോഡിംഗ്","1.ਮੈਗਨੈਟਿਕ ਏਨਕੋਡਿੰਗ, 2.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ, 3.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ"
കാന്തിക ടോപ്പ്,ਚੁੰਬਕੀ ਸਿਖਰ
കാന്തിക മഷി,ਚੁੰਬਕੀ ਸਿਆਹੀ
മാഗ്നറ്റിക് ഇങ്ക് ക്യാരക്ടർ റെക്കഗ്നിഷൻ (MICR),ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR)
കാന്തിക മാധ്യമം,ਚੁੰਬਕੀ ਮਾਧਿਅਮ
കാന്തിക വായന,ਚੁੰਬਕੀ ਰੀਡਿੰਗ
കാന്തിക റെക്കോർഡിംഗ്,ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ
കാന്തിക സംഭരണം,ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼
കാന്തിക വര,ਚੁੰਬਕੀ ਪੱਟੀ
കാന്തിക ടേപ്പ്,ਚੁੰਬਕੀ ਟੇਪ
കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്,ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ
കാന്തിക ടേപ്പ് ഡ്രൈവ്,ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ
കാന്തിക ടേപ്പ് മുൻഗാമി,ਚੁੰਬਕੀ ਟੇਪ ਪੂਰਵਗਾਮੀ
മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ,ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ
കാന്തിക ടേപ്പ് ആക്സസ്,ਚੁੰਬਕੀ ਟੇਪ ਪਹੁੰਚ
കാന്തിക ടേപ്പ് യൂണിറ്റ്,ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ
"1.കാന്തിക നേർത്ത പാളി, 2. കാന്തിക നേർത്ത ഫിലിം","1.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਪਰਤ, 2.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਫਿਲਮ"
കാന്തിക പാത,ਚੁੰਬਕੀ ਮਾਰਗ
കാന്തിക ഒപ്റ്റിക്കൽ സംഭരണം,ਚੁੰਬਕੀ ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼
"1.മാഗ്നറ്റ് പ്രിന്റർ, 2.മാഗ്നറ്റ് പ്രിന്റർ","1.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ, 2.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ"
കാന്തിക വികലത,ਚੁੰਬਕੀ ਵਿਗਾੜ
കാന്തിക വൈകല്യമുള്ള ടാബ്‌ലെറ്റ്,ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਖਰਾਬ ਹੋਣ ਵਾਲੀ ਟੈਬਲੇਟ
"1. മെയിൽ ബോക്സ്, 2. മെയിൽ ബോക്സ്","1. ਮੇਲ ਬਾਕਸ, 2. ਮੇਲ ਬਾਕਸ"
മെയിൽ ലയനം,ਮੇਲ ਅਭੇਦ
"1. ചീഫ് കൺട്രോൾ യൂണിറ്റ്, 2. ചീഫ് കൺട്രോൾ യൂണിറ്റ്","1. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ, 2. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ"
പ്രധാന ഫ്രെയിം,ਮੁੱਖ ਫਰੇਮ
"1.മെയിൻ ഫ്രെയിം സിസ്റ്റം, 2.മെയിൻ ഫ്രെയിം മെക്കാനിസം","1. ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ, 2. ਮੁੱਖ ਫਰੇਮ ਵਿਧੀ"
"1.മെയിൻ മെമ്മറി, 2.മെയിൻ മെമ്മറി","1. ਮੁੱਖ ਮੈਮੋਰੀ, 2. ਮੁੱਖ ਮੈਮੋਰੀ"
"1. പ്രധാന പ്രോഗ്രാം, 2. പ്രധാന പ്രോഗ്രാം","1.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ, 2.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ"
പ്രധാന സംഭരണം,ਮੁੱਖ ਸਟੋਰੇਜ਼
"1.മെയിൻ സ്വിച്ച്, 2.മെയിൻ സ്വിച്ച്","1. ਮੁੱਖ ਸਵਿੱਚ, 2. ਮੁੱਖ ਸਵਿੱਚ"
"1.പരിപാലനം, 2.പരിപാലനം","1. ਮੇਨਟੇਨੈਂਸ, 2. ਮੇਨਟੇਨੈਂਸ"
മെയിന്റനൻസ് പാനൽ,ਰੱਖ-ਰਖਾਅ ਪੈਨਲ
അറ്റകുറ്റപ്പണി സമയം,ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ
വലിയ വൃത്തം,ਵੱਡਾ ਚੱਕਰ
പ്രധാന ഉപകരണം,ਕੁੰਜੀ ਜੰਤਰ
പ്രധാന കീ,ਮੁੱਖ ਕੁੰਜੀ
പ്രധാന വേദി,ਮੁੱਖ ਪੜਾਅ
പ്രധാന ഘടന,ਮੁੱਖ ਬਣਤਰ
പ്രധാന ജോലി,ਮੁੱਖ ਕੰਮ
ഭൂരിപക്ഷ ഘടകം,ਬਹੁਗਿਣਤੀ ਭਾਗ
ഭൂരിപക്ഷ ഗേറ്റ്,ਬਹੁਗਿਣਤੀ ਗੇਟ
ഭൂരിപക്ഷ പ്രവർത്തനം,ਬਹੁਮਤ ਕਾਰਵਾਈ
റീഇംബേഴ്സ്മെന്റ് കാലയളവ്,ਅਦਾਇਗੀ ਦੀ ਮਿਆਦ
തെറ്റായ പ്രവർത്തന രീതി,ਗਲਤ ਕੰਮ ਕਰਨ ਦੀ ਰੁਟੀਨ
മാനേജ്മെന്റ് വികസനം,ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ
മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്),ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS)
മാനേജ്മെന്റ് സയൻസ്,ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ
മാഞ്ചസ്റ്റർ എൻകോഡിംഗ്,ਮਾਨਚੈਸਟਰ ਇੰਕੋਡਿੰਗ
ഗുണനം,ਗੁਣਾ
കണക്കാക്കിയ വേരിയബിൾ,ਅਨੁਮਾਨਿਤ ਵੇਰੀਏਬਲ
അനുമാന സൂചിക,ਅਨੁਮਾਨਿਤ ਸੂਚਕਾਂਕ
മനുഷ്യ യന്ത്രം അനുകരണം,ਮਨੁੱਖੀ ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്,ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ
മാനുവൽ വിശകലനം,ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
മാനുവൽ കോൾ,ਦਸਤੀ ਕਾਲ
മാനുവൽ എൻട്രി,ਦਸਤੀ ਇੰਦਰਾਜ਼
"1.മാനുവൽ സെന്റർ, 2.മാനുവൽ സെന്റർ","1.ਮੈਨੁਅਲ ਸੈਂਟਰ, 2.ਮੈਨੁਅਲ ਸੈਂਟਰ"
"1. മാനുവൽ ഇൻപുട്ട്, 2. മാനുവൽ ഇൻപുട്ട്","1. ਮੈਨੁਅਲ ਇੰਪੁੱਟ, 2. ਮੈਨੂਅਲ ਇਨਪੁਟ"
മാനുവൽ പ്രവർത്തനം,ਦਸਤੀ ਕਾਰਵਾਈ
പലതും പലതും തമ്മിലുള്ള ബന്ധം,ਕਈ-ਤੋਂ-ਕਈ ਰਿਸ਼ਤੇ
മൾട്ടി-ഡീകോഡർ,ਮਲਟੀ-ਡੀਕੋਡਰ
മാപ്പ് രീതി,ਨਕਸ਼ਾ ਵਿਧੀ
മാപ്പിംഗ്,ਮੈਪਿੰਗ
മാർജിൻ,ਹਾਸ਼ੀਏ
നാമമാത്ര പിശക്,ਮਾਮੂਲੀ ਗਲਤੀ
നാമമാത്ര അന്വേഷണം,ਮਾਮੂਲੀ ਪੁੱਛਗਿੱਛ
മാർജിനൽ ടെസ്റ്റ്,ਮਾਮੂਲੀ ਟੈਸਟ
ചിഹ്നം കണ്ടെത്തൽ,ਪ੍ਰਤੀਕ ਖੋਜ
സൈൻ വായന,ਸਾਈਨ ਰੀਡਿੰਗ
ചിഹ്ന സ്കാനിംഗ്,ਪ੍ਰਤੀਕ ਸਕੈਨਿੰਗ
അടയാളബോധം,ਸੰਕੇਤ ਭਾਵਨਾ
മാർക്കർ,ਮਾਰਕਰ
അടയാളപ്പെടുത്തൽ,ਨਿਸ਼ਾਨਦੇਹੀ
മാർക്കർ തരംഗം,ਮਾਰਕਰ ਲਹਿਰ
മാർക്കോവ് ചെയിൻ,markov ਚੇਨ
മാർക്കോവ് ഉറവിടം,markov ਸਰੋਤ
അടയാളപ്പെടുത്തൽ ഭാഷ,ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ
മേസർ,maser
മേസർ,maser
"1. മുഖംമൂടി, 2. മൂടുപടം, 3. മൂടുപടം","1. ਮਾਸਕ, 2. ਪਰਦਾ, 3. ਪਰਦਾ"
"1. കവർ ബിറ്റ്, 2. കവർ ബിറ്റ്, 3. മാസ്ക് ഇരട്ട അക്കങ്ങൾ","1. ਕਵਰ ਬਿੱਟ, 2. ਕਵਰ ਬਿੱਟ, 3. ਦੋਹਰੇ ਅੰਕਾਂ ਨੂੰ ਮਾਸਕ ਕਰੋ"
മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ
കവർ രജിസ്റ്റർ,ਕਵਰ ਰਜਿਸਟਰ
"1. കവർ റോം, 2. കവർ റോം","1. ਕਵਰ ਰੋਮ, 2. ਕਵਰ ਰੋਮ"
മൂടുക,ਕਵਰ
വലിയ ഡാറ്റ,ਵਿਸ਼ਾਲ ਡਾਟਾ
"1. മാസ്സ് മെമ്മറി, 2. മാസ്സ് മെമ്മറി","1. ਮਾਸ ਮੈਮੋਰੀ, 2. ਮਾਸ ਮੈਮੋਰੀ"
വൻതോതിൽ സമാന്തരമായി,ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ
തലവൻ,ਸਰਦਾਰ
മാസ്റ്റർ കാർഡ്,ਮਾਸਟਰ ਕਾਰਡ
"1.ഹെഡ് വാച്ച്, 2.കൺട്രോൾ വാച്ച്","1.ਹੈੱਡ ਵਾਚ, 2.ਕੰਟਰੋਲਰ ਵਾਚ"
പ്രധാന കൺസോൾ,ਮੁੱਖ ਕੰਸੋਲ
പ്രധാന ഡാറ്റ,ਪ੍ਰਮੁੱਖ ਡਾਟਾ
മാസ്റ്റർ ഡയഗ്രം,ਮਾਸਟਰ ਚਿੱਤਰ
മാസ്റ്റർ ഫയൽ,ਮਾਸਟਰ ਫਾਈਲ
പ്രധാന ഗ്രൂപ്പ്,ਮੁੱਖ ਗਰੁੱਪ
മാസ്റ്റർ കീ,ਮਾਸਟਰ ਕੁੰਜੀ
പ്രധാന ലൈബ്രറി ടേപ്പുകൾ,ਮੁੱਖ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ
പ്രധാന പ്രോസസ്സർ,ਪ੍ਰਮੁੱਖ ਪ੍ਰੋਸੈਸਰ
മുൻനിര പരിപാടി,ਫਲੈਗਸ਼ਿਪ ਪ੍ਰੋਗਰਾਮ
പ്രധാന കേന്ദ്രം,ਮੁੱਖ ਕੇਂਦਰ
"1.മാസ്റ്റർ ടേപ്പ്, 2.മാസ്റ്റർ ടേപ്പ്","1.ਮਾਸਟਰ ਟੇਪ, 2.ਮਾਸਟਰ ਟੇਪ"
"1.പ്രിൻസിപ്പൽ ടെർമിനൽ, 2.മെയിൻ ടെർമിനൽ","1.ਪ੍ਰਿੰਸੀਪਲ ਟਰਮੀਨਲ, 2.ਮੁੱਖ ਟਰਮੀਨਲ"
പ്രധാന സബോർഡിനേറ്റ് ഉപകരണം,ਮੁੱਖ ਅਧੀਨ ਜੰਤਰ
പ്രധാന സബോർഡിനേറ്റ് സിസ്റ്റം,ਮੁੱਖ ਅਧੀਨ ਸਿਸਟਮ
"1. പൊരുത്തം, 2. മത്സരം, 3. കണ്ടുമുട്ടുക","1. ਮੈਚ, 2. ਮੈਚ, 3. ਮਿਲੋ"
പൊരുത്തം,ਮੈਚ
ഗണിതശാസ്ത്ര പ്രോഗ്രാമിംഗ്,ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ
ഗണിത അനുകരണം,ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ
"1.മാട്രിക്സ്, 2.മാട്രിക്സ്","1.ਮੈਟ੍ਰਿਕਸ, 2.ਮੈਟ੍ਰਿਕਸ"
"1.മാട്രിക്സ് പ്രിന്റർ, 2.മാട്രിക്സ് പ്രിന്റർ","1.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ, 2.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ"
മാട്രിക്സ് സ്വിച്ച്,ਮੈਟਰਿਕਸ ਸਵਿੱਚ
മാട്രിക്സ് പട്ടിക,ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ
പരമാവധി കമ്പ്യൂട്ടർ,ਮੈਕਸੀ ਕੰਪਿਊਟਰ
പരമാവധി കമ്പ്യൂട്ടർ,ਮੈਕਸੀ ਕੰਪਿਊਟਰ
പീക്ക് ഘടകം,ਸਿਖਰ ਤੱਤ
യോഗപാഡ്,ਯੋਗਾਪੈਡ
മാക്സ്വെൽ ഡാമൺ,ਮੈਕਸਵੈਲ ਡੈਮਨ
"1.അർത്ഥം, 2.അർത്ഥം","1. ਮਤਲਬ, 2. ਮਤਲਬ"
വീണ്ടെടുക്കൽ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,ਮਤਲਬ ਰਿਕਵਰੀ ਸਮਾਂ
പരാജയം അർത്ഥമാക്കുന്നത് സമയം,ਅਸਫਲਤਾ ਦਾ ਮਤਲਬ ਸਮਾਂ
പരാജയ ശരാശരി സമയം (m t b f),ਅਸਫਲਤਾ ਮੱਧ ਸਮਾਂ (mt b f)
പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ
റിപ്പയർ ശരാശരി സമയം,ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ
തിരുത്തൽ ശരാശരി സമയം (MTTR),ਸੁਧਾਰ ਮੱਧ ਸਮਾਂ (MTTR)
മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ),ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI)
മീഡിയം ഇന്റഗ്രേഷൻ (MSI),ਮੱਧਮ ਏਕੀਕਰਣ (MSI)
ശരാശരി ടേം സ്റ്റോറേജ് ഉപകരണം,ਮਤਲਬ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ
മെഗാ ബിറ്റ് പെർ സെക്കൻഡ് (Mbps),ਮੈਗਾ ਬਿਟਸ ਪ੍ਰਤੀ ਸਕਿੰਟ (Mbps)
ഘടക വസ്തു,ਕੰਪੋਨੈਂਟ ਆਬਜੈਕਟ
ഘടകം റെക്കോർഡ്,ਕੰਪੋਨੈਂਟ ਰਿਕਾਰਡ
"1.ഓർമ്മ, 2.ഓർമ്മ","1.ਮੈਮੋਰੀ, 2.ਮੈਮੋਰੀ"
"1.മെമ്മറി അറേ, 2.മെമ്മറി അറേ","1.ਮੈਮੋਰੀ ਐਰੇ, 2.ਮੈਮੋਰੀ ਐਰੇ"
"1.മെമ്മറി ഫണ്ട്, 2.മെമ്മറി ബാങ്ക്","1.ਮੈਮਰੀ ਫੰਡ, 2.ਮੈਮਰੀ ਬੈਂਕ"
"1.മെമ്മറി ബഫർ രജിസ്റ്റർ, 2.മെമ്മറി ബഫർ രജിസ്റ്റർ","1. ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ"
"1.മെമ്മറി ബസ്, 2. മെമ്മറി ബസ്","1.ਮੈਮੋਰੀ ਬੱਸ, 2. ਮੈਮੋਰੀ ਬੱਸ"
മെമ്മറി കാര്ഡ്,ਮੈਮੋਰੀ ਕਾਰਡ
മെമ്മറി സെൽ,ਮੈਮੋਰੀ ਸੈੱਲ
ഓര്മ്മ നഷ്ടം,ਯਾਦਦਾਸ਼ਤ ਦਾ ਨੁਕਸਾਨ
"1.മെമ്മറി കോർ, 2.മെമ്മറി കോർ","1. ਮੈਮੋਰੀ ਕੋਰ, 2. ਮੈਮੋਰੀ ਕੋਰ"
മെമ്മറി സൈക്കിൾ,ਮੈਮੋਰੀ ਚੱਕਰ
"1.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ, 2.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ","1. ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ"
"1.മെമ്മറി ഡംപ്,2.മെമ്മറി ഡംപ്","1.ਮੈਮੋਰੀ ਡੰਪ, 2.ਮੈਮੋਰੀ ਡੰਪ"
"1.മെമ്മറി എക്സ്ചേഞ്ച്, 2.മെമ്മറി എക്സ്ചേഞ്ച്","1.ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ, 2.ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ"
"1.മെമ്മറി ശ്രേണി, 2.മെമ്മറി ശ്രേണി","1.ਮੈਮੋਰੀ ਲੜੀ, 2.ਮੈਮੋਰੀ ਲੜੀ"
മെമ്മറി നിർദ്ദേശം,ਮੈਮੋਰੀ ਹਦਾਇਤ
"1.മെമ്മറി മാനേജ്മെന്റ്, 2.മെമ്മറി മാനേജ്മെന്റ്","1.ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ, 2.ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ"
"1.മെമ്മറി മാപ്പ്, 2.മെമ്മറി മാപ്പ്","1.ਮੈਮੋਰੀ ਨਕਸ਼ਾ, 2.ਮੈਮੋਰੀ ਨਕਸ਼ਾ"
"1. മെമ്മറി മാപ്പ് ചെയ്ത ഔട്ട്പുട്ട്, 2. ഇൻപുട്ട്, 3. മെമ്മറി മാപ്പ് ചെയ്ത I/O","1. ਮੈਮੋਰੀ ਮੈਪਡ ਆਉਟਪੁੱਟ, 2. ਇਨਪੁਟ, 3. ਮੈਮੋਰੀ ਮੈਪਡ I/O"
"1.മെമ്മറി മോഡൽ, 2.മെമ്മറി മോഡൽ, 3.മെമ്മറി മോഡൽ","1.ਮੈਮੋਰੀ ਮਾਡਲ, 2.ਮੈਮੋਰੀ ਮਾਡਲ, 3.ਮੈਮੋਰੀ ਮਾਡਲ"
"1.മെമ്മറി മൊഡ്യൂൾ, 2.മെമ്മറി മൊഡ്യൂൾ","1.ਮੈਮੋਰੀ ਮੋਡੀਊਲ, 2.ਮੈਮੋਰੀ ਮੋਡੀਊਲ"
"1.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ, 2.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ","1. ਮੈਮੋਰੀ ਇੰਡੈਕਸ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਇੰਡੈਕਸ ਰਜਿਸਟਰ"
ഓർമ്മ ശക്തി,ਯਾਦ ਸ਼ਕਤੀ
മെമ്മറി സംരക്ഷണം,ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ
"1.മെമ്മറി റഫറൻസ് നിർദ്ദേശം, 2.മെമ്മറി റഫറൻസ് നിർദ്ദേശം","1.ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼, 2.ਮੈਮੋਰੀ ਸੰਦਰਭ ਨਿਰਦੇਸ਼"
"1.മെമ്മറി പ്രോഗ്രാം, 2.മെമ്മറി പ്രോഗ്രാം","1.ਮੈਮੋਰੀ ਪ੍ਰੋਗਰਾਮ, 2.ਮੈਮੋਰੀ ਪ੍ਰੋਗਰਾਮ"
"1.മെമ്മറി യൂണിറ്റ്, 2.മെമ്മറി യൂണിറ്റ്","1.ਮੈਮੋਰੀ ਯੂਨਿਟ, 2.ਮੈਮੋਰੀ ਯੂਨਿਟ"
മെനു,ਮੀਨੂ
മെനു ബാർ,ਮੇਨੂ ਬਾਰ
മെനു ഓടിച്ചു,ਮੇਨੂ ਸੰਚਾਲਿਤ
മെനു തിരഞ്ഞെടുക്കൽ,ਮੇਨੂ ਚੋਣ
പ്രധാനമായി നയിക്കുന്ന പ്രോഗ്രാം,ਮੁੱਖ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ
"1. അന്തർലീനമായ, 2. ലയിപ്പിച്ച","1.ਅੰਦਰੂਨੀ, 2.ਮਿਲਿਆ ਹੋਇਆ"
ലയന എക്സ്ചേഞ്ച് സോർട്ടിംഗ്,ਅਭੇਦ ਐਕਸਚੇਂਜ ਛਾਂਟੀ
