Tamil,Marathi
மல்டிபிளக்ஸ் இணைப்பு,मल्टिप्लेक्स दुवा
மல்டிபிளக்ஸ் பயன்முறை,मल्टीप्लेक्स मोड
மல்டிபிளக்ஸ்  செயல்பாடு,मल्टीप्लेक्स  ऑपरेशन
பெருக்கி காரணி,गुणक घटक
பெருக்கி அளவு  பதிவு,गुणक भाग  नोंदणी करा
பஞ்சை பெருக்கவும்  (= கணக்கிடுதல்  பஞ்ச்),गुणाकार पंच  (= गणना करत आहे  पंच)
மல்டிபாயிண்ட் சுற்று,मल्टीपॉईंट सर्किट
மல்டிபாயிண்ட் இணைப்பு,मल्टीपॉईंट दुवा
மல்டிபாயிண்ட்  வலைப்பின்னல்,मल्टीपॉईंट  नेटवर्क
பன்முகத்தன்மை,बहुप्रति
மல்டிபிராசசிங்,मल्टीप्रोसेसिंग
மல்டிபிராசசிங்  அமைப்பு,मल्टीप्रोसेसिंग  प्रणाली
மல்டிபிராசசர்,मल्टीप्रोसेसर
மல்டிபிராசசர் இடைமுகம்,मल्टीप्रोसेसर इंटरलीव्हिंग
மல்டிபிரோகிராமிங்,मल्टीप्रोग्रामिंग
மல்டிபிரோகிராமிங்  நினைவக பாதுகாப்பு,मल्टीप्रोग्रामिंग  मेमरी संरक्षण
மல்டிபிரோகிராமிங்  அமைப்பு,मल्टीप्रोग्रामिंग  प्रणाली
மல்டிரீல் வரிசையாக்கம்,मल्टीयील सॉर्टिंग
கோப்பு,मल्टीरिंग फाईल
மல்டிசெட்யூல்  தனிப்பட்ட வரி,मल्टीस्केड्यूल  खाजगी ओळ
பன்முகத்தன்மை,मल्टीस्टेशन
பல்பணி  செயல்பாடு,बहु कार्य  ऑपरेशन
மல்டித்ரெடிங்,मल्टीथ्रेडिंग
மல்டியூனிட்  செயலி,मल्टीयुनिट  प्रोसेसर
மல்டியூசர் அமைப்பு,मल्टिअर्स सिस्टम
பன்முகத்தன்மை கொண்ட தர்க்கம்,मल्टीव्हल्यूज्ड लॉजिक
மல்டிவைப்ரேட்டர்,मल्टीव्हिब्रेटर
மல்டிவே தேடல்  மரம்,मल्टीवे शोध  झाड
பரஸ்பர விலக்கு,परस्पर बहिष्कार
பரஸ்பர  தகவல்,परस्पर  माहिती
பரஸ்பர ஜோடி  கொள்ளளவு,परस्पर जोडी  कॅपेसिटन्स
Nand,नंद
NAND உறுப்பு,नंद घटक
NAND செயல்பாடு,नंद फंक्शन
NAND செயல்பாடு,नंद ऑपरेशन
நானோ செயலி,नॅनो प्रोसेसर
நானோப்ரோகிராம்  கடை,नॅनोप्रोग्राम  स्टोअर
குறுகிய இசைக்குழு,अरुंद बँड
தேசிய தன்மை,राष्ट्रीय चारित्र्य
தேசிய  தேவை,राष्ट्रीय  आवश्यकता
சொந்த இணைப்பு,मूळ संलग्नक
சொந்த குறியீடு,नेटिव्ह कोड
சொந்த கம்பைலர்,नेटिव्ह कंपाईलर
இயற்கை பைனரி,नैसर्गिक बायनरी
இயற்கை செயல்பாடு  ஜெனரேட்டர்,नैसर्गिक कार्य  जनरेटर
இயற்கை மொழி,नैसर्गिक भाषा
இயற்கை மொழி  அமைப்பு,नैसर्गिक भाषा  प्रणाली
ஊசி,सुई
மறுப்பு,नकार द्या
எதிர்மறை நுழைவு,नकारात्मक नोंद
எதிர்மறை கருத்து,नकारात्मक अभिप्राय
எதிர்மறை தர்க்கம்,नकारात्मक तर्कशास्त्र
எதிர்மறை உண்மையான தர்க்கம்,नकारात्मक सत्य तर्कशास्त्र
எதிர்மறை,नेगेन्ट्रोपी
அதுவுமில்லாமல் இதுவுமில்லாமல்  செயல்பாடு (அல்லது-  செயல்பாடு),दोन्हीपैकी एक नाही  ऑपरेशन (नाही--  ऑपरेशन)
நோபர்,नेपर
உள்ளமைக்கப்பட்ட கட்டளை  பட்டியல்,नेस्टेड कमांड  यादी
உள்ளமைக்கப்பட்ட மேக்ரோக்கள்,नेस्टेड मॅक्रो
கூடு நிலை,घरटे पातळी
கூடு கடை,नेस्टिंग स्टोअर
நிகர அமைப்பு,निव्वळ रचना
பிணைய அணுகல்  கட்டுப்பாடு,नेटवर्क प्रवेश  नियंत्रण
பிணைய அணுகல்  இயந்திரம்,नेटवर्क प्रवेश  मशीन
பிணைய அணுகல்  விலை,नेटवर्क प्रवेश  किंमत
நெட்வொர்க் அனலாக்,नेटवर्क एनालॉग
நெட்வொர்க் அனலைசர்,नेटवर्क विश्लेषक
வலைப்பின்னல்  விண்ணப்பம்,नेटवर्क  अर्ज
வலைப்பின்னல்  கட்டிடக்கலை,नेटवर्क  आर्किटेक्चर
வலைப்பின்னல்  விழிப்புணர்வு,नेटवर्क  जागरूकता
வலைப்பின்னல்  கூறு,नेटवर्क  घटक
வலைப்பின்னல்  நெரிசல்,नेटवर्क  गर्दी
பிணைய மாறிலி,नेटवर्क स्थिर
பிணைய கட்டுப்பாடு  பயன்முறை,नेटवर्क नियंत्रण  मोड
பிணைய கட்டுப்பாடு  கட்டம்,नेटवर्क नियंत्रण  टप्पा
பிணைய கட்டுப்பாடு  திட்டம்  தலைமுறை,नेटवर्क नियंत्रण  कार्यक्रम  पिढी
பிணைய கட்டுப்பாடு  சிக்னலிங் அலகு,नेटवर्क नियंत्रण  सिग्नलिंग युनिट
நெட்வொர்க் தரவுத்தளம்  அமைப்பு,नेटवर्क डेटाबेस  प्रणाली
நெட்வொர்க் முன் இறுதியில்,नेटवर्क फ्रंट एंड
வலைப்பின்னல்  ஒருங்கிணைப்பு,नेटवर्क  एकत्रीकरण
பிணைய ஒருமைப்பாடு,नेटवर्क अखंडता
வலைப்பின்னல்  ஒன்றோடொன்று,नेटवर्क  इंटरकनेक्शन
பிணைய இடைமுகம்  இயந்திரம்,नेटवर्क इंटरफेस  मशीन
பிணைய அடுக்கு,नेटवर्क लेयर
பிணைய சுமை  பகுப்பாய்வு,नेटवर्क लोड  विश्लेषण
பிணைய முனை,नेटवर्क नोड
நெட்வொர்க் ஆபரேட்டர்,नेटवर्क ऑपरेटर
பிணைய பாதை,नेटवर्क पथ
நெட்வொர்க் போர்ட்,नेटवर्क पोर्ट
நெட்வொர்க் கோட்பாடு,नेटवर्क सिद्धांत
நெட்வொர்க் நேரம்,नेटवर्क वेळ
நெட்வொர்க் டாப்லோஜி,नेटवर्क टॉप्लॉजी
நெட்வொர்க் மெய்நிகர்  முனையத்தில்,नेटवर्क आभासी  टर्मिनल
நடுநிலை தரை,तटस्थ ग्राउंड
நடுநிலை ரிலே,तटस्थ रिले
நடுநிலை  பரவும் முறை,तटस्थ  संसर्ग
புதிய உள்ளீட்டு வரிசை,नवीन इनपुट रांग
புதிய வரி எழுத்து,नवीन ओळ वर्ण
புதிய பேக்,नवीन पॅक
புதிய ஒத்திசைவு,नवीन समक्रमित
நெக்ஸஸ்,Nexus
Nibble,Nebe
நிக்கல் தாமத வரி,निकेल विलंब ओळ
இல்லை சுட்டிக்காட்டி,शून्य पॉईंटर
ஒன்பது நிரப்பு,नऊ चे पूरक
தொண்ணூறு நெடுவரிசை  அட்டை,नव्वद स्तंभ  कार्ड
Nip,NIP
கூட்டங்கள் இல்லை  நிலை,नाही ग्राहक  परिस्थिती
சத்தம்  பண்பு,आवाज  वैशिष्ट्यपूर्ण
இரைச்சல் காரணி,आवाज घटक
சத்தம் கொலையாளி,आवाज किलर
சத்தம் லாவல்,आवाज लावेल
சத்தமில்லாத குறியீட்டு முறை,गोंगाट नसलेले कोडिंग
சத்தம் விளிம்பு,आवाज मार्जिन
இரைச்சல் வரிசை,आवाज क्रम
இரைச்சல் மூல,आवाज स्रोत
இரைச்சல் வெப்பநிலை,आवाज तापमान
சத்தமில்லாத பயன்முறை,गोंगाट करणारा मोड
எண்கணிதமற்ற  மாற்றம் (= தருக்க  மாற்றம்),नॉन-एरिथमेटिक  शिफ्ट (= तार्किक  शिफ्ट)
பைனரி அல்லாத தர்க்கம்,नॉन बायनरी लॉजिक
குறியிடப்படாதது  கிராபிக்ஸ்,नॉन-कोडेड  ग्राफिक्स
ஒத்திசைவற்ற  மூட்டை,सुसंगत  मोळी
ஒத்திசைவற்ற  மாடுலேஷன்  அமைப்பு,सुसंगत  मॉड्यूलेशन  प्रणाली
சுருக்கம் அல்ல,नॉन-कॉम्पॅक्ट
ஒருங்கிணைக்கப்படாதது,नॉन-कॉन्जंक्शन
இணைக்கப்படாதது  சேமிப்பு,कनेक्ट केलेले नाही  संचयन
தொடர்ச்சியாக இல்லை  உருப்படி,संयुक्त  आयटम
தரவு அல்லாத தொகுப்பு  கடிகாரம்,डेटा सेट नाही  क्लॉकिंग
அழிவில்லாதது  கர்சர்,विनाकारण  कर्सर
அழிவில்லாதது  படி,विनाकारण  वाचा
அழிவில்லாதது  செயல்பாட்டைப் படியுங்கள்,विनाकारण  ऑपरेशन वाचा
அழிக்காத  படிக்க,विनाशकारी  वाचा
நிர்ணயிக்காதது,नॉन-डिटेरिनिझम
நிர்ணயிக்காத  தன்னியக்க,नॉन-डिस्ट्रिमिनिस्टिक  ऑटोमाटा
அல்லாத டயல் டிரங்க்,नॉन डायल ट्रंक
பரவாதது,नॉन-डिस्झंक्शन
அல்லாத சமநிலை,समानता नाही
அல்லாத சமநிலை  வாயில்,समानता नाही  गेट
அல்லாத சமநிலை  செயல்பாடு,समानता नाही  ऑपरेशन
சமமற்ற தன்மை  உறுப்பு,नॉन-समकक्षता  घटक
அழிக்கப்படாதது  நடுத்தர,नॉन-इरेबल  मध्यम
அழிக்கப்படாதது  நிரல்படுத்தக்கூடிய  சாதனம்,नॉन-इरेबल  प्रोग्राम करण्यायोग्य  साधन
அழிக்கப்படாதது  சேமிப்பு,नॉन-इरेबल  संचयन
மதிப்பிடாத விசை,नॉन-एस्केपिंग की
செயல்படுத்த முடியாத  அறிக்கை,एक्झिक्युटेबल न करता  विधान
படிநிலை அல்லாத கிளஸ்டர் பகுப்பாய்வு,नॉन-पदानुक्रमित क्लस्टर विश्लेषण
தாக்கமற்ற அச்சுப்பொறி,नॉन-इफेक्ट प्रिंटर
ஊடாடாத,परस्परविरोधी
நேரியல் அல்லாத  சிதைவு,रेखीय नसलेले  विकृती
நேரியல் அல்லாத  தேர்வுமுறை,रेखीय नसलेले  सर्वोत्तमीकरण
நேரியல் அல்லாத  நிரலாக்க,रेखीय नसलेले  प्रोग्रामिंग
நேரியல் அல்லாத  பின்னடைவு மாதிரி,रेखीय नसलेले  रीग्रेशन मॉडेल
ஏற்ற முடியாத  எழுத்து தொகுப்பு,लोड करण्यायोग्य  वर्ण संच
ஏற்றப்படாத வரி,नॉन-लोड लाइन
பூட்டப்படாதது,नॉन-लॉकिंग
மேப்பிங் அல்ல  பயன்முறை,नॉन-मॅपिंग  मोड
நினைவகம் அல்ல  குறிப்பு  வழிமுறைகள்,नॉन-मेमरी  संदर्भ  सूचना
எதிர்மறை அல்லாத  எண்,नकारात्मक  क्रमांक
செயல்படாதது  வழிமுறைகள்,गैर-ऑपरेशन  सूचना
சார்பற்ற  ஒதுக்கீடு,नॉन-प्रीमेटिव्ह  वाटप
செயல்முறை அல்லாத  மொழி,नॉन-प्रक्रिया  इंग्रजी
செயல்முறை அல்லாதது  நோக்குநிலை  மொழி,नॉन-प्रक्रिया  देणारं  इंग्रजी
உற்பத்தி செய்யப்படாதது  கருத்து கணிப்பு,नॉन-प्रोडक्टिव्ह  मतदान
உற்பத்தி செய்யப்படாதது  பணி,नॉन-प्रोडक्टिव्ह  कार्य
திட்டமிடப்படாத  நிறுத்த,नॉन-प्रोग्राम केलेले  थांबवा
உண்மையான நேரம் அல்லாத நேரம்  செயலாக்கம்,रिअल-टाइम  प्रक्रिया
மீட்டெடுக்க முடியாதது  பிழை,पुनर्प्राप्त करण्यायोग्य  त्रुटी
பிரதிபலிக்காத மை,गैर-प्रतिबिंबित शाई
தங்குமிடம் இல்லாத  நிலை,अनिवासी  स्थिती
மீண்டும் பயன்படுத்த முடியாதது,पुन्हा न करता येण्यासारख्या
ஒரே மாதிரியான பரிமாற்றம்,बिगर समान प्रसारण
சேமிப்பு அல்லாத சாதனம்,नॉन-स्टोरेज डिव्हाइस
மாறாத வரி,नॉन-स्विच लाइन
மாறாதது  இணைப்பு,नॉन-स्विचिंग  कनेक्शन
முனையமற்ற முனை,टर्मिनल नोड
வெளிப்படையானது அல்ல  பயன்முறை,पारंपारिक गैर-पारदर्शक  मोड
நிலையற்ற  நினைவு,नॉन-अस्थिर  मेमरी
நிலையற்ற ரேம்,नॉन-अस्थिर रॅम
நிலையற்ற சேமிப்பு,नॉन-अस्थिर संचयन
எடை இல்லாத குறியீடு,नॉन-वेटेड कोड
இல்லை-ஒப்,नाही-ऑप
செயல்படவில்லை,गैर-ऑपरेशन
NOP அறிவுறுத்தல்,एनओपी सूचना
அல்லது,किंवा नाही
அல்லது உறுப்பு,किंवा घटक नाही
அல்லது செயல்பாடும் இல்லை,नाही कार्य
அல்லது வாயில்,किंवा गेट
சாதாரண தொடர்பு,सामान्य संपर्क
சாதாரண திசை  ஓட்டம்,सामान्य दिशा  प्रवाह
இயல்பாக்குங்கள்,सामान्यीकरण
இயல்பாக்கப்பட்ட சாதனம்  ஒருங்கிணைப்பு,सामान्यीकृत डिव्हाइस  समन्वय
இயல்பாக்கப்பட்ட வடிவம்,सामान्यीकृत फॉर्म
இயல்பாக்குதல்,सामान्य
பொதுவாக மூடப்பட்டது  தொடர்பு,सामान्यत: बंद  संपर्क
பொதுவாக திறந்திருக்கும்  தொடர்பு,सामान्यत: उघडा  संपर्क
சாதாரண பதில்,सामान्य प्रतिसाद
நெறிமுறை சோதனை,मानदंड चाचणी
இல்லை,नाही
இல்லை,नाही आणि नाही
இல்லை  செயல்பாடு,नाही आणि नाही  ऑपरेशन
இல்லை  செயல்பாடு (= அல்லாதது  இணைத்தல்),दोन्ही नाही  ऑपरेशन (= नॉन  संयोग)
சுற்று அல்ல,सर्किट नाही
உறுப்பு அல்ல,घटक नाही
சமநிலை இல்லை  வாயில்,समतुल्य नाही  गेट
கேட் அல்ல,गेट नाही
இல்லை-பின்னர்  உறுப்பு,नाही-नंतर  घटक
இல்லை-பின்னர்  (= விலக்கு),नाही-नंतर  (= बहिष्कार)
இல்லை-பின்னர்  வாயில்,नाही-नंतर  गेट
இல்லை-பின்னர்  செயல்பாடு,नाही-नंतर  ऑपरेशन
செயல்பாடு இல்லை,ऑपरेशन नाही
இல்லை-அல்லது,नाही-किंवा नाही
இல்லை-அல்லது  செயல்பாடு,नाही-किंवा नाही  ऑपरेशन
எதுவும் இல்லை  பூர்த்தி  (= ரேடிக்ஸ்  பூர்த்தி),शून्य  पूरक  (= रेडिक्स  पूरक)
எதுவும் இல்லை,शून्य राज्य
கரு  துவக்கம்  திட்டம்,न्यूक्लियस  आरंभिकरण  कार्यक्रम
பூஜ்ய எழுத்து,शून्य वर्ण
பூஜ்ய எழுத்து  லேசான கயிறு,शून्य वर्ण  स्ट्रिंग
பூஜ்ய சுழற்சி,शून्य चक्र
பூஜ்ய கண்டுபிடிப்பாளர்,शून्य डिटेक्टर
பூஜ்ய வரி,शून्य ओळ
பூஜ்ய பட்டியல் (= வெற்று  பட்டியல்),शून्य यादी (= रिक्त  यादी)
பூஜ்ய லொக்கேட்டர் மதிப்பு,शून्य लोकेटर मूल्य
பூஜ்ய பதிவு,शून्य रेकॉर्ड
பூஜ்ய சரம் (= வெற்று சரம்),शून्य स्ट्रिंग (= रिक्त स्ट्रिंग)
Nul அடக்குதல்,एनयूएल दडपशाही
எண் கட்டுப்பாடு,क्रमांक नियंत्रण
எண் க்ரஞ்சர்,क्रमांक क्रंचर
எண் ஜெனரேட்டர்,क्रमांक जनरेटर
எண் குழு,क्रमांक गट
எண் திட்டம்,क्रमांकन योजना
எண் திட்டம்  பகுதி,क्रमांकन योजना  क्षेत्र
எண் வரம்பு,क्रमांक श्रेणी
எண்  பிரதிநிதித்துவம்,क्रमांक  प्रतिनिधित्व
எண்  பிரதிநிதித்துவம்  அமைப்பு,क्रमांक  प्रतिनिधित्व  प्रणाली
எண் வரிசை,क्रमांक क्रम
எண் சேவை,क्रमांक सेवा
எண் சேவை  ஆபரேட்டர்,क्रमांक सेवा  ऑपरेटर
எண் அமைப்பு,संख्या प्रणाली
எண் பகுப்பாய்வு,संख्यात्मक विश्लेषण
எண் குறியீடு,संख्यात्मक कोड
எண் கட்டுப்பாடு,संख्यात्मक नियंत्रण
எண் தரவு,संख्यात्मक डेटा
எண் நேரியல்  இயற்கணிதம்,संख्यात्मक रेखीय  बीजगणित
எண் நிலைத்தன்மை,संख्यात्मक स्थिरता
எண் நாடா,संख्यात्मक टेप
எண் அணு  சின்னம்,संख्यात्मक अणु  चिन्ह
எண்கள்  பின் இடம்  எழுத்து,संख्यात्मक  बॅक-स्पेस  वर्ण
எண் பிட் தரவு,संख्यात्मक बिट डेटा
எண் எழுத்து,संख्यात्मक वर्ण
எண் எழுத்து  தகவல்கள்,संख्यात्मक वर्ण  डेटा
எண் எழுத்து  அமைக்கவும்,संख्यात्मक वर्ण  सेट
எண் எழுத்து  துணைக்குழு,संख्यात्मक वर्ण  सबसेट
எண் குறியீடு,संख्यात्मक कोड
எண்-குறியீட்டு  எழுத்து தொகுப்பு,संख्यात्मक कोडेड  वर्ण संच
எண் கட்டுப்பாடு,संख्यात्मक नियंत्रण
எண் தரவு,संख्यात्मक डेटा
எண் திருத்தப்பட்டது  எழுத்து,संख्यात्मक संपादित  वर्ण
எண் உருப்படி,संख्यात्मक आयटम
எண்,संख्यात्मक शाब्दिक
எண் திண்டு,संख्यात्मक पॅड
எண் பஞ்ச்,संख्यात्मक पंच
எண்கள்  பிரதிநிதித்துவம்,संख्यात्मक  प्रतिनिधित्व
எண் மாற்றம்,संख्यात्मक शिफ्ट
எண் இடம்  எழுத்து,संख्यात्मक जागा  वर्ण
எண் சரம்,संख्यात्मक स्ट्रिंग
எண் சொல்,संख्यात्मक शब्द
Nybble,Nybble
நிக்விஸ்ட் வீதம்,Nyquist दर
பொருள் கட்டமைப்பு  (பொருள் சார்ந்த  கட்டிடக்கலை),ऑब्जेक्ट आर्किटेक्चर  (ऑब्जेक्ट-देणारं  आर्किटेक्चर)
பொருள் குறியீடு,ऑब्जेक्ट कोड
பொருள் குறியீடு  பொருந்தக்கூடிய தன்மை,ऑब्जेक्ट कोड  सुसंगतता
பொருள் கணினி,ऑब्जेक्ट संगणक
பொருள் தளம்,ऑब्जेक्ट डेक
பொருள் வரையறை,ऑब्जेक्ट व्याख्या
புறநிலை செயல்பாடு,वस्तुनिष्ठ कार्य
பொருள் மொழி,ऑब्जेक्ट भाषा
பொருள் நூலகம்,ऑब्जेक्ट लायब्ररी
பொருள் இயந்திரம்,ऑब्जेक्ट मशीन
பொருள் மாதிரி,ऑब्जेक्ट मॉडेल
பொருள் தொகுதி,ऑब्जेक्ट मॉड्यूल
பொருள் தொகுதி  நூலகம்,ऑब्जेक्ट मॉड्यूल  लायब्ररी
பொருள் சார்ந்த  கட்டிடக்கலை,ऑब्जेक्ट-देणारं  आर्किटेक्चर
பொருள் சார்ந்த  மொழி,ऑब्जेक्ट देणारं  इंग्रजी
பொருள் பேக்,ऑब्जेक्ट पॅक
பொருள் கட்டம்,ऑब्जेक्ट फेज
பொருள் நிரல்,ऑब्जेक्ट प्रोग्राम
பொருள் வழக்கமான,ऑब्जेक्ट रूटीन
பொருள் நேரம்,ऑब्जेक्ट वेळ
ஆக்டல் குறியீடு,ऑक्टल कोड
ஆக்டல் இலக்க,ऑक्टल अंक
ஆக்டல் எண்,ऑक्टल नंबर
ஆக்டல் எண்  அமைப்பு,ऑक्टल नंबर  प्रणाली
மெழுகுவர்த்தி,ऑक्टोनरी
ஒற்றைப்படை-சம காசோலை,विचित्र-अगदी चेक
ஒற்றைப்படை-சம வார்த்தை  நேரம்,विचित्र-इव्हन शब्द  वेळ
ஒற்றைப்படை சமநிலை,विचित्र समता
ஒற்றைப்படை சமநிலை சோதனை,विचित्र समता तपासणी
அலுவலக ஆட்டோமேஷன்,कार्यालय ऑटोमेशन
அலுவலக தகவல்  அமைப்பு,कार्यालयीन माहिती  प्रणाली
ஆஃப்-லைன்,ऑफ-लाइन
ஆஃப்லைன் உபகரணங்கள்,ऑफ-लाइन उपकरणे
ஆஃப்லைன் பயன்முறை,ऑफ-लाइन मोड
ஆஃப்லைன் செயலாக்கம்,ऑफ-लाइन प्रक्रिया
ஆஃப்லைன் சேமிப்பு,ऑफ-लाइन स्टोरेज
ஆஃப்லைன் அமைப்பு,ऑफ-लाइन सिस्टम
ஆஃப்லைன் அலகு,ऑफ-लाइन युनिट
ஈடுசெய்யும்,ऑफसेट
ஆஃப்செட் பஞ்ச்,ऑफसेट पंच
ஆஃப்செட் ஸ்டேக்கர்,ऑफसेट स्टॅकर
ஆஃப்செட் சிஸ்டம்,ऑफसेट सिस्टम
ஆஃப்செட் மாறி,ऑफसेट व्हेरिएबल
ஆஃப்-டைம்,रिकामा वेळ
பிட்,बिट वर
ஆன்-சிப் கட்டுப்பாடு  தர்க்கம்,ऑन-चिप नियंत्रण  तर्कशास्त्र
நிபந்தனையில்,अटीवर
தேவை முறைமையில்,मागणी प्रणालीवर
ஒரு முகவரி,एक-पत्ता
ஒரு முகவரி  வழிமுறைகள்,एक-पत्ता  सूचना
ஒரு சிப்,एक-चिप
ஒரு பரிமாண  மொழி,एक-आयामी  इंग्रजी
ஒரு உறுப்பு,एक-एलिमेंट
ஒன்றுக்கு ஒன்று,एकासाठी एक
ஒன்றுக்கு ஒன்று  மொழிபெயர்ப்பு,एकासाठी एक  अनुवाद
ஒரு வாயில் (= அல்லது  நுழைவாயில்,एक गेट (= किंवा  गेट)
ஒரு நிலை முகவரி,एक-स्तरीय पत्ता
ஒரு நிலை குறியீடு,एक-स्तरीय कोड
ஒரு நிலை கடை,एक-स्तरीय स्टोअर
ஒரு நிலை  சப்ரூட்டீன்,एक-स्तरीय  सबरूटिन
ஒரு வெளியீடு,एक आउटपुट
ஒரு ஷாட் சுற்று,एक-शॉट सर्किट
ஒரு-நிறுத்த செயல்பாடு,एक स्टॉप ऑपरेशन
நேருக்கு நேர்  அசெம்பிளர்,एक ते एक  असेंबलर
நேருக்கு நேர்  செயல்பாடு,एक ते एक  कार्य
ஒன்று முதல் ஒன்று  செயல்பாடு,एक ते एक वर  कार्य
ஒரு வழி  தொடர்பு,एकेरि मार्ग  संप्रेषण
ஒரு வழி இணைக்கப்பட்ட பட்டியல்,एक मार्ग जोडलेली यादी
ஒரு வழி  பரவும் முறை,एकेरि मार्ग  संसर्ग
ஒரு வழி தண்டு,एक-वे ट्रंक
நிகழ்நிலை,ऑनलाईन
ஆன்-லைன் தொகுதி  செயலாக்கம்,ऑनलाईन बॅच  प्रक्रिया
நிகழ்நிலை  தொடர்பு,ऑनलाईन  संप्रेषण
ஆன்-லைன் கண்டறிதல்,ऑनलाईन डायग्नोस्टिक्स
ஆன்-லைன் உபகரணங்கள்,ऑनलाईन उपकरणे
ஆன்-லைன் ஃப்ளை,ऑनलाईन फ्लाय
ஆன்-லைன் உள்ளீடு,ऑनलाईन इनपुट
ஆன்-லைன் பயன்முறை,ऑनलाईन मोड
ஆன்-லைன் சதித்திட்டம்,ऑनलाईन प्लॉटर
ஆன்-லைன் செயலாக்கம்,ऑनलाईन प्रक्रिया
ஆன்-லைன் திட்டம்  வளர்ச்சி,ऑनलाईन प्रोग्राम  विकास
நிகழ்நிலை  நிரலாக்க,ऑनलाईन  प्रोग्रामिंग
ஆன்-லைன் தேடல்,ऑनलाईन शोध
ஆன்-லைன் சேமிப்பு,ऑनलाईन स्टोरेज
ஆன்-லைன் அமைப்பு,ऑनलाईन सिस्टम
ஆன்-லைன் முனையம்,ऑनलाईन टर्मिनल
ஆன்-லைன் முனையம்  சோதனை,ऑनलाईन टर्मिनल  चाचणी
ஆன்-லைன் சோதனை,ऑनलाईन चाचणी
ஆன்-லைன் சோதனை அமைப்பு,ऑनलाईन चाचणी प्रणाली
ஆன்-லைன் அலகு,ऑनलाईन युनिट
செயல்பாட்டில்,फंक्शन वर
திறந்த முகவரி,उघडा पत्ता
திறந்த குறியீடு,ओपन कोड
திறந்த கலெக்டர்,खुले जिल्हाधिकारी
திறந்த கலெக்டர்  சாதனம்,खुले जिल्हाधिकारी  साधन
தொடர்பு தொனி திறந்த,संपर्क टोन उघडा
திறந்த-முடிவு,ओपन-एन्ड
திறந்தநிலை வரி,ओपन-एन्ड लाइन
கோப்பு திறந்த,फाईल उघडा
திறந்த வளைய கட்டுப்பாடு,ओपन लूप नियंत्रण
திறந்த வளைய அமைப்பு,ओपन लूप सिस्टम
திறந்த எண்,ओपन नंबरिंग
திறந்த வழக்கமான,नित्यक्रम उघडा
திறந்த கடை,खुले दुकान
திறந்த கடை  செயல்பாடு,खुले दुकान  ऑपरेशन
திறந்த சப்ரூட்டீன்,सबरूटिन उघडा
திறந்த அமைப்பு,ओपन सिस्टम
திறந்த அமைப்புகள்  ஒன்றோடொன்று,ओपन सिस्टम  इंटरकनेक्शन
திறந்த அமைப்புகள்  இன்டர்வொர்க்கிங்,ओपन सिस्टम  इंटरवर्किंग
திறந்த கம்பி,ओपन वायर
திறந்த-கம்பி வரி,ओपन-वायर लाइन
ஓபராண்ட்,ऑपरेंड
ஓபரண்ட் புலம்,ऑपरेंड फील्ड
பயன்முறையை இயக்கவும்,ऑपरेट मोड
இயக்க தாமதம்,ऑपरेटिंग विलंब
செயல்படும்  சூழல்,ऑपरेटिंग  वातावरण
இயக்க வரம்பு,ऑपरेटिंग श्रेणी
இயக்க விகிதம்,ऑपरेटिंग रेशो
இயக்க இடம்,ऑपरेटिंग स्पेस
இயக்க முறைமை,ऑपरेटिंग सिस्टम
இயக்க முறைமை  செயல்பாடு,ऑपरेटिंग सिस्टम  कार्य
இயக்க நேரம்,ऑपरेटिंग वेळ
இயக்க மின்னழுத்தம்  காட்டி,ऑपरेटिंग व्होल्टेज  सूचक
செயல்பாடு,ऑपरेशन
செயல்பாட்டு  எழுத்து,कार्यरत  वर्ण
செயல்பாட்டு முறை,ऑपरेशनल मोड
செயல்பாட்டு அடையாளம்,ऑपरेशनल चिन्ह
செயல்பாட்டு அலகு,ऑपरेशनल युनिट
செயல்பாட்டு சொல்,ऑपरेशनल शब्द
செயல்பாட்டு குறியீடு,ऑपरेशन कोड
செயல்பாட்டு கட்டுப்பாடு  மொழி,ऑपरेशन नियंत्रण  इंग्रजी
செயல்பாட்டு கட்டுப்பாடு  அறிக்கை,ऑपरेशन नियंत्रण  विधान
செயல்பாட்டு சுழற்சி,ऑपरेशन सायकल
ஆபரேஷன் டிகோடர்,ऑपरेशन डीकोडर
செயல்பாடு  வெளிப்பாடு,ऑपरेशन  अभिव्यक्ती
செயல்பாட்டு புலம்,ऑपरेशन फील्ड
செயல்பாட்டு எண்,ऑपरेशन क्रमांक
செயல்பாட்டு பகுதி,ऑपरेशन भाग
செயல்பாட்டு விகிதம்,ऑपरेशन रेशो
செயல்பாட்டு பகுப்பாய்வு  (= செயல்பாடுகள்  ஆராய்ச்சி),ऑपरेशन्स विश्लेषण  (= ऑपरेशन्स  संशोधन)
செயல்பாட்டு கட்டுப்பாடு,ऑपरेशन्स कंट्रोल
செயல்பாடுகள்  பல்பணி,ऑपरेशन्स  बहु कार्य
செயல்பாட்டு நேரம்,ऑपरेशन वेळ
ஆபரேட்டர்,ऑपरेटर
ஆபரேட்டர்  அங்கீகாரம்  பதிவு,ऑपरेटर  अधिकृतता  विक्रम
ஆபரேட்டர்  கட்டளை,ऑपरेटर  आज्ञा
ஆபரேட்டர் கன்சோல்,ऑपरेटर कन्सोल
ஆபரேட்டர் கட்டுப்பாடு  மொழி,ऑपरेटर नियंत्रण  इंग्रजी
