Hindi,Bengali
" समझाना-बुझाना,मनाना ,अनुनय",প্ররোচনা
"संगत, प्रासंगिक",প্রাসঙ্গিক
"अवलोकन, देखना",পড়ন
याचिका,পিটিশন
याचिकादाता,পিটিশনার
" प्रावस्था , चरण",পর্যায়
फ़ोटो,আলোকচিত্র
फ़ोटो-स्टैट,ফটোস্ট্যাট
प्रत्यक्ष जांच,শারীরিক চেকিং
शारिरिक दोष,শারীরিক ত্রুটি
व्यायाम शिक्षा,শারীরিক শিক্ষা
"अंग-बाधित, विकलांग",শারীরিক প্রতিবন্ধী
प्रत्यक्ष सत्यापन,শারীরিক যাচাইকরণ
खंडशः टुकड़ों में,পিসিমিয়াল
"उजरती दर, मात्रानुपाती दर",টুকরা হার
तीर्थयात्री,তীর্থযাত্রী
" अग्रगामी कार्यक्रम ,प्रायोगिक कार्यक्रम",পাইলট প্রোগ্রাম
पिन,পিন
स्थानन सेवा,প্লেসমেন্ট পরিষেবা
जन्म स्थान,জন্মস্থান
कार्य स्थल,কাজের জায়গা
वादी,বাদী
"आयोजना, योजना",পরিকল্পনা
" आयोजना, योजना , आयोजना बनाना , नियोजन",পরিকল্পনা
" संयंत्र , पादप, पौधा",উদ্ভিদ
" वादक , खिलाड़ी",খেলোয়াড়
" तर्क,दलील , अभिवचन,अभिवाक्",আবেদন
"प्लीडर, अधिवक्‍ता",আবেদনকারী
जनमत-संग्रह,প্লেবিসাইট
" रेहत रखना ,प्रतिज्ञा करना",প্রতিশ্রুতি
पूर्ण अधिवेशन,পূর্ণাঙ্গ অধিবেশনে
पूर्णाधिकारी,প্লেনিপোটেনটিরি
कुर्सी क्षेत्रफल,প্লিন্থ অঞ্চল
" नीति ,  पॉलिसी",নীতি
" राजनीतिक क्रियाकलाप , राजनीतिक सक्रियता",রাজনৈতিক ক্রিয়াকলাপ
मतदान,পোল
प्रदूषण,দূষণ
राजनीतिक/राजनैतिक,রাজনৈতিক
पूल,পুল
" विभाग , पोर्टफोलियो",পোর্টফোলিও
"स्थिति, स्थान, स्थल",অবস্থান
" सकारात्मक , निश्‍चित, निश्‍चयात्मक",ইতিবাচক
" पद ,डाक ,केन्द्र , चौकी",পোস্ট
उत्‍तर-दिनांकित,পোস্ট তারিখ
कार्योत्‍तर मंजूरी,পোস্ট-ফ্যাক্টো অনুমোদন
स्नातकोत्‍तर,স্নাতকোত্তর
"मरणोत्‍तर, मरणोपरांत",মরণোত্তর
" तैनाती ,इंदराज",পোস্টিং
"शव परीक्षा, मरणोत्‍तर परीक्षा",পোস্ট মর্টেম পরীক্ষা
"स्थगित करना, मुल्तवी करना",স্থগিত করা
पुनश्‍च,পোস্টস্ক্রিপ্ট (পি.এস.)
" शक्‍ति, अधिकार ,बिजली, विद्‌युत्",শক্তি
मुख़्तारनामा,মোক্তারনামা
व्यावहारिक,অনুশীলনযোগ্য
" व्यवसाय, पेशा , पद्‌धति, प्रथा",অনুশীলন করা
" पूर्व-लेखापरीक्षा , पूर्व संपरीक्षा",প্রাক-নিরীক্ষা
"पूर्वोपायन, पूर्वावधान,एहतियात",সতর্কতা
"पूर्व उदाहरण,नज़ीर",নজির
सारलेख,প্রিসিস
" ठीक-ठीक, यथावत् , यथार्थ",সুনির্দিষ্ট
"रोक देना,प्रतिवारित करना",বিরত
पूर्वसंकल्पना,পূর্ব ধারণা
पूर्ववर्ती,পূর্বসূরী
"प्रधान,प्रबल",প্রাধান্য
प्रस्तावना,মুখবন্ধ
"अधिमान देना, तरजीह देना",পছন্দ
" प्रतिकूल प्रभाव , पूर्वग्रह, पूर्वाग्रह , प्रतिकूल प्रभाव डालना, पूर्वाग्रह उत्पन्न करना",কুসংস্কার
प्रारंभिक,প্রাথমিক
समयपूर्व,অকাল
"परिसर,अहाता, परिक्षेत्र",প্রাঙ্গণ
" बीमा-किस्त,प्रीमियम ,बढ़ौती",প্রিমিয়াম
पूर्व प्रदत्‍त,প্রিপেইড
"पूर्वदत्‍त कार्ड, प्रीपेड कार्ड",প্রিপেইড কার্ড
पूर्वनियोजित,প্রাক-পরিকল্পিত
पूर्वित करना,প্রিপেন
रसीद सहित बिल,প্রাক-গ্রহণযোগ্য বিল
परमाधिकार,প্রিগ্রেটিভ
निर्धारित करना,প্রেসক্রিপশন
"निर्धारित, विहित",নির্ধারিত
निर्धारित प्रपत्र,নির্ধারিত ফর্ম
प्रस्तुतीकरण,উপস্থাপনা
" अध्यक्षता करना , पीठासीन होना",সভাপতিত্ব
" राष्‍ट्रपति , अध्यक्ष",রাষ্ট্রপতি
" मुद्रणालय,प्रेस , समाचारपत्र, अख़बार , प्रेस",প্রেস
प्रेस-प्रति,কপি টিপুন
"पत्रकार दीर्घा,पत्रकार गैलरी",গ্যালারী প্রেস
प्रकल्पित,অনুমান করা হয়েছে
प्रकल्पित वेतन,অনুমানমূলক বেতন
पूर्वकल्पित,অনুমান করা
बहाना,অজুহাত
" प्रचलित होना ,अभिभावी होना",বিরাজ করা
"निवारण करना, रोकना",প্রতিরোধ
"निवारण,रोकथाम",প্রতিরোধ
निवारक,প্রতিরোধমূলক
"क़ीमत उतार-चढ़ाव,क़ीमत घट-बढ़",দামের ওঠানামা (= মূল্য চলাচল)
क़ीमत निर्धारण,মূল্য নির্ধারণ
"प्रथम दृष्‍टया, प्रथम दृष्‍टि में",প্রাইমা ফেসি
"मुख्यतः,प्राथमिक तौर पर",প্রাথমিকভাবে
प्राथमिक,প্রাথমিক
मूल आवती,প্রাথমিক প্রাপ্তি
" प्राचार्य ,प्रधान , मूलधन , मालिक,स्वामी",অধ্যক্ষ
मूल ऋणी,অধ্যক্ষ deb ণগ্রহীতা
" मुद्रक ,  मुद्रित्र",প্রিন্টার
मुद्रण,মুদ্রণ
पूर्व संकेत,পূর্বের ইঙ্গিত
प्राथमिकता की कोटियां,অগ্রাধিকার গ্রেডিং
"कारागार,जेल",কারাগার
"क़ैदी,बंदी",বন্দী
एकांतता,গোপনীয়তা
निजी एवं गोपनीय,ব্যক্তিগত ও গোপনীয়
विशेषाधिकार,অধিকার
विशेषाधिकार समिति,সুবিধা কমিটি
"पुरस्कार, इनाम",পুরস্কার
संभाव्यता,সম্ভাবনা
प्रोबेट,প্রবেট
"परिवीक्षा,परख",প্রবেশন
परिवीक्षाधीन,প্রবেশনারি
"परिवीक्षाधीन,परखाधीन",প্রবেশনার
छानबीन,ক্ষত পরীক্ষা করা
"क्रियाविधि नियमावली, कार्यविधि नियमावली",পদ্ধতিগত নিয়ম
"प्रक्रिया, क्रियाविधि , कार्यविधि",পদ্ধতি
कार्यवाही,কার্যক্রম
" प्रक्रम ,प्रक्रिया ,प्रसंस्करण करना , आदेशिका ",প্রক্রিয়া
" प्रक्रमण , संसाधन , प्रसंस्करण",প্রক্রিয়াজাতকরণ
"जलूस, शोभायात्रा",মিছিল
उद्‌‌घोषणा करना,ঘোষণা
उद्‌घोषणा,ঘোষণা
" अधिप्राप्ति , वसूली",সংগ্রহ
"उत्पाद,उपज",পণ্য
" उत्पादन,पैदावार ,प्रस्तुतीकरण",উত্পাদন
वृत्‍ति,পেশা
वृत्‍तिक उपलब्धियां,পেশাদার অর্জন
प्रवीणता प्रमाणपत्र,দক্ষতা শংসাপত্র
विवरणिका,প্রোফাইল
लाभ,লাভ
" कार्यक्रम ,  क्रमादेश",কার্যক্রম
कार्यक्रम-अनुसूची,প্রোগ্রামের সময়সূচী
" कार्यक्रमण ,  क्रमावेशन",প্রোগ্রামিং
प्रगति,অগ্রগতি
" प्रगतिशील ,प्रगामी",প্রগতিশীল
निषिद्‌ध,নিষিদ্ধ
निषिद्‌ध क्षेत्र,নিষিদ্ধ অঞ্চল
" निषेध , नशाबंदी , मद्‌यनिषेध",নিষেধাজ্ঞা
निषेधाज्ञा,নিষিদ্ধ আদেশ
परियोजना,প্রকল্প
"प्रक्षेप,प्रक्षेपण",অভিক্ষেপ
प्रमुख,বিশিষ্ট
" वचन , वचन देना",প্রতিশ্রুতি
"वचन-पत्र,रूक़्क़ा, प्रोनोट",কর্জপত্র
"  पदोन्नत करना , प्रोन्नति करना,बढ़ावा देना",প্রচার
"प्रवर्तक,संप्रवर्तक",প্রবর্তক
"पदोन्नति, तरक्की , प्रोन्नति ,संवर्धन",পদোন্নতি
"तुरंत,शीघ्र",প্রচার
" प्रख्यापित करना , लागू करना",প্রচার
" सुनाना ,निर्णय देना",উচ্চারণ
निर्णय सुनाना,ঘোষণা
" सबूत, प्रमाण ,  प्रूफ़",প্রমাণ
प्रेषण का प्रमाण,প্রেরণের প্রমাণ
"प्रूफ शोधन, प्रूफ वाचन",প্রুফ রিডিং
प्रचार करना,প্রচার
प्रचार,প্রচার
"उचित,समुचित",সঠিক
" संपत्‍ति , साज सामान",সম্পত্তি
"प्रस्ताव,प्रस्थापना",প্রস্তাব
"प्रस्ताव करना,प्रस्तावित करना",প্রস্তাব
प्रतिपादित करना,প্রোপাউন্ড
" सांपत्‍तिक,मालिकाना ,एकायत्‍त",মালিকানা
औचित्य,স্বীকৃতি
यथानुपात,প্রো-রেটা
यथानुपात कोटा,প্রো-রাতা কোটা
"सत्रावसान करना, स्थगित करना",প্রোরোগ
"पक्ष-विपक्ष,आगा-पीछा",সুবিধা - অসুবিধা
अभिनिषिद्‌ध करना,মতামত
अभियोजन,প্রসিকিউশন
विवरण-पत्रिका,প্রসপেক্টাস
अल्पकालीन नियुक्‍ति,প্রোটেমপোর অ্যাপয়েন্টমেন্ট
" नयाचार,प्रोटोकॉल ,  संदेशाचार",প্রোটোকল
साबित करना,প্রমাণ করুন
" बशर्ते , परंतु , प्रविहित",সরবরাহ করা
भविष्य निधि,তহবিল
" प्रावधान , व्यवस्था , उपबंध,शर्त",বিধান
"अनंतिम, अस्थायी",অস্থায়ী
अनंतिम सूची,অস্থায়ী তালিকা
परंतुक,প্রোভিসো
"निकटता,सामीप्य",নৈকট্য
परोक्षी,প্রক্সি
"सार्वजनिक,जन, पब्लिक,आम जनता,लोक, सरकारी",জনসাধারণ
प्रकाशन,প্রকাশনা
सरकारी ड्यूटी,পাবলিক ডিউটি
"जनाहित वाद, लोकहित वाद",জনস্বার্থ মামলা
प्रचार,প্রচার
प्रकाशित करना,প্রকাশ
"समयनिष्‍ठ, समय का पाबंद",সময়োপযোগী
"दंड,सज़ा",শাস্তি
" क्रय,ख़रीद , ख़रीदना,क्रय करना",ক্রয়
पूर्णत: अस्थायी,খাঁটি অস্থায়ী
प्रयोजन,উদ্দেশ্য
पीछे लगे रहना,অন্বেষণ করা
" काम-काज , अनुसरण , खोज",সাধনা
"क्षेत्र,कार्यक्षेत्र",পরিদর্শন
प्रस्तुत करना,আপ
पेश पर्ची,পুট আপ স্লিপ
अर्हता,যোগ্যতা
"अर्हता-प्राप्त उम्मीदवार, योग्य उम्मीदवार",যোগ্য প্রার্থী
अर्हता प्राप्त करना,যোগ্যতা
अर्हक परीक्षा,যোগ্যতা পরীক্ষা
अर्हक परीक्षा,যোগ্যতা পরীক্ষা
गुणात्मक तकनीक,গুণগত কৌশল
" गुण,विशेषता , गुणता , कोटि,प्रकार",গুণ
गुणता नियंत्रण,মান নিয়ন্ত্রণ
" मात्रा,परिमाण ,राशि",পরিমাণ
संगरोध छुट्टी,পৃথকীকরণ ছুটি
"त्रैमासिक,तिमाही",ত্রৈমাসিক
मंसूख करना,কোয়াশ
वत्,কোয়াশি
स्थायिवत्‍ता,অর্ধ-স্থায়ী
" पृच्छा , प्रश्‍न , प्रश्‍नचिह्‌न",প্রশ্ন
प्रश्‍न,প্রশ্ন
" शंकनीय, शंका योग्य , प्रश्‍न योग्य , सवालिया",প্রশ্নবিদ্ধ
प्रश्‍नकाल,প্রশ্ন ঘন্টা
प्रश्‍नावली,প্রশ্নাবলী
"छोड़ना, त्यागना",প্রস্থান
"कोरम,गणपूर्ति",কোরাম
कोटा,কোটা
" भाव,दर , दर सूची,कोटेशन , उद्‌धरण",উদ্ধৃতি
" उद्‍धृत करना , दर बताना",উদ্ধৃতি
"प्रजाति,दौड़,होड़",রেস
प्रजाति भेदभाव,জাতিগত বৈষম্য
रेक,র্যাক
" छापा,छापा मारना ,धावा,धावा बोलना",অভিযান
"रेलमार्ग, रेलवे, रेल",রেলপথ
वेतन बढ़ोतरी,উত্থাপন
" यादृच्छिक, अनियमित",এলোমেলো
यादृच्छिक प्रतिचयन,এলোমেলো নমুনা
" परास , परिसर ,चांदमारी ,रेंज",পরিসীমা
" ओहदा ,श्रेणी , पंक्‍ति",র‌্যাঙ্ক
जनसाधारण,র‌্যাঙ্ক এবং ফাইল
" श्रेणीक्रम , श्रेणीकरण",র‌্যাঙ্কিং
द्रुत कार्रवाई बल (आर.ए.एफ),র‌্যাপিড অ্যাকশন ফোর্স
"दुर्लभ,विरल",বিরল
" उतावला , अंधाधुंध",ফুসকুড়ি
करयोग्य मूल्य,ইঁদুরযোগ্য মান
" दर , रेट , गति , पौरकर",রেট
"दर संविदा,दर ठेका",রেট চুক্তি
दर-सूची,রেট তালিকা
अनुसमर्थन,অনুমোদন
" कोटि निर्धारण , दर निर्धारण, निर्धारण , निर्धार ",রেটিং
अनुपात,অনুপাত
"राशन, रसद, भोजन-सामग्री",রেশন
युक्‍तिसंगत,যুক্তিসঙ্গত
युक्‍तीकरण,যৌক্তিকতা
राशन भत्‍ता,রেশন ভাতা
कच्चा माल,কাঁচামাল
कच्चा उत्पाद,কাঁচা পণ্য
प्रतिक्रिया,প্রতিক্রিয়া
" वाचन , पठन , पाठ्‌यांक",পড়া
पुन:समायोजित करना,রিডজাস্ট
बनी-बनाई आयोजना,প্রস্তুত পরিকল্পনা
"द्रुत संगणक, रेडी रेकनर",প্রস্তুত রেকনার
"वास्तविक,असली,यथार्थ",বাস্তব
"वास्तविक कमाई,वास्तविक उपार्जन",বাস্তব উপার্জন
स्थावर संपदा,আবাসন
"यथार्थता, वास्तविकता,असलियत,",বাস্তবতা
" वसूली , एहसास",উপলব্ধি
" वसूल करना, उगाहना , अनुभव करना,महसूस करना",উপলব্ধি করুন
पुनर्नियुक्‍ति,পুনরায় নিয়োগ
पुनर्विनियोजन,পুনরায় আবেদন
" कारण , तर्क",কারণ
पुनर्निर्धारण,পুনর্নির্মাণ
"छूट, घटौती",ছাড়
"प्रत्याह्वान,वापस मांगना, वापस बुलाना",স্মরণ করুন
" पीछे हटना ,कम होना",পুনরায়
" प्राप्‍ति ,  आवती, रसीद , आय",প্রাপ্তি
रसीद बही,রসিদ বই
प्राप्‍तियांऔर संवितरण,প্রাপ্তি এবং বিতরণ
" प्राप्‍त करना,लेना , अगवानी करना,स्वागत करना",গ্রহণ
" पाने वाला,प्राप्‍तिकर्ता , रिसीवर, प्रापक",রিসিভার
"नया, हाल ही का,अभिनव",সাম্প্রতিক
" स्वागत,स्वागत-सत्कार , स्वागत समारोह , स्वागत पटल",অভ্যর্থনা
"ग्रहणशील, सुग्राही",গ্রহণযোগ্য
"विश्रांति, अवकाश",অবকাশ
"पानेवाला,प्राप्‍तिकर्ता",প্রাপক
"अन्योन्य,पारस्परिक,परस्पर",পারস্পরিক
पारस्परिक मांग,পারস্পরিক চাহিদা
आदान-प्रदान करना,প্রতিদান
"अन्योन्य़ता,पारस्परिता",পারস্পরিক ক্রিয়াকলাপ
" लापरवाह , उतावला , अंधाधुंध",বেপরোয়া
"गिनना, संगणना करना",বোধ করা
संगणनीय सेवा,গণনাযোগ্য পরিষেবা
" उद्‍धार, उद्‍धारण , भूमि-पुनरुद्‍धार",পুনরুদ্ধার
" मान्यता , पहचान,अभिज्ञान",স্বীকৃতি
" मान्यताप्राप्‍त, मान्य , अभिज्ञात",স্বীকৃত
स्मरण करना,স্মরণ করা
"सिफारिश करना,संस्तुति करना",সুপারিশ
"सिफारिश, संस्तुति",সুপারিশ
"सिफारिशी पत्र, संस्तुति पत्र",প্রস্তাবিত চিঠি
" समाधान करना,समाधान कराना , मेल-मिलाप करना,मेल-मिलाप कराना",পুনর্মিলন
" समाधान ,मेल-मिलाप, सुलह",পুনর্মিলন
पुनर्विचार,পুনর্বিবেচনা
पुनर्गठन,পুনর্গঠন
पुनर्निर्माण,পুনর্গঠন
"मिसिल पुनर्रचना, फाइल पुनरर्चना",ফাইল পুনর্গঠন
" अभिलेख,रिकार्ड , कीर्तिमान , अभिलिखित करना, दर्ज करना",রেকর্ড
"अभिलेख पुस्तक, रिकॉर्ड पंजी",রেকর্ড বই
"सेवा अभिलेख, सेवा रिकार्ड",পরিষেবা রেকর্ড
" आश्रय , वसूली-अधिकार",আশ্রয়
" वसूल करना,बरामद करना ,स्वस्थ होना",পুনরুদ্ধার
" वसूली ,बरामदगी , पुनः प्राप्ति , स्वास्थ्य-लाभ",পুনরুদ্ধার
मनोविनोद,বিনোদন
" भर्ती करना , रंगरूट",নিয়োগ
" भर्तीप्राधिकारी , भर्ती प्राधिकरण",নিয়োগ কর্তৃপক্ষ
भर्ती,নিয়োগ
भर्तीनियम,নিয়োগ বিধি
"परिशोधन,सुधारना",সংশোধন
"आवर्ती,आवर्तक",পুনরাবৃত্তি
" छुड़ाना,मोचन , पुनः प्राप्त करना",খালাস
"मोचन,छुड़ाना",মুক্তি
पुन:प्रेषित,পুনঃনির্দেশিত
" निवारण ,निवारण करना,दूर करना",প্রতিকার
निवारण,প্রতিকার
लालफीताशाही,লাল-ট্যাপিজম
"कमी,छूट",হ্রাস
"व्यतिरिक्‍ति, अनावश्यक",অপ্রয়োজনীয়
पुनर्नियोजन,পুনরায় কর্মসংস্থান
पुन: प्रवेश,পুনরায় প্রবেশ
" देखना ,संदर्भ देना , उल्लेख करना , के बारे में बताना , अभिनिर्देशित करना , विचारार्थ भेजना",উল্লেখ করুন
"संदर्भ, हवाला, निर्देश",রেফারেন্স
" अभिनिर्देश , अभिनिर्देशन",সুপারিশ
वेतन का पुनर्नियतन,বেতন পুনর্নবীকরণ
"सुधार, सुधारना,सुधार करना",সংশোধন
" विरत रहना  ,न करना",থেকে বিরত থাকুন
"जलपान,अल्पाहार",রিফ্রেশমেন্ট
"  वापसी ,प्रतिदाय  ,धन लौटाना",ফেরত
" प्रतिदेय , लौटाने योग्य",ফেরতযোগ্য
"इनकार, अस्वीकृति",অস্বীকার
" इनकार करना ,अस्वीकार करना",প্রত্যাখ্যান
अस्वीकृत छुट्टी,ছুটি অস্বীকার
खंडन,খণ্ডন
" मानना, समझना , का ध्यान रखना , सम्मान करना , से संबंध रखना",বিবেচনা করুন
प्रदेश,অঞ্চল
"क्षेत्रीय, प्रादेशिक",আঞ্চলিক
" रजिस्टर,पंजी,पंजिका , पंजीयन करना, पंजीकृत करना",নিবন্ধন
"पंजीकृत,पंजीयित",নিবন্ধিত
पंजीकृत कार्यालय,নিবন্ধিত দপ্তর
" पंजीयन प्राधिकारी , पंजीयन प्राधिकरण",নিবন্ধকরণ কর্তৃপক্ষ
पंजीयन शुल्क,নিবন্ধন ফি
"पंजीकरण फार्म, पंजीयन प्रपत्र",নিবন্ধন ফর্ম
"रजिस्ट्री, पंजीयन कार्यालय",রেজিস্ট্রি
"खेद,खेद प्रकट करना",আফসোস
पुनर्वर्गीकरण,পুনরায় গ্রুপিং
नियमित,নিয়মিত
नियमित संवर्ग,নিয়মিত ক্যাডার
नियमितीकरण,নিয়মিতকরণ
नियमित सेवा,নিয়মিত পরিষেবা
विनियम,আইন
" पुनर्वास , पुनःस्थापन",পুনর্বাসন
पूर्वाभ्यास,মহড়া
प्रतिपूर्ति करना,পরিশোধ
"बहाल करना, पुनः स्थापित करना",পুনঃস্থাপন
"दोहराना,फिर कहना",পুনরাবৃত্তি
अस्वीकार करना,প্রত্যাখ্যান
" अस्वीकृति, अस्वीकार ,अग्रहण ",প্রত্যাখ্যান
प्रत्युत्‍तर,পুনর্গঠিত
संबंध,সম্পর্ক
" संबंधी, नातेदार , सापेक्ष",আত্মীয়
सापेक्ष मूल्यांकन,আপেক্ষিক মূল্যায়ন
" ढील, शिथिलता , विश्रांति , शिथिलीकरण, शिथिलन",শিথিলকরণ
"नियम शिथिलन,नियमों में ढील",নিয়মের শিথিলকরণ
" निर्मुक्‍ति, रिहाई, छुटकारा , निर्मोचन, लोकार्पण ,  दे देना , जारी करना",মুক্তি
"लोकार्पण तिथि, निर्मोचन तिथि",মুক্তির তারিখ
"सुसंगत, संगत",প্রাসঙ্গিক
"संबंधित काग़ज़ात,सुंगत काग़ज़ात",প্রাসঙ্গিক কাগজপত্র
"विश्‍वसनीय,भरोसेमंद",নির্ভরযোগ্য
" राहत , भार मोचक",স্বস্তি
सहायता और पुनर्वास,ত্রাণ এবং পুনর্বাসন
" भारमोचक सूची , राहत सूची",ত্রাণ তালিকা
राहत कार्य,ত্রাণ কাজ
भारमुक्‍त करना,উপশম
"एवज़ी, भार मोचक",রিলিভার
"त्याग,छोड़ना",ত্যাগ
कार्यभार-त्याग,চার্জ ত্যাগ
पुनः स्थानन,স্থানান্তর
अनिच्छा,অনীহা
"अभ्युक्‍ति, टिप्पणी",মন্তব্য
"अभ्युक्‍ति कॉलम, टिप्पणी कॉलम",মন্তব্য কলাম
उपचारी कार्रवाई,প্রতিকারমূলক ক্রিয়া
उपचारी उपाय,প্রতিকারমূলক ব্যবস্থা
" उपचारी स्थानांतरण , उपचारी अंतरण",প্রতিকার স্থানান্তর
"अनुस्मारक, स्मरण-पत्र",অনুস্মারক
" परिहार ,माफ़ी",ক্ষমা
" प्रेषण करना,भेजना , माफ़ करना,छोड़ना",লাঘব করা
"प्रेषिती,पाने वाला",রেমিটি
" प्रेषण,भेजना ,प्रेषित धन,भेजी गई रक़म",রেমিট্যান্স
" दूरस्थ, सुदूर , परोक्ष",দূরবর্তী
सुदूर नियंत्रण,দূরবর্তী নিয়ন্ত্রণ
" हटाया जाना , अपसारण",অপসারণ
"पारिश्रमिक,मेहनताना",পারিশ্রমিক
" देना, प्रस्तुतकरना , अर्पित करना , रूपांतर करना, अनुवाद करना , बनाना , प्रदर्शित करना",রেন্ডার
नवीकरण,পুনর্নবীকরণ
"मांग का नवीकरण,मांग दुहराना",চাহিদা পুনর্নবীকরণ
"त्याग करना,त्यागना,छोड़ देना",ত্যাগ করুন
नवीयन,সংস্কার
" किराया, भाड़ा , लगान",ভাড়া
किराए पर लिया गया स्थान,ভাড়া স্থান
पुनः आरंभ,পুনরায় খোলা
पुनर्गठन,পুনর্গঠন
पुनरभिविन्यास,পুনর্নির্মাণ
मरम्मत-योग्य,মেরামতযোগ্য
" प्रत्यावर्तित करना , देश-प्रत्यावर्तन",নিজের দেশে ফিরিয়ে দেওয়া
सेवाओं का प्रत्यावर्तन,পরিষেবা প্রত্যাবাসন
" चुकाना , ऋण शोधन करना , लौटाना, वापस करना",শোধ করুন
" शोध्य , प्रतिदेय",পরিশোধযোগ্য
"निरसन,निरस्त करना",বাতিল
पुनरादेश,পুনরাবৃত্তি যাতে
बारंबारी कार्य,পুনরাবৃত্তি কাজ
प्रतिस्थापित करना,প্রতিস্থাপন
" प्रतिस्थापन ,एवज़ी",প্রতিস্থাপন
पुन:पूर्ति,পুনরায় পরিশোধ
" प्रतिवेदन ,रिपोर्ट , रपट",রিপোর্ট
"निधान, संग्रह",সংগ্রহস্থল
" प्रतिनिधित्व ,अभ्यावेदन",প্রতিনিধিত্ব
प्रतिनिधि,প্রতিনিধি
"फटकार,धिग्दंड ",তিরস্কার
पुनर्मुद्रण,পুনরায় মুদ্রণ
प्रतिशोध,প্রতিশোধ গ্রহণ
" प्रतिकृति तैयारकरना ,पैदा करना,प्रजनन करना",পুনরুত্পাদন
जनन,প্রজনন
गणतंत्र दिवस,প্রজাতন্ত্র দিবস
निराकरण करना,প্রত্যাখ্যান
विरूद्‌ध,প্রত্যাখ্যান
"पुन:क्रय, वापस खरीद",পুনরায় কিনে
"प्रसिद्‌धि, ख्याति",খ্যাতি
अपेक्षा,প্রয়োজনীয়তা
अपेक्षित,প্রয়োজনীয়
"अपेक्षित सूचना, अपेक्षित जानकारी",প্রয়োজনীয় তথ্য
" अपेक्षित वस्तुएं ,अपेक्षित गुण",প্রয়োজনীয়
" मांग , अधिग्रहण",অনুরোধ
मांग फ़ार्म,চাহিদা পত্র
मांग-पर्ची,অনুরোধ স্লিপ
"बचाव, उद्‌धार, छुड़ाना",উদ্ধার
"अनुसंधान कार्य, शोध कार्य",গবেষণা কাজ
"नाराजगी, अप्रसन्नता",বিরক্তি
" आरक्षण , विधारण",সংরক্ষণ
आरक्षण शुल्क,রিজার্ভেশন ফি
पदों का आरक्षण,পোস্ট সংরক্ষণ
" आरक्षित, रिजर्व ,  आरक्षित करना , निर्णय सुरक्षित ऱखना",সংচিতি
आरक्षित स्थान,সংরক্ষিত আবাসন
आरक्षित निर्वाचन क्षेत्र,সংরক্ষিত আসন
आरक्षित क़ीमत,ন্যূনতম মূল্য
" पुन:स्थापन ,पुनर्वास , पुनः व्यवस्थापन",পুনর্বাসন
फेरबदल,রশ্মি
"निवास, आवास",বাসস্থান
"आवास पत्र, अनुज्ञा पत्र",আবাসিক অনুমোদন
" निवासी ,  स्थानिक",বাসিন্দা
"आवास, निवास",আবাসিক
"आवासीय व्यवस्था, आवास व्यवस्था",আবাসিক আবাসন
आवासीय पता,আবাসিক ঠিকানা
आवासी क्वार्टर,আবাসিক কোয়ার্টার
अवशिष्‍ट,অবশিষ্টাংশ
अवशिष्‍ट पेन्शन,অবশিষ্টাংশ পেনশন
अवशिष्‍ट शक्‍ति,অবশিষ্টাংশ শক্তি
त्यागपत्र,পদত্যাগ
प्रतिरोध करना,প্রতিহত করা
संकल्प,রেজোলিউশন
सादर,শ্রদ্ধার সাথে
"क्रमानुसार, क्रमश:",যথাক্রমে
प्रत्यर्थी,উত্তরদাতা
" प्रत्युत्‍तर, उत्‍तर , अनुक्रिया , प्रतिक्रिया",প্রতিক্রিয়া
"उत्‍तरदायित्व, जिम्मेदारी",দায়িত্ব
"उत्‍तरदायी, जिम्मेदार",দায়ী
"अनुक्रियाशील, अनुक्रियात्मक",প্রতিক্রিয়াশীল
विश्रामगृह,বিশ্রামাগার
" पुन:स्थापन करना, प्रत्यावर्तन करना, फिर से चालू करना , जीर्णोद्‌धार करना",পুনরুদ্ধার
" अवरोध , नियंत्रण",সংযম
" प्रतिबंधित ,सीमित",সীমাবদ্ধ
प्रतिबंधित छुट्टी,সীমাবদ্ধ ছুটি
"प्रतिबंध,रोक",সীমাবদ্ধতা
परिणामोन्मुख कार्य,ফলাফল ভিত্তিক কাজ
" सार-वृत्‍त ,पुन: आरंभ करना, पुन: शुरू करना , पुनर्ग्रहण करना",জীবনবৃত্তান্ত
पुन: सम्मन करना,রিলামমন
" पुनरारंभ , पुनर्ग्रहण",পুনঃসূচনা
" प्रतिधारित करना,रखे रहना ,रोक रखना , याद रखना",ধরে রাখা
प्रतिधारण क़ीमत,ধরে রাখার মূল্য
"सेवा-निवृत्‍त,निवृत्‍त",অবসরপ্রাপ্ত
"सेवा-निवृत्‍ति,निवृत्‍ति",অবসর
सेवा-निवृत्‍ति हितलाभ,অবসর সুবিধা
सेवा-निवृत्‍ति आयु,অবসরপ্রাপ্ত বয়স
"निवृत्‍ति पेन्शन,सेवानिवृत्‍ति पेन्शन",অবসরপ্রাপ্ত পেনশন
छंटनीकृत स्टाफ,Retrenched কর্মীরা
छंटनी,Retrenchment
पूर्व प्रभावी वेतन,Retroactive বেতন
" विवरणी ,प्रतिलाभ,प्रतिफल ,वापसी,वापस करना, लौटाना",প্রত্যাবর্তন
वापसी यात्रा,ফিরতি যাত্রা
वापसी डाक,পোস্ট রিটার্ন
पुनः विधिमान्यकरण,পুনর্বিবেচনা
"पुनर्मूल्यांकन, पुनर्मूल्यन",পুনর্নির্মাণ
राजस्व,রাজস্ব
राजस्व खर्च,রাজস্ব ব্যয়
