Bengali,Kannada
আন্তঃসংশ্লিষ্টতা (আন্তঃবিজ্ঞান),ಅಂತರಸಂಪರ್ಕ (ಅಂತರಸಂಪರ್ಕ)
স্বার্থ,ಆಸಕ್ತಿ
ইন্টারনোড,ಅಂತರಪರ್ -ಆವರಣ
ইন্টারফেজ (সেল বিভাগ),ಇಂಟರ್ಫೇಸ್ (ಕೋಶ ವಿಭಾಗ)
ইন্টারপোলেশন,ರಾಕ್ಷಸ
আন্তঃমুখী,ಅಂತರ್ರೋಗದ
ইনভেন্টরি,ದಾಸ್ತಾನು
বিপর্যয়,ವಿಪರ್ಯ
জড়িত,ಆಕ್ರೋಶ
আয়ন,ಅಯಾನು
ইরেডিয়েশন,ವಿಕಿರಣ
সেচ,ನೀರಾವರಿ
আইএসও অ্যালিলস,ಐಸೊ ಆಲೀಲ್ಸ್
আইএসও পণ্য বক্ররেখা,ಐಎಸ್ಒ ಉತ್ಪನ್ನ ಕರ್ವ್
আইসোবার,ಐಸೋಬಾರ್
আইসোগামি,ಐಸೊಗಾಮಿ
বিচ্ছিন্নতা দূরত্ব,ಪ್ರತ್ಯೇಕತೆ
আইসোপ্লয়েড,ಸಮೋಪ್ಸುಯು
আইসোক্যান্ট,ಲೋಕದ
আইসোটোপ,ಐಸೋಟೋಪ್
ভারতীয় বার্চ,ಭಾರತೀಯ ಬರ್ಚ್
ইন্ডিয়ান ব্লু পাইন,ಭಾರತೀಯ ನೀಲಿ ಪೈನ್
ভারতীয় চেরি,ಭಾರತೀಯ ಚೆರ್ರಿ
ভারতীয় জুনিপার,ಭಾರತೀಯ ಜುನಿಪರ್
ভারতীয় কিনো গাছ,ಭಾರತೀಯ ಕಿನೋ ಮರ
ভারতীয় লরাল ট্রি,ಭಾರತೀಯ ಲೌರಲ್ ಮರ
ভারতীয় ম্যাডার,ಭಾರತೀಯ ಹುಚ್ಚು
ভারতীয় ম্যাডলার,ಭಾರತೀಯ ಹುಚ್ಚು
ইন্ডিয়ান পোডো ফিলাম,ಭಾರತೀಯ ಪೊಡೊ ಫೈಲಮ್
নীল,ಇಂಡಿಗೊ
ইতালিয়ান বাজরা,ಇಟಲಿಯ ರಾಗಿ
আইভরি গাছ,ದಂತ ಮರ
আইভী লাউ/লিটল লাউ,ಐವಿ ಗೌರ್ಡ್/ಲಿಟಲ್ ಸೋರೆಕಾಯಿ
গুড়,ನುಗ್ಗಿ
জাপোনিকা রাইস,ಜಪೋನಿಕಾ ಅಕ್ಕಿ
জ্যাসিড,ಜಲಾರತಿ
জাভানিকা রাইস,ಜಾವಾನಿಕಾ ಅಕ್ಕಿ
জেলিং,ಕವಣೆ
ঝুম চাষ,ಜಮ್ ಕೃಷಿ
জাম্পিং জিন,ಜಿಗಿಯುವ ಜೀನ್
জাঙ্ক ডিএনএ,ಜಲ್ಲಿಕ
কিশোর পর্ব,ಬಾಲಕಿಯ ಹಂತ
জ্যাকারান্ডা,ಸ ೦ ಗಂಗಲ
জ্যাকফ্রুট,ಜಕ್ಕೆ
জামুন,ಜಾಮಿನ
জুঁই,ಮಲ್ಲಿಗೆ
জাট্টি খট্টি,ಜಟ್ಟಿ ಖಟ್ಟಿ
জ্যাটট্রোফা,ಜಾಟ್ರೋಫಾ
পাট,ದಣಿಸು
জ্যাসিডস,ಜಸ್ಸಿಡ್ಸ್
কওলিন,ಕವಣೆ
কওলিনাইট,ಕ್ವಾಲಿನೈಟ್
কওলিনাইট,ಕ್ವಾಲಿನೈಟ್
ক্যারিঞ্চাইমা,ಕರಿಚೈಮಾ
ক্যারিওডেসমা,ಕಸಪೋಕ್ತಿ
ক্যারিওগামি,ಕಟೋಗಮಿ
ক্যারিওগ্রাম (আইডিওগ্রাম),ಕ್ಯಾರೋಗ್ರಾಮ್ (ಇಡಿಯೋಗ್ರಾಮ್)
ক্যারিওকাইনেসিস,ಕರಿಯೊಕಿನಿಸ್
ক্যারোলজি,ಸ್ವಾರಸ್ಯ
ক্যারিওলাইসিস,ಕಸಪಂಕ್ತಿ
ক্যারিওন,ಕರಿಯಾನ್
ক্যারিওটাইপ,ಬಾವ್ಯ
কেল্প (শেত্তলা),ಕೆಲ್ಪ್ (ಪಾಚಿ)
কেলভিন চক্র,ಕೆಲ್ವಿನ್ ಚಕ್ರ
কেরাটিন,ಕಸ
কার্নেল,ಪಟಲ
খাইরা রোগ,ಖೈರಾ ಕಾಯಿಲೆ
খরিফ,ಖಾರಿಫ್
দুষ্টুমি,ತಮಾಷೆ
কিনেটোচোর,ಧನಸಹಾಯ
বাগানের,ಅಡಿಗೆಮನೆ
ক্লেইনফিল্টার সিনড্রোম,ಕ್ಲೈನ್‌ಫಿಲ್ಟರ್ ಸಿಂಡ್ರೋಮ್
ক্লেনো খণ্ড,ಕ್ಲೆನೋ ತುಣುಕು
গিঁটিং,ಗಲಾಟೆ
কোচের পোস্টুলেট,ಕೋಚ್ ಅವರ ಪೋಸ್ಟ್ಯುಲೇಟ್
কোপ্পেনের শ্রেণিবিন্যাস (জলবায়ু),ಕೊಪ್ಪೆನ್ಸ್ ವರ್ಗೀಕರಣ (ಹವಾಮಾನ)
ক্রেবস চক্র,ಕ್ರೆಬ್ಸ್ ಚಕ್ರ
কুর্তোসিস,ಕರ್ಟಿಸಿಸ್
কেভিকে (কৃষ্ণ ভিগায়ান কেন্দ্র),ಕೆವಿಕೆ (ಕೃಷಿ ವ್ಯರ್ಥಾದ ಕೇಂದ್ರ)
কাদম,ಕಾದಮ್
কালে,ಕಾಲ್ನಡಸು
ক্যানস ঘাস,ಕಾನ್ಸ್ ಹುಲ್ಲು
করোন্ডা,ಕರೋಂಡ
"কিডনি বিন, রাজমাহ","ಕಿಡ್ನಿ ಬೀನ್, ರಾಜ್ಮಾ"
কিউইফ্রিউট,ಕಿವಿಫ್ರೂಟ್
নোল খোল,ನಾಲ್ ಖೋಲ್
কোডাম্পুলি,ಕಾದು
কোডো মিললেট,ಕಾದೋ ರಾಗಿ
কোকাম মাখন গাছ (ম্যাঙ্গোস্টিন),ಕೊಕಾಮ್ ಬೆಣ್ಣೆ ಮರ (ಮ್ಯಾಂಗೋಸ್ಟೀನ್)
খাপ্রো বিটল,ಖಮ್ರ ಜೀರುಂಡೆ
এল.ডি .50 (মারাত্মক ডোজ 50),ಎಲ್.ಡಿ.50 (ಮಾರಕ ಡೋಸ್ 50)
অবতরণ করতে ল্যাব,ಲ್ಯಾಂಡ್ ಟು ಲ್ಯಾಂಡ್
লেবেল,ಹದಗೆಟ್ಟ
শ্রম,ದುಡಿಮೆ
ল্যাক অপেরন মডেল,ಲ್ಯಾಕ್ ಒಪೆರಾನ್ ಮಾದರಿ
স্তন্যদান,ಪಾದಚಾರಿ
ল্যাকটোজেনিক হরমোন (প্রোল্যাকটিন),ಲ್ಯಾಕ್ಟೋಜೆನಿಕ್ ಹಾರ್ಮೋನ್ (ಪ್ರೊಲ್ಯಾಕ್ಟಿನ್)
ল্যাকটোজ,ಕ್ಷೀರ
পিছিয়ে থাকা স্ট্র্যান্ড,ಹಿಂದುಳಿಯುವ ಎಳ
ল্যাম্বদা ক্লোনিং ভেক্টর,ಲ್ಯಾಂಬ್ಡಾ ಕ್ಲೋನಿಂಗ್ ವೆಕ್ಟರ್
ফলকিত বায়ু প্রবাহ,ಲ್ಯಾಮಿನಾರ್ ಗಾಳಿಯ ಹರಿವು
ল্যাম্প ব্রাশ ক্রোমোজোম,ದೀಪದ ಕ್ರೋಮೋಸೋಮ್
জমি,ನೆಲ
ভূমি সক্ষমতা শ্রেণিবিন্যাস,ಭೂ ಸಾಮರ್ಥ್ಯ ವರ್ಗೀಕರಣ
ভূমি সক্ষমতা মানচিত্র,ಭೂ ಸಾಮರ್ಥ್ಯದ ನಕ್ಷೆ
ভূমি অবক্ষয়,ಭೂ ಅವನತಿ
ভূমি সমতুল্য অনুপাত,ಭೂ ಸಮಾನ ಅನುಪಾತ
জমি সমতলকরণ,ಭೂ ಸ್ಥಾನ
জমি উদ্ধার,ಭೂ ಸುಧಾರಣೆ
ল্যান্ডস্কেপিং,ಭೂದೃಶ್ಯ
জমির উপযুক্ততা,ಭೂ ಸೂಕ್ತತೆ
ভূমি ব্যবহারের প্যাটার্ন,ಭೂ ಬಳಕೆಯ ಮಾದರಿ
ল্যাঙ্গারহান্স সেল,ಲ್ಯಾಂಗರ್‌ಹ್ಯಾನ್ಸ್ ಕೋಶಗಳು
ভ্রষ্টতা হার,ಕಳೆದುಹೋಗುವ ದರ
লার্ভা,ಲಾರ್ವಾಗಳು
বিলম্ব,ಸುಪ್ತತೆ
সুপ্ত,ಸುಪ್ತ
সুপ্ত সংক্রমণ,ಸುಪ್ತ ಸೋಂಕು
পার্শ্বীয়,ಪಾರ್ಶ್ವದ
লেটারাইট মাটি,ಲ್ಯಾಟೈಟ್ ಮಣ್ಣು
ল্যাটেক্স,ಜರಡಿ
ল্যাথাইরিজম,ತತ್ತ್ವ
ল্যাটিন স্কয়ার ডিজাইন (এলএসডি),ಲ್ಯಾಟಿನ್ ಸ್ಕ್ವೇರ್ ವಿನ್ಯಾಸ (ಎಲ್ಎಸ್ಡಿ)
জাল,ಚೂರುಪಟ್ಟು
সমন্বিত সুবিধার আইন,ಕನ್ವರ್ಸಿಟಿವ್ ಬೆನಿಫೇಜ್ ಕಾನೂನು
ধ্রুবক রিটার্ন আইন,ನಿರಂತರ ಆದಾಯದ ಕಾನೂನು
হ্রাসের আইন,ರಿಟರ್ನ್ಸ್ ಕಡಿಮೆಯಾಗುವ ಕಾನೂನು
ক্রমবর্ধমান retuns আইন,ಹೆಚ್ಚುತ್ತಿರುವ ಮರುಪರಿಶೀಲಿಸುವ ಕಾನೂನು
সীমাবদ্ধ কারণগুলির আইন,ಅಂಶಗಳನ್ನು ಸೀಮಿತಗೊಳಿಸುವ ಕಾನೂನು
সর্বনিম্ন আইন,ಕನಿಷ್ಠ ಕಾನೂನು
প্রতিস্থাপন আইন,ಬದಲಿ ಕಾನೂನು
পরিবর্তনশীল অনুপাত,ವೇರಿಯಬಲ್ ಅನುಪಾತಗಳ ಕಾನೂನು
স্তর,ಹರಿ
বিন্যাস,ಲೆಔಟ್
লিচেট,ಚೂರು
ফাঁস দক্ষতা,ಸೋರಿಕೆ ದಕ್ಷತೆ
ফাঁস প্রয়োজনীয়তা,ಲೀಚಿಂಗ್ ಅವಶ್ಯಕತೆ
শীর্ষস্থানীয় স্ট্র্যান্ড,ಪ್ರಮುಖ ಎಳೆಯ
পাতার ক্ষেত্রের সময়কাল,ಎಲೆ ಪ್ರದೇಶದ ಅವಧಿ
গাছের পাতা সূচক এলাকা,ಎಲೆ ಪ್ರದೇಶದ ಸೂಚ್ಯಂಕ
পাতার অঞ্চল অনুপাত,ಎಲೆ ಪ್ರದೇಶ ಅನುಪಾತ
পাতা খনিজ,ಎಲೆಗಾರ
পাতা পরীক্ষা,ಪಟ ಪರೀಕ್ಷೆ
পাতা,ಎಲೆ
লিফলেট,ಕರಪತ್ರ
ইজারা,ಗುತ್ತಿಗೆ
শিম,ದ್ವಿಮತಿ
লিসা - (কম শক্তি ইনপুট টেকসই কৃষি),ಲೀಸಾ - (ಕಡಿಮೆ ಶಕ್ತಿಯ ಇನ್ಪುಟ್ ಸುಸ್ಥಿರ ಕೃಷಿ)
লেন্টিসেল,ಮೊಲಕಡೆ
লেন্টো কৈশিক পয়েন্ট,ಲೆಂಟೊ ಕ್ಯಾಪಿಲ್ಲರಿ ಪಾಯಿಂಟ್
লেপটোনেমা,ಕುಣಿಕೆ
লেপটোস্পিরোসিস,ಕುಡಲುಬೀಜ
লিরো-মরফিক,ಲೆಯೋ
ক্ষত,ಉಂಗುರ
মারাত্মক রূপান্তর,ಬೇಸರ
লিউকোপ্লাস্ট,ಪಡಗ
স্তর টেরেস,ತೋಟ
লেভেলার (লেভেলার),ಲೆವೆಲರ್ (ಲೆವೆಲರ್)
সমতলকরণ (জমির),ಲೆವೆಲಿಂಗ್ (ಭೂಮಿಯ)
লে ফার্মিং,ಲೆಯ ಕೃಷಿ
ন্যূনতম লাইবিগের আইন,ಕನಿಷ್ಠ ಲೈಬಿಗ್ ಕಾನೂನು
লিগেশন,ಬಂಧನ
হালকা ক্ষতিপূরণ পয়েন্ট,ಲಘು ಪರಿಹಾರ ಬಿಂದು
হালকা স্যাচুরেশন তীব্রতা,ಬೆಳಕಿನ ಶುದ್ಧತ್ವ ತೀವ್ರತೆ
হালকা সংক্রমণ অনুপাত,ಬೆಳಕಿನ ಪ್ರಸರಣ ಅನುಪಾತ
হালকা ফাঁদ,ಲಘು ಬಲೆ
লিমিং,ಮಿತಿಗೊಳಿಸುವುದು
সীমাবদ্ধতা,ಮಿತಿಯ
সীমাবদ্ধ ফ্যাক্টর,ಸೀಮಿತಗೊಳಿಸುವ ಅಂಶ
লিমোনাইট,ಲಿಮೊನೈಟ್
লাইন,ರೇಖೆ
লিনিয়ার প্রতিক্রিয়া,ರೇಖೀಯ ಪ್ರತಿಕ್ರಿಯೆ
লিঙ্কেজ,ಸಂಬಂಧ
লিঙ্কেজ গ্রুপ,ಸಂಪರ್ಕದ ಗುಂಪು
লিঙ্কার,ಕೊಂಡಿ
লিন্ট সূচক,ಲಿಂಟ್ ಸೂಚ್ಯಂಕ
লিন্টার,ಕುರಿಮರಿ
লিপিড,ನಿಶರ
লাইপোলাইসিস,ಲಿಪೊಲಿಸಿಸ್
তরলকরণ,ದ್ರವೀಕರಣ
লিস্টার,ಕವಣೆ
লিস্টার,ಕವಣೆ
তালিকা,ಪಟ್ಟಿ
লিথোস্ফিয়ার,ಅಶ್ಮರೀಗೋಪಿ
লিটার,ಕಸ
লাইভ মালচেস,ಹಸಿಗೊಬ್ಬರಗಳು
লিভারওয়ার্ট,ಲಿವರ್ ವರ್ಟ್
পশুসম্পত্তি,ಜಾನುವಾರು
স্থানীয় নিয়ন্ত্রণ,ಸ್ಥಳೀಯ ನಿಯಂತ್ರಣ
লোকস,ಸ್ಥಳ
পঙ্গপাল,ಮಿಡತೆ
লজিং (ফসল লজিং),ವಸತಿ (ಕ್ರಾಪ್ ಲಾಡ್ಜಿಂಗ್)
লডিকুল,ಕಸಾಯಿಖಾನೆ
লোস,ಸ ೦ ಗಂಗಲ
লোগারথিমিক রূপান্তর,ಲಾಗಾರ್ಥಿಮಿಕ್ ರೂಪಾಂತರ
দীর্ঘ - দিনের উদ্ভিদ,ಲಾಂಗ್ - ಡೇ ಪ್ಲಾಂಟ್
দীর্ঘ তরঙ্গ বিকিরণ,ಉದ್ದನೆಯ ತರಂಗ ವಿಕಿರಣ
লুপ,ಕುಣಿಕೆ
লোপিং,ಕಳೆದುಹೋಗುವ
কাঠ,ಚೂರು
লাক্স,ಲಡ್ಸ್
বিলাসবহুল খরচ (পুষ্টি),ಐಷಾರಾಮಿ ಬಳಕೆ (ಪೋಷಕಾಂಶ)
বিলাসবহুল জিন,ಐಷಾರಾಮಿ ಜೀನ್‌ಗಳು
লাইকোপেন,ಹಳ್ಳಿಗೋಳು
লিম্ফ,ದುಗ್ಧರಸ
লাইসিমিটার,ಲೈಸಿಮೀಟರ್
কোষের লিসিস,ಜೀವಕೋಶದ ಲೈಸಿಸ್
লাইসোজিনি,ಭಾಷೆಯ
লাইসোসোম,ಲೈಸೋಸೋಮ್
লাইসোজাইম,ಸಣ್ಣ
লক্ষ গাছ,ಉಕ್ಕಿನ
লক্ষ,ಪಟ
"লেডির আঙুল, ওকরা","ಲೇಡಿ ಫಿಂಗರ್, ಓಕ್ರಾ"
ল্যান্ড ক্যালট্রপস,ಲ್ಯಾಂಡ್ ಕ್ಯಾಲ್ಟ್ರಾಪ್ಸ್
ল্যান্টানা,ಲಾಂಧನ
ল্যাথিরাস,ಚೂರುಪಾರು
পেঁয়াজ,ಕೀಲು
লেবু ঘাস,ನಿಂಬೆ ಹುಲ್ಲು
লেবু,ನಿಂಬೆ
মসুর ডাল,ಮಸೂರ
লকুরিস,ಮರಳು
লেটুস,ಕೊಂಚು
লিলি,ಲಿಲ್ಲಿ
চুন,ಸುಣ್ಣ
তিসি,ಹಳ್ಳದ
লিচি,ಪಂಥದ
ছোট বাজরা,ಸ್ವಲ್ಪ ರಾಗಿ
দীর্ঘ তরমুজ,ಲಾಂಗ್ ಕಲ್ಲಂಗಡಿ
দীর্ঘ মরিচ,ಉದ್ದನೆಯ ಮೆಣಸು
লোকাট,ಗಡಿನ
পদ্ম,ಕಮಲ
Lurcerne,ಕಣ್ಣುಹಾಯ
লক্ষ পোকামাকড়,ಲಾವಿನ ಕೀಟ
লেডি বার্ড বিটল,ಲೇಡಿ ಬರ್ಡ್ ಜೀರುಂಡೆ
পাতা খনিজ,ಎಲೆಗಾರ
পাতা রোলার,ಎಲೆಯ ರೋಲರು
পাতার ওয়েবার,ಎಲೆಗಳು
পঙ্গপাল,ಮಿಡತೆ
ম্যাক্রো বিবর্তন,ಬೃಹತ್ ವಿಕಸನ
ম্যাক্রোক্লিমেট,ಸಣ್ಣಕಾಯಿ
ম্যাক্রোমোলিকুল,ಸ್ಥೂಲಕಾಯ
ম্যাক্রোমুটেশন,ಬೃಹತ್ ಪ್ರಮಾಣ
ম্যাক্রোনিউট্রিয়েন্ট,ಸಣ್ಣ
ম্যাক্রোপোরস,ಸಣ್ಣ
ম্যাগগট,ಚಾಚು
ম্যাগমা,ಶಿಲಾಪವ
ম্যাগনেসিয়া,ಮೆಗ್ನೀಷರೆ
ম্যাগনেসিয়াম,ಮೆಗ್ನಾಲ
চৌম্বক আন্দোলক,ಕಾಂತೀಯ ಸ್ಟಿರರ್
মাত্রা,ಪ್ರಮಾಣ
মহুয়া কেক,ಮಹುವಾ ಕೇಕ್
রক্ষণাবেক্ষণ লাইন,ನಿರ್ವಹಣಕಾರ
রক্ষণাবেক্ষণ,ನಿರ್ವಹಣೆ
ভুট্টা শেলার,ಮೆಕ್ಕೆ ಜೋಳದ ಶೆಲ್ಲೆಗಾರ
পুরুষ জীবাণুমুক্ত,ಬರಡಾದ
ত্রুটি,ವಿರೂಪತೆ
ম্যালিগেন্সি,ಕೆಡುಮಾಡುವಿಕೆ
অপুষ্টি,ಅಪೌಷ್ಟಿಕತೆ
অসৎ আচরণ,ದುರುಪಯೋಗ
ম্যাল্টিং,ಗದ್ದಲ
ম্যানেজার,ಗಲ್ಲಿಗೇರಿಸು
ম্যানগ্রোভ,ಮ್ಯಾಂಡ್ರೋವ್
ম্যানোমিটার,ಕುರಿಮರಿ
ম্যানোমিটার,ಕುರಿಮರಿ
মন্টিসা (লোগারিদমের),ಮಾಂಟಿಸ್ಸಾ (ಲಾಗರಿಥಮ್ನ)
সার,ಗೊಬ್ಬರ
সার,ಗೊಬ್ಬರ
প্রান্তিক,ಅಂಚಿನ
প্রান্তিক ব্যয়,ಸ್ವಲ್ಪ ವೆಚ್ಚ
প্রান্তিক জমি,ಸಮಗ್ರ ಭೂಮಿ
প্রান্তিক পণ্য,ಕನಿಷ್ಠ ಉತ್ಪನ್ನ
প্রান্তিক রিটার্ন,ಅಂಚು
সামুদ্রিক,ಸಮುದ್ರ
চিহ্নিতকারী (জেনেটিক),ಗುರುತು (ಆನುವಂಶಿಕ)
বাজার,ಮಾರುಕಟ್ಟೆ
বিপণনযোগ্য,ಮಾರಾಟವಾಗಬಲ್ಲ
বিপণনযোগ্য উদ্বৃত্ত,ಮಾರುಕಟ್ಟೆ ಮಾಡಬಹುದಾದ ಹೆಚ್ಚುವರಿ
বিপণন উদ্বৃত্ত,ಮಾರುಕಟ್ಟೆ ಹೆಚ್ಚುವರಿ
বিপণন,ಮಾರಾಟ
মার্শ,ಜವಳು
ভর প্রবাহ,ಸಾಮೂಹಿಕ ಹರಿ
গণ নির্বাচন,ಸಾಮೂಹಿಕ ಆಯ್ಕೆ
ভর স্পেকট্রমিটার,ಸಾಮೂಹಿಕ ಮಾಪಕ
মাস্ট,ಮಾಸ್ಟಿ
মাতৃ উত্তরাধিকার,ತಾಯಿಯ ಆನುವಂಶಿಕತೆ
সঙ্গম,ಸಂಯಮ
ম্যাট্রিক সম্ভাবনা,ಮೆಟ್ರಿಕ್ ಸಾಮರ್ಥ್ಯ
পরিপক্কতা,ಪಕ್ವವಾಗುವಿಕೆ
পরিপক্কতা (ফসল),ಪ್ರಬುದ್ಧತೆ (ಬೆಳೆ)
সর্বাধিক উপলব্ধ জল,ಲಭ್ಯವಿರುವ ಗರಿಷ್ಠ ನೀರು
সর্বাধিক ফসল,ಗರಿಷ್ಠ ಬೆಳೆ
সর্বাধিক অবশিষ্টাংশ সীমা,ಗರಿಷ್ಠ ಶೇಷ ಮಿತಿ
সর্বাধিক টেকসই ফলন,ಗರಿಷ್ಠ ಸುಸ್ಥಿರ ಇಳುವರಿ
সর্বাধিক থার্মোমিটার,ಗರಿಷ್ಠ ಥರ್ಮಮೀಟರ್
সর্বাধিক জল ধারণ ক্ষমতা,ಗರಿಷ್ಠ ನೀರು ಹಿಡುವಳಿ ಸಾಮರ್ಥ್ಯ
Medow orpharding,ಹುಲ್ಲುಗಾವಲು
Meyly,ಅಕ್ಕ
বিচ্যুতি,ಸರಾಸರಿ ವಿಚಲನ
গড় জীবন (পারমাণবিক),ಸರಾಸರಿ ಜೀವನ (ಪರಮಾಣು)
সমুদ্র স্তর গড়,ಸರಾಸರಿ ಸಮುದ್ರ ಮಟ್ಟ
বর্গ মানে,ಸರಾಸರಿ ಚದರ
পরিমাপ করা,ಅಳತೆ
মাপা,ಅಳತೆ
যান্ত্রিক,ಯಂತ್ರದ
যান্ত্রিক বিশ্লেষণ (মাটি),ಯಾಂತ್ರಿಕ ವಿಶ್ಲೇಷಣೆ (ಮಣ್ಣು)
যান্ত্রিক প্রতিবন্ধকতা,ಯಾಂತ್ರಿಕ ಪ್ರತಿರೋಧ
যান্ত্রিক কৃষক,ಯಾಂತ್ರಿಕೃತ ಕೃಷಿ
মধ্যমা,ಮಧ್ಯಮ
Medic ষধি উদ্ভিদ,Plantಷಧಿ
ভূমধ্যসাগরীয় জলবায়ু,ಮೆಡಿಟರೇನಿಯನ್ ಹವಾಮಾನ
মেগাগামেটোজেনেসিস,ಮೆಗಾಗಮೆಟೋಜೆನೆಸಿಸ್
মেগাস্পোরঙ্গিয়া,ಮೆಗಾಸ್ಪೊರಾಂಜಿಯ
মেগস্পোর (ম্যাক্রোস্পোর),ಮೆಗಾಸ್ಪೋರ್ (ಮ್ಯಾಕ್ರೋಸ್ಪೋರ್)
মেগাস্পোরোজেনেসিস,ಮಹಾಗಶೂಲೆ
মায়োসিস,ಮೈಯಾಸೆ
মৃদু মাটি,ಕರಗಿದ ಮಣ್ಣು
ডিএনএর গলে,ಡಿಎನ್‌ಎ ಕರಗುವಿಕೆ
ঝিল্লি ফিল্টার,ಪೊರೆಯ ಫಿಲ್ಟರ್
মেন্ডেলিয়ান উত্তরাধিকার,ಮೆಂಡೆಲಿಯನ್ ಆನುವಂಶಿಕತೆ
মেন্ডেলিজম,ಮೆಂಡೆಲಲೀಕರಣ
মেন্ডেলের উত্তরাধিকার আইন,ಮೆಂಡೆಲ್ ಅವರ ಆನುವಂಶಿಕ ನಿಯಮ
পণ্যদ্রব্য,ಸರಕು
বুধ,ಪಾದರಸ
মেরিস্টেম,ವರ್ಧನೋತಕ
মেসোক্লিমেট,ಮಣ್ಣು
মেসোডার্ম,ಮಾಸು
মেসোফিল,ಹಠಾತ್ತ
মেসোফাইট,ಮಸಿ
মেসো-ছিদ্র,ಕೊಳೆತ ರಂಧ್ರಗಳು
মেসোস্ফিয়ার,ಪಥ
ম্যাসেঞ্জার আরএনএ (এম-আরএনএ),ಮೆಸೆಂಜರ್ ಆರ್ಎನ್ಎ (ಎಂ-ಆರ್ಎನ್ಎ)
বিপাক,ಚಯಾಪಚಯ
বিপাক,ಚಯಾಪಚಯಿಗಳು
ধাতব বাঁধ,ಲೋಹದ ಅಣೆಕಟ್ಟು
রূপান্তরিত শিলা,ರೂಪಾಂತರದ ಬಂಡೆಗಳು
রূপান্তর,ರೂಪಾಂತರ
মেটাফেজ,ರೂಪಕ
মেটাস্ট্রাস,ಸಮನಗೈ
মেটাক্সেনিয়া,ಮೆಟಾಕ್ಸೇನಿಯಾ
আবহাওয়া,ಹವಾಮಾನಶಾಸ್ತ್ರ
Methaemoglobineamia,ಮೆಥೆಮೊಗ್ಲೋಬಿನೆಮಿಯಾ
পদ্ধতি প্রদর্শন,ವಿಧಾನ ಪ್ರದರ್ಶನ
মিকা,ಮೈಕಾ
মাইক্রো বেসিন,ಸೂಕ್ಷ್ಮ ಜಲಾನಯನ
মাইক্রো ফাউনা,ಮೈಕ್ರೋ ಪ್ರಾಣಿಗಳು
মাইক্রোব,ಸೂಕ್ಷ್ಮಜೀವಿ
মাইক্রোবিয়াল বায়োমাস কার্বন,ಸೂಕ್ಷ್ಮಜೀವಿಯ ಜೀವರಾಶಿ ಇಂಗಾಲ
মাইক্রোবিয়াল অবক্ষয়,ಸೂಕ್ಷ್ಮಜೀವಿಯ ಅವನತಿ
মাইক্রোবায়াল কীটনাশক,ಸೂಕ್ಷ್ಮಜೀವಿಯ ಕೀಟನಾಶಕ
মাইক্রোবায়োলজি,ಸೂಕ್ಷ್ಮ ಜೀವವಿಜ್ಞಾನ
মাইক্রোবায়োটিক,ಸೂಕ್ಷ್ಮಜೀವಿ
মাইক্রোক্লিমেট,ಮೈಕ್ರೋ ಗಲಿimateೇದ
মাইক্রোএনভায়রনমেন্ট,ಸೂಕ್ಷ್ಮ ಪರಿಸರ
মাইক্রোফ্লোরা,ಮೈಕ್ರೋಫ್ಲೋರಾ
মাইক্রোগামেটোজেনেসিস,ಮೈಕ್ರೋಜೀಟಜನಿಸ್
মাইক্রোইরিগেশন,ಮೈಕ್ರೋ ಇರಿಗೇಷನ್
মাইক্রোমিটোরোলজি,ಮೈಕ್ರೋಮೀಟ ವಿಜ್ಞಾನ
মাইক্রোনিউট্রিয়েন্ট,ಸೂಕ್ಷ್ಮ ಉಪಕಾರದ
মাইক্রোপ্লট,ಮೈಕ್ರೋಪ್ಲಾಟ್
মাইক্রোপোর,ಸೂಕ್ಷ್ಮ
মাইক্রোপাইল,ಮೈಕ್ರೋ ಪಲಾಯನ
মাইক্রোস্কোপি,ಸೂಕ್ಷ್ಮ ದಹೆ
মাইক্রোস্পোরাঙ্গিয়াম,ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ
মাইক্রোস্পোর সংস্কৃতি,ಮೈಕ್ರೋಸ್ಪೋರ್ ಸಂಸ್ಕೃತಿ
মাইক্রোস্পোর মাদার সেল,ಮೈಕ್ರೋಸ್ಪೋರ್ ಮದರ್ ಸೆಲ್
মাইক্রোস্পোর,ಸೂಕ್ಷ್ಮ ಪಾಲನ
মাইক্রোটোম,ಮೈಕ್ರೋ ಚಿತ್ರ
মাইক্রোটোপোগ্রাফি,ಸೂಕ್ಷ್ಮ ಸಂಯೋಜನೆ
মিড-সিজন সংশোধন,ಮಧ್ಯ season ತುವಿನ ತಿದ್ದುಪಡಿ
স্থানান্তর,ವಲಸೆ
দুধের শস্য মঞ্চ,ಹಾಲಿನ ಧಾನ್ಯದ ಹಂತ
মিলেপেড,ಹಣ್ಣಿನಲ್ಲಿ
মিল্টস,ರಾಗೆಗಳು
মিলিং পুনরুদ্ধার,ಮಿಲ್ಲಿಂಗ್ ಚೇತರಿಕೆ
মিলিং,ಗಿರಣಿ
খনিজ পুষ্টি,ಖನಿಜ ಪೋಷಣೆ
খনিজ মাটি,ಖನಿಜ ಮಣ್ಣು
খনিজকরণ,ಖನಿಜೀಕರಣ
খনিজ,ಖನಿಜಗಳು
সর্বনিম্ন থার্মোমিটার,ಕನಿಷ್ಠ ಥರ್ಮಮಮೀಟರ್
