Assamese,Gujarati
হ&#39;ল&#39;গ্ৰাম,હોલોગ્રામ
হোলোগ্ৰাফী,હોલોગ્રાફી
"সমতা, সমতা","એકરૂપતા, એકરૂપતા"
"সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়","એકરૂપ, એકરૂપ, એકરૂપ, એકરૂપ, એકરૂપ"
হুকৰ আইন,હૂકનો કાયદો
অনুভূমিক,આડું
"ঘোঁৰাৰ শক্তি, অশ্বশক্তি","હોર્સ પાવર, હોર્સ પાવર"
আতিথ্য,આતિથ્ય
হট বেণ্ড,ગરમ બેન્ડ
চুপাৰ শক্তি বাহক,સુપર એનર્જી કેરિયર
উচ্চ শক্তিৰ ইলেক্ট্ৰন,ઉચ્ચ ઊર્જા ઇલેક્ટ્રોન
ৰঙৰ ছাঁ,રંગ છાંયો
"হুম, আমি","હમ, અમે"
"কৃত্ৰিমতা, আৰ্দ্ৰতা","ઉચ્ચારણ, moistening"
humidor,હ્યુમિડર
"আৰ্দ্ৰতা, আৰ্দ্ৰতা","ભેજ, ભેજ"
huygens আইন,huygens કાયદો
হাইব্ৰিড,વર્ણસંકર
সংকৰকৰণ,વર્ણસંકરીકરણ
"হাইড্ৰলিক, হাইড্ৰলিক, মোবাইল হাইড্ৰলিক, হাইড্ৰলিক","હાઇડ્રોલિક, હાઇડ્રોલિક, મોબાઇલ હાઇડ્રોલિક, હાઇડ્રોલિક"
"হাইড্ৰ&#39;ডাইনেমিক, হাইড্ৰ&#39;ডাইনেমিক","હાઇડ્રોડાયનેમિક, હાઇડ્રોડાયનેમિક"
"হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স","હાઇડ્રોડાયનેમિક્સ, હાઇડ્રોડાયનેમિક્સ, હાઇડ્રોડાયનેમિક્સ"
হাইড্ৰজেন পদাৰ্থ,હાઇડ્રોજન પદાર્થ
জলবিজ্ঞান,જળવિજ્ઞાન
ৱাটাৰ বৰ্ড,પાણી બોર્ડ
হাইড্ৰষ্টেটিক,હાઇડ્રોસ્ટેટિક
"হাইড্ৰষ্টেটিক্স, হাইড্ৰষ্টেটিক্স","હાઇડ્રોસ્ટેટિક્સ, હાઇડ્રોસ્ટેટિક્સ"
"হাইগ্ৰ&#39;মিটাৰ, হাইগ্ৰ&#39;মিটাৰ","હાઇગ્રોમીટર, હાઇગ્રોમીટર"
হাইগ্ৰ&#39;মেট্ৰি,હાઇગ્રોમેટ્રી
হাইগ্ৰ&#39;মিটাৰ,હાઇગ્રોમીટર
হাইগ্ৰ&#39;স্কোপিক,હાઇગ્રોસ્કોપિક
হাইপাৰবলিক,અતિશય
উচ্চ চাৰ্জ হাইপাৰ চাৰ্জ,ઉચ્ચ ચાર્જ હાયપર ચાર્જ
নূন্যতম,ન્યૂનતમ
দীঘলীয়া দৃষ্টি,લાંબી દૃષ્ટિ
hyperrani - নিউক্লিয়াস,હાયપરરાની - ન્યુક્લિયસ
হাইপাৰন,હાયપરન
supersonic,સુપરસોનિક
চুপাৰ আকাশ,સુપર આકાશ
অনুমান,પૂર્વધારણા
"কাল্পনিক, কাল্পনিক","અનુમાનિત, અનુમાનિત"
উতলাংক,ઉત્કલન બિંદુ
নিদ্ৰাহীনতা,નિંદ્રા
বৰফ,બરફ
বৰফ-স্ফটিক,બરફ-સ્ફટિક
আদৰ্শ,આદર્શ
আদৰ্শগত,આદર્શકૃત
"একে, একে, অবিচ্ছেদ্য","સમાન, સમાન, અભિન્ન"
"চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ","ઓળખ, ઓળખ, ઓળખ, ઓળખ"
"চিনাক্তকৰণ বিকন, চিনাক্তকৰণ বিকন","આઇડેન્ટિફિકેશન બીકન, આઇડેન્ટિફિકેશન બીકન"
"একে, একে, সৰ্বব্যাপী, ব্যক্তিত্ব","સમાન, સમાન, સર્વવ્યાપી, વ્યક્તિત્વ"
কৰ্মহীন,કામ વગરનું
"নিষ্ক্ৰিয় সময়, কাৰ্যসূচী পৰীক্ষাৰ সময়","નિષ્ક્રિય સમય, કાર્યક્રમ પરીક્ષા સમય"
জ্বলোৱা,સળગાવવું
igniter,સળગાવનાર
ইগনিচন,ઇગ્નીશન
নিৰ্দেশনাক অৱজ্ঞা কৰা,સૂચનાની અવગણના
আলোকসজ্জা ঘনত্ব,પ્રકાશની ઘનતા
ইলুমিনেটৰ,રોશની કરનાર
ইলুমিনেটৰ,રોશની કરનાર
আলোকসজ্জা গেজ,રોશની માપક
ইলুমিনেটৰ,રોશની કરનાર
প্ৰতিফলন,પ્રતિબિંબ
"কল্পিত, কাল্পনিক, কাল্পনিক","કાલ્પનિક, કાલ્પનિક, કાલ્પનિક"
ডুব যোৱা বস্তু,ડૂબી ગયેલી વસ્તુ
বিসৰ্জন,નિમજ્જન
ইম্পিডেন্স অনুপ্ৰৱেশ,અવબાધ ઘૂંસપેંઠ
"প্ৰভাৱ, প্ৰভাৱ, প্ৰভাৱ, সংঘৰ্ষ, পুনৰুত্থান","અસર, અસર, અસર, અથડામણ, રિબાઉન્ડ"
ইমপেক্ট ইফেক্ট,અસર અસર
ইম্পিডেন্স,અવબાધ
আচৰিত,આઘાતજનક
প্ৰয়োগ কৰা চাপ,લાગુ દબાણ
"impregnated, সন্নিৱিষ্ট কৰা","ગર્ભિત, જડિત"
impulse,આવેગ
অশুদ্ধ,અશુદ્ધ
অতিৰিক্ত পৰিবাহীতা (বাহ্যিক পৰিবাহীতা),બાહ્ય વાહકતા (બાહ્ય વાહકતા)
অশ্ৰাব্যতা,અશ્રાવ્યતા
অশ্ৰাব্য,અશ્રાવ્ય
ইনকাণ্ডেচেণ্ট,અગ્નિથી પ્રકાશિત
ইনকাণ্ডেচেণ্ট,અગ્નિથી પ્રકાશિત
ৰেপচ&#39;ডিক,અવ્યવસ્થિત
আগন্তুক,આવનારી
অসংকোচনীয়তা,અસંકોચનક્ષમતા
বৃদ্ধি পোৱা দোলন,વૃદ્ધિશીલ ઓસિલેશન
বৃদ্ধি পোৱা চুম্বকত্ব,વધેલા ચુંબકત્વ
বিনামূলীয়া বিতৰণ,મફત વિતરણ
"অসীম, অনিৰ্দিষ্ট, অনিৰ্দিষ্ট, ৪অনিৰ্দিষ্ট","અનંત, અનિશ્ચિત, અનિશ્ચિત, 4 અનિશ્ચિત"
"মাৰাত্মক, পইণ্টাৰ, 3index","જીવલેણ, નિર્દેશક, 3 અનુક્રમણિકા"
"পৰোক্ষ, পৰোক্ষ","પરોક્ષ, પરોક્ષ"
অনুপ্ৰাণিত,પ્રેરિત
"আগমন, প্ৰৰোচনা, প্ৰৰোচনা","આગમન, ઇન્ડક્શન, ઇન્ડક્શન"
প্ৰেৰণাদায়ক,પ્રેરણાત્મક
প্ৰেৰণাদায়ক,પ્રેરક
জড়তা,જડતા
অক্ষয় উৎস,અખૂટ સ્ત્રોત
"অসীম, অসীম","અનંત, અનંત"
"অসীম, অসীম","અનંત, અનંત"
"অসীম, অসীম","અનંત, અનંત"
জ্বলনশীলতা,જ્વલનશીલતા
জ্বলনশীল,જ્વલનશીલ
ইনফ্ল&#39;,પ્રવાહ
ইনফ্ল&#39;,પ્રવાહ
জাননী,માહિતી
অতি কম কম্পাঙ্ক,ખૂબ ઓછી આવર્તન
ইনফ্ৰাৰেড,ઇન્ફ્રારેડ
অশ্ৰাব্য,અશ્રાવ્ય
আভা শ্ৰবিকি,અવા શ્રાવીકી
অসামঞ্জস্যতা,અસંગતતા
disparate,અલગ
প্ৰাৰম্ভিক,પ્રારંભિક
বেজী দিয়া,ઈન્જેક્શન
প্ৰৱেশদ্বাৰ,દાખલ કરો
"ভিতৰৰ, ভিতৰৰ, ভিতৰৰ, ভিতৰৰ","આંતરિક, આંતરિક, આંતરિક, આંતરિક"
"ইনপুট (n.), ইনপুট (v.)","ઇનપુટ (n.), ઇનપુટ (v.)"
insolent,ઉદ્ધત
লাইভচন,લિવેશન
"তুচ্ছ, তুচ্ছ","તુચ્છ, તુચ્છ"
তত্বাৱধান,દેખરેખ
"সংস্থাপন, সংস্থাপন, সংস্থাপন","સ્થાપન, સ્થાપન, સ્થાપન"
মুহূৰ্ত,ક્ષણ
নিৰ্দেশনা,સૂચના
যন্ত্ৰ,મશીન
যান্ত্ৰিক,યાંત્રિક
"যান্ত্ৰিকীকৰণ, সমাবেশ","યાંત્રિકરણ, એસેમ્બલી"
"ইনচুলেটিং, ইনচুলেটিং","અવાહક, અવાહક"
ইনচুলেটিং,ઇન્સ્યુલેટીંગ
"ইনচুলেটিং, ইনচুলেটিং, ইনচুলেটিং","અવાહક, અવાહક, અવાહક"
"১গোটা সংখ্যা,পূৰ্ণসংখ্যা","1 સંપૂર્ણ સંખ્યા, પૂર્ણાંક"
সংহতিযোগ্যতা,અખંડિતતા
"integral, পূৰ্ণসংখ্যা","અભિન્ન, પૂર્ણાંક"
সংহতি,એકીકરણ
"তীব্ৰ, উত্তেজিত","તીવ્ર, ગુસ્સે"
তীব্ৰকৰণ,તીવ્રતા
"ট্ৰেকচন, ত্বৰণ","ટ્રેક્શન, પ્રવેગક"
"তীব্ৰতা, তীব্ৰতা, তীব্ৰতা","તીવ્રતા, તીવ્રતા, તીવ્રતા"
তীব্ৰ,તીવ્ર
ভাৱ-বিনিময়,ક્રિયાપ્રતિક્રિયા
আন্তঃপৰমাণু,આંતરપરમાણુ
"বিনিময়, লেনদেন","વિનિમય, વ્યવહાર"
"আন্তঃনিৰ্ভৰশীলতা, আন্তঃনিৰ্ভৰশীলতা","પરસ્પર નિર્ભરતા, પરસ્પર નિર્ભરતા"
আন্তঃনিৰ্ভৰশীল,પરસ્પર નિર્ભર
পাৰস্পৰিক প্ৰসাৰণ,પરસ્પર પ્રસરણ
আন্তঃপৃষ্ঠ পৃষ্ঠা,ઈન્ટરફેસ પાનું
ক্ৰছ ভৰোৱা,ક્રોસ ભરણ
আন্তঃপৃষ্ঠ কোণ,ઇન્ટરફેસ કોણ
"হস্তক্ষেপ, হস্তক্ষেপ, বাধা","દખલ, દખલ, અવરોધ"
আন্তঃনক্ষত্ৰীয়,આંતરગાલેક્ટિક
"inner, inner, inner (v.), ভিতৰৰ, ভিতৰৰ, ভিতৰৰ (v.)","આંતરિક, આંતરિક, આંતરિક (v.), આંતરિક, આંતરિક, આંતરિક (v.)"
"synapse, চিনেপ্স","ચેતોપાગમ, ચેતોપાગમ"
"মধ্যৱৰ্তী, গৌণ, মধ্যম, মধ্যম","મધ્યવર્તી, ગૌણ, મધ્યમ, મધ્યક"
আন্তঃধাতুৰ,આંતરમેટાલિક
"intermittent, মাজে মাজে","તૂટક તૂટક, તૂટક તૂટક"
আন্তঃআণৱিক,આંતરપરમાણુ
আভ্য়ন্তৰীণ,આંતરિક
আন্তৰ্জাতিক,આંતરરાષ્ટ્રીય
অন্তৰ্স্থলী,ઇન્ટર્સ્ટિશલ
আন্তঃগ্ৰহীয়,આંતરગ્રહીય
আন্তঃপ্ৰক্ষেপণ,ઇન્ટરપોલેશન
অৰ্থপূৰ্ণতা,અર્થપૂર્ણતા
"নিৰ্বাচক, দোভাষী","મતદાર, દુભાષિયા"
interrupter,અવરોધક
ছেদ কৰা,આંતરછેદ
"ছেদ, ছেদ, ছেদ","આંતરછેદ, આંતરછેદ, આંતરછેદ"
ব্যৱধান,અંતરાલ
আন্তঃনক্ষত্ৰীয়,ઇન્ટરસ્ટેલર
অন্তৰ্স্থলী,ઇન્ટર્સ્ટિશલ
"ফাঁক, ফাঁক","ગેપ, ગેપ"
বন্ধ,બંધ
অৱশেষত,અંતે
আন্তঃপৰমাণু,આંતરપરમાણુ
"নাজ (উত্তৰাধিকাৰী), অন্তৰ (অভ্যন্তৰীণ)","નાઝ (વારસા), અંતર (આંતરિક)"
নিশ্চয়,ચોક્કસ
"উদ্ভাৱন, উদ্ভাৱন","શોધ, શોધ"
"বিপৰীত, বিপৰীত, বিপৰীত","વ્યસ્ત, વિપરીત, વિરુદ્ધ"
"inversion, ওলোটা","વ્યુત્ક્રમ, વ્યુત્ક્રમ"
প্ৰতিনিধিত্ব কৰা,પ્રતિનિધિત્વ કરવા માટે
"inverse, inverse","વ્યસ્ત, ઊલટું"
অন্ধ,અંધ
টাৰ্বিড লিকুইড,ટર્બિડ પ્રવાહી
অদৃশ্যতা,અદ્રશ્યતા
অদৃশ্য,અદ્રશ્ય
আয়ন,આયન
আয়নিক,આયનીય
আয়নীয়কৰণযোগ্য,ionizable
"to ionize, আয়নীয়কৰণ কৰা","આયનીકરણ કરવું, આયનીકરણ કરવું"
"আয়নমণ্ডল, আয়নমণ্ডল","આયનોસ્ફિયર, આયનોસ્ફિયર"
আয়নমণ্ডল,આયનોસ્ફિયર
আইৰিছ,આઇરિસ
বিকিৰণ কৰা,ઇરેડિયેટેડ
বিকিৰণ,ઇરેડિયેશન
অযুক্তিকৰ,અતાર્કિક
"অপ্ৰত্যাহাৰযোগ্য, অপুৰণীয়, অপূৰণীয়","ભરપાઈ ન થઈ શકે તેવું, બદલી ન શકાય તેવું, બદલી ન શકાય તેવું"
যাদৃচ্ছিক,અનિયમિત
অপ্ৰত্যাৱৰ্তনীয়,ઉલટાવી શકાય તેવું
ঘূৰ্ণনশীল,ફરતી
"সমতাত্ত্বিক, সমৰূপী বক্ৰ","આઇસોટ્રોપિક, આઇસોટ્રોપિક વળાંક"
সাপনট্ৰপিকেলি,સાપન્ટ્રોપિકલી
"মই সংকেত দিওঁ, মই সংকেত দিওঁ","હું સંકેત, હું સંકેત"
"আইছ’বাৰ, আইছ’ট’প","આઇસોબાર્સ, આઇસોટોપ્સ"
"সমবেৰিক, সুষম, সুষম","આઇસોબેરિક, સંતુલિત, સંતુલિત"
"সমমিতি ৰেখা, সমস্থানিক ৰেখা","આઇસોમેટ્રિક રેખા, આઇસોટોનિક રેખા"
সম-আয়নিক,iso-ionic
সমৰূপী,હોમોલોગસ
ছিঙ্ক লাইন,સિંક્રનસ રેખા
সমকালীন গতি,સિંક્રનસ ઝડપ
সমমিতি,આઇસોમેટ્રિક
সমবিভৱনশীল,ઇક્વિપોટેન્શિયલ
সম-শক্তিশালী,સમ-શક્તિયુક્ત
"সমপক্ষীয় (v.), সমদ্বিখণ্ডীয় ৰেখা (ed.)","સમબાજુ (વિ.), સમદ્વિબાજુ રેખા (સં.)"
"to dissociate, (adj.), পৃথক কৰা","અલગ પાડવું, (સં.), અલગ કરવું"
"বিচ্ছিন্ন, বিচ্ছিন্ন, একক","અલગ, અલગ, એકલ"
"পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ","અલગતા, અલગતા, અલગતા"
আইছ&#39;মাৰ,આઇસોમર
আইছ&#39;মাৰ,આઇસોમર
আইছ&#39;মেৰিজম,આઇસોમેરિઝમ
"সমমিতি,ত্ৰিভুজ,ঘন,সমমিতিক","isometric, tritezole, cubic, isometric"
সমৰূপতা,આઇસોમોર્ફિઝમ
সমৰূপী,આઇસોમોર્ફિક
সমতাপ,ઇસોથર્મ
সমতাপ,ઇસોથર્મ
আইছ&#39;ট&#39;প,આઇસોટોપ્સ
আইছ&#39;ট&#39;প,આઇસોટોપ્સ
সমতলীয়,આઇસોટ્રોપિક
বৃত্তাকাৰ ৰেখা,ગોળાકાર રેખા
সমৰূপতা,આઇસોમોર્ફિઝમ
পুনৰাবৃত্তি,પુનરાવર્તન
অন্তৰ্নিহিত অৰ্ধপৰিবাহী,આંતરિક સેમિકન્ડક્ટર
জাম ইন্টাৰফেৰ&#39;মিটাৰ,જામ ઇન્ટરફેરોમીટર
"জৰ্ক, ৰিবাউণ্ড","આંચકો, રિબાઉન્ડ"
"জেট, মূৰ","જેટ, માથું"
জেট-ৰকেট প্ৰপালচন,જેટ-રોકેટ પ્રોપલ્શન
জে-জে কাপলিং,J-J કપલિંગ
জোলি বেন্ট,જોલી બેન્ટ
জুল-তাপ,જુલ-ગરમી
জ্যুলেমিটাৰ,જુલેમીટર
জোল-থমছন প্ৰভাৱ,જૌલ-થોમસન અસર
জোল,જુલ
"কুঠাৰ, জাম্প, বাঁহী","કોદાળી, કૂદકો, વાંસળી"
সন্ধি,સંધિ
সংগম স্থান,સંગમ સ્થળ
সঠিক চিলেবল,યોગ્ય ઉચ્ચારણ
"কেসনিধি, সান্নিধ্য","કેસનિધિ, નિકટતા"
"কেলিডস্কোপ, কেলিডস্কোপ","કેલિડોસ્કોપ, કેલિડોસ્કોપ"
"কাপ্পা মেছনছ, কে-মেছনছ","કપ્પા મેસન્સ, કે-મેસન્સ"
কেথ&#39;ড,કેથોડ
ঘানায়ান,ઘનાયન
কে-বেণ্ড,કે-બેન્ડ
কে-কেপচাৰ,K-કેપ્ચર
k-গ্ৰাহক,k-રિસેપ્ટર
কেলভিন আনুমানিক,કેલ્વિન અંદાજ
একক একক,એકરૂપતાનું એકમ
ker কোষ,કેર સેલ
"চাবি, পৰ্দা, চাবি","ચાવી, પડદો, ચાવી"
"কী বৰ্ড, পৰ্দাৰ বাৰ","કી બોર્ડ, પડદાની પટ્ટી"
মুকলি স্বৰবৰ্ণ,પ્રારંભિક સ્વર
কী পালছ,કી પલ્સ
মূল শব্দ,મુખ્ય શબ્દ
প্ৰক্ষেপণ,પ્રક્ષેપણ
বিৰোধ কৰা,પ્રતિકાર
কিলোগ্ৰাম,કિલો ગ્રામ
কিলোজুল,કિલોજુલ
কিলোপাৰ্চেক,કિલોપારસેક
কিলোটন বোমা,કિલોટન બોમ્બ
গতিশীল,ગતિશીલ
বিশুদ্ধভাৱে গতিশীল,કેવળ ગતિશીલ
"গতিশীল, গতিশীল","ગતિશીલ, ગતિશીલ"
গতিশীলভাৱে,ગતિશીલ રીતે
হাড়ভঙা,અસ્થિભંગ
ক্লাইষ্ট্ৰন,ક્લીસ્ટ્રોન
চোকা প্ৰান্ত,તીક્ષ્ણ ધાર
kruskal সীমান্ত,ક્રુસ્કલ સરહદ
থাৰ্মোজেনিক,થર્મોજેનિક
লেবেল,લેબલ
"চিহ্নিত, লিপিবদ্ধ, লেবেলযুক্ত","ચિહ્નિત, અંકિત, લેબલ થયેલ"
পৰীক্ষাগাৰত,પ્રયોગશાળા
চিৰি,સીડી
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত,ઘડિયાળની વિરુદ્ધ દિશામાં
"ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত, বাওঁ মেৰুত্ব","ઘડિયાળની વિરુદ્ધ દિશામાં, ડાબી ધ્રુવીયતા"
আগলৈ পিছলৈ,આગળ અને પાછળ
লেগ্ৰেঞ্জ সম্প্ৰচাৰ,Lagrange પ્રસારણ
লেগ্ৰেঞ্জিয়ানবাদ,લેગ્રેન્જિયનિઝમ
মেৰ পোৱালি সৃষ্টি,ઘેટાંની રચના
প্লেংক বৰ্ড,પાટિયું બોર્ડ
পৃষ্ঠীয় প্লেট,ડોર્સલ પ્લેટ
"পৃষ্ঠৰ প্ৰবাহ, সমতল প্ৰবাহ","સપાટીનો પ્રવાહ, સ્તરનો પ્રવાહ"
"প্লেটিং, পেনেল, লেভেল, লেয়াৰ বণ্ড","પ્લેટિંગ, પેનલ, લેવલ, લેયર બોન્ડ"
স্তৰবিন্যাস,સ્તરીકરણ
লেমিনা,લેમિના
"লেম্প, লেম্প","દીવો, દીવો"
"কাজল, দীপ কাজল","કાજલ, દીપ કાજલ"
land-interval নিয়ম,લેન્ડ-ઇન્ટરવલ નિયમ
লেণ্ড বিভাজন কাৰক,લેન્ડે વિભાજન પરિબળ
লেণ্ডিং,ઉતરાણ
"মাইক্ৰ&#39; ঘৰ্ষণ, লেমিনেচন, পৰিধান","સૂક્ષ્મ ઘર્ષણ, લેમિનેશન, વસ્ત્રો"
larmore কম্পাঙ্ক,લાર્મોર આવર્તન
larmore precession,larmore precession
লেজাৰ,લેસર
লেজাৰাইজেচন,લેસરાઇઝેશન
গোপনীয়,ગુપ્ત
"পাৰ্শ্বীয়, পাৰ্শ্বীয়, পাৰ্শ্বীয়","બાજુની, બાજુની, બાજુની"
"অক্ষাংশ, অক্ষাংশ","અક્ષાંશ, અક્ષાંશ"
"জালি, জালি","જાળી, જાળી"
laue ক্লাছ,laue વર્ગ
মুক্তি দিয়া,લોન્ચ
মুক্তি দিয়া,લોન્ચ
লঞ্চ প্লেটফৰ্ম,લોન્ચ પ્લેટફોર્મ
ভৰ অনুপাত নিয়ম,સમૂહ ગુણોત્તર કાયદો
বহু অনুপাতৰ নিয়ম,બહુવિધ ગુણોત્તર નિયમ
"স্তৰ, স্তৰ","સ્તર, સ્તર"
এল-বেণ্ড,એલ-બેન્ડ
"সীহ, সীহ, সীহ, সীহ, সীহ","લીડ, લીડ, સીસું, સીસું, સીસું"
আগলৈ,આગળ
"লাইম, লিকিং (ক্ৰ.), ৰাইজেন লাইন, চ্যাৱান","ચૂનો, લીકીંગ (Cr.), Risen Line, Chyawan"
"চোবাই খোৱা, জাৰণ, লিক হোৱা","ચાવવા, કાટ, લીક"
"নূন্যতম, নূন্যতম, নূন্যতম","ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ"
নূন্যতম গণনা,ઓછામાં ઓછી ગણતરી
লেচ তাঁৰ,લેચ વાયર
লেডুক ইফেক্ট,Leduc અસર
বৈধ ওম,માન્ય ઓહ્મ
-ইলেক্ট্ৰন,- ઇલેક્ટ્રોન
দৈৰ্ঘ্যৰ বাধা,લંબાઈની મર્યાદા
প্ৰসাৰণ,વિસ્તરણ
লেন্স,લેન્સ
লেঞ্জৰ নিয়ম,લેન્ઝનો કાયદો
সমতল সুৰংগ,સપાટ ટનલ
অনুভূমিক উৰণ,આડી ઉડાન
"লেভেলিং, লেভেলিং","સ્તરીકરણ, સ્તરીકરણ"
"অনুভূমিক স্ক্ৰু, লেভেলিং স্ক্ৰু","આડું સ્ક્રૂ, લેવલિંગ સ્ક્રૂ"
আত্মবিশ্বাসৰ স্তৰ,આત્મવિશ્વાસનું સ્તર
তাৎপৰ্য্যৰ স্তৰ,મહત્વ સ્તર
"অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমবিভৱ পৃষ্ঠা","આડું પૃષ્ઠ, સપાટ પૃષ્ઠ, ઇક્વિપોટેન્શિયલ પૃષ્ઠ"
"লিভাৰ, লিভাৰ","લિવર, લિવર"
ভাৰ্চুৱেল দোলন,વર્ચ્યુઅલ ઓસિલેશન
"লিডাৰ, লেজাৰ ইনফ্ৰাৰেড ৰাডাৰ","લિડર, લેસર ઇન્ફ્રારેડ રડાર"
"জীৱন, বয়স","જીવન, ઉંમર"
"lift, উত্তোলন","લિફ્ટ, લિફ્ટ"
মুক্তিৰ মুহূৰ্ত,વિમોચન ક્ષણ
"চুটি,পোহৰ,মূক,চুটি,চুটি,৬পোহৰ","ટૂંકો, પ્રકાશ, મંદ, ટૂંકો, ટૂંકો, 6 પ્રકાશ"
"temperate., পোহৰ ওলোৱা","સમશીતોષ્ણ., પ્રકાશ"
বিজুলী,વીજળી
পোহৰ বছৰ আলোকবৰ্ষ,પ્રકાશ વર્ષ પ્રકાશ વર્ષ
"সমজাতীয়, সমজাতীয়, সমজাতীয়","સજાતીય, સજાતીય, સજાતીય"
"সীমা, প্ৰান্তীয়","મર્યાદા, સીમાંત"
"সীমা, সীমা, চৰম","મર્યાદા, મર્યાદા, આત્યંતિક"
বৰ্তমানৰ সীমা,વર્તમાન મર્યાદા
"ৰেখা, ৰেখা, উপবৃত্তাকাৰ","રેખા, રેખા, લંબગોળ"
"ৰৈখিক, ৰৈখিক, ৰৈখিক","રેખીય, રેખીય, રેખીય"
ৰৈখিককৰণ,રેખીયકરણ
"একাগ্ৰতা, ৰৈখিকতা","એકવિધતા, રેખીયતા"
"এককভাৱে, ৰৈখিকভাৱে","એકલા, રેખીય રીતે"
ৰেখা বিভৱ,રેખા સંભવિત
ৰৈখিক অসম্পূৰ্ণতা,રેખીય અપૂર્ણતા
ষ্ট্ৰ&#39;ক লাইন,સ્ટ્રોક લાઇન
ৰৈখিক বৰ্ণালী,રેખીય સ્પેક્ટ્રમ
লাইন ভল্টেজ,રેખા વોલ્ટેજ
"বন্ধন, ডোঙা, শৃংখল, গ্ৰন্থি, লিংক","બંધન, તાર, સાંકળ, ગ્રંથિ, કડી"
তৰলীকৰণ,પ્રવાહીકરણ
তৰলীকৃত,લિક્વિફાઇડ
তৰলীকৃত,લિક્વિફાઇડ
জুলীয়া,પ્રવાહી
তৰল পদাৰ্থৰ জলাশয়,પ્રવાહી જળાશય
তৰল স্ফটিক,લિક્વિડ ક્રિસ્ટલ
তৰলতা,પ્રવાહીતા
তৰল-চালিত ৰকেট,પ્રવાહી-સંચાલિત રોકેટ
lisaju ফিগাৰ,લિસાજુ આંકડા
"তালিকা, তালিকা","યાદી, યાદી"
"তালিকাভুক্ত কৰা, তালিকাভুক্ত কৰা","સૂચિ, સૂચિ"
লেতেৰা,કચરા
লাইভ অনুষ্ঠান,જીવંત કાર્યક્રમ
বৈদ্যুতিক তাঁৰ,ઇલેક્ટ્રિક વાયર
"বোজা, বোজা, বোজা, বোজা, বোজা","લોડ, લોડ, લોડ, લોડ, લોડ"
চুম্বক শিল,ચુંબક પથ્થર
"স্থানীয়, স্থানীয়","સ્થાનિક, સ્થાનિક"
স্থানীয় maxwelly,સ્થાનિક મેક્સવેલી
"স্থান, অৱস্থান, অৱস্থান, অৱস্থান, অৱস্থান","સ્થાન, સ્થાન, સ્થાન, સ્થાન, સ્થાન"
বান্ধ খাই থকা দোষ,બંધાયેલ દોષ
"তালাক, চালান","તલાક, માલસામાન"
"locus, লোকাছ","લોકસ, લોકસ"
চুম্বক শিল,ચુંબક પથ્થર
লগাৰিদমিক,લઘુગણક
তর্ক শাস্ত্র,તર્કશાસ્ત્ર
যুক্তিসংগত,વાજબી
"লজিষ্টিক, অপাৰেচন বিজ্ঞান","લોજિસ્ટિક્સ, ઓપરેશન્સ સાયન્સ"
লণ্ডন Vanderwaals আকৰ্ষণ,લંડન વાન્ડરવાલ્સ આકર્ષણો
দূৰৱৰ্তী সংক্ৰমণ,દૂરસ્થ ટ્રાન્સમિશન
"দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ","રેખાંશ, રેખાંશ"
ৰাভিনেচৰ দ্ৰাঘিমাংশ,રેવિનેચનું રેખાંશ
"দীৰ্ঘায়িত, দীৰ্ঘায়িত","રેખાંશ, રેખાંશ"
দীঘল স্বৰবৰ্ণ,લાંબો સ્વર
"লুপ, লুপ, লুপ (সম্পা.), লুপ (v.), প্ৰসন্দ","loop, loop, loop (ed.), loop (v.), prasand"
শিথিলভাৱে বান্ধি থোৱা,ઢીલી રીતે બંધાયેલ
"বিৰলভাৱে পেক কৰা, পেক কৰা","ભાગ્યે જ ભરેલું, ભરેલું"
লৰেণ্টৰ ফিটজেৰাল্ডৰ সংকোচন,લોરેન્ટનું ફિટ્ઝગેરાલ્ડ સંકોચન
ক্ষতি মুক্ত লাইন,નુકશાન મુક્ત રેખા
ক্ষয়প্ৰাপ্ত ডাইলেক্ট্ৰিক,ક્ષીણ થયેલ ડાઇલેક્ટ્રિક
শক্তি,તાકાત
"কম চাপৰ অঞ্চল, বিষণ্ণতা","નીચા દબાણ વિસ્તાર, હતાશા"
"অৱজ্ঞা, নিম্ন","તિરસ્કાર, નીચું"
"সৰ্বনিম্ন, আটাইতকৈ সৰু","સૌથી નીચું, સૌથી નાનું"
inferior ভেকুৱাম,હલકી ગુણવત્તાવાળા શૂન્યાવકાશ
উজ্জ্বলতা,તેજ
সন্দীপ্তি,સંદીપ્તિ
উজ্জ্বল,તેજસ્વી
শিখা।,જ્યોત.
