Kannada,Gujarati
ನೆಟ್‌ವರ್ಕ್ ಅನ್ನು ಸಂಯೋಜಿಸಲಾಗುತ್ತಿದೆ,એકીકૃત નેટવર્ક
ಸಂಯೋಜಕ,સંક્રમક
ಬುದ್ಧಿಶಕ್ತಿ,બાતમી
ತೀವ್ರತೆ,તીવ્રતા
ಮಾತಿನ ತೀವ್ರತೆ,વાણી -વાણી
ಅಂತರ ಚಾನಲ್ ಹಸ್ತಕ್ಷೇಪ,આંતર ચેનલ દખલ
ಮಧ್ಯಸ್ಥಗಾರ,ઇન્ટરલેવ
ಪರಸ್ಪರ ಕ್ರಿಯೆ,ક્રિયાપ્રતિક્રિયા
ಸಂರತ್ವ,ક્રિયાપ્રતિક્રિયા
ಅಂತರ್ವ್ಯಾಪೆ,અંતર્ગત
ಪರಸ್ಪರ ಸಂಬಂಧ,સંબંધ
ಅಂತರಸಂಪರ,પ્રસારણ
ಇಂಟರ್ಫೇಸ್ ಸ್ಕ್ಯಾನಿಂಗ್,ઇન્ટરફેસ -સ્કેનીંગ
ಹಸ್ತಕ್ಷೇಪ,હસ્તક્ષેપ
ಹಸ್ತಕ್ಷೇಪ ವಲಯ,આંતરતાનો વિસ્તાર
ಚಾನಲ್ ಅನ್ನು ಮಧ್ಯಪ್ರವೇಶಿಸುತ್ತಿದೆ,દખલ કરવી
ಹಸ್ತಕ್ಷೇಪ ಆವರ್ತನ,દખલ કરવાની આવર્તન
ರೇಡಿಯೋ ಆವರ್ತನ ಸಿಗ್ನಲ್ ಅನ್ನು ಹಸ್ತಕ್ಷೇಪ ಮಾಡುವುದು,રેડિયો આવર્તન સંકેત દખલ
ಅಡ್ಡಿ,અંતર્દ્ય
ಮಧ್ಯಸ್ಥಗಾರ,ઇન્ટરલેવ
ಅಂತರ್ವರ್ಧಕ,અંતરે
ಇಂಟರ್ಲೀವ್ಡ್ ಸ್ಟ್ರೀಮ್,સંગ્રહિત પ્રવાહ
ಅಂತರ್ವರ್ಧಕ,મેલીકટર
ಒಳನೋಟವುಳ್ಳ,સાંધા
ಒಳನೋಟವುಳ್ಳ,સાંધા
ಇಂಟರ್ಲೀವಿಂಗ್ ಅವಧಿ,અંતર્ઘોષ સમય
ಇಂಟರ್ಲಾಕ್ ಸರ್ಕ್ಯೂಟ್,અંતરાલ
ಇಂಟರ್ಲಾಕ್ ಸ್ವಿಚ್,અંતરીલ સ્વીચ
ಅಂತರ್ವರ್ಧಕ,એકસમાન
ಮಧ್ಯಂತರ ವೈಫಲ್ಯ,મધ્યવર્તી નિષ્ફળતા
ಮಧ್ಯಂತರ ಆವರ್ತನ,મધ્યવર્તી આવર્તન
ಮಧ್ಯಂತರ ಆವರ್ತನ ಆಂದೋಲಕ,મધ્યવર્તી આવર્તન ઓસિલેટર
ಪ್ರತಿಶಮನದ,તૂટક તૂટક
ಮಧ್ಯಂತರ ಪ್ರವಾಹ,તૂટક તૂટક વર્તમાન
ಅಂತರಗಣನೆ,આંતરસંલાલ
ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ,અંતર્જ્ulationાન
ಇಂಟಿಡ್ಯುಲೇಶನ್ ಹೊರಸೂಸುವಿಕೆ,અંતર્દૃષ્ટિનું ઉત્સર્જન
ಇಂಟರಲ್ಫುಲೇಷನ್ ಪರೀಕ್ಷೆ,આંતરસંલાવે પરીક્ષણ
ಅಂತರ್ಜಾಲ,ઈનકાર
ಇಂಟರ್ನೆಟ್ ಪ್ರಸಾರ,ઇન્ટરનેટ બ્રોડકાસ્ટિંગ
ಇಂಟರ್ನೆಟ್ ಚಾಟಿಂಗ್,ઇન્ટરનેટ
ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ ಸ್ಟ್ಯಾಕ್,ઇન્ટરનેટ પ્રોટોકોલ સ્ટેક
ಅಂತರ್ಜಾಲ ರೇಡಿಯೋ,ઇન્ટરનેટ રેડિયો
ಅಂತರ್ಜಾಲ ಸ್ಟ್ರೀಮಿಂಗ್,ઇન્ટરનેટ સ્ટ્રીમિંગ
ಇಂಟರ್ನೆಟ್ ವೀಡಿಯೊ,ઇન્ટરનેટ વિડિઓ
ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ,ભાષાંતરક્ષમતા
ರಾಕ್ಷಸ,પ્રક્ષેપણ
ವ್ಯಾಖ್ಯಾನಕಾರ,દુભાષિયા
ಅಡಚಣೆ,અટકાવવું
ಅಡಚಣೆ,અટકાયત
ಅಡಚಣೆದಾರ,ખલેલકાર
ಮಧ್ಯಂತರ,અંતરાલ
ಬಿಲ್ಲೆ,સાંકળ
ಒಳಭಾಗ,અંદરનો ભાગ
ಅಂತಃಪ್ರವಾಹ,જાડું
ಅಂತಃಪ್ರವೇಶ,પુનરાવર્તન
ಇಂಟ್ರಾವೆಬ್,એક જાતની
ಆಂತರಿಕ ಅರೆವಾಹಕ,અંતર્ગત સેમિકન્ડક્ટર
ವಿಲೋಮ ಪ್ರವಾಹ,વિપરીત પ્રવાહ
ವಿಲೋಮ ಪ್ರಾದೇಶಿಕ ಕಾರ್ಯಾಚರಣೆ,Verse ંધી અવકાશી સંચાલન
ತಲೆಕೆಳಗಾದ,Vertંધું
ತಲೆಕೆಳಗಾದ ಎಲ್ ಆಂಟೆನಾ,Ver ંધી એલ એન્ટેના
ತಲೆಕೆಳಗಾದ ವಿ ಆಂಟೆನಾ,Ver ંધી વી એન્ટેના
ವಶಪಡಿಸಿಕೊಳ್ಳುವವನು,Inલટું
ಅಕ್ರಮವಾದ,અનિયમિત
ಅಪ್ರಸ್ತುತ,અપ્રસ્તુત તત્વ
ಪ್ರತ್ಯೇಕ ಜಾಲ,અલગ -અલગ નેટવર્ક
ಪ್ರತ್ಯೇಕಿಸುವವನು,અલગ પાડનાર
ದಮ್ಮಗ,ઘાટ
ಕಟುಕ,જખમ
ದರ್ಜಿ ಫೈಲ್,કલાલ
ಜಾವಾ ಸ್ಕ್ರಿಪ್ಟ್,જાવા સ્ક્રિપ્ટ
ಕನ್ನಡಿಯ,ઝબૂકવું
ಗಲಿಬಿಲಿ,ગફલત
ಸೇರುವವನು,જોડાણ કરનાર
ಜಂಟಿ,સંયુક્ત
ಕಲುಷಿತ,મેનું
ಜಿಗಿತಗಾರ,ગડબડી
ಮಂಜುಗಡ್ಡ,કચરો
ಅನಗತ್ಯ ಪತ್ರ,નકામો મેઇલ
ಪಟಲ,કર્કશ
ಕೀಲಿ,મુખ્ય
ಕೀಲಿ ಹಲಗೆ,પાટિયું
ಮನವಿ,ક keyંગું
ಕಶೇಟು,મહત્ત્વ
ಕಿಲೋಸೈಕಲ್,કિલોસાયકલ
ಕಿಲೋವೋಲ್ಟ್,કિલોવોલ્ટ
ಕಿಲೋವ್ಯಾಟ್,કિલોવોટ
ಚಲನಶಾಸ್ತ್ರ,સંયોજક
ಮೊಣಕಾಲಿನ ವೋಲ್ಟೇಜ್,ઘૂંટણ
ಗುಬ್ಬಿ,મૂઠ
ಜ್ಞಾನದ ತಳಹದಿ,જ્ઞાન પૃષ્ટ
ಜ್ಞಾನ ನಿರೂಪಣೆ,જ્ knowledgeાન પ્રતિનિધિત્વ
ಎಲ್ ನೆಟ್‌ವರ್ಕ್,એલ નેટવર્ક
L ವಿಭಾಗ ಫಿಲ್ಟರ್,એલ વિભાગ ફિલ્ટર
ಮಂದಗತಿ ಮತ್ತು ಸೀಸ,લેગ અને લીડ
ಹಿಂದುಳಿದ ಪ್ರವಾಹ,પાછળ
ಮಂದಗತಿಯ ವಿದ್ಯುತ್ ಅಂಶ,પાછળ પાવર પરિબળ
ಹಾಳಾದ,સ્તુતિશીલ
ದೀಪ,દીવો
ಅಬ್ಬರ,લેપટોપ
ಲೇಸರ್ ಆವರ್ತನ,લેસર આવર્તન
ಸುಪ್ತ ದೋಷ,સુવ્યવસ્થિત ભૂલ
ಸುಪ್ತ ಶಾಖ,આંતરિક ઉષ્મા
ಅಕ್ಷಾಂಶ,અક્ષરશ
ಹರಿ,સ્તર
ಲೆಔಟ್,બાંધકામ
ವಿನ್ಯಾಸ,ગોઠવણ યોજના
ಮುನ್ನಡೆಸಿಸು,દોરી
ಪ್ರಮುಖ ಹಂತ,અગ્રણી તબક્કો
ಸೋರಿಕೆ ಪುರಾವೆ,પ્રૂફ
ಸೋರಿಕೆ,રખડુ
ಗುತ್ತಿಗೆ ಸರ್ಕ್ಯೂಟ್,લીઝ્ડ સર્કિટ
ಮಸೂರ,લેન્સ
ಸಮಗ್ರ ಸೂಚಕ,કક્ષાના સૂચક
ಲಘು ನಿಯಂತ್ರಣ,પ્રકાશ નિયંત્રણ
ತಿಳಿ ಪೆನ್ನು,પ્રકાશ કલમ
ಮಿಂಚಿನ ಬಂಧಕ,લાઈટનિંગ એરેસ્ટર
ಮಿತಿಗೊಳಿಸು,મર્યાદા
ಆಂಪ್ಲಿಫೈಯರ್ ಅನ್ನು ಸೀಮಿತಗೊಳಿಸುವುದು,મર્યાદિત એમ્પ્લીફાયર
ರೇಖೆಯ ನಷ್ಟ,હારી જવું
ರೇಖೆಯ ಶಬ್ದ,વાક્યનો અવાજ
ದೃಷ್ಟಿ,દૃષ્ટિની લાઇન
ರೇಖೆಯ ಹಂತ,હરોળ
ಸಾಲು ಹರಡುವಿಕೆ,મહત્ત્વ
ರೇಖೆಯನ್ನು ಇಳಿಸಲಾಗಿಲ್ಲ,રેખા
ರೇಖೀಯ ಪರಿಮಾಣ,રેખીય ક્વોન્ટીઝર
ರೇಖಾತ್ವ,સુશોભન
ಸಾಲು ಸಹಭಾಗಿ,રેખાને લગતું
ಸಾಲಿನ,રેખા-ક્ષેત્રાકાર
ಸಾಲು ಆವರ್ತನ,રેખાખરની આવર્તન
ಸಾಲು-ಉಚ್ಚಾರಣೆ,વાક્ય-અવબાધ
ಸಾಲು-ತ್ರೈಮಾಸಿಕ ತರಂಗಾಂತರ,રેખા-ચતુર્થાંશ
ಮರ,સંબંધ
ಕೊಂಡಿ,કોરી
ತುಟಿಯೊಳಗಿರುವ,જિદ્દી
ನೇರ ಪ್ರಸಾರ,જીવંત પ્રસારણ
ಲೈವ್ ಸರ್ಕ್ಯೂಟ್,જીવંત સરકી
ನೇರ ಕಾರ್ಯಕ್ರಮ,જીવંત કાર્યક્રમ
ಹೊರೆ,બોજો
ಲೋಡ್ ಸಾಮರ್ಥ್ಯ,ભારક્ષમતા
ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಲೋಡ್ ಮಾಡಿ,ભાર વહન ક્ષમતા
ಲೋಡ್ ವಿಶಿಷ್ಟ,ભાર લાક્ષણિકતા
ಪ್ರತಿರೋಧವನ್ನು ಲೋಡ್ ಮಾಡಿ,ભાર અટકાવવું
ತುಂಬಿರುವ,ભરેલું
ತುಂಬುವವನು,લોહિયો
ಲೋಡ್ ಮಾಡುವುದು,ભારણ
ಸುರುಳಿಯನ್ನು ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ,કોઇલ લોડિંગ
ಹೊರೆ ಪರೀಕ್ಷೆ,ભાર-પરીક્ષા
ಹಾಲೆ,ઝઘડો
ಹಾಲೆ ಆಂಟೆನಾ,Loંચી એન્ટેના
ಸ್ಥಳೀಯ ಪ್ರದೇಶ ಜಾಲ,સ્થાનિક ક્ષેત્ર નેટવર્ક
ಸ್ಥಳೀಯ ಬ್ಯಾಟರಿ,સ્થાનિક બેટરી
ಸ್ಥಳೀಯ ಆಂದೋಲನಕಾರ,સ્થાનિક ઓસિલેટર
ಬ ೦ ದಿಸು,લોગ
ಲಾಗ್ ಪುಸ್ತಕ,લોગ -બુક
ಲಾಗ್ ಇನ್ ಮಾಡಿ (ಲಾಗ್ ಆನ್ ಮಾಡಿ),લ log ગ ઇન કરો (લ log ગ ઇન)
ಲಾಗ್ ಆಫ್ ಮಾಡಿ (ಲಾಗ್ .ಟ್ ಮಾಡಿ),લ log ગ ઓફ (લ log ગ આઉટ)
ಹಾಳೆ,લોગશીલી
ಲಾಗರಿಥಮ್,મસાલેદાર
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,લોગરીધમિક એમ્પ્લીફાયર
ಲಾಗರಿಥಮಿಕ್ ಅನುಪಾತ,લોગરીધમિક ગુણોત્તર
ಲಾಗರಿಥಮಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,લોગરીધમિક પ્રતિભાવ
ಲಾಗರಿಥಮಿಕ್ ಪ್ರಮಾಣ,લૌકિક ધોરણ
ಕಪ್ಪೆ,ફાંટો
ತರ್ಕ,તર્કશાસ્ત્ર
ತರ್ಕ ದ್ವಾರ,તર્ક -દ્વાર
ತರ್ಕ ಕಾರ್ಯಾಚರಣೆ,તર્કશાસ્ત્ર
ತಾರ್ಕಿಕ,તાર્કિક
ತಾರ್ಕಿಕ ಚೌಕಟ್ಟು,તાર્કિક રચના
ಲೋಗಾ ಒಳಹರಿ,લોગો દાખલ કરનાર
ರೇಖಾಂಶ,રેખાંશ
ಕುಣಿಕೆ,ફટકો
ಲೂಪ್ ಆಂಟೆನಾ,લૂપ એન્ટેના
ಲೂಪ್ ಲಾಭ,લૂપ ફાયદો
ಲೂಪ್ ಪರೀಕ್ಷೆ,લૂપ પરીક્ષણ
ಸಡಿಲ ಸಂಪರ್ಕ,છૂટક સંપર્ક
ಸಡಿಲ ಜೋಡಣೆ,સંતાપ
ನಷ್ಟವಿಲ್ಲದ ಆಂಟೆನಾ,લોસલેસ એન્ટેના
ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ,લોસલેસ કમ્પ્રેશન
ನಷ್ಟದ ಸಂಕೋಚನ,હારી સંકોચન
ಜೋರಾಗಿ (ಧ್ವನಿ),લાઉડનેસ (ધ્વનિ)
ಮೋಡಿಮಾಡುವ,લાઉડ સ્પીકર
ಕಡಿಮೆ ಆವರ್ತನ,ઓછી આવર્તન
ಕೆಳಮಟ್ಟದ ಭಾಷೆ,નીચા કક્ષાની ભાષા
ಕಡಿಮೆ ನಷ್ಟ ಫೀಡರ್,ઓછું ખોટ ફીડર
ಕಡಿಮೆ ನಷ್ಟ ಹೊಂದಿಕೊಳ್ಳುವ ಏಕಾಕ್ಷ ಕೇಬಲ್,ઓછી ખોટ લવચીક કોક્સિયલ કેબલ
ಕಡಿಮೆ ಶಬ್ದ ರಿಸೀವರ್,નીચા અવાજ પ્રાપ્તકર્તા
ಕಡಿಮೆ ಕಕ್ಷೆಯ ಉಪಗ್ರಹ,નીચા ઓર્બિટિંગ ઉપગ્રહ
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,નીચા પાસ ફિલ્ટર
ಕಡಿಮೆ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಅರ್ಥ,ઓછી પ્રતિક્રિયા આપવાની કમાણી
ಕಡಿಮೆ ಪ್ರತಿರೋಧ ಮಾರ್ಗ,ઓછો પ્રતિકાર માર્ગ
ಹುರಿದುಂಬಿಸು,ખસી કરવું
ಪ್ರಕಾಶ,ભ્રષ્ટતા
ಉಂಡವಾದ,ગઠ્ઠો લગાડવો
ಬೃಹತ್ ಬ್ಲಾಕ್,પારકાન
ಬೃಹತ್ ವ್ಯಾಖ್ಯಾನ,મેક્રો વ્યાખ્યા
ಬೃಹತ್ ದೃಷ್ಟಿ,બનાવટ
ಮಾಯಾ ಕಣ್ಣು,જાદુઈ આંખ
ಕಾಂತ,ચુંબક
ಕಾಂತಕ್ಷೇತ್ರ,ચુંબકીય ક્ષેત્ર
ಕಾಂತೀಯ ಹರಿವೆ,ચુંબકીય પ્રવાહ
ಕಾಂತ ಧ್ರುವ,ચુંબકીય ધ્રુવ
ಕಾಂತೀಯ ಬಿರುಗಾಳಿ,ચુંબકીય તોફાન
ಕಾಂತೀಯ ಸ್ವಿಚ್,ચુંબકીય સ્વીચ
ಕಾಂತೀಯ ಟೇಪ್,ચુંબકીય ટેપ
ಕಾಂತಶಾಸ್ತ್ರ,ચુંબનત્વ
ಮೇಲ್ ವಿಲೀನ,ટપાલ મક્કો
ಮೇಲಿಂಗ್ ಪಟ್ಟಿ,ટપાલ યાદી
ಮುಖ್ಯ ವಾಹಕ,મુખ્ય વાહક
ನಿರ್ವಹಿಸು,જાળવી
ನಿರ್ವಹಣೆ,જાળવણી
ನಿರ್ವಹಣಾ ತಂಡ,જાળવણી ટીમ
ಬಹುಮತ,બહુમતી
ಸಂಪರ್ಕ ರಿಲೇ ಮಾಡಿ,સંપર્ક રિલે બનાવો
ಮೇಕ್ ಮತ್ತು ಬ್ರೇಕ್ ಸ್ವಿಚ್,બનાવટની સ્વીચ
ಪುರುಷ ಸಮರಸಗಾರ,પુરુષ-જોડકવાર
ಮನುಷ್ಯ ಶಬ್ದ ಮಾಡಿದನು,માણસે અવાજ કર્યો
ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (ಎಂಐಎಸ್),મેનેજમેન્ટ ઇન્ફર્મેશન સિસ્ટમ (એમઆઈએસ)
ಕೈಗತ್ತಿದ,ચાલાકીભર્યું
ಕೈಪಿಡಿ ನಿಯಂತ್ರಣ,હસ્તકલા નિયંત્રણ
ಕೈಪಿಡಿ ವಿಧಾನ,પદ્ધતિ પદ્ધતિ
ಸುರಕ್ಷತಾ ಮುನ್ನೆಚ್ಚರಿಕೆ ಕೈಪಿಡಿ,સલામતી માર્ગદર્શિકા
ಹಸ್ತಚಾಲಿತವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ,મેન્યુઅલી સંચાલિત
ತಯಾರಕ,ઉત્પાદક
ಮುಖವಾಡ,મહોરું
ಮಂಜುಗಡ್ಡೆ,મસકી
ಮಾಸ್ಕರ್,માસ્ક
ಮರೆತುಹೋಗುವುದು,છુપાયેલો
ಮರೆಮಾಚುವ ವರ್ತನೆ,માસ્કીંગ વર્તન
ಆಡಿಯೊದ ಮರೆಮಾಚುವ ಪರಿಣಾಮ,Audio ડિઓ -માસ્કિંગ અસર
ಮರೆಮಾಚುವ ಮಿತಿ,માસ્કિંગ થ્રેશોલ્ડ
ಮರೆಮಾಚುವ ಸ್ವರ,માસ્કીંગ સ્વર
ಮಾಸ್ಟಿ,મસ્ત
ಮಾಸ್ಟ್ ರೇಡಿಯೇಟರ್,મસ્ત -રેડિયેટર
ಮಾಸ್ಟರ್ -ನಿಯಂತ್ರಣ,મુખ્ય નિયંત્રણ
ಮಾಸ್ಟರ್ ಆಸಿಲಾರೆಟರ್,માસ્ટર ઓસિલાટોર
ಪಂದ್ಯ,મેચ-અવબાધ
ಹೊಂದಾಣಿಕೆಯ ನೆಟ್‌ವರ್ಕ್,મેચિંગ નેટવર્ક
ಹೊಂದಾಣಿಕೆಯ ಸ್ಟಬ್,મેચિંગ સ્ટબ
ಹೊಂದಾಣಿಕೆಯ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್,મેચિંગ ટ્રાન્સફોર્મર
ಭೌತಿಕ ಪ್ರಚೋದನೆ,ભૌતિક-તૈયારી
ಕುಶಲತೆ,માળખું
ಗರಿಷ್ಠೀಕರಣ,મહત્તમ
ಗರಿಷ್ಠ ಬೇಡಿಕೆ ಸೂಚಕ,મહત્તમ માંગ સૂચક
ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ಸಾಂದ್ರತೆ,મહત્તમ શક્તિ ઘનતા
ಗರಿಷ್ಠ ಸಂವೇದನೆ,મહત્તમ સંવેદનશીલતા
ಗರಿಷ್ಠ ಉಷ್ಣ,મહત્તમ તાપમા
ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ,મહત્તમ ઉપયોગી આવર્તન
ಗರಿಷ್ಠ ಮೌಲ್ಯ,મહત્તમ મૂલ્ય
ವೈಫಲ್ಯದ ಸರಾಸರಿ ಸಮಯ,નિષ્ફળતાનો સરેરાશ સમય
ಸರಾಸರಿ ಮೌಲ್ಯ,સરેરાશ કિંમત
ಅಳತೆ ಸಂಕೇತ,માપેલ સંકેત
ಅಳತೆ,માપ
ಅಳೆಯುವ ಸಾಧನ,માપવાનું સાધન
ಉಪಕರಣಗಳನ್ನು ಅಳೆಯುವುದು,માપવાની સાધનસામગ્રી
ಅಳತೆ ಸಾಧನ,માપવાનું સાધન
ಕ್ಷೇತ್ರದ ಶಕ್ತಿಯ ಅಳತೆ ಸಾಧನ,ક્ષેત્રની શક્તિનું સાધન માપવા
ಅಳೆಯುವ ಟೇಪ್,માપવાની ટેપ
ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ,યંત્ર
ಮಾಧ್ಯಮ ಸರ್ವರ್,માધ્યમ સર્વર
ಮಾಧ್ಯಮ,માધ્યમ
ಮಧ್ಯಮ ಆವರ್ತನ,મધ્યમ આવર્તન
ಮಧ್ಯಮ ಆವರ್ತನ ತರಂಗ,મધ્યમ આવર્તન તરંગ
ಮಧ್ಯಮ ತರಂಗ (ಮೆಗಾವ್ಯಾಟ್),મધ્યમ તરંગ (મેગાવોટ)
ಬಗೆಗಿನ,મેગા-ઓહમ
ಮೊಳಕೆಯೊಲೆ,મેગર
ನೆನಪು,યાદ
ಮಾರ್ಗದರ್ಶನ,માર્ગદર્શન
ಮೆನು ಬಾರ್,લૈંગિક પટ્ટી
ಪಾದರಸ,ક્રુ -સ્વીચ
ವಿಲೀನ,વિલીનીકરણ
ಸಂದೇಶ,સંદેશ
ಮಾಪಕ,મેટાડેટા
ಲೋಹದ-ಆಕ್ಸೈಡ್ ಸೆಮಿಕಂಡಕ್ಟರ್ ಡಯೋಡ್,ધાતુ- ox ક્સાઇડ સેમિકન્ડક્ટર ડાયોડ
ಲೋಹದ ಕವಚದ ಕೇಬಲ್,ધાતુની આવરણવાળી કેબલ
ಮೀಟರ,મીટર
ಒಂದುರಂಗ ಫಲಕ,મીટરિંગ પેનલ
ಮೈಕಾ,માઇકલ
ಮೈಕಾ ಚಿಲ್ಲರೆ,માઇકલ-ઇન્સ્યુલેશન
ಸೂಕ್ಷ್ಮ-,સૂક્ષ્મ
ಸೂಕ್ಷ್ಮ ಘಟಕ,સૂક્ષ્મ ઘટક
ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂಟರ್,સૂક્ષ્મ કમ્પ્યુટર
ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ,સૂક્ષ્મ નિયંત્રણ કરનાર
ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,સૂક્ષ્મ ઇલેક્ટ્રોનિક્સ
ಮೈಕ್ರೋಫೋನ್,માઇક્રોફોન
ಮೈಕ್ರೋಫಿಕಮೋನ,સુક્ષ્મસજીવો
ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ,માઇક્રોપ્રોસેસ્રેસ
ಮೈಕ್ರೋ-ವೋಲ್ಟ್ (ಎಂವಿ),માઇક્રો-વોલ્ટ (એમવી)
ಮೈಕ್ರೋವೇವ್,સૂક્ષ્મ
ಮೈಕ್ರೋವೇವ್ ಆಂಟೆನಾ,માઇક્રોવેવ એન્ટેના
ಮೈಕ್ರೋವೇವ್ ಕಿರಣ,માઇક્રોવેવ બીમ
ಮಧ್ಯವರ್ತಿ,મધ્યમ
ವಲಸೆ,સ્થળાંતર
ವಲಸೆ ಮಾರ್ಗ,સ્થળાંતર માર્ગ
ಕಿರುಚಲ,લઘુ
ಬಹುಸಂಖ್ಯಾತರಾಗಿರುವ,લઘુચિત્ર
ಕನಿಷ್ಠ,ન્યૂનતમ
ಉಷ್ಣ ತಾಪಮಾನ,લઘુત્તમ તાપમાન
ಕನಿಷ್ಠ ಬಳಸಬಹುದಾದ ಕ್ಷೇತ್ರ ಶಕ್ತಿ,લઘુત્તમ ઉપયોગી ક્ષેત્ર શક્તિ
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ,લઘુમતી કારીગર
ಬಾಳಿಕೆ,ખોટી વાતો
ಮಿಶ್ರಣ,એકઠું કરવું
ಮಿಶ್ರಿತ ಖಾಲಿ,મિશ્ર ખાલી
ಮಿಶ್ರ ಸಿಂಕ್,મિશ્ર સમન્વય
ಮಿಶ್ರಣ,મિશ્રણ કરનાર
ಮಿಕ್ಸರ್ ಟ್ಯೂಬ್,મિક્સર નળી
ಮಿಶ್ರಣ,મિશ્રણ
ಮಿಶ್ರಣ ಸರ್ಕ್ಯೂಟ್,મિશ્રણ સર્કિટ
ಜ್ಞಾಪಕ,સ્મરણ સંબંધી
ಜ್ಞಾಪಕಶಾಸ್ತ್ರ,નેમોમિક્સ
ಮೊಬೈರಿ,ફરડ
ಮೊಬೈಲ್ ಮಲ್ಟಿಮೀಡಿಯಾ ಅಪ್ಲಿಕೇಶನ್,મોબાઈલ -મલ્ટિમીડિયા એપ્લિકેશન
ಮೊಬೈಲ್ ಟಿವಿ,ફરતી ટીવી
ಕ್ರಮ,પદ્ધતિ
ವೈಫಲ್ಯದ ವಿಧಾನ,નિષ્ફળતાની પદ્ધતિ
ಪ್ರಸರಣದ ವಿಧಾನ,પ્રચાર પદ્ધતિ
ಮಾದರಿ,નમૂનો
ತಿಕ್ಕಲು,Emાળ
ಆಧುನಿಕ ಎಫ್‌ಎಂ ಟ್ರಾನ್ಸ್‌ಮಿಟರ್,આધુનિક એફએમ ટ્રાન્સમીટર
ಆಧುನಿಕ ಪ್ರವೃತ್ತಿಗಳು,આધુનિક વલણો
ಸಂರಚನೆಯ ವಿಧಾನಗಳು,રૂપરેખાંકન
ಮಾರ್ಪಡಿಸು,ફેરફાર કરવો
ಮಾಡ್ಯುಲೇಟೆಡ್ ನಿರಂತರ ತರಂಗ,મોડ્યુલેટેડ સતત તરંગ
ಮಾಡ್ಯುಲೇಟೆಡ್ ಸಂಕೇತ,મોડ્યુલેટેડ સિગ્નલ
ಮಾಡ್ಯುಲೇಟೆಡ್ ತರಂಗರೂಪ,મોડ્યુલેટેડ તરંગફોર્મ
ಉಚ್ulationಾಟನೆ,વિપુલતા
ರೂಪಾಂತರದ ವೈಶಾಲ್ಯ,મોડ્યુલેશન કંપનવિસ્તાર
ಮಾಡ್ಯುಲೇಷನ್ ಸಾಮರ್ಥ್ಯ,મોડ્યુલેશન ક્ષમતા
ಮಾಡ್ಯುಲೇಷನ್ ಆವರ್ತನ,મોડ્યુલેશન આવર્તન
ವಿತರಣೀಯ ಸೂಚ್ಯಂಕ,વિપુલ અનુક્રમણિકા
ಮಾಡ್ಯುಲೇಷನ್ ರೇಖೀಯತೆ,રીંછલા
ವಾಚನ,મોડ્યુલેશન મીટર
ಮಾಡ್ಯುಲೇಷನ್ ಮಾನಿಟರ್,મોડ્યુલેશન મોનિટર
ವ್ಯತಿರಿಕ್ತ ಶೇಕಡಾವಾರು,વિપુલ ટકાવારી
ಆಯೋಜಕ,વિધિ કરનાર
ಘಟಕ,વિધિ
ತೇವಾಂಶ,ભેજ
ಮೊಳಕೆ,વેગ
ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡು,મોનીટર
ಉಸ್ತುವಾರಿ,અનુશ્રવણ
ಮೇಲ್ವಿಚಾರಣೆ ಮತ್ತು ವಿಶ್ಲೇಷಣೆ ತಂತ್ರಗಳು,દેખરેખ અને વિશ્લેષણ તકનીકો
ಮೇಲ್ವಿಚಾರಣೆ ಮತ್ತು ನಿಯಂತ್ರಣ,દેખરેખ અને નિયંત્રણ
ಮೇಲ್ವಿಚಾರಣಾ ಕೇಂದ್ರ,નિરીક્ષણ મથક
ಏಕಾಧೀನ,એકલતા
ಏಕತಾನತೆಯ ಪ್ರಸಾರ,એકલતા
ಮಾರ್ಫ್,મોર્ફ
ಮಾರ್ಫಿಂಗ್,મોરફિંગ
