Malayalam,Punjabi
നോൺ-ലീനിയർ മോഡുലേഷൻ,ਗੈਰ-ਲੀਨੀਅਰ ਮੋਡੂਲੇਸ਼ਨ
നോൺ-ലീനിയർ പ്രതിരോധം,ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰਤੀਰੋਧ
നോൺ-ലീനിയർ സിസ്റ്റം,ਗੈਰ-ਲੀਨੀਅਰ ਸਿਸਟਮ
നോൺ-ലീനിയറിറ്റി,ਗੈਰ-ਰੇਖਿਕਤਾ
നോൺ-ലീനിയറിറ്റി പിശക്,ਗੈਰ-ਰੇਖਿਕਤਾ ਗਲਤੀ
സാധാരണ ആവൃത്തി,ਸਧਾਰਣ ਬਾਰੰਬਾਰਤਾ
ആവർത്തിക്കാത്ത,ਗੈਰ-ਆਵਰਤੀ
പ്രതികരിക്കാത്ത ഭാഷ,ਗੈਰ-ਜਵਾਬਦੇਹ ਭਾਸ਼ਾ
ആവർത്തന സംവിധാനം,ਦੁਹਰਾਓ ਸਿਸਟਮ
സിസ്റ്റമില്ലാത്ത ഡിസ്ക്,ਸਿਸਟਮ ਰਹਿਤ ਡਿਸਕ
സീരിയൽ കോഡ്,ਸੀਰੀਅਲ ਕੋਡ
നോൺ-ഉപരിതലം,ਗੈਰ-ਸਤਹ
അസ്ഥിരമല്ലാത്ത സംഭരണം,ਗੈਰ-ਅਸਥਿਰ ਸਟੋਰੇਜ਼
നോർ,ਨੌਰ
നോർ പ്രവർത്തനം,knorr ਫੰਕਸ਼ਨ
ഗേറ്റുമല്ല,ਨਾ ਹੀ ਗੇਟ
നോർ ലാച്ച്,knorr latch
നോർ ഓപ്പറേഷൻ,ਨੌਰ ਓਪਰੇਸ਼ਨ
സാധാരണ സാന്ദ്രത പ്രവർത്തനം,ਆਮ ਘਣਤਾ ਫੰਕਸ਼ਨ
ഫ്ലട്ടർ ശബ്ദം,ਵਹਿਣ ਦਾ ਸ਼ੋਰ
സാധാരണ സാമ്പിൾ,ਆਮ ਨਮੂਨਾ
നോർമലൈസ്ഡ് നുഴഞ്ഞുകയറ്റം,ਸਧਾਰਣ ਪ੍ਰਵੇਸ਼
സാധാരണയായി അടച്ച മോസ്ഫെറ്റ്,ਆਮ ਤੌਰ &#39;ਤੇ ਬੰਦ mosfet
അല്ല-അല്ലെങ്കിൽ നെറ്റ്‌വർക്ക്,ਨਾ-ਨਾ ਹੀ ਨੈੱਟਵਰਕ
നോർട്ടൺ മോഡലുകൾ,ਨੌਰਟਨ ਮਾਡਲਸ
ഉത്തര കാന്തികധ്രുവം,ਉੱਤਰੀ ਚੁੰਬਕੀ ਧਰੁਵ
നോർട്ടൺ പ്രൈവറ്റ് ലിമിറ്റഡ്,ਨੌਰਟਨ ਪ੍ਰਾ.
നോർട്ടൺ ആംപ്ലിഫയർ,ਨੌਰਟਨ ਐਂਪਲੀਫਾਇਰ
നോർട്ടൺ സർക്യൂട്ട്,ਨੌਰਟਨ ਸਰਕਟ
നോർട്ടൺ ഡി.ഡി.,ਨੌਰਟਨ ਡੀ.ਡੀ.
നോർട്ടൺ തുല്യമായ സർക്യൂട്ട്,ਨੌਰਟਨ ਬਰਾਬਰ ਸਰਕਟ
നോർട്ടൺ വിപരീതവും വിപരീതവും,ਨੌਰਟਨ ਉਲਟ ਅਤੇ ਉਲਟ
നോർട്ടൺ പ്രവർത്തന ആംപ്ലിഫയർ,ਨੌਰਟਨ ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ
നോർട്ടൺ യൂട്ടിലിറ്റി,ਨੌਰਟਨ ਸਹੂਲਤ
അല്ല,ਨਹੀਂ
പ്രവർത്തനമല്ല,ਫੰਕਸ਼ਨ ਨਹੀਂ
ഗേറ്റ് അല്ല,ਗੇਟ ਨਹੀਂ
പ്രവർത്തനമല്ല,ਓਪਰੇਸ਼ਨ ਨਹੀਂ
നൊട്ടേഷൻ രീതി,ਨੋਟੇਸ਼ਨ ਵਿਧੀ
ഗ്രോവ് ആന്റിന,ਝਰੀ antenna
ഗ്രോവ് ഫിൽട്ടർ,ਝਰੀ ਫਿਲਟਰ
npn ട്രാൻസിസ്റ്റർ,npn ਟਰਾਂਜ਼ਿਸਟਰ
NTSC ഇന്റർഫേസ്,NTSC ਇੰਟਰਫੇਸ
n-തരം മാലിന്യങ്ങൾ,n-ਕਿਸਮ ਦੀਆਂ ਅਸ਼ੁੱਧੀਆਂ
n-തരം പദാർത്ഥം,n-ਕਿਸਮ ਦਾ ਮਾਮਲਾ
അണുകേന്ദ്രം,ਨਿਊਕਲੀਅਸ
പൂജ്യം,ਜ਼ੀਰੋ
ഒഴിവുള്ള സർക്കിൾ,ਖਾਲੀ ਦਾ ਚੱਕਰ
പൂജ്യം ഓഫ്സെറ്റ് വോൾട്ടേജ്,ਜ਼ੀਰੋ ਆਫਸੈੱਟ ਵੋਲਟੇਜ
ഒഴിവുള്ള സൂചകം,ਖਾਲੀ ਸਥਾਨ ਸੂਚਕ
നമ്പർ അടിസ്ഥാനം,ਨੰਬਰ ਅਧਾਰ
നമ്പർ അടിസ്ഥാനമാക്കിയുള്ള പരിവർത്തനം,ਸੰਖਿਆ ਅਧਾਰਤ ਪਰਿਵਰਤਨ
പോയിന്റ് കേടുപാടുകൾ,ਪੁਆਇੰਟ ਨੁਕਸਾਨ
നമ്പർ ലൂപ്പ് കീ,ਨੰਬਰ ਲੂਪ ਕੁੰਜੀ
നമ്പർ സിസ്റ്റം,ਨੰਬਰ ਸਿਸਟਮ
സംഖ്യാ കോ-പ്രോസസർ,ਸੰਖਿਆਤਮਕ ਸਹਿ-ਪ੍ਰੋਸੈਸਰ
സംഖ്യാ കീ പാഡ്,ਸੰਖਿਆਤਮਕ ਕੁੰਜੀ ਪੈਡ
സംഖ്യാ അപ്പെർച്ചർ,ਸੰਖਿਆਤਮਕ ਅਪਰਚਰ
സംഖ്യാ ദൂരം,ਸੰਖਿਆਤਮਕ ਦੂਰੀ
നുവികോൺ,nuvicon
നിക്വിസ്റ്റ്,nyquist
nyquist ബാൻഡ് വിപുലീകരണം,nyquist ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ
nyquist മാനദണ്ഡം,nyquist ਮਾਪਦੰਡ
നൈക്വിസ്റ്റ് ഇടവേള,nyquist ਅੰਤਰਾਲ
നിക്വിസ്റ്റ് പൾസ്,nyquist ਪਲਸ
നിക്വിസ്റ്റ് നിരക്ക്,nyquist ਦਰ
nyquist ഡ്യൂറബിലിറ്റി മാനദണ്ഡം,nyquist ਟਿਕਾਊਤਾ ਮਾਪਦੰਡ
നിക്വിസ്റ്റ് സിദ്ധാന്തം,nyquist ਥਿਊਰਮ
ഒബ്ജക്റ്റീവ് മൊഡ്യൂൾ,ਉਦੇਸ਼ ਮੋਡੀਊਲ
വസ്തുനിഷ്ഠമായ പ്രോഗ്രാം,ਉਦੇਸ਼ ਪ੍ਰੋਗਰਾਮ
ഒബ്ജക്റ്റീവ് ലെൻസ്,ਉਦੇਸ਼ ਲੈਨਜ
ഒബ്ജക്റ്റ് ഓറിയന്റഡ് പ്രോഗ്രാമിങ്,ਆਬਜੈਕਟ ਓਰੀਐਂਟਡ ਪ੍ਰੋਗਰਾਮਿੰਗ
അഷ്ടകം,ਅਸ਼ਟੈਵ
എൺപത് ബസ് റിസീവർ-അയച്ചു,ਅੱਠਵਾਂ ਬੱਸ ਰਿਸੀਵਰ-ਰਵਾਨਾ ਕੀਤਾ ਗਿਆ
ഒക്ടൽ നമ്പർ സിസ്റ്റം,ਅਸ਼ਟ ਸੰਖਿਆ ਪ੍ਰਣਾਲੀ
അഷ്ടകം,ਅਸ਼ਟੈਵ
വിചിത്രമായ പ്രവർത്തനം,ਅਜੀਬ ਫੰਕਸ਼ਨ
"വിചിത്രമായ തുല്യത, വിചിത്രമായ സാമ്യം","ਅਜੀਬ ਸਮਾਨਤਾ, ਅਜੀਬ ਸਮਾਨਤਾ"
"ഓഡോമീറ്റർ, പാത്തോമീറ്റർ","ਓਡੋਮੀਟਰ, ਪੈਥੋਮੀਟਰ"
ഓഫ് ലൈൻ,ਔਫ ਲਾਈਨ
വാക്കേതര പ്രതികരണം,ਗੈਰ-ਮੌਖਿਕ ਜਵਾਬ
"അപാകത, ഓഫ്സെറ്റ്","ਅਸੰਗਤਤਾ, ਆਫਸੈੱਟ"
ഓഫ്സെറ്റ് ആംഗിൾ,ਆਫਸੈੱਟ ਕੋਣ
ഓഫ്സെറ്റ് സ്ട്രീം,ਆਫਸੈੱਟ ਸਟਰੀਮ
ഓഫ്സെറ്റ് പിശക്,ਔਫਸੈੱਟ ਗਲਤੀ
ഓഫ്സെറ്റ് ഒപ്റ്റിമൈസേഷൻ,ਔਫਸੈੱਟ ਓਪਟੀਮਾਈਜੇਸ਼ਨ
ഓഫ്സെറ്റ് വോൾട്ടേജ്,ਆਫਸੈੱਟ ਵੋਲਟੇਜ
ഓം,ਓਮ
ഓമിക് കോൺടാക്റ്റ്,ਓਮਿਕ ਸੰਪਰਕ
ഓമിക് ഫീൽഡ്,ਓਮਿਕ ਖੇਤਰ
"ohmmeter, ohmmeter","ohmmeter, ohmmeter"
ഓമിന്റെ നിയമം,ਓਹਮ ਦਾ ਕਾਨੂੰਨ
ഓംസ് പെർ വോൾട്ടിന്,ohms ਪ੍ਰਤੀ ਵੋਲਟ
ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ,ਤੇਲ ਸਰਕਟ ਤੋੜਨ ਵਾਲਾ
സർവ്വദിശ,ਸਰਵ-ਦਿਸ਼ਾਵੀ
സർവ്വവ്യാപി,ਸਰਵ ਵਿਆਪਕਤਾ
ഒ.എം.ആർ (ഒപ്റ്റിക്കൽ കവർ റീഡിംഗ്),ਓ.ਐੱਮ.ਆਰ (ਆਪਟੀਕਲ ਕਵਰ ਰੀਡਿੰਗ)
"ഓൺ റെസിസ്റ്റൻസ്, ഓൺ റെസിസ്റ്റൻസ്","ਵਿਰੋਧ &#39;ਤੇ, ਪ੍ਰਤੀਰੋਧ &#39;ਤੇ"
സംസ്ഥാനത്ത്,ਰਾਜ &#39;ਤੇ
ചിപ്പ് ഇംപ്ലിസിറ്റ് ഡീകോഡർ,ਚਿੱਪ ਇੰਪਲੀਸਿਟ ਡੀਕੋਡਰ
ഒരു ഷട്ട് സ്റ്റാറ്റിക് മൾട്ടിവൈബ്രേറ്റർ,ਇੱਕ ਸ਼ਟ ਸਟੈਟਿਕ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ
ഒറ്റ-പാസ് അസംബ്ലർ,ਇੱਕ-ਪਾਸ ਅਸੈਂਬਲਰ
നിലവിലെ പ്രതിരോധം,ਮੌਜੂਦਾ ਵਿਰੋਧ
ഒരു ട്രാവലർ രജിസ്റ്റർ,ਇੱਕ ਯਾਤਰੀ ਰਜਿਸਟਰ
ഓൺലൈൻ സംവിധാനം,ਔਨਲਾਈਨ ਸਿਸਟਮ
"ഓൺ-ഓഫ് കൺട്രോളർ, ഓൺ-ഓഫ് കൺട്രോളർ","ਔਨ-ਆਫ ਕੰਟਰੋਲਰ, ਔਨ-ਆਫ ਕੰਟਰੋਲਰ"
ഓൺ-ഓഫ് കീയിംഗ്,ਚਾਲੂ-ਬੰਦ ਕੀਇੰਗ
പ്രവർത്തന ആംപ്ലിഫയർ,ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ
പ്രവർത്തന ശരാശരി ആംപ്ലിഫയർ,ਓਪਰੇਟਿੰਗ ਮਤਲਬ ਐਂਪਲੀਫਾਇਰ
പ്രവർത്തന താരതമ്യം,ਕਾਰਜਸ਼ੀਲ ਤੁਲਨਾਕਾਰ
പ്രവർത്തന ആംപ്ലിഫയർ മൾട്ടിപ്ലയർ,ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ ਗੁਣਕ
പ്രവർത്തന സോഫോണി ആംപ്ലിഫയർ,ਕਾਰਜਸ਼ੀਲ ਸੋਫਨੀ ਐਂਪਲੀਫਾਇਰ
തുറന്ന കളക്ടർ,ਖੁੱਲਾ ਕੁਲੈਕਟਰ
തുറന്ന നിക്ഷേപം,ਖੁੱਲ੍ਹਾ ਨਿਵੇਸ਼
ഓപ്പൺ ലൂപ്പ് ഓപ്പൺ ലൂപ്പ്,ਓਪਨ ਲੂਪ ਓਪਨ ਲੂਪ
തുറന്ന വയർ ലൈൻ,ਖੁੱਲੀ ਤਾਰ ਲਾਈਨ
ഓപ്പൺ സർക്യൂട്ട് പാരാമീറ്റർ,ਓਪਨ ਸਰਕਟ ਪੈਰਾਮੀਟਰ
ഓപ്പൺ സർക്യൂട്ട് പ്രതിരോധം,ਓਪਨ ਸਰਕਟ ਰੁਕਾਵਟ
തുറന്ന ലൂപ്പ് നേട്ടം,ਓਪਨ ਲੂਪ ਲਾਭ
ഓപ്പറാൻറ്,ਸੰਚਾਲਨ
പ്രവർത്തന ആംഗിൾ,ਓਪਰੇਟਿੰਗ ਕੋਣ
സജീവമാക്കൽ മോഡ്,ਸਰਗਰਮੀ ਮੋਡ
പ്രവർത്തന പോയിന്റ്,ਓਪਰੇਟਿੰਗ ਬਿੰਦੂ
ലോജിസ്റ്റിക്,ਲੌਜਿਸਟਿਕਸ
പ്രവർത്തന ആവൃത്തി,ਓਪਰੇਟਿੰਗ ਬਾਰੰਬਾਰਤਾ
"പ്രവർത്തനം, പ്രവർത്തനം","ਓਪਰੇਸ਼ਨ, ਓਪਰੇਸ਼ਨ"
പ്രവർത്തന കോഡ്,ਓਪਰੇਸ਼ਨ ਕੋਡ
പ്രവർത്തന ആംപ്ലിഫയർ,ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ
ഓപ്പറേറ്റർ,ਆਪਰੇਟਰ
ഒപ്റ്റിക്കൽ ബീം,ਆਪਟੀਕਲ ਬੀਮ
ഒപ്റ്റിക്കൽ ആശയവിനിമയം,ਆਪਟੀਕਲ ਸੰਚਾਰ
ഒപ്റ്റിക്കൽ ഡിസ്ക്,ਆਪਟੀਕਲ ਡਿਸਕ
ഒപ്റ്റിക്കൽ കോഡെക്,ਆਪਟੀਕਲ ਕੋਡੇਕ
ഒപ്റ്റിക്കൽ ഫൈബർ,ਆਪਟੀਕਲ ਫਾਈਬਰ
ഒപ്റ്റിക്കൽ കുത്തിവയ്പ്പ്,ਆਪਟੀਕਲ ਟੀਕਾ
"ഒപ്റ്റിക്കൽ തെർമോമീറ്റർ, പൈറോമീറ്റർ","ਆਪਟੀਕਲ ਥਰਮਾਮੀਟਰ, ਪਾਈਰੋਮੀਟਰ"
ഒപ്റ്റിക്കൽ റെക്കോർഡർ,ਆਪਟੀਕਲ ਰਿਕਾਰਡਰ
ഒപ്റ്റിക്കൽ റെക്കോർഡിംഗ്,ਆਪਟੀਕਲ ਰਿਕਾਰਡਿੰਗ
ഒപ്റ്റിക്കൽ സ്കാനിംഗ്,ਆਪਟੀਕਲ ਸਕੈਨਿੰਗ
ഒപ്റ്റിക്കൽ സ്ക്വയർ,ਆਪਟੀਕਲ ਵਰਗ
ഒപ്റ്റിക്കൽ സ്റ്റോറേജ് ഉപകരണം,ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼ ਜੰਤਰ
ഒപ്റ്റിക്കൽ കപ്പിൾഡ് ഐസൊലേറ്റർ,ਆਪਟੀਕਲ ਜੋੜੇ ਆਈਸੋਲਟਰ
"ഒപ്റ്റിമൽ ബയസ്, ഒപ്റ്റിമൽ ബയസ്","ਸਰਵੋਤਮ ਪੱਖਪਾਤ, ਸਰਵੋਤਮ ਪੱਖਪਾਤ"
ഒപ്റ്റിമൽ ഫിൽട്ടർ,ਸਰਵੋਤਮ ਫਿਲਟਰ
ഒപ്റ്റിമൽ സിസ്റ്റം,ਸਰਵੋਤਮ ਸਿਸਟਮ
ഒപ്റ്റിമൽ പ്രവർത്തന ആവൃത്തി,ਸਰਵੋਤਮ ਕੰਮ ਕਰਨ ਦੀ ਬਾਰੰਬਾਰਤਾ
ഒപ്റ്റിക്കൽ കപ്ലർ,ਆਪਟੀਕਲ ਕਪਲਰ
ലൈറ്റ് ഇലക്ട്രോണിക്സ് ഉപകരണം,ਹਲਕਾ ਇਲੈਕਟ੍ਰਾਨਿਕਸ ਜੰਤਰ
ഒപ്റ്റിക്കൽ ഇലക്ട്രോണിക്സ്,ਆਪਟੀਕਲ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
അല്ലെങ്കിൽ ഗേറ്റ്,ਜਾਂ ਗੇਟ
ക്ലാസ്,ਕਲਾਸ
ഫിൽട്ടർ ക്രമം,ਫਿਲਟਰ ਕ੍ਰਮ
സമവാക്യത്തിന്റെ ക്രമം,ਸਮੀਕਰਨ ਦਾ ਕ੍ਰਮ
ലളിതമായ ബീം,ਸਧਾਰਨ ਬੀਮ
സാമ്പത്തിക,ਆਰਥਿਕ
ലംബമായ ചലനാത്മകം,ਲੰਬਕਾਰੀ ਗਤੀਸ਼ੀਲ
ഓർത്തോഗണൽ കോഡ്,ਆਰਥੋਗੋਨਲ ਕੋਡ
ലേറ്റൻസി തത്വം,ਲੇਟੈਂਸੀ ਸਿਧਾਂਤ
ഓസിലേറ്ററി ദ്വിധ്രുവം,oscillatory dipole
ഓസിലേറ്റർ,ਔਸਿਲੇਟਰ
ഓസിലേറ്റർ,ਔਸਿਲੇਟਰ
"oscillograph, oscillograph","oscillograph, oscillograph"
ഓസിലോസ്കോപ്പ് ക്യാമറ,ਔਸਿਲੋਸਕੋਪ ਕੈਮਰਾ
ഓസിലോസ്കോപ്പ്,ਔਸੀਲੋਸਕੋਪ
ഓഫ് ബാൻഡ് സിഗ്നൽ,ਬੰਦ-ਬੈਂਡ ਸਿਗਨਲ
ഇഷ്യൂ,ਮੁੱਦੇ
ഔട്ട്പുട്ട് നുഴഞ്ഞുകയറ്റം,ਆਉਟਪੁੱਟ ਪ੍ਰਵੇਸ਼
ഔട്ട്പുട്ട് ബഫർ,ਆਉਟਪੁੱਟ ਬਫਰ
ഔട്ട്പുട്ട് സവിശേഷതകൾ,ਆਉਟਪੁੱਟ ਗੁਣ
ഔട്ട്പുട്ട് ചാലകത,ਆਉਟਪੁੱਟ ਚਾਲਕਤਾ
ഔട്ട്പുട്ട് ഉപകരണം,ਆਉਟਪੁੱਟ ਜੰਤਰ
ഔട്ട്പുട്ട് ഓഫ്സെറ്റ് വോൾട്ടേജ്,ਆਉਟਪੁੱਟ ਆਫਸੈੱਟ ਵੋਲਟੇਜ
പവർ ഔട്ട്പുട്ട്,ਪਾਵਰ ਆਉਟਪੁੱਟ
ഔട്ട്പുട്ട് പ്രതിരോധം,ਆਉਟਪੁੱਟ ਪ੍ਰਤੀਰੋਧ
"എക്സിറ്റ് സ്റ്റേജ്, എക്സിറ്റ് സ്റ്റേജ്","ਐਗਜ਼ਿਟ ਸਟੇਜ, ਐਗਜ਼ਿਟ ਸਟੇਜ"
ഔട്ട്പുട്ട് പ്രോംപ്റ്റ്,ਆਉਟਪੁੱਟ ਪ੍ਰੋਂਪਟ
ഔട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ,ਆਉਟਪੁੱਟ ਟ੍ਰਾਂਸਫਾਰਮਰ
മിശ്രിതം,ਮਿਸ਼ਰਣ
വളരെ കപ്പിൾഡ്,ਬਹੁਤ ਜ਼ਿਆਦਾ ਜੋੜਿਆ ਗਿਆ
ഹൈപ്പർകപ്ലിംഗ്,ਹਾਈਪਰਕਪਲਿੰਗ
ഓവർകറന്റ് റിലേ,overcurrent ਰੀਲੇਅ
അമിത വിഷാദം,ਜ਼ਿਆਦਾ ਉਦਾਸ
പ്രവർത്തന ഗുണിതം,ਓਪਰੇਟਿੰਗ ਗੁਣਕ
ഹൈപ്പർസ്റ്റിമുലേഷൻ,hyperstimulation
കവിഞ്ഞൊഴുകുന്നു,ਓਵਰਫਲੋ
ഓവർലാപ്പ് ഗ്രൂപ്പ്,ਓਵਰਲੈਪ ਸਮੂਹ
അമിത മോഡുലേഷൻ,overmodulation
പഠന പ്രവേശനം,ਸਿੱਖਣ ਦੀ ਪਹੁੰਚ
ഓവർ സാമ്പിൾ,ਵੱਧ ਨਮੂਨਾ
ഓവർ വോൾട്ടേജ് സബ്ബിൾ,overvoltage subable
അമിത വോൾട്ടേജ് ഡിറ്റക്ടർ,ਓਵਰਵੋਲਟੇਜ ਡਿਟੈਕਟਰ
പ്രേരണ,ਪ੍ਰੇਰਣਾ
പവർഡ് ആംപ്ലിഫയർ,ਸੰਚਾਲਿਤ ਐਂਪਲੀਫਾਇਰ
"ഓവർറൂണിംഗ്, ഓവർ ഓപ്പറേഷൻ",ਸੁਪਰ ਓਪਰੇਟਿੰਗ
ഓവർലോഡ്,ਓਵਰਲੋਡ
ഓവർലോഡ് സംരക്ഷണം,ਓਵਰਲੋਡ ਸੁਰੱਖਿਆ
ഓവർലോഡ് വീണ്ടെടുക്കൽ സമയം,ਓਵਰਲੋਡ ਰਿਕਵਰੀ ਟਾਈਮ
കയ്യേറ്റം,ਘੇਰਾਬੰਦੀ
ഓവർ ടോൺ,ਓਵਰਟੋਨ
ഓവൻ ബ്രീസ്,ਓਵਨ ਬ੍ਰੀਜ਼
ഓക്സിഡേഷൻ,ਆਕਸੀਕਰਨ
ഓക്സൈഡ് ഒടിവ്,ਆਕਸਾਈਡ ਫ੍ਰੈਕਚਰ
ഓക്സൈഡ് ഡിസോസിയേഷൻ,ਆਕਸਾਈਡ ਵੰਡ
പി-ചാനൽ വിധി,ਪੀ-ਚੈਨਲ ਕਿਸਮਤ
പാക്കേജിംഗ്,ਪੈਕੇਜਿੰਗ
സങ്കോച സാന്ദ്രത,ਸੰਕੁਚਨ ਘਣਤਾ
പാഡർ,ਪੈਡਰ
പാഡ് കപ്പാസിറ്റർ,ਪੈਡ capacitor
ചവിട്ടുപടി,ਪੈਡਲ
പെഡൽ സ്വിച്ച്,ਪੈਡਲ ਸਵਿੱਚ
പേജ്,ਪੰਨਾ
നാവിഗേഷൻ കീ,ਨੇਵੀਗੇਸ਼ਨ ਕੁੰਜੀ
ഉത്ഭവ കീ,ਪੀੜ੍ਹੀ ਕੁੰਜੀ
പേജിനേഷൻ,ਪੰਨਾ ਅੰਕ
ദമ്പതികൾ,ਜੋੜਾ
പേപ്പർ കപ്പാസിറ്റർ,ਕਾਗਜ਼ ਕੈਪਸੀਟਰ
പരാബോളിക് റിഫ്ലക്ടർ,ਪੈਰਾਬੋਲਿਕ ਰਿਫਲੈਕਟਰ
സമാന്തര കൌണ്ടർ,ਸਮਾਨਾਂਤਰ ਕਾਊਂਟਰ
സമാന്തര ഡാറ്റ ഇൻപുട്ട്,ਸਮਾਂਤਰ ਡਾਟਾ ਇੰਪੁੱਟ
സമാന്തര ഇന്റർഫേസ്,ਪੈਰਲਲ ਇੰਟਰਫੇਸ
സമാന്തര അപ്പെർച്ചർ,ਸਮਾਨਾਂਤਰ ਅਪਰਚਰ
സമാന്തര വിഭവം,ਸਮਾਨਾਂਤਰ ਸਰੋਤ
സമാന്തര അനുരണനം,ਸਮਾਨਾਂਤਰ ਗੂੰਜ
സമാന്തര സ്ഥാനചലനം,ਸਮਾਂਤਰ ਵਿਸਥਾਪਨ
സമാന്തര ട്യൂൺഡ് സർക്യൂട്ട്,ਪੈਰਲਲ ਟਿਊਨਡ ਸਰਕਟ
"സമാന്തര-ഇൻപുട്ട്, സമാന്തര-ഔട്ട്പുട്ട്","ਪੈਰਲਲ-ਇਨਪੁਟ, ਸਮਾਨਾਂਤਰ-ਆਉਟਪੁੱਟ"
"സമാന്തര-ഇൻപുട്ട്, ഗ്രേഡ്-ഔട്ട്","ਸਮਾਨਾਂਤਰ-ਇਨਪੁਟ, ਗ੍ਰੇਡ-ਆਊਟ"
പാരാമീറ്റർ സമനില,ਪੈਰਾਮੀਟਰ ਬਰਾਬਰੀ
പരാബോളിക് ആംപ്ലിഫയർ,ਪੈਰਾਬੋਲਿਕ ਐਂਪਲੀਫਾਇਰ
പരാദ ദിശ,ਪਰਜੀਵੀ ਦਿਸ਼ਾ
പരാന്നഭോജി മൂലകം,ਪਰਜੀਵੀ ਤੱਤ
പരാദ ഉത്തേജനം,ਪਰਜੀਵੀ ਉਤੇਜਨਾ
ആവശ്യമില്ലാത്ത ആന്ദോളനങ്ങൾ,ਅਣਚਾਹੇ oscillations
പരാന്നഭോജികളുടെ പ്രതിഫലനം,ਪਰਜੀਵੀ ਰਿਫਲੈਕਟਰ
തുല്യത,ਸਮਾਨਤਾ
പാരിറ്റി ഗെയിം,ਸਮਾਨਤਾ ਖੇਡ
പാരിറ്റി ടെസ്റ്റർ,ਸਮਾਨਤਾ ਟੈਸਟਰ
പാരിറ്റി കൊഡാക്ക്,ਬਰਾਬਰੀ ਕੋਡਕ
പാരിറ്റി ജനറേറ്റർ,ਸਮਾਨਤਾ ਜਨਰੇਟਰ
ഡിവിഷൻ,ਵੰਡ
"പരക് ബാൻഡ്, പരക് ബന്ദി","ਪਰਕ ਬੰਦ, ਪਰਕ ਬੰਦਤੀ"
നിഷ്ക്രിയ കഴുകൽ പാഡ്,ਇਨਰਟ ਰਿਸਿੰਗ ਪੈਡ
നിഷ്ക്രിയ സർക്യൂട്ട്,ਪੈਸਿਵ ਸਰਕਟ
"നിഷ്ക്രിയ ഘടകങ്ങൾ, നിഷ്ക്രിയ ഘടകങ്ങൾ","ਅਕਿਰਿਆਸ਼ੀਲ ਭਾਗ, ਅਕਿਰਿਆਸ਼ੀਲ ਭਾਗ"
നിഷ്ക്രിയ വൈദ്യുതി നെറ്റ്വർക്ക്,ਪੈਸਿਵ ਪਾਵਰ ਨੈੱਟਵਰਕ
നിഷ്ക്രിയ ഫിൽട്ടർ,ਪੈਸਿਵ ਫਿਲਟਰ
നിഷ്ക്രിയ ലോഡ്,ਵਿਹਲਾ ਲੋਡ
നിഷ്ക്രിയ സ്ഖലനം,ਪੈਸਿਵ ejaculation
"കണക്റ്റർ ചരട്, ചരട്","ਕਨੈਕਟਰ ਕੋਰਡ, ਕੋਰਡ"
ജീർണ്ണത,ਖਰਾਬ ਹੋਣਾ
മോഡൽ ജനറേറ്റർ,ਮਾਡਲ ਜਨਰੇਟਰ
മാതൃക,ਮਾਡਲ
പ്രിന്റഡ് സർക്യൂട്ട് ബോർഡ് (പിസിബി),ਪ੍ਰਿੰਟਿਡ ਸਰਕਟ ਬੋਰਡ (PCB)
പി-ചാനൽ,p-ਚੈਨਲ
പീക്ക് ഡിറ്റക്ടർ,ਸਿਖਰ ਖੋਜੀ
കൊടുമുടി,ਸਿਖਰ
പീക്ക്-പീക്ക് അളവ്,ਪੀਕ-ਪੀਕ ਮਾਪ
കൊടുമുടി വെളുത്ത നില,ਪੀਕ ਸਫੈਦ ਪੱਧਰ
പീക്ക് ഡിറ്റക്ടർ,ਸਿਖਰ ਖੋਜੀ
പീക്ക് ട്രെയിലിംഗ്,ਸਿਖਰ ਪਿੱਛੇ
ശിഖരൻ കുണ്ഡലി,ਸ਼ਿਖਰਨ ਕੁੰਡਲੀ
പിയർ സന്ദേശമയയ്ക്കൽ,ਪੀਅਰ ਮੈਸੇਜਿੰਗ
പീഠത്തിന്റെ ഉയരം,ਪੈਡਸਟਲ ਦੀ ਉਚਾਈ
പെന്റിയം,ਪੇਂਟੀਅਮ
"സമസ്തർ, പീർ","ਸਮਸਤਰ, ਪੀਰ"
ശതമാനം നിയന്ത്രണം,ਪ੍ਰਤੀਸ਼ਤ ਨਿਯਮ
ശതമാനം ഊർജ്ജം,ਪ੍ਰਤੀਸ਼ਤ ਊਰਜਾ
ഏറ്റവും അടുത്തുള്ള പോയിന്റ്,ਨਜ਼ਦੀਕੀ ਬਿੰਦੂ
