Assamese,Marathi
পূৰ্বদৰ্শন ছেট,पूर्वावलोकन सेट
পৰ্যবেক্ষণ,निरीक्षण
"১.লুপ, ২.লুপ","1.लूप, 2.लूप"
লুপ নিয়ন্ত্ৰণ,पळवाट नियंत्रण
লুপ আৰম্ভণি,लूप आरंभीकरण
লুপৰ তাৰতম্য,लूप भिन्नता
"1.লুপ নেটৱৰ্ক, 2.লুপ নেটৱৰ্ক","1.लूप नेटवर्क, 2.लूप नेटवर्क"
লুপ আৰম্ভণি,लूप आरंभीकरण
লুপ-এণ্ডিং,लूप एंडिंग
কাউণ্টাৰ-লুপ পৰীক্ষা,काउंटर-लूप चाचणी
শিথিলভাৱে সংযুক্ত,सैलपणे जोडलेले
ক্ষতিহীন সংকোচন,दोषरहित कॉम्प्रेशन
হাছে কম্প্ৰেছন,हॅसे कॉम्प्रेशन
কম বাইট,कमी बाइट
নিম্নস্তৰৰ ভাষা,निम्न पातळीची भाषा
লো পাছ ফিল্টাৰ,कमी पास फिल्टर
"1.নিম্ন কণ্ডিচনেড, 2. তলত বান্ধি থোৱা আছে","1.कमी कंडिशन, 2. खाली बांधलेले"
"1.MAC প্ৰটোকল, 2.MAC নৈতিকতা (মধ্যমীয়া প্ৰৱেশ নিয়ন্ত্ৰণ)","1.MAC प्रोटोकॉल, 2.MAC नीतिशास्त्र (मध्यम प्रवेश नियंत्रण)"
"১.যন্ত্ৰ, ২.যন্ত্ৰ","1. मशीन, 2. मशीन"
মেচিনৰ ঠিকনা,मशीन पत्ता
"১.মেচিন ক’ড, ২.মেচিন ক’ড","1. मशीन कोड, 2. मशीन कोड"
মেচিনৰ চকা,मशीन चाक
যান্ত্ৰিক ভাষা,यांत्रिक भाषा
যান্ত্ৰিক চফ্টৱেৰ,यांत्रिक सॉफ्टवेअर
ডিভাইচৰ ভুল,डिव्हाइस त्रुटी
মেচিনৰ অচল সময়,मशीन निष्क्रिय वेळ
মেচিন ভাষা,मशीन भाषा
হাতপুথি,मॅन्युअल
মেচিন চেন্স,मशीन सेन्स
"১.মেচিন লেংগুৱেজ, ২.মেচিন লেংগুৱেজ","1.मशीन लँग्वेज, 2.मशीन लँग्वेज"
মেচিন লাৰ্নিং,मशीन लर्निंग
মেচিন অপাৰেচন,मशीन ऑपरेशन
মেচিন ভাষা,मशीन भाषा
মেচিনৰ পৰিৱেশন,मशीन कामगिरी
মেচিন চিমুলেচন,मशीन सिम्युलेशन
মেচিন হাইজেকিং সময়,मशीन अपहरण वेळ
মেচিন অনুবাদ,मशीन भाषांतर
মেচিন শব্দ,मशीन शब्द
মেক্ৰ&#39; নিৰ্দেশনা,मॅक्रो सूचना
মেক্ৰ&#39; স্কেল,मॅक्रो स्केल
গণ সমাবেশ কাৰ্যসূচী,मास असेंबलिंग कार्यक्रम
স্থূল কল,एकूण कॉल
"১.মেক্ৰ’ ক’ড, ২.মেক্ৰ’ ক’ড","1.मॅक्रो कोड, 2.मॅक्रो कोड"
মেক্ৰ&#39; কমাণ্ড,मॅक्रो कमांड
মেক্ৰ&#39; ঘোষণা,मॅक्रो घोषणा
মেক্ৰ&#39; সংজ্ঞা,मॅक्रो व्याख्या
মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট,मॅक्रो फ्लो चार्ट
মেক্ৰ&#39; জেনেৰেটৰ,मॅक्रो जनरेटर
মেক্ৰ&#39; নিৰ্দেশনা,मॅक्रो सूचना
স্থূল ভাষা,ढोबळ भाषा
মেক্ৰ&#39; লাইব্ৰেৰী,मॅक्रो लायब्ररी
মেক্ৰ&#39; প্ৰাচল,मॅक्रो पॅरामीटर
মেক্ৰ&#39; প্ৰচেছিং,मॅक्रो प्रक्रिया
"1.মেক্ৰ&#39; প্ৰচেছৰ, 2. মেক্ৰ&#39;প্ৰচেছৰ","1.मॅक्रो प्रोसेसर, 2. मॅक्रोप्रोसेसर"
মেক্ৰ&#39; প্ৰগ্ৰেমিং,मॅक्रो प्रोग्रामिंग
স্থূল প্ৰট&#39;টাইপ,एकूण प्रोटोटाइप
"1.মেক্ৰ&#39; এনকোডিং, 2.মেক্ৰ&#39; ক&#39;ডিং","1.मॅक्रो एन्कोडिंग, 2.मॅक्रो कोडिंग"
মেগাবাইট (MB),मेगाबाइट (MB)
যাদুৰ চিহ্ন,जादूचे प्रतीक
যাদু সংখ্যা,जादूची संख्या
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,चुंबकीय बबल मेमरी
চুম্বকীয় কাৰ্ড,चुंबकीय कार्ड
"১.চুম্বকীয় কোষ, ২.চুম্বকীয় কোষ","1.मॅग्नेटिक सेल, 2.चुंबकीय सेल"
চুম্বকীয় চিহ্ন,चुंबकीय चिन्ह
চুম্বকীয় কোৰ সংৰক্ষণ,चुंबकीय कोर स्टोरेज
"1.চুম্বকীয় ডিস্ক, 2. চুম্বকীয় ডিস্ক","1.चुंबकीय डिस्क, 2. चुंबकीय डिस्क"
চুম্বকীয় ডিষ্কৰ ঠিকনা,चुंबकीय डिस्क पत्ता
চুম্বকীয় ডিস্ক মেমৰি,चुंबकीय डिस्क मेमरी
চুম্বকীয় ড্ৰাম,चुंबकीय ड्रम
"1.চুম্বকীয় এনকোডিং, 2.চুম্বকীয় ক&#39;ডিং, 3.চুম্বকীয় ক&#39;ডিং","1.मॅग्नेटिक एन्कोडिंग, 2.मॅग्नेटिक कोडिंग, 3.मॅग्नेटिक कोडिंग"
চুম্বকীয় শীৰ্ষ,चुंबकीय शीर्ष
চুম্বকীয় চিয়াঁহী,चुंबकीय शाई
চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR),मॅग्नेटिक इंक कॅरेक्टर रेकग्निशन (MICR)
চুম্বকীয় মাধ্যম,चुंबकीय माध्यम
চুম্বকীয় পঢ়া,चुंबकीय वाचन
চুম্বকীয় ৰেকৰ্ডিং,चुंबकीय रेकॉर्डिंग
চুম্বকীয় সংৰক্ষণ,चुंबकीय संचयन
চুম্বকীয় ৰেখা,चुंबकीय पट्टी
চুম্বকীয় টেপ,चुंबकीय टेप
চুম্বকীয় টেপ কাৰ্টিজ,चुंबकीय टेप काडतूस
চুম্বকীয় টেপ ড্ৰাইভ,चुंबकीय टेप ड्राइव्ह
চুম্বকীয় টেপ পূৰ্বসূৰী,चुंबकीय टेप अग्रदूत
চুম্বকীয় টেপ লাইব্ৰেৰিয়ান,चुंबकीय टेप ग्रंथपाल
চুম্বকীয় টেপ প্ৰৱেশ,चुंबकीय टेप प्रवेश
চুম্বকীয় টেপ ইউনিট,चुंबकीय टेप युनिट
"1.চুম্বকীয় পাতল স্তৰ, 2.চুম্বকীয় পাতল ফিল্ম","1.चुंबकीय पातळ थर, 2.चुंबकीय पातळ फिल्म"
চুম্বকীয় পথ,चुंबकीय मार्ग
চুম্বকীয় আলোকীয় সংৰক্ষণ,चुंबकीय ऑप्टिकल स्टोरेज
"1.চুম্বক প্ৰিন্টাৰ, 2.চুম্বক প্ৰিন্টাৰ","1.चुंबक प्रिंटर, 2.मॅग्नेट प्रिंटर"
চুম্বকীয় বিকৃতি,चुंबकीय विकृती
চুম্বকীয়ভাৱে বিকৃত কৰিব পৰা টেবলেট,चुंबकीय विकृत टॅबलेट
"১.মেইল বক্স, ২.মেইল বক্স","1. मेल बॉक्स, 2. मेल बॉक्स"
মেইল মাৰ্জ কৰক,मेल विलीनीकरण
"১.মুখ্য নিয়ন্ত্ৰণ একক, ২.মুখ্য নিয়ন্ত্ৰণ একক","1. मुख्य नियंत्रण एकक, 2. मुख्य नियंत्रण एकक"
মূল ফ্ৰেম,मुख्य चौकट
"1.মূল ফ্ৰেম ব্যৱস্থা, 2.মূল ফ্ৰেম ব্যৱস্থা","1.मुख्य फ्रेम प्रणाली, 2.मुख्य फ्रेम यंत्रणा"
"১.মূল স্মৃতি, ২.মূল স্মৃতি","1.मुख्य मेमरी, 2.मुख्य मेमरी"
"১.মূল কাৰ্যসূচী, ২.মূল কাৰ্যসূচী","1.मुख्य कार्यक्रम, 2.मुख्य कार्यक्रम"
মূল সংৰক্ষণ,मुख्य स्टोरेज
"১.মেইন চুইচ, ২.মেইন চুইচ","1.मुख्य स्विच, 2.मुख्य स्विच"
"1.ৰক্ষণাবেক্ষণ, 2.ৰক্ষণাবেক্ষণ","1. देखभाल, 2. देखभाल"
ৰক্ষণাবেক্ষণ পেনেল,देखभाल पॅनेल
ৰক্ষণাবেক্ষণৰ সময়,देखभाल वेळ
ডাঙৰ বৃত্ত,मोठे वर्तुळ
কী ডিভাইচ,की डिव्हाइस
মূল চাবি,मुख्य की
মূল মঞ্চ,प्रमुख मंच
মূল গঠন,मुख्य रचना
মূল কাম,मुख्य काम
সংখ্যাগৰিষ্ঠ উপাদান,बहुसंख्य घटक
সংখ্যাগৰিষ্ঠতা গেট,बहुसंख्य गेट
সংখ্যাগৰিষ্ঠতা অপাৰেচন,बहुसंख्य ऑपरेशन
ৰিইম্বৰ্চেমেণ্টৰ সময়সীমা,परतफेड कालावधी
মিছঅপাৰেচন ৰুটিন,चुकीचे ऑपरेशन नित्यक्रम
ব্যৱস্থাপনা বিকাশ,व्यवस्थापन विकास
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),व्यवस्थापन माहिती प्रणाली (MIS)
ব্যৱস্থাপনা বিজ্ঞান,व्यवस्थापन विज्ञान
মানচেষ্টাৰ এনকোডিং,मँचेस्टर एन्कोडिंग
গুণন,गुणाकार
অনুমান কৰা চলক,अंदाजे चल
আনুমানিক সূচকাংক,अनुमानित निर्देशांक
মানৱ যন্ত্ৰৰ অনুকৰণ,मानवी मशीन सिम्युलेशन
মেনুৱেল ঠিকনা চুইচ,मॅन्युअल पत्ता स्विच
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,मॅन्युअल विश्लेषण
মেনুৱেল কল,मॅन्युअल कॉल
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,मॅन्युअल एंट्री
"১.মেনুৱেল চেণ্টাৰ, ২.মেনুৱেল চেণ্টাৰ","1.मॅन्युअल सेंटर, 2.मॅन्युअल सेंटर"
"1. মেনুৱেল ইনপুট, 2. মেনুৱেল ইনপুট","1. मॅन्युअल इनपुट, 2. मॅन्युअल इनपुट"
মেনুৱেল অপাৰেচন,मॅन्युअल ऑपरेशन
বহুতৰ লগত বহুতৰ সম্পৰ্ক,अनेक ते अनेक संबंध
মাল্টি-ডিকোডাৰ,मल्टी-डिकोडर
মানচিত্ৰ পদ্ধতি,नकाशा पद्धत
মেপিং,मॅपिंग
প্ৰান্ত,समास
প্ৰান্তীয় ভুল,किरकोळ त्रुटी
প্ৰান্তীয় অনুসন্ধান,किरकोळ चौकशी
প্ৰান্তীয় পৰীক্ষা,किरकोळ चाचणी
চিহ্ন ধৰা পেলোৱা,चिन्ह ओळख
চিন পঢ়া,साइन वाचन
চিহ্ন স্কেনিং,चिन्ह स्कॅनिंग
sign sense,चिन्ह अर्थ
মাৰ্কাৰ,मार्कर
চিহ্নিত কৰা,चिन्हांकित करणे
মাৰ্কাৰ তৰংগ,मार्कर लाट
মাৰ্কভ শৃংখল,मार्कोव्ह साखळी
মাৰ্কভ উৎস,मार्कोव्ह स्त्रोत
markup ভাষা,मार्कअप भाषा
maser,maser
maser,maser
"১.মাস্ক, ২.অভাৰ, ৩.অভাৰ","1. मुखवटा, 2. बुरखा, 3. बुरखा"
"1. কভাৰ বিট, 2. কভাৰ বিট, 3. মাস্ক দুটা অংক","1. कव्हर बिट, 2. कव्हर बिट, 3. मास्क दुहेरी अंक"
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,मास्क प्रोग्राम करण्यायोग्य डिव्हाइस
কভাৰ ৰেজিষ্টাৰ,कव्हर रजिस्टर
"1. কভাৰ ৰম, 2. কভাৰ ৰম","1. कव्हर रॉम, 2. कव्हर रॉम"
আৱৰণ,कव्हर
বিশাল পৰিসংখ্যা,प्रचंड डेटा
"1.মাছ মেমৰি, 2.মাছ মেমৰি","1.मास मेमरी, 2.मास मेमरी"
বৃহৎ পৰিমাণে সমান্তৰাল,मोठ्या प्रमाणात समांतर
মুখীয়াল,सरदार
মাষ্টাৰ কাৰ্ড,मास्टर कार्ड
"1.হেড ঘড়ী, 2.নিয়ন্ত্ৰক ঘড়ী","1.हेड घड्याळ, 2.नियंत्रित घड्याळ"
মূল ক&#39;ন্সোল,मुख्य कन्सोल
প্ৰাইম ডাটা,प्राइम डेटा
মাষ্টাৰ ডায়েগ্ৰাম,मुख्य आकृती
মাষ্টাৰ ফাইল,मास्टर फाइल
প্ৰধান গোট,प्रमुख गट
মাষ্টাৰ কি&#39;,गुरुकिल्ली
মূল লাইব্ৰেৰীৰ টেপসমূহ,मुख्य लायब्ररी टेप्स
প্ৰাইম প্ৰচেছৰ,प्राइम प्रोसेसर
ফ্লেগশ্বিপ প্ৰগ্ৰেম,प्रमुख कार्यक्रम
হেড চেণ্টাৰ,मुख्य केंद्र
"১.মাষ্টাৰ টেপ, ২.মাষ্টাৰ টেপ","1.मास्टर टेप, 2.मास्टर टेप"
"১.প্ৰিন্সিপাল টাৰ্মিনেল, ২.মেইন টাৰ্মিনেল","1.प्रिन्सिपल टर्मिनल, 2.मुख्य टर्मिनल"
প্ৰধান অধীনস্থ যন্ত্ৰ,मुख्य अधीनस्थ उपकरण
প্ৰধান অধীনস্থ ব্যৱস্থা,मुख्य अधीनस्थ प्रणाली
"১.মেচ, ২.মেচ, ৩.মিল","1. जुळणी, 2. जुळणी, 3. भेट"
মিল থকা,जुळणे
গাণিতিক প্ৰগ্ৰেমিং,गणितीय प्रोग्रामिंग
গাণিতিক অনুকৰণ,गणितीय अनुकरण
"১.মেট্ৰিক্স, ২.মেট্ৰিক্স","1.मॅट्रिक्स, 2.मॅट्रिक्स"
"1.মেট্ৰিক্স প্ৰিন্টাৰ, 2.মেট্ৰিক্স প্ৰিন্টাৰ","1.मॅट्रिक्स प्रिंटर, 2.मॅट्रिक्स प्रिंटर"
মেট্ৰিক্স চুইচ,मॅट्रिक्स स्विच
মেট্ৰিক্স টেবুল,मॅट्रिक्स सारणी
maxi কম্পিউটাৰ,मॅक्सी संगणक
maxi কম্পিউটাৰ,मॅक्सी संगणक
শিখৰ মৌল,शिखर घटक
যোগপদ,योगपॅड
মেক্সৱেল ডেমন,मॅक्सवेल डेमन
"১.গড়, ২.গড়","1.मीन, 2.मीन"
গড় আৰোগ্যৰ সময়,म्हणजे पुनर्प्राप्ती वेळ
বিফলতাৰ অৰ্থ সময়,अपयश म्हणजे वेळ
বিফলতাৰ মধ্যম সময় (m t b f),अयशस्वी सरासरी वेळ (m t b f)
বিফলতাৰ সময় বুজাইছে,म्हणजे अपयशाची वेळ
মেৰামতিৰ অৰ্থ সময়,दुरुस्ती सरासरी वेळ
সংশোধনৰ গড় সময় (MTTR),सुधारणा सरासरी वेळ (MTTR)
মধ্যমীয়া স্কেল সংহতি (MSI),मीडियम स्केल इंटिग्रेशन (MSI)
মধ্যম সংহতি (MSI),मध्यम एकत्रीकरण (MSI)
গড় টাৰ্ম সংৰক্ষণ ডিভাইচ,मीन टर्म स्टोरेज डिव्हाइस
প্ৰতি ছেকেণ্ডত মেগা বিট (Mbps),मेगा बिट प्रति सेकंद (Mbps)
উপাদান বস্তু,घटक ऑब्जेक्ट
উপাদান ৰেকৰ্ড,घटक रेकॉर्ड
"১.স্মৃতি, ২.স্মৃতি","1.मेमरी, 2.मेमरी"
"1.মেমৰি এৰে, 2.মেমৰি এৰে","1.मेमरी अॅरे, 2.मेमरी अॅरे"
"১/ মেমৰি ফাণ্ড, ২/ মেমৰি বেংক","1. मेमरी फंड, 2. मेमरी बँक"
"1.মেমৰি বাফাৰ ৰেজিষ্টাৰ, 2.মেমৰি বাফাৰ ৰেজিষ্টাৰ","1.मेमरी बफर रजिस्टर, 2.मेमरी बफर रजिस्टर"
"১.মেমৰি বাছ, ২. মেমৰি বাছ","1.मेमरी बस, 2. मेमरी बस"
মেমৰি কাৰ্ড,मेमरी कार्ड
স্মৃতিশক্তি কোষ,मेमरी सेल
স্মৃতিশক্তি হেৰুৱা,स्मृती भ्रंश
"1.মেমৰি কোৰ, 2.মেমৰি কোৰ","1.मेमरी कोर, 2.मेमरी कोर"
স্মৃতি চক্ৰ,स्मृती चक्र
"1.মেমৰি ডাটা ৰেজিষ্টাৰ, 2.মেমৰি ডাটা ৰেজিষ্টাৰ","1.मेमरी डेटा रजिस्टर, 2.मेमरी डेटा रजिस्टर"
"1.মেমৰি ডাম্প ,2.মেমৰি ডাম্প","1.मेमरी डंप, 2.मेमरी डंप"
"1.মেমৰি এক্সচেঞ্জ, 2.মেমৰি এক্সচেঞ্জ","1.मेमरी एक्सचेंज, 2.मेमरी एक्सचेंज"
"1.স্মৃতিৰ স্তৰ, 2.স্মৃতিৰ স্তৰ","1.मेमरी पदानुक्रम, 2.मेमरी पदानुक्रम"
স্মৃতিশক্তিৰ নিৰ্দেশনা,मेमरी सूचना
"১.স্মৃতি ব্যৱস্থাপনা, ২.স্মৃতি ব্যৱস্থাপনা","1.मेमरी व्यवस्थापन, 2.मेमरी व्यवस्थापन"
"1.মেমৰি মেপ, 2.মেমৰি মেপ","1.मेमरी नकाशा, 2.मेमरी नकाशा"
"1. মেমৰি মেপ কৰা আউটপুট, 2. ইনপুট, 3. মেমৰি মেপ কৰা I/O","1. मेमरी मॅप केलेले आउटपुट, 2. इनपुट, 3. मेमरी मॅप केलेले I/O"
"1.মেমৰি মডেল, 2.মেমৰি মডেল, 3.মেমৰি মডেল","1.मेमरी मॉडेल, 2.मेमरी मॉडेल, 3.मेमरी मॉडेल"
"1.মেমৰি মডিউল, 2.মেমৰি মডিউল","1.मेमरी मॉड्यूल, 2.मेमरी मॉड्यूल"
"1.মেমৰি সূচী ৰেজিষ্টাৰ, 2.মেমৰি সূচী ৰেজিষ্টাৰ","1.मेमरी इंडेक्स रजिस्टर, 2.मेमरी इंडेक्स रजिस्टर"
মেমৰি শক্তি,स्मृती शक्ती
স্মৃতিশক্তি সুৰক্ষা,मेमरी संरक्षण
"1.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা, 2.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা","1.मेमरी संदर्भ सूचना, 2.मेमरी संदर्भ सूचना"
"১.মেমৰি প্ৰগ্ৰেম, ২.মেমৰি প্ৰগ্ৰেম","1.मेमरी प्रोग्राम, 2.मेमरी प्रोग्राम"
"1.মেমৰি ইউনিট, 2.মেমৰি ইউনিট","1.मेमरी युनिट, 2.मेमरी युनिट"
মেনু,मेनू
মেনু বাৰ,मेनू बार
মেনু চালিত,मेनू चालवलेला
মেনু নিৰ্বাচন,मेनू निवड
মূল-চালিত কাৰ্যসূচী,मुख्य-चालित कार्यक्रम
"১.অন্তৰ্নিহিত, ২.এত্ৰিত","1.निहित, 2.विलीन"
মাৰ্জাৰ এক্সচেঞ্জ সজাই পৰাই তোলা,विलीनीकरण एक्सचेंज क्रमवारी
"1. একত্ৰীকৰণ সজাই পৰাই তোলা, 2. কেটেলগ নিৰ্বাচন","1. वर्गीकरण विलीनीकरण, 2. कॅटलॉग निवड"
"১/ একত্ৰীকৰণ, ২. একত্ৰীকৰণ","1. विलीनीकरण, 2. विलीनीकरण"
জালি নেটৱাৰ্ক,जाळीचे जाळे
বাৰ্তা প্ৰেৰণ,संदेशवहन
বাৰ্তা,संदेश
বাৰ্তা প্ৰমাণীকৰণ,संदेश प्रमाणीकरण
বাৰ্তা কোষ,संदेश सेल
বাৰ্তা বৰ্তনী,संदेश सर्किट
বাৰ্তা বিন্যাস,संदेश स्वरूप
বাৰ্তা পৰ্টে,संदेश शीर्षलेख
বাৰ্তা ধৰণ,संदेश मोड
বাৰ্তা প্ৰেৰণ,संदेशवहन
"1.বাৰ্তা সজাই পৰাই তোলা, 2.বাৰ্তা সজাই পৰাই তোলা","1.संदेश वर्गीकरण, 2.संदेश वर्गीकरण"
বাৰ্তা লাইন,संदेश ओळ
বাৰ্তা চুইচ,संदेश स्विच
বাৰ্তাৰ লিখনী,संदेश मजकूर
বাৰ্তা স্থানান্তৰ এজেন্ট,संदेश हस्तांतरण एजंट
চুপাৰ এছেম্বলাৰ,सुपर असेंबलर
মেটাক্লাছ,मेटाक्लास
"1. অধিক সংকলন, 2. অধিক ব্যাখ্যা","1. अधिक संकलन, 2. अधिक व्याख्या"
"1. অধিক দোভাষী, 2. অধিক কম্পাইলাৰ","1. अधिक दुभाषी, 2. अधिक संकलक"
উপভাষা,बोली
"1.মেটা নেটৱৰ্ক, 2.মেটা নেটৱৰ্ক","1.मेटा नेटवर्क, 2.मेटा नेटवर्क"
একনায়কত্ববাদ,हुकूमशाही
প্ৰক্ৰিয়া,प्रक्रिया
মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক (MAN),मेट्रोपॉलिटन एरिया नेटवर्क (MAN)
মাইক্ৰ&#39;,सूक्ष्म
"১.মাইক্ৰ’ক’ড,২.মাইক্ৰ’ক’ড","1.मायक्रोकोड, 2.मायक्रोकोड"
মাইক্ৰ&#39;কম্পিউটাৰ,मायक्रो कॉम्प्युटर
মাইক্ৰ&#39; নিয়ন্ত্ৰক,सूक्ष्म नियंत्रक
মাইক্ৰ&#39; চক্ৰ,सूक्ष्म सायकल
মাইক্ৰ&#39;ইলেক্ট্ৰনিক যান্ত্ৰিক ব্যৱস্থা (MEMS),मायक्रोइलेक्ट्रॉनिक मेकॅनिकल मेकॅनिझम (MEMS)
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,सूक्ष्म इलेक्ट्रॉनिक्स
মাইক্ৰ&#39; ক্ষুদ্ৰকৰণ,सूक्ष्म सूक्ष्मीकरण
মাইক্ৰ&#39; অৰ্ডাৰ,सूक्ष्म ऑर्डर
"১.মাইক্ৰ’, ২.মেইনফ্ৰেম লিংক","1.मायक्रो, 2.मेनफ्रेम लिंक"
মাইক্ৰ&#39; চিপ,मायक्रो चिप
মাইক্ৰ&#39; ক&#39;বল,सूक्ष्म कोबोल
মাইক্ৰ&#39; ক&#39;ড,सूक्ष्म कोड
"১.মাইক্ৰ’ফাইল, ২.মাইক্ৰ’ফিছ, ৩.মাইক্ৰ’ফাইল","1.मायक्रोफाइल, 2.मायक्रोफिश, 3.मायक्रोफाइल"
মাইক্ৰ&#39; ফ্লপি,मायक्रो फ्लॉपी
মাইক্ৰ&#39;ফৰ্ম পঢ়া যন্ত্ৰ,मायक्रोफॉर्म वाचन यंत्र
মাইক্ৰ&#39; ফ্ৰেম,सूक्ष्म फ्रेम
মাইক্ৰ&#39;গ্ৰাফিক্স,मायक्रोग्राफिक्स
মাইক্ৰ&#39;ফোন,मायक्रोफोन
মাইক্ৰ&#39;ফটোগ্ৰাফ,मायक्रोफोटोग्राफ
"১.মাইক্ৰ’প্ৰচেছিং ইউনিট, ২.মাইক্ৰ’প্ৰচেছিং ইউনিট","1.मायक्रोप्रोसेसिंग युनिट, 2.मायक्रोप्रोसेसिंग युनिट"
মাইক্ৰ&#39;প্ৰচেছৰ,मायक्रोप्रोसेसर
মাইক্ৰ&#39;প্ৰচেছৰ চিপ,मायक्रोप्रोसेसर चिप
মাইক্ৰ&#39;প্ৰচেছৰ ইন্টাৰপ্ৰেটাৰ,मायक्रोप्रोसेसर दुभाषी
মাইক্ৰ&#39; প্ৰচেছৰ ইউনিট (MPU),मायक्रो प्रोसेसर युनिट (MPU)
"১.মাইক্ৰ’প্ৰগ্ৰেম, ২.মাইক্ৰ’ প্ৰগ্ৰেম","1. मायक्रोप्रोग्राम, 2. मायक्रो प्रोग्राम"
মাইক্ৰ&#39; ক্ৰম,सूक्ष्म क्रम
মাইক্ৰ’ছফ্ট,मायक्रोसॉफ्ट
মাইক্ৰ’ছফ্ট উইণ্ড’জ,मायक्रोसॉफ्ट विंडोज
মাইক্ৰ&#39; ৱেভ,सूक्ष्म लहर
মাইক্ৰ&#39; ৱেভ লিংক,मायक्रो वेव्ह लिंक
মাইক্ৰৱেভ ট্ৰেন্সমিছন,मायक्रोवेव्ह ट्रान्समिशन
মধ্যম ব্যৱস্থাপনা,मध्यम व्यवस्थापन
"1.মিডলৱেৰ, 2. মধ্যমীয়া ৱেৰ","1.मिडलवेअर, 2. मधली भांडी"
মিডি কম্পিউটাৰ,मिडी संगणक
কেন্দ্ৰীয় বিন্দু,मध्यवर्ती बिंदू
মধ্যমীয়া,मध्यक
প্ৰব্ৰজনৰ পথ,स्थलांतर मार्ग
প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS),प्रति सेकंद दशलक्ष सूचना (MIPS)
মিনি কম্পিউটাৰ,मिनी संगणक
সৰু ডিস্কেট,लहान डिस्केट
"১.সৰু বৃহদান্ত্ৰ, ২.সৰু অষ্ট","1.लहान कोलन, 2.लिटल ऍश"
নূন্যতম উৎপাদন,किमान उत्पादन
বিৰল গছ,विरळ झाड
"১.মিনিমেক্স এলগৰিদম, ২.এলগৰিদম","1.मिनिमॅक्स अल्गोरिदम, 2.अल्गोरिदम"
ক্ষুদ্ৰকৰণ প্ৰক্ৰিয়া,सूक्ष्मीकरण प्रक्रिया
সৰ্বনিম্ন খৰচৰ সম্প্ৰসাৰণ গছ,सर्वात कमी किमतीचे विस्तार झाड
"1.নিম্ন বিলম্ব এনকোডিং, 2.নিম্ন বিলম্ব ক&#39;ডিং","1.कमी लेटन्सी एन्कोडिंग, 2.कमी लेटन्सी कोडिंग"
চুটি ডিভাইচ,लहान साधन
"১.গুণন, ২.গুণন, ৩.গুণন পদ","1. गुणाकार, 2. गुणाकार, 3. गुणाकार पद"
ক্ৰেডিট কাৰ্ড,क्रेडीट कार्ड
ক্ৰেডিট কাৰ্ড,क्रेडीट कार्ड
ক্ৰেডিট এলেকা,क्रेडिट क्षेत्र
মিৰ&#39;ৰ কৰা ডিস্ক,मिरर केलेली डिस्क
"১.আইনা দাগ, ২.ফটোকপি, ৩.আইনা কপি","1. मिरर स्पॉट, 2. फोटोकॉपी, 3. मिरर कॉपी"
মিশ্ৰিত মূলক সংকেত,मिश्र मूलांक नोटेशन
মিক্সাৰ,मिक्सर
স্মৃতিভ্ৰংশ,स्मृतीविषयक
mnemonic ঠিকনা,मेमोनिक पत्ता
স্মৰণীয়,संस्मरणीय
"1.মোবাইল, 2.চলনশীল","1.मोबाइल, 2.जंगम"
"১/ মোবাইল কম্পিউটিং, ২/ মোবাইল কম্পিউটিং","1. मोबाईल संगणन, 2. मोबाईल संगणन"
"১.মডেল, ২.মডেল","1.मॉडेल, 2.मॉडेल"
মোডলেছ সম্পাদক,मोडलेस संपादक
"১.মডেলিং, ২.মডেলিং","1. मॉडेलिंग, 2. मॉडेलिंग"
মডেম,मोडेम
"১.সৰল গড়, ২.সাধাৰণ, ৩.গড়","1.साधारण, 2.सामान्य, 3.सामान्य"
বিমন্দন,विमानमंडन
মডাৰেটৰ,नियंत्रक
পৰিৱৰ্তিত নিৰ্দেশনা,सुधारित सूचना
পৰিৱৰ্তক,सुधारक
পৰিবৰ্তক বিট,सुधारक बिट
পৰিৱৰ্তন,सुधारणा
মডিউলাৰ,मॉड्यूलर
"1. মডুলাৰিটি, 2. মডুলাৰিটি","1. मॉड्यूलरिटी, 2. मॉड्यूलरिटी"
মডুলেচন,मॉड्यूलेशन
মডিউল,मॉड्यूल
মডিউলাৰ গঠন,मॉड्यूलर रचना
কাৰোবাৰ ওপৰত চকু ৰখা,मॉनिटर
"১.মনিটৰ প্ৰগ্ৰেম, ২.মনিটৰ প্ৰগ্ৰেম","1.मॉनिटर प्रोग्राम, 2.मॉनिटर प्रोग्राम"
একৰঙী প্ৰদৰ্শন,मोनोक्रोमॅटिक डिस्प्ले
একক সংহত বৰ্তনী,मोनोलिथिक इंटिग्रेटेड सर्किट
