English,Odiya
intersection of sets,ସେଟ୍ ର ଛକ
interval,"ଫାଙ୍କ, ଫାଙ୍କ"
interval estimate,ବ୍ୟବଧାନ ଆକଳନ |
inteval estimation,ବ୍ୟବଧାନ ଆକଳନ |
interval mid-point,ବ୍ୟବଧାନ ମଧ୍ୟଭାଗ |
intra-block effect,"ଆନ୍ତ a- ବିଭାଗୀୟ ପ୍ରଭାବ, ଆନ୍ତ section- ବିଭାଗୀୟ ପ୍ରଭାବ |"
intraclass correlation,ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ
invariance,ସ୍ଥିରତା
invariant,ନିଶ୍ଚିତ
invariant system,ସ୍ଥିର ସିଷ୍ଟମ୍ |
inventory,ଟେବୁଲ୍
inventory allocation,ଟେବୁଲ୍ ଆସାଇନମେଣ୍ଟ୍ |
inventory control,ଟେବୁଲ୍ ନିୟନ୍ତ୍ରଣ |
inventory control model,ଟେବୁଲ୍ ନିୟନ୍ତ୍ରଣ ମଡେଲ୍ |
inventory control system,ଟେବୁଲ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
inventory cycle,ଟେବୁଲ୍ ଚକ୍ର |
inventory holding cost,ଟେବୁଲ୍ ଧାରଣ ମୂଲ୍ୟ
inventory point,ଟେବୁଲ୍ ପଏଣ୍ଟ |
inventory policy,ଟେବୁଲ୍ ନୀତି
inventory situation,ଟେବୁଲ୍ ସ୍ଥିତି
inverse,"ଓଲଟା, ଓଲଟା, ବିପରୀତ |"
inverse correlation,ଓଲଟା ସମ୍ପର୍କ
inverse function,ଓଲଟା କାର୍ଯ୍ୟ
inverse hyperbolic function,ଫୋମ୍ ପ୍ରତି ହାଇପରବୋଲିକ୍ କାର୍ଯ୍ୟ |
inversely proportional,ବିପରୀତ ଆନୁପାତିକ |
inverse mapping,ଓଲଟା ମାନଚିତ୍ର
inverse number,ପାରସ୍ପରିକ ସଂଖ୍ୟା
inverse of a matrix,ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |
inverse permutation,ଓଲଟା ପର୍ମୁଟେସନ୍ |
inverse proportion,ଓଲଟା ଅନୁପାତ
inverse trigonometrical function,ଓଲଟା ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ କାର୍ଯ୍ୟ |
inversion formula,ଓଲଟା ସୂତ୍ର
inversion of order,କ୍ରମର କପି |
invertible matrix,ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |
invertible transformation,ଓଲଟା ରୂପାନ୍ତର |
irrational,ଅଯ irr କ୍ତିକ |
irrational equation,ଅଯ irr କ୍ତିକ ସମୀକରଣ |
irrational expression,ଅଯ irr କ୍ତିକ ଅଭିବ୍ୟକ୍ତି |
irrational number,ଅଯ irr କ୍ତିକ ସଂଖ୍ୟା |
irrational root,ଅଯ irr କ୍ତିକ ମୂଳ |
irreducible,"ଅପୂରଣୀୟ, ଅବିସ୍ମରଣୀୟ, ଅପୂରଣୀୟ |"
irrotational vector,ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର୍ |
irrotational vector function,ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର କାର୍ଯ୍ୟ
irrotational velocity,ଘୂର୍ଣ୍ଣନ ବେଗ
isogonal,ଆଇସୋମେଟ୍ରିକ୍ (v।) ଡାହାଣ ରେଖା (v।)
isokurtosis,ସିଙ୍କ୍ରେଟିଜିମ୍ |
isolated essential singularity,ଅଲଗା ଅଲଗା ଅଲଗାତା |
isolated point,ବିଚ୍ଛିନ୍ନ ବିନ୍ଦୁ |
isometric,"ଆଇସୋମେଟ୍ରିକ୍, ଟ୍ରାଇଟେଜୋଲ୍, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |"
isosceles configuration,isosceles ବିନ୍ୟାସ
iterated integral,ପୁନରାବୃତ୍ତି ଇଣ୍ଟିଗ୍ରାଲ୍ |
iterated interpolation,ପୁନରାବୃତ୍ତି ସନ୍ନିବେଶ |
iteration,ପୁନରାବୃତ୍ତି
iteration formula,ପୁନରାବୃତ୍ତି ସୂତ୍ର
iterative integration formula,ବାରମ୍ବାର ଏକୀକରଣ ସୂତ୍ର |
iterative procedure,ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |
iterative technique,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
Jacobian,ଜାକୋବିଆନ୍ |
Jacobian determinant,ଜାକୋବି ସାରନିକ୍ |
Jacobian matrix,ଜାକୋବି ମ୍ୟାଟ୍ରିକ୍ସ |
join of sets,ସେଟ୍ ର ମିଶ୍ରଣ |
joint,ମିଳିତ (v।) ମିଳିତ (v।)
joint density function,ମିଳିତ ଘନତା କାର୍ଯ୍ୟ
joint frequency function,ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି ଫଙ୍କସନ୍
jointly dependent variable,ମିଳିତ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |
joint probability,ମିଳିତ ସମ୍ଭାବନା |
join (=union),ସନ୍ନିବେଶ
jump,"ସ୍ପେଡ୍, ଡେଇଁବା, ପ୍ଲୁଟି |"
jump discontinuity,ପ୍ଲୁଟି ବନ୍ଦ |
justification,"ନ୍ୟାୟ, ଯଥାର୍ଥତା |"
justify,ଯଥାର୍ଥତା
Karnaugh map,କାର୍ନାଫ୍ ମାନଚିତ୍ର
kernel,"କର୍ଣ୍ଣଲ, ପାଉଁଶ |"
kernel of the mapping,ମ୍ୟାପିଂ ପଏଣ୍ଟ |
kinematics,"ପିରୋଡାଇନାମିକ୍ସ, ପ୍ୟୁରିନ୍ ଡାଇନାମିକ୍ସ |"
kinetic energy,ଗତିଜ ଶକ୍ତି
kinetics,"ଗତିଶୀଳତା, କିଏନାମେଟିକ୍ସ |"
Kolmogoroff Smirnov test,କଲମୋଗୋରଫ୍-ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |
Kronecker delta,କ୍ରୋନେକର୍ ଡେଲଟା |
kurtosis,କାକୁଡି
Lagrange's function,ଲାଗ୍ରେଞ୍ଜ୍ କାର୍ଯ୍ୟ
Lagrange's multipliers,ଲାଗ୍ରେଞ୍ଜ୍ ଗୁଣକର୍ତ୍ତା |
lamina,"ପଟା, ବୋର୍ଡ |"
Laplace transform,ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |
large number,ବଡ ସଂଖ୍ୟା
latent root(=characteristic root),ଚରିତ୍ରଗତ ଉତ୍ପତ୍ତି |
lateral surface,ପାର୍ଶ୍ୱ ପୃଷ୍ଠା |
latin square,ଲାଟିନ୍ ବର୍ଗ
latus rectum ,"ନାବିକ କର୍ଡ, ଲାଟସ୍ ରେକ୍ଟମ୍ |"
law,"ନିୟମ, ନୀତି"
law of adding velocities,ବେଗ ମିଶ୍ରଣ ନିୟମ |
law of additivity,ସୁସଙ୍ଗତତା ନିୟମ |
law of diminishing return,ହ୍ରାସ ରିଟର୍ନ ନିୟମ |
law of gravitation,ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |
law of homomorphism for groups,ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |
law of homomorphism for rings,ରିଙ୍ଗ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |
law of increasing costs,ମୂଲ୍ୟ ବୃଦ୍ଧିର ନିୟମ |
law of indices,ଏକ୍ସପୋନ୍ସନ୍ ନିୟମ |
law of inertia,ନିଷ୍କ୍ରିୟତା ନିୟମ |
law of large numbers,ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |
law of probability,ସମ୍ଭାବ୍ୟ ନିୟମ |
law of sines,"ସାଇନ ନିୟମ, ସାଇନ ନିୟମ |"
laws of exponents,ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |
laws of motion,ଗତି ନିୟମ
layer,"ସ୍ତର, ସ୍ତର"
leading coefficient,ଅଗ୍ରଗାମୀ ଗୁଣବତ୍ତା
leading diagonal,ସାମ୍ନା ତ୍ରିକୋଣୀୟ |
leading submatrix,ଫରୱାର୍ଡ ସବ୍-ମ୍ୟାଟ୍ରିକ୍ସ |
leading term,ଆଗ ପୋଷ୍ଟ
least,"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
least common multiple (LCM),ସର୍ବନିମ୍ନ ସାଧାରଣ (LCM)
least element,ସର୍ବନିମ୍ନ ଉପାଦାନଗୁଡ଼ିକ |
least square,ସର୍ବନିମ୍ନ ଶ୍ରେଣୀ
least upper bound,ସର୍ବନିମ୍ନ ଓଭରହେଡ୍ ସୀମା |
left coset,ବାମ ସେଟ୍ |
left handed,ଓଲଟା
left handed screw,ଘଣ୍ଟା ବିପରୀତ ସ୍କ୍ରୁ |
left inverse,ଓଲଟା
left multiplication,ବାମ ଗୁଣନ
Leibnitz formula,ଲିବ୍ନିଜ୍ ସୂତ୍ର |
length,ଲମ୍ବ
leptokurtic,ତୁଙ୍ଗାକ୍କୁଡି |
leptokurtic curve,ଟ୍ରାଗସ୍ ବକ୍ର
leptokurtosis,ଫୁସଫୁସ୍
level curve,ସ୍ତର ବକ୍ର
level of confidence,ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର
level of significance,ମହତ୍ତ୍ level ର ସ୍ତର |
lexicographically,କ୍ରମାନୁକ୍ରମିକ ଭାବରେ |
lexicographical order,ଅଭିଧାନ କ୍ରମ |
likelihood function,ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ
likelihood ratio test,ସମ୍ଭାବ୍ୟତା ଅନୁପାତ ପରୀକ୍ଷା
limit,"ସୀମା, ମାର୍ଜିନ"
limiting,"ମାର୍ଜିନାଲ, ଚରମ"
limiting value,ମାର୍ଜିନାଲ ମୂଲ୍ୟ
limiting velocity,ମାର୍ଜିନାଲ ବେଗ
limit in mean,ହାରାହାରି ପରିସର |
limit of integration,ଏକୀକରଣର ସୀମା |
limit of sequence,କ୍ରମ ସୀମା |
limit point (=cluster point),"କ୍ଲଷ୍ଟର ପଏଣ୍ଟ, ସୀମା ବିନ୍ଦୁ |"
limit velocity,ମାର୍ଜିନାଲ ବେଗ
line,"ରେଖା, ରେଖା, ଏଲିପ୍ସ |"
linear,"ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |"
linear algebraic,ର line ଖ୍ୟ ବିଜଭାଲୀ |
linear algebraic equation,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
linear approximation,ର line ଖିକ ଆନୁମାନିକତା |
linear asymptote,ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |
linear coefficient,ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |
linear combination,ଶକ୍ ଜମା
linear constraints,ଶକ୍ ପ୍ରତିବନ୍ଧକ |
linear dependence,ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |
linear differential equation,ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
linear dimension,"ରେଖା ପରିମାପ, ର Line ଖ୍ୟ ମାପ, ର ar ଖ୍ୟ ଦ Length ର୍ଘ୍ୟ-ପ୍ରସ୍ଥ |"
linear equation,"ରେଖା ସମୀକରଣ, ଚତୁର୍ଭୁଜ ସମୀକରଣ |"
linear form,ର line ଖିକ ସମଲିଙ୍ଗୀତା |
linear fractional transformation,ର line ଖିକ ଭଗ୍ନାଂଶ ରୂପାନ୍ତର |
linear function,ର line ଖ୍ୟ କାର୍ଯ୍ୟ |
linear functional,ର line ଖ୍ୟ କାର୍ଯ୍ୟ |
linear group,ରେଖା ଗୋଷ୍ଠୀ |
linear independence,ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |
linear independent relation,ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |
linear inequality,ର line ଖ୍ୟ ଅସମାନତା |
linear inhomogeneous differential equation,ର Line ଖିକ ଅଣ-ସମଲିଙ୍ଗୀ ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |
linear integral equation,ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |
linear interpolation,ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |
linear least square regression analysis,ର Line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗଗୁଡିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
linearity,"ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |"
linearly dependent,ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |
linearly independent,ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |
linear mapping,ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |
linear order,ର line ଖିକ କ୍ରମ |
linear ordering,ର line ଖିକ କ୍ରମିକୀକରଣ |
linear programming,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
linear programming algorithm,ରେଖା ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |
linear programming problem,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
linear regression,ର line ଖିକ ରିଗ୍ରେସନ୍ |
linear regression coefficient,ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
linear relation,"ର line ଖ୍ୟ ସମ୍ପର୍କ, ସୂକ୍ଷ୍ମ ସମ୍ପର୍କ |"
linear space (=vector space),ରେଖା ଜନସଂଖ୍ୟା |
linear subspace,ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |
linear transformation,ର line ଖିକ ରୂପାନ୍ତର |
linear trend,ର line ଖିକ ରିଗ୍ରେସନ୍ |
linear unbiased estimate,ର line ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ଆକଳନ |
linear velocity,ର line ଖ୍ୟ ବେଗ |
line integral,ରେଖା ଅବିଚ୍ଛେଦ୍ୟ
line of intersection,ଛକ ରେଖା
line of regression,ରେଗ୍ରେସନ୍ ରେଖା |
localised vector,ସ୍ଥାନିକ ଭେକ୍ଟର୍ |
local optimum,ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |
locus,"ଲୋକସ୍, ଲୋକସ୍"
log,ଲଗ୍ ଲଗ୍ ଲଗ୍ |
logarithmic,"ଲୋଗାରିଥମିକ୍, ଲୋଗାରିଥମିକ୍ |"
logarithmic accuracy,ଲୋଗାରିଥମିକ୍ ସଠିକତା |
logarithmic calculation,ଲୋଗାରିଦମ୍ ଗଣନା |
logarithmic curve,"ଲୋଗାରିଥମିକ୍ ବକ୍ର, ଲୋଗାରିଥମିକ୍ ବକ୍ର |"
logarithmic derivative,ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |
logarithmic differentiation,ଲୋଗାରିଥମିକ୍ ଭିନ୍ନକ୍ଷମ |
logarithmic function,"ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍, ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍ |"
logarithmic mean (=geometric mean),"ଲୋଗାରିଥମିକ୍ ଅର୍ଥ, ଜ୍ୟାମିତିକ ଅର୍ଥ |"
logarithmic normal distribution,ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |
logarithmic relationship,ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |
logarithmic scale,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
logarithmic series,"ଲୋଗାରିଦମ୍ ସିରିଜ୍, ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |"
logarithmic spiral (equiangular spiral),"ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍, ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ |"
logarithmic table (=log table),"ଲୋଗାରିଦମ୍ ଟେବୁଲ୍, ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ |"
logarithm (log),"ଲୋଗାରିଦମ୍, ଲୋଗାରିଦମ୍ |"
logic,ତର୍କ
logically equivalent,ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |
logistic curve,"ଅଭିବୃଦ୍ଧି ବକ୍ର, ମୋତି-ରିଡ୍ ବକ୍ର |"
lognormal distribution,"ସାଧାରଣ ବଣ୍ଟନ ଲଗ୍ କରନ୍ତୁ, ସାଧାରଣ ବଣ୍ଟନକୁ ଲଗ୍ କରନ୍ତୁ |"
longitude,"ଦ୍ରାଘିମା, ଦ୍ରାଘିମା"
loop,"ଲୁପ୍, ଲୁପ୍, ନୋଜ (ନା।), ଲୁପ୍ (ver।), ପ୍ରସପଣ୍ଡା |"
lottery,"ନିର୍ବାଚନ ପ୍ରଚାର, ଲଟେରୀ |"
lower bar,ଅଣ୍ଡରଲାଇନ୍ |
lower bound,ନିମ୍ନ ବନ୍ଧା |
lower Riemann integral,ନିମ୍ନ ରିମାନ୍-ଇଣ୍ଟିଗ୍ରାଲ୍ |
lower sum,କମ୍ ରାଶି
lower triangular matrix,ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ ଅନୁସରଣ କରନ୍ତୁ |
Maclaurin's expansion,mclarin ବିସ୍ତାର |
magic number,"ମାୟା ସଂଖ୍ୟା, ମ୍ୟାଜିକ୍ ନମ୍ବର, ସ୍ଥିରତା ସଂଖ୍ୟା |"
magic square,ମ୍ୟାଜିକ୍ ବର୍ଗ
magnitude limit (=limiting magnitude),ଉଜ୍ଜ୍ୱଳ ସୀମା |
mailed questionnaire,ମେଲିଂ ପ୍ରଶ୍ନପତ୍ର |
mail survey,ମେଲ ଦ୍ୱାରା ସର୍ଭେ |
majorant (upper bound),ଓଭରହେଡ୍ ସୀମା |
major arc,ଲମ୍ବା ଆର୍କ
majorised set,ବନ୍ଧା ସେଟ୍ |
many valued function,ବହୁମୁଖୀ କାର୍ଯ୍ୟ
map,"ମାନଚିତ୍ର, ମାନଚିତ୍ର, ମାନଚିତ୍ର"
map into the set,ସେଟ୍ ରେ ମ୍ୟାପିଙ୍ଗ୍ |
mapping of a set,ସେଟ୍ ମାନଚିତ୍ର
marginal probability,ସାଂଘାତିକ ସମ୍ଭାବନା |
mathematical analysis,ଗାଣିତିକ ବିଶ୍ଳେଷଣ |
mathematical argument,ଗାଣିତିକ ତର୍କ
mathematical centre,ଗାଣିତିକ କେନ୍ଦ୍ର
mathematical complexity,ଗାଣିତିକ ଜଟିଳତା |
mathematical economics,ଗାଣିତିକ ଅର୍ଥନୀତି
mathematical expectation,ଗାଣିତିକ ଆଶା
mathematical form,ଗାଣିତିକ ରୂପ |
mathematical formulation,"ଗାଣିତିକ ସୂତ୍ର, ଗାଣିତିକ ଫର୍ମାଟ୍ |"
mathematical identity,ଗାଣିତିକ ପରିଚୟ
mathematical logic,"ଗାଣିତିକ ତର୍କ, ଗାଣିତିକ ତର୍କ |"
mathematical model,ଗାଣିତିକ ମଡେଲ୍ |
mathematical notion,ଗାଣିତିକ ଉଦ୍ଦେଶ୍ୟ |
matrix digonalisation,ମ୍ୟାଟ୍ରିକ୍ସ ଡାଇଗୋନାଲାଇଜେସନ୍ |
matrix inverse,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
matrix inversion,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
matrix iterative method,ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
matrix method,ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |
matrix multiplication,ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |
matrix of constants,ସ୍ଥିର ମାଟ୍ରିକ୍ସ |
matrix of effectiveness,ପ୍ରାଧାନ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |
matrix operator,ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |
matrix polynomial,ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |
matrix printing,ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |
matrix product,ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |
maximized,ସର୍ବାଧିକ
maximum,"ସର୍ବାଧିକ, ସର୍ବାଧିକ, ସର୍ବାଧିକ"
maximum absolute value,ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |
maximum F-ratio,ସର୍ବାଧିକ F- ଅନୁପାତ |
maximum likelihood,ସର୍ବାଧିକ ସମ୍ଭାବନା |
maxmin,ମହଲପିସ୍ତା
maxmin criterian,ଉତ୍ତମ ସିଦ୍ଧାନ୍ତ
max of a function,ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ
Maxwell-Boltzmann statistics,ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟସମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |
mean deviation,ଅର୍ଥ ବିଚ୍ୟୁତି |
mean square deviation,ବିଚ୍ୟୁତି ସ୍କୋୟାର ଅର୍ଥ |
mean square error,ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |
mean value,"ଅର୍ଥ, ଅର୍ଥ ମୂଲ୍ୟ"
mean value theorem,ଅର୍ଥ ତତ୍ତ୍। |
measure of kurtosis,ବବୁଲି ମାପ |
median,"ମଧ୍ୟମା, ମଧ୍ୟମ, ମଧ୍ୟମା, ମଧ୍ୟମା |"
median centre,ମଧ୍ୟମ କେନ୍ଦ୍ର |
mesokurtic curve,ମଧ୍ୟମ ବକ୍ର
mesokurtosis,ମେସୋଥେଲିଓମା |
message,ବାର୍ତ୍ତା |
method,"କଷ୍ଟମ୍, ପଦ୍ଧତି"
method of elimination,ବିଲୋପ ପଦ୍ଧତି
method of inversion,ଓଲଟା ପଦ୍ଧତି |
method of iteration,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
method of least squares,ସର୍ବନିମ୍ନ ବର୍ଗ
method of moments,ଟର୍କ ପଦ୍ଧତି |
method of similar triangles,ସମାନ ତ୍ରିରଙ୍ଗା ପଦ୍ଧତି |
method of steepest descent,ope ୁଲା ଅବତରଣ ପଦ୍ଧତି |
method of summation,ସଂକଳନ ପଦ୍ଧତି |
method of undetermined coefficient,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଏଣ୍ଟ୍ ପଦ୍ଧତି |
metric space,ଦୂରତା ଜନସଂଖ୍ୟା |
metric system,ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |
metric unit,ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |
micro theory,ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |
middle,ମଧ୍ୟମ
middle term,ମଧ୍ୟମ
mid point,କେନ୍ଦ୍ରୀୟ ବିନ୍ଦୁ |
mid point formula,ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |
minimal polynomial,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
minimax principle,ମିନିମା ସିଦ୍ଧାନ୍ତ |
minimum,"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
minimum point (of curve),ନିମ୍ନ ବିନ୍ଦୁ |
minimum polynomial,ସର୍ବନିମ୍ନ ବହୁଭାଷୀ |
min of a function,କାର୍ଯ୍ୟର ସର୍ବନିମ୍ନ
minor arc,କ୍ଷୁଦ୍ର ଆର୍କ
minor axis,କ୍ଷୁଦ୍ର ଅକ୍ଷର
minorised subset,ସୀମାବଦ୍ଧ ଉପସେଟ |
minus,"ମାଇନସ୍, debt ଣ"
minus sign,ମାଇନସ୍ ଚିହ୍ନ
mixed fraction,ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |
mixed strategy,ବିକଳ୍ପ ଉପକରଣ
mode,"ମୋଡ୍, ମୋଡ୍, ପଦ୍ଧତି, ପଦ୍ଧତି, ସିଷ୍ଟମ୍, ମୋଡ୍ |"
modulus,"ମଡ୍ୟୁଲସ୍, ମଡ୍ୟୁଲସ୍"
modulus of a complex number,ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |
moment,ମୁହୂର୍ତ୍ତ
moment generating function,ଟର୍କ କାର୍ଯ୍ୟ
moment of a force,ବଳର ମୁହୂର୍ତ୍ତ
moment of frequency distribution,ଆବୃତ୍ତି-ବଣ୍ଟନ ମୁହୂର୍ତ୍ତ |
moment of inertia,ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |
moment of momentum,ମୁହୂର୍ତ୍ତ
momentum,ପ୍ରେରଣା |
monomial,ଏକ ପୋଷ୍ଟ
monomorphic,ଏକକ ଏକୀକରଣ
monomorphism,"ଏକତା, ମନୋମୋର୍ଫିଜିମ୍ |"
monotone,ମୋନୋକୁଲାର୍ |
monotone increasing sequence,ଏକପାଖିଆ ଆରୋହଣ କ୍ରମ |
monotonically,ଖୋଲାଖୋଲି |
monotonically increasing net,ଏକତରଫା ଭାବରେ କ୍ରେସେଣ୍ଟ୍ ଜାଲ୍ |
monotonically increasing sequence,ଏକମାତ୍ର ବୃଦ୍ଧି କ୍ରମ |
monotonic function,ଅଲଗା କାର୍ଯ୍ୟ
Monte Carlo calculation,ମୋଣ୍ଟେ-କାର୍ଲୋ ଗଣନା |
Monte Carlo method,ମୋଣ୍ଟେ-କାର୍ଲୋ ପଦ୍ଧତି |
morra (game),ମୋରା (କ୍ରୀଡା)
mortality statistics,ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ
most probable,ବହୁତ ସମ୍ଭାବନା
motion,ଗତି
moving average,ଗତିଶୀଳ ଅର୍ଥ |
M-space,M- ଜନସଂଖ୍ୟା |
M-test for integral,ଅବିଚ୍ଛେଦ୍ୟର M- ପରୀକ୍ଷା |
multidecision problem,ଏକାଧିକ ନିଷ୍ପତ୍ତି-ସମସ୍ୟା |
multidimensional normal distribution,ବହୁଭାଷୀ ସାଧାରଣ ବଣ୍ଟନ |
multidimensional random variable,ପଲିନୋମିଆଲ୍ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
multi-index transportation problem,ମଲ୍ଟିପ୍ଲେକ୍ସ ପରିବହନ ସମସ୍ୟା |
multinomial,ବହୁଭୂତ
multinomial distribution,ବହୁଭୂତ ବଣ୍ଟନ |
multiple,"ଏକାଧିକ, ଏକାଧିକ, ଏକାଧିକ, ଅନେକ (v।), ଏକାଧିକ, ପ୍ରତିକ୍ରିୟାଶୀଳ (n।)"
multiple choice problem,ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |
multiple connected domain,ସମ୍ମିଳିତ ପ୍ରଦେଶଗୁଡିକ |
multiple correlation,ଏକାଧିକ ସମ୍ପର୍କ
multiple frequency table,ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |
multiple integral,ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |
multiple integration,ଏକାଧିକ ଏକୀକରଣ
multiple regression,ଏକାଧିକ ରିଗ୍ରେସନ୍ |
multiple regression analysis,ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
multiple regression coefficient,ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
multiple regression equation,ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |
multiple root,ଏକାଧିକ ମୂଳ
multiplication,ଗୁଣନ
multiplication by columns (of determinant),(ନିର୍ଣ୍ଣୟକାରୀ) ସ୍ତମ୍ଭ ଗୁଣନ |
multiplication by rows (of determinant),(ନିର୍ଣ୍ଣୟକାରୀ) ର ar ଖ୍ୟ ଗୁଣନ |
