Tamil,Hindi
முக்கியத்துவம் நிலை,सार्थकता का स्तर
காலவரிசைப்படி,कोशक्रमानुसार
அகராதி ஒழுங்கு,कोश क्रम
நிகழ்தகவு செயல்பாடு,संभाविता फलन
நிகழ்தகவு விகித சோதனை,संभाविता अनुपात परिक्षण
"வரம்பு, விளிம்பு","सीमा, सीमांत"
"விளிம்பு, தீவிர","सीमांत, चरम"
விளிம்பு மதிப்பு,सीमांत मान
விளிம்பு வேகம்,सीमांत वेग
சராசரி வரம்பு,माध्य में सीमा
ஒருங்கிணைப்பு வரம்பு,समाकलन की सीमा
வரிசை வரம்பு,अनुक्रम सीमा
"கொத்து புள்ளி, வரம்பு புள்ளி","गुच्छ बिंदु, सीमा बिंदु"
விளிம்பு வேகம்,सीमांत वेग
"கோடு, கோடு, நீள்வட்டம்","रेखा, लाइन, दीर्घतंतु"
"நேரியல், நேரியல், நேரியல்","रेखीय, रैखिक, रेखाकार"
நேரியல் பிஜவல்லி,रैखिक बीजावल्ली
நேரியல் இயற்கணித சமன்பாடு,रैखिक बीजीय समीकरण
நேரியல் தோராயம்,रैखिक सन्निकटन
நேரியல் அறிகுறி,रैखिक अनंतस्पर्शी
நேரியல் குணகம்,रैखिक गुणांक
அதிர்ச்சி குவிப்பு,एकघात संचय
அதிர்ச்சி கட்டுப்பாடு,एकघात प्रतिबंध
நேரியல் சார்பு,रैखिक आश्रितता
நேரியல் வேறுபாடு சமன்பாடு,रैखिक अवकलन समीकरण
"நேரியல் பரிமாணம், நேரியல் அளவீடு, நேரியல் நீளம்-அகலம்","रैखिक विमा, रैखिक माप, रैखिक लंबाई-चौड़ाई"
"நேரியல் சமன்பாடு, இருபடிச் சமன்பாடு","रैखिक समीकरण, एकघात समीकरण"
நேரியல் ஒருமைப்பாடு,रैखिक समघात
நேரியல் பகுதி மாற்றம்,रैखिक भिन्नात्मक रूपांतरण
நேரியல் செயல்பாடு,रैखिक फलन
நேரியல் செயல்பாடு,रैखिक फलनक
நேரியல் குழு,रैखिक समूह
நேரியல் சுதந்திரம்,रैखिक स्वतंत्रता
நேரியல் சுயாதீன உறவு,रैखिक स्वतंत्र संबंध
நேரியல் சமத்துவமின்மை,रैखिक असमिका
நேரியல் அல்லாத ஒரே மாதிரியான வேறுபாடு சமன்பாடு,रैखिक असमघाती अवकल समीकरण
நேரியல் ஒருங்கிணைந்த சமன்பாடு,रैखिक समाकल समीकरण
நேரியல் இடைச்செருகல்,रैखिक अंतर्वेशन
நேரியல் குறைந்த சதுரங்கள் பின்னடைவு பகுப்பாய்வு,रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण
"ஒருமையில், நேர்கோட்டில்","एकघाततः, रैखिकतः"
நேரியல் சார்ந்தது,रैखिकतः परतंत्र
நேரியல் சார்பற்ற,रैखिकतः स्वतंत्र
நேரியல் மேப்பிங்,रैखिक प्रतिचित्रण
நேரியல் வரிசை,रैखिक क्रम
நேரியல் வரிசையாக்கம்,रैखिक क्रमीकरण
நேரியல் நிரலாக்க,रैखिक प्रोग्रामन
நேரியல் நிரலாக்க அல்காரிதம்,रैखिक प्रोग्रामन कलन-विधि
நேரியல் நிரலாக்க சிக்கல்,रैखिक प्रोग्रामन समस्या
நேரியல் பின்னடைவு,रैखिक समाश्रयण
நேரியல் பின்னடைவு குணகம்,रैखिक समाश्रयण गुणांक
"நேரியல் உறவு, அதிவேக உறவு","रैखिक संबंध, एकघाती संबंध"
நேரியல் மக்கள் தொகை,रैखिक समष्टि
நேரியல் துணைவெளி,रैखिक उपसमष्टि
நேரியல் மாற்றம்,रैखिक रूपांतरण
நேரியல் பின்னடைவு,रैखिक उपनति
நேரியல் வேறுபாடு மதிப்பீடு,रैखिक अनभिनत आकल
நேரியல் வேகம்,रैखिक वेग
ஒருங்கிணைந்த வரி,रेखा समाकल
வெட்டும் கோடு,प्रतिच्छेद-रेखा
பின்னடைவு வரி,समाश्रयण-रेखा
இடஞ்சார்ந்த திசையன்,स्थानगत सदिश
உள்ளூர் உகந்தது,स्थानीय इष्टतम
"இடம், இடம்","बिन्दुपथ, रेखापथ"
பதிவு பதிவு பதிவு,"लॉग, लठठा, संलेख"
"மடக்கை, மடக்கை","लघुगणकीय, लॉगेरिथ्मीय"
மடக்கை துல்லியம்,लघुगणकीय यथार्थता
மடக்கை கணக்கீடு,लॉगेरिथ्मीय परिकलन
"மடக்கை வளைவு, மடக்கை வளைவு","लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र"
மடக்கை வழித்தோன்றல்,लघुगणकीय अवकलज
மடக்கை வேறுபாடு,लघुगणकीय अवकलन
"மடக்கைச் செயல்பாடு, மடக்கைச் செயல்பாடு","लॉगेरिथ्मीय फलन, लघुगणकीय फलन"
"மடக்கை சராசரி, வடிவியல் சராசரி","लघुगणकीय माध्य, गुणोत्तर माध्य"
மடக்கை இயல்பான பரவல்,लघुगणकीय प्रसामान्य बंटन
மடக்கை உறவு,लघुगणकीय संबंध
மடக்கை அளவுகோல்,लघुगणकीय मापक्रम
"மடக்கைத் தொடர், மடக்கைத் தொடர்","लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी"
"மடக்கைச் சுழல், மடக்கைச் சுழல்","लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल"
"மடக்கை அட்டவணை, மடக்கை அட்டவணை","लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी"
"மடக்கை, மடக்கை","लॉगेरिथ्म, लघुगणक"
தர்க்கம்,तर्क
தர்க்கரீதியாக சமமானது,तर्कत: तुल्य
"வளர்ச்சி வளைவு, முத்து-நாணல் வளைவு","वृद्धिघात वक्र, पर्ल-रीड वक्र"
"பதிவு சாதாரண விநியோகம், பதிவு சாதாரண விநியோகம்","लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन"
"தீர்க்கரேகை, தீர்க்கரேகை","रेखांश, देशांतर"
"கண்ணி, கண்ணி, கயிறு (எண்.), கண்ணி (ver.), பிரஸ்பந்த","पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.), प्रस्पंद"
"தேர்தல் பிரச்சாரம், லாட்டரி","प्रचयन, प्रचायिका, लॉटरी"
அடிக்கோடு,अधोरेखा
குறைந்த எல்லை,निम्न परिबंध
லோ ரீமான்-இன்டெக்ரல்,निम्न रीमान-समाकल
குறைந்த தொகை,निम्न योगफल
பின்வரும் முக்கோண அணி,निम्न त्रिभुजीय आव्यूह
மெக்லாரின் பரவுகிறது,मैक्लारिन प्रसार
"மாயா எண், மந்திர எண், ஆயுள் எண்","माया संख्या, मैजिक संख्या, स्थायित्व संख्या"
மந்திர சதுரம்,मैजिक वर्ग
கதிரியக்க வரம்பு,कांतिमान-सीमा
அஞ்சல் வினாத்தாள்,डाक प्रेषित प्रश्नावली
அஞ்சல் மூலம் ஆய்வு,डाक द्वारा सर्वेक्षण
மேல்நிலை வரம்பு,उपरि परिबंध
நீண்ட வில்,दीर्घ चाप
கட்டுப்பட்ட தொகுப்பு,उपरिबद्‌ध समुच्चय
பலமதிப்பு செயல்பாடு,बहुमान फलन
"வரைபடம், வரைபடம், வரைபடம்","नक्शा, मानचित्र, प्रतिचित्र"
தொகுப்புகளாக மேப்பிங்,समुच्चय में प्रतिचित्रित करना
தொகுப்புகளின் மேப்பிங்,समुच्चय का प्रतिचित्रण
விளிம்பு நிகழ்தகவு,उपांत प्रायिकता
கணித பகுப்பாய்வு,गणितीय विश्लेषण
எண்கணித தர்க்கம்,गणितीय तर्क
கணித மையம்,गणितीय केंद्र
கணித சிக்கலானது,गणितीय जटिलता
கணித பொருளாதாரம்,गणितीय अर्थशास्त्र
கணித எதிர்பார்ப்பு,गणितीय प्रत्याशा
கணித வடிவம்,गणितीय रूप
"கணித உருவாக்கம், கணித வடிவம்","गणितीय संरूपण, गणितीय संरूप"
கணித அடையாளங்கள்,गणितीय सर्वसमिका
"கணித தர்க்கம், கணித தர்க்கம்","गणितीय तर्कशास्त्र, गणितीय तर्क"
கணித மாதிரி,गणितीय निदर्श
கணித நோக்கம்,गणितीय आशय
அணி மூலைவிட்டமாக்கல்,मैट्रिक्स विकर्णन
அணி தலைகீழ்,आव्यूह-व्युत्क्रम
அணி தலைகீழ்,आव्यूह-व्युत्क्रमण
அணி சுழல்நிலை முறை,आव्यूह पुनरावर्ती विधि
அணி முறை,मैट्रिक्स पद्‌धति
அணி பெருக்கல்,आव्यूह गुणन
மாறிலிகளின் அணி,अचरों का आव्यूह
மேலாதிக்க அணி,प्रभाविता आव्यूह
மேட்ரிக்ஸ் ஆபரேட்டர்,आव्यूह संकारक
அணி பல்லுறுப்புக்கோவை,आव्यूह बहुपद
அணி அச்சிடுதல்,आव्यूह मुद्रण
அணி தயாரிப்பு,आव्यूह-गुणनफल
அதிகபட்சம்,अधिकतमीकृत
"அதிகபட்சம், அதிகபட்சம், உயர்ந்தது","महत्तम, अधिकतम, उच्चतम"
அதிகபட்ச முழுமையான மதிப்பு,अधिकतम निरपेक्ष मान
அதிகபட்ச F- விகிதம்,महत्तम F-अनुपात
அதிகபட்ச திறன்,अधिकतम संभाविता
மஹால்பிஸ்தா,महाल्पिष्ठ
பெரிய முடிவு,महाल्पिष्ठ निकष
செயல்பாட்டின் அதிகபட்சம்,फलन का अधिकतम
மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்,मैक्सवेल-बोल्ट्समान सांख्यिकी
விலகல் என்று பொருள்,माध्य विचलन
விலகல் சதுரம் சராசரி,विचलन वर्ग माध्य
சதுர சராசரி பிழை,वर्ग माध्य त्रुटि
"சராசரி, சராசரி மதிப்பு","माध्यमान, औसत मान"
அதாவது தேற்றம்,माध्यमान प्रमेय
குமிழி அளவீடு,ककुदता माप
"இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை","मध्य, मध्यस्थ, माध्यिका, मीडियन"
சராசரி மையம்,माध्यिका केंद्र
இடைநிலை வளைவு,मध्यककुदी वक्र
மீசோதெலியோமா,मध्यककुदता
செய்தி,संदेश
"வழக்கம், முறை","रीति, विधि"
நீக்குதல் முறை,विलोपन विधि
தலைகீழ் முறை,प्रतिलोमन-विधि
மீண்டும் மீண்டும் முறை,पुऩरावृत्ति विधि
குறைந்தபட்ச சதுரம்,न्यूनतम वर्ग विधि
முறுக்கு முறை,आघूर्ण विधि
ஒத்த முக்கோண முறை,समरूप त्रिभुज विधि
சாய்வு இறங்கும் முறை,प्रवणतम अवरोहण विधि
தொகுத்தல் முறை,संकलन-विधि
தீர்மானிக்கப்படாத குணக முறை,अनिर्घारित गुणांक विधि
தூர மக்கள் தொகை,दूरीक समष्टि
மெட்ரிக் அமைப்பு,मीटरी पद्‌धति
மெட்ரிக் அலகு,मेट्रिक इकाई
நுண் கோட்பாடு,सूक्ष्म सिद्‌धांत
நடுத்தர,मध्य
சராசரி,मध्यपद
மைய புள்ளி,मध्य बिंदु
நடுப்புள்ளி சூத்திரம்,मध्यबिंदु सूत्र
குறைந்தபட்ச பல்லுறுப்புக்கோவை,अल्पिष्ठ बहुपद
குறைந்தபட்ச கோட்பாடு,अल्पमहिष्ठ सिद्‌धांत
"குறைந்தபட்ச, குறைந்த, குறைந்த","न्यूनतम, अल्पतम, निम्नतम"
குறைந்த புள்ளி,निम्निष्ठ बिंदु
குறைந்தது பல்லுறுப்புக்கோவை,अल्पतम बहुपद
குறைந்தபட்ச செயல்பாடு,फलन का न्यूनतम
குறுகிய வில்,लघु चाप
குறுகிய கடிதம்,लघु अक्षष
கட்டுப்படுத்தப்பட்ட துணைக்குழு,निम्न परिबद्‌ध उपसमुच्चय
"கழித்தல், கடன்","माइनस, ऋण"
கழித்தல் அடையாளம்,ऋण चिह्न
கலப்பு பின்னம்,मिश्र भिन्न
மாற்று சாதனம்,सविकल्प युक्ति
"முறை, முறை, முறை, முறை, முறை, முறை","बहुलक, मोड, विधि, रीति, प्रणाली, विधा"
"மாடுலஸ், மாடுலஸ்","मापांक, मोड्यूलस"
சிக்கலான எண்ணின் மாடுலஸ்,सम्मिश्र संख्या का मापांक
கணம்,आघूर्ण
முறுக்கு செயல்பாடு,आघूर्णजनक फलन
சக்தியின் தருணம்,बल का आघूर्ण
அதிர்வெண்-பகிர்வு தருணம்,बारंबारता-बंटन का आघूर्ण
சடத்துவ திருப்பு திறன்,जड़त्व आघूर्ण
வேகமான தருணம்,संवेग आघूर्ण
உந்துவிசை,संवेग
ஒரு பதவி,एकपद
ஒற்றை ஒருங்கிணைப்பு,एकैक समाकारी
"ஒருமைப்பாடு, ஒருமைப்பாடு","एकरूपता, एकैक समाकारिता"
ஒருமுகமான,एकदिष्ट
ஒரு திசை ஏறும் வரிசை,एकदिष्ट वर्धमान अनुक्रम
அப்பட்டமான,एकदिष्टतः
ஒரே திசையில் பிறை கண்ணி,एकदिष्टतः वर्धमान जाल
ஏகமாக அதிகரிக்கும் வரிசை,एकदिष्टतः वर्धमान अनुक्रम
மாறாத செயல்பாடு,एकदिष्ट फलन
மான்டே-கார்லோ கணக்கீடு,मॉन्टे-कार्लो परिकलन
மான்டே-கார்லோ முறை,मॉन्टे-कार्लो विधि
மோரா (விளையாட்டு),मोरा (खेल)
இறப்பு புள்ளிவிவரங்கள்,मृत्यु आंकड़े
பெரும்பாலும்,प्रायिकतम
இயக்கம்,गति
நகரும் சராசரி,गतिमान माध्य
எம்-மக்கள் தொகை,M-समष्टि
ஒருங்கிணைப்பின் எம்-சோதனை,समाकल का M-परीक्षण
பல முடிவு-சிக்கல்,बहुगत निर्णय-समस्या
பல்லுறுப்புக்கோவை இயல்பான பரவல்,बहुविम प्रसामान्य बंटन
பல்லுறுப்புக்கோவை சீரற்ற மாறி,बहुविम यादृच्छिक चर
மல்டிபிளக்ஸ் போக்குவரத்து பிரச்சனை,बहुसूचक परिवहन समस्या
பல்லுறுப்புக்கோவை,बहुपद
பல்லுறுப்புக்கோவை பரவல்,बहुपद बंटन
"பல, பல, பல, பல (v.), பல, ஒளிவிலகல் (n.)","गुणित, बहुगुण, बहु, बहुत (वि.), गुणज, अपवर्त्य (सं.)"
பல தேர்வு பிரச்சனை,बहुविकल्पी समस्या
கூட்டமைப்பு மாகாணங்கள்,बहुसंबद्‌धित प्रांत
பல தொடர்பு,बहु सहसंबंध
பல அதிர்வெண் அட்டவணை,बहु-बारंबारता सारणी
பல ஒருங்கிணைந்த,बहु समाकल
பல ஒருங்கிணைப்பு,बहु समाकलन
பல பின்னடைவு,बहु समाश्रयण
பல பின்னடைவு பகுப்பாய்வு,बहुसमाश्रयण विश्लेषण
பல பின்னடைவு குணகம்,बहुसमाश्रयण गुणांक
பல பின்னடைவு சமன்பாடு,बहुसमाश्रयण समीकरण
பல வேர்,बहु मूल
பெருக்கல்,गुणन
(தீர்மானியின்) நெடுவரிசைப் பெருக்கல்,(सारणिक का) स्तंभशः गुणन
(தீர்மானியின்) நேரியல் பெருக்கல்,(सारणिक का) पंक्तिशः गुणन
பெருக்கல் காரணி,गुणन कारक
பெருக்கல் செயல்பாடு,गुणनात्मक फलन
தரமான குழு,गुणनात्मक समूह
பெருக்கல் தலைகீழ்,गुणनात्मक प्रतिलोम
பன்மை,बहुकता
பன்மை,मूल-बहुकता
பூஜ்ஜியங்களின் பெருக்கம்,शून्यक की बहुकता
பெருக்கி,गुणक
"பெருக்கு, பெருக்கு","गुणा करना, संवर्धन"
பல விநியோகம்,बहुचर बंटन
பல சாதாரண விநியோகம்,बहुचर प्रसामान्य बंटन
பலதரப்பட்ட மக்கள் தொகை,बहुचर समष्टि
"பரஸ்பர, பரஸ்பர","पारस्परिक, अन्योन्य"
நப்லா,नाब्ला
நாபிரியா,नैपिरीय
"நேப்பியர் மடக்கை, நேப்பியர் மடக்கை","नैपिरीय लघुगणक, नैपिरीय लॉगेरिथ्म"
"இயற்கை மடக்கை, இயற்கை மடக்கை","प्राकृतिक लघुगणक, प्राकृतिक लॉगेरिथ्म"
"நேர் முழு எண், நேர் முழு எண்","धन पूर्णसंख्या, धन पूर्णांक"
கடல் மைல்,समुद्री मील
n-vim,n-विम
n-vim திசையன்-வெளி,n-विम सदिश-समष्टि
தேவையான மற்றும் போதுமான கட்டுப்பாடுகள்,आवश्यक तथा पर्याप्त प्रतिबंध
தேவையான கட்டுப்பாடுகள்,आवश्यक प्रतिबंध
தடை,निषेध
"எதிர்மறை, எதிர்மறை, எதிர்மறை","ऋण, ऋणात्मक, नेगेटिव"
கடன் வளைவு,ऋण वक्रता
எதிர்மறை திட்டவட்டமான ஒருமைப்பாடு,ऋणात्मक निश्चित समघात
எதிர்மறை நிலையான அணி,ऋणात्मक निश्चित् आव्यूह
எதிர்மறை அரைநிச்சயமான ஒருமைப்பாடு,ऋणात्मक अर्धनिश्चित समघात
"அக்கம், அருகாமை","प्रतिवेश, सामीप्य"
"பல மாதிரிகள், உள்ளடக்கிய மாதிரி","बहुक्रम प्रतिचयन, समावेशी प्रतिचयन"
நிகர பிறப்பு விகிதம்,नेट जनन दर
நியூட்டனி இயக்கவியல்,न्यूटनी यांत्रिकी
நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்,न्यूटन का विभाजित अंतर सूत्र
நியூட்டனின் இயக்க விதிகள்,न्यूटन के गति-नियम
பெயர் ஒதுக்கீடு,नेमेन नियतन
நெய்மன்-பியர்சன்-கொள்கை,नेमेन-पियर्सन-सिद्‌धांत
பூஜ்ஜிய சாத்தியமான உறுப்பு,शून्यंभावी अवयव
பூஜ்ஜிய சாத்தியமான அணி,शून्यंभावी आव्यूह
"முனை, முனை, இலை, நுனி, வடிகட்டி","नोड, आसंधि, पात, निर्नति, निस्पंद"
அன்-அபேலி குழு,अन-आबेली ग्रुप
சார்பியல் ஒருங்கிணைப்பு,सापेक्षष अभिसरण
ஆழ்நிலை,अबीजीय
ஊழலற்ற,अनपभ्रष्ट
சிதைக்கப்படாத அடிப்படை நிலையான தீர்வு,अनपभ्रष्ट आधारी सुसंगत हल
அகன்,अघन
அடர்த்தியான மொத்த,अघन समुच्चय
புள்ளிகளின் எண்ணற்ற முடிவிலி,बिंदुओं का अगणनीय अनंत
கணக்கிட முடியாத தொகுப்பு,अगणनीय समुच्चय
ஒப்பிட முடியாத,अनवकलनीय
அல்லாத துணைக்குழு,अरिक्त उपसमुच्चय
யூக்ளிடியன் வடிவியல்,अयूक्लिडी ज्यामिति
"விகிதாசாரமற்ற, விகிதாசாரமற்ற","असमांगी, असमघात"
குறுக்கிடாத,अप्रतिच्छेदी
நேரியல் அல்லாத இயற்கணித சமன்பாடுகள்,अरैखिक बीजीय समीकरण
நேரியல் அல்லாத வேறுபாடு சமன்பாடு,अरैखिक अवकल समीकरण
நேரியல் அல்லாத சமன்பாடு,अरैखिक समीकरण
நேரியல் அல்லாத நிரலாக்கம்,अरैखिक प्रोग्रामन
நேரியல் அல்லாத பின்னடைவு,अरैखिक समाश्रयण
நேரியல் அல்லாத உறவு,अरैखिक संबंध
எதிர்மறை முழு எண் அல்லாத எதிர்மறை முழு எண்,"ऋणेतर पूर्णसंख्या, ऋणेतर पूर्णांक"
எதிர்மறை அல்லாத மாறி,ऋणेतर चर
அளவுரு அல்லாத சோதனை,अप्राचलिक परीक्षण
நிகழ்தகவு இல்லாத அணுகுமுறை,प्रायिकतेतर दृष्टिकोण
தலைகீழ் அணி,व्युत्क्रमणीय आव्यूह
சமச்சீரற்ற அணி,असममित आव्यूह
முக்கியமற்ற,अतुच्छ
பூஜ்ஜியமற்ற தீர்மானிப்பான்,शून्येतर सारणिक
காலியாக,अरिक्त
அல்லாத துணைக்குழு,अरिक्त उपसमुच्चय
பூஜ்ஜியமற்ற தீர்மானிப்பான்,शून्येतर सारणिक
அல்லது நிரப்பு வாயில்கள்,अथवा पूरक द्वार
"சாதாரண, இயற்கை, நிலையான, சாதாரண, சாதாரண, சாதாரண, சாதாரண","प्रसामान्य, प्राकृतिक, मानक, सामान्य, साधारण, अभिलंब, नॉर्मल"
சாதாரண முடுக்கம்,अभिलंब त्वरण
சாதாரண கோணம்,अभिलंब कोण
சாதாரண வளைவு,प्रसामान्य वक्र
சாதாரண அடர்த்தி செயல்பாடு,प्रसामान्य घनत्व फलन
சாதாரண விநியோகம்,प्रसामान्य बंटन
சாதாரண விநியோக செயல்பாடு,प्रसामन्य बंटन फलन
மேட்ரிக்ஸின் இயல்பான வடிவம்,आव्यूह का प्रसामान्य रूप
சாதாரண அதிர்வெண்,प्रसामान्य बारंबारता
இயல்பாக்கப்பட்ட வளைவு,प्रसामान्यीकृत वक्र
இயல்பாக்கப்பட்ட மிதக்கும் புள்ளி எண்,प्रसामान्यीकृत चलबिंदु संख्या
இயல்பாக்குபவர்,प्रसामान्यक
சாதாரண அணி,प्रसामान्य आव्यूह
சாதாரண நிகழ்தகவு வளைவு,प्रसामान्य प्रायिकता वक्र
சாதாரண நிகழ்தகவு விநியோகம்,प्रसामान्य प्रायिकता बंटन
"சாதாரண துணைக்குழு, குறிப்பிட்ட துணைக்குழு","प्रसामान्य उपसमूह, विशिष्ट उपसमूह"
தரப்படுத்தப்பட்ட நேரியல் இடம்,मानकित रैखिक समष्टि
திசையன் தரநிலை,सदिश मानक
"வாயில் அல்ல, வாயில் அல்ல","NOT गेट, न गेट"
இரவுநேர அடர்த்தியான மொத்த,नकुत्रापि सघन समुच्चय
பூஜ்ய கருதுகோள்,निराकरणीय परिकल्पना
பூஜ்ஜிய அணி,शून्य आव्यूह
வெற்று தொகுப்பு,रिक्त समुच्चय
பூஜ்ஜிய திசையன்,शून्य सदिश
எண்,संख्या
எண் அச்சு,संख्या अक्ष
எண் அமைப்பு,संख्या पद्‌धति
"எண் (எண்), எண் (வி.)","संख्यांक (सं.), संख्यात्मक (वि.)"
"எண், எண்","संख्यान, संख्या देना"
பகுதி,अंश
எண் குணகம்,संख्यात्मक गुणांक
எண் கணக்கீடு,संख्यात्मक अभिकलन
எண் வேறுபாடு,संख्यात्मक अवकलन
எண் முறை,संख्यात्मक विधि
"n-வெக்டார், n-வெக்டார்","n-सदिश, n-वेक्टर"
n-வெக்டார் இடம்,n-सदिश समष्टि
"பொருள், உடல், பொருள்","वस्तु, पिडं, बिबं"
புறநிலை செயல்பாடு,उद्‌देश्य फलन
"சாய்ந்த, சாய்ந்த","तिर्यक, तिरछा"
சாய்ந்த அறிகுறி,तिर्यक अनंतस्पर्शी
சாய்ந்த அச்சு,तिर्यक अक्ष
"குறுக்கு வெட்டு, குறுக்கு வெட்டு","तिर्यक परिच्छेद, तिरछी काट"
கவனிப்பு,प्रेक्षण
கவனிக்கப்பட்ட அதிர்வெண்,प्रेक्षित बारंबारता
மழுங்கிய கோணம்,अधिक कोण
எண்கோணம்,अष्टभुज
எண்கோணம்,अष्टफलक
எண்ம அமைப்பு,अष्टाधारी पद्‌धति
எண்கோணம்,अष्टांशक
ஒற்றைப்படை,विषम
சமச்சீரற்ற வளைவு,विषम वक्र
ஒற்றைப்படை எண்,विषम संख्या
ஒற்றைப்படை வரிசைமாற்றம்,विषम क्रमचय
ஒற்றைப்படை பல்லுறுப்புக்கோவை,विषम बहुपद
"ogive, பைலான்","ओजाइव, तोरण"
தனி சங்கம்,एकैकी संगति
ஒரு செயல்பாடு,एकैकी फलन
ஒற்றை வரைபடம்,एकैकी प्रतिचित्र
ஒரு வழி வகைப்பாடு,एकधा वर्गीकरण
ஒன்றுடன் ஒன்று வரைபடம்,आच्छादक प्रतिचित्र
"திறந்த, திறந்த (v.)","खुला, विवृत (वि.)"
திறந்த கோளம்,विवृत गोलक
திறந்த இடைவெளி,विवृत अंतराल
திறந்த அரைக்கோடு,विवृत अर्धरेखा
திறந்த தொகுப்பு,विवृत समुच्चय
செயல்படும்,प्रचालन
செயல்பாட்டு அறிவியல்,संक्रिया विज्ञान
செயல்பாட்டு அறிவியல்,संक्रिया विज्ञान
"இயக்குபவர், இயக்குபவர், இயக்குபவர்","प्रचालक, ऑपरेटर, संकारक"
எதிர் கோணம்,सम्मुख कोण
எதிர் நிகழ்வு,विपरीत घटना
உகந்த அடிப்படை நிலையான தீர்வு,इष्टतम आधारी सुसंगत हल
உகந்த நிலை,इष्टतम अवस्था
உகந்த வெளியீட்டு அளவு,इष्टतम प्रचय आमाप
உகந்த மதிப்பு,इष्टतम मान
"உகந்த, உகந்த","अनुकूलतम, इष्टतम"
வர்க்கம்,कक्षा
"ஒழுங்கு, ஒழுங்கு, சக்தி, ரேடிக்ஸ், குழு எண்","क्रम, कोटि, घात, मूलांक, समूहांक"
ஆர்டர் செய்யப்பட்ட ஜோடி,क्रमित युग्म
"வரிசைப்படுத்தப்பட்ட தொகுப்பு, வரிசைப்படுத்தப்பட்ட தொகுப்பு","क्रमित समुच्चय, क्रमित सेट"
"வரிசைப்படுத்துதல், வரிசைப்படுத்துதல்","क्रमण, क्रमीकरण"
"தீர்மானிப்பவரின் வரிசை, தீர்மானிப்பவரின் வரிசை","सारणिक की कोटि, डिटर्मिनेन्ट की कोटि"
குழு தரம்,समूह की कोटि
அணி வரிசை,आव्यूह की कोटि
உறுப்புகளின் குழு,समूह में अवयव की कोटि
வேறுபட்ட சமன்பாட்டின் வரிசை,अवकल समीकरण की कोटि
செயல்பாட்டு வரிசை,संक्रिया क्रम
பூஜ்ஜிய வரிசை,शून्यक कोटि
வரிசை எண்கள்,क्रमसूचक संख्या
எளிய வேறுபாடு சமன்பாடு,साधारण अवकल समीकरण
தரம்,कोटि
தழுவல்,अभिविन्यसनीयता
நோக்குநிலை,दिकविन्यास
பக்க நோக்குநிலை,पृष्ठ का अभिविन्यास
"தோற்றம், தோற்றம், தோற்றம்","उद्‌गम, उद्‌भव, उत्पत्ति"
தோற்றப் புள்ளி,निर्देश -मूल-बिंदु
ஆட்டுக்குட்டி மையம்,लबं केंद्र
"செங்குத்து கோணம், செங்குத்தாக","लंब कोणीय, लांबिक"
ஆர்த்தோகனல் அச்சு,लंबकोणिक अक्ष
ஆட்டுக்குட்டி குடும்பம்,लांबिक परिवार
"லும்பிக் குழு, லும்பிக் குழு","लांबिक समूह, लांबिक गुप"
ஆர்த்தோகனாலிட்டி நிலை,लंबकोणीयता शर्त
அணிதிரட்டல்,लांबिकीकरण
orthogonal matrix,लांबिक आव्यूह
"orthonormal, சாதாரண orthonormal","ऑर्थोनॉर्मल, प्रसामान्य लांबिक"
சாதாரண செங்குத்து அடிப்படை,प्रसामान्य लांबिक आधार
அலைவு,दोलन
செயல்பாட்டின் அலைவு,फलन का दोलन
ஊசலாட்ட செயல்பாடு,दोलनी फलन
அஸ்லேஷி,आश्लेषी
வெளிப்புற தயாரிப்பு,बाह्य गुणनफल
"வெளியீடு, வெளியீடு, வெளியீடு, வெளியேற்றம்","निर्गत, निर्गम, उत्पादन, बहिर्वेश"
மிகைப்படுத்தப்பட்ட நிறுவனம்,अतिनिर्धारित निकाय
ஜோடி ஒப்பீடு,युगलित तुलना
இணைபிரியாத,युगलतः असंयुक्त
ஜோடி சுதந்திரமான,युगलतः स्वतंत्र
இணை விசை,समांतर बल
இணைகரம்,समांतर चतुर्भुज
சக்தி இணையான வரைபடம்,बल-समांतर चतुर्भुज
வேகம் இணையான வரைபடம்,वेग-समांतर चतुर्भुज
இணைகரம்,समांतर षट्फलक
"அளவுரு, குறுக்குவெட்டு விகிதம், அளவுரு","प्राचल, अंतःखंडी अनुपात, पैरामीटर"
தரமற்ற,अप्राचलिक
விநியோக அளவுரு,बंटन-प्राचल
அளவுரு,प्राचलिक
அளவுரு ஒருங்கிணைப்புகள்,प्राचलि क निर्देशांक
அளவுரு வளைவு,प्राचलिक वक्र
அளவுரு சமன்பாடு,प्राचलिक समीकरण
பாராமெட்ரிக் லீனியர் புரோகிராமிங்,प्राचलिक रैखि क प्रोग्रामन
