Hindi,Odiya
"बहुशिरीय, बहुशिरामय",ମଲ୍ଟିକୋଷ୍ଟେଟ୍ |
बहुविखंडन,ବହୁଗୁଣ |
मल्टीलोड - 375,ମଲ୍ଟିଓଲ୍ - 375
बहुकेंद्रकी,ବହୁ ଚକ୍କରେଟ୍ |
मल्टीओव्युलेटी टेरेस्ट्रिस,Multiovulae terring
बहुअंडोत्सर्जी,Multiovulate
बहुपरजीविता,ମଲ୍ଟିପାରିତତା |
बहुप्रजक,ବହୁମୂଷିତ
बहुशाखी,ବହୁମୂଷିତ
"बहु विकल्पी, बहुऐलील",ଏକାଧିକ ଆଲେଲ୍ |
बहुविकल्पता,ଏକାଧିକ ଆଲୋଲିଜିମ୍ |
बहुखंडन,ଏକାଧିକ ଫିସିଅନ୍ |
बहुअंडोत्सर्ग भ्रूण अंतरण तकनीक,ଏକାଧିକ ଅଣ୍ଡୁଲୁଲେସନ୍ ଏକୁଡୁ ସ୍ଥାନାନ୍ତର କ techni ଶଳ (ମୋଟ୍)
गुणन,ଗୁଣନ
गुणात्मक वृद्धि,ଗୁଣନ ଅଭିବୃଦ୍ଧି
बहुध्रुवी तंत्रिका कोशिका,ମଲ୍ଟିପୁଲାର୍ ସ୍ନାୟୁ ସେଲ୍ |
"बहुध्रुवी तंत्रिएक, बहुध्रुवी न्यूरॉन",ମଲ୍ଟିପୁଲାର୍ ନାଉରନ୍ |
बहुप्रयोजी यंत्र,ବାଦ୍ୟଯନ୍ତ୍ର |
"गलसुआ, कर्णमूलरोथ",ମୂର୍ତ୍ତି
"मूषजाति, म्यूरीन",ମୁରେନିନ୍
मस्का डोमेस्टिका,ମୁସ୍କା ଡେମେଷ୍ଟିକା |
मस्किडी,ମୁସିପିଡା |
पेशी रेश,ମାଂସପେଶୀ ଫାଇବର |
पेशी शिथिलन,ମାଂସପେଶୀ ଆରାମ |
पेशी ऊतक,ମାଂସପେଶୀ ଟିସୁ |
पेशीय,ମାଂସପେଶୀ |
पेशी दुष्पोषण,ମାଂସପେଶୀ ଡିଷ୍ଟ୍ରୋଫି |
पेशी अपविकास,ମାଂସପେଶୀ ଡିଷ୍ଟ୍ରୋଫି |
पेशी पाद,ମାଂସପେଶୀ ପାଦ |
पेशीय गति,ମାଂସପେଶୀ ଆନ୍ଦୋଳନ |
पेशीय तनाव,ମାଂସପେଶୀ ଟେନସନ |
पेशीय,ମୁସ୍କୁଲାରିସ୍ |
अंत पेशी,ମୁସ୍କୁଲାର୍ ଏକ୍ସଟ୍ରାମା |
पेशीन्यास,ମୁସାବୁଲ୍ଟର
"छत्रक, मशरुम",ମୂଷା
"मस्ल, शंबु",ମୁସେଲ
उत्परिवर्तजन,ମୁଟାଗେନ୍ |
उत्परिवर्ती विकल्पी,ମ୍ୟୁଟାଣ୍ଟ ଆଲେନ୍ |
उत्परिवर्तन,ମୁଟିସନ୍ |
उत्परिवर्ती प्रजनन,ମ୍ୟୁଟେସନ୍ ପ୍ରଜନନ |
उत्परिवर्तन सिद्धांत,ମ୍ୟୁଟାସନ୍ ସିଦ୍ଧାନ୍ତ |
सहोपकारिता,ମ୍ୟୁଚୁଆଲଜ
परस्पर लाभकारी,ପାରସ୍ପରିକ ଲାଭଦାୟକ |
गंभीर पेशीदुर्बलता,ମାଇଷ୍ଟେନ୍ିଆ ଗ୍ରେଭିସ୍ |
"कवकजाल, माइसीलियम",ମାଇସେଲିୟମ୍
माइकोबैक्टीरियम,ମାଇକୋବାକ୍ଟରିୟମ୍ |
कवकांश,MyCobient
माइकोइक अम्ल,MyCoic acid
माइकोप्लाज़्मा,MyCoplaSma
कवकमूल,Mycorrihiza
कवकमूलीय,Mycorhrhizal
मायलेनसेफैलॉन,Myeynechenlonlon
मायलिन आच्छद,ମାଇଲିନ୍ ଶୋଥ |
"माइलिनयुक्त, माइलिनित",ଯିରିଣଦଣ୍ଡ
पेशी हृद्स्तर रेशा,ମାୟୋକାର୍ଡିଆଲ୍ ଫାଇବର |
हृद्पेशी धमनी रोधगलन,ମାୟୋକାର୍ଡିଆଲ୍ ଇନଫାର୍କସନ |
मध्य हृद् स्तर,ମାୟୋକାର୍ଡିୟମ୍
पेशीयउपकला,ମାୟୋପିଥେଲିୟମ୍ |
"पेशीरेशक, मायोफाइब्रिल",Myofibril
पेशीजनित क्रियाविधि,Mygogenic ଯାନ୍ତ୍ରିକତା |
मायोग्लोबिन,Myoglobin
पेशीस्तर,Myomotrium
मायोसिन,Myosin
मिरिस्टिकेसी,MyIsisticaceae
चींटीरागिता,Mymemophofili
वम्ररागिता,Myxomyceces ସଦସ୍ୟଙ୍କ ସଦସ୍ୟ |
प्रपद,ମେଟାଟାର୍ସସ୍ |
एन-ऐसीटिल गैलेक्टोसऐमीन,N-Acetyl ଗାଲାକ୍ଟାମାଇନ୍ |
नाजा,ନାଜା
नैनोग्राम,ନାନୋଗଗ୍ରାମ
नैफ्थेलीन,ନଫଥାଲେନନ୍
कुंभी-रूप जड़,Nappiform ମୂଳ |
नारावेलिया,ନକାରଭାରୀ
"स्तब्धक, स्वापक, नार्कोटिक",ନାର୍କୋଟିକ୍ |
नासा कोश,ନାକଲ ଥଳୀ
नासाग्रसनी,ନାସୋଫ୍ରିନକ୍ସ
अनुकुंचन,ନାସ୍ତିକ୍ (ଖରାପତା)
अनुकुंचन प्रकार,ନାସ୍ତିକ୍ ପ୍ରକାର |
जन्मदर,ନେତୃତ୍ୱ (ଜନ୍ମ ହାର)
राष्ट्रीय एड्स नियंत्रण संगठन (नाको),ଜାତୀୟ ଏଡସ୍ କଣ୍ଟ୍ରାଲ୍ ସଂଗଠନ (NOO)
"राष्ट्रीय उद्यान, नेशनल पार्क",ଜାତୀୟ ଉଦ୍ୟାନ
राष्ट्रीय बीज निगम,ଜାତୀୟ ମଞ୍ଜି ନିଗମ (NSC)
प्राकृत प्रतिजन,ଦେଶୀ ଆଣ୍ଟିଜେନ୍ |
प्राकृत शैल,ଦେଶୀ ପଥର |
स्थानीय जाति,ଦେଶୀ ପ୍ରଜାତିଗୁଡିକ |
प्राकृतिक बंधुता,ପ୍ରାକୃତିକ ସମ୍ପର୍କ |
प्राकृतिक कालप्रभावन,ପ୍ରାକୃତିକ ବାର୍ଦ୍ଧକ୍ୟ |
प्राकृतिक विलोपन,ପ୍ରାକୃତିକ ବିଲୁପ୍ତ |
प्राकृतिक वृद्धि,ପ୍ରାକୃତିକ ବୃଦ୍ଧି |
प्राकृतिक मारक कोशिका,ପ୍ରାକୃତିକ ଘାତକ ସେଲ୍ |
प्राकृतिक गतिचालक,ପ୍ରାକୃତିକ ପେସମେର |
प्राकृतिक पीड़क नियंत्रण,ପ୍ରାକୃତିକ ପୋକ ନିୟନ୍ତ୍ରଣ |
प्राकृतिक विज्ञान,ପ୍ରାକୃତିକ ବିଜ୍ଞାନ |
प्राकृतिक वरण,ପ୍ରାକୃତିକ ଚୟନ
प्राकृतिक जगत्,ପ୍ରାକୃତିକ ଦୁନିଆ |
प्राकृतिक क्षेत्र,ପ୍ରାକୃତିକ ଜୋନ୍ |
"प्राकृति वैज्ञानिक, प्रकृतिविज्ञ",ପ୍ରାକୃତିକବାଦୀ
"मतली, उत्क्लेश",ବାନ୍ତି
"ग्रीवा, गर्दन",ବେକ
कंठ,ବେକ
ऊतकक्षय,ନୋକ୍ରୋସାଇସ୍
मकरंद चूषण,ଅମୃତଭଣ୍ଡା
मकरंदधारी,ଅମୃତାକାରୀ
मकरंद कोष,ଯକ୍ଷ୍ମା |
पोषी कोशिका,ଯକ୍ଷ୍ମା |
नेक्ट्यूरस,ନାକରସ
नकारात्मक (संदमनकारी) पारस्परिक क्रिया,ନକାରାତ୍ମକ (ପ୍ରତିବନ୍ଧକ) ପାରସ୍ପରିକ କ୍ରିୟା |
ऋणात्मक पुनर्भरण,ନକାରାତ୍ମକ ଫିଡ୍ ପଛକୁ |
ऋणावेशित,ନକାରାତ୍ମକ ଭାବରେ ଚାର୍ଜ ହୋଇଛି |
निमैटहेल्मिनथीज,ନେମାଥେମେନମିନେସ୍ |
सूत्रकृमि,ନେମୋଡେଡ୍ |
नववृद्धि,ନିଓପ୍ଲାସମ୍
अर्बुद,ନିଓପ୍ଲାସମ୍
नेपेन्थेसी,ନିମ୍ଣ୍ଟେସିଚି |
नेपेन्थीस,ବିଶୃଙ୍ଖଳା |
वृक्कक,ନେଫ୍ରିଡିଆ
वृक्कक-नाल,ନେଫେରିଡିଆଲ୍ କେନାଲ୍ |
वृक्ककरंध्र,ନେଫେରିଟିଓପୋର
"वृक्काणु, नेफ्रॉन",ନେଫରନ୍
वृक्ककमुख,ନେଫ୍ରୋଷ୍ଟୋମ |
नेप्ट्यून चषक,ନେପ୍ଟୁନାଙ୍କ କପ୍ |
"कनेर, नीरियम",ନର୍ିୟମ୍
तंत्रिका कोशिका,ସ୍ନାୟୁ ସେଲ୍ |
तंत्रिका आवेग,ସ୍ନାୟୁ ପ୍ରେରଣା
तंत्रिका वलय,ସ୍ନାୟୁ ରିଙ୍ଗ |
तंत्रिका-तंत्र,ସ୍ନାୟୁ ପ୍ରଣାଳୀ
मध्यजनस्तर,ନସୋବୋଡର୍ମ
नीसेरिया गोनोरि,ନେସେରିଆ ଗୋନୋରିଆ |
नेट आवेश,ନିଟ୍ ଚାର୍ଜ |
निबल प्राथमिक उत्पादकता,ନେଟ୍ ପ୍ରାଥମିକ ଉତ୍ପାଦକତା |
नेट उत्पादन दक्षता,ନିଟ୍ ଉତ୍ପାଦନ ଦକ୍ଷତା |
जाल जाति,ନେଟୱର୍କ ପ୍ରଜାତି
तंत्रिका पट्टिका,ନ or ତିକ ପ୍ଲେଟ୍ |
तंत्रिकादौर्बल्य,ନ aur ରେଷ୍ଟହେୟା |
तंत्रिकाच्छद,ନେରିଲ୍ମା
तंत्रिका पीयूषिका,ନ୍ୟୁରୋ ହାଇପୋଫାଇସିସ୍ |
तंत्रि अंतःस्रावी तंत्र,ନ୍ୟୁରୋଣ୍ଡୋକ୍ରାଇନ୍ ସିଷ୍ଟମ୍ |
तंत्रिउपकला,ନୁରୁଫିଥେଲିୟମ୍ |
तंत्रिबंध कोशिका,ନ୍ୟୁରୋଗିଆ ସେଲ୍ |
तंत्रिका हाइपोफाइसिस,ନ୍ୟୁରୋଇପୋଫାଇସିସ୍ |
तंत्रिका-पेशी प्रकार्य,ନ୍ୟୁରୋମସ୍କୁଲାର୍ ଫଙ୍କସନ୍ |
"तंत्रिकोशिका, न्यूरॉन",ନୂର୍ନ
न्यूरोफाइसिन प्रोटीन बंध,ନ୍ୟୁରୋଫିସିନ୍-ପ୍ରୋଟିନ୍ ବଣ୍ଡ |
न्यूरोस्पोरा,ନ୍ୟୁରୋସପୋରା |
तंत्रिशल्य चिकित्सक,ନ୍ୟୁରାସୁରଜନ୍ |
विक्षिप्तिजन्य दुश्चिंता,ନ୍ୟୁରୋଟିକ୍ ଚିନ୍ତା |
"विक्षिप्त व्यष्टि, विक्षिप्त व्यक्ति",ନ୍ୟୁରୋଟିକ୍ ବ୍ୟକ୍ତି |
तंत्रिप्रेषी,ଅସୁରକ୍ଷିତ
तंत्रिकायन,ନର୍ବୁଲ |
उदासीनीकरण,ନିରପେୟାରକରଣ
"उदासीन रंजी, उभयरंजी",ନିଉଟ୍ରୋଫିଲ୍ |
नव वर्गिकी,ନୂତନ ବ୍ୟବସ୍ଥା ପାଇଁ ନୂତନ ବ୍ୟବସ୍ଥିତ |
नियासीन,ନିସିନ
निकेत विशिष्टीकरण,ନାଚେ ସ୍ୱତନ୍ତ୍ର |
निकेत,ନାଚେ
निकोटिनैमाइड ऐडेनीन,ନିକୋଟିନମ୍ ଆଡେନିନ୍ |
निकोटीन,ନିକୋଟିନ୍ |
निकोटीनिक अम्ल,ନିକୋଟିନିକ୍ ଏସିଡ୍ |
निमेषक झिल्ली,Ictiting mebrone
नाइजेला,ନିଗେଲା |
रात्रि-पुष्प,ରାତିର ଫୁଲ
नाइल पर्च,ନାଇଲ ପର୍ଚ
निस्सल पिंड,ନିସାଲ ଶରୀର
निस्सल कणिका,ନିସଲଙ୍କ ଗ୍ରାନୁଲ୍ |
नाइट्रिक ऑक्साइड,ନାଇଟ୍ରିକ୍ ଅକ୍ସାଇଡ୍ |
"नाइट्रीकरण, नाइट्रीयन",ନୋଟିଫିକେସନ୍
नाइट्रीकारी जीवाणु,ଜୀବାଣୁ ନୀତିକ
नाइट्रोसेलुलोस,Nitrocellose |
नाइट्रोबैक्टर,ନାଇଟ୍ରୋବାକ୍ଟର
नाइट्रोकोकस,ନାଇଟ୍ରୋକୋକସ୍ |
नाइट्रोजन स्वांगीकरण,ନାଇଟ୍ରୋଜେନ୍ ଆସିମିଗ୍ନାସନ୍ |
नाइट्रोजन यौगिकीकारी ऐक्टिनोमाइसिटीज,ନାଇଟ୍ରୋଜେନ୍ ଆକ୍ଟିନୋମିସାଇଟ୍ସ |
नाइट्रोजन अपचयन,ନାଇଟ୍ରୋଜେନ ହ୍ରାସ |
नाइट्रोजिनेस,ନାଇଟ୍ରୋଜେନେଜ୍ |
नाइट्रोजनी अपशिष्ट,ନାଇଟ୍ରୋଜେନସ୍ ବର୍ଜ୍ୟବସ୍ତୁ |
नाइट्रोसोमोनास,ନିତ୍ତୋମନାସ୍
नोकार्डिया,ନକ୍ସାର୍ଡିଆ |
नॉक्टील्यूका,ନକ୍ଟିଲୁକା
नॉड जीन,Nod ଜିନ୍ |
पर्वसंधि,ନୋଡ୍
ग्रंथिका,ନୋଡଲ୍ କରନ୍ତୁ |
रव अवरोध,ଶବ୍ଦ ପ୍ରତିବନ୍ଧକ |
ध्वनि प्रदूषण,ଶବ୍ଦ ପ୍ରଦୂଷଣ
नामपद्धति,ସମ୍ଭ୍ରାନ୍ତ
अविकल्पी स्तर,ଅଣ-ଆଲଲେନିକ୍ ସ୍ତର |
अजलीय प्रावस्था,ଅଣ-ପ୍ରଣାଳୀ ପର୍ଯ୍ୟାୟ |
अजैवनिम्नीकरणीय,ଅଣ-ବାୟୋ ଆଣ୍ଡିଡିଡେବଲ୍ |
अरज्जुकी और रज्जुकी,ଅଣ-କୋର୍ଡେଟ୍ ଏବଂ ଆବିଷ୍କାର କରନ୍ତୁ |
अस्पर्धी संदमन,ଅଣ-ପ୍ରତିଯୋଗୀ ପ୍ରତିବନ୍ଧକ |
अचक्रीय प्रकाश-फॉस्फोरिलीयन,ଅଣ-ସାଇକ୍ଲିକ୍ ଫଟୋଲୋସଫୋରସନ୍ |
अकोशिकाद्रव्यी क्षेत्र,ଅଣ-ସାଇଟୋପ୍ଲାଜ୍ମିକ୍ କ୍ଷେତ୍ର |
अवियोजन,ଅଣ-ବିଚ୍ଛିନ୍ନସନ
अभ्रूणपोषी,ଣେଞ୍ଚ୍ରମିକ୍ |
गैर-एंजाइमी ग्लायकोसायलेसन (ग्लाइकेसन),ଅଣ-ଏନଜାଇମେଟ୍ରମାଟିକ୍ ଗ୍ଲାଇକୋସାଇସନ୍ (GLECTUSS)
अ-ज्वलनशील,ଜ୍ୱଳନ୍ତ
अपुष्पी पादप,ଅଣ-ଫୁଲର ​​ଉଦ୍ଭିଦ |
अ-प्रकार्यत्मिक,ଅଣ-କାର୍ଯ୍ୟକ୍ଷମ |
अ-हरित,ଅଣ-ସବୁଜ
अ-हिस्टोन गुणसूत्री प्रोटीन,ଅଣ-ପେଷ୍ଟୋନ୍ କ୍ରୋମୋସ୍ଓସୋମାଲ୍ ପ୍ରୋଟିନ୍ |
हिस्टोनरहित प्रोटीन,ଅଣ-ପଶ୍ଚିମ ପ୍ରୋଟିନ୍ |
फलीरहित पादप,ଅଣ-ଲେଗୁମିନିୟସ୍ ଉଦ୍ଭିଦ |
अलिग्निनयित,ଅଣ-ଲିଗ୍ନିଭ୍ |
अ-सीमक प्रकाश,ସୀମିତ ଆଲୋକ |
निर्जीव संसाधन,ଅଣ-ଜୀବଜନ୍ତୁ ଉତ୍ସଗୁଡିକ |
मज्जारहित,ଅଣ-ମେଡୁଲେଟେଡ୍ |
अगतिशील रूप,ଅଣ-ଶତକଡ଼ା ଫର୍ମ |
अचल बीजाणु,ଅଣ-ପରଟା ସ୍ପ୍ରେ |
माइलिनरहित,ଅଣ-ମାଇଲିନେଟ୍ |
गैर-स्थानिक जाति,ଅଣ-ଦେଶୀ ପ୍ରଜାତିଗୁଡିକ |
अनॉक्सीजनिक,ଅଣ-ଅମ୍ଳଜାନିକ୍ |
अप्रकाशसंश्लेषी कवक,ଅଣ-ଫଟୋଶ୍ୟାଥିକ୍ ଫଙ୍ଗି |
"अबिंदु स्रोत, बिंदु-इतर स्रोत",ଅଣ-ମତ୍ସାହିତ ଉତ୍ସ |
अध्रुवी पुच्छ,ଅଣ-ପୋଲାର ଲାଞ୍ଜ |
अ-मात्रात्मक प्रेक्षण,ପ୍ରାକୃତିକ ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ |
अव्युत्क्रम स्थानांतरण,ଅଣ-ପାରସ୍ପରିକ ସ୍ଥାନାନ୍ତର |
अनपचयी शर्करा,ହ୍ରାସ ହୋଇଥିବା ଚିନି ହ୍ରାସ |
निरर्थक आर.एन.ए.,ଅଣ-ଅର୍ଥାତ୍ RNA
निराविषी,ଅଣ-ବିଷାକ୍ତ
निर्जीविष,ଅଣ-ବିଷାକ୍ତ |
अकशेरुकी रज्जुकी,ଅଣ-ମେରୁଦଣ୍ଡ କୋର୍ଡେଟ୍ |
काष्ठेतर वन उत्पाद,କାଠ ଜଙ୍ଗଲ ଉତ୍ପାଦ |
नॉरएड्रीनलिन,Noradredaline
नॉरएड्रीनलिन उत्तेजक,Noradredernagic
नोज पीस,ନାକ ଖଣ୍ଡ
नॉस्टॉक,Nottoc
"पृष्ठरज्जु, नोटोकॉर्ड",ନୋଟୋକର୍ଡ |
पोषण,ପୁଷ୍ଟିକରକାରୀ
"बीजांडकाय, न्यूसेलस",ନ୍ୟୁସେଲୁସ୍
केंद्रक आवरण,ପରମାଣୁ କନ୍ଫ୍ଲେଟ୍ |
नाभिकीय चुंबकीय अनुनाद,ପରମାଣୁ ଚୁମ୍ବକୀୟ ପରମାନ୍ସ |
केंद्रक झिल्ली,ପରମାଣୁ ମେମ୍ବ୍ରେନ୍ |
नाभिकीय संयंत्र,ପରମାଣୁ ଉଦ୍ଭିଦ
न्यूक्लीक अम्ल,ନ୍ୟୁକ୍ଲିକ୍ ପ୍ରଦାନ କରାଯାଇଛି |
केंद्रिकाभ,ନ୍ୟୁଲିଡଏଡ୍ |
केंद्रिक संघटक,ନବିଣ୍ଡୋଲାର ସଂଗଠକ |
केंद्रिका,ନ୍ୟୁକ୍ଲାଇଲସସ୍
केंद्रकद्रव्य,Nuckleoplapasm
न्यूक्लिओपॉलिहेड्रो विषाणु,Nucklopolyedroververus |
न्यूक्लिओसाइड,ନ୍ୟୁକ୍ଲିଏସାଇଡ୍ |
न्यूक्लियोसोम,Nucleoomoome
न्यूक्लिओटाइड,ନ୍ୟୁକଲିଟାଇଡ୍ |
केंद्रक,ନ୍ୟୁକ୍ଲିୟସ୍
न्यूडीफ्लोरी,Nudiflorae
शून्यकारी,Jullifying
शून्यसूत्री,Nullisomic
नम्बैट (चींटीखोर),Numbat (ଆଣ୍ଟେଟର)
हाथ-पैर सुन्नता,ଅଙ୍ଗର ଅସ୍ଥିରତା |
संख्यात्मक द्वारक,ସାଂଖ୍ୟିକ ଆପେଚର (ନା)
संख्यात्मक वर्गिकी,ସାଂଖ୍ୟିକ ଟ୍ୟାକ୍ସୋନୋମି |
"कामद तल्प, कामद गद्दी",Neptial ପ୍ୟାଡ୍ |
गूदेदार दृढ़फल,ନାଉଟ୍ ମାଂସ
"नट, दृढ़फल",ବାଦାମ |
पोषक,ପୁଷ୍ଟିହୀନତା |
पोषक चक्रण,ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |
पोषक निश्चलन,ପୁଷ୍ଟିକର ଅସ୍ଥିରତା |
पोषक अल्प,ପୋଷକ ଗରିବ
पोषक विलयन,ପୁଷ୍ଟିକର ସମାଧାନ |
पोषण,ପୁଷ୍ଟିକର
पोषक गुणता,ପୁଷ୍ଟିକର ଗୁଣ |
पोषक,ପୁଷ୍ଟିକର
पोषक ऊतक,ପୁଷ୍ଟିକର ଟିସୁ |
पोषक मान,ପୁଷ୍ଟିକର ମୂଲ୍ୟ |
नक्स वौमिका,NUM ଭୂତ |
निशानुकुंचन,ନୟକାର୍ଟିଷ୍ଟି
निम्फ़,ନିମ୍ଫ |
निम्फिया,Nyimhaea
बांज,ଓକ
ओबीलिया,ଓଭେଲିଆ
अभिदृश्यक,ଉଦ୍ଦେଶ୍ୟ
अभिदृश्यक लेन्स,ଅବଜେକ୍ଟିଭ୍ ଲେନ୍ସ
अविकल्पी परजीवी,ପର୍ସାଇଟ୍ ପ୍ୟସ୍ତ ହୁଅନ୍ତୁ |
तिर्यक् प्रकाश किरणपुंज,ଆଲୋକର ଓଲିକ୍ ବିମ୍ |
दीर्घायत,ଅନ୍ଲଙ୍ଗ |
प्रेक्षण,ପର୍ଯ୍ୟବେକ୍ଷଣ
"वेधशाला, प्रेक्षणशाला",ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ
कुंठाग्र,ଆବଣ୍ଟନା
अनुकपाल अस्थिकंद,ଅସିପାଲ୍ କଣ୍ଡଲ୍ |
अनुकपाल पालि,ଅସିପିଟାଲ୍ ଲୋବ |
महासागरी प्राणी,ମହାସାଗର ପ୍ରାଣୀ
महासागरी पादप,ମହାସାଗର ପ୍ଲାଣ୍ଟ |
महासागरीय तंत्र,ମହାସାଗରର ସିଷ୍ଟମ୍ |
ओसिमम सैंक्टम (तुलसी),ଅସମମ ପଠାଇବା
ऑक्टोपस,ଅଷ୍ଟପାସ୍
"नेत्र, अक्षि, चाक्षुष",ଓକୁର |
अभिनेत्र लेन्स,ଅହିଉର ଲେନ୍ସ |
गंधहीन,ଦୁର୍ଗନ୍ଧହୀନ |
ईनोथोरा लैमार्कियाना,ଓଏନୋଥେରା ଲାମାରକିଆନା |
ग्रसिका अवरोधनी,Oessohageal sphincter |
"ग्रासनली, ग्रसिका",Osophagous
मद चक्र,ଓଟେରସ୍ ଚକ୍ର |
भूस्तारिका,ଅଫସେଟଗୁଡିକ
संतान,ସନ୍ତାନଗଣ
तेल ग्रंथि,ତେଲ ଗ୍ରନ୍ଥି
तैल निमज्जन अभिदृश्यक,ତେଲ ବୁଡ଼ ପକାଇବା ଉଦ୍ଦେଶ୍ୟ |
तेल अधिप्लाव,ତେଲ ill ାଳ
ओकाजाकी खंड,ଓକାଜାକି ଖଣ୍ଡ |
घ्राण कंद,ଅଲଫ୍ୟାକ୍ଟ୍ରି ବଲ୍ବ |
घ्राण वल्कुट,ଅଲଫ୍ୟାକ୍ଟ୍ରି କର୍ଟେକ୍ସ |
घ्राण पालि,ଅଲଫ୍ୟାକ୍ଟ୍ରି ଲବୋ |
घ्राण ग्राही,ଅଲଫ୍ୟାକ୍ଟ୍ରି ରିସେପ୍ଟର |
अल्पनूतन,ଅଲିଗେସେନ୍
ओलिगोसैकेराइड,ଓଲିଗୋସାକାରୀ
ओलिगोसैकेराइड शृंखला,ଓଲିଗୋସ୍ସିଂରାଇଡ୍ ଶୃଙ୍ଖଳା |
अल्पपोषी मृदा,ଓଲିଗୋଟ୍ରୋଫିକ୍ ମାଟି |
ओलोकेलीज,ଓଲୋକାଲସ୍ |
नेत्रांशक,Ommatatidium
सर्वाहारी,ଓମନିଭୋର
"सर्वाहारी, सर्वभक्षी",Omnivours
"कैन्सर जीन, अर्बुद जीन",ଅଯୋଜନ |
कैन्सर जनन,ଅଙ୍କୋଜେନେସିସ୍ |
अर्बुदीय रूपांतरण,ଅନ୍କେନେନିକ୍ ରୂପାନ୍ତର |
एक सिस्ट्रॉन एक पॉलिपेप्टाइड,ଗୋଟିଏ କୁଷ୍ଟ୍ରୋନ୍ ଗୋଟିଏ ପଲିପେପ୍ଟାଇଡ୍ |
एक जीन एक एंजाइम परिकल्पना,ଗୋଟିଏ ଜେନେ ଏକ ଏନଜିଜ୍ ଅନୁମାନ |
एक जीन एक पॉलिपेप्टाइड,ଗୋଟିଏ en େ ଏକ ପଲପେପ୍ଟାଇଡ୍ |
एक चक्री परिदलपुंज,ପେରିଏନ୍ ର ଗୋଟିଏ |
व्यक्तिवृत्त,ଅଙ୍ଗଜେନି
अंडक,Oocyte
विषमयुग्मकी,ଓ ନମୁନା |
विषमयुग्मकता,ଓଗାମି |
अंडजनन,ଓ ogesenesisis
निषिक्तांड,Oospore |
अपारदर्शी,ଅସ୍ପଷ୍ଟ |
ओपैरिन हाल्डेन परिकल्पना,ଓପାରିନ୍ ହାଲଡେନ୍ ହାଇପୋଥେସିସ୍ |
विवृत तंत्र,ଖୋଲା ସିଷ୍ଟମ୍
"प्रच्छद, ढक्कन",ଓପରସ୍କୁଲମ୍ |
ओपेरॉन,ଓପନ୍ |
ऑफ्यूरा,ଓଫୁରା |
ऑफ्रिस,Ophrys
नेत्र शल्यकर्म,Ophhasfallic Surgery |
उपशामक स्वापक,ଅତୁଦିଏ
अवसरजन्य संक्रमण,ସୁବିଧାବାଦୀ ସଂକ୍ରମଣ |
सम्मुख,ବିପରୀତ
ऑप्सिन,OPSIN
ऑप्सोनिनकरण,ବାଧା
"चाक्षुष, दृक",ଅପ୍ଟିକ୍
प्रकाशिक,ଅପ୍ଟିକ୍
दृक् पालि,ଅପ୍ଟିକ୍ ଲୋବ
दृक् तंत्रिका,ଅପ୍ଟିକ୍ ସ୍ନାୟୁ |
प्रकाशतः पारदर्शी कुप्पी अथवा कुठाली,ଅପ୍ଟଲାଇନ୍ ସ୍ୱଚ୍ଛ CUVETTET |
इष्टतम तापमान,ସର୍ବୋତ୍କୃଷ୍ଟ ତାପମାତ୍ରା |
"ओपन्शिया, नागफनी",OPTUNIA |
मुँह में देना (मुँह के द्वारा खिलाना),ମ oral ଣସି ପ୍ରଶାସନ
मुख कला,ମ oral ଖିକ ମେମ୍ବ୍ରେନ୍ |
ऑरेन्ग उटैन,କମଳା ଓଟାନ୍ |
गोलाकार,ଅର୍ବିକୁଲାର୍ |
फलोद्यान,ବଗିଚା
ऑर्किड,ଅର୍କିଡ୍ |
ऑर्किडेसी,ଅର୍କିଡେସ୍
"गण, आर्डर",କ୍ରମ
क्रम,କ୍ରମ
ऑर्डोविशन कल्प,ଅସ୍ୱାଭିତ ସମୟ |
अयस्क प्रगालक,Ore ସ୍ମେଲଟର
कॉर्टी अंग,କର୍ଟିର ଅଙ୍ଗ |
अंग तंत्र,ଅଞ୍ଜର ବ୍ୟବସ୍ଥା |
अंग प्रत्यारोपण,ଅଙ୍ଗ ପ୍ରତିରୋପଣ |
अंगक,ଅର୍ଗାନେଲ |
कार्बनिक यौगिक,ଜ organic ବିକ ଯ ound ଗିକ |
कार्बनिक पदार्थ,ଜଜିକ୍ ବିଷୟ |
जैव पदार्थ,ଜଜିକ୍ ବିଷୟ |
जैव विकास,ଜ Organic ବିକ ବିବର୍ତ୍ତନ |
जैव अवशेष,ଜ organic ବ୍ ରହିଛନ୍ତି |
सर्वांगिक स्तर,ସଂଗଠିତ ସ୍ତର |
"अंगविकास, अंगजनन",ସଂଗଠନ
अभिविन्यास,ଓରିଏଣ୍ଟେସନ୍
पृथ्वी का उद्भव,ପୃଥିବୀର ଉତ୍ପତ୍ତି |
प्रतिकृति का उद्भव,ନକଲର ଉତ୍ପତ୍ତି |
जातियों का उद्भव,ପ୍ରଜାତିର ଉତ୍ପତ୍ତି |
मूल समष्टि,ମୂଳ ଜନସଂଖ୍ୟା
सजावटी पौधा,ଅଳଙ୍କାର ଉଦ୍ଭିଦ
