Hindi,Odiya
"प्रतीपक, अंतर्वर्तक, इनवर्टर",ଜିଭର୍
अनियमित,ଅନିୟମିତ |
"असंगत तत्व, असंबंधित तत्व",ଅପ୍ରାସଙ୍ଗିକର ଉପାଦାନ |
पृथक्करण जालक्रम,ବିଚ୍ଛିନ୍ନାଙ୍କନ ନେଟୱର୍କ |
"विलगक, पृथक्कारक",ଆଇସୋଲେଟର
"संबाधक, जामक",ଜାମର୍
"संबाधन, जाम होना",ଜାମ୍
विशेष कूट संचिका,ଜାରଗନ୍ ଫାଇଲ୍ |
जावा लिपि,ଜାଭା ସ୍କ୍ରିପ୍ଟ
झंकार (विज्ञापन) गीत,ଜିଙ୍ଗଲ୍
"जिटर, प्रकंपन",ଠେକୁଟର୍
"जोड़ने वाला, मिलाने वाला, योजक",ଯୋନା
"जोड़, संधि",ମିଳିତ
संधित,ମିଳିତ ଧିକ୍
"झंपक, जम्पर",ଜମ୍ପର୍
"कबाड़, जंक",ଜଙ୍କ୍ |
"अवांछित डाक, अवांछित मेल",ଜଙ୍କ୍ ମେଲ୍ |
"vिाष्ट, कर्नेल",କର୍ଣ୍ଣଲ |
कुंजी,ଚାବି
कुंजी पटल,କୀବୋର୍ଡ୍
कुंजीयक,କୀ
"मूल स्वर, मूल टिप्पणी, आरंभिक स्वर",କି /ଟ୍ |
किलोसाइकिल,କିଲୋସେଲ୍କର |
किलोवोल्ट,କିଲୋଲଟ୍ |
किलोवाट,କିଡୋୋଟାଟ୍ |
शुद्धगतिकी,ସମ୍ପର୍କୀୟ
जानु बिंदु वोल्टता,ଆଣ୍ଠୁ ପଏଣ୍ଟ ଭୋଲଟେଜ୍ |
"घुंडी, नॉब",ଗାଡ଼ି
ज्ञानाधार,ଜ୍ଞାନ କୋଷ
ज्ञान निरूपण,ଜ୍ଞାନ ପ୍ରତିନିଧିତ୍ୱ |
L' जालक्रम,L ନେଟୱର୍କ
L' परिच्छेद फिल्टर,L ବିଭାଗ ଫିଲ୍ଟର୍ |
पष्चता और अग्रता,ଲେଗ୍ ଏବଂ ଲିଡ୍ |
पष्चगामी धारा,ଲଗିଂ କରେଣ୍ଟ୍ |
पष्चगामी षक्ति गुणक,ଶକ୍ତିଯୁକ୍ତ ଫ୍ୟାକ୍ଟର୍ |
"स्तरित, पटलित",ବିଳମ୍ବ
"लैम्प, दीप",ପ୍ରଦୀପ
लैपटॉप,ଲାପଟପ୍
लेसर आवृत्ति,ଲେଜର ଫ୍ରିକ୍ୱେନ୍ସି |
गुप्त त्रुटि,ପରିଶ୍ରମୀ ତ୍ରୁଟି |
गुप्त ऊष्मा,ଅହଂତ୍ତତା
अक्षांश,ଅକ୍ଷାଂଶ
"परत, स्तर",ସ୍ତର
"अभिन्यास, नक्शा, खाका",ଲେଆଉଟ୍ |
"अभिन्यास योजना,  अनुविक्षेप योजना",ଲେଆଉଟ୍ ଯୋଜନା
" अग्रता , तार, लीड",ସୀସା |
"अग्रगामी कला, अग्रगामी फेज",ଅଗ୍ରଣୀ ପର୍ଯ୍ୟାୟ |
क्षरणरोधी,ଲିକ୍ ପ୍ରମାଣ |
क्षरण,ଲିକେଜ୍ |
पट्टा परिपथ,ଲିଜ୍ ସର୍କିଟ୍ |
लेन्स,ଲେନ୍ସ
तल सूचक,ସ୍ତରୀୟ ସୂଚକ
प्रकाश नियंत्रण,ହାଲୁକା ନିୟନ୍ତ୍ରଣ
"प्रकाश पेन, प्रकाश लेखनी",ଲାଇଟ୍ କଲମ
तडित् निरोधक,ବଜ୍ରପାତ
सीमक,ସୀମା
"सीमक प्रवर्धक, सीमाकारी प्रवर्धक",ଏମ୍ପ୍ଲିଫାୟର୍ ସୀମିତ କରିବା |
"लाइन क्षय, लाइन हानि",ରେଖା କ୍ଷତି |
लाइन रव,ରେଖା ଶବ୍ଦ
–ष्टि-रेखा,ଦୃଷ୍ଟିଶକ୍ତ
लाइन प्रावस्था,ରେଖା ପର୍ଯ୍ୟାୟ
लाइन संचरण,ରେଖା ପ୍ରସାରଣ
भाररहित लाइन,ରେଖା ଅନଲୋଡ୍ ହୋଇଛି |
रैखिक क्वांटमकारी,ର line ଖିକ ପରିମାଣର |
रैखिकता,ର line ଖ
समाक्ष लाइन,ରେଖା-କୋଇକ୍ସିଆଲ୍ |
लाइन समकारी,ରେଖା-ସମାନଜୀବୀ |
लाइन आवृत्ति,ରେଖା-ଫ୍ରିକ୍ୱେନ୍ସି
लाइन प्रतिबाधा,ରେଖା-ପ୍ରତିବନ୍ଧକତା |
चतुर्थांश तरंगदैर्घ्य लाइन,ରେଖା-ଚତୁର୍ଥାଂଶ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
"कड़ी, शृंखला, लिंक",ଲିଙ୍କ୍
संयोजक शृंखलक,ଲିନର
ओष्ठ माइक्रोफोन,ଓଠ-ମାଇକ୍ରୋଫୋନ୍ |
सजीव प्रसारण,ଲାଇଭ୍ ବ୍ରଡକାଷ୍ଟ |
सक्रिय परिपथ,ଜୀବନ୍ତ ସର୍କିଟ |
जीवंत कार्यक्रम,ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |
भार,ଲୋଡ୍
भार धारिता,ଲୋଡ୍ କ୍ଷମତା |
भार वहन क्षमता,ବହନ କ୍ଷମତା ଭାର ବହନ କରନ୍ତୁ |
लोड अभिलक्षण,ଲୋଡ୍ ବର୍ଣ୍ଣିତ |
लोड प्रतिबाधा,ଲୋଡ୍ ଟେପିସନ୍ |
"भारित, लोडित",ଲୋଡ୍ ହୋଇଛି
भारक,ଲୋଡର୍
"भारण, लोडन",ଲୋଡ୍ କରୁଛି
"भारण कुंडली, लोडन कुंडली",କୋଇଲା ଲୋଡିଙ୍ଗ୍ |
"भार परीक्षण, लोड परीक्षण",ଲୋଡ୍-ଟେଷ୍ଟ୍ |
पालि,ଲୋବ
पालि ऐन्टेना,ଲବ୍ ଆଣ୍ଟେନା |
"स्थानीय क्षेत्र जालक्रम, स्थानीय क्षेत्र नेटवर्क",ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |
स्थानीय बैटरी,ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |
स्थानीय दोलित्र,ସ୍ଥାନୀୟ ଓକିଲର୍ |
"लॉग, अभिलेख",ଲଗ୍
लॉग बुक,ଲଗ ବୁକ୍ |
सत्रारंभ,ଲଗ୍ ଇନ୍ କରନ୍ତୁ (ଲଗ୍ ଅନ୍)
सत्रांत,ଲଗ୍ ଅଫ୍ କରନ୍ତୁ (ଲଗ୍ ଆଉଟ୍)
"लॉगशीट, लॉग प्रपत्र",ଲଗ୍ ସିଟ୍ |
"लघुगणक, लॉगेरिथ्म",Logarithm
"लघुगणकीय प्रवर्धक, लॉगेरिथ्मीय प्रवर्धक",ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
"लघुगणकीय अनुपात, लॉगेरिथ्मीय अनुपात",ଲୋଗାରିଥମିକ୍ ଅନୁପାତ
लघुगणकीय अनुक्रिया,Logarithmic ପ୍ରତିକ୍ରିୟା |
"लघुगणकीय मापक्रम, लघुगणकीय स्केल",ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
"संलेखन, प्रचालेखन",ଲଗିଂ
तर्क,ତର୍କ
"तर्क द्वार, तर्क गेट",ଏକାଧିକ ଗେଟ୍ |
तर्क संक्रिया,ତର୍କ କାର୍ଯ୍ୟ
तार्किक,ଯୁକ୍ତିଯୁକ୍ତ
तार्किक फ्रेम,ଲଜିକାଲ୍ ଫ୍ରେମ୍ |
"लोगो अंतर्वेशक, प्रतीक अंतर्वेशक",ଲୋଗୋ ଇନ୍ସର୍ଟerar ର |
देशांतर,ଦ୍ରାଘିମା
"लूप, पाश",ଲୁପ୍ |
पाश ऐन्टेना,ଲୁପ୍ ଆଣ୍ଟେନା |
पाश लब्धि,ଲୁପ୍ ଲାଭ |
लूप परीक्षण,ଲୁପ୍ ପରୀକ୍ଷା |
शिथिल संपर्क,ଖାଲି ଯୋଗାଯୋଗ |
"अल्प युग्मन, शिथिल युग्मन",ଖାଲି କନ୍ସଲିଂ |
हासहीन ऐन्टेना,କ୍ଷତିହୀନ ଆଣ୍ଟେନା |
हासहीन संपीडन,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
हासी संपीडन,କ୍ଷତି ହୋଇଥିବା ସଙ୍କୋଚନ |
प्रबलता (ध्वनि),ଉଚ୍ଚ ସ୍ୱର (ଧ୍ୱନି)
"ध्वनि विस्तारक, लाउडस्पीकर",ଉଚ୍ଚ ସ୍ୱରରେ
निम्न आवृत्ति,ନିମ୍ନ ଫ୍ରିକ୍ୱେନ୍ସି |
निम्न स्तर भाषा,ନିମ୍ନ ସ୍ତରୀୟ ଭାଷା |
निम्न हानि प्रभरक,କମ୍ କ୍ଷତି ଫିଡର୍ |
निम्न हानि नम्य समाक्ष केबल,କମ୍ କ୍ଷତି ନମନୀୟ କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |
निम्न रव अभिग्राही,କମ୍ ଶବ୍ଦ ରିସିଭର୍ |
निम्न कक्षायमान उपग्रह,କମ୍ କକ୍ଷପଥଗୁଡ଼ିକ ସାଟେଲାଇଟ୍ |
निम्न पारक फिल्टर,କମ୍ ପାସ୍ ଫିଲ୍ଟର୍ |
निम्न प्रतिघात भूसंपर्कन,କମ୍ ପ୍ରତିକ୍ରିୟାଶୀଳ earting |
अल्प प्रतिरोधी पथ,ନିମ୍ନ ପ୍ରତିରୋଧ ପଥ |
"लग, कर्णक",ଲୁଗ୍ |
ज्योतिर्मयता,ଲୁମିନାନ୍ସ |
पिंडित,ଗୁଣ୍ଡ
बृहत् खंड,ମାକ୍ରୋ ବ୍ଲକ୍ |
"बृहत् परिभाषा, बृहत् स्पष्टता",ମାକ୍ରୋ ସଂଜ୍ଞା
"बृहत् –ष्य, बृहत् –ष्टि,",ମାକ୍ରୋ ଦର୍ଶନ |
"मायाक्षि, मैजिक आई",ଯାଦୁ ଆଖି
चुंबक,ଚୁମ୍ବକ
चुंबकीय क्षेत्र,ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |
चुंबकीय फ्लक्स,ଚୁମ୍ବକୀୟ ଫ୍ଲକ୍ସ |
चुंबकीय धुव,ଚୁମ୍ବକୀୟ ପୋଲ |
चुंबकीय विक्षोभ,ଚୁମ୍ବକୀୟ storm ଡ |
चुंबकीय स्विच,ଚୁମ୍ବକୀୟ ସୁଇଚ୍ |
"चुंबकीय टेप, चुंबकीय फीता",ଚୁମ୍ବକୀୟ ଟେପ୍ |
चुंबकत्व,ଚୁମ୍ବକବାଦ
"डाक संविलयन, मेल संविलयन",ମେଲ୍ ମିଶ୍ରଣ
डाक सूची,ମେଲିଂ ତାଲିକା
मुख्य वाहक,ମୁଖ୍ୟ ବାହକ |
अनुरक्षण करना,ରକ୍ଷଣାବେକ୍ଷଣ
अनुरक्षण; रख-रखाव,ରକ୍ଷଣାବେକ୍ଷଣ
अनुरक्षण दल,ରକ୍ଷଣାବେକ୍ଷଣ ଦଳ |
बहुसंख्यक वाहक,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
संबंध संपर्क रिले,ଯୋଗାଯୋଗ ରିଲେ କର |
संपर्क और विच्छेद स्विच,ମେକ୍-ଏବଂ-ବ୍ରେକ୍ ସୁଇଚ୍ |
पुं-संबंधक,ପୁରୁଷ-ସଂଯୋଜକ |
मानव निर्मित रव,ମଣିଷ ଶବ୍ଦ କଲା |
प्रबंधन सूचना तंत्र (एम आई एस),ପରିଚାଳନା ସୂଚନା ସିଷ୍ଟମ୍ (MIS)
"जोड़-तोड़, जुगाड़, युक्तियोजित",ମନିପ୍ୟୁଲେଟ୍ |
हस्त नियंत्रण,ମାନୁଆଲ୍ ନିୟନ୍ତ୍ରଣ |
हस्तविधि,ମାନୁଆଲ୍ ପଦ୍ଧତି |
सुरक्षा पूर्वोपाय नियम-पुस्तिका,ସୁରକ୍ଷା ସତର୍କତାର ମାନୁଆଲ୍ |
हस्त प्रचालित,ମାନୁଆଲୀ ପରିଚାଳିତ |
विनिर्माता,ନିର୍ମାତା
प्रच्छादक,ମାସ୍କ
प्रच्छादिती,ମାସ୍କେ
"प्रच्छादी, प्रच्छादक",ମାସ୍କର୍
प्रच्छादन,ମାସ୍କିଂ |
प्रच्छादन व्यवहार,ମାସ୍କିଂ ଆଚରଣ |
श्रव्य प्रच्छादन प्रभाव,ଅଡିଓର ମାସ୍କିଂ ପ୍ରଭାବ |
प्रच्छादन देहली,ମାସ୍କିଂ ସୀମା
प्रच्छादन स्वर,ମାସ୍କିଂ ସ୍ୱର
मास्ट,ମାଷ୍ଟ
मास्ट विकिरक,ମସ୍ତଷ୍ଟ ରେଡିଆର୍ |
प्रधान नियंत्रण,ମାଷ୍ଟର ନିୟନ୍ତ୍ରଣ |
प्रधान दोलित्र,ମାଷ୍ଟର ଓସ୍କିଲାଟିଟି |
"प्रतितुलन प्रतिबाधा, सुमेलन प्रतिबाधा",ମ୍ୟାଚ୍-ପ୍ରତିବନ୍ଧକ |
"प्रतितुलन जालक्रम, सुमेलन जालक्रम",ନେଟୱର୍କ ନେଟୱର୍କ ସହିତ ମେଳ ଖାଉଛି |
"सुमेलन स्टब, प्रतितुलन स्टब",ଷ୍ଟବ୍ ମେଳ |
"सुमेलन ट्रांसफार्मर, प्रतितुलन ट्रांसफार्मर",ଟ୍ରାନ୍ସଫର୍ମର ସହିତ ମେଳ |
सामग्री प्रापण,ବସ୍ତୁ-କ୍ରୟ
"आव्यूह, मैट्रिक्स",ମାଟ୍ରିକ୍ସ
अधिकतमीकरण,ସର୍ବାଧିକକରଣ
अधिकतम मांग सूचक,ସର୍ବାଧିକ ଚାହିଦା ସୂଚକ |
अधिकतम षक्ति घनत्व,ସର୍ବାଧିକ ପାୱାର୍ ଘନତା |
अधिकतम सुग्राहिता,ସର୍ବାଧିକ ସମ୍ବେଦନଶୀଳତା |
अधिकतम ताप,ସର୍ବାଧିକ ତାପମାତ୍ରା
अधिकतम उपयोज्य आवृत्ति,ସର୍ବାଧିକ ଉପଯୋଗୀ ଫ୍ରିକ୍ୱେନ୍ସି |
अधिकतम मान,ସର୍ବାଧିକ ମୂଲ୍ୟ
विफलता-माध्य समय,ବିଫଳତାର ଅର୍ଥ ସମୟ |
"माध्य मूल्य, माध्य मान",ଅର୍ଥ ମୂଲ୍ୟ
मापित संकेत,ମାପ ହୋଇଥିବା ସଙ୍କେତ |
मापन,ମାପ
मापन युक्ति,ଉପକରଣ ମାପିବା |
माप उपस्कर,ଉପକରଣ ମାପିବା |
माप यंत्र,ଯନ୍ତ୍ର ମାପିବା
क्षेत्र सामर्थ्य माप यंत्र,କ୍ଷେତ୍ର ଶକ୍ତିର ଯନ୍ତ୍ର ମାପିବା |
मापन फीता,ଟେପ୍ ମାପିବା |
"यंत्रावली, क्रियाविधि",ଯନ୍ତ୍ରକ .ଶଳ |
"मीडिया सर्वर, माध्यम परिसेवक",ମିଡିଆ ସର୍ଭର |
" मध्य , माध्यम  ,मध्यम",ମଧ୍ୟମ
मध्यम आवृत्ति,ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |
मध्यम आवृत्ति तरंग,ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି ତରଙ୍ଗ |
मध्यम तरंग,ମଧ୍ୟମ ତରଙ୍ଗ (MW)
मेगा ओम,ମେଗା-ଓହମ୍ |
मेगर,Megger
स्मृति,ସ୍ମୃତି
मेंटरन,ଉପକୃତ
मेनू-बार,ମେନୁ ବାର୍
पारद स्विच,ମର୍କୁରୀ ସୁଇଚ୍ |
संविलय,ମିଶ୍ରଣ
संदेश,ବାର୍ତ୍ତା |
"अधिआंकड़ा, मेटाडाटा",ମେଟାଡାଟା |
धातु ऑक्साइड अर्धचालक डायोड,ଧାତୁ-ଅକ୍ସାଇଡ୍ ସେମିକଣ୍ଡକ୍ଟର ଡିଏଚ୍ |
धातु-कोषित केबल,ଧାତୁ-ଶନିବା କେବୁଲ୍ |
"मीटर, मापक",ମିଟର
मापयंत्र पैनल,ଭୋଜନର ପ୍ୟାନେଲ୍ |
अभ्रक,ମିକା
अभ्रक विद्युत् रोधन,ମିକା-ଇନସୁଲେସନ୍ |
"सूक्ष्म-, माइक्रो-",ମାଇକ୍ରୋ-
सूक्ष्म घटक,ମାଇକ୍ରୋ ଉପାଦାନ |
"सूक्ष्म कंप्यूटर, सूक्ष्म अभिकलित्र",ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |
सूक्ष्म नियंत्रक,ମାଇକ୍ରୋ-ନିୟନ୍ତ୍ରକ |
सूक्ष्म इलेक्ट्रॉनिकी,ମାଇକ୍ରୋ-ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
माइक्रोफोन,ମାଇକ୍ରୋଫୋନ୍ |
माइक्रोफोनिक्स,ମାଇକ୍ରୋଫୋନିକ୍ସ |
"सूक्ष्मप्रक्रमक, माइक्रोप्रोसेसर",ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
माइक्रो वोल्ट,ମାଇକ୍ରୋ-ଭୋଲ୍ଟ (MV)
सूक्ष्म तरंग,ମାଇକ୍ରୋୱେଭ୍ |
सूक्ष्म तरंग ऐन्टेना,ମାଇକ୍ରୋୱେଭ୍ ଆଣ୍ଟେନା |
सूक्ष्म तरंग किरणपुंज,ମାଇକ୍ରୋୱେଭ୍ ବିମ୍ |
मध्य-बैंड,ମଧ୍ୟଭାଗ ବ୍ୟାଣ୍ଡ
"प्रवास, प्रवजन, अभिगमन, स्थानांतरण",ସ୍ଥାନାନ୍ତରଣ
प्रवास पथ,ସ୍ଥାନାନ୍ତରଣ ପଥ
"लघुरूप, लघु",କ୍ଷୁଦ୍ରତା |
लघुरूपीकृत,ମିନିୟରାଇଜଡ୍ |
न्यूनतम,ସର୍ବନିମ୍ନ
न्यूनतम ताप,ସର୍ବନିମ୍ନ ତାପମାତ୍ରା |
न्यूनतम उपयोज्य क्षेत्र सामर्थ्य,ସର୍ବନିମ୍ନ ବ୍ୟବହାର ଯୋଗ୍ୟ କ୍ଷେତ୍ର ଶକ୍ତି |
"अल्पांश वाहक, अल्पसंख्यक वाहक",ସଂଖ୍ୟାଲଘୁ ବାହକ |
कुइंगित,ଭୁଲ ବୁ misାନ୍ତୁ |
मिश्रित करना (क्रि.),ମିଶ୍ରଣ କରନ୍ତୁ |
मिश्रित लोपन,ମିଶ୍ରିତ ବ୍ଲାନକିଙ୍ଗ |
"मिश्रित सिंक, मिश्रित तुल्यकालन",ମିଶ୍ରିତ ସିଙ୍କ୍ |
मिश्रक,ମିକ୍ସର୍
"मिश्रण ट्यूब, मिश्रण नलिका",ମିକ୍ସର୍ ଟ୍ୟୁବ୍ |
"मिश्रण करना, मिलाना",ମିଶ୍ରଣ ଙ୍କ
मिश्रक परिपथ,ମିଶ୍ରଣ ସର୍କିଟ |
स्मरक,ମିସୋନିକ୍ |
स्मृति विज्ञान,ମନମୋନିକ୍ସ |
"चल, मोबाइल",ମୋବାଇଲ୍ |
चल बहुमाध्यम अनुप्रयोग,ମୋବାଇଲ ମଲ୍ଟିମିଡ଼ିଆ ପ୍ରୟୋଗ
"चल दूरदर्शित्र, चल टीवी, चल TV",ମୋବାଇଲ ଟିଭି
विधा,ମୋଡ୍
भंग-विधा,ବିଫଳତାର ଧାରା |
संचरण-विधा,ପ୍ରସାର ଧାରା
"निदर्श, मॉडल",ମଡେଲ୍
मॉडेम,ମୋଡେମ୍
आधुनिक एफ एम प्रेषित्र,ଆଧୁନିକ FM ଟ୍ରାନ୍ସମିଟର |
"आधुनिक प्रचलन, आधुनिक प्रवृत्तियाँ",ଆଧୁନିକ ଧାରା
"विन्यास विधा, संरूपण विधा",ବିନ୍ୟାସ କରିବାର ମୋଡ୍ |
"आशोधन करना, आपरिवर्तन करना (क्रि.)",ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
मॉडुलित सतत तरंग,କ୍ରମାଗତ କ୍ରମାଗତ ତରଙ୍ଗ |
मॉडुलित संकेत,ମୋଡଲେଡ୍ ସଙ୍କେତ |
मॉडुलित तरंगरूप,ମୋଡ୍ୟୁଲେଟ୍ ତରଙ୍ଗଫର୍ମ |
मॉडुलन,ମୋଡ୍ୟୁଲେସନ୍
मॉडुलन आयाम,ମୋଡ୍ୟୁଲେସନ୍ ଆଡପ୍ଟିଟ୍ |
"मॉडुलन क्षमता, मॉडुलन सामर्थ्य",ମୋଡ୍ୟୁଲେସନ୍ କ୍ଷମତା |
मॉडुलन आवृत्ति,ମୋଡଲେସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି
मॉडुलन सूचकांक,Modutulation Index
मॉडुलन रैखिकता,ମୋଡୁଲେସନ୍ ର linc ଖଦତା |
"मॉडुलेशन मीटर, मॉडुलनमापी",ମୋଡ୍ୟୁଲେସନ୍ ମିଟର
मॉडुलन मॉनीटर,ମୋଡୁଲେସନ୍ ମନିଟର |
मॉडुलन प्रतिशत,ମୋଡୁଲେସନ୍ ଶତକଡା
मॉडुलक,ମୋଡ୍ୟୁଲେଟର
"मॉड्यूल, अनुखंड",ମଡ୍ୟୁଲ୍ |
"नमी, आर्द्रता",ଆର୍ଦ୍ରତା
संवेग,ମୁକ୍ତି
"मॉनीटर, अनुवीक्षण",ମନିଟର
"मॉनीटरन, अनुवीक्षण",ମନିଟରିଂ
अनुवीक्षण और विष्लेषण तकनीक,ମନିଟରିଂ ଏବଂ ବିଶ୍ଳେଷଣ କ ques ଶଳ |
अनुवीक्षण और नियंत्रण,ମନିଟରିଂ ଏବଂ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
"मॉनीटरन केंद्र, अनुवीक्षण केंद्र",ମନିଟରିଂ ଷ୍ଟେସନ |
एकल वर्ण,ମୋନୋକ୍ରୋମ୍ |
एकपथ ध्वनिक संचरण,ମୋନୋଫୋଲିକ୍ ଟ୍ରାନ୍ସମିସନ୍ |
रूप,ମର୍ଗେଙ୍କ
"रूपण, आकृतीकरण",ମଠ
आकारिता,ମର୍ଫିଜିମ୍
मोजैक,ମୋସାକାଲ
"मदर बोर्ड, उश्म पटल",ମଦରବୋର୍ଡ |
गति प्रतिकरण,ଗତି କ୍ଷତିପୂରଣ |
गति आकलन,ଗତି ଆକଳନ |
गति सदिश,ମୋନ୍ ଭେନ୍ଟର୍ |
"गतिक वीडियो, चल–श्य",ଗତି ଭିଡିଓ |
मोटर,ମୋଟର
मोटर प्रचालक,ମୋଟର ଅପରେଟର |
मोटर प्रवर्तक,ମୋଟର ଷ୍ଟାର୍ଟର୍ |
आरोह,ମାଉଣ୍ଟ
"मूषक, माउस",ମାଉସ୍
"माउस इंटरफेस, माउस अंतरापृष्ठ",ମାଉସ୍ ଇଣ୍ଟରଫେସ୍ |
गति,ଗତି
बहु चैनल विस्तार,ମଲ୍ଟି ଚ୍ୟାନେଲ୍ ଏକ୍ସଟେନ୍ସନ୍ |
बहुप्रसारण,ମଲ୍ଟିକାଷ୍ଟିଂ
बहु चैनल संकेत,ମଲ୍ଟିଚାନେଲ୍ ସିଗନାଲ୍ |
बहुदिश माइक्रोफोन,ବହୁରାଷ୍ଟ୍ରୀୟ ମାଇକ୍ରୋଫୋନ୍ |
"बहुभाषी वृत्तविवरण, बहुभाषी कमेंट्री",ବହୁଭାଷାର ମନ୍ତବ୍ୟ
"बहुमाध्यम, मल्टीमीडिया",ମଲ୍ଟିମିଡ଼ିଆ
"बहुमाध्यम लघुकेंद्र, मल्टीमीडिया कीऑस्क",ମଲ୍ଟିମିଡ଼ିଆ କିଓସକ୍କ
"बहुमापी, मल्टीमीटर",ମଲ୍ଟିମିଟର |
बहुपथ,ଏକାଧିକ ପଥ
बहुपथ अभिग्रहण,ଏକାଧିକସଂକ୍ତି ପୁନ repolation |
"बहुप्रावस्था, बहुकला",ଚମତ୍କାର
बहु,ଏକାଧିକ
बहुअभिगम तंत्र,ଏକାଧିକ ଆକ୍ସେସ୍ ସିଷ୍ଟମ୍ |
बहुसंकेत,ସ୍ୱତନ୍ତ୍ର-
बहुसंकेतक,ସ୍ୱଦଶିଳ
बहुसंकेतन,ସ୍ୱାର୍ଥକ
बहुपद प्रवर्धक,ମଲ୍ଟିସେଜ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |
बहुकार्यन,ମଲ୍ଟିଟେକିଙ୍ଗ୍
बहुकंपित्र,ମଲ୍ଟିଭାଟି ଆକ୍ଟର୍ |
"मूक, निःस्वर",ମୂକ
अन्योन्य चालकता,ମ୍ୟୁଚୁଆଲ୍ ଆଚରଣ |
अन्योन्य प्रतिबाधा,ମ୍ୟୁଚୁଆଲ୍ ପ୍ରତିରୋପଣ |
अन्योन्य प्रेरकत्व,ମ୍ୟୁଚୁଆଲ୍ ଇଣ୍ଡିକାନ୍ସ |
अन्योन्य व्यतिकरण,ମ୍ୟୁଚୁଆଲ୍ ହସ୍ତକ୍ଷେପ |
नैनो प्रौद्योगिकी,ନାନୋ-ଟେକ୍ନୋଲୋଜି |
संकीर्ण बैंड,ସଂକୀର୍ଣ୍ଣ ବନ୍ଧନ |
सीमित प्रसारण,ନାରୀ ବୁ understanding ାନ |
स्वाभाविक प्रवात,ପ୍ରାକୃତିକ ଡ୍ରାଫ୍ଟ |
" नौसंचालक  , संचालक",ନାଭିଗେଟର୍
ऋणात्मक,ନକାରାତ୍ମକ
ऋणात्मक अभिनति,ନକାରାତ୍ମକ ପକ୍ଷପାତ
"ऋणात्मक आवेश, ऋण आवेश",ନକାରାତ୍ମକ ଦେୟ |
"ऋणात्मक पुनर्निवेश, ऋणात्मक पुनर्भरण",ନକାରାତ୍ମକ ମତାମତ |
ऋणात्मक शिखर,ନକାରାତ୍ମକ ଶିଖର |
ऋणात्मक प्रतिरोध,ନକାରାତ୍ମକ ପ୍ରତିରୋଧ |
शुद्ध लाभ,ନିଟ୍ ଲାଭ
शुद्ध हानि,ନିଟ୍ କ୍ଷତି |
नेट-शिष्टाचार,Netifette
"नेटवर्क, जालक्रम",ନେଟୱର୍କ
"जालक्रम, विश्लेषित्र",ନେଟୱାର୍କ ଆନାଲିଜର୍
"नेटवर्क संचिका तंत्र, जालक्रम संचिका तंत्र",ନେଟୱର୍କ ଫାଇଲତନ୍ତ୍ର |
"जालक्रम योजना, नेटवर्क योजना",ନେଟୱର୍କ ଯୋଜନା
जालक्रम समापन,ନେଟୱର୍କ ସମାପ୍ତି
"जालक्रम संचालन, नेटवर्क संचालन",ନେଟୱର୍କିଙ୍ଗ
"उदासीन, तटस्थ, न्यूट्रल",ନିରପେକ୍ଷ |
"निष्प्रभावन, उदासीकरण",ନିରପେକ୍ଷ କରିବା
समाचार कक्ष स्वचालन,ନ୍ୟୁଜ୍ ରୁମ୍ ସ୍ୱୟଂଚାଳିତ |
"चतुःबिट, चतुःद्वयंक, निबल",ନିବଲ୍
"ताखा, आला",ନାଚେ
शून्य भार परीक्षण,କ laver ଣସି ଭାର ପରୀକ୍ଷା ନାହିଁ |
"नोड, निस्पंद, आसंधि",ନୋଡ୍
"रव, शोर",ଶବ୍ଦ
रवांक,ଶବ୍ଦ ଚିତ୍ର
रव फिल्टर,ଶବ୍ଦ ଫିଲ୍ଟର୍
"रव स्तर, रव फ्लोर",ଶବ୍ଦ ଚଟାଣ
रव गेट,ଶବ୍ଦ ଫାଟକ
रव अवरोधक,ଶବ୍ଦ ପ୍ରତିରୋପଣ |
रव शामक,ଶବ୍ଦ ଘାତକ |
"शोर स्तर, रव तल",ଶବ୍ଦ ସ୍ତର
