Odiya,Tamil
ସୁପର ଆକାଶ |,சூப்பர் வானம்
ଅନୁମାନ,கருதுகோள்
"କପଟେଟିକାଲ୍, କପଟେଟିକାଲ୍ |","அனுமானம், அனுமானம்"
ଫୁଟିବା ବିନ୍ଦୁ |,கொதிநிலை
somnolence,தூக்கமின்மை
ବରଫ,பனிக்கட்டி
ବରଫ-ସ୍ଫଟିକ |,பனிக்கட்டி
ଆଦର୍ଶ,ஏற்றதாக
ଆଦର୍ଶ,இலட்சியப்படுத்தப்பட்டது
"ସମାନ, ସମାନ, ଅବିଚ୍ଛେଦ୍ୟ |","ஒரே மாதிரியான, ஒரே மாதிரியான, ஒருங்கிணைந்த"
"ପରିଚୟ, ପରିଚୟ, ପରିଚୟ, ପରିଚୟ","அடையாளம், அடையாளம், அடையாளம், அடையாளம்"
"ପରିଚୟ ବିକନ୍, ପରିଚୟ ବିକନ୍ |","அடையாளக் கலங்கரை விளக்கம், அடையாளக் கலங்கரை விளக்கம்"
"ସମାନ, ସମାନ, ସର୍ବତ୍ର, ବ୍ୟକ୍ତିଗତତା |","ஒரே மாதிரியான, ஒரே மாதிரியான, எங்கும் நிறைந்த, தனித்துவம்"
କାମହୀନ |,வேலையில்லாத
"ନିଷ୍କ୍ରିୟ ସମୟ, ପ୍ରୋଗ୍ରାମ ପରୀକ୍ଷା ସମୟ |","செயலற்ற நேரம், நிரல் தேர்வு நேரம்"
ପ୍ରଜ୍ୱଳିତ କରିବାକୁ |,பற்றவைக்க
ଇଗ୍ନିଟର,பற்றவைப்பான்
ଇଗ୍ନିସନ୍,பற்றவைப்பு
ନିର୍ଦ୍ଦେଶକୁ ଅବମାନନା କରନ୍ତୁ |,அறிவுறுத்தலை புறக்கணித்தல்
ଆଲୋକର ଘନତା |,வெளிச்சம் அடர்த்தி
ଆଲୋକିତକାରୀ,ஒளிரும்
ଆଲୋକିତକାରୀ,ஒளிரும்
ଆଲୋକୀକରଣ ଗେଜ୍ |,வெளிச்சம் அளவுகோல்
ଆଲୋକିତକାରୀ,ஒளிரும்
ପ୍ରତିଫଳନ,பிரதிபலிப்பு
"କଳ୍ପିତ, କଳ୍ପିତ, କପଟେଟିକାଲ୍ |","கற்பனையானது, கற்பனையானது, கற்பனையானது"
ଜଳମଗ୍ନ ବସ୍ତୁ |,நீரில் மூழ்கிய பொருள்
ବୁଡ ପକାଇବା |,மூழ்குதல்
ପ୍ରତିବନ୍ଧକ ଅନୁପ୍ରବେଶ |,மின்மறுப்பு ஊடுருவல்
"ପ୍ରଭାବ, ପ୍ରଭାବ, ପ୍ରଭାବ, ଧକ୍କା, ପୁନର୍ବାର |","தாக்கம், தாக்கம், தாக்கம், மோதல், மீள் எழுச்சி"
ପ୍ରଭାବ ପ୍ରଭାବ,தாக்க விளைவு
ପ୍ରତିବନ୍ଧକ,மின்தடை
ଆଶ୍ଚର୍ଯ୍ୟଜନକ,அதிர்ச்சியளிக்கிறது
ପ୍ରୟୋଗ ଚାପ |,அழுத்தம் கொடுக்கப்பட்டது
"ଗର୍ଭବତୀ, ଏମ୍ବେଡ୍","செறிவூட்டப்பட்ட, உட்பொதிக்கப்பட்ட"
ପ୍ରେରଣା,உந்துவிசை
ଅଶୁଦ୍ଧ,தூய்மையற்ற
ଅତିରିକ୍ତ କଣ୍ଡକ୍ଟିଭିଟି (ଏକ୍ସଟ୍ରିନିକ୍ କଣ୍ଡକ୍ଟିଭିଟି),புற கடத்துத்திறன் (வெளிப்புற கடத்துத்திறன்)
ଶ୍ରବଣତା |,செவிக்கு புலப்படாமை
ଶୁଣାଯାଏ ନାହିଁ |,செவிக்கு புலப்படாத
ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |,ஒளிரும்
ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |,ஒளிரும்
ରାପ୍ସୋଡିକ୍ |,ராப்சோடிக்
ଆଗାମୀ,வரவிருக்கும்
ଅସମ୍ପୂର୍ଣ୍ଣତା |,அடக்க முடியாத தன்மை
ବର୍ଦ୍ଧିତ ଦୋହରିବା |,அதிகரிக்கும் அலைவு
ଚୁମ୍ବକୀୟତା ବୃଦ୍ଧି |,அதிகரித்த காந்தம்
ମାଗଣା ବଣ୍ଟନ |,இலவச விநியோகம்
"ଅସୀମ, ଅନିର୍ଦ୍ଦିଷ୍ଟ, ନିର୍ଦ୍ଦିଷ୍ଟ, 4 ନିର୍ଦ୍ଦିଷ୍ଟ |","எல்லையற்ற, தீர்மானிக்கப்படாத, தீர்மானிக்கப்படாத, 4நிச்சயமற்ற"
"ସାଂଘାତିକ, ସୂଚକ, 3 ଇଣ୍ଡେକ୍ସ |","கொடிய, சுட்டி, 3இண்டெக்ஸ்"
"ପରୋକ୍ଷ, ପରୋକ୍ଷ |","மறைமுக, மறைமுக"
ଅନୁପ୍ରାଣିତ,உத்வேகம் பெற்றது
"ଆଗମନ, ଅନୁକରଣ, ଅନୁକରଣ |","வருகை, தூண்டல், தூண்டல்"
ପ୍ରେରଣାଦାୟକ |,ஊக்கமளிக்கும்
ପ୍ରେରଣାଦାତା |,தூண்டுபவர்
ନିଷ୍କ୍ରିୟ |,செயலற்ற
ଅବିସ୍ମରଣୀୟ ଉତ୍ସ |,விவரிக்க முடியாத ஆதாரம்
"ଅସୀମ, ଅସୀମ |","எல்லையற்ற, எல்லையற்ற"
"ଅସୀମ, ଅସୀମ |","முடிவிலி, எல்லையற்ற"
"ଅସୀମ, ଅସୀମ |","எல்லையற்ற, எல்லையற்ற"
ଜ୍ୱଳନ୍ତତା |,எரியக்கூடிய தன்மை
ଜ୍ୱଳନ୍ତ,எரியக்கூடியது
ପ୍ରବାହ,வரத்து
ପ୍ରବାହ,வரத்து
ସୂଚନା,தகவல்
ବହୁତ କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,மிக குறைந்த அதிர்வெண்
ଇନଫ୍ରାଡ୍,அகச்சிவப்பு
ଶୁଣାଯାଏ ନାହିଁ |,செவிக்கு புலப்படாத
ଅଭା ଶ୍ରାବିକି |,அவ ஷ்ரவிகி
ଅସଙ୍ଗତି,இணக்கமின்மை
ଭିନ୍ନ,வேறுபட்டது
ପ୍ରାରମ୍ଭିକ,ஆரம்ப
ଇଞ୍ଜେକ୍ସନ୍ |,ஊசி
ପ୍ରବେଶ କର |,நுழைய
"ଭିତର, ଭିତର, ଭିତର, ଭିତର","உள், உள், உள், உள்"
"ଇନପୁଟ୍ (n।), ଇନପୁଟ୍ (v।)","உள்ளீடு (n.), உள்ளீடு (v.)"
ଅସମ୍ମାନ |,இழிவான
ଜୀବନ୍ତ,வாழ்வு
"ଅମୂଳକ, ଅମୂଳକ","முக்கியமற்ற, முக்கியமற்ற"
ତଦାରଖ,மேற்பார்வை
"ସ୍ଥାପନ, ସ୍ଥାପନ, ସ୍ଥାପନ","நிறுவல், நிறுவல், நிறுவல்"
ମୁହୂର୍ତ୍ତ,கணம்
ନିର୍ଦ୍ଦେଶ,அறிவுறுத்தல்
ମେସିନ୍,இயந்திரம்
ଯାନ୍ତ୍ରିକ,இயந்திரவியல்
"ଯାନ୍ତ୍ରିକରଣ, ସଭା","இயந்திரமயமாக்கல், சட்டசபை"
"ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ","காப்பு, காப்பு"
ଇନସୁଲେଟିଂ,காப்பு
"ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ |","இன்சுலேடிங், இன்சுலேட்டிங், இன்சுலேடிங்"
"1 ହୋଲ୍ ନମ୍ବର, ଇଣ୍ଟିଜର୍","1முழு எண், முழு எண்"
ଏକୀକରଣ,ஒருங்கிணைப்பு
"ଇଣ୍ଟିଗ୍ରାଲ୍, ଇଣ୍ଟିଜର୍","ஒருங்கிணைந்த, முழு எண்"
ଏକୀକରଣ,ஒருங்கிணைப்பு
"ତୀବ୍ର, କ୍ରୋଧିତ |","தீவிர, சீற்றம்"
ତୀବ୍ରତା,தீவிரப்படுத்துதல்
"ଟ୍ରାକ୍ସନ୍, ତ୍ୱରକ","இழுவை, முடுக்கி"
"ତୀବ୍ରତା, ତୀବ୍ରତା, ତୀବ୍ରତା |","தீவிரம், தீவிரம், தீவிரம்"
ତୀବ୍ର,தீவிரமான
ପାରସ୍ପରିକ କ୍ରିୟା,தொடர்பு
ଇଣ୍ଟରାଟୋମିକ୍ |,அணுக்கரு
"ବିନିମୟ, କାରବାର","பரிமாற்றம், பரிவர்த்தனை"
"ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା, ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା |","ஒன்றுக்கொன்று சார்ந்திருத்தல், ஒன்றுக்கொன்று சார்ந்திருத்தல்"
ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |,ஒன்றையொன்று சார்ந்தது
ପାରସ୍ପରିକ ବିସ୍ତାର |,பரஸ்பர பரவல்
ଇଣ୍ଟରଫେସ୍ ପୃଷ୍ଠା |,இடைமுகப் பக்கம்
କ୍ରସ୍ ଫିଲ୍,குறுக்கு நிரப்பு
ଇଣ୍ଟରଫେସ୍ କୋଣ,இடைமுக கோணம்
"ବାଧା, ବାଧା, ବାଧା","குறுக்கீடு, குறுக்கீடு, தடை"
ଇଣ୍ଟରଗାଲାକ୍ଟିକ୍ |,விண்மீன்களுக்கு இடையேயான
"ଭିତର, ଭିତର, ଭିତର (v।), ଭିତର, ଭିତର, ଭିତର (v।)","உள், உள், உள் (வி.), உள், உள், உள் (வி.)"
"ସିନେପ୍ସ, ସିନେପ୍ସ |","ஒத்திசைவு, ஒத்திசைவு"
"ମଧ୍ୟବର୍ତ୍ତୀ, ଦ୍ secondary ିତୀୟ, ମଧ୍ୟମ, ମଧ୍ୟମ","இடைநிலை, இரண்டாம் நிலை, நடுத்தர, இடைநிலை"
ଇଣ୍ଟରମେଟାଲିକ୍ |,உலோகங்களுக்கிடையேயான
"ମଧ୍ୟବର୍ତ୍ତୀ, ମଧ୍ୟବର୍ତ୍ତୀ","இடைப்பட்ட, இடைப்பட்ட"
ପାରସ୍ପରିକ,மூலக்கூறுகளுக்கிடையேயான
ଆଭ୍ୟନ୍ତରୀଣ |,உள்
ଆନ୍ତର୍ଜାତୀୟ,சர்வதேச
ଅନ୍ତର୍ନିହିତ,இடைநிலை
ପାରସ୍ପରିକ,கிரகங்களுக்கு இடையேயான
ଇଣ୍ଟରପୋଲେସନ୍ |,இடைச்செருகல்
ଅର୍ଥପୂର୍ଣ୍ଣତା |,அர்த்தமுள்ள தன்மை
"ଚୟନକର୍ତ୍ତା, ଅନୁବାଦକ","தேர்வாளர், மொழிபெயர்ப்பாளர்"
ବାଧା,குறுக்கீடு செய்பவர்
ଛକ,வெட்டும்
"ଛକ, ଛକ, ଛକ","குறுக்குவெட்டு, குறுக்குவெட்டு, குறுக்குவெட்டு"
ବ୍ୟବଧାନ,இடைவெளி
ଆନ୍ତର୍ଜାତିକ,நட்சத்திரங்களுக்கு இடையேயான
ଅନ୍ତର୍ନିହିତ,இடைநிலை
"ଫାଙ୍କ, ଫାଙ୍କ","இடைவெளி, இடைவெளி"
ବନ୍ଦ,நெருக்கமான
ଶେଷରେ,இறுதியில்
ଇଣ୍ଟରାଟୋମିକ୍ |,அணுக்கரு
"ନାଜ (ଉତ୍ତରାଧିକାରୀ), ଆଣ୍ଟାର (ଆଭ୍ୟନ୍ତରୀଣ)","நாஸ் (பரம்பரை), அந்தர் (உள்)"
ନିଶ୍ଚିତ,நிச்சயம்
"ଉଦ୍ଭାବନ, ଉଦ୍ଭାବନ","கண்டுபிடிப்பு, கண்டுபிடிப்பு"
"ଓଲଟା, ଓଲଟା, ବିପରୀତ |","தலைகீழ், தலைகீழ், எதிர்"
"ଓଲଟା, ବିପରୀତ","தலைகீழ், தலைகீழ்"
ପ୍ରତିନିଧିତ୍ୱ କରିବାକୁ,பிரதிநிதித்துவம்
"ଓଲଟା, ଓଲଟା","தலைகீழ், தலைகீழ்"
ଅନ୍ଧ,குருடர்
ଟର୍ବିଡ୍ ତରଳ |,கொந்தளிப்பான திரவம்
ଅଦୃଶ୍ୟତା |,கண்ணுக்கு தெரியாதது
ଅଦୃଶ୍ୟ |,கண்ணுக்கு தெரியாத
ଆୟନ,அயனி
ଆୟନିକ୍ |,அயனி
ଆୟନାଇଜେବଲ୍ |,அயனியாக்கம் செய்யக்கூடியது
"ଆୟନାଇଜ୍ କରିବାକୁ, ଆୟନାଇଜ୍ କରିବାକୁ |","அயனியாக்கம், அயனியாக்கம்"
"ଆୟନୋସାଇଫର୍, ଆୟନୋସାଇଫର୍ |","அயனோஸ்பியர், அயனோஸ்பியர்"
ଆୟନୋସାଇଫର୍ |,அயனோஸ்பியர்
ଆଇରିସ୍,கருவிழி
ବିକିରଣ,கதிர்வீச்சு
ବିକିରଣ,கதிர்வீச்சு
ଅଯ irr କ୍ତିକ |,பகுத்தறிவற்ற
"ଅପୂରଣୀୟ, ଅପୂରଣୀୟ, ଅପୂରଣୀୟ |","ஈடுசெய்ய முடியாத, சீர்படுத்த முடியாத, சீர்செய்ய முடியாத"
ଅନିୟମିତ |,ஒழுங்கற்ற
ପ୍ରତ୍ୟାବର୍ତ୍ତନଯୋଗ୍ୟ |,மீள முடியாதது
ଘୂର୍ଣ୍ଣନ,சுழலும்
"ଆଇସୋଟ୍ରୋପିକ୍, ଆଇସୋଟ୍ରୋପିକ୍ ବକ୍ର |","ஐசோட்ரோபிக், ஐசோட்ரோபிக் வளைவு"
ସାପାଣ୍ଟ୍ରୋପିକ୍ ଭାବରେ |,சப்பான்ட்ரோபிகல்
"ମୁଁ ସଙ୍କେତ କରେ, ମୁଁ ସଙ୍କେତ ଦିଏ |","நான் சமிக்ஞை செய்கிறேன், நான் சமிக்ஞை செய்கிறேன்"
"isobars, isotopes","ஐசோபார்கள், ஐசோடோப்புகள்"
"ଆଇସୋବାରିକ୍, ସନ୍ତୁଳିତ, ସନ୍ତୁଳିତ |","ஐசோபாரிக், சமச்சீர், சமநிலை"
"ଆଇସୋମେଟ୍ରିକ୍ ରେଖା, ଆଇସୋଟୋନିକ୍ ରେଖା |","ஐசோமெட்ரிக் கோடு, ஐசோடோப்பு கோடு"
iso-ionic |,ஐசோ-அயனி
ସମଲିଙ୍ଗୀ |,ஒரே மாதிரியான
ସମକାଳୀନ ରେଖା |,ஒத்திசைவு வரி
ସମକାଳୀନ ଗତି,ஒத்திசைவான வேகம்
ଆଇସୋମେଟ୍ରିକ୍ |,ஐசோமெட்ரிக்
ସମାନ୍ତରାଳ,சமபலம்
ସମାନ-ଶକ୍ତିଯୁକ୍ତ |,சம ஆற்றல்
"ସମାନ୍ତରାଳ (v।), ଆଇସୋସେଲସ୍ ରେଖା (ଏଡି।)","சமபக்க (வி.), ஐசோசெல்ஸ் கோடு (எட்.)"
"ଅଲଗା କରିବାକୁ, (adj।), ଅଲଗା କରିବାକୁ |","பிரிக்க, (adj.), பிரிக்க"
"ବିଚ୍ଛିନ୍ନ, ବିଚ୍ଛିନ୍ନ, ଏକକ |","தனிமைப்படுத்தப்பட்ட, தனிமைப்படுத்தப்பட்ட, ஒற்றை"
"ପୃଥକକରଣ, ପୃଥକତା, ପୃଥକତା |","பிரித்தல், பிரித்தல், பிரித்தல்"
isomer,ஐசோமர்
isomer,ஐசோமர்
ଆଇସୋରିଜିମ୍ |,ஐசோமெரிசம்
"ଆଇସୋମେଟ୍ରିକ୍, ତ୍ରିରଙ୍ଗା, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |","ஐசோமெட்ரிக், முக்கோணம், கன சதுரம், ஐசோமெட்ரிக்"
ଆଇସୋମର୍ଫିଜିମ୍ |,ஐசோமார்பிசம்
isomorphic,ஐசோமார்பிக்
isotherm,சமவெப்பம்
ଆଇସୋଥର୍ମାଲ୍ |,சமவெப்பம்
isotopes,ஐசோடோப்புகள்
isotopes,ஐசோடோப்புகள்
ଆଇସୋଟ୍ରୋପିକ୍ |,ஐசோட்ரோபிக்
ବୃତ୍ତାକାର ରେଖା |,வட்ட கோடு
ଆଇସୋମର୍ଫିଜିମ୍ |,ஐசோமார்பிசம்
ପୁନରାବୃତ୍ତି,மீண்டும் மீண்டும்
ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |,உள்ளார்ந்த குறைக்கடத்தி
ଜାମ ଇଣ୍ଟରଫେରୋମିଟର |,ஜாம் இன்டர்ஃபெரோமீட்டர்
"ଜର୍କ, ପୁନର୍ବାର |","ஜெர்க், மீள்வலி"
"ଜେଟ୍, ମୁଣ୍ଡ","ஜெட், தலை"
ଜେଟ୍-ରକେଟ୍ ପ୍ରବୃତ୍ତି |,ஜெட்-ராக்கெட் உந்துவிசை
J-J କପଲିଂ |,ஜே-ஜே இணைப்பு
ଜଲି ବଙ୍କା |,ஜாலி வளைந்த
joule-heat,ஜூல்-வெப்பம்
ଜୁଲେମିଟର |,ஜூல்மீட்டர்
joule-thomson ପ୍ରଭାବ |,ஜூல்-தாம்சன் விளைவு
joule,ஜூல்
"ସ୍ପେଡ୍, ଡେଇଁବା, ବଂଶୀ","மண்வெட்டி, ஜம்ப், புல்லாங்குழல்"
ଚୁକ୍ତି,ஒப்பந்தம்
ମିଳନ ସ୍ଥାନ |,சங்கமிக்கும் இடம்
ସଠିକ୍ ଶବ୍ଦ,சரியான எழுத்து
"kesanidhi, ନିକଟତର |","கேசநிதி, அருகாமை"
"କାଲିଡୋସ୍କୋପ୍, କାଲିଡୋସ୍କୋପ୍ |","கலைடாஸ்கோப், கலைடாஸ்கோப்"
"କପା ମାସନ୍ସ, କେ-ମାସନ୍ସ |","கப்பா மேசன்ஸ், கே-மேசன்ஸ்"
କ୍ୟାଥୋଡ୍ |,கேத்தோடு
ଘନୟାନ |,கானாயன்
କେ-ବ୍ୟାଣ୍ଡ |,கே-பேண்ட்
କେ-କ୍ୟାପଚର୍ |,கே-பிடிப்பு
k- ରିସେପ୍ଟର |,கே-ரிசெப்டர்
କେଲଭିନ ଆନୁମାନିକତା |,கெல்வின் தோராயம்
ଏକତାର ଏକକ |,ஒருமைப்பாட்டின் அலகு
କର୍ ସେଲ୍,ker செல்
"ଚାବି, ପରଦା, ଚାବି |","திறவுகோல், திரை, திறவுகோல்"
"କି ବୋର୍ଡ, ପରଦା ଦଣ୍ଡିକା |","சாவி பலகை, திரைப் பட்டை"
ସ୍ ow ର ଖୋଲିବା,தொடக்க உயிர்
କି ନାଡ,முக்கிய துடிப்பு
ମୁଖ୍ୟ ଶବ୍ଦ,முக்கிய சொல்
ପ୍ରୋଜେକସନ,கணிப்பு
ପ୍ରତିରୋଧ,எதிர்ப்பு
କିଲୋଗ୍ରାମ୍,கிலோ
କିଲୋଜୁଲ୍ |,கிலோஜூல்
କିଲୋପରସେକ୍ |,கிலோபார்செக்
କିଲୋଟନ୍ ବୋମା |,கிலோடன் குண்டு
କିଏନାମେଟିକ୍ |,இயக்கவியல்
ସମ୍ପୂର୍ଣ୍ଣ ଗତିଶୀଳ |,முற்றிலும் மாறும்
"ଗତିଜ, ଗତିଶୀଳ |","இயக்கவியல், மாறும்"
ଗତିଶୀଳ ଭାବରେ |,மாறும்
ଭଙ୍ଗା,எலும்பு முறிவு
କ୍ଲାଇଷ୍ଟ୍ରନ୍ |,கிளிஸ்ட்ரான்
ତୀକ୍ଷ୍ଣ ଧାର,கூர்மையான விளிம்பு
କ୍ରୁସ୍କାଲ୍ ସୀମା |,குருஸ்கல் எல்லை
ଥର୍ମୋଜେନିକ୍ |,தெர்மோஜெனிக்
ଲେବଲ୍,முத்திரை
"ଚିହ୍ନିତ, ଲେଖା, ଲେବଲ୍ ହୋଇଛି |","குறிக்கப்பட்ட, பொறிக்கப்பட்ட, பெயரிடப்பட்ட"
ଲାବୋରେଟୋରୀ,ஆய்வகம்
ଶିଡ଼ି,ஏணி
ଓଲଟା,எதிரெதிர் திசையில்
"ଘଣ୍ଟା ବିପରୀତ, ବାମ ପୋଲାରାଇଜିଂ ରୋଟର୍ |","எதிரெதிர் திசையில், இடது துருவமுனைப்பு"
ପଛକୁ ଏବଂ ପଛକୁ |,முன்னும் பின்னுமாக
ଲାଗ୍ରେଞ୍ଜ୍ ପ୍ରସାରଣ |,லாக்ரேஞ்ச் ஒளிபரப்பு
ଲାଗ୍ରାଙ୍ଗିଆନିଜିମ୍ |,லக்ராஞ்சியனிசம்
ମେଷଶାବକ ସୃଷ୍ଟି,ஆட்டுக்குட்டி உருவாக்கம்
ଫଳକ ବୋର୍ଡ |,"பலகை, பலகை"
ଡୋରସାଲ୍ ପ୍ଲେଟ୍ |,முதுகுத்தட்டு
"ଭୂପୃଷ୍ଠ ପ୍ରବାହ, ସ୍ତର ପ୍ରବାହ |","மேற்பரப்பு ஓட்டம், நிலை ஓட்டம்"
"ପ୍ଲେଟିଂ, ପ୍ୟାନେଲ୍, ସ୍ତର, ସ୍ତର ବନ୍ଧନ |","முலாம், குழு, நிலை, அடுக்கு பிணைப்பு"
ସ୍ତରକରଣ,அடுக்குப்படுத்தல்
ଲାମିନା,லேமினா
"ପ୍ରଦୀପ, ପ୍ରଦୀପ","விளக்கு, விளக்கு"
"କାଜଲ, ଦୀପ କାଜଲ |","காஜல், தீப் காஜல்"
ଲ୍ୟାଣ୍ଡେ-ବ୍ୟବଧାନ ନିୟମ |,நில இடைவெளி விதி
ଲାଣ୍ଡେ ବିଭାଜନ କାରକ |,நிலத்தை பிரிக்கும் காரணி
ଅବତରଣ |,தரையிறக்கம்
"ମାଇକ୍ରୋ ଆବ୍ରେସନ୍, ଲାମିନେସନ୍, ପିନ୍ଧିବା |","மைக்ரோ சிராய்ப்பு, லேமினேஷன், உடைகள்"
ଲାରମୋର ଫ୍ରିକ୍ୱେନ୍ସି |,லார்மோர் அதிர்வெண்
larmore precession |,larmore precession
ଲେଜର,லேசர்
ଲେଜରାଇଜେସନ୍,லேசரைசேஷன்
ଗୁପ୍ତ,இரகசியம்
"ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ","பக்கவாட்டு, பக்கவாட்டு, பக்கவாட்டு"
"ଅକ୍ଷାଂଶ, ଅକ୍ଷାଂଶ","அட்சரேகை, அட்சரேகை"
"ଜଟଣୀ, ଜଟଣୀ","லட்டு, லட்டு"
laue ଶ୍ରେଣୀ,லாவ் வகுப்பு
ଉନ୍ମୋଚନ |,ஏவுதல்
ଉନ୍ମୋଚନ |,ஏவுதல்
ଲଞ୍ଚ ପ୍ଲାଟଫର୍ମ |,துவக்க மேடை
ଜନ ଅନୁପାତ ନିୟମ |,வெகுஜன விகித சட்டம்
ଏକାଧିକ ଅନୁପାତ ନିୟମ |,பல விகித விதி
"ସ୍ତର, ସ୍ତର","அடுக்கு, நிலை"
L- ବ୍ୟାଣ୍ଡ |,எல்-பேண்ட்
"ସୀସା, ସୀସା, ସୀସା, ସୀସା, ସୀସା |","முன்னணி, முன்னணி, முன்னணி, முன்னணி, முன்னணி"
ଆଗକୁ,முன்னோக்கி
"ଚୂନ, ଲିକ୍ (କ୍ର।), ରିସେନ୍ ଲାଇନ୍, ଚିଆୱାନ୍ |","சுண்ணாம்பு, கசிவு (Cr.), ரைசன் லைன், சியவான்"
"ଚୋବାଇବା, କ୍ଷୟ, ଲିକ୍ |","மெல்லுதல், அரிப்பு, கசிவு"
"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ","குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்"
ସର୍ବନିମ୍ନ ଗଣନା,குறைந்தபட்ச எண்ணிக்கை
ଲ୍ୟାଚ୍ ତାର,தாழ்ப்பாள் கம்பி
ଲେଡୁକ୍ ପ୍ରଭାବ |,லெடுக் விளைவு
ବ valid ଧ ଓହମ୍ |,செல்லுபடியாகும் ஓம்
-ଲେକ୍ଟ୍ରନ୍,-எதிர் மின்னணு
ଦ length ର୍ଘ୍ୟ ସୀମା |,நீளம் கட்டுப்பாடு
ବିସ୍ତାର,நீளம்
ଲେନ୍ସ,லென்ஸ்
ଲେଞ୍ଜର ନିୟମ |,லென்ஸ் விதி
ସମତଳ ଟନେଲ୍ |,தட்டையான சுரங்கப்பாதை
ଭୂସମାନ୍ତର ଉଡ଼ାଣ |,கிடைமட்ட விமானம்
"ସ୍ତର, ସ୍ତର","சமன்படுத்துதல், சமன்படுத்துதல்"
"ଭୂସମାନ୍ତର ସ୍କ୍ରୁ, ସ୍ତରୀୟ ସ୍କ୍ରୁ |","கிடைமட்ட திருகு, சமன்படுத்தும் திருகு"
ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର,தன்னம்பிக்கை அளவு
ମହତ୍ତ୍ level ସ୍ତର |,முக்கியத்துவம் நிலை
"ଭୂସମାନ୍ତର ପୃଷ୍ଠା, ଫ୍ଲାଟ ପୃଷ୍ଠା, ସମାନ୍ତରାଳ ପୃଷ୍ଠା |","கிடைமட்டப் பக்கம், தட்டையான பக்கம், சமநிலைப் பக்கம்"
"ଲିଭର, ଲିଭର","நெம்புகோல், நெம்புகோல்"
ଭର୍ଚୁଆଲ୍ ଦୋହରିବା |,மெய்நிகர் அலைவு
"ଲିଡର୍, ଲେଜର ଇନଫ୍ରାଡ୍ ରାଡାର୍ |","லிடார், லேசர் அகச்சிவப்பு ரேடார்"
"ଜୀବନ, ବୟସ","வாழ்க்கை, வயது"
"ଉଠ, ଉଠ","தூக்கி, தூக்கி"
ମୁକ୍ତି ମୁହୂର୍ତ୍ତ,மீட்பு தருணம்
"କ୍ଷୁଦ୍ର, ହାଲୁକା, ଅଳ୍ପ, କ୍ଷୁଦ୍ର, କ୍ଷୁଦ୍ର, 6 ଆଲୋକ |","குறுகிய, ஒளி, மங்கலான, குறுகிய, குறுகிய, 6 ஒளி"
"ତାପମାତ୍ରା।, ହାଲୁକା କର |","மிதமான., ஒளிரும்"
ବଜ୍ରପାତ,மின்னல்
ଆଲୋକ ବର୍ଷ ଆଲୋକ ବର୍ଷ |,ஒளி ஆண்டு ஒளி ஆண்டு
"ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ |","ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான"
"ସୀମା, ମାର୍ଜିନ","வரம்பு, விளிம்பு"
"ସୀମା, ସୀମା, ଚରମ |","எல்லை, எல்லை, தீவிர"
ସାମ୍ପ୍ରତିକ ସୀମା |,தற்போதைய வரம்பு
"ରେଖା, ରେଖା, ଏଲିପସଏଡ୍ |","கோடு, கோடு, நீள்வட்டம்"
"ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |","நேரியல், நேரியல், நேரியல்"
ର line ଖିକୀକରଣ |,நேர்கோட்டுப்படுத்தல்
"ଏକକତା, ର ar ଖିକତା |","ஏகபோகம், நேர்கோட்டுத்தன்மை"
"ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |","தனித்த, நேரியல்"
ରେଖା ସମ୍ଭାବନା |,வரி சாத்தியம்
ର line ଖିକ ଅସମ୍ପୂର୍ଣ୍ଣତା |,நேரியல் குறைபாடு
ଷ୍ଟ୍ରୋକ ଲାଇନ,பக்கவாதம் வரி
ର line ଖିକ ସ୍ପେକ୍ଟ୍ରମ୍ |,நேரியல் நிறமாலை
ରେଖା ଭୋଲଟେଜ୍ |,வரி மின்னழுத்தம்
"ବନ୍ଧ, ଷ୍ଟ୍ରିଙ୍ଗ, ଶୃଙ୍ଖଳା, ଗ୍ରନ୍ଥି, ଲିଙ୍କ୍ |","பிணைப்பு, சரம், சங்கிலி, சுரப்பி, இணைப்பு"
ତରଳ ପଦାର୍ଥ,திரவமாக்கல்
