Odiya,Tamil
ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ |,நெகிழ் வட்டு இயக்கி
ନାମମାତ୍ର ପ୍ରତିବନ୍ଧକ |,பெயரளவு மின்மறுப்பு
ଫୋକାଲ୍ ମୂଲ୍ୟ,குவிய மதிப்பு
ଅଣ-ର ar ଖିକ ବିକୃତି |,நேரியல் அல்லாத விலகல்
ଅଦୃଶ୍ୟ |,மாறாத
ପ୍ରତିକ୍ରିୟାଶୀଳ |,எதிரொலிக்காத
ଅଣ-ରିଜୋନାଣ୍ଟ ଆଣ୍ଟେନା |,எதிரொலிக்காத ஆண்டெனா
କ୍ଷତିପୂରଣ କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ |,ஈடுசெய்யப்படாத செயல்பாட்டு பெருக்கி
ଅସମ୍ପୂର୍ଣ୍ଣ,நிரப்பு அல்லாத
ଡାଇଲେକ୍ଟ୍ରିକ୍ |,மின்கடத்தா
ସଂଲଗ୍ନ ଡାଟା ଗଠନ,இணைக்கப்பட்ட தரவு அமைப்பு
ଆକ୍ରମଣାତ୍ମକ ରନ୍ |,ஆக்ரோஷமான ஓட்டம்
ଡାଇଭର୍ସନ ମୋଡ୍ |,திசைதிருப்பல் முறை
ଅକ୍ଷୟ ପ reading ଼ିବା |,அழியாத வாசிப்பு
dosless ବିଭାଜନ ସନ୍ଦେଶ |,dosless பகிர்வு செய்தி
ଅସ୍ପଷ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ,துல்லியமற்ற அறிக்கை
ଖରାପ ପ୍ରଦର୍ଶନ,மோசமான செயல்திறன்
assanghat mutrak,அஸங்கத் முத்ராக்
ଇନ୍ଦ୍ରିୟାତ୍ମକ ରାଶିଫଳ |,தூண்டல் இல்லாத ஜாதகம்
ରିଟର୍ନ ନଥିବା ଏମ୍ପ୍ଲିଫାୟର୍ |,திரும்பப் பெறாத பெருக்கி
ଓଲଟା ଅର୍ଥ ଏମ୍ପ୍ଲିଫାୟର୍ |,தலைகீழ் சராசரி பெருக்கி
ଓଲଟା ବଫର୍ |,தலைகீழ் தாங்கல்
ଓଲଟା ତୁଳନାକାରୀ |,தலைகீழ் ஒப்பீட்டாளர்கள்
ଓଲଟା ବିନ୍ୟାସ,தலைகீழ் கட்டமைப்பு
ଓଲଟା କମ୍ପାଇଲର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,தலைகீழ் கம்பைலர் பெருக்கி
ଓଲଟା ଭୋଲଟେଜ୍ |,தலைகீழ் மின்னழுத்தம்
ଅଣ-ର ar ଖିକ |,நேரியல் அல்லாத
ଅଣ-ରେଖା କ୍ୟାପେସିଟର୍ |,நேரியல் அல்லாத மின்தேக்கி
ଅଣ-ରେଖା ସର୍କିଟ ବିଶ୍ଳେଷଣ |,நேரியல் அல்லாத சுற்று பகுப்பாய்வு
ଅଣ-ର ar ଖିକ ଉପାଦାନ |,நேரியல் அல்லாத கூறு
ଅଣ-ଲାଇନ୍ ଲୋଡ୍ ଲାଇନ୍ |,நேரியல் அல்லாத சுமை வரி
ଅଣ-ରେଖା ମଡ୍ୟୁଲେସନ୍ |,நேரியல் அல்லாத பண்பேற்றம்
ଅଣ-ର ar ଖିକ ପ୍ରତିରୋଧ |,நேரியல் அல்லாத எதிர்ப்பு
ଅଣ-ଲାଇନ୍ ସିଷ୍ଟମ୍ |,நேரியல் அல்லாத அமைப்பு
ଅଣ-ର ar ଖିକତା |,நேரியல் அல்லாத
ଅଣ-ର ar ଖିକ ତ୍ରୁଟି |,நேரியல் அல்லாத பிழை
ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |,இயல்பாக்கப்பட்ட அதிர்வெண்
ପୁନରାବୃତ୍ତି ନୁହେଁ |,மீண்டும் நிகழாதது
ପ୍ରତିକ୍ରିୟାଶୀଳ ଭାଷା |,பதிலளிக்காத மொழி
ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |,மறுமுறை அமைப்பு
ସିଷ୍ଟମ୍ ବିହୀନ ଡିସ୍କ |,அமைப்பு இல்லாத வட்டு
କ୍ରମିକ କୋଡ୍ |,தொடர் குறியீடு
ଅଣ-ପୃଷ୍ଠ,அல்லாத மேற்பரப்பு
ଅଣ-ଅସ୍ଥିର ସଂରକ୍ଷଣ |,நிலையற்ற சேமிப்பு
ନୋର,நார்
ନୋର ଫଙ୍କସନ୍,நார் செயல்பாடு
ନା ଫାଟକ,அல்லது வாயில்
ନୋର ଲ୍ୟାଚ୍ |,நார் தாழ்ப்பாளை
ନୋର ଅପରେସନ୍ |,நோர் அறுவை சிகிச்சை
ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ,சாதாரண அடர்த்தி செயல்பாடு
ଶବ୍ଦ ଶବ୍ଦ,படபடப்பு சத்தம்
ସାଧାରଣ ନମୁନା ସଂଗ୍ରହ |,சாதாரண மாதிரி
ସାଧାରଣ ଅନୁପ୍ରବେଶ |,இயல்பாக்கப்பட்ட ஊடுருவல்
ସାଧାରଣତ closed ମସଫେଟ ବନ୍ଦ |,பொதுவாக மூடப்படும் mosfet
ନା-କିମ୍ବା ନେଟୱାର୍କ |,அல்லது நெட்வொர்க் அல்ல
ନର୍ଟନ୍ ମଡେଲ୍ |,நார்டன் மாடல்
ଉତ୍ତର ଚୁମ୍ବକୀୟ ପୋଲ |,வடக்கு காந்த துருவம்
ନର୍ଟନ୍ ପ୍ରି।,நார்டன் பிரைவேட்.
ନର୍ଟନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,நார்டன் பெருக்கி
ନର୍ଟନ୍ ସର୍କିଟ୍ |,நார்டன் சுற்று
ନର୍ଟନ୍ ଡି।,நார்டன் டி.டி.
ନର୍ଟନ୍ ସମାନ ସର୍କିଟ୍ |,நார்டன் சமமான சுற்று
ନର୍ଟନ୍ ଓଲଟା ଏବଂ ଓଲଟା |,நார்டன் தலைகீழ் மற்றும் தலைகீழ்
ନର୍ଟନ୍ ଅପରେସନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,நார்டன் செயல்பாட்டு பெருக்கி
ନର୍ଟନ୍ ଉପଯୋଗୀତା |,நார்டன் பயன்பாடு
ନୁହେଁ,இல்லை
କାର୍ଯ୍ୟ କରୁନାହିଁ,செயல்படவில்லை
ଫାଟକ ନୁହେଁ,வாயில் அல்ல
ଅପରେସନ୍ ନୁହେଁ |,செயல்பாடு அல்ல
ସୂଚନା ପଦ୍ଧତି,குறிப்பு முறை
ଖୋଲା ଆଣ୍ଟେନା |,பள்ளம் ஆண்டெனா
ଖୋଲା ଫିଲ୍ଟର୍ |,பள்ளம் வடிகட்டி
npn ଟ୍ରାନଜିଷ୍ଟର,npn டிரான்சிஸ்டர்
NTSC ଇଣ୍ଟରଫେସ୍,என்.டி.எஸ்.சி இடைமுகம்
n- ପ୍ରକାରର ଅପରିଷ୍କାରତା |,n-வகை அசுத்தங்கள்
n- ପ୍ରକାର ବିଷୟ |,n-வகை பொருள்
ନ୍ୟୁକ୍ଲିୟସ୍,கரு
ଶୂନ,பூஜ்யம்
ଖାଲି ସର୍କଲ୍ |,காலியிட வட்டம்
ଶୂନ ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |,பூஜ்ஜிய ஆஃப்செட் மின்னழுத்தம்
ଖାଲି ସୂଚକ,காலியிட காட்டி
ସଂଖ୍ୟା ଆଧାର,எண் அடிப்படை
ସଂଖ୍ୟା ଆଧାରିତ ରୂପାନ୍ତର |,எண் அடிப்படையிலான மாற்றம்
ପଏଣ୍ଟ କ୍ଷତି |,புள்ளிகள் சேதம்
ନମ୍ବର ଲୁପ୍ କୀ |,எண் வளைய விசை
ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |,எண் அமைப்பு
ସାଂଖ୍ୟିକ ସହ-ସଞ୍ଚାଳକ |,எண் இணை செயலி
ସାଂଖ୍ୟିକ କି ପ୍ୟାଡ୍ |,எண் விசைப்பலகை
ସାଂଖ୍ୟିକ ଅକ୍ଷର,எண் துளை
ସାଂଖ୍ୟିକ ଦୂରତା |,எண் தூரம்
nuvicon,நுவிகான்
nyquist,நிக்விஸ்ட்
nyquist ବ୍ୟାଣ୍ଡ ଏକ୍ସଟେନ୍ସନ୍ |,nyquist இசைக்குழு நீட்டிப்பு
nyquist ମାନଦଣ୍ଡ |,nyquist அளவுகோல்கள்
nyquist ବ୍ୟବଧାନ |,நிக்விஸ்ட் இடைவெளி
nyquist ନାଡ |,nyquist துடிப்பு
nyquist ହାର |,nyquist விகிதம்
nyquist ସ୍ଥିରତା ମାନଦଣ୍ଡ |,nyquist ஆயுள் அளவுகோல்கள்
nyquist ଥିଓରେମ୍ |,நிக்விஸ்ட் தேற்றம்
ଅବଜେକ୍ଟିଭ୍ ମଡ୍ୟୁଲ୍ |,புறநிலை தொகுதி
ଅବଜେକ୍ଟିଭ୍ ପ୍ରୋଗ୍ରାମ୍ |,புறநிலை திட்டம்
ଅବଜେକ୍ଟିଭ୍ ଲେନ୍ସ |,புறநிலை லென்ஸ்
ବସ୍ତୁ ଭିତ୍ତିକ ପ୍ରୋଗ୍ରାମିଂ |,பொருள் சார்ந்த நிரலாக்கம்
ଅଷ୍ଟାଭ,எண்கோணம்
ଅଶୀ ବସ୍ ରିସିଭର୍-ପଠାଯାଇଛି |,எண்பது பஸ் ரிசீவர்-அனுப்பப்பட்டது
ଅକ୍ଟାଲ୍ ନମ୍ବର ସିଷ୍ଟମ୍ |,எண்ம எண் அமைப்பு
ଅଷ୍ଟାଭ,எண்கோணம்
ଅଦ୍ଭୁତ କାର୍ଯ୍ୟ,ஒற்றைப்படை செயல்பாடு
"ଅଦ୍ଭୁତ ସମାନତା, ଅଦ୍ଭୁତ ଅନୁରୂପ |","ஒற்றைப்படை சமநிலை, ஒற்றைப்படை ஒப்புமை"
"ଓଡୋମିଟର, ପାଥୋମିଟର |","ஓடோமீட்டர், பாத்தோமீட்டர்"
ଅଫ୍ ଲାଇନ୍ |,ஆஃப் லைன்
ଅଣ-ମୁଖଗତ ପ୍ରତିକ୍ରିୟା |,வாய்மொழி அல்லாத பதில்
"ଅନୋମାଲି, ଅଫସେଟ୍ |","ஒழுங்கின்மை, ஈடு"
ଅଫସେଟ କୋଣ,ஆஃப்செட் கோணம்
ଅଫସେଟ୍ ଷ୍ଟ୍ରିମ୍ |,ஆஃப்செட் ஸ்ட்ரீம்
ଅଫସେଟ ତ୍ରୁଟି,ஆஃப்செட் பிழை
ଅଫସେଟ ଅପ୍ଟିମାଇଜେସନ୍,ஆஃப்செட் தேர்வுமுறை
ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |,ஆஃப்செட் மின்னழுத்தம்
ଓମ୍,ஓம்
ଓହମିକ୍ ଯୋଗାଯୋଗ |,ஓமிக் தொடர்பு
ଓହମିକ୍ କ୍ଷେତ୍ର |,ஓமிக் புலம்
"ଓମ୍ମିଟର, ଓମ୍ମିଟର |","ஓம்மீட்டர், ஓம்மீட்டர்"
ଓମ୍ ନିୟମ |,ஓம் விதி
ପ୍ରତି ଭୋଲ୍ଟ,வோல்ட்டுக்கு ஓம்ஸ்
ତେଲ ସର୍କିଟ ବ୍ରେକର୍ |,எண்ணெய் சர்க்யூட் பிரேக்கர்
ସର୍ବଭାରତୀୟ,சர்வ திசை
ସର୍ବବ୍ୟାପୀ |,எங்கும் நிறைந்தது
OMR (ଅପ୍ଟିକାଲ୍ କଭର ପଠନ),ஓஎம்ஆர் (ஆப்டிகல் கவர் வாசிப்பு)
"ପ୍ରତିରୋଧ ଉପରେ, ଉପରେ ପ୍ରତିରୋଧ ଉପରେ |","ஆன் ரெசிஸ்டன்ஸ், ஆன் ரெசிஸ்டன்ஸ்"
ରାଜ୍ୟ ଉପରେ,மாநிலத்தில்
ଚିପ୍ ଅନ୍ତର୍ନିହିତ ଡିକୋଡର୍ |,சிப் மறைமுக குறிவிலக்கி
ଗୋଟିଏ ବନ୍ଦ ଷ୍ଟାଟିକ୍ ମଲ୍ଟିଭାଇବ୍ରେଟର |,ஒன் ஷட் ஸ்டேடிக் மல்டிவைபிரேட்டர்
ଗୋଟିଏ ପାସ୍ ଆସେମ୍ବଲର୍ |,ஒரு-பாஸ் அசெம்பிளர்
ସାମ୍ପ୍ରତିକ ପ୍ରତିରୋଧ,தற்போதைய எதிர்ப்பு
ଏକ ଭ୍ରମଣକାରୀ ରେଜିଷ୍ଟର |,ஒரு பயணி பதிவு
ଅନଲାଇନ୍ ସିଷ୍ଟମ୍ |,ஆன்லைன் அமைப்பு
"ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍, ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍ |","ஆன்-ஆஃப் கன்ட்ரோலர், ஆன்-ஆஃப் கன்ட்ரோலர்"
ଅନ୍-ଅଫ୍ କିଙ୍ଗ୍ |,ஆன்-ஆஃப் கீயிங்
କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |,செயல்பாட்டு பெருக்கி
ଅପରେଟିଂ ଅର୍ଥ ଏମ୍ପ୍ଲିଫାୟର୍ |,இயக்க சராசரி பெருக்கி
କାର୍ଯ୍ୟକ୍ଷମ ତୁଳନାକାରୀ,செயல்பாட்டு ஒப்பீட்டாளர்
କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ ଗୁଣକର୍ତ୍ତା |,செயல்பாட்டு பெருக்கி பெருக்கி
କାର୍ଯ୍ୟକ୍ଷମ ସୋଫୋନି ଏମ୍ପ୍ଲିଫାୟର୍ |,செயல்பாட்டு சோபோனி பெருக்கி
ଖୋଲା ସଂଗ୍ରହକାରୀ |,திறந்த சேகரிப்பான்
ଖୋଲା ବିନିଯୋଗ |,திறந்த முதலீடு
ଓପନ୍ ଲୁପ୍,open loop open loop
ଖୋଲା ତାର,திறந்த கம்பி வரி
ଓପନ୍ ସର୍କିଟ୍ ପାରାମିଟର |,திறந்த சுற்று அளவுரு
ଓପନ୍ ସର୍କିଟ୍ ପ୍ରତିରୋଧ |,திறந்த சுற்று மின்மறுப்பு
ଖୋଲା ଲୁପ୍ ଲାଭ |,திறந்த வளைய ஆதாயம்
ଅପରେଣ୍ଡ୍,செயல்பாடு
ଅପରେଟିଂ କୋଣ,இயக்க கோணம்
ସକ୍ରିୟ ମୋଡ୍,செயல்படுத்தும் முறை
ଅପରେଟିଂ ପଏଣ୍ଟ |,இயக்க புள்ளி
ଲଜିଷ୍ଟିକ୍ସ,தளவாடங்கள்
ଅପରେଟିଂ ଫ୍ରିକ୍ୱେନ୍ସି,இயக்க அதிர்வெண்
"ଅପରେସନ୍, ଅପରେସନ୍","செயல்பாடு, செயல்பாடு"
ଅପରେସନ୍ କୋଡ୍,செயல்பாட்டு குறியீடு
କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |,செயல்பாட்டு பெருக்கி
ଅପରେଟର୍,இயக்குபவர்
ଅପ୍ଟିକାଲ୍ ବିମ୍ |,ஒளிக்கற்றை
ଅପ୍ଟିକାଲ୍ ଯୋଗାଯୋଗ |,ஒளியியல் தொடர்பு
ଅପ୍ଟିକାଲ୍ ଡିସ୍କ |,ஒளியியல் வட்டு
ଅପ୍ଟିକାଲ୍ କୋଡେକ୍ |,ஆப்டிகல் கோடெக்
ଅପ୍ଟିକାଲ୍ ଫାଇବର |,ஆப்டிகல் ஃபைபர்
ଅପ୍ଟିକାଲ୍ ଇଞ୍ଜେକ୍ସନ୍ |,ஆப்டிகல் ஊசி
"ଅପ୍ଟିକାଲ୍ ଥର୍ମୋମିଟର, ପିରୋମିଟର |","ஆப்டிகல் தெர்மோமீட்டர், பைரோமீட்டர்"
ଅପ୍ଟିକାଲ୍ ରେକର୍ଡର୍ |,ஆப்டிகல் ரெக்கார்டர்
ଅପ୍ଟିକାଲ୍ ରେକର୍ଡିଂ |,ஒளியியல் பதிவு
ଅପ୍ଟିକାଲ୍ ସ୍କାନିଂ |,ஆப்டிகல் ஸ்கேனிங்
ଅପ୍ଟିକାଲ୍ ବର୍ଗ,ஒளியியல் சதுரம்
ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ ଡିଭାଇସ୍ |,ஒளியியல் சேமிப்பு சாதனம்
ଅପ୍ଟିକାଲ୍ ଯୋଡି ହୋଇଥିବା ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |,ஆப்டிகல் இணைந்த தனிமைப்படுத்தி
"ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତ, ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତିତା |","உகந்த சார்பு, உகந்த சார்பு"
ସର୍ବୋତ୍ତମ ଫିଲ୍ଟର୍ |,உகந்த வடிகட்டி
ସର୍ବୋତ୍ତମ ସିଷ୍ଟମ୍ |,உகந்த அமைப்பு
ସର୍ବୋତ୍ତମ କାର୍ଯ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |,உகந்த வேலை அதிர்வெண்
ଅପ୍ଟିକାଲ୍ କପ୍ଲର୍ |,ஆப்டிகல் கப்ளர்
ହାଲୁକା ଇଲେକ୍ଟ୍ରୋନିକ୍ସ ଉପକରଣ |,ஒளி மின்னணு சாதனம்
ଅପ୍ଟିକାଲ୍ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,ஒளியியல் மின்னணுவியல்
କିମ୍ବା ଫାଟକ |,அல்லது வாயில்
କ୍ଲାସ୍,வர்க்கம்
ଫିଲ୍ଟର କ୍ରମ |,வடிகட்டி வரிசை
ସମୀକରଣର କ୍ରମ |,சமன்பாட்டின் வரிசை
ସରଳ ବିମ୍ |,எளிய கற்றை
ଅର୍ଥନ .ତିକ |,பொருளாதார
ଭୂଲମ୍ବ ଗତିଶୀଳ |,செங்குத்து மாறும்
ଅର୍ଗୋଗୋନାଲ୍ କୋଡ୍ |,ஆர்த்தோகனல் குறியீடு
ବିଳମ୍ବ ନୀତି,தாமதக் கொள்கை
oscillatory dipole,ஊசலாட்ட இருமுனை
ଓସିଲେଟର,ஆஸிலேட்டர்
ଓସିଲେଟର,ஆஸிலேட்டர்
"ଓସିଲୋଗ୍ରାଫ୍, ଓସିଲୋଗ୍ରାଫ୍ |","அலைக்கற்றை, அலைக்காட்டி"
ଓସିଲୋସ୍କୋପ୍ କ୍ୟାମେରା |,அலைக்காட்டி கேமரா
ଓସିଲୋସ୍କୋପ୍ |,அலைக்காட்டி
ଅଫ୍ ବ୍ୟାଣ୍ଡ ସିଗନାଲ୍ |,ஆஃப்-பேண்ட் சமிக்ஞை
ସମସ୍ୟା,பிரச்சினை
ଆଉଟପୁଟ୍ ଅନୁପ୍ରବେଶ,வெளியீடு ஊடுருவல்
ଆଉଟପୁଟ୍ ବଫର୍,வெளியீடு தாங்கல்
ଆଉଟପୁଟ୍ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,வெளியீட்டு பண்புகள்
ଆଉଟପୁଟ୍ କଣ୍ଡକ୍ଟିଭିଟି |,வெளியீடு கடத்துத்திறன்
ଆଉଟପୁଟ୍ ଉପକରଣ,வெளியீடு சாதனம்
ଆଉଟପୁଟ୍ ଅଫସେଟ୍ ଭୋଲଟେଜ୍,வெளியீடு ஆஃப்செட் மின்னழுத்தம்
ଶକ୍ତି ଉତ୍ପାଦନ,சக்தி வெளியீடு
ଆଉଟପୁଟ୍ ପ୍ରତିରୋଧ,வெளியீடு எதிர்ப்பு
"ପ୍ରସ୍ଥାନ ପର୍ଯ୍ୟାୟ, ପ୍ରସ୍ଥାନ ପର୍ଯ୍ୟାୟ","வெளியேறும் நிலை, வெளியேறும் நிலை"
ଆଉଟପୁଟ୍ ପ୍ରମ୍ପ୍ଟ,வெளியீடு வரியில்
ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର,வெளியீடு மின்மாற்றி
ମିଶ୍ରଣ,கலவை
ଅତ୍ୟଧିକ ଯୋଡି ହୋଇଛି |,மிகவும் இணைந்தது
ହାଇପରକପ୍ଲିଂ |,மிகை இணைப்பு
ଅତ୍ୟଧିକ ରିଲେ,ஓவர் கரண்ட் ரிலே
ଅତ୍ୟଧିକ ଉଦାସୀନ |,அதிக மனச்சோர்வு
ଅପରେଟିଂ ମଲ୍ଟିପର୍,செயல்படும் பெருக்கி
ହାଇପରଷ୍ଟିମ୍ୟୁଲେସନ୍,மிகை தூண்டுதல்
ଓଭରଫ୍ଲୋ |,நிரம்பி வழிகிறது
ଓଭରଲପ୍ ଗ୍ରୁପ୍ |,ஒன்றுடன் ஒன்று குழு
ଓଭରମୋଡ୍ୟୁଲେସନ୍ |,மிகைப்படுத்தல்
ଶିକ୍ଷା ପ୍ରବେଶ,கற்றல் அணுகல்
ନମୁନା ସଂଗ୍ରହ ଉପରେ |,மேல் மாதிரி
ଓଭରଭୋଲଟେଜ୍ ସବେବଲ୍ |,துணை மின்னழுத்தம்
ଓଭରଭୋଲଟେଜ୍ ଡିଟେକ୍ଟର |,ஓவர்வோல்டேஜ் டிடெக்டர்
ପ୍ରେରଣା,உத்வேகம்
ଚାଳିତ ଏମ୍ପ୍ଲିଫାୟର୍ |,இயங்கும் பெருக்கி
"ଅତ୍ୟଧିକ ଅପରେଟିଂ, ଅପରେଟିଂ ଉପରେ |","overrunning, overoperative"
ଓଭରଲୋଡ୍ |,அதிக சுமை
ଓଭରଲୋଡ୍ ସୁରକ୍ଷା,அதிக சுமை பாதுகாப்பு
ଓଭରଲୋଡ୍ ପୁନରୁଦ୍ଧାର ସମୟ |,சுமை மீட்பு நேரம்
ଏନକ୍ରାଚମେଣ୍ଟ |,அத்துமீறல்
ଓଭରଟୋନ୍ |,மேலோட்டம்
ଚୁଲି ପବନ |,ஓவன் ப்ரீஸ்
ଅକ୍ସିଡେସନ୍ |,ஆக்சிஜனேற்றம்
ଅକ୍ସାଇଡ୍ ଭଙ୍ଗା |,ஆக்சைடு முறிவு
ଅକ୍ସାଇଡ୍ ବିଚ୍ଛେଦ |,ஆக்சைடு விலகல்
ପି-ଚ୍ୟାନେଲ୍ ଭାଗ୍ୟ |,பி-சேனல் விதி
ପ୍ୟାକେଜିଂ,பேக்கேஜிங்
ସଂକୋଚନ ଘନତା |,சுருக்க அடர்த்தி
ପ୍ୟାଡର୍,திணிப்பு
ପ୍ୟାଡ୍ କ୍ୟାପେସିଟର୍ |,திண்டு மின்தேக்கி
ପେଡାଲ୍ |,மிதி
ପେଡାଲ୍ ସୁଇଚ୍ |,மிதி சுவிட்ச்
ପୃଷ୍ଠା,பக்கம்
ନାଭିଗେସନ୍ କି,வழிசெலுத்தல் விசை
ଉତ୍ପତ୍ତି ଚାବି |,தோற்ற விசை
ପୃଷ୍ଠା,பேஜினேஷன்
ଦମ୍ପତି,ஜோடி
କାଗଜ କ୍ୟାପେସିଟର୍ |,காகித மின்தேக்கி
ପାରାବୋଲିକ୍ ପ୍ରତିଫଳକ |,பரவளைய பிரதிபலிப்பான்
ସମାନ୍ତରାଳ କାଉଣ୍ଟର |,இணை கவுண்டர்
ସମାନ୍ତରାଳ ଡାଟା ଇନପୁଟ୍ |,இணையான தரவு உள்ளீடு
ସମାନ୍ତରାଳ ଇଣ୍ଟରଫେସ୍ |,இணையான இடைமுகம்
ସମାନ୍ତରାଳ ଆପେଚର |,இணையான துளை
ସମାନ୍ତରାଳ ଉତ୍ସ |,இணை வளம்
ସମାନ୍ତରାଳ ରେଜୋନାନ୍ସ |,இணையான அதிர்வு
ସମାନ୍ତରାଳ ବିସ୍ଥାପନ |,இணை இடப்பெயர்ச்சி
ସମାନ୍ତରାଳ ଟ୍ୟୁନେଡ୍ ସର୍କିଟ୍ |,இணையான டியூன் சுற்று
"ସମାନ୍ତରାଳ-ଇନପୁଟ୍, ସମାନ୍ତରାଳ-ଆଉଟପୁଟ୍ |","இணை-உள்ளீடு, இணை-வெளியீடு"
"ସମାନ୍ତରାଳ-ଇନପୁଟ୍, ଗ୍ରେଡ୍-ଆଉଟ୍ |","இணை-உள்ளீடு, கிரேடு-அவுட்"
ପାରାମିଟର ସମାନତା,அளவுரு சமநிலைப்படுத்தி
ପାରାବୋଲିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,பரவளைய பெருக்கி
ପରଜୀବୀ ଦିଗ |,ஒட்டுண்ணி திசை
ପରଜୀବୀ ଉପାଦାନ |,ஒட்டுண்ணி உறுப்பு
ପରଜୀବୀ ଉତ୍ସାହ |,ஒட்டுண்ணி தூண்டுதல்
ଅବାଞ୍ଛିତ ଦୋହରିବା |,தேவையற்ற அலைவுகள்
ପରଜୀବୀ ପ୍ରତିଫଳକ |,ஒட்டுண்ணி பிரதிபலிப்பான்
ସମାନତା,சமத்துவம்
ଯୁଗଳ ଖେଳ |,சமநிலை விளையாட்டு
ଯୁଗଳ ପରୀକ୍ଷଣକାରୀ |,சமநிலை சோதனையாளர்
ପ୍ୟାରିଟି କୋଡାକ୍ |,parity kodak
ଯୁଗଳ ଜେନେରେଟର |,சமநிலை ஜெனரேட்டர்
ବିଭାଜନ,பிரிவு
"ପାରାକ୍ ବ୍ୟାଣ୍ଡ, ପାରା ପାଟି |","பராக் பேண்ட், பராக் பந்தி"
ନିଷ୍କ୍ରିୟ ଧୋଇବା ପ୍ୟାଡ୍ |,செயலற்ற கழுவுதல் திண்டு
ପାସିଭ୍ ସର୍କିଟ୍ |,செயலற்ற சுற்று
"ନିଷ୍କ୍ରିୟ ଉପାଦାନ, ନିଷ୍କ୍ରିୟ ଉପାଦାନ |","செயலற்ற கூறுகள், செயலற்ற கூறுகள்"
ନିଷ୍କ୍ରିୟ ଶକ୍ତି ନେଟୱାର୍କ |,செயலற்ற சக்தி நெட்வொர்க்
ପାସିଭ୍ ଫିଲ୍ଟର୍ |,செயலற்ற வடிகட்டி
ନିଷ୍କ୍ରିୟ ଭାର,செயலற்ற சுமை
ନିଷ୍କ୍ରିୟ ବହିଷ୍କାର |,செயலற்ற விந்து வெளியேறுதல்
"ସଂଯୋଜକ କର୍ଡ, କର୍ଡ |","இணைப்பு தண்டு, தண்டு"
ବିଘ୍ନ,சிதைவு
ମଡେଲ୍ ଜେନେରେଟର,மாதிரி ஜெனரேட்டர்
ମଡେଲ୍,மாதிரி
ମୁଦ୍ରିତ ସର୍କିଟ ବୋର୍ଡ (PCB),அச்சிடப்பட்ட சர்க்யூட் போர்டு (பிசிபி)
p- ଚ୍ୟାନେଲ୍ |,பி-சேனல்
ଶିଖର ଡିଟେକ୍ଟର |,உச்ச கண்டறிதல்
ଶିଖର,உச்சம்
ଶିଖର-ଶିଖର ପରିମାଣ |,உச்ச-உச்ச பரிமாணம்
ଶିଖର ଧଳା ସ୍ତର |,உச்ச வெள்ளை நிலை
ଶିଖର ଡିଟେକ୍ଟର |,உச்ச கண்டறிதல்
ଶିଖର ଟ୍ରେଲିଂ,உச்ச பின்தங்கிய
ଶିଖରାନ୍ କୁଣ୍ଡଲି |,ஷிகரன் குண்ட்லி
ସାଥୀ ମେସେଜିଂ,சக செய்தி
ପାଦ ଉଚ୍ଚତା |,பீட உயரம்
ପେଣ୍ଟିଅମ୍ |,பெண்டியம்
"ସମସ୍ତର, ସାଥୀ","சமஸ்தர், பீர்"
ଶତକଡା ନିୟମାବଳୀ,சதவீத ஒழுங்குமுறை
ଶତକଡା ଶକ୍ତି,சதவீதம் ஆற்றல்
ନିକଟତମ ବିନ୍ଦୁ,அருகில் உள்ள புள்ளி
କାରବାର ସମୟ |,விற்றுமுதல் நேரம்
ପର୍ଯ୍ୟାୟ ମାପ |,கால அளவீடு
