Malayalam,Marathi
താൽപ്പര്യം,व्याज
ഇന്റർഫേസ് പേജ്,इंटरफेस पृष्ठ
ഇന്റർഫേസ് ആംഗിൾ,इंटरफेस कोन
സമഗ്രമായ,अविभाज्य
സംയോജിപ്പിച്ചത്,एकात्मिक
"അകം, അകം, അകം (അദ്ദേഹം.), അകം, അകം, അകം (വി.)","आतील, आतील, आतील (सं.), आतील, आतील, आतील (वि.)"
ആന്തരിക കോൺ,आतील कोन
ആന്തരിക മേഖല,अंतर्गत क्षेत्र
അന്തർ പ്രവിശ്യ,आंतर-प्रांत
ആന്തരിക ഘടകങ്ങൾ,अंतर्गत घटक
സെറ്റിന്റെ ഇന്റീരിയർ,सेटचे आतील भाग
അഭിമുഖീകരിക്കുന്ന ഇന്റീരിയർ ആംഗിൾ,आतील कोन समोर
അകത്ത്,आत
ഇന്റീരിയർ പോയിന്റ്,आतील बिंदू
"ഇടത്തരം, ദ്വിതീയ, ഇടത്തരം, ഇടത്തരം","मध्यवर्ती, दुय्यम, मध्यम, मध्य"
ഇന്റർമീഡിയറ്റ് പോയിന്റ്,मध्यवर्ती बिंदू
ഇന്റർമീഡിയറ്റ് മൂല്യ സിദ്ധാന്തം,मध्यवर्ती मूल्य प्रमेय
ആന്തരിക വിഭജനം,अंतर्गत दुभाजक
ഇന്റർപോളേഷൻ,इंटरपोलेशन
ഉൾപ്പെടുത്തൽ ഫോർമുല,अंतर्भूत सूत्र
വിഭജിക്കുന്നു,छेदन करणारा
വിഭജിക്കുന്ന വക്രം,छेदन करणारा वक्र
വിഭജിക്കുന്ന വരികൾ,छेदणाऱ्या रेषा
"കവല, കവല, കവല","छेदनबिंदू, छेदनबिंदू, छेदनबिंदू"
കവല വളവ്,छेदनबिंदू वक्र
വളവുകളുടെ കവല,वक्र छेदनबिंदू
സെറ്റുകളുടെ കവല,संचांचे छेदनबिंदू
"വിടവ്, വിടവ്","अंतर, अंतर"
ഇടവേള കണക്കാക്കൽ,मध्यांतर अंदाज
ഇടവേള കണക്കാക്കൽ,मध्यांतर अंदाज
ഇടവേള മധ്യ പോയിന്റ്,मध्यांतर मध्य बिंदू
"ഇൻട്രാ-സെക്ഷണൽ പ്രഭാവം, ഇന്റർ-സെക്ഷണൽ പ്രഭാവം","आंतर-विभागीय प्रभाव, आंतर-विभागीय प्रभाव"
ഇന്റർക്ലാസ് പരസ്പരബന്ധം,आंतरवर्गीय सहसंबंध
നിശ്ചലത,शांतता
ഉറപ്പാണ്,खात्रीने
നിശ്ചിത സംവിധാനം,निश्चित प्रणाली
മേശ,टेबल
ടേബിൾ അസൈൻമെന്റ്,टेबल असाइनमेंट
പട്ടിക നിയന്ത്രണം,टेबल नियंत्रण
പട്ടിക നിയന്ത്രണ മോഡൽ,टेबल नियंत्रण मॉडेल
പട്ടിക നിയന്ത്രണ സംവിധാനം,टेबल नियंत्रण प्रणाली
ടേബിൾ സൈക്കിൾ,टेबल सायकल
ടേബിൾ ഹോൾഡിംഗ് ചെലവ്,टेबल ठेवण्याची किंमत
ടേബിൾ പോയിന്റ്,टेबल पॉइंट
പട്ടിക നയം,टेबल धोरण
മേശ സ്ഥാനം,टेबल स्थिती
"വിപരീതം, വിപരീതം, വിപരീതം","व्यस्त, उलट, विरुद्ध"
വിപരീത പരസ്പരബന്ധം,व्यस्त सहसंबंध
വിപരീത പ്രവർത്തനം,व्यस्त कार्य
ഓരോ നുരയ്ക്കും ഹൈപ്പർബോളിക് ഫംഗ്ഷൻ,हायपरबोलिक फंक्शन प्रति फोम
വിപരീത അനുപാതം,व्यस्त प्रमाणात
വിപരീത ഭൂപടം,व्यस्त नकाशा
പരസ്പര സംഖ്യ,परस्पर संख्या
വിപരീത മാട്രിക്സ്,व्यस्त मॅट्रिक्स
വിപരീത ക്രമപ്പെടുത്തൽ,व्यस्त क्रमपरिवर्तन
വിപരീത അനുപാതം,व्यस्त गुणोत्तर
വിപരീത ത്രികോണമിതി പ്രവർത്തനം,व्यस्त त्रिकोणमितीय कार्य
വിപരീത സൂത്രവാക്യം,व्यस्त सूत्र
ക്രമത്തിന്റെ പകർപ്പ്,क्रमाची प्रत
വിപരീത മാട്രിക്സ്,व्यस्त मॅट्रिक्स
വിപരീത പരിവർത്തനം,व्यस्त रूपांतरण
യുക്തിരഹിതമായ,तर्कहीन
യുക്തിരഹിതമായ സമവാക്യം,तर्कहीन समीकरण
യുക്തിരഹിതമായ ആവിഷ്കാരം,तर्कहीन अभिव्यक्ती
യുക്തിരഹിതമായ സംഖ്യ,अपरिमेय संख्या
യുക്തിരഹിതമായ റൂട്ട്,तर्कहीन मूळ
"മാറ്റാനാകാത്ത, മാറ്റാനാവാത്ത, തുല്യതയില്ലാത്ത","अपरिवर्तनीय, अपरिवर्तनीय, असमान"
ഭ്രമണ വെക്റ്റർ,रोटेशनल वेक्टर
ഭ്രമണ വെക്റ്റർ പ്രവർത്തനം,रोटेशनल वेक्टर फंक्शन
ഭ്രമണ പ്രവേഗം,रोटेशनल वेग
ഐസോമെട്രിക് (വി.) വലത് രേഖ (വി.),सममितीय (v.) उजवी रेषा (v.)
സമന്വയം,समक्रमण
ഒറ്റപ്പെട്ട നിർബന്ധിത വിചിത്രത,पृथक अनिवार्य विचित्रता
ഒറ്റപ്പെട്ട പോയിന്റ്,अलग बिंदू
"ഐസോമെട്രിക്, ട്രൈറ്റസോൾ, ക്യൂബിക്, ഐസോമെട്രിക്","isometric, tritezole, cubic, isometric"
ഐസോസിലിസ് കോൺഫിഗറേഷൻ,समद्विभुज कॉन्फिगरेशन
ആവർത്തന സംയോജനം,पुनरावृत्ती अविभाज्य
ആവർത്തന ഉൾപ്പെടുത്തൽ,पुनरावृत्ती समाविष्ट करणे
ആവർത്തനം,पुनरावृत्ती
ആവർത്തന സൂത്രവാക്യം,पुनरावृत्ती सूत्र
ആവർത്തന സംയോജന ഫോർമുല,आवर्ती एकीकरण सूत्र
ആവർത്തന നടപടിക്രമം,पुनरावृत्ती प्रक्रिया
ആവർത്തന രീതി,पुनरावृत्ती पद्धत
യാക്കോബിയൻ,जेकोबियन
ജേക്കബ് സാർനിക്,जेकोबी सारनिक
ജേക്കബ് മാട്രിക്സ്,जेकोबी मॅट्रिक्स
സെറ്റുകളുടെ സംയോജനം,संचांचे संयोजन
"ജോയിന്റ്, ജോയിന്റ് (എഡി.) ജോയിന്റ് (വി.)",संयुक्त (v.) संयुक्त (v.)
സംയുക്ത സാന്ദ്രത പ്രവർത്തനം,संयुक्त घनता कार्य
സംയോജിത ആവൃത്തി പ്രവർത്തനം,एकत्रित वारंवारता कार्य
സംയുക്ത ആശ്രിത വേരിയബിൾ,संयुक्त अवलंबून चल
സംയുക്ത സംഭാവ്യത,संयुक्त संभाव्यता
ഉൾപ്പെടുത്തൽ,अंतर्भूत
"പാര, ചാട്ടം, പ്ലൂട്ടി","कुदळ, उडी, प्लुटी"
പ്ലൂട്ടി നിർത്തലാക്കൽ,प्लुटी खंडितता
"ന്യായം, ന്യായീകരണം","न्याय्यता, औचित्य"
ന്യായീകരിക്കുക,समर्थन करणे
carnafe മാപ്പ്,carnafe नकाशा
"കേർണലുകൾ, ചാരം","कर्नल, राख"
മാപ്പിംഗ് പോയിന്റ്,मॅपिंग पॉइंट
"ശുദ്ധമായ ചലനാത്മകത, ശുദ്ധമായ ചലനാത്മകത","पायरोडायनामिक्स, प्युरिन डायनॅमिक्स"
ഗതികോർജ്ജം,गतीज ऊर्जा
"ചലനാത്മകത, ചലനാത്മകത","गतीशास्त्र, गतीशास्त्र"
കോൾമോഗോറോഫ്-സ്മിർനോവ് ടെസ്റ്റ്,कोल्मोगोरोफ-स्मिरनोव्ह चाचणी
ക്രോണേക്കർ ഡെൽറ്റ,क्रोनेकर डेल्टा
വെള്ളരിക്ക,काकडी
ലഗ്രാഞ്ച് ഫംഗ്ഷൻ,Lagrange कार्य
ലഗ്രാഞ്ച് മൾട്ടിപ്ലയർ,Lagrange गुणक
"പലക, പലക","फळी, फळी"
ലാപ്ലേസ് രൂപാന്തരം,Laplace परिवर्तन
വലിയ സംഖ്യ,मोठी संख्या
സ്വഭാവം ഉത്ഭവം,वैशिष्ट्यपूर्ण मूळ
സൈഡ് പേജ്,बाजूचे पान
ലാറ്റിൻ ചതുരം,लॅटिन चौरस
"പൊക്കിൾക്കൊടി, ലാറ്റസ് മലാശയം","नाळ, लॅटस गुदाशय"
"നിയമങ്ങൾ, തത്വങ്ങൾ","नियम, तत्त्वे"
വേഗത സംയോജന നിയമം,वेग संयोजन नियम
അനുയോജ്യത നിയമം,सुसंगतता नियम
റിട്ടേൺസ് റൂൾ കുറയുന്നു,परतावा कमी करणारा नियम
ഗുരുത്വാകർഷണ നിയമം,गुरुत्वाकर्षणाचा नियम
ഗ്രൂപ്പിനുള്ള ഹോമോമോർഫിസം നിയമം,गटासाठी होमोमॉर्फिज्म नियम
വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസം നിയമം,रिंगांसाठी होमोमॉर्फिजम नियम
വർദ്ധിച്ചുവരുന്ന ചെലവ് നിയമം,वाढत्या खर्चाचा कायदा
എക്സ്പോണൻഷ്യേഷൻ നിയമം,घातांक नियम
ജഡത്വ നിയമം,जडत्व कायदा
വലിയ സംഖ്യകളുടെ നിയമം,मोठ्या संख्येचा कायदा
പ്രോബബിലിറ്റി റൂൾ,संभाव्यता नियम
"സൈൻ റൂൾ, സൈൻ റൂൾ","साइन नियम, साइन नियम"
ഘാതകങ്ങളുടെ നിയമം,घातांकांचा नियम
വേഗത നിയമങ്ങൾ,गती नियम
"പാളി, ലെവൽ","स्तर, स्तर"
ഫോർവേഡ് കോഫിഫിഷ്യന്റ്,फॉरवर्ड गुणांक
ഫ്രണ്ട് ഡയഗണൽ,समोरचा कर्ण
ഫോർവേഡ് സബ്-മാട്രിക്സ്,फॉरवर्ड सब-मॅट्रिक्स
മുൻ പോസ്റ്റ്,समोर पोस्ट
"മിനിമം, മിനിമം, മിനിമം","किमान, किमान, किमान"
ഏറ്റവും കുറഞ്ഞ സാധാരണ പൊതു (LCM),सर्वात कमी सामान्य (LCM)
മിനിമം ഘടകങ്ങൾ,किमान घटक
ഏറ്റവും താഴ്ന്ന ക്ലാസ്,सर्वात खालचा वर्ग
ഏറ്റവും കുറഞ്ഞ ഓവർഹെഡ് പരിധി,किमान ओव्हरहेड मर्यादा
ഇടത് സെറ്റ്,डावा संच
എതിർ ഘടികാരദിശയിൽ,घड्याळाच्या उलट दिशेने
എതിർ ഘടികാരദിശയിലുള്ള സ്ക്രൂ,घड्याळाच्या उलट दिशेने स्क्रू
ഇടത് വിപരീതം,डावीकडे उलट
ഇടത് ഗുണനം,बाकी गुणाकार
ലെബ്നിസ് ഫോർമുല,लीबनिझ सूत्र
നീളം,लांबी
തുംഗക്കുടി,तुंगाक्कुडी
ട്രഗസ് കർവ്,ट्रॅगस वक्र
ശ്വാസകോശമത്സ്യം,फुफ्फुसाचा मासा
ലെവൽ കർവ്,पातळी वक्र
അത്മവിശ്വാസത്തിന്റെ അളവ്,आत्मविश्वास पातळी
പ്രാധാന്യത്തിന്റെ തലം,महत्त्व पातळी
കാലക്രമത്തിൽ,कालक्रमानुसार
നിഘണ്ടു ക്രമം,शब्दकोश क्रम
പ്രോബബിലിറ്റി ഫംഗ്ഷൻ,संभाव्यता कार्य
പ്രോബബിലിറ്റി റേഷ്യോ ടെസ്റ്റ്,संभाव्यता प्रमाण चाचणी
"പരിധി, നാമമാത്ര","मर्यादा, किरकोळ"
"നാമമാത്രമായ, തീവ്രമായ","किरकोळ, अत्यंत"
നാമമാത്ര മൂല്യം,किरकोळ मूल्य
നാമമാത്ര പ്രവേഗം,सीमांत वेग
ശരാശരി പരിധി,सरासरी श्रेणी
സംയോജനത്തിന്റെ പരിധി,एकत्रीकरणाची मर्यादा
അനുക്രമ പരിധി,अनुक्रम मर्यादा
"ക്ലസ്റ്റർ പോയിന്റ്, പരിധി പോയിന്റ്","क्लस्टर पॉइंट, लिमिट पॉइंट"
നാമമാത്ര പ്രവേഗം,सीमांत वेग
"രേഖ, രേഖ, ദീർഘവൃത്തം","रेषा, रेषा, लंबवर्तुळ"
"രേഖീയ, രേഖീയ, രേഖീയ","रेखीय, रेखीय, रेखीय"
രേഖീയ ബീജവല്ലി,रेखीय बिजवल्ली
രേഖീയ ബീജഗണിത സമവാക്യം,रेखीय बीजगणितीय समीकरण
രേഖീയ ഏകദേശം,रेखीय अंदाजे
രേഖീയ അസിംപ്റ്റോട്ട്,रेखीय लक्षण
രേഖീയ ഗുണകം,रेखीय गुणांक
ഷോക്ക് ശേഖരണം,शॉक जमा
ഷോക്ക് നിയന്ത്രണം,शॉक निर्बंध
രേഖീയ ആശ്രിതത്വം,रेखीय अवलंबित्व
ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,रेखीय भिन्न समीकरण
"ലീനിയർ ഡൈമൻഷൻ, ലീനിയർ മെഷർമെന്റ്, ലീനിയർ ദൈർഘ്യം-വീതി","रेखीय परिमाण, रेखीय मापन, रेखीय लांबी-रुंदी"
"ലീനിയർ ഇക്വേഷൻ, ക്വാഡ്രാറ്റിക് ഇക്വേഷൻ","रेखीय समीकरण, चतुर्भुज समीकरण"
രേഖീയ ഏകത,रेखीय एकसंधता
ലീനിയർ ഫ്രാക്ഷണൽ കൺവേർഷൻ,रेखीय अपूर्णांक रूपांतरण
രേഖീയ പ്രവർത്തനം,रेखीय कार्य
രേഖീയ പ്രവർത്തനം,रेखीय कार्य
രേഖീയ ഗ്രൂപ്പ്,रेखीय गट
രേഖീയ സ്വാതന്ത്ര്യം,रेखीय स्वातंत्र्य
രേഖീയ സ്വതന്ത്ര ബന്ധം,रेखीय स्वतंत्र संबंध
രേഖീയ അസമത്വം,रेखीय असमानता
ലീനിയർ നോൺ-ഹോമോജീനസ് ഡിഫറൻഷ്യൽ ഇക്വേഷൻ,रेखीय नॉन-एकसंध विभेदक समीकरण
ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം,रेखीय अविभाज्य समीकरण
ലീനിയർ ഇന്റർപോളേഷൻ,रेखीय प्रक्षेपण
ലീനിയർ ലീസ്റ്റ് സ്ക്വയർ റിഗ്രഷൻ അനാലിസിസ്,रेखीय किमान चौरस प्रतिगमन विश्लेषण
"ഏകവചനമായി, രേഖീയമായി","एकेरी, रेखीय"
രേഖീയമായി ആശ്രയിക്കുന്നത്,रेखीय अवलंबून
രേഖീയമായി സ്വതന്ത്രമായ,रेखीय स्वतंत्र
ലീനിയർ മാപ്പിംഗ്,रेखीय मॅपिंग
രേഖീയ ക്രമം,रेखीय क्रम
ലീനിയർ സീരിയലൈസേഷൻ,रेखीय क्रमिकरण
ലീനിയർ പ്രോഗ്രാമിംഗ്,रेखीय प्रोग्रामिंग
ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം,रेखीय प्रोग्रामिंग अल्गोरिदम
ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,रेखीय प्रोग्रामिंग समस्या
ലീനിയർ റിഗ്രഷൻ,रेखीय प्रतिगमन
ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,रेखीय प्रतिगमन गुणांक
"രേഖീയ ബന്ധം, എക്സ്പോണൻഷ്യൽ ബന്ധം","रेखीय संबंध, घातांकीय संबंध"
രേഖീയ ജനസംഖ്യ,रेखीय लोकसंख्या
രേഖീയ ഉപസ്ഥലം,रेखीय उपस्थान
രേഖീയ പരിവർത്തനം,रेखीय परिवर्तन
ലീനിയർ റിഗ്രഷൻ,रेखीय प्रतिगमन
ലീനിയർ ഡിഫറൻഷ്യൽ എസ്റ്റിമേറ്റ്,रेखीय विभेदक अंदाज
രേഖീയ പ്രവേഗം,रेखीय वेग
ലൈൻ ഇന്റഗ്രൽ,ओळ अविभाज्य
കവലയുടെ വരി,छेदनबिंदूची ओळ
റിഗ്രഷൻ ലൈൻ,प्रतिगमन ओळ
സ്പേഷ്യൽ വെക്റ്റർ,अवकाशीय वेक्टर
പ്രാദേശിക ഒപ്റ്റിമൽ,स्थानिक इष्टतम
"ലോക്കസ്, ലോക്കസ്","locus, locus"
ലോഗ് ലോഗ് ലോഗ്,लॉग लॉग लॉग
"ലോഗരിഥമിക്, ലോഗരിഥമിക്","लॉगरिदमिक, लॉगरिदमिक"
ലോഗരിഥമിക് കൃത്യത,लॉगरिदमिक अचूकता
ലോഗരിതം കണക്കുകൂട്ടൽ,लॉगरिथम गणना
"ലോഗരിഥമിക് വക്രം, ലോഗരിഥമിക് വക്രം","लॉगरिदमिक वक्र, लॉगरिदमिक वक्र"
ലോഗരിഥമിക് ഡെറിവേറ്റീവ്,लॉगरिदमिक व्युत्पन्न
ലോഗരിഥമിക് ഡിഫറൻഷ്യൽ,लॉगरिदमिक भिन्नता
"ലോഗരിഥമിക് ഫംഗ്ഷൻ, ലോഗരിഥമിക് ഫംഗ്ഷൻ","लॉगरिदमिक फंक्शन, लॉगरिदमिक फंक्शन"
"ലോഗരിഥമിക് ശരാശരി, ജ്യാമിതീയ ശരാശരി","लॉगरिदमिक मीन, भौमितिक मीन"
ലോഗരിഥമിക് സാധാരണ വിതരണം,लॉगरिदमिक सामान्य वितरण
ലോഗരിഥമിക് ബന്ധം,लॉगरिदमिक संबंध
ലോഗരിഥമിക് സ്കെയിൽ,लॉगरिदमिक स्केल
"ലോഗരിതം സീരീസ്, ലോഗരിതം സീരീസ്","लॉगरिदम मालिका, लॉगरिदमिक मालिका"
"ലോഗരിഥമിക് സർപ്പിളം, ലോഗരിഥമിക് സർപ്പിളം","लॉगरिदमिक सर्पिल, लॉगरिदमिक सर्पिल"
"ലോഗരിതം പട്ടിക, ലോഗരിതം പട്ടിക","लॉगरिदम सारणी, लॉगरिदमिक सारणी"
"ലോഗരിതം, ലോഗരിതം","लॉगरिदम, लॉगरिदम"
യുക്തി,तर्कशास्त्र
യുക്തിപരമായി തുല്യമാണ്,तार्किकदृष्ट्या समतुल्य
"ഗ്രോത്ത് കർവ്, പേൾ-റീഡ് കർവ്","वाढ वक्र, पर्ल-रीड वक्र"
"ലോഗ് നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ, ലോഗ് നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ","लॉग सामान्य वितरण, लॉग सामान्य वितरण"
"രേഖാംശം, രേഖാംശം","रेखांश, रेखांश"
"ലൂപ്പ്, ലൂപ്പ്, നൂസ് (നമ്പർ), ലൂപ്പ് (വെർ.), പ്രസ്പന്ദ","लूप, लूप, फंदा (न.), पळवाट (व्हेर.), प्रसन्ना"
"തിരഞ്ഞെടുപ്പ് പ്രചാരണം, ലോട്ടറി","निवडणूक प्रचार, लॉटरी"
അടിവരയിടുക,अधोरेखित
താഴ്ന്ന പരിധി,कमी बंधन
ലോ റീമാൻ-ഇന്റഗ്രൽ,कमी Riemann-Integral
കുറഞ്ഞ തുക,कमी रक्कम
ത്രികോണ മാട്രിക്സ് പിന്തുടരുന്നു,खालील त्रिकोणी मॅट्रिक्स
മക്ലാരിൻ സ്പ്രെഡ്,mclarin पसरला
"മായ നമ്പർ, മാജിക് നമ്പർ, ഡ്യൂറബിലിറ്റി നമ്പർ","माया क्रमांक, जादूचा क्रमांक, टिकाऊपणा क्रमांक"
മാന്ത്രിക ചതുരം,जादूचा चौरस
റേഡിയന്റ് പരിധി,तेजस्वी मर्यादा
മെയിലിംഗ് ചോദ്യാവലി,मेलिंग प्रश्नावली
മെയിൽ വഴിയുള്ള സർവേ,मेलद्वारे सर्वेक्षण
ഓവർഹെഡ് പരിധി,ओव्हरहेड मर्यादा
നീണ്ട ആർക്ക്,लांब चाप
ബന്ധിത സെറ്റ്,बद्ध सेट
മൾട്ടിവാല്യൂഡ് ഫംഗ്ഷൻ,बहुमूल्य कार्य
"ഭൂപടം, ഭൂപടം, ഭൂപടം","नकाशा, नकाशा, नकाशा"
സെറ്റുകളിലേക്ക് മാപ്പിംഗ്,सेटमध्ये मॅपिंग
സെറ്റുകളുടെ മാപ്പിംഗ്,संचांचे मॅपिंग
നാമമാത്ര സംഭാവ്യത,किरकोळ संभाव्यता
ഗണിത വിശകലനം,गणितीय विश्लेषण
ഗണിത യുക്തി,अंकगणित तर्क
ഗണിതശാസ്ത്ര കേന്ദ്രം,गणितीय केंद्र
ഗണിതശാസ്ത്ര സങ്കീർണ്ണത,गणिताची जटिलता
ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം,गणितीय अर्थशास्त्र
ഗണിതശാസ്ത്ര പ്രതീക്ഷ,गणितीय अपेक्षा
ഗണിത രൂപം,गणितीय फॉर्म
"ഗണിത ഫോർമാറ്റ്, ഗണിത ഫോർമാറ്റ്","गणितीय स्वरूप, गणितीय स्वरूप"
ഗണിത ഐഡന്റിറ്റികൾ,गणितीय ओळख
"ഗണിതശാസ്ത്ര യുക്തി, ഗണിതശാസ്ത്ര യുക്തി","गणितीय तर्कशास्त्र, गणितीय तर्कशास्त्र"
ഗണിത മാതൃക,गणितीय मॉडेल
ഗണിതപരമായ ഉദ്ദേശം,गणितीय हेतू
മാട്രിക്സ് ഡയഗണലൈസേഷൻ,मॅट्रिक्स विकर्णीकरण
മാട്രിക്സ് വിപരീതം,मॅट्रिक्स व्यस्त
മാട്രിക്സ് വിപരീതം,मॅट्रिक्स उलटा
മാട്രിക്സ് ആവർത്തന രീതി,मॅट्रिक्स पुनरावृत्ती पद्धत
മാട്രിക്സ് രീതി,मॅट्रिक्स पद्धत
മാട്രിക്സ് ഗുണനം,मॅट्रिक्स गुणाकार
സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്,स्थिरांकांचे मॅट्रिक्स
പ്രബലമായ മാട്രിക്സ്,प्रबळ मॅट्रिक्स
മാട്രിക്സ് ഓപ്പറേറ്റർ,मॅट्रिक्स ऑपरेटर
മാട്രിക്സ് ബഹുപദം,मॅट्रिक्स बहुपद
മാട്രിക്സ് പ്രിന്റിംഗ്,मॅट्रिक्स प्रिंटिंग
മാട്രിക്സ് ഉൽപ്പന്നം,मॅट्रिक्स उत्पादन
പരമാവധി,कमाल केले
"പരമാവധി, പരമാവധി, ഉയർന്നത്","कमाल, कमाल, सर्वोच्च"
പരമാവധി കേവല മൂല്യം,कमाल निरपेक्ष मूल्य
പരമാവധി എഫ്-അനുപാതം,कमाल एफ-गुणोत्तर
പരമാവധി സാധ്യത,कमाल क्षमता
മഹൽപിഷ്ഠ,महालपिष्ठ
മഹത്തായ നിഗമനം,उत्तम निष्कर्ष
പ്രവർത്തനത്തിന്റെ പരമാവധി,फंक्शनची कमाल
മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ,मॅक्सवेल-बोल्ट्समन सांख्यिकी
അർത്ഥം വ്യതിയാനം,अर्थ विचलन
ഡീവിയേഷൻ സ്ക്വയർ ശരാശരി,विचलन स्क्वेअर मीन
ചതുരം അർത്ഥം പിശക്,चौरस सरासरी त्रुटी
"അർത്ഥം, ശരാശരി മൂല്യം","सरासरी, सरासरी मूल्य"
അർത്ഥം സിദ്ധാന്തം,अर्थ प्रमेय
ബബ്ലി അളവ്,बुडबुडे मोजमाप
"ഇടത്തരം, ഇടത്തരം, ഇടത്തരം, ഇടത്തരം","मध्यक, मध्य, मध्य, मध्य"
മീഡിയൻ സെന്റർ,मध्यकेंद्र
മീഡിയൻ കർവ്,मध्य वक्र
മെസോതെലിയോമ,मेसोथेलियोमा
സന്ദേശം,संदेश
"ആചാരം, രീതി","प्रथा, पद्धत"
ഇല്ലാതാക്കൽ രീതി,हटविण्याची पद्धत
വിപരീത രീതി,उलट पद्धत
ആവർത്തന രീതി,पुनरावृत्ती पद्धत
ഏറ്റവും കുറഞ്ഞ ചതുരം,किमान चौरस
ടോർക്ക് രീതി,टॉर्क पद्धत
സമാനമായ ത്രികോണ രീതി,समान त्रिकोण पद्धत
ചരിവ് ഇറക്കം രീതി,उतार उतरण्याची पद्धत
സമാഹാര രീതി,संकलन पद्धत
നിർണ്ണയിക്കാത്ത ഗുണക രീതി,अनिर्धारित गुणांक पद्धत
ദൂരം ജനസംഖ്യ,अंतराची लोकसंख्या
മെട്രിക് സിസ്റ്റം,मेट्रिक प्रणाली
മെട്രിക് യൂണിറ്റ്,मेट्रिक युनिट
സൂക്ഷ്മ സിദ്ധാന്തം,सूक्ष्म सिद्धांत
മധ്യഭാഗം,मधला
ഇടത്തരം,मध्यक
കേന്ദ്ര പോയിന്റ്,मध्यवर्ती बिंदू
മിഡ്‌പോയിന്റ് ഫോർമുല,मध्यबिंदू सूत्र
കുറഞ്ഞ ബഹുപദം,किमान बहुपदी
മിനിമ സിദ്ധാന്തം,किमान सिद्धांत
"ഏറ്റവും കുറഞ്ഞ, ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന","किमान, सर्वात कमी, सर्वात कमी"
താഴ്ന്ന പോയിന്റ്,कमी बिंदू
ഏറ്റവും കുറഞ്ഞത് ബഹുപദം,किमान बहुपदी
പ്രവർത്തനത്തിന്റെ ഏറ്റവും കുറഞ്ഞത്,किमान फंक्शन
ചെറിയ ആർക്ക്,लहान चाप
ചെറിയ കത്ത്,लहान अक्षर
പരിമിതമായ ഉപവിഭാഗം,सीमाबद्ध उपसंच
"മൈനസ്, കടം","उणे, कर्ज"
മൈനസ് ചിഹ്നം,वजा चिन्ह
മിക്സഡ് ഫ്രാക്ഷൻ,मिश्रित अंश
ഇതര ഉപകരണം,पर्यायी साधन
"മോഡ്, മോഡ്, രീതി, രീതി, സിസ്റ്റം, മോഡ്","मोड, मोड, पद्धत, पद्धत, पद्धत, मोड"
"മോഡുലസ്, മോഡുലസ്","मापांक, मापांक"
സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്,जटिल संख्येचे मॉड्यूलस
നിമിഷം,क्षण
ടോർക്ക് ഫംഗ്ഷൻ,टॉर्क फंक्शन
ശക്തിയുടെ നിമിഷം,शक्तीचा क्षण
ആവൃത്തി-വിതരണ നിമിഷം,वारंवारता-वितरण क्षण
ജഡത്വത്തിന്റെ നിമിഷം,जडत्वाचा क्षण
ആവേഗത്തിന്റെ നിമിഷം,गतीचा क्षण
പ്രേരണ,आवेग
ഒരു പോസ്റ്റ്,एक पोस्ट
ഒറ്റ ഏകീകരണം,एकल एकत्रीकरण
"ഏകതാനത, ഏകരൂപം","एकजिनसीपणा, एकरूपता"
ഏകപക്ഷീയമായ,मोनोक्युलर
ഏകദിശയിലുള്ള ആരോഹണ ക്രമം,दिशाहीन चढत्या क्रम
തികച്ചും,सरळ
ഏകദിശയിൽ ചന്ദ്രക്കല,दिशाहीन चंद्रकोर जाळी
ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം,मोनोटिकली वाढणारा क्रम
ഏകീകൃത പ്രവർത്തനം,एकरूप कार्य
മോണ്ടി-കാർലോ കണക്കുകൂട്ടൽ,मॉन्टे-कार्लो गणना
മോണ്ടെ-കാർലോ രീതി,माँटे-कार्लो पद्धत
മോറ (കായികം),मोरा (क्रीडा)
മരണ സ്ഥിതിവിവരക്കണക്കുകൾ,मृत्यूची आकडेवारी
മിക്കവാറും,बहुधा
ചലനം,गती
ചലിക്കുന്ന ശരാശരി,हालचाल क्षुद्र
എം-ജനസംഖ്യ,एम-लोकसंख्या
ഇന്റഗ്രലിന്റെ എം-ടെസ്റ്റ്,इंटिग्रलची एम-चाचणी
ഒന്നിലധികം തീരുമാന-പ്രശ്നം,अनेक निर्णय समस्या
ബഹുപദ സാധാരണ വിതരണം,बहुपदी सामान्य वितरण
പോളിനോമിയൽ റാൻഡം വേരിയബിൾ,बहुपदी यादृच्छिक चल
