English,Punjabi
Listener fatigue,ਦਰਸ਼ਕਾਂ ਦੀ ਥਕਾਵਟ
Listening headphone,ਸੁਣਨ ਵਾਲਾ ਹੈੱਡਫੋਨ
Lithium primary battery,ਲਿਥੀਅਮ ਪ੍ਰਾਇਮਰੀ ਬੈਟਰੀ
Lithography,ਲਿਥੋਪ੍ਰਿੰਟਿੰਗ
Lithography,ਰਾਕ ਪ੍ਰਿੰਟਿੰਗ
Live music,ਲਾਈਵ ਸੰਗੀਤ
Liyod-Fisher magnetic square,ਲੋਇਡ ਫਿਸ਼ਰ ਮੈਗਨੈਟਿਕ ਵਰਗ
Load,ਲੋਡ ਕਰੋ
Load factor,ਲੋਡ ਫੈਕਟਰ
Load impedance,ਲੋਡ ਰੁਕਾਵਟ
Load line,ਲਿਫਟ ਲਾਈਨ
Loading,ਲੋਡ
Lobe aerial,ਲੋਬ ਏਰੀਅਲ
Local area network (LAN),ਸਥਾਨਿਕ ਨੈੱਟਵਰਕ (LAN)
Local bus,ਸਥਾਨਕ ਬੱਸ
Local bus video system,ਸਥਾਨਕ ਬੱਸ ਵੀਡੀਓ ਸਿਸਟਮ
Local expansion bus,ਸਥਾਨਕ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਬੱਸ
Local talk,ਸਥਾਨਕ ਗੱਲਬਾਤ
Lock in amplifier,ਅਸਾਈਨਮੈਂਟ ਐਂਪਲੀਫਾਇਰ
Lock up,ਰਖਵਾਲਾ
Locked loop,ਪਾਬੰਦੀ ਲੂਪ
Log on,ਸੈਸ਼ਨ ਸ਼ੁਰੂ
Log periodic antenna,ਲਘੂਗਣਕ ਬਾਰੰਬਾਰਤਾ ਐਂਟੀਨਾ
Logging,ਪ੍ਰਚਾਰ ਲਿਖਣਾ
Logic analyser,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
Logic cell array,ਤਰਕ ਸੈੱਲ ਐਰੇ
Logic circuit,ਤਰਕ ਸਰਕਟ
Logic entry,ਦਲੀਲ ਇੰਦਰਾਜ਼
Logic family,ਦਲੀਲ ਕੁੱਲ
Logic function,ਤਰਕ ਕੈਲਕੂਲਸ
Logic gate,ਤਰਕ ਗੇਟ
Logical analysis,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਣ
Logo,ਲੋਕ
Logarithmic amplifier,ਲਘੂਗਣਕ ਐਂਪਲੀਫਾਇਰ
Logarithmic amplifier,ਲਘੂਗਣਕ ਐਂਪਲੀਫਾਇਰ
Logarithmic decrement,ਲਘੂਗਣਕ ਮੌਸਮ
Logarithmic scales,ਲਘੂਗਣਕ ਸਕੇਲ
Long tailed pair,ਅੰਡਾਕਾਰ ਜੋੜਾ
Long word,ਵੱਡਾ ਸ਼ਬਦ
Loudspeaker,"ਲਾਊਡਸਪੀਕਰ, ਐਂਪਲੀਫਾਇੰਗ ਯੰਤਰ"
Low frequency compensation,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ
Low frequency noise,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸ਼ੋਰ
Low frequency notch filter,ਘੱਟ ਫ੍ਰੀਕੁਐਂਸੀ ਵਾਲਾ ਗਰੋਵ ਫਿਲਟਰ
Low frequency propagation,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਰ
Low frequencytransformer,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਟ੍ਰਾਂਸਫਾਰਮਰ
Low level analog signal,ਘੱਟ ਪੱਧਰ ਦਾ ਐਨਾਲਾਗ ਸਿਗਨਲ
Low noise,ਘੱਟ ਰੌਲਾ
Low noise cable,ਘੱਟ ਸ਼ੋਰ ਕੇਬਲ
Low pass filter,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
Low pass filter,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
Low pass RC circuit,ਘੱਟ ਪਾਵਰ ਆਰਸੀ ਸਰਕਟ
Low threshold logic,ਘੱਟ ਥ੍ਰੈਸ਼ਹੋਲਡ ਤਰਕ
Low voltage power supply,ਘੱਟ ਵੋਲਟੇਜ ਪਾਵਰ ਸਰੋਤ
Lower side frequency,ਘੱਟ ਪਲੇਬੈਕ ਬਾਰੰਬਾਰਤਾ
Lower side frequency,ਘੱਟ ਪਲੇਬੈਕ ਬਾਰੰਬਾਰਤਾ
LP groove,LP ਸਲਾਟ
LP record,LP ਰਿਕਾਰਡ
LS voltage offset protection,LS ਵੋਲਟੇਜ ਆਫਸੈੱਟ ਸੁਰੱਖਿਆ
LSB,ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਖੇਡ
LSD,ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ
LSI,ਵਿਸ਼ਾਲ ਏਕੀਕਰਣ
LT (low tension),ਘੱਟ ਸੰਭਾਵਨਾ
Lug,ਦੇਖੋ
Lumen,lumen
Lumen hour,lumen ਘੰਟੇ
Luminance,ਚਮਕ
Luminance signal,ਰੋਸ਼ਨੀ ਦਾ ਚਿੰਨ੍ਹ
Luminous flux,ਲਾਟ ਦਾ ਪ੍ਰਵਾਹ
Lummer-Brodhun photometer,ਲੂਮਰ-ਬ੍ਰੋਧਨ ਫੋਟੋਮੀਟਰ
Lumped components mode,ਸਥਾਨਕ ਹਿੱਸੇ ਮਾਡਲ
LVDT,ਲੀਨੀਅਰ ਵੋਲਟੇਜ ਡਿਫਰੈਂਸ਼ੀਅਲ ਟ੍ਰਾਂਸਫਾਰਮਰ
Machine cycle,ਮਸ਼ੀਨ ਚੱਕਰ
Machine language,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
Macintosh computer,macitosh ਕੰਪਿਊਟਰ
Magic tee,ਜਾਦੂ ਦੀ ਚਾਹ
Magnet,ਚੁੰਬਕ
Magnetic amplifier,ਚੁੰਬਕੀ ਐਂਪਲੀਫਾਇਰ
Magnetic bubble memory (MBM),ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
Magnetic core,ਚੁੰਬਕੀ ਕੋਰ
Magnetic coupling,ਚੁੰਬਕੀ ਜੋੜੀ
Magnetic data storage,ਚੁੰਬਕੀ ਡਾਟਾ ਸਟੋਰੇਜ਼
Magnetic deflection,ਚੁੰਬਕੀ ਵਿਘਨ
Magnetic disk,ਚੁੰਬਕੀ ਡਿਸਕ
Magnetic field,ਚੁੰਬਕੀ ਖੇਤਰ
Magnetic flux,ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ
Magnetic focusing,ਚੁੰਬਕੀ ਫੋਕਸ
Magnetic hysteresis,magnetosynthesis
Magnetic lines of force,ਚੁੰਬਕੀ ਬਲ ਲਾਈਨ
Magnetic pick up,ਚੁੰਬਕੀ ਕੁਲੈਕਟਰ
Magnetic polarity,ਚੁੰਬਕੀ ਪੋਲਰਿਟੀ
Magnetic polarity,ਚੁੰਬਕੀ ਪੋਲਰਿਟੀ
Magnetic saturation,ਚੁੰਬਕੀ ਸੰਤ੍ਰਿਪਤਾ
Magnetic shielding,ਚੁੰਬਕੀ ਸੁਰੱਖਿਆ
Magnetic storm,ਚੁੰਬਕੀ ਗੜਬੜ
Magnetic tape,ਚੁੰਬਕੀ ਟੇਪ
Magnetometer,ਮੈਗਨੇਟੋਮੀਟਰ
Magneto motive force (mmf),ਚੁੰਬਕੀ ਡ੍ਰਾਇਵਿੰਗ ਫੋਰਸ (mmf)
Magnetron,ਮੈਗਨੇਟ੍ਰੋਨ
Magnification,ਵਿਸਤਾਰ
Magnitude,ਵਾਲੀਅਮ
Magnitude comparator,ਤੀਬਰਤਾ ਤੁਲਨਾਕਾਰ
Magnitude function,ਮਾਤਰਾ ਫੰਕਸ਼ਨ
Main frame computer,ਵੱਡੇ ਕੰਪਿਊਟਰ
Main line current,ਮੁੱਖ ਲਾਈਨ ਸਟਰੀਮ
Majority carrier,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ
Majority carrier current,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ ਮੌਜੂਦਾ
Male connector,"ਪੰਪ ਕੋਆਰਡੀਨੇਟਰ, ਰੀਕੌਂਬੀਨੈਂਟ"
MAN (metropolitan area network),ਮੈਨ (ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ)
Manchester coding,ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ
Man-made noise,ਮਨੁੱਖੀ ਸ਼ੋਰ
Mantissa,ਮੰਟੀਸਾ
Mapping,ਮੈਪਿੰਗ
Marconi antenna,ਮਾਰਕੋਨੀ ਐਂਟੀਨਾ
Mark/Space ratio,ਚਿੰਨ੍ਹ/ਸਮਾਂ ਅਨੁਪਾਤ
Mask,ਕਵਰ
Mask programmed ROM,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮਡ ਰੋਮ
Maskable interrupt,ਚੰਗਾ ਕੰਮ ਕਰਨ ਵਿੱਚ ਰੁਕਾਵਟ
Masked ROM,ਕਵਰ ਰੋਮ
Mass,"ਵਾਲੀਅਮ, ਪੁੰਜ"
Master clock,ਮਾਸਟਰ ਘੜੀ
Master oscillator,ਮਾਸਟਰ ਔਸਿਲੇਟਰ
Matched filter,ਮੇਲ ਖਾਂਦਾ ਫਿਲਟਰ
Matched load,ਮੇਲ ਖਾਂਦਾ ਲੋਡ
Matching,ਮੇਲ ਖਾਂਦਾ
Matrix equation,ਮੈਟਰਿਕਸ ਸਮੀਕਰਨ
MATV (master antenna T.V.),ਸਿਰ ਐਂਟੀਨਾ ਟੀ.ਵੀ
Maximum forward current,ਵੱਧ ਤੋਂ ਵੱਧ ਅੱਗੇ
Maximumgain,ਵੱਧ ਤੋਂ ਵੱਧ ਲਾਭ
Maximum power transfer theorem,ਅਧਿਕਤਮ ਪਾਵਰ ਟ੍ਰਾਂਸਫਰ ਥਿਊਰਮ
Maximum rating,ਵੱਧ ਤੋਂ ਵੱਧ ਸਕੋਰ
Maximum reverse voltage,ਅਧਿਕਤਮ ਰਿਵਰਸ ਵੋਲਟੇਜ
Maximum usable frequency (MUF),ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂਯੋਗ ਬਾਰੰਬਾਰਤਾ (MUF)
Maxterm,ਅਧਿਕਤਮ
Maxwell's equation,ਮੈਕਸਵੈਲ ਸਮੀਕਰਨ
MCA (micro channel architecture),ਮਾਈਕ੍ਰੋ ਚੈਨਲ ਬਣਤਰ
M-derived filter,M-ਪ੍ਰਾਪਤ ਫਿਲਟਰ
Mean free path,ਮਤਲਬ ਮੁਫਤ ਮਾਰਗ
Mean value,ਔਸਤ ਮੁੱਲ
Mean-square value,ਵਰਗ ਦਾ ਮਤਲਬ ਮੁੱਲ
Measuring instrument,ਮਾਪਣ ਵਾਲਾ ਯੰਤਰ
Mechanical filter,ਮਕੈਨੀਕਲ ਫਿਲਟਰ
Medical Electronics,ਮੈਡੀਕਲ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
Mega Ohm,ਮੈਗਾ ਓਮ
Megabyte,ਮੈਗਾਬਾਈਟ
Megger,ਮੇਗਰ
Memory,ਯਾਦਗਾਰ
Memory access time,ਮੈਮੋਰੀ ਐਕਸੈਸ ਟਾਈਮ
Memory array,ਮੈਮੋਰੀ ਐਰੇ
Memory buffer register,ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ
Memory cell,ਮੈਮੋਰੀ ਸੈੱਲ
Memory cell race around condition,ਮੈਮੋਰੀ ਸੈੱਲ &#39;ਦੌੜ ਦੁਆਲੇ&#39; ਪੜਾਅ
Memory chip,ਮੈਮੋਰੀ ਚਿੱਪ
Memory circuit,ਮਾਈਕ੍ਰੋ ਸਰਕਟ
Memory cycle,ਮੈਮੋਰੀ ਚੱਕਰ
Memory cycle time,ਮੈਮੋਰੀ ਚੱਕਰ
Memory map,ਮੈਮੋਰੀ ਨਕਸ਼ਾ
Memory mapped I/o,ਮੈਮੋਰੀ ਮੈਪਡ ਇਨਪੁਟ/ਆਊਟਪੁੱਟ
MEMR (memory read),ਮੈਮੋਰੀ ਰੀਡਿੰਗ
MEMW (memory writer),ਮੈਮੋਰੀ ਲਿਖਣਾ
Menu,"ਮੇਨੂ, ਕੈਟਾਲਾਗ"
Meridian plane,ਧੁਰੀ ਜਹਾਜ਼
Mesh,ਨੈੱਟ
Mesh analysis,ਜਾਲ ਵਿਸ਼ਲੇਸ਼ਣ
Mash current,ਜਾਲ ਸਟਰੀਮ
Mesh equation,ਜਾਲ ਸਮੀਕਰਨ
Metal,ਧਾਤੂ
Metal can (box),ਮੈਟਲ ਬਾਕਸ
Metal film resistor,ਧਾਤ ਫਿਲਮ ਰੋਧਕ
Metallization,ਧਾਤੂਕਰਨ
Meter,ਮੀਟਰ
MFTD (multifrequency tone dialing),MFTD (ਮਲਟੀਪਲ ਟੋਨ ਡਾਇਲਿੰਗ)
Mho,ਮੋ
MIC (microwave integrated circuit),ਐਮ.ਆਈ.ਸੀ (ਮਾਈਕ੍ਰੋਵੇਵ ਏਕੀਕ੍ਰਿਤ ਸਰਕਟ)
Mica capacitor,ਮੀਕਾ ਕੈਪਸੀਟਰ
MICR (magnetic ink character recognition),MICR
Micro bending,ਸੂਖਮ ਨਿਸ਼ਾਨ
Microcomputer,ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ
Microcontroller,ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ
Microelectronics,ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
Microfarad,microfarad
Microfiche,ਮਾਈਕ੍ਰੋਫਿਸ਼
Micro-instruction,ਮਾਈਕਰੋ ਹਦਾਇਤ
Microkernel based operating system,ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
Micro logic,ਸੂਖਮ ਤਰਕ
Micron (10-6),ਮਾਈਕ੍ਰੋਨ
Microphone,ਮਾਈਕ੍ਰੋਫ਼ੋਨ
Microphonic effect,ਮਾਈਕ੍ਰੋਟੋਨਿਕ ਪ੍ਰਭਾਵ
Microprocessor,"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ, ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ"
Microprocessor code,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਕੋਡ
Micro program,ਮਾਈਕਰੋ ਪ੍ਰੋਗਰਾਮ
Microprogramming,"ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ, ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ"
Microsecond,ਮਾਈਕ੍ਰੋ ਸਕਿੰਟ
Micro strip antenna,ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਐਂਟੀਨਾ
Micro strip transmission line,ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ
Microwave,"ਮਾਈਕ੍ਰੋਵੇਵ, ਮਾਈਕ੍ਰੋਵੇਵ"
Microwave amplifier,ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਪਲੀਫਾਇਰ
Microwave antenna,ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਟੀਨਾ
Microwave link,ਮਾਈਕ੍ਰੋ ਵੇਵ ਲਿੰਕ
Microwave propagation window,ਮਾਈਕ੍ਰੋਵੇਵ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੰਡੋ
Microwave tube,ਮਾਈਕ੍ਰੋਵੇਵ ਟਿਊਬ
Mid band range,ਮੱਧ ਬੈਂਡ ਸੀਮਾ
MIDI (musical instrument digital interface),MIDI (ਇੰਸਟਰੂਮੈਂਟਲ ਡਿਜੀਟਲ ਇੰਟਰਫੇਸ)
Miller effect capacitance,ਮਿਲਰ ਪ੍ਰਭਾਵ ਸਮਰੱਥਾ
Miller integrator,ਮਿਲਰ ਇੰਟੀਗ੍ਰੇਟਰ
Miller time base,ਮਿਲਰ ਕਾਲ ਬੇਸ
Miller's theorem,ਮਿਲਰ ਥਿਊਰਮ
Milliammeter,ਮਿਲੀਮੀਟਰ
Milliampere,ਮਿਲੀ ਐਂਪੀਅਰ
Millihenry,ਮਿਲੀ ਹੈਨਰੀ
Milliman's theorem,ਮਿਲਮੈਨ ਦਾ ਸਿਧਾਂਤ
Miniaturization,ਛੋਟਾ ਕਰਨਾ
Minority carrier,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ
Minority carrier current,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ ਸਟਰੀਮ
Minterm,ਮਿਨਟਰਮ
Minuend,ਘਟਾਓ
MIPS (million instruction per second),ਐਮ.ਪੀ.ਐਸ.
Misalignment,ਗਲਤ ਅਲਾਈਨਮੈਂਟ
Mistuning,ਖਾਤਮਾ
Mixer,ਮਿਕਸਰ
MMU (memory management unit),ਐਮ.ਐਮ.ਯੂ (ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ ਯੂਨਿਟ)
Mnemonics,ਯਾਦਾਸ਼ਤ
Mobile electron,ਚਲਦੇ ਇਲੈਕਟ੍ਰੋਨ
Mobility,ਗਤੀਸ਼ੀਲਤਾ
Modal dispersion,ਮਾਡਲ ਡਿਫੈਕਸ਼ਨ
Mode,ਮੋਡ
Model,ਮਾਡਲ
Modem,ਮਾਡਮ
Modified frequency modulation encoding),ਨਾ ਬਦਲੀ ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡਿਊਲੇਸ਼ਨ ਕੋਡਿੰਗ
Modular design,ਮਾਡਯੂਲਰ ਡਿਜ਼ਾਈਨ
Modulated,ਸੰਚਾਲਿਤ
Modulation,ਮੋਡੂਲੇਸ਼ਨ
Modulation depth,ਮੋਡੂਲੇਸ਼ਨ ਡੂੰਘਾਈ
Modulation index,ਮੋਡੂਲੇਸ਼ਨ ਸੂਚਕਾਂਕ
Modulation percentage,ਮੋਡੂਲੇਸ਼ਨ ਪ੍ਰਤੀਸ਼ਤਤਾ
Module,ਮੋਡੀਊਲ
Modulo-N counter,ਮਾਡਿਊਲਸ n ਗੁਣਕ
Modulus of counter,ਕੈਲਕੁਲੇਟਰ ਮਾਡਿਊਲਸ
Molecule,ਅਣੂ
Momentum,ਭਾਵਨਾ
Monitor,ਮਾਨੀਟਰ
Monochrome,ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ
Monochrome display,ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ ਡਿਸਪਲੇਅ
Monolithic IC,ਮੋਨੋਲਿਥਿਕ (IC)
Monopulse,ਸਿੰਗਲ ਪਲਸ
Monostable multivibrator,ਮੋਨੋਸਟੇਸ਼ਨਰੀ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ
Monotoxicity,ਇਕਸਾਰਤਾ
Moor's law,ਮੂਰ ਦਾ ਕਾਨੂੰਨ
Morse code,ਮੋਰਸ ਕੋਡ
MOSFET,mosfet
Most significant character,ਅਰਥਪੂਰਨ ਅੱਖਰ
Motherboard,ਮਦਰ ਬੋਰਡ
Motor,ਮੋਟਰ
Motor action,ਮੋਟਰ ਕਾਰਵਾਈ
Mount,ਦੋਸ਼
Mouse,ਮਾਊਸ
Moving coil loudspeaker,ਚੱਲ ਕੁੰਡਲੀ ਲਾਊਡਸਪੀਕਰ
Moving coil meter,ਚੱਲ ਰਿਹਾ ਮੀਟਰ
MPEG (motion picture experts group),ਸੰਪੇਗ
MPU (microprocessor unit),ਐਮ.ਪੀ.ਯੂ
MSD (most significant digit),MSD (ਉੱਚਤਮ ਸਕੋਰ)
MS-windows,ਐਮਐਸ ਵਿੰਡੋਜ਼
MTBF (mean time between failures),ਐਮ.ਟੀ.ਬੀ.ਐਫ. (ਅੰਤਰ ਅਸਫਲਤਾ ਮੱਧਮਾਨ)
Multicavity klystron,ਮਲਟੀਕਾਲਮ ਕਲੀਸਟ੍ਰੋਨ
Multiconductor connector,ਪੋਲੀਮਰ ਕੁਨੈਕਟਰ
Multimedia,ਮਲਟੀਮੀਡੀਆ
Multimeter,ਮਲਟੀਮੀਟਰ
Multiple emitter transistor,ਮਲਟੀਪਲ ਐਮੀਟਰ ਟਰਾਂਜ਼ਿਸਟਰ
Multiple trace,ਮਲਟੀਟਰੇਸਿੰਗ
Multiplicand,ਯੋਗਤਾ
Multiplier,ਗੁਣਕ
Multiprocessing,ਬਹੁ ਸਰੋਤ
Multiprogramming,ਮਲਟੀਪ੍ਰੋਗਰਾਮਿੰਗ
Multirange,ਮਲਟੀਪਲ ਸੀਮਾ ਹੈ
Multistage amplifier,ਬਹੁਨਾਮੀ ਐਂਪਲੀਫਾਇਰ
Multitasking,ਮਲਟੀਫੰਕਸ਼ਨ
Mute,ਚੁੱਪ
Mutual characteristics,ਆਪਸੀ ਗੁਣ
Mutual conductance,ਆਪਸੀ ਚਾਲਕਤਾ
Mutual coupling,ਆਪਸੀ ਜੋੜੀ
Mutual inductance,ਆਪਸੀ ਪ੍ਰੇਰਣਾ
Mutual reactance,ਪਰਸਪਰਤਾ
Mylar-PC board,ਮਾਈਲਰ ਪੀਸੀ. ਬੀਜਦੇ
N material,N- ਮਾਮਲਾ
NAMPS (narrow band analog mobile phone services),NAMPS
NAND-NAND circuit,ਨੰਦ-ਨੰਦ ਸਰਕਟ
Nano-second (10-9 sec),"ਨੈਨੋ ਸੈਕਿੰਡ (- ਤੋਂ, )"
Napier's rule,ਨੇਪੀਅਰ ਦਾ ਕਾਨੂੰਨ
Narrow band,ਤੰਗ ਬੈਂਡ
Narrow band noise,ਤੰਗ ਬੈਂਡ ਸ਼ੋਰ
Narrow band pass filter,ਤੰਗ ਬੈਂਡ ਪਾਰਕ ਸ਼ੋਰ
Native-compiler,ਮੂਲ ਦੁਭਾਸ਼ੀਏ
Natural count,ਕੁਦਰਤੀ ਗਣਨਾ
Natural frequency,ਕੁਦਰਤੀ ਬਾਰੰਬਾਰਤਾ
Natural logarithm,ਕੁਦਰਤੀ ਲਘੂਗਣਕ
Near call,ਨੇੜੇ ਕਾਲ
Near jump,ਕੰਬਣ ਦੇ ਨੇੜੇ
Needle velocity,"ਸੂਈ ਵੇਗ, ਵਸਤੂ ਵੇਗ"
Negation,ਮਨਾਹੀ
Negation indicator,ਮਨਾਹੀ ਨੋਟਿਸ
Negation symbol,ਮਨਾਹੀ ਪ੍ਰਤੀਕ
Negative gate,ਨਕਾਰਾਤਮਕ ਗੇਟ
Negative AND gate,ਨਕਾਰਾਤਮਕ ਅੰਤ ਗੇਟ
Negative clamper,ਨਕਾਰਾਤਮਕ ਬੰਧਨ
Negative clipper,ਨਕਾਰਾਤਮਕ ਸ਼ੀਅਰਿੰਗ
Negative edge,ਨਕਾਰਾਤਮਕ ਕੋਰ
Negative emitter follower,ਨੈਗੇਟਿਵ ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ
Negative feedback,ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼
Negative feedback amplifier,ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ
Negative logic,ਨਕਾਰਾਤਮਕ ਦਲੀਲ
Negative OR gate,ਨੈਗੇਟਿਵ ਜਾਂ ਗੇਟ
Negative polarity,ਨਕਾਰਾਤਮਕ ਧਰੁਵੀਤਾ
Negative resistance,ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ
Negative resistance region,ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ ਜ਼ੋਨ
Negative supply,ਨਕਾਰਾਤਮਕ ਸਪਲਾਈ
Negative temperature,ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ
Negative temperature coefficient,ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ ਗੁਣਾਂਕ
Negative transmission,ਨਕਾਰਾਤਮਕ ਸੰਚਾਰ
Negative tree,ਨਕਾਰਾਤਮਕ ਰੁੱਖ
Negative tunnel diode,ਨਕਾਰਾਤਮਕ ਸੁਰੰਗ ਡਾਇਓਡ
Negative-false,ਨਕਾਰਾਤਮਕ ਝੂਠ
Negative-true,ਨਕਾਰਾਤਮਕ ਸੱਚ
Negligible,ਮਾਮੂਲੀ
Nematic liquid crystal,nematic ਤਰਲ ਕ੍ਰਿਸਟਲ
Nemative mode,ਨਕਾਰਾਤਮਕ ਮੋਡ
Neon lamp,ਨਿਓਨ ਲੈਂਪ
Neper,napper
Nested branching,ਨੇਸਟਡ ਸ਼ਾਖਾ
Nested task flag,ਨੇਸਟਡ ਕੰਮ ਦਾ ਝੰਡਾ
Nesting,ਆਲ੍ਹਣਾ
Net impurity concentration,ਪੂਰਨ ਅਸ਼ੁੱਧਤਾ ਇਕਾਗਰਤਾ
Net list,ਸ਼ੁੱਧ ਸੂਚੀ
Network,"ਨੈੱਟਵਰਕ, ਨੈੱਟਵਰਕ"
Network drive,ਨੈੱਟਵਰਕ ਡਰਾਈਵ
Network driver,ਨੈੱਟਵਰਕ ਆਪਰੇਟਰ
Network model,ਨੈੱਟਵਰਕ ਮਾਡਲ
Network operating system,ਨੈੱਟਵਰਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
Network server,ਨੈੱਟਵਰਕ ਸਰਵਰ
Network structure,ਨੈੱਟਵਰਕ ਬਣਤਰ
Network theory,ਨੈੱਟਵਰਕ ਥਿਊਰੀ
Network topology,ਨੈੱਟਵਰਕ ਟੌਪੋਗ੍ਰਾਫੀ
Neutral,ਮੂਡੀ
Neutral line,ਨਿਰਪੱਖ ਲਾਈਨ
Neutral region,ਉਦਾਸ ਜ਼ੋਨ
Neutralising circuit,ਨਿਰਪੱਖਤਾ ਸਰਕਟ
Neutralization,ਨਿਰਪੱਖਕਰਨ
Neutron,ਨਿਊਟ੍ਰੋਨ
New generation CP,ਅਗਲੀ ਪੀੜ੍ਹੀ ਦਾ CPU
New line character,ਨਵੀਂ ਲਾਈਨ ਅੱਖਰ
New-Zealand virus,ਨਿਊਜ਼ੀਲੈਂਡ ਵਾਇਰਸ
Next state,ਅਗਲੇ ਪੜਾਅ
Next state equation,ਅਗਲੇ ਪੜਾਅ ਦੇ ਸਮੀਕਰਨ
Next state table,ਅਗਲੇ ਪੜਾਅ ਦੀ ਸਾਰਣੀ
Nibble,ਨਿਬਲ
Nibble memory chip,ਨਿਬਲ ਮੈਮੋਰੀ ਚਿੱਪ
Nibble multiplexer,ਨਿਬਲ ਮਲਟੀਪਲੈਕਸਰ
Nicholas chart,ਨਿਕੋਲਸ ਚਾਰਟ
Night effect,ਰਾਤ ਦਾ ਪ੍ਰਭਾਵ
Nine track tape,ਨੌ ਮਾਰਗ ਟੇਪ
Nine's complement,ਨੌ ਦਾ ਪੂਰਕ
NMOS,en moss
NMOS inverter,en moss ਉਲਟਾ
NMOS process,ਸਮੂਹਿਕ ਪ੍ਰਕਿਰਿਆ ਵਿੱਚ
NMOS structure,en moss ਬਣਤਰ
NMOS transistor,ਐਨ ਮੋਸ ਟਰਾਂਜ਼ਿਸਟਰ
No load current,ਜ਼ੀਰੋ ਲੋਡ ਮੌਜੂਦਾ
No twist cable,ਕੱਟੀ ਹੋਈ ਕੇਬਲ
Nodal,nodular
Node,"ਨੋਡ, ਨੋਡ"
Node minimization,ਨੋਡ ਡਿਗਰੇਡੇਸ਼ਨ
Noise,ਰੌਲਾ
Noise avalanche,ਸ਼ੋਰ ਬਰਫ਼ਬਾਰੀ
Noise band-width,ਸ਼ੋਰ ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ
Noise burst,ਰੌਲਾ ਫਟਣਾ
