Tamil,Odiya
பக்கவாட்டு சுருக்கம்,ପାର୍ଶ୍ୱ ଚୁକ୍ତି
பக்கவாட்டு நிற மாறுபாடு,ଲାଟେରାଲ୍ ରଙ୍ଗ ଅବରାଟେସନ୍ |
கிடைமட்ட (குறுக்கு) குறுக்கு,ଭୂସମାନ୍ତର (ଟ୍ରାନ୍ସଭର୍ସ) ଟ୍ରାନ୍ସଭର୍ସ |
பக்கவாட்டு இடைவெளி,ପାର୍ଶ୍ୱବର୍ତ୍ତୀ ଫାଙ୍କ |
பக்கவாட்டு பரவல்,ପାର୍ଶ୍ୱ ବିସ୍ତାର
பக்கவாட்டு நீட்டிப்பு மூச்சுக்குழாய்,ପାର୍ଶ୍ୱ ବିସ୍ତାର ଟ୍ରାକିଆ |
பக்க பகுதி,ପାର୍ଶ୍ୱ କ୍ଷେତ୍ର
பக்கவாட்டு விசை,ପାର୍ଶ୍ୱ ଶକ୍ତି
பக்க பள்ளம்,ପାର୍ଶ୍ୱ ଖୋଳା |
பக்க இயக்குனர் பகுதி,ପାର୍ଶ୍ୱ ନିର୍ଦ୍ଦେଶକ ଅଂଶ |
பக்கவாட்டு மந்தநிலை,ପାର୍ଶ୍ୱବର୍ତ୍ତୀ ନିଷ୍କ୍ରିୟତା |
பக்கவாட்டு இடைவெளி தசை,ଲାଟେରାଲ୍ ଇଣ୍ଟରସ୍କାପୁଲାର୍ ମାଂସପେଶୀ |
பக்கவாட்டு கோடு,ପାର୍ଶ୍ୱ ରେଖା |
பக்க வரி அமைப்பு,ପାର୍ଶ୍ୱ ରେଖା ସିଷ୍ଟମ୍ |
பக்கவாட்டு நீளமான அமைப்பு,ପାର୍ଶ୍ୱ ଦ୍ରାଘିମା ପ୍ରଣାଳୀ |
பக்கவாட்டு நீளமான ஊழல்,ଲାଟେରାଲ୍ ଲଙ୍ଗିଟେଡେନାଲ୍ ସ୍କାଣ୍ଡାଲ୍ |
பக்கவாட்டு பெருக்கம்,ଲାଟେରାଲ୍ ଆମ୍ପ୍ଲାଇଫେସନ୍ |
பக்கவாட்டு பெருக்கம்,ଲାଟେରାଲ୍ ଆମ୍ପ୍ଲାଇଫେସନ୍ |
பக்கவாட்டு மிராஜ்,ଲାଟେରାଲ୍ ମିରାଜ୍ |
பக்கவாட்டு இயக்கம்,ପାର୍ଶ୍ୱ ଗତି
பக்க நாற்கர,ପାର୍ଶ୍ୱ ଚତୁର୍ଭୁଜ |
பக்கவாட்டு வீச்சு,ପାର୍ଶ୍ୱବର୍ତ୍ତୀ ପରିସର |
பக்கவாட்டு வெளியேறும் அட்டவணை,ପାର୍ଶ୍ୱ ପ୍ରସ୍ଥାନ କାର୍ଯ୍ୟସୂଚୀ
பக்கவாட்டு ஒளிவிலகல்,ପାର୍ଶ୍ୱ ପ୍ରତିକ୍ରିୟା
பக்கவாட்டு ஷீர் இன்டர்ஃபெரோமீட்டர்,ଲାଟେରାଲ୍ ଶିଅର୍ ଇଣ୍ଟରଫେରୋମିଟର |
பக்கவாட்டு கோள மாறுபாடு,ଲାଟେରାଲ୍ ଗୋଲାକାର ଅବରାଟେସନ୍ |
பக்கவாட்டு வேக மாற்றம்,ପାର୍ଶ୍ୱ ବେଗ ପରିବର୍ତ୍ତନ |
பக்கவாட்டு நடுக்கம்,ପାର୍ଶ୍ୱ କମ୍ପନ |
பக்கவாட்டு பார்வை,ପାର୍ଶ୍ୱ ଦୃଶ୍ୟ |
"கடைசல், கடைசல்","ଲେଥ୍, ଲେଥ୍ |"
"அட்சரேகை, அட்சரேகை","ଅକ୍ଷାଂଶ, ଅକ୍ଷାଂଶ"
அட்சரேகை-திருத்தம்,ଅକ୍ଷାଂଶ-ସଂଶୋଧନ |
அட்சரேகை விளைவு,ଅକ୍ଷାଂଶ ପ୍ରଭାବ
அட்சரேகை மதிப்பு,ଅକ୍ଷାଂଶ ମୂଲ୍ୟ
"லட்டு, லட்டு","ଜଟଣୀ, ଜଟଣୀ"
பின்னல் வரிசை,ଲାଟାଇସ୍ ଆରେ |
பின்னல் கலவை,ଲାଟାଇସ୍ ଯ ound ଗିକ |
"லட்டு மாறிலி, லட்டு மாறிலி","ଜଟଣୀ ସ୍ଥିର, ଲାଟାଇସ୍ ସ୍ଥିର |"
"லட்டு வடிவமைப்பு, லட்டு வடிவமைப்பு","ଲାଟାଇସ୍ ଡିଜାଇନ୍, ଲାଟାଇସ୍ ଡିଜାଇନ୍ |"
"லட்டு நீட்சி, லட்டு பரிமாணம்","ଜଟଣୀ ବିସ୍ତାର, ଲାଟାଇସ୍ ଡାଇମେନ୍ସନ୍ |"
பின்னல் சிதைவு,ଜଟଣୀ ବିକୃତି |
லட்டு இயக்கவியல்,ଜଟଣୀ ଗତିଶୀଳ |
"லட்டு ஆற்றல், லிஸ் ஆற்றல்","ଜଟଣୀ ଶକ୍ତି, ଲିସ୍ ଶକ୍ତି |"
"லட்டு என்ட்ரோபி, லேட்டிஸ் என்ட்ரோபி","ଲାଟାଇସ୍ ଏଣ୍ଟ୍ରପି, ଲାଟାଇସ୍ ଏଣ୍ଟ୍ରପି |"
பின்னல் வடிவம்,ଜଟଣୀ ଫର୍ମ |
பின்னல் கற்றை,ଜଟଣୀ ବିମ୍ |
பின்னல் குழு,ଲାଟାଇସ୍ ଗୋଷ୍ଠୀ |
லேட்டிஸ் ஹோமோமார்பிசம்,ଲାଟାଇସ୍ ହୋମୋର୍ଫିଜିମ୍ |
பின்னல் சேர்க்கை அதிக ஆற்றல்,ଲାଟାଇସ୍ ଅନ୍ତର୍ଭୂକ୍ତ ଅତ୍ୟଧିକ ଶକ୍ତି |
லேட்டிஸ் ஐசோமார்பிசம்,ଲାଟାଇସ୍ ଆଇସୋମର୍ଫିଜିମ୍ |
லேட்டிஸ் மெஷ் (சுற்று),ଜଟଣୀ ଜାଲ (ସର୍କିଟ)
லட்டு நோக்குநிலை,ଲାଟାଇସ୍ ଆରିଏଣ୍ଟେସନ୍ |
பின்னல் தளம்,ଜଟଣୀ ଚଟାଣ |
பின்னல் புள்ளி,ଜଟଣୀ ବିନ୍ଦୁ |
பின்னல் துருவப்படுத்தல்,ଲାଟାଇସ୍ ପୋଲାରାଇଜେସନ୍ |
லட்டு புள்ளி குழு,ଲାଟାଇଟ୍ ପଏଣ୍ଟ ଗୋଷ୍ଠୀ |
லட்டு உலை,ଲାଟାଇସ୍ ରିଆକ୍ଟର |
பின்னல் வரிசை,ଜଟଣୀ ଧାଡି |
பின்னல் சிதறல்,ଜଟଣୀ ବିଛାଇବା |
பின்னல் தொகை,ଜଟଣୀ ରାଶି |
லட்டு பரிமாற்ற செயல்பாடு,ଜଟଣୀ ସ୍ଥାନାନ୍ତର କାର୍ଯ୍ୟ |
"அலகு லட்டு செல், வேர் லட்டு செல்","ୟୁନିଟ୍ ଲାଟାଇସ୍ ସେଲ୍, ରୁଟ୍ ଲାଟାଇସ୍ ସେଲ୍ |"
லட்டு திசையன்,ଲାଟାଇସ୍ ଭେକ୍ଟର୍ |
பின்னல் அதிர்வு,ଜଟଣୀ କମ୍ପନ |
பின்னல் அலை,ଜଟଣୀ ତରଙ୍ଗ |
பின்னல் சுருள்,ଲାଟାଇସ୍ କୋଇଲ୍ |
கரண்ட் குண்ட்லி,କରନ୍ଦ କୁଣ୍ଡଲି |
laue வகுப்பு,laue ଶ୍ରେଣୀ
laue முறை,laue ପଦ୍ଧତି |
புகைப்படம் கொண்டு வாருங்கள்,ଫଟୋଗ୍ରାଫ୍ ଆଣ |
புள்ளி கொண்டு,ବିନ୍ଦୁ ଆଣ |
லாவே எக்ஸ்ரே முறை,ଲାଉ ଏକ୍ସ-ରେ ପଦ୍ଧତି |
ஏவுதளம்,ଉନ୍ମୋଚନ କ୍ଷେତ୍ର |
துவக்க அமைப்பு,ଲଞ୍ଚ ସିଷ୍ଟମ୍ |
துவக்க மேடை,ଲଞ୍ଚ ପ୍ଲାଟଫର୍ମ |
துவக்க கட்டம்,ଆରମ୍ଭ ପର୍ଯ୍ୟାୟ
துவக்க புள்ளி,ଲଞ୍ଚ ପଏଣ୍ଟ |
ஏவுதல்,ଉନ୍ମୋଚନ |
"லாஞ்ச் அடாப்டர், லாஞ்ச் அடாப்டர்","ଆଡାପ୍ଟର ଲଞ୍ଚ କର, ଆଡାପ୍ଟର ଲଞ୍ଚ କର |"
ஏவுதல்,ଉନ୍ମୋଚନ |
"ஏவுதல் தடம், ஏவுதல் இரயில்","ଟ୍ରାକ୍ ଲଞ୍ଚ, ରେଳ ଲଞ୍ଚ କର |"
துவக்க தளம்,ଉନ୍ମୋଚନ ସାଇଟ୍ |
லாரன்ட் அரை உறை தகடு,ଲ aur ରେଣ୍ଟ ସେମି-କେସିଂ ପ୍ଲେକ୍ |
லோரனின் துருவமானி,ଲୋରାନର ପୋଲାରମିଟର |
துவக்க மேடை,ଲଞ୍ଚ ପ୍ଲାଟଫର୍ମ |
"விதிகள், கோட்பாடுகள், சட்டம் (கிரி)","ନିୟମ, ନୀତି, ଆଇନ (ଗିରି)"
புறக்கணிப்பு விதி,ତ୍ୟାଗ କରିବାର ନିୟମ |
செயல்-எதிர்வினை விதி,କାର୍ଯ୍ୟ-ପ୍ରତିକ୍ରିୟା ନିୟମ |
வேக சேர்க்கை விதி,ବେଗ ମିଶ୍ରଣ ନିୟମ |
பொருந்தக்கூடிய விதி,ସୁସଙ୍ଗତତା ନିୟମ |
நிலையான வெப்ப குவிப்பு சட்டம்,କ୍ରମାଗତ ଉତ୍ତାପ ସଂଗ୍ରହ ନିୟମ |
நிலையான விகிதாச்சாரத்தின் சட்டம்,କ୍ରମାଗତ ଅନୁପାତର ନିୟମ |
நிலையான பிரிக்கப்பட்ட வெட்டு அழுத்த விதி,ସ୍ଥିର ବିଚ୍ଛିନ୍ନ ଶିଅର ଚାପ ନିୟମ |
சட்ட விதிகள்,ନିୟମ ନିୟମ
குளிரூட்டும் விதிகள்,ଥଣ୍ଡା ନିୟମ |
இணக்கமான நிபந்தனைகளின் சட்டம்,ସୁସଙ୍ଗତ ସର୍ତ୍ତଗୁଡିକର ନିୟମ |
நிலையான விகிதாச்சாரத்தின் சட்டம்,କ୍ରମାଗତ ଅନୁପାତର ନିୟମ |
இலக்கு விதி,ଲକ୍ଷ୍ୟ ନିୟମ |
மின்காந்த தூண்டல் சட்டம்,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଅନୁକରଣ ନିୟମ |
பிழை விதி,ତ୍ରୁଟି ନିୟମ |
ஈர்ப்பு விதி,ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |
செயலற்ற சட்டம்,ନିଷ୍କ୍ରିୟତା ନିୟମ |
இரண்டாம் நிலை வெப்ப விதிகள்,ଦ୍ secondary ିତୀୟ ଗରମ ନିୟମ |
சமவெப்ப வளிமண்டல சட்டம்,ଆଇସୋଥର୍ମାଲ୍ ବାତାବରଣ ନିୟମ |
"சமதள ஓட்டம் சட்டம், அடுக்கு ஓட்டம் சட்டம்","ପ୍ଲାନାର୍ ଫ୍ଲୋ ଆଇନ୍, ଷ୍ଟ୍ରାଟମ୍ ଫ୍ଲୋ ଆଇନ୍ |"
காந்தவியல் சட்டம்,ଚୁମ୍ବକୀୟ ନିୟମ |
வெகுஜன விகித சட்டம்,ଜନ ଅନୁପାତ ନିୟମ |
பல விகிதாச்சாரங்களின் சட்டம்,ଏକାଧିକ ଅନୁପାତର ନିୟମ |
ஆக்டெட் விதி,ଅକ୍ଟେଟର ନିୟମ |
இணையான சோலனாய்டு விதி,ସମାନ୍ତରାଳ ସୋଲେନଏଡ୍ ନିୟମ |
பகுதி அழுத்தம் சட்டம்,ଆଂଶିକ ଚାପ ନିୟମ |
போட்டித்திறன் விதி,ପ୍ରତିଯୋଗିତା ନିୟମ |
பிரதிபலிப்பு சட்டம்,ପ୍ରତିଫଳନର ନିୟମ |
லாரன்ஸ் குழாய் (குரோமட்ரான்),ଲରେନ୍ସ ଡକ୍ଟ (କ୍ରୋମାଟ୍ରାନ୍)
வேக விதிகள்,ଗତି ନିୟମ
வெப்ப இயக்கவியல் விதிகள்,ଥର୍ମୋଡାଇନାମିକ୍ସର ନିୟମ |
"இலக்கு அமைத்தல், இலக்கு அமைத்தல்","ଲକ୍ଷ୍ୟ ସେଟିଂ, ଲକ୍ଷ୍ୟ ସେଟିଂ |"
"அரை விகிதம், இட விகிதம்","ଅଧା ଅନୁପାତ, ଅନୁପାତ"
"அடுக்கு, நிலை","ସ୍ତର, ସ୍ତର"
இட மதிப்பு,ସ୍ଥାନ ମୂଲ୍ୟ
"ஈயம், வைப்பு, சுமை, ஈயம், ஈயம், ஈயம், படிவு, ஈயம்","ସୀସା, ଜମା, ଭାର, ସୀସା, ସୀସା, ସୀସା, ନିର୍ଗତ, ସୀସା |"
வழிவகுக்கிறது மற்றும் பின்னடைவு,ଲିଡ୍ ଏବଂ ପଛରେ |
முன்னணி கோணம்,ଅଗ୍ରଣୀ କୋଣ
முன் கட்டுப்பாடு,ସାମ୍ନା ନିୟନ୍ତ୍ରଣ |
முன்னணி பாதுகாக்கப்பட்ட கேபிள்,ସୀସା ସଂରକ୍ଷିତ କେବୁଲ୍ |
உள்வரும் பள்ளம்,ପ୍ରବାହ ଖୋଳା |
சகோதரி கடிதம்,sis ଅକ୍ଷର
முன்னோக்கி வலை,ଅଗ୍ରଗାମୀ ଜାଲ
முன்னோக்கு பார்வை,ଆଗକୁ ଦର୍ଶନ
முன் திருகு,ସାମ୍ନା ସ୍କ୍ରୁ |
முன்னணி தோட்டா,ସୀସା ବୁଲେଟ୍ |
முன்னணி நேரம்,ଲିଡ୍ ସମୟ |
ஈய-அமில பேட்டரி,ଲିଡ୍-ଏସିଡ୍ ବ୍ୟାଟେରୀ |
முன்னணி சமமான,ସୀସା ସମାନ |
உள்வரும் கம்பி,ଇନଫ୍ଲୋ ତାର
வெளியேறும் பள்ளம்,ଆଉଟଫ୍ଲୋ ଗ୍ରୀଭ୍ |
"முன், தலைவர் (அடையாளம்)","ଆଗ, ନେତା (ଚିହ୍ନ)"
"வழிகாட்டும் கேபிள், வழிகாட்டும் கேபிள்","ଗାଇଡ୍ କେବୁଲ୍, ଗାଇଡ୍ କେବୁଲ୍ |"
"முன், தலைவர் (அடையாளம்)","ଆଗ, ନେତା (ଚିହ୍ନ)"
முன்னோக்கி குணகம்,ଅଗ୍ରଗାମୀ ଗୁଣବତ୍ତା
முன்னோக்கி மின்னோட்டம்,ଅଗ୍ରଗାମୀ କରେଣ୍ଟ୍ |
முன் கோர்,ଆଗ କୋର୍
முன் மைய துடிப்பு நேரம்,ସାମ୍ନା କୋର ନାଡ ସମୟ |
முன் இழைகள்,ସାମ୍ନା ତନ୍ତୁ |
முன் தேவையற்ற பிரதிபலிப்பு,ଆଗ ଅବାଞ୍ଛିତ ପ୍ରତିଫଳନ |
முன்னோக்கி சுமை,ଅଗ୍ରଗାମୀ ଭାର
முன்னுரிமை கலை,ପ୍ରାଥମିକତା କଳା
பிரதான சக்தி,ମୁଖ୍ୟ ଶକ୍ତି |
முன் இடுகை,ଆଗ ପୋଷ୍ଟ
அரிப்பு நீரோடை,କ୍ଷୟ ପ୍ରବାହ
கடத்தும் கம்பி,କଣ୍ଡକ୍ଟିଭ୍ ତାର |
"சுண்ணாம்பு, கசிவு (n.) கசிவு வரி, மெல்லும் வரி (n.)","ଚୂନ, ଲିକ୍ (n।) ସିପେଜ୍ ଲାଇନ୍, ଚୁଇଙ୍ଗ୍ ଲାଇନ୍ (n।)"
அரிப்பைக் கண்டறியும் கருவி,କ୍ଷତିକାରକ
"அரிப்பு மின்மாற்றி, அரிப்பு மின்மாற்றி","ଏରୋଜିନ୍ ଟ୍ରାନ୍ସଫର୍ମର, ଏରୋଜିନ୍ ଟ୍ରାନ୍ସଫର୍ମର |"
தேர்வு அதிர்வு,ଚୟନ କମ୍ପନ
"மெல்லுதல், அரிப்பு, கசிவு","ଚୋବାଇବା, କ୍ଷୟ, ଲିକ୍ |"
அரிப்பு குணகம்,କ୍ଷୟ କୋଏଫିସିଏଣ୍ଟ୍ |
அரிப்பு கடத்துத்திறன்,କ୍ଷୟ କଣ୍ଡକ୍ଟିଭିଟି |
அரிப்பு கடத்துத்திறன்,କ୍ଷୟ କଣ୍ଡକ୍ଟିଭିଟି |
அரிப்பு கட்டுப்பாடு,କ୍ଷୟ ନିୟନ୍ତ୍ରଣ |
அரிப்பு குணகம்,କ୍ଷୟ କୋଏଫିସିଏଣ୍ଟ୍ |
அரிப்பு ஃப்ளக்ஸ்,କ୍ଷୟ ପ୍ରବାହ |
அரிப்பு காட்டி,କ୍ଷତିକାରକ ସୂଚକ |
அரிப்பு தூண்டி,କ୍ଷୟ ପ୍ରବର୍ତ୍ତକ |
அரிப்பு கதிர்வீச்சு,କ୍ଷୟ ବିକିରଣ |
அரிப்பு அதிர்ச்சி,କ୍ଷୟ ଶକ୍ |
அரிப்பு எதிர்ப்பு,କ୍ଷୟ ପ୍ରତିରୋଧ
அரிப்பு,କ୍ଷୟ
அரிக்கும்,କ୍ଷତିକାରକ |
அரிப்பு குழாய் ஆண்டெனா,ଜର ଟ୍ୟୁବ୍ ଆଣ୍ଟେନା |
அரிப்பு அலை ஆண்டெனா,କ୍ଷୟ ତରଙ୍ଗ ଆଣ୍ଟେନା |
அரிப்பு அலை பாதை,କ୍ଷୟ ତରଙ୍ଗ ପଥ |
பேடாக் புளுட்டி சோதனை,ପ୍ୟାଡକ୍ ପ୍ଲୁଟି ପରୀକ୍ଷା |
"padduk pluti, லீப் ஃபார்ரிங்","ପ୍ୟାଡୁକ୍ ପ୍ଲୁଟି, ଲମ୍ଫ ଫାରିଙ୍ଗ୍ |"
கற்றல் வளைவு,ଶିଖିବା ବକ୍ର
கற்றல் இயந்திரம்,ଶିକ୍ଷା ଯନ୍ତ୍ର
கற்றல் கோட்பாடு,ଶିକ୍ଷା ସିଦ୍ଧାନ୍ତ |
"குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்","ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
குறைந்தபட்ச நடவடிக்கை,ସର୍ବନିମ୍ନ କାର୍ଯ୍ୟ
குறைந்தபட்ச எண்ணிக்கை,ସର୍ବନିମ୍ନ ଗଣନା
குறைந்தபட்ச கூறுகள்,ସର୍ବନିମ୍ନ ଉପାଦାନଗୁଡ଼ିକ |
குறைந்தபட்ச ஆற்றல் சட்டம்,ସର୍ବନିମ୍ନ ଶକ୍ତି ନିୟମ |
குறுகிய பாதை,ସବୁଠାରୁ ଛୋଟ ପଥ
குறைந்தது குறிப்பிடத்தக்க பாத்திரம்,ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ଚରିତ୍ର |
குறைந்தபட்ச பிரிப்பான் பகுதி,ସର୍ବନିମ୍ନ ପୃଥକ କ୍ଷେତ୍ର |
தோராயமான சதுரங்கள்,ସର୍ବନିମ୍ନ ବର୍ଗର ଆନୁମାନିକତା |
குறைந்தபட்ச சதுர மதிப்பீடு,ସର୍ବନିମ୍ନ ବର୍ଗ ଆକଳନ |
குறைந்த வகுப்பு,ସର୍ବନିମ୍ନ ଶ୍ରେଣୀ
குறைந்தபட்ச விலகல் அச்சு,ସର୍ବନିମ୍ନ ବିକୃତ ଅକ୍ଷ |
குறுகிய கால விதி,ସବୁଠାରୁ କମ୍ ସମୟ ନିୟମ |
குறைந்தபட்ச மேல்நிலை வரம்பு,ସର୍ବନିମ୍ନ ଓଭରହେଡ୍ ସୀମା |
குறைந்தபட்ச செயல்பாட்டுக் கொள்கை,ସର୍ବନିମ୍ନ କାର୍ଯ୍ୟ ନୀତି |
தாழ்ப்பாள் கம்பி,ଲ୍ୟାଚ୍ ତାର
laclanche செல்,laclanche କକ୍ଷ |
லெடக் விளைவு,ଲେଡୁକ୍ ପ୍ରଭାବ |
குறைந்த ஆற்றல் எலக்ட்ரான் மாறுபாடு,ନିମ୍ନ ଶକ୍ତି ଇଲେକ୍ଟ୍ରନ୍ ବିଭାଜନ |
எதிரெதிர் துருவமுனைப்பு,ଘଣ୍ଟା ବିପରୀତ ପୋଲାରାଇଜେସନ୍ |
இடது கை விதி,ବାମ ହାତ ନିୟମ |
எதிரெதிர் திசையில் திருகு,ଘଣ୍ଟା ବିପରୀତ ସ୍କ୍ରୁ |
எதிரெதிர் திசையில் திருகு,ଘଣ୍ଟା ବିପରୀତ ସ୍କ୍ରୁ |
கால் நீளம்,ଗୋଡର ଲମ୍ବ |
சரியான பாத்திரம்,ବ valid ଧ ବର୍ଣ୍ଣ
செல்லுபடியாகும் ஓம்,ବ valid ଧ ଓହମ୍ |
சட்ட செயல்முறை,ଆଇନଗତ ପ୍ରକ୍ରିୟା |
செல்லுபடியாகும் இருப்பு,ବ valid ଧ ସଂରକ୍ଷଣ |
லெனார்ட்-பீம்,ଲେନାର୍ଡ-ବିମ୍ |
லெனார்ட் குழாய்,ଲେନାର୍ଡ ଟ୍ୟୁବ୍ |
நீளம்,ଲମ୍ବ
நீளம் கட்டுப்பாடு,ଦ length ର୍ଘ୍ୟ ସୀମା |
நீளமான இருமுனையம்,ବିସ୍ତୃତ ଡିପୋଲ୍ |
நீளம்,ବିସ୍ତାର
லென்ஸ்,ଲେନ୍ସ
லென்ஸ் மாறுபாடு,ଲେନ୍ସ ଅବରାଟେସନ୍ |
லென்ஸ் நடவடிக்கை,ଲେନ୍ସ କ୍ରିୟା
லென்ஸ் ஆண்டெனா,ଲେନ୍ସ ଆଣ୍ଟେନା |
லென்ஸ் தொப்பி,ଲେନ୍ସ କ୍ୟାପ୍ |
லென்ஸ்-தொகை,ଲେନ୍ସ-ରାଶି
லென்ஸ் கூம்பு,ଲେନ୍ସ କୋଣ
லென்ஸ் டிரம்,ଲେନ୍ସ ଡ୍ରମ୍ |
லென்ஸ் டிரம் ஸ்கேனர்,ଲେନ୍ସ ଡ୍ରମ୍ ସ୍କାନର୍ |
லென்ஸ் நூல்,ଲେନ୍ସ ଥ୍ରେଡ୍ |
லென்ஸ் மேற்பரப்பு வெப்பமானி,ଲେନ୍ସ ଭୂପୃଷ୍ଠ ଥର୍ମୋମିଟର |
லென்ஸ் வாய்வழி குழாய்,ଲେନ୍ସ ମ oral ଖିକ ଟ୍ୟୁବ୍ |
லென்ஸ் கேஜ்,ଲେନ୍ସ ଗେଜ୍ |
லென்ஸ் அணியும்,ଲେନ୍ସ ପିନ୍ଧିବା |
கேமரா ஹூட்,କ୍ୟାମେରା ହୁଡ୍ |
லென்ஸ் சார்ஜ்,ଲେନ୍ସ ଚାର୍ଜ |
லென்ஸ் கவர்,ଲେନ୍ସ କଭର |
லென்ஸ் இடம்,ଲେନ୍ସ ସ୍ପେସ୍ |
லென்ஸ் நிறுத்தம்,ଲେନ୍ସ ବନ୍ଦ |
லென்ஸ் புளிப்பு,ଲେନ୍ସ ଟାର୍ଟ |
லென்ஸ் நோக்கம்,ଲେନ୍ସ ଉଦ୍ଦେଶ୍ୟ
லென்ஸ்-சிலிண்டர்,ଲେନ୍ସ-ସିଲିଣ୍ଡର
லென்ஸ் பூச்சு,ଲେନ୍ସ ଆବରଣ |
லென்ஸ் கூறுகள்,ଲେନ୍ସ ଉପାଦାନଗୁଡ଼ିକ |
லென்ஸ் சமன்பாடு,ଲେନ୍ସ ସମୀକରଣ |
லென்ஸ்மீட்டர்,ଲେନ୍ସମିଟର |
பருப்பு வடிவம்,ମସୁର ଆକାର |
"மசரபாசி, முசோரி","ମାସାରବାସି, ମୁସୁରୀ |"
லென்ஸ் விதி,ଲେଞ୍ଜର ନିୟମ |
"சிங்கம், சிம்மம்","ସିଂହ, ଲିଓ"
லெப்டான்,ଲେପ୍ଟନ୍ |
லெப்டான் பாதுகாப்பு,ଲେପଟନ୍ ସୁରକ୍ଷା |
லெப்டான் எண்,ଲେପ୍ଟନ୍ ସଂଖ୍ୟା |
லெப்டோனிக் சிதைவு,ଲେପ୍ଟୋନିକ୍ କ୍ଷୟ |
மரண அளவு,ସାଂଘାତିକ ପରିମାଣ
கடிதம்,ଚିଠି
கடிதம் கட்டளை,ଅକ୍ଷର ନିର୍ଦ୍ଦେଶ
கடிதம் குறியீடு,ଅକ୍ଷର କୋଡ୍
எழுத்து சின்னம்,ଅକ୍ଷର ଚିହ୍ନ
"விமானம், கிடைமட்ட, நிலை","ବିମାନ, ଭୂସମାନ୍ତର, ସ୍ତର |"
"நிலை வரைபடம், தரை வரைபடம்","ସ୍ତର ଚିତ୍ର, ଚଟାଣ ଚିତ୍ର |"
கிடைமட்ட விமானம்,ଭୂସମାନ୍ତର ଉଡ଼ାଣ |
தரை சுற்று,ଫ୍ଲୋର୍ ସର୍କିଟ୍ |
நம்பகத்தன்மை நிலை,ନିର୍ଭରଯୋଗ୍ୟତା ସ୍ତର |
கட்டுப்பாட்டு நிலை,ନିୟନ୍ତ୍ରଣ ସ୍ତର
குண்டு வெடிப்பு தளம்,ବିସ୍ଫୋରଣ ଚଟାଣ |
பூரித நீர்,ପରିପୂର୍ଣ୍ଣ ଜଳ
முக்கியத்துவம் நிலை,ମହତ୍ତ୍ level ର ସ୍ତର |
நிலை இடைவெளி,ସ୍ତର ବ୍ୟବଧାନ
"கிடைமட்ட மேற்பரப்பு, தட்டையான மேற்பரப்பு, சமநிலை மேற்பரப்பு","ଭୂସମାନ୍ତର ପୃଷ୍ଠ, ସମତଳ ପୃଷ୍ଠ, ସମାନ୍ତରାଳ ପୃଷ୍ଠ |"
மாடி வளாகம்,ଚଟାଣ ଜଟିଳ |
"சமன்படுத்துதல், சமன்படுத்துதல்","ସ୍ତର, ସ୍ତର"
"கிடைமட்ட திருகு, சமன்படுத்தும் திருகு","ଭୂସମାନ୍ତର ସ୍କ୍ରୁ, ସ୍ତରୀୟ ସ୍କ୍ରୁ |"
"நெம்புகோல், நெம்புகோல்","ଲିଭର, ଲିଭର"
நெம்புகோல் கை,ଲିଭର ବାହୁ
"லீவர் ஆர்ம் ஸ்விட்ச், லீவர் ஆர்ம் ஸ்விட்ச்","ଲିଭର ଆର୍ମ ସୁଇଚ୍, ଲିଭର ଆର୍ମ ସୁଇଚ୍ |"
அந்நியச் செலாவணி,ଲାଭ
"எதிரெதிர் திசையில், இடது துருவமுனைப்பு","ଘଣ୍ଟା ବିପରୀତ, ବାମ ପୋଲାରାଇଜିଂ |"
இடது சுழற்சி,ବାମ ଘୂର୍ଣ୍ଣନ
லைடன் ஜாடி,ଲେଡେନ ପାତ୍ର |
உள்ளூர் அறிகுறிகள்,ସ୍ଥାନୀୟ ଲକ୍ଷଣ |
தொடர்பு கண்ணி,ଜାଲ୍ ଯୋଗାଯୋଗ କରନ୍ତୁ |
நிரல் சேகரிப்பு,ପ୍ରୋଗ୍ରାମ ସଂଗ୍ରହ
நிரல் கடை வழக்கம்,ପ୍ରୋଗ୍ରାମ୍ ଷ୍ଟୋର ରୁଟିନ୍ |
மெய்நிகர் அலைவு,ଭର୍ଚୁଆଲ୍ ଦୋହରିବା |
லிசன்பெர்க் உருவம்,ଶ୍ରବଣବର୍ଗ ଚିତ୍ର |
"கையகப்படுத்தும் தருணம், பத்திர தருணம்","ଅଧିଗ୍ରହଣ ମୁହୂର୍ତ୍ତ, ବନ୍ଧନ ମୁହୂର୍ତ୍ତ |"
"லிடார், லேசர் அகச்சிவப்பு ரேடார்","ଲିଡର୍, ଲେଜର ଇନଫ୍ରାଡ୍ ରାଡାର୍ |"
பொய் கண்டறியும்,ମିଥ୍ୟା ଡିଟେକ୍ଟର |
"வாழ்க்கை, வயது","ଜୀବନ, ବୟସ"
"தூக்கி, தூக்கி","ଉଠ, ଉଠ"
