Bengali,Hindi
বাধা ভেক্টর,अंतरायक सदिश
বাধা,अंतरायन
ছেদ,प्रतिच्छेद
"1.ইন্টারনেট, 2.ইন্টারনেট","1.अंत:जाल, 2.इंट्रानेट"
অপরিবর্তনীয়,अपरिवर्तनीय
ইনভেন্টরি প্রধান ফাইল,इन्वेन्टरी मुख्य संचिका
বিপরীত মাল্টিপ্লেক্সার,विलोम मल्टीपलेक्सर
বিপরীত স্ক্যানিং,विलोम स्कैनिंग
বিপরীত ফাইল,विलोम संचिका
বিপরীত তালিকা ফাইল,व्युत्क्रमित सूची संचिका
বিপরীত পাতা টেবিল,व्युत्क्रम पृष्ठ सारणी
"1. বিনিময়কারী, 2. প্রতীক","1.अंतवर्तक, 2.प्रतीपक"
ইন্টারনেট অপারেশন,इंटरनेट संचालन
ইন্টারপোলেশন,अन्तर्वेशन
ব্যাখ্যা,विवेचन
"1. দোভাষী, 2. বৈষম্যকারী, 3. স্মৃতির স্থানান্তরকারী","1.अनुदेशांतरक, 2.विवेचक, 3.स्मरक अंतरक"
আন্তঃপ্রক্রিয়া যোগাযোগ,अंतः प्रक्रम संचार
অন্তরায়ক,अंतरायक
বাধা হ্যান্ডলার,अंतरायन प्रहस्तक
বাধা কভার,अंतरायन आच्छद
বাধা সংকেত,अंतरायन संकेत
বাধা ভেক্টর,अंतरायक सदिश
বাধা,अंतरायन
ছেদ,प्रतिच्छेद
"1.ইন্টারনেট, 2.ইন্টারনেট","1.अंत:जाल, 2.इंट्रानेट"
অপরিবর্তনীয়,अपरिवर्तनीय
ইনভেন্টরি প্রধান ফাইল,इन्वेन्टरी मुख्य संचिका
বিপরীত মাল্টিপ্লেক্সার,विलोम मल्टीपलेक्सर
বিপরীত স্ক্যানিং,विलोम स्कैनिंग
বিপরীত ফাইল,विलोम संचिका
বিপরীত তালিকা ফাইল,व्युत्क्रमित सूची संचिका
বিপরীত পাতা টেবিল,व्युत्क्रम पृष्ठ सारणी
"1. বিনিময়কারী, 2. প্রতীক","1.अंतवर्तक, 2.प्रतीपक"
কার্য ব্যবস্থাপনা,कार्य प्रबंधन
কর্মমুখী ভাষা,कार्योन्मुख भाषा
কাজের অগ্রাধিকার,कार्य प्राथमिकता
কাজের সময়সূচী,कार्य अनुसूचन
টাস্ক সিকোয়েন্সিং,कार्य अनुक्रमण
কাজের সময়সূচী,कार्य सारणी
সন্নিবেশ,सम्मिलन
জয়েন্ট ফটোগ্রাফি গ্রুপ (JPG),संयुक्त फोटोग्राफी ग्रुप (जे पी जी)
পত্রিকা,पत्रिका
আনন্দ লাঠি,ज्वॉय स्टिक
"1.মূল্যায়ন, 2.সিদ্ধান্ত","1.ऑकलन, 2.निर्णय"
লাফ,जंप
লাফের নির্দেশ,जंप अनुदेश
জাম্পার,जंपर
"1. সঙ্গম, 2. সন্ধি, 3. যৌথ","1.संगम, 2.संधि, 3.जोड़"
আবর্জনা,कबाड़
ন্যায্যতা,औचित्य
কিলো বাইট,किलो बाईट
কার্নফ মানচিত্র,कार्नोफ प्रतिचित्र
কার্নফ ছবি,कार्नोफ चित्र
KB (কিলোগ্রাম বাইট),के बी (किलो बाईट)
"1. অষ্টী, 2. কার্নেল, 3. কর্নেল","1.अष्टि, 2.गुठली, 3.कर्नल"
আট মোড,अष्टि विधा
acclimatization,अष्टिकरण
চাবি,कुंजी
কীবোর্ড,कुंजी पटल
"1.কী বাউন্স, 2.কী প্রত্যাখ্যান","1.कुंजी उछाल, 2.कुंजी अस्वीकार"
কী ক্লিক করুন,कुंजी क्लिक
কী কম্প্রেশন,कुंजी संपीडन
"1.কী ডিস্ক, 2.কী ডিস্ক","1.कुंजी डिस्क, 2.कुंजी चक्रिका"
কী এনকোডিং,कुंजी कूट लेखन
প্রধান এলাকা,मुख्य क्षेत्र
"1.কী ফাইল, 2.কী ফাইল","1.कुंजी फाईल, 2.कुंजी संचिका"
প্রধান কাঠামো,मुख्य ढांचा
প্রকৃত ব্যবস্থাপনা,मुख्य प्रबंधन
কী প্যাড,कुंजी पैड
কী প্যাড,कुंजी पैड
মূল বাক্যাংশ,मुख्य वाक्यांश
কী পালস,कुंजी स्पंद
কী খোঁচা,कुंजी छिद्रक
কী সাজানোর,कुंजी छाँटन
"1.কী স্ট্রোক, 2.কী স্ট্রোক, 3.কী চাপ","1.कुंजी आघात, 2.कुंजी स्ट्रोक, 3.कुंजी दाब"
ঠিকানা স্থানান্তর কী,पता-अंतरण कुंजी
"1. ডিস্ক কী, 2. ডিস্ক কী","1.डिस्क कुंजी, 2.चक्रिका कुंजी"
ফ্লপি কী,फ्लापी कुंजी
টেপ কী,टेप कुंजी
নির্দেশক শব্দ,मुख्य शब्द
"1. লাথি, 2. থাম্প","1.किक, 2.ठोकर"
কুটির,हत
কিলো বিট,किलो बिट
গিঁট,गाँठ
জ্ঞান ভিত্তিক তথ্য সেবা,ज्ञान आधारित सूचना सेवायें
জ্ঞান অনুসন্ধান,ज्ञान खोज
জ্ঞান অনুসন্ধান ডাটাবেস,ज्ञान खोज डॉटाबेस
জ্ঞান প্রকৌশল,ज्ञान इंजीनियरी
জ্ঞান ব্যবস্থাপনা,ज्ञान प्रबंधन
জ্ঞান কর্মী,ज्ञानकर्मी
ল্যান অ্যাডাপ্টার,लैन अनुकूलक
"1.LAN সার্ভার, 2.LAN সার্ভার","1.लैन परिसेवक, 2.लैन सर्वर"
LAN কর্মক্ষেত্র,लैन कार्यस्थल
অনুভূমিক ছবি,क्षैतिज चित्र
"1.অনুভূমিক ছবি, 2.ল্যান্ডস্কেপ","1.क्षैतिज चित्र, 2.लैडस्केप"
ভাষা,भाषा
ভাষা প্রশিক্ষক,भाषा अनुदेशातंरक
ভাষা প্রসেসর,भाषा प्रक्रमक
"1.Language Transferr, 2.Language Translator","1.भाषा अंतरक, 2.भाषा अनुवादक"
ল্যাপটপ,लैपटाप
ব্যাপক ইন্টিগ্রেশন (LSI),व्यापक एकीकरण (एल.एस.आई.)
গণ ইন্টিগ্রেশন (LSI),बृहत समाकलन (एल एस आई)
লেজার,लेसर
লেজার প্রিন্টার,लेसर मुद्रक
লাস্ট ইনপুট ফার্স্ট ইস্যু (LIFO),अन्तिम आगम प्रथम निर्गम (लिफो)
স্তর,परत
"ব্লুপ্রিন্ট, বিন্যাস","खाका, अभिन्यास"
"1. পাতা, 2. পাতা, 3. চিঠি","1.पर्ण, 2.पत्ती, 3. पत्र"
পাতার নোড,पर्ण आसंधि
পাতার দাগ,पर्ण स्थल
ইজারা,पट्टा
"1.লিজ চ্যানেল, 2.লিজ সিস্টেম","1.पट्टा चैनल, 2.पट्टा प्रणाल पट्टा"
"1. লাইন, 2. লেশ লাইন","1.लाइन, 2.पट्टा रेखा"
ন্যূনতম অর্থপূর্ণ বিট shell.sb),न्यूनत्तम सार्थक बिट शेल.एस.बी)
অন্তত উল্লেখযোগ্য স্কোর,अल्पतम सार्थक अंक
"1. ইনহেরিটেড সিস্টেম, 2. ইনহেরিটেন্স সিস্টেম","1.विरासती व्यवस्था, 2.विरासती तंत्र"
"1. লেমা, 2. উপপাদ্য","1.लेमा, 2.प्रमेयिका"
চিঠির গুণমান (LQ),पत्र गुणवत्ता (एल क्यू)
শব্দার্থে,शब्दिम
অভিধান,कोश विज्ञान
"1.আর্কাইভ,2.লাইব্রেরি","1.संग्रह, 2.लाइब्रेरी"
"1.লাইব্রেরি প্রোগ্রাম, 2.আর্কাইভ প্রোগ্রামিং","1.लाइब्रेरी प्रोग्राम, 2.संग्रह क्रमादेशन"
লাইব্রেরি ডিরেক্টরি,लाइब्रेरी उपनेमिका
"1. লাইসেন্স চুক্তি, 2. লাইসেন্স চুক্তি","1.लाइसेंस अनुबंध, 2.लाइसेंस करारनामा"
হালকা নির্গত ডায়োড (এলইডি),प्रकाश उत्सर्जक डायोड (एल ई डी)
হালকা বন্দুক,प्रकाश गन
হালকা কলম,प्रकाश पेन
রৈখিক অ্যাডাপ্টার,रैखिक अनुकूलक
লাইন সম্পাদনা,लाइन संपादन
"1.লাইন প্রিন্টার, 2.লাইন প্রিন্টার","1.लाइन मुद्रक, 2.लाइन प्रिंटर"
"1.রৈখিক, 2.রৈখিক","1.रैखिक, 2.रेखीय"
লাইন প্রতি মিনিট (LPM),रेखाएं प्रति मिनट (एल पी एम)
"1. লিঙ্ক, লিঙ্ক, 2. চেইন, 3. বন্ধন","1. कड़ई, लिंक, 2. श्रृंखला, 3. बंध"
শৃঙ্খলিত তালিকা,श्रृंखलित सूची
লিনাক্স,लिनक्स
"1.লিকুইড ক্রিস্টাল ডিসপ্লে, 2.লিকুইড ক্রিস্টাল ডিসপ্লে (LCD)","1.लिक्विड क्रिस्टल डिस्पले, 2.द्रव क्रिस्टल प्रदर्श (एल सी डी)"
তালিকা প্রক্রিয়াকরণ,सूची प्रक्रमण
"1.অক্ষর, 2.আক্ষরিক","1.आक्षर, 2.शाब्दिक"
"1. সক্রিয়, 2. জীবন্ত, 3. বৈদ্যুতিক, 4. চলন্ত","1.सक्रिय, 2.सजीव, 3.विद्युन्मय, 4.चल"
লাইভ গিঁট,सजीव आसंधि
"1.লোড, 2.লোড","1.भार, 2.लोड"
"1.লোড মডিউল, 2.লোড মডিউল","1.लोड मॉडयूल, 2.भार प्रतिरुपक"
"1.স্থানীয়, 2.স্থানীয়","1.स्थानीय, 2.स्थानिक"
স্থানীয় অ্যাক্সেস,स्थानीय अभिगम
লোকাল এরিয়া নেটওয়ার্ক (LAN),स्थानीय क्षेत्र जालक्रम (लैन)
স্থানীয় স্বচ্ছতা,स्थानीय स्पष्टता
"1. স্থানীয় নেটওয়ার্ক, 2. স্থানীয় কেন্দ্র 3. স্থানীয় বিনিময়","1. स्थानीय जालक्रम, 2. स्थानीय केंद्र, 3. स्थानीय विनिमय"
স্থানীয় স্মৃতি,स्थानीय स्मृति
স্থানীয় মোড,स्थानीय विधा
স্থানীয় পরিবর্তনশীল,स्थानीय चर
"লুপ, লক","पाश, लॉक"
লুপ ফাইল,पाशित संचिका
অধিবেশন শুরু,सत्रारंभ
মেয়াদ শেষ,सत्रांत
রচনা,संलेखन
যুক্তি বিশ্লেষক,तर्क विश्लेषक
যুক্তি বোমা,तर्क बम
লজিক কার্ড,तर्क कार्ड
লজিক চার্ট (ফ্লোচার্ট),तर्क संचित्र (प्रवाह संचित्र)
লজিক সার্কিট,तर्क परिपथ
লজিক ডিজাইন,तर्क अभिकल्प
লজিক ডায়াগ্রাম,तर्क आरेख
লজিক্যাল ফ্লোচার্ট,तार्किक प्रवाह संचित्र
লজিক ফাংশন,तर्क फलन
লজিক গেট,तर्क गेट
"1. লজিক প্রোগ্রামিং, 2. লজিক প্রোগ্রামিং","1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन"
যুক্তি স্থানচ্যুতি,तर्क विस्थापन
যুক্তি অবস্থা,तर्क अवस्था
লজিক সুইচ,तर्क स्विच
লজিক ইউনিট,तर्क इकाई
যৌক্তিক,तार्किक
যৌক্তিক সংযোগ,तार्किक संयोजन
যৌক্তিক তথ্য কাঠামো,तार्किक आँकड़आ संरचना
লজিক্যাল ডায়াগ্রাম,तर्कसंगत आरेख
যৌক্তিক অভিব্যক্তি,तार्किक व्यंजक
লজিক্যাল ফ্লোচার্ট,तार्किक प्रवाह संचित्र
লজিক্যাল IF (যৌক্তিক যদি),तार्किक आई एफ (तार्किक यदि)
যুক্তিসঙ্গত অপারেশন,तर्कसंगत संक्रिया
যুক্তিবাদী অপারেটর,तर्कसंगत संकारक
যুক্তিসঙ্গত সংযোগ,तर्कसंगत संबंधन
যৌক্তিক পরিকল্পনা,तार्किक योजना
"1. যুক্তিবাদী চরিত্র, 2. যৌক্তিক চরিত্র","1.तर्कसंगत संप्रतीक, 2.तार्किक संप्रतीक"
যৌক্তিক প্যাটার্ন,तार्किक प्ररुप
যৌক্তিক মান,तार्किक मान
যৌক্তিক পরিবর্তনশীল,तार्किक चर
অর্জিত ওভারভিউ,हासिल अग्रावलोकन
পূর্বরূপ সেট,अग्रावलोकन समुच्चय
পর্যবেক্ষণ,अवलोकन
"1.লুপ, 2.লুপ","1.लूप, 2.पाश"
লুপ নিয়ন্ত্রণ,पाश नियंत्रण
লুপ ইনিশিয়ালাইজেশন,पाश प्रारंभन
লুপ বৈচিত্র,पाश आपरिवर्तन
"1.লুপ নেটওয়ার্ক, 2.লুপ নেটওয়ার্ক","1.पाश जालक्रम, 2.पाश नेटवर्क"
লুপ ইনিশিয়ালাইজেশন,पाश प्रारंभन
লুপ-এন্ডিং,पाश-अवसान
পাল্টা লুপ পরীক্ষা,प्रति-पाश परीक्षण
ঢিলেঢালাভাবে মিলিত,शिथिल युग्मित
ক্ষতিহীন কম্প্রেশন,ह्रास रहित संपीडन
হ্যাসে কম্প্রেশন,हासी संपीडन
কম বাইট,निम्न बाइट
নিম্ন স্তরের ভাষা,निम्न स्तर भाषा
কম পাস ফিল্টার,निम्न पारक फिल्टर
"1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ","1.निम्न परिबाधित, 2. निम्न परिबद्ध"
"1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)","1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)"
"1. মেশিন, 2. মেশিন","1.मशीन, 2.यंत्र"
মেশিন ঠিকানা,मशीन पता
"1. মেশিন কোড, 2. মেশিন কোড","1.यंत्र कूट, 2.मशीन कोड"
মেশিন চাকা,यंत्र चक्र
যান্ত্রিক ভাষা,यंत्राश्रित भाषा
যান্ত্রিক সফ্টওয়্যার,यंत्राश्रित सॉफ्टवेयर
ডিভাইস ত্রুটি,यंत्र त्रुटि
মেশিন অলস সময়,यंत्र निष्क्रिय काल
মেশিন ভাষা,यंत्र निरपेक्ष भाषा
ম্যানুয়াল,यंत्रानुदेश
মেশিন সেন্স,यंत्र बोध
"1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ","1.मशीनी भाषा, 2.यंत्र भाषा"
মেশিন লার্নিং,यंत्राधिगम
মেশিন অপারেশন,यंत्र संक्रिया
মেশিন ভাষা,यंत्रमूलक भाषा
মেশিন কর্মক্ষমতা,यंत्र निष्पादन
মেশিন সিমুলেশন,मशीन अनुकार
মেশিন হাইজ্যাকিং সময়,यंत्र अपहृत काल
যন্ত্রানুবাদ,मशीनी अनुवाद
মেশিন শব্দ,मशीन शब्द
ম্যাক্রো নির্দেশ,स्थूल अनुदेश
ম্যাক্রো স্কেল,स्थूल प्राचर
গণ সমাবেশ কর্মসূচি,स्थूल कोडांतरण प्रोग्राम
স্থূল কল,स्थूल आह्वान
"1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড","1.स्थूल कोड, 2.स्थूल कूट"
ম্যাক্রো কমান্ড,स्थूल समादेश
ম্যাক্রো ঘোষণা,स्थूल घोषणा
ম্যাক্রো সংজ্ঞা,स्थूल परिभाषा
ম্যাক্রো ফ্লো চার্ট,स्थूल प्रवाह संचित्र
ম্যাক্রো জেনারেটর,स्थूल जनित्र
ম্যাক্রো নির্দেশ,स्थूल अनुदेश
স্থূল ভাষা,स्थूल भाषा
ম্যাক্রো লাইব্রেরি,स्थूल लाइब्रेरी
ম্যাক্রো প্যারামিটার,स्थूल प्राचल
ম্যাক্রো প্রক্রিয়াকরণ,स्थूल प्रक्रमण
"1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর","1.स्थूल प्रक्रमक, 2. मैक्रोप्रोसेसर"
ম্যাক্রো প্রোগ্রামিং,स्थूल प्रोग्रामन
স্থূল প্রোটোটাইপ,स्थूल आदिप्ररुप
"1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং","1.स्थूल कूटलेखन, 2.स्थूल कोडन"
মেগাবাইট (MB),मेगाबाइट (एम बी)
জাদু প্রতীক,जादुई संप्रतीक
জাদু সংখ্যা,जादुई संख्या
চৌম্বকীয় বুদ্বুদ মেমরি,चुंबकीय बुदबुद स्मृति
চৌম্বক কার্ড,चुंबकीय कार्ड
"1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল","1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल"
চৌম্বকীয় প্রতীক,चुंबकीय संप्रतीक
চৌম্বকীয় কোর স্টোরেজ,चुंबकीय कोर भंडारण
"1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক","1.चुंबकीय चक्रिका, 2. चुंबकीय डिस्क"
চৌম্বকীয় ডিস্ক ঠিকানা,चुंबकीय डिस्क पता
চৌম্বকীয় ডিস্ক মেমরি,चुंबकीय चक्रिका स्मृति
চৌম্বক ড্রাম,चुंबकीय ड्रम
"1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং","1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण, 3.चुंबकीय कोडन"
চৌম্বক শীর্ষ,चुंबकीय शीर्ष
চৌম্বক কালি,चुंबकीय स्याही
ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR),चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर)
চৌম্বক মাধ্যম,चुंबकीय माध्यम
চৌম্বকীয় পড়া,चुंबकीय पठन
চৌম্বকীয় রেকর্ডিং,चुंबकीय अभिलेखन
চৌম্বকীয় স্টোরেজ,चुंबकीय भंडारण
তরিৎ - চৌম্বকীয় ফিতা,चुंबकीय पट्टी
চৌম্বকীয় টেপ,चुंबकीय टेप
চৌম্বক টেপ কার্তুজ,चुंबकीय टेप कार्टीज
চৌম্বকীয় টেপ ড্রাইভ,चुंबकीय टेप ड्राइव
চৌম্বক টেপ অগ্রদূত,चुंबकीय टेप अग्रक
চৌম্বক টেপ গ্রন্থাগারিক,चुंबकीय टेप लाइब्रेरियन
চৌম্বকীয় টেপ অ্যাক্সেস,चुंबकीय टेप अभिगमन
চৌম্বকীয় টেপ ইউনিট,चुंबकीय टेप इकाई
"1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম","1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म"
চৌম্বক পথ,चुंबकीय पथ
চৌম্বক অপটিক্যাল স্টোরেজ,चुंबकीय प्रकाशीय भंडारण
"1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার","1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर"
চৌম্বকীয় বিকৃতি,चुंबकीय विरुपण
চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট,चुंबकीय विरुपक टिकिया
"1. মেইল বক্স, 2. মেইল বক্স","1.डाक पेटी, 2.मेल बाक्स"
মেইল মার্জ,मेल विलय
"1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট","1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई"
প্রধান ফ্রেম,मेन फ्रेम
"1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম","1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र"
"1. প্রধান মেমরি, 2. প্রধান মেমরি","1.मुख्य स्मृति, 2.मुख्य मेमोरी"
"1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম","1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश"
প্রধান স্টোরেজ,मुख्य भंडारण
"1. প্রধান সুইচ, 2. প্রধান সুইচ","1.मेन स्विच, 2.मुख्य स्विच"
"1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ","1.अनुरक्षण, 2.रखरखाव"
রক্ষণাবেক্ষণ প্যানেল,अनुरक्षण पैनल
রক্ষণাবেক্ষণ সময়,अनुरक्षण काल
বড় বৃত্ত,वृहत् चक्र
কী ডিভাইস,मुख्य युक्ति
প্রধান কী,मुख्य कुंजी
মূলমঞ্চ,मुख्य अवस्था
প্রধান কাঠামো,मुख्य संरचना
প্রধান কাজ,मुख्य कार्य
সংখ্যাগরিষ্ঠ উপাদান,बहुसंख्यक अवयव
সংখ্যাগরিষ্ঠ গেট,बहुसंख्यक गेट
সংখ্যাগরিষ্ঠ অপারেশন,बहुसंख्य संक्रिया
প্রতিদান সময়কাল,प्रतिपूर्ति काल
ভুল অপারেশন রুটিন,कुसंक्रिया रुटीन
ব্যবস্থাপনা উন্নয়ন,प्रबंधन विकास
ম্যানেজমেন্ট ইনফরমেশন সিস্টেম (MIS),प्रबंधन सूचना तंत्र (एम आई एस)
ব্যবস্থাপনা বিজ্ঞান,प्रबंध विज्ञान
ম্যানচেস্টার এনকোডিং,मैनचेस्टर कूटलेखन
গুণ,बहुवलन
আনুমানিক পরিবর্তনশীল,प्रकलित चर
অনুমানমূলক সূচক,प्रकलित सूचकन
মানুষের মেশিন সিমুলেশন,मानव यंत्र अनुकार
ম্যানুয়াল ঠিকানা সুইচ,हस्तचालित पता स्विच
ম্যানুয়াল বিশ্লেষণ,मैनुअल विश्लेषण
ম্যানুয়াল কল,मैनुअल आह्वान
ম্যানুয়াল এন্ট্রি,मैनुअल प्रविष्टि
"1.ম্যানুয়াল সেন্টার, 2.ম্যানুয়াল সেন্টার","1.हस्तचालित केंद्र, 2.मैनुअल केंद्र"
"1. ম্যানুয়াল ইনপুট, 2. ম্যানুয়াল ইনপুট","1.हस्त निवेश, 2. मैनुअल निवेश"
সংক্ষিপ্ত কাজ,हस्त प्रचालन
বহু থেকে বহু সম্পর্ক,अनेकानेक संबंध
মাল্টি-ডিকোডার,बहु-एक-विकोडक
মানচিত্র পদ্ধতি,प्रतिचित्र विधि
ম্যাপিং,प्रतिचित्रण
মার্জিন,उपांत
প্রান্তিক ত্রুটি,उपांतीय त्रुटि
প্রান্তিক তদন্ত,उपांतीय जाँच
প্রান্তিক পরীক্ষা,उपांतीय परीक्षण
প্রতীক সনাক্তকরণ,चिन्ह संसूचन
সাইন রিডিং,चिन्ह पठन
প্রতীক স্ক্যানিং,चिन्ह क्रमवीक्षण
সাইন সেন্স,चिन्ह बोध
চিহ্নিতকারী,चिन्हक
চিহ্নিত করা,चिन्हन
মার্কার তরঙ্গ,चिन्हक तरंग
মার্কভ চেইন,मार्कोव श्रृंखला
মার্কভ উৎস,मार्कोव स्रोत
মার্কআপ ভাষা,मार्क-अप भाषा
maser,मेसर
maser,मेसर
"1. মুখোশ, 2. পর্দা, 3. পর্দা","1.मास्क, 2.आच्छद, 3.प्रच्छाद"
"1. কভার বিট, 2. কভার বিট, 3. মাস্ক ডবল ডিজিট","1.प्रच्छाद बिट, 2.आच्छद बिट, 3. मास्क दविअंक"
মাস্ক প্রোগ্রামেবল ডিভাইস,मास्क प्रोग्राम्य युक्ति
কভার রেজিস্টার,आवरण रजिस्टर
"1. কভার রম, 2. কভার রম","1.आवृत रॉम, 2.आवृत आर ओ एम"
আবরণ,आच्छादन
বিশাল পরিসংখ্যান,विपुल आँकड़ए
"1. ভর মেমরি, 2. ভর মেমরি","1.विपुल स्मृति, 2.विपुल मेमोरी"
ব্যাপকভাবে সমান্তরাল,विपुलत: समांतर
প্রধান,प्रधान
মাস্টার কার্ড,मास्टर कार्ड
"1.মাথা ঘড়ি, 2.কন্ট্রোলার ঘড়ি","1.प्रधान घड़ई, 2.नियंत्रक घड़ई"
প্রধান কনসোল,प्रधान कन्सोल
প্রধান তথ্য,प्रधान आँकड़आ
মাস্টার ডায়াগ্রাম,प्रधान आरेख
প্রধান নথি,प्रधान संचिका
প্রধান গ্রুপ,प्रधान समूह
প্রধান চাবি,मास्टर कुंजी
প্রধান লাইব্রেরি টেপ,प्रधान लाइब्रेरी टेप
প্রাইম প্রসেসর,प्रधान प्रक्रमक
ফ্ল্যাগশিপ প্রোগ্রাম,प्रधान प्रोग्राम
প্রধান কেন্দ্র,प्रधान केंद्र
"1.মাস্টার টেপ, 2.মাস্টার টেপ","1.प्रधान टेप, 2.मास्टर टेप"
"1.প্রিন্সিপাল টার্মিনাল, 2.প্রধান টার্মিনাল","1.प्रधान अंतक, 2.प्रधान टर्मिनल"
প্রধান অধস্তন ডিভাইস,प्रधान अधीन युक्ति
প্রধান অধস্তন ব্যবস্থা,प्रधान अधीन तंत्र
"1. মিল, 2. মিল, 3. দেখা","1.मेल, 2.मिलान, 3.मिलना"
ম্যাচ,मिलान
গাণিতিক প্রোগ্রামিং,गणितीय प्रोग्रामन
গাণিতিক সিমুলেশন,गणितीय अनुकार
"1.ম্যাট্রিক্স, 2.ম্যাট্রিক্স","1.मैट्रिक्स, 2.आव्यूह"
"1.ম্যাট্রিক্স প্রিন্টার, 2.ম্যাট্রিক্স প্রিন্টার","1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक"
ম্যাট্রিক্স সুইচ,मैट्रिक्स स्विच
ম্যাট্রিক্স টেবিল,आव्यूह सारणी
ম্যাক্সি কম্পিউটার,मैक्सी कंप्यूटर
ম্যাক্সি কম্পিউটার,मैक्सी कंप्यूटर
শীর্ষ উপাদান,उच्चिष्ट अवयव
যোগপ্যাড,योगपद
ম্যাক্সওয়েল ড্যামন,मैक्सवेल डैमन
"1.মান, 2.অর্থ","1.मध्यमान, 2.माध्य"
মানে পুনরুদ্ধারের সময়,माध्य सुधार काल
ব্যর্থতা মানে সময়,अंतर्विफलता माध्य काल
ব্যর্থতার মধ্যবর্তী সময় (mt b f),विफलता मध्य माध्यकाल (एम टी बी एफ)
ব্যর্থতার সময় মানে,विफलता का माध्य काल
মেরামতের গড় সময়,मरम्मत माध्य काल
সংশোধন গড় সময় (MTTR),सुधार माध्यकाल (एम टी टी आर)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),मध्यम स्केल एकीकरण (एम एस आई)
মিডিয়াম ইন্টিগ্রেশন (MSI),मध्यम समाकलन (एम एस आई)
মানে টার্ম স্টোরেজ ডিভাইস,माध्य पद भंडारण युक्ति
প্রতি সেকেন্ডে মেগা বিটস (Mbps),मेगा बिट प्रति सेकंड (एम बी पी एस)
উপাদান বস্তু,अवयव वस्तु
উপাদান রেকর্ড,अवयव अभिलेख
"1.স্মৃতি, 2.স্মৃতি","1.स्मृति, 2.मेमोरी"
"1.মেমরি অ্যারে, 2.মেমরি অ্যারে","1.स्मृति सरणी, 2.मेमोरी व्यूह"
"1. মেমরি ফান্ড, 2. মেমরি ব্যাংক","1.स्मृति कोष, 2.मेमोरी बैंक"
"1.মেমরি বাফার রেজিস্টার, 2.মেমরি বাফার রেজিস্টার","1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी"
"1.মেমরি বাস, 2. মেমরি বাস","1.स्मृति बस, 2. मेमोरी बस"
মেমরি কার্ড,स्मृति कार्ड
মেমরি সেল,स्मृति कोष्ठिका
স্মৃতিশক্তি হ্রাস,स्मृति संहनन
"1.মেমরি কোর, 2.মেমরি কোর","1.स्मृति कोर, 2.मेमोरी कोर"
মেমরি চক্র,स्मृति चक्र
"1.মেমরি ডেটা রেজিস্টার, 2.মেমরি ডেটা রেজিস্টার","1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी"
"1.মেমরি ডাম্প,2.মেমরি ডাম্প","1.स्मृति निपात, 2.मेमोरी डंप"
"1.মেমরি এক্সচেঞ্জ, 2.মেমরি এক্সচেঞ্জ","1.स्मृति विनिमय, 2.मेमोरी विनिमय"
"1.মেমরি অনুক্রম, 2.মেমরি অনুক্রম","1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम"
মেমরি নির্দেশনা,स्मृति अनुदेश
"1.মেমরি ম্যানেজমেন্ট, 2.মেমরি ম্যানেজমেন্ট","1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन"
