Punjabi,Telugu
ਇੰਟਰਨਨਸੀਓ,ఇంటర్నేషనల్
ਦੁਭਾਸ਼ੀਏ,వ్యాఖ్యాత
ਦੁਭਾਸ਼ੀਏ,వ్యాఖ్యాత
ਦੁਭਾਸ਼ੀਏ,వ్యాఖ్యాత
ਦਖਲ,జోక్యం
ਅੰਤਰਜਾਮੀ,ఇంటస్టేసి
ਇੰਟੇਸਟੇਟ,పేగు
ਸਾਜ਼ਸ਼,చమత్కారం
ਘੁਸਪੈਠੀਏ,చొరబాటుదారుడు
ਘੁਸਪੈਠੀਏ,చొరబాటుదారుడు
ਘੁਸਪੈਠ,చొరబాటు
ਹਮਲਾ,దండయాత్ర
ਹਮਲਾ,దండయాత్ర
ਨਿਵੇਸ਼ ਕਰੋ,పెట్టుబడి
ਨਿਵੇਸ਼ ਕਰੋ,పెట్టుబడి
ਨਿਵੇਸ਼ ਕਰੋ,పెట్టుబడి
ਨਿਵੇਸ਼ ਕਰੋ,పెట్టుబడి
ਨਿਵੇਸ਼,పెట్టుబడి
ਨਿਵੇਸ਼,పెట్టుబడి
ਨਿਵੇਸ਼,పెట్టుబడి
ਨਿਵੇਸ਼ ਸਮਾਰੋਹ,పెట్టుబడి వేడుక
ਕੌਮੀਅਤ ਦੇ ਨਾਲ ਨਿਵੇਸ਼ ਕਰੋ,జాతీయతతో పెట్టుబడి పెట్టండి
ਅਜਿੱਤ ਆਰਮਾਡਾ,ఇన్విన్సిబుల్ ఆర్మడ
ਅਸਹਿਣਸ਼ੀਲਤਾ (ਰਾਜ ਦੀ),ఉల్లంఘన (రాష్ట్రం)
ਉਲੰਘਣਾ ਰਾਜ,ఉల్లంఘించిన స్థితి
ਅਭੁੱਲ ਕਿਲ੍ਹਾ,అభేద్యమైన కోట
ਲੋਹੇ ਦੀ ਉਮਰ,ఇనుప యుగం
ਲੋਹੇ ਦਾ ਪਰਦਾ,ఇనుప తెర
ਆਇਰਨ ਗਾਰਡ,ఐరన్ గార్డ్
ਲੋਹੇ ਦੇ ਰਾਸ਼ਨ,ఇనుము రేషన్లు
ਲੋਹੇ ਦੇ ਪਾਸੇ,ఇనుప వైపులా
ਲੋਹੇ ਵਾਲਾ ਤੀਰ,ఇనుప చిట్కా బాణం
ਇਸਥਮੀਅਨ ਗੇਮਾਂ,ఇస్త్మియన్ ఆటలు
ਜੈਨੀਸਰੀ,జానిసరీ
ਦਰਬਾਨ,కాపలాదారు
ਦਰਬਾਨ,కాపలాదారు
ਜੈਵਲਿਨ,జావెలిన్
ਜਿਮ ਕਰੋ ਕਾਨੂੰਨ,జిమ్ క్రో చట్టాలు
ਜਿੰਗੋ,జింగో
ਜਿੰਗੋ,జింగో
ਜਿੰਗੋ,జింగో
ਜਿੰਗੋਇਜ਼ਮ,జింగోయిజం
ਸਾਂਝੀ ਕਾਰਵਾਈ,ఉమ్మడి చర్య
ਸੰਯੁਕਤ ਕੰਟਰੋਲ,ఉమ్మడి నియంత్రణ
ਸੰਯੁਕਤ ਕਬਜ਼ਾ,ఉమ్మడి ఆక్యుపెన్సీ
ਜਿਊਰੀ,జ్యూరీ
ਹੁਣੇ ਹੀ ਕਾਰਨ,కారణం మాత్రమే
ਰੱਖੋ,ఉంచండి
ਪੁਰਾਲੇਖ ਦੇ ਰੱਖਿਅਕ,ఆర్కైవ్స్ కీపర్
ਕੇਤਲੀ-ਡਰੰਮ,కెటిల్-డ్రమ్
ਮੁੱਖ ਸ਼ਬਦ,కీలక పదం
ਰਾਜਾ,రాజు
ਰਾਜ,రాజ్యం
ਕਿੰਗਲੇਟ,కింగ్లెట్
ਕਿੰਗ ਮੇਕਰ,కింగ్ మేకర్
ਬਾਦਸ਼ਾਹਤ,రాజ్యాధికారం
ਬਾਦਸ਼ਾਹਤ,రాజ్యాధికారం
ਰਸੋਈ ਦੀ ਕੈਬਨਿਟ,కిచెన్ క్యాబినెట్
ਨਾਈਟ,నైట్
ਬਾਦਸ਼ਾਹਤ,రాజ్యం
ਕਿੰਗਹਟਸ ਹਸਪਤਾਲ ਵਾਲੇ,కింగ్స్ హాస్పిటల్స్
ਸੇਂਟ ਜੌਨ ਦੇ ਨਾਈਟਸ,నైట్స్ ఆఫ్ సెయింట్ జాన్
ਨਾਈਟ ਟੈਂਪਲਰ,నైట్ టెంప్లర్
Ku Klux Klan (KKK),కు క్లక్స్ క్లాన్ (KKK)
ਕੁਮਿੰਟੰਗ,కుమింటాంగ్
ਲੋਕਾਈ,లౌకికత్వం
ਲਾਂਸ,లాన్స్
ਲੈਂਸਰ,లాన్సర్
ਬਾਅਦ ਵਿਚ ਗੁਪਤਾ,తరువాత గుప్తులు
ਕਾਨੂੰਨੀ ਵਾਰਸ,చట్టబద్ధమైన వారసుడు
ਕੁਧਰਮ (=ਵਿਕਾਰ),చట్టవిరుద్ధం (=అక్రమం)
ਕੁਧਰਮ (=ਵਿਕਾਰ),చట్టవిరుద్ధం (=అక్రమం)
ਕਾਨੂੰਨ ਦੇ ਮਾਲਕ,చట్ట ప్రభువులు
ਪਵਿੱਤਰਤਾ ਦਾ ਕਾਨੂੰਨ,భక్తి చట్టం
ਰਾਸ਼ਟਰ ਦੀ ਲੀਗ,దేశముల సమాహారం
ਵਿਰਾਸਤ (= ਵਸੀਅਤ),లెగసీ (=బిక్వెస్ట్)
ਵਿਰਾਸਤ (= ਵਸੀਅਤ),లెగసీ (=బిక్వెస్ట్)
ਕਾਨੂੰਨੀ ਵਾਰਸ,చట్టపరమైన వారసుడు
ਕਾਨੂੰਨੀ,చట్టబద్ధత
ਕਾਨੂੰਨੀ,చట్టబద్ధత
ਕਾਨੂੰਨੀ,చట్టబద్ధత
ਦੰਤਕਥਾ,లెజెండ్
ਦੰਤਕਥਾ,లెజెండ్
ਫੌਜ,లెజియన్
ਫੌਜ,లెజియన్
ਲੀਜਨ ਆਫ਼ ਆਨਰ,లెజియన్ ఆఫ్ ఆనర్
Lese majesty (= Lese majeste),లెస్ మెజెస్టి (=లెస్ మెజెస్టే)
ਘੱਟ ਰਾਜ,తక్కువ రాష్ట్రాలు
ਭਰੋਸੇ ਦੇ ਪੱਤਰ,విశ్వసనీయత లేఖలు
ਲੀਗ-ਪ੍ਰਭੂ,లీజ్-లార్డ్
ਲੀਗ ਆਦਮੀ,లీజ్ మనిషి
ਲੀਗ ਆਦਮੀ,లీజ్ మనిషి
ਉਮਰ ਕੈਦ,జీవిత ఖైదు
ਵੰਸ਼,వంశం
ਲਿਟਲ ਇੰਗਲੈਂਡਰ,లిటిల్ ఇంగ్లాండు
ਛੋਟਾ ਵਾਹਨ (= ਘੱਟ ਵਾਹਨ),చిన్న వాహనం (=తక్కువ వాహనం)
ਲਿਟੋਰਲ ਰਾਜ,లిటోరల్ రాష్ట్రం
ਲੀਟੁਰਜੀ,ప్రార్ధనలు
ਲਿਟੁਰਜੀ,ప్రార్ధన
ਸਥਾਨਕ ਵਫ਼ਾਦਾਰੀ,స్థానిక విధేయత
ਸਥਾਨਕ-ਸਵੈ ਸਰਕਾਰ,స్థానిక-స్వయం ప్రభుత్వం
ਲੰਬੀ ਸੰਸਦ,సుదీర్ఘ పార్లమెంటు
ਨੀਵੇਂ ਦੇਸ਼,తక్కువ దేశాలు
ਵਫ਼ਾਦਾਰ,విశ్వాసపాత్రుడు
ਵਫ਼ਾਦਾਰੀ,విధేయత
ਮੈਕਿਆਵੇਲੀਅਨ ਨੀਤੀ,మాకియవెల్లియన్ విధానం
ਮੈਗਨਾ ਕਾਰਟਾ,మాగ్నా కార్టా
ਮੈਗਨਮ ਕਨਸਿਲੀਅਮ,మాగ్నమ్ కన్సిలియం
ਮਲਮ ਮਨਾਹੀ,మలం నిషేధం
ਮੰਦਾਮਸ,మాండమస్
ਆਦੇਸ਼,ఆదేశం
"ਹੁਕਮ, ਕਲਾਸ &#39;ਏ&#39;","ఆదేశం, తరగతి &#39;A&#39;"
"ਹੁਕਮ, ਕਲਾਸ &#39;ਬੀ&#39;","ఆదేశం, తరగతి &#39;B&#39;"
"ਹੁਕਮ, ਕਲਾਸ &#39;ਸੀ&#39;","ఆదేశం, తరగతి &#39;సి&#39;"
ਆਦੇਸ਼ ਪ੍ਰਣਾਲੀ,ఆదేశ వ్యవస్థ
ਲਾਜ਼ਮੀ ਰਾਜ,తప్పనిసరి స్థితి
ਮੰਗੋਨਲ,మాంగోనెల్
ਮੈਨੀਫੈਸਟੋ,మేనిఫెస్టో
ਚਾਲਾਂ,యుక్తులు
ਜੰਗ ਦਾ ਮਨੁੱਖ,మ్యాన్ ఆఫ్ వార్
ਮਨੋਰ,మనోర్
ਮਨੋਰ,మనోర్
ਮਨੁੱਖ-ਸ਼ਕਤੀ,మానవ శక్తి
ਮਨੁੱਖ-ਸ਼ਕਤੀ,మానవ శక్తి
ਮੈਨੂਮਿਸ਼ਨ,మాన్యుమిషన్
ਮਨੁਮਿਤ,మనుమిత్
ਹੱਥ-ਲਿਖਤ,మాన్యుస్క్రిప్ట్
ਹੱਥ-ਲਿਖਤ,మాన్యుస్క్రిప్ట్
ਹੱਥ-ਲਿਖਤ,మాన్యుస్క్రిప్ట్
ਲੁਟੇਰਾ,మారౌడర్
ਸਮੁੰਦਰੀ ਪੱਟੀ,సముద్ర బెల్ట్
ਸਮੁੰਦਰੀ ਸਭਿਅਤਾ,సముద్ర నాగరికత
ਸਮੁੰਦਰੀ ਝੰਡਾ,సముద్ర జెండా
ਸਮੁੰਦਰੀ ਸ਼ਕਤੀਆਂ,సముద్ర శక్తులు
ਸਮੁੰਦਰੀ ਪ੍ਰਭੂਸੱਤਾ,సముద్ర సార్వభౌమాధికారం
ਸਮੁੰਦਰੀ ਯੁੱਧ,సముద్ర యుద్ధం
ਮਾਰਕੁਇਸ,మార్క్విస్
ਮਾਰਕਿਸੇਟ,మార్క్విసేట్
ਮਾਰਸ਼ਲ ਲਾਅ,మార్షల్ లా
ਮਾਰਸ਼ਲ ਦੌੜ,మార్షల్ రేసులు
ਸ਼ਹੀਦ,అమరవీరుడు
ਕਤਲੇਆਮ,నరమేధం
ਚਾਲ ਦਾ ਪੁੰਜ,మాస్ యుక్తి
ਮਾਸਟਰ-ਐਟ-ਆਰਮਸ,మాస్టర్-ఎట్-ఆర్మ్స్
ਰਸਮਾਂ ਦਾ ਮਾਲਕ,మాస్టర్ ఆఫ్ వేడుకలు
ਘਰ ਦਾ ਮਾਲਕ,ఇంటి యజమాని
ਘੋੜੇ ਦਾ ਮਾਸਟਰ,మాస్టర్ ఆఫ్ ది హార్స్
ਰੋਲਸ ਦੇ ਮਾਸਟਰ,మాస్టర్ ఆఫ్ ది రోల్స్
ਮੈਚ,మ్యాచ్
ਮੈਚ,మ్యాచ్
ਮੈਚਲਾਕ,అగ్గిపెట్టె
ਵਿਆਹੁਤਾ ਗਠਜੋੜ,వైవాహిక మైత్రి
ਮੈਡੀਟੇਰੀਅਨ ਸ਼ਕਤੀਆਂ,మధ్యధరా శక్తులు
ਮੇਨਸ਼ੇਵਿਕ,మెన్షెవిక్
ਭਾੜੇ ਦੀ ਫੌਜ,కిరాయి సైన్యం
ਕਿਰਾਏਦਾਰ ਸਿਪਾਹੀ,కిరాయి సైనికుడు
ਵਪਾਰੀ,వ్యాపారి
ਵਿਚਕਾਰਲਾ ਯੁੱਗ,మధ్య యుగాలు
ਮਧਿਅਪੂਰਵ,మధ్యప్రాచ్యం
ਮੱਧ ਬੀਤਣ,మధ్య మార్గము
ਮੱਧ ਮਾਰਗ,మధ్య మార్గం
ਮੱਧ ਰਸਤਾ (= ਮੱਧ ਕੋਰਸ),మధ్య మార్గం (=మిడిల్ కోర్సు)
ਪਰਵਾਸੀ,వలసదారు
ਪਰਵਾਸ,వలస
ਪਰਵਾਸ,వలస
ਪਰਵਾਸ,వలస
ਮਿਲਟਰੀਵਾਦ,మిలిటరిజం
ਮਿਲਟਰੀਵਾਦ,మిలిటరిజం
ਮਿਲਟਰੀਵਾਦ,మిలిటరిజం
ਮਿਲਟਰੀਵਾਦ,మిలిటరిజం
ਫੌਜੀ,మిలిటరిస్ట్
ਫੌਜੀ,మిలిటరిస్ట్
ਫੌਜੀਕਰਨ,సైనికీకరణ
ਫੌਜੀਕਰਨ,సైనికీకరణ
ਫੌਜੀਕਰਨ,సైనికీకరణ
ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ),సైనిక వ్యూహకర్త (= వ్యూహకర్త)
ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ),సైనిక వ్యూహకర్త (= వ్యూహకర్త)
ਫੌਜੀ ਰਣਨੀਤੀ (= ਰਣਨੀਤੀ),సైనిక వ్యూహాలు (=వ్యూహాలు)
ਮਿਲੀਸ਼ੀਆ,మిలిషియా
ਮਿਲੀਸ਼ੀਆ,మిలిషియా
ਕੁਸ਼ਾਸਨ,దుష్పరిపాలన
ਗੁੰਮ ਲਿੰਕ,లింక్ లేదు
ਮਿਸ਼ਨ,మిషన్
ਮਿਸ਼ਨ,మిషన్
ਮਿਸ਼ਨ,మిషన్
ਮਿਸ਼ਰਤ ਦੌੜ,మిశ్రమ జాతి
ਆਧੁਨਿਕ ਇਤਿਹਾਸ,ఆధునిక చరిత్ర
ਵਿਧੀ ਵਿਵੇਂਡੀ,మోడ్స్ వీవెండి
ਮੋਨਾਚਿਜ਼ਮ,మోనాకిజం
ਮੋਨਾਰਕ,చక్రవర్తి
ਮੋਨਾਰਕ,చక్రవర్తి
ਰਾਜਸ਼ਾਹੀਵਾਦ,రాచరికం
ਰਾਜਸ਼ਾਹੀਵਾਦ,రాచరికం
ਰਾਜਸ਼ਾਹੀ,రాచరికవాది
ਰਾਜਸ਼ਾਹੀ,రాచరికం
ਮੱਠ,మఠం
ਮੱਠ,మఠం
ਮੱਠ,మఠం
ਮੱਠਵਾਦ,సన్యాసం
ਮੱਠਵਾਦ,సన్యాసం
ਭਿਕਸ਼ੂ,సన్యాసి
ਮਾਤਾ ਦੇਸ਼,మాతృదేశం
ਮਾਤ ਭੂਮੀ,మాతృభూమి
ਸੰਸਦਾਂ ਦੀ ਮਾਂ,పార్లమెంటుల తల్లి
ਮੁਕਰਕਰਸ,ముక్రాకర్స్
ਮੰਮੀ,మమ్మీ
ਅਜਾਇਬ ਘਰ,మ్యూజియం
ਮਸਕਟ,మస్కెట్
ਮਸਕਟੀਅਰ,మస్కటీర్
ਮਸਕੈਟਰੀ,మస్కెట్రీ
ਮਸਕੈਟਰੀ,మస్కెట్రీ
ਮਾਸਟਰ ਮਾਸਟਰ,మస్టర్ మాస్టర్
ਮਸਟਰ-ਰੋਲ,మస్టర్-రోల్
ਮਸਟਰ-ਰੋਲ,మస్టర్-రోల్
ਬਗਾਵਤ,తిరుగుబాటు
ਬਗਾਵਤ ਐਕਟ,తిరుగుబాటు చట్టం
ਰਹੱਸਮਈ ਜਹਾਜ਼,మిస్టరీ షిప్
ਬਿਰਤਾਂਤ,కథనం
ਕੌਮ,దేశం
ਮੂਲ,స్థానికుడు
ਮੂਲ ਰਾਜ,స్థానిక రాష్ట్రం
ਕੁਦਰਤਵਾਦ,సహజత్వం
ਕੁਦਰਤੀ ਅਧਿਕਾਰ,సహజ హక్కులు
ਨਾਜ਼ੀ,నాజీ
ਨਾਜ਼ੀ ਇਨਕਲਾਬ,నాజీ విప్లవం
ਨਾਜ਼ੀਵਾਦ,నాజీయిజం
ਪੂਰਬ ਦੇ ਨੇੜੇ,తూర్పు సమీపంలో
ਨੀਗਰੋ,నీగ్రో
ਨੇਗਰੋਫਿਲ,నీగ్రోఫిల్
ਨੇਗਰੋਫਿਲਿਜ਼ਮ,నీగ్రోఫిలిజం
ਨੇਗਰੋਫੋਬੀਆ,నీగ్రోఫోబియా
ਨਿਰਪੱਖ,తటస్థ
ਨਿਰਪੱਖ ਦੇਸ਼,తటస్థ దేశం
ਨਵੀਂ ਡੀਲ,నూతన ఒప్పందం
ਨਵੀਂ ਦੁਨੀਆਂ,కొత్త ప్రపంచం
ਕੁਲੀਨਤਾ,ప్రభువు
ਨੇਕ,కీర్తిగల
ਨੇਕ,కీర్తిగల
ਨਾਮਵਰ,సంచార జాతులు
ਖਾਨਾਬਦੋਸ਼ ਭੀੜ,సంచార గుంపు
ਖਾਨਾਬਦੋਸ਼,సంచారము
ਗੈਰ-ਹਮਲਾਵਰ ਸਮਝੌਤਾ,దురాక్రమణ రహిత ఒప్పందం
ਗੈਰ-ਹਮਲਾਵਰ ਸੰਧੀ,దురాక్రమణ రహిత ఒప్పందం
ਗੈਰ ਜੁਝਾਰੂ ਰਾਜ,యుద్ధం చేయని రాష్ట్రం
ਅਸਹਿਯੋਗ,నాన్-కో-ఆపరేషన్
ਅਸਹਿਯੋਗ ਅੰਦੋਲਨ,సహాయ నిరాకరణ ఉద్యమం
ਉਲਟ,ఎదురుగా
ਉਲਟ,ఎదురుగా
ਲੋਕਤੰਤਰ (=ਲੋਕਸ਼ਾਹੀ),ఓక్లోక్రసీ (=మొబోక్రసీ)
ਓਕਲੋਕ੍ਰੇਟ,ఓక్లోక్రాట్
ਅਧਿਕਾਰਤ ਦਸਤਾਵੇਜ਼,అధికారిక పత్రం
ਪੁਰਾਣੀ ਦੁਨੀਆਂ,పాత ప్రపంచం
ਕੁਲੀਨਤਾ,ఒలిగార్కీ
ਹਮਲਾ,దాడి
ਖੁੱਲ੍ਹੀ ਗੱਲਬਾਤ,బహిరంగ చర్చలు
ਖੁੱਲ੍ਹਾ ਸਵਾਲ,ఓపెన్ ప్రశ్న
ਰਿਕਾਰਡ ਖੋਲ੍ਹੋ,రికార్డులను తెరవండి
ਪੂਰਬੀ,ఓరియంట్
ਪੂਰਬੀਵਾਦ,ఓరియంటలిజం
ਪੂਰਬੀਵਾਦ,ఓరియంటలిజం
ਪੂਰਬੀ,ఓరియంటలిస్ట్
ਮੂਲ,మూలం
ਮੂਲ,మూలం
ਆਰਥੋਗ੍ਰਾਫੀ,ఆర్థోగ్రఫీ
ਦੁਸ਼ਮਣੀ ਦਾ ਪ੍ਰਕੋਪ,శత్రుత్వాలు చెలరేగడం
ਆਊਟ-ਪੋਸਟ,అవుట్-పోస్ట్
ਅਪਰ-ਪ੍ਰਭੂ,పైగా ప్రభువు
ਓਵਰ-ਰਾਈਡ,ఓవర్ రైడ్
ਓਵਰ-ਰਾਈਡ,ఓవర్ రైడ్
ਮੂਰਤੀ,పాగన్
ਮੂਰਤੀ,పాగన్
ਮੂਰਤੀਵਾਦ,పాగనిజం
ਮੂਰਤੀਵਾਦ,పాగనిజం
ਪਗੋਡਾ,పగోడా
ਪਗੋਡਾ,పగోడా
ਪਗੋਡਾ,పగోడా
ਮਹਿਲ ਸਾਜ਼ਿਸ਼ਾਂ,ప్యాలెస్ కుట్రలు
ਪੈਲੇਟਿਨੇਟ,పాలటినేట్
ਤਾੜ-ਪੱਤੀ,తాటి ఆకు
ਪਾਮ ਐਤਵਾਰ,పామ్ ఆదివారం
ਪੈਨੇਗਰਿਸਟ,పానెజిరిస్ట్
ਘਬਰਾਹਟ,భయాందోళనలు
ਘਬਰਾਹਟ,భయాందోళనలు
ਘਬਰਾਉਣ ਵਾਲਾ,భయాందోళనలు కలిగించేవాడు
ਪੋਪਸੀ,పాపసీ
ਪੋਪਸੀ,పాపసీ
ਪੋਪਸੀ,పాపసీ
ਪੋਪਸੀ,పాపసీ
ਪਾਪਲ ਬਲਦ,పాపల్ ఎద్దు
ਪੋਪਵਾਦ,పాపాలిజం
ਪੋਪਵਾਦ,పాపాలిజం
ਪੋਪਵਾਦੀ,పాపాలిస్ట్
ਪੋਪ ਰਾਜ,పాపల్ రాష్ట్రం
ਪੈਪਿਜ਼ਮ (=ਪੈਪਿਸਟ੍ਰੀ),పాపిజం (=పాపిస్ట్రీ)
ਪਾਪੀ,పాపిస్ట్
ਪਪਾਇਰਸ,పాపిరస్
ਦ੍ਰਿਸ਼ਟਾਂਤ,ఉపమానం
ਸਰਬੋਤਮ,పారామౌంట్
ਸਰਵਉੱਚਤਾ (=ਸਰਵ ਸ਼ਕਤੀ),పారామౌంట్సీ (=పారామౌంట్ పవర్)
ਸਰਬੋਤਮ ਇਸਤਰੀ,పారామౌంట్ లేడీ
ਪਰਮ-ਪ੍ਰਭੂ,పరమ ప్రభువు
ਪਰਚਮ,పార్చ్మెంట్
ਪਰਚਮ,పార్చ్మెంట్
ਪਰਚਮ,పార్చ్మెంట్
ਮਾਫ਼ ਕਰਨਾ,క్షమించు
ਪਾਰਲੇ,పార్లేస్
ਪਾਰਲੇ,పార్లేస్
ਸੰਸਦ (=ਸੰਸਦ),పార్లమెంట్ (=పార్లమెంట్)
ਸੰਸਦ,పార్లమెంట్
ਸੰਸਦ,పార్లమెంట్
ਸੰਸਦ,పార్లమెంట్
ਸੰਸਦ ਐਕਟ,పార్లమెంట్ చట్టం
ਸੰਸਦ ਮੈਂਬਰ,పార్లమెంటేరియన్
ਸੰਸਦ ਮੈਂਬਰ,పార్లమెంటేరియన్
ਸੰਸਦੀ ਏਜੰਟ,పార్లమెంటరీ ఏజెంట్
ਪਾਰਨੇਲਿਜ਼ਮ,పార్నెలిజం
ਪੈਰੋਲ,పెరోల్
ਪੈਰੋਲ,పెరోల్
ਪੈਰੀਸਾਈਡ,పారిసిడ్
ਪੈਰੀਸਾਈਡ,పారిసిడ్
ਪੱਖਪਾਤੀ,పక్షపాతం
ਪੱਖਪਾਤੀ,పక్షపాతం
ਪੱਖਪਾਤੀ,పక్షపాతం
ਪਾਸ,పాస్
ਪਾਸ ਸ਼ਬਦ (= ਵਾਚ ਸ਼ਬਦ),పాస్ వర్డ్ (=వాచ్ వర్డ్)
ਪਤਿਤ,జాతిపిత
ਪਤਿਤ,పితృదేవతలు
ਪੈਟਰੀਸ਼ੀਅਨ,పాట్రిషియన్
ਪਤਿਤ,పితృస్వామ్యం
ਪੈਕਸ ਬ੍ਰਿਟੈਨਿਕਾ,పాక్స్ బ్రిటానికా
ਪੈਕਸ ਰੋਮਾਣਾ,పాక్స్ రొమానా
ਵੰਸ਼,పూర్వీకుల నుండి వంశక్రమము
ਵੰਸ਼,పూర్వీకుల నుండి వంశక్రమము
ਵੰਸ਼ ਪ੍ਰਾਪਤ ਵਿਅਕਤੀ,వంశపారంపర్య వ్యక్తి
ਪੀਰ,పీర్
ਪੀਰ,పీర్
ਪੀਰੇਜ,పీరేజ్
ਪੀਰੇਜ,పీరేజ్
ਪੀਰੇਜ,పీరేజ్
ਆਇਰਲੈਂਡ ਦੇ ਹਾਣੀ,ఐర్లాండ్ సహచరులు
ਸਕਾਟਲੈਂਡ ਦੇ ਹਾਣੀ,స్కాట్లాండ్ సహచరులు
ਪ੍ਰਾਇਦੀਪ ਦੀ ਮੁਹਿੰਮ,పెనిన్సులర్ ప్రచారం
ਪ੍ਰਾਇਦੀਪ ਯੁੱਧ,ద్వీపకల్ప యుద్ధం
ਪੈਨੈਂਟ,పెన్నెంట్
ਲੋਕ ਚਾਰਟਰ (=ਰਾਸ਼ਟਰੀ ਚਾਰਟਰ),పీపుల్స్ చార్టర్ (=నేషనల్ చార్టర్)
ਲੋਕਾਂ ਦਾ ਮੋਰਚਾ (= ਪ੍ਰਸਿੱਧ ਫਰੰਟ),పీపుల్స్ ఫ్రంట్ (=పాపులర్ ఫ్రంట్)
ਧੋਖਾਧੜੀ,అపవిత్రత
ਮਿਆਦ,కాలం
ਮਿਆਦ,కాలం
ਪਰੀਫੇਰੀ,పెరిఫెరీ
ਸਥਾਈ ਬੰਦੋਬਸਤ,శాశ్వత పరిష్కారం
ਸਦੀਵੀ ਜਾਗੀਰ,శాశ్వత ఫైఫ్
ਫਾਲੈਂਕਸ,ఫాలాంక్స్
ਫਲੈਂਕਸ,ఫాలాంక్స్
ਫਰੌਨ,ఫారో
ਪਿਕਟੋਗ੍ਰਾਮ,పిక్టోగ్రామ్
ਪਿਕਟੋਗ੍ਰਾਫ,పిక్టోగ్రాఫ్
ਪਿਕਟੋਗ੍ਰਾਫ,పిక్టోగ్రాఫ్
ਤੀਰਥ,యాత్రికుడు
ਸ਼ਰਧਾਲੂ ਪਿਤਾ,యాత్రికుల తండ్రులు
ਲੁੱਟ,దోపిడీ
ਲੁੱਟ,దోపిడీ
ਥੰਮ੍ਹ,పిల్లర్
ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ),స్తంభ శాసనాలు (అశోకుని)
ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ),స్తంభ శాసనాలు (అశోకుని)
ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ),స్తంభ శాసనాలు (అశోకుని)
ਸਮੁੰਦਰੀ ਡਾਕੂ,పైరేట్
ਸਮੁੰਦਰੀ ਡਾਕੂ,పైరేట్
ਖੜੀ ਲੜਾਈ,పిచ్ యుద్ధం
ਪਲਾਟ,ప్లాట్లు
ਪੋਲਿਸ,పోలిస్
ਪੋਲਿਸ,పోలిస్
ਰਾਜਨੀਤਿਕ,రాజనీతిజ్ఞుడు
ਸਿਆਸੀ ਏਜੰਟ,రాజకీయ ఏజెంట్
ਸਿਆਸੀ ਸ਼ਰਨ,రాజకీయ ఆశ్రయం
ਰਾਜਨੀਤਿਕ ਨਿਵਾਸੀ,రాజకీయ నివాసి
ਸਿਆਸੀ ਅੱਤਵਾਦ,రాజకీయ ఉగ్రవాదం
ਪੋਲ ਟੈਕਸ,ఎన్నికల పన్ను
ਪੋਂਟੂਨ,పాంటూన్
ਪ੍ਰੀਮੀਅਰ,ప్రీమియర్
ਪ੍ਰੀਮੀਅਰ,ప్రీమియర్
ਪ੍ਰੀਮੀਅਰਸ਼ਿਪ,ప్రీమియర్‌షిప్
ਪ੍ਰਧਾਨਗੀ,ప్రెసిడెన్సీ
ਪ੍ਰਧਾਨਗੀ,ప్రెసిడెన్సీ
ਪ੍ਰਧਾਨ,అధ్యక్షుడు
ਪ੍ਰਧਾਨ,అధ్యక్షుడు
ਪ੍ਰਧਾਨਗੀ ਮੰਡਲ,ప్రెసిడియం
ਪ੍ਰਧਾਨ ਮੰਤਰੀ,ప్రధాన మంత్రి
ਪ੍ਰਿਮੋਜਨੀਚਰ,ప్రిమోజెనిచర్
ਪ੍ਰਿੰ,యువరాజు
ਪ੍ਰਿੰ,యువరాజు
ਪ੍ਰਿੰਸ ਬਿਸ਼ਪ,ప్రిన్స్ బిషప్
ਪ੍ਰਿੰਸ ਕੰਸੋਰਟ,ప్రిన్స్ కన్సార్ట్
ਪ੍ਰਿੰਸ ਰੀਜੈਂਟ,ప్రిన్స్ రీజెంట్
ਪਿੰਸ ਰੀਗਨੈਂਟ,పిన్స్ రెగ్నెంట్
ਰਾਜਕੁਮਾਰੀ ਰੀਜੈਂਟ,ప్రిన్సెస్ రీజెంట్
ਰਾਜਕੁਮਾਰੀ ਰਾਇਲ,ప్రిన్సెస్ రాయల్
ਰਿਆਸਤ,ప్రిన్సిపాలిటీ
ਰਿਆਸਤ,ప్రిన్సిపాలిటీ
ਰਿਆਸਤ,ప్రిన్సిపాలిటీ
ਇਨਾਮ,బహుమతి
ਇਨਾਮ,బహుమతి
ਇਨਾਮੀ ਰਕਮ,నగదు బహుమతి
ਪੇਸ਼ੇਵਰ ਸਿਪਾਹੀ,వృత్తిపరమైన సైనికుడు
ਵਾਅਦਾ,ప్రామిస్
ਪ੍ਰੋਮੋਨਟਰੀ ਕਿਲਾ,ప్రమోన్టరీ కోట
ਰੱਖਿਅਕ,రక్షించు
ਰੱਖਿਅਕ,రక్షించు
ਰੱਖਿਅਕ,రక్షించు
ਪ੍ਰੋਟੇਜ,ఆశ్రితుడు
