Marathi,Punjabi
Jute,ਜੱਟ
जॅसिड्स,ਜੱਸੇਜ਼
काओलिन,ਕੂਲਿਨ
Kaolinite,ਕਾਓਲਿਨਾਈਟ
Kaolinite,ਕਾਓਲਿਨਾਈਟ
कॅरीन्चीमा,ਕੈਰੀਨਚਯਮਾ
Karyodesma,ਕੈਰੀਓਡਮਾ
Karyogamy,ਕੈਰੀਗਮੀ
कॅरोग्राम (इडिओग्राम),ਕੈਰੀਓਗ੍ਰਾਮ (ਆਈਡੀਓਸ਼ਨ)
Karyokinesis,ਕਰੈਕਿਨੇਸਿਸ
कॅरोलॉजी,ਕੈਰੀਓਲੋਜੀ
कॅरोलिसिस,Karyoolysis
कॅरियन,ਕੈਰੀਓਨ
कॅरिओटाइप,ਕੈਰੀਓਟਾਈਪ
केल्प (एकपेशीय वनस्पती),ਕੈੱਲਪ (ਐਲਗੀ)
केल्विन सायकल,ਕੈਲਵਿਨ ਚੱਕਰ
केराटिन,ਕੇਟਿਨ
कर्नल,ਕਰਨਲ
खैरा रोग,ਖਹਿਰਾ ਦੀ ਬਿਮਾਰੀ
खरीफ,ਸਾਉਣੀ
विनोद,ਮਜ਼ਾਕ ਕਰਨਾ
किनेटोचोर,ਕਿਨੇਟੋਕੋਰ
किचन गार्डन,ਕਿਚਨ ਗਾਰਡਨ
क्लेनफिल्टर सिंड्रोम,ਕਲੀਨਫਿਲਟਰ ਸਿੰਡਰੋਮ
क्लेनो फ्रॅगमेंट,ਕੇਲੇਨੋ ਦਾ ਟੁਕੜਾ
नॉचिंग,ਬੰਦ
कोचचे पोस्ट्युलेट,ਕੋਚ ਦਾ ਅਹੁਦਾ
कोप्पेनचे वर्गीकरण (हवामान),ਕੋਪੇਨ ਦਾ ਵਰਗੀਕਰਣ (ਜਲਵਾਯੂ)
क्रेब्स सायकल,ਕਰਬਸ ਚੱਕਰ
कुर्टोसिस,ਕੁਰਟੋਸਿਸ
केव्हीके (कृषी विगीयन केंद्र),ਕੇਵੀਕੇ (ਕ੍ਰਿਸ਼ੀ ਵਿਗਯਾਨ ਕੇਂਦਰ)
कडम,ਕੜਮ
काळे,ਕਲੇ
कॅन्स गवत,ਗਾਂ ਘਾਹ
कारोंडा,ਕਾਰੌਂਦਾ
"मूत्रपिंड बीन, राजमाह","ਗੁਰਦੇ ਬੀਨ, ਰਾਜਮਾਹ"
किविफ्रीट,ਕੀਵੀਫਰੀਨ
नोल खोल,ਨੋਲ ਗਾਲ
कोडाम्पुली,ਕੋਡੋਮਪੁਲੀ
कोडो बाजरी,ਕੋਡੋ ਬਾਜਲੇਟ
कोकम बटर ट्री (मॅंगोस्टीन),ਕੋਕੈਮ ਬਟਰ ਲੁੱਕ (ਮੰਗੋਸੀ)
खाप्रा बीटल,ਖਾਪਰਾ ਬੀਟਲ
एल.डी. 50 (प्राणघातक डोस 50),L.d.50 (ਮਾਰੂ ਖੁਰਾਕ 50)
लॅब टू लँड,ਲੈਬ ਲੈਂਡ
लेबल,ਲੇਬਲ
श्रम,ਕਿਰਤ
लाख ऑपेरॉन मॉडेल,ਲੈਕ ਓਪਰਨ ਮਾਡਲ
स्तनपान,ਦੁੱਧ ਚੁੰਘਾਉਣ
दुग्धशर्करा,ਲੈਕਟੂਨਿਕ ਹਾਰਮੋਨ (ਪ੍ਰੋਲਾਟਿਨਿਨ)
दुग्धशर्करा,ਲੈਕਟੋਜ਼
लॅगिंग स्ट्रँड,ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ
लॅम्बडा क्लोनिंग वेक्टर,ਲਾਂਬਡਾ ਕਲੋਨਿੰਗ ਵੈਕਟਰ
लॅमिनेर एअर प्रवाह,ਲਿੰਮੀ ਹਵਾ ਦਾ ਪ੍ਰਵਾਹ
दिवा ब्रश गुणसूत्र,ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ
जमीन,ਜ਼ਮੀਨ
जमीन क्षमता वर्गीकरण,ਲੈਂਡ ਸਮਰੱਥਾ ਵਰਗੀਕਰਣ
जमीन क्षमता नकाशा,ਜ਼ਮੀਨੀ ਸਮਰੱਥਾ ਦਾ ਨਕਸ਼ਾ
जमीन अधोगती,ਭੂਮੀ ਦੇ ਨਿਘਾਰ
जमीन समकक्ष प्रमाण,ਜ਼ਮੀਨ ਦੇ ਬਰਾਬਰ ਅਨੁਪਾਤ
जमीन समतल,ਲੈਂਡ ਲੈਵਲਿੰਗ
जमीन पुनर्प्राप्ती,ਲੈਂਡ ਰੀਲੇਜੇਸ਼ਨ
लँडस्केपींग,ਲੈਂਡਸਕੇਪਿੰਗ
जमीन योग्यता,ਜ਼ਮੀਨ ਅਨੁਕੂਲਤਾ
जमीन वापर नमुना,ਜ਼ਮੀਨ ਦੀ ਵਰਤੋਂ ਪੈਟਰਨ
लॅन्जरहन्स पेशी,ਲੰਗਰਹੈਨਜ਼ ਸੈੱਲ
लॅप्स रेट,ਲੈਪ ਰੇਟ
अळ्या,ਲਾਰਵਾ
विलंब,ਲੇਟੈਂਸੀ
सुप्त,ਲੇਟ
सुप्त संक्रमण,ਅਵੈਂਟ ਇਨਫੈਕਸ਼ਨ
बाजूकडील,ਪਾਸੇ
नंतरच्या माती,ਬਾਅਦ ਵਿਚ ਮਿੱਟੀ
लेटेक्स,ਲੈਟੇਕਸ
लॅथिरिझम,ਲਾਠੀਵਾਦ
लॅटिन स्क्वेअर डिझाइन (एलएसडी),ਲਾਤੀਨੀ ਵਰਗ ਡਿਜ਼ਾਈਨ (LSD)
जाळी,ਜਾਲੀ
तडजोडीच्या फायद्याचा कायदा,ਅਭੇਦ ਲਾਭ ਦਾ ਕਾਨੂੰਨ
निरंतर परतावा कायदा,ਨਿਰੰਤਰ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ
क्षीण परतावा कायदा,ਘਟਦੀ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ
वाढत्या रीटन्सचा कायदा,ਵਧਦੀ ਰਿਟੇਨਜ਼ ਦਾ ਕਾਨੂੰਨ
मर्यादित घटकांचा कायदा,ਸੀਮਤ ਕਾਰਕਾਂ ਦਾ ਕਾਨੂੰਨ
किमान कायदा,ਘੱਟੋ ਘੱਟ ਦਾ ਕਾਨੂੰਨ
प्रतिस्थापनाचा कायदा,ਬਦਲ ਦਾ ਕਾਨੂੰਨ
चल प्रमाणात कायदा,ਵੇਰੀਏਬਲ ਅਨੁਪਾਤ ਦਾ ਕਾਨੂੰਨ
थर,ਪਰਤ
लेआउट,ਖਾਕਾ
लीचेट,ਲੀਚੇਟ
लीचिंग कार्यक्षमता,ਕੁਸ਼ਲਤਾ ਭਾਸ਼ਣ ਦੇਣ
लीचिंग आवश्यकता,ਲੈਣ ਤੋਂ ਲੈ ਕੇ
अग्रगण्य स्ट्रँड,ਪ੍ਰਮੁੱਖ ਸਟ੍ਰੈਂਡ
पानांचे क्षेत्र कालावधी,ਪੱਤਾ ਖੇਤਰ ਦੀ ਮਿਆਦ
लीफ एरिया इंडेक्स,ਪੱਤਾ ਖੇਤਰ ਸੂਚਕ
लीफ एरिया रेशो,ਪੱਤਾ ਖੇਤਰ ਅਨੁਪਾਤ
लीफ खाण कामगार,ਪੱਤਾ ਮਾਈਨਰ
लीफ टेस्टिंग,ਪੱਤਾ ਟੈਸਟਿੰਗ
पान,ਪੱਤਾ
पत्रक,ਪਰਚਾ
लीज,ਲੀਜ਼
शेंगा,ਫਲ਼ੀ
लीसा - (कमी उर्जा इनपुट टिकाऊ शेती),ਲੀਸਾ - (ਘੱਟ energy ਰਜਾ ਇਨਪੁਟ ਟਿਕਾ. ਖੇਤੀਬਾੜੀ)
लेन्टिसेल,ਲੈਂਟਿਕਲ
लेन्टो केशिका बिंदू,ਲੈਂਟੋ ਕੇਸ਼ਿਕਾ ਬਿੰਦੂ
लेपटोनमा,Letoxtonema
लेप्टोस्पायरोसिस,Lextospirosis
लेरो-मॉर्फिक,ਲੀਰੋ-ਮੌਰਫਿਕ
घाव,ਜਖਮ
प्राणघातक उत्परिवर्तन,ਜਾਨਲੇਵਾ
ल्युकोप्लास्ट,ਲੁੱਕੋਪਲਾਸਟ
स्तरीय टेरेस,ਪੱਧਰ ਦੇ ਛੱਤ
लेव्हलर (लेव्हलर),ਲੇਵਲਰ (ਲੇਵੀਲਰ)
समतल (जमीन),ਪੱਧਰ (ਜ਼ਮੀਨ ਦਾ)
ले शेती,ਲੇਅ ਖੇਤੀ
लिबिगचा किमान कायदा,ਘੱਟੋ ਘੱਟ ਦਾ ਝੂਠ
बंधन,ਭੰਡਾਰਨ
हलकी भरपाई बिंदू,ਲਾਈਟ ਮੁਆਵਜ਼ਾ ਬਿੰਦੂ
हलकी संपृक्तता तीव्रता,ਹਲਕੀ ਸੰਤ੍ਰਿਪਤਾ ਤੀਬਰਤਾ
प्रकाश ट्रान्समिशन रेशो,ਹਲਕਾ ਸੰਚਾਰ ਅਨੁਪਾਤ
हलका सापळा,ਹਲਕਾ ਜਾਲ
मर्यादा,ਸੀਮਿਤ
मर्यादा,ਸੀਮਾ
मर्यादित घटक,ਸੀਮਤ ਕਾਰਕ
लिमोनाइट,ਲਿਮੋਨਾਈਟ
ओळ,ਲਾਈਨ
रेखीय प्रतिसाद,ਲੀਨੀਅਰ ਜਵਾਬ
दुवा,ਲਿੰਕਜ
दुवा गट,ਲਿੰਕੇਜ ਸਮੂਹ
लिंकर,ਲਿੰਕ
लिंट इंडेक्स,ਲਿੰਟ ਇੰਡੈਕਸ
लाइन्टर्स,ਲਾਈਨਟਰਸ
लिपिड,ਲਿਪਿਡ
लिपोलिसिस,ਲਿਪੋਲੀਸਿਸ
लिक्विडेशन,ਤਰਲ
लिस्टर,ਲਿਸਟਰ
लिस्टर,ਲਿਸਟਰ
सूची,ਸੂਚੀ
लिथोस्फीयर,Lithospere
कचरा,ਕੂੜਾ
लाइव्ह मल्च,ਲਾਈਵ ਮਲਚ
लिव्हरवॉर्ट,ਜਿਗਰਵੋਰਟ
पशुधन,ਪਸ਼ੂ
स्थानिक नियंत्रण,ਸਥਾਨਕ ਨਿਯੰਤਰਣ
लोकस,ਟਿਕਾਣੇ
टोळ,ਟਿੱਡੀ
लॉजिंग (पीक निवास),ਠਹਿਰਣਾ (ਫਸਲ ਰਿਹਾਇਸ਼)
Lodicule,ਲੋਡਿਕੂਲ
लोस,ਲਾਹਨਤ
लॉगरथिमिक ट्रान्सफॉर्मेशन,ਲਾਡਰਥਿਮਿਕ ਤਬਦੀਲੀ
लांब -दिवस वनस्पती,ਲੰਮੇ ਦਿਨ ਦਾ ਪੌਦਾ
लाँग वेव्ह रेडिएशन,ਲੰਬੇ ਵੇਵ ਰੇਡੀਏਸ਼ਨ
लूप,ਲੂਪ
लोपिंग,Lopping
लाकूड,ਲੰਬਰ
लक्स,ਲੱਕਸ
लक्झरी वापर (पोषक),ਲਗਜ਼ਰੀ ਸੇਵਨ (ਪੌਸ਼ਟਿਕ)
लक्झरी जीन्स,ਲਗਜ਼ਰੀ ਜੀਨ
लाइकोपीन,ਲਾਇਕੋਪਿਨ
लिम्फ,ਲਿੰਫ
लायसिमीटर,ਲਸੀਮੀਟਰ
सेलचे लिसिस,ਸੈੱਲ ਦਾ lysis
लायझोनी,ਲਿੰਗੀ
लायसोसोम,ਲਾਇਸੋਸੋਮ
लायझोझाइम,ਪਤਸਿਮੇਮ
लाख वृक्ष,Lac ਰੁੱਖ
लाख,Lac
"बाईची बोट, भेंडी","Lady ਰਤ ਦੀ ਉਂਗਲ, ਭਿੰਡੀ"
लँड कॅलट्रॉप्स,ਲੈਂਡ ਕੈਲੀਪਰੋਪਸ
लँटाना,ਲੌਨਟਾਨਾ
लॅथिरस,ਲਾਥੀਰਸ
लीक,ਲੀਕ
गवती चहा,ਨਿੰਬੂ ਘਾਹ
लिंबू,ਨਿੰਬੂ
मसूर,ਦਾਲ
लेक्वोरिस,ਲੇਕਿ ur ਨਸ
कोशिंबिरीसाठी वापरण्यात येणारा एक पाला व त्याचे झाड,ਸਲਾਦ
कमळ,ਲਿਲੀ
चुना,ਚੂਨਾ
अलसी,ਅਲਸੀ
लिची,ਲੀਚੀ
लहान बाजरी,ਬਹੁਤ ਘੱਟ ਬਾਜਰੇ
लांब खरबूज,ਲੌਂਗ ਤਰਬੂਜ
लांब मिरपूड,ਲੰਬੀ ਮਿਰਚ
Loquat,ਭੌਤਿਕ
कमळ,ਕਮਲ
Lurcerne,Lurcesne
लाख कीटक,Lac ਕੀੜੇ
लेडी बर्ड बीटल,ਲੇਡੀ ਬਰਡ ਬੀਟਲ
लीफ खाण कामगार,ਪੱਤਾ ਮਾਈਨਰ
लीफ रोलर,ਪੱਤਾ ਰੋਲਰ
लीफ वेबर,ਪੱਤਾ ਵੈਬਬਰ
टोळ,ਟਿੱਡੀ
मॅक्रो इव्होल्यूशन,ਮੈਕਰੋ ਈਵੇਲੂਸ਼ਨ
मॅक्रोक्लीमेट,ਮੈਕ੍ਰੋਲਮੇਟ
मॅक्रोमोलिक्यूल,ਮੈਕਰੋਮੋਲਕੋਲ
मॅक्रोमेशन,ਮੈਕਰੋਟੇਸ਼ਨ
मॅक्रोन्यूट्रिएंट,ਮੈਕਸੋਰਨਯੂਟੀਂਟ
मॅक्रोपोरेस,ਮੈਕਰੌਪੋਰਸ
मॅगगॉट,ਮੈਗਗੋਟ
मॅग्मा,ਮੈਗਮਾ
मॅग्नेशिया,ਮੈਗਨੇਸ਼ੀਆ
मॅग्नेशियम,ਮੈਗਨੀਸ਼ੀਅਮ
चुंबकीय स्टिरर,ਚੁੰਬਕੀ ਸਟ੍ਰਾਇਰ
परिमाण,ਵਿਸ਼ਾਲਤਾ
महुआ केक,ਮੂਹਾ ਕੇਕ
देखभालकर्ता ओळ,ਰੱਖਿਅਕ ਲਾਈਨ
देखभाल,ਰੱਖ ਰਖਾਵ
मका शेलर,ਮੱਕੀ ਸ਼ਰਨ
नर निर्जंतुकीकरण,ਮਰਦ ਨਿਰਜੀਵ
विकृती,ਖਰਾਬ
विकृती,ਖਰਾਬ
कुपोषण,ਕੁਪੋਸ਼ਣ
गैरवर्तन,ਗਲਤ
माल्टिंग,ਖਰਾਬ
व्यवस्थापक,ਖੁਰਲੀ
खारफुटी,ਮੈਂਗ੍ਰੋਵ
मॅनोमीटर,ਮੈਨੋਮੀਟਰ
मॅनोमीटर,ਮੈਨੋਮੀਟਰ
मॅन्टिसा (लॉगरिदमचा),Mantissa (loarithm)
खत,ਖਾਦ
खनिज,ਖਾਦ
सीमान्त,ਹਾਸ਼ੀਏ
सीमान्त खर्च,ਹਾਸ਼ੀਏ ਦੀ ਲਾਗਤ
सीमान्त जमीन,ਹਾਸ਼ੀਏ ਦੀ ਧਰਤੀ
सीमान्त उत्पादन,ਹਾਸ਼ੀਏ ਦਾ ਉਤਪਾਦ
सीमान्त परतावा,ਹਾਸ਼ੀਏ ਦੀ ਵਾਪਸੀ
सागरी,ਸਮੁੰਦਰੀ
मार्कर (अनुवांशिक),ਮਾਰਕਰ (ਜੈਨੇਟਿਕ)
बाजार,ਮਾਰਕੀਟ
विक्रेता,ਮਾਰਕਿਟੇਬਲ
विक्रेता अधिशेष,ਮਾਰਕੇਟੇਬਲ ਸਰਪਲੱਸ
विपणन अधिशेष,ਮਾਰਕੀਟ ਸਰਪਲੱਸ
विपणन,ਮਾਰਕੀਟਿੰਗ
मार्श,ਮਾਰਸ਼
मोठा प्रवाह,ਪੁੰਜ ਵਹਾਅ
वस्तुमान निवड,ਪੁੰਜ ਚੋਣ
मास-स्पेक्ट्रोमीटर,ਪੁੰਜ-ਸਪੈਕਟ੍ਰੋਮੀਟਰ
मास्ट,ਮਸਤ
मातृ वारसा,ਜਣੇਪੇ ਵਿਰਾਸਤ
वीण,ਮੇਲ
मॅट्रिक क्षमता,ਮੈਟ੍ਰਿਕ ਸਮਰੱਥਾ
परिपक्वता,ਪੱਕਣ
परिपक्वता (पीक),ਪਰਿਪੱਕਤਾ (ਫਸਲ)
जास्तीत जास्त उपलब्ध पाणी,ਵੱਧ ਤੋਂ ਵੱਧ ਉਪਲਬਧ ਪਾਣੀ
जास्तीत जास्त पीक,ਵੱਧ ਤੋਂ ਵੱਧ ਫਸਲਿੰਗ
जास्तीत जास्त अवशेष मर्यादा,ਵੱਧ ਤੋਂ ਵੱਧ ਬਚੀ ਸੀਮਾ
जास्तीत जास्त टिकाऊ उत्पन्न,ਵੱਧ ਤੋਂ ਵੱਧ ਟਿਕਾ able ਉਪਜ
जास्तीत जास्त थर्मामीटर,ਵੱਧ ਤੋਂ ਵੱਧ ਥਰਮਾਮੀਟਰ
जास्तीत जास्त पाणी धारण करण्याची क्षमता,ਵੱਧ ਤੋਂ ਵੱਧ ਪਾਣੀ ਵਾਲੀ ਸਮਰੱਥਾ
कुरण बाग,ਮੈਦਾਨ ਬਗੀਚੇ
मीली,Maly
म्हणजे विचलन,ਮਤਲਬ ਭਟਕਣਾ
म्हणजे जीवन (अणु),ਭਾਵ ਜ਼ਿੰਦਗੀ (ਪ੍ਰਮਾਣੂ)
म्हणजे समुद्राची पातळी,ਮਤਲਬ ਸਮੁੰਦਰ ਦਾ ਪੱਧਰ
सरासरी चौकोन,ਮਤਲਬ ਵਰਗ
उपाय,ਮਾਪ
मोजमाप,ਮਾਪ
यांत्रिक,ਮਕੈਨੀਕਲ
यांत्रिक विश्लेषण (माती),ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ (ਮਿੱਟੀ)
यांत्रिक प्रतिबिंब,ਮਕੈਨੀਕਲ ਰੁਕਾਵਟ
यांत्रिकी शेती,ਮਕੈਨੀਜ਼ਡ ਖੇਤੀ
मध्यम,ਮੀਡੀਅਨ
औषधी वनस्पती,ਚਿਕਿਤਸਕ ਪੌਦਾ
भूमध्य हवामान,ਮੈਡੀਟੇਰੀਅਨ ਜਲਵਾਯੂ
मेगागॅमेटोजेनेसिस,ਮੇਗੈਗਾਮੋਨੇਜਨੇਸਿਸ
मेगास्पोरंगिया,ਮੇਗਾਸਪੋਰੰਗੀਆ
मेगासपोर (मॅक्रोस्पोर),ਮੈਗਾਸਪੋਰ (ਮੈਕਰੋਪੋਰ)
मेगास्पोरोजेनेसिस,Meagasporogenisis
मेयोसिस,Meiosis
मधुर माती,ਮਿੱਟੀ
डीएनए वितळविणे,ਡੀ ਐਨ ਏ ਪਿਘਲਣਾ
पडदा फिल्टर,ਝਿੱਲੀ ਫਿਲਟਰ
मेंडेलियन वारसा,ਮੈਂਡੇਲਿਅਨ ਵਿਰਾਸਤ
मेंडेलिझम,ਗੰਦਗੀ
मेंडेलचा वारसा कायदा,ਮੈਨੈਂਡਲ ਦੀ ਵਿਰਾਸਤ ਦਾ ਕਾਨੂੰਨ
व्यापारी,ਵਪਾਰੀ
बुध,ਪਾਰਾ
मेरिस्टेम,ਬੇਰਹਿਮ
मेसोक्लीमेट,ਮੇਸੋਲਮੇਟ
मेसोडर्म,Mesoderm
मेसोफिल,ਮੇਸੋਫਿਲ
मेसोफाइट,ਮੇਸੋਫਾਈਟ
मेसो-पोर्स,ਮੇਸੋ-ਪਿਓਜ਼
मेसोस्फीअर,Mesospere
मेसेंजर आरएनए (एम-आरएनए),ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ (ਐਮ-ਆਰ ਐਨ ਏ)
चयापचय,Metabolism
चयापचय,Metabolites
धातू धरण,ਧਾਤ ਦਾ ਡੈਮ
मेटामॉर्फिक खडक,ਮੈਟਾਮੋਰਫਿਕ ਚੱਟਾਨਾਂ
मेटामॉर्फोसिस,ਮੈਟਮੋਰਫੋਸਿਸ
मेटाफेस,ਮਛੂਤ
मेटास्ट्रस,ਮੈਟਸਟ੍ਰਸਸ
मेटाक्सेनिया,ਪਾਚਕ
हवामानशास्त्र,ਮੀਟਰ ਵਿਗਿਆਨ
मेथेमोग्लोबिनेमिया,ਮੈਥੇਮੋਗਲੋਬਿਨੇਮੀਆ
पद्धत प्रात्यक्षिक,Method ੰਗ ਪ੍ਰਦਰਸ਼ਨ
मीका,ਮੀਕਾ
मायक्रो बेसिन,ਮਾਈਕਰੋ ਬੇਸਿਨ
सूक्ष्म प्राणी,ਮਾਈਕਰੋ ਫੂਨਾ
सूक्ष्मजंतू,ਮਾਈਕਰੋਬ
मायक्रोबियल बायोमास कार्बन,ਮਾਈਕਰੋਬਾਇਲ ਬਾਇਓਮਾਸ ਕਾਰਬਨ
मायक्रोबियल डीग्रेडेशन,ਮਾਈਕਰੋਬਾਇਲ ਡੀਗ੍ਰੇਡੇਸ਼ਨ
सूक्ष्मजीव कीटकनाशक,ਮਾਈਕਰੋਬਾਇਲ ਕੀਟਨਾਸ਼ਕ
मायक्रोबायोलॉजी,ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ
मायक्रोबायोटिक,ਮਾਈਕਰੋਬਾਇਟਿਕ
मायक्रोक्लीमेट,ਮਾਈਕਰੋਕਲੀਮੇਟ
मायक्रोइन्वायरनमेंट,ਮਾਈਕ੍ਰੋਜ਼ਵਾਇਸ਼ਨ
मायक्रोफ्लोरा,ਮਾਈਕ੍ਰੋਫਲੋਰਾ
मायक्रोगामेटोजेनेसिस,ਮਾਈਕਰੋਗਾਮੇਟੋਜੀਨੇਸਿਸ
सूक्ष्मकरण,ਮਾਈਕ੍ਰਿਤੀ
मायक्रोमेटोरोलॉजी,ਮਾਈਕ੍ਰੋਮੇਟੋਰੋਲੋਜੀ
मायक्रोन्यूट्रिएंट,ਮਾਈਕਰੋਨਟੀਐਂਟ
मायक्रोप्लॉट,ਮਾਈਕ੍ਰੋਪੋਲਟ
मायक्रोपोर,ਮਾਈਕ੍ਰੋਫੋਰ
मायक्रोपाईल,ਮਾਈਕ੍ਰੋਪਾਈਲ
मायक्रोस्कोपी,ਮਾਈਕਰੋਸਕੋਪੀ
मायक्रोस्पोरॅंगियम,ਮਾਈਕਰੋਸਪੋਰੋਰੀਅਮ
मायक्रोस्पोर संस्कृती,ਮਾਈਕਰੋਸਪੋਰ ਸਭਿਆਚਾਰ
मायक्रोस्पोर मदर सेल,ਮਾਈਕਰੋਸਪੋਰ ਮਾਂ ਸੈੱਲ
मायक्रोस्पोर,ਮਾਈਕਰੋਸਪੋਰਸ
मायक्रोटोम,ਮਾਈਕ੍ਰੋਟੋਮ
मायक्रोटोपोग्राफी,ਮਾਈਕ੍ਰੋਟੋਗ੍ਰਾਫੀ
मध्य-हंगाम दुरुस्ती,ਮਿਡ-ਸੀਜ਼ਨ ਸੁਧਾਰ
स्थलांतर,ਮਾਈਗ੍ਰੇਸ਼ਨ
दूध धान्य स्टेज,ਦੁੱਧ ਅਨਾਜ ਪੜਾਅ
मिलपीड,ਮਿਲਪੀਦ
बाजरी,ਮਿਲਟਸ
मिलिंग पुनर्प्राप्ती,ਮਿਲਿੰਗ ਰਿਕਵਰੀ
मिलिंग,ਮਿਲਿੰਗ
खनिज पोषण,ਖਣਿਜ ਪੋਸ਼ਣ
खनिज माती,ਖਣਿਜ ਮਿੱਟੀ
खनिजकरण,ਖਣਿਜ
खनिज,ਖਣਿਜ
किमान थर्मामीटर,ਘੱਟੋ ਘੱਟ ਥਰਮਾਮੀਟਰ
किमान नांगरलेली जमीन,ਘੱਟੋ ਘੱਟ ਖੇਤ
किरकोळ पिके,ਮਾਮੂਲੀ ਫਸਲਾਂ
मिओटिक इंडेक्स,Miyotic ਇੰਡੈਕਸ
मिसन्स उत्परिवर्तन,ਗਲਤ ਵਿਆਖਿਆ
धुके सिंचन,ਧੁੰਦਲੀ ਸਿੰਚਾਈ
धुके,ਧੁੰਦ
माइटोकॉन्ड्रिया,ਮਾਈਟੋਚੋਂਡਰੀਆ
माइटोसिस,ਮੀਟੋਸਿਸ
मित्स्चरलिचचा कायदा,ਮਿਟਸਚਰਲਿਚ ਦਾ ਕਾਨੂੰਨ
मिश्रित पीक,ਮਿਕਸਡ ਫਸਲ
मिश्र शेती,ਮਿਕਸਡ ਖੇਤੀ
मिश्रित खत,ਮਿਕਸਡ ਖਾਦ
मिश्र चरणे,ਮਿਕਸਡ ਚਰਾਉਣ ਵਾਲੇ
मिश्रित स्वार्ड,ਮਿਕਸਡ ਸਵਰਡ
मॉडेल,ਮਾਡਲ
मॉडेलिंग,ਮਾਡਲਿੰਗ
सुधारित वातावरण पॅकेजिंग,ਸੰਸ਼ੋਧਿਤ ਵਾਤਾਵਰਣ ਪੈਕਜਿੰਗ
ओलावा उपलब्धता निर्देशांक,ਨਮੀ ਉਪਲਬਧਤਾ ਇੰਡੈਕਸ
ओलावा तूट निर्देशांक,ਨਮੀ ਘਾਟਾ ਇੰਡੈਕਸ
ओलावा समतुल्य,ਨਮੀ ਬਰਾਬਰ
ओलावा शासन,ਨਮੀ ਸ਼ਾਸਨ
ओलावा रीलिझ वक्र,ਨਮੀ ਜਾਰੀ ਕਰਵ
ओलावा धारणा,ਨਮੀ ਧਾਰਨ
ओलावा ताण,ਨਮੀ ਦਾ ਤਣਾਅ
ओलावा तणाव,ਨਮੀ ਤਣਾਅ
ओलावा,ਨਮੀ
मोलर सोल्यूशन,ਮੋਲਰ ਹੱਲ
गुळ,ਗੁੜ
तीळ ड्रेनेज,ਮੋਲ ਡਰੇਨੇਜ
आण्विक जीवशास्त्र,ਅਣੂ ਜੀਵ ਵਿਗਿਆਨ
आण्विक प्रजनन,ਅਣੂ ਪ੍ਰਜਨਨ
आण्विक संकरीत,ਅਣੂ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ
मोलस्किसाईड,ਮੋਲਸਕਾਈਡ
आर्थिक लाभ निर्देशांक (एमएआय),ਮੁਦਰਾ ਲਾਭ ਇੰਡੈਕਸ (ਮਾਈ)
मोनोक्लोनल अँटीबॉडी,ਮੋਨੋਕਲੋਨਲ ਐਂਟੀਬਾਡੀ
मोनोकोटायलेडन्स,ਮੋਨੋਕੋਟਲੇਡਨਜ਼
मोनोक्रॉप (मोनोकल्चर),ਮੋਨੋਕ੍ਰੋਪ (ਏਕਾਧਿਕਾਰ)
मोनोएसियस,ਮੋਨੋਇੰਸ
मोनोजेनेसिस,ਮੋਨੋਸੇਨੇਸਿਸ
मोनोहायब्रिड,ਮੋਨੋਹਾਇਬ੍ਰਿਡ
मोनोझिगोटिक,ਮੋਨੋਜ਼ੀਗੋਟਿਕ
मॉन्सून,ਮੌਨਸੂਨ
मॉन्टमोरिलोनाइट,ਮੋਂਟੀਮੋਰਿਲੋਨਾਈਟ
मूर,ਮੂਅਰ
मोर,ਮੋਰ
मॉर्गन युनिट,ਮੋਰਗਨ ਯੂਨਿਟ
मॉर्फोजेनेसिस,ਮੋਰਫੋਜੀਨੇਸਿਸ
मॉर्फोलॉजिकल रुपांतर,ਰੂਪ ਵਿਗਿਆਨਿਕ ਅਨੁਕੂਲਤਾ
मॉर्फोलॉजी,ਰੂਪ ਵਿਗਿਆਨ
गहाण,ਗਿਰਵੀਨਾਮਾ
मोटल,Mottle
चिखल,ਪਿਘਲਣਾ
मूस,ਮੋਲਡ
Multing,ਮੋਲਿੰਗ
मॉंड संस्कृती,ਟੀਲਾ ਸਭਿਆਚਾਰ
मॉंड लेयरिंग,ਸਭ ਤੋਂ ਵੱਧ ਪਰਤ
मॉवर,ਕਮਰ
Mowing,ਕਣਕ
म्यूसीलेज,ਮੁਖੜਾ
मक माती,ਚੁੱਪ ਮਿੱਟੀ
चिखल,ਚਿੱਕੜ
मफल,ਮਫਲ
गवत शेती,ਮਲਚ ਦੀ ਖੇਤੀ
तणाचा वापर ओले गवत,ਮਲਚ ਦਾ ਖੇਤ
गवत,ਮਲਚ
मल्चिंग,ਮਲਚਿੰਗ
मुल,Mull
