Bengali,Marathi
পুন: প্রতিষ্ঠা,जीर्णोद्धार
পুনরুত্থান,पुनरुत्थान
পুনরুত্থান,पुनरुत्थान
পশ্চাদপসরণ,माघार
বিপরীত (একটি মুদ্রার),उलटे (नाण्याचे)
বিদ্রোহ,बंड
বিপ্লব,क्रांती
"বিপ্লব, ফরাসি","क्रांती, फ्रेंच"
বিপ্লব গৌরবময়,क्रांती गौरवशाली
"বিপ্লব, শিল্প","क्रांती, औद्योगिक"
উদীয়মান,उगवतो
পচা-বরো,रॉटन-बरो
রাফ রাইডার,रफ रायडर्स
গোলাকার মাথা,गोलाकार डोके
রাউট,राउट
রাজকীয় দর্শক,रॉयल प्रेक्षक
রাজকীয় সনদ,रॉयल चार्टर
রাজকীয় ক্রেস্ট,रॉयल क्रेस्ट
রাজকীয় ক্রেস্ট,रॉयल क्रेस्ट
রাজকীয় ফরমান,शाही हुकूम
রুব্রিক,रुब्रिक
ধ্বংসাবশেষ,अवशेष
রানার,धावपटू
নাশকতা,तोडफोड
সাবের,साबर
সাবার্স,सेबर्स
বলিদান,त्याग
বলিদান,त्याग
বলিদান,त्याग
নিরাপদ আচরণ,सुरक्षित आचरण
নিরাপত্তা বেষ্টনী,सेफगार्ड
নিরাপত্তা বেষ্টনী,सेफगार्ड
নিরাপত্তার দায়িত্ব,कर्तव्यांचे रक्षण करणे
স্যালি,सायली
স্যালি-বন্দর,सॅली-बंदर
রাজদণ্ড,राजदंड
Scimitar,स्किमिटर
দ্বিতীয় এস্টেট,दुसरी इस्टेट
সম্প্রদায়,पंथ
সম্প্রদায়,पंथ
খিঁচুনি,जप्ती
খিঁচুনি,जप्ती
সেনেট,सिनेट
সেনেট,सिनेट
সেনেট,सिनेट
সেনেট,सिनेट
দাস (= বর্ডার বা ভিলিন),सेवक (= सीमा किंवा विलेन)
দাস (= বর্ডার বা ভিলিন),सेवक (= सीमा किंवा विलेन)
দাসত্ব (সার্ফহুড বা সারফেজ),दासत्व (सरफहुड किंवा सर्फेज)
দাসত্ব (সার্ফহুড বা সারফেজ),दासत्व (सरफहुड किंवा सर्फेज)
ছায়া রাজা,सावलीचा राजा
শিপ মানি,शिप मनी
শক সৈন্য (= ঝড় সৈন্য),शॉक सैन्य (= वादळ सैन्य)
সংক্ষিপ্ত সংসদ,लहान संसद
ঝগড়া,चकमक
দাস,गुलाम
দাসত্ব,गुलामगिरी
দাসত্ব,गुलामगिरी
সৈনিক রাষ্ট্রনায়ক,सैनिक राजकारणी
বর্শা,भाला
বর্শা-মাথা,भाला-डोके
গোলক,गोलाकार
স্ফ্রাজিস্টিকস,स्फ्रागिस्टिक्स
সিস্টেম নষ্ট করে,व्यवस्था खराब करते
স্কয়ার,स्क्वायर
স্কয়ার,स्क्वायर
স্কয়ারআর্কি,स्क्वायरार्की
স্কয়ারআর্কি,स्क्वायरार्की
স্ট্যান্ডার্ড,मानक
মান-ধারক,मानक-वाहक
স্থায়ী সেনাবাহিনী,उभे सैन्य
স্থায়ী আদেশ,स्थायी आदेश
স্থায়ী আদেশ,स्थायी आदेश
স্টেটসম্যান,स्टेटसमन
পাথরের শিলালিপি,दगडी शिलालेख
ঝড় সৈন্য,तुफान सैन्य
কৌশল,डावपेच
কৌশল,रणनीती
কৌশল,रणनीती
কৌশল,रणनीती
স্ট্র্যাটোক্র্যাসি,स्ट्रॅटोक्रसी
কলহ,कलह
কলহ,कलह
শক্ত হোল্ড,मजबूत पकड
শক্ত হোল্ড,मजबूत पकड
সাবসিডিয়ারি ট্যালাইন্স,उपकंपनी टॅलायन्स
উত্তরাধিকার,उत्तराधिकारी
উত্তরাধিকারী,उत्तराधिकारी
ভোটাধিকার,मताधिकार
ভোটাধিকারী,मताधिकारवादी
সালতানাত,सल्तनत
সুলতানি আমল,सुलतानी काळ
আত্মসমর্পণ,शरणागती
সুজারেন,सुझरेन
সুজারেন রাজ্য,सुझरेन राज्य
তলোয়ারধারী,तलवारबाज
তামানি সোসাইটি,तमनी सोसायटी
টেম্পারড তলোয়ার,टेम्पर्ड तलवार
প্রজা,भाडेकरू
প্রজা,भाडेकरू
এলাকা,प्रदेश
এলাকা,प्रदेश
অঞ্চল সরকার,प्रदेश सरकार
সন্ত্রাস,दहशतवाद
তৃতীয় এস্টেট,तिसरी इस्टेट
তিনটি এস্টেট,तीन इस्टेट्स
টোল,टोल
টোল বাড়ি,टोल घर
সমাধি,थडगे
টোরি,टोरी
টোটেম,टोटेम
টাওয়ার,टॉवर
টাওয়ার,टॉवर
বিজয়ের টাওয়ার,विजयाचा टॉवर
বিশ্বাসঘাতক,देशद्रोही
বিশ্বাসঘাতকতা,विश्वासघात
বিশ্বাসঘাতকতা,देशद्रोह
সন্ধি,करार
যুদ্ধের মাধ্যমে বিচার (=যুদ্ধের মাধ্যমে ট্রায়াল),युद्धाद्वारे चाचणी (= लढाईद्वारे माग)
শ্রদ্ধাঞ্জলি,श्रद्धांजली
শ্রদ্ধাঞ্জলি,श्रद्धांजली
শ্রদ্ধা ভূমি,श्रद्धांजली भूमी
তিন জোট,तिहेरी युती
ট্রিপল entente,तिहेरी entente
বিজয়,विजय
বিজয়,विजय
অশান্তি,गडबड
অত্যাচারী হত্যা,अत्याचारी
অত্যাচারী হত্যা,अत्याचारी
অত্যাচার,जुलमी
অত্যাচার,जुलमी
অত্যাচারী,जुलमी
উহলান,उल्हान
উকাসে,उकासे
উকাসে,उकासे
ওলামা,उलेमा
আল্টিমেটাম,अल्टिमेटम
আল্টিমেটাম,अल्टिमेटम
চাচা স্যাম,सॅम काका
অধীনস্থ রাজা,अंडर-राजा
ইউনাইটেড আইরিশম্যান,युनायटेड आयरिशमन
জাতিসংঘ,संयुक्त राष्ट्र
ইউনাইটেড প্রদেশ,संयुक्त प्रांत
ইউনাইটেড প্রদেশ,संयुक्त प्रांत
অপ্রত্যাশিত দুর্গ,अतुलनीय किल्ला
সর্বজনীন রাজা,सार्वत्रिक सम्राट
সার্বজনীন ভোটাধিকার,सार्वत्रिक मताधिकार
বিদ্রোহ,उठाव
দখল,उपभोग
দখলকারী,हडप करणारा
ইউটোপিয়া,युटोपिया
ভাঙচুর,तोडफोड
ধ্বংসাত্মক,तोडफोड
ভ্যানগার্ড,मोहरा
ভ্যানগার্ড,मोहरा
ভ্যানগার্ড,मोहरा
ভারাঙ্গিয়ান,वरांगीयन
ভারাঙ্গিয়ান প্রহরী,वरांजीयन गार्ड
ভাসাল,वासल
ভাসাল,वासल
ভাসাল রাষ্ট্র,वासल राज्य
ভ্যাটিকান কাউন্সিল,व्हॅटिकन कौन्सिल
ভেসেল,भांडे
ভেসেল,भांडे
ভেসেল,भांडे
উপরাজ,उपराजा
ভাইসরয়,व्हाईसरॉय
ভাইসরয়্যালিটি = ভাইসরয়শিপ,व्हाईसरॉयल्टी = व्हाईसरॉयशिप
ভিক্টর,व्हिक्टर
বিজয়,विजय
ভিলেইন,विलेन
সমুদ্রযাত্রা,जलप्रवास
অরক্ষিত দুর্গ,असुरक्षित किल्ला
অম্লান চিত্র,वॉल पेंटिंग
অম্লান চিত্র,भिंत पेंटिंग
যুদ্ধ,युद्ध
যুদ্ধ-প্রভু,युद्धाचा अधिपती
যোদ্ধা,योद्धा
যোদ্ধা,योद्धा
যোদ্ধা,योद्धा
যুদ্ধজাহাজ,युद्धनौका
ওয়াচ-শব্দ,पहा-शब्द
কল্যাণ রাষ্ট্র,कल्याणकारी राज्य
কল্যাণমূলক কাজ,कल्याणकारी कार्य
হুইগ,विग
সাদা পতাকা,पांढरा झेंडा
হোয়াইটম্যানের বোঝা,व्हाईटमेनचे ओझे
বিশ্ব সাম্রাজ্য,जागतिक साम्राज्य
বিশ্ব আন্দোলন,जागतिक चळवळ
বিশ্ব রাজনীতি,जागतिक राजकारण
বিশ্ব শক্তি,जागतिक शक्ती
বিশ্বযুদ্ধ,विश्वयुद्ध
Wreeker,कामगार
ধ্বংসকারী সংশোধনী,मोडतोड दुरुस्ती
জেনেলাসিস,झेनेलासिस
জেনোফোবিয়া,झेनोफोबिया
ইয়াঙ্কি,यँकी
হলুদ জ্যাকেট,पिवळे जाकीट
হলুদ মানুষ,पिवळा माणूस
হলুদ বিপদ,पिवळा धोका
হলুদ প্রেস,पिवळा प्रेस
তরুণ তুর্কিদের,तरुण तुर्क
জিউস,झ्यूस
জায়নবাদ,झिओनिझम
জরথুষ্ট্রবাদ,झोरास्ट्रियन धर्म
