Punjabi,English
ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ,Memory exchange
ਮੈਮੋਰੀ ਭਰੋ,Memory fill
ਮੈਮੋਰੀ ਗਾਰਡ,Memory guard
ਮੈਮੋਰੀ ਲੜੀ,Memory hierarchy
ਯਾਦਦਾਸ਼ਤ  ਪ੍ਰਬੰਧਨ,Memory  Management
ਮੈਮੋਰੀ ਦਾ ਨਕਸ਼ਾ,Memory map
ਮੈਮੋਰੀ ਮੈਪ ਕੀਤੀ ਗਈ  I / o,Memory mapped  I/O
ਮੈਮੋਰੀ ਮੈਪ ਕੀਤੀ ਗਈ  ਵੀਡੀਓ,Memory mapped  Video
ਮੈਮੋਰੀ ਮੈਪਿੰਗ,Memory mapping
ਮੈਮੋਰੀ ਮੋਡੀ .ਲ,Memory module
ਦੀ ਯਾਦਦਾਸ਼ਤ  ਯਾਦਦਾਸ਼ਤ  ਹਦਾਇਤ,Memory of  Memory  Instruction
ਮੈਮੋਰੀ ਪੇਜ,Memory page
ਮੈਮੋਰੀ ਸਮਾਨਤਾ,Memory parity
ਯਾਦਦਾਸ਼ਤ ਪੁਆਇੰਟਰ  ਰਜਿਸਟਰ,Memory pointer  Register
ਮੈਮੋਰੀ ਪਾਵਰ,Memory power
ਮੈਮੋਰੀ ਪ੍ਰਿੰਟਆਉਟ  (= ਯਾਦਦਾਸ਼ਤ  ਡੰਪ),Memory printout  (=Memory  Dump)
ਯਾਦਦਾਸ਼ਤ  ਸੁਰੱਖਿਆ,Memory  Protection
ਮੈਮੋਰੀ ਹਵਾਲਾ  ਹਦਾਇਤ,Memory reference  Instruction
ਮੈਮੋਰੀ ਰਜਿਸਟਰ,Memory register
ਮੈਮੋਰੀ ਯੂਨਿਟ,Memory unit
ਯਾਦਦਾਸ਼ਤ  ਵਰਕਸਪੇਸ,Memory  Workspace
ਮੇਨੂ,Menu
ਮੀਨੂ ਚੋਣ,Menu selection
ਪਾਰਾ ਦੇਰੀ ਦੀ ਲਾਈਨ,Mercury delay line
ਪਾਰਾ ਗਿੱਲਾ  ਰਿਲੇਅ,Mercury wetted  Relay
ਮਾਰਜ,Marge
ਅਭੇਦ ap ੇਰ,Mergeable heap
ਰਿਲੀਡ ਟ੍ਰਾਂਜ਼ਿਸਟ  ਤਰਕ,Merged transister  Logic
ਐਕਸਚੇਂਜ ਨੂੰ ਮਿਲਾਓ  ਕ੍ਰਮਬੱਧ,Merge exchange  Sort
ਕ੍ਰਮਬੱਧ ਕ੍ਰਮ,Merge order
ਕ੍ਰਮਬੱਧ ਕ੍ਰਮਬੱਧ,Merge sort
ਮਰਜਣਾ,Merging
ਜਾਲ ਨੈੱਟਵਰਕ,Mesh network
ਸੁਨੇਹਾ  ਪ੍ਰਮਾਣਿਕ,Message  Authenticator
ਸੁਨੇਹਾ ਬਲਾਕ,Message block
ਸੁਨੇਹਾ ਬਫਰਿੰਗ,Message buffering
ਸੁਨੇਹਾ ਸਰਕਟ,Message circuit
ਸੁਨੇਹਾ ਸਰਕਟ  ਸ਼ੋਰ,Message circuit  Noise
ਸੁਨੇਹਾ ਨਿਯੰਤਰਣ  ਝੰਡਾ,Message control  Flag
ਸੁਨੇਹਾ ਡਾਟਾ ਸੈਟ,Message data set
ਸੁਨੇਹਾ ਪ੍ਰਦਰਸ਼ਤ  ਕੰਸੋਲ,Message display  Console
ਸੁਨੇਹਾ ਗਲਤੀ  ਰਿਕਾਰਡ,Message error  Record
ਸੁਨੇਹਾ ਐਕਸਚੇਂਜ,Message exchange
ਸੁਨੇਹਾ ਖੇਤਰ,Message field
ਸੁਨੇਹਾ ਫਾਰਮੈਟ,Message format
ਸੁਨੇਹਾ ਸਿਰਲੇਖ,Message header
ਸੁਨੇਹਾ ਮੋਡ,Message mode
ਸੁਨੇਹਾ pupbring,Message numbring
ਸੁਨੇਹਾ ਪੋਲਿੰਗ,Message polling
ਸੁਨੇਹਾ  ਕਾਰਵਾਈ  ਪ੍ਰੋਗਰਾਮ,Message  Processing  Program
ਸੁਨੇਹਾ ਕਤਾਰ,Message queue
ਸੁਨੇਹਾ ਰੂਟਿੰਗ,Message routing
ਸੁਨੇਹਾ ਡੁੱਬਣਾ  (= ਸੁਨੇਹਾ  ਰਿਸੀਵਰ),Message sink  (= Message  Receiver)
ਸੁਨੇਹਾ ਸਰੋਤ,Message source
ਸੁਨੇਹਾ ਸਵਿਚ,Message switch
ਸੁਨੇਹਾ ਬਦਲਣਾ,Message switching
ਸੁਨੇਹਾ ਬਦਲਣਾ  ਕੇਂਦਰ,Message switching  Centre
ਸੁਨੇਹਾ ਬਦਲਣਾ  ਨੈੱਟਵਰਕ,Message switching  Network
ਸੁਨੇਹਾ ਦੂਰ ਸੰਚਾਰ,Message telecommunication
ਸੁਨੇਹਾ ਟੈਕਸਟ,Message text
ਸੁਨੇਹਾ ਤਬਦੀਲ  ਭਾਗ,Message transfer  Part
ਮੈਸੇਜਿੰਗ,Messaging
ਮੈਟਾ ਸੰਮੇਲਨ,Meta assembler
ਮੈਟਾ ਸੰਗ੍ਰਹਿ,Meta compilation
ਮੈਟਾ ਕੰਪਾਈਲਰ,Meta compiler
ਮੈਟਾ ਭਾਸ਼ਾ,Meta language
ਧਾਤ ਦੀ ਸਹੂਲਤ  ਅਖੀਰੀ ਸਟੇਸ਼ਨ,Metallic facility  Terminal
ਮੈਟਾਸਿਸਟਮ,Metasystem
ਮਾਈਕਰੋਕਰਕੁਟ  ਇਕਾਂਤਵਾਸ,Microcircuit  Isolation
ਮਾਈਕਰੋਕੋਬੋਲ,Microcobol
ਮਾਈਕਰੋ ਕੋਡ,Micro code
ਮਾਈਕਰੋ ਕੰਪਿ uter ਟਰ,Microcomputer
ਮਾਈਕਰੋ ਕੰਪਿ uter ਟਰ  ਭਾਗ,Microcomputer  Component
ਮਾਈਕਰੋ ਕੰਪਿ uter ਟਰ  ਵਿਕਾਸ  ਸਿਸਟਮ,Microcomputer  Development  System
ਮਾਈਕਰੋ ਕੰਪਿ uter ਟਰ  ਵਰਡ ਪ੍ਰੋਸੈਸਿੰਗ,Microcomputer  Word processing
ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ,Micro controller
ਮਾਈਕਰੋਸੀਕਲ,Microcycle
ਮਾਈਕਰੋ ਇਲੈਕਟ੍ਰਾਨਿਕਸ,Micro electronics
ਮਾਈਕ੍ਰੋਫਿਚ,Microfiche
ਮਾਈਕ੍ਰੋਫਿਲਮ,Microfilm
ਮਾਈਕ੍ਰੋਫਲੋਪਪੀ,Microfloppy
ਮਾਈਕ੍ਰੋਫਲੋਵਰਟ,Microflowchart
ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ,Microform reader
ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ  ਕਾੱਪੀਅਰ,Microform reader  Copier
ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ  ਪ੍ਰਿੰਟਰ,Microform reader  Printer
ਮਾਈਕ੍ਰੋਗ੍ਰਾਫ,Micrographics
ਮਾਈਕਰੋਮੇਜੇਜ,Microimage
ਮਾਈਕ੍ਰੋਕੋ ਹਦਾਇਤ,Micro instruction
ਮਾਈਕਰੋਇੰਟਰ  ਤਰਤੀਬ,Microinstruction  Sequence
ਮਾਈਕ੍ਰਮਾਈਡ,Micromainframe
ਮਾਈਕ੍ਰੋਨੀਟਰਾਈਜ਼ੇਸ਼ਨ,Microminiaturization
ਮਾਈਕ੍ਰੋਡਰ,Microorder
ਮਾਈਕ੍ਰੋਫੋਟੋ,Microphotograph
ਮਾਈਕ੍ਰੋਫੋਟੋਗ੍ਰਾਫੀ,Microphotography
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਿੰਗ  ਯੂਨਿਟ,Microprocessing  Unit
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ,Microprocessor
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ  ਵਿਸ਼ਲੇਸ਼ਕ,Microprocessor  Analyzer
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ  ਆਰਕੀਟੈਕਚਰ,Microprocessor  Architecture
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਬਿੱਟ  ਟੁਕੜਾ,Microprocessor bit  Slice
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ  ਚਿੱਪ,Microprocessor  Chip
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ  ਕੰਪਾਈਲਰ,Microprocessor  Compiler
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ  ਮੈਮੋਰੀ ਇੰਟਰਫੇਸ,Microprocessor  Memory interface
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ,Microprogram
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਕੰਟਰੋਲ ਤਰਕ,Microprogram  Control logic
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਕੰਟਰੋਲ ਸਟੋਰ,Microprogram  Control store
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਖੇਤਰ,Microprogram  Field
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਹਦਾਇਤ ਸੈਟ,Microprogram  Instruction set
ਮਾਈਕ੍ਰੋਪ੍ਰੋਗ੍ਰਾਮਡ  ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ,Microprogrammed  Microprocessor
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਮਾਈਕਰੋਸੇਸਮਬਲਰ,Microprogram  Microassembler
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਮਾਈਕ੍ਰੋਕੋਡ,Microprogram  Microcode
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਸੀਕੁਇਂਸਰ,Microprogram  Sequencer
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਸਟੋਰ,Microprogram  Store
ਮਾਈਕਰੋਸੇਕੈਂਸ,Microsequence
ਮਾਈਕ੍ਰੋਵੇਵ ਲਿੰਕ,Microwave link
ਮਿਡਲ ਪੰਚ,Middle punch
ਮਿਡਲਵੇਅਰ,Middleware
ਮਿਡਿਕੋਮਪਟਰ,Midicomputer
ਮਾਈਗ੍ਰੇਸ਼ਨ,Migration
ਮਾਈਗ੍ਰੇਸ਼ਨ ਮਾਰਗ,Migration path
ਮਿਨੀਅਮਸਬਲਰ  ਪ੍ਰੋਗਰਾਮ,Miniassembler  Program
ਮਿਨੀਕੋਕਮ,Minicomputer
ਮਿਨੀਕੋਕਮ  ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ,Minicomputer  Assembler
ਮਿਨੀਡੀਸਕੇਟ,Minidiskette
ਮਿਨੀਫਲਾਪੀ ਡਿਸਕ,Minifloppy disk
ਘੱਟੋ ਘੱਟ ਮਸ਼ੀਨ,Minimal machine
ਘੱਟੋ ਘੱਟ ਉਤਪਾਦ,Minimal product
ਘੱਟੋ ਘੱਟ ਰਕਮ,Minimal sum
ਘੱਟੋ ਘੱਟ ਰੁੱਖ,Minimal tree
ਮਿਨੀਮੈਕਸ  ਵਿਧੀ,Minimax  Procedure
ਘੱਟੋ ਘੱਟ ਪਹੁੰਚ  ਕੋਡਿੰਗ,Minimum access  Coding
ਘੱਟੋ ਘੱਟ ਲਾਗਤ ਘੱਟੋ ਘੱਟ ਲਾਗਤ  ਰੁੱਖ ਨੂੰ ਫੈਲਾਉਣਾ,Minimum cost Minimum cost  Spanning tree
ਘੱਟੋ ਘੱਟ ਦੇਰੀ  ਪ੍ਰੋਗਰਾਮਿੰਗ,Minimum delay  Programming
ਘੱਟੋ ਘੱਟ ਦੂਰੀ  ਕੋਡ,Minimum distance  Code
ਘੱਟੋ ਘੱਟ ਲੇਟੈਂਸੀ  ਕੋਡਿੰਗ,Minimum latency  Coding
ਮਾਮੂਲੀ ਨਿਯੰਤਰਣ ਖੇਤਰ,Minor control field
ਮਾਈਨਰ ਚੱਕਰ,Minor cycle
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ,Minority carrier
ਮਿਨੋਰੋਮੋਸਟ ਕੁੰਜੀ,Minormost key
ਮਾਮੂਲੀ structure ਾਂਚਾ,Minor structure
ਮਾਮੂਲੀ ਕੁੱਲ,Minor total
ਮਿੰਟ,Minterm
ਘਟਾਓ ਝੰਡਾ,Minus flag
ਘਟਾਓ ਜ਼ੋਨ,Minus zone
ਮਿਪਸ,Mips
ਫੁਟਕਲ  ਸਮਾਂ,Miscellaneous  Time
ਗਲਤ,Misfeed
ਮਿਸ (ਪ੍ਰਬੰਧਨ)  ਜਾਣਕਾਰੀ  ਸਿਸਟਮ),MIS (management  Information  System)
ਗਲਤ,Misregistration
ਗੁੰਮ ਹੋਈ ਗਲਤੀ,Missing error
ਗਲਤੀ,Mistake
ਮਿਸ਼ਰਤ ਅਧਾਰ  ਸੰਕੇਤ,Mixed base  Notation
ਮਿਸ਼ਰਤ ਅਧਾਰ  ਨੰਬਰ ਸਿਸਟਮ,Mixed base  Number system
ਮਿਸ਼ਰਤ ਅਧਾਰ  ਨੰਬਰ  ਸਿਸਟਮ,Mixed base  Numeration  System
ਮਿਕਸਡ ਮੋਡ  ਸਮੀਕਰਨ,Mixed mode  Expression
ਮਿਸ਼ਰਤ-ਰਾਡਿਕਸ  ਸੰਕੇਤ,Mixed-radix  Notation
ਮਿਸ਼ਰਤ-ਰਾਡਿਕਸ  ਨੰਬਰ  ਸਿਸਟਮ,Mixed-radix  numeration  system
ਮਿਕਸਡ ਰੈਡਿਕਸ  ਸਿਸਟਮ,Mixed radix  System
ਮਿਕਸਡ ਕਿਸਮ  ਸਮੀਕਰਨ,Mixed type  Expression
Menonic,Mnemonic
Menonic ਦਾ ਪਤਾ,Mnemonic address
ਆਦਮੀ ਦਾ ਨਾਮ,Mnemonic name
Menonic  ਓਪਰੇਸ਼ਨ ਕੋਡ,Mnemonic  Operation code
ਯਾਦਗਾਰੀ ਪ੍ਰਤੀਕ,Mnemonic symbol
ਮਾਡਲ ਸਟੇਟਮੈਂਟ,Model statement
ਮਾਡਮ ਇਨਕ੍ਰਿਪਸ਼ਨ  ਜੰਤਰ,Modem encryption  Device
ਸੋਧ ਦਾ ਪੱਧਰ,Modification level
ਸੋਧਕ,Modifier
ਸੋਧਕ ਬਿੱਟ,Modifier bit
ਸੋਧਕ ਰਜਿਸਟਰ,Modifier register
ਹਦਾਇਤਾਂ ਨੂੰ ਸੋਧੋ,Modify instruction
ਟਿਕਟ ਨੂੰ ਸੋਧੋ,Modify ticket
ਮਾਡੂਲਾ,Modula
ਮਾਡਯੂਲਰ  ਹਿਸਾਬ,Modular  Arithmetic
ਮਾਡਯੂਲਰ ਕਾਉਂਟਰ,Modular counter
ਮਾਡਿ ular ਲਰਟੀ,Modularity
ਮਾਡਯੂਲਰ  ਪ੍ਰੋਗਰਾਮਿੰਗ,Modular  Programming
ਮਾਡਲੇਟਰ  ਡੈਮੋਡੂਟਰ,Modulater  Demodulater
ਸੰਚਾਲਨ ਦੀ ਦਰ,Modulation rate
ਮੋਡੀ ule ਲ  ਨਿਰਧਾਰਨ,Module  Specification
ਮੌਂਦਿਕ,Monadic
ਮੌਂਦਿਕ ਬੁਲੀਅਨ  ਓਪਰੇਟਰ,Monadic boolean  Operator
ਮੌਂਡੀਕ ਕਾਰਵਾਈ,Monadic operation
ਮੋਨਾਡਿਕ ਓਪਰੇਟਰ,Monadic operator
ਦੀ ਨਿਗਰਾਨੀ  ਪ੍ਰੋਗਰਾਮ,Monitoring of  Programs
ਨਿਗਰਾਨੀ  ਪ੍ਰੋਗਰਾਮ,Monitoring  Program
ਮਾਨੀਟਰ ਪ੍ਰਿੰਟਰ,Monitor printer
ਮਾਨੀਟਰ ਪ੍ਰੋਗਰਾਮ,Monitor program
ਨਿਗਰਾਨੀ ਇਕਾਈ,Monitor unit
ਮੋਨਨੀਟਰ ਕੰਸੋਲ,Monnitor console
ਮਕਾਨੋਲੀਥੀ  ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ,Monolithic  Integrated circuit
ਮੋਨੋਲੀਥਿਕ ਸਟੋਰੇਜ,Monolithic storage
ਮਕਾਨੋਲੀਥੀ  ਟੈਕਨੋਲੋਜੀ,Monolithic  Technology
ਮੋਨੋਸਟਬਲ,Monostable
ਮੋਨੋਸਟਬਲ  ਮਲਟੀਵੀਬ੍ਰੈਟਰ,Monostable  Multivibrater
ਮੋਨੋਸਟੇਬਲ ਟਰਿੱਗਰ  ਸਰਕਟ,Monostable trigger  Circuit
ਮੌਰਫਿਮ,Morpheme
ਮੋਰਫਿਜ਼ਮ,Morphism
ਸਭ ਤੋਂ ਮਹੱਤਵਪੂਰਨ ਬਿੱਟ,Most significant bit
ਸਭ ਤੋਂ ਮਹੱਤਵਪੂਰਨ  ਅੱਖਰ,Most significant  Character
ਮਦਰ ਬੋਰਡ,Mother board
ਮਾਂ ਰਜਿਸਟਰ,Mother register
ਮਾਉਂਟ,Mount
ਮਾ mount ਟ ਗੁਣ,Mount attribute
ਮੂਵ,Move
ਅੰਦੋਲਨ ਫਾਈਲ,Movement file
ਹਿਲਾਉਣਾ average ਸਤ  ਵਿਧੀ,Moving average  Method
ਮਲਟੀਵੇਸ ਸਿਸਟਮ,Multiaccess system
ਮਲਟੀ ਦਿਆਲੂ  ਕਾਲ ਕਰਨਾ,Multiaddress  Calling
ਮਲਟੀ ਦਿਆਲੂ  ਕਾਲਿੰਗ ਸਹੂਲਤ,Multiaddress  Calling facility
ਮਲਟੀ ਦਿਆਲੂ  ਹਦਾਇਤ,Multiaddress  Instruction
ਪ੍ਰਸਾਰਿਤ,Multiaspect
ਮਲਟੀਬੁਸ,Multibus
ਮਲਟੀਚਿੱਪ,Multichip
ਬਹੁ-ਮਾਣਸ਼ੀਲ  ਐਰੇ,Multidimensional  Array
ਬਹੁ-ਮਾਣਸ਼ੀਲ  ਭਾਸ਼ਾ,Multidimensional  Language
ਮਲਟੀਕਿਮੈਨ  ਨੈੱਟਵਰਕ,Multidomain  Network
ਮਲਟੀਡ੍ਰੋਪ ਲਾਈਨ,Multidrop line
ਬਹੁਤਾਤ  ਡਿਪੋਲ ਐਂਟੀਨਾ,Multielement  Dipole antenna
ਬਹੁਪੱਖੀ  ਧੜਕਣਾ,Multifrequency  Pulsing
ਬਹੁਪੱਖੀ  ਪੁਸ਼ਬਟਨ ਸੈੱਟ,Multifrequency  Pushbutton set
ਬਹੁਪੱਖੀ  ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,Multifrequency  Receiver
ਬਹੁਪੱਖੀ  ਇਸ਼ਾਰਾ,Multifrequency  Signal
ਬਹੁਪੱਖੀ  ਅਖੀਰੀ ਸਟੇਸ਼ਨ,Multifrequency  Terminal
ਮਲਟੀਫੰਕਸ਼ਨ  ਸਿਸਟਮ,Multifunction  System
ਮਲਟੀਜੋਬ ਓਪਰੇਸ਼ਨ,Multijob operation
ਮਲਟੀਲੇਅਰ ਡਿਵਾਈਸ,Multilayer device
ਮਲਟੀਪਲੈਵਲ ਪਤਾ,Multilevel address
ਮਲਟੀਲਿਲ ਮੈਮੋਰੀ,Multilevel memory
ਬਹੁ-ਨਿਰੀਖਣ ਸੁਰੱਖਿਆ,Multilevel security
ਬਹੁ-ਨਿਰਣਾ  ਸਬਬਰੋਟਾਈਨ,Multilevel  Subroutine
ਬਹੁਪੱਖੀ,Multilinked
ਮਲਟੀਮੀਡੀਆ ਮੇਲ,Multimedia mail
ਮਲਟੀਮੀਓਡ  ਕਾ counter ਂਟਰ,Multimode  Counter
ਮਲਟੀਪਾਸ ਲੜੀਬੱਧ,Multipass sort
ਮਲਟੀਪਲ ਐਕਸੈਸ,Multiple access
ਮਲਟੀਪਲ ਪਤਾ  ਹਦਾਇਤ,Multiple address  Instruction
ਮਲਟੀਪਲ  ਅਸਾਈਨਮੈਂਟ,Multiple  Assignment
ਮਲਟੀਪਲ ਚੇਨ,Multiple chain
ਮਲਟੀਪਲ ਕੁਨੈਕਟਰ,Multiple connector
ਮਲਟੀਪਲ  ਘੋਸ਼ਣਾ,Multiple  Declaration
ਮਲਟੀਪਲ ਡੋਮੇਨ  ਨੈੱਟਵਰਕ,Multiple domain  Network
ਮਲਟੀਪਲ ਨੌਕਰੀ  ਕਾਰਵਾਈ,Multiple job  Processing
ਬਹੁਤੀ ਲੰਬਾਈ  ਕੰਮ ਕਰਨਾ,Multiple length  Working
ਮਲਟੀਪਲ ਓਪਰੇਸ਼ਨ,Multiple operation
ਮਲਟੀਪਲ ਪੁਆਇੰਟ ਲਾਈਨ,Multiple point line
ਕਈ ਸ਼ੁੱਧਤਾ,Multiple precision
ਮਲਟੀਪਲ  ਪ੍ਰੋਗਰਾਮਿੰਗ,Multiple  Programming
ਮਲਟੀਪਲ ਪੰਚਿੰਗ,Multiple punching
ਮਲਟੀਪਲ  ਰੈਗ੍ਰੇਸ਼ਨ ਮਾਡਲ,Multiple  Regression model
ਮਲਟੀਪਲ ਰੂਟਿੰਗ,Multiple routing
ਮਲਟੀਪਲ ਕੰਮ  ਪ੍ਰਬੰਧਨ,Multiple task  Management
ਮਲਟੀਪਲ ਸਹੂਲਤ,Multiple utility
ਬਹੁਪੱਖੀ  ਤਰਕ,Multiple valued  Logic
ਮਲਟੀਪਲੈਕਸ ਡੇਟਾ  ਅਖੀਰੀ ਸਟੇਸ਼ਨ,Multiplex data  Terminal
ਮਲਟੀਪਲੈਕਸਡ ਬੱਸ,Multiplexed bus
ਮਲਟੀਪਲੈਕਸਡ  ਓਪਰੇਸ਼ਨ,Multiplexed  Operation
ਮਲਟੀਪਲੈਕਸਰ,Multiplexer
ਮਲਟੀਪਲੈਕਸਰ  ਸਿਮੂਲੇਸ਼ਨ,Multiplexer  Simulation
ਮਲਟੀਪਲੈਕਸਿੰਗ,Multiplexing
ਮਲਟੀਪਲੈਕਸ ਲਿੰਕ,Multiplex link
ਮਲਟੀਪਲੈਕਸ ਮੋਡ,Multiplex mode
ਮਲਟੀਪਲੈਕਸ  ਓਪਰੇਸ਼ਨ,Multiplex  Operation
ਗੁਣਕ ਫੈਕਟਰ,Multiplier factor
ਗੁਣਕ ਕੋਟੀਐਂਟ  ਰਜਿਸਟਰ,Multiplier quotient  Register
ਗੁਣਾ ਪੰਚ  (= ਗਣਨਾ ਕਰਨਾ  ਪੰਚ),Multiplying punch  (= Calculating  Punch)
ਮਲਟੀਪਲਾਈਟ ਸਰਕਟ,Multipoint circuit
ਮਲਟੀਪਲਾਇਲ ਲਿੰਕ,Multipoint link
ਮਲਟੀਪਲਾਇਲ  ਨੈੱਟਵਰਕ,Multipoint  Network
ਬਹੁਪੱਖੀ,Multipriority
ਮਲਟੀਪ੍ਰੈਸਿੰਗ,Multiprocessing
ਮਲਟੀਪ੍ਰੈਸਿੰਗ  ਸਿਸਟਮ,Multiprocessing  System
ਬਹੁਪੁੱਟ,Multiprocessor
ਬਹੁਪੁੱਟ ਇੰਟਰਲੇਵਿੰਗ,Multiprocessor Interleaving
ਮਲਟੀਪ੍ਰੋਗ੍ਰਾਮਿੰਗ,Multiprogramming
ਮਲਟੀਪ੍ਰੋਗ੍ਰਾਮਿੰਗ  ਯਾਦਦਾਸ਼ਤ ਦੀ ਰੱਖਿਆ,Multiprogramming  Memory protect
ਮਲਟੀਪ੍ਰੋਗ੍ਰਾਮਿੰਗ  ਸਿਸਟਮ,Multiprogramming  System
ਮਲਟੀਅਲ ਲੜੀਬੱਧ,Multireel sorting
ਮਲਟੀਚੀ ਫਾਈਲ,Multiring file
ਮਲਟੀਸ਼ਨਡੇਲ  ਨਿਜੀ ਲਾਈਨ,Multischedule  Private line
ਮਲਟੀਸਟੇਸ਼ਨ,Multistation
ਮਲਟੀਟਾਸਕ  ਓਪਰੇਸ਼ਨ,Multitask  Operation
ਮਲਟੀਥਰੇਜਿੰਗ,Multithreading
ਮਲਟੀਯੂਇਨਿਟ  ਪ੍ਰੋਸੈਸਰ,Multiunit  Processor
ਮਲਟੀਯੂਜ਼ਰ ਸਿਸਟਮ,Multiuser system
ਬਹੁਗਿਣਤੀ ਤਰਕ,Multivalued logic
ਮਲਟੀਵੀਬ੍ਰੈਟਰ,Multivibrater
ਮਲਟੀਵੇਅ ਸਰਚ  ਰੁੱਖ,Multiway search  Tree
ਆਪਸੀ ਬਾਹਰ ਕੱ .ਣ,Mutual exclusion
ਆਪਸੀ  ਜਾਣਕਾਰੀ,Mutual  Information
ਆਪਸੀ ਜੋੜਾ  ਕੈਪਸ-ਐਕਸ਼ਨਸ,Mutual pair  Capacitance
ਨੰਦ,NAND
ਨੰਦ ਤੱਤ,NAND element
ਨੰਦ ਫੰਕਸ਼ਨ,NAND function
Nand ਓਪਰੇਸ਼ਨ,NAND operation
ਨੈਨੋ ਪ੍ਰੋਸੈਸਰ,Nano processor
ਨੈਨੋਪ੍ਰੋਗ੍ਰਾਮ  ਸਟੋਰ,Nanoprogram  Store
ਤੰਗ ਬੈਂਡ,Narrow band
ਰਾਸ਼ਟਰੀ ਚਰਿੱਤਰ,National character
ਰਾਸ਼ਟਰੀ  ਲੋੜ,National  Requirement
ਦੇਸੀ ਲਗਾਵ,Native attachment
ਨੇਟਿਵ ਕੋਡ,Native code
ਦੇਸੀ ਕੰਪਾਈਲਰ,Native compiler
ਕੁਦਰਤੀ ਬਾਈਨਰੀ,Natural binary
ਕੁਦਰਤੀ ਕਾਰਜ  ਜੇਨਰੇਟਰ,Natural function  Generator
ਕੁਦਰਤੀ ਭਾਸ਼ਾ,Natural language
ਕੁਦਰਤੀ ਭਾਸ਼ਾ  ਸਿਸਟਮ,Natural language  System
ਸੂਈ,Needle
ਨਕਾਰਾਤਮਕ,Negate
ਨਕਾਰਾਤਮਕ ਇੰਦਰਾਜ਼,Negative entry
ਨਕਾਰਾਤਮਕ ਪ੍ਰਤੀਕ੍ਰਿਆ,Negative feedback
ਨਕਾਰਾਤਮਕ ਤਰਕ,Negative logic
ਨਕਾਰਾਤਮਕ ਸੱਚਾ ਤਰਕ,Negative true logic
ਨੇਪੰਪੀ,Negentropy
ਨਾ ਤੇ ਨਾ ਹੀ  ਓਪਰੇਸ਼ਨ (ਅਤੇ ਨਾ ਹੀ--)  ਓਪਰੇਸ਼ਨ),NEITHER-NOR  Operation (NOR--  Operation)
ਨੀਪਰ,Neper
ਨੇਸਟਡ ਕਮਾਂਡ  ਸੂਚੀ,Nested command  List
ਨੇਸਟਡ ਮੈਕਰੋਸ,Nested macros
ਆਲ੍ਹਣਾ ਪੱਧਰ,Nesting level
ਆਲ੍ਹਣਾ ਸਟੋਰ,Nesting store
ਸ਼ੁੱਧ structure ਾਂਚਾ,Net structure
ਨੈੱਟਵਰਕ ਪਹੁੰਚ  ਨਿਯੰਤਰਣ,Network access  Control
ਨੈੱਟਵਰਕ ਪਹੁੰਚ  ਮਸ਼ੀਨ,Network access  Machine
ਨੈੱਟਵਰਕ ਪਹੁੰਚ  ਕੀਮਤ,Network access  Pricing
ਨੈੱਟਵਰਕ ਐਨਾਲਾਗ,Network analog
ਨੈਟਵਰਕ ਵਿਸ਼ਲੇਸ਼ਕ,Network analyzer
ਨੈੱਟਵਰਕ  ਐਪਲੀਕੇਸ਼ਨ,Network  Application
ਨੈੱਟਵਰਕ  ਆਰਕੀਟੈਕਚਰ,Network  Architecture
ਨੈੱਟਵਰਕ  ਜਾਗਰੂਕਤਾ,Network  Awareness
ਨੈੱਟਵਰਕ  ਭਾਗ,Network  Component
ਨੈੱਟਵਰਕ  ਭੀੜ,Network  Congestion
