Malayalam,Telugu
നെമാറ്റിഡ്,నెమాటిసైడ్
നെമാറ്റോഡ് റെസിസ്റ്റന്റ് റൂട്ട്സ്റ്റോക്ക്,నెమటోడ్ రెసిస్టెంట్ రూట్‌స్టాక్
നെമറ്റോളജി,నెమటాలజీ
നിയോട്ടനി,నియోటెని
നെറ്റ് അറ്റ ​​സ്വാസിലിലേഷൻ നിരക്ക് (NAR),నికర చికిత్స రేటు
മൊത്തം നേട്ടം,నికర లాభం
അറ്റ വരുമാനം (കാർഷിക വരുമാനം),నికర ఆదాయం (వ్యవసాయ ఆదాయం)
അറ്റ് ജലസേചന ആവശ്യകത,నికర నీటిపారుదల అవసరం
അറ്റ ഉൽപാദനക്ഷമത,నికర ఉత్పాదకత
നെറ്റ് റിട്ടേൺ,నికర రాబడి
നെറ്റിംഗ്,నెట్టింగ్
ന്യൂറോൺ,న్యూరాన్
നിക്ഷ്പക്ഷമായ,తటస్థ
ന്യൂട്രലിസം,తటస్థత
നിഷ്പക്ഷത,తటస్థీకరణ
ന്യൂട്രൽ മണ്ണ്,తటస్థ నేల
ന്യൂട്രോൺ ഈർപ്പം മീറ്റർ,న్యూట్రాన్ తేమ మీటర్
മാടം,సముచితం
നിക്കോട്ടിൻ,నికోటిన్
രാത്രി മണ്ണ്,రాత్రి నేల
നൈട്രേറ്റ് സ്വാംശീകരണം,నైట్రేట్ సమీకరణ
നൈട്രേറ്റ് റിഡക്ഷൻ,నైట్రేట్ తగ్గింపు
വിഷാംശം നൈട്രേറ്റ് വിഷാംശം,నైట్రేట్ విషపూరితం
നൈട്രെ,నైట్రే
നൈട്രിഫിക്കേഷൻ ഇൻഹിബിറ്റർ,నైట్రిఫికేషన్ ఇన్హిబిటర్
നൈട്രജൻ സ്വാംശീകരണം,నత్రజని సమీకరణ
നൈട്രജൻ സൈക്കിൾ,నత్రజని చక్రం
നൈട്രജൻ കുറവ്,నత్రజని లోపం
നൈട്രജൻ ഫിക്സേഷൻ,నత్రజని స్థిరీకరణ
നൈട്രജനസ്,నత్రజని
നോബിബൈസേഷൻ,నోబిలైజేషన్
നോബൽ ചൂരൽ,నోబెల్ చెరకు
രാത്രി),రాత్రి
നോഡ്,నోడ్
നോഡ്യൂലേറ്റഡ് പ്ലാന്റ്,నాడ్యులేటెడ్ ప్లాంట్
ഉടുപ്പകമായ,నాడ్యులేషన్
നോഡ്യൂൾ,నాడ్యూల్
നാമകണ്ഠ,సంచార
നാമപദം,నామకరణం
നോൺ അല്ലേലിക്,నాన్ అల్లెలిక్
നോൺ കാപ്പിലറി പോർ,కేశనాళికలు కాని రంధ్రం
മത്സരിക്കാത്ത വിള,పోటీ లేని పంట
അസംബന്ധ മ്യൂട്ടേഷൻ,అర్ధంలేని మ్యుటేషన్
പ്രാധാന്യമുള്ളത്,ముఖ్యమైనది కాదు
ആസിഡ് ഇതര വളം,నాన్-యాసిడ్ ఏర్పడే ఎరువులు
സംയോജനം,నాన్-కంజుగేషన్
ഡിസ്ക്രിപ്റ്റ് (മൃഗം),నాన్-డిస్క్రిప్ట్ (జంతువు)
അനിവാര്യമല്ലാത്ത ഘടകം,అనవసరమైన మూలకం
ഏകീകൃതമല്ലാത്തത്,నాన్-హామోజెనస్
നോൺ-ഹോമോലോഗസ്,నాన్-హోమోలాగస్
ധ്രുവീയ സംയുക്തം,ధ్రువ రహిత సమ్మేళనం
പുനരുപയോഗ energy ർജ്ജം,పునరుత్పాదక శక్తి
അനിയന്ത്രിതമല്ലാത്ത കോൺടാക്റ്റ് കളനാശിനി,నాన్-సెలెక్టివ్ కాంటాక్ట్ హెర్బిసైడ్
-തിരഞ്ഞെടുക്കാത്ത കളനാശിനി,ఎంపిక కాని హెర్బిసైడ్
നോൺ നോൺ നോൺ ന്യൂട്രജൻ ഫിക്സേഷൻ,నాన్-సింబియోటిక్ నత్రజని స్థిరీకరణ
സാധാരണ വിതരണം,సాధారణ పంపిణీ
സാധാരണ തൈകൾ,సాధారణ మొలకల
സാധാരണ പരിഹാരം,సాధారణ పరిష్కారం
സാധാരണ നിലയുറപ്പിക്കുക,సాధారణీకరణ
വടക്കൻ മായ്ക്കൽ,ఉత్తర బ్లాటింగ్
വ്യക്തമാക്കാവുന്ന രോഗം,నోటిఫైబుల్ డిసీజ్
നടീൽ വരെ,నో-టిల్ నాటడం
വിഷമയമായ കളകൾ,విషపూరిత కలుపు మొక్కలు
ന്യൂക്ലിയർ കാന്തിക,అణు అయస్కాంత
ന്യൂക്ലി ആസിഡ്,న్యూక్లియై ఆమ్లం
ന്യൂക്ലിയോബോക്റ്റർ,న్యూక్లియోబాక్టర్
ന്യൂക്ലിയോലസ്,న్యూక్లియోలస్
ന്യൂക്ലിയോടൈഡ്,న్యూక్లియోటైడ్
അണുകേന്ദ്രം,న్యూక్లియస్
ശൂന്യമായ അനുമാനങ്ങൾ,శూన్య పరికల్పన
Nulliisomic,నల్లిసోమిక్
അസാധുവായ മ്യൂട്ടേഷൻ,శూన్య-మ్యుటేషన్
നഴ്സ് സെൽ,నర్సు సెల్
നഴ്സ് വിള,నర్సు పంట
ശിശുപരിപാലനസ്ഥലം,నర్సరీ
കുരു,గింజ
പോഷക സൈക്ലിംഗ്,పోషక సైక్లింగ్
പോഷകങ്ങളുടെ കുറവ് ലക്ഷണങ്ങൾ,పోషక లోపం లక్షణాలు
പോഷകാഹാരം,పోషణ
പോഷക മൂല്യം,పోషక విలువలు
പോഷകമൂല്യം സൂചിക,పోషక విలువ సూచిక
കാർഷിക മേഖലയുമായി ബന്ധപ്പെട്ട പ്രധാന സസ്യങ്ങളുടെ പേരുകൾ,వ్యవసాయానికి సంబంధించిన ముఖ్యమైన మొక్కల పేర్లు
നാഗായ് കർപ്പൂരം,నాగై కర్పూరం
നാർസിസസ്,నార్సిసస్
നിഗീതേ,నిగెల్లా
നൈഗർ,నైజర్
രാത്രി ജാസ്മിൻ,రాత్రి జాస్మిన్
നിപ ഈന്തപ്പഴം,నిపా పామ్
നട്ട് പുല്ല്,గింజ గడ్డి
നട്ട് സെഡ്ജ്,గింజ సెడ్జ్
ജാതിക്ക,జాజికాయ
നെമറ്റോഡ്,నెమటోడ్
നട്ട് ഡെവിൾ,గింజ వీవిల్
നെമാറ്റോളജിസ്റ്റിന്,నెమటాలజిస్ట్
AIEROBS ബാധ്യത,ఏరోబ్‌లను నిర్బంధించండి
അനീറോബുകൾ ബാധ്യസ്ഥമാക്കുക,వాయురహిత వాయురహితం
പരാന്നഭോജിയെ ബാധ്യത,పరాన్నజీవిని తొలగించండి
ബാധ്യതപ്പെടുത്തുക,బాధ్యత
ഓഫ്-തരം സസ്യങ്ങൾ,ఆఫ్-టైప్ ప్లాంట్లు
ഓയിൽ കേക്ക്,ఆయిల్ కేక్
Okazaki screatment,ఒకాజాకి భాగం
ഒലിക്കറിയെ,ఒలెరికూర్
ഒളിഗോജൻ,ఒలిగోజీన్
ഒലിഗോനോക്കെട്ട്,ఒలిగోన్యూక్లియోటైడ్
ഒലിവ് ഓയിൽ,ఆలివ్ నూనె
ഒമേഗ -3-ഫാറ്റി ആസിഡ്,ఒమేగా -3-కొవ్వు ఆమ్లం
ഓമ്നിവസ്,సర్వశక్తులు
ഓങ്കോജിൻ,ఆంకోజీన్
ഓങ്കോജെനിക് വൈറസ്,ఆంకోజెనిక్ వైరస్
ഓങ്കോളജി,ఆంకాలజీ
ഓൺ-ഫാം റിസർച്ച്,ఆన్-ఫార్మ్ రీసెర్చ్
Ocyyte,ఓసైట్
നടത്തിപ്പ് ചിലവ്,నిర్వహణ ఖర్చు
ഓപ്പറേഷൻ,ఒపెరాన్
അവസര തകരാറുകൾ,అవకాశం పంట
ഒപ്റ്റിമൽ ഡോസ്,వాంఛనీయ మోతాదు
ഒപ്റ്റിമൽ ഡോസ്,వాంఛనీయ ఆర్థిక మోతాదు
ഓർച്ചാർഡ് കാര്യക്ഷമത,ఆర్చర్డ్ సామర్థ్యం
ജൈവ കൃഷി,సేంద్రీయ వ్యవసాయం
ഓർഗാനിക് കോളലൈസ്,సేంద్రీయ ఘర్షణలు
ജൈവ കൃഷി,సేంద్రీయ వ్యవసాయం
ജൈവ വളം,సేంద్రీయ ఎరువు
ജൈവവസ്തു,సేంద్రీయ పదార్థం
ഓർഗാനിക് നൈട്രജൻ (മണ്ണ്),సేంద్రియ నఠీ
ഓർഗാനിക് ഫോസ്ഫറസ്,సేంద్రీయ భాస్వరం
ജൈവ മണ്ണ്,సేంద్రీయ నేల
ജൈവ മാലിന്യങ്ങൾ,సేంద్రీయ వ్యర్థాలు
ജയിച്ചിട്,సేంద్రీయ
സംഘടിത മാർക്കറ്റിംഗ്,ఆర్గనైజ్డ్ మార్కెటింగ్
കോട്ടോറോജെനിസിസ്,ఆర్గానోజెనిసిస్
കക്ഷിപ്ത മൂല്യനിർണ്ണയം,ఆర్గానోలెప్టిక్ మూల్యాంకనం
ഓർന്നുതശാസ്തം,అలంకార శాస్త్రం
ഓർത്തഡോക്സ് സീഡ്,ఆర్థడాక్స్ సీడ్
ഓർത്തോഗണൽ പോളിനോമിയൽ സമവാക്യം,ఆర్తోగోనల్ బహుపది సమీకరణం
ഓസ്മോസിസ്,ఓస్మోసిస్
ഓസ്മോട്ടിക് ഇഫക്റ്റ്,ఓస్మోటిక్ ప్రభావం
ഓസ്മോട്ടിക് സാധ്യത,ఓస్మోటిక్ సంభావ్యత
വ്യാപനം,అకస్మాత్తుగా వ్యాపించడం
പ്രജനനം,అవుట్ బ్రీడింగ్
ചൂള,పొయ్యి
അമിതവിശന്തം,ఓవర్‌వింటర్
തലമുറയെ ഓവർലാപ്പുചെയ്യുന്നു,తరం అతివ్యాప్తి
അണ്ഡം,అండం
ഓക്സിഡേഷൻ,ఆక్సీకరణ
ഓക്സിലോഫിറ്റുകൾ,ఆక్సిలోఫైట్స్
ഓട്സ്,వోట్స్
എണ്ണപ്പന,ఆయిల్ పామ్
ഒലിയാൻഡർ,ఒలిండర్
ഒലിവുമരം,ఆలివ్
ഉള്ളി,ఉల్లిపాయ
ഓപിയം പോപ്പി,నల్లమందు గసగసాలు
"ഓറിയന്റൽ വിമാനം, യൂറോപ്യൻ തലം മരം","ఓరియంటల్ విమానం, యూరోపియన్ విమానం చెట్టు"
പുറത്താക്കല്,ప్యాకింగ్
പദ്ദോക്ക്,పాడాక్
ജോടിയാക്കിയ വരി നടുന്നത്,జత చేసిన వరుస నాటడం
പാലറ്റിറ്റി,పాలటబిలిటీ
പാനിക്കിൾ,పానికిల్
നെഞ്ചന്തർ വിപരീതം,పారాసెంట్రిక్ విలోమం
പാരാമീറ്റർ,పరామితి
പരോപജീവി,పరాన్నజీవి
പാർഗോയിലിംഗ്,పార్బోయిలింగ్
പാരഞ്ചെമ,పరేన్చైమా
രക്ഷാകർതൃ പാറ,పేరెంట్ రాక్
പോമർനെന്റ് വരൾച്ച,పార్మనెంట్ కరువు
പാർത്താനോജെനിസിസ്,పార్థినోజెనిసిస్
ഭാഗിക ഘടകം ഉൽപാദനക്ഷമത,పాక్షిక కారకాల ఉత్పాదకత
പങ്കാളിത്ത ഗ്രാമീണ വിലയിരുത്തൽ,పాల్గొనే గ్రామీణ మదింపు
കണികാ സാന്ദ്രത,కణ సాంద్రత
നിഷ്ക്രിയ ആഗിരണം,నిష్క్రియాత్మక శోషణ
പുല്ത്തകിടി,పచ్చిక
മൂന്വലനം,పచ్చిక పట్టణీకరణ
പിസിആർ (പോളിമറൈസ് ചെയിൻ പ്രതികരണം),పిసిఆర్
കർഷക കൃഷി,రైతు వ్యవసాయం
തത്വം (മണ്ണ്),మట్టి
പെഡ്,పెడ్
പെഡൽ,పెడిసెల్
പെഡിഗ്രി,పూర్వీకుల నుండి వంశక్రమము
പെഡോജനെസിസ്,పెడోజెనిసిస్
പെഡയോളജി,పెడోలజీ
തൊലി,పీల్
പുറംതൊലി,పీలింగ్
ഉരുളപ്പ്,గుళికల
പെർകോലേഷൻ,పెర్కోలేషన్
വറ്റാത്ത,శాశ్వత
പെരിസെൻട്രിക് വിപരീതം,పెరిసెంట్రిక్ విలోమం
പെരി-അർബൻ,పెరి-అర్బన్
അനുകിലി,పారగమ్యత
അനുവദന,స్వయం సమృద్ధ వ్యవసాయ పర్యావరణాభివృద్ధి
സ്ഥിരമായ വിൽറ്റിംഗ് പോയിന്റ് (പിഡബ്ല്യുപി),శాశ్వత విల్టింగ్ పాయింట్ (పిడబ్ల్యుపి)
അനുകൂലമായ ഗുണകം,పెర్మబిలిటీ గుణకం
പ്രവേശനക്ഷര നിരക്ക്,పారగమ్యత రేటు
പതക്കാരി,పెర్మీమీటర్
സ്ഥിരമായ കളനാശിനി,నిరంతర హెర్బిసైడ్
കീടനാശിനി,పురుగుమందు
പെട്രോഫൈറ്റ്,పెట్రోఫైట్
ഫേജ്,ఫేజ్
ഘട്ടംഘട്ടമായി നടീൽ,దశల నాటడం
ഫാസ്മിഡ്,ఫాస్మిడ్
ഫല്ലോജൻ,ఫెలోజెన్
ഫിനോളിക് സംയുക്തങ്ങൾ,ఫినోలిక్ సమ్మేళనాలు
അന്തര്വാഹകർ,ఫినాలజీ
ഫിനോടൈപ്പ്,ఫినోటైప్
ഫെറോമോൺ,ఫేర్మోన్
Flom,ఫ్లోయమ్
ഫോസ്ഫേറ്റ് ഫിക്സേഷൻ,ఫాస్ఫేట్ ఫిక్సేషన్
ഫോസ്ഫേറ്റ് റോക്ക്,ఫాస్ఫేట్ రాక్
ഫോസ്ഫേറ്റ് സോളിയൂഷൻ,ఫాస్ఫేట్ ద్రావణీకరణ
ഫോസ്ഫേറ്റ് സോളിൗലിംഗ്,ఫాస్ఫేట్ ద్రావణీకరణ
ഫോസ്ഫാറ്റൈഡ്,ఫాస్ఫాటైడ్
ഫോസ്ഫോ-ഗിപ്സം,ఫాస్ఫో-జిప్సం
ഫോസ്ഫോലിപിഡ്,ఫాస్ఫోలిపిడ్
ഫോസ്ഫോറിലേഷൻ,ఫాస్ఫోరైలేషన్
ഫോട്ടോ സ്പെക്ട്രോമീറ്റർ,ఫోటో స్పెక్ట్రోమీటర్
ഫോട്ടോഅട്ടോട്രോഫ്,ఫోటోఆటోట్రోఫ్
ഫോട്ടോകോമിക്കൽ പ്രതികരണം,ఫోటోకోమికల్ రియాక్షన్
ഫോട്ടോഡെസെമിഷൻ,ఫోటోడెసెంపోజిషన్
ഫോട്ടോമെട്രി,ఫోటోమెట్రీ
ഫോട്ടോമോർഫോജെനിസിസ്,ఫోటోమోర్ఫోజెనిసిస్
ഫോട്ടോൺ,ఫోటాన్
ഫോട്ടോ-ഓക്സിഡേഷൻ,ఫోటో-ఆక్సీకరణ
ഫോട്ടോപോർഡ്,ఫోటోపెరియోడ్
ഫോട്ടോപോർഡോഡിസീസ്,ఫోటోపెరియోడిజం
ഫോട്ടോഫോസ്ഫോറിലേഷൻ,ఫోటోఫాస్ఫోరైలేషన్
ഫോട്ടോറിക്റ്റിവേഷൻ,ఫోటోరియాక్టివేషన్
ഫോട്ടോകൂറൽ,ఫోటోరిసెప్టర్
ഫോട്ടോഗ്രാസ്,ఫోటోర్‌స్పిరేషన్
ഫോട്ടോസിന്തസിസ്,కిరణజన్య సంయోగక్రియ
ഫോട്ടോസിന്തറ്റിക് കാര്യക്ഷമത,కిరణజన్య సంయోగ సామర్థ్యం
ഫോട്ടോസിന്തറ്റിക് ക്യൂടന്റ്,కిరణజన్య సంయోగక్రియ
ഫോട്ടോസിനെറ്റിക്,కిరణజన్య సంయోగపరంగా
ഫോട്ടോട്രോപ്പിസം,ఫోటోట్రోపిజం
ഫൈലോഡി,ఫైలోడీ
ഫിലിലോട്ടക്സി,ఫైలోటాక్సీ
ശാരീരിക കാലാവസ്ഥ,భౌతిక వాతావరణం
ഫിസിയോളജിക്കൽ ഡിസോർഡർ,శారీరక రుగ్మత
ഫിസിയോളജിക്കൽ വരൾച്ച,శారీరక కరువు
ഫിസിയോളജിക്കൽ നഷ്ടം,శారీరక నష్టం
ഫിസിയോളജിക്കൽ മെച്യൂരിറ്റി,శారీరక పరిపక్వత
ഫൈറ്റോക്രോം,ఫైటోక్రోమ్
Fytoyxട്രാക്ഷൻ,ఫైటోఎక్స్ట్రాక్షన్
ഫിട്ടോമസ്,ఫైటోమాస్
ഫൈറ്റോമറ്റോഡ്,ఫైటోమాటోడ్
ഫൈറ്റോറെമിയേഷൻ,ఫైటోరేమీడియేషన్
ഫൈറ്റോസിഡേഫോർ,ఫైటోసిడెఫోర్
ഫൈറ്റോടോക്സിക്,ఫైటోటాక్సిక్
ഫൈറ്റോട്രോൺ,ఫైటోట్రోన్
ചിതപ്പു,పిక్టోగ్రాఫ్
പൈ ഡയഗ്രം,పై రేఖాచిత్రం
പൈസോമീറ്റർ,పైజోమీటర్
പിച്ചർ കൃഷി,పిచ్చర్ వ్యవసాయం
പ്ലെയ്സ്മെന്റ് (വളം),పూలమైన పూల సంకోచము
മറുപിള്ള,మావి
പ്ലാച്ചിംഗ്,ప్లానింగ్
നടുക ബ്രീഡിംഗ്,మొక్కల పెంపకం
പ്ലാന്റ് സാന്ദ്രത,మొక్క సాంద్రత
സസ്യ പരിസ്ഥിതിശാസ്ത്രം,మొక్కల జీవావరణ శాస్త్రం
സസ്യ വളർച്ച പ്രമോട്ടർ,మొక్కల పెరుగుదల ప్రమోటర్
സസ്യങ്ങളുടെ വളർച്ചാ റെഗുലേറ്റർ,మొక్కల పెరుగుదల నియంత్రకం
നടുക,మొక్కల పరిచయం
നടുക പോഷകങ്ങൾ,మొక్కల పోషకాలు
നടുക പോഷകാഹാരം,మొక్కల పోషణ
കപ്പല്വിലക്ക് നിയന്ത്രണം നടുക,మొక్కల నిర్బంధ నియంత్రణ
ടിഷ്യു ടെസ്റ്റ് നടീൽ,మొక్కల కణజాల పరీక్ష
പ്ലാന്റേഷൻ വിളകൾ,తోటల పంటలు
ആസൂത്രി,ప్లాంటర్
നടീൽ മെറ്റീരിയൽ,నాటడం పదార్థం
നടീൽ അനുപാതം,నాటడం నిష్పత్తి
പ്ലാസ്മ,ప్లాస్మా
പ്ലാസ്മ മെംബ്രൺ,ప్లాస్మా జ్ఞాపకం
പ്ലാസ്മിഡ്,ప్లాస్మిడ్
പ്ലാസ്മോഡെസ്മാത,ప్లాస్మోడెస్మాటా
പ്ലാസ്മോളിസിസ്,ప్లాస్మోలిసిస్
പാനിസ്ഥാപാതം,ప్లాస్టిసిటీ
പ്ലാസ്റ്റിക്കൂർ,ప్లాస్టికల్చర్
പ്ലാസ്റ്റിഡ്,ప్లాస్టిడ్
പ്ലിയോട്രോപിക് ജീൻ,ప్లియోట్రోపిక్ జన్యువు
പ്ലോട്ട് (പരീക്ഷണാത്മക),ప్లాట్లు (ప్రయోగాత్మక)
ഉഴുന്നത്,దున్నుట
ഉഴവുമുള്ള,ప్లగ్-సోల్
പ്ലോൺ-സോൾ പ്ലെയ്സ്മെന്റ്,ప్లగ్-సోల్ ప్లేస్‌మెంట్
പ്ലവിയൽ അരി ഇറങ്ങുന്നു,ప్లూవియల్ రైస్ ల్యాండ్స్
മ്പാപരമായ,ప్లవిక్
ന്യൂമാറ്റിക് സ്പ്രേയർ,న్యూమాటిక్ స్ప్రేయర్
ന്യൂമാറ്റോഫോർ,న్యుమాటోఫోర్
പോഡ്സോൾ മണ്ണ്,పోడ్జోల్ నేల
പോഡ്സോളിസേഷൻ,పోడ్జోలైజేషన్
പോയിന്റ് മ്യൂട്ടേഷൻ,పాయింట్ మ్యుటేషన్
പോയിസോൺ വിതരണം,పాయిసన్ పంపిణీ
പരാക്കോള്ള,పరాగసంపర్కం
പോളിംബ്രോണി,పాలిఎంబ్రోనీ
പോളിമറൈസേഷൻ,పాలిమరైజేషన్
പോളിമോർഫിസം,పాలిమార్ఫిజం
പോളിസ്പെർമി,పాలిస్పెర్మీ
പോളിടെൻ ക്രോമസോം,పాలిటెన్ క్రోమోజోమ్
പൊമോളജി,పోమోలజీ
ജനസംഖ,జనాభా
പോറോസിറ്റി (പൂർ-സ്പേസ്),సున్నభావము (రంధ్ర-స్థలం)
കാരണം,పోస్ట్-ఆవిర్భావం
വിളവെടുപ്പ് പോസ്റ്റുചെയ്യുക,పోస్ట్ హార్వెస్ట్
വിളവെടുപ്പ് കൃഷി,పంటకోత పంట
പൊട്ടാസ്യം ആഗിരണം അനുപാതം,పొటాషియం శోషణ నిష్పత్తి
പൊട്ടാസ്യം ഫിക്സേഷൻ,పొటాషియం స్థిరీకరణ
സാധ്യതയുള്ള അസിഡിറ്റി,సంభావ్య ఆమ్లత్వం
സാധ്യതയുള്ള വിള വിളവ്,సంభావ్య పంట దిగుబడి
സാധ്യതയുള്ള ബാഷ്പീകരണം,సంభావ్య బాష్పీభవనం
സാധ്യതയുള്ള ഇടപാടുകളുടെ,సంభావ్య బాష్పీభవనం
കോഴി വളർത്തൽ,పౌల్ట్రీ వ్యవసాయం
പുല്മൈതാനം,ప్రైరీ
പ്രീ-ബിയറിംഗ് കാലയളവ്,ముందస్తు మోసే కాలం
മഴ,అవపాతం
കൃത്യമായ കൃഷി,ఖచ్చితమైన వ్యవసాయం
കാർഷിക മേഖല,ఖచ్చితమైన వ్యవసాయం
വേട്ടക്കാരന്,ప్రెడేటర్
ഉയർന്നുവരുന്നു,పూర్వ-ఆవిర్భావం
മുൻകൂട്ടി ഉയർന്നുവരുന്ന ചികിത്സ,పూర్వ-ఆవిర్భావ చికిత్స
പ്രവചിക്കുന്ന ചികിത്സ,చికిత్స చికిత్స
പത്രങ്ങൾ,ప్రెస్‌మడ్
മർദ്ദ ഗ്രേഡിയന്റ്,పీడన ప్రవణత
വില ഇലാസ്തികത,ధర స్థితిస్థాపకత
വില സൂചിക,ధర సూచిక
പ്രാഥമിക സംസ്കാരം,ప్రాథమిక సంస్కృతి
പ്രാഥമിക വളര്ച്ച,ప్రాధమిక పెరుగుదల
പ്രാഥമിക ടില്ലേഷൻ,ప్రాథమిక పంట
പ്രിമറർ,ప్రైమర్
പ്രൈമിംഗ് (പുകയില),రెండు
പ്രാഥമിക ഘട്ടം,ఆదిమ దశ
പ്രിയോൺ,ప్రియాన్
സംഭാവത,సంభావ్యత
അന്വേഷണം,పరిశోధన
പ്രശ്നം മണ്ണ്,సమస్య నేల
നടപടി,ప్రాసెసింగ్
പ്രൊഡക്ഷൻ പ്രവർത്തനം,ఉత్పత్తి ఫంక్షన్
ഉത്പാദനക്ഷമത,ఉత్పాదకత
ലാഭം,లాభం
സൊജനി-പരിശോധന,సంతానం-పరీక్ష
പുരോഗമന കർഷകൻ,ప్రగతిశీల రైతు
പദ്ധതി വിലയിരുത്തൽ,ప్రాజెక్ట్ మూల్యాంకనం
പ്രോകാരോട്ട്,ప్రోకారియోట్
പ്രൊമോട്ടർ,ప్రమోటర్
രോഗപ്രതിജ്ഞാ സ്പ്രേ,రోగనిరోధక స్ప్రే
ഉടമസ്ഥാവകാശ കൃഷി,యాజమాన్య సాగు
പ്രകൃതിദത്ത,ప్రోటాండ్రస్
പ്രോട്ടീൻ,ప్రోటీన్
പ്രോട്ടീൻ എഞ്ചിനീയറിംഗ്,ప్రోటీన్ ఇంజనీరింగ్
പ്രോട്ടീൻ സീക്വൻസിംഗ്,ప్రోటీన్ సీక్వెన్సింగ్
പ്രോട്ടീൻ സിന്തസിസ്,ప్రోటీన్ సంశ్లేషణ
പ്രോട്ടമിക്സ്,ప్రోటీమిక్స్
പ്രോട്ടോജിനി,ప్రోటోజిని
പ്രോട്ടോപ്ലാസം,ప్రోటోప్లాజం
പ്രോട്ടോട്രോപ്പ്,ప్రోటోట్రోఫ్
പ്രോസിക് ആസിഡ് (എച്ച്സിഎൻ / ധൂരിൻ),ప్రసిక్ ఆమ్లం
സ്യൂഡോലെലെ,సూడోఅల్లెలే
സ്യൂഡോർമാഫ്രോഡൈറ്റ്,సూడోహెర్మాఫ్రోడైట్
സൈക്കോമീറ്റര്,సైకోమీటర్
ചെളിക്കുണ്ട്,గుమ్మడికాయ
പുഡ് ചെയ്ത മണ്ണ്,పుడ్డ్ మట్టి
പുഡ്ലിംഗ്,పుడ్లింగ్
പൾപ്പിംഗ്,పల్పింగ్
പൾസ് വിത്ത്,పల్స్ విత్తనం
പൾമാറൈസേഷൻ,పల్వరైజేషన్
പൾവറൈസേഷൻ (മണ്ണ്),మట్టి
പങ്കും,పంగెంట్
ശുദ്ധമായ സംസ്കാരം,స్వచ్ఛమైన సంస్కృతి
ശുദ്ധമായ വരി,స్వచ్ఛమైన లైన్
ശുദ്ധമായ ലൈൻ തിരഞ്ഞെടുക്കൽ,స్వచ్ఛమైన లైన్ ఎంపిక
ശുദ്ധത,ప్రక్షాళన
ശുദ്ധീകരണം,శుద్దీకరణ
ശുദ്ധത പരിശോധന,స్వచ్ఛత పరీక్ష
പൈറനോമീറ്റർ,పైరనోమీటర్
പൈജിമീറ്റര്,పైరెజీమీటర్
പൈറഹെലിയോമീറ്റർ,పైరెహెలియోమీటర్
നെല്ല്,వరి
പാൽമരോസ,పాల్మరోసా
പാൽമിര ഈന്തപ്പന,పామిరా పామ్
പണ്ഡിനസ്,పాండనస్
പപ്പായ,బొప్పాయి
പാര പുല്ല്,పారా గడ్డి
അയമോദകച്ചെടി,పార్స్లీ
"പാർത്താനിയം, (കോൺഗ്രസ് പുല്ല്)","పార్థేనియం, (కాంగ్రెస్ గడ్డి)"
പാട്ടൂ ouloulyouly,ప్యాచౌలి
പീച്ച്,పీచ్
"മയിൽ പുഷ്പം, പാരഡൈസ് ഫ്ലവർ","నెమలి పువ్వు, స్వర్గం పువ్వు"
പിയർ,పియర్
പേൾ മില്ലറ്റ്,పెర్ల్ మిల్లెట్
പീസ്,బటానీలు
പെക്കൻ നട്ട്,పెకాన్ గింజ
തന്തള,పెన్నెల్
പെപ്പിനോ,పెపినో
കുരുമുളക്,మిరియాలు
പെരില്ല,పెరిల్లె
പെരിവിങ്കിൾ,పెరివింకిల్
പെർസിമോൺ,పెర్సిమోన్
ഫൽസ,ఫల్సా
പാവ്,పావురం
പിമ്പപീൽ (അനഗലിസ്),అతిశీతలమైన
പൈൻമരം,పైన్
പൈനാപ്പിൾ,అనాస పండు
"പിസ്ത, ഗ്രീൻ ബദാം","పిస్తా, గ్రీన్ బాదం"
പ്ലം,ప్లం
ചൂണ്ടിക്കാണിച്ച പൊറോട്ട,కోణాల పొట్లకాయ
മാതളനാരകം,దానిమ్మ
പൊങ്കം,పొంగ్
പോപ്ലാർ,పోప్లర్
പോപ്പി,గసగసాలు
പോരുണ്ടുക,పోర్చులాకా
ഉരുളക്കിഴങ്ങ്,బంగాళాదుంప
മുമ്പിലുള്ള പോപ്പി,ప్రిక్లీ గసగసాల
"ഇന്ത്യ, ചൈന ട്രീയുടെ അഭിമാനം","ప్రైడ్ ఆఫ్ ఇండియా, చైనా ట్రీ"
പ്രോസോ മില്ലറ്റ്,ప్రోసో మిల్లెట్
സൈലിയം,సైలియం
ശാലസാൻ,పులాసాన్
പമാണി,పుమ్కిన్
Pummelo,పమ్మెలో
ചായം പൂശിയ ബഗ്,పెయింట్ బగ్
തത്ത,చిలుక
മയൂരം,నెమలి
പോഡ് ബോറർ,పాడ్ బోరర్
പോഡ് ഈച്ച,పాడ్ ఫ్లై
പൾസ് വണ്ട്,పల్స్ బీటిల్
പൈറില്ല,పిరిల్లా
പാത്തോളജിസ്റ്റിന്,పాథాలజిస్ట్
ഉടമദാസ്റ്റിക്,పెడోస్ట్
നടുക ബ്രീഡർ,మొక్కల పెంపకందారుడు
പാത്തോളജിസ്റ്റ് നടത്തം,మొక్కల పాథాలజిస్ట్
പ്ലാന്റ് ഫിസിയോളജിസ്റ്റ്,మొక్కల ఫిజియాలజిస్ట్
മൂവി,పోమోస్ట్
