Odiya,Malayalam
"1. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍ |","1. പ്രധാന പ്രോഗ്രാം, 2. പ്രധാന പ്രോഗ്രാം"
ମୁଖ୍ୟ ଭଣ୍ଡାର |,പ്രധാന സംഭരണം
"1. ମେନ୍ ସୁଇଚ୍, 2. ମେନ୍ ସୁଇଚ୍ |","1.മെയിൻ സ്വിച്ച്, 2.മെയിൻ സ്വിച്ച്"
"1. ରକ୍ଷଣାବେକ୍ଷଣ, 2. ପରିଚାଳନା","1.പരിപാലനം, 2.പരിപാലനം"
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,മെയിന്റനൻസ് പാനൽ
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,അറ്റകുറ്റപ്പണി സമയം
ବଡ ବୃତ୍ତ |,വലിയ വൃത്തം
କି ଉପକରଣ,പ്രധാന ഉപകരണം
ମୁଖ୍ୟ ଚାବି |,പ്രധാന കീ
ମୁଖ୍ୟ ପର୍ଯ୍ୟାୟ |,പ്രധാന വേദി
ମୁଖ୍ୟ ଗଠନ,പ്രധാന ഘടന
ମୁଖ୍ୟ କାର୍ଯ୍ୟ,പ്രധാന ജോലി
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ഭൂരിപക്ഷ ഘടകം
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ഭൂരിപക്ഷ ഗേറ്റ്
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ഭൂരിപക്ഷ പ്രവർത്തനം
ପରିଶୋଧ ଅବଧି,റീഇംബേഴ്സ്മെന്റ് കാലയളവ്
ଭୁଲ୍ ରୁଟିନ୍ |,തെറ്റായ പ്രവർത്തന രീതി
ପରିଚାଳନା ବିକାଶ,മാനേജ്മെന്റ് വികസനം
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്)
ପରିଚାଳନା ବିଜ୍ଞାନ |,മാനേജ്മെന്റ് സയൻസ്
ମଞ୍ଚେଷ୍ଟର ଏନକୋଡିଂ |,മാഞ്ചസ്റ്റർ എൻകോഡിംഗ്
ଗୁଣନ,ഗുണനം
ଆନୁମାନିକ ଭେରିଏବଲ୍ |,കണക്കാക്കിയ വേരിയബിൾ
ଅହଂକାରୀ ସୂଚକାଙ୍କ |,അനുമാന സൂചിക
ମାନବ ଯନ୍ତ୍ରର ଅନୁକରଣ |,മനുഷ്യ യന്ത്രം അനുകരണം
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,മാനുവൽ വിശകലനം
ମାନୁଆଲ୍ କଲ୍ |,മാനുവൽ കോൾ
ମାନୁଆଲ ପ୍ରବେଶ,മാനുവൽ എൻട്രി
"1. ମାନୁଆଲ କେନ୍ଦ୍ର, 2. ମାନୁଆଲ କେନ୍ଦ୍ର |","1.മാനുവൽ സെന്റർ, 2.മാനുവൽ സെന്റർ"
"1. ମାନୁଆଲ୍ ଇନପୁଟ୍, 2. ମାନୁଆଲ୍ ଇନପୁଟ୍ |","1. മാനുവൽ ഇൻപുട്ട്, 2. മാനുവൽ ഇൻപുട്ട്"
ମାନୁଆଲ୍ ଅପରେସନ୍ |,മാനുവൽ പ്രവർത്തനം
ଅନେକ-ରୁ-ଅନେକ ସମ୍ପର୍କ |,പലതും പലതും തമ്മിലുള്ള ബന്ധം
ମଲ୍ଟି-ଡିକୋଡର୍ |,മൾട്ടി-ഡീകോഡർ
ମାନଚିତ୍ର ପଦ୍ଧତି,മാപ്പ് രീതി
ମ୍ୟାପିଂ,മാപ്പിംഗ്
ମାର୍ଜିନ୍,മാർജിൻ
ମାର୍ଜିନାଲ ତ୍ରୁଟି |,നാമമാത്ര പിശക്
ମାର୍ଜିନାଲ ଅନୁସନ୍ଧାନ |,നാമമാത്ര അന്വേഷണം
ମାର୍ଜିନାଲ ପରୀକ୍ଷା,മാർജിനൽ ടെസ്റ്റ്
ପ୍ରତୀକ ଚିହ୍ନଟ,ചിഹ്നം കണ്ടെത്തൽ
ସାଇନ୍ ପ reading ିବା |,സൈൻ വായന
ପ୍ରତୀକ ସ୍କାନିଂ |,ചിഹ്ന സ്കാനിംഗ്
ଚିହ୍ନ ଚିହ୍ନ,അടയാളബോധം
ମାର୍କର,മാർക്കർ
ମାର୍କିଂ,അടയാളപ്പെടുത്തൽ
ମାର୍କର ତରଙ୍ଗ |,മാർക്കർ തരംഗം
ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,മാർക്കോവ് ചെയിൻ
ମାର୍କୋଭ ଉତ୍ସ |,മാർക്കോവ് ഉറവിടം
ମାର୍କଅପ୍ ଭାଷା |,അടയാളപ്പെടുത്തൽ ഭാഷ
maser,മേസർ
maser,മേസർ
"1.ମାସ୍କ, 2.ଭିଲ୍, 3.ଭିଲ୍","1. മുഖംമൂടി, 2. മൂടുപടം, 3. മൂടുപടം"
"1. କଭର୍ ବିଟ୍, 2. କଭର୍ ବିଟ୍, 3 ମାସ୍କ ଦୁଇ ଅଙ୍କ |","1. കവർ ബിറ്റ്, 2. കവർ ബിറ്റ്, 3. മാസ്ക് ഇരട്ട അക്കങ്ങൾ"
ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |,മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം
କଭର୍ ରେଜିଷ୍ଟର |,കവർ രജിസ്റ്റർ
"1. କଭର୍ ROM, 2. କଭର୍ ROM |","1. കവർ റോം, 2. കവർ റോം"
ଆବରଣ |,മൂടുക
ବୃହତ ତଥ୍ୟ,വലിയ ഡാറ്റ
"1. ମେସ୍ ମେମୋରୀ, 2. ମେସ୍ ମେମୋରୀ |","1. മാസ്സ് മെമ്മറി, 2. മാസ്സ് മെമ്മറി"
ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |,വൻതോതിൽ സമാന്തരമായി
ମୁଖିଆ,തലവൻ
ମାଷ୍ଟର କାର୍ଡ |,മാസ്റ്റർ കാർഡ്
"1. ହେଡ୍ ୱାଚ୍, 2. କଣ୍ଟ୍ରୋଲର୍ ୱାଚ୍ |","1.ഹെഡ് വാച്ച്, 2.കൺട്രോൾ വാച്ച്"
ମୁଖ୍ୟ କୋନସୋଲ,പ്രധാന കൺസോൾ
ମୂଖ୍ୟ ତଥ୍ୟ |,പ്രധാന ഡാറ്റ
ମୂଖ୍ୟ ଚିତ୍ର,മാസ്റ്റർ ഡയഗ്രം
ମାଷ୍ଟର ଫାଇଲ୍ |,മാസ്റ്റർ ഫയൽ
ମୁଖ୍ୟ ଗୋଷ୍ଠୀ,പ്രധാന ഗ്രൂപ്പ്
ମାଷ୍ଟର କି,മാസ്റ്റർ കീ
ମୁଖ୍ୟ ଲାଇବ୍ରେରୀ ଟେପ୍ |,പ്രധാന ലൈബ്രറി ടേപ്പുകൾ
ପ୍ରାଇମ୍ ପ୍ରୋସେସର୍ |,പ്രധാന പ്രോസസ്സർ
ଫ୍ଲାଗସିପ୍ ପ୍ରୋଗ୍ରାମ୍ |,മുൻനിര പരിപാടി
ମୁଖ୍ୟ କେନ୍ଦ୍ର,പ്രധാന കേന്ദ്രം
"1. ମାଷ୍ଟର ଟେପ୍, 2. ମାଷ୍ଟର ଟେପ୍ |","1.മാസ്റ്റർ ടേപ്പ്, 2.മാസ്റ്റർ ടേപ്പ്"
"1. ପ୍ରିନ୍ସିପାଲ୍ ଟର୍ମିନାଲ୍, 2. ମୁଖ୍ୟ ଟର୍ମିନାଲ୍ |","1.പ്രിൻസിപ്പൽ ടെർമിനൽ, 2.മെയിൻ ടെർമിനൽ"
ମୁଖ୍ୟ ଅଧିନସ୍ଥ ଉପକରଣ |,പ്രധാന സബോർഡിനേറ്റ് ഉപകരണം
ମୂଖ୍ୟ ଅଧିନସ୍ଥ ସିଷ୍ଟମ୍ |,പ്രധാന സബോർഡിനേറ്റ് സിസ്റ്റം
"1. ମ୍ୟାଚ୍, 2. ମ୍ୟାଚ୍, 3. ସାକ୍ଷାତ |","1. പൊരുത്തം, 2. മത്സരം, 3. കണ്ടുമുട്ടുക"
ମ୍ୟାଚ୍,പൊരുത്തം
ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ,ഗണിതശാസ്ത്ര പ്രോഗ്രാമിംഗ്
ଗାଣିତିକ ଅନୁକରଣ,ഗണിത അനുകരണം
"1. ମ୍ୟାଟ୍ରିକ୍ସ, 2. ମ୍ୟାଟ୍ରିକ୍ସ","1.മാട്രിക്സ്, 2.മാട്രിക്സ്"
"1. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |","1.മാട്രിക്സ് പ്രിന്റർ, 2.മാട്രിക്സ് പ്രിന്റർ"
ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |,മാട്രിക്സ് സ്വിച്ച്
ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |,മാട്രിക്സ് പട്ടിക
ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |,പരമാവധി കമ്പ്യൂട്ടർ
ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |,പരമാവധി കമ്പ്യൂട്ടർ
ଶିଖର ଉପାଦାନ |,പീക്ക് ഘടകം
ଯୋଗପ୍ୟାଡ୍,യോഗപാഡ്
ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |,മാക്സ്വെൽ ഡാമൺ
"1. ମ୍ୟାନ୍, 2. ମ୍ୟାନ୍","1.അർത്ഥം, 2.അർത്ഥം"
ଅର୍ଥ ପୁନରୁଦ୍ଧାର ସମୟ |,വീണ്ടെടുക്കൽ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
ବିଫଳତାର ଅର୍ଥ ହେଉଛି ସମୟ |,പരാജയം അർത്ഥമാക്കുന്നത് സമയം
ବିଫଳତା ମଧ୍ୟମ ସମୟ (m t b f),പരാജയ ശരാശരി സമയം (m t b f)
ବିଫଳତାର ସମୟ |,പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
ମରାମତି ଅର୍ଥ ସମୟ |,റിപ്പയർ ശരാശരി സമയം
ସଂଶୋଧନ ଅର୍ଥ ସମୟ (MTTR),തിരുത്തൽ ശരാശരി സമയം (MTTR)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
ମଧ୍ୟମ ଏକୀକରଣ (MSI),മീഡിയം ഇന്റഗ്രേഷൻ (MSI)
ଅର୍ଥ ସଂରକ୍ଷଣ ଉପକରଣ |,ശരാശരി ടേം സ്റ്റോറേജ് ഉപകരണം
ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗା ବିଟ୍ (Mbps),മെഗാ ബിറ്റ് പെർ സെക്കൻഡ് (Mbps)
ଉପାଦାନ ବସ୍ତୁ,ഘടക വസ്തു
ଉପାଦାନ ରେକର୍ଡ |,ഘടകം റെക്കോർഡ്
"1. ସ୍ମୃତି, 2. ସ୍ମୃତି","1.ഓർമ്മ, 2.ഓർമ്മ"
"1. ମେମୋରୀ ଆରେ, 2. ମେମୋରୀ ଆରେ |","1.മെമ്മറി അറേ, 2.മെമ്മറി അറേ"
"1. ମେମୋରୀ ପାଣ୍ଠି, 2. ମେମୋରୀ ବ୍ୟାଙ୍କ |","1.മെമ്മറി ഫണ്ട്, 2.മെമ്മറി ബാങ്ക്"
"1. ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |","1.മെമ്മറി ബഫർ രജിസ്റ്റർ, 2.മെമ്മറി ബഫർ രജിസ്റ്റർ"
"1. ସ୍ମୃତି ବସ୍, ୨ ମେମୋରୀ ବସ୍","1.മെമ്മറി ബസ്, 2. മെമ്മറി ബസ്"
ମେମୋରୀ କାର୍ଡ,മെമ്മറി കാര്ഡ്
ମେମୋରୀ ସେଲ୍,മെമ്മറി സെൽ
ସ୍ମୃତି ଶକ୍ତି ହ୍ରାସ,ഓര്മ്മ നഷ്ടം
"1. ମେମୋରୀ କୋର୍, 2. ମେମୋରୀ କୋର୍ |","1.മെമ്മറി കോർ, 2.മെമ്മറി കോർ"
ସ୍ମୃତି ଚକ୍ର,മെമ്മറി സൈക്കിൾ
"1. ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |","1.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ, 2.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ"
"1. ସ୍ମୃତି ଡମ୍ପ, 2. ସ୍ମୃତି ଡମ୍ପ |","1.മെമ്മറി ഡംപ്, 2.മെമ്മറി ഡംപ്"
"1. ମେମୋରୀ ଏକ୍ସଚେଞ୍ଜ, 2. ମେମୋରୀ ଏକ୍ସଚେଞ୍ଜ |","1.മെമ്മറി എക്സ്ചേഞ്ച്, 2.മെമ്മറി എക്സ്ചേഞ്ച്"
"1. ମେମୋରୀ ହାଇରାର୍କି, 2. ମେମୋରୀ ହାଇରାର୍କି |","1.മെമ്മറി ശ്രേണി, 2.മെമ്മറി ശ്രേണി"
ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ,മെമ്മറി നിർദ്ദേശം
"1. ସ୍ମୃତି ପରିଚାଳନା, 2. ସ୍ମୃତି ପରିଚାଳନା","1.മെമ്മറി മാനേജ്മെന്റ്, 2.മെമ്മറി മാനേജ്മെന്റ്"
"1. ସ୍ମୃତି ମାନଚିତ୍ର, 2. ସ୍ମୃତି ମାନଚିତ୍ର","1.മെമ്മറി മാപ്പ്, 2.മെമ്മറി മാപ്പ്"
"1. ମେମୋରୀ ମ୍ୟାପ୍ ହୋଇଥିବା ଆଉଟପୁଟ୍, 2. ଇନପୁଟ୍, 3. ମେମୋରୀ ମ୍ୟାପ୍ I / O |","1. മെമ്മറി മാപ്പ് ചെയ്ത ഔട്ട്പുട്ട്, 2. ഇൻപുട്ട്, 3. മെമ്മറി മാപ്പ് ചെയ്ത I/O"
"1. ସ୍ମୃତି ମଡେଲ୍, 2. ସ୍ମୃତି ମଡେଲ୍, 3. ସ୍ମୃତି ମଡେଲ୍ |","1.മെമ്മറി മോഡൽ, 2.മെമ്മറി മോഡൽ, 3.മെമ്മറി മോഡൽ"
"1. ମେମୋରୀ ମଡ୍ୟୁଲ୍, 2. ମେମୋରୀ ମଡ୍ୟୁଲ୍ |","1.മെമ്മറി മൊഡ്യൂൾ, 2.മെമ്മറി മൊഡ്യൂൾ"
"1. ମେମୋରୀ ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର |","1.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ, 2.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ"
ସ୍ମୃତି ଶକ୍ତି,ഓർമ്മ ശക്തി
ସ୍ମୃତି ସୁରକ୍ଷା,മെമ്മറി സംരക്ഷണം
"1. ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ, 2. ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ |","1.മെമ്മറി റഫറൻസ് നിർദ്ദേശം, 2.മെമ്മറി റഫറൻസ് നിർദ്ദേശം"
"1. ମେମୋରୀ ପ୍ରୋଗ୍ରାମ୍, 2. ମେମୋରୀ ପ୍ରୋଗ୍ରାମ୍ |","1.മെമ്മറി പ്രോഗ്രാം, 2.മെമ്മറി പ്രോഗ്രാം"
"1. ସ୍ମୃତି ୟୁନିଟ୍, 2. ସ୍ମୃତି ୟୁନିଟ୍ |","1.മെമ്മറി യൂണിറ്റ്, 2.മെമ്മറി യൂണിറ്റ്"
ମେନୁ,മെനു
ମେନୁ ବାର୍ |,മെനു ബാർ
ମେନୁ ଚାଳିତ |,മെനു ഓടിച്ചു
ମେନୁ ଚୟନ,മെനു തിരഞ്ഞെടുക്കൽ
ମୁଖ୍ୟ ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |,പ്രധാനമായി നയിക്കുന്ന പ്രോഗ്രാം
"1. ଅନ୍ତର୍ନିହିତ, 2. ମିଶ୍ରିତ |","1. അന്തർലീനമായ, 2. ലയിപ്പിച്ച"
ମିଶ୍ରଣ ବିନିମୟ ସର୍ଟିଂ,ലയന എക്സ്ചേഞ്ച് സോർട്ടിംഗ്
"1. ମିଶ୍ରଣ ସର୍ଟ କରିବା, 2 କାଟାଲଗ୍ ଚୟନ |","1. സോർട്ടിംഗ് ലയനം, 2. കാറ്റലോഗ് തിരഞ്ഞെടുക്കൽ"
"1. ମିଶ୍ରଣ, 2. ମିଶ୍ରଣ","1. ലയനം, 2. ലയനം"
ଲାଟାଇସ୍ ନେଟୱାର୍କ |,ലാറ്റിസ് നെറ്റ്വർക്ക്
ମେସେଜିଂ,സന്ദേശമയയ്ക്കൽ
ବାର୍ତ୍ତା |,സന്ദേശം
ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |,സന്ദേശ പ്രാമാണീകരണം
ବାର୍ତ୍ତା କକ୍ଷ,സന്ദേശ സെൽ
ବାର୍ତ୍ତା ସର୍କିଟ |,സന്ദേശ സർക്യൂട്ട്
ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |,സന്ദേശ ഫോർമാറ്റ്
ବାର୍ତ୍ତା ହେଡର୍ |,സന്ദേശ തലക്കെട്ട്
ବାର୍ତ୍ତା ମୋଡ୍,സന്ദേശ മോഡ്
ମେସେଜିଂ,സന്ദേശമയയ്ക്കൽ
"1. ମେସେଜ୍ ସର୍ଟିଂ, 2. ମେସେଜ୍ ସର୍ଟିଂ |","1.മെസേജ് സോർട്ടിംഗ്, 2.മെസേജ് സോർട്ടിംഗ്"
ବାର୍ତ୍ତା ରେଖା |,സന്ദേശ വരി
ମେସେଜ୍ ସୁଇଚ୍ |,സന്ദേശ സ്വിച്ച്
ବାର୍ତ୍ତା ପାଠ,സന്ദേശ വാചകം
ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର ଏଜେଣ୍ଟ |,സന്ദേശ കൈമാറ്റ ഏജന്റ്
ସୁପର ଆସେମ୍ବଲର୍ |,സൂപ്പർ അസംബ്ലർ
ମେଟାକ୍ଲାସ୍ |,മെറ്റാക്ലാസ്
"1. ଅଧିକ ସଂକଳନ, 2. ଅଧିକ ବ୍ୟାଖ୍ୟା","1. കൂടുതൽ സമാഹാരം, 2. കൂടുതൽ വ്യാഖ്യാനം"
"1. ଅଧିକ ଅନୁବାଦକ, 2. ଅଧିକ ସଙ୍କଳନକାରୀ |","1. കൂടുതൽ വ്യാഖ്യാതാക്കൾ, 2. കൂടുതൽ കമ്പൈലർമാർ"
ଉପଭାଷା,ഭാഷാഭേദം
"1. ମେଟା ନେଟୱାର୍କ, 2. ମେଟା ନେଟୱାର୍କ |","1.മെറ്റാ നെറ്റ്‌വർക്ക്, 2.മെറ്റാ നെറ്റ്‌വർക്ക്"
ଏକଛତ୍ରବାଦୀ ଶାସନ,ഏകാധിപത്യം
ପ୍ରକ୍ରିୟା,പ്രക്രിയ
ମହାନଗର କ୍ଷେତ୍ର ନେଟୱାର୍କ (MAN),മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN)
ମାଇକ୍ରୋ |,മൈക്രോ
"1. ମାଇକ୍ରୋ କୋଡ୍, 2. ମାଇକ୍ରୋକ୍ଡ୍ |","1.മൈക്രോകോഡ്, 2.മൈക്രോകോഡ്"
ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |,മൈക്രോകമ്പ്യൂട്ടർ
ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |,മൈക്രോ കൺട്രോളർ
ମାଇକ୍ରୋ ଚକ୍ର |,മൈക്രോ സൈക്കിൾ
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେକାନିକାଲ୍ ମେକାନିଜିମ୍ (MEMS),മൈക്രോഇലക്‌ട്രോണിക് മെക്കാനിക്കൽ മെക്കാനിസങ്ങൾ (MEMS)
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,മൈക്രോ ഇലക്ട്രോണിക്സ്
ମାଇକ୍ରୋ ମିନିଟ୍ରାଇଜେସନ୍ |,മൈക്രോ മിനിയേച്ചറൈസേഷൻ
ମାଇକ୍ରୋ କ୍ରମ |,മൈക്രോ ഓർഡർ
"1. ମାଇକ୍ରୋ, 2. ମେନ୍ଫ୍ରେମ୍ ଲିଙ୍କ୍ |","1.മൈക്രോ, 2.മെയിൻഫ്രെയിം ലിങ്ക്"
ମାଇକ୍ରୋ ଚିପ୍ |,മൈക്രോ ചിപ്പ്
ମାଇକ୍ରୋ କୋବୋଲ୍ |,മൈക്രോ കോബോൾ
ମାଇକ୍ରୋ କୋଡ୍,മൈക്രോ കോഡ്
"1. ମାଇକ୍ରୋଫାଇଲ୍, 2. ମାଇକ୍ରୋଫିସ୍, 3. ମାଇକ୍ରୋଫାଇଲ୍ |","1.മൈക്രോഫിൽ, 2.മൈക്രോഫിഷ്, 3.മൈക്രോഫിൽ"
ମାଇକ୍ରୋ ଫ୍ଲପି |,മൈക്രോ ഫ്ലോപ്പി
ମାଇକ୍ରୋଫର୍ମ ପଠନ ଉପକରଣ |,മൈക്രോഫോം വായന ഉപകരണം
ମାଇକ୍ରୋ ଫ୍ରେମ୍ |,മൈക്രോ ഫ്രെയിം
ମାଇକ୍ରୋଗ୍ରାଫିକ୍ |,മൈക്രോഗ്രാഫിക്സ്
ମାଇକ୍ରୋଫୋନ୍ |,മൈക്രോഫോൺ
ମାଇକ୍ରୋଫୋଟୋଗ୍ରାଫ୍ |,മൈക്രോഫോട്ടോഗ്രാഫ്
"1. ମାଇକ୍ରୋପ୍ରୋସେସିଂ ୟୁନିଟ୍, 2. ମାଇକ୍ରୋପ୍ରୋସେସିଂ ୟୁନିଟ୍ |","1.മൈക്രോപ്രോസസിംഗ് യൂണിറ്റ്, 2.മൈക്രോപ്രോസസിംഗ് യൂണിറ്റ്"
ମାଇକ୍ରୋପ୍ରୋସେସର୍ |,മൈക്രോപ്രൊസസർ
ମାଇକ୍ରୋପ୍ରୋସେସର୍ ଚିପ୍ |,മൈക്രോപ്രൊസസർ ചിപ്പ്
ମାଇକ୍ରୋପ୍ରୋସେସର ଅନୁବାଦକ |,മൈക്രോപ്രൊസസർ ഇന്റർപ്രെറ്റർ
ମାଇକ୍ରୋ ପ୍ରୋସେସର୍ ୟୁନିଟ୍ (MPU),മൈക്രോ പ്രോസസർ യൂണിറ്റ് (എംപിയു)
"1. ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍, 2. ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମ୍ |","1. മൈക്രോ പ്രോഗ്രാം, 2. മൈക്രോ പ്രോഗ്രാം"
ମାଇକ୍ରୋ କ୍ରମ |,മൈക്രോ സീക്വൻസ്
ମାଇକ୍ରୋସଫ୍ଟ |,മൈക്രോസോഫ്റ്റ്
ମାଇକ୍ରୋସଫ୍ଟ ୱିଣ୍ଡୋଜ୍ |,മൈക്രോസോഫ്റ്റ് വിൻഡോസ്
ମାଇକ୍ରୋ ତରଙ୍ଗ |,മൈക്രോ വേവ്
ମାଇକ୍ରୋ ତରଙ୍ଗ ଲିଙ୍କ୍ |,മൈക്രോ വേവ് ലിങ്ക്
ମାଇକ୍ରୋୱେଭ୍ ଟ୍ରାନ୍ସମିସନ୍ |,മൈക്രോവേവ് ട്രാൻസ്മിഷൻ
ମଧ୍ୟମ ପରିଚାଳନା,മധ്യ മാനേജ്മെന്റ്
"1. ମିଡଲୱେର୍, 2 ମଧ୍ୟମ ପାତ୍ର","1.മിഡിൽവെയർ, 2. മിഡിൽ വെയർ"
ମିଡି କମ୍ପ୍ୟୁଟର |,മിഡി കമ്പ്യൂട്ടർ
କେନ୍ଦ୍ରୀୟ ବିନ୍ଦୁ |,കേന്ദ്ര പോയിന്റ്
ମଧ୍ୟମ,ഇടത്തരം
ସ୍ଥାନାନ୍ତରଣ ମାର୍ଗ,മൈഗ്രേഷൻ റൂട്ട്
ପ୍ରତି ସେକେଣ୍ଡରେ ମିଲିୟନ୍ ନିର୍ଦ୍ଦେଶ (MIPS),സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS)
ମିନି କମ୍ପ୍ୟୁଟର |,മിനി കമ്പ്യൂട്ടർ
ଛୋଟ ଡିସ୍କେଟ୍ |,ചെറിയ ഡിസ്കെറ്റ്
"1. କ୍ଷୁଦ୍ର କୋଲନ୍, 2. କ୍ଷୁଦ୍ର ଆଶ୍ଟ୍ |","1.ചെറിയ കോളൻ, 2.ലിറ്റിൽ ആഷ്"
ସର୍ବନିମ୍ନ ଉତ୍ପାଦ |,കുറഞ്ഞ ഉൽപ്പന്നം
ଅଳ୍ପ ଗଛ |,വിരളമായ വൃക്ഷം
"1. ମିନିମାକ୍ସ ଆଲଗୋରିଦମ, 2. ଆଲଗୋରିଦମ |","1.മിനിമാക്സ് അൽഗോരിതം, 2. അൽഗോരിതം"
କ୍ଷୁଦ୍ରକରଣ ପ୍ରକ୍ରିୟା |,മിനിയേച്ചറൈസേഷൻ പ്രക്രിയ
ସର୍ବନିମ୍ନ ମୂଲ୍ୟ ବିସ୍ତାର ବୃକ୍ଷ |,ഏറ്റവും ചെലവു കുറഞ്ഞ വിപുലീകരണ മരം
"1. ଲାଟେନ୍ସି ଏନକୋଡିଂ, 2. ଲୋଟେନ୍ସି କୋଡିଂ |","1.ലോ ലേറ്റൻസി എൻകോഡിംഗ്, 2. ലോ ലേറ്റൻസി കോഡിംഗ്"
କ୍ଷୁଦ୍ର ଉପକରଣ,ചെറിയ ഉപകരണം
"1. ଗୁଣନ, 2. ଗୁଣନ, 3. ଗୁଣନ ଶବ୍ଦ |","1. ഗുണനം, 2. ഗുണനം, 3. ഗുണന പദം"
କ୍ରେଡିଟ୍ କାର୍ଡ଼,ക്രെഡിറ്റ് കാർഡ്
କ୍ରେଡିଟ୍ କାର୍ଡ଼,ക്രെഡിറ്റ് കാർഡ്
କ୍ରେଡିଟ୍ କ୍ଷେତ୍ର,ക്രെഡിറ്റ് ഏരിയ
ପ୍ରତିବିମ୍ବିତ ଡିସ୍କ |,മിറർ ചെയ്ത ഡിസ്ക്
"1. ଦର୍ପଣ ସ୍ପଟ୍, 2. ଫଟୋଗ୍ରାଫି, 3. ଦର୍ପଣ କପି |","1. മിറർ സ്പോട്ട്, 2. ഫോട്ടോകോപ്പി, 3. മിറർ കോപ്പി"
ମିଶ୍ରିତ ରେଡିକ୍ସ ନୋଟେସନ୍ |,മിക്സഡ് റാഡിക്സ് നൊട്ടേഷൻ
ମିକ୍ସର୍,മിക്സർ
ମେନେମୋନିକ୍ |,ഓർമ്മപ്പെടുത്തൽ
