English,Bengali
hard disk,"1.হার্ড ডিস্ক, 2.ইনফ্লেক্সিবল ডিস্ক"
hard disk crash,অনমনীয় ডিস্ক পতন
hard error,কঠিন ত্রুটি
hardware flow control,হার্ডওয়্যার প্রবাহ নিয়ন্ত্রণ
harmonic,"1.হারমোনিক, 2.হারমোনিক"
harmonic mean,"1.হারমোনিক গড়, 2. সুরেলা গড়"
hash,হ্যাকিং
hash diagram,হ্যাকিং ডায়াগ্রাম
hash table,চিমিং টেবিল
hashing technique,হ্যাকিং কৌশল
header,"1.হেডার, 2.এন্ট্রি"
heap,"1.স্ট্যাক, 2.স্ট্যাক"
heap sort,ভর বাছাই
help,সাহায্য
help screen,সাহায্য পর্দা
helpnet,"1.help নেটওয়ার্ক, 2.help নেটওয়ার্ক"
hertz,হার্টজ (কম্পাঙ্ক/ফ্রিকোয়েন্সির একক)
heuristic,স্বতঃস্ফূর্ত
heuristic method,পরীক্ষামূলক পদ্ধতি
hexadecimal numbers,হেক্সাডেসিমেল সংখ্যা
hidden line,পরোক্ষ লাইন
hierarchical data base,অনুক্রমিক তথ্য সঞ্চয়স্থান
hierarchical file system,অনুক্রমিক ফাইল ব্যবসা
hierarchical topography,অনুক্রমিক রূপরেখা
high level language,উচ্চ স্তরের ভাষা
high memory area,উচ্চ মেমরি এলাকা
high performance,উচ্চ পারদর্শিতা
hit,"1. অধিগ্রহণ, 2. আঘাত, 3. সম্ভাবনা"
hit rate,লক্ষ্যভেদ হার
hit ratio,আক্রমণ অনুপাত
hole,"1. গর্ত, ব্যবধান 2. গর্ত"
home directory,হোম ডিরেক্টরি
home page,হোম পেজ
homogeneous coordinate,সমজাতীয় স্থানাঙ্ক
hop,খোঁড়ান
hop count,হপ গণনা (নেট কাজের পরিপ্রেক্ষিতে)
horn,শিং
host computer,ফিডার কম্পিউটার
host computer,ফিডার কম্পিউটার
host language,ফিডার ভাষা
hot key,"1.অ্যাক্টিভ কী, 2.হট কী"
hyper text markup language (HTML),হাইপার টেক্সট চিহ্নিত ভাষা (HTML)
hypothesis,অনুমান
I pod,আমি পোড
I/O buffer,ইনপুট/আউটপুট বাফার
I/O port,"1.ইনপুট/আউটপুট গেটওয়ে, 2.I/O গেটওয়ে"
I/O unit,ইনপুট/আউটপুট ইউনিট
identifier,স্পিকার
identity,"1. পরিচয়, 2. পরিচয়, 3. ব্যক্তিত্ব, 4. পরিচয়"
image,প্রতিফলন
image sensor,প্রতিফলন সেন্সর
impact printer,প্রভাব প্রিন্টার
impedence,প্রতিবন্ধকতা
imperative programme language,প্রেসক্রিপটিভ প্রোগ্রাম ভাষা
imperative statement,কমান্ড বিবৃতি
implicit address,অস্পষ্ট ঠিকানা
impossible event,অসম্ভব ঘটনা
inactive node,প্যাসিভ নোড
inconsistency,অসঙ্গতি
increment,বৃদ্ধি
index,নির্দেশক
index data item,সূচক ডেটা আইটেম
index file,ইনডেক্স ফাইল
index register,সূচক রেজিস্টার
index sequential,পয়েন্টার ক্রমিক
indexed addressing,সূচিবদ্ধ ঠিকানা
indexed language,সূচিবদ্ধ ভাষা
indexed sequence file,ইনডেক্সড সিকোয়েন্স ফাইল
indexed sequential sccess method (ISAM),সূচিবদ্ধ অনুক্রমিক অ্যাক্সেস পদ্ধতি (ISAM)
indirect addressing,পরোক্ষ সম্বোধন
Informatics,তথ্য বিজ্ঞান
Information,তথ্য
information bit,তথ্য বিট
information management,তথ্য ব্যবস্থাপনা
information management system (IMS),তথ্য ব্যবস্থাপনা সিস্টেম (IMS)
information retrieval,তথ্য আহরণ
information system,তথ্য পদ্ধতি
information technology (IT),তথ্য প্রযুক্তি (আইটি)
infrastructure management,অবকাঠামো ব্যবস্থাপনা
Inheritance,উত্তরাধিকার
inherited error,অন্তর্নিহিত ত্রুটি
Initial,প্রাথমিক
initial address,শুরুর ঠিকানা
initial state,প্রাথমিক পর্যায়ে
Initialization,আরম্ভ
ink jet printer,ইঙ্কজেট প্রিন্টার
Innumerable,অসংখ্য
i-node table,শেষ নোড টেবিল
inoperable time,অ-অপারেশনাল সময়কাল
input buffer register,বিনিয়োগ বাফার রেজিস্টার
input output processor (I/O processor),ইনপুট আউটপুট প্রসেসর (I/O প্রসেসর)
input output register (I/O register),ইনভেস্টমেন্ট ইস্যু রেজিস্টার (আই/ও রেজিস্টার)
input output statement (I/O statement),ইনভেস্টমেন্ট আউটপুট স্টেটমেন্ট (I/O স্টেটমেন্ট)
input/output (I/O),বিনিয়োগ / ইস্যু (I/O)
input/output buffer (I/O buffer),ইনপুট/আউটপুট বাফার (I/O বাফার)
input/output device (I/O device),ইনপুট/আউটপুট ডিভাইস (I/O ডিভাইস)
Insert,বিনিয়োগ
insertion sort,ইন্টারপোলেশন বাছাই
installation time,ইনস্টলেশন সময়
Instance,চিত্রণ
Instruction,নির্দেশ
instruction counter,নির্দেশ কাউন্টার
instruction cycle,নির্দেশ চক্র
instruction set,নির্দেশনাবলী
integer programming,পূর্ণসংখ্যা প্রোগ্রামিং
integer variable,পূর্ণসংখ্যা পরিবর্তনশীল
integrated modem,ইন্টিগ্রেটেড মডেম
integrated services digital network (ISDN),ইন্টিগ্রেটেড সার্ভিসেস ডিজিটাল নেটওয়ার্ক (ISDN)
Integrity,অখণ্ডতা
intelligent controller,কুশল নিয়ন্ত্রক
intelligent terminal,ধারালো টার্মিনাল
inter block,শেষ ব্লক
inter block gap,আন্তঃ সেগমেন্ট ফাঁক
inter communication system,যোগাযোগ ব্যবস্থা
Interaction,মিথষ্ক্রিয়া
interactive graphics,মিথস্ক্রিয়া গ্রাফ
interactive keyboard printer,"1. মিউচুয়াল কীবোর্ড প্রিন্টার, 2. মিউচুয়াল কীবোর্ড প্রিন্টার"
intercom service,ইন্টারেক্টিভ যোগাযোগ পরিষেবা
Interface,"1.ইন্টারফেস, 2.ইন্টারফেস"
Interleaving,"1. ব্যাখ্যা, 2. ব্যাখ্যা"
intermediate buffer,মধ্যবর্তী বাফার
internal block,অভ্যন্তরীণ বিভাগ
internal communication,অভ্যন্তরীণ যোগাযোগ
internal fragmentation,অভ্যন্তরীণ খণ্ডন
internal memory,অভ্যন্তরীণ মেমরি
internal sort,অভ্যন্তরীণ বাছাই
internal timer,অভ্যন্তরীণ ঘড়ি
international organization for standardization (ISO),ইন্টারন্যাশনাল অ্যাসোসিয়েশন ফর স্ট্যান্ডার্ডাইজেশন (ISO)
international technical support organization,আন্তর্জাতিক প্রযুক্তিগত সহায়তা ইনস্টিটিউট
Internet,ইন্টারনেট
internet engineering task force (IETF),ইন্টারনেট ইঞ্জিনিয়ারিং ওয়ার্কিং গ্রুপ (IETF)
internet explorer,ইন্টারনেট এক্সপ্লোরার
internet hunt,ইন্টারনেট অনুসন্ধান
internet monthly report,ইন্টারনেট মাসিক রিপোর্ট
internet packet exchange,ইন্টারনেট প্যাকেট বিনিময়
internet protocol (IP),ইন্টারনেট প্রোটোকল (আইপি)
internet protocol remove (IP),"1.ইন্টারনেট ম্যানুয়াল, 2.ইন্টারনেট প্রোটোকল"
internet relay chat (IRC),ইন্টারনেট ব্রডকাস্ট ডায়ালগ (IRC)
internet service provider,ইন্টারনেট সেবা প্রদানকারী
internet services list,ইন্টারনেট পরিষেবা তালিকা
internet society,ইন্টারনেট সমাজ
internet tools,"1. ইন্টারনেট ডিভাইস, 2. ডিভাইস"
internet working,ইন্টারনেট অপারেশন
internet working,ইন্টারনেট অপারেশন
Interpolation,ইন্টারপোলেশন
Interpret,ব্যাখ্যা
Interpreter,"1. দোভাষী, 2. বৈষম্যকারী, 3. স্মৃতির স্থানান্তরকারী"
interprocess communication,আন্তঃপ্রক্রিয়া যোগাযোগ
Interrupt,অন্তরায়ক
interrupt handler,বাধা হ্যান্ডলার
interrupt mask,বাধা কভার
interrupt signal,বাধা সংকেত
interrupt vector,বাধা ভেক্টর
Interruption,বাধা
Intersect,ছেদ
Intranet,"1.ইন্টারনেট, 2.ইন্টারনেট"
Invariant,অপরিবর্তনীয়
inventory master file,ইনভেন্টরি প্রধান ফাইল
inverse multiplexer,বিপরীত মাল্টিপ্লেক্সার
inverse scanning,বিপরীত স্ক্যানিং
inverted file,বিপরীত ফাইল
inverted list file,বিপরীত তালিকা ফাইল
inverted page table,বিপরীত পাতা টেবিল
Inverter,"1. বিনিময়কারী, 2. প্রতীক"
internet working,ইন্টারনেট অপারেশন
Interpolation,ইন্টারপোলেশন
Interpret,ব্যাখ্যা
Interpreter,"1. দোভাষী, 2. বৈষম্যকারী, 3. স্মৃতির স্থানান্তরকারী"
interprocess communication,আন্তঃপ্রক্রিয়া যোগাযোগ
Interrupt,অন্তরায়ক
interrupt handler,বাধা হ্যান্ডলার
interrupt mask,বাধা কভার
interrupt signal,বাধা সংকেত
interrupt vector,বাধা ভেক্টর
Interruption,বাধা
Intersect,ছেদ
Intranet,"1.ইন্টারনেট, 2.ইন্টারনেট"
Invariant,অপরিবর্তনীয়
inventory master file,ইনভেন্টরি প্রধান ফাইল
inverse multiplexer,বিপরীত মাল্টিপ্লেক্সার
inverse scanning,বিপরীত স্ক্যানিং
inverted file,বিপরীত ফাইল
inverted list file,বিপরীত তালিকা ফাইল
inverted page table,বিপরীত পাতা টেবিল
Inverter,"1. বিনিময়কারী, 2. প্রতীক"
job management,কার্য ব্যবস্থাপনা
job oriented language,কর্মমুখী ভাষা
job priority,কাজের অগ্রাধিকার
job scheduling,কাজের সময়সূচী
job sequencing,টাস্ক সিকোয়েন্সিং
job table,কাজের সময়সূচী
join (JOIN),সন্নিবেশ
joint photographic group (jpg),জয়েন্ট ফটোগ্রাফি গ্রুপ (JPG)
Journal,পত্রিকা
joy stick,আনন্দ লাঠি
Judgement,"1.মূল্যায়ন, 2.সিদ্ধান্ত"
Jump,লাফ
jump instruction,লাফের নির্দেশ
Jumper,জাম্পার
Junction,"1. সঙ্গম, 2. সন্ধি, 3. যৌথ"
Junk,আবর্জনা
Justification,ন্যায্যতা
k bytes,কিলো বাইট
karnaugh map,কার্নফ মানচিত্র
karnaugh map,কার্নফ ছবি
KB (Kilo Byte),KB (কিলোগ্রাম বাইট)
Kernel,"1. অষ্টী, 2. কার্নেল, 3. কর্নেল"
kernel mode,আট মোড
Kerning,acclimatization
Key,চাবি
key board,কীবোর্ড
key bounce,"1.কী বাউন্স, 2.কী প্রত্যাখ্যান"
key click,কী ক্লিক করুন
key compression,কী কম্প্রেশন
key disk,"1.কী ডিস্ক, 2.কী ডিস্ক"
key encryption,কী এনকোডিং
key field,প্রধান এলাকা
key file,"1.কী ফাইল, 2.কী ফাইল"
key frame,প্রধান কাঠামো
key management,প্রকৃত ব্যবস্থাপনা
key pad,কী প্যাড
key pad,কী প্যাড
key phrase,মূল বাক্যাংশ
key pulse,কী পালস
key punch,কী খোঁচা
key sorting,কী সাজানোর
key stroke,"1.কী স্ট্রোক, 2.কী স্ট্রোক, 3.কী চাপ"
key to address transformation,ঠিকানা স্থানান্তর কী
key to disk,"1. ডিস্ক কী, 2. ডিস্ক কী"
key to floppy,ফ্লপি কী
key to tape,টেপ কী
key word,নির্দেশক শব্দ
Kick,"1. লাথি, 2. থাম্প"
Kill,কুটির
Kilobit,কিলো বিট
Knots,গিঁট
knowledge based information services,জ্ঞান ভিত্তিক তথ্য সেবা
knowledge discovery,জ্ঞান অনুসন্ধান
knowledge discovery database (KDD),জ্ঞান অনুসন্ধান ডাটাবেস
knowledge engineering,জ্ঞান প্রকৌশল
knowledge management,জ্ঞান ব্যবস্থাপনা
knowledge worker,জ্ঞান কর্মী
Lan adapter,ল্যান অ্যাডাপ্টার
Lan server,"1.LAN সার্ভার, 2.LAN সার্ভার"
LAN workplace,LAN কর্মক্ষেত্র
Landscape,অনুভূমিক ছবি
Landscape,"1.অনুভূমিক ছবি, 2.ল্যান্ডস্কেপ"
Language,ভাষা
language interpreter,ভাষা প্রশিক্ষক
language processor,ভাষা প্রসেসর
language translator,"1.Language Transferr, 2.Language Translator"
Laptop,ল্যাপটপ
large scale integration (lsi),ব্যাপক ইন্টিগ্রেশন (LSI)
large scale integration (LSI),গণ ইন্টিগ্রেশন (LSI)
Laser,লেজার
laser printer,লেজার প্রিন্টার
last in first out (LIFO),লাস্ট ইনপুট ফার্স্ট ইস্যু (LIFO)
Layer,স্তর
Layout,"ব্লুপ্রিন্ট, বিন্যাস"
Leaf,"1. পাতা, 2. পাতা, 3. চিঠি"
leaf node,পাতার নোড
leaf site,পাতার দাগ
Lease,ইজারা
leased channel,"1.লিজ চ্যানেল, 2.লিজ সিস্টেম"
leased line,"1. লাইন, 2. লেশ লাইন"
least significant bit (lsb),ন্যূনতম অর্থপূর্ণ বিট shell.sb)
least significant digit,অন্তত উল্লেখযোগ্য স্কোর
legacy system,"1. ইনহেরিটেড সিস্টেম, 2. ইনহেরিটেন্স সিস্টেম"
Lemma ,"1. লেমা, 2. উপপাদ্য"
letter quality (LQ),চিঠির গুণমান (LQ)
Lexeme,শব্দার্থে
Lexicography,অভিধান
Library,"1.আর্কাইভ, 2.লাইব্রেরি"
library program,"1.লাইব্রেরি প্রোগ্রাম, 2.আর্কাইভ প্রোগ্রামিং"
library sub-routine,লাইব্রেরি ডিরেক্টরি
licence agrement,"1. লাইসেন্স চুক্তি, 2. লাইসেন্স চুক্তি"
light emitter diode (LED),হালকা নির্গত ডায়োড (এলইডি)
light gun,হালকা বন্দুক
light pen,হালকা কলম
line adapter,রৈখিক অ্যাডাপ্টার
line editing,লাইন সম্পাদনা
line printer,"1.লাইন প্রিন্টার, 2.লাইন প্রিন্টার"
Linear,"1.রৈখিক, 2.রৈখিক"
lines per minute (LPM),লাইন প্রতি মিনিট (LPM)
Link,"1. লিঙ্ক, লিঙ্ক, 2. চেইন, 3. বন্ধন"
linked list,শৃঙ্খলিত তালিকা
LINUX,লিনাক্স
liquid crystal display (LCD),"1.লিকুইড ক্রিস্টাল ডিসপ্লে, 2.লিকুইড ক্রিস্টাল ডিসপ্লে (LCD)"
list processing,তালিকা প্রক্রিয়াকরণ
Literal,"1.অক্ষর, 2.আক্ষরিক"
Live,"1. সক্রিয়, 2. জীবন্ত, 3. বৈদ্যুতিক, 4. চলন্ত"
live node,লাইভ গিঁট
Load,"1.লোড, 2.লোড"
load module,"1.লোড মডিউল, 2.লোড মডিউল"
Local,"1.স্থানীয়, 2.স্থানীয়"
local access,স্থানীয় অ্যাক্সেস
local area network (Lan),লোকাল এরিয়া নেটওয়ার্ক (LAN)
local definition,স্থানীয় স্বচ্ছতা
local exchange,"1. স্থানীয় নেটওয়ার্ক, 2. স্থানীয় কেন্দ্র 3. স্থানীয় বিনিময়"
local memory,স্থানীয় স্মৃতি
local mode,স্থানীয় মোড
local variable,স্থানীয় পরিবর্তনশীল
Lock,"লুপ, লক"
locked file,লুপ ফাইল
log in=log on,অধিবেশন শুরু
log off-log out,মেয়াদ শেষ
Logging,রচনা
logic analyser,যুক্তি বিশ্লেষক
logic bomb,যুক্তি বোমা
logic card,লজিক কার্ড
logic chart (flow chart),লজিক চার্ট (ফ্লোচার্ট)
logic circuit,লজিক সার্কিট
logic design,লজিক ডিজাইন
logic diagram,লজিক ডায়াগ্রাম
logic flow chart,লজিক্যাল ফ্লোচার্ট
logic function,লজিক ফাংশন
logic gate,লজিক গেট
logic programming,"1. লজিক প্রোগ্রামিং, 2. লজিক প্রোগ্রামিং"
logic shift,যুক্তি স্থানচ্যুতি
logic state,যুক্তি অবস্থা
logic switch,লজিক সুইচ
logic unit,লজিক ইউনিট
Logical,যৌক্তিক
logical connection,যৌক্তিক সংযোগ
logical data structure,যৌক্তিক তথ্য কাঠামো
logical diagram,লজিক্যাল ডায়াগ্রাম
logical expression,যৌক্তিক অভিব্যক্তি
logical flow chart (flow chart),লজিক্যাল ফ্লোচার্ট
logical IF,লজিক্যাল IF (যৌক্তিক যদি)
logical operation,যুক্তিসঙ্গত অপারেশন
logical operator,যুক্তিবাদী অপারেটর
logical relation,যুক্তিসঙ্গত সংযোগ
logical scheme,যৌক্তিক পরিকল্পনা
logical symbol,"1. যুক্তিবাদী চরিত্র, 2. যৌক্তিক চরিত্র"
logical type,যৌক্তিক প্যাটার্ন
logical value,যৌক্তিক মান
logical variable,যৌক্তিক পরিবর্তনশীল
look ahead carry,অর্জিত ওভারভিউ
look ahead set,পূর্বরূপ সেট
Look-up,পর্যবেক্ষণ
Loop,"1.লুপ, 2.লুপ"
loop control,লুপ নিয়ন্ত্রণ
loop initialization,লুপ ইনিশিয়ালাইজেশন
loop modification,লুপ বৈচিত্র
loop network,"1.লুপ নেটওয়ার্ক, 2.লুপ নেটওয়ার্ক"
loop start,লুপ ইনিশিয়ালাইজেশন
loop termination,লুপ-এন্ডিং
loop-back test,পাল্টা লুপ পরীক্ষা
loosely coupled,ঢিলেঢালাভাবে মিলিত
lossless compression,ক্ষতিহীন কম্প্রেশন
lossy compression,হ্যাসে কম্প্রেশন
low byte,কম বাইট
low level language,নিম্ন স্তরের ভাষা
low pass filter,কম পাস ফিল্টার
lower bound,"1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ"
mac protocol (medium access control),"1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)"
Machine,"1. মেশিন, 2. মেশিন"
machine address,মেশিন ঠিকানা
machine code,"1. মেশিন কোড, 2. মেশিন কোড"
machine cycle,মেশিন চাকা
machine dependent language,যান্ত্রিক ভাষা
machine dependent software,যান্ত্রিক সফ্টওয়্যার
machine error,ডিভাইস ত্রুটি
machine idle time,মেশিন অলস সময়
machine independent language,মেশিন ভাষা
machine instruction,ম্যানুয়াল
machine intelligence,মেশিন সেন্স
machine language,"1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ"
machine learning,মেশিন লার্নিং
machine operation,মেশিন অপারেশন
machine oriented language,মেশিন ভাষা
machine run,মেশিন কর্মক্ষমতা
machine simulation,মেশিন সিমুলেশন
machine spoiled time,মেশিন হাইজ্যাকিং সময়
machine translation,যন্ত্রানুবাদ
machine word,মেশিন শব্দ
macro (=macro instruction),ম্যাক্রো নির্দেশ
macro argument,ম্যাক্রো স্কেল
macro assembly program,গণ সমাবেশ কর্মসূচি
macro call,স্থূল কল
macro code,"1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড"
macro command,ম্যাক্রো কমান্ড
macro declaration,ম্যাক্রো ঘোষণা
macro definition,ম্যাক্রো সংজ্ঞা
macro flow chart,ম্যাক্রো ফ্লো চার্ট
macro generator,ম্যাক্রো জেনারেটর
macro instruction,ম্যাক্রো নির্দেশ
macro language,স্থূল ভাষা
macro library,ম্যাক্রো লাইব্রেরি
macro parameter,ম্যাক্রো প্যারামিটার
macro processing,ম্যাক্রো প্রক্রিয়াকরণ
macro processor,"1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর"
macro programming,ম্যাক্রো প্রোগ্রামিং
macro prototype,স্থূল প্রোটোটাইপ
Macro-coding,"1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং"
magabyte (MB),মেগাবাইট (MB)
magic character,জাদু প্রতীক
magic number,জাদু সংখ্যা
magnetic bubble memory,চৌম্বকীয় বুদ্বুদ মেমরি
magnetic card,চৌম্বক কার্ড
magnetic cell,"1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল"
magnetic character,চৌম্বকীয় প্রতীক
magnetic core storage,চৌম্বকীয় কোর স্টোরেজ
magnetic disk,"1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক"
magnetic disk address,চৌম্বকীয় ডিস্ক ঠিকানা
magnetic disk memory,চৌম্বকীয় ডিস্ক মেমরি
magnetic drum,চৌম্বক ড্রাম
magnetic encoding,"1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং"
magnetic head,চৌম্বক শীর্ষ
magnetic ink,চৌম্বক কালি
magnetic ink character recognition (MICR),ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR)
magnetic media,চৌম্বক মাধ্যম
magnetic reading,চৌম্বকীয় পড়া
magnetic recording,চৌম্বকীয় রেকর্ডিং
magnetic storage,চৌম্বকীয় স্টোরেজ
magnetic strip,তরিৎ - চৌম্বকীয় ফিতা
magnetic tape,চৌম্বকীয় টেপ
magnetic tape cartridge,চৌম্বক টেপ কার্তুজ
magnetic tape drive,চৌম্বকীয় টেপ ড্রাইভ
magnetic tape header,চৌম্বক টেপ অগ্রদূত
magnetic tape librarian,চৌম্বক টেপ গ্রন্থাগারিক
magnetic tape transport,চৌম্বকীয় টেপ অ্যাক্সেস
magnetic tape unit,চৌম্বকীয় টেপ ইউনিট
magnetic thin film,"1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম"
magnetic track,চৌম্বক পথ
magneto optic storage,চৌম্বক অপটিক্যাল স্টোরেজ
magnetographic printer,"1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার"
Magnetostriction,চৌম্বকীয় বিকৃতি
magnetostrictive tablet,চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট
mail box,"1. মেইল বক্স, 2. মেইল বক্স"
mail merge,মেইল মার্জ
main control unit,"1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট"
main frame,প্রধান ফ্রেম
main frame system,"1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম"
main memory,"1. প্রধান মেমরি, 2. প্রধান মেমরি"
main program,"1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম"
main storage,প্রধান স্টোরেজ
main switch,"1. প্রধান সুইচ, 2. প্রধান সুইচ"
Maintenance,"1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ"
maintenance panel,রক্ষণাবেক্ষণ প্যানেল
maintenance time,রক্ষণাবেক্ষণ সময়
major cycle,বড় বৃত্ত
major device,কী ডিভাইস
major key,প্রধান কী
major state,মূলমঞ্চ
major structure,প্রধান কাঠামো
major task,প্রধান কাজ
majority element,সংখ্যাগরিষ্ঠ উপাদান
majority gate,সংখ্যাগরিষ্ঠ গেট
majority operation,সংখ্যাগরিষ্ঠ অপারেশন
makeup time,প্রতিদান সময়কাল
malfunction routine,ভুল অপারেশন রুটিন
management development,ব্যবস্থাপনা উন্নয়ন
management information system (MIS),ম্যানেজমেন্ট ইনফরমেশন সিস্টেম (MIS)
management science,ব্যবস্থাপনা বিজ্ঞান
Manchester coding,ম্যানচেস্টার এনকোডিং
Manifolding,গুণ
manipulated variable,আনুমানিক পরিবর্তনশীল
manipulating indexing,অনুমানমূলক সূচক
man-machine simulation,মানুষের মেশিন সিমুলেশন
manual address switch,ম্যানুয়াল ঠিকানা সুইচ
manual analysis,ম্যানুয়াল বিশ্লেষণ
manual answering,ম্যানুয়াল কল
manual entry,ম্যানুয়াল এন্ট্রি
manual exchange,"1.ম্যানুয়াল সেন্টার, 2.ম্যানুয়াল সেন্টার"
manual input,"1. ম্যানুয়াল ইনপুট, 2. ম্যানুয়াল ইনপুট"
manual operation,সংক্ষিপ্ত কাজ
many to many relationship,বহু থেকে বহু সম্পর্ক
many to one decoder,মাল্টি-ডিকোডার
map method,মানচিত্র পদ্ধতি
Mapping,ম্যাপিং
Margin,মার্জিন
margin error,প্রান্তিক ত্রুটি
marginal check,প্রান্তিক তদন্ত
marginal test,প্রান্তিক পরীক্ষা
mark detection,প্রতীক সনাক্তকরণ
mark reading,সাইন রিডিং
mark scanning,প্রতীক স্ক্যানিং
mark sense,সাইন সেন্স
Marker,চিহ্নিতকারী
Marking,চিহ্নিত করা
marking wave,মার্কার তরঙ্গ
markov chain,মার্কভ চেইন
markov source,মার্কভ উৎস
mark-up language,মার্কআপ ভাষা
Maser,maser
Maser,maser
Mask,"1. মুখোশ, 2. পর্দা, 3. পর্দা"
mask bit,"1. কভার বিট, 2. কভার বিট, 3. মাস্ক ডবল ডিজিট"
mask programmable device,মাস্ক প্রোগ্রামেবল ডিভাইস
mask register,কভার রেজিস্টার
masked ROM,"1. কভার রম, 2. কভার রম"
Masking,আবরণ
mass data,বিশাল পরিসংখ্যান
mass memory,"1. ভর মেমরি, 2. ভর মেমরি"
massively parallel,ব্যাপকভাবে সমান্তরাল
Master,প্রধান
master card,মাস্টার কার্ড
master clock,"1.মাথা ঘড়ি, 2.কন্ট্রোলার ঘড়ি"
master consol,প্রধান কনসোল
master data,প্রধান তথ্য
master diagram,মাস্টার ডায়াগ্রাম
master file,প্রধান নথি
master group,প্রধান গ্রুপ
master key,প্রধান চাবি
master library tape,প্রধান লাইব্রেরি টেপ
master processor,প্রাইম প্রসেসর
master program,ফ্ল্যাগশিপ প্রোগ্রাম
master station,প্রধান কেন্দ্র
master tape,"1.মাস্টার টেপ, 2.মাস্টার টেপ"
master terminal,"1.প্রিন্সিপাল টার্মিনাল, 2.প্রধান টার্মিনাল"
master/slave device,প্রধান অধস্তন ডিভাইস
master/slave system,প্রধান অধস্তন ব্যবস্থা
Match,"1. মিল, 2. মিল, 3. দেখা"
Matching,ম্যাচ
mathematical programming,গাণিতিক প্রোগ্রামিং
mathematical simulation,গাণিতিক সিমুলেশন
Matrix,"1.ম্যাট্রিক্স, 2.ম্যাট্রিক্স"
matrix printer,"1.ম্যাট্রিক্স প্রিন্টার, 2.ম্যাট্রিক্স প্রিন্টার"
matrix switch,ম্যাট্রিক্স সুইচ
matrix table,ম্যাট্রিক্স টেবিল
maxi computer,ম্যাক্সি কম্পিউটার
Maxicomputer,ম্যাক্সি কম্পিউটার
maximal element,শীর্ষ উপাদান
maxterm (standard sum term),যোগপ্যাড
maxwell daemon,ম্যাক্সওয়েল ড্যামন
Mean,"1.মান, 2.অর্থ"
mean repair time,মানে পুনরুদ্ধারের সময়
mean time between failure (MTBF),ব্যর্থতা মানে সময়
mean time between failure (MTBF),ব্যর্থতার মধ্যবর্তী সময় (mt b f)
mean time to failure,ব্যর্থতার সময় মানে
mean time to repair,মেরামতের গড় সময়
mean time to repair (MTTR),সংশোধন গড় সময় (MTTR)
medium scale integration (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
medium scale integration (MSI),মিডিয়াম ইন্টিগ্রেশন (MSI)
medium term storage device,মানে টার্ম স্টোরেজ ডিভাইস
megabit per second (MB Ps),প্রতি সেকেন্ডে মেগা বিটস (Mbps)
member object,উপাদান বস্তু
member record,উপাদান রেকর্ড
Memory,"1.স্মৃতি, 2.স্মৃতি"
memory array,"1.মেমরি অ্যারে, 2.মেমরি অ্যারে"
memory bank,"1. মেমরি ফান্ড, 2. মেমরি ব্যাংক"
memory buffer register,"1.মেমরি বাফার রেজিস্টার, 2.মেমরি বাফার রেজিস্টার"
memory bus,"1.মেমরি বাস, 2. মেমরি বাস"
memory card,মেমরি কার্ড
memory cell,মেমরি সেল
memory compaction,স্মৃতিশক্তি হ্রাস
memory core,"1.মেমরি কোর, 2.মেমরি কোর"
memory cycle,মেমরি চক্র
memory data register,"1.মেমরি ডেটা রেজিস্টার, 2.মেমরি ডেটা রেজিস্টার"
memory dump,"1.মেমরি ডাম্প, 2.মেমরি ডাম্প"
memory exchange,"1.মেমরি এক্সচেঞ্জ, 2.মেমরি এক্সচেঞ্জ"
memory hierarchy,"1.মেমরি অনুক্রম, 2.মেমরি অনুক্রম"
memory instruction,মেমরি নির্দেশনা
memory management,"1.মেমরি ম্যানেজমেন্ট, 2.মেমরি ম্যানেজমেন্ট"
memory map,"1.মেমরি ম্যাপ, 2.মেমরি ম্যাপ"
memory mapped I/O,"1. মেমরি ম্যাপ করা আউটপুট, 2. ইনপুট, 3. মেমরি ম্যাপ করা I/O"
