Marathi,Tamil
जॉब लायब्ररी,வேலை நூலகம்
नोकरी व्यवस्थापन,வேலை மேலாண்மை
नोकरीचे नाव,வேலை பெயர்
नोकरी-देणारं  इंग्रजी,வேலை சார்ந்த  மொழி
नोकरी-देणारं  टर्मिनल,வேலை சார்ந்த  முனையத்தில்
जॉब आउटपुट डिव्हाइस,வேலை வெளியீட்டு சாதனம்
जॉब आउटपुट फाइल,வேலை வெளியீட்டு கோப்பு
जॉब आउटपुट प्रवाह,வேலை வெளியீட்டு ஸ்ட்ரீம்
जॉब पॅक क्षेत्र,வேலை பொதி பகுதி
नोकरीचे प्राधान्य,வேலை முன்னுரிமை
नोकरी प्रक्रिया,வேலை செயலாக்கம்
जॉब प्रोग्राम मोड,வேலை நிரல் பயன்முறை
जॉब-रिकव्हरी  नियंत्रण फाईल,வேலை-மீட்பு  கோப்பைக் கட்டுப்படுத்தவும்
जॉब सेपरेटर पृष्ठ,வேலை பிரிப்பான் பக்கம்
जॉब स्टेटमेंट,வேலை அறிக்கை
नोकरी चरण,வேலை படி
नोकरी चरण दीक्षा,வேலை படி துவக்கம்
जॉब स्टेप रीस्टार्ट,வேலை படி மறுதொடக்கம்
जॉब स्टिक,வேலை குச்சி
नोकरी प्रवाह,வேலை ஸ்ட்ரீம்
जॉब सपोर्ट टास्क,வேலை ஆதரவு பணி
जॉगल,ஜாகல்
सामील व्हा,சேர
संयुक्त प्रवेश किंमत,கூட்டு அணுகல் செலவு
संयुक्त माहिती सामग्री,கூட்டு தகவல் உள்ளடக்கம்
जोसेफसन जंक्शन,ஜோசப்சன் சந்தி
जर्नल,பத்திரிகை
जर्नलिंग,பத்திரிகை
जर्नल रिपोर्ट,பத்திரிகை அறிக்கை
जर्नल टेप,பத்திரிகை நாடா
जंबो ग्रुप,ஜம்போ குழு
जम्पर,ஜம்பர்
जम्पर निवडण्यायोग्य,ஜம்பர் தேர்ந்தெடுக்கக்கூடியது
जंप सूचना,ஜம்ப் வழிமுறை
जंक्टर,கான்ட்டர்
कंन,குப்பை
औचित्य,நியாயப்படுத்துதல்
औचित्य श्रेणी,நியாயப்படுத்தும் வரம்பு
न्याय्य मार्जिन,நியாயமான விளிம்பு
कर्नॉफ नकाशा,கர்நாக் வரைபடம்
कटकना,கட்டக்னா
कर्निंग,கெர்னிங்
कीबोर्ड,விசைப்பலகை
कीबोर्ड  संगणक,விசைப்பலகை  கணினி
कीबोर्ड प्रविष्टी,விசைப்பலகை நுழைவு
कीबोर्ड चौकशी,விசைப்பலகை விசாரணை
कीबोर्ड लॉकआउट,விசைப்பலகை கதவடைப்பு
कीबोर्ड  परफोरेटर,விசைப்பலகை  துளையிடுபவர்
कीबोर्ड पंच,விசைப்பலகை பஞ்ச்
कीबोर्ड  पाठवा/प्राप्त करा,விசைப்பலகை  அனுப்பு/பெறுங்கள்
की क्लिक,விசை கிளிக்
की-क्लिक फिल्टर,விசை-கிளிக் வடிகட்டி
की-चालित,விசை உந்துதல்
कीड डायरेक्ट  प्रवेश,விசை நேரடி  அணுகல்
की-एनक्रिप्टिंग की,விசை-குறியாக்க விசை
की प्रविष्टी,விசை நுழைவு
की फोल्डिंग =  हॅशिंग,முக்கிய மடிப்பு =  ஹேஷிங்
कीिंग चिप,கீயிங் சிர்ப்
कीिंग वेव्ह,கீயிங் அலை
की चटई,விசை பாய்
की पॅड,விசை திண்டு
की टप्पा,முக்கிய கட்டம்
की नाडी,விசை துடிப்பு
की-स्पंदन सिग्नल,விசை துடிப்பு சமிக்ஞை
की पंच,விசை பஞ்ச்
की सॉर्टिंग,விசை வரிசையாக்கம்
की स्ट्रोक,விசை பக்கவாதம்
की-स्ट्रोक  सत्यापन,விசை-ஸ்ட்ரோக்  சரிபார்ப்பு
की टेप,விசை நாடா
की टेलिफोन सेट,முக்கிய தொலைபேசி தொகுப்பு
की टेलिफोन  प्रणाली,முக்கிய தொலைபேசி  அமைப்பு
की-डिस्क,விசை-வட்டு
फ्लॉपीची की,நெகிழ் விசை
टेपची की,டேப்பிற்கு விசை
की परिवर्तन,முக்கிய மாற்றம்
की शब्द मध्ये संदर्भ,முக்கிய சொல் சூழல்
की-शब्द  पॅरामीटर,விசை சொல்  அளவுரு
किलोबॉड,கிலோபாட்
किलोबाइट,கிலோபைட்
किलोमेगा,கிலோமேகா
किप्स (किलोइन्स्ट्रक्शन-पेर्सकंद),கிப்ஸ் (கிலோயின்ஸ்ட்ரக்ஷன்ஸ்-பெர்செகண்ட்)
लेबल स्थिर,லேபிள் மாறிலி
सामान्य लेबल केलेले,பொதுவானது என்று பெயரிடப்பட்டது
लेबलिंग,லேபிளிங்
लेबल यादी,லேபிள் பட்டியல்
लेबल रेकॉर्ड,லேபிள் பதிவு
लेबल व्हेरिएबल,லேபிள் மாறி
लेस्ड कार्ड,அட்டை
लँड-लाइन सुविधा,நில வரி வசதி
भाषा (कोबोल),மொழி (கோபோல்)
इंग्रजी  कन्व्हर्टर,மொழி  மாற்றி
इंग्रजी  दुभाषे,மொழி  மொழிபெயர்ப்பாளர்
इंग्रजी  प्रोसेसर,மொழி  செயலி
इंग्रजी  विधान,மொழி  அறிக்கை
भाषा सबसेट,மொழி துணைக்குழு
इंग्रजी  अनुवाद  वैशिष्ट्य,மொழி  மொழிபெயர்ப்பு  அம்சம்
इंग्रजी  अनुवादक,மொழி  மொழிபெயர்ப்பாளர்
मोठ्या प्रमाणात  एकत्रीकरण,பெரிய அளவிலான  ஒருங்கிணைப்பு
लेसर  संप्रेषण,லேசர்  தொடர்பு
लेसर इमल्शन  संचयन,லேசர் குழம்பு  சேமிப்பு
लेसर जेट प्रिंटर,லேசர் ஜெட் அச்சுப்பொறி
लॅच,தாழ்ப்பாளை
लॅचिंग,லாட்சிங்
विलंब (वेळ),தாமதம் (நேரம்)
बाजूकडील रिडंडंसी  तपासा,பக்கவாட்டு பணிநீக்கம்  காசோலை
बाजूकडील उलट,பக்கவாட்டு தலைகீழ்
नेता,தலைவர்
लीडर रेकॉर्ड,தலைவர் பதிவு
अग्रगण्य नियंत्रण,முன்னணி கட்டுப்பாடு
अग्रगण्य निर्णय,முன்னணி முடிவு
अग्रगण्य अंत,முன்னணி முடிவு
अग्रगण्य ग्राफिक्स,முன்னணி கிராபிக்ஸ்
अग्रगण्य शून्य,முன்னணி பூஜ்ஜியம்
लीपफ्रॉग चाचणी,லீப்ஃப்ராக் சோதனை
लीज्ड चॅनेल,குத்தகைக்கு வந்த சேனல்
लीज्ड सर्किट  डेटा-ट्रान्समिशन  सेवा,குத்தகைக்கு விடப்பட்ட சுற்று  தரவு பரிமாற்றம்  சேவை
भाड्याने दिलेली ओळ,குத்தகைக்கு வந்த வரி
भाडेपट्टी,குத்தகை
कमीतकमी वारंवार  वापरलेली मेमरी,குறைந்தது அடிக்கடி  பயன்படுத்தப்பட்ட நினைவகம்
किमान अलीकडेच वापरली  मेमरी,குறைந்தது சமீபத்தில் பயன்படுத்தப்பட்டது  நினைவு
किमान महत्त्वपूर्ण,குறைந்தது குறிப்பிடத்தக்க
किमान महत्त्वपूर्ण  वर्ण,குறைந்தது குறிப்பிடத்தக்க  எழுத்து
किमान महत्त्वपूर्ण  अंक,குறைந்தது குறிப்பிடத்தக்க  இலக்கு
डावीकडील मार्जिन  इंडेंट,இடது கை விளிம்பு  இன்டென்ட்
डावे औचित्य,இடது நியாயப்படுத்துதல்
पाय,கால்
लांबी,நீளம்
लांबी  तपशील,நீளம்  விவரக்குறிப்பு
पत्र,கடிதம்
पत्र कोड,கடிதம் குறியீடு
पत्र बाहेर,கடிதம்
पत्र गुणवत्ता,கடிதம் தரம்
पत्र शिफ्ट,கடிதம் மாற்றம்
स्तर,நிலை
स्तर भरपाईकर्ता,நிலை ஈடுசெய்யும்
स्तर निर्देशक,நிலை காட்டி
स्तर क्रमांक,நிலை எண்
प्रवेशाची पातळी,அணுகல் நிலை
पत्ता पातळी,முகவரி நிலை
लेव्हल-वन व्हेरिएबल,நிலை-ஒரு மாறி
स्तरीय ऑर्डर,நிலை வரிசை
लेव्हल ओव्हरलोड,நிலை சுமை
स्तरीय स्त्रोत  इंग्रजी,நிலை மூல  மொழி
स्तरीय राज्ये  नोंदणी करा,நிலை நிலைகள்  பதிவு
लेक्झिम,லெக்ஸீம்
शब्दकोष,அகராதி
ग्रंथपाल,நூலகர்
ग्रंथपाल कार्यक्रम,நூலக திட்டம்
लायब्ररी,நூலகம்
लायब्ररी निर्देशिका,நூலக அடைவு
लायब्ररी सुविधा,நூலக வசதி
लायब्ररी फाइल संपादक,நூலக கோப்பு ஆசிரியர்
ग्रंथालय कार्यक्रम,நூலக திட்டம்
लायब्ररी नित्यक्रम,நூலக வழக்கமான
लायब्ररी सबरूटिन,நூலக சப்ரூட்டீன்
लायब्ररी टेप,நூலக நாடா
लायब्ररी ट्रॅक,நூலக பாதை
परवाना  दस्तऐवजीकरण,உரிமம்  ஆவணம்
परवाना  प्रकाशन,உரிமம்  வெளியீடு
प्रकाश बटण,ஒளி பொத்தான்
हलका नाली,ஒளி வழித்தடம்
प्रकाश-उत्सर्जक  डायोड,ஒளி உமிழும்  டையோடு
प्रकाश-उत्सर्जक  डायोड डिस्प्ले,ஒளி உமிழும்  டையோடு காட்சி
प्रकाश मार्गदर्शक,ஒளி வழிகாட்டி
हलकी बंदूक,ஒளி துப்பாக்கி
हलकी पेन,ஒளி பேனா
हलके पेन लक्ष,ஒளி பேனா கவனம்
हलके पेन शोध,ஒளி பேனா கண்டறிதல்
हलकी पेन हिट,லைட் பேனா வெற்றி
हलका पेन स्ट्राइक,லைட் பேனா வேலைநிறுத்தம்
हलके पेन ट्रॅकिंग,ஒளி பேனா கண்காணிப்பு
हलकी स्थिरता,ஒளி நிலைத்தன்மை
मर्यादा तपासणी,வரம்பு காசோலை
मर्यादित अंतर  अ‍ॅडॉप्टर,வரையறுக்கப்பட்ட தூரம்  பின்னல்
लिमिटर,லிமிட்டர்
लिमिटर सर्किट,லிமிட்டர் சர்க்யூட்
ओळ,வரி
लाइन अ‍ॅडॉप्टर,வரி தாட்டர்
लाइन अ‍ॅडॉप्टर युनिट,வரி அடாப்டர் அலகு
रेखीय बाउंड  ऑटोमाटा,நேரியல் வரம்புக்குட்பட்டது  தன்னியக்க
रेखीय संयोजक,நேரியல் காம்பினர்
रेखीय विकृती,நேரியல் விலகல்
रेखीय समाकलित  सर्किट,நேரியல் ஒருங்கிணைந்த  சுற்று
रेषात्मकता,நேரியல்
रेखीय भाषा,நேரியல் மொழி
रेखीय यादी,நேரியல் பட்டியல்
रेखीय ऑप्टिमायझेशन,நேரியல் தேர்வுமுறை
रेखीय  प्रोग्रामिंग,நேரியல்  நிரலாக்க
रेखीय नियामक,நேரியல் சீராக்கி
रेखीय  प्रतिनिधित्व,நேரியல்  பிரதிநிதித்துவம்
रेखीय शोध,நேரியல் தேடல்
रेखीय निवड,நேரியல் தேர்வு
रेखीय युनिट,நேரியல் அலகு
एक वेळेत लाइन-अट-ए-ए-ए-ए-ए-वेळ  प्रिंटर (= ओळ  प्रिंटर),வரி-ஒரு முறை  அச்சுப்பொறி (= வரி  அச்சுப்பொறி)
लाइन वर्ण,வரி எழுத்து
लाइन कोड,வரி குறியீடு
लाइन एकाग्रता,வரி செறிவு
लाइन नियंत्रण,வரி கட்டுப்பாடு
लाइन कंट्रोल ब्लॉक,வரி கட்டுப்பாட்டு தொகுதி
लाइन नियंत्रण  शिस्त (= ओळ)  प्रोटोकॉल),வரி கட்டுப்பாடு  ஒழுக்கம் (= வரி  நெறிமுறை)
लाइन काउंटर,வரி கவுண்டர்
लाइन डेटा सेट,வரி தொகுப்பு தொகுப்பு
लाइन चिन्ह हटवा,வரி நீக்கு சின்னம்
ओळ हटविणे  वर्ण,வரி நீக்குதல்  எழுத்து
लाइन शिस्त  (= लाइन प्रोटोकॉल),வரி ஒழுக்கம்  (= வரி நெறிமுறை)
लाइन रेखांकन  प्रदर्शन,வரி வரைதல்  காட்சி
लाइन ड्रायव्हर,வரி இயக்கி
लाइन संपादन,வரி எடிட்டிங்
लाइन-एंड  समायोजन,வரி இறுதி  சரிசெய்தல்
लाइन-एंड कंट्रोल  की,வரி-இறுதி கட்டுப்பாடு  விசை
लाइन-एंडिंग झोन,வரி முடிவடையும் மண்டலம்
लाइन-एंड झोन,வரி-இறுதி மண்டலம்
लाइन उपकरणे,வரி உபகரணங்கள்
लाइन फीड,வரி ஊட்டம்
लाइन फीड वर्ण,வரி தீவன எழுத்து
लाइन फिल्टर शिल्लक,வரி வடிகட்டி சமநிலை
लाइन शोधक,வரி கண்டுபிடிப்பாளர்
लाइन जनरेटर,வரி ஜெனரேட்டர்
लाइन गट,வரி குழு
लाइन हिट,வரி வெற்றி
लाइन प्रतिबाधा,வரி மின்மறுப்பு
लाइन इंडेक्स,வரி அட்டவணை
लाइन इंटरफेस बेस,வரி இடைமுக அடிப்படை
लाइन की,வரி விசை
लाइन पातळी,வரி நிலை
लाइन लिंक पल्सिंग,வரி இணைப்பு துடிப்பு
लाइन लोड,வரி சுமை
लाइन लूप,வரி வளையம்
लाइन लूप  प्रतिकार,வரி வளையம்  எதிர்ப்பு
ओळ  चुकीचे कामकाज,வரி  தவறான பதிவு
"लाइन मोड , स्विचिंग","வரி முறை, மாறுதல்"
लाइन आवाज,வரி சத்தம்
ओळ क्रमांक,வரி எண்
ओळ क्रमांक  संपादन,வரி எண்  எடிட்டிங்
लाइन प्रिंटर,வரி அச்சுப்பொறி
लाइन प्रिंटिंग,வரி அச்சிடுதல்
लाइन प्रोटोकॉल,வரி நெறிமுறை
लाइन रिले,வரி ரிலே
लाइन प्रतिसाद  मोड,வரி பதில்  பயன்முறை
लाइन स्क्यू,வரி வளைவு
लाइन वेग,வரி வேகம்
प्रति-इंचाच्या ओळी,ஒரு அங்குல கோடுகள்
ओळ स्थिती,வரி நிலை
लाइन स्ट्रेचर,வரி ஸ்ட்ரெச்சர்
लाइन सर्ज,வரி எழுச்சி
लाइन स्विचिंग,வரி மாறுதல்
लाइन रहदारी,வரி போக்குவரத்து
दुवा,இணைப்பு
दुवा,இணைப்பு
दुवा संपादक,இணைப்பு ஆசிரியர்
दुवा विभाग,இணைப்பு பிரிவு
दुवा-संलग्न,இணைப்பு-இணைக்கப்பட்டுள்ளது
दुवा-संलग्न  स्टेशन,இணைப்பு-இணைக்கப்பட்டுள்ளது  நிலையம்
दुवा-संलग्न  टर्मिनल,இணைப்பு-இணைக்கப்பட்டுள்ளது  முனையத்தில்
दुवा बिट,இணைப்பு பிட்
दुवा-बाय-लिंक  सिग्नलिंग,இணைப்பு மூலம்-இணைப்பு  சிக்னல்
दुवा कनेक्शन,இணைப்பு இணைப்பு
दुवा नियंत्रण,இணைப்பு கட்டுப்பாடு
दुवा नियंत्रण  प्रक्रिया,இணைப்பு கட்டுப்பாடு  செயல்முறை
दुवा संपादन,இணைப்பு திருத்து
दुवा साधलेला अनुक्रमिक  फाईल,இணைக்கப்பட்ட தொடர்ச்சியானது  கோப்பு
दुवा साधलेला सब्रूटिन,இணைக்கப்பட்ட சப்ரூட்டீன்
लिंकर,இணைப்பான்
दुवा गट,இணைப்பு குழு
लोडिंग लोडर,ஏற்றி இணைத்தல்
लोडिंग लोडर  कार्यकारी,ஏற்றி இணைத்தல்  நிர்வாகி
दुवा प्रोटोकॉल,இணைப்பு நெறிமுறை
लिस्प (यादी  प्रक्रिया)),LISP (பட்டியல்  செயலாக்கம்)
यादी-निर्देशित  संसर्ग,பட்டியல் இயக்கிய  பரவும் முறை
ऐकण्याचा मोड,கேட்கும் முறை
यादी हाताळणी  विधान,பட்டியல் கையாளுதல்  அறிக்கை
सूची,பட்டியல்
यादी प्रक्रिया,பட்டியல் செயலாக்கம்
प्रक्रिया प्रक्रिया यादी,செயலாக்க மொழி பட்டியல்
यादी प्रक्रिया  कार्यक्रम,பட்டியல் செயலாக்கம்  திட்டம்
यादी रचना,பட்டியல் அமைப்பு
शाब्दिक,நேரடி
शाब्दिक ऑपरेंड,நேரடி செயல்பாடு
शाब्दिक तलाव,நேரடி குளம்
शाब्दिक शोध,நேரடி தேடல்
साहित्य शोध,இலக்கிய தேடல்
लाइव्ह कीबोर्ड,நேரடி விசைப்பலகை
लोड,சுமை
लोड बॅलेंसिंग,சுமை சமநிலை
लोड कार्ड,அட்டை சுமை
लोड कॉइल,சுமை சுருள்
लोड केलेली ओळ,ஏற்றப்பட்ட வரி
भारित मूळ,ஏற்றப்பட்ட தோற்றம்
लोडर,ஏற்றி
लोडर प्रोग्राम (= लोडर),ஏற்றி நிரல் (= ஏற்றி)
लोडर प्रकार,ஏற்றி வகை
लोड सुविधा,சுமை வசதி
लोड प्रतिमा,படத்தை ஏற்றவும்
लोड करीत आहे,ஏற்றுகிறது
लोडिंग कॉइल,ஏற்றுதல் சுருள்
लोड करीत आहे त्रुटी,பிழை ஏற்றுகிறது
लोडिंग प्रक्रिया,ஏற்றுதல் செயல்முறை
नित्यक्रम लोड करीत आहे,வழக்கத்தை ஏற்றுகிறது
लोड लेव्हलिंग,சுமை சமநிலை
लोड नकाशा,வரைபடத்தை ஏற்றவும்
लोड मोड,சுமை பயன்முறை
लोड मॉड्यूल,தொகுதி சுமை
लोड मॉड्यूल  लायब्ररी,தொகுதி சுமை  நூலகம்
लोड-ऑन-कॉल,சுமை-அழைப்பு
लोड पॉईंट,சுமை புள்ளி
लोड प्रोग्राम  (= लोडर),சுமை நிரல்  (= ஏற்றி)
लोड सामायिकरण,சுமை பகிர்வு
लोब,லோப்
स्थानिक,உள்ளூர்
स्थानिक प्रवेश,உள்ளூர் அணுகல்
स्थानिक नेटवर्क,உள்ளூர் பகுதி நெட்வொர்க்
स्थानिक बॅटरी,உள்ளூர் பேட்டரி
स्थानिक मध्यवर्ती कार्यालय,உள்ளூர் மத்திய அலுவலகம்
स्थानिक चॅनेल,உள்ளூர் சேனல்
स्थानिक कोड,உள்ளூர் குறியீடு
स्थानिक विनिमय,உள்ளூர் பரிமாற்றம்
स्थानिक स्वरूप  संचयन,உள்ளூர் வடிவம்  சேமிப்பு
स्थानिक फॉर्म नियंत्रण,உள்ளூர் வடிவங்கள் கட்டுப்பாடு
स्थानिक ओळ,உள்ளூர் வரி
स्थानिक लॉक,உள்ளூர் பூட்டு
स्थानिक लूप,உள்ளூர் வளையம்
स्थानिक पातळीवर संलग्न,உள்ளூரில் இணைக்கப்பட்டுள்ளது
स्थानिक-संलग्न  स्टेशन,உள்ளூரில் இணைக்கப்பட்டுள்ளது  நிலையம்
स्थानिक मोड,உள்ளூர் பயன்முறை
स्थानिक ऑर्डर वायर,உள்ளூர் ஆர்டர் கம்பி
स्थानिक ऑसीलेटर,உள்ளூர் ஆஸிலேட்டர்
स्थानिक सेवा क्षेत्र,உள்ளூர் சேவை பகுதி
स्थानिक बाजू,உள்ளூர் பக்கம்
स्थानिक स्टेशन,உள்ளூர் நிலையம்
स्थानिक स्विचिंग  सुविधा,உள்ளூர் மாறுதல்  வசதி
स्थानिक चल,உள்ளூர் மாறி
स्थानिक चल  चिन्ह,உள்ளூர் மாறி  சின்னம்
शोधून काढणे,கண்டுபிடி
शोध मोड,பயன்முறையைக் கண்டுபிடி
स्थान,இடம்
स्थान काउंटर  (= स्थान  नोंदणी नोंदणी),இருப்பிட கவுண்டர்  (= இடம்  பதிவு)
स्थान जीवन,இருப்பிட வாழ்க்கை
लोकेटर डिव्हाइस,லொக்கேட்டர் சாதனம்
लोकेटर  पात्रता,லொக்கேட்டர்  தகுதி
लोकेटर व्हेरिएबल,லொக்கேட்டர் மாறி
लॉक,பூட்டு
लॉक केलेले नाव,பூட்டப்பட்ட பெயர்
लॉक केलेले पृष्ठ,பூட்டப்பட்ட பக்கம்
लॉक रेकॉर्ड,பூட்டப்பட்ட பதிவு
लॉकिंग,பூட்டுதல்
लॉक आउट,பூட்டவும்
लॉकआउट मॉड्यूल,கதவுட் தொகுதி
लॉक-अप टेबल,பூட்டுதல் அட்டவணை
लॉग,பதிவு
लॉगर,லாகர்
लॉगिंग,பதிவு
तार्किक प्रवेश स्तर,தருக்க அணுகல் நிலை
तार्किक जोडा,தர்க்கரீதியான சேர்
तार्किक विश्लेषण,தருக்க பகுப்பாய்வு
तार्किक चार्ट  (= प्रवाह चार्ट),தருக்க விளக்கப்படம்  (= ஓட்ட விளக்கப்படம்)
तार्किक मूल  विभाग,தர்க்கரீதியான குழந்தை  பிரிவு
तार्किक तुलना,தர்க்கரீதியான ஒப்பீடு
तार्किक संयोजन,தருக்க இணைப்பு
तार्किक स्थिर,தர்க்கரீதியான மாறிலி
तार्किक डेटा  रचना,தருக்க தரவு  கட்டமைப்பு
तार्किक निर्णय,தர்க்கரீதியான முடிவு
तार्किक डिझाइन,தருக்க வடிவமைப்பு
तार्किक डिव्हाइस  पत्ता,தருக்க சாதனம்  முகவரி
लॉजिकल डायग्राम,தருக்க வரைபடம்
तार्किक फरक,தருக்க வேறுபாடு
तार्किक विघटन,தருக்க வேறுபாடு
तार्किक घटक,தருக்க உறுப்பு
तार्किक अभिव्यक्ती,தர்க்கரீதியான வெளிப்பாடு
तार्किक फाईल,தருக்க கோப்பு
लॉजिकल फ्लो चार्ट  (फ्लो चार्ट),தருக்க ஓட்ட விளக்கப்படம்  (ஓட்ட விளக்கப்படம்)
तार्किक गट  सूचना,தருக்கக் குழு  வழிமுறைகள்
तार्किक if,தர்க்கரீதியான என்றால்
तार्किक सूचना,தருக்க அறிவுறுத்தல்
तार्किक पातळी,தருக்க நிலை
लॉजिकल लाइन ग्रुप,தருக்க வரி குழு
तार्किक गुणाकार,தருக்க பெருக்கல்
तार्किक संख्या,தருக்க எண்
तार्किक ऑपरेशन,தர்க்கரீதியான செயல்பாடு
लॉजिकल ऑपरेटर,தருக்க ஆபரேட்டர்
तार्किक पृष्ठ  अभिज्ञापक,தருக்க பக்கம்  அடையாளங்காட்டி
तार्किक पृष्ठ  क्रमांक,தருக்க பக்கம்  எண்
तार्किक पालक  विभाग,தர்க்கரீதியான பெற்றோர்  பிரிவு
तार्किक प्राथमिक,தருக்க முதன்மை
तार्किक उत्पादन,தருக்க தயாரிப்பு
तार्किक रेकॉर्ड,தருக்க பதிவு
तार्किक रेकॉर्ड  ब्लॉक,தருக்க பதிவு  தொகுதி
तार्किक संबंध,தர்க்கரீதியான உறவு
तार्किक शिफ्ट,தர்க்கரீதியான மாற்றம்
तार्किक रचना,தருக்க அமைப்பு
तार्किक बेरीज,தர்க்கரீதியான தொகை
लॉजिकल स्विच,தருக்க சுவிட்ச்
तार्किक प्रतीक,தருக்க சின்னம்
तार्किक संज्ञा,தர்க்கரீதியான சொல்
तार्किक टाइमर,தருக்க டைமர்
तार्किक ट्रेसिंग,தர்க்கரீதியான தடமறிதல்
तार्किक ट्रॅक,தருக்க பாதை
लॉजिकल युनिट,தருக்க அலகு
लॉजिकल व्हेरिएबल,தர்க்கரீதியான மாறி
तार्किक खंड,தருக்க தொகுதி
तार्किक विश्लेषक,தருக்க அனலைசர்
तर्कशास्त्र कार्ड,லாஜிக் கார்டு
तर्कशास्त्र चार्ट (= प्रवाह  चार्ट),தர்க்க விளக்கப்படம் (= ஓட்டம்  விளக்கப்படம்)
लॉजिक डीकोडर,லாஜிக் டிகோடர்
तर्कशास्त्र डिझाइन,தர்க்க வடிவமைப்பு
तर्कशास्त्र डिव्हाइस,தர்க்க சாதனம்
तर्कशास्त्र आकृती,தர்க்க வரைபடம்
तर्कशास्त्र घटक,தர்க்க உறுப்பு
तर्कशास्त्र अभिव्यक्ती,தர்க்க வெளிப்பாடு
तर्कशास्त्र कुटुंब,தர்க்க குடும்பம்
लॉजिक फ्लो चार्ट  (= प्रवाह चार्ट),தர்க்க ஓட்ட விளக்கப்படம்  (= ஓட்ட விளக்கப்படம்)
तर्कशास्त्र कार्य,தர்க்க செயல்பாடு
तर्कशास्त्र सूचना,தர்க்க அறிவுறுத்தல்
तर्कशास्त्र प्रकाश,தர்க்க ஒளி
तर्कशास्त्र ऑपरेशन,தர்க்க செயல்பாடு
तर्कशास्त्र चौकशी,தர்க்க ஆய்வு
तर्कशास्त्र उत्पादन,தர்க்க தயாரிப்பு
तर्कशास्त्र शिफ्ट,தர்க்க மாற்றம்
लॉजिक शॉर्ट फॉल्ट,தர்க்க குறுகிய தவறு
तर्कशास्त्र सिग्नल,தர்க்க சமிக்ஞை
तर्कशास्त्र राज्य,தர்க்க நிலை
तर्कशास्त्र प्रतीक,தர்க்க சின்னம்
तर्कशास्त्र युनिट,தர்க்க அலகு
लॉग इन (= लॉग ऑन),உள்நுழைக (= உள்நுழைக)
लॉग ऑफ (= लॉग आउट),உள்நுழைக (= வெளியேறு)
लॉग ऑन,உள் நுழை
बाहेर पडणे,வெளியேறு
नियतकालिक लॉग  अँटेना,பதிவு அவ்வப்போது  ஆண்டெனா
रेखांशाचा  शिल्लक,நீளமான  இருப்பு
रेखांशाचा तपासणी,நீளமான காசோலை
रेखांशाचा सर्किट,நீளமான சுற்று
रेखांशाचा  इंडक्शन आवाज,நீளமான  தூண்டல் சத்தம்
रेखांशाचा-मोड  विलंब ओळ,நீளமான முறை  தாமதக் கோடு
रेखांशाचा समता  तपासा,நீளமான சமநிலை  காசோலை
रेखांशाचा  रिडंडंसी  तपासा,நீளமான  பணிநீக்கம்  காசோலை
रेखांशाचा  संसर्ग  तपासा,நீளமான  பரவும் முறை  காசோலை
पुढे पाहा,முன்னோக்கிப் பாருங்கள்
पुढे जा,எடுத்துச் செல்லுங்கள்
पुढे युनिट पहा,முன்னோக்கி அலகு பாருங்கள்
वर बघ,பாருங்கள்
लुक-अप-टेबल,தேடல் அட்டவணை
लूप,லூப்
लूप-बॅक चाचणी,லூப்-பேக் சோதனை
पळवाट शरीर,லூப் உடல்
लूप बॉक्स,லூப் பாக்ஸ்
लूप चेक,லூப் சோதனை
पळवाट पूर्ण,லூப் நிறைவு
लूप संगणन,லூப் கம்ப்யூட்டிங்
लूप नियंत्रण,லூப் கட்டுப்பாடு
लूप नियंत्रण  विधान,லூப் கட்டுப்பாடு  அறிக்கை
लूप-कंट्रोल  चल,லூப்-கட்டுப்பாடு  மாறக்கூடிய
लूप काउंटर,லூப் கவுண்டர்
लूप अभिप्राय  सिग्नल,லூப் கருத்து  சிக்னல்
लूपिंग,லூப்பிங்
लूपिंग अंमलबजावणी,மரணதண்டனை
लूप इनिशिएलायझेशन,லூப் துவக்கம்
लूप इनपुट सिग्नल,லூப் உள்ளீட்டு சமிக்ஞை
लूप जॅक  स्विचबोर्ड,லூப் ஜாக்  சுவிட்ச்போர்டு
लूप सुधारणे,லூப் மாற்றம்
लूप नेटवर्क,லூப் நெட்வொர்க்
लूप प्रतिकार,லூப் எதிர்ப்பு
लूप रिव्हर्स  बॅटरी,லூப் தலைகீழ்  மின்கலம்
लूप स्वत: ची तपासणी,லூப் சுய சோதனை
लूप सिग्नलिंग,லூப் சிக்னலிங்
लूप प्रारंभ,லூப் தொடக்க
लूप टर्मिनेशन,லூப் முடித்தல்
लूप चाचणी,லூப் சோதனை
लूप हस्तांतरण  कार्य,லூப் பரிமாற்றம்  செயல்பாடு
लूप ट्रान्समिशन,லூப் டிரான்ஸ்மிஷன்
लूप ट्रान्समिशन फ्रेम,லூப் டிரான்ஸ்மிஷன் சட்டகம்
लूप अद्यतन,லூப் புதுப்பிப்பு
हळूवारपणे जोडलेले,தளர்வாக இணைக்கப்பட்டுள்ளது
तोटा,இழப்பு
महत्त्व कमी,முக்கியத்துவ இழப்பு
जोरात तोटा,உரித்தல் இழப்பு
कमी क्रियाकलाप डेटा  प्रक्रिया,குறைந்த செயல்பாட்டு தரவு  செயலாக்கம்
कमी बाइट,குறைந்த பைட்
