Hindi,Bengali
आप्रवासी,অভিবাসী
आप्रवास,ইমিগ্রেশন
आप्रवासन,ইমিগ্রেশন
अविनाशी होना,অমর
प्रतिरक्षा अनुक्रिया,ইমিউন প্রতিক্রিয়া
प्रतिरक्षा तंत्र,রোগ প্রতিরোধক ব্যবস্থাপনা
प्रतिरक्षा तंत्र विकार,ইমিউন সিস্টেম ডিসঅর্ডার
प्रतिरक्षा,অনাক্রম্যতা
प्रतिरक्षा समंजित,ইমিউনো-কমপ্রিমাইজড
प्रतिरक्षा न्यूनता रोग,ইমিউনো ঘাটতি রোগ
प्रतिरक्षी वैद्युतकण संचलन,ইমিউনো ইলেক্ট্রোফোরসিস
प्रतिरक्षा प्रतिदीप्ति प्रतिपिंड लेबलन,ইমিউনো ফ্লুরোসেন্ট অ্যান্টিবডি লেবেলিং
प्रतिरक्षा शोषक आमापन,ইমিউনো সরবেন্ট অ্যাস
प्रतिरक्षा दमनक चिकित्सा,ইমিউনো দমনকারী থেরাপি
प्रतिरक्षा- निरोधक,ইমিউনো দমনকারী
प्रतिरक्षाजनी,ইমিউনোজেনিক
"इम्यूनोग्लोब्युलिन, प्रतिरक्षाग्लोब्युलिन",ইমিউনোগ্লোবুলিন
प्रतिरक्षाविज्ञान,ইমিউনোলজি
प्रतिरक्षा मॉडुलक,ইমিউনোমোডুলেটর
प्रतिरक्षा क्षमतावर्धन चिकित्सा,ইমিউনোপোটেন্টিশন থেরাপি
प्रतिरक्षा निरोधी औषधि,ইমিউনোসপ্রেসিভ ড্রাগ
प्रतिरक्षा चिकित्सा,ইমুনোথেরাপি
विषमपिच्छकी,Imparipinnate
इम्पेरैटा,ইম্পেরেটা
अपारगम्य,দুর্ভেদ্য
अंतर्रोप,ইমপ্লান্ট
अंतर्रोपण,ইমপ্লান্টেশন
उन्नत बीज,উন্নত বীজ
उन्नत किस्म,উন্নত বিভিন্ন
स्वस्थाने,স্বাভাবিক স্থানে অবস্থিত
पात्रे,ভিট্রোতে
पात्रे निषेचन,ভিট্রো ফার্টিলাইজেশন (আইভিএফ)
जीवे,ভিভোতে
निष्क्रिय,নিষ্ক্রিয়
अंतःप्रजात क्रम,ইনব্রেড লাইন
अंतःप्रजनन,ইনব্রিডিং
पुनर्योजन आपतन,পুনঃসংযোগের ঘটনা
भस्मीकरण,জ্বলন
कृंतक (दंत),ইনসিসর
"अंतर्विष्ट पिंड, अंतर्वेशकाय",অন্তর্ভুক্তি শরীর
असंबद्ध व्यवहार,অসম্পূর্ণ আচরণ
असंगतता,অসম্পূর্ণতা
अनिषेच्यता,অসম্পূর্ণতা
अपूर्ण प्रभाविता,অসম্পূর্ণ আধিপত্য
ऊष्मायित्र,ইনকিউবেটর
आश्रयी,আগত
"स्थूण, इन्कस",ইনকাস
अस्फुटनशील फल,অনির্দিষ্ট ফল
दांतेदार,ইন্ডেন্টেড
स्वतंत्र अपव्यूहन,স্বাধীন ভাণ্ডার
स्वतंत्र जीन,স্বতন্ত্র জিন
भारतीय कृषि अनुसंधान परिषद्,ভারতীয় কৃষি গবেষণা কাউন্সিল
"रवस, बामीन",ভারতীয় সালমন
सूचक जाति,সূচক প্রজাতি
देशी चिकित्सा पद्धति,আদিবাসী ব্যবস্থা
इंडिगोफेरा,ইন্ডিগোফেরা
"अंतःकक्ष प्रदूषण, आंतरिक प्रदूषण",ইনডোর দূষণ
प्रेरित गति,প্ররোচিত আন্দোলন
प्रेरित उत्परिवर्तन,প্ররোচিত মিউটেশন
प्रेरक,সূচক
प्रेरक जीन,সূচক জিন
प्रेरणीय नियंत्रण,ইনডুসিবল নিয়ন্ত্রণ
प्रेरणी एंजाइम,ইনডুসিবল এনজাইম
कैन्सर-प्रेरण,ক্যান্সার অন্তর্ভুক্ত
औद्योगिक अतिकृष्ण,শিল্প মেলানিজম
औद्योगिक प्रदूषण,শিল্প - কারখানা ঘটিত দূষণ
औद्योगिक धुआँ,শিল্প ধোঁয়া
व्यतिकरण विपर्यास सूक्षमदर्शिकी,নিষ্ক্রিয় বিপরীতে মাইক্রোস্কোপি
अक्षय संसाधन,অবর্ণনীয় সংস্থান
संक्रामक रोग,সংক্রামক রোগ
संक्रामकता,ইনফেকটিভিটি
अनुमान,অনুমান
अधःअनुमस्तिष्क-वृंतक,নিকৃষ্ট সেরিবিলার পেডুনকেল
अधर आंत्रयोजनी गुच्छका,নিকৃষ্ট মেসেন্ট্রিক গ্যাংলিওন
"अनंत, अपरिमित",অসীম
शोथ,প্রদাহ
शोथज रोध,প্রদাহজনক বাধা
शोथ प्रतिक्रिया,প্রদাহজনক প্রতিক্রিয়া
शोथज अनुक्रिया,প্রদাহজনক প্রতিক্রিয়া
स्फीति,মুদ্রাস্ফীতি
पुष्पक्रम,ফুলের
इन्फ्लुएंजा,ইনফ্লুয়েঞ্জা
अंतर्वाह,অন্ত: প্রবাহ
अवनेत्रकोटर ग्रंथि,ইনফ্রোরবিটাল গ্রন্থি
"कीपक, इफंडीबुलम",ইনফুন্ডিবুলাম
अंतर्गृहीत भोजन,খাওয়ার খাবার
अंतर्ग्रहण,আহার
वंक्षण नाल,ইনগুইনাল খাল
वंक्षण हर्निया,কুঁচকির অন্ত্রবৃদ্ধি
वंशागति,উত্তরাধিকার
वंशागत आण्विक रोग,উত্তরাধিকার সূত্রে আণবিক রোগ
संदमन करना,দমন করা
संदमित,বাধা
संदमक हॉर्मोन,হরমোন বাধা
संदमन,বাধা
संदमनी पेप्टाइड,ইনহিবিটরি পেপটাইড
प्रारंभन,দীক্ষা
प्रारंभक,উদ্যোগী
अंतःक्षेपित,ইনজেকশন
क्षति,আঘাত
अंतर्गम,খাঁড়ি
सहज प्रतिरक्षा,সহজাত অনাক্রম্যতা
अजैव विकास,অজৈব বিবর্তন
अकार्बनिक पदार्थ,অজৈব উপাদান
इनॉसिटॉलट्राइफॉस्फेट,Inositoltriphoshate
पोषक का निवेश,পুষ্টির ইনপুট
कीट,পোকামাকড়
कीटाहारी फुदकी (पक्षी),পোকামাকড় খাওয়া ওয়ার্বলার
कीट पीड़क,কীটপতঙ্গ
कीट प्रतिरोध,পোকামাকড় প্রতিরোধ
"कीटवर्ग, इन्सेक्टा",পোকামাকড়
कीटनाशी प्रोटीन,কীটনাশক প্রোটিন
कीटनाशी,কীটনাশক
कीटाहारी,কীটপতঙ্গ
कीटाहारी पादप,পোকামাকড় উদ্ভিদ
वीर्यसेचन,গর্ভধারণ
अंतर्विष्ट निष्क्रियण,সন্নিবেশমূলক নিষ্ক্রিয়তা
अंतःश्वसन क्षमता,অনুপ্রেরণামূলক ক্ষমতা
अंतःश्वसनी निचित आयतन,অনুপ্রেরণামূলক রিজার্ভ ভলিউম
प्राकृतिक वृद्धि की आंतर दर,প্রাকৃতিক বৃদ্ধির শিক্ষামূলক হার
रोधित करना,অন্তরক
इन्सुलिन,ইনসুলিন
अभिन्न प्रोटीन,ইন্টিগ্রাল প্রোটিন
समाकलन करना,সংহত
समाकलन,মিশ্রণ
अध्यावरण,ইন্টিগমেন্ট
अध्यवरणी वृक्कक,ইন্টিগামেন্টারি নেফ্রিডিয়াম
पारस्परिक क्रिया,মিথষ্ক্রিয়া
नकारात्मक प्रभाव वाली पारस्परिक क्रिया,নেতিবাচক প্রভাবের সাথে মিথস্ক্রিয়া
अंतरा अलिंद पट,আন্তঃদেশীয় সেপ্টাম
अंतःप्रजनन,ইন্টারব্রিডিং
अंतःप्रजननी व्यष्टि,আন্তঃসংযোগ ব্যক্তি
"अंतर्वेशी, अंतार्विष्ट",আন্তঃকোষ
अंतर्विष्ट बिंब,ইন্টারক্লেটেড ডিস্ক
अंतःकोशिकीय आधात्री,আন্তঃকোষীয় ম্যাট্রিক্স
अंतराकोशिकीय स्थान,আন্তঃকোষীয় স্থান
अपरोधन,পথিমধ্যে রোধ করা
अंतखंड,পথিমধ্যে রোধ করা
अंतरा-शृंखला आबंध,আন্তঃ-চেইন বন্ড
अंतर्द्विक ब्रिगेड,ইন্টারডুব্লেট ব্রিগেড
अंतरापूलीय एधा,ইন্টারফাসিকুলার ক্যাম্বিয়াম
अंतर कला अवकाश,অন্তর্বর্তী স্থান
अंतरावस्था,ইন্টারফেজ
अंतरावस्था गुणसूत्र,ইন্টারফেজ ক্রোমোজোম
अंतराखंडीय पट,আন্তঃসংযোগমূলক সেপ্টাম
अंतरापूलीय एधा,ইন্টারফাসিকুলার ক্যাম্বিয়াম
व्यतिकारी आर. एन. ए.,হস্তক্ষেপ আরএনএ
इंटरफेरॉन,ইন্টারফেরন
"अंतरजननक्षम, अंतरउर्वर",হস্তক্ষেপ
इंटरल्यूकिन,ইন্টারলিউকিন
अंतःपाशित,ইন্টারলকড
मध्यवर्ती प्रदीप्ति पादप,মধ্যবর্তী দিন উদ্ভিদ
मध्यवर्ती तंतु,মধ্যবর্তী ফিলামেন্ট
मध्यवर्ती पालि,মধ্যবর্তী লোব
माध्यवर्ती युग्मन,মধ্যবর্তী জুটি
आंतरिक कर्ण,অভ্যন্তরীণ কান
आंतरिक पर्यावरण,অভ্যন্তরীণ পরিবেশ
आंतरिक युज्ञ शिरा,অভ্যন্তরীণ জাগুলার শিরা
आंतरिक आकारिकी,অভ্যন্তরীণ রূপচর্চা
आंतरिक पोषक चक्रण,অভ্যন্তরীণ পুষ্টিকর সাইক্লিং
आंतरिक लय,অভ্যন্তরীণ ছন্দ
अंतरराष्ट्रीय कोड,আন্তর্জাতিক কোড
अंतरराष्ट्रीय मानव जीनोम परियोजना,আন্তর্জাতিক মানব জিনোম প্রকল্প
पोर,ইন্টারনোড
अंतराग्रही,ইন্টারপ্ল্যানেটারি
अंतरायित जीन,বাধা জিন
मध्यलिंगी,ইন্টারসেক্স
अंतर्जातीय संकरण,আন্তঃসংযোগ সংকরকরণ
अंतराली कोशिका उद्दीपक हॉर्मोन,আন্তঃস্থায়ী সেল উদ্দীপক হরমোন
"अंतराली कोशिका, अंतराकाशी कोशिका",আন্তঃস্থায়ী সেল
अंतराली विलोपन,আন্তঃস্থায়ী মুছে ফেলা
अंतराली तरल,আন্তঃস্থায়ী ফ্লিউড
अंतःउपजातीय संकरण,আন্তঃরিজ হাইব্রিডাইজেশন
मध्यवर्ती अनुक्रम,হস্তক্ষেপ ক্রম
आंत्र अंधनाल,অন্ত্রের কেকা
आंत्र रस,অন্ত্রের রস
"आंत्र, आंत",অন্ত্র
अंतःकोशिकी पाचन,অন্তঃকোষীয় হজম
आंतरकोशिका द्रव्य शुक्राणु अंतःक्षेपण,ইন্ট্র্যাসিটোপ্লাজমিক শুক্রাণু ইনজেকশন (আইসিএসআই)
अंतःपूलीय एधा,ইন্ট্রাফাসিকুলার ক্যাম্বিয়াম
मज्जासन्न वृक्काणु,অন্তঃসত্ত্বা নেফ্রন
अंतरजाति स्पर्धा,অন্তঃসত্ত্বা প্রতিযোগিতা
आंतरजातीय असंगतता,অন্তঃসত্ত্বা অসঙ্গতি
आंतरजातीय अनिषेच्यता,অন্তঃসত্ত্বা অসঙ্গতি
आंतर वृषण जनन वाहिनी तंत्र,অন্তঃসত্ত্বা যৌনাঙ্গে জেডুক্ট সিস্টেম
अंतर्गर्भाशयी वीर्यसेचन,অন্তঃসত্ত্বা গর্ভধারণ (আইইউআই)
अंतर्गभाशय अंतरण,অন্তঃসত্ত্বা স্থানান্তর (আইইউটি)
आंतर प्रोटीन,ইন্ট্রিনিসিক প্রোটিন
आंतर अवरोध,অভ্যন্তরীণ বাধা
अंतरवगम,পরিচয়
"अव्यक्तेक, इंट्रॉन",ইন্ট্রন
अंतर्मुखी,ইন্ট্রোজ
प्रतिलोमन,বিপর্যয়
इनवर्टेज,ইনভার্টেজ
अकशेरुकी प्राणी,Invertebrates
अन्वेषक,তদন্তকারী
सहपत्रचक्र,জড়িত
अनैच्छिक और अरेखित पेशी,অনৈচ্ছিক এবং অ-স্ট্রিটেড পেশী
आयोडीन,আইডোডিন
आयोडोथाइरोनिन,আয়োডোথাইরোনাইন
आयन,আয়ন
आयन चैनल,আয়ন চ্যানেল
आयन विनिमय वर्णलेखन,আয়ন এক্সচেঞ্জ ক্রোমাটোগ্রাফি
आयनी आबंध,আয়নিক বন্ড
आयनी पारस्परिक क्रिया,আয়নিক মিথস্ক্রিয়া
आयनाणु (आयनोसाइट),আয়নোসাইট
एकीकृत पीड़क प्रबंधन (आई.पी.एम.),ইন্টিগ্রেটেড কীটপতঙ্গ পরিচালনা (আইপিএম)
आइपोमिया,আইপোমিয়া
इरीडेसी,আইরিডেসি
"परितारिका, आइरिस",আইরিস
लौह पुष्टीकृत चावल,আয়রন দুর্গ চাল
लौह पॉर्फिरिन,আয়রন পোরফায়ারিন
लौह खुरचन,আয়রন স্ক্র্যাপ
किरण,বিকৃত সেল
किरणित कोशिका,ইরেডিয়েশন
अनियमित,অনিয়মিত
असममित पुष्प,অনিয়মিত ফুল
अनुत्क्रमणीय फैलाव,অপরিবর্তনীয় বিচ্ছিন্নতা
अंतर्रार्ष्ट्रीय चावन अनुसंधान संस्थान,আন্তর্জাতিক চাল গবেষণা ইনস্টিটিউট
उत्तेजक,বিরক্তিকর
आसनास्थि,ইস্কিয়াম
श्रोणिखंड,ইস্কিয়াম
लैंगरहैन्स द्वीप समूह,ল্যাঞ্জারহান্স এর ইসলেট
"समआश्लेषिन, आइसोएग्लूटिनिन",আইসোগগ্লুটিনিন
समद्विपार्श्विक पर्ण,আইসোবায়ারাল পাতা
"समयुग्मकता, समयुग्मन",আইসোগামি
समनिरोप,আইসোগ্রাফ্ট
विलगित,ভিন্ন
पृथक्कृत हरितलवक,বিচ্ছিন্ন ক্লোরোপ্লাস্ট
विलगित ऊतक,বিচ্ছিন্ন টিস্যু
"विलगन, वियोजन, पृथक्करण",আলাদা করা
समावयवी,আইসোমাস
समघनत्व अपकेंद्रण,আইসোপাইকনিক সেন্ট্রিফিউগেশন
समपरासारी,আইসোটোনিক
समस्थानिक,আইসোটোপ
समानुवर्ती,আইসোট্রপিক
समदैशिक,আইসোট্রপিক
समदैशिक पट्ट,আইসোট্রপিক ব্যান্ড
"तनुयोजी, इस्थमस",ইস্টমাস
इटाई-इटाई रोग,ইটাই-ইটাই রোগ
अंतरा गर्भाशय युक्ति (औषध),আইইউডিএস (ওষুধযুক্ত)
अंतरा गर्माशय युक्ति (औषध-हीन),আইইউডিএস (অ-ওষুধযুক্ত)
जैसिड,জ্যাসিড
जैट्रोफा,জাটারোফা
पीलिया,জন্ডিস
जबड़ा,চোয়াল
जबड़ारहित कशेरुकी,চোয়ালেস ভার্টেব্রেট
"अग्रक्षुद्रांत्र, जेजूनम",জিজুনুম
जेलीफिश,জেলিফিশ
"झूम कृषि, स्थानांतरी खेती",ঝুম চাষ
संयुक्त वन प्रबंधन,যৌথ বন ব্যবস্থাপনা
संधित बहिःकंकाल,সংযুক্ত এক্সোস্কেলটন
युज्ञ शिरा,ঘাড়ের শিরা
अनुपयोगी डी.एन.ए.,জাঙ্ক ডিএনএ
जुरैसिक कल्प,জুরাসিক পিরিয়ড
जूट प्रौद्योगिकी,পাট প্রযুক্তি
किशोर हॉर्मोन,কিশোর হরমোন
किशोरावस्था,কিশোর পর্ব
गुच्छासन्न उपकरण,জাস্টাগ্লোমেরুলার যন্ত্রপাতি
कलबासु,কালবাসু
केल,কালে
कालमेघ,কালমেঘ
कैनेमाइसिन,কানামাইসিন
केंद्रकसंलयन,ক্যারিওগামি
गुणसूत्रप्ररूप,ক্যারিওটাইপ
गुणसूत्र-प्ररूपण,ক্যারিওটাইপিং
काउटिया,কৌতয়া
कूटक,কিল
नौतल,কিল
केरेटिनित त्वक् कोशिका,কেরাটিনাইজড স্কিন সেল
कीटोग्लूटैरिक अम्ल,কেটোগ্লুটারিক অ্যাসিড
कीटोन,কেটোন
कीटोन समूह,কেটোন গ্রুপ
कीटोनमेह,কেটোনুরিয়া
कुंजी,চাবি
प्रमुखतम जाति,Keystone প্রজাতি
खैर,খাইর
खेसरी,Khesari
"वृक्क अपोहन, वृक्क डायालिसिस",বৃক্ক পরিশোধন
गतिज ऊर्जा,গতিসম্পর্কিত শক্তি
काइनेटिन,কিনেটিন
"गतिबिंदु, काइनेटोकोर",কিনেটোচোর
राजकर्कट,রাজা কাঁকড়া
जगत्,কিংডম
"किलकिला, मीनरंक",কিংফিশার
काइनोप्लाज्म,কিনোপ্লাজম
रसोई अपशिष्ट,রান্নাঘর বর্জ্য
क्लाइनफेल्टर संलक्षण,ক্লিনফেল্টারের সিনড্রোম
घुटना,হাঁটু
क्रन्ज शरीर,ক্রানজ অ্যানাটমি
क्रेब चक्र,ক্রেবস চক্র
बृहद् भगोष्ठ,লাবিয়া মাজেলা
लघु भगोष्ठ,ল্যাবিয়া মিনোরা
अधरोष्ठ स्पर्शक,ল্যাবিয়াল প্যাল্প
अस्थिर,লেবেল
अधरोष्ठ,ল্যাবিয়াম
लबलब (बीन),লাবলব
ऊर्ध्व ओष्ठ,ল্যাব্রাম
"गहन, भ्रमिका, लैबिरिंथ",গোলকধাঁধা
लैक,লক্ষ
"लैक प्रचालेक, लैक ऑपेरॉन",ল্যাক অপেরন
लैसीफर,ল্যাকিফার
स्तन्यस्रवण,স্তন্যদান
स्तन्यस्रवण अनार्तव,ল্যাকটিশনাল অ্যামেনোরিয়া
दुग्धपोषी,ল্যাকট্যাট্রোফ
लैक्टोबैसीलस,ল্যাকটোব্যাকিলাস
लैक्टोज उपापचयी एंजाइम,ল্যাকটোজ বিপাকীয় এনজাইম
"दुग्ध शर्करा, लैक्टोस",ল্যাকটোজ
लैकटूका सैटाइवा,ল্যাক্টুকা স্যাটিভা
रिक्तिका,লাকুনা
प्रकृति-सोपान,প্রকৃতির সিঁড়ি
पश्च रज्जुक,পিছিয়ে থাকা স্ট্র্যান্ড
पटलिका,ল্যামেলা
लेमेलीडेन्स,লেমেলিডেনস
लैमिएसी,লামিয়াসি
लैमिएलीज,লামিয়েলস
यथार्थ पटल,ফলক নিজস্ব
"पटल, स्तरिका",লামিনা
लैमिनेरिया,লামিনারিয়া
लैंपब्रुश गुणसूत्र,ল্যাম্প ব্রাশ ক্রোমোজোম
भालाकार,ল্যানসোলেট
स्थलपादप,ভূমি উদ্ভিদ
"स्थल घोंघा, थल शंबुक",ল্যান্ডস শামুক
लेन्टाना कैमेरा,ল্যান্টানা কামারা
लैपेरोस्कोप,ল্যাপারোস্কোপ
लेपारटिआ,ল্যাপার্টিয়া
"ह्रासदर, च्युतिदर",ভ্রষ্টতা হার
लार्कस्पर,লার্কসপুর
डिंभकीय मर्त्यता,লার্ভা মৃত্যুহার
कंठ-ग्रसनी,Laryngopharynx
लेसर सूक्ष्म शल्यचिकित्सा,লেজার মাইক্রোসার্জারি
लैस्यूरस,লাসিউরাস
विलंबित अंगमारी,দেরী ব্লাইট
विलंबित विकासी,দেরী বিকাশকারী
उत्तर अनुक्रमिक जाति,দেরীতে সূচক প্রজাতি
"पश्च काष्ठ, उत्तर काष्ठ",দেরী কাঠ
गुप्त ऊष्मा,সুপ্ত তাপ
पार्श्व उपांग,পার্শ্বীয় সংযোজন
पार्श्व कलिका,পার্শ্বীয় কুঁড়ি
पार्श्व धूसर शृंग,পার্শ্বীয় ধূসর শিং
"पार्श्व वेंट्रिकल, पार्श्व मस्तिष्कनिलय",পার্শ্বীয় ভেন্ট্রিকল
"रबड़क्षीर, लेटेक्स",ল্যাটেক্স
लेथाइरस सैटाइवस,ল্যাথিরাস স্যাটিভাস
जालक,জাল
जालक संरचना,জাল কাঠামো
लॉरिनी,লরিনিয়া
स्वतंत्र अपव्यूहन नियम,স্বাধীন ভাণ্ডার আইন
सीमाकारी कारक नियम,সীমাবদ্ধ কারণগুলির আইন
वंशागति नियम,উত্তরাধিকারের আইন
विसंयोजन नियम,পৃথকীকরণের আইন
ऊष्मागतिकी नियम,থার্মোডাইনামিক্সের আইন
परतन,লেয়ারিং
दाब लगाना,লেয়ারিং
खनिज पदार्थो का निक्षालन,খনিজ পদার্থের ফাঁস
"सीसा, लेड",নেতৃত্ব
अग्र रज्जुक,শীর্ষস্থানীয় স্ট্র্যান্ড
पर्ण आयु,পাতার বয়স
पर्ण और धारी किट्ट रोग,পাতা এবং স্ট্রিপ মরিচা
"पर्ण फलक, पर्णटल",পাতার ফলক
पर्ण कुंचन,পাতার কার্ল
पर्ण दिक्विन्यास,পাতা ওরিয়েন্টেশন
पर्ण शिराविन्यास,পাতা ভেনেশন
"पत्ती, पर्ण",পাতা
पर्णफलक,পাতার ফলক
पर्णरहित,পাতাগুলি
फुदकना,লাফানো
चर्मिल पर्ण,চামড়া পাতা
बायाँ महाधमनी चाप,বাম অর্টিক খিলান
बायीं हृद् धमनी,বাম কার্ডিয়াক ধমনী
फलीदार पौधा,লেগুমিনাস উদ্ভিদ
"शिंब, फली",শিম
"नींबू घास, लेमन ग्रास",লেবু ঘাস
लीमर,লেমুর
लेन्स कोशिका,লেন্স সেল
लेन्स,লেন্স
मसूर,মসুর ডাল
तेंदुआ,চিতা
लीपेस,লেপাস
"लेपिस्मा, (सिल्वर फिश)",লেপিসমা (সিলভার ফিশ)
कुष्ठ,কুষ্ঠরোগ
लेप्टोकॉरिसा,লেপটোকোরিসা
"तनुसूत्र, लेप्टोनीमा",লেপটোনেমা
"तनुपट्ट, तनुसूत्र, लेप्टोटीन",লেপটোটিন
घातक,প্রাণঘাতী
घातक उत्परिवर्तन,মারাত্মক রূপান্তর
श्वेताणु,লিউকোসাইট
"श्वित्र, ल्यूकोडर्मा",লিউকোডার্মা
श्वेतलवक,লিউকোপ্লাস্ট
"श्वेताणुरक्तता, ल्युकीमिया",লিউকেমিয়া
उत्तोलक,লিভার
लीडिग कोशिका,লেডিগের সেল
कठलता,লিয়ানা
कठलतात्मक,Lianous
"जूं, यूका",উকুন
"शैक, लाइकेन",লিচেন
जीवन-चक्र,জীবনচক্র
जीवन प्रत्याशा,আয়ু
लाइफ जीन,জীবন জিন
जीवनवृत्त,জীবনী
जीवन-आधारी क्षमता,জীবন সহায়ক ক্ষমতা
जीवन-आधारी तंत्र,জীবন সমর্থন ব্যবস্থা
निर्जीव,প্রাণহীন
स्नायु,লিগামেন্ট
लाइगेज,লিগেস
बंधन,লিগেশন
सिंहाघ्र,লিগার
हल्की क्षति,হালকা আঘাত
प्रकाश सूक्ष्मदर्शी,হালকা মাইক্রোস্কোপ
तडित्,হালকা করা
लिग्निन,লিগিনিন
जीभिकाकार,Ligulate
जीभिका,লিগুল
लिलिएसी,লিলিয়াসি
लिलियम,লিলিয়াম
वृक्कद्रोणि,লিলাম (লিলাস)
"लिली कुल, कुमुदिनी कुल",লিলি পরিবার
पाद,অঙ্গ
शाखा,অঙ্গ
अंग,অঙ্গ
पाद-अस्थि,অঙ্গ হাড়
लिंबिक पालि,লিম্বিক লোব
"लिंबिक तंत्र, सीमांत तंत्र",লিম্বিক সিস্টেম
"अपाद उभयचर, पादहीन उभयचर",লিম্লেস উভচর
"अपाद गोधिका, पादहीन गोधिका",লিম্লেস টিকটিকি
लिम्बस,লিম্বাস
सरोवरी क्षेत्र,লিমনেটিক জোন
"सरोजीवी, सरोवरी",লিমনেটিক
लिमूलस,লিমুলাস
वंशक्रम,লাইন
रेखा,লাইন
वंशक्रम,বংশ
रेखिक अनुक्रम,লিনিয়ার সিকোয়েন্স
"रैखिक, रेखीय",লিনিয়ার
रेखीकृत प्लैज्मिड,লাইনারাইজড প্লাজমিড
योजक जाति,লিঙ্ক প্রজাতি
सहलग्नता,লিঙ্কেজ
लाइपेज़,লিপেজ
लिपिड,লিপিড
लिपड द्विस्तर,লিপিড বাইলেয়ার
लिपिड पुच्छ,লিপিড লেজ
लिपोपॉलिसैकेराइड,লাইপোপলিস্যাকারাইড
लिपोप्रोटीनी झिल्ली,লাইপোপ্রোটিনেসিয়াস ঝিল্লি
द्रव बिंदुक,তরল ফোঁটা
पुटिका द्रव,মদ ফলিকুলি
शैलोद्भिद,লিথোফাইট
स्थलमंडल,লিথোস্ফিয়ার
करकट,লিটার
करकट पात,লিটার পড়ে
लघु प्रमस्तिष्क,ছোট্ট সেরিব্রাম
वेलांचली,লিটারাল জোন
यकृत,লিভার
यकृत पर्णाभ,লিভার ফ্লুক
यकृताकार,লিভার আকৃতির
लिवर वर्ट,লিভার ওয়ার্ট
जीवधारी,জীবন্ত উদ্ভিজ্জ
सजीव समष्टि,জীবিত জনসংখ্যা
सजीव संसाधन,জীবিত সংস্থান
जीवजगत्,জীব জগৎ
एल.एन.जी. - 20,Lng - 20
दुमट (पांशु),দোআঁশ (পলি)
"महाचिंगट, लॉब्स्टर",গলদা চিংড়ি
लोबुलेरिया,লোবুলারিয়া
"गति, संचलन, चलन, गमन",লোকোমোশন
टिड्डी,পঙ্গপাল
लाडिक्यूल,লডিকুল
"लघुगणकीय प्रकृति, लॉगेरिथ्मीय प्रकृति",লোগারিথেমিক প্রকৃতি
वृद्धिघाती वृद्धि,লজিস্টিক বৃদ্ধি
लोलिगो,লোলিগো
दीर्घ प्रदीप्ति काली पादप,লগ ডে প্ল্যান্ট
अनुदैर्ध्य अक्ष,অনুদৈর্ঘ্য অক্ষ
अनुदैर्ध्य द्विखंडन,অনুদৈর্ঘ্য বাইনারি বিচ্ছেদ
अनुदैर्ध्य विदर,অনুদৈর্ঘ্য ফিশার
कुंडली,লুপ
पाश,লুপ
कुंडली-पाश,লুপ ফাঁদ
लोफियम,লোফিয়াম
लोरेन्थेसी,লোরান্থেসি
लॉरेन्थस,লোরান্থাস
निम्न भुजा,নিম্ন বাহু
"निचला जबड़ा, अधोहनु",নিচের চোয়াল
तोरई,লুফা
कटि-कशेरुक,কটিদেশীয় কশেরুকা
काष्ठ कर्तन (लकड़ी काटना),কাঠ
लंब्रिकस,লামব্রিকাস
"अवकाशिका, ल्यूमेन",লুমেন
संपिंडक,লাম্পার
"फुप्फुस, फेफड़ा",ফুসফুস
ल्यूपिन,লুপিন
ल्यूपिनस अर्क्टिकस,লুপিনাস আর্টিকাস
ल्यूटीनकारी हॉर्मोन,লুটেইনাইজিং হরমোন (এলএইচ)
लायेज,লিজ
लाइकोपोडियम,লাইকোপোডিয়াম
लाइकोप्सिडा,লাইকোপিডা
लसिका वाहिका,লিম্প জাহাজ
लसीका ग्रंथि,লিম্ফ গ্রন্থি
लसिका ग्रंथिक,লিম্ফ নোড
"लसीकाणु, लिम्फोसाइट",লিম্ফোসাইট
लसीकाभ अंग,লিম্ফয়েড অঙ্গ
लसीकाभ ऊतक,লিম্ফয়েড টিস্যু
लसीकागुल्म,লিম্ফোমা
वीणाकार,লিরেট
लाइसर्जिक अम्ल डाइएथलामाइड,লিজার্জিক অ্যাসিড ডায়েথলামাইড (এল.এস.ডি.)
लाइसीन,লাইসাইন
"लयनकाय, लाइसोसोम",লাইসোসোম
लाइसोजाइम,লাইসোজাইম
मैकाका,ম্যাকাকা
मैक्रोब्रैकियम,ম্যাক্রোব্রাচিয়াম
गुरुविकास,ম্যাক্রোভোলিউশন
बृहद्जनन,ম্যাক্রোজেনেসিস
बृहत्णु कोलॉइड,ম্যাক্রোমোলিকুলার কলয়েড
महाअणु,ম্যাক্রোমোলিকুল
गुरुकेंद्रक,ম্যাক্রোনুক্লিয়াস
बृहत् पोषक,ম্যাক্রোনিউট্রিয়েন্ট
महाभक्षक,ম্যাক্রোফেজ (বড় ইটার)
महाभक्षकाणु,ম্যাক্রোফাগোসাইট
महाभक्षी,ম্যাক্রোফাগাস
"महाभक्षकता, महाभक्षिता",ম্যাক্রোফ্যাগি
बृहत् पादप,ম্যাক্রোফাইট
मैक्रोपस,ম্যাক্রোপাস
मैकुला,ম্যাকুলা
पीत मैकुला,ম্যাকুলা লুটিয়া
मैग्नीशियम,ম্যাগনেসিয়াম
