English,Kannada
Man-power,ಮಾನವ ಶಕ್ತಿ
Manumission,ಮ್ಯಾನುಮಿಷನ್
Manumit,ಮನುಮಿತ್
Manuscript,ಹಸ್ತಪ್ರತಿ
Manuscript,ಹಸ್ತಪ್ರತಿ
Manuscript,ಹಸ್ತಪ್ರತಿ
Marauder,ಮಾರೌಡರ್
Maritime belt,ಕಡಲ ಬೆಲ್ಟ್
Maritime civilization,ಕಡಲ ನಾಗರಿಕತೆ
Maritime flag,ಕಡಲ ಧ್ವಜ
Maritime powers,ಕಡಲ ಶಕ್ತಿಗಳು
Maritime soverignty,ಕಡಲ ಸಾರ್ವಭೌಮತ್ವ
Maritime war,ಕಡಲ ಯುದ್ಧ
Marquis,ಮಾರ್ಕ್ವಿಸ್
Marquisate,ಮಾರ್ಕ್ವಿಸೇಟ್
Martial law,ಸಮರ ಕಾನೂನು
Martial races,ಸಮರ ಜನಾಂಗಗಳು
Martyr,ಹುತಾತ್ಮ
Massacre,ಹತ್ಯಾಕಾಂಡ
Mass of manoeuvre,ಕುಶಲ ಸಮೂಹ
Master-at-arms,ಮಾಸ್ಟರ್-ಅಟ್-ಆರ್ಮ್ಸ್
Master of ceremonies,ಕಾರ್ಯಕ್ರಮ ನಿರ್ವಾಹಕ
Master of Household,ಮನೆಯ ಯಜಮಾನ
Master of the Horse,ಮಾಸ್ಟರ್ ಆಫ್ ದಿ ಹಾರ್ಸ್
Master of the Rolls,ರೋಲ್ಸ್ ಮಾಸ್ಟರ್
Match,ಹೊಂದಾಣಿಕೆ
Match,ಹೊಂದಾಣಿಕೆ
Matchlock,ಮ್ಯಾಚ್‌ಲಾಕ್
Matrimonial alliance,ವೈವಾಹಿಕ ಮೈತ್ರಿ
Mediterranian powers,ಮೆಡಿಟರೇನಿಯನ್ ಶಕ್ತಿಗಳು
Menshevik,ಮೆನ್ಶೆವಿಕ್
Mercenary army,ಕೂಲಿ ಸೈನ್ಯ
Mercenary soldier,ಕೂಲಿ ಸೈನಿಕ
Merchantman,ವ್ಯಾಪಾರಿ
Middle ages,ಮಧ್ಯ ವಯಸ್ಸು
Middle East,ಮಧ್ಯ ಪೂರ್ವ
Middle passage,ಮಧ್ಯದ ಹಾದಿ
Middle path,ಮಧ್ಯಮ ಮಾರ್ಗ
Middle way (=middle course),ಮಧ್ಯಮ ಮಾರ್ಗ (=ಮಧ್ಯಮ ಕೋರ್ಸ್)
Migrant,ವಲಸೆಗಾರ
Migration,ವಲಸೆ
Migration,ವಲಸೆ
Migration,ವಲಸೆ
Militarism,ಮಿಲಿಟರಿಸಂ
Militarism,ಮಿಲಿಟರಿಸಂ
Militarism,ಮಿಲಿಟರಿಸಂ
Militarism,ಮಿಲಿಟರಿಸಂ
Militarist,ಮಿಲಿಟರಿವಾದಿ
Militarist,ಮಿಲಿಟರಿವಾದಿ
Militarization,ಮಿಲಿಟರಿಕರಣ
Militarization,ಮಿಲಿಟರಿಕರಣ
Militarization,ಮಿಲಿಟರಿಕರಣ
Military tactician (=tactician),ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ)
Military tactician (=tactician),ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ)
Military tactics (=tactics),ಮಿಲಿಟರಿ ತಂತ್ರಗಳು (=ತಂತ್ರಗಳು)
Militia,ಮಿಲಿಟಿಯಾ
Militia,ಮಿಲಿಟಿಯಾ
Misrule,ದುರಾಡಳಿತ
Missing link,ಲಿಂಕ್ ಕಾಣೆಯಾಗಿದೆ
Mission,ಮಿಷನ್
Mission,ಮಿಷನ್
Mission,ಮಿಷನ್
Mixed race,ಮಿಶ್ರ ಜನಾಂಗ
modern history,ಆಧುನಿಕ ಇತಿಹಾಸ
Modus vivendi,ವಿಧಾನ ವಿವೆಂಡಿ
Monachism,ಮೊನಾಕಿಸಂ
Monarch,ರಾಜ
Monarch,ರಾಜ
Monarchism,ರಾಜಪ್ರಭುತ್ವ
Monarchism,ರಾಜಪ್ರಭುತ್ವ
Monarchist,ರಾಜಪ್ರಭುತ್ವವಾದಿ
Monarchy,ರಾಜಪ್ರಭುತ್ವ
Monastery,ಮಠ
Monastery,ಮಠ
Monastery,ಮಠ
Monasticism,ಸನ್ಯಾಸತ್ವ
Monasticism,ಸನ್ಯಾಸತ್ವ
Monk,ಸನ್ಯಾಸಿ
Mother country,ಮಾತೃ ದೇಶ
Motherland,ಮಾತೃಭೂಮಿ
Mother of Parliaments,ಸಂಸತ್ತಿನ ತಾಯಿ
Muckrakers,ಮುಕ್ರೇಕರ್ಸ್
Mummy,ಮಮ್ಮಿ
Museum,ವಸ್ತುಸಂಗ್ರಹಾಲಯ
Musket,ಮಸ್ಕೆಟ್
Musketeer,ಮಸ್ಕಿಟೀರ್
Musketry,ಮಸ್ಕೆಟ್ರಿ
Musketry,ಮಸ್ಕೆಟ್ರಿ
Muster master,ಮಸ್ಟರ್ ಮಾಸ್ಟರ್
Muster-roll,ಮಸ್ಟರ್-ರೋಲ್
Muster-roll,ಮಸ್ಟರ್-ರೋಲ್
Mutiny,ದಂಗೆ
Mutiny Act,ದಂಗೆ ಕಾಯಿದೆ
Mystery ship,ರಹಸ್ಯ ಹಡಗು
Narrative,ನಿರೂಪಣೆ
Nation,ರಾಷ್ಟ್ರ
Native,ಸ್ಥಳೀಯ
Native state,ಸ್ಥಳೀಯ ರಾಜ್ಯ
Naturalism,ನೈಸರ್ಗಿಕತೆ
Natural rights,ನೈಸರ್ಗಿಕ ಹಕ್ಕುಗಳು
Nazi,ನಾಜಿ
Nazi revolution,ನಾಜಿ ಕ್ರಾಂತಿ
Nazism,ನಾಜಿಸಂ
Near East,ಪೂರ್ವದ ಹತ್ತಿರ
Negro,ನೀಗ್ರೋ
Negrophil,ನೀಗ್ರೋಫಿಲ್
Negrophilism,ನೀಗ್ರೋಫಿಲಿಸಮ್
Negrophobia,ನೀಗ್ರೋಫೋಬಿಯಾ
Neutral,ತಟಸ್ಥ
Neutral country,ತಟಸ್ಥ ದೇಶ
New Deal,ಹೊಸ ಒಪ್ಪಂದ
New World,ಹೊಸ ಪ್ರಪಂಚ
Nobility,ಉದಾತ್ತತೆ
Noble,ಉದಾತ್ತ
Noble,ಉದಾತ್ತ
Nomad,ಅಲೆಮಾರಿ
Nomadic horde,ಅಲೆಮಾರಿ ಗುಂಪು
Nomadism,ಅಲೆಮಾರಿ ಧರ್ಮ
Non-aggression pact,ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ
Non-aggression treaty,ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ
Non-belligerent state,ಯುದ್ಧಮಾಡದ ರಾಜ್ಯ
Non-co-operation,ಅಸಹಕಾರ
Non co-operation movement,ಅಸಹಕಾರ ಚಳುವಳಿ
Obverse,ಮುಖಮುಖ
Obverse,ಮುಖಮುಖ
Ochlocracy (=mobocracy),ಓಕ್ಲೋಕ್ರಸಿ (=ಮೊಬೊಕ್ರಸಿ)
Ochlocrat,ಓಕ್ಲೋಕ್ರಾಟ್
Official document,ಅಧಿಕೃತ ದಾಖಲೆ
Old world,ಹಳೆಯ ಪ್ರಪಂಚ
Oligarchy,ಒಲಿಗಾರ್ಕಿ
Onslaught,ಹಲ್ಲೆ
Open negotiation,ಮುಕ್ತ ಮಾತುಕತೆ
Open question,ಪ್ರಶ್ನೆಯನ್ನು ತೆರೆಯಿರಿ
Open records,ದಾಖಲೆಗಳನ್ನು ತೆರೆಯಿರಿ
Orient,ಓರಿಯಂಟ್
Orientalism,ಓರಿಯಂಟಲಿಸಂ
Orientalism,ಓರಿಯಂಟಲಿಸಂ
Orientalist,ಓರಿಯಂಟಲಿಸ್ಟ್
Origin,ಮೂಲ
Origin,ಮೂಲ
Orthography,ಆರ್ಥೋಗ್ರಫಿ
Outbreak of hostilities,ಹಗೆತನದ ಏಕಾಏಕಿ
Out-post,ಔಟ್-ಪೋಸ್ಟ್
Over-lord,ಅತಿ-ಪ್ರಭು
Over-ride,ಓವರ್-ರೈಡ್
Over-ride,ಓವರ್-ರೈಡ್
Pagan,ಪೇಗನ್
Pagan,ಪೇಗನ್
Paganism,ಪೇಗನಿಸಂ
Paganism,ಪೇಗನಿಸಂ
Pagoda,ಪಗೋಡ
Pagoda,ಪಗೋಡ
Pagoda,ಪಗೋಡ
Palace intrigues,ಅರಮನೆಯ ಒಳಸಂಚುಗಳು
Palatinate,ಪ್ಯಾಲಟಿನೇಟ್
Palm-leaf,ತಾಳೆ ಎಲೆ
Palm Sunday,ಪಾಮ್ ಭಾನುವಾರ
Panegyrist,ಪ್ಯಾನೆಜಿರಿಸ್ಟ್
Panic,ದಿಗಿಲು
Panic,ದಿಗಿಲು
Panic-monger,ಗಾಬರಿ ಹುಟ್ಟಿಸುವವನು
Papacy,ಪಪಾಸಿ
Papacy,ಪಪಾಸಿ
Papacy,ಪಪಾಸಿ
Papacy,ಪಪಾಸಿ
Papal bull,ಪಾಪಲ್ ಬುಲ್
Papalism,ಪಾಪಲಿಸಂ
Papalism,ಪಾಪಲಿಸಂ
Papalist,ಪಾಪಲಿಸ್ಟ್
Papal state,ಪಾಪಲ್ ರಾಜ್ಯ
Papism (=papistry),ಪ್ಯಾಪಿಸಂ (=ಪ್ಯಾಪಿಸ್ಟ್ರಿ)
Papist,ಪಾಪಿಸ್ಟ್
Papyrus,ಪಪೈರಸ್
Parable,ಉಪಮೆ
Paramount,ಪ್ಯಾರಾಮೌಂಟ್
Paramountcy (=paramount power),ಪರಮಾಪ್ತತೆ (=ಪರಮ ಶಕ್ತಿ)
Paramount lady,ಪ್ಯಾರಾಮೌಂಟ್ ಮಹಿಳೆ
Paramount lord,ಪರಮ ಪ್ರಭು
Parchment,ಚರ್ಮಕಾಗದ
Parchment,ಚರ್ಮಕಾಗದ
Parchment,ಚರ್ಮಕಾಗದ
Pardon,ಕ್ಷಮಿಸು
Parleys,ಪಾರ್ಲಿಗಳು
Parleys,ಪಾರ್ಲಿಗಳು
Parliament (=parlement),ಸಂಸತ್ತು (=ಸಂಸತ್ತು)
Parliament,ಸಂಸತ್ತು
Parliament,ಸಂಸತ್ತು
Parliament,ಸಂಸತ್ತು
Parliament Act,ಸಂಸತ್ ಕಾಯಿದೆ
Parliamentarian,ಸಂಸದೀಯ
Parliamentarian,ಸಂಸದೀಯ
Parliamentary agent,ಸಂಸದೀಯ ಏಜೆಂಟ್
Parnellism,ಪಾರ್ನೆಲಿಸಮ್
Parole,ಪೆರೋಲ್
Parole,ಪೆರೋಲ್
Parricide,ಪ್ಯಾರಿಸೈಡ್
Parricide,ಪ್ಯಾರಿಸೈಡ್
Partisan,ಪಕ್ಷಪಾತಿ
Partisan,ಪಕ್ಷಪಾತಿ
Partisan,ಪಕ್ಷಪಾತಿ
Pass,ಉತ್ತೀರ್ಣ
Pass word (=watch word),ಪಾಸ್ ವರ್ಡ್ (=ವಾಚ್ ವರ್ಡ್)
Patriarch,ಪಿತೃಪ್ರಧಾನ
Patriarchs,ಕುಲಪತಿಗಳು
Patrician,ಪೆಟ್ರೀಷಿಯನ್
Patrimony,ಪಿತೃತ್ವ
Pax Britannica,ಪ್ಯಾಕ್ಸ್ ಬ್ರಿಟಾನಿಕಾ
Pax Romana,ಪ್ಯಾಕ್ಸ್ ರೊಮಾನಾ
Pedigree,ವಂಶಾವಳಿ
Pedigree,ವಂಶಾವಳಿ
Pedigreed person,ವಂಶಾವಳಿಯ ವ್ಯಕ್ತಿ
Peer,ಪೀರ್
Peer,ಪೀರ್
Peerage,ಪೀರೇಜ್
Peerage,ಪೀರೇಜ್
Peerage,ಪೀರೇಜ್
Peers of Ireland,ಐರ್ಲೆಂಡ್‌ನ ಗೆಳೆಯರು
Peers of Scotland,ಸ್ಕಾಟ್ಲೆಂಡ್ನ ಗೆಳೆಯರು
Peninsular Campaign,ಪೆನಿನ್ಸುಲರ್ ಅಭಿಯಾನ
Peninsular war,ಪೆನಿನ್ಸುಲರ್ ಯುದ್ಧ
Pennant,ಪೆನ್ನಂಟ್
People's Charter (=National Charter),ಜನರ ಸನ್ನದು (=ರಾಷ್ಟ್ರೀಯ ಚಾರ್ಟರ್)
People's front (=popular front),ಪೀಪಲ್ಸ್ ಫ್ರಂಟ್ (=ಜನಪ್ರಿಯ ಮುಂಭಾಗ)
Perfidy,ದ್ರೋಹ
Period,ಅವಧಿ
Period,ಅವಧಿ
Periphery,ಪರಿಧಿ
Permanent Settlement,ಶಾಶ್ವತ ವಸಾಹತು
Perpetual fief,ಶಾಶ್ವತ ಫೈಫ್
Phalanx,ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್
Phalanx,ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್
Phraoh,ಫೇರೋ
Pictogram,ಪಿಕ್ಟೋಗ್ರಾಮ್
Pictograph,ಪಿಕ್ಟೋಗ್ರಾಫ್
Pictograph,ಪಿಕ್ಟೋಗ್ರಾಫ್
Pilgrim,ಯಾತ್ರಿಕ
Pilgrim fathers,ಯಾತ್ರಿ ಪಿತಾಮಹರು
Pillage,ಸುಲಿಗೆ
Pillage,ಸುಲಿಗೆ
Pillar,ಕಂಬ
Pillar Edicts (of Ashoka),ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ)
Pillar Edicts (of Ashoka),ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ)
Pillar Edicts (of Ashoka),ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ)
Pirate,ಪೈರೇಟ್
Pirate,ಪೈರೇಟ್
Pitched battle,ಪಿಚ್ಡ್ ಯುದ್ಧ
Plot,ಕಥಾವಸ್ತು
Polis,ಪೋಲಿಸ್
Polis,ಪೋಲಿಸ್
Politarch,ಪೊಲಿಟಾರ್ಚ್
Political Agent,ರಾಜಕೀಯ ಏಜೆಂಟ್
Political asylum,ರಾಜಕೀಯ ಆಶ್ರಯ
Political Resident,ರಾಜಕೀಯ ನಿವಾಸಿ
Political terrorism,ರಾಜಕೀಯ ಭಯೋತ್ಪಾದನೆ
Poll tax,ಚುನಾವಣಾ ತೆರಿಗೆ
Pontoon,ಪಾಂಟೂನ್
Premier,ಪ್ರೀಮಿಯರ್
Premier,ಪ್ರೀಮಿಯರ್
Premiership,ಪ್ರೀಮಿಯರ್‌ಶಿಪ್
Presidency,ಅಧ್ಯಕ್ಷತೆ
Presidency,ಅಧ್ಯಕ್ಷತೆ
President,ಅಧ್ಯಕ್ಷರು
President,ಅಧ್ಯಕ್ಷರು
Presidium,ಪ್ರೆಸಿಡಿಯಮ್
Prime Minister,ಪ್ರಧಾನ ಮಂತ್ರಿ
Primogeniture,ಪ್ರೈಮೊಜೆನಿಚರ್
Prince,ರಾಜಕುಮಾರ
Prince,ರಾಜಕುಮಾರ
Prince Bishop,ಪ್ರಿನ್ಸ್ ಬಿಷಪ್
Prince Consort,ಪ್ರಿನ್ಸ್ ಕನ್ಸೋರ್ಟ್
Prince Regent,ಪ್ರಿನ್ಸ್ ರೀಜೆಂಟ್
Pince regnant,ಪಿನ್ಸ್ ರೆಗ್ನೆಂಟ್
Princess Regent,ಪ್ರಿನ್ಸೆಸ್ ರೀಜೆಂಟ್
Princess Royal,ರಾಜಕುಮಾರಿ ರಾಯಲ್
Principality,ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ
Principality,ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ
Principality,ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ
Prize,ಬಹುಮಾನ
Prize,ಬಹುಮಾನ
Prize money,ಪ್ರಶಸ್ತಿ ಹಣ
Professional soldier,ವೃತ್ತಿಪರ ಸೈನಿಕ
Promise,ಭರವಸೆ
Promontory fort,ಮುಂಚೂಣಿ ಕೋಟೆ
Protectorate,ರಕ್ಷಿಸಿ
Protectorate,ರಕ್ಷಿಸಿ
Protectorate,ರಕ್ಷಿಸಿ
Protégé,ಆಶ್ರಿತ
Provenance,ಮೂಲತತ್ವ
Provenance,ಮೂಲತತ್ವ
Provenance system,ಮೂಲ ವ್ಯವಸ್ಥೆ
Pro-zionist,ಪರ-ಜಿಯೋನಿಸ್ಟ್
Public enemy,ಸಾರ್ವಜನಿಕ ಶತ್ರು
Public enemy,ಸಾರ್ವಜನಿಕ ಶತ್ರು
Punctations,ಪಂಕ್ಟೇಶನ್ಸ್
Punic wars,ಪ್ಯೂನಿಕ್ ಯುದ್ಧಗಳು
Puritan,ಪ್ಯೂರಿಟನ್
Putsch,ಪುಟ್ಚ್
Quadriga,ಕ್ವಾಡ್ರಿಗಾ
Quadruple alliance,ಕ್ವಾಡ್ರುಪಲ್ ಮೈತ್ರಿ
Quaker,ಕ್ವೇಕರ್
Queen,ರಾಣಿ
Queen consort,ರಾಣಿ ಪತ್ನಿ
Queen dowager,ರಾಣಿ ವರದಕ್ಷಿಣೆ
Queendom,ಕ್ವೀಂಡಮ್
Queendom,ಕ್ವೀಂಡಮ್
Queen mother,ರಾಣಿ ತಾಯಿ
Queen regnant,ರಾಣಿ ರೆಗ್ನೆಂಟ್
Quisling,ಕ್ವಿಸ್ಲಿಂಗ್
Quisling,ಕ್ವಿಸ್ಲಿಂಗ್
Quit rent,ಬಾಡಿಗೆ ಬಿಟ್ಟು
Quiver,ಬತ್ತಳಿಕೆ
Quo warranto,ಕ್ವೊ ವಾರೆಂಟೊ
Race,ಜನಾಂಗ
Racial supremacy,ಜನಾಂಗೀಯ ಮೇಲುಗೈ
Rack,ರ್ಯಾಕ್
Rack,ರ್ಯಾಕ್
Raid,ದಾಳಿ
Raid,ದಾಳಿ
Rampart,ರಾಂಪಾರ್ಟ್
Rampart,ರಾಂಪಾರ್ಟ್
Ransack,ದರೋಡೆಕೋರರು
Ransom,ರಾನ್ಸಮ್
Ransom,ರಾನ್ಸಮ್
Ravage,ರಾವೇಜ್
Ravages,ರಾವಜಸ್
Realm,ಸಾಮ್ರಾಜ್ಯ
Rear guard,ಹಿಂದಿನ ಸಿಬ್ಬಂದಿ
Rear guard action,ಹಿಂದಿನ ಸಿಬ್ಬಂದಿ ಕ್ರಮ
Rebel,ಬಂಡಾಯಗಾರ
Rebellion,ಬಂಡಾಯ
Recognition of insurgency,ಬಂಡಾಯದ ಗುರುತಿಸುವಿಕೆ
Reconduction,ಪುನರ್ನಿರ್ಮಾಣ
Reconnaissance,ವಿಚಕ್ಷಣ
Reconstruction,ಪುನರ್ನಿರ್ಮಾಣ
Record,ರೆಕಾರ್ಡ್ ಮಾಡಿ
Record office,ದಾಖಲೆ ಕಚೇರಿ
Record retirement,ರೆಕಾರ್ಡ್ ನಿವೃತ್ತಿ
Red shirts,ಕೆಂಪು ಶರ್ಟ್‌ಗಳು
Reformation,ಸುಧಾರಣೆ
Refugee,ನಿರಾಶ್ರಿತ
Regalia,ರೆಗಾಲಿಯಾ
Regalia,ರೆಗಾಲಿಯಾ
Regalia,ರೆಗಾಲಿಯಾ
Regency,ರೀಜೆನ್ಸಿ
Regent,ರಾಜಪ್ರತಿನಿಧಿ
Regent queen,ರಾಜಪ್ರತಿನಿಧಿ ರಾಣಿ
Regicide,ರೆಜಿಸೈಡ್
Regicides,ರೆಜಿಸೈಡ್ಗಳು
Regime,ಆಡಳಿತ
Regime,ಆಡಳಿತ
Region,ಪ್ರದೇಶ
Regnal year,ರೆಗ್ನಲ್ ವರ್ಷ
Regnant,ರೆಗ್ನೆಂಟ್
Regnum,ರೆಗ್ನಮ್
Reich,ರೀಚ್
Reign,ಆಳ್ವಿಕೆ
Reign,ಆಳ್ವಿಕೆ
Reigning family,ಆಳುವ ಕುಟುಂಬ
Reign of terror,ಭಯೋತ್ಪಾದನೆಯ ಆಳ್ವಿಕೆ
Reign of terror,ಭಯೋತ್ಪಾದನೆಯ ಆಳ್ವಿಕೆ
Reinforce,ಬಲಪಡಿಸಲು
Reinforcement,ಬಲವರ್ಧನೆ
Reinstatement,ಮರುಸ್ಥಾಪನೆ
Reinvest,ಮರುಹೂಡಿಕೆ ಮಾಡಿ
Relay post,ರಿಲೇ ಪೋಸ್ಟ್
Relay route,ರಿಲೇ ಮಾರ್ಗ
Relay system,ರಿಲೇ ಸಿಸ್ಟಮ್
Release,ಬಿಡುಗಡೆ
Release,ಬಿಡುಗಡೆ
Renunciation,ತ್ಯಜಿಸುವಿಕೆ
Renunciation,ತ್ಯಜಿಸುವಿಕೆ
Repertory (=inventory),ರೆಪರ್ಟರಿ (=ದಾಸ್ತಾನು)
Repository,ಭಂಡಾರ
Repository,ಭಂಡಾರ
Republic,ಗಣರಾಜ್ಯ
Republic Day,ಗಣರಾಜ್ಯೋತ್ಸವ
Rescript,ರೆಸ್ಕ್ರಿಪ್ಟ್
Rescript,ರೆಸ್ಕ್ರಿಪ್ಟ್
Resident,ನಿವಾಸಿ
Restoration,ಪುನಃಸ್ಥಾಪನೆ
Resurrection,ಪುನರುತ್ಥಾನ
Resurrection,ಪುನರುತ್ಥಾನ
Retreat,ಹಿಮ್ಮೆಟ್ಟುವಿಕೆ
Reverse (of a coin),ಹಿಮ್ಮುಖ (ನಾಣ್ಯದ)
Revolt,ದಂಗೆ
Revolution,ಕ್ರಾಂತಿ
"Revolution, French","ಕ್ರಾಂತಿ, ಫ್ರೆಂಚ್"
Revolution Glorious,ಕ್ರಾಂತಿ ಗ್ಲೋರಿಯಸ್
"Revolution, Industrial","ಕ್ರಾಂತಿ, ಕೈಗಾರಿಕಾ"
Rising,ಏರುತ್ತಿದೆ
Rotten-borough,ರಾಟನ್-ಬರೋ
Rough Riders,ರಫ್ ರೈಡರ್ಸ್
Round-heads,ರೌಂಡ್-ಹೆಡ್ಸ್
Rout,ರೂಟ್
Royal audience,ರಾಯಲ್ ಪ್ರೇಕ್ಷಕರು
Royal charter,ರಾಯಲ್ ಚಾರ್ಟರ್
Royal crest,ರಾಯಲ್ ಕ್ರೆಸ್ಟ್
Royal crest,ರಾಯಲ್ ಕ್ರೆಸ್ಟ್
Royal decree,ರಾಯಲ್ ತೀರ್ಪು
Rubric,ರೂಬ್ರಿಕ್
Ruins,ಅವಶೇಷಗಳು
Runner,ಓಟಗಾರ
Sabotage,ವಿಧ್ವಂಸಕತೆ
Sabre,ಸೇಬರ್
Sabres,ಸೇಬರ್ಸ್
Sacrifice,ತ್ಯಾಗ
Sacrifice,ತ್ಯಾಗ
Sacrifice,ತ್ಯಾಗ
Safe conduct,ಸುರಕ್ಷಿತ ನಡವಳಿಕೆ
Safeguard,ರಕ್ಷಿಸಲು
Safeguard,ರಕ್ಷಿಸಲು
Safeguarding duties,ಸಂರಕ್ಷಣಾ ಕರ್ತವ್ಯಗಳು
Sally,ಸ್ಯಾಲಿ
Sally-port,ಸ್ಯಾಲಿ-ಪೋರ್ಟ್
Sceptre,ರಾಜದಂಡ
Scimitar,ಸ್ಕಿಮಿಟರ್
Second estate,ಎರಡನೇ ಎಸ್ಟೇಟ್
Sect,ಪಂಥ
Sect,ಪಂಥ
Seizure,ಸೆಳವು
Seizure,ಸೆಳವು
Senate,ಸೆನೆಟ್
Senate,ಸೆನೆಟ್
Senate,ಸೆನೆಟ್
Senate,ಸೆನೆಟ್
Serf (=bordar or villein),ಸೆರ್ಫ್ (=ಬೋರ್ಡಾರ್ ಅಥವಾ ವಿಲನ್)
Serf (=bordar or villein),ಸೆರ್ಫ್ (=ಬೋರ್ಡಾರ್ ಅಥವಾ ವಿಲನ್)
Serfdom (serfhood or serfage),ಜೀತಪದ್ಧತಿ (ಸೆರ್ಫಡ್ ಅಥವಾ ಜೀತದಾಳು
Serfdom (serfhood or serfage),ಜೀತಪದ್ಧತಿ (ಸರ್ಫೂಡ್ ಅಥವಾ ಜೀತದಾಳು
Shadow king,ನೆರಳು ರಾಜ
Ship Money,ಶಿಪ್ ಮನಿ
Shock troops (=storm troops),ಆಘಾತ ಪಡೆಗಳು (=ಚಂಡಮಾರುತ ಪಡೆಗಳು)
Short Parliament,ಸಂಕ್ಷಿಪ್ತ ಸಂಸತ್ತು
Skirmish,ಚಕಮಕಿ
Slave,ಗುಲಾಮ
Slavery,ಗುಲಾಮಗಿರಿ
Slavery,ಗುಲಾಮಗಿರಿ
Soldier statesman,ಸೈನಿಕ ರಾಜನೀತಿಜ್ಞ
Spear,ಈಟಿ
Spear-head,ಈಟಿ-ತಲೆ
Sphere,ಗೋಳ
Sphragistics,ಸ್ಫ್ರಾಜಿಸ್ಟಿಕ್ಸ್
Spoils system,ವ್ಯವಸ್ಥೆಯನ್ನು ಹಾಳುಮಾಡುತ್ತದೆ
Squire,ಸ್ಕ್ವೈರ್
Squire,ಸ್ಕ್ವೈರ್
Squirearchy,ಸ್ಕ್ವೈರಿಯಾರ್ಕಿ
Squirearchy,ಸ್ಕ್ವೈರಿಯಾರ್ಕಿ
Standard,ಪ್ರಮಾಣಿತ
Standard-bearer,ಪ್ರಮಾಣಿತ-ಧಾರಕ
Standing army,ನಿಂತಿರುವ ಸೈನ್ಯ
Standing orders,ಸ್ಥಾಯಿ ಆದೇಶಗಳು
Standing orders,ಸ್ಥಾಯಿ ಆದೇಶಗಳು
Statesman,ಸ್ಟೇಟ್ಸ್ಮನ್
Stone inscription,ಕಲ್ಲಿನ ಶಾಸನ
Storm troops,ಚಂಡಮಾರುತದ ಪಡೆಗಳು
Stratagem,ತಂತ್ರಗಾರಿಕೆ
Strategy,ತಂತ್ರ
Strategy,ತಂತ್ರ
Strategy,ತಂತ್ರ
Stratocracy,ಸ್ಟ್ರಾಟೋಕ್ರಸಿ
Strife,ಕಲಹ
Strife,ಕಲಹ
Strong hold,ಬಲವಾದ ಹಿಡಿತ
Strong hold,ಬಲವಾದ ಹಿಡಿತ
Subsidiary talliance,ಅಧೀನ ಟ್ಯಾಲಿಯನ್ಸ್
Succession,ಉತ್ತರಾಧಿಕಾರ
Successor,ಉತ್ತರಾಧಿಕಾರಿ
Suffrage,ಮತದಾನದ ಹಕ್ಕು
Suffragist,ಮತದಾರ
Sultanate,ಸುಲ್ತಾನರು
Sultanate period,ಸುಲ್ತಾನರ ಕಾಲ
Surrender,ಶರಣಾಗತಿ
Suzerain,ಸುಜರೈನ್
Suzerain state,ಸುಜರೈನ್ ರಾಜ್ಯ
Swordsman,ಖಡ್ಗಧಾರಿ
Tammany Society,ತಮ್ಮನಿ ಸೊಸೈಟಿ
Tempered sword,ಟೆಂಪರ್ಡ್ ಕತ್ತಿ
Tenant,ಬಾಡಿಗೆದಾರ
Tenant,ಬಾಡಿಗೆದಾರ
Territory,ಪ್ರಾಂತ್ಯ
Territory,ಪ್ರಾಂತ್ಯ
Territory government,ಪ್ರದೇಶದ ಸರ್ಕಾರ
Terrorism,ಭಯೋತ್ಪಾದನೆ
Third estate,ಮೂರನೇ ಎಸ್ಟೇಟ್
Three estates,ಮೂರು ಎಸ್ಟೇಟ್ಗಳು
Toll,ಟೋಲ್
Toll house,ಸುಂಕದ ಮನೆ
Tomb,ಸಮಾಧಿ
Tory,ಟೋರಿ
Totem,ಟೋಟೆಮ್
Tower,ಗೋಪುರ
Tower,ಗೋಪುರ
Tower of victory,ವಿಜಯದ ಗೋಪುರ
Traitor,ದೇಶದ್ರೋಹಿ
Treachery,ವಿಶ್ವಾಸಘಾತುಕತನ
Treason,ದೇಶದ್ರೋಹ
Treaty,ಒಪ್ಪಂದ
Trial by battle (=trail by combat),ಯುದ್ಧದ ಮೂಲಕ ಪ್ರಯೋಗ (=ಯುದ್ಧದ ಮೂಲಕ ಜಾಡು)
Tribute,ಶ್ರದ್ಧಾಂಜಲಿ
Tribute,ಶ್ರದ್ಧಾಂಜಲಿ
Tribute land,ಗೌರವ ಭೂಮಿ
Triple alliance,ಟ್ರಿಪಲ್ ಮೈತ್ರಿ
