Hindi,Bengali
रेखा तरंग रूप,লাইন তরঙ্গ ফর্ম
रैखिक प्रवर्धक,রৈখিক পরিবর্ধক
रैखिक व्यूह,লিনিয়ার অ্যারে
रैखिक सहसंबंध गुणांक,রৈখিক পারস্পরিক সম্পর্ক সহগ
रैखिक विरूपण,রৈখিক বিকৃতি
रेखीय प्रवणीत जंक्शन,রৈখিক ঢাল সংযোগ
रैखिक अंतवेंशन,রৈখিক হস্তক্ষেপ
रैखिक मॉडुलन विधि,লিনিয়ার মডুলেশন পদ্ধতি
रैखिक कला फिल्टर,লিনিয়ার আর্ট ফিল্টার
रैखिक ध्रुवण,রৈখিক মেরুকরণ
रैखिक क्षेत्र,রৈখিক এলাকা
रैखिक नियंत्रक,রৈখিক নিয়ামক
रैखिक गति,রৈখিক গতি
रैखिक स्विचन,রৈখিক সুইচিং
रेखीय आयाम माडुलित निकाय,রৈখিক প্রশস্ততা modulated সিস্টেম
"लिंक परत, श्रृंखला परत","লিঙ্ক স্তর, চেইন স্তর"
श्रृंखलक क्रमादेश,সিরিয়াল প্রোগ্রাম
संयोजक सीमक,সংযোগকারী লিমিটার
ओष्ठ माइक्रोफोन,ঠোঁটের মাইক্রোফোন
लिसाजू आकृति,লিসাজু চিত্র
लिसाजू विधि,লিসাজাস পদ্ধতি
श्रोता,শ্রোতা
श्रोता श्रांति,দর্শকদের ক্লান্তি
श्रवण शीर्षफोन,হেডফোন শোনা
लिथियम प्राथमिक बैटरी,লিথিয়াম প্রাথমিক ব্যাটারি
लिथोमुद्रण,লিথোগ্রাফি
शिला मुद्रण,রক প্রিন্টিং
जीवंत संगीत,সরাসরি সংগীত
लायड फिशर चुंबकीय वर्ग,লয়েড ফিশার ম্যাগনেটিক স্কোয়ার
लोड,ভার
भार गुणक,লোড ফ্যাক্টর
लोड प्रतिबाधा,লোড প্রতিবন্ধকতা
उद्भार रेखा,লিফট লাইন
भारण,ভার
लोब एरियल,লোব বায়বীয়
स्थानिक जालक्रम (LAN),স্থানিক নেটওয়ার্ক (LAN)
स्थानीय बस,স্থানীয় বাস
स्थानीय बस वीडियो तंत्र,স্থানীয় বাস ভিডিও সিস্টেম
स्थानीय प्रसार बस,স্থানীয় ট্রান্সমিশন বাস
स्थानीय वार्ता,স্থানীয় আলাপ
अभिबंधन प्रवर्धक,অ্যাসাইনমেন্ট পরিবর্ধক
अभिबंधक,অভিভাবক
अभिबंध पाश,সীমাবদ্ধতা লুপ
सत्रारंभ,অধিবেশন শুরু
लघुगुणकीय आवर्त्ती ऐन्टेना,লগারিদমিক ফ্রিকোয়েন্সি অ্যান্টেনা
प्रचा लेखन,প্রচার লেখা
तर्क विश्लेषक,যুক্তি বিশ্লেষক
तर्क सेल व्यूह,লজিক সেল অ্যারে
तर्क परिपथ,লজিক সার্কিট
तर्क प्रविष्टि,যুক্তি এন্ট্রি
तर्क कुल,যুক্তি মোট
तर्क कलन,লজিক ক্যালকুলাস
तर्क गेट,লজিক গেট
तर्क विश्लेषण,যুক্তি বিশ্লেষণ
लोगो,জনগণ
लघुगुणकीय अभिवर्धक,লগারিদমিক পরিবর্ধক
लघुगणक प्रवर्धक,লগারিদমিক পরিবর্ধক
लघुगणकीय अपक्षय,লগারিদমিক আবহাওয়া
लघुगणकीय पैमाना,লগারিদমিক স্কেল
दीर्घपुच्छ युग्म,উপবৃত্তাকার জোড়া
बड़ा शब्द,বড় শব্দ
"लाउडस्पीकर, ध्वनि विस्तारक युक्ति","লাউডস্পিকার, পরিবর্ধক ডিভাইস"
निम्न आवृत्ति प्रतिकारण,কম ফ্রিকোয়েন্সি ক্ষতিপূরণ
निम्न आवृत्ति रव,কম ফ্রিকোয়েন্সি শব্দ
निम्न आवृत्ति खाँच फिल्टर,কম ফ্রিকোয়েন্সি খাঁজ ফিল্টার
निम्न आवृत्ति संचरण,কম ফ্রিকোয়েন্সি সংক্রমণ
निम्न आवृत्ति ट्रांसफॉर्मर,কম ফ্রিকোয়েন্সি ট্রান্সফরমার
"निम्न स्तर, अनुरूप संकेत",নিম্ন স্তরের এনালগ সংকেত
निम्न रव,নিচু শব্দ
निम्न रव केबल,কম শব্দ তারের
निम्न पारक फिल्टर,কম পাস ফিল্টার
निम्न पारक फिल्टर,কম পাস ফিল্টার
निम्न पारक RC परिपथ,কম শক্তি আরসি সার্কিট
निम्न देहली तर्क,নিম্ন থ্রেশহোল্ড যুক্তি
निम्न वोल्टता शक्ति स्रोत,কম ভোল্টেজ পাওয়ার উৎস
निम्न पार्श्व आवृत्ति,কম প্লেব্যাক ফ্রিকোয়েন্সি
निम्न पार्श्व आवृत्ति,কম প্লেব্যাক ফ্রিকোয়েন্সি
LP खाँचा,এলপি স্লট
LP रिकार्ड,এলপি রেকর্ড
LS वोल्टता ऑफसेट रक्षण,LS ভোল্টেজ অফসেট সুরক্ষা
अल्पतम सार्थक द्वयंक,অন্তত অর্থপূর্ণ খেলা
अल्पतम सार्थक अंक,অন্তত উল্লেখযোগ্য স্কোর
विशाल एकीकरण,বিশাল একীকরণ
निम्न विभव,কম সম্ভাবনা
लग,তাকান
ल्यूमेन,লুমেন
ल्यूमेन घंटा,লুমেন ঘন্টা
ज्योतिर्मयता,উজ্জ্বলতা
ज्योतिर्मयता संकेत,আলোকসজ্জা চিহ্ন
ज्योति फ्लक्स,শিখা প্রবাহ
ल्यूमर-ब्रोधन फोटोमीटर,লুমার-ব্রোধন ফটোমিটার
स्थानीकृत घटक मॉडल,স্থানীয় উপাদান মডেল
रेखीय वोल्टता विभेद ट्रांसफॉर्मर,লিনিয়ার ভোল্টেজ ডিফারেনশিয়াল ট্রান্সফরমার
मशीन कालचक्र,মেশিন চক্র
मशीन भाषा,মেশিন ভাষা
मैकितोश कंप्यूटर,ম্যাকিটোশ কম্পিউটার
मैजिक टी,ম্যাজিক চা
चुंबक,চুম্বক
चुंबकीय प्रवर्धक,চৌম্বক পরিবর্ধক
चुंबकीय बुदबुद स्मृति,চৌম্বকীয় বুদ্বুদ মেমরি
चुंबकीय क्रोड,চৌম্বক কোর
चुंबकीय युग्मन,চৌম্বক যুগল
चुंबकीय आँकड़ा भंडारण,চৌম্বকীয় ডেটা স্টোরেজ
चुंबकीय विक्षेप,চৌম্বকীয় বিচ্যুতি
चुंबकीय डिस्क,চৌম্বকীয় ডিস্ক
चुंबकीय क्षेत्र,চৌম্বক ক্ষেত্র
चुंबकीय फ्लक्स,চৌম্বক প্রবাহ
चुंबकीय फोकसन,চৌম্বকীয় ফোকাস
चुंबकीय शैथिल्य,চুম্বক সংশ্লেষণ
चुंबकीय बल रेखा,চৌম্বক বল লাইন
चुंबकीय उद्ग्राही,চৌম্বক সংগ্রাহক
चुंबकीय ध्रुवता,চৌম্বক মেরুতা
चुंबकीय ध्रुवता,চৌম্বক মেরুতা
चुंबकीय संतृप्ति,চৌম্বকীয় স্যাচুরেশন
चुंबकीय परिरक्षण,চৌম্বক রক্ষা
चुंबकीय प्रक्षोभ,চৌম্বক বিক্ষিপ্ততা
चुंबकीय टेप,চৌম্বকীয় টেপ
मैगनेटोमीटर,ম্যাগনেটোমিটার
चुंबकीय प्रेरक बल (mmf),চৌম্বক চালিকা শক্তি (mmf)
मैग्नेट्रॉन,ম্যাগনেট্রন
आवर्धन,বিবর্ধন
परिमाण,আয়তন
परिमाण तुलनित्र,মাত্রার তুলনাকারী
परिमाण फलन,পরিমাণ ফাংশন
वृहत् अभिकलित्र,বড় কম্পিউটার
मुख्य लाइन धारा,প্রধান লাইন স্ট্রীম
बहुसंख्यक वाहक,সংখ্যাগরিষ্ঠ বাহক
बहुसंख्यक वाहक धारा,সংখ্যাগরিষ্ঠ বাহক বর্তমান
"पुम संयोजक, पुंसंयोजक","পাম্প সমন্বয়কারী, রিকম্বিন্যান্ট"
मैन (महानगरीय क्षेत्र नेटवर्क),ম্যান (মেট্রোপলিটন এরিয়া নেটওয়ার্ক)
मैनचेस्टर कोडन,ম্যানচেস্টার কোডিং
मानव-जनित रव,মানুষের আওয়াজ
अपूर्णांश,ম্যান্টিসা
प्रतिचित्रण,ম্যাপিং
मारकोनी ऐंटेना,মার্কোনি অ্যান্টেনা
चिन्ह/दिक्काल अनुपात,সাইন/সময় অনুপাত
आवरण,আবরণ
मास्क प्रोग्रामित रॉम,মাস্ক প্রোগ্রাম করা রম
अच्छादनशील अंतरायन,ভাল কাজ বাধা
आच्छद रोम,কভার রম
"मात्रा, द्रव्यमान","আয়তন, ভর"
मास्टर घड़ी,মাস্টার ঘড়ি
मास्टर दोलित्र,মাস্টার অসিলেটর
सुमेलित फिल्टर,মিলে যাওয়া ফিল্টার
सुमेलित लोड,মিলে যাওয়া লোড
सुमेलन,ম্যাচিং
मैट्रिक्स समीकरण,ম্যাট্রিক্স সমীকরণ
प्रधान ऐन्टेना टी.वी.,হেড অ্যান্টেনা টিভি
अधिकतम अग्रधारा,সর্বোচ্চ এগিয়ে
अधिकतम लब्धि,সর্বোচ্চ লাভ
अधिकतम शक्ति अंतरण प्रमेय,সর্বোচ্চ শক্তি স্থানান্তর উপপাদ্য
अधिकतम अनुमतांक,সর্বোচ্চ স্কোর
अधिकतम व्युत्क्रम वोल्टता,সর্বোচ্চ বিপরীত ভোল্টেজ
अधिकतम उपयोज्य आवृति (MUF),সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি (MUF)
मैक्सटर्म,সর্বোচ্চ
मैक्सवेल समीकरण,ম্যাক্সওয়েল সমীকরণ
सूक्ष्म चैनल संरचना,মাইক্রো চ্যানেল গঠন
एम-व्युत्पन्न फिल्टर,M-প্রাপ্ত ফিল্টার
माध्य मुक्त पथ,গড় মুক্ত পথ
औसत मान,গড় মূল্য
वर्गमाध्य मूल्य,বর্গক্ষেত্রের গড় মান
मापक यंत्र,পরিমাপক যন্ত্রপাতি
यांत्रिक फिल्टर,যান্ত্রিক ফিল্টার
चिकित्सा इलेक्ट्रॉनिकी,মেডিকেল ইলেকট্রনিক্স
मेगा ओम,মেগা ওহম
मेगाबाइट,মেগাবাইট
मेगर,মেগার
स्मृति,স্মারক
स्मृति अभिगम काल,মেমরি অ্যাক্সেস সময়
स्मृति सरणी,মেমরি অ্যারে
स्मृति बफर पंजी,মেমরি বাফার রেজিস্টার
स्मृति कोशिका,মেমরি সেল
स्मृति कोशिका 'रेस अराउंड' अवस्था,মেমরি সেল &#39;ঘোড়দৌড়&#39; মঞ্চ
स्मृति चिप,মেমরি চিপ
सूक्ष्म परिपथ,মাইক্রো সার্কিট
स्मृति चक्र,মেমরি চক্র
स्मृति चक्रकाल,মেমরি চক্র
स्मृति प्रतिचित्र,মেমরি মানচিত্র
स्मृति प्रतिचित्रित निवेश/निर्गम,মেমরি ম্যাপ করা ইনপুট/আউটপুট
स्मृति पठन,স্মৃতি পড়া
स्मृति लेखन,স্মৃতি লেখা
"मेन्यू, प्रसूचि","মেনু, ক্যাটালগ"
अक्षीय तल,অক্ষীয় সমতল
जाल,নেট
जाल विश्लेषण,জাল বিশ্লেষণ
जाल धारा,জাল প্রবাহ
जाल समीकरण,জাল সমীকরণ
धातु,ধাতু
धातु-बॉक्स,ধাতু বক্স
धातु फिल्म प्रतिरोधक,ধাতব ফিল্ম প্রতিরোধক
धात्विकीकरण,ধাতবকরণ
मीटर,মিটার
एम.एफ.टी.डी. (बहुआवर्ती स्वर डायलिंग),এমএফটিডি (একাধিক টোন ডায়ালিং)
मो,মো
एम.आई.सी. (माइक्रोवेव एकीकृत परिपथ),MIC (মাইক্রোওয়েভ ইন্টিগ্রেটেড সার্কিট)
अभ्रक संधारित्र,মাইকা ক্যাপাসিটর
एम.आई.सी.आर.,MICR
सूक्ष्म बंकन,সূক্ষ্ম চিহ্ন
माइक्रो कंप्यूटर,মাইক্রোকম্পিউটার
सूक्ष्म नियंत्रक,মাইক্রো কন্ট্রোলার
सूक्ष्म इलेक्ट्रॉनिकी,মাইক্রো ইলেকট্রনিক্স
माइक्रोफैराड,মাইক্রোফ্যারাড
माइक्रोफिश,মাইক্রোফিশ
सूक्ष्म अनुदेश,মাইক্রো নির্দেশ
सूक्ष्माष्टि आधारित प्रचालन निकाय,মাইক্রোস্কোপিক অপারেটিং সিস্টেম
सूक्ष्म तर्क,সূক্ষ্ম যুক্তি
माइक्रोन,মাইক্রন
माइक्रोफोन,মাইক্রোফোন
सूक्ष्मकर्णी प्रभाव,মাইক্রোটোনিক প্রভাব
"माइक्रोप्रोसेसर, सूक्ष्म संसाधित्र","মাইক্রোপ্রসেসর, মাইক্রোপ্রসেসর"
सूक्ष्म संसाधित्र कोड,মাইক্রোপ্রসেসর কোড
माइक्रो प्रोग्राम,মাইক্রো প্রোগ্রাম
"सूक्ष्म क्रमादेशन, सूक्ष्म प्रोग्रामन","মাইক্রো প্রোগ্রামিং, মাইক্রো প্রোগ্রামিং"
माइक्रो सेकंड,মাইক্রো সেকেন্ড
सूक्ष्म पट्टी ऐंटेना,মাইক্রো স্ট্রিপ অ্যান্টেনা
सूक्ष्म पट्टी संचरण लाइन,মাইক্রো স্ট্রিপ ট্রান্সমিশন লাইন
"सूक्ष्म तरंग, माइक्रोवेव","মাইক্রোওয়েভ, মাইক্রোওয়েভ"
सूक्ष्म तरंग प्रवर्धक,মাইক্রোওয়েভ পরিবর্ধক
सूक्ष्म तरंग ऐंटेना,মাইক্রোওয়েভ অ্যান্টেনা
सूक्ष्म तरंग कड़ी,মাইক্রো ওয়েভ লিঙ্ক
सूक्ष्म तरंग संचरण विंडो,মাইক্রোওয়েভ ট্রান্সমিশন উইন্ডো
सूक्ष्म तरंग नली,মাইক্রোওয়েভ টিউব
मध्य बैंड परास,মধ্য ব্যান্ড পরিসীমা
एम.आई.डी.आई. (वाद्य यंत्र अंकीय अंतराफलक),MIDI (ইন্সট্রুমেন্টাল ডিজিটাল ইন্টারফেস)
मिलर प्रभाव धारिता,মিলার প্রভাব ক্যাপাসিট্যান্স
मिलर समाकलित्र,মিলার ইন্টিগ্রেটর
मिलर काल आधार,মিলার কল বেস
मिलर प्रमेय,মিলার উপপাদ্য
मिलीआमीटर,মিলিমিটার
मिली ऐम्पीयर,মিলি অ্যাম্পিয়ার
मिली हेनरी,মিলি হেনরি
मिलमैन प्रमेय,মিলম্যানের উপপাদ্য
लघुकरण,সংক্ষিপ্তকরণ
अल्पसंख्यक वाहक,সংখ্যালঘু বাহক
अल्पसंख्यक वाहक धारा,সংখ্যালঘু বাহক প্রবাহ
मिनटर्म,মিনটার্ম
व्यवकल्य,বিয়োগ
मि.प.स.,এম.পি.এস.
अपसंरेखण,মিসলাইনমেন্ট
अपस्वरण,বিমোচন
मिश्रक,মিক্সার
एम.एम.यू. (स्मृति प्रबंधन इकाई),এমএমইউ (মেমরি ম্যানেজমেন্ট ইউনিট)
स्मरक,স্মৃতিসংক্রান্ত
गतिशील इलेक्ट्रॉन,চলমান ইলেকট্রন
गतिशीलता,গতিশীলতা
मोडीय विक्षेपण,মডেলের বিচ্যুতি
विधा,মোড
निदर्श,মডেল
मोडेम,মডেম
अपरिवर्तित आवृत्ति मॉडुलन कोडन,অপরিবর্তিত ফ্রিকোয়েন্সি মডুলেশন কোডিং
मॉडुलीय अभिकल्प,মডুলার নকশা
मॉडुलित,modulated
मॉडुलन,মড্যুলেশন
मॉडुलन गहराई,মডুলেশন গভীরতা
मॉडुलन सूचकांक,মড্যুলেশন সূচক
मॉडुलन प्रतिशत,মড্যুলেশন শতাংশ
मॉड्यूल,মডিউল
मापांक एन गुणक,মডুলাস n গুণক
गणक मापांक,ক্যালকুলেটর মডুলাস
अणु,অণু
संवेग,আবেগ
मॉनिटर,মনিটর
एकवर्णी,একরঙা
एकवर्णी प्रदर्श,একরঙা প্রদর্শন
एकाश्मीय (आई.सी.),মনোলিথিক (IC)
एकल स्पंद,একক পালস
एकस्थितिक बहुकंपित्र,একীভূত মাল্টিভাইব্রেটর
एकरूपता,অভিন্নতা
मूर-नियम,মুরের সূত্র
मोर्स कोड,মোর্স কোড
मॉसफेट,mosfet
सार्थकतम संप्रतीक,অর্থপূর্ণ চরিত্র
मदर बोर्ड,মাদার বোর্ড
मोटर,মোটর
मोटर क्रिया,মোটর কর্ম
आरोपण,অভিযুক্তি
माउस,মাউস
चल कुंडली लाउडस्पीकर,চলমান কুন্ডলি লাউডস্পিকার
चलकुंली मीटर,চলমান মিটার
समपेग,সামপেগ
एम.पी.यू.,এমপিইউ
एम.एस.डी. (सार्थकतम अंक),MSD (সর্বোচ্চ নম্বর)
एम.एस.विंडोज,এমএস উইন্ডোজ
एम.टी.बी.एफ. (अंतर विफलता माध्यकाल),M.T.B.F. (পার্থক্য ব্যর্থতার মধ্যমা)
बहुकोटर क्लाइस्ट्रॉन,মাল্টিকলাম ক্লিস্ট্রন
बहुचालक संबंधक,পলিমার সংযোগকারী
मल्टीमीडिया,মাল্টিমিডিয়া
बहुमापक,মাল্টিমিটার
बहुउत्सर्जक ट्रांजिस्टर,একাধিক ইমিটার ট্রানজিস্টর
बहुअनुरेख,মাল্টিট্রেসিং
गुण्य,যোগ্যতা
गुणक,গুণক
बहु संसाधन,বহু সম্পদ
बहु-क्रमादेशन,মাল্টিপ্রোগ্রামিং
बहुपरास,একাধিক পরিসীমা
बहुपद प्रवर्धक,বহুপদী পরিবর্ধক
बहुक्रियन,multifunction
मूक,নিঃশব্দ
अन्योन्य अभिलक्षण,পারস্পরিক বৈশিষ্ট্য
अन्योन्य चालकत्व,পারস্পরিক পরিবাহিতা
अन्योन्य युग्मन,পারস্পরিক সংযোগ
अन्योन्य प्रेरकत्व,পারস্পরিক প্রেরণা
अन्योन्य प्रतिघात,পারস্পরিকতা
माइलर पी.सी. बोई,মাইলার পিসি। বপন
N-द्रव्य,এন-ব্যাপার
एन.ए.एम.पी.एस.,NAMPS
नैंड-नैंड परिपथ,নন্দ-নন্দ সার্কিট
"नैनो सेंकड (- से, )","ন্যানো সেকেন্ড (- থেকে, )"
नेपियर नियम,নেপিয়ারের আইন
संकीर्ण बैंड,সংকীর্ণ ব্যান্ড
संकीर्ण बैंड रव,সংকীর্ণ ব্যান্ড শব্দ
संकीर्ण बैंड पारक रव,সংকীর্ণ ব্যান্ড পার্ক গোলমাল
मूल अनुभाषक,স্থানীয় দোভাষী
प्राकृतिक गणन,প্রাকৃতিক গণনা
प्राकृतिक आवृत्ति,প্রাকৃতিক ফ্রিকোয়েন্সি
प्राकृतिक लघुगणक,প্রাকৃতিক লগারিদম
निकटकॉल,কাছাকাছি কল
निकट झंप,কম্পনের কাছাকাছি
"नीडल वेग, सूची वेग","নিডেল বেগ, ইনভেন্টরি বেগ"
निषेध,নিষেধাজ্ঞা
निषेध सूचन,নিষেধাজ্ঞা বিজ্ঞপ্তি
निषेध प्रतीक,নিষেধাজ্ঞার প্রতীক
ऋणात्मक गेट,নেতিবাচক গেট
ऋणात्मक एंड गेट,নেতিবাচক শেষ গেট
ऋणात्मक बंधन,নেতিবাচক বন্ধন
ऋणात्मक कर्त्तन,নেতিবাচক শিয়ারিং
ऋणात्मक कोर,নেতিবাচক মূল
ऋणात्मक उत्सर्जक अनुगामी,নেতিবাচক ইমিটার ট্রেলিং
ऋणात्मक पुनर्निवेश,নেতিবাচক পুনর্বিনিয়োগ
ऋणात्मक पुनर्निवेश प्रवर्धक,নেতিবাচক পুনর্বিনিয়োগ পরিবর্ধক
ऋणात्मक तर्क,নেতিবাচক যুক্তি
ऋणात्मक ऑर गेट,ঋণাত্মক বা গেট
ऋणात्मक ध्रुवता,নেতিবাচক মেরুতা
ऋणात्मक प्रतिरोध,নেতিবাচক প্রতিরোধ
ऋणात्मक प्रतिरोध क्षेत्र,নেতিবাচক প্রতিরোধের অঞ্চল
ऋणात्मक प्रदाय,নেতিবাচক সরবরাহ
ऋणात्मक ताप,নেতিবাচক তাপমাত্রা
ऋणात्मक ताप गुणांक,নেতিবাচক তাপমাত্রা সহগ
ऋणात्मक संचरण,নেতিবাচক সংক্রমণ
ऋणात्मक ट्री,নেতিবাচক গাছ
ऋणात्मक टनल डायोड,নেতিবাচক টানেল ডায়োড
ऋणात्मक मिथ्या,নেতিবাচক মিথ্যা
ऋणात्मक सत्य,নেতিবাচক সত্য
उपेक्षणीय,নগণ্য
नेमेटिक द्रव क्रिस्टल,নেম্যাটিক তরল স্ফটিক
निमेटिव विधा,নেতিবাচক মোড
न्योन लैंप,নিয়ন বাতি
नेपर,ন্যাপার
नीड़ित शाखन,নেস্টেড শাখা
नीड़ित कार्य पताका,নেস্টেড কাজের চিহ্ন
नीड़न,বাসা বাঁধা
पूर्ण अपद्रव्य सांद्रता,পরম অপবিত্রতা ঘনত্ব
नेट सूची,নেট তালিকা
"जाल, नेटवर्क","নেটওয়ার্ক, নেটওয়ার্ক"
नेटवर्क ड्राइव,নেটওয়ার্ক ড্রাইভ
नेटवर्क परिचालक,নেটওয়ার্ক অপারেটর
नेटवर्क मॉडल,নেটওয়ার্ক মডেল
नेटवर्क प्रचालन तंत्र,নেটওয়ার্ক অপারেটিং সিস্টেম
नेटवर्क परिसेवक,নেটওয়ার্ক সার্ভার
नेटवर्क संरचना,নেটওয়ার্ক গঠন
नेटवर्क सिद्धांत,নেটওয়ার্ক তত্ত্ব
नेटवर्क सांस्थितिकी,নেটওয়ার্ক টপোলজি
उदासीन,মুডি
उदासीन रेखा,নিরপেক্ষ লাইন
उदासीन क्षेत्र,বিষণ্ণ অঞ্চল
निष्प्रभावन परिपथ,নিরপেক্ষকরণ সার্কিট
निष्प्रभावन,নিরপেক্ষকরণ
न्यूट्रॉन,নিউট্রন
अगली पीढ़ी सी.पी.यू.,নেক্সট জেনারেশন সিপিইউ
नई पंक्ति संप्रतीक,নতুন লাইন চরিত্র
न्यूजीलैंड वायरस,নিউজিল্যান্ড ভাইরাস
अगली अवस्था,পরবর্তী ধাপে
अगली अवस्था समीकरण,পরবর্তী পর্যায়ের সমীকরণ
अगली अवस्था सारणी,পরবর্তী পর্যায়ে টেবিল
निबल,কুঁচকানো
निबल स्मृति चिप,নিবল মেমরি চিপ
निबल बहुसंकेतक,নিবল মাল্টিপ্লেক্সার
निकोलस चार्ट,নিকোলাস চার্ট
रात्रि प्रभाव,রাতের প্রভাব
नौ पथ टेप,নয়টি পথ টেপ
नौ-पूरक,নাইন এর পরিপূরক
एन मॉस,en moss
एन मॉस प्रतिलोमी,এন মস বিপরীত
एन मॉस प्रक्रम,ব্যাপক প্রক্রিয়ায়
एन मॉस संरचना,মস গঠন
एन मॉस ट्रांजिस्टर,মস ট্রানজিস্টর
शून्य लोड धारा,শূন্য লোড বর্তমান
ऐंठन रहित केबल,crimped তারের
नोडीय,নডুলার
"नोड, आसंधि","নোড, নোড"
नोड निम्निकरण,নোডের অবক্ষয়
रव,গোলমাল
रव अवधाव,শব্দ তুষারপাত
रव बैंड विस्तार,নয়েজ ব্যান্ড এক্সটেনশন
रव प्रस्फोट,আওয়াজ ফেটে
रव निरस्त माइक्रोफोन,গোলমাল বাতিল মাইক্রোফোন
रव गुणक,শব্দ গুণক
रव पुनर्निवेश प्रवर्धक,নয়েজ রিইনভেস্টমেন্ট এমপ্লিফায়ার
रवांक,রাবঙ্ক
रव अप्रभावित,আওয়াজ প্রভাবিত হয় না
रव आवेग,কোলাহলপূর্ণ আবেগ
रव सीमक,শব্দ সীমাবদ্ধকারী
रव उपांत,গোলমাল মার্জিন
रव मापन,শব্দ পরিমাপ
रव विभाजन,গোলমাল বিভাগ
रव क्वांटमीकरण,শব্দ পরিমাপ
"रव न्यूनीकरण, रव न्यूनन","শব্দ হ্রাস, শব্দ হ্রাস"
रव प्रतिरोध,শব্দ প্রতিরোধের
रव रूपण,গোলমাল উপস্থাপনা
रव स्पाइक,শব্দ স্পাইক
रव ताप,শব্দ তাপমাত্রা
"रवक फ्लॉपी, डिस्क ड्राइव",ফ্লপি ডিস্ক ড্রাইভ
नामीय प्रतिबाधा,নামমাত্র প্রতিবন্ধকতা
नाभीय मूल्य,ফোকাল মান
अरैखिक विरूपण,অ-রৈখিক বিকৃতি
अविकरणी,অপরিবর্তনীয়
अनुनादहीन/अननुनादी,অনুরণিত
अननुनादी ऐंटेना,অনুরণিত অ্যান্টেনা
अक्षतिपूरित संक्रियात्मक प्रवर्धक,অপরিশোধিত কর্মক্ষম পরিবর্ধক
असंपूरक,অ-পরিপূরক
अचालक,অস্তরক
असंलग्न आँकड़ा संरचना,সংযুক্ত তথ্য কাঠামো
आक्रांतिक धाव,আক্রমণাত্মক রান
प्रव्यपजनन विधा,ডাইভারশন মোড
अविनाशी पठन,অবিনশ্বর পড়া
डॉस रहित विभाजन संदेश,নিষ্ক্রিয় পার্টিশন বার্তা
अनिष्याद्य कथन,অস্পষ্ট বিবৃতি
अनादर्श निष्पादन,দুর্বল কাজ
असंघट्ट मुट्रक,assanghat mutrak
प्रेरणहीन कुंडली,নন ইনডাকশন রাশিফল
अप्रतीपन प्रवर्धक,নন-রিটার্ন পরিবর্ধক
अप्रतिलोम माध्य प्रवर्धक,বিপরীত মানে পরিবর্ধক
अप्रतिलोम बफर,বিপরীত বাফার
अप्रतिलोम तुलनक,বিপরীত তুলনাকারী
अप्रतिलोम विन्यास,বিপরীত কনফিগারেশন
अप्रतिलोम संकलक प्रवर्धक,বিপরীত কম্পাইলার পরিবর্ধক
अप्रतिलोमी वोल्टता,বিপরীত ভোল্টেজ
अरैखिक,নন-লিনিয়ার
अरैखिक संधारित्र,নন-লিনিয়ার ক্যাপাসিটর
अरैखिक परिपथ विश्लेषण,অ-লিনিয়ার সার্কিট বিশ্লেষণ
अरैखिक घटक,নন-লিনিয়ার উপাদান
अरैखिक लोड लाइन,নন-লিনিয়ার লোড লাইন
अरैखिक मॉडुलन,নন-লিনিয়ার মড্যুলেশন
अरैखिक प्रतिरोध,অ-রৈখিক প্রতিরোধের
अरैखिक प्रणाली,নন-লিনিয়ার সিস্টেম
अरैखिकता,অ-রৈখিকতা
अरैखिकता त्रुटि,নন-লিনিয়ারিটি ত্রুটি
प्रसामान्यीकृत आवृत्ति,স্বাভাবিক ফ্রিকোয়েন্সি
अनावर्ती,অ পুনরাবৃত্ত
अप्रतिक्रियात्मक भाषा,প্রতিক্রিয়াহীন ভাষা
अपुनरावृत्ति प्रणाली,পুনরাবৃত্তিমূলক সিস্টেম
तंत्ररहित डिस्क,সিস্টেমহীন ডিস্ক
अक्रमबद्ध कोड,সিরিয়াল কোড
असतहीय,অ-পৃষ্ঠ
अवाष्पशील भंडारण,অ-উদ্বায়ী স্টোরেজ
नॉर,নর
नॉर फलन,knorr ফাংশন
नॉर गेट,না গেট
नॉर लैच,নর ল্যাচ
नॉर संक्रिया,নর অপারেশন
सामान्य घनत्व फलन,স্বাভাবিক ঘনত্ব ফাংশন
स्फुरण रव,ফ্লটার আওয়াজ
सामान्य प्रतिचयन,স্বাভাবিক নমুনা
प्रसामान्यीकृत प्रवेश्यता,স্বাভাবিক অনুপ্রবেশ
सामान्यतः बंद मासफेट,সাধারণত বন্ধ mosfet
नॉर-नॉर नेटवर्क,না-না নেটওয়ার্ক
नॉर्टन मॉडल,নর্টন মডেল
उत्तरी चुंबकीय ध्रुव,উত্তর চৌম্বক মেরু
नॉर्टन प्र.धा.,নর্টন প্রা.
नॉर्टन प्रवर्धक,নর্টন পরিবর্ধক
नॉर्टन परिपथ,নর্টন সার্কিট
नॉर्टन दि.धा.,নর্টন ডি.ডি.
नॉर्टन समतुल्य परिपथ,নর্টন সমতুল্য সার্কিট
नॉर्टन प्रतिलोमी और अप्रतिलोमी,নর্টন বিপরীত এবং বিপরীত
नॉर्टन संक्रियात्मक प्रवर्धक,নর্টন অপারেশনাল পরিবর্ধক
नॉर्टन उपयोगिता,নর্টন ইউটিলিটি
नॉट,না
नॉट फलन,ফাংশন না
