Malayalam,English
വെള്ളരിക്ക,kurtosis
ലഗ്രാഞ്ച് ഫംഗ്ഷൻ,Lagrange's function
ലഗ്രാഞ്ച് മൾട്ടിപ്ലയർ,Lagrange's multipliers
"പലക, പലക",lamina
ലാപ്ലേസ് രൂപാന്തരം,Laplace transform
വലിയ സംഖ്യ,large number
സ്വഭാവം ഉത്ഭവം,latent root(=characteristic root)
സൈഡ് പേജ്,lateral surface
ലാറ്റിൻ ചതുരം,latin square
"പൊക്കിൾക്കൊടി, ലാറ്റസ് മലാശയം",latus rectum
"നിയമങ്ങൾ, തത്വങ്ങൾ",law
വേഗത സംയോജന നിയമം,law of adding velocities
അനുയോജ്യത നിയമം,law of additivity
റിട്ടേൺസ് റൂൾ കുറയുന്നു,law of diminishing return
ഗുരുത്വാകർഷണ നിയമം,law of gravitation
ഗ്രൂപ്പിനുള്ള ഹോമോമോർഫിസം നിയമം,law of homomorphism for groups
വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസം നിയമം,law of homomorphism for rings
വർദ്ധിച്ചുവരുന്ന ചെലവ് നിയമം,law of increasing costs
എക്സ്പോണൻഷ്യേഷൻ നിയമം,law of indices
ജഡത്വ നിയമം,law of inertia
വലിയ സംഖ്യകളുടെ നിയമം,law of large numbers
പ്രോബബിലിറ്റി റൂൾ,law of probability
"സൈൻ റൂൾ, സൈൻ റൂൾ",law of sines
ഘാതകങ്ങളുടെ നിയമം,laws of exponents
വേഗത നിയമങ്ങൾ,laws of motion
"പാളി, ലെവൽ",layer
ഫോർവേഡ് കോഫിഫിഷ്യന്റ്,leading coefficient
ഫ്രണ്ട് ഡയഗണൽ,leading diagonal
ഫോർവേഡ് സബ്-മാട്രിക്സ്,leading submatrix
മുൻ പോസ്റ്റ്,leading term
"മിനിമം, മിനിമം, മിനിമം",least
ഏറ്റവും കുറഞ്ഞ സാധാരണ പൊതു (LCM),least common multiple (LCM)
മിനിമം ഘടകങ്ങൾ,least element
ഏറ്റവും താഴ്ന്ന ക്ലാസ്,least square
ഏറ്റവും കുറഞ്ഞ ഓവർഹെഡ് പരിധി,least upper bound
ഇടത് സെറ്റ്,left coset
എതിർ ഘടികാരദിശയിൽ,left handed
എതിർ ഘടികാരദിശയിലുള്ള സ്ക്രൂ,left handed screw
ഇടത് വിപരീതം,left inverse
ഇടത് ഗുണനം,left multiplication
ലെബ്നിസ് ഫോർമുല,Leibnitz formula
നീളം,length
തുംഗക്കുടി,leptokurtic
ട്രഗസ് കർവ്,leptokurtic curve
ശ്വാസകോശമത്സ്യം,leptokurtosis
ലെവൽ കർവ്,level curve
അത്മവിശ്വാസത്തിന്റെ അളവ്,level of confidence
പ്രാധാന്യത്തിന്റെ തലം,level of significance
കാലക്രമത്തിൽ,lexicographically
നിഘണ്ടു ക്രമം,lexicographical order
പ്രോബബിലിറ്റി ഫംഗ്ഷൻ,likelihood function
പ്രോബബിലിറ്റി റേഷ്യോ ടെസ്റ്റ്,likelihood ratio test
"പരിധി, നാമമാത്ര",limit
"നാമമാത്രമായ, തീവ്രമായ",limiting
നാമമാത്ര മൂല്യം,limiting value
നാമമാത്ര പ്രവേഗം,limiting velocity
ശരാശരി പരിധി,limit in mean
സംയോജനത്തിന്റെ പരിധി,limit of integration
അനുക്രമ പരിധി,limit of sequence
"ക്ലസ്റ്റർ പോയിന്റ്, പരിധി പോയിന്റ്",limit point (=cluster point)
നാമമാത്ര പ്രവേഗം,limit velocity
"രേഖ, രേഖ, ദീർഘവൃത്തം",line
"രേഖീയ, രേഖീയ, രേഖീയ",linear
രേഖീയ ബീജവല്ലി,linear algebraic
രേഖീയ ബീജഗണിത സമവാക്യം,linear algebraic equation
രേഖീയ ഏകദേശം,linear approximation
രേഖീയ അസിംപ്റ്റോട്ട്,linear asymptote
രേഖീയ ഗുണകം,linear coefficient
ഷോക്ക് ശേഖരണം,linear combination
ഷോക്ക് നിയന്ത്രണം,linear constraints
രേഖീയ ആശ്രിതത്വം,linear dependence
ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,linear differential equation
"ലീനിയർ ഡൈമൻഷൻ, ലീനിയർ മെഷർമെന്റ്, ലീനിയർ ദൈർഘ്യം-വീതി",linear dimension
"ലീനിയർ ഇക്വേഷൻ, ക്വാഡ്രാറ്റിക് ഇക്വേഷൻ",linear equation
രേഖീയ ഏകത,linear form
ലീനിയർ ഫ്രാക്ഷണൽ കൺവേർഷൻ,linear fractional transformation
രേഖീയ പ്രവർത്തനം,linear function
രേഖീയ പ്രവർത്തനം,linear functional
രേഖീയ ഗ്രൂപ്പ്,linear group
രേഖീയ സ്വാതന്ത്ര്യം,linear independence
രേഖീയ സ്വതന്ത്ര ബന്ധം,linear independent relation
രേഖീയ അസമത്വം,linear inequality
ലീനിയർ നോൺ-ഹോമോജീനസ് ഡിഫറൻഷ്യൽ ഇക്വേഷൻ,linear inhomogeneous differential equation
ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം,linear integral equation
ലീനിയർ ഇന്റർപോളേഷൻ,linear interpolation
ലീനിയർ ലീസ്റ്റ് സ്ക്വയർ റിഗ്രഷൻ അനാലിസിസ്,linear least square regression analysis
"ഏകവചനമായി, രേഖീയമായി",linearity
രേഖീയമായി ആശ്രയിക്കുന്നത്,linearly dependent
രേഖീയമായി സ്വതന്ത്രമായ,linearly independent
ലീനിയർ മാപ്പിംഗ്,linear mapping
രേഖീയ ക്രമം,linear order
ലീനിയർ സീരിയലൈസേഷൻ,linear ordering
ലീനിയർ പ്രോഗ്രാമിംഗ്,linear programming
ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം,linear programming algorithm
ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,linear programming problem
ലീനിയർ റിഗ്രഷൻ,linear regression
ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,linear regression coefficient
"രേഖീയ ബന്ധം, എക്സ്പോണൻഷ്യൽ ബന്ധം",linear relation
രേഖീയ ജനസംഖ്യ,linear space (=vector space)
രേഖീയ ഉപസ്ഥലം,linear subspace
രേഖീയ പരിവർത്തനം,linear transformation
ലീനിയർ റിഗ്രഷൻ,linear trend
ലീനിയർ ഡിഫറൻഷ്യൽ എസ്റ്റിമേറ്റ്,linear unbiased estimate
രേഖീയ പ്രവേഗം,linear velocity
ലൈൻ ഇന്റഗ്രൽ,line integral
കവലയുടെ വരി,line of intersection
റിഗ്രഷൻ ലൈൻ,line of regression
സ്പേഷ്യൽ വെക്റ്റർ,localised vector
പ്രാദേശിക ഒപ്റ്റിമൽ,local optimum
"ലോക്കസ്, ലോക്കസ്",locus
ലോഗ് ലോഗ് ലോഗ്,log
"ലോഗരിഥമിക്, ലോഗരിഥമിക്",logarithmic
ലോഗരിഥമിക് കൃത്യത,logarithmic accuracy
ലോഗരിതം കണക്കുകൂട്ടൽ,logarithmic calculation
"ലോഗരിഥമിക് വക്രം, ലോഗരിഥമിക് വക്രം",logarithmic curve
ലോഗരിഥമിക് ഡെറിവേറ്റീവ്,logarithmic derivative
ലോഗരിഥമിക് ഡിഫറൻഷ്യൽ,logarithmic differentiation
"ലോഗരിഥമിക് ഫംഗ്ഷൻ, ലോഗരിഥമിക് ഫംഗ്ഷൻ",logarithmic function
"ലോഗരിഥമിക് ശരാശരി, ജ്യാമിതീയ ശരാശരി",logarithmic mean (=geometric mean)
ലോഗരിഥമിക് സാധാരണ വിതരണം,logarithmic normal distribution
ലോഗരിഥമിക് ബന്ധം,logarithmic relationship
ലോഗരിഥമിക് സ്കെയിൽ,logarithmic scale
"ലോഗരിതം സീരീസ്, ലോഗരിതം സീരീസ്",logarithmic series
"ലോഗരിഥമിക് സർപ്പിളം, ലോഗരിഥമിക് സർപ്പിളം",logarithmic spiral (equiangular spiral)
"ലോഗരിതം പട്ടിക, ലോഗരിതം പട്ടിക",logarithmic table (=log table)
"ലോഗരിതം, ലോഗരിതം",logarithm (log)
യുക്തി,logic
യുക്തിപരമായി തുല്യമാണ്,logically equivalent
"ഗ്രോത്ത് കർവ്, പേൾ-റീഡ് കർവ്",logistic curve
"ലോഗ് നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ, ലോഗ് നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ",lognormal distribution
"രേഖാംശം, രേഖാംശം",longitude
"ലൂപ്പ്, ലൂപ്പ്, നൂസ് (നമ്പർ), ലൂപ്പ് (വെർ.), പ്രസ്പന്ദ",loop
"തിരഞ്ഞെടുപ്പ് പ്രചാരണം, ലോട്ടറി",lottery
അടിവരയിടുക,lower bar
താഴ്ന്ന പരിധി,lower bound
ലോ റീമാൻ-ഇന്റഗ്രൽ,lower Riemann integral
കുറഞ്ഞ തുക,lower sum
ത്രികോണ മാട്രിക്സ് പിന്തുടരുന്നു,lower triangular matrix
മക്ലാരിൻ സ്പ്രെഡ്,Maclaurin's expansion
"മായ നമ്പർ, മാജിക് നമ്പർ, ഡ്യൂറബിലിറ്റി നമ്പർ",magic number
മാന്ത്രിക ചതുരം,magic square
റേഡിയന്റ് പരിധി,magnitude limit (=limiting magnitude)
മെയിലിംഗ് ചോദ്യാവലി,mailed questionnaire
മെയിൽ വഴിയുള്ള സർവേ,mail survey
ഓവർഹെഡ് പരിധി,majorant (upper bound)
നീണ്ട ആർക്ക്,major arc
ബന്ധിത സെറ്റ്,majorised set
മൾട്ടിവാല്യൂഡ് ഫംഗ്ഷൻ,many valued function
"ഭൂപടം, ഭൂപടം, ഭൂപടം",map
സെറ്റുകളിലേക്ക് മാപ്പിംഗ്,map into the set
സെറ്റുകളുടെ മാപ്പിംഗ്,mapping of a set
നാമമാത്ര സംഭാവ്യത,marginal probability
ഗണിത വിശകലനം,mathematical analysis
ഗണിത യുക്തി,mathematical argument
ഗണിതശാസ്ത്ര കേന്ദ്രം,mathematical centre
ഗണിതശാസ്ത്ര സങ്കീർണ്ണത,mathematical complexity
ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം,mathematical economics
ഗണിതശാസ്ത്ര പ്രതീക്ഷ,mathematical expectation
ഗണിത രൂപം,mathematical form
"ഗണിത ഫോർമാറ്റ്, ഗണിത ഫോർമാറ്റ്",mathematical formulation
ഗണിത ഐഡന്റിറ്റികൾ,mathematical identity
"ഗണിതശാസ്ത്ര യുക്തി, ഗണിതശാസ്ത്ര യുക്തി",mathematical logic
ഗണിത മാതൃക,mathematical model
ഗണിതപരമായ ഉദ്ദേശം,mathematical notion
മാട്രിക്സ് ഡയഗണലൈസേഷൻ,matrix digonalisation
മാട്രിക്സ് വിപരീതം,matrix inverse
മാട്രിക്സ് വിപരീതം,matrix inversion
മാട്രിക്സ് ആവർത്തന രീതി,matrix iterative method
മാട്രിക്സ് രീതി,matrix method
മാട്രിക്സ് ഗുണനം,matrix multiplication
സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്,matrix of constants
പ്രബലമായ മാട്രിക്സ്,matrix of effectiveness
മാട്രിക്സ് ഓപ്പറേറ്റർ,matrix operator
മാട്രിക്സ് ബഹുപദം,matrix polynomial
മാട്രിക്സ് പ്രിന്റിംഗ്,matrix printing
മാട്രിക്സ് ഉൽപ്പന്നം,matrix product
പരമാവധി,maximized
"പരമാവധി, പരമാവധി, ഉയർന്നത്",maximum
പരമാവധി കേവല മൂല്യം,maximum absolute value
പരമാവധി എഫ്-അനുപാതം,maximum F-ratio
പരമാവധി സാധ്യത,maximum likelihood
മഹൽപിഷ്ഠ,maxmin
മഹത്തായ നിഗമനം,maxmin criterian
പ്രവർത്തനത്തിന്റെ പരമാവധി,max of a function
മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ,Maxwell-Boltzmann statistics
അർത്ഥം വ്യതിയാനം,mean deviation
ഡീവിയേഷൻ സ്ക്വയർ ശരാശരി,mean square deviation
ചതുരം അർത്ഥം പിശക്,mean square error
"അർത്ഥം, ശരാശരി മൂല്യം",mean value
അർത്ഥം സിദ്ധാന്തം,mean value theorem
ബബ്ലി അളവ്,measure of kurtosis
"ഇടത്തരം, ഇടത്തരം, ഇടത്തരം, ഇടത്തരം",median
മീഡിയൻ സെന്റർ,median centre
മീഡിയൻ കർവ്,mesokurtic curve
മെസോതെലിയോമ,mesokurtosis
സന്ദേശം,message
"ആചാരം, രീതി",method
ഇല്ലാതാക്കൽ രീതി,method of elimination
വിപരീത രീതി,method of inversion
ആവർത്തന രീതി,method of iteration
ഏറ്റവും കുറഞ്ഞ ചതുരം,method of least squares
ടോർക്ക് രീതി,method of moments
സമാനമായ ത്രികോണ രീതി,method of similar triangles
ചരിവ് ഇറക്കം രീതി,method of steepest descent
സമാഹാര രീതി,method of summation
നിർണ്ണയിക്കാത്ത ഗുണക രീതി,method of undetermined coefficient
ദൂരം ജനസംഖ്യ,metric space
മെട്രിക് സിസ്റ്റം,metric system
മെട്രിക് യൂണിറ്റ്,metric unit
സൂക്ഷ്മ സിദ്ധാന്തം,micro theory
മധ്യഭാഗം,middle
ഇടത്തരം,middle term
കേന്ദ്ര പോയിന്റ്,mid point
മിഡ്‌പോയിന്റ് ഫോർമുല,mid point formula
കുറഞ്ഞ ബഹുപദം,minimal polynomial
മിനിമ സിദ്ധാന്തം,minimax principle
"ഏറ്റവും കുറഞ്ഞ, ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന",minimum
താഴ്ന്ന പോയിന്റ്,minimum point (of curve)
ഏറ്റവും കുറഞ്ഞത് ബഹുപദം,minimum polynomial
പ്രവർത്തനത്തിന്റെ ഏറ്റവും കുറഞ്ഞത്,min of a function
ചെറിയ ആർക്ക്,minor arc
ചെറിയ കത്ത്,minor axis
പരിമിതമായ ഉപവിഭാഗം,minorised subset
"മൈനസ്, കടം",minus
മൈനസ് ചിഹ്നം,minus sign
മിക്സഡ് ഫ്രാക്ഷൻ,mixed fraction
ഇതര ഉപകരണം,mixed strategy
"മോഡ്, മോഡ്, രീതി, രീതി, സിസ്റ്റം, മോഡ്",mode
"മോഡുലസ്, മോഡുലസ്",modulus
സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്,modulus of a complex number
നിമിഷം,moment
ടോർക്ക് ഫംഗ്ഷൻ,moment generating function
ശക്തിയുടെ നിമിഷം,moment of a force
ആവൃത്തി-വിതരണ നിമിഷം,moment of frequency distribution
ജഡത്വത്തിന്റെ നിമിഷം,moment of inertia
ആവേഗത്തിന്റെ നിമിഷം,moment of momentum
പ്രേരണ,momentum
ഒരു പോസ്റ്റ്,monomial
ഒറ്റ ഏകീകരണം,monomorphic
"ഏകതാനത, ഏകരൂപം",monomorphism
ഏകപക്ഷീയമായ,monotone
ഏകദിശയിലുള്ള ആരോഹണ ക്രമം,monotone increasing sequence
തികച്ചും,monotonically
ഏകദിശയിൽ ചന്ദ്രക്കല,monotonically increasing net
ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം,monotonically increasing sequence
ഏകീകൃത പ്രവർത്തനം,monotonic function
മോണ്ടി-കാർലോ കണക്കുകൂട്ടൽ,Monte Carlo calculation
മോണ്ടെ-കാർലോ രീതി,Monte Carlo method
മോറ (കായികം),morra (game)
മരണ സ്ഥിതിവിവരക്കണക്കുകൾ,mortality statistics
മിക്കവാറും,most probable
ചലനം,motion
ചലിക്കുന്ന ശരാശരി,moving average
എം-ജനസംഖ്യ,M-space
ഇന്റഗ്രലിന്റെ എം-ടെസ്റ്റ്,M-test for integral
ഒന്നിലധികം തീരുമാന-പ്രശ്നം,multidecision problem
ബഹുപദ സാധാരണ വിതരണം,multidimensional normal distribution
പോളിനോമിയൽ റാൻഡം വേരിയബിൾ,multidimensional random variable
മൾട്ടിപ്ലക്സ് ഗതാഗത പ്രശ്നം,multi-index transportation problem
ബഹുപദം,multinomial
ബഹുപദ വിതരണം,multinomial distribution
"മൾട്ടിപ്പിൾ, മൾട്ടിപ്പിൾ, മൾട്ടിപ്പിൾ, പല (വി.), മൾട്ടിപ്പിൾ, റിഫ്രാക്റ്റീവ് (എൻ.)",multiple
മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം,multiple choice problem
കോൺഫെഡറേറ്റ് പ്രവിശ്യകൾ,multiple connected domain
ഒന്നിലധികം പരസ്പരബന്ധം,multiple correlation
ഒന്നിലധികം ആവൃത്തി പട്ടിക,multiple frequency table
ഒന്നിലധികം ഇന്റഗ്രൽ,multiple integral
ഒന്നിലധികം സംയോജനം,multiple integration
ഒന്നിലധികം റിഗ്രഷൻ,multiple regression
ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം,multiple regression analysis
മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,multiple regression coefficient
ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം,multiple regression equation
മൾട്ടി റൂട്ട്,multiple root
ഗുണനം,multiplication
(നിർണ്ണയത്തിന്റെ) നിരയുടെ ഗുണനം,multiplication by columns (of determinant)
(നിർണ്ണയത്തിന്റെ) രേഖീയ ഗുണനം,multiplication by rows (of determinant)
ഗുണന ഘടകം,multiplication factor
ഗുണിത പ്രവർത്തനം,multiplicative function
ഗുണപരമായ ഗ്രൂപ്പ്,multiplicative group
ഗുണന വിപരീതം,multiplicative inverse
ബഹുസ്വരത,multiplicity
ബഹുസ്വരത,multiplicity of roots
പൂജ്യങ്ങളുടെ ഗുണിതം,multiplicity of zero
ഗുണനം,multiplier
"ഗുണിക്കുക, ഗുണിക്കുക",multiply
ഒന്നിലധികം വിതരണം,multivariate distribution
ഒന്നിലധികം സാധാരണ വിതരണം,multivariate normal distribution
ബഹുവിധ ജനസംഖ്യ,multivariate population
"പരസ്പര, പരസ്പര",mutual
നബ്ല,nabla
നാപിരിയ,Napierian
"നേപ്പിയർ ലോഗരിതം, നേപ്പിയർ ലോഗരിതം",Napierian logarithm
"സ്വാഭാവിക ലോഗരിതം, സ്വാഭാവിക ലോഗരിതം",natural logarithm
"പോസിറ്റീവ് പൂർണ്ണസംഖ്യ, പോസിറ്റീവ് പൂർണ്ണസംഖ്യ",natural number
നോട്ടിക്കൽ മൈൽ,nautical mile
n-vim,n-dimensional
n-vim വെക്റ്റർ-സ്പെയ്സ്,n-dimensional vector space
ആവശ്യമായതും മതിയായതുമായ നിയന്ത്രണങ്ങൾ,necessary and sufficient condition
ആവശ്യമായ നിയന്ത്രണങ്ങൾ,necessary condition
നിരോധനം,negation
"നെഗറ്റീവ്, നെഗറ്റീവ്, നെഗറ്റീവ്",negative
ക്രെഡിറ്റ് വക്രത,negative curvature
നെഗറ്റീവ് നിശ്ചിത ഏകതാനത,negative definite form
നെഗറ്റീവ് ഫിക്സഡ് മാട്രിക്സ്,negative definite matrix
നെഗറ്റീവ് അർദ്ധനിശ്ചിത ഏകത,negative semi-definite form
"അയൽപക്കം, സാമീപ്യം",neighbourhood
"ഒന്നിലധികം സാമ്പിളിംഗ്, ഇൻക്ലൂസീവ് സാംപ്ലിംഗ്",nested sampling
മൊത്തം ജനന നിരക്ക്,net reproduction rate
ന്യൂട്ടനി മെക്കാനിക്സ്,Newtonian mechanics
ന്യൂട്ടന്റെ ഡിവിഡഡ് ഡിഫറൻസ് ഫോർമുല,Newton's divided difference formula
ന്യൂട്ടന്റെ ചലന നിയമങ്ങൾ,Newton's laws of motion
പേര് അസൈൻമെന്റ്,Neyman allocation
നെയ്മാൻ-പിയേഴ്സൺ-തത്ത്വം,Neyman Pearson theory
പൂജ്യം സാധ്യതയുള്ള ഘടകം,nilpotent element
പൂജ്യം സാധ്യതയുള്ള മാട്രിക്സ്,nilpotent matrix
"നോഡ്, നോഡ്, ഇല, നിബ്, ഫിൽട്ടർ",node
അൻ-അബെലി ഗ്രൂപ്പ്,non-Abelian group
ആപേക്ഷികമായ ഒത്തുചേരൽ,non-absolute convergence
അതീന്ദ്രിയമായ,non-algebraic
അഴിമതിയില്ലാത്ത,non-degenerate
അഴിമതിയില്ലാത്ത അടിസ്ഥാന സ്ഥിരമായ പരിഹാരം,non-degenerate basic feasible solution
അഗാൻ,non-dense
സാന്ദ്രമായ മൊത്തം,non-dense set
പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത,non-denumerable infinity of points
എണ്ണമറ്റ സെറ്റ്,non-denumerable set
സമാനതകളില്ലാത്ത,non-differentiable
നോൺ-സബ്സെറ്റ്,non empty subset
യൂക്ലിഡിയൻ ജ്യാമിതി,non-Euclidean geometry
"ആനുപാതികമല്ലാത്ത, ആനുപാതികമല്ലാത്ത",non-homogeneous
വിഭജിക്കുന്നതല്ല,non-intersecting
നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യങ്ങൾ,non-linear algebraic equation
നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,non-linear differential equation
നോൺ-ലീനിയർ സമവാക്യം,non-linear equation
നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്,non-linear programming
നോൺ-ലീനിയർ റിഗ്രഷൻ,non-linear regression
നോൺ-ലീനിയർ ബന്ധം,non-linear relationship
നോൺ നെഗറ്റീവ് പൂർണ്ണസംഖ്യ അല്ലാത്ത പൂർണ്ണസംഖ്യ,non-negative integer
നോൺ നെഗറ്റീവ് വേരിയബിൾ,non-negative variable
നോൺ-പാരാമെട്രിക് ടെസ്റ്റ്,non-parametric test
സാധ്യതയില്ലാത്ത സമീപനം,non-probabilistic approach
വിപരീത മാട്രിക്സ്,non-singular matrix
അസമമായ മാട്രിക്സ്,non-symmetric matrix
നിസ്സാരമായ,non-trivial
നോൺ-സീറോ ഡിറ്റർമിനന്റ്,non-vanishing determinant
ശൂന്യം,non-void
നോൺ-സബ്സെറ്റ്,non-void subset
നോൺ-സീറോ ഡിറ്റർമിനന്റ്,non-zero determinant
അല്ലെങ്കിൽ കോംപ്ലിമെന്ററി ഗേറ്റുകൾ,NOR gate
"സാധാരണ, സ്വാഭാവിക, സാധാരണ, സാധാരണ, സാധാരണ, സാധാരണ, സാധാരണ",normal
സാധാരണ ത്വരണം,normal acceleration
സാധാരണ കോൺ,normal angle
സാധാരണ വക്രം,normal curve
സാധാരണ സാന്ദ്രത പ്രവർത്തനം,normal density function
സാധാരണ വിതരണം,normal distribution
സാധാരണ വിതരണ പ്രവർത്തനം,normal distribution function
മാട്രിക്സിന്റെ സാധാരണ രൂപം,normal form for the matrix
സാധാരണ ആവൃത്തി,normal frequency
നോർമലൈസ്ഡ് കർവ്,normalized curve
നോർമലൈസ്ഡ് ഫ്ലോട്ടിംഗ് പോയിന്റ് നമ്പർ,normalized floating point number
നോർമലൈസർ,normalizer
സാധാരണ മാട്രിക്സ്,normal matrix
സാധാരണ പ്രോബബിലിറ്റി കർവ്,normal probability curve
സാധാരണ സംഭാവ്യത വിതരണം,normal probability distribution
"സാധാരണ ഉപഗ്രൂപ്പ്, പ്രത്യേക ഉപഗ്രൂപ്പ്",normal subgroup (=distinguished subgroup)
സ്റ്റാൻഡേർഡ് ലീനിയർ സ്പേസ്,normed linear space
വെക്റ്റർ സ്റ്റാൻഡേർഡ്,norm of a vector
"ഗേറ്റ് അല്ല, ഗേറ്റ് അല്ല",NOT gate
രാത്രികാല ഇടതൂർന്ന കൂട്ടം,nowhere dense set
ശൂന്യമായ സിദ്ധാന്തം,null hypothesis
പൂജ്യം മാട്രിക്സ്,null matrix
ശൂന്യമായ സെറ്റ്,null set
പൂജ്യം വെക്റ്റർ,null vector
നമ്പർ,number
നമ്പർ അക്ഷം,number axis
നമ്പർ സിസ്റ്റം,number system
"സംഖ്യാപരമായ (വി.), സംഖ്യാപരമായ (വി.)",numeral
"നമ്പറിലേക്ക്, നമ്പറിലേക്ക്",numeration
ഭാഗം,numerator
സംഖ്യാ ഗുണകം,numerical coefficient
സംഖ്യാ കണക്കുകൂട്ടൽ,numerical computation
സംഖ്യാ വ്യത്യാസം,numerical differentiation
സംഖ്യാ രീതി,numerical method
"n-വെക്റ്റർ, n-വെക്റ്റർ",n-vector
n-വെക്റ്റർ സ്പേസ്,n-vector space
"വസ്തു, ശരീരം, വസ്തു",object
വസ്തുനിഷ്ഠമായ പ്രവർത്തനം,objective function
"ചരിഞ്ഞ, ചരിഞ്ഞ",oblique
ചരിഞ്ഞ ലക്ഷണം,oblique asymptote
ചരിഞ്ഞ അക്ഷം,oblique axis
"ക്രോസ് സെക്ഷൻ, ക്രോസ് സെക്ഷൻ",oblique section
നിരീക്ഷണം,observation
നിരീക്ഷിച്ച ആവൃത്തി,observed frequency
മങ്ങിയ ആംഗിൾ,obtuse angle
അഷ്ടഭുജം,octagon
അഷ്ടഭുജം,octahedron
ഒക്ടൽ സിസ്റ്റം,octal system
ഒക്ടന്റ്,octant
വിചിത്രമായ,odd
അസമമായ വക്രം,odd curve
ഒറ്റ സംഖ്യ,odd number
വിചിത്രമായ ക്രമമാറ്റം,odd permutation
വിചിത്രമായ ബഹുപദം,odd polynomial
"ഓഗിവ്, പൈലോൺ",ogive
ഏകാന്ത കൂട്ടായ്മ,one to one correspondence
ഒന്ന്-ഒരു പ്രവർത്തനം,one to one function
ഒറ്റ ഭൂപടം,one to one map
വൺ-വേ വർഗ്ഗീകരണം,one-way classification
ഓവർലാപ്പ് മാപ്പ്,onto map
"തുറന്ന, തുറന്ന (വി.)",open
തുറന്ന ഗോളം,open ball
തുറന്ന ഇടവേള,open interval
തുറന്ന സെമിലൈൻ,open ray
തുറന്ന സെറ്റ്,open set
പ്രവർത്തിക്കുന്നു,operation
ഓപ്പറേഷൻ സയൻസ്,operational research
ഓപ്പറേഷൻ സയൻസ്,operations research
"ഓപ്പറേറ്റർ, ഓപ്പറേറ്റർ, ഓപ്പറേറ്റർ",operator
എതിർകോണ്,opposite angle
വിപരീത സംഭവം,opposite event
ഒപ്റ്റിമൽ അടിസ്ഥാന സ്ഥിരതയുള്ള പരിഹാരം,optimal basic feasible solution
ഒപ്റ്റിമൽ അവസ്ഥ,optimal condition
ഒപ്റ്റിമൽ ഔട്ട്പുട്ട് വലിപ്പം,optimal lot size
ഒപ്റ്റിമൽ മൂല്യം,optimal value
"ഒപ്റ്റിമൽ, ഒപ്റ്റിമൽ",optimum
ക്ലാസ്,orbit
"ഓർഡർ, ഓർഡർ, പവർ, റാഡിക്സ്, ഗ്രൂപ്പ് നമ്പർ",order
ഓർഡർ ചെയ്ത ജോഡി,ordered pair
"അടുക്കിയ സെറ്റ്, അടുക്കിയ സെറ്റ്",ordered set
"അടുക്കുന്നു, അടുക്കുന്നു",ordering
"ഡിറ്റർമിനന്റ് ഓർഡർ, ഡിറ്റർമിനന്റ് ഓർഡർ",order of a determinant
ഗ്രൂപ്പ് ഗ്രേഡ്,order of a group
മാട്രിക്സ് ക്രമം,order of a matrix
മൂലകങ്ങളുടെ ഗ്രൂപ്പ്,order of an element in a group
ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ക്രമം,order of differential equation
പ്രവർത്തന ക്രമം,order of operation
പൂജ്യം ക്രമം,order of zero
ക്രമ നമ്പർ,ordinal number
ലളിതമായ ഡിഫറൻഷ്യൽ സമവാക്യം,ordinary differential equation
ഗ്രേഡ്,ordinate
പൊരുത്തപ്പെടുത്തൽ,oreintability
ഓറിയന്റേഷൻ,orientation
പേജ് ഓറിയന്റേഷൻ,orientation of surface
"ഉത്ഭവം, ഉത്ഭവം, ഉത്ഭവം",origin
ഉത്ഭവസ്ഥാനം,origin of coordinates
കുഞ്ഞാട് കേന്ദ്രം,orthocentre
"ലംബമായ കോണീയ, ലംബമായ",orthogonal
ഓർത്തോഗണൽ അക്ഷം,orthogonal axes
ലാംബിക് കുടുംബം,orthogonal family
"ലുംബിക് ഗ്രൂപ്പ്, ലംബിക് ഗ്രൂപ്പ്",orthogonal group
