Bengali,Tamil
ম্যাগনেটোইলেকট্রিক প্রভাব,காந்த மின் விளைவு
চৌম্বকীয় বিদ্যুৎ,காந்த மின்சாரம்
চুম্বক তরল গতিবিদ্যা,காந்த திரவ இயக்கவியல்
"ম্যাগনেটোগ্রাম, ম্যাগনেটোগ্রাম","மேக்னடோகிராம், மேக்னடோகிராம்"
চুম্বকবিদ্যা,காந்தவியல்
চৌম্বকীয় রেকর্ডিং,காந்த பதிவு
চুম্বক হাইড্রোস্ট্যাটিক ভারসাম্য,காந்த ஹைட்ரோஸ்டேடிக் சமநிலை
ম্যাগনেট হাইড্রোডাইনামিক স্ট্যান্ডিং স্টেট,மேக்னட் ஹைட்ரோடைனமிக் ஸ்டேண்டிங் ஸ்டேட்
চৌম্বকীয় হাইড্রোডাইনামিক সমীকরণ,காந்த ஹைட்ரோடினமிக் சமன்பாடு
চৌম্বকীয় হাইড্রোডাইনামিক দোলন,காந்த ஹைட்ரோடைனமிக் அலைவு
ম্যাগনেটোডাইনামিক বিক্ষিপ্ততা,மேக்னடோடைனமிக் குழப்பம்
চুম্বক হাইড্রোডাইনামিক তরঙ্গ,காந்த ஹைட்ரோடைனமிக் அலை
চুম্বক হাইড্রোডাইনামিকস,காந்த ஹைட்ரோடைனமிக்ஸ்
চুম্বক হাইড্রোস্ট্যাটিক স্থায়িত্ব,காந்த ஹைட்ரோஸ்டேடிக் நிலைத்தன்மை
চুম্বক হাইড্রোস্ট্যাটিক্স,காந்த ஹைட்ரோஸ்டேடிக்ஸ்
চুম্বক আয়নিক,காந்த அயனி
চুম্বকযন্ত্র,காந்த இயந்திரம்
ম্যাগনেটোমিটার,காந்தமானி
ম্যাগনেটোমিটার,காந்தமானி
চুম্বকমিতি,காந்த அளவீடு
চুম্বকীয় শক্তি,காந்த சக்தி
চুম্বক,காந்தம்
চৌম্বকীয় মডুলেটর,காந்த மாடுலேட்டர்
"ম্যাগনেটোস্কোপিক শাটার, ম্যাগনেটোস্কোপিক শাটার","மேக்னடோஸ்கோபிக் ஷட்டர், மேக்னடோஸ்கோபிக் ஷட்டர்"
ম্যাগনেটোস্ফিয়ার সীমা,காந்த மண்டல வரம்பு
ম্যাগনেটোফোন,மேக்னடோஃபோன்
চৌম্বকীয় আলোক বৈদ্যুতিক আন্দোলন,காந்த ஒளிமின் இயக்கம்
"ম্যাগনেটো প্লাজমা, ম্যাগনেটো প্লাজমা","காந்த பிளாஸ்மா, காந்த பிளாஸ்மா"
ম্যাগনেটোস্ট্যাটিক প্লাজমা গতিবিদ্যা,மேக்னடோஸ்டேடிக் பிளாஸ்மா டைனமிக்ஸ்
চৌম্বক প্রতিরোধের,காந்த எதிர்ப்பு
চৌম্বক প্রতিরোধের ফ্যাক্টর,காந்த எதிர்ப்பு காரணி
চৌম্বক প্রতিরোধ ক্ষমতা,காந்த எதிர்ப்பு
চুম্বক প্রতিরোধক,காந்தமாக்கும் மின்தடை
চুম্বক ঘূর্ণন,காந்த சுழற்சி
ম্যাগনেটোস্কোপ,காந்தநோக்கி
চুম্বক বৃত্ত,காந்த வட்டம்
স্থির চৌম্বক,நிலையான காந்தம்
ইলেক্ট্রোম্যাগনেটিক ইকুইলিব্রিয়াম সমীকরণ,மின்காந்த சமநிலை சமன்பாடு
স্থির চৌম্বক ক্ষেত্রের তীব্রতা,நிலையான காந்தப்புல தீவிரம்
স্ট্যাটিক চৌম্বকীয় মিথস্ক্রিয়া,நிலையான காந்த தொடர்பு
স্ট্যাটিক চৌম্বকীয় রক্ষাকবচ,நிலையான காந்த கவசம்
স্থির চুম্বকত্ব,நிலையான காந்தவியல்
চৌম্বকীয় বিকৃতি,காந்த விலகல்
চৌম্বকীয় বিকৃতি প্রভাব,காந்த விலகல் விளைவு
চৌম্বক বিকৃতি মাইক্রোফোন,காந்த விலகல் ஒலிவாங்கி
চৌম্বক বিকৃতি দোলক,காந்த விலகல் ஆஸிலேட்டர்
"চৌম্বক বিকৃতি ট্রান্সডিউসার, চৌম্বক বিকৃতি ট্রান্সডিউসার","காந்த விலகல் மின்மாற்றி, காந்த விலகல் மின்மாற்றி"
চৌম্বক বিলম্ব বিলম্ব সার্কিট,காந்த தாமதம் தாமத சுற்று
চৌম্বকীয় বিকৃতি প্রভাব,காந்த விலகல் விளைவு
চৌম্বকীয় বিকৃতি রিলে,காந்த விலகல் ரிலே
চৌম্বক বিকৃতিকারী,காந்த சிதைப்பான்
ম্যাগনেটোক্রিস্টালাইন বৈশিষ্ট্য,காந்தப் படிக பண்புகள்
ম্যাগনেট্রন,மேக்னட்ரான்
ম্যাগনেট্রন সংশোধনকারী,மேக்னட்ரான் ரெக்டிஃபையர்
ম্যাগনেট্রন ব্যান্ডেজিং,மேக்னட்ரான் கட்டு
ম্যাগনেট্রন ভ্যাকুয়াম মিটার,மேக்னட்ரான் வெற்றிட மீட்டர்
চুম্বক,காந்தம்
বিবর্ধন,உருப்பெருக்கம்
বিবর্ধন অ্যাপ্লিকেশন,உருப்பெருக்கம் பயன்பாடு
বিবর্ধন কাউন্টার,உருப்பெருக்கி கவுண்டர்
বিবর্ধিত চিত্র,பெரிதாக்கப்பட்ட படம்
ম্যাগনিফায়ার,உருப்பெருக்கி
"বড় করা, বড় করা","பெரிதாக்க, பெரிதாக்க"
"ম্যাগনিফায়ার, ম্যাগনিফিকেশন","உருப்பெருக்கி, உருப்பெருக்கி"
ম্যাগনিফাইং লেন্স,உருப்பெருக்கி லென்ஸ்
ম্যাগনিফাইং লেন্স,உருப்பெருக்கி லென்ஸ்
বিবর্ধক শক্তি,பெரிதாக்கும் சக்தி
"magnitude, magnitude","அளவு, அளவு"
উজ্জ্বল সীমা,கதிரியக்க வரம்பு
ম্যাগনন,மேக்னான்
ম্যাগনাস বল,மேக்னஸ் விசை
ম্যাগস্লিপ,மாக்ஸ்லிப்
প্রধান ব্যান্ড,முக்கிய இசைக்குழு
প্রেরিত পালস,கடத்தப்பட்ட துடிப்பு
প্রধান লোব,முக்கிய மடல்
"প্রধান সড়ক, প্রধান লাইন","பிரதான சாலை, பிரதான பாதை"
"প্রধান তার, প্রধান ট্যাপ","பிரதான கம்பி, பிரதான குழாய்"
প্রধান নিয়োগ,முக்கிய பணி
লালিত কম্পন,நேசத்துக்குரிய அதிர்வு
"রক্ষণাবেক্ষণ, পুষ্টি, রক্ষণাবেক্ষণ","பராமரிப்பு, ஊட்டச்சத்து, பராமரிப்பு"
এসকর্ট স্থান,துணை இடம்
কম্পন খাওয়ানো,அதிர்வு ஊட்டுதல்
সঠিক ভর স্টেবিলাইজার,துல்லியமான வெகுஜன நிலைப்படுத்தி
রক্ষণাবেক্ষণ ফাইল,பராமரிப்பு கோப்பு
প্রধান অক্ষ,முக்கிய அச்சு
দীর্ঘ দানি,நீண்ட குவளை
প্রধান ত্রুটি,முக்கிய குறைபாடு
"গুরু ডায়টনিক স্কেল, গুরু ডিটনিক স্কেল","குரு டயடோனிக் அளவுகோல், குரு டிடோனிக் அளவுகோல்"
গুরু ষষ্ঠ,குரு ஆறாம்
মাস্টার টোন,முதன்மை தொனி
মেয়র নির্যাস,மயோரானா சாறு
মেয়র বাহিনী,மயோரானா படை
সংখ্যাগরিষ্ঠ বাহক,பெரும்பான்மை கேரியர்
সংখ্যাগরিষ্ঠ নির্গমনকারী,பெரும்பான்மை உமிழ்ப்பான்
যোগাযোগ এবং বিরতি,தொடர்பு மற்றும் முறித்து
যোগাযোগ বিচ্ছেদ,முறிவு தொடர்பு
সম্পর্কের যোগাযোগ,உறவு தொடர்பு
সংযোগকারী পালস,இணைப்பான் துடிப்பு
ডায়গনিস্টিক রুটিন,கண்டறியும் வழக்கம்
কুমোচন,குமோச்சன்
"malleability, malleability","இணக்கம், இணக்கம்"
মেলিয়াস ইনকাস চুক্তি,மெலியஸ் இன்கஸ் ஒப்பந்தம்
বড় আকারের অ্যান্টেনা,பெரிய ஆண்டெனா
প্রধান স্মৃতি,முதன்மை நினைவகம்
মানুষের roentgen সমতুল্য,மனித ரோன்ட்ஜென் சமமான
মানুষ মানুষ বছর,மனிதன் மனிதன் ஆண்டுகள்
দক্ষতা,திறன்கள்
মানজিন আয়না,மஞ்சின் மிரர்
ম্যানিপুলেশন কী,கையாளுதல் விசை
"manipulation, manipulation","கையாளுதல், கையாளுதல்"
ম্যানিপুলেশন গোলমাল,கையாளுதல் சத்தம்
চালক,இயக்குபவர்
কৃত্রিম স্ট্যাটিক,செயற்கை நிலையான
মনুষ্যবাহী বেলুন,மனிதர்கள் கொண்ட பலூன்
"ব্যারোমিটার, ম্যানোমিটার","காற்றழுத்தமானி, மனோமீட்டர்"
দাবদর্শী ক্যাপসুল,தப்தர்ஷி காப்ஸ்யூல்
চাপযুক্ত শিখা,அழுத்தப்பட்ட சுடர்
চাপ দেখার কৌশল,அழுத்தம் பார்வை நுட்பம்
ম্যানুয়াল বিশদ বিবরণ,கையேடு விவரம்
একাধিক চ্যানেল চ্যানেল,பல சேனல் சேனல்கள்
একাধিক শারীরিক শক্তি,பல உடல் சக்தி
বহুপদী সমস্যা,பல்லுறுப்புக்கோவை பிரச்சனை
মাল্টি ইলেকট্রন পরমাণু,பல எலக்ட்ரான் அணு
মাল্টিইলেক্ট্রনিক সিস্টেম,பல மின்னணு அமைப்பு
বহুরেখা বর্ণালী,பல வரி ஸ்பெக்ட்ரம்
মাল্টিনিউক্লিয়ন সিস্টেম,பல அணுக்கரு அமைப்பு
একাধিক ধারাবাহিকতা,பல நிலைத்தன்மை
বহু-সুইচ,பல சுவிட்ச்
মাল্টি পার্টিকেল মডেল,பல துகள் மாதிரி
বহুমান ফানেল,பகுமான் புனல்
বহুপদী-বেগ-সম্ভাব্য,பல்லுறுப்புக்கோவை-வேகம்-சாத்தியம்
নিরাপদ ক্যাম্পাস,பாதுகாப்பான வளாகம்
"প্রান্তিক, প্রান্তিক, প্রান্তিক","விளிம்பு, விளிம்பு, விளிம்பு"
প্রান্তিক ব্যবস্থা,விளிம்பு அமைப்பு
মার্জিন চেক,விளிம்பு சரிபார்ப்பு
প্রান্তিক মাত্রিকতা,விளிம்பு பரிமாணம்
প্রান্তিক বিতরণ,விளிம்பு விநியோகம்
প্রান্তিক এনট্রপি,விளிம்பு என்ட்ரோபி
মার্জিন ত্রুটি,விளிம்பு பிழை
প্রান্তিক শক্তি,விளிம்பு சக்தி
প্রান্তিক রশ্মি,விளிம்பு கதிர்
প্রান্তিক বর্ণালী রেখা,விளிம்பு நிறமாலை கோடு
প্রান্তিক ইন্টারপোলেশন,விளிம்பு இடைச்செருகல்
প্রান্তিক টিউব,விளிம்பு குழாய்
প্রান্তিক ঝামেলা,விளிம்பு இடையூறு
নেভিগেটর,நேவிகேட்டர்
"চিহ্ন, চিহ্ন, চিহ্ন","எண், குறி, குறி"
চিহ্ন উপলব্ধি,அடையாளம் உணர்தல்
আইকন ছুটির অনুপাত,ஐகான் விடுமுறை விகிதம்
মার্কার,குறிப்பான்
চিহ্নিতকারী জেনারেটর,மார்க்கர் ஜெனரேட்டர்
মার্কার আভা,மார்க்கர் ஒளி
মার্কার বিছানা,குறிப்பான் படுக்கை
মার্কার পিপ,மார்க்கர் குழாய்
মার্কার ব্যবধান,குறிப்பான் இடைவெளி
মার্কার পরিবর্তনশীল,மார்க்கர் மாறி
Marchangite বীজ বপন,மார்கங்கைட் விதைப்பு
মার্কস প্রভাব,மார்க்ஸ் விளைவு
maser,மேசர்
ব-দ্বীপ সম্পর্ক,டெல்டா உறவு
"মুখোশ, মুখোশ, কভার, থাম্ব","முகமூடி, முகமூடி, கவர், கட்டைவிரல்"
মাস্ক মাইক্রোফোন,முகமூடி ஒலிவாங்கி
গোপন প্রতিক্রিয়া,இரகசிய பதில்
"গোপন, আবরণ","மறைவான, கவர்"
"কভার ফ্রেম, মুখোশ ফ্রেম","கவர் சட்டகம், முகமூடி சட்டகம்"
শব্দ কভার,ஒலி உறை
কভার উৎস,கவர் ஆதாரம்
"ভর, ভর, বাল্ক","நிறை, நிறை, மொத்த"
ভর শোষণ সহগ,வெகுஜன உறிஞ்சுதல் குணகம்
ভর প্রাচুর্য,நிறை மிகுதி
ভর অনুপাত প্রতিক্রিয়া,வெகுஜன விகித எதிர்வினை
গণ কর্ম প্রতিবন্ধকতা,வெகுஜன நடவடிக்கை பின்னடைவு
ভর সাদৃশ্য,வெகுஜன ஒப்புமை
ভর বিশ্লেষণ,வெகுஜன பகுப்பாய்வு
ভর বিশ্লেষক চুম্বক,வெகுஜன பகுப்பாய்வி காந்தம்
ভর সহগ,வெகுஜன குணகம்
ভর উপাদান,வெகுஜன கூறு
"ভর ঘনত্ব, ভর প্রাচুর্য, ভর ঘনত্ব, ভর প্রাচুর্য","நிறை செறிவு, நிறை மிகுதி, நிறை செறிவு, நிறை மிகுதி"
ভর আবহাওয়া,வெகுஜன வானிலை
ভর ক্ষতি,வெகுஜன இழப்பு
ভর ঘনত্ব,வெகுஜன அடர்த்தி
ভর বিচ্ছুরণ,வெகுஜன சிதறல்
ভর বিতরণ,வெகுஜன விநியோகம்
ভর বিচ্যুতি,வெகுஜன வேறுபாடு
ভর সমীকরণ,நிறை சமன்பாடு
ভর সমতা,வெகுஜன சமநிலை
ভর ফাংশন,வெகுஜன செயல்பாடு
ভর ক্ষতি,வெகுஜன இழப்பு
গণ ব্রিলিয়ান্স আইন,வெகுஜன புத்திசாலித்தனம் சட்டம்
ভর শিখা ব্যাসার্ধ সম্পর্ক,வெகுஜன சுடர் ஆரம் உறவு
ভর শিখা সম্পর্ক,வெகுஜன சுடர் உறவு
ভর গতি,வெகுஜன வேகம்
ভর সংখ্যা,நிறை எண்
একটি চলমান কণার ভর,நகரும் துகள் நிறை
বিকিরণ ভর,கதிர்வீச்சு நிறை
ভর অপারেটর,வெகுஜன இயக்கி
ভর বিন্দু,நிறை புள்ளி
প্রশস্ত ব্যান্ড ইরেডিয়েটর,பரந்த பட்டை கதிர்வீச்சு
ভর পুনর্নবীকরণ,வெகுஜன மறுசீரமைப்பு
ভর প্রতিরোধ ক্ষমতা,வெகுஜன எதிர்ப்பு
ভর রেজল্যুশন,வெகுஜன தீர்மானம்
ভর স্কেল,வெகுஜன அளவு
ভর বিক্ষিপ্ত সহগ,வெகுஜன சிதறல் குணகம்
"ভর স্পেকট্রোগ্রাফ, ভর বর্ণালীগ্রাফ","மாஸ் ஸ்பெக்ட்ரோகிராஃப், மாஸ் ஸ்பெக்ட்ரோகிராஃப்"
"ভর স্পেকট্রাম লেখা, ভর স্পেকট্রোগ্রাফি","மாஸ் ஸ்பெக்ட்ரம் ரைட்டிங், மாஸ் ஸ்பெக்ட்ரோகிராபி"
ভর স্পেকট্রোমিটার ভর স্পেকট্রোমিটার,மாஸ் ஸ்பெக்ட்ரோமீட்டர் மாஸ் ஸ்பெக்ட்ரோமீட்டர்
ভর স্পেকট্রোমেট্রিক বিশ্লেষণ,மாஸ் ஸ்பெக்ட்ரோமெட்ரிக் பகுப்பாய்வு
ভর স্পেকট্রোমেট্রিক পদ্ধতি,மாஸ் ஸ்பெக்ட்ரோமெட்ரிக் முறை
ভর বর্ণালিবীক্ষণ,பெருமளவிலான நிறமாலையியல்
ভর বর্ণালিবীক্ষণ,பெருமளவிலான நிறமாலையியல்
ভর বর্ণালী,வெகுஜன நிறமாலை
ভর বর্ণালী বক্ররেখা,வெகுஜன நிறமாலை வளைவு
অ্যান্টি-ম্যাসিভ ক্ষমতা,எதிர்ப்பு பாரிய திறன்
"ভর দক্ষতা, ভর প্রবণতা (চুম্বকীয়)","வெகுஜன திறன், நிறை நாட்டம் (காந்தம்)"
ভর সিঙ্ক্রোনাইজার,வெகுஜன சின்க்ரோனைசர்
ভর ইমেজ,வெகுஜன படம்
ভর স্থানান্তর,வெகுஜன பரிமாற்றம்
ভর স্থানান্তর সিস্টেম,வெகுஜன பரிமாற்ற அமைப்பு
গণ প্রবেশাধিকার,வெகுஜன அணுகல்
ভর একক,வெகுஜன அலகு
ভর বেগ,வெகுஜன வேகம்
ভর-শক্তি সংরক্ষণ,வெகுஜன ஆற்றல் சேமிப்பு
ভর সংবেদনশীল শনাক্তকারী,வெகுஜன உணர்திறன் அடையாளங்காட்டி
ভর লাভ বক্ররেখা,வெகுஜன ஆதாய வளைவு
মাসউ পদ্ধতি,மசாவ் முறை
মাস্টার নিউক্লিয়াস,முதன்மைக் கரு
"শাস্তি, মাস্ত, নাটাদি, শক্তিশালী","தண்டனை, மஸ்த், நாடாடி, வலிமையான"
"গ্রান্ট শিট, মাস্টারকার্ড","கிராண்ட் ஷீட், மாஸ்டர்கார்டு"
"কন্ট্রোলার সার্কিট, মাস্টার সার্কিট","கட்டுப்படுத்தி சுற்று, முதன்மை சுற்று"
"মাস্টার ঘড়ি, নিয়ন্ত্রণ ঘড়ি","முதன்மை கடிகாரம், கட்டுப்பாட்டு கடிகாரம்"
মাস্টার গাণিতিক ক্যালকুলেটর,முதன்மை எண்கணித கால்குலேட்டர்
"মাস্টার কন্ট্রোলার, সেন্ট্রাল কন্ট্রোলার বোর্ড","முதன்மைக் கட்டுப்பாட்டாளர், மத்திய கட்டுப்பாட்டு வாரியம்"
প্রধান সম্পত্তি,முக்கிய சொத்து
কৃতিত্বের প্রধান নিয়ন্ত্রক,சாதனைகளின் முதன்மைக் கட்டுப்பாட்டாளர்
মাস্টার হিয়ারিং এইড,மாஸ்டர் செவிப்புலன் உதவி
"ফাইনাল মনিটর, মাস্টার মনিটর","இறுதி மானிட்டர், மாஸ்டர் மானிட்டர்"
মাস্টার নেতিবাচক,மாஸ்டர் எதிர்மறை
মাস্টার অসিলেটর,முதன்மை ஆஸிலேட்டர்
"মাস্টার প্লেট, মাস্টার প্লেট","முதன்மை தட்டு, முதன்மை தட்டு"
প্রধান রুটিন,முதன்மையான வழக்கம்
গুরু নমুনা,குரு மாதிரி
মাস্টার সুইচ,முதன்மை சுவிட்ச்
মাস্টার প্রেরণকারী,முதன்மை அனுப்புபவர்
ম্যাচ,பொருத்துக
ডবল মিলেছে,இரட்டை பொருந்தியது
মিলে যাওয়া প্রতিবন্ধকতা,பொருந்திய மின்மறுப்பு
মিলে যাওয়া লোড,பொருந்திய சுமை
মিলিত প্রতিরোধ,பொருந்திய எதிர்ப்பு
মিলে যাওয়া শেষ,பொருந்திய முடிவு
মিলিত ট্রান্সমিশন লাইন,பொருந்திய பரிமாற்ற வரி
ম্যাচিং,பொருந்துகிறது
ম্যাচিং কার্ড,பொருந்தும் அட்டை
ম্যাচিং ডায়াফ্রাম,பொருந்தும் உதரவிதானம்
সামঞ্জস্যপূর্ণ প্রতিবন্ধকতা,பொருந்தக்கூடிய மின்மறுப்பு
ম্যাচিং সমস্যা,பொருந்தும் பிரச்சனை
ম্যাচিং পাউডার,பொருந்தும் தூள்
ম্যাচিং পাউডার,பொருந்தும் தூள்
ম্যাচিং ট্রান্সফরমার,பொருந்தும் மின்மாற்றி
"বস্তুগত দেহ, বস্তুগত বস্তু","பொருள் உடல், பொருள் பொருள்"
ভর প্রত্যাহার,வெகுஜன திரும்பப் பெறுதல்
পদার্থ শক্তি,பொருள் ஆற்றல்
পদার্থ শক্তি ক্ষেত্র,பொருள் ஆற்றல் புலம்
পণ্য নিরাপত্তা ফ্যাক্টর,பொருட்களின் பாதுகாப்பு காரணி
ভর মাধ্যম,வெகுஜன நடுத்தர
কঙ্কর,கிரிட்
পদার্থের কণা,பொருளின் துகள்
"আসল পণ্য, পণ্য পণ্য","உண்மையான தயாரிப்பு, சரக்கு தயாரிப்பு"
বস্তুর প্রতীক,பொருள் சின்னம்
ভর সিস্টেম,வெகுஜன அமைப்பு
তরল পরীক্ষা চুল্লি,திரவ சோதனை உலை
ভর তরঙ্গ,வெகுஜன அலை
ব্যাপার ভলিউম উপাদান,பொருள் தொகுதி கூறு
"ভর, ভর","நிறை, நிறை"
গাণিতিক আউটপুট,கணித வெளியீடு
"গাণিতিক যুক্তি, গাণিতিক যুক্তি","கணித தர்க்கம், கணித தர்க்கம்"
গাণিতিক অপারেটর,கணித ஆபரேட்டர்
গাণিতিক পেন্ডুলাম,கணித ஊசல்
গাণিতিক পদার্থবিদ্যা,கணித இயற்பியல்
গাণিতিক প্রোগ্রামিং,கணித நிரலாக்க
গাণিতিক গঠন,கணித அமைப்பு
"গাণিতিক ফিল্টার, গাণিতিক ফিল্টার","கணித வடிகட்டி, கணித வடிகட்டி"
"ম্যাট্রিক্স, ম্যাট্রিক্স, ম্যাট্রিক্স","அணி, அணி, அணி"
ম্যাট্রিক্স ডিকোডার,அணி குறிவிலக்கி
"গ্যাঙ্গু প্রভাব, ম্যাট্রিক্স প্রভাব","கங்கு விளைவு, அணி விளைவு"
ম্যাট্রিক্স উপাদান,அணி உறுப்பு
ম্যাট্রিক্স সমীকরণ,அணி சமன்பாடு
ম্যাট্রিক্স মেকানিক্স,மேட்ரிக்ஸ் இயக்கவியல்
ম্যাট্রিক্স গুণ,அணி பெருக்கல்
ম্যাট্রিক্স অপারেটর,மேட்ரிக்ஸ் ஆபரேட்டர்
ম্যাট্রিক্স স্পেকট্রোফটোমেট্রি,மேட்ரிக்ஸ் ஸ்பெக்ட்ரோஃபோட்டோமெட்ரி
"ম্যাট্রিক্স, ম্যাট্রিক্স","அணி, அணி"
"ম্যাট্রিক্স, ম্যাট্রিক্স","அணி, அணி"
"বস্তু, পদার্থ","பொருள், பொருள்"
বিষয় ক্ষেত্র তত্ত্ব,பொருள் புல கோட்பாடு
ভর তরঙ্গ,வெகுஜன அலை
ভর মুক্ত আকাশ,நிறை இல்லாத வானம்
ম্যাটিসেন শাসন,மேடிஸ்சன் விதி
গদি অ্যান্টেনা,மெத்தை ஆண்டெனா
সর্বোচ্চ,அதிகபட்சம்
"সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ","உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த"
সর্বোচ্চ পরম মান,அதிகபட்ச முழுமையான மதிப்பு
সর্বোচ্চ গড় পরিসীমা,அதிகபட்ச சராசரி வரம்பு
সর্বোচ্চ ফুটন্ত পয়েন্ট,மிக உயர்ந்த கொதிநிலை
সর্বাধিক বিস্তার,அதிகபட்ச பரவல்
সর্বাধিক প্রবাহ ঘনত্ব,அதிகபட்ச ஃப்ளக்ஸ் அடர்த்தி
মূল স্ক্যানিং ফ্রিকোয়েন্সি,அசல் ஸ்கேனிங் அதிர்வெண்
সর্বাধিক সম্ভাব্য এনকোডিং,அதிகபட்ச சாத்தியமான குறியாக்கம்
সর্বোচ্চ মিন থার্মিস্টর সর্বোচ্চ মিন থার্মিস্টর,அதிகபட்ச நிமிட தெர்மிஸ்டர் அதிகபட்ச நிமிட தெர்மிஸ்டர்
সর্বোচ্চ মডুলেশন ফ্রিকোয়েন্সি,அதிகபட்ச பண்பேற்றம் அதிர்வெண்
সর্বশ্রেষ্ঠ মডুলাস নিয়ম,மிகப்பெரிய மாடுலஸ் விதி
সর্বশ্রেষ্ঠ পরিমাপ উপপাদ্য,மிகப்பெரிய அளவீட்டு தேற்றம்
সর্বাধিক অনুমোদিত পরিমাণ হার,அதிகபட்ச அனுமதிக்கப்பட்ட அளவு விகிதம்
সর্বাধিক অনুমোদিত ফ্লাক্স,அதிகபட்ச அனுமதிக்கப்பட்ட ஃப்ளக்ஸ்
সর্বাধিক অনুমোদিত স্তর,அதிகபட்ச அனுமதிக்கப்பட்ட நிலை
সর্বাধিক অনুমোদিত পরিসীমা,அதிகபட்ச அனுமதிக்கப்பட்ட வரம்பு
সর্বাধিক অনুমোদিত মান,அனுமதிக்கப்பட்ட அதிகபட்ச மதிப்பு
সর্বোচ্চ আপেক্ষিক ত্রুটি,அதிகபட்ச உறவினர் பிழை
সম্ভাব্যতা সেট,நிகழ்தகவு தொகுப்பு
সর্বোচ্চ প্রতিরোধ,அதிகபட்ச தடுப்பு
সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি,அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண்
সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি গুণক,பயன்படுத்தக்கூடிய அதிகபட்ச அதிர்வெண் பெருக்கி
সর্বোচ্চ আউটপুট,அதிகபட்ச வெளியீடு
ম্যাক্সওয়েল সেতু,மேக்ஸ்வெல் பாலம்
ম্যাক্সওয়েল উপাদান,மேக்ஸ்வெல் கூறுகள்
ম্যাক্সওয়েল সমীকরণ,மேக்ஸ்வெல் சமன்பாடு
ম্যাক্সওয়েল চাপ,மேக்ஸ்வெல் மன அழுத்தம்
ম্যাক্সওয়েল স্ট্রেস ক্ষেত্র,மேக்ஸ்வெல் அழுத்த புலம்
ম্যাক্সওয়েল-বোল্টসম্যান বন্টন আইন,மேக்ஸ்வெல்-போல்ட்ஸ்மேன் விநியோக சட்டம்
ম্যাক্সওয়েল-বোল্টসম্যান পরিসংখ্যান,மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்
ম্যাক্সওয়েল টার্ন (ইউনিট),மேக்ஸ்வெல் டர்ன் (அலகு)
ম্যাক্সওয়েল বন্টন নিয়ম,மேக்ஸ்வெல் விநியோக விதி
ম্যাক্সওয়েল সমীকরণ,மேக்ஸ்வெல் சமன்பாடு
ম্যাক্সওয়েলের আইন,மேக்ஸ்வெல்லின் சட்டம்
ম্যাক্সওয়েল বেগ-পোর্টফোলিও আইন,மேக்ஸ்வெல் வேகம்-போர்ட்ஃபோலியோ சட்டம்
ম্যাক্সওয়েল তত্ত্ব,மேக்ஸ்வெல் கோட்பாடு
ম্যাক্সওয়েলের ইউনিট,மேக்ஸ்வெல்லின் அலகு
ম্যাক্সওয়েলি বিতরণ,அதிகபட்ச விநியோகம்
maxvanelli শিথিল সময়,maxvanelli தளர்வு நேரம்
ম্যাক্সওয়েলিয়ান বেগ-বন্টন,Maxwellian velocity-distribution
মেডে (জরুরি সংকেত),மேடே (அவசர சமிக்ஞை)
বিরতি ফাঁক,இடைவெளி இடைவெளி
"ম্যাকলিওড গেজ, ম্যাকলিওড গেজ","மெக்லியோட் கேஜ், மெக்லியோட் கேஜ்"
মাইক্রোওয়েভ টিউব,நுண்ணலை குழாய்
"ম্যাকান, বিভ্রান্ত","மகான், குழப்பம்"
"তৈরী করা, ভ্রমণ করা","தயாரித்தல், பயணம் செய்தல்"
মানে,அர்த்தம்
মানে পরম ত্রুটি,முழுமையான பிழை என்று பொருள்
মানে পরম মাত্রা,முழுமையான அளவைக் குறிக்கிறது
মানে শোষণ সহগ,சராசரி உறிஞ்சுதல் குணகம்
মানে পরম চরিত্র,முழுமையான தன்மையைக் குறிக்கிறது
মানে কৌণিক গতি,கோண வேகம் என்று பொருள்
মানে জ্যোতির্বিজ্ঞানের সময়,வானியல் நேரம் என்று பொருள்
গড় ক্যালোরি গড় ক্যালোরি,சராசரி கலோரி சராசரி கலோரி
মানে কভারেজ,கவரேஜ் என்று அர்த்தம்
গড় সেন্টিগ্রেড ক্যালোরি,சராசரி சென்டிகிரேட் கலோரி
মানে ঘনত্ব,அதாவது செறிவு
বক্রতা মানে,வளைவு என்று பொருள்
"মানে গভীরতা, মানে তীব্রতা","சராசரி ஆழம், சராசரி தீவிரம்"
"মানে শক্তি, গড় শক্তি","ஆற்றல் என்று பொருள், ஆற்றல் என்று பொருள்"
"মানে বিষুবরেখা, মানে তির্যক","அதாவது பூமத்திய ரேகை, சாய்ந்த என்று அர்த்தம்"
মানে ত্রুটি,சராசரி பிழை
"মানে মুক্ত পথ, মানে মুক্ত পথ","இலவச பாதை என்று அர்த்தம், இலவச பாதை என்று அர்த்தம்"
