Gujarati,Malayalam
પુનરાવર્તિત પ્રક્રિયા,ആവർത്തന നടപടിക്രമം
પુનરાવર્તિત પદ્ધતિ,ആവർത്തന രീതി
જેકોબિયન,യാക്കോബിയൻ
જેકોબી સાર્નિક,ജേക്കബ് സാർനിക്
જેકોબી મેટ્રિક્સ,ജേക്കബ് മാട്രിക്സ്
સમૂહોનું સંયોજન,സെറ്റുകളുടെ സംയോജനം
સંયુક્ત (v.) સંયુક્ત (v.),"ജോയിന്റ്, ജോയിന്റ് (എഡി.) ജോയിന്റ് (വി.)"
સંયુક્ત ઘનતા કાર્ય,സംയുക്ത സാന്ദ്രത പ്രവർത്തനം
સંયુક્ત આવર્તન કાર્ય,സംയോജിത ആവൃത്തി പ്രവർത്തനം
સંયુક્ત આશ્રિત ચલ,സംയുക്ത ആശ്രിത വേരിയബിൾ
સંયુક્ત સંભાવના,സംയുക്ത സംഭാവ്യത
ઉમેરવુ,ഉൾപ്പെടുത്തൽ
"કોદાળી, કૂદકો, પ્લુટી","പാര, ചാട്ടം, പ്ലൂട്ടി"
પ્લુટી વિરામ,പ്ലൂട്ടി നിർത്തലാക്കൽ
"ન્યાયીપણું, વાજબીપણું","ന്യായം, ന്യായീകരണം"
વાજબી ઠેરવવું,ന്യായീകരിക്കുക
carnafe નકશો,carnafe മാപ്പ്
"કર્નલો, રાખ","കേർണലുകൾ, ചാരം"
મેપિંગ બિંદુ,മാപ്പിംഗ് പോയിന്റ്
"પાયરોડાયનેમિક્સ, પ્યુરિન ડાયનેમિક્સ","ശുദ്ധമായ ചലനാത്മകത, ശുദ്ധമായ ചലനാത്മകത"
ગતિ ઊર્જા,ഗതികോർജ്ജം
"ગતિશાસ્ત્ર, ગતિશાસ્ત્ર","ചലനാത്മകത, ചലനാത്മകത"
કોલમોગોરોફ-સ્મિર્નોવ ટેસ્ટ,കോൾമോഗോറോഫ്-സ്മിർനോവ് ടെസ്റ്റ്
ક્રોનેકર ડેલ્ટા,ക്രോണേക്കർ ഡെൽറ്റ
કાકડી,വെള്ളരിക്ക
Lagrange કાર્ય,ലഗ്രാഞ്ച് ഫംഗ്ഷൻ
લેગ્રેન્જ ગુણક,ലഗ്രാഞ്ച് മൾട്ടിപ്ലയർ
"પાટિયું, બોર્ડ","പലക, പലക"
લેપ્લેસ ટ્રાન્સફોર્મ,ലാപ്ലേസ് രൂപാന്തരം
મોટી સંખ્યા,വലിയ സംഖ്യ
લાક્ષણિક મૂળ,സ്വഭാവം ഉത്ഭവം
બાજુનું પૃષ્ઠ,സൈഡ് പേജ്
લેટિન ચોરસ,ലാറ്റിൻ ചതുരം
"નાભિની દોરી, લેટસ ગુદામાર્ગ","പൊക്കിൾക്കൊടി, ലാറ്റസ് മലാശയം"
"નિયમો, સિદ્ધાંતો","നിയമങ്ങൾ, തത്വങ്ങൾ"
વેગ સંયોજન નિયમ,വേഗത സംയോജന നിയമം
સુસંગતતા નિયમ,അനുയോജ്യത നിയമം
ઘટતા વળતરનો નિયમ,റിട്ടേൺസ് റൂൾ കുറയുന്നു
ગુરુત્વાકર્ષણનો નિયમ,ഗുരുത്വാകർഷണ നിയമം
જૂથ માટે હોમોમોર્ફિઝમનો નિયમ,ഗ്രൂപ്പിനുള്ള ഹോമോമോർഫിസം നിയമം
રિંગ્સ માટે હોમોમોર્ફિઝમનો નિયમ,വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസം നിയമം
વધતી કિંમતનો કાયદો,വർദ്ധിച്ചുവരുന്ന ചെലവ് നിയമം
ઘાતીકરણ નિયમ,എക്സ്പോണൻഷ്യേഷൻ നിയമം
જડતા કાયદો,ജഡത്വ നിയമം
મોટી સંખ્યામાં કાયદો,വലിയ സംഖ്യകളുടെ നിയമം
સંભાવના નિયમ,പ്രോബബിലിറ്റി റൂൾ
"સાઈન નિયમ, સાઈન નિયમ","സൈൻ റൂൾ, സൈൻ റൂൾ"
ઘાતાંકનો કાયદો,ഘാതകങ്ങളുടെ നിയമം
ઝડપ નિયમો,വേഗത നിയമങ്ങൾ
"સ્તર, સ્તર","പാളി, ലെവൽ"
આગળ ગુણાંક,ഫോർവേഡ് കോഫിഫിഷ്യന്റ്
આગળનો કર્ણ,ഫ്രണ്ട് ഡയഗണൽ
ફોરવર્ડ સબ-મેટ્રિક્સ,ഫോർവേഡ് സബ്-മാട്രിക്സ്
ફ્રન્ટ પોસ્ટ,മുൻ പോസ്റ്റ്
"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ","മിനിമം, മിനിമം, മിനിമം"
લેસ્ટ કોમન કોમન (LCM),ഏറ്റവും കുറഞ്ഞ സാധാരണ പൊതു (LCM)
ન્યૂનતમ ઘટકો,മിനിമം ഘടകങ്ങൾ
સૌથી નીચો વર્ગ,ഏറ്റവും താഴ്ന്ന ക്ലാസ്
ન્યૂનતમ ઓવરહેડ મર્યાદા,ഏറ്റവും കുറഞ്ഞ ഓവർഹെഡ് പരിധി
ડાબો સમૂહ,ഇടത് സെറ്റ്
ઘડિયાળની વિરુદ્ધ દિશામાં,എതിർ ഘടികാരദിശയിൽ
કાઉન્ટરક્લોકવાઇઝ સ્ક્રૂ,എതിർ ഘടികാരദിശയിലുള്ള സ്ക്രൂ
ડાબું ઊલટું,ഇടത് വിപരീതം
ડાબું ગુણાકાર,ഇടത് ഗുണനം
લીબનીઝ સૂત્ર,ലെബ്നിസ് ഫോർമുല
લંબાઈ,നീളം
તુંગાક્કુડી,തുംഗക്കുടി
ત્રાંસી વળાંક,ട്രഗസ് കർവ്
લંગફિશ,ശ്വാസകോശമത്സ്യം
સ્તર વળાંક,ലെവൽ കർവ്
આત્મવિશ્વાસનું સ્તર,അത്മവിശ്വാസത്തിന്റെ അളവ്
મહત્વનું સ્તર,പ്രാധാന്യത്തിന്റെ തലം
કાલક્રમિક રીતે,കാലക്രമത്തിൽ
શબ્દકોશ ક્રમ,നിഘണ്ടു ക്രമം
સંભાવના કાર્ય,പ്രോബബിലിറ്റി ഫംഗ്ഷൻ
સંભાવના ગુણોત્તર પરીક્ષણ,പ്രോബബിലിറ്റി റേഷ്യോ ടെസ്റ്റ്
"મર્યાદા, સીમાંત","പരിധി, നാമമാത്ര"
"સીમાંત, આત્યંતિક","നാമമാത്രമായ, തീവ്രമായ"
સીમાંત મૂલ્ય,നാമമാത്ര മൂല്യം
સીમાંત વેગ,നാമമാത്ര പ്രവേഗം
સરેરાશ શ્રેણી,ശരാശരി പരിധി
એકીકરણની મર્યાદા,സംയോജനത്തിന്റെ പരിധി
ક્રમ મર્યાદા,അനുക്രമ പരിധി
"ક્લસ્ટર બિંદુ, મર્યાદા બિંદુ","ക്ലസ്റ്റർ പോയിന്റ്, പരിധി പോയിന്റ്"
સીમાંત વેગ,നാമമാത്ര പ്രവേഗം
"રેખા, રેખા, લંબગોળ","രേഖ, രേഖ, ദീർഘവൃത്തം"
"રેખીય, રેખીય, રેખીય","രേഖീയ, രേഖീയ, രേഖീയ"
રેખીય બિજવલ્લી,രേഖീയ ബീജവല്ലി
રેખીય બીજગણિત સમીકરણ,രേഖീയ ബീജഗണിത സമവാക്യം
રેખીય અંદાજ,രേഖീയ ഏകദേശം
રેખીય એસિમ્પ્ટોટ,രേഖീയ അസിംപ്റ്റോട്ട്
રેખીય ગુણાંક,രേഖീയ ഗുണകം
આંચકો સંચય,ഷോക്ക് ശേഖരണം
આઘાત પ્રતિબંધ,ഷോക്ക് നിയന്ത്രണം
રેખીય અવલંબન,രേഖീയ ആശ്രിതത്വം
રેખીય વિભેદક સમીકરણ,ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം
"લીનિયર ડાયમેન્શન, લીનિયર મેઝરમેન્ટ, લીનિયર લેન્થ-પહોળાઈ","ലീനിയർ ഡൈമൻഷൻ, ലീനിയർ മെഷർമെന്റ്, ലീനിയർ ദൈർഘ്യം-വീതി"
"રેખીય સમીકરણ, ચતુર્ભુજ સમીકરણ","ലീനിയർ ഇക്വേഷൻ, ക്വാഡ്രാറ്റിക് ഇക്വേഷൻ"
રેખીય એકરૂપતા,രേഖീയ ഏകത
રેખીય અપૂર્ણાંક રૂપાંતર,ലീനിയർ ഫ്രാക്ഷണൽ കൺവേർഷൻ
રેખીય કાર્ય,രേഖീയ പ്രവർത്തനം
રેખીય કાર્ય,രേഖീയ പ്രവർത്തനം
રેખીય જૂથ,രേഖീയ ഗ്രൂപ്പ്
રેખીય સ્વતંત્રતા,രേഖീയ സ്വാതന്ത്ര്യം
રેખીય સ્વતંત્ર સંબંધ,രേഖീയ സ്വതന്ത്ര ബന്ധം
રેખીય અસમાનતા,രേഖീയ അസമത്വം
રેખીય બિન-સમાન વિભેદક સમીકરણ,ലീനിയർ നോൺ-ഹോമോജീനസ് ഡിഫറൻഷ്യൽ ഇക്വേഷൻ
રેખીય અભિન્ન સમીકરણ,ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം
રેખીય પ્રક્ષેપ,ലീനിയർ ഇന്റർപോളേഷൻ
લીનિયર લીસ્ટ સ્ક્વેર રીગ્રેસન એનાલિસિસ,ലീനിയർ ലീസ്റ്റ് സ്ക്വയർ റിഗ്രഷൻ അനാലിസിസ്
"એકવચનમાં, રેખીય રીતે","ഏകവചനമായി, രേഖീയമായി"
રેખીય રીતે નિર્ભર,രേഖീയമായി ആശ്രയിക്കുന്നത്
રેખીય રીતે સ્વતંત્ર,രേഖീയമായി സ്വതന്ത്രമായ
રેખીય મેપિંગ,ലീനിയർ മാപ്പിംഗ്
રેખીય ક્રમ,രേഖീയ ക്രമം
રેખીય ક્રમાંકન,ലീനിയർ സീരിയലൈസേഷൻ
રેખીય પ્રોગ્રામિંગ,ലീനിയർ പ്രോഗ്രാമിംഗ്
લીનિયર પ્રોગ્રામિંગ અલ્ગોરિધમ,ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം
રેખીય પ્રોગ્રામિંગ સમસ્યા,ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം
રેખીય રીગ્રેસન,ലീനിയർ റിഗ്രഷൻ
રેખીય રીગ્રેસન ગુણાંક,ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
"રેખીય સંબંધ, ઘાતાંકીય સંબંધ","രേഖീയ ബന്ധം, എക്സ്പോണൻഷ്യൽ ബന്ധം"
રેખીય વસ્તી,രേഖീയ ജനസംഖ്യ
રેખીય સબસ્પેસ,രേഖീയ ഉപസ്ഥലം
રેખીય પરિવર્તન,രേഖീയ പരിവർത്തനം
રેખીય રીગ્રેસન,ലീനിയർ റിഗ്രഷൻ
રેખીય વિભેદક અંદાજ,ലീനിയർ ഡിഫറൻഷ്യൽ എസ്റ്റിമേറ്റ്
રેખીય વેગ,രേഖീയ പ്രവേഗം
રેખા અભિન્ન,ലൈൻ ഇന്റഗ്രൽ
આંતરછેદની રેખા,കവലയുടെ വരി
રીગ્રેસનની રેખા,റിഗ്രഷൻ ലൈൻ
અવકાશી વેક્ટર,സ്പേഷ്യൽ വെക്റ്റർ
સ્થાનિક શ્રેષ્ઠ,പ്രാദേശിക ഒപ്റ്റിമൽ
"લોકસ, લોકસ","ലോക്കസ്, ലോക്കസ്"
લોગ લોગ લોગ,ലോഗ് ലോഗ് ലോഗ്
"લઘુગણક, લઘુગણક","ലോഗരിഥമിക്, ലോഗരിഥമിക്"
લઘુગણક ચોકસાઈ,ലോഗരിഥമിക് കൃത്യത
લઘુગણક ગણતરી,ലോഗരിതം കണക്കുകൂട്ടൽ
"લઘુગણક વળાંક, લઘુગણક વળાંક","ലോഗരിഥമിക് വക്രം, ലോഗരിഥമിക് വക്രം"
લઘુગણક વ્યુત્પન્ન,ലോഗരിഥമിക് ഡെറിവേറ്റീവ്
લઘુગણક વિભેદક,ലോഗരിഥമിക് ഡിഫറൻഷ്യൽ
"લઘુગણક કાર્ય, લઘુગણક કાર્ય","ലോഗരിഥമിക് ഫംഗ്ഷൻ, ലോഗരിഥമിക് ഫംഗ്ഷൻ"
"લઘુગણક સરેરાશ, ભૌમિતિક સરેરાશ","ലോഗരിഥമിക് ശരാശരി, ജ്യാമിതീയ ശരാശരി"
લઘુગણક સામાન્ય વિતરણ,ലോഗരിഥമിക് സാധാരണ വിതരണം
લઘુગણક સંબંધ,ലോഗരിഥമിക് ബന്ധം
લઘુગણક સ્કેલ,ലോഗരിഥമിക് സ്കെയിൽ
"લઘુગણક શ્રેણી, લઘુગણક શ્રેણી","ലോഗരിതം സീരീസ്, ലോഗരിതം സീരീസ്"
"લઘુગણક સર્પાકાર, લઘુગણક સર્પાકાર","ലോഗരിഥമിക് സർപ്പിളം, ലോഗരിഥമിക് സർപ്പിളം"
"લઘુગણક કોષ્ટક, લઘુગણક કોષ્ટક","ലോഗരിതം പട്ടിക, ലോഗരിതം പട്ടിക"
"લઘુગણક, લઘુગણક","ലോഗരിതം, ലോഗരിതം"
તર્કશાસ્ત્ર,യുക്തി
તાર્કિક રીતે સમકક્ષ,യുക്തിപരമായി തുല്യമാണ്
"ગ્રોથ કર્વ, પર્લ-રીડ કર્વ","ഗ്രോത്ത് കർവ്, പേൾ-റീഡ് കർവ്"
"સામાન્ય વિતરણ લોગ કરો, સામાન્ય વિતરણ લોગ કરો","ലോഗ് നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ, ലോഗ് നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ"
"રેખાંશ, રેખાંશ","രേഖാംശം, രേഖാംശം"
"loop, loop, noose (no.), loop (ver.), praspanda","ലൂപ്പ്, ലൂപ്പ്, നൂസ് (നമ്പർ), ലൂപ്പ് (വെർ.), പ്രസ്പന്ദ"
"ચૂંટણી પ્રચાર, લોટરી","തിരഞ്ഞെടുപ്പ് പ്രചാരണം, ലോട്ടറി"
રેખાંકિત,അടിവരയിടുക
ના જેટલું કે તેનાથી ઓછું,താഴ്ന്ന പരിധി
લો રીમેન-ઇન્ટિગ્રલ,ലോ റീമാൻ-ഇന്റഗ്രൽ
ઓછી રકમ,കുറഞ്ഞ തുക
ત્રિકોણાકાર મેટ્રિક્સને અનુસરે છે,ത്രികോണ മാട്രിക്സ് പിന്തുടരുന്നു
mclarin ફેલાય છે,മക്ലാരിൻ സ്പ്രെഡ്
"માયા નંબર, મેજિક નંબર, ટકાઉપણું નંબર","മായ നമ്പർ, മാജിക് നമ്പർ, ഡ്യൂറബിലിറ്റി നമ്പർ"
જાદુઈ ચોરસ,മാന്ത്രിക ചതുരം
તેજસ્વી મર્યાદા,റേഡിയന്റ് പരിധി
મેઇલિંગ પ્રશ્નાવલી,മെയിലിംഗ് ചോദ്യാവലി
મેઇલ દ્વારા સર્વેક્ષણ,മെയിൽ വഴിയുള്ള സർവേ
ઓવરહેડ મર્યાદા,ഓവർഹെഡ് പരിധി
લાંબી ચાપ,നീണ്ട ആർക്ക്
બંધાયેલ સમૂહ,ബന്ധിത സെറ്റ്
બહુમૂલ્ય કાર્ય,മൾട്ടിവാല്യൂഡ് ഫംഗ്ഷൻ
"નકશો, નકશો, નકશો","ഭൂപടം, ഭൂപടം, ഭൂപടം"
સેટમાં મેપિંગ,സെറ്റുകളിലേക്ക് മാപ്പിംഗ്
સેટનું મેપિંગ,സെറ്റുകളുടെ മാപ്പിംഗ്
સીમાંત સંભાવના,നാമമാത്ര സംഭാവ്യത
ગાણિતિક વિશ્લેષણ,ഗണിത വിശകലനം
અંકગણિત તર્ક,ഗണിത യുക്തി
ગાણિતિક કેન્દ્ર,ഗണിതശാസ്ത്ര കേന്ദ്രം
ગાણિતિક જટિલતા,ഗണിതശാസ്ത്ര സങ്കീർണ്ണത
ગાણિતિક અર્થશાસ્ત્ર,ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം
ગાણિતિક અપેક્ષા,ഗണിതശാസ്ത്ര പ്രതീക്ഷ
ગાણિતિક સ્વરૂપ,ഗണിത രൂപം
"મેથેમેટિકલ ફોર્મેટ, મેથેમેટિકલ ફોર્મેટ","ഗണിത ഫോർമാറ്റ്, ഗണിത ഫോർമാറ്റ്"
ગાણિતિક ઓળખ,ഗണിത ഐഡന്റിറ്റികൾ
"ગાણિતિક તર્ક, ગાણિતિક તર્ક","ഗണിതശാസ്ത്ര യുക്തി, ഗണിതശാസ്ത്ര യുക്തി"
ગાણિતિક મોડેલ,ഗണിത മാതൃക
ગાણિતિક ઉદ્દેશ,ഗണിതപരമായ ഉദ്ദേശം
મેટ્રિક્સ કર્ણકરણ,മാട്രിക്സ് ഡയഗണലൈസേഷൻ
મેટ્રિક્સ વ્યસ્ત,മാട്രിക്സ് വിപരീതം
મેટ્રિક્સ વ્યુત્ક્રમ,മാട്രിക്സ് വിപരീതം
મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ,മാട്രിക്സ് ആവർത്തന രീതി
મેટ્રિક્સ પદ્ધતિ,മാട്രിക്സ് രീതി
મેટ્રિક્સ ગુણાકાર,മാട്രിക്സ് ഗുണനം
સ્થિરાંકોનું મેટ્રિક્સ,സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്
પ્રભાવશાળી મેટ્રિક્સ,പ്രബലമായ മാട്രിക്സ്
મેટ્રિક્સ ઓપરેટર,മാട്രിക്സ് ഓപ്പറേറ്റർ
મેટ્રિક્સ બહુપદી,മാട്രിക്സ് ബഹുപദം
મેટ્રિક્સ પ્રિન્ટીંગ,മാട്രിക്സ് പ്രിന്റിംഗ്
મેટ્રિક્સ ઉત્પાદન,മാട്രിക്സ് ഉൽപ്പന്നം
મહત્તમ,പരമാവധി
"મહત્તમ, મહત્તમ, સર્વોચ્ચ","പരമാവധി, പരമാവധി, ഉയർന്നത്"
મહત્તમ નિરપેક્ષ મૂલ્ય,പരമാവധി കേവല മൂല്യം
મહત્તમ F- ગુણોત્તર,പരമാവധി എഫ്-അനുപാതം
મહત્તમ સંભવિત,പരമാവധി സാധ്യത
મહાલપિસ્તા,മഹൽപിഷ്ഠ
મહાન નિષ્કર્ષ,മഹത്തായ നിഗമനം
કાર્યની મહત્તમ,പ്രവർത്തനത്തിന്റെ പരമാവധി
મેક્સવેલ-બોલ્ટ્સમેન સ્ટેટિસ્ટિક્સ,മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ
સરેરાશ વિચલન,അർത്ഥം വ്യതിയാനം
વિચલન સ્ક્વેર મીન,ഡീവിയേഷൻ സ്ക്വയർ ശരാശരി
ચોરસ સરેરાશ ભૂલ,ചതുരം അർത്ഥം പിശക്
"સરેરાશ, સરેરાશ મૂલ્ય","അർത്ഥം, ശരാശരി മൂല്യം"
સરેરાશ પ્રમેય,അർത്ഥം സിദ്ധാന്തം
બબલી માપન,ബബ്ലി അളവ്
"મધ્ય, મધ્ય, મધ્ય, મધ્ય","ഇടത്തരം, ഇടത്തരം, ഇടത്തരം, ഇടത്തരം"
મધ્ય કેન્દ્ર,മീഡിയൻ സെന്റർ
મધ્ય વળાંક,മീഡിയൻ കർവ്
મેસોથેલિયોમા,മെസോതെലിയോമ
સંદેશ,സന്ദേശം
"કસ્ટમ, પદ્ધતિ","ആചാരം, രീതി"
કાઢી નાખવાની પદ્ધતિ,ഇല്ലാതാക്കൽ രീതി
વ્યુત્ક્રમ પદ્ધતિ,വിപരീത രീതി
પુનરાવર્તન પદ્ધતિ,ആവർത്തന രീതി
ઓછામાં ઓછો ચોરસ,ഏറ്റവും കുറഞ്ഞ ചതുരം
ટોર્ક પદ્ધતિ,ടോർക്ക് രീതി
સમાન ત્રિકોણ પદ્ધતિ,സമാനമായ ത്രികോണ രീതി
ઢાળ ઉતરવાની પદ્ધતિ,ചരിവ് ഇറക്കം രീതി
સંકલન પદ્ધતિ,സമാഹാര രീതി
અનિર્ધારિત ગુણાંક પદ્ધતિ,നിർണ്ണയിക്കാത്ത ഗുണക രീതി
અંતર વસ્તી,ദൂരം ജനസംഖ്യ
મેટ્રિક સિસ્ટમ,മെട്രിക് സിസ്റ്റം
મેટ્રિક એકમ,മെട്രിക് യൂണിറ്റ്
સૂક્ષ્મ સિદ્ધાંત,സൂക്ഷ്മ സിദ്ധാന്തം
મધ્ય,മധ്യഭാഗം
મધ્ય,ഇടത്തരം
કેન્દ્રીય બિંદુ,കേന്ദ്ര പോയിന്റ്
મધ્યબિંદુ સૂત્ર,മിഡ്‌പോയിന്റ് ഫോർമുല
ન્યૂનતમ બહુપદી,കുറഞ്ഞ ബഹുപദം
લઘુત્તમ સિદ્ધાંત,മിനിമ സിദ്ധാന്തം
"ન્યૂનતમ, સૌથી નીચો, સૌથી નીચો","ഏറ്റവും കുറഞ്ഞ, ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന"
નીચા બિંદુ,താഴ്ന്ന പോയിന്റ്
ઓછામાં ઓછા બહુપદી,ഏറ്റവും കുറഞ്ഞത് ബഹുപദം
કાર્યનું ન્યૂનતમ,പ്രവർത്തനത്തിന്റെ ഏറ്റവും കുറഞ്ഞത്
ટૂંકા ચાપ,ചെറിയ ആർക്ക്
ટૂંકો પત્ર,ചെറിയ കത്ത്
બાઉન્ડેડ સબસેટ,പരിമിതമായ ഉപവിഭാഗം
"માઈનસ, દેવું","മൈനസ്, കടം"
બાદબાકીનું ચિહ્ન,മൈനസ് ചിഹ്നം
મિશ્ર અપૂર્ણાંક,മിക്സഡ് ഫ്രാക്ഷൻ
વૈકલ્પિક ઉપકરણ,ഇതര ഉപകരണം
"મોડ, મોડ, પદ્ધતિ, પદ્ધતિ, સિસ્ટમ, મોડ","മോഡ്, മോഡ്, രീതി, രീതി, സിസ്റ്റം, മോഡ്"
"મોડ્યુલસ, મોડ્યુલસ","മോഡുലസ്, മോഡുലസ്"
જટિલ સંખ્યાનું મોડ્યુલસ,സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്
ક્ષણ,നിമിഷം
ટોર્ક કાર્ય,ടോർക്ക് ഫംഗ്ഷൻ
બળની ક્ષણ,ശക്തിയുടെ നിമിഷം
આવર્તન-વિતરણ ક્ષણ,ആവൃത്തി-വിതരണ നിമിഷം
જડત્વની ક્ષણ,ജഡത്വത്തിന്റെ നിമിഷം
મોમેન્ટમ ક્ષણ,ആവേഗത്തിന്റെ നിമിഷം
આવેગ,പ്രേരണ
એક પોસ્ટ,ഒരു പോസ്റ്റ്
એકલ સંકલન,ഒറ്റ ഏകീകരണം
"એકરૂપતા, મોનોમોર્ફિઝમ","ഏകതാനത, ഏകരൂപം"
મોનોક્યુલર,ഏകപക്ഷീയമായ
દિશાહીન ચડતો ક્રમ,ഏകദിശയിലുള്ള ആരോഹണ ക്രമം
સંપૂર્ણ,തികച്ചും
દિશાહીન રીતે અર્ધચંદ્રાકાર મેશ,ഏകദിശയിൽ ചന്ദ്രക്കല
મોનોટિકલી વધતો ક્રમ,ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം
અવિભાજ્ય કાર્ય,ഏകീകൃത പ്രവർത്തനം
મોન્ટે-કાર્લો ગણતરી,മോണ്ടി-കാർലോ കണക്കുകൂട്ടൽ
મોન્ટે-કાર્લો પદ્ધતિ,മോണ്ടെ-കാർലോ രീതി
મોરા (રમત),മോറ (കായികം)
મૃત્યુના આંકડા,മരണ സ്ഥിതിവിവരക്കണക്കുകൾ
મોટે ભાગે,മിക്കവാറും
ગતિ,ചലനം
મૂવિંગ મીન,ചലിക്കുന്ന ശരാശരി
M-વસ્તી,എം-ജനസംഖ്യ
એમ-ટેસ્ટ ઓફ ઇન્ટિગ્રલ,ഇന്റഗ്രലിന്റെ എം-ടെസ്റ്റ്
બહુવિધ નિર્ણય-સમસ્યા,ഒന്നിലധികം തീരുമാന-പ്രശ്നം
બહુપદી સામાન્ય વિતરણ,ബഹുപദ സാധാരണ വിതരണം
બહુપદી રેન્ડમ ચલ,പോളിനോമിയൽ റാൻഡം വേരിയബിൾ
મલ્ટિપ્લેક્સ પરિવહન સમસ્યા,മൾട്ടിപ്ലക്സ് ഗതാഗത പ്രശ്നം
બહુપદી,ബഹുപദം
બહુપદી વિતરણ,ബഹുപദ വിതരണം
"બહુવિધ, બહુવિધ, બહુવિધ, ઘણા (વિ.), બહુવિધ, પ્રત્યાવર્તન (એન.)","മൾട്ടിപ്പിൾ, മൾട്ടിപ്പിൾ, മൾട്ടിപ്പിൾ, പല (വി.), മൾട്ടിപ്പിൾ, റിഫ്രാക്റ്റീവ് (എൻ.)"
બહુવિધ પસંદગીની સમસ્યા,മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം
સંઘીય પ્રાંતો,കോൺഫെഡറേറ്റ് പ്രവിശ്യകൾ
બહુવિધ સહસંબંધ,ഒന്നിലധികം പരസ്പരബന്ധം
બહુવિધ આવર્તન કોષ્ટક,ഒന്നിലധികം ആവൃത്തി പട്ടിക
બહુવિધ અભિન્ન,ഒന്നിലധികം ഇന്റഗ്രൽ
બહુવિધ એકીકરણ,ഒന്നിലധികം സംയോജനം
બહુવિધ રીગ્રેસન,ഒന്നിലധികം റിഗ്രഷൻ
બહુવિધ રીગ્રેસન વિશ્લેષણ,ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം
બહુવિધ રીગ્રેશન ગુણાંક,മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
બહુવિધ રીગ્રેસન સમીકરણ,ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം
બહુમૂળ,മൾട്ടി റൂട്ട്
ગુણાકાર,ഗുണനം
(નિર્ધારકનું) સ્તંભાકાર ગુણાકાર,(നിർണ്ണയത്തിന്റെ) നിരയുടെ ഗുണനം
(નિર્ધારકનું) રેખીય ગુણાકાર,(നിർണ്ണയത്തിന്റെ) രേഖീയ ഗുണനം
ગુણાકાર પરિબળ,ഗുണന ഘടകം
ગુણાકાર કાર્ય,ഗുണിത പ്രവർത്തനം
ગુણાત્મક જૂથ,ഗുണപരമായ ഗ്രൂപ്പ്
ગુણાકાર વ્યસ્ત,ഗുണന വിപരീതം
બહુમતી,ബഹുസ്വരത
બહુમતી,ബഹുസ്വരത
શૂન્યની ગુણાકાર,പൂജ്യങ്ങളുടെ ഗുണിതം
ગુણક,ഗുണനം
"ગુણાકાર, ગુણાકાર","ഗുണിക്കുക, ഗുണിക്കുക"
બહુવિધ વિતરણ,ഒന്നിലധികം വിതരണം
બહુવિધ સામાન્ય વિતરણ,ഒന്നിലധികം സാധാരണ വിതരണം
બહુવિધ વસ્તી,ബഹുവിധ ജനസംഖ്യ
"પરસ્પર, પરસ્પર","പരസ്പര, പരസ്പര"
નાબલા,നബ്ല
નાપીરીયા,നാപിരിയ
"નેપિયર લઘુગણક, નેપિયર લઘુગણક","നേപ്പിയർ ലോഗരിതം, നേപ്പിയർ ലോഗരിതം"
"કુદરતી લઘુગણક, કુદરતી લઘુગણક","സ്വാഭാവിക ലോഗരിതം, സ്വാഭാവിക ലോഗരിതം"
"ધન પૂર્ણાંક, ધન પૂર્ણાંક","പോസിറ്റീവ് പൂർണ്ണസംഖ്യ, പോസിറ്റീവ് പൂർണ്ണസംഖ്യ"
નોટિકલ માઇલ,നോട്ടിക്കൽ മൈൽ
n-vim,n-vim
n-vim વેક્ટર-સ્પેસ,n-vim വെക്റ്റർ-സ്പെയ്സ്
જરૂરી અને પર્યાપ્ત પ્રતિબંધો,ആവശ്യമായതും മതിയായതുമായ നിയന്ത്രണങ്ങൾ
જરૂરી પ્રતિબંધો,ആവശ്യമായ നിയന്ത്രണങ്ങൾ
પ્રતિબંધ,നിരോധനം
"નકારાત્મક, નકારાત્મક, નકારાત્મક","നെഗറ്റീവ്, നെഗറ്റീവ്, നെഗറ്റീവ്"
ક્રેડિટ વક્રતા,ക്രെഡിറ്റ് വക്രത
