Punjabi,Kannada
ਗਤੀਆਤਮਿਕ ਊਰਜਾ,ಚಲನ ಶಕ್ತಿ
"ਗਤੀ ਵਿਗਿਆਨ, ਗਤੀ ਵਿਗਿਆਨ","ಚಲನಶಾಸ್ತ್ರ, ಚಲನಶಾಸ್ತ್ರ"
ਕੋਲਮੋਗੋਰੋਫ-ਸਮਰਨੋਵ ਟੈਸਟ,ಕೊಲ್ಮೊಗೊರೊಫ್-ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ
ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ,ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ
ਖੀਰਾ,ಸೌತೆಕಾಯಿ
Lagrange ਫੰਕਸ਼ਨ,ಲಾಗ್ರೇಂಜ್ ಕಾರ್ಯ
Lagrange ਗੁਣਕ,ಲ್ಯಾಗ್ರೇಂಜ್ ಗುಣಕ
"ਤਖ਼ਤੀ, ਬੋਰਡ","ಹಲಗೆ, ಹಲಗೆ"
ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ,ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ
ਵੱਡੀ ਗਿਣਤੀ,ದೊಡ್ಡ ಸಂಖ್ಯೆ
ਵਿਸ਼ੇਸ਼ਤਾ ਮੂਲ,ವಿಶಿಷ್ಟ ಮೂಲ
ਪਾਸੇ ਦਾ ਸਫ਼ਾ,ಪಕ್ಕದ ಪುಟ
ਲਾਤੀਨੀ ਵਰਗ,ಲ್ಯಾಟಿನ್ ಚೌಕ
"ਨਾਭੀਨਾਲ, ਲੈਟਸ ਗੁਦਾ","ಹೊಕ್ಕುಳಬಳ್ಳಿ, ಲ್ಯಾಟಸ್ ಗುದನಾಳ"
"ਨਿਯਮ, ਅਸੂਲ","ನಿಯಮಗಳು, ತತ್ವಗಳು"
ਵੇਗ ਸੁਮੇਲ ਨਿਯਮ,ವೇಗ ಸಂಯೋಜನೆಯ ನಿಯಮ
ਅਨੁਕੂਲਤਾ ਨਿਯਮ,ಹೊಂದಾಣಿಕೆ ನಿಯಮ
ਘੱਟ ਰਿਹਾ ਰਿਟਰਨ ਨਿਯਮ,ರಿಟರ್ನ್ಸ್ ನಿಯಮವನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು
ਗੰਭੀਰਤਾ ਦਾ ਨਿਯਮ,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ
ਸਮੂਹ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ,ಗುಂಪಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂ ನಿಯಮ
ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ,ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಮ್ ನಿಯಮ
ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ,ಹೆಚ್ಚುತ್ತಿರುವ ವೆಚ್ಚದ ಕಾನೂನು
ਵਿਆਖਿਆ ਨਿਯਮ,ಘಾತೀಯ ನಿಯಮ
ਜੜਤਾ ਕਾਨੂੰਨ,ಜಡತ್ವ ಕಾನೂನು
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,ದೊಡ್ಡ ಸಂಖ್ಯೆಗಳ ಕಾನೂನು
ਸੰਭਾਵਨਾ ਨਿਯਮ,ಸಂಭವನೀಯತೆಯ ನಿಯಮ
"ਸਾਈਨ ਨਿਯਮ, ਸਾਈਨ ਨਿਯਮ","ಸೈನ್ ನಿಯಮ, ಸೈನ್ ನಿಯಮ"
ਘਾਤਕਾਂ ਦਾ ਕਾਨੂੰਨ,ಘಾತಗಳ ಕಾನೂನು
ਗਤੀ ਦੇ ਨਿਯਮ,ವೇಗ ನಿಯಮಗಳು
"ਪਰਤ, ਪੱਧਰ","ಪದರ, ಮಟ್ಟ"
ਅੱਗੇ ਗੁਣਾਕ,ಫಾರ್ವರ್ಡ್ ಗುಣಾಂಕ
ਸਾਹਮਣੇ ਵਿਕਰਣ,ಮುಂಭಾಗದ ಕರ್ಣೀಯ
ਫਾਰਵਰਡ ਸਬ-ਮੈਟ੍ਰਿਕਸ,ಮುಂದಕ್ಕೆ ಉಪ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਸਾਹਮਣੇ ਪੋਸਟ,ಮುಂಭಾಗದ ಪೋಸ್ಟ್
"ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ","ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ"
ਸਭ ਤੋਂ ਘੱਟ ਆਮ (LCM),ಕಡಿಮೆ ಸಾಮಾನ್ಯ ಸಾಮಾನ್ಯ (LCM)
ਘੱਟੋ-ਘੱਟ ਭਾਗ,ಕನಿಷ್ಠ ಘಟಕಗಳು
ਸਭ ਤੋਂ ਹੇਠਲੀ ਸ਼੍ਰੇਣੀ,ಅತ್ಯಂತ ಕಡಿಮೆ ವರ್ಗ
ਘੱਟੋ-ਘੱਟ ਓਵਰਹੈੱਡ ਸੀਮਾ,ಕನಿಷ್ಠ ಓವರ್ಹೆಡ್ ಮಿತಿ
ਖੱਬੇ ਸੈੱਟ,ಎಡ ಸೆಟ್
ਘੜੀ ਦੇ ਉਲਟ,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
ਘੜੀ ਦੇ ਉਲਟ ਪੇਚ,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ ತಿರುಪು
ਖੱਬੇ ਉਲਟ,ಎಡ ವಿಲೋಮ
ਖੱਬਾ ਗੁਣਾ,ಎಡ ಗುಣಾಕಾರ
ਲੀਬਨੀਜ਼ ਫਾਰਮੂਲਾ,ಲೈಬ್ನಿಜ್ ಸೂತ್ರ
ਲੰਬਾਈ,ಉದ್ದ
ਤੁੰਗਕੁੜੀ,ತುಂಗಕ್ಕುಡಿ
tragus ਕਰਵ,ಟ್ರಾಗಸ್ ಕರ್ವ್
ਲੰਗਫਿਸ਼,ಶ್ವಾಸಕೋಶದ ಮೀನು
ਪੱਧਰ ਕਰਵ,ಮಟ್ಟದ ಕರ್ವ್
ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ,ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ
ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
ਕਾਲਕ੍ਰਮ ਅਨੁਸਾਰ,ಕಾಲಾನುಕ್ರಮವಾಗಿ
ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ,ನಿಘಂಟು ಆದೇಶ
ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,ಸಂಭವನೀಯತೆ ಕಾರ್ಯ
ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ,ಸಂಭವನೀಯತೆ ಅನುಪಾತ ಪರೀಕ್ಷೆ
"ਸੀਮਾ, ਸੀਮਾ","ಮಿತಿ, ಕನಿಷ್ಠ"
"ਸੀਮਾਂਤ, ਅਤਿਅੰਤ","ಕನಿಷ್ಠ, ವಿಪರೀತ"
ਸੀਮਾਂਤ ਮੁੱਲ,ಕನಿಷ್ಠ ಮೌಲ್ಯ
ਸੀਮਾਂਤ ਗਤੀ,ಕನಿಷ್ಠ ವೇಗ
ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ,ಸರಾಸರಿ ಶ್ರೇಣಿ
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,ಏಕೀಕರಣದ ಮಿತಿ
ਕ੍ਰਮ ਸੀਮਾ,ಅನುಕ್ರಮ ಮಿತಿ
"ਕਲੱਸਟਰ ਪੁਆਇੰਟ, ਸੀਮਾ ਬਿੰਦੂ","ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್, ಮಿತಿ ಬಿಂದು"
ਸੀਮਾਂਤ ਗਤੀ,ಕನಿಷ್ಠ ವೇಗ
"ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ","ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ"
"ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ","ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ"
ਰੇਖਿਕ ਬਿਜਵੱਲੀ,ರೇಖೀಯ ಬಿಜವಲ್ಲಿ
ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ
ਰੇਖਿਕ ਅਨੁਮਾਨ,ರೇಖೀಯ ಅಂದಾಜು
ਰੇਖਿਕ ਲੱਛਣ,ರೇಖೀಯ ಲಕ್ಷಣ
ਰੇਖਿਕ ਗੁਣਾਂਕ,ರೇಖೀಯ ಗುಣಾಂಕ
ਸਦਮਾ ਇਕੱਠਾ,ಆಘಾತ ಶೇಖರಣೆ
ਸਦਮਾ ਪਾਬੰਦੀ,ಆಘಾತ ನಿರ್ಬಂಧ
ਰੇਖਿਕ ਨਿਰਭਰਤਾ,ರೇಖೀಯ ಅವಲಂಬನೆ
ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
"ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਲੰਬਾਈ-ਚੌੜਾਈ","ರೇಖೀಯ ಆಯಾಮ, ಲೀನಿಯರ್ ಮಾಪನ, ರೇಖೀಯ ಉದ್ದ-ಅಗಲ"
"ਰੇਖਿਕ ਸਮੀਕਰਨ, ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ","ರೇಖೀಯ ಸಮೀಕರಣ, ಕ್ವಾಡ್ರಾಟಿಕ್ ಸಮೀಕರಣ"
ਰੇਖਿਕ ਸਮਰੂਪਤਾ,ರೇಖೀಯ ಏಕರೂಪತೆ
ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਰੂਪਾਂਤਰਨ,ರೇಖೀಯ ಭಾಗಶಃ ಪರಿವರ್ತನೆ
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,ರೇಖೀಯ ಕಾರ್ಯ
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,ರೇಖೀಯ ಕಾರ್ಯ
ਰੇਖਿਕ ਸਮੂਹ,ರೇಖೀಯ ಗುಂಪು
ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ,ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ
ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ,ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ
ਰੇਖਿਕ ਅਸਮਾਨਤਾ,ರೇಖೀಯ ಅಸಮಾನತೆ
ਰੇਖਿਕ ਗੈਰ-ਸਰੂਪ ਵਿਭਿੰਨ ਸਮੀਕਰਨ,ಲೀನಿಯರ್ ಅಲ್ಲದ ಏಕರೂಪದ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ
ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ,ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ
ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ,ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ
ਲੀਨੀਅਰ ਸਭ ਤੋਂ ਘੱਟ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,ಲೀನಿಯರ್ ಲೀಸ್ಟ್ ಸ್ಕ್ವೇರ್ಸ್ ರಿಗ್ರೆಶನ್ ಅನಾಲಿಸಿಸ್
"ਇਕਵਚਨ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ","ಏಕವಚನದಲ್ಲಿ, ರೇಖೀಯವಾಗಿ"
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ,ರೇಖಾತ್ಮಕವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ,ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ
ਰੇਖਿਕ ਮੈਪਿੰਗ,ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್
ਰੇਖਿਕ ਕ੍ਰਮ,ರೇಖೀಯ ಕ್ರಮ
ਰੇਖਿਕ ਸੀਰੀਅਲਾਈਜ਼ੇਸ਼ਨ,ರೇಖೀಯ ಧಾರಾವಾಹಿ
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ,ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ
"ਰੇਖਿਕ ਸਬੰਧ, ਘਾਤਕ ਸਬੰਧ","ರೇಖೀಯ ಸಂಬಂಧ, ಘಾತೀಯ ಸಂಬಂಧ"
ਰੇਖਿਕ ਆਬਾਦੀ,ರೇಖೀಯ ಜನಸಂಖ್ಯೆ
ਰੇਖਿਕ ਉਪਸਪੇਸ,ರೇಖೀಯ ಉಪಸ್ಥಳ
ਰੇਖਿਕ ਪਰਿਵਰਤਨ,ರೇಖೀಯ ರೂಪಾಂತರ
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
ਰੇਖਿਕ ਅੰਤਰ ਅਨੁਮਾਨ,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಅಂದಾಜು
ਰੇਖਿਕ ਵੇਗ,ರೇಖೀಯ ವೇಗ
ਲਾਈਨ ਅਟੁੱਟ,ಸಾಲಿನ ಅವಿಭಾಜ್ಯ
ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ,ಛೇದನದ ಸಾಲು
ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ,ಹಿಂಜರಿತದ ಸಾಲು
ਸਥਾਨਿਕ ਵੈਕਟਰ,ಪ್ರಾದೇಶಿಕ ವೆಕ್ಟರ್
ਸਥਾਨਕ ਸਰਵੋਤਮ,ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್
"ਟਿਕਾਣਾ, ਟਿਕਾਣਾ","ಲೋಕಸ್, ಲೋಕಸ್"
ਲਾਗ ਲਾਗ ਲਾਗ,ಲಾಗ್ ಲಾಗ್ ಲಾಗ್
"ਲਘੂਗਣਕ, ਲਘੂਗਣਕ","ಲಾಗರಿಥಮಿಕ್, ಲಾಗರಿಥಮಿಕ್"
ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ,ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ
ਲਘੂਗਣਕ ਗਣਨਾ,ಲಾಗರಿಥಮ್ ಲೆಕ್ಕಾಚಾರ
"ਲਘੂਗਣਕ ਕਰਵ, ਲਘੂਗਣਕ ਵਕਰ","ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್, ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್"
ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ,ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ
ਲਘੂਗਣਕ ਅੰਤਰ,ಲಾಗರಿಥಮಿಕ್ ಡಿಫರೆನ್ಷಿಯಲ್
"ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ, ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ","ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್, ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್"
"ਲਘੂਗਣਕ ਮੱਧਮਾਨ, ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ","ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ, ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ"
ਲਘੂਗਣਕ ਆਮ ਵੰਡ,ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
ਲਘੂਗਣਕ ਸਬੰਧ,ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ
ਲਘੂਗਣਕ ਸਕੇਲ,ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
"ਲਘੂਗਣਕ ਲੜੀ, ਲਘੂਗਣਕ ਲੜੀ","ಲಾಗರಿಥಮ್ ಸರಣಿ, ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ"
"ਲਘੂਗਣਕ ਸਪਿਰਲ, ਲਘੂਗਣਕ ਸਪਿਰਲ","ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ, ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ"
"ਲਘੂਗਣਕ ਸਾਰਣੀ, ਲਘੂਗਣਕ ਸਾਰਣੀ","ಲಾಗರಿಥಮ್ ಟೇಬಲ್, ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್"
"ਲਘੂਗਣਕ, ਲਘੂਗਣਕ","ಲಾಗರಿಥಮ್, ಲಾಗರಿಥಮ್"
ਤਰਕ,ತರ್ಕಶಾಸ್ತ್ರ
ਤਰਕਪੂਰਣ ਬਰਾਬਰ,ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ
"ਵਿਕਾਸ ਵਕਰ, ਮੋਤੀ-ਰੀਡ ਕਰਵ","ಗ್ರೋತ್ ಕರ್ವ್, ಪರ್ಲ್-ರೀಡ್ ಕರ್ವ್"
"ਲੌਗ ਸਧਾਰਣ ਵੰਡ, ਆਮ ਵੰਡ ਨੂੰ ਲੌਗ ਕਰੋ","ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ, ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ"
"ਲੰਬਕਾਰ, ਲੰਬਕਾਰ","ರೇಖಾಂಶ, ರೇಖಾಂಶ"
"ਲੂਪ, ਲੂਪ, ਨੂਜ਼ (ਸੰ.), ਲੂਪ (ਵਰ.), ਪ੍ਰਸਪੰਦਾ","ಕುಣಿಕೆ, ಕುಣಿಕೆ, ಕುಣಿಕೆ (ಸಂ.), ಲೂಪ್ (ವರ್.), ಪ್ರಸ್ಪಂದ"
"ਚੋਣ ਮੁਹਿੰਮ, ਲਾਟਰੀ","ಚುನಾವಣಾ ಪ್ರಚಾರ, ಲಾಟರಿ"
ਰੇਖਾਂਕਿਤ,ಅಂಡರ್ಲೈನ್
ਹੇਠਲੀ ਸੀਮਾ,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
ਲੋਅ ਰੀਮੈਨ-ਇੰਟੈਗਰਲ,ಲೋ ರೀಮನ್-ಇಂಟೆಗ್ರಲ್
ਘੱਟ ਰਕਮ,ಕಡಿಮೆ ಮೊತ್ತ
ਹੇਠ ਦਿੱਤੇ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ,ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
mclarin ਫੈਲ,ಮೆಕ್ಲಾರಿನ್ ಹರಡುವಿಕೆ
"ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਟਿਕਾਊਤਾ ਨੰਬਰ","ಮಾಯಾ ಸಂಖ್ಯೆ, ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ, ಬಾಳಿಕೆ ಸಂಖ್ಯೆ"
ਜਾਦੂ ਵਰਗ,ಮಾಯಾ ಚೌಕ
ਚਮਕਦਾਰ ਸੀਮਾ,ವಿಕಿರಣ ಮಿತಿ
ਮੇਲਿੰਗ ਪ੍ਰਸ਼ਨਾਵਲੀ,ಮೇಲಿಂಗ್ ಪ್ರಶ್ನಾವಳಿ
ਡਾਕ ਦੁਆਰਾ ਸਰਵੇਖਣ,ಮೇಲ್ ಮೂಲಕ ಸಮೀಕ್ಷೆ
ਓਵਰਹੈੱਡ ਸੀਮਾ,ಓವರ್ಹೆಡ್ ಮಿತಿ
ਲੰਬੀ ਚਾਪ,ಉದ್ದವಾದ ಚಾಪ
ਬੰਨ੍ਹਿਆ ਸੈੱਟ,ಬೌಂಡ್ ಸೆಟ್
ਬਹੁਮੁੱਲ ਫੰਕਸ਼ਨ,ಬಹುಮೌಲ್ಯದ ಕಾರ್ಯ
"ਨਕਸ਼ਾ, ਨਕਸ਼ਾ, ਨਕਸ਼ਾ","ನಕ್ಷೆ, ನಕ್ಷೆ, ನಕ್ಷೆ"
ਸੈੱਟ ਵਿੱਚ ਮੈਪਿੰਗ,ಸೆಟ್‌ಗಳಾಗಿ ಮ್ಯಾಪಿಂಗ್
ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ,ಸೆಟ್ಗಳ ಮ್ಯಾಪಿಂಗ್
ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ,ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ
ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ
ਗਣਿਤ ਦਾ ਤਰਕ,ಅಂಕಗಣಿತದ ತರ್ಕ
ਗਣਿਤ ਕੇਂਦਰ,ಗಣಿತ ಕೇಂದ್ರ
ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ,ಗಣಿತದ ಸಂಕೀರ್ಣತೆ
ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ,ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ
ਗਣਿਤਿਕ ਉਮੀਦ,ಗಣಿತದ ನಿರೀಕ್ಷೆ
ਗਣਿਤਿਕ ਰੂਪ,ಗಣಿತದ ರೂಪ
"ਗਣਿਤਕ ਫਾਰਮੈਟ, ਗਣਿਤ ਦਾ ਫਾਰਮੈਟ","ಗಣಿತದ ಸ್ವರೂಪ, ಗಣಿತದ ಸ್ವರೂಪ"
ਗਣਿਤਿਕ ਪਛਾਣ,ಗಣಿತದ ಗುರುತುಗಳು
"ਗਣਿਤਿਕ ਤਰਕ, ਗਣਿਤਿਕ ਤਰਕ","ಗಣಿತದ ತರ್ಕ, ಗಣಿತದ ತರ್ಕ"
ਗਣਿਤ ਦਾ ਮਾਡਲ,ಗಣಿತದ ಮಾದರಿ
ਗਣਿਤ ਦਾ ਇਰਾਦਾ,ಗಣಿತದ ಉದ್ದೇಶ
ਮੈਟ੍ਰਿਕਸ ਵਿਕਰਣੀਕਰਨ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಕರ್ಣೀಕರಣ
ਮੈਟ੍ਰਿਕਸ ਉਲਟ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
ਮੈਟ੍ਰਿਕਸ ਰੀਕਰਸਿਵ ਵਿਧੀ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ರಿಕರ್ಸಿವ್ ವಿಧಾನ
ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ
ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ
ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ,ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਪ੍ਰਭਾਵੀ ਮੈਟਰਿਕਸ,ಪ್ರಬಲ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਮੈਟ੍ਰਿਕਸ ਆਪਰੇਟਰ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್
ਮੈਟਰਿਕਸ ਬਹੁਪਦ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ
ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ
ਮੈਟ੍ਰਿਕਸ ਉਤਪਾਦ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ
ਵੱਧ ਤੋਂ ਵੱਧ,ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ
"ਵੱਧ ਤੋਂ ਵੱਧ, ਵੱਧ ਤੋਂ ਵੱਧ, ਸਭ ਤੋਂ ਵੱਧ","ಗರಿಷ್ಠ, ಗರಿಷ್ಠ, ಗರಿಷ್ಠ"
ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ,ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ
ਅਧਿਕਤਮ F- ਅਨੁਪਾਤ,ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ,ಗರಿಷ್ಠ ಸಾಮರ್ಥ್ಯ
mahalpistha,ಮಹಲ್ಪಿಷ್ಠ
ਮਹਾਨ ਸਿੱਟਾ,ದೊಡ್ಡ ತೀರ್ಮಾನ
ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ,ಕಾರ್ಯದ ಗರಿಷ್ಠ
ਮੈਕਸਵੈੱਲ-ਬੋਲਟਸਮੈਨ ਸਟੈਟਿਸਟਿਕਸ,ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಸ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು
ਮਤਲਬ ਭਟਕਣਾ,ವಿಚಲನ ಎಂದರ್ಥ
ਡਿਵੀਏਸ਼ਨ ਵਰਗ ਦਾ ਮਤਲਬ,ವಿಚಲನ ಸ್ಕ್ವೇರ್ ಮೀನ್
ਵਰਗ ਮਤਲਬ ਗਲਤੀ,ಚದರ ಅರ್ಥ ದೋಷ
"ਮਤਲਬ, ਮਤਲਬ ਮੁੱਲ","ಸರಾಸರಿ, ಸರಾಸರಿ ಮೌಲ್ಯ"
ਮਤਲਬ ਪ੍ਰਮੇਯ,ಅರ್ಥ ಪ್ರಮೇಯ
ਬੁਲਬੁਲਾ ਮਾਪ,ಬಬ್ಲಿ ಮಾಪನ
"ਮੱਧ, ਮੱਧ, ਮੱਧ, ਮੱਧ","ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
ਮੱਧ ਕੇਂਦਰ,ಮಧ್ಯಮ ಕೇಂದ್ರ
ਮੱਧ ਵਕਰ,ಮಧ್ಯದ ವಕ್ರರೇಖೆ
