English,Punjabi
isokurtosis,ਸਮਕਾਲੀਤਾ
isolated essential singularity,ਅਲੱਗ ਜ਼ਰੂਰੀ ਅਜੀਬਤਾ
isolated point,ਅਲੱਗ ਬਿੰਦੂ
isometric,"isometric, tritezole, ਘਣ, isometric"
isosceles configuration,ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ
iterated integral,ਦੁਹਰਾਉਣ ਵਾਲਾ ਅਟੁੱਟ
iterated interpolation,ਦੁਹਰਾਓ ਸੰਮਿਲਨ
iteration,ਦੁਹਰਾਓ
iteration formula,ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ
iterative integration formula,ਆਵਰਤੀ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ
iterative procedure,ਆਵਰਤੀ ਪ੍ਰਕਿਰਿਆ
iterative technique,ਆਵਰਤੀ ਢੰਗ
Jacobian,ਜੈਕੋਬੀਅਨ
Jacobian determinant,ਜੈਕੋਬੀ ਸਰਨਿਕ
Jacobian matrix,ਜੈਕੋਬੀ ਮੈਟ੍ਰਿਕਸ
join of sets,ਸੈੱਟ ਦਾ ਸੁਮੇਲ
joint,ਸੰਯੁਕਤ (v.) ਸੰਯੁਕਤ (v.)
joint density function,ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ
joint frequency function,ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ
jointly dependent variable,ਸੰਯੁਕਤ ਨਿਰਭਰ ਵੇਰੀਏਬਲ
joint probability,ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ
join (=union),ਸੰਮਿਲਨ
jump,"ਕੁੱਦੀ, ਛਾਲ, ਪਲੂਟੀ"
jump discontinuity,ਪਲੂਟੀ ਬੰਦ
justification,"ਨਿਆਂ, ਨਿਆਂ"
justify,ਜਾਇਜ਼ ਠਹਿਰਾਓ
Karnaugh map,carnafe ਨਕਸ਼ਾ
kernel,"ਕਰਨਲ, ਸੁਆਹ"
kernel of the mapping,ਮੈਪਿੰਗ ਬਿੰਦੂ
kinematics,"ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ, ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ"
kinetic energy,ਗਤੀਆਤਮਿਕ ਊਰਜਾ
kinetics,"ਗਤੀ ਵਿਗਿਆਨ, ਗਤੀ ਵਿਗਿਆਨ"
Kolmogoroff Smirnov test,ਕੋਲਮੋਗੋਰੋਫ-ਸਮਰਨੋਵ ਟੈਸਟ
Kronecker delta,ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ
kurtosis,ਖੀਰਾ
Lagrange's function,Lagrange ਫੰਕਸ਼ਨ
Lagrange's multipliers,Lagrange ਗੁਣਕ
lamina,"ਤਖ਼ਤੀ, ਬੋਰਡ"
Laplace transform,ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ
large number,ਵੱਡੀ ਗਿਣਤੀ
latent root(=characteristic root),ਵਿਸ਼ੇਸ਼ਤਾ ਮੂਲ
lateral surface,ਪਾਸੇ ਦਾ ਸਫ਼ਾ
latin square,ਲਾਤੀਨੀ ਵਰਗ
latus rectum ,"ਨਾਭੀਨਾਲ, ਲੈਟਸ ਗੁਦਾ"
law,"ਨਿਯਮ, ਅਸੂਲ"
law of adding velocities,ਵੇਗ ਸੁਮੇਲ ਨਿਯਮ
law of additivity,ਅਨੁਕੂਲਤਾ ਨਿਯਮ
law of diminishing return,ਘੱਟ ਰਿਹਾ ਰਿਟਰਨ ਨਿਯਮ
law of gravitation,ਗੰਭੀਰਤਾ ਦਾ ਨਿਯਮ
law of homomorphism for groups,ਸਮੂਹ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ
law of homomorphism for rings,ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ
law of increasing costs,ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ
law of indices,ਵਿਆਖਿਆ ਨਿਯਮ
law of inertia,ਜੜਤਾ ਕਾਨੂੰਨ
law of large numbers,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
law of probability,ਸੰਭਾਵਨਾ ਨਿਯਮ
law of sines,"ਸਾਈਨ ਨਿਯਮ, ਸਾਈਨ ਨਿਯਮ"
laws of exponents,ਘਾਤਕਾਂ ਦਾ ਕਾਨੂੰਨ
laws of motion,ਗਤੀ ਦੇ ਨਿਯਮ
layer,"ਪਰਤ, ਪੱਧਰ"
leading coefficient,ਅੱਗੇ ਗੁਣਾਕ
leading diagonal,ਸਾਹਮਣੇ ਵਿਕਰਣ
leading submatrix,ਫਾਰਵਰਡ ਸਬ-ਮੈਟ੍ਰਿਕਸ
leading term,ਸਾਹਮਣੇ ਪੋਸਟ
least,"ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ"
least common multiple (LCM),ਸਭ ਤੋਂ ਘੱਟ ਆਮ (LCM)
least element,ਘੱਟੋ-ਘੱਟ ਭਾਗ
least square,ਸਭ ਤੋਂ ਹੇਠਲੀ ਸ਼੍ਰੇਣੀ
least upper bound,ਘੱਟੋ-ਘੱਟ ਓਵਰਹੈੱਡ ਸੀਮਾ
left coset,ਖੱਬੇ ਸੈੱਟ
left handed,ਘੜੀ ਦੇ ਉਲਟ
left handed screw,ਘੜੀ ਦੇ ਉਲਟ ਪੇਚ
left inverse,ਖੱਬੇ ਉਲਟ
left multiplication,ਖੱਬਾ ਗੁਣਾ
Leibnitz formula,ਲੀਬਨੀਜ਼ ਫਾਰਮੂਲਾ
length,ਲੰਬਾਈ
leptokurtic,ਤੁੰਗਕੁੜੀ
leptokurtic curve,tragus ਕਰਵ
leptokurtosis,ਲੰਗਫਿਸ਼
level curve,ਪੱਧਰ ਕਰਵ
level of confidence,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
level of significance,ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ
lexicographically,ਕਾਲਕ੍ਰਮ ਅਨੁਸਾਰ
lexicographical order,ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ
likelihood function,ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
likelihood ratio test,ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ
limit,"ਸੀਮਾ, ਸੀਮਾ"
limiting,"ਸੀਮਾਂਤ, ਅਤਿਅੰਤ"
limiting value,ਸੀਮਾਂਤ ਮੁੱਲ
limiting velocity,ਸੀਮਾਂਤ ਗਤੀ
limit in mean,ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ
limit of integration,ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ
limit of sequence,ਕ੍ਰਮ ਸੀਮਾ
limit point (=cluster point),"ਕਲੱਸਟਰ ਪੁਆਇੰਟ, ਸੀਮਾ ਬਿੰਦੂ"
limit velocity,ਸੀਮਾਂਤ ਗਤੀ
line,"ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ"
linear,"ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ"
linear algebraic,ਰੇਖਿਕ ਬਿਜਵੱਲੀ
linear algebraic equation,ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
linear approximation,ਰੇਖਿਕ ਅਨੁਮਾਨ
linear asymptote,ਰੇਖਿਕ ਲੱਛਣ
linear coefficient,ਰੇਖਿਕ ਗੁਣਾਂਕ
linear combination,ਸਦਮਾ ਇਕੱਠਾ
linear constraints,ਸਦਮਾ ਪਾਬੰਦੀ
linear dependence,ਰੇਖਿਕ ਨਿਰਭਰਤਾ
linear differential equation,ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ
linear dimension,"ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਲੰਬਾਈ-ਚੌੜਾਈ"
linear equation,"ਰੇਖਿਕ ਸਮੀਕਰਨ, ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ"
linear form,ਰੇਖਿਕ ਸਮਰੂਪਤਾ
linear fractional transformation,ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਰੂਪਾਂਤਰਨ
linear function,ਰੇਖਿਕ ਫੰਕਸ਼ਨ
linear functional,ਰੇਖਿਕ ਫੰਕਸ਼ਨ
linear group,ਰੇਖਿਕ ਸਮੂਹ
linear independence,ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ
linear independent relation,ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ
linear inequality,ਰੇਖਿਕ ਅਸਮਾਨਤਾ
linear inhomogeneous differential equation,ਰੇਖਿਕ ਗੈਰ-ਸਰੂਪ ਵਿਭਿੰਨ ਸਮੀਕਰਨ
linear integral equation,ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ
linear interpolation,ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ
linear least square regression analysis,ਲੀਨੀਅਰ ਸਭ ਤੋਂ ਘੱਟ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
linearity,"ਇਕਵਚਨ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ"
linearly dependent,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ
linearly independent,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ
linear mapping,ਰੇਖਿਕ ਮੈਪਿੰਗ
linear order,ਰੇਖਿਕ ਕ੍ਰਮ
linear ordering,ਰੇਖਿਕ ਸੀਰੀਅਲਾਈਜ਼ੇਸ਼ਨ
linear programming,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
linear programming algorithm,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ
linear programming problem,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
linear regression,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
linear regression coefficient,ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
linear relation,"ਰੇਖਿਕ ਸਬੰਧ, ਘਾਤਕ ਸਬੰਧ"
linear space (=vector space),ਰੇਖਿਕ ਆਬਾਦੀ
linear subspace,ਰੇਖਿਕ ਉਪਸਪੇਸ
linear transformation,ਰੇਖਿਕ ਪਰਿਵਰਤਨ
linear trend,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
linear unbiased estimate,ਰੇਖਿਕ ਅੰਤਰ ਅਨੁਮਾਨ
linear velocity,ਰੇਖਿਕ ਵੇਗ
line integral,ਲਾਈਨ ਅਟੁੱਟ
line of intersection,ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ
line of regression,ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ
localised vector,ਸਥਾਨਿਕ ਵੈਕਟਰ
local optimum,ਸਥਾਨਕ ਸਰਵੋਤਮ
locus,"ਟਿਕਾਣਾ, ਟਿਕਾਣਾ"
log,ਲਾਗ ਲਾਗ ਲਾਗ
logarithmic,"ਲਘੂਗਣਕ, ਲਘੂਗਣਕ"
logarithmic accuracy,ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ
logarithmic calculation,ਲਘੂਗਣਕ ਗਣਨਾ
logarithmic curve,"ਲਘੂਗਣਕ ਕਰਵ, ਲਘੂਗਣਕ ਵਕਰ"
logarithmic derivative,ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ
logarithmic differentiation,ਲਘੂਗਣਕ ਅੰਤਰ
logarithmic function,"ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ, ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ"
logarithmic mean (=geometric mean),"ਲਘੂਗਣਕ ਮੱਧਮਾਨ, ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ"
logarithmic normal distribution,ਲਘੂਗਣਕ ਆਮ ਵੰਡ
logarithmic relationship,ਲਘੂਗਣਕ ਸਬੰਧ
logarithmic scale,ਲਘੂਗਣਕ ਸਕੇਲ
logarithmic series,"ਲਘੂਗਣਕ ਲੜੀ, ਲਘੂਗਣਕ ਲੜੀ"
logarithmic spiral (equiangular spiral),"ਲਘੂਗਣਕ ਸਪਿਰਲ, ਲਘੂਗਣਕ ਸਪਿਰਲ"
logarithmic table (=log table),"ਲਘੂਗਣਕ ਸਾਰਣੀ, ਲਘੂਗਣਕ ਸਾਰਣੀ"
logarithm (log),"ਲਘੂਗਣਕ, ਲਘੂਗਣਕ"
logic,ਤਰਕ
logically equivalent,ਤਰਕਪੂਰਣ ਬਰਾਬਰ
logistic curve,"ਵਿਕਾਸ ਵਕਰ, ਮੋਤੀ-ਰੀਡ ਕਰਵ"
lognormal distribution,"ਲੌਗ ਸਧਾਰਣ ਵੰਡ, ਆਮ ਵੰਡ ਨੂੰ ਲੌਗ ਕਰੋ"
longitude,"ਲੰਬਕਾਰ, ਲੰਬਕਾਰ"
loop,"ਲੂਪ, ਲੂਪ, ਨੂਜ਼ (ਸੰ.), ਲੂਪ (ਵਰ.), ਪ੍ਰਸਪੰਦਾ"
lottery,"ਚੋਣ ਮੁਹਿੰਮ, ਲਾਟਰੀ"
lower bar,ਰੇਖਾਂਕਿਤ
lower bound,ਹੇਠਲੀ ਸੀਮਾ
lower Riemann integral,ਲੋਅ ਰੀਮੈਨ-ਇੰਟੈਗਰਲ
lower sum,ਘੱਟ ਰਕਮ
lower triangular matrix,ਹੇਠ ਦਿੱਤੇ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ
Maclaurin's expansion,mclarin ਫੈਲ
magic number,"ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਟਿਕਾਊਤਾ ਨੰਬਰ"
magic square,ਜਾਦੂ ਵਰਗ
magnitude limit (=limiting magnitude),ਚਮਕਦਾਰ ਸੀਮਾ
mailed questionnaire,ਮੇਲਿੰਗ ਪ੍ਰਸ਼ਨਾਵਲੀ
mail survey,ਡਾਕ ਦੁਆਰਾ ਸਰਵੇਖਣ
majorant (upper bound),ਓਵਰਹੈੱਡ ਸੀਮਾ
major arc,ਲੰਬੀ ਚਾਪ
majorised set,ਬੰਨ੍ਹਿਆ ਸੈੱਟ
many valued function,ਬਹੁਮੁੱਲ ਫੰਕਸ਼ਨ
map,"ਨਕਸ਼ਾ, ਨਕਸ਼ਾ, ਨਕਸ਼ਾ"
map into the set,ਸੈੱਟ ਵਿੱਚ ਮੈਪਿੰਗ
mapping of a set,ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ
marginal probability,ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ
mathematical analysis,ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
mathematical argument,ਗਣਿਤ ਦਾ ਤਰਕ
mathematical centre,ਗਣਿਤ ਕੇਂਦਰ
mathematical complexity,ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ
mathematical economics,ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ
mathematical expectation,ਗਣਿਤਿਕ ਉਮੀਦ
mathematical form,ਗਣਿਤਿਕ ਰੂਪ
mathematical formulation,"ਗਣਿਤਕ ਫਾਰਮੈਟ, ਗਣਿਤ ਦਾ ਫਾਰਮੈਟ"
mathematical identity,ਗਣਿਤਿਕ ਪਛਾਣ
mathematical logic,"ਗਣਿਤਿਕ ਤਰਕ, ਗਣਿਤਿਕ ਤਰਕ"
mathematical model,ਗਣਿਤ ਦਾ ਮਾਡਲ
mathematical notion,ਗਣਿਤ ਦਾ ਇਰਾਦਾ
matrix digonalisation,ਮੈਟ੍ਰਿਕਸ ਵਿਕਰਣੀਕਰਨ
matrix inverse,ਮੈਟ੍ਰਿਕਸ ਉਲਟ
matrix inversion,ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ
matrix iterative method,ਮੈਟ੍ਰਿਕਸ ਰੀਕਰਸਿਵ ਵਿਧੀ
matrix method,ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ
matrix multiplication,ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ
matrix of constants,ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ
matrix of effectiveness,ਪ੍ਰਭਾਵੀ ਮੈਟਰਿਕਸ
matrix operator,ਮੈਟ੍ਰਿਕਸ ਆਪਰੇਟਰ
matrix polynomial,ਮੈਟਰਿਕਸ ਬਹੁਪਦ
matrix printing,ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ
matrix product,ਮੈਟ੍ਰਿਕਸ ਉਤਪਾਦ
maximized,ਵੱਧ ਤੋਂ ਵੱਧ
maximum,"ਵੱਧ ਤੋਂ ਵੱਧ, ਵੱਧ ਤੋਂ ਵੱਧ, ਸਭ ਤੋਂ ਵੱਧ"
maximum absolute value,ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ
maximum F-ratio,ਅਧਿਕਤਮ F- ਅਨੁਪਾਤ
maximum likelihood,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ
maxmin,mahalpistha
maxmin criterian,ਮਹਾਨ ਸਿੱਟਾ
max of a function,ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ
Maxwell-Boltzmann statistics,ਮੈਕਸਵੈੱਲ-ਬੋਲਟਸਮੈਨ ਸਟੈਟਿਸਟਿਕਸ
mean deviation,ਮਤਲਬ ਭਟਕਣਾ
mean square deviation,ਡਿਵੀਏਸ਼ਨ ਵਰਗ ਦਾ ਮਤਲਬ
mean square error,ਵਰਗ ਮਤਲਬ ਗਲਤੀ
mean value,"ਮਤਲਬ, ਮਤਲਬ ਮੁੱਲ"
mean value theorem,ਮਤਲਬ ਪ੍ਰਮੇਯ
measure of kurtosis,ਬੁਲਬੁਲਾ ਮਾਪ
median,"ਮੱਧ, ਮੱਧ, ਮੱਧ, ਮੱਧ"
median centre,ਮੱਧ ਕੇਂਦਰ
mesokurtic curve,ਮੱਧ ਵਕਰ
mesokurtosis,mesothelioma
message,ਸੁਨੇਹਾ
method,"ਕਸਟਮ, ਵਿਧੀ"
method of elimination,ਮਿਟਾਉਣ ਦੀ ਵਿਧੀ
method of inversion,ਉਲਟ ਢੰਗ
method of iteration,ਦੁਹਰਾਓ ਵਿਧੀ
method of least squares,ਘੱਟੋ-ਘੱਟ ਵਰਗ
method of moments,ਟਾਰਕ ਢੰਗ
method of similar triangles,ਸਮਾਨ ਤਿਕੋਣ ਵਿਧੀ
method of steepest descent,ਢਲਾਨ ਉਤਰਨ ਢੰਗ
method of summation,ਸੰਕਲਨ ਵਿਧੀ
method of undetermined coefficient,ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਵਿਧੀ
metric space,ਦੂਰੀ ਆਬਾਦੀ
metric system,ਮੀਟਰਿਕ ਸਿਸਟਮ
metric unit,ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ
micro theory,ਮਾਈਕਰੋ ਥਿਊਰੀ
middle,ਮਿਡਲ
middle term,ਮੱਧ
mid point,ਕੇਂਦਰੀ ਬਿੰਦੂ
mid point formula,ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ
minimal polynomial,ਨਿਊਨਤਮ ਬਹੁਪਦ
minimax principle,ਘੱਟੋ-ਘੱਟ ਥਿਊਰੀ
minimum,"ਨਿਊਨਤਮ, ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਘੱਟ"
minimum point (of curve),ਘੱਟ ਬਿੰਦੂ
minimum polynomial,ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ
min of a function,ਫੰਕਸ਼ਨ ਦਾ ਘੱਟੋ-ਘੱਟ
minor arc,ਛੋਟਾ ਚਾਪ
minor axis,ਛੋਟਾ ਅੱਖਰ
minorised subset,ਸੀਮਾਬੱਧ ਸਬਸੈੱਟ
minus,"ਘਟਾਓ, ਕਰਜ਼ਾ"
minus sign,ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ
mixed fraction,ਮਿਸ਼ਰਤ ਭਾਗ
mixed strategy,ਵਿਕਲਪਕ ਜੰਤਰ
mode,"ਮੋਡ, ਮੋਡ, ਵਿਧੀ, ਢੰਗ, ਸਿਸਟਮ, ਮੋਡ"
modulus,"ਮਾਡਿਊਲਸ, ਮਾਡਿਊਲਸ"
modulus of a complex number,ਕੰਪਲੈਕਸ ਨੰਬਰ ਦਾ ਮਾਡਿਊਲਸ
moment,ਪਲ
moment generating function,ਟਾਰਕ ਫੰਕਸ਼ਨ
moment of a force,ਤਾਕਤ ਦਾ ਪਲ
moment of frequency distribution,ਬਾਰੰਬਾਰਤਾ-ਵੰਡ ਪਲ
moment of inertia,ਜੜਤਾ ਦਾ ਪਲ
moment of momentum,ਮੋਮੈਂਟਮ ਪਲ
momentum,ਭਾਵਨਾ
monomial,ਇੱਕ ਪੋਸਟ
monomorphic,ਸਿੰਗਲ ਏਕੀਕਰਣ
monomorphism,"ਸਮਰੂਪਤਾ, ਮੋਨੋਮੋਰਫਿਜ਼ਮ"
monotone,ਮੋਨੋਕੂਲਰ
monotone increasing sequence,ਇੱਕ ਦਿਸ਼ਾਹੀਣ ਚੜ੍ਹਦਾ ਕ੍ਰਮ
monotonically,ਬਿਲਕੁਲ
monotonically increasing net,unidirectionally ਚੰਦਰਮਾ ਜਾਲ
monotonically increasing sequence,monotically ਵਧ ਰਹੀ ਕ੍ਰਮ
monotonic function,ਇਕਸਾਰ ਫੰਕਸ਼ਨ
Monte Carlo calculation,ਮੋਂਟੇ-ਕਾਰਲੋ ਗਣਨਾ
Monte Carlo method,ਮੋਂਟੇ-ਕਾਰਲੋ ਵਿਧੀ
morra (game),ਮੋਰਾ (ਖੇਡਾਂ)
mortality statistics,ਮੌਤ ਦੇ ਅੰਕੜੇ
most probable,ਗਾਲਬਨ
motion,ਮੋਸ਼ਨ
moving average,ਹਿਲਾਉਣ ਦਾ ਮਤਲਬ
M-space,M- ਆਬਾਦੀ
M-test for integral,ਇੰਟੀਗਰਲ ਦਾ ਐਮ-ਟੈਸਟ
multidecision problem,ਕਈ ਫੈਸਲੇ-ਸਮੱਸਿਆ
multidimensional normal distribution,ਬਹੁਪਦ ਦੀ ਆਮ ਵੰਡ
multidimensional random variable,ਬਹੁਨਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
multi-index transportation problem,ਮਲਟੀਪਲੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ
multinomial,ਬਹੁਪਦ
multinomial distribution,ਬਹੁਪਦ ਦੀ ਵੰਡ
multiple,"ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਕਈ (ਵੀ.), ਮਲਟੀਪਲ, ਰਿਫ੍ਰੈਕਟਿਵ (ਐਨ.)"
multiple choice problem,ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ
multiple connected domain,ਸੰਘੀ ਸੂਬੇ
multiple correlation,ਮਲਟੀਪਲ ਸਬੰਧ
multiple frequency table,ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ
multiple integral,ਮਲਟੀਪਲ ਅਟੁੱਟ
multiple integration,ਮਲਟੀਪਲ ਏਕੀਕਰਣ
multiple regression,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ
multiple regression analysis,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
multiple regression coefficient,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
multiple regression equation,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
multiple root,ਮਲਟੀ ਰੂਟ
multiplication,ਗੁਣਾ
multiplication by columns (of determinant),(ਨਿਰਧਾਰਕ ਦਾ) ਕਾਲਮ ਗੁਣਾ
multiplication by rows (of determinant),(ਨਿਰਧਾਰਕ ਦਾ) ਰੇਖਿਕ ਗੁਣਾ
multiplication factor,ਗੁਣਾ ਕਾਰਕ
multiplicative function,ਗੁਣਾਤਮਕ ਫੰਕਸ਼ਨ
multiplicative group,ਗੁਣਾਤਮਕ ਸਮੂਹ
multiplicative inverse,ਗੁਣਾਤਮਕ ਉਲਟ
multiplicity,ਬਹੁਲਤਾ
multiplicity of roots,ਬਹੁਲਤਾ
multiplicity of zero,ਜ਼ੀਰੋ ਦੀ ਬਹੁਲਤਾ
multiplier,ਗੁਣਕ
multiply,"ਗੁਣਾ, ਗੁਣਾ"
multivariate distribution,ਮਲਟੀਪਲ ਵੰਡ
multivariate normal distribution,ਬਹੁ-ਵਿਭਿੰਨ ਸਧਾਰਣ ਵੰਡ
multivariate population,ਬਹੁਭਿੰਨ ਆਬਾਦੀ
mutual,"ਆਪਸੀ, ਆਪਸੀ"
nabla,ਨਾਬਲਾ
Napierian,ਨਪੀਰੀਆ
Napierian logarithm,"ਨੇਪੀਅਰ ਲਘੂਗਣਕ, ਨੇਪੀਅਰ ਲਘੂਗਣਕ"
natural logarithm,"ਕੁਦਰਤੀ ਲਘੂਗਣਕ, ਕੁਦਰਤੀ ਲਘੂਗਣਕ"
natural number,"ਸਕਾਰਾਤਮਕ ਪੂਰਨ ਅੰਕ, ਸਕਾਰਾਤਮਕ ਪੂਰਨ ਅੰਕ"
nautical mile,ਸਮੁੰਦਰੀ ਮੀਲ
n-dimensional,n-ਵਿਮ
n-dimensional vector space,n-vim ਵੈਕਟਰ-ਸਪੇਸ
necessary and sufficient condition,ਲੋੜੀਂਦੀਆਂ ਅਤੇ ਲੋੜੀਂਦੀਆਂ ਪਾਬੰਦੀਆਂ
necessary condition,ਜ਼ਰੂਰੀ ਪਾਬੰਦੀਆਂ
negation,ਮਨਾਹੀ
negative,"ਨਕਾਰਾਤਮਕ, ਨਕਾਰਾਤਮਕ, ਨਕਾਰਾਤਮਕ"
negative curvature,ਕ੍ਰੈਡਿਟ ਵਕਰਤਾ
negative definite form,ਨਕਾਰਾਤਮਕ ਨਿਸ਼ਚਿਤ ਸਮਰੂਪਤਾ
negative definite matrix,ਨੈਗੇਟਿਵ ਸਥਿਰ ਮੈਟ੍ਰਿਕਸ
negative semi-definite form,ਨਕਾਰਾਤਮਕ ਅਰਧ ਨਿਸ਼ਚਿਤ ਸਮਰੂਪਤਾ
neighbourhood,"ਆਂਢ-ਗੁਆਂਢ, ਨੇੜਤਾ"
nested sampling,"ਮਲਟੀਪਲ ਸੈਂਪਲਿੰਗ, ਇਨਕਲੂਸਿਵ ਸੈਂਪਲਿੰਗ"
net reproduction rate,ਸ਼ੁੱਧ ਜਨਮ ਦਰ
Newtonian mechanics,ਨਿਊਟੈਨੀ ਮਕੈਨਿਕਸ
Newton's divided difference formula,ਨਿਊਟਨ ਦਾ ਵਿਭਾਜਿਤ ਅੰਤਰ ਫਾਰਮੂਲਾ
Newton's laws of motion,ਨਿਊਟਨ ਦੇ ਗਤੀ ਦੇ ਨਿਯਮ
Neyman allocation,ਨਾਮ ਅਸਾਈਨਮੈਂਟ
Neyman Pearson theory,ਨੀਮਨ-ਪੀਅਰਸਨ-ਸਿਧਾਂਤ
nilpotent element,ਜ਼ੀਰੋ ਸੰਭਾਵੀ ਤੱਤ
nilpotent matrix,ਜ਼ੀਰੋ ਸੰਭਾਵੀ ਮੈਟਰਿਕਸ
